Index,Message,Description,Message Abstract,Description Abstract
201,Translated using Weblate (Chinese (Traditional)),Currently translated at 95.7% (45 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/zh_Hant/,Translated using Weblate (Chinese (Traditional)),Currently translated at 95.7% (45 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
202,Translated using Weblate (Japanese),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
203,Translated using Weblate (Japanese),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
204,Translated using Weblate (Hungarian),Currently translated at 60.7% (17 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/hu/,Translated using Weblate (Hungarian),Currently translated at 60.7% (17 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
205,Translated using Weblate (Hungarian),Currently translated at 60.7% (17 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/hu/,Translated using Weblate (Hungarian),Currently translated at 60.7% (17 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
206,Translated using Weblate (Portuguese),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
207,Translated using Weblate (Turkish),Currently translated at 78.5% (22 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,Translated using Weblate (Turkish),Currently translated at 78.5% (22 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
208,Release 1.7.2 (#216),  Release 1.7.2   Update meson.build   Update io.elementary.calculator.appdata.xml.in   Co-authored-by: Cassidy James Blaede cassidy@elementary.io,Release 1.7.2 (#216),Release 1.7.2 Update meson.build Update io.elementary.calculator.appdata.xml.in Co-authored-by: Cassidy James Blaede cassidy@elementary.io
209,Translated using Weblate (Turkish),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
210,Translated using Weblate (Russian),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ru/,Translated using Weblate (Russian),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
211,Translated using Weblate (French),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/fr/,Translated using Weblate (French),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
212,Translated using Weblate (Catalan),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
213,Translated using Weblate (Hebrew),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
214,Translated using Weblate (Polish),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
215,Translated using Weblate (Japanese),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
216,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/en_GB/,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
217,Translated using Weblate (Ukrainian),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
218,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: link/"
219,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: link/"
220,Update translation template,,Update translation template,
221,Update to elementary 6.1 runtime (#215),  Update to elementary 6.1 runtime   Update release.yml   Update merge.yml   Update ci.yml   Update io.elementary.calculator.appdata.xml.in ,Update to elementary 6.1 runtime (#215),Update to elementary 6.1 runtime Update release.yml Update merge.yml Update ci.yml Update io.elementary.calculator.appdata.xml.in
222,Translated using Weblate (Slovak),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/sk/,Translated using Weblate (Slovak),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
223,Meson: remove positional arguments from i18n.merge_file (#214),,Meson: remove positional arguments from i18n.merge_file (#214),
224,Translated using Weblate (Portuguese),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
225,Flatpak: Remove accountsservice hole (#212),No longer needed because of new settings portal Co-authored-by: Cassidy James Blaede cassidy@elementary.io,Flatpak: Remove accountsservice hole (#212),No longer needed because of new settings portal Co-authored-by: Cassidy James Blaede cassidy@elementary.io
226,Translated using Weblate (German),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/de/,Translated using Weblate (German),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
227,Translated using Weblate (Norwegian Nynorsk),Currently translated at 70.3% (19 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/nn/,Translated using Weblate (Norwegian Nynorsk),Currently translated at 70.3% (19 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
228,Translated using Weblate (Norwegian Nynorsk),Currently translated at 65.9% (31 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/nn/,Translated using Weblate (Norwegian Nynorsk),Currently translated at 65.9% (31 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
229,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/zh_Hans/,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
230,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/zh_Hans/,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
231,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/zh_Hans/,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
232,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/zh_Hans/,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
233,Translated using Weblate (Hungarian),Currently translated at 59.2% (16 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/hu/,Translated using Weblate (Hungarian),Currently translated at 59.2% (16 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
234,Release 1.7.1 (#208),  Release 1.7.1   Update io.elementary.calculator.appdata.xml.in   Update meson.build   Update io.elementary.calculator.appdata.xml.in   Co-authored-by: Cassidy James Blaede cassidy@elementary.io,Release 1.7.1 (#208),Release 1.7.1 Update io.elementary.calculator.appdata.xml.in Update meson.build Update io.elementary.calculator.appdata.xml.in Co-authored-by: Cassidy James Blaede cassidy@elementary.io
235,Translated using Weblate (Japanese),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
236,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/en_GB/,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
237,Translated using Weblate (French),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/fr/,Translated using Weblate (French),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
238,Translated using Weblate (Catalan),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
239,Translated using Weblate (Russian),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ru/,Translated using Weblate (Russian),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
240,Translated using Weblate (Polish),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
241,Translated using Weblate (Ukrainian),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
242,Translated using Weblate (Hebrew),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
243,Translated using Weblate (Turkish),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
244,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: link/"
245,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: link/"
246,Translated using Weblate (Russian),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ru/,Translated using Weblate (Russian),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
247,Translated using Weblate (Polish),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
248,Update translation template,,Update translation template,
249,Fixed Icons (#211),,Fixed Icons (#211),
250,Translated using Weblate (Turkish),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
251,Translated using Weblate (Catalan),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
252,Translated using Weblate (Russian),Currently translated at 96.2% (26 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ru/,Translated using Weblate (Russian),Currently translated at 96.2% (26 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
253,Translated using Weblate (Hebrew),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
254,Translated using Weblate (French),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/fr/,Translated using Weblate (French),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
255,Translated using Weblate (Ukrainian),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
256,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: link/"
257,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: link/"
258,Translated using Weblate (Japanese),Currently translated at 100.0% (25 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (25 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
259,Update translation template,,Update translation template,
260,Added New Window Prompt (#207),  Added New Window Prompt   Removed Extra Arguments   Updated appdata xml to include UX change info.   Co-authored-by: Jeremy Wootten jeremy@elementaryos.org,Added New Window Prompt (#207),Added New Window Prompt Removed Extra Arguments Updated appdata xml to include UX change info. Co-authored-by: Jeremy Wootten jeremy@elementaryos.org
261,Translated using Weblate (Polish),Currently translated at 100.0% (25 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (25 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
262,Translated using Weblate (Russian),Currently translated at 96.0% (24 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ru/,Translated using Weblate (Russian),Currently translated at 96.0% (24 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
263,Translated using Weblate (Ukrainian),Currently translated at 100.0% (25 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (25 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
264,Translated using Weblate (Hebrew),Currently translated at 100.0% (25 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (25 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
265,Translated using Weblate (Turkish),Currently translated at 100.0% (25 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (25 of 25 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
266,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: link/"
267,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: link/"
268,Update translation template,,Update translation template,
269,Update io.elementary.calculator.appdata.xml.in,,Update io.elementary.calculator.appdata.xml.in,
270,Translated using Weblate (Polish),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
271,Translated using Weblate (Polish),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
272,Translated using Weblate (Polish),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
273,Translated using Weblate (Polish),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
274,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator (Extra) Translate-URL: link/"
275,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Calculator/Calculator Translate-URL: link/"
276,Update translation template,,Update translation template,
277,MainWindow: Set title for Multitasking View (#205),,MainWindow: Set title for Multitasking View (#205),
278,Translated using Weblate (Polish),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
279,Translated using Weblate (Polish),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
280,Translated using Weblate (Polish),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
281,Translated using Weblate (Polish),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
282,Add aarch64 architecture support to flatpak builds (#202),,Add aarch64 architecture support to flatpak builds (#202),
283,Translated using Weblate (Hungarian),Currently translated at 68.1% (15 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/hu/,Translated using Weblate (Hungarian),Currently translated at 68.1% (15 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
284,Translated using Weblate (Romanian),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ro/,Translated using Weblate (Romanian),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
285,Translated using Weblate (Hungarian),Currently translated at 59.0% (13 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/hu/,Translated using Weblate (Hungarian),Currently translated at 59.0% (13 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
286,Translated using Weblate (Hungarian),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/hu/,Translated using Weblate (Hungarian),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
287,Translated using Weblate (Hungarian),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/hu/,Translated using Weblate (Hungarian),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
288,Translated using Weblate (Hungarian),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/hu/,Translated using Weblate (Hungarian),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
289,Translated using Weblate (Romanian),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/ro/,Translated using Weblate (Romanian),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
290,Translated using Weblate (Russian),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/ru/,Translated using Weblate (Russian),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
291,Translated using Weblate (Spanish),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/es/,Translated using Weblate (Spanish),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
292,Translated using Weblate (Spanish),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/es/,Translated using Weblate (Spanish),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
293,Translated using Weblate (Hungarian),Currently translated at 54.5% (12 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/hu/,Translated using Weblate (Hungarian),Currently translated at 54.5% (12 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
294,Translated using Weblate (Hungarian),Currently translated at 54.5% (12 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/hu/,Translated using Weblate (Hungarian),Currently translated at 54.5% (12 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
295,Translated using Weblate (Hungarian),Currently translated at 31.8% (7 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/hu/,Translated using Weblate (Hungarian),Currently translated at 31.8% (7 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
296,Translated using Weblate (Hungarian),Currently translated at 31.8% (7 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/hu/,Translated using Weblate (Hungarian),Currently translated at 31.8% (7 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
297,Translated using Weblate (Hungarian),Currently translated at 22.7% (5 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/hu/,Translated using Weblate (Hungarian),Currently translated at 22.7% (5 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
298,Translated using Weblate (Hungarian),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/hu/,Translated using Weblate (Hungarian),Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
299,Translated using Weblate (Hungarian),Currently translated at 78.7% (37 of 47 strings) Translation: Calculator/Calculator Translate-URL: https://l10n.elementary.io/projects/calculator/calculator/hu/,Translated using Weblate (Hungarian),Currently translated at 78.7% (37 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/
300,MainWindow: Focus the entry by default (#197),,MainWindow: Focus the entry by default (#197),
301,Translated using Weblate (Slovak),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: https://l10n.elementary.io/projects/calculator/extra/sk/,Translated using Weblate (Slovak),Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/
