Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
366,chore(deps): update dependency @types/ws to v8.5.1,0.9074738,chore(deps): update dependency @types/jest to v25.1.4 (aa08857),,1
367,chore(deps): update typescript-eslint monorepo to v4.15.1,0.9867282,chore(deps): update typescript-eslint monorepo to v4.10.0 (206e148),,1
368,Merge pull request #2089 from nestjs/renovate/graphql-tools-monorepo,0.97783214,* Merge pull request #1677 from nestjs/renovate/graphql-tools-monorepo (5716371),,1
369,Update lib/federation/graphql-federation.module.ts,0.9713057,Update lib/federation/graphql-federation.module.ts (b1189b3),,1
370,chore(deps): update dependency supertest to v6.1.1,0.9853504,chore(deps): update dependency supertest to v6.1.2 (ab63240),,1
371,Merge branch 'tngmichael-plugin-fix-proposal',0.9281654,Merge branch 'tngmichael-plugin-fix-proposal' (1759e73),,1
372,chore(deps): update nest monorepo to v8.4.0,0.9770907,chore(deps): update nest monorepo to v8.0.10 (6fc9610),,1
373,chore(deps): update apollo graphql packages to v2.3.0,0.97945225,chore(deps): update apollo graphql packages to v2.23.0 (6aa9134),The @netsjs/apollo and @nestjs/mercurius packages rely on using loadPackage('@apollo/subgraph') but this package isn't reflected in either's package.json. This is incompatible with pnpm.,1
374,fix(deps): update dependency fast-glob to v3.2.4,0.9839605,fix(deps): update dependency fast-glob to v3.2.2 (4897074),,1
375,fix: apollo server expects context to always return a promise,0.53579843,* fix: await apolloServer.start in registerExpress (54f2489),,0
376,Lazy load ts-morph lib,0.6170194,* chore(deps): update dependency ts-morph to v11.0.2 (3b9a52b),,0
377,chore(deps): update dependency @nestjs/core to v9 [security],0.82678723,chore(deps): update dependency path-parse to 1.0.7 [security] (b096130),,1
378,chore(deps): update apollo graphql packages to v2.3.1,0.9806122,chore(deps): update apollo graphql packages to v2.23.0 (6aa9134),,1
379,chore(deps): update apollo graphql packages to v2.9.11,0.98677063,chore(deps): update apollo graphql packages to v2.13.1 (01ee594),,1
380,chore(deps): update dependency jest to v28.1.3,0.9706124,chore(deps): update dependency jest to v27.1.0 (4bd1e03),"fix: enable non-nullable, defaulted fields in code-first schema",1
381,Merge pull request #2366 from jkossis/properly-close-ws,0.7704281,Merge pull request #1771 from nestjs/renovate/ws-8.x (a64645e),fix(deps): update graphql-tools monorepo,1
382,Merge pull request #217 from nestjs/renovate/node-10.x,0.95562387,Merge pull request #1426 from nestjs/renovate/node-14.x (58e9ea6),feat(federation): Update the Apollo Federation 2 @link imports,1
383,chore(deps): update typescript-eslint monorepo to v4.30.0,0.9867701,chore(deps): update typescript-eslint monorepo to v4.10.0 (206e148),chore(deps): update dependency ts-morph to v17,1
384,chore(deps): pin dependency type-graphql to 0.17.0,0.8295362,chore(deps): pin dependency typescript to 4.0.5 (17790a4),chore(deps): bump minimatch from 3.0.4 to 3.0.5,1
385,Merge pull request #1475 from nestjs/renovate/tslib-2.x,0.9847133,Merge pull request #1475 from nestjs/renovate/tslib-2.x (9f2956d),fix(graphql): type helpers metadata inheriting,1
386,fix(@nestjs/graphql): fix array type output of generated properties,0.7124338,2092 fix(graphql): support nested arrays when generating type defs (@kamilmysliwiec),,1
387,chore(deps): update dependency @apollo/federation to ^0.12.0,0.97392714,chore(deps): update dependency @apollo/federation to ^0.13.0 (e1c0847),,1
388,Merge pull request #1338 from nestjs/renovate/nestjs-mapped-types-0.x,0.9808334,Merge pull request #1225 from nestjs/renovate/nestjs-mapped-types-0.x (f84765d),,1
389,test: custom context is available to resolvers,0.58647186,test(): fix generated definition headers (a412984),,0
390,fix(): use name property in code-first,0.6036644,fix(): add more verbose error for code first decorators (08ddc30),,0
391,chore(deps): update dependency rxjs to v7.5.1,0.97409517,chore(deps): update dependency rxjs to v7.4.0 (89c8436),,1
392,chore(deps): update dependency @types/node to v18.14.2,0.980453,chore(deps): update dependency @types/node to v14.14.39 (1a3901a),,1
393,chore(deps): update dependency release-it to v14.9.0,0.98130953,chore(deps): update dependency release-it to v14.2.1 (c005290),,1
394,chore(deps): set @apollo/subgraph as optional,0.6193203,chore(deps): add apollo-env (d1c1fb1),,0
395,bugfix: incorrect typeDefs typings,0.66653085,fix: typo (bd35661),Bumps minimatch from 3.0.4 to 3.0.5. - Release notes - Commits updated-dependencies: - dependency-name: minimatch   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,0
396,chore(deps): update dependency rxjs to v7.5.4,0.97587353,chore(deps): update dependency rxjs to v7.4.0 (89c8436),,1
397,Merge pull request #1182 from nestjs/renovate/tslib-2.x,0.9819437,Merge pull request #1182 from nestjs/renovate/tslib-2.x (767e655),,1
398,fix(deps): update dependency tslib to v2.1.0,0.97803533,fix(deps): update dependency tslib to v2.1.0 (7e05867),,1
399,chore(): publish 6.0.2 release,0.6640513,chore(deps): update dependency release-it to v12.6.1 (05a1f98),,0
400,Merge pull request #364 from meteorlxy/fix/slash,0.72745013,Merge pull request #644 from nestjs/renovate/apollo-federation-0.x (31c4b10),,1
401,chore(): use graphql-tag,0.78531754,graphql,,1
402,feat(graphql): Allow ObjectType to inherit description,0.61257875,feat(@nestjs/graphql): add enumsAsTypes to definitions generator options (d9343fa),,0
403,chore(deps): update dependency mercurius to v9,0.8571943,2619 chore(deps): update dependency mercurius to v12.2.0 (@renovate[bot]),,1
404,chore(deps): update dependency class-validator to v0.13.0,0.98520756,chore(deps): update dependency class-validator to v0.12.0 (1c0a658),,1
405,feat(plugin) support JsDoc description on the type level,0.6023286,feat(): add type helpers functions (dcaea9e),Imports 4 additional Apollo Federation 2 directives: - @tag - @inaccessible - @extends - @provides,0
406,fix(deps): update dependency @graphql-tools/merge to v6.2.5,0.981871,fix(deps): update dependency @graphql-tools/merge to v6.2.6 (6e7c9f3),,1
407,chore(@nestjs/graphql) release 2.0.0,0.7549135,chore(deps): update apollo graphql packages to v2.12.0 (0b3bbc7),,1
408,chore(deps): update dependency @types/node to v12.12.11,0.98495483,chore(deps): update dependency @types/node to v12.20.2 (1a71052),,1
409,chore(deps): update dependency prettier to v1.19.1,0.9668527,chore(deps): update dependency prettier to v2.0.4 (180f912),,1
410,Merge pull request #1046 from nestjs/renovate/apollo-graphql-packages,0.98698395,Merge pull request #1046 from nestjs/renovate/apollo-graphql-packages (c99b523),,1
411,Merge pull request #383 from nestjs/renovate/nest-monorepo,0.97034234,Merge pull request #784 from nestjs/renovate/nest-monorepo (61d174d),,1
412,docs: fix typo,0.718179,fix: typo (bd35661),,1
413,Merge pull request #1677 from nestjs/renovate/graphql-tools-monorepo,0.99025035,* Merge pull request #1677 from nestjs/renovate/graphql-tools-monorepo (5716371),,1
414,fix(plugin): support typescript 4.2+,0.931037,fix(plugin): support typescript 4.2+ (5bbd70f),,1
415,chore(): release v7.1.3,0.71631986,chore(deps): update dependency prettier to v2.3.0 (3c59f1a),Yarn PnP doesn't implicitly inherit transitive peer dependencies class-validator and class-transformer from @nestjs/mapped-types. link,1
416,bugfix(): add types/graphql internally,0.70743066,1757  New features for GraphQL typescript plugin (@thekip),,1
417,chore(deps): update dependency eslint to v8.34.0,0.9700645,chore(deps): update dependency eslint to v7.19.0 (38bd4e1),fix(deps): update graphql-tools monorepo,1
418,fix(): fix import issue,0.8302418,* fix import (87b7a58),,1
419,chore(deps): update dependency typescript to v4.8.4,0.978835,chore(deps): update dependency typescript to v4.1.3 (705572d),,1
420,"chore(): resolve conflicts, pull the latest",0.7988669,chore(): resolve conflicts (57b9abb),fix(deps): update dependency tslib to v2.4.1,1
421,chore(deps): update dependency eslint to v7.25.0,0.9824711,chore(deps): update dependency eslint to v7.12.1 (05ade2a),fix(deps): update dependency @graphql-tools/utils to v9,1
422,Merge pull request #313 from nestjs/renovate/lint-staged-9.x,0.9441283,Merge pull request #1435 from nestjs/renovate/eslint-7.x (c8853a3),fix(deps): update dependency ws to v8.11.0,1
423,deps(): update husky config,0.8313577,* chore(deps): update dependency husky to v7.0.2 (d647330),,1
424,chore(deps): update dependency @commitlint/cli to v17.1.2,0.9662303,chore(deps): update dependency @commitlint/cli to v13.2.1 (521d8e1),,1
425,Merge pull request #13 from nestjs/update/version-5,0.915851,Merge pull request #1439 from nestjs/8.0.0 (83b4919),,1
426,fix(@nestjs/apollo): Add in missing peer dependencies.,0.88708663,2551 fix(@nestjs/apollo): Add in missing peer dependencies. (@zgriesinger),,1
427,Merge pull request #2292 from nestjs/renovate/cimg-node-16.x,0.920575,Merge pull request #1426 from nestjs/renovate/node-14.x (58e9ea6),,1
428,Merge pull request #1234 from nestjs/renovate/graphql-tools-monorepo,0.9829764,Merge pull request #1234 from nestjs/renovate/graphql-tools-monorepo (de276f3),,1
429,chore(deps): update dependency @types/jest to v25.2.3,0.9874284,chore(deps): update dependency @types/jest to v25.2.2 (3aa23e8),,1
430,chore(graphql): rename test file to match production code file,0.6600579,chore(): revert graphql-tools/merge package (c25fca3),,0
431,chore(deps): update dependency fastify to v3.29.1,0.88220215,2064 chore(deps): update dependency fastify to v3.27.4 (@renovate[bot]),,1
432,Merge pull request #147 from nestjs/renovate/apollo-server-monorepo,0.911916,Merge pull request #1799 from nestjs/renovate/jest-monorepo (680a41c),,1
433,chore(deps): update dependency eslint-plugin-import to v2.24.2,0.9850949,chore(deps): update dependency eslint-plugin-import to v2.20.2 (42b6301),,1
434,Merge pull request #2411 from nestjs/renovate/ws-8.x,0.9683951,Merge pull request #1771 from nestjs/renovate/ws-8.x (a64645e),,1
435,Merge pull request #145 from nestjs/renovate/pin-dependencies,0.95358706,Merge pull request #619 from nestjs/renovate/pin-dependencies (4b5541a),,1
436,chore(deps): update dependency @types/node to v16.11.14,0.9867604,chore(deps): update dependency @types/node to v14.14.39 (1a3901a),,1
437,Merge pull request #326 from nestjs/dependabot/npm_and_yarn/lodash-4.17.13,0.96363837,Merge pull request #1466 from nestjs/dependabot/npm_and_yarn/y18n-4.0.1 (0355735),,1
438,Merge pull request #1984 from ybh1760/fix-object-property-decorator-issue,0.7370235,Merge pull request #1090 from nestjs/renovate/lodash-monorepo (c6dd22c),,1
439,test: fix jest config for jest 29,0.72447276,test(): fix integration tests (69ec075),,1
440,Merge remote-tracking branch 'upstream/master' into feature/graphql-plugin,0.6814596,Merge branch 'master' into renovate/apollo-graphql-packages (41c421e),,0
441,chore(deps): update dependency ts-node to v9,0.968156,chore(deps): update dependency ts-node to v9.1.0 (8960c95),,1
442,chore(deps): update typescript-eslint monorepo to v4.8.2,0.9826821,chore(deps): update typescript-eslint monorepo to v4.8.2 (02f9e6a),,1
443,fix(deps): update dependency fast-glob to v3.2.1,0.98273623,fix(deps): update dependency fast-glob to v3.2.2 (4897074),,1
444,chore(): updated logo in the readme and update license,0.5916288,chore(): update mapped-types package (90344cd),,0
445,chore(deps): update dependency prettier to v2.1.1,0.97123116,chore(deps): update dependency prettier to v2.1.2 (5805456),,1
446,chore(deps): update dependency @types/jest to v25.1.5,0.9826417,chore(deps): update dependency @types/jest to v25.1.4 (aa08857),Fix getNumberOfParameters utility function,1
447,refactor: decouple schema generation from driver start,0.6076633,refactor(): move to a separate method (c682dc7),,0
448,fix(graphql): fix writing http status code,0.7628472,fix(@nestjs/graphql): fixed fatal error when sec-websocket-protocol isn't exists in request headers using graphql-ws (4ea6609),add test for unsupported case for documentation's sake.,1
449,chore(deps): update dependency release-it to v15.1.4,0.97362584,chore(deps): update dependency release-it to v14.2.1 (c005290),create additional tests to ensure the arguments count is correct for all types of functions with and without body,1
450,chore(deps): update dependency lint-staged to v10.2.9,0.98024386,chore(deps): update dependency lint-staged to v10.2.2 (2e8da57),ensure getNumberOfArguments returns the correct number of arguments for functions with body that use parenthesis.,1
451,chore(): release v7.7.0,0.6795426,chore(deps): update dependency prettier to v2.0.2 (7efd346),,0
452,chore: updating code first tests,0.6073972,chore(): set apollo-server-testing as optional (4703450),,0
453,Update dependency chokidar to v3.2.0,0.84444904,fix(deps): update dependency chokidar to v3.5.2 (852c2ab),fix(@nestjs/graphql): always add scalars to generated schema,1
454,chore(deps): update commitlint monorepo to v12.1.4,0.981869,chore(deps): update commitlint monorepo to v12.1.3 (01b0be6),chore(deps): update node.js to v16.18,1
455,chore(deps): update dependency lint-staged to v10.1.0,0.97983915,chore(deps): update dependency lint-staged to v10.4.0 (b0931e9),fix(deps): update dependency ws to v8.10.0,1
456,chore(deps): update dependency release-it to v14.7.0,0.97607905,chore(deps): update dependency release-it to v14.9.0 (a7ab414),chore(deps): update dependency @types/node to v18,1
457,chore(deps): update nest monorepo to v7.0.4,0.98318255,chore(deps): update nest monorepo to v7.0.3 (62008d4),,1
458,chore(deps): update dependency lint-staged to v9.5.0,0.9780762,chore(deps): update dependency lint-staged to v10.4.0 (b0931e9),,1
459,chore(deps): update dependency lint-staged to v12.3.5,0.98062944,chore(deps): update dependency lint-staged to v12.0.2 (4514ce8),,1
460,fix(apollo): custom error foramtter should take original and formatted error,0.68037885,fix(): fix incompatibility with apollo/subgraph@0.1.5 (60ee0d0),,0
461,chore(deps): update typescript-eslint monorepo to v5.45.1,0.98573613,chore(deps): update typescript-eslint monorepo to v4.5.0 (4653e92),,1
462,chore(deps): update dependency ts-jest to v27.1.1,0.9888805,chore(deps): update dependency ts-jest to v27.0.7 (01aee19),,1
463,chore(deps): update dependency lerna to v5.1.6,0.91639715,chore(deps): update dependency release-it to v12.6.1 (05a1f98),,1
464,chore(deps): update dependency @types/node to v14.14.41,0.99237555,chore(deps): update dependency @types/node to v14.14.39 (1a3901a),,1
465,chore(deps): update dependency ts-node to v10.1.0,0.97812223,chore(deps): update dependency ts-node to v10.4.0 (6433024),,1
466,chore(deps): bump json5 from 1.0.1 to 1.0.2,0.8965539,2578 chore(deps): bump json5 from 1.0.1 to 1.0.2 (@dependabot[bot]),,1
467,chore(deps): update dependency eslint-plugin-import to v2.24.0,0.9840472,chore(deps): update dependency eslint-plugin-import to v2.20.2 (42b6301),,1
468,chore(deps): update dependency apollo-server-express to v3.8.1,0.873442,chore(deps): update dependency @apollo/gateway to v0.14.0 (81efa9b),,1
469,Merge pull request #2092 from nestjs/fix/support-nested-arrays,0.8717638,Merge pull request #1439 from nestjs/8.0.0 (83b4919),,1
470,chore(deps): update dependency eslint to v8.10.0,0.98193234,chore(deps): update dependency eslint to v7.1.0 (80eeb01),,1
471,chore(deps): bump node-fetch from 2.6.6 to 2.6.7,0.8637389,chore(deps): bump node-notifier from 8.0.0 to 8.0.1 (f6e901f),,1
472,chore(deps): update dependency prettier to v2,0.9540932,chore(deps): update dependency prettier to v2 (0a6c238),,1
473,Merge pull request #300 from nestjs/renovate/graphql-tools-4.x,0.93011665,Merge pull request #734 from nestjs/renovate/merge-graphql-schemas-1.x (a054fec),,1
474,feat(): add extensions feature,0.9061333,feat(): add extensions feature (0755aa0),,1
475,chore(deps): update dependency @types/jest to v29,0.96857035,chore(deps): update dependency @types/jest to v26 (5b9c918),,1
476,Merge pull request #1705 from nestjs/renovate/ws-8.x,0.97916615,Merge pull request #1705 from nestjs/renovate/ws-8.x (fc5e747),,1
477,Merge pull request #967 from nestjs/renovate/fast-glob-3.x,0.99169624,Merge pull request #967 from nestjs/renovate/fast-glob-3.x (0466104),,1
478,refactor(): add cannot determine input/output error classes,0.9182682,refactor(): add cannot determine input/output error classes (b8a78a7),,1
479,Update dependency @types/node to v12.7.3,0.85985863,chore(deps): update dependency @types/node to v12.20.3 (03ab20d),,1
480,Merge pull request #188 from nestjs/renovate/graphql-14.x,0.9391725,Merge pull request #1618 from nestjs/renovate/apollo-graphql-packages (01fc18e),,1
481,fix(plugin): add test for optional booleans (strict mode),0.9651059,fix(plugin): add test for optional booleans (strict mode) (278e091),,1
482,chore(deps): update dependency jest to v29.4.0,0.9636246,chore(deps): update dependency jest to v27.1.0 (4bd1e03),,1
483,"bugfix(): update typings, await merge types",0.64397,Merge pull request #1155 from andreialecu/fix-typehelpers (b3f6517),,0
484,Merge pull request #499 from nestjs/renovate/fast-glob-3.x,0.9710336,Merge pull request #1332 from nestjs/renovate/fast-glob-3.x (52c4849),,1
485,Merge pull request #2677 from dariuszkuc/interfaceObject,0.7909361,Merge pull request #667 from igrek8/master (18ee9ed),,1
486,chore(deps): update dependency eslint-plugin-import to v2.25.3,0.9782586,chore(deps): update dependency eslint-plugin-import to v2.25.3 (93a6d1f),,1
487,"fix(): address minor issues, fix subscriptions support (mercurius)",0.7006155,fix(): subscription.subscribe() not copied (0e789f5),makeExecutableSchema throws if a resolver is defined without being present in the schema. We should include scalars even if they're not used by any field (yet) Closes #2255,1
488,chore(deps): bump vm2 from 3.9.15 to 3.9.17,0.8719563,2629 chore(deps): bump vm2 from 3.9.9 to 3.9.14 (@dependabot[bot]),,1
489,refactor(): Fix undefined check missing in log output,0.62010896,refactor(): add cannot determine input/output error classes (b8a78a7),,0
490,Merge pull request #1638 from nestjs/9.0.0,0.97019845,Merge pull request #1439 from nestjs/8.0.0 (83b4919),fix(deps): update dependency @nestjs/mapped-types to v1.2.0,1
491,fix(deps): update dependency ws to v8.11.0,0.9713217,fix(deps): update dependency ws to v8.3.0 (c0b9e94),chore(deps): update jest monorepo,1
492,feat(@nestjs/graphql): Include graphql schemas from node_modules,0.95173436,feat(@nestjs/graphql): Include graphql schemas from node_modules (ac7ab37),fix(deps): update dependency ws to v8.9.0,1
493,chore(deps): update dependency prettier to v2.7.1,0.97604835,chore(deps): update dependency prettier to v2.0.3 (d0fc774),,1
494,chore(deps): update dependency @types/node to v16.11.9,0.98259956,chore(deps): update dependency @types/node to v14.14.39 (1a3901a),,1
495,fix(mercurius): add check if resolvers are defined,0.59807694,fix(code-first-federation): Add union type resolvers to generateSchema (5431211),,0
496,"chore(): upgrade deps, remove apollo-env dependency",0.9659903,"chore(): upgrade deps, remove apollo-env dependency (b162658)",,1
497,chore(deps): update dependency jest to v25.5.1,0.96802425,chore(deps): update dependency jest to v25.5.0 (e377489),,1
498,Merge pull request #1102 from nestjs/renovate/ts-morph-8.x,0.97814333,Merge pull request #1102 from nestjs/renovate/ts-morph-8.x (ce85d91),,1
499,Merge pull request #2662 from Davide-Gheri/fix/apollo-context,0.799581,Merge pull request #644 from nestjs/renovate/apollo-federation-0.x (31c4b10),,1
500,Merge pull request #2236 from nestjs/renovate/ws-8.x,0.97085,Merge pull request #1771 from nestjs/renovate/ws-8.x (a64645e),,1
501,fix(): make default type mapping record partial,0.9555217,fix(): make default type mapping record partial (0736799),fix(graphql): fix word spacing of error message when null,1
502,chore(deps): update dependency @types/node to v14.17.7,0.9882923,chore(deps): update dependency @types/node to v14.17.5 (54ddf77),,1
503,feat(schema-builder): add TypeDefinitionsStorage.getAllEnumTypeDefinitions,0.9790535,feat(schema-builder): add TypeDefinitionsStorage.getAllEnumTypeDefinitions (6fe2556),,1
504,chore(deps): update typescript-eslint monorepo to v4.32.0,0.98386985,chore(deps): update typescript-eslint monorepo to v2.25.0 (0810944),,1
505,Merge pull request #342 from nestjs/renovate/husky-3.x,0.9258995,Merge pull request #1190 from nestjs/renovate/chokidar-3.x (a44b71d),,1
506,Merge pull request #4 from lpessoa/upgrade/apollo-v4,0.74773145,Merge pull request #644 from nestjs/renovate/apollo-federation-0.x (31c4b10),,1
507,chore(deps): update nest monorepo to v8.0.11,0.9868134,chore(deps): update nest monorepo to v8.1.1 (0e68781),,1
508,Merge pull request #2578 from nestjs/dependabot/npm_and_yarn/json5-1.0.2,0.94218105,Merge pull request #1466 from nestjs/dependabot/npm_and_yarn/y18n-4.0.1 (0355735),test: fix jest config for jest 29,1
509,feat: allow to use alias directives for import in federation 2,0.6337831,fix(): fix adding directives (federation) (1fcb97d),chore(): updated logo in readme and update license,0
510,fix(deps): update dependency @graphql-tools/merge to v8.2.2,0.9783733,fix(deps): update dependency @graphql-tools/merge to v6.2.7 (5a9ce8d),,1
511,chore(deps): update dependency release-it to v14.4.0,0.97876716,chore(deps): update dependency release-it to v14.4.0 (83436e2),,1
512,chore(deps): update dependency @types/node to v12.12.31,0.98539674,chore(deps): update dependency @types/node to v12.20.2 (1a71052),,1
513,chore() publish 6.5.2 release,0.6527424,chore(deps): update dependency release-it to v12.6.1 (05a1f98),,0
514,chore() publish 6.5.1 release,0.63598263,chore(deps): update dependency release-it to v12.6.1 (05a1f98),,0
515,chore(deps): update dependency @types/node to v14.17.9,0.9877234,chore(deps): update dependency @types/node to v14.14.39 (1a3901a),,1
516,feat: add code-first support for grahql federation,0.9366159,feat: add code-first support for grahql federation (ef2e409),,1
517,chore(deps): update dependency supertest to v6.1.6,0.9864758,chore(deps): update dependency supertest to v6.1.2 (ab63240),,1
518,chore(deps): update dependency mercurius to v8.12.1,0.86302996,2619 chore(deps): update dependency mercurius to v12.2.0 (@renovate[bot]),,1
519,feat(): add dedicated gateway and federation adapters,0.82163006,feat(federation): interfaces for gateway module options (7e235f9),,1
520,chore(deps): update dependency jest to v29.2.0,0.9641506,chore(deps): update dependency jest to v27.2.2 (1a4901b),,1
521,fix(federation): respect use global prefix option for gateway #1158,0.9861742,fix(federation): respect use global prefix option for gateway #1158 (2465370),"1) getObjectOrInterfaceTypeNameIfExists - This function was not fixed on the move to map based metadata storage. Now instead of looking inside an entire metadata array, it fetches the item from the map 2) MetadataCollectionModel - I noticed that the interfaces list recieves duplicate instances of the same interface, so I switched the implementation to a map to remvoe duplicates. 3) LazyMetadataStorageHost.load - In very large applications (ie several millions of metadata object) we encountered an invalid arugments size thrown from V8, this is because the spread operator behind the scenes translates the values to multiple arguments. Switching to flat() solves this issue. 4) GraphQLSchemaFactory.create & LazyMetadataStorageHost.updateStorage - We noticed that the entire GQL metadata model was being rebuilt several times during the bootstrap of the application, I assume this was done because of the need to clear and rebuild the arrays every time. Now when we use maps we can't get duplicates in the metadata store, so I verify that the updateStorage callback is called only once, and I removed the clear call from the GraphQLSchemaFactory.create(). This results in a tremendous memory consumption boost! (in our case, from 8GB to 700MB)",1
522,chore(deps): update dependency @types/node to v18.16.10,0.972978,chore(deps): update dependency @types/node to v12.20.2 (1a71052),,1
523,chore(deps): update typescript-eslint monorepo to v5.26.0,0.9868611,chore(deps): update typescript-eslint monorepo to v2.25.0 (0810944),"The resolver metadata cache currently uses the resolver name for the key but this causes issues if we have two resolvers in different modules but with the same name and identical method signatures. For controllers, each controller gets a unique ID that is used as the key in the cache. Add code to set up unique IDs for resolvers as well so that cache retrieval is correct. Fixes nestjs/graphql#1907",1
524,chore(deps): update dependency @types/jest to v24.0.23,0.9838695,chore(deps): update dependency @types/jest to v26.0.8 (4ba1497),,1
525,fix(deps): update dependency tslib to v2.4.1,0.9757167,fix(deps): update dependency tslib to v2.0.3 (049ecdd),,1
526,style: cleanup unused imports,0.91984713,style: cleanup unused imports (5689b21),fix(deps): update dependency fast-glob to v3.2.12,1
527,chore(deps): update dependency apollo-server-express to v2.6.9,0.87605375,chore(deps): update dependency @apollo/gateway to v0.14.0 (81efa9b),fix(deps): update graphql-tools monorepo,1
528,chore(deps): update dependency jest to v26.6.2,0.97127223,chore(deps): update dependency jest to v26.2.1 (83466ad),,1
529,Merge branch 'master' into renovate/nest-monorepo,0.7243918,Merge branch 'amplication-master' (5329642),,1
530,chore(deps): update dependency ts-node to v10.2.1,0.97744095,chore(deps): update dependency ts-node to v10.4.0 (6433024),,1
531,Added missing context to subscription filter method,0.5071601,* feat(): add separate configuration for subscriptions (1a9e546),"1) getObjectOrInterfaceTypeNameIfExists - This function was not fixed on the move to map based metadata storage. Now instead of looking inside an entire metadata array, it fetches the item from the map 2) MetadataCollectionModel - I noticed that the interfaces list recieves duplicate instances of the same interface, so I switched the implementation to a map to remvoe duplicates. 3) LazyMetadataStorageHost.load - In very large applications (ie several millions of metadata object) we encountered an invalid arugments size thrown from V8, this is because the spread operator behind the scenes translates the values to multiple arguments. Switching to flat() solves this issue. 4) GraphQLSchemaFactory.create & LazyMetadataStorageHost.updateStorage - We noticed that the entire GQL metadata model was being rebuilt several times during the bootstrap of the application, I assume this was done because of the need to clear and rebuild the arrays every time. Now when we use maps we can't get duplicates in the metadata store, so I verify that the updateStorage callback is called only once, and I removed the clear call from the GraphQLSchemaFactory.create(). This results in a tremendous memory consumption boost! (in our case, from 8GB to 700MB)",0
532,Merge pull request #2168 from romainbrancourt/fix-apollo-gateway-plugins,0.7987227,Merge pull request #1142 from willsoto/fix/1128 (38a730c),,1
533,ci(): add travis.yml file,0.53350276,2072 feat(): add export for cli plugin for ts-patch/ttypescript (@CarsonF),"1) getObjectOrInterfaceTypeNameIfExists - This function was not fixed on the move to map based metadata storage. Now instead of looking inside an entire metadata array, it fetches the item from the map 2) MetadataCollectionModel - I noticed that the interfaces list recieves duplicate instances of the same interface, so I switched the implementation to a map to remvoe duplicates. 3) LazyMetadataStorageHost.load - In very large applications (ie several millions of metadata object) we encountered an invalid arugments size thrown from V8, this is because the spread operator behind the scenes translates the values to multiple arguments. Switching to flat() solves this issue. 4) GraphQLSchemaFactory.create & LazyMetadataStorageHost.updateStorage - We noticed that the entire GQL metadata model was being rebuilt several times during the bootstrap of the application, I assume this was done because of the need to clear and rebuild the arrays every time. Now when we use maps we can't get duplicates in the metadata store, so I verify that the updateStorage callback is called only once, and I removed the clear call from the GraphQLSchemaFactory.create(). This results in a tremendous memory consumption boost! (in our case, from 8GB to 700MB)",0
534,Merge branch 'feature/gql-schema-from-nodemodules' of link into leerw4-feature/gql-schema-from-nodemodules,0.98603,Merge branch 'feature/gql-schema-from-nodemodules' of link into leerw4-feature/gql-schema-from-nodemodules (480963a),,1
535,chore(deps): update dependency @types/jest to v26.0.3,0.9869562,chore(deps): update dependency @types/jest to v26.0.2 (a557382),,1
536,chore(deps): update nest monorepo to v7.1.3,0.9869441,chore(deps): update nest monorepo to v7.0.3 (62008d4),,1
537,chore(deps): update apollo graphql packages to v2.1.0,0.98226166,chore(deps): update apollo graphql packages to v2.13.1 (01ee594),,1
538,Merge pull request #2624 from nestjs/dependabot/npm_and_yarn/http-cache-semantics-4.1.1,0.86467576,Merge pull request #1466 from nestjs/dependabot/npm_and_yarn/y18n-4.0.1 (0355735),,1
539,Merge pull request #2217 from thiagomini/test/function-utils,0.73813057,Merge pull request #1469 from timhall/fix/resolve-type-issue (2dff6df),,1
540,fix(federation): import d.ts from @apollo/federation instead of ts,0.96575886,fix(federation): import d.ts from @apollo/federation instead of ts (bf8202a),,1
541,"fix(): disable enhancers for resolve type, add global middleware support",0.94935733,"fix(): disable enhancers for resolve type, add global middleware support (da4f751)",chore(deps): update dependency ts-morph to v16,1
542,refactor(federation): Update optionResolvers type to match master,0.94290835,refactor(federation): Update optionResolvers type to match master (f5a4f9e),fix(deps): update dependency uuid to v9,1
543,chore(): release v7.4.0,0.7186872,chore(deps): update dependency prettier to v2.3.0 (3c59f1a),,1
544,chore(deps): update dependency ts-jest to v26.2.0,0.9819567,chore(deps): update dependency ts-jest to v26.2.0 (a9031d0),merge,1
545,show regression of defaultValue not providing defaultValue along with it being considered nullable when it shouldnt be,0.96543527,show regression of defaultValue not providing defaultValue along with it being considered nullable when it shouldnt be (19bf326),,1
546,chore(deps): update dependency husky to v4.3.6,0.98171854,chore(deps): update dependency husky to v4.2.4 (58157ad),,1
547,test: add federation resolveType test,0.9268689,test: add federation resolveType test (d6e53f3),,1
548,Merge pull request #1590 from Crocsx/issue/#1581,0.9841006,Merge pull request #1590 from Crocsx/issue/#1581 (ce3c736),fix(@nestjs/graphql): Fix generation of ArgsType metadata,1
549,chore(deps): update dependency lint-staged to v13.2.2,0.975132,chore(deps): update dependency lint-staged to v11.2.2 (4a6da15),,1
550,chore(deps): update dependency typescript to v4.6.3,0.9815291,chore(deps): update dependency typescript to v4.1.3 (705572d),,1
551,chore(deps): update typescript-eslint monorepo to v2.23.0,0.9822308,chore(deps): update typescript-eslint monorepo to v2.25.0 (0810944),,1
