Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps): update dependency typescript to v4.7.4,0.98115456,chore(deps): update dependency typescript to v4.4.4 (7cfd52b),,1
chore(deps): update dependency @types/jest to v28.1.2,0.9728147,chore(deps): update dependency @types/jest to v27.0.3 (bd6a7b6),,1
chore(deps): update dependency lint-staged to v13.0.2,0.9707495,chore(deps): update dependency lint-staged to v12.0.3 (f20fe04),,1
chore: revert package changes,0.61459816,chore(): revert graphql-tools/merge package (c25fca3),,0
Merge branch 'nestjs:master' into feat/add-fed2-support,0.7722502,Merge branch 'code-first-federation-unions' of https://github.com/parkerself22/nestjs-graphql into parkerself22-code-first-federation-unions (f4e99d5),,1
chore: remove fed2 tests from jest-e2e,0.61015177,chore(deps): update dependency jest to v26.4.1 (ebfa8e1),,0
feat: create e2e tests for federation 2,0.69744885,test: add tests for generating interfaces for federation (3b9175f),,0
fix: resolve reference not working for federation 2,0.8713013,fix(federation): use resolver reference instead of resolver name (5940608),,1
feat: allow to use alias directives for import in federation 2,0.56060576,feat(federation): add support for graphql federation typedefs (e5fdeac),,0
Merge pull request #2249 from dijonkitchen/patch-1,0.8227896,* Merge pull request #1670 from andreialecu/patch-2 (1f9404c),docs: fix typo,1
chore(deps): update dependency prettier to v2.7.1,0.97897464,chore(deps): update dependency prettier to v2.0.2 (7efd346),,1
feat: create util func to stringify object without quotes in props,0.42478216,feat(): add decorator type argument to type utils (6628cea),,0
chore(deps): update dependency lerna to v5.1.4,0.8079482,#2869 chore(deps): update dependency lerna to v7.0.1 - autoclosed (@renovate[bot]),,1
feat: check if is trying to use fed2 without apollo subgraph 2,0.6367669,fix(): fix incompatibility with apollo/subgraph@0.1.5 (60ee0d0),,0
fix: apollo subgraph version import,0.855847,fix(): fix incompatibility with apollo/subgraph@0.1.5 (60ee0d0),,1
chore: update package version,0.6954951,chore(): update mapped-types package (90344cd),,0
fix: check if subgraph is version 2 before generating type defs,0.6335217,#2092 fix(graphql): support nested arrays when generating type defs (@kamilmysliwiec),,0
fix: always print federated schema with directives,0.5677065,fix(federation): remove duplicate types in schema (#1001) (0e361ee),,0
feat: add support for federation 2,0.69202745,Merge pull request #678 from ludorenzetti/feat-federation-extend-typedefs (65e4a3d),,0
Merge pull request #2229 from nestjs/renovate/graphql-tools-monorepo,0.99495524,Merge pull request #1453 from nestjs/renovate/graphql-tools-monorepo (9587d6e),fix(deps): update graphql-tools monorepo,1
Merge pull request #2236 from nestjs/renovate/ws-8.x,0.98692,Merge pull request #1889 from nestjs/renovate/ws-8.x (14e5ba9),fix(deps): update dependency ws to v8.8.0,1
v10.0.16,0.9515768,v10.1.0,,1
Merge pull request #2245 from trevor-scheer/trevor/subgraph-resolve-reference,0.6459193,Merge pull request #1831 from nestjs/renovate/graphql-ws-5.x (458cb3b),fix(apollo): Update resolveReference location,0
chore(deps): update dependency prettier to v2.7.0,0.9791417,chore(deps): update dependency prettier to v2.0.2 (7efd346),,1
chore(deps): update nest monorepo to v8.4.7,0.9875602,chore(deps): update nest monorepo to v8.0.7 (4a5676c),,1
fix(bug): Add optional chain for extensions,0.5213483,feat(): add extensions feature (0755aa0),,0
fix(apollo): Update resolveReference location,0.9302555,#2245 fix(apollo): Update resolveReference location (@trevor-scheer),The location of resolveReference was updated in the @apollo/subgraph library to live on a type's extensions object. Reference: https://github.com/apollographql/federation/pull/1746 https://github.com/apollographql/federation/pull/1747,1
chore(deps): update dependency ts-jest to v28.0.5,0.9726536,chore(deps): update dependency ts-jest to v27.0.7 (01aee19),,1
chore(deps): update typescript-eslint monorepo to v5.28.0,0.9895015,chore(deps): update typescript-eslint monorepo to v4.28.2 (1fa5f09),,1
chore(deps): update dependency lerna to v5.1.2,0.810408,#2869 chore(deps): update dependency lerna to v7.0.1 - autoclosed (@renovate[bot]),,1
chore(deps): update dependency mercurius-integration-testing to v5,0.807255,#2619 chore(deps): update dependency mercurius to v12.2.0 (@renovate[bot]),,1
fix(deps): update dependency ws to v8.8.0,0.92009294,fix(deps): update dependency ws to v8.3.0 (c0b9e94),,1
chore(deps): update dependency lerna to v5.1.1,0.8143533,#2869 chore(deps): update dependency lerna to v7.0.1 - autoclosed (@renovate[bot]),,1
chore(deps): update dependency lint-staged to v13.0.1,0.97075033,chore(deps): update dependency lint-staged to v10.2.13 (73898f5),,1
chore(deps): update dependency lerna to v5.1.0,0.81472087,#2869 chore(deps): update dependency lerna to v7.0.1 - autoclosed (@renovate[bot]),,1
chore(deps): update dependency jest to v28.1.1,0.97842,chore(deps): update dependency jest to v27.1.0 (4bd1e03),,1
chore(deps): update typescript-eslint monorepo to v5.27.1,0.98865855,chore(deps): update typescript-eslint monorepo to v4.27.0 (62e14e7),,1
chore(deps): update dependency @types/jest to v28.1.1,0.97200537,chore(deps): update dependency @types/jest to v27.0.3 (bd6a7b6),,1
chore(deps): update dependency ts-morph to v15.1.0,0.9692662,chore(deps): update dependency ts-morph to v13 (0d36dd7),,1
chore(deps): update dependency eslint to v8.17.0,0.969489,chore(deps): update dependency eslint to v8.1.0 (b4f6f99),,1
chore(deps): update apollo graphql packages to v3.8.2,0.9731971,chore(deps): update apollo graphql packages to v2.13.0 (8c15bd8),,1
chore(deps): update dependency typescript to v4.7.3,0.9748815,chore(deps): update dependency typescript to v4.4.4 (7cfd52b),,1
chore(deps): update dependency ts-node to v10.8.1,0.97816354,chore(deps): update dependency ts-node to v10.3.0 (0aa17f7),,1
chore(deps): update dependency ts-jest to v28.0.4,0.97185385,chore(deps): update dependency ts-jest to v27.0.7 (01aee19),,1
Merge pull request #2217 from thiagomini/test/function-utils,0.636343,* Merge pull request #1670 from andreialecu/patch-2 (1f9404c),test(graphql): add function utils test,0
test(graphql): add function utils test,0.66830784,#2201 fix(graphql): required exports for testing (@charlypoly),,0
v10.0.15,0.94858897,v10.1.0,,1
Merge branch 'thiagomini-fix/context-id-factory',0.7013617,Merge branch 'jmiraglia-stuzo-fix-federated-directive' (1c6a898),,1
chore(): move get number of arguments to global scope,0.576904,chore(): minor tweaks (d44ff1c),,0
Merge branch 'fix/context-id-factory' of github.com:thiagomini/nest-graphql into thiagomini-fix/context-id-factory,0.83772135,Merge branch 'code-first-federation-unions' of https://github.com/parkerself22/nestjs-graphql into parkerself22-code-first-federation-unions (f4e99d5),,1
chore(deps): update dependency @types/jest to v28,0.96754277,chore(deps): update dependency @types/jest to v27 (5c1fedf),,1
chore(deps): update dependency @types/jest to v27.5.2,0.9879617,chore(deps): update dependency @types/jest to v27 (5c1fedf),,1
fix(graphql): get number of arguments,0.6086763,fix(): use schema directive visitor from graphql-tools (876be36),,0
chore(deps): update dependency lint-staged to v13,0.96875715,chore(deps): update dependency lint-staged to v12 (08a8306),,1
v10.0.14,0.9487039,v10.1.0,,1
Merge branch 'thiagomini-refactor/context-id-factory',0.6857116,Merge branch 'jmiraglia-stuzo-fix-federated-directive' (1c6a898),,0
chore(graphql): add backward compatibility layer,0.6927548,chore(deps): update dependency graphql to v15 (caaab92),,0
Merge branch 'refactor/context-id-factory' of github.com:thiagomini/nest-graphql into thiagomini-refactor/context-id-factory,0.84605634,Merge branch 'code-first-federation-unions' of https://github.com/parkerself22/nestjs-graphql into parkerself22-code-first-federation-unions (f4e99d5),,1
chore(deps): update dependency @commitlint/cli to v17.0.2,0.9373671,chore(deps): update dependency @commitlint/cli to v13.2.1 (521d8e1),,1
chore(deps): update dependency lint-staged to v12.5.0,0.98812634,chore(deps): update dependency lint-staged to v12.0.2 (4514ce8),,1
refactor(graphql): use context id factory,0.64227974,fix(@nest/graphql): change FieldMiddleware context type (b3ee614),,0
chore(deps): update nest monorepo to v8.4.6,0.98787415,chore(deps): update nest monorepo to v8.2.1 (4cc342b),,1
chore(deps): update typescript-eslint monorepo to v5.27.0,0.98920286,chore(deps): update typescript-eslint monorepo to v4.27.0 (62e14e7),,1
chore(deps): update dependency lint-staged to v12.4.3,0.98698115,chore(deps): update dependency lint-staged to v12.0.2 (4514ce8),,1
v10.0.13,0.9395591,v10.1.0,,1
Merge pull request #2196 from nestjs/renovate/ts-morph-15.x,0.98790276,Merge pull request #1558 from nestjs/renovate/ts-morph-11.x (bcb9eab),chore(deps): update dependency ts-morph to v15,1
Merge pull request #2180 from nestjs/renovate/ws-8.x,0.9836523,Merge pull request #1889 from nestjs/renovate/ws-8.x (14e5ba9),fix(deps): update dependency ws to v8.7.0,1
Merge pull request #2201 from the-guild-org/fix/required-exports-for-testing,0.55555403,Merge pull request #1732 from th3neken/graphql-ws-missing-header-fix (9ae9ab1),fix(graphql): required exports for testing,0
fix(deps): update dependency ws to v8.7.0,0.9151924,fix(deps): update dependency ws to v8.3.0 (c0b9e94),,1
fix(graphql): required exports for testing,0.874861,#2201 fix(graphql): required exports for testing (@charlypoly),,1
chore(deps): update dependency apollo-server-express to v3.8.1,0.8317226,chore(): add apollo-server-core dependency (8308ddc),,1
chore(deps): update dependency lerna to v5,0.79497373,#2869 chore(deps): update dependency lerna to v7.0.1 - autoclosed (@renovate[bot]),,1
chore(deps): update dependency @commitlint/cli to v17.0.1,0.9364526,chore(deps): update dependency @commitlint/cli to v13.2.1 (521d8e1),,1
chore(deps): roll back dependency apollo-server-express to 3.8.0,0.76900834,"chore(): upgrade deps, remove apollo-env dependency (b162658)",,1
chore(deps): update dependency ts-morph to v15,0.97054553,chore(deps): update dependency ts-morph to v13 (0d36dd7),,1
chore(deps): update dependency typescript to v4.7.2,0.978366,chore(deps): update dependency typescript to v4.4.4 (7cfd52b),,1
chore(deps): update dependency lint-staged to v12.4.2,0.98873055,chore(deps): update dependency lint-staged to v12.0.2 (4514ce8),,1
chore(deps): update dependency ts-jest to v28.0.3,0.97686964,chore(deps): update dependency ts-jest to v27.0.7 (01aee19),,1
chore(deps): update apollo graphql packages to v3.8.1,0.9713219,chore(deps): update apollo graphql packages to v2.13.0 (8c15bd8),,1
chore(deps): update typescript-eslint monorepo to v5.26.0,0.9915534,chore(deps): update typescript-eslint monorepo to v2.26.0 (525a660),,1
Merge pull request #2182 from nestjs/renovate/graphql-tools-monorepo,0.993899,Merge pull request #1453 from nestjs/renovate/graphql-tools-monorepo (9587d6e),fix(deps): update graphql-tools monorepo,1
chore(deps): update dependency ts-node to v10.8.0,0.9793148,chore(deps): update dependency ts-node to v10.3.0 (0aa17f7),,1
chore(deps): update dependency eslint to v8.16.0,0.9778136,chore(deps): update dependency eslint to v8.1.0 (b4f6f99),,1
chore(deps): update dependency husky to v8,0.937747,chore(deps): update dependency husky to v5.1.2 (8c295a5),,1
chore(deps): update dependency release-it to v15,0.93667126,chore(deps): update dependency release-it to v14 (1eadea1),,1
chore(deps): update commitlint monorepo to v17,0.97091246,chore(deps): update commitlint monorepo to v14 (84215ec),,1
chore(deps): update typescript-eslint monorepo to v5.25.0,0.98973024,chore(deps): update typescript-eslint monorepo to v5.4.0 (30fc907),,1
chore(deps): update dependency fastify to v3.29.0,0.88280797,#2064 chore(deps): update dependency fastify to v3.27.4 (@renovate[bot]),,1
Merge pull request #2177 from nestjs/renovate/eslint-8.x,0.97528756,Merge pull request #1435 from nestjs/renovate/eslint-7.x (c8853a3),chore(deps): update dependency eslint to v8.15.0,1
chore(deps): update dependency eslint to v8.15.0,0.9701762,chore(deps): update dependency eslint to v8.1.0 (b4f6f99),,1
v10.0.12,0.9557433,v10.1.0,,1
Merge pull request #2168 from romainbrancourt/fix-apollo-gateway-plugins,0.8110961,Merge pull request #621 from nestjs/renovate/apollo-gateway-0.x (8a1f24b),fix(apollo): add global plugins for apollo gateway driver,1
Merge pull request #2174 from nestjs/renovate/nest-monorepo,0.99131835,Merge pull request #784 from nestjs/renovate/nest-monorepo (61d174d),chore(deps): update nest monorepo to v8.4.5,1
Merge pull request #2139 from choco14t/apollo-server-v3-cache-control,0.80186427,Merge pull request #1503 from kuskoman/call-apollo-start (ca0872b),"feat(apollo,graphql): support apollo caching for code first",1
chore(deps): update nest monorepo to v8.4.5,0.98813796,chore(deps): update nest monorepo to v8.2.1 (4cc342b),,1
Merge pull request #2175 from nestjs/renovate/graphql-tools-monorepo,0.9948429,Merge pull request #1488 from nestjs/renovate/graphql-tools-monorepo (b90d9dd),fix(deps): update graphql-tools monorepo,1
Merge pull request #2163 from kdawgwilk/patch-1,0.83589137,* Merge pull request #1670 from andreialecu/patch-2 (1f9404c),Support using @apollo/subgraph 2.0.x,1
Merge pull request #2173 from quinnjr/patch-1,0.8281059,* Merge pull request #1670 from andreialecu/patch-2 (1f9404c),chore(deps): update @apollo/gateway peer dependency,1
Merge pull request #2158 from nestjs/renovate/jest-monorepo,0.9824636,Merge pull request #1553 from nestjs/renovate/major-jest-monorepo (6e1013b),chore(deps): update jest monorepo,1
Merge pull request #2159 from nestjs/renovate/lint-staged-12.x,0.86877364,Merge pull request #1435 from nestjs/renovate/eslint-7.x (c8853a3),chore(deps): update dependency lint-staged to v12.4.1,1
Merge pull request #2160 from nestjs/renovate/supertest-6.x,0.98938257,Merge pull request #1228 from nestjs/renovate/supertest-6.x (e05eb9f),chore(deps): update dependency supertest to v6.2.3,1
Merge pull request #2161 from nestjs/renovate/commitlint-monorepo,0.9445138,Merge pull request #784 from nestjs/renovate/nest-monorepo (61d174d),chore(deps): update commitlint monorepo to v16.3.0,1
Merge pull request #2166 from nestjs/renovate/release-it-14.x,0.94859445,Merge pull request #1426 from nestjs/renovate/node-14.x (58e9ea6),chore(deps): update dependency release-it to v14.14.3,1
Merge pull request #2167 from nestjs/renovate/typescript-4.x,0.99388355,Merge pull request #1556 from nestjs/renovate/typescript-4.x (f07a22c),chore(deps): update dependency typescript to v4.6.4,1
chore(deps): update commitlint monorepo to v16.3.0,0.9760971,chore(deps): update commitlint monorepo to v14 (84215ec),,1
chore(): update yarn.lock file,0.52014315,Create lock.yml (76a6b0b),,0
chore(deps): update dependency typescript to v4.6.4,0.9655243,chore(deps): update dependency typescript to v4.4.4 (7cfd52b),,1
chore(deps): update dependency supertest to v6.2.3,0.9760679,chore(deps): update dependency supertest to v6.0.1 (4874ee9),,1
chore(deps): update dependency release-it to v14.14.3,0.97720814,chore(deps): update dependency release-it to v14.3.0 (425ea4e),,1
chore(deps): update dependency lint-staged to v12.4.1,0.988384,chore(deps): update dependency lint-staged to v12.0.2 (4514ce8),,1
chore(deps): upgrade ts-jest,0.90671194,chore(deps): update dependency ts-jest to v26.1.1 (1938ac1),,1
chore(deps): update @apollo/gateway peer dependency,0.90471244,chore(deps): update dependency @apollo/gateway to v0.14.0 (81efa9b),Updated the peer dependency in @nestjs/apollo to allow for a peer dependency of @apollo/gateway at version in the v2.x.x range while keeping backward compatibility with the 0.x.x releases.,1
fix(apollo): add global plugins for apollo gateway driver,0.74988866,fix(): add apollo gateway to optional deps (07aba27),,1
v10.0.11,0.96685076,v10.1.0,,1
Merge pull request #2156 from the-guild-org/feat/gql-subscriptions-envelop-support,0.5920781,* Merge pull request #1662 from asmeikal/subscription-transport-ws-compat (0ecdf80),feat(services/gql-subscription): allow custom execute() and subscribe() for other plugin systems,0
Merge pull request #2150 from nestjs/renovate/tslib-2.x,0.9912378,Merge pull request #1182 from nestjs/renovate/tslib-2.x (767e655),fix(deps): update dependency tslib to v2.4.0,1
Merge pull request #2138 from nestjs/renovate/graphql-tools-monorepo,0.9945439,Merge pull request #1488 from nestjs/renovate/graphql-tools-monorepo (b90d9dd),fix(deps): update graphql-tools monorepo,1
Support using @apollo/subgraph 2.0.x,0.804045,fix(): fix incompatibility with apollo/subgraph@0.1.5 (60ee0d0),,1
feat(services/gql-subscription): custom execute() and subscribe(),0.82890415,#2156 feat(services/gql-subscription): allow custom execute() and subscribe() for other plugin systems (@charlypoly),,1
chore(deps): update dependency jest to v28,0.9695678,chore(deps): update dependency jest to v27.2.4 (e0dfddd),,1
chore(deps): update typescript-eslint monorepo to v5.21.0,0.9901659,chore(deps): update typescript-eslint monorepo to v2.21.0 (7a135f8),,1
chore(deps): update dependency eslint to v8.14.0,0.9754597,chore(deps): update dependency eslint to v8.1.0 (b4f6f99),,1
fix(deps): update dependency tslib to v2.4.0,0.96393365,fix(deps): update dependency tslib to v2.0.3 (049ecdd),,1
v10.0.10,0.9695408,v10.1.0,,1
fix(): merge auto-generated schema directives with specified directives #2148,0.6698748,fix(deps) Replace schemaExtensions (6982a85),,0
chore(deps): update dependency lint-staged to v12.4.0,0.98943365,chore(deps): update dependency lint-staged to v12.0.2 (4514ce8),,1
chore(deps): update typescript-eslint monorepo to v5.20.0,0.9875859,chore(deps): update typescript-eslint monorepo to v4.20.0 (853d76b),,1
"feat(apollo,federation): support apollo caching",0.7253493,"#2139 feat(apollo,graphql): support apollo caching for code first (@choco14t)",,1
chore(deps): update dependency lint-staged to v12.3.8,0.9848707,chore(deps): update dependency lint-staged to v12.0.2 (4514ce8),,1
v10.0.9,0.9682164,v10.1.0,,1
Merge pull request #2126 from nestjs/renovate/graphql-tools-monorepo,0.9918303,Merge pull request #1488 from nestjs/renovate/graphql-tools-monorepo (b90d9dd),fix(deps): update graphql-tools monorepo,1
Merge pull request #2131 from Davide-Gheri/fix/resolve-type-context,0.75443697,Merge pull request #1469 from timhall/fix/resolve-type-issue (2dff6df),fix: resolve type context args in request scoped providers,1
chore(deps): update typescript-eslint monorepo to v5.19.0,0.9854186,chore(deps): update typescript-eslint monorepo to v4.19.0 (e7c7f56),,1
chore(deps): update dependency release-it to v14.14.2,0.984123,chore(deps): update dependency release-it to v14.2.2 (78c5c0c),,1
fix: resolve type context args,0.6495667,fix(): fix args type when used in combination with mapped types (a7c45c9),,0
chore(deps): update dependency release-it to v14.14.1,0.9822205,chore(deps): update dependency release-it to v14 (1eadea1),,1
chore(deps): update dependency eslint to v8.13.0,0.97184813,chore(deps): update dependency eslint to v8.3.0 (9f0503f),,1
chore(deps): update nest monorepo to v8.4.4,0.9889561,chore(deps): update nest monorepo to v8.2.1 (4cc342b),,1
Merge pull request #2058 from nestjs/renovate/ts-morph-14.x,0.9869242,Merge pull request #1558 from nestjs/renovate/ts-morph-11.x (bcb9eab),chore(deps): update dependency ts-morph to v14,1
Merge pull request #2107 from nestjs/renovate/apollo-graphql-packages,0.99163365,Merge pull request #1615 from nestjs/renovate/apollo-graphql-packages (f857911),chore(deps): update apollo graphql packages,1
Merge pull request #2113 from nestjs/renovate/graphql-tools-monorepo,0.9927993,Merge pull request #1017 from nestjs/renovate/graphql-tools-monorepo (cf83e1f),fix(deps): update dependency @graphql-tools/schema to v8.3.6,1
style(): add missing blank lines,0.48435098,style: formatting with prettier (3a54832),,0
chore(deps): update dependency ts-morph to v14,0.97314996,chore(deps): update dependency ts-morph to v13 (0d36dd7),,1
chore(deps): update dependency eslint-plugin-import to v2.26.0,0.9846468,chore(deps): update dependency eslint-plugin-import to v2.25.1 (46ad2b9),,1
chore(deps): update dependency fastify to v3.28.0,0.89421296,#2064 chore(deps): update dependency fastify to v3.27.4 (@renovate[bot]),,1
chore(deps): update typescript-eslint monorepo to v5.18.0,0.9879366,chore(deps): update typescript-eslint monorepo to v4.18.0 (9c11b3d),,1
chore(deps): update dependency prettier to v2.6.2,0.9604907,chore(deps): update dependency prettier to v2.1.2 (5805456),,1
chore(deps): update dependency release-it to v14.14.0,0.98207146,chore(deps): update dependency release-it to v14.2.2 (78c5c0c),,1
fix(deps): update dependency @graphql-tools/schema to v8.3.6,0.92783725,#2113 fix(deps): update dependency @graphql-tools/schema to v8.3.6 (@renovate[bot]),,1
chore(deps): update typescript-eslint monorepo to v5.17.0,0.983722,chore(deps): update typescript-eslint monorepo to v5.1.0 (168e2da),,1
chore(deps): update dependency eslint to v8.12.0,0.97481966,chore(deps): update dependency eslint to v8 (53a5a31),,1
chore(deps): update nest monorepo to v8.4.3,0.98881423,chore(deps): update nest monorepo to v8.2.1 (4cc342b),,1
Merge pull request #2094 from nestjs/renovate/apollo-graphql-packages,0.9914506,Merge pull request #1615 from nestjs/renovate/apollo-graphql-packages (f857911),chore(deps): update apollo graphql packages,1
Merge pull request #2101 from nestjs/dependabot/npm_and_yarn/minimist-1.2.6,0.86574215,Merge pull request #1806 from nestjs/dependabot/npm_and_yarn/tar-6.1.11 (c3340b4),build(deps): bump minimist from 1.2.5 to 1.2.6,1
Merge pull request #2104 from nestjs/renovate/prettier-2.x,0.86252344,Merge pull request #686 from nestjs/renovate/eslint-config-prettier-6.x (1cfad42),chore(deps): update dependency prettier to v2.6.1,1
Merge pull request #2089 from nestjs/renovate/graphql-tools-monorepo,0.9919548,Merge pull request #1488 from nestjs/renovate/graphql-tools-monorepo (b90d9dd),fix(deps): update graphql-tools monorepo,1
chore(deps): update dependency prettier to v2.6.1,0.9622454,chore(deps): update dependency prettier to v2.1.2 (5805456),,1
chore(deps): update dependency typescript to v4.6.3,0.96244967,chore(deps): update dependency typescript to v4.2.3 (4db18d9),,1
chore(deps): update dependency ts-jest to v27.1.4,0.9899206,chore(deps): update dependency ts-jest to v27.0.7 (01aee19),,1
build(deps): bump minimist from 1.2.5 to 1.2.6,0.8713498,#2101 build(deps): bump minimist from 1.2.5 to 1.2.6 (@dependabot[bot]),Bumps minimist from 1.2.5 to 1.2.6. - Release notes - Commits  updated-dependencies: - dependency-name: minimist   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,1
chore(deps): update dependency mercurius to v8.12.2,0.87572134,#2619 chore(deps): update dependency mercurius to v12.2.0 (@renovate[bot]),,1
Merge remote-tracking branch 'origin/master' into improve-compilation-time,0.5049231,Merge branch 'master' of https://github.com/nestjs/graphql (c6a8b93),,0
v10.0.8,0.9667721,v10.1.0,,1
Merge pull request #2092 from nestjs/fix/support-nested-arrays,0.872985,Merge pull request #1439 from nestjs/8.0.0 (83b4919),fix(graphql): support nested arrays when generating type defs,1
chore(deps): update typescript-eslint monorepo to v5.16.0,0.9895856,chore(deps): update typescript-eslint monorepo to v4.16.1 (2fbaa78),,1
chore(deps): update nest monorepo to v8.4.2,0.99023116,chore(deps): update nest monorepo to v8.2.1 (4cc342b),,1
perf(@nestjs/graphql): add nullable type and header using structure,0.6515559,#2081 perf(@nestjs/graphql): make it faster to construct a typescript file from GraphQL schema (@katainaka0503),Construct all the contents of the generated typescript file by structure,0
chore(deps): update dependency release-it to v14.13.1,0.96866024,chore(deps): update dependency release-it to v14 (1eadea1),,1
chore(deps): update dependency release-it to v14.13.0,0.9702244,chore(deps): update dependency release-it to v14.2.2 (78c5c0c),,1
chore(deps): update dependency lint-staged to v12.3.7,0.983155,chore(deps): update dependency lint-staged to v12.0.2 (4514ce8),,1
fix(graphql): support nested arrays when generating type defs,0.9500097,#2092 fix(graphql): support nested arrays when generating type defs (@kamilmysliwiec),,1
chore(deps): update dependency prettier to v2.6.0,0.960606,chore(deps): update dependency prettier to v2.1.2 (5805456),,1
chore(deps): update dependency lint-staged to v12.3.6,0.9852608,chore(deps): update dependency lint-staged to v12.0.2 (4514ce8),,1
chore(deps): update commitlint monorepo to v16.2.3,0.9768532,chore(deps): update commitlint monorepo to v14 (84215ec),,1
chore(deps): update typescript-eslint monorepo to v5.15.0,0.98832524,chore(deps): update typescript-eslint monorepo to v4.15.0 (85cce84),,1
chore(deps): update nest monorepo to v8.4.1,0.9898479,chore(deps): update nest monorepo to v8.2.1 (4cc342b),,1
v10.0.7,0.9688258,v10.1.0,,1
build(mercurius): add tslib package,0.6952419,build: import tslib helpers (75df349),,0
Merge pull request #2079 from JaLe29/build-tslib-apollo,0.7965976,Merge pull request #1605 from shian15810/apollo (392a9ae),build: add tslib dependency to the @nestjs/apollo package,1
Update packages/apollo/package.json,0.76701784,chore(): update apollo to the latest packages (58def40),,1
Merge pull request #2072 from CarsonF/ts-patch-plugin,0.7371986,* Merge pull request #1670 from andreialecu/patch-2 (1f9404c),feat(): add export for cli plugin for ts-patch/ttypescript,1
Merge pull request #2069 from nestjs/fix/sync-resolve-type-2067,0.8759964,* Merge pull request #1638 from nestjs/9.0.0 (ff67b64),fix(graphql): resolve type function should not always be async,1
perf(@nestjs/graphql): improve time to construct ts file,0.8025549,#2081 perf(@nestjs/graphql): make it faster to construct a typescript file from GraphQL schema (@katainaka0503),Use structure for ts file construction,1
build: Added apollo tslib,0.74265766,#2079 build: add tslib dependency to the @nestjs/apollo package (@JaLe29),,1
chore(deps): update dependency eslint to v8.11.0,0.971959,chore(deps): update dependency eslint to v8.1.0 (b4f6f99),,1
chore(deps): update dependency @types/ws to v8.5.3,0.8104609,chore(deps): update dependency typescript to v4.5.2 (9c6fefc),,1
chore(deps): update apollo graphql packages to v3.6.4,0.9586595,* chore(deps): update apollo graphql packages to v3.2.0 (ee56389),,1
feat(): add export for cli plugin for ts-patch/ttypescript,0.9492163,#2072 feat(): add export for cli plugin for ts-patch/ttypescript (@CarsonF),,1
chore(deps): update dependency mercurius to v8.12.1,0.87565446,#2619 chore(deps): update dependency mercurius to v12.2.0 (@renovate[bot]),,1
fix(graphql): resolve type function should not always be async,0.94999325,#2069 fix(graphql): resolve type function should not always be async (@kamilmysliwiec),,1
Merge pull request #2063 from nestjs/renovate/ts-node-10.x,0.92478466,Merge pull request #1081 from nestjs/renovate/tslib-2.x (4a346a5),chore(deps): update dependency ts-node to v10.7.0,1
Merge pull request #2064 from nestjs/renovate/fastify-3.x,0.8855703,Merge pull request #617 from nestjs/renovate/fast-glob-3.x (0d7363a),chore(deps): update dependency fastify to v3.27.4,1
Merge pull request #2065 from nestjs/renovate/typescript-eslint-monorepo,0.991673,Merge pull request #1437 from nestjs/renovate/typescript-eslint-monorepo (1bb61e6),chore(deps): update typescript-eslint monorepo to v5.14.0,1
Merge pull request #2068 from nestjs/renovate/rxjs-7.x,0.8370594,Merge pull request #1426 from nestjs/renovate/node-14.x (58e9ea6),chore(deps): update dependency rxjs to v7.5.5,1
chore(deps): update typescript-eslint monorepo to v5.14.0,0.9888561,chore(deps): update typescript-eslint monorepo to v4.15.1 (7585745),,1
chore(deps): update dependency ts-node to v10.7.0,0.9844484,chore(deps): update dependency ts-node to v10.3.0 (0aa17f7),,1
chore(deps): update dependency rxjs to v7.5.5,0.982607,chore(deps): update dependency rxjs to v7.3.1 (747c376),,1
chore(deps): update dependency fastify to v3.27.4,0.9065039,#2064 chore(deps): update dependency fastify to v3.27.4 (@renovate[bot]),,1
chore(): revert mercurius dev dependency,0.76072747,#2619 chore(deps): update dependency mercurius to v12.2.0 (@renovate[bot]),,1
chore(deps): update dependency mercurius to v9,0.8500137,#2797 chore(deps): update dependency mercurius to v13 (@renovate[bot]),,1
chore(deps): update dependency lint-staged to v12.3.5,0.9860492,chore(deps): update dependency lint-staged to v12.0.2 (4514ce8),,1
chore(deps): update dependency eslint-config-prettier to v8.5.0,0.98213685,chore(deps): update dependency eslint-config-prettier to v8.1.0 (05669f4),,1
chore(): fix husky hooks,0.6140977,chore(deps): update dependency husky to v7.0.4 (78a9890),,0
v10.0.6,0.9653388,v10.1.0,,1
Merge pull request #2037 from Davide-Gheri/feature/mercurius-federation-subscriptions,0.6860379,Merge pull request #1797 from iMobs/upgrade-apollo-federation-with-subgraph (0af4f4a),feat(): mercurius federation subscriptions,0
Merge pull request #2043 from nestjs/renovate/graphql-tools-monorepo,0.99333704,Merge pull request #1488 from nestjs/renovate/graphql-tools-monorepo (b90d9dd),fix(deps): update graphql-tools monorepo,1
Merge pull request #2045 from Karibash/feature/graphql-server-start-log,0.7520524,Merge pull request #1482 from randomprofilename/graphql_federation_schemahost_fix (c526701),feat(): Log the mounted path when starting GraphQL server,1
Merge pull request #2050 from Karibash/feature/create-union-type-defs,0.7295325,Merge pull request #1473 from vinnymac/feature/support-null-unions (588d140),refactor(): Improve the type definition of the createUnionType function,1
chore(deps): update dependency @types/ws to v8.5.2,0.8129307,chore(deps): update dependency typescript to v4.5.2 (9c6fefc),,1
