Index,Message,Description,Message Abstract,Description Abstract
405,Should finish race effect on END (#1493),  core: finish race on END. change tests   core: finish race on END. change implementation   Remove isEnd check in shouldComplete ,Should finish race effect on END (#1493),core: finish race on END. change tests core: finish race on END. change implementation Remove isEnd check in shouldComplete
406,Merge pull request #1514 from redux-saga/remove-unused-iterator,remove unused iterator reference,Merge pull request #1514 from redux-saga/remove-unused-iterator,remove unused iterator reference
407,remove unused iterator reference;,,remove unused iterator reference;,
408,Merge pull request #1503 from redux-saga/fix-ref-unpkg,issue# 1500: pin beta version until stable release,Merge pull request #1503 from redux-saga/fix-ref-unpkg,issue# 1500: pin beta version until stable release
409,Add three links to for root saga page inn readmes (#1513),,Add three links to for root saga page inn readmes (#1513),
410,Update UsingRunSaga.md (#1508),,Update UsingRunSaga.md (#1508),
411,Merge pull request #1505 from michaelcheng924/master,remove unused variable,Merge pull request #1505 from michaelcheng924/master,remove unused variable
412,remove unused variable,,remove unused variable,
413,examples: pin beta version until stable release,,examples: pin beta version until stable release,
414,Add 'What is Redux-Saga?' blog post to external resources (#1501),,Add 'What is Redux-Saga?' blog post to external resources (#1501),
415,"Refactor effect structure to { [IO]: true, type, payload } (#1477)","  Change effect structure to { [IO]: true, type, payload }   Edit effects.d.ts to reflect the new effect structure   Remove asEffect in proc   Remove unnecessary return statement; Turn off no-extra-semi rule in ESLint. ","Refactor effect structure to { [IO]: true, type, payload } (#1477)","Change effect structure to { [IO]: true, type, payload } Edit effects.d.ts to reflect the new effect structure Remove asEffect in proc Remove unnecessary return statement; Turn off no-extra-semi rule in ESLint."
416,Exported delay() to be able to check deeply against it in tests (deepEqual) (#1489),,Exported delay() to be able to check deeply against it in tests (deepEqual) (#1489),
417,Add root saga docs file. (#1487),,Add root saga docs file. (#1487),
418,add codesandbox ttemplate for issues (#1486),,add codesandbox ttemplate for issues (#1486),
419,internal: Saga env (#1479),  Remove unused function updateIncentive; Change mockTask.running to mockTask._isRunning   core: Introducing saga env.   core: Move logError definition from proc() to runSaga()   core: Refactor proc() signature   internal: Make env as the first arg of proc(); Add check for onError; Rename env.channel to env.stdChannel   internal: Use env.finalizeRunEffect to simplify implementation of digestEffect. (#1481) ,internal: Saga env (#1479),Remove unused function updateIncentive; Change mockTask.running to mockTask._isRunning core: Introducing saga env. core: Move logError definition from proc() to runSaga() core: Refactor proc() signature internal: Make env as the first arg of proc(); Add check for onError; Rename env.channel to env.stdChannel internal: Use env.finalizeRunEffect to simplify implementation of digestEffect. (#1481)
420,"Updated docs to include object literal invocation style for call, cps, and fork (#1484)",,"Updated docs to include object literal invocation style for call, cps, and fork (#1484)",
421,Remove unused END check from helpers (#1480),  add tests for helpers finished with END   remove unused termination condition ,Remove unused END check from helpers (#1480),add tests for helpers finished with END remove unused termination condition
422,Merge pull request #1475 from shinima/refactor-task-status-tracking,Use properties of task to track the task running status. Unify mainTask._isRunning and mainTask._isCancelled.,Merge pull request #1475 from shinima/refactor-task-status-tracking,Use properties of task to track the task running status. Unify mainTask._isRunning and mainTask._isCancelled.
423,"Rename mainTask.isRunning to mainTask._isRunning, rename mainTask.isCancelled to mainTask._isCancelled",,"Rename mainTask.isRunning to mainTask._isRunning, rename mainTask.isCancelled to mainTask._isCancelled",
424,clean up channel end symbols (#1464),  core: clean up channel end   core: fix naming   fix lintstaged   core: use TERMINATE symol as result of iteration   core: change naming for status predicate ,clean up channel end symbols (#1464),core: clean up channel end core: fix naming fix lintstaged core: use TERMINATE symol as result of iteration core: change naming for status predicate
425,Remove redundant test and fix typos in test files (#1474),  Remove redundant test; fix test names   Fix typos in test files ,Remove redundant test and fix typos in test files (#1474),Remove redundant test; fix test names Fix typos in test files
426,Use properties of task to track the task running status.,,Use properties of task to track the task running status.,
427,Adding a few links to some pattern articles. (#1470),,Adding a few links to some pattern articles. (#1470),
428,Update README.md (#1472),,Update README.md (#1472),
429,Merge pull request #1454 from redux-saga/debounce-helper,Debounce helper,Merge pull request #1454 from redux-saga/debounce-helper,Debounce helper
430,remove merge conflict artifcts,,remove merge conflict artifcts,
431,core: remove END check,,core: remove END check,
432,core: add deboune END test,,core: add deboune END test,
433,core: add ts definitions for debounce,,core: add ts definitions for debounce,
434,core: cover debounce helper with tests,,core: cover debounce helper with tests,
435,core: add debounce helper,,core: add debounce helper,
436,remove eslint disable from helper tests,,remove eslint disable from helper tests,
437,Merge pull request #1463 from redux-saga/hotfix-ci,chore: npm doesnt support node 10,Merge pull request #1463 from redux-saga/hotfix-ci,chore: npm doesnt support node 10
438,chore: npm doesnt support node 10,,chore: npm doesnt support node 10,
439,Add yarn install (#1460),,Add yarn install (#1460),
440,"Reword many docs sentences mentioning something is ""easy"" (i.e. use ""basic"") (#1465)",  Removes a lot of implications that redux-sagas is simple to grasp Renames some instances of the word 'simple' to 'basic'   Don't change non-documentation files ,"Reword many docs sentences mentioning something is ""easy"" (i.e. use ""basic"") (#1465)",Removes a lot of implications that redux-sagas is simple to grasp Renames some instances of the word 'simple' to 'basic' Don't change non-documentation files
441,Merge pull request #1403 from shinima/fix-main-task-is-running,Change mainTask.isMainRunning to mainTask.isRunning.,Merge pull request #1403 from shinima/fix-main-task-is-running,Change mainTask.isMainRunning to mainTask.isRunning.
442,changed project structure to fix circular dependency #1447 (#1453), changed project structure to fix circular dependency moved functions dependent on 'sagaHelpers' imports to a separate file  added second export to 'effects' for new file/functions   renamed helpers file   updated path to match name change ,changed project structure to fix circular dependency #1447 (#1453),changed project structure to fix circular dependency moved functions dependent on 'sagaHelpers' imports to a separate file added second export to 'effects' for new file/functions renamed helpers file updated path to match name change
443,chore(fork): remove redundant code (#1451),,chore(fork): remove redundant code (#1451),
444,fix Low-level throttle implement in doc (#1449),add the missed  buffers.sliding(1),fix Low-level throttle implement in doc (#1449),add the missed  buffers.sliding(1)
445,Refactor fms iterator (#1440),  core: renaming in fms   switch fms from tuple to object ,Refactor fms iterator (#1440),core: renaming in fms switch fms from tuple to object
446,add issue templates (#1437),,add issue templates (#1437),
447,Add Retry helper (#1430),  core: create test for retry helper   core: refactor fmsIterator   core: add retry helper   core typings: add typings for retry helper   core: retry helper. address comments ,Add Retry helper (#1430),core: create test for retry helper core: refactor fmsIterator core: add retry helper core typings: add typings for retry helper core: retry helper. address comments
448,fix CI (#1436),  update to latest lerna version;   run CI for 2 node LTS versions ,fix CI (#1436),update to latest lerna version; run CI for 2 node LTS versions
449,1309 Revamp testing docs (#1433),"  Adding summaries and examples of useful testing libraries.   Added info about effectMiddleware   Add period   Fix name   Fix grammar, phrasing. ",1309 Revamp testing docs (#1433),"Adding summaries and examples of useful testing libraries. Added info about effectMiddleware Add period Fix name Fix grammar, phrasing."
450,update plugin readme with example and install instruction (#1432),,update plugin readme with example and install instruction (#1432),
451,Add yield statements in docs (#1431),,Add yield statements in docs (#1431),
452,v1.0.0-beta.1,,v1.0.0-beta.1,
453,Add race([...effects]) definition (#1414),,Add race([...effects]) definition (#1414),
454,Merge pull request #1428 from elhesuu/patch-1,Update ForkModel.md,Merge pull request #1428 from elhesuu/patch-1,Update ForkModel.md
455,Update ForkModel.md,,Update ForkModel.md,
456,Update plugin readme + fix examples (#1423),  babel-plugin: update readme   update real-world example   address comments ,Update plugin readme + fix examples (#1423),babel-plugin: update readme update real-world example address comments
457,Fix range of supported redux versions. Fix #1306 (#1419),,Fix range of supported redux versions. Fix #1306 (#1419),
458,fix npm run bootstrap. update deps (#1417),,fix npm run bootstrap. update deps (#1417),
459,Fixed delay helper references in the beginner tutorial (#1402),  Fixed location of the delay function in the beginner tutorial   Delay function   Fixed format ,Fixed delay helper references in the beginner tutorial (#1402),Fixed location of the delay function in the beginner tutorial Delay function Fixed format
460,Merge pull request #1398 from textioHQ/fix-promise-rejections,Safely Handle Various Arguments in Calls to Promise.reject(),Merge pull request #1398 from textioHQ/fix-promise-rejections,Safely Handle Various Arguments in Calls to Promise.reject()
461,Handle errors without Error objects,"This handles situations where, for example, a promise's reject() callback is called with a string or undefined. Before, an undefined error would cause all sagas to stop working",Handle errors without Error objects,"This handles situations where, for example, a promise's reject() callback is called with a string or undefined. Before, an undefined error would cause all sagas to stop working"
462,Merge pull request #1410 from klis87/patch-2,Add redux-saga-requests to addons in docs,Merge pull request #1410 from klis87/patch-2,Add redux-saga-requests to addons in docs
463,Add redux-saga-requests to addons in docs,,Add redux-saga-requests to addons in docs,
464,Merge pull request #1408 from redux-saga/babel-plugin-relative-path-babel-6-fix,babel-plugin: fix relative path calc for babel@6,Merge pull request #1408 from redux-saga/babel-plugin-relative-path-babel-6-fix,babel-plugin: fix relative path calc for babel@6
465,babel-plugin: dont cache process.cwd,,babel-plugin: dont cache process.cwd,
466,Merge pull request #1396 from AbdulKabia/Issue#1287,Added CONTRIBUTING.md (Issue#1287),Merge pull request #1396 from AbdulKabia/Issue#1287,Added CONTRIBUTING.md (Issue#1287)
467,babel-plugin: fix relative path calc for babel@6,,babel-plugin: fix relative path calc for babel@6,
468,Merge remote-tracking branch 'origin/master' into Issue#1287,,Merge remote-tracking branch 'origin/master' into Issue#1287,
469,Made Andarist's changes,,Made Andarist's changes,
470,Change mainTask.isMainRunning to mainTask.isRunning; Remove unnecessary check.,,Change mainTask.isMainRunning to mainTask.isRunning; Remove unnecessary check.,
471,Merge pull request #1401 from redux-saga/update-docs-delay,update docs for delay effect,Merge pull request #1401 from redux-saga/update-docs-delay,update docs for delay effect
472,update docs for delay effect,,update docs for delay effect,
473,Finished CONTRIBUTING.md,,Finished CONTRIBUTING.md,
474,Forgot to save before push,,Forgot to save before push,
475,Started putting together contributing.md,,Started putting together contributing.md,
476,Merge pull request #1388 from redux-saga/babel-plugin-build-relative-path,babel-plugin: build relative path by default,Merge pull request #1388 from redux-saga/babel-plugin-build-relative-path,babel-plugin: build relative path by default
477,babel-plugin: build relative path by default,,babel-plugin: build relative path by default,
478,Merge pull request #1374 from redux-saga/test-babel-v6-v7,"Test babel plugin for babel@6, babel@7",Merge pull request #1374 from redux-saga/test-babel-v6-v7,"Test babel plugin for babel@6, babel@7"
479,babel-plugin: do not wrap delegated yields,,babel-plugin: do not wrap delegated yields,
480,babel-plugin: fixed template issue,,babel-plugin: fixed template issue,
481,babel-plugin: switch to yieldExpression,,babel-plugin: switch to yieldExpression,
482,babel-plugin: fix examples in comments,,babel-plugin: fix examples in comments,
483,babel-plugin: fix typos,,babel-plugin: fix typos,
484,babel-plugin: visit saga as expression,,babel-plugin: visit saga as expression,
485,babel-plugin: make test cases explicit,,babel-plugin: make test cases explicit,
486,babel-plugin: use toString for getting sorce code,,babel-plugin: use toString for getting sorce code,
487,babel-plugin: refactoring with babel-template,,babel-plugin: refactoring with babel-template,
488,babel-plugin: remove globalSymbolNames import,,babel-plugin: remove globalSymbolNames import,
489,Merge pull request #1366 from GaelS/master,fix tests on cancellable-counter example,Merge pull request #1366 from GaelS/master,fix tests on cancellable-counter example
490,"babel-plugin: use jest. test for babel v6, v7",,"babel-plugin: use jest. test for babel v6, v7",
491,babel-plugin: use global symbol from redux-saga,,babel-plugin: use global symbol from redux-saga,
492,use location symbol as global,,use location symbol as global,
493,Merge pull request #1372 from Revinand/master,fix docs typo,Merge pull request #1372 from Revinand/master,fix docs typo
494,fix docs typo,,fix docs typo,
495,fix tests on cancellable-counter example,,fix tests on cancellable-counter example,
496,Merge pull request #1365 from redux-saga/babel-plugin-redux-saga-readme,Fix babel plugin tests,Merge pull request #1365 from redux-saga/babel-plugin-redux-saga-readme,Fix babel plugin tests
497,"fix example, use es5 syntax",,"fix example, use es5 syntax",
498,get rid of filename,,get rid of filename,
499,use nodejs require,,use nodejs require,
500,fix other test fixtures for plugin,,fix other test fixtures for plugin,
501,check test template,,check test template,
502,adjust eslint ignore options,,adjust eslint ignore options,
503,adjust info in README,,adjust info in README,
504,Tweaked .eslintignore rule,,Tweaked .eslintignore rule,
505,Fixed babel plugin expected files,,Fixed babel plugin expected files,
506,Resolved bootstrap hoisting mismatches,,Resolved bootstrap hoisting mismatches,
507,Removed dep on restrry's babel plugin repository,,Removed dep on restrry's babel plugin repository,
508,Removed some dev files & changed babel plugin name after the monorepo migration,,Removed some dev files & changed babel plugin name after the monorepo migration,
509,force symbol usage,,force symbol usage,
510,support symbol,,support symbol,
511,update to babel 7,,update to babel 7,
512,add license & package.json,,add license & package.json,
513,fix link in README,,fix link in README,
514,add symbol support,,add symbol support,
515,add test case for effect-object-props,,add test case for effect-object-props,
516,support exressions,,support exressions,
517,add test for source maps,there is a problem how babel treats soucemapURL comments here https://github.com/babel/babel/issues/7002,add test for source maps,there is a problem how babel treats soucemapURL comments here link
518,add warning,,add warning,
519,add readme,,add readme,
520,initial commit,,initial commit,
521,Merge pull request #1361 from redux-saga/monorepo,Prepared monorepo structure,Merge pull request #1361 from redux-saga/monorepo,Prepared monorepo structure
522,Prepared monorepo structure,,Prepared monorepo structure,
523,Add support for error stacks (enhanceable with babel plugin) (#1310),  add error stack support   add symbol support   fix tests   move error formatting in separate file   change proc.js   add example for testing purposes. could be deleted   export location symbol   fix tests   get pre-built name for iterator   log cancelled tasks ,Add support for error stacks (enhanceable with babel plugin) (#1310),add error stack support add symbol support fix tests move error formatting in separate file change proc.js add example for testing purposes. could be deleted export location symbol fix tests get pre-built name for iterator log cancelled tasks
524,Fix typo in testing docs (#1352),,Fix typo in testing docs (#1352),
525,added takeLeading typings (#1344),,added takeLeading typings (#1344),
526,Update BeginnerTutorial.md (#1342),"Later in the tutorial, we tell the user how to make tests for incrementAsync but we do not export the function in sagas.js, so users have to go back and add export after seeing errors in console.",Update BeginnerTutorial.md (#1342),"Later in the tutorial, we tell the user how to make tests for incrementAsync but we do not export the function in sagas.js, so users have to go back and add export after seeing errors in console."
527,Update README_zh-cn.md (#1337),,Update README_zh-cn.md (#1337),
528,Adds takeLeading as new helper (#1332),  add new helper takeExclusive   simplify takeExclusive implementation   rename takeExclusive with takeLeading   improve descriptions for takeLeading   remove redundant disabling rule for eslint ,Adds takeLeading as new helper (#1332),add new helper takeExclusive simplify takeExclusive implementation rename takeExclusive with takeLeading improve descriptions for takeLeading remove redundant disabling rule for eslint
529,Fixed linting crash by updating eslint deps,,Fixed linting crash by updating eslint deps,
530,Updated babel deps,,Updated babel deps,
531,Merge pull request #1322 from MarcoNicolodi/fix-export-documentation-tutorial,fix export in introcution docs,Merge pull request #1322 from MarcoNicolodi/fix-export-documentation-tutorial,fix export in introcution docs
532,implementing more correct fix,,implementing more correct fix,
533,fix export in introcution docs,,fix export in introcution docs,
534,Merge pull request #1311 from timoftealexandru/master,Fixed typo,Merge pull request #1311 from timoftealexandru/master,Fixed typo
535,Update README.md,,Update README.md,
536,Merge pull request #1300 from sunyongjian/patch-1,fix: zh-cn Readme title,Merge pull request #1300 from sunyongjian/patch-1,fix: zh-cn Readme title
537,fix: zh-cn Readme title,Clicking title has not triggered frag.,fix: zh-cn Readme title,Clicking title has not triggered frag.
538,Exclude transform-typeof-symbol,,Exclude transform-typeof-symbol,
539,Merge pull request #1299 from twclark0/master,Add link to egghead videos in external resources,Merge pull request #1299 from twclark0/master,Add link to egghead videos in external resources
540,Add link to egghead videos in external resources,,Add link to egghead videos in external resources,
541,Merge pull request #1296 from willem-h/master,"Link to effects list from ""Declarative Effects""",Merge pull request #1296 from willem-h/master,"Link to effects list from ""Declarative Effects"""
542,"Link to effects list from ""Declarative Effects""","While using redux-saga in my own work I've noticed that I Google for ""redux effects"" expecting to find a list of the effects that are available. The first result links to the Declarative Effects page which doesn't contain a list or a link to one. This leads to me racking my brain to figure out where I saw that list last time. Adding a link in the first paragraph and another at the bottom of the page fixes this slight frustration.","Link to effects list from ""Declarative Effects""","While using redux-saga in my own work I've noticed that I Google for ""redux effects"" expecting to find a list of the effects that are available. The first result links to the Declarative Effects page which doesn't contain a list or a link to one. This leads to me racking my brain to figure out where I saw that list last time. Adding a link in the first paragraph and another at the bottom of the page fixes this slight frustration."
543,Merge pull request #1290 from lukePeavey/modify-publication-script,Modify publication script so gh-pages can be protected,Merge pull request #1290 from lukePeavey/modify-publication-script,Modify publication script so gh-pages can be protected
544,Merge pull request #1289 from jonhester/remove-error-wrapping,remove custom error wrapping,Merge pull request #1289 from jonhester/remove-error-wrapping,remove custom error wrapping
545,remove sagastack and logError method,,remove sagastack and logError method,
546,remove custom error wrapping,,remove custom error wrapping,
547,Modify publication script to use gh-pages package,,Modify publication script to use gh-pages package,
548,Merge pull request #1288 from fernando-sendMail/doc/translated-readme-file-to-spanish,Translated README file into spanish,Merge pull request #1288 from fernando-sendMail/doc/translated-readme-file-to-spanish,Translated README file into spanish
549,Translated README file into spanish,,Translated README file into spanish,
550,Fixed counter example,,Fixed counter example,
551,Fixed babel references in examples,,Fixed babel references in examples,
552,Merge pull request #1273 from alanraison/documentation,Updated testing documentation,Merge pull request #1273 from alanraison/documentation,Updated testing documentation
553,Updated testing documentation,,Updated testing documentation,
554,Use published babel-plugin-annotate-pure-calls@babel7,,Use published babel-plugin-annotate-pure-calls@babel7,
555,Merge pull request #1268 from r3dcrosse/gitbook-favicon,Adds gitbook favicon,Merge pull request #1268 from r3dcrosse/gitbook-favicon,Adds gitbook favicon
556,Adds gitbook favicon,,Adds gitbook favicon,
557,Merge pull request #1265 from jaimemendozadev/master,Fix export error in rootSaga section of tutorial,Merge pull request #1265 from jaimemendozadev/master,Fix export error in rootSaga section of tutorial
558,Fix export error in rootSaga section of tutorial,,Fix export error in rootSaga section of tutorial,
559,Merge pull request #1255 from aikoven/1.0.0-typings,Update TypeScript typings for v1.0,Merge pull request #1255 from aikoven/1.0.0-typings,Update TypeScript typings for v1.0
560,TypeScript: add delay effect,,TypeScript: add delay effect,
561,"delay became an effect (no need for wrapping into call), old delay got exposed from the utils",,"delay became an effect (no need for wrapping into call), old delay got exposed from the utils",
562,TypeScript: simplify Pattern type,,TypeScript: simplify Pattern type,
563,TypeScript: support predicates with guards and stringable action creators to infer action type in takeEvery etc.,,TypeScript: support predicates with guards and stringable action creators to infer action type in takeEvery etc.,
564,TypeScript: fix multicast pattern for take,,TypeScript: fix multicast pattern for take,
565,"TypeScript: add generic parameters for function return types for call, apply, cps etc",,"TypeScript: add generic parameters for function return types for call, apply, cps etc",
566,TypeScript: add some generic defaults,,TypeScript: add some generic defaults,
567,TypeScript: update Task interface,,TypeScript: update Task interface,
568,"TypeScript: update runSaga, add support for effect middleware",,"TypeScript: update runSaga, add support for effect middleware",
569,TypeScript: remove deprecated parallel effect,,TypeScript: remove deprecated parallel effect,
570,TypeScript: update utils,,TypeScript: update utils,
571,TypeScript: support TS 2.6 and strictFunctionTypes,,TypeScript: support TS 2.6 and strictFunctionTypes,
572,TypeScript: update typings for channels,,TypeScript: update typings for channels,
573,TypeScript: remove deprecated APIs,,TypeScript: remove deprecated APIs,
574,Added effectMiddlewares test for nested sagas,,Added effectMiddlewares test for nested sagas,
575,Fixed test flakiness,,Fixed test flakiness,
576,v1.0.0-beta.0,,v1.0.0-beta.0,
577,Merge branch 'babel-7',,Merge branch 'babel-7',
578,Migrated to Babel7 and Webpack3,,Migrated to Babel7 and Webpack3,
579,updated babel-plugin-annotate-pure-calls package,,updated babel-plugin-annotate-pure-calls package,
580,Merge pull request #1246 from redux-saga/effect-middleware,Effect middleware,Merge pull request #1246 from redux-saga/effect-middleware,Effect middleware
581,Slight refactoring of the effectMiddlewares feature and its tests,,Slight refactoring of the effectMiddlewares feature and its tests,
582,Merge remote-tracking branch 'eloytoro/feat/run-saga-middleware' into effect-middleware,,Merge remote-tracking branch 'eloytoro/feat/run-saga-middleware' into effect-middleware,
583,Hid 1 more runtime check under development-only branch,,Hid 1 more runtime check under development-only branch,
584,Removed getters from the channel API,,Removed getters from the channel API,
585,edit code in docs/basics/UsingSagaHelpers.md,fix code  import { takeEvery } from 'redux-saga' to  import { takeEvery } from 'redux-saga/effects',edit code in docs/basics/UsingSagaHelpers.md,fix code  import { takeEvery } from 'redux-saga' to  import { takeEvery } from 'redux-saga/effects'
586,Cannot open logo directory link in document website,,Cannot open logo directory link in document website,
587,Fix cancel in the blocking/non-blocking table,,Fix cancel in the blocking/non-blocking table,
588,task.done -> task.toPromise(),,task.done -> task.toPromise(),
589,Tweaked bundlesize setup,,Tweaked bundlesize setup,
590,Removed setTimeouts from the tests where appropriate,,Removed setTimeouts from the tests where appropriate,
591,Tweaks in test descriptions,,Tweaks in test descriptions,
592,Renamed proc to saga in task descriptions,,Renamed proc to saga in task descriptions,
593,Rewritten last test file so the internal APIs should be completely hidden now,,Rewritten last test file so the internal APIs should be completely hidden now,
594,Rewritten even more tests (1 files left) so the internal APIs gets hidden,,Rewritten even more tests (1 files left) so the internal APIs gets hidden,
595,Update RunningTasksInParallel.md,remove extra spaces,Update RunningTasksInParallel.md,remove extra spaces
596,Hid all argument checks behind env check - it should be extra validated only in dev mode,,Hid all argument checks behind env check - it should be extra validated only in dev mode,
597,Rewritten almost all tests (3 files left) so the internal proc API becomes hidden,,Rewritten almost all tests (3 files left) so the internal proc API becomes hidden,
598,Removed support for 2 (lol) old deprecated APIs of runSaga,,Removed support for 2 (lol) old deprecated APIs of runSaga,
599,ident -> identity,,ident -> identity,
600,Removed old deprecation about options.onerror + rewritten sagaMiddlewareFactory options checks,,Removed old deprecation about options.onerror + rewritten sagaMiddlewareFactory options checks,
601,Removed deprecation warning about old (pre 0.10) sagaMiddlewareFactory API,,Removed deprecation warning about old (pre 0.10) sagaMiddlewareFactory API,
602,Tweaked fsmIterator name passing + safeName function,,Tweaked fsmIterator name passing + safeName function,
603,Removed special sagaHelpers treatment when running effects,,Removed special sagaHelpers treatment when running effects,
604,"put.resolve -> putResolve, take.maybe -> takeMaybe",,"put.resolve -> putResolve, take.maybe -> takeMaybe",
605,"Removed deprecated APIs - bare saga helpers (not effects), takem, put.sync, parallel effect (arrays)",,"Removed deprecated APIs - bare saga helpers (not effects), takem, put.sync, parallel effect (arrays)",
606,Using Symbol in sym function (closing #1224),,Using Symbol in sym function (closing #1224),
607,Merge branch 'single-std-channel',,Merge branch 'single-std-channel',
608,"Rewritten multicastChannel, using redux safe subscribers strategy (ensureCanMutateNextTakers) + made some other minor cleanups",,"Rewritten multicastChannel, using redux safe subscribers strategy (ensureCanMutateNextTakers) + made some other minor cleanups",
609,Remove arrayOfDeffered from source,,Remove arrayOfDeffered from source,
610,Add a correctly spelled arrayOfDeferred,,Add a correctly spelled arrayOfDeferred,
611,multicast -> multicastChannel,,multicast -> multicastChannel,
612,Merge branch 'failing-tests' into single-std-channel,,Merge branch 'failing-tests' into single-std-channel,
613,Added failing test for missed END in forked task (should be fixed by single stdChannel),,Added failing test for missed END in forked task (should be fixed by single stdChannel),
614,Added failing test for missed actions in freshly created tasks (should be fixed by single stdChannel),,Added failing test for missed actions in freshly created tasks (should be fixed by single stdChannel),
615,"stdChannel remade to be a singleton, therefore a multicast now. Exposed multicast channel as primitive for external usage",,"stdChannel remade to be a singleton, therefore a multicast now. Exposed multicast channel as primitive for external usage",
616,Do not swallow errors when executing put effect (closes #632),,Do not swallow errors when executing put effect (closes #632),
617,Defaulting actionChannel and channel buffer to expanding one (closes #1027),,Defaulting actionChannel and channel buffer to expanding one (closes #1027),
618,0.16.0,,0.16.0,
619,Updated dist files,,Updated dist files,
620,Reordered release tasks,,Reordered release tasks,
621,"Removed ""saga has been cancelled"" logs",,"Removed ""saga has been cancelled"" logs",
622,Unified error logs in proc.js,,Unified error logs in proc.js,
623,Fixed sagaStack error property - changed to being configurable,,Fixed sagaStack error property - changed to being configurable,
624,Made sagaStack property non-enumerable (closes #934),,Made sagaStack property non-enumerable (closes #934),
625,Update UsingSagaHelpers.md (#1208),  Update UsingSagaHelpers.md   Update UsingSagaHelpers.md ,Update UsingSagaHelpers.md (#1208),Update UsingSagaHelpers.md Update UsingSagaHelpers.md
626,Update DeclarativeEffects.md,,Update DeclarativeEffects.md,
627,Update FutureActions.md (#1210),  Update FutureActions.md   Update FutureActions.md ,Update FutureActions.md (#1210),Update FutureActions.md Update FutureActions.md
628,Using files entry in package.json instead of .npmignore file (closes #1113),,Using files entry in package.json instead of .npmignore file (closes #1113),
629,Merge branch 'babel-plugin-pure-calls',,Merge branch 'babel-plugin-pure-calls',
630,List in the API docs takeEvery and takeLatest which accept channel as argument,,List in the API docs takeEvery and takeLatest which accept channel as argument,
631,Tweak README about polyfilling generators,,Tweak README about polyfilling generators,
632,"Remove building umd bundles during precommit, that was a silly idea 🙈",,"Remove building umd bundles during precommit, that was a silly idea 🙈",
633,Do not hardcode path to bundlesize executable,,Do not hardcode path to bundlesize executable,
634,Modified race([...effects]) to return array instead of object,,Modified race([...effects]) to return array instead of object,
635,Added race([...effects]) to docs api reference,,Added race([...effects]) to docs api reference,
636,link to translate Potuguese Brazil,,link to translate Potuguese Brazil,
637,"Removed #PURE annotations, adding them automatically with a babel plugin now",,"Removed #PURE annotations, adding them automatically with a babel plugin now",
638,Update index.js,,Update index.js,
639,Docs apply js highlighting,,Docs apply js highlighting,
640,fix code back-ticks position,,fix code back-ticks position,
641,Updated rollup + whitelisting babel helpers in rollup config (asyncGenerator included by default - its rollup temporary regression),,Updated rollup + whitelisting babel helpers in rollup config (asyncGenerator included by default - its rollup temporary regression),
642,Merge branch 'deps/rollup',,Merge branch 'deps/rollup',
643,Updated rollup deps,,Updated rollup deps,
644,Update TaskCancellation.md,,Update TaskCancellation.md,
645,Fixed test,"There needs to be true passed to the generator's next function, otherwise the while loop in the main generator will be terminated, which is not what's wanted.",Fixed test,"There needs to be true passed to the generator's next function, otherwise the while loop in the main generator will be terminated, which is not what's wanted."
646,Added unpkg field in package.json,,Added unpkg field in package.json,
647,(Update) Update gitignore to no include .idea files,,(Update) Update gitignore to no include .idea files,
648,(DOCS) Added new article to the docs external sources,,(DOCS) Added new article to the docs external sources,
649,Fix anchor link to blocking / non-blocking,,Fix anchor link to blocking / non-blocking,
650,Fix typo,,Fix typo,
651,"fixing typo, super-star missing in readme",,"fixing typo, super-star missing in readme",
652,Add typings for detach; fix typings tests reporting,,Add typings for detach; fix typings tests reporting,
653,"Add a link to ""analytics on easy mode""",,"Add a link to ""analytics on easy mode""",
654,replace array of effects with all helper,,replace array of effects with all helper,
655,Remove wrong import of delay,,Remove wrong import of delay,
656,Update README.md,Typo,Update README.md,Typo
657,"Created detach helper (+ reimplemented spawn to use it). Its giving opportunity to add detached behaviour for the created fork effects, useful i.e. for usage with helpers like takeEvery",,"Created detach helper (+ reimplemented spawn to use it). Its giving opportunity to add detached behaviour for the created fork effects, useful i.e. for usage with helpers like takeEvery",
658,Unified style on all of the badges,,Unified style on all of the badges,
659,Added downloads/month badge,,Added downloads/month badge,
660,Add link to redux-saga-compose,,Add link to redux-saga-compose,
661,Add external link to article about redux-saga.,,Add external link to article about redux-saga.,
662,add import statements to the Concurrency.md doc examples,,add import statements to the Concurrency.md doc examples,
663,add import statements to some glossary examples,,add import statements to some glossary examples,
664,add external link to nice article about redux-saga,this article explains how to implement a basic game with redux-saga,add external link to nice article about redux-saga,this article explains how to implement a basic game with redux-saga
665,clarify the first sentence in readme, explain what is easier (managing side effects) explain what is better (handling failures) mention that testing is simple mention efficiency benefits,clarify the first sentence in readme,explain what is easier (managing side effects) explain what is better (handling failures) mention that testing is simple mention efficiency benefits
666,0.15.6,,0.15.6,
667,Fixed translation name,,Fixed translation name,
668,Update README.md,,Update README.md,
669,marked overloaded put.sync TS typing as deprecated,,marked overloaded put.sync TS typing as deprecated,
670,Make take and put effects redeclarable,,Make take and put effects redeclarable,
671,adding a title to the gitbook,,adding a title to the gitbook,
672,0.15.5,,0.15.5,
673,update buffer test to yield the buffer before channel,,update buffer test to yield the buffer before channel,
