Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
399,chore(deps): update typescript-eslint monorepo to v5.18.0,0.9823884,chore(deps): update typescript-eslint monorepo to v4.18.0 (5e49d63),,1
400,chore(deps): update dependency ts-node to v8.6.1,0.9837524,chore(deps): update dependency ts-node to v8.6.1 (1408449),,1
401,chore(deps): update dependency @types/bull to v3.10.1,0.9824892,chore(deps): update dependency @types/bull to v3.15.1 (1ef4213),,1
402,chore(deps): update dependency ts-node to v8.9.1,0.9818243,chore(deps): update dependency ts-node to v10.5.0 (806526e),,1
403,chore(deps): update dependency bullmq to v1.82.1,0.93781424,chore(deps): update dependency bull to v3.21.1 (fe1548e),,1
404,chore(deps): update dependency eslint to v8.17.0,0.9805995,chore(deps): update dependency eslint to v8.6.0 (141d923),,1
405,chore(deps): update dependency @types/bull to v3.15.9,0.9849764,chore(deps): update dependency @types/bull to v3.15.1 (1ef4213),,1
406,chore(deps): update dependency tslint to v6.1.3,0.97824645,chore(deps): update dependency tslint to v6.1.3 (543218f),,1
407,chore(deps): update dependency typescript to v4.9.5,0.9777035,chore(deps): update dependency typescript to v4.5.5 (6e799aa),,1
408,chore(deps): update dependency jest to v27.1.0,0.9789009,chore(deps): update dependency jest to v27.4.0 (5a12985),,1
409,chore(deps): update dependency husky to v7,0.9634351,chore(deps): update dependency husky to v5 (3a9ed18),,1
410,chore(deps): update dependency @types/node to v18.11.18,0.983783,chore(deps): update dependency @types/node to v16.11.19 (83318ca),,1
411,chore(deps): update dependency rxjs to v7.5.0,0.9810571,chore(deps): update dependency rxjs to v7.5.4 (69789ee),,1
412,fix(decorators): define metadata with empty object when no options given,0.61051846,fix(): fix invalid checks in metadata accessor (1e0be20),,0
413,chore(deps): update typescript-eslint monorepo to v3.1.0,0.9810631,chore(deps): update typescript-eslint monorepo to v3.2.0 (c476001),,1
414,Merge pull request #356 from nestjs/renovate/sort-package-json-1.x,0.98819464,Merge pull request #356 from nestjs/renovate/sort-package-json-1.x (fe50025),,1
415,chore(deps): update dependency @types/node to v18.15.5,0.9784202,chore(deps): update dependency @types/node to v16.11.25 (5a19055),chore(deps): update dependency bullmq to v1.83.0,1
416,chore(deps): update dependency sort-package-json to v1.56.1,0.9891466,chore(deps): update dependency sort-package-json to v1.51.0 (95a1872),fix(deps): update dependency tslib to v2.4.0,1
417,chore(deps): update dependency eslint to v8.13.0,0.9801488,chore(deps): update dependency eslint to v8.6.0 (141d923),,1
418,chore(deps): update dependency lint-staged to v12.0.2,0.98327917,chore(deps): update dependency lint-staged to v12.1.2 (08bd820),,1
419,fix: Make the name optional in forRoot options,0.44612086,fix(core): use root name prop as queue name when creating providers #285 (0cf0f2f),,0
420,chore(deps): update dependency eslint-plugin-import to v2.21.2,0.9894993,chore(deps): update dependency eslint-plugin-import to v2.23.0 (ca05170),,1
421,chore(deps): update dependency eslint to v8.0.1,0.9767539,chore(deps): update dependency eslint to v8.0.1 (2124470),,1
422,chore(deps): update dependency ts-node to v8.8.1,0.9812408,chore(deps): update dependency ts-node to v10.5.0 (806526e),,1
423,chore(deps): update dependency @types/node to v18.11.13,0.9854784,chore(deps): update dependency @types/node to v16.11.19 (83318ca),,1
424,fix(@nestjs/bullmq): Add token to WorkerHost process method type,0.6226311,1528 feat(bullmq): add FlowProducer injectable @roggervalf,,0
425,refactor(tests): split unit tests and integration tests,0.72275877,test(): fix unit tests (register -> reqisterQueue) (fc82b2f),chore: replace gitter by discord on contributing guide,1
426,chore(deps): update typescript-eslint monorepo to v5.30.7,0.9867885,chore(deps): update typescript-eslint monorepo to v5.7.0 (a595853),,1
427,chore(deps): update dependency ts-node to v8.10.1,0.9832214,chore(deps): update dependency ts-node to v8.6.1 (1408449),,1
428,refactor(explorer): rename functions,0.5137407,refactor(): move under the official organization (d774c6a),,0
429,chore(deps): update dependency eslint to v7.19.0,0.97295606,chore(deps): update dependency eslint to v7.9.0 (97c1103),,1
430,chore(deps): update dependency @types/jest to v25.1.1,0.9870766,chore(deps): update dependency @types/jest to v25.2.3 (07121a1),,1
431,chore(deps): update dependency ts-jest to v26.5.0,0.98530555,chore(deps): update dependency ts-jest to v26.5.0 (4ac0948),,1
432,Merge pull request #972 from micalevisk/master,0.97291887,Merge pull request #972 from micalevisk/master (86bba1b),,1
433,chore(deps): update dependency bullmq to v3.6.5,0.9166374,chore(deps): update dependency bull to v3.13.0 (5252aa5),,1
434,chore(deps): update jest monorepo to v29,0.92530537,chore(deps): update jest monorepo (6c3d98b),,1
435,chore(deps): update dependency @types/bull to v3.12.0,0.97819036,chore(deps): update dependency @types/bull to v3.12.2 (219e47d),,1
436,chore(deps): update dependency bullmq to v3.6.4,0.9182224,chore(deps): update dependency bull to v3.13.0 (5252aa5),,1
437,chore(deps): update dependency typescript to v4.5.5,0.97930384,chore(deps): update dependency typescript to v4.5.5 (6e799aa),,1
438,chore(deps): update nest monorepo to v7.4.2,0.9819743,chore(deps): update nest monorepo to v7.0.2 (055e567),,1
439,chore(deps): update dependency husky to v3.0.2,0.972528,chore(deps): update dependency husky to v4.3.0 (0abd67e),,1
440,chore(deps): update typescript-eslint monorepo to v5.10.2,0.98808897,chore(deps): update typescript-eslint monorepo to v4.25.0 (02b1756),,1
441,chore(deps): update dependency lint-staged to v11.1.0,0.98512477,chore(deps): update dependency lint-staged to v11.1.0 (ed549ed),,1
442,chore(deps): update nest monorepo to v6.11.11,0.97946346,chore(deps): update nest monorepo to v7.0.2 (055e567),@nestjs/bull-shared@0.0.5 @nestjs/bull@0.5.5 @nestjs/bullmq@0.0.5,1
443,chore(deps): update typescript-eslint monorepo to v5.8.0,0.9862404,chore(deps): update typescript-eslint monorepo to v5.7.0 (a595853),,1
444,chore(deps): update nest monorepo to v7.0.3,0.9800379,chore(deps): update nest monorepo to v7.0.2 (055e567),,1
445,Merge branch 'roggervalf-feat-flow-producer',0.6545458,Merge branch 'master' of link (f6d4f7b),,0
446,chore(deps): update typescript-eslint monorepo to v4.25.0,0.98828727,chore(deps): update typescript-eslint monorepo to v4.25.0 (02b1756),,1
447,chore(deps): update dependency @types/node to v10.14.10 (#123),0.97398615,chore(deps): update dependency @types/node to v12.20.13 (7552053),,1
448,chore(deps): update dependency eslint to v7.26.0,0.9821404,chore(deps): update dependency eslint to v7.2.0 (d242408),,1
449,chore(deps): update dependency eslint to v8.19.0,0.9731688,chore(deps): update dependency eslint to v8.5.0 (6148ea0),,1
450,chore(deps): update dependency @types/node to v16.11.15,0.99017173,chore(deps): update dependency @types/node to v16.11.16 (dbec04e),,1
451,chore(deps): update dependency jest to v25.4.0,0.97289366,chore(deps): update dependency jest to v25.5.2 (1ac974b),,1
452,chore(deps): update dependency lint-staged to v10.3.0,0.97817326,chore(deps): update dependency lint-staged to v10.0.2 (0927847),,1
453,chore(deps): update dependency @types/node to v18.15.8,0.9799111,chore(deps): update dependency @types/node to v14.17.18 (20a2eb9),,1
454,Merge pull request #148 from fwoelffel/renovate/lint-staged-9.x,0.7912427,Merge pull request #734 from nestjs/renovate/bull-3.x (f5f59ef),,1
455,chore(deps): pin dependencies (#136),0.9489547,chore(deps): pin dependencies (34eea8e),,1
456,Merge pull request #1148 from nestjs/fix/retrieve-options-if-queue-undefined-1144,0.8035608,Merge pull request #1094 from nestjs/dependabot/npm_and_yarn/node-fetch-2.6.7 (83784f8),,1
457,chore(deps): update dependency lerna to v5.1.5,0.9154408,chore(deps): update dependency release-it to v13.5.6 (3d0c515),,1
458,chore(deps): update typescript-eslint monorepo to v5.2.0,0.9801309,chore(deps): update typescript-eslint monorepo to v5.7.0 (a595853),,1
459,chore(deps): update typescript-eslint monorepo to v3.10.0,0.9838166,chore(deps): update typescript-eslint monorepo to v3.6.0 (5392902),,1
460,test(): remove jest setup file,0.5439255,docs(): remove sample directory (b4bce49),,0
461,chore(deps): update dependency bullmq to v1.89.2,0.9406799,chore(deps): update dependency bull to v3.21.1 (fe1548e),,1
462,chore(deps): update nest monorepo to v9.4.0,0.9760847,chore(deps): update nest monorepo to v7.2.0 (9a5aa1a),,1
463,chore(deps): update dependency @types/jest to v26.0.23,0.98959094,chore(deps): update dependency @types/jest to v26.0.7 (2da33d6),,1
464,chore(deps): update dependency lint-staged to v10.2.12,0.9817773,chore(deps): update dependency lint-staged to v10.0.2 (0927847),,1
465,chore(deps): update dependency @types/node to v11.13.0,0.97969675,chore(deps): update dependency @types/node to v16.11.14 (de0da54),,1
466,chore(deps): update dependency sort-package-json to v1.48.0,0.9907249,chore(deps): update dependency sort-package-json to v1.48.1 (464ece8),,1
467,chore(deps): update dependency typescript to v5.0.4,0.9777061,chore(deps): update dependency typescript to v4.5.5 (6e799aa),,1
468,chore(deps): update nest monorepo to v7.6.14,0.9805461,chore(deps): update nest monorepo to v7.0.2 (055e567),,1
469,chore(deps): update dependency eslint-plugin-import to v2.21.0,0.9903877,chore(deps): update dependency eslint-plugin-import to v2.23.0 (ca05170),,1
470,chore(deps): update dependency @types/node to v14.17.3,0.9887582,chore(deps): update dependency @types/node to v16.11.14 (de0da54),,1
471,chore(deps): update dependency eslint-config-prettier to v8.7.0,0.9824377,chore(deps): update dependency eslint-config-prettier to v8.3.0 (9949ece),,1
472,chore(deps): update nest monorepo to v8.0.3,0.9864356,chore(deps): update nest monorepo to v8.0.2 (1de07a7),,1
473,chore(jest): update configuration,0.753397,chore(deps): update dependency @types/jest to v25.2.3 (07121a1),,1
474,chore(deps): update nest monorepo to v6.11.6,0.9810513,chore(deps): update nest monorepo to v7.0.2 (055e567),,1
475,style: update PR template markdown file,0.96766734,style: update PR template markdown file (2282952),,1
476,chore(deps): update dependency lerna to v5.1.2,0.91276956,chore(deps): update dependency release-it to v13.5.6 (3d0c515),,1
477,Merge pull request #154 from fwoelffel/renovate/husky-3.x,0.8392221,Merge pull request #734 from nestjs/renovate/bull-3.x (f5f59ef),,1
478,revert: refactor: update @nestjs/common and @nestjs/core imports to reference top level index.ts,0.97648895,revert: refactor: update @nestjs/common and @nestjs/core imports to reference top level index.ts (8887e60),,1
479,test(): run close after test suites,0.8990205,test(): run close after test suites (532f6c9),,1
480,chore(deps): update dependency @types/express to v4.17.0 (#105),0.88261575,chore(deps): update dependency @types/jest to v25.1.3 (ab49391),,1
481,chore(deps): update dependency typescript to v3.4.4,0.97649467,chore(deps): update dependency typescript to v3.7.4 (a725287),,1
482,refactor(explorer): reduce explore complexity,0.4423271,fix(): ensure explorer runs only once (7ce05df),,0
483,chore(deps): update dependency bullmq to v1.89.0,0.9364273,chore(deps): update dependency bull to v3.21.1 (fe1548e),,1
484,chore(deps): update dependency eslint to v7.12.0,0.97904533,chore(deps): update dependency eslint to v7.2.0 (d242408),,1
485,chore(deps): update typescript-eslint monorepo to v4.16.1,0.9871079,chore(deps): update typescript-eslint monorepo to v4.25.0 (02b1756),,1
486,chore(deps): update dependency ts-jest to v29.0.4,0.9791452,chore(deps): update dependency ts-jest to v27.1.1 (03a0ee9),,1
487,chore(deps): update dependency lint-staged to v12.0.3,0.9851453,chore(deps): update dependency lint-staged to v12.3.0 (0bd00ae),,1
488,feat: Add processor naming and concurrency support,0.5605949,fix(): fix concurrency with 0 as a value #590 (6034dbc),,0
489,chore(deps): update dependency husky to v2.4.0,0.9779936,chore(deps): update dependency husky to v4.0.4 (2193deb),,1
490,chore(deps): update dependency lint-staged to v10.2.3,0.9814763,chore(deps): update dependency lint-staged to v10.0.2 (0927847),,1
491,chore(deps): update dependency bull to v3.8.1,0.9740878,chore(deps): update dependency bull to v3.21.1 (fe1548e),,1
492,chore(deps): update dependency @types/jest to v26.0.4,0.98553884,chore(deps): update dependency @types/jest to v26.0.7 (2da33d6),,1
493,chore(deps): update typescript-eslint monorepo to v4.20.0,0.98729116,chore(deps): update typescript-eslint monorepo to v4.25.0 (02b1756),,1
494,chore(deps): update typescript-eslint monorepo to v4.28.1,0.9890945,chore(deps): update typescript-eslint monorepo to v4.25.0 (02b1756),,1
495,refactor(provider): reduce the buildQueue function complexity,0.47383362,Merge pull request #303 from nestjs/renovate/major-nest-monorepo (725fda8),@nestjs/bull-shared@0.0.4 @nestjs/bull@0.5.4 @nestjs/bullmq@0.0.4,0
496,chore(deps): update dependency lint-staged to v13.2.0,0.9751489,chore(deps): update dependency lint-staged to v12.0.2 (a171ee1),"fix(bullmq): when queue is undefined, retrieve registered connection options",1
497,chore(deps): update commitlint monorepo to v17,0.9545351,chore(deps): update commitlint monorepo to v12.0.1 (72bf712),,1
498,chore(deps): update dependency lint-staged to v10.5.3,0.98710907,chore(deps): update dependency lint-staged to v10.5.3 (a053741),,1
499,chore(deps): update dependency husky to v4.0.1,0.9846277,chore(deps): update dependency husky to v4.0.4 (2193deb),,1
500,chore(deps): update dependency bull to v4.8.2,0.9748536,chore(deps): update dependency bull to v3.21.1 (fe1548e),,1
501,chore(deps): update typescript-eslint monorepo to v5.40.1,0.9845185,chore(deps): update typescript-eslint monorepo to v5.7.0 (a595853),,1
502,chore(deps): update dependency jest to v25.5.2,0.97274256,chore(deps): update dependency jest to v25.5.2 (1ac974b),,1
503,chore(deps): update dependency bullmq to v1.85.1,0.9362875,chore(deps): update dependency bull to v3.21.1 (fe1548e),,1
504,chore(deps): update commitlint monorepo to v16,0.96569663,chore(deps): update commitlint monorepo to v16.2.1 (2020e4b),,1
505,chore(deps): update dependency lint-staged to v13,0.96431786,chore(deps): update dependency lint-staged to v12 (51de121),,1
506,chore(deps): update dependency @types/node to v14.17.29,0.98974997,chore(deps): update dependency @types/node to v14.17.11 (6919012),,1
507,chore(deps): update dependency @types/node to v16.11.7,0.9912115,chore(deps): update dependency @types/node to v16.11.16 (dbec04e),,1
508,chore(deps): update dependency lint-staged to v10.0.10,0.9858122,chore(deps): update dependency lint-staged to v10.0.2 (0927847),,1
509,chore(deps): update dependency @commitlint/cli to v13.2.1,0.9748715,chore(deps): update dependency @commitlint/cli to v13.2.1 (243876f),,1
510,chore(deps): update dependency bullmq to v1.87.0,0.9361104,chore(deps): update dependency bull to v3.21.1 (fe1548e),,1
511,chore(deps): update typescript-eslint monorepo to v4.22.0,0.9852156,chore(deps): update typescript-eslint monorepo to v2.32.0 (08bb175),,1
512,chore(deps): update dependency lint-staged to v12.3.1,0.9831431,chore(deps): update dependency lint-staged to v12.3.0 (0bd00ae),,1
513,chore(release): 0.8.0,0.87248653,chore(): publish 0.0.1 release (7fee01b),,1
514,chore(deps): update nest monorepo to v8.2.6,0.9851036,chore(deps): update nest monorepo to v8.0.2 (1de07a7),,1
515,chore(deps): update dependency ts-node to v10.7.0,0.9779768,chore(deps): update dependency ts-node to v10.3.0 (7c09dac),,1
516,chore(deps): update typescript-eslint monorepo to v2.29.0,0.98398685,chore(deps): update typescript-eslint monorepo to v2.29.0 (3a7f454),@nestjs/bull-shared@0.0.3 @nestjs/bull@0.5.3 @nestjs/bullmq@0.0.3,1
517,test(decorators): rewrite all decorator tests,0.5451777,test(): fix unit tests (register -> reqisterQueue) (fc82b2f),,0
518,chore(deps): update dependency lint-staged to v11.1.1,0.98443073,chore(deps): update dependency lint-staged to v11.1.0 (ed549ed),,1
519,chore(deps): update dependency ts-node to v10.8.2,0.9846717,chore(deps): update dependency ts-node to v10.2.0 (1b8674d),,1
520,chore(deps): update typescript-eslint monorepo to v5.46.1,0.98493874,chore(deps): update typescript-eslint monorepo to v5.3.0 (6065926),,1
521,Merge pull request #62 from fwoelffel/renovate/express-4.x,0.77810574,Merge pull request #199 from alirezamirsepassi/master (838f7fa),,1
522,chore(deps): update typescript-eslint monorepo to v4.31.2,0.9877602,chore(deps): update typescript-eslint monorepo to v4.25.0 (02b1756),,1
523,chore(deps): update dependency @types/node to v16.11.66,0.9872024,chore(deps): update dependency @types/node to v16.11.16 (dbec04e),,1
524,chore(deps): update typescript-eslint monorepo to v5.55.0,0.9868512,chore(deps): update typescript-eslint monorepo to v5.7.0 (a595853),,1
525,chore(deps): update dependency eslint to v8.30.0,0.97655654,chore(deps): update dependency eslint to v8.5.0 (6148ea0),,1
526,chore(deps): update dependency @types/bull to v3.10.0,0.9811449,chore(deps): update dependency @types/bull to v3.15.1 (1ef4213),,1
527,chore(deps): update dependency lint-staged to v13.0.1,0.9765742,chore(deps): update dependency lint-staged to v12.0.3 (4ed6349),,1
528,chore(deps): update dependency lint-staged to v10.1.2,0.9847847,chore(deps): update dependency lint-staged to v10.0.2 (0927847),,1
529,chore(deps): update dependency bull to v3.25.0,0.9784006,chore(deps): update dependency bull to v3.21.1 (fe1548e),@nestjs/bull-shared@0.0.2 @nestjs/bull@0.5.2 @nestjs/bullmq@0.0.2,1
530,chore(deps): update dependency lint-staged to v9.2.0 (#141),0.98158115,chore(deps): update dependency lint-staged to v10.5.0 (f170055),,1
531,chore(deps): update node.js to v16,0.9743494,chore(deps): update node.js to v16 (8640421),@nestjs/bull-shared@0.0.1 @nestjs/bull@0.5.1 @nestjs/bullmq@0.0.1,1
532,chore(deps): update typescript-eslint monorepo to v4.29.2,0.9892265,chore(deps): update typescript-eslint monorepo to v4.25.0 (02b1756),,1
533,chore(deps): update dependency jest to v26.3.0,0.9731499,chore(deps): update dependency jest to v26.3.0 (0002bb1),,1
534,chore(deps): update dependency lint-staged to v9.1.0,0.9806733,chore(deps): update dependency lint-staged to v10.0.2 (0927847),,1
535,chore(deps): update typescript-eslint monorepo to v2.34.0,0.9870522,chore(deps): update typescript-eslint monorepo to v2.32.0 (08bb175),,1
536,chore(deps): update dependency sort-package-json to v1.35.0,0.9893764,chore(deps): update dependency sort-package-json to v1.51.0 (95a1872),chore(deps): pin dependency @types/jest to 27.4.1,1
537,chore(deps): update typescript-eslint monorepo to v5.42.1,0.98339677,chore(deps): update typescript-eslint monorepo to v5.3.0 (6065926),,1
538,chore(deps): update typescript-eslint monorepo to v5.4.0,0.9828166,chore(deps): update typescript-eslint monorepo to v5.7.0 (a595853),,1
539,chore(deps): update dependency @types/jest to v24.0.17,0.987553,chore(deps): update dependency @types/jest to v24.0.25 (211a853),chore(deps): update dependency bullmq to v1.76.0,1
540,style(): revert style changes,0.9259988,style(): revert style changes (9615244),,1
541,Merge pull request #74 from fwoelffel/52-separate-process,0.7273871,Merge pull request #734 from nestjs/renovate/bull-3.x (f5f59ef),,1
542,Merge branch 'master' into test/fix-bull-explorer-test,0.963956,Merge branch 'master' into test/fix-bull-explorer-test (10063a1),,1
543,Merge pull request #1559 from nestjs/renovate/tslib-2.x,0.8761169,Merge pull request #1117 from nestjs/renovate/nest-monorepo (0641ac6),,1
544,Merge pull request #55 from fwoelffel/renovate/husky-2.x,0.8228235,Merge pull request #734 from nestjs/renovate/bull-3.x (f5f59ef),"feat(): migrate to monorepo, add bullmq integration",1
545,chore(deps): update nest monorepo to v8.2.5,0.98719394,chore(deps): update nest monorepo to v8.2.0 (1dba348),,1
546,Merge pull request #9 from drewbard/fix/async-configuration,0.692087,Merge pull request #1009 from caucik/patch-1 (09d2800),,0
547,ci(): use next-gen convenience image,0.46639022,ci(): fix circleci configuration (04232cf),,0
548,chore(deps): update typescript-eslint monorepo to v5.49.0,0.9851455,chore(deps): update typescript-eslint monorepo to v5.7.0 (a595853),,1
549,chore(deps): update dependency lint-staged to v12.3.7,0.9839522,chore(deps): update dependency lint-staged to v12.3.1 (62980eb),,1
550,chore(deps): update dependency eslint to v8.6.0,0.98015225,chore(deps): update dependency eslint to v8.6.0 (141d923),,1
551,chore(deps): update dependency eslint to v7.20.0,0.98085105,chore(deps): update dependency eslint to v7.2.0 (d242408),,1
552,chore(deps): update dependency typescript to v3.8.3,0.97824717,chore(deps): update dependency typescript to v3.7.5 (a127633),,1
553,Merge branch 'dev' into 52-separate-process,0.542462,Merge branch 'master' of link (f6d4f7b),,0
554,chore(deps): update dependency @types/node to v16.11.54,0.98943835,chore(deps): update dependency @types/node to v16.11.14 (de0da54),,1
555,Merge pull request #1347 from wodCZ/feature/circleci-convenience-image,0.77915347,Merge pull request #1009 from caucik/patch-1 (09d2800),,1
556,chore(deps): update commitlint monorepo to v12,0.9672406,chore(deps): update commitlint monorepo to v12.0.1 (72bf712),,1
557,chore(deps): update dependency release-it to v13.6.8,0.9839314,chore(deps): update dependency release-it to v13.6.2 (03d5449),,1
558,chore(deps): update commitlint monorepo to v17.2.0,0.96835953,chore(deps): update commitlint monorepo to v16.2.1 (2020e4b),,1
559,chore(deps): update dependency @types/node to v18.15.10,0.97916347,chore(deps): update dependency @types/node to v16.11.25 (5a19055),,1
560,fix(): fix async queue options,0.9023084,fix(): fix async queue options (58ab2ae),,1
561,chore(deps): update dependency bullmq to v1.76.6,0.9325414,chore(deps): update dependency bull to v3.22.3 (5ed56fa),,1
562,chore(deps): update dependency @types/express to v4.17.0,0.8868048,chore(deps): update dependency @types/jest to v25.1.3 (ab49391),,1
563,chore(deps): update dependency jest to v29,0.9626626,chore(deps): update dependency jest to v27.4.0 (5a12985),,1
564,chore(deps): update nest monorepo to v9.0.3,0.97851396,chore(deps): update nest monorepo to v7.0.5 (9a4923a),,1
565,chore(deps): update typescript-eslint monorepo to v4.2.0,0.9789768,chore(deps): update typescript-eslint monorepo to v4.3.0 (ab88970),,1
566,Merge pull request #152 from fwoelffel/renovate/jest-24.x,0.8204298,Merge pull request #734 from nestjs/renovate/bull-3.x (f5f59ef),,1
567,chore(deps): update dependency lint-staged to v12.4.0,0.9836277,chore(deps): update dependency lint-staged to v12.0.3 (4ed6349),,1
568,chore(deps): update dependency @types/node to v10.14.10,0.97142506,chore(deps): update dependency @types/node to v14.17.10 (3ee9976),,1
569,chore(deps): update dependency eslint-config-prettier to v7,0.967974,chore(deps): update dependency eslint-config-prettier to v7.2.0 (9908a81),,1
570,chore(deps): update dependency lint-staged to v8.2.0,0.97705436,chore(deps): update dependency lint-staged to v12.1.2 (08bd820),,1
571,chore(deps): update dependency bullmq to v3.2.3,0.9191467,chore(deps): update dependency bull to v3.13.0 (5252aa5),,1
572,fix: add test to check for processors array existence,0.6390158,fix(): support processors registered with useFactory/useValue (4420873),,0
573,chore(deps): update dependency ts-jest to v25.5.1,0.9811047,chore(deps): update dependency ts-jest to v25.5.0 (2f61183),,1
574,chore(deps): update typescript-eslint monorepo to v5.23.0,0.9846161,chore(deps): update typescript-eslint monorepo to v4.25.0 (02b1756),chore(deps): update nest monorepo to v8.3.1,1
575,Merge branch 'dev',0.66559887,Merge branch 'master' of link (f6d4f7b),,0
576,chore(deps): update dependency eslint to v8.26.0,0.98239315,chore(deps): update dependency eslint to v8.6.0 (141d923),,1
577,Merge pull request #85 from fwoelffel/renovate/node-10.x,0.7827759,Merge pull request #802 from nestjs/renovate/circleci-node-16.x (4386584),,1
578,chore(deps): update nest monorepo to v8.2.1,0.9861771,chore(deps): update nest monorepo to v8.0.2 (1de07a7),,1
579,chore(deps): update dependency rxjs to v7.5.3,0.98033655,chore(deps): update dependency rxjs to v7.5.4 (69789ee),,1
580,chore(deps): update dependency husky to v2.3.0,0.9705296,chore(deps): update dependency husky to v4.3.0 (0abd67e),,1
581,chore(deps): update dependency bull to v3.19.0,0.9729065,chore(deps): update dependency bull to v3.19.0 (daa8e46),,1
582,Merge pull request #76 from fwoelffel/renovate/rxjs-6.x,0.82777447,Merge pull request #734 from nestjs/renovate/bull-3.x (f5f59ef),chore(deps): update dependency @types/bull to v3.15.8,1
583,"fix(): if redis prop is a string, pass it as a second ctor arg",0.97162384,"fix(): if redis prop is a string, pass it as a second ctor arg (8718b90)",,1
584,feat(bullmq): add bullmq package (initial),0.63664055,1528 feat(bullmq): add FlowProducer injectable @roggervalf,,0
585,chore(deps): update dependency @types/node to v14.17.13,0.98819476,chore(deps): update dependency @types/node to v14.17.11 (6919012),,1
586,chore(deps): update typescript-eslint monorepo to v4.4.0,0.9807976,chore(deps): update typescript-eslint monorepo to v4.3.0 (ab88970),chore(deps): bump node-fetch from 2.6.1 to 2.6.7,1
587,chore(deps): update dependency eslint to v7,0.96447414,chore(deps): update dependency eslint to v7 (9b3aaa7),,1
588,chore(deps): update typescript-eslint monorepo to v4.33.0,0.9840589,chore(deps): update typescript-eslint monorepo to v4.3.0 (ab88970),,1
589,chore(deps): update dependency release-it to v13.5.2,0.9794835,chore(deps): update dependency release-it to v13.6.2 (03d5449),chore(deps): update dependency node-fetch to 2.6.7 [security],1
590,fix(): add missing release-it dep,0.8989692,fix(): add missing release-it dep (eef6076),chore(deps): update dependency follow-redirects to 1.14.8 [security],1
591,chore(deps): update dependency @types/jest to v26.0.2,0.9854288,chore(deps): update dependency @types/jest to v26.0.7 (2da33d6),chore(deps): update nest monorepo to v8.3.0,1
592,chore(deps): pin dependencies,0.9465393,chore(deps): pin dependencies (34eea8e),chore(deps): update node.js to v17,1
593,chore(deps): update dependency @types/node to v18.11.6,0.98502666,chore(deps): update dependency @types/node to v16.11.25 (5a19055),,1
594,chore(deps): update typescript-eslint monorepo to v5.46.0,0.9846046,chore(deps): update typescript-eslint monorepo to v5.7.0 (a595853),,1
595,Merge pull request #886 from nestjs/renovate/npm-path-parse-vulnerability,0.98807114,Merge pull request #886 from nestjs/renovate/npm-path-parse-vulnerability (7a982a0),,1
596,chore(deps): update dependency @typescript-eslint/parser to v2.30.0,0.97935694,chore(deps): update dependency @typescript-eslint/parser to v2.30.0 (078c0b2),,1
597,chore(): release v0.3.0,0.81166804,chore(): publish 0.0.1 release (7fee01b),,1
598,chore(deps): update dependency @types/node to v16.11.12,0.9897648,chore(deps): update dependency @types/node to v16.11.14 (de0da54),,1
599,chore(deps): update nest monorepo to v6.10.13,0.98044336,chore(deps): update nest monorepo to v7.0.2 (055e567),,1
600,Merge pull request #26 from fwoelffel/renovate/jest-monorepo,0.7963072,Merge pull request #530 from nestjs/renovate/jest-monorepo (ca84c00),,1
601,fix(): support processors registered with useFactory/useValue,0.95556974,fix(): support processors registered with useFactory/useValue (4420873),,1
602,chore(deps): update typescript-eslint monorepo to v5.56.0,0.98976946,chore(deps): update typescript-eslint monorepo to v5.3.0 (6065926),,1
603,chore(deps): update dependency typescript to v3.4.3,0.97639394,chore(deps): update dependency typescript to v3.7.4 (a725287),,1
604,chore(deps): update node.js to v19.3,0.9568928,chore(deps): update node.js to v16 (8640421),,1
605,chore(deps): update dependency eslint-plugin-import to v2.23.1,0.989955,chore(deps): update dependency eslint-plugin-import to v2.23.0 (ca05170),Bumps node-fetch from 2.6.1 to 2.6.7. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: node-fetch   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,1
606,test(): add e2e to exercise combination of processors registering,0.9666317,test(): add e2e to exercise combination of processors registering (a72c686),,1
607,chore(deps): update dependency bull to v3.22.12,0.9790933,chore(deps): update dependency bull to v3.21.1 (fe1548e),,1
608,chore(deps): update dependency release-it to v13.7.0,0.9734708,chore(deps): update dependency release-it to v13.6.2 (03d5449),,1
609,chore(deps): update nest monorepo to v7.6.6,0.9808407,chore(deps): update nest monorepo to v7.0.2 (055e567),,1
610,chore(): rename bull-internal to bull-shared,0.6352986,chore(): update to the latest version of bull (43172cd),,0
611,chore(deps): update dependency bull to v3.22.6,0.97735137,chore(deps): update dependency bull to v3.21.1 (fe1548e),refactor: update @nestjs/common and @nestjs/core imports to reference…,1
612,chore(deps): update nest monorepo to v6.5.3 (#145),0.9855126,chore(deps): update nest monorepo to v7.0.2 (055e567),This reverts changed made to package-lock.json by commit 389ed52,1
613,fix: fix the @Queue() decorator,0.5011773,fix(): fix async queue options (58ab2ae),,0
614,chore(deps): update commitlint monorepo to v9,0.97901845,chore(deps): update commitlint monorepo to v9 (a9987bf),,1
615,chore(deps): update dependency eslint to v7.15.0,0.9799304,chore(deps): update dependency eslint to v7.24.0 (0309465),,1
