Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
278,Show full messages,0.60376,Messages are now rendered as text/plain by default. In v2.0.6 it was text/markdown.,,0
279,Allow clear text traffic,0.8155392,Allow cleartext traffic (#31 fixed in #34), MessagesActivity now constructs a new Picasso instance each onCreate   and passes it to ListMessageAdapter,1
280,Version 2.0.9,0.5710114,Update dependencies,,0
281,Add values,0.45164967,Use extra property to determine how the message content is rendered (#67) ,  Switched raw strings to string resources   Removed unused fields / views from LoginActivity   Reset 'Check Version' button text when changing SSL settings   Fixed formatting ,0
282,Replace ListView with RecyclerView for the message list.,0.4545617,Add delete application button (#150 by @p1gp1g),,0
283,Keep selected application on screen rotation,0.8478651,Keep selected application on screen rotation (#207 via #208 by @Sternagfonkel),  Removed comment   Moved SSLSettings to its own top-level class   Fixed picasso not setting SSL settings and failing to load images over   self-signed connection ,1
284,Fix #131 allow app to use user certificates,0.73395777,Allow usage of user certificates (#131 by @KROSF),  Moved certificate-related utilities to separate class   Added settings method to return an entire SSLSettings object; refactored   methods using separate parameters to take single SSLSettings parameter   Advanced Settings section on login page now hides / shows along with   other buttons to prevent it from showing up in front of the loading   spinner   Fixed star imports   Refactored applySslSettings as per code from merge request   Fixed formatting ,1
285,Add absolute/relative time format setting,0.86912537,Add relative/absolute time format setting (#156 by @RemiRigal),,1
286,Add inputs for the pushed message to share activity,0.68572444,Add share and push message support (#72 via #122 by @tomasvanagas),,0
287,Change class variable to local variable,0.34600002,Rename some texts,,0
288,Merge pull request #271 from cyb3rko/permissions-fix,0.54838693,Fix error when refreshing the app by @cyb3rko ,,0
289,Implement swiping left/right to delete messages (closes #38).,0.778383,Delete messages by swiping (#38 via #99 by @leopoldsedev),,1
290,Add strings & styles.xml,0.41508895,Add fastlane metadata + images,With PRs from forked repositories the release key can't be decrypted because the secured variables are hidden.,0
291,Merge pull request #33 from ialokim/foreground-notification,0.50805414,Make the foreground notification less intrusive (#30 fxied in #33 by @ialokim),  Added fields to login page to a) disable ssl validation or b) select   a custom Certificate Authority certificate to use with the server.   Changed visibility of widgets on login page from INVISIBLE to GONE so   they don't take up space while hidden (since this was causing weird   spacing issues with the new fields).   Added state to settings to store ssl validation choice or certificate   data.   Added fields to various HTTP methods to disable ssl validation or set   valid certificate authority if either setting is enabled. ,0
292,Try to reconnect when network gets available,0.7350895,Fix scheduled reconnect (#117),,1
293,Add Logs-Component,0.6012523,Add logs button to login (#23),,0
294,Fix lint error because of incompatible Kotlin version,0.45239878,Fix error when refreshing the app by @cyb3rko ,,0
295,Merge pull request #252 from cyb3rko/major-build-updates,0.5202408,Fix error when refreshing the app by @cyb3rko ,"On refresh the service was restarted but the connection wasn't closed, therefore each incoming message was handled n times.",0
296,Merge pull request #288 from chunfengyao/master-ObserveNetworkChanges,0.49084318,Prevent duplicated WebSocket connections (#137),,0
297,Add more specific permission description,0.60001427,Add notification permission popup,,0
298,Add null-check of swipe icon.,0.55127823,Change notification icon by @PanderMusubi,,0
299,Merge pull request #43 from eternal-flame-AD/upstream-autolink,0.5678578,Add android autolink to message item (#39 fixed in #43 by @eternal-flame-AD),,0
300,Version 2.0.5,0.5598103,Update dependencies,,0
301,Apply Material3 styles,0.5184009,Add compact message layout by @cyb3rko,,0
302,Move title above image & allow multiline title,0.47168237,Change label of foreground notification by @Sternagfonkel,,0
303,Replace spotless for Java with kotlinter,0.4780861,Update to Java 11,,0
304,Add share activity,0.56627,"Fix crash when sharing, but there is no active user",,0
305,Use extra property to determine the content of messages,0.8528527,Use extra property to determine how the message content is rendered (#67) ,,1
306,Reconnect on websocket close,0.8874694,Improve websocket reconnects,,1
307,Adjust log messages,0.6271575,Update log view after log is cleared,,0
308,Increase timeout after reconnect,0.68815696,Limit the reconnect timeout https://github.com/gotify/android/commit/7da23cf94a8b3b340fad879bd8a7398184ddefc9,,0
309,Version 2.0.10,0.565752,Update dependencies (#110),,0
310,Use master for generating spec,0.28587586,Add dark mode (#26 via #110),,0
311,Update compileSdkVersion,0.63447815,Update dependencies,,0
312,Merge pull request #292 from chunfengyao/master-TranslucentStatusBar,0.5048677,Add client::notification.bigImageUrl extra (#200 by @ngruychev),,0
313,Add in memory log,0.46683756,Add logs button to login (#23),,0
314,Remove unused jcenter repo and empty dependency declaration,0.43101665,Delete client on logout (#114),,0
315,Make remaining public methods synchronized.,0.39134246,Keep selected application on screen rotation (#207 via #208 by @Sternagfonkel),,0
316,Version 2.0.6,0.5600989,Update several dependencies (#87),,0
317,Refactor foreground notification text,0.78221554,Change label of foreground notification by @Sternagfonkel,,1
318,Add message priority to readme,0.5669404,Do not start message activity twice (#23),,0
319,Fix SwipeRefreshLayout and ListView interaction.,0.5219864,Keep selected application on screen rotation (#207 via #208 by @Sternagfonkel),,0
320,Build Variant for development (#220),0.38629335,Update app design by @cyb3rko ,,0
321,Make text in logs view selectable,0.5651662,Update log view after log is cleared,,0
322,Add manifest,0.4201964,Add client::notification.bigImageUrl extra (#200 by @ngruychev),,0
323,Make message selectable,0.6027249,Add setting to exclude the message activity from the recent apps by @sgpublic ,,0
324,Remove travis enc file,0.44698182,Delete client on logout (#114),,0
325,Improve readability of MessagesActivity by adding blank lines,0.59414697,Messages are now rendered as text/plain by default. In v2.0.6 it was text/markdown.,,0
326,Remove obsolete reconnect callbacks,0.6696781,Fix scheduled reconnect (#117),,0
327,Merge pull request #246 from cyb3rko/compact-message-layout,0.6097472,Add compact message layout by @cyb3rko,,0
328,Add snackbar for successful copy logs,0.6235726,Add copy logs button (#57 via #105 by @happymario),,0
329,Update Login design,0.64736354,Add logs button to login (#23),,0
330,Merge pull request #272 from cyb3rko/fix-splashscreen,0.631829,Fix error when refreshing the app by @cyb3rko ,,0
331,Merge request changes,0.34999657,Improve websocket reconnects,,0
332,Version 2.3.3,0.54920244,Update several dependencies (#87),,0
333,Remove READ_PHONE_STATE permission,0.9393334,Remove unused permission (READ_PHONE_STATE),,1
334,Add background color and icon when swiping.,0.5633235,Change notification icon by @PanderMusubi,,0
335,Let kotlinter format the code,0.5809215,Add compact message layout by @cyb3rko,,0
336,Fix websocket connection on refresh,0.8699849,Improve websocket reconnects,,1
337,Rewrite 'login' to Kotlin,0.59038436,Migrate to Kotlin,,0
338,Mention https://dontkillmyapp.com,0.56014127,  See https://gotify.net/docs/msgextras#client-display,,0
339,Fix race condition while loading messages,0.60940206,Fix crash when polling new messages and the request fails,,0
340,Add compact message layout,0.8625125,Add compact message layout by @cyb3rko,,1
341,Fix duplicate class build error,0.332393,Prevent duplicated WebSocket connections (#137),,0
342,Add dark mode,0.8623524,Add dark mode (#26 via #110),,1
343,Add auto generated configuation,0.3321241,Add android autolink to message item (#39 fixed in #43 by @eternal-flame-AD),,0
344,Rework undo deletion logic.,0.49366057,Add delete message undo (#99 by @leopoldsedev),,0
345,Add Kotlin to project,0.5602392,Migrate to Kotlin,logcat doesn't really support showing logs see https://stackoverflow.com/q/12692103/4244993 Solution is to delegate to the logcat log and save the logs in memory that it can be viewed later.,0
346,Version 1.0.1,0.64736193,Initial Release,,0
347,Update Splashscreen dialog design,0.71280205,Add native android splash screen,,1
348,Rename content to context.,0.6520202,Rename some texts,,0
349,Fix formatting as suggested by spotlessJava,0.46962023,Messages are now rendered as text/plain by default. In v2.0.6 it was text/markdown.,,0
350,Version 2.6.0,0.5558242,Update several dependencies (#87),,0
351,Update *SdkVersion,0.5948157,Notification improvements (#18 partly fixed in #16 & #22 by @schwma),,0
352,Fix messages not being selectable,0.67753685,Fix crash when polling new messages and the request fails,,0
