Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
282,🌐 Add Spanish translation of Tutorial - First Steps (#2208),0.93249893,🌐 Add Spanish translation of Tutorial - First Steps. PR #2208 by @mariacamilagl.,,1
283,:bookmark: Release 0.27.1,0.6536877,Highlights of this release:,Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,0
284,:memo: Change limit default parameter to 10 in Query docs (#366),0.56137705,Fix source code limit for example in Query Parameters. PR #366 by @Smashman.,,0
285,:sparkles: Allow callables (as functools.partial) in path operations (#977),0.87504494,"Allow callables in path operation functions, like functions modified with functools.partial. PR #977.",,1
286,📝 Add external link: How to Create A Fake Certificate Authority And Generate TLS Certs for FastAPI (#2839),0.969343,📝 Add external link: How to Create A Fake Certificate Authority And Generate TLS Certs for FastAPI. PR #2839 by @aitoehigie.,,1
287,Fix: adding additional_responses on .include_router(),0.7910531,Fix bug: handling additional responses in APIRouter.include_router(). PR #140.,,1
288,:art: Update terminal examples and Typer note (#1139),0.73956835,"Update terminal styles in docs and add note about Typer, the FastAPI of CLIs. PR #1139.",,1
289,📝 Add external link to article: How-to deploy FastAPI app to Heroku (#3241),0.96668386,📝 Add external link to article: How-to deploy FastAPI app to Heroku. PR #3241 by @Jarmos-san.,,1
290,:sparkles: Add ORJSONResponse (#1065),0.7126875,"Add new high-performance JSON response class using orjson. New docs: Custom Response - HTML, Stream, File, others: ORJSONResponse. PR #1065.",,1
291,:bug: Fix Pydantic field clone logic with validators (#899),0.83442426,Fix Pydantic field clone logic. PR #899 by @deuce2367.,,1
292,:globe_with_meridians: Add translation of features.md to Chinese (#1192),0.73896044,Add translation to Chinese for Features - 特性. PR #1192 by @Dustyposa.,,1
293,🌐 Add Japanese translation for Tutorial - Middleware (#2255),0.9407667,🌐 Add Japanese translation for Tutorial - Middleware. PR #2255 by @tokusumi.,,1
294,"⬆️ Upgrade Starlette version, support new lifespan with state (#9239)",0.9382182,"⬆️ Upgrade Starlette version, support new lifespan with state. PR #9239 by @tiangolo.",,1
295,👷 Add Dependabot (#5128),0.8253969,👷 Add Dependabot. PR #5128 by @tiangolo.,Fix typo in documentation A full-stop was missing in TrustedHostMiddleware section Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
296,✏ Fix typo in python-types.md (#5116),0.9020501,✏ Fix typo in python-types.md. PR #5116 by @Kludex.,,1
297,🔖 Release version 0.57.0,0.682947,"⬆️ Upgrade Uvicorn max version in public extras: all. From >=0.12.0,<0.18.0 to >=0.12.0,<0.19.0. PR #5401 by @tiangolo.",Bumps black from 22.8.0 to 22.10.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: black   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,0
298,"🔧 Update sponsors, enable Dropbase again, update TalkPython link (#4821)",0.92596817,"🔧 Update sponsors, enable Dropbase again, update TalkPython link. PR #4821 by @tiangolo.",,1
299,:arrow_up: Upgrade Starlette support range to include 0.12.8 (#477),0.8393003,"Upgrade support range for Starlette to include 0.12.8. The new range is >=0.11.1,<=0.12.8"". PR #477 by @dmontagu.",,1
300,:memo: Add Python type hints tutorial,0.59159803,"📝 Simplify intro to Python Types, all currently supported Python versions include type hints 🎉. PR #2085 by @ninjaaron.",,0
301,✨Add support for PEP-593 Annotated for specifying dependencies and parameters (#4871),0.9479022,✨Add support for PEP-593 Annotated for specifying dependencies and parameters. PR #4871 by @nzig.,,1
302,📝 Add dark mode auto switch to docs based on OS preference (#4869),0.90765655,📝 Add dark mode auto switch to docs based on OS preference. PR #4869 by @ComicShrimp.,,1
303,📝 Quote pip install command for Zsh compatibility in multiple languages (#5214),0.764307,"📝 Update docs with pip install calls when using extras with brackets, use quotes for compatibility with Zsh. PR #3131 by @tomwei7.",,1
304,🔖 Release version 0.92.0,0.69336605,This release has no breaking changes. 🎉,,0
305,⬆ Bump nwtgck/actions-netlify from 1.1.5 to 1.2.3 (#5132),0.93516076,⬆ Bump nwtgck/actions-netlify from 1.1.5 to 1.2.3. PR #5132 by @dependabot[bot].,,1
306,🌐 Add Chinese translation for Tutorial - Form - Data (#3248),0.9425758,🌐 Add Chinese translation for Tutorial - Form - Data. PR #3248 by @jaystone776.,,1
307,🔖 Release version 0.60.2,0.69733137,This release has no breaking changes. 🎉,,0
308,:bento: Add GitHub social preview assets to git (#752),0.8862642,Add GitHub social preview images to git. PR #752.,,1
309,bug: Fix handling an empty-body request with a required body param (#311),0.9218602,Fix handling an empty-body request with a required body param. PR #311.,,1
310,✏ Fix 2 typos in docs (#1324),0.90876675,Fix 2 typos in docs. PR #1324 by @waynerv.,,1
311,🌐 Add Russian translation for docs/async.md (#4036),0.93521845,🌐 Add Russian translation for docs/async.md. PR #4036 by @Winand.,,1
312,:arrow_up: Update Pydantic to 0.21.0 (#90),0.76116073,Upgrade compatible Pydantic version to 0.21.0. PR #90.,,1
313,🔧 Swap light/dark theme button icon (#3246),0.9146627,🔧 Swap light/dark theme button icon. PR #3246 by @eddsalkield.,,1
314,:memo: Add docs for correctly using Peewee (#789),0.6829883,Add docs for correctly using FastAPI with Peewee ORM. Including how to overwrite parts of Peewee to correctly handle async threads. PR #789.,,0
315,:lipstick: Add logo images,0.5537407,📝 Fix image links for sponsors. PR #2304 by @tiangolo.,,0
316,:memo: Add recent articles and opinions (#490),0.7248647,Add recent articles to External Links and recent opinions. PR #490.,,1
317,:green_heart: Fix testing script name,0.48442605,Update and clarify testing function name. PR #1395 by @chenl.,,0
318,"⬆ Update internal dependency pytest-cov requirement from <4.0.0,>=2.12.0 to >=2.12.0,<5.0.0 (#5539)",0.9613742,"⬆ Update internal dependency pytest-cov requirement from <4.0.0,>=2.12.0 to >=2.12.0,<5.0.0. PR #5539 by @dependabot[bot].",Co-authored-by: Paweł Rubin pawel.rubin@ocado.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
319,✏ Fix minor typo in docs/en/docs/features.md (#5206),0.9345213,✏ Fix minor typo in docs/en/docs/features.md. PR #5206 by @OtherBarry.,,1
320,👷 Remove pip cache for Smokeshow as it depends on a requirements.txt (#5700),0.96453565,👷 Remove pip cache for Smokeshow as it depends on a requirements.txt. PR #5700 by @tiangolo.,Co-authored-by: Julian Maurin julian.maurin.perso@pm.me Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
321,♻ Simplify internal RegEx in fastapi/utils.py (#5057),0.9626683,♻ Simplify internal RegEx in fastapi/utils.py. PR #5057 by @pylounge.,,1
322,"👷 Add GitHub Actions, move from Travis (#1735)",0.88394165,"Add GitHub Actions for CI, move from Travis. PR #1735.",Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,1
323,:memo: Add docs for using the Starlette Request directly (#25),0.7334749,Add documentation to use Starlette Request object directly. Check #25 by @euri10.,,1
324,🔖 Release version 0.91.0,0.6840652,This release has no breaking changes. 🎉,Co-authored-by: tokusumi 41147016+tokusumi@users.noreply.github.com Co-authored-by: komtaki 39375566+komtaki@users.noreply.github.com,0
325,:construction_worker: Limit Docker trigger to branch master,0.4543704,💚 Only build docs on push when on master to avoid duplicate runs from PRs. PR #4564 by @tiangolo.,Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Fix link,0
326,🌐 Add Russian translation for docs/ru/docs/deployment/versions.md (#4985),0.94046736,🌐 Add Russian translation for docs/ru/docs/deployment/versions.md. PR #4985 by @emp7yhead.,,1
327,✏ Fix typo in docs/en/docs/deployment/concepts.md (#5824),0.9302455,✏ Fix typo in docs/en/docs/deployment/concepts.md. PR #5824 by @kelbyfaessler.,,1
328,:lock: Fix development dependencies security (#174),0.6776515,Security fixes,,0
329,🔧 Add config for Swedish translations notification (#5147),0.9270947,🔧 Add config for Swedish translations notification. PR #5147 by @tiangolo.,Bumps dawidd6/action-download-artifact from 2.24.1 to 2.24.2. - Release notes - Commits updated-dependencies: - dependency-name: dawidd6/action-download-artifact   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
330,:sparkles: Add support and tests for Pydantic dataclasses in response_model (#454),0.8824178,Add support and tests for Pydantic dataclasses in response_model. PR #454 by @dconathan.,,1
331,:white_check_mark: Test cookies,0.61699784,Response Cookies.,Bumps dawidd6/action-download-artifact from 2.24.0 to 2.24.1. - Release notes - Commits updated-dependencies: - dependency-name: dawidd6/action-download-artifact   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
332,:bookmark: Release version 0.51.0,0.58869666,⬆ Upgrade MkDocs Material and configs. PR #4385 by @tiangolo.,,0
333,:pencil2: Fix typo in HTTP Basic auth tutorial (#514),0.7743362,Fix typo in documentation for Simple HTTP Basic Auth. PR #514 by @prostomarkeloff.,,1
334,🌐 Add Chinese translation for docs/tutorial/dependencies/sub-dependencies.md (#3491),0.96857333,🌐 Add Chinese translation for docs/tutorial/dependencies/sub-dependencies.md. PR #3491 by @jaystone776.,,1
335,🔥 Remove broken external link (#1565),0.81533784,"Remove broken link from ""External Links"". PR #1565 by @victorphoenix3.",,1
336,🔧 Update Jina sponsorship (#5272),0.926675,🔧 Update Jina sponsorship. PR #5272 by @tiangolo.,,1
337,:memo: Add article to external links (#901),0.6537151,📝 Add articles to External Links. PR #2247 by @tiangolo.,,0
338,🌐 Add Russian translation for docs/ru/docs/tutorial/background-tasks.md (#4854),0.9466914,🌐 Add Russian translation for docs/ru/docs/tutorial/background-tasks.md. PR #4854 by @AdmiralDesu.,,1
339,✏️ Fix typo in [en] tutorial: exception handeling (#1326),0.7857961,✏ Fix typo in Tutorial - Handling Errors. PR #2486 by @johnthagen.,Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
340,:memo: Add tutorial for body nested models,0.69388455,✏ Fix example code with sets in tutorial for body nested models. PR #3030 by @hitrust.,,0
341,":green_heart: Fix depencency names, again...",0.47218797,Breaking Changes - Fixes,,0
342,🌐 Add missing navigator for encoder.md in Korean translation (#5238),0.9708128,🌐 Add missing navigator for encoder.md in Korean translation. PR #5238 by @joonas-yoon.,,1
343,":art: Tweak external links, Markdown format, typos (#881)",0.8803688,"Tweak external links, Markdown format, typos. PR #881.",,1
344,🌐 Add Portuguese translation for Python Types (#1796),0.94256735,🌐 Add Portuguese translation for Python Types. PR #1796 by @izaguerreiro.,,1
345,:memo: Update release notes,0.5387323,Fix links in release notes. PR #1052 by @sattosan.,,0
346,"✏️ Fix format, remove unnecessary asterisks in docs/en/docs/help-fastapi.md (#9249)",0.9624513,"✏️ Fix format, remove unnecessary asterisks in docs/en/docs/help-fastapi.md. PR #9249 by @armgabrielyan.",,1
347,👥 Update FastAPI People (#9181),0.87905526,👥 Update FastAPI People. PR #9181 by @github-actions[bot].,,1
348,:white_check_mark: Add tests for response_model,0.6123032,✅ Add tests for required nonable parameters and body fields. PR #4907 by @tiangolo.,,0
349,🌐 Add Chinese translation for FastAPI People (#3112),0.94001186,🌐 Add Chinese translation for FastAPI People. PR #3112 by @hareru.,,1
350,:bookmark: Release 0.6.1: GraphQL,0.7118349,"This release also removes graphene as an optional dependency for GraphQL. If you need to work with GraphQL, the recommended library now is Strawberry. You can read the new FastAPI with GraphQL docs.",,1
351,⬆️ Upgrade isort and update pre-commit (#5940),0.87844825,⬆️ Upgrade isort and update pre-commit. PR #5940 by @tiangolo.,,1
352,🌐 Update Chinese translation for index.md (#1564),0.81855595,🌐 Update Chinese translation for docs/help-fastapi.md. PR #3847 by @jaystone776.,Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
353,:bug: Fix callback handling in sub-routers (#792),0.8586072,Fix callback handling for sub-routers. PR #792 by @jekirl.,,1
354,"🔊 Log GraphQL errors in FastAPI People, because it returns 200, with a payload with an error (#9171)",0.9711329,"🔊 Log GraphQL errors in FastAPI People, because it returns 200, with a payload with an error. PR #9171 by @tiangolo.",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
355,:pencil2: Fix typo in release notes (#1051),0.77186775,Fix typo in release notes. PR #1051 by @sattosan.,,1
356,:art: Format tests for Cookies,0.6635816,Cookie(),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,0
357,🌐 Add Turkish translation for docs/benchmarks.md (#2729),0.9189093,🌐 Add Turkish translation for docs/benchmarks.md. PR #2729 by @Telomeraz.,,1
358,:bookmark: Release 0.49.1,0.6434922,Highlights of this release:,Co-authored-by: github-actions github-actions@github.com,0
359,":sparkles: Update requests with body, rename params",0.5920447,Fix handling an empty-body request with a required body param. PR #311.,,0
360,:bug: Fix XML example (#710),0.76975685,Fix invalid XML example. PR 710 by @OcasoProtal.,,1
361,:white_check_mark: Test custom responses,0.5630526,Improve test debugging by showing response text in failing tests. PR #1222 by @samuelcolvin.,,0
362,:memo: Add first tutorial src files,0.4757496,📝 Add WayScript x FastAPI Tutorial to External Links section. PR #5407 by @moneeka.,Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,0
363,:memo: Improve naming of middleware in SQLAlchemy tutorial,0.90450215,Improve middleware naming in tutorial for SQL with SQLAlchemy link/.,,1
364,📝 Micro-tweak help docs (#5960),0.92096317,📝 Micro-tweak help docs. PR #5960 by @tiangolo.,Co-authored-by: Jeodre jedore_fight@189.cn Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
365,:sparkles: add body to RequestValidationError for easier debugging (#853),0.6439559,"Add request body to RequestValidationError, new docs: Use the RequestValidationError body. Initial PR #853 by @aviramha.",,0
366,🌐 Fix highlight lines for Japanese translation for docs/tutorial/query-params.md (#2969),0.95496637,🌐 Fix highlight lines for Japanese translation for docs/tutorial/query-params.md. PR #2969 by @ftnext.,Co-authored-by: Sam Courtemanche smlep.pro@gmail.com Co-authored-by: Ruidy r.nemausat@empfohlen.de Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
367,🌐 Fix typos in German translation for docs/de/docs/features.md (#4533),0.9635601,🌐 Fix typos in German translation for docs/de/docs/features.md. PR #4533 by @0xflotus.,,1
368,📝 Add link to external article: Building the Poll App From Django Tutorial With FastAPI And React (#4778),0.9686386,📝 Add link to external article: Building the Poll App From Django Tutorial With FastAPI And React. PR #4778 by @jbrocher.,Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,1
369,":bug: Fix sitemap.xml in website, fix #597 (#598)",0.8878906,Fix sitemap.xml in website. PR #598 by @samuelcolvin.,,1
370,"🔧 Update mypy config, use strict = true instead of manual configs (#4605)",0.9438222,"🔧 Update mypy config, use strict = true instead of manual configs. PR #4605 by @michaeloliverx.",Co-authored-by: mkdir700 56359329+mkdir700@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,1
371,:memo: Update docs for paths in path params (#256),0.689263,Update docs for path parameters. PR #1521 by @yankeexe.,Co-authored-by: Sam Courtemanche smlep.pro@gmail.com Co-authored-by: Ruidy r.nemausat@empfohlen.de Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
372,:sparkles: Additional Responses (#97),0.60093105,Highlights,,0
373,📝 Add documentation for redefined path operations (#4864),0.8587171,📝 Add documentation for redefined path operations. PR #4864 by @madkinsz.,,1
374,:sparkles: Add support for docs translations (#1168),0.8236612,Add support for docs translations. New docs: Development - Contributing: Docs: Translations. PR #1168.,Co-authored-by: Jeodre jedore_fight@189.cn Co-authored-by: KellyAlsa-massive-win lhz928441818@gmail.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,1
375,:sparkles: Add Gitter chat to docs (#1061),0.83500326,Add Gitter chat to docs. PR #1061 by @aakashnand.,Co-authored-by: Lorhan Sohaky contato+gi74@lorhan.me Co-authored-by: Wuerike 35462243+Wuerike@users.noreply.github.com Co-authored-by: Lorhan Sohaky 16273730+LorhanSohaky@users.noreply.github.com,1
376,":see_no_evil: Add coverage, site and others to gitignore",0.596099,Add GitHub social preview images to git. PR #752.,,0
377,Merge pull request #1 from mariacamilagl/path_tests,0.5351397,Add test for having path templates in prefix of .include_router. PR #349.,Co-authored-by: Pedro Victor 32584628+peidrao@users.noreply.github.com Co-authored-by: Lucas 61513630+lsglucas@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
378,⬆ Bump internal dependency mypy from 0.971 to 0.982 (#5541),0.93890226,⬆ Bump internal dependency mypy from 0.971 to 0.982. PR #5541 by @dependabot[bot].,,1
379,👥 Update FastAPI People (#2282),0.87300754,👥 Update FastAPI People. PR #5154 by @tiangolo.,Co-authored-by: Sam Courtemanche smlep.pro@gmail.com Co-authored-by: Ruidy r.nemausat@empfohlen.de Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,1
380,🌐 Fix live docs server for translations for some languages (#4729),0.9288186,🌐 Fix live docs server for translations for some languages. PR #4729 by @wakabame.,,1
381,📝 Update tutorial for WebSockets with dependencies (#1540),0.8361789,Update/fix docs for WebSockets with dependencies. Original PR #1540 by @ChihSeanHsu.,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
382,🌐 Add French translation for docs/fr/docs/advanced/path-operation-advanced-configuration.md (#9221),0.968155,🌐 Add French translation for docs/fr/docs/advanced/path-operation-advanced-configuration.md. PR #9221 by @axel584.,,1
383,"📝 Update docs with pip install calls when using extras with brackets, use quotes for compatibility with Zsh (#3131)",0.969136,"📝 Update docs with pip install calls when using extras with brackets, use quotes for compatibility with Zsh. PR #3131 by @tomwei7.",,1
384,:construction_worker: Enable full Travis for Python 3.8 (#750),0.69477385,Add full support for Python 3.8. Enable Python 3.8 in full in Travis. PR 749.,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,0
385,:memo: Update index/README URLs to be absolute,0.4776274,📝 Update/fix links in docs to use HTTPS. PR #2165 by @imba-tjd.,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,0
386,🌐 Add Portuguese translation for docs/pt/docs/advanced/events.md (#9326),0.95631105,🌐 Add Portuguese translation for docs/pt/docs/advanced/events.md. PR #9326 by @oandersonmagalhaes.,,1
387,:memo: Add section about external links to docs (#341),0.75864375,Add section in docs about External Links and Articles. PR #341.,Co-authored-by: Ruidy ruidy.nemausat@gmail.com,1
388,"Update error handling docs, including Starlette's utils (#41)",0.74303037,Update section about error handling with more information and make relation with Starlette error handling utilities more explicit. PR #41.,,1
389,":bookmark: Release 0.12.1, fix responses in include_router",0.71952343,Fix bug: handling additional responses in APIRouter.include_router(). PR #140.,,1
390,:sparkles: Add mermaid.js support in Markdown fenced blocks for diagrams (#985),0.68688554,Add Mermaid JS support for diagrams in docs. Add first diagrams to Dependencies: First Steps and Dependencies with yield and HTTPException. PR #985.,,0
391,":bug: Fix ""default"" extra response with extra status codes (#489)",0.87079597,"Fix using ""default"" extra response with status codes at the same time. PR #489.",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
392,🐛 Update GitHub action context var for Gitter bot (#1766),0.89314616,"Update GitHub Actions, refactor Gitter bot. PR #1746.",,1
393,"👷 Update GitHub Action latest-changes, strike 2 ⚾ (#3575)",0.9470014,"👷 Update GitHub Action latest-changes, strike 2 ⚾. PR #3575 by @tiangolo.",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
394,✨ Add support for ASGI root_path for openapi docs (#1199),0.86834633,Add support for ASGI root_path:,,1
395,:bug: Fix automatic embedding with dependencies and sub-dependencies (#1079),0.78406835,Fix automatic embedding of body fields for dependencies and sub-dependencies. Original PR #1079 by @Toad2186.,Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,1
396,:pencil2: Fix typos in README,0.664595,Fix typos in docs.,,0
397,:bug: Fix GZipMiddleware code block linking to TrustedHostMiddleware in docs (#1138),0.71579397,Fix link in middleware docs. PR #893 by @linchiwei123.,Co-authored-by: zhangbo zhangbo@zjptmc.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
398,🔖 Release version 0.61.1,0.6929072,This release has no breaking changes. 🎉,,0
399,📝 Fix example code with sets in Tutorial - Body - Nested Models 2 (#2053),0.9545381,📝 Fix example code with sets in Tutorial - Body - Nested Models 2. PR #2053 by @hitrust.,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
400,🌐 Start translation of the documentation for the Albanian language (#2516),0.9368908,🌐 Start translation of the documentation for the Albanian language. PR #2516 by @vjanz.,,1
401,📝 Add step about upgrading pip in the venv to avoid errors when installing dependencies docs/en/docs/contributing.md (#5181),0.97323656,📝 Add step about upgrading pip in the venv to avoid errors when installing dependencies docs/en/docs/contributing.md. PR #5181 by @edisnake.,,1
402,📝 Add external link to article: Building an API with FastAPI and Supabase and Deploying on Deta (#4440),0.9708577,📝 Add external link to article: Building an API with FastAPI and Supabase and Deploying on Deta. PR #4440 by @aUnicornDev.,,1
403,🌐 Add French translation for Project Generation (#3197),0.9155287,🌐 Add French translation for Project Generation. PR #3197 by @Smlep.,Co-authored-by: Feliciss system@Felicisss-MacBook-Air.local Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,1
404,:bookmark: Release 0.21.0,0.640875,Highlights of this release:,,0
405,:white_check_mark: Improve test debugging (#1222),0.68726397,Improve test debugging by showing response text in failing tests. PR #1222 by @samuelcolvin.,Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
406,:truck: Script to auto-resort tutorial src files,0.5052539,Make development scripts executable. PR #76 by @euri10.,,0
407,🔖 Release version 0.67.0,0.69267493,"⬆️ Upgrade Uvicorn max version in public extras: all. From >=0.12.0,<0.18.0 to >=0.12.0,<0.19.0. PR #5401 by @tiangolo.",,0
408,:memo: Add note about Alembic in project generator in SQL docs (#1183),0.609402,Add official Microsoft project generator for serving spaCy with FastAPI and Azure Cognitive Skills to Project Generators. PR #1390 by @kabirkhan.,,0
409,🔧 Add new Translation tracking issues for German and Indonesian (#3718),0.95433784,🔧 Add new Translation tracking issues for German and Indonesian. PR #3718 by @tiangolo.,,1
410,:pencil: Fix incorrect example in docs - first steps (#511),0.6836946,Fix incorrect documentation example in first steps. PR #511 by @IgnatovFedor.,,0
411,✏ Fix typo in sub-applications (#1578),0.7402693,Fix typo in docs for sub-applications. PR #1578 by @schlpbch.,updates: - github.com/asottile/pyupgrade: v2.37.3 → v3.1.0 - link → link - github.com/PyCQA/autoflake: v1.5.3 → v1.7.6 - github.com/psf/black: 22.8.0 → 22.10.0 Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,1
412,👷 Disable CI installing Material for MkDocs in forks (#4410),0.93451196,👷 Disable CI installing Material for MkDocs in forks. PR #4410 by @dolfinus.,,1
413,"🔧 Update sponsors, disable course bundle (#5713)",0.91250587,"🔧 Update sponsors, disable course bundle. PR #5713 by @tiangolo.",,1
414,📝 Add external link to article: Seamless FastAPI Configuration with ConfZ (#4414),0.944787,📝 Add external link to article: Seamless FastAPI Configuration with ConfZ. PR #4414 by @silvanmelchior.,,1
415,":bookmark: Release 0.7.1, Raspberry Pi deployment and docs",0.764798,Add deployment documentation for Docker in Raspberry Pi and other architectures.,Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,1
416,:bug: Fix preserving route_class when calling include_router (#538),0.7937452,Fix preserving custom route class in routers when including other sub-routers. PR #538 by @dmontagu.,,1
417,✏ Fix typo in docs (#2179),0.8854145,✏ Fix typo in docs. PR #2179 by @ammarasmro.,,1
418,🔖 Release version 0.68.2,0.70334876,This release has no breaking changes. 🎉,Co-authored-by: github-actions github-actions@github.com,1
419,"📝 Add deployment to Deta, the first gold sponsor 🎉 (#2303)",0.9504081,"📝 Add deployment to Deta, the first gold sponsor 🎉. PR #2303 by @tiangolo.",,1
420,:white_check_mark: Add tests for body with Schema,0.66753983,✅ Add tests for required nonable parameters and body fields. PR #4907 by @tiangolo.,Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,0
421,⬆ Bump actions/checkout from 2 to 3 (#5133),0.86661565,⬆ Bump actions/checkout from 2 to 3. PR #5133 by @dependabot[bot].,,1
422,"🔧 Update sponsors, add databento, remove Ines's course and StriveWorks (#9351)",0.93806577,"🔧 Update sponsors, add databento, remove Ines's course and StriveWorks. PR #9351 by @tiangolo.",,1
423,🌐 Add Japanese translation for Help FastAPI (#1692),0.9460225,🌐 Add Japanese translation for Help FastAPI. PR #1692 by @tokusumi.,,1
424,:sparkles: Multi-value query parameters and duplicate headers (#95),0.76391923,Document receiving Multiple values with the same query parameter and Duplicate headers. PR #95.,,1
425,📝 Fix code consistency in examples for Tutorial - User Guide - Path Parameters (#2158),0.9147258,📝 Fix code consistency in examples for Tutorial - User Guide - Path Parameters. PR #2158 by @nukopy.,,1
426,💚 Disable Gitter notification as it's currently broken (#1853),0.8270781,"Disable Gitter bot, as it's currently broken, and Gitter's response doesn't show the problem. PR #1853.",,1
427,⬆ Bump Starlette to version 0.22.0 to fix bad encoding for query parameters in TestClient (#5659),0.9630281,⬆ Bump Starlette to version 0.22.0 to fix bad encoding for query parameters in new TestClient. PR #5659 by @azogue.,,1
428,:memo: Fix live docs script,0.58977056,Fix bad link in docs. PR #1603 by @molto0504.,,0
429,":bookmark: Release 0.6.2, SQL tutorial improvements and project generator",0.72971004,Update docs/tutorial for SQLAlchemy including note about DB Browser for SQLite.,,1
430,:memo: Add screenshot to body-schema tutorial,0.5233579,✏ Fix example code with sets in tutorial for body nested models. PR #3030 by @hitrust.,,0
431,:sparkles: Document and test union and list response models (#108),0.6683301,"Document response models using unions and lists, updated at: Extra Models. PR #108.",,0
432,:bookmark: Bump version for release,0.6044985,⬆ Bump dawidd6/action-download-artifact from 2.26.0 to 2.27.0. PR #9394 by @dependabot[bot].,,0
433,🌐 Add Chinese translation for Tutorial - Body - Updates (#3237),0.95591116,🌐 Add Chinese translation for Tutorial - Body - Updates. PR #3237 by @jaystone776.,,1
434,:sparkles: Allow lists of query or header params,0.7408156,Query and Header parameters can be lists:,,1
435,"🔥 Remove un-used old pending tests, already covered in other places (#4891)",0.9266899,"🔥 Remove un-used old pending tests, already covered in other places. PR #4891 by @tiangolo.",,1
436,:sparkles: Add websocket to APIRouter (#100),0.80236423,Add support for .websocket_route() in APIRouter. PR #100 by @euri10.,,1
