Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1867,"make error messaging around ResourceNotReady better, update docs with other possible issues (#8349)",0.49124187,    specific bug fixes and improvements.,,0
1868,allow the basic example to pass packer validate,0.6887983,     build with the upgraded template you are encouraged to run packer validate,Update HCL docs with a local resource-free example to empower users t…,0
1869,provisioner/shell: start_retry_timeout for reboot handling [GH-260],0.49742043,Bump packer-plugin-sdk to v0.3.1 to fix inconsistencies between ssh_timeout,,0
1870,allow ssh_host override for OpenStack,0.6066104,    and ssh_handshake_attempts configuration arguments in the SSH,,0
1871,Remove lint,0.56802166,core: Migrate external Linode plugin to linode/packer-plugin-linode.,[Website] Bump HSM version,0
1872,Merge pull request #3410 from srhaber/chef_ssl_verify_mode_doc,0.48729292,cmd/validate: Add support for the -evaluate-datasources flag to evaluate,Fix typos in hcl2_upgrade,0
1873,check if newDevice.EBS is nil,0.43205985,    check command.  GH-11317,,0
1874,Fix for panic when ssh min and max port is the same for qemu builder. Taken directly from a previous patch by mitchellh 8f50d2dd9a5b943881f0827fc07fbfb389e1407c,0.5097364,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
1875,Up version for development,0.654315,Version 1.5.4,,0
1876,Update googlecompute.mdx,0.7262428,googlecompute@v1.0.13 - CHANGELOG,,1
1877,document additional aws permission,0.4316597,     Documentation for more,,0
1878,remove copypasta comment,0.43445545,     against the template and fix any invalid  references.,,0
1879,Support SA Key authentication in Yandex Export post-processor,0.590003,    authenticate with RSA keys to servers that reject signature algorithms,io2 volumes are new as of 2020-08-24. This adds support for specifying them in a packer template and having the iops value specified take effect.,0
1880,Merge pull request #1262 from thorduri/master,0.40846932,converge@v1.0.1 - CHANGELOG,,0
1881,Remove usb_keyboard option (#9945),0.3951763,core: The packer-plugin-check command has been removed. Plugin maintainers,,0
1882,Merge pull request #11023 from hashicorp/br.hashiconf-banner,0.54153097,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
1883,Add all of the custom AWS template engines to GeneratedData for use b… (#9751),0.61258125,     upgrade command copies the template engine options as is support for the,,0
1884,typo,0.5189818,},,0
1885,spelling: inertness,0.37053078,},,0
1886,Merge pull request #8199 from brickstool/f-proxmox-add-scsi-controller-support,0.5259807,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,add docs for hcl2_upgrade command,0
1887,provisioner(converge): interpolate execute_command,0.48890835,core: Add a env argument to provisioner blocks that allow for setting a,,0
1888,builder/amazon: various fixes (minor) to get things going,0.5469483,amazon@v1.1.2 - CHANGELOG,,0
1889,Add documentation for root_volume_type,0.4861623,     documentation; including integrations with HCP Packer.,,0
1890,[lxd] add docs on publish properties,0.5139754,lxd@v1.0.1 - CHANGELOG,builder/qemu: docs: users must re-apply packer defaults for drive and device arguments,0
1891,Merge pull request #329 from jasonberanek/vagrant-output-fix,0.47602487,    issues. Please see their respective changelogs for details on plugin,,0
1892,fix go-getter imports,0.4885387,Bump github.com/hashicorp/go-getter to fix the untarring of OVA files,,0
1893,rename 'cpus' to 'CPUs',0.4598356,core: Add ppc64le to binary releases for Linux.,,0
1894,Make SCP the default for provisioner/ansible,0.5502815,provisioner/powershell: Add use_pwsh configuration argument to support pwsh,,0
1895,builder/digitalocean: retry pending events a lot more,0.64638484,digitalocean@v1.0.3 - CHANGELOG,,0
1896,Merge pull request #6158 from dcasati/master,0.42620683,converge@v1.0.1 - CHANGELOG,,0
1897,Implemented and documented oracle-bmcs builder,0.6926557,docs: Add HCP Ready label to Oracle builder components.,,0
1898,core/hcl2: Fix issue preventing builds from pausing between provisioners when the --debug argument has been passed (#11537),0.8774464,core/hcl2: Fixes an issue preventing builds from pausing between provisioners when,,1
1899,cmd/console: Add config-type flag to command help (#12360),0.94695157,cmd/console: Add config-type flag to command help.,,1
1900,fix regex. need to account of XXhYYm etc,0.378586,hyperone@v1.0.1 - CHANGELOG,,0
1901,builder/virtualbox: Look for virtualbox on the path,0.650586,virtualbox@v1.0.4 - CHANGELOG,,0
1902,use xargs to check for formatting,0.4282173,    checksums. GH-11495,,0
1903,packer/plugin: timeout when starting a plugin,0.76556146,Plugins installed via the packer plugins install command will now,,1
1904,Merge pull request #3174 from tylert/qemu-doc-fix,0.46794125,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
1905,Updated changelog to note changes to the plugin system,0.83352864,    respective changelogs for details on plugin specific bug fixes and,provisioner/Ansible: Add Amazon SSM setup documentation,1
1906,Merge pull request #690 from TranscendComputing/master,0.44767064,core/hcl2: Fixes a data loss issue when merging an empty-object map to a non-,,0
1907,Merge pull request #7713 from praveen4463/patch-1,0.4382165,converge@v1.0.1 - CHANGELOG,,0
1908,Add UpCloud plugin documentation (#11587),0.6548829,Bump bundled plugins to latest available version.,,0
1909,Update website/pages/docs/from-1.5/blocks/source.mdx,0.53452706,    available under ./release/docker/README.md.,,0
1910,Merge pull request #6450 from shadycuz/ansible_winrm,0.44474104,        ucloud = {,,0
1911,update Readme,0.5753515,    available under ./release/docker/README.md.,fix docs linking issue,0
1912,Add examples for Push template configuration,0.6913966,     mixing of template types.,,0
1913,adding chef-client provisioner,0.57637906,chef@v1.0.2 - CHANGELOG,,0
1914,cloudstack: add user_data_file to docs,0.60116315,cloudstack@v1.0.1 - CHANGELOG,BSU Volume sdk migration,0
1915,Merge pull request #1919 from mbrukman/googlecompute-doc-fix-formatting,0.57447505,googlecompute@v1.0.14 - CHANGELOG,,0
1916,Validate tags,0.5408636,cmd/validate: Add support for the -evaluate-datasources flag to evaluate,Bump HSM version and rm meganav styles,0
1917,Merge pull request #5666 from kwilczynski/remove-ecr-credentials-from-logging,0.41497126,core: Fix the registration of deleted input artifacts in HCP Packer when,builder/qemu: (tech-debt) Major refactor of step_run.,0
1918,command/build: add more logging,0.49286348,     additional build metadata.GH-12132,,0
1919,Merge pull request #6292 from hashicorp/go-versions,0.56339335,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
1920,website: Fix typo with esxi config,0.41294724,core: Bump golang.org/x/sys to address CVE-2022-29526.,,0
1921,Merge pull request #7520 from hashicorp/fix_7519,0.5739742,"     HashiCorp. This fix is implemented for any future releases, but will not be",fix overeager validation fix validation of openstack source images,0
1922,Fix some typo's; Fix markdown and formatting,0.43470913,     against the template and fix any invalid  references.,Add fixer for proxmox to proxmox-iso. Updated gofmt.,0
1923,packer: Fixin bugs in PrefixUi calling the wrong method,0.61189616,core/hcl2: Packer will now report an error when executing a build with no,Adds an alias for proxmox that points to proxmox-iso builder for backwards compatibility,0
1924,adding support for root volume encryption for amazon-chroot,0.42360938,    authenticate with RSA keys to servers that reject signature algorithms,,0
1925,fix spelling,0.4203182,    specific bug fixes and improvements.,,0
1926,Removes a supurious docs section.,0.5596282,"    directives, have been removed from the Packer rpm installations packages,",[Website] Add new HashiStackMenu,0
1927,Updated qemu docs to reflect new behavior,0.65427977,qemu@v1.0.4 - CHANGELOG,,0
1928,Merge pull request #2245 from vtolstov/iso,0.4774511,vmware@v1.0.5 - CHANGELOG,"- generating defaults - overriding defaults with user args The default generation has been shuffled around some, in order to make sure that any changes to a specific arg happen in one place to make it easier to reason about those args. Related args have been moved close to one another. The deviceArgs and driveArgs were overly complex after several layers of copy/paste modifications. Careful pruning reduced the layers of logic and repeated code, to help make it easier to reason about.",0
1929,builder/vmware: Have an overall ssh wait timeout,0.5454192,    timed out if it has not posted an update after a certain number of minutes. For HCP,,0
1930,"website: Update middleman-hashicorp to 0.3.39, update Gemfile.lock",0.58147347,"     HashiCorp. This fix is implemented for any future releases, but will not be",and go mod tidy this allows us to get rid of a dep,0
1931,Add test for enumeration of vmx network type,0.47153232,vmware@v1.0.7 - CHANGELOG,,0
1932,Merge pull request #2207 from mitchellh/f-amazon-allow-ami-name-spaces,0.4657991," requirement to push metadata to a HCP Packer registry, in both JSON ",Signed-off-by: Patrik Cyvoct patrik@ptrk.io,0
1933,Ignore Vagrant stuff,0.5031187,vagrant@v1.0.3 - CHANGELOG,,0
1934,packer: Output a newline when interrupted for UI,0.5612729,    Packer enabled builds a status update will now be sent every 2 minutes to,,0
1935,Merge pull request #4304 from dave2/gh-4277,0.44955546,converge@v1.0.1 - CHANGELOG,,0
1936,add autogenerated help for disk_eagerly_scrub,0.3500461,Bump github.com/hashicorp/go-getter to fix the untarring of OVA files,,0
1937,add options for system disk properties,0.3766271,     setting keep_input_artifacts to,,0
1938,lets try a string instead of a bool for AssociatePublicIpAddress,0.3853367,     error similar to fieldname type  is invalid. Before executing a,,0
1939,update fix command with new synthax,0.55683863,    specific bug fixes and improvements.,,0
1940,Merge pull request #4321 from DanHam/gh-4310,0.47506565,converge@v1.0.1 - CHANGELOG,,0
1941,support wait_snapshot_ready_timeout for much bigger disk,0.49670216,"The updated SDK contains changes that can be breaking for some plugins as the updated go-getter settings in the SDK  prevent reading/writing through symlinks and to sub-directories that require upward path traversal (e.g /tmp/.../etc/hosts). The updates also includes a 30 minute maximum timeout for file downloading, which can be an issue for very large or slow downloads if they exceed more than 30 minutes to complete.",no panicwrap in plugins,0
1942,Merge pull request #10478 from hashicorp/builder_revamp,0.5524681,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,GCP: add service account impersonation,0
1943,Inline test config,0.52009827, hcp_packer_registry block. This can be useful for testing that a template,,0
1944,Fixes the assumption that all the VMware builder's drivers will implement a network mapper for mapping a network name to it's corresponding device.,0.4846135,vmware@v1.0.5 - CHANGELOG,,0
1945,Merge pull request #6251 from hashicorp/do_winrm_shell_local,0.4348035,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
1946,Merge pull request #1509 from kamazee/fix_detecting_guest_additions_when_sysprop_empty,0.48974538,    issues. Please see their respective changelogs for details on plugin,,0
1947,Fix packer build reading from STDIN,0.62648064,    Packer plugin SDK.,,0
1948,aws: rewrap struct comments for documentation generation,0.5000982,     Documentation for more,,0
1949,vmware/esx: try for longer to connect to vnc port,0.54179716,vmware@v1.0.7 - CHANGELOG,os.Executable is available since go1.8 link,0
1950,Add support for Google subnetworks. Closes #3062. Fixes an issue with how packer populates instances metadata. Closes #3181,0.51834226,core: Bump github.com/hashicorp/packer-plugin-sdk to 0.4.0 to address,,0
1951,Merge pull request #7916 from rubentsirunyan/ansible-galaxy-support,0.4247116,ansible@v1.0.2 - CHANGELOG,Feat (oracle/oci): allow specifying image compartment,0
1952,builder/googlecompute: Selectively set default network,0.56405264,     -only/exlude filters for running select builds.,HCL: hide sensitive variables from output,0
1953,builder/qemu: convert to helper/comm,0.51034105,    source for setting a builder's source image.,Make shell-local post-processor return copy of previous artifact,0
1954,Add support for variable interpolation to hcp_packer_registry and build blocks.  (#11421),0.7211071, hcp_packer_registry block. This can be useful for testing that a template,,1
1955,slow down the changelog script to prevent rate limiting (#9172),0.5220945,inspec@v1.0.0 - CHANGELOG,,0
1956,Merge pull request #7090 from tomelliff/validate-kms-key-id,0.4462068,    implements client authentication support for signature algorithms based on,"Sometimes, the artifact returned by PostProcess is the artifact from client.Artifact() and in that case we don't want to close client; otherwise the outcome is sort of undetermined. See #9995 for a good test file. fix #9995",0
1957,make restart command work correctly even if user has their own check command,0.48614353,    check command.  GH-11317,,0
1958,communicator/ssh: set TCP keep-alive [GH-872],0.62086236,    algorithms in SSH communicator.,,0
1959,file upload trough specific host,0.5315984, publishing of metadata for any HCP Packer enabled configuration template.,Allow to specify boot volume size in OCI builder,0
1960,make ValidateRegion a member of *AccessConfig and make it variadic,0.55853164,cmd/validate: Add support for the -evaluate-datasources flag to evaluate,fix pathing in cd_files copy to make sure directories make it into th…,0
1961,Merge pull request #3992 from crunk1/master,0.44672862,core: Fix the registration of deleted input artifacts in HCP Packer when,Co-authored-by: Wilken Rivera dev@wilkenrivera.com,0
1962,Update Packer to use Go 1.18 (#11927),0.79905176,The version/version.go file tagged in this release refers to 1.8.6. If you are building Packer from source,,1
1963,post-processor/shell-local: expand tests to align with shell provisioner,0.52267325,shell,,0
1964,Set default file extension for binary removal on Windows (#11627),0.47470447,     supporting the creation of ISO files.GH-12081,,0
1965,Update glide.yaml,0.49185663,qemu@v1.0.4 - CHANGELOG,,0
1966,fix link in issue template,0.7452346,     against the template and fix any invalid  references.,Co-Authored-By: Megan Marsh 1008838+SwampDragons@users.noreply.github.com,1
1967,Merge pull request #5586 from hashicorp/telemetryoptions,0.46846336,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
1968,update modules,0.65288925,All bundled plugins have been updated to their latest release to address any,,0
1969,Added Azure and other improvements to the changelog,0.678625,cloudstack@v1.0.1 - CHANGELOG,Bug fix(10008): fix ansible-galaxy for v1 files,0
1970,Should return an error if the value of the provider key is empty,0.59814644,    function were failing to find defined keys.,,0
1971,Updating check for version when on devel.,0.62978107,Version 1.5.4,"As of mitchellh/panicwrap#25, a call to panicwrap.Wrapped() unsets the cookie in the env, that makes packer plugin child process inherit an env without the panicwrap cookie and panicwrap itself. This trips up CleanupClients() in Packer's plugin client: instead of the real plugin server it now kills its panicwrap parent -- which doesn't forward SIGKILL to its child because it's not a signal that can be caught -- and ends up indefinitely waiting in client.Kill() for an EOF that will never come. This workaround is to not even try to panicwrap in a plugin server.",0
1972,Add bootstrap,0.42328167,Bump bundled plugins to latest available version.,,0
1973,Update CHANGELOG,0.7586321,inspec@v1.0.0 - CHANGELOG,,1
1974,builder/virtualbox: sleep when stopping forcefully to allow session,0.44406712,virtualbox@v1.0.4 - CHANGELOG,,0
1975,format flag option in changelog,0.50920826,docker@v1.0.7 - CHANGELOG,"use ""github.com/hashicorp/go-cty-funcs/collection"".CoalesceFunc",0
1976,Added example templates for Azure,0.58831084,     mixing of template types.,Update build tools to latest supported versions,0
1977,builder/amazon/common: correct logic in deleting secutiry group,0.46303624,builder/oracle: Remove Oracle plugin from the list of vendored,,0
1978,builder/qemu: properly prepare boot command.,0.47512364,    build. GH-11574,,0
1979,manually set proxyfromenvironment in default http client for ec2 sessions,0.47234678,"The preinst and postrm user scripts, including the service configuration",,0
1980,Merge pull request #139 from sit/clarify-gopath,0.47965068,core: Update dependency to resolve GO-2022-0969.,,0
1981,builder/vmware: Run the provisioner,0.59663963,vmware@v1.0.5 - CHANGELOG,,0
1982,packer: error if UI fails,0.68487227,core/hcl2: Packer will now report an error when executing a build with no,,0
1983,builder/digitalocean: Fix failing acceptance test.,0.5314443,digitalocean@v1.0.3 - CHANGELOG,,0
1984,fix go fmt,0.5464431,core: Update dependency to resolve GO-2022-0969.,,0
1985,"feature: bsu, run implementation add artifact",0.4680551,     additional build metadata.GH-12132,,0
1986,Fix up code to remove some additional steps,0.5021678,core: The packer-plugin-check command has been removed. Plugin maintainers,Bsusurrogate sdk migration,0
1987,Merge pull request #10738 from twiggy/patch-1,0.44367352,packer-plugin-outscale:  The Scaleway Packer plugin managed by the Scaleway,,0
1988,"packer: panic if Prepare called twice on build, lock",0.5272052,    Packer enabled builds a status update will now be sent every 2 minutes to,,0
1989,floppy_label Parameter for vsphere-iso Builder (#9187),0.5363672,core: Linux packages now have vendor label and set the default label to,,0
1990,Merge pull request #9726 from acornies/feature/salt-masterless-formulas,0.45261794,salt@v1.0.0 - CHANGELOG,Azure expects the tags format to use a pointer to the string for the map value. The configuration from the builder is not a pointer so when storing in the state bag for reference in later execution we convert it when creating the StateBag. Fixes #10012 and #10013. Use the MapToAzureTags helper and error check in resource group creation Added test case for tag values not using a pointer test/azure/arm: Add test to verify tags stored in state test/azure/arm: Add azure_tags to existing acceptance test for Linux Test Before Fix module Test After Fix 2020/09/29 17:23:03 ui: ==> test: Resource group has been deleted. --- PASS: TestBuilderAcc_ManagedDisk_Linux (517.41s)     PASS     ok      github.com/hashicorp/packer/builder/azure/arm   517.426s Co-authored-by: Wilken Rivera dev@wilkenrivera.com,0
1991,Autogenerated docs for ansible local provisioner (#10829),0.56466174,docs: Add HCP Ready label to Oracle builder components.,,0
1992,"when retries were exhausted in the retry Run, we were returning nil instead of an error.",0.42009446,    scheduled revocations.,,0
1993,Merge pull request #4386 from dnABic/small_docu_typos,0.4331106, publishing of metadata for any HCP Packer enabled configuration template.,fix #9419 after link was merged,0
1994,Updated the language of floppy documentation to increase clarity,0.5319468,     Documentation for more,[WIP] builder/amazon: Update logic for session credentials,0
1995,builder/docker: respect rsync semantics when uploading directories.,0.5298755,     documentation and binary downloads will be redirected to,,0
1996,manually trigger udev,0.38473636,Bump packer-plugin-sdk to v0.3.0 to address reported vulnerabilities within,,0
1997,add hashicups docs (#11096),0.58343184,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
1998,refactor site to move HCL docs next to JSON docs,0.5994135," requirement to push metadata to a HCP Packer registry, in both JSON ",,0
1999,Merge pull request #9455 from hashicorp/fix_9393,0.5386371,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
2000,communicator/ssh: retry connection in ConnectFunc forawhile,0.6274202,    algorithms in SSH communicator.,,0
2001,Merge pull request #3674 from yoctocloud/file_scheme,0.45938745,Bump github.com/hashicorp/go-getter to fix the untarring of OVA files,,0
2002,Merge remote-tracking branch 'origin/master' into pr/teddylear/10457,0.464728,Packer user documentation has been moved to the new HashiCorp developer,,0
2003,Merge pull request #4282 from themalkolm/patch-1,0.46888328," requirement to push metadata to a HCP Packer registry, in both JSON ",,0
2004,Test should run and pass even when run on an environment that does not have Powershel.,0.38399607,     build with the upgraded template you are encouraged to run packer validate,,0
2005,builder/vmware: Create WaitForIP step,0.56316376,vmware@v1.0.5 - CHANGELOG,,0
2006,Merge pull request #870 from vogxn/master,0.47209597,vmware@v1.0.7 - CHANGELOG,,0
2007,fix config decode,0.4894167,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
2008,Merge pull request #7770 from jsoref/patch-1,0.53098345," requirement to push metadata to a HCP Packer registry, in both JSON ",,0
2009,fix copypasta mistake switching ssh port mix/max for vnc port min/max,0.45438716,vmware@v1.0.7 - CHANGELOG,Signed-off-by: Niels Pardon par@zurich.ibm.com,0
2010,Add docker container_dir to docs,0.63352025,    describes how to build the docker targets defined in the Dockerfile are,Signed-off-by: Niels Pardon par@zurich.ibm.com,0
2011,Skip gzip compression if compression_level=0,0.38719565,core: Bump version of go-getter to allow for downloading ISOs with PGP signed,,0
2012,provisoner/salt-masterless: lowercase package name,0.49692583,The HCP_PACKER_BUCKET_NAME environment variable is now the only,,0
2013,Update example of ucloud-uhost,0.7558906,ucloud@v1.0.1 - CHANGELOG,"Switch to explicitly declaring TrackProgress on UI, using an underlyi…",1
2014,post-processor/vagrant: properly close file handles [GH-100],0.48792744,core/hcl2: Packer will no longer warn on excluded post-processors when using,,0
2015,Merge pull request #9468 from hashicorp/azr-ft-hcl2-inspect,0.52067745,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,allow user to set tools upload path,0
2016,builder/virtualbox/vm: fix dropped error,0.6326876,virtualbox@v1.0.4 - CHANGELOG,amazon/ssm_driver: Update log polling logic,0
2017,Merge pull request #1178 from mkuzmin/url-escape,0.3985883,Bump plugins relying on go-getter for downloading remote files to address,,0
2018,move provisioner interface into sdk,0.54477763,    should update their release configuration to use the packer-sdc plugin-,"This change checks for closed iochans related to the log polling function and will break out of the loop when both channels are closed. Which is an indicator that the SSM session has been terminated by some external process. This fixes an issue where Packer hangs, due to the infinite loop, when an SSM session is killed outside of Packer. Related to #9442",0
2019,Merge pull request #10102 from mattr-/update-amazon-builder-for-io2,0.47863096,core: Bump github.com/hashicorp/packer-plugin-sdk to 0.4.0 to address,,0
2020,Merge pull request #7121 from DanHam/contributing-link,0.51131856,     link. This plugin is is no longer,azure arm: make map[string]*string => map[string]string to simplify things go generate ./builder/azure/... tests ! fix #9984,0
2021,Telemetry logging changes,0.49569538,triton@v1.0.1 - CHANGELOG,Implement assume_role for Packer.,0
2022,remove and vendor hyperv (#10952),0.62052953,hyperv@v1.0.3 - CHANGELOG,from the Terraform AWS provider,0
2023,Add support for configurable KeyVault SKU,0.52235156,    open issues pertaining to the legacy SSH key algorithm fix made to the,add support for running cygwin/msys2 based cd/iso creation tool (e.g.…,0
2024,Merge pull request #5582 from brett-richardson/patch-1,0.4953038," requirement to push metadata to a HCP Packer registry, in both JSON ","Add floppy_files, cd_files, and iso_paths to vsphere-clone",0
2025,"Revert ""Fix #5335""",0.5820859,    specific bug fixes and improvements.,,0
2026,Merge branch 'master' into datasource_documentation,0.4391976,Packer user documentation has been moved to the new HashiCorp developer,,0
2027,Highlight which user Ansible provisioner uses,0.52709866,ansible@v1.0.2 - CHANGELOG,,0
2028,communicator/ssh: get data race tests passing,0.66508824,    algorithms in SSH communicator.,,0
2029,Merge pull request #7180 from xinau/packer-provisioner-inspec,0.491266,"    billable HCP Packer request, but if several hcp_packer_images use a",,0
2030,Fix typo in docker builder docs,0.5362642,    describes how to build the docker targets defined in the Dockerfile are,,0
2031,website: update docs for virtualbox builder (some bugs),0.74307966,virtualbox@v1.0.4 - CHANGELOG,,1
2032,Merge pull request #4162 from classmarkets/google-source-image-family,0.49680454,googlecompute@v1.0.14 - CHANGELOG,,0
2033,Bump semver-regex from 3.1.3 to 3.1.4 in /website (#11836),0.4821739,Bump github.com/hashicorp/hcp-sdk-go from 0.33.0 to 0.34.0 ,,0
2034,fixing wording for proxy usage 👌,0.42315304,    algorithms in SSH communicator.,,0
2035,azure: Allow user to override size of OS disk,0.33896285,"    architectures including arm, arm64, 386, and amd64",,0
2036,Openstack builder documentation needs v3 auth information,0.5767662,openstack@v1.0.1 - CHANGELOG,,0
2037,Adds documentation to the website. Explains how to format the time.,0.51023954,     Documentation for more,,0
2038,Handle missing source AMI error,0.46447778,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
2039,Merge pull request #3374 from mhlias/master,0.41021794,converge@v1.0.1 - CHANGELOG,,0
2040,Merge pull request #11814 from hashicorp/revert-11809-hpats/fix-hpats-repo-link,0.52800834,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,,0
2041,add download support to file provisioner,0.5831901,Bump plugins relying on go-getter for downloading remote files to address,,0
2042,Fix some typos and an error in the documentation,0.56579703,     against the template and fix any invalid  references.,"Implement Stringer inteface for multistep.StepAction scaleway: add pre validate step (check image and snapshot names) Before, it was possible to create multiple images with the same name, leading to a confusing and wasteful situation (same for snapshots). Now, we perform the same kind of checks done by the AWS EC2 builder, and refuse to proceed if there is an existing image with the same name (same for snapshots). As usual, invoking packer build -force will bypass the checks. Closes #9839.",0
2043,Merge pull request #7489 from hashicorp/context_provisioner,0.49980697,core/hcl2: Fix crash when parsing malformed provisioner override blocks.,builder/qemu: Add qemu_img_args option to set special cli flags for our calls to qemu-img,0
2044,Make it possible to customize the VMware virtual disk type id.,0.5490829,vmware@v1.0.7 - CHANGELOG,,0
2045,Add make format information in the contributing guidelines.,0.5661589,     Documentation for more,[HCL2] add an hcl2-json test,0
2046,add a warning that checks for collisions between packer-generated values in the default vmx file and the vmx_data,0.47743672,Bump packer-plugin-sdk to v0.3.0 to address reported vulnerabilities within,,0
2047,Update doc for yandex builder,0.6449224,yandex@v1.1.1 - CHANGELOG,,0
2048,move Ui definition into the packer plugin sdk.,0.7414965,    Packer plugin SDK.,,1
2049,builder/vsphere-clone: support firmware changing,0.5784459,vmware@v1.0.5 - CHANGELOG,,0
2050,Add docs for ignore_exit_codes param,0.44360393," the environment variable is now optional, and can be used for disabling the",,0
2051,extract and revendor,0.4824974,},"convert, resize, and create commands. Add tests. Refactor steps to not require config pulled from statebag.",0
2052,We actually use PACKER_ACC not TF_ACC,0.48474914," previously required to enable the HCP Packer integration. In this release,",Skip qemu-img convert on OSX,0
2053,"allow nvme, since virtualbox 6.0 allows it",0.67924666,virtualbox@v1.0.4 - CHANGELOG,This works around an osx bug in qemu-img convert in osx.,0
2054,document post-processor execpt more,0.47366002,     Documentation for more,Qemu cleanup and tests,0
2055,Merge pull request #6787 from hashicorp/nilable_encrypt,0.505674,    implements client authentication support for signature algorithms based on,fix diskimage logic linting fix tests,0
2056,"Renamed any and all instances of the word ""FloppyContents"" to ""FloppyDirectories"".",0.35569584,"     as opposed to just the build name field (e.g ""name""=""windows-srv-2019""). ",,0
2057,Wrap more than one extra var in quotes.,0.48191166,},,0
2058,add a fixer and update docs for spot_price_auto_product,0.59001327,    respective changelogs for details on plugin specific bug fixes and,,0
2059,"Added new compress post-processor, contributed by Vasiliy Tolstov",0.41719103,Bump hcp-sdk-go to latest version.,,0
2060,Merge pull request #6784 from alowde/add-build-timestamps,0.43531805,    the registry to prevent long builds from being marked as timed,,0
2061,builder/digitalocean: Scrub sensitive information out of logs,0.5837525,digitalocean@v1.0.3 - CHANGELOG,"This change replaces the deprecated constructors New with NewService. Static check before the change ⇶  golangci-lint run --disable-all --no-config --enable=staticcheck | grep SA1019 | grep google - post-processor/googlecompute-import/post-processor.go:183:18: SA1019: storage.New is deprecated: please use NewService instead. To provide a custom HTTP client, use option.WithHTTPClient. If you are using google.golang.org/api/googleapis/transport.APIKey, use option.WithAPIKey with NewService instead.  (staticcheck) - post-processor/googlecompute-import/post-processor.go:219:18: SA1019: compute.New is deprecated: please use NewService instead. To provide a custom HTTP client, use option.WithHTTPClient. If you are using google.golang.org/api/googleapis/transport.APIKey, use option.WithAPIKey with NewService instead.  (staticcheck) - post-processor/googlecompute-import/post-processor.go:273:18: SA1019: storage.New is deprecated: please use NewService instead. To provide a custom HTTP client, use option.WithHTTPClient. If you are using google.golang.org/api/googleapis/transport.APIKey, use option.WithAPIKey with NewService instead.  (staticcheck) - builder/googlecompute/driver_gce.go:127:18: SA1019: compute.New is deprecated: please use NewService instead. To provide a custom HTTP client, use option.WithHTTPClient. If you are using google.golang.org/api/googleapis/transport.APIKey, use option.WithAPIKey with NewService instead.  (staticcheck) - builder/googlecompute/driver_gce.go:132:25: SA1019: oslogin.New is deprecated: please use NewService instead. To provide a custom HTTP client, use option.WithHTTPClient. If you are using google.golang.org/api/googleapis/transport.APIKey, use option.WithAPIKey with NewService instead.  (staticcheck) Static check after change module",0
2062,simplify block devices utilisation by removing intermediary types,0.53581,     -only/exlude filters for running select builds.,,0
2063,Removed MAINTAINER from changes,0.5739979,data/packer-image-iteration has been removed. This was an undocumented and,,0
2064,Merge pull request #7181 from hashicorp/python_shell_docs,0.44024095,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
2065,Merge pull request #649 from bpot/chroot_gotcha,0.46636656,Bump plugins relying on go-getter for downloading remote files to address,add http_directory docs to builders where it wasnt documented Fix front matter for Proxmox builder Co-authored-by: Wilken Rivera dev@wilkenrivera.com,0
2066,docs salt-masterless provisioner - move required element out of optional elements section,0.45455316,core: Add a env argument to provisioner blocks that allow for setting a,,0
2067,update to v1.4.0-dev,0.8090317,Version 1.5.4,add cd_files to vsphere builder,1
2068,"If checksums for a download don't match, display the checksum that was found",0.5808252,     available or has a missing checksum file. This should prevent Packer from,,0
2069,Spelling & checks,0.47520965,},,0
2070,Fix liniting issues,0.59003794,packer-plugin-linode: The Linode plugin has been handed over to the Linode,,0
2071,sort interpolation input to make the interpolation deterministic,0.32842585,     -only/exlude filters for running select builds.,skip slot 7 in disk creation so we don't use reserved slot,0
2072,common/powershell: fix dropped error,0.47519463,     in powershell provisioner. GH-11950,,0
2073,remove stuttering; ISOConfig.InplaceISO -> Inplace,0.43635195,     against the template and fix any invalid  references.,"skip compaction when backing file is used, to prevent conversion that…",0
2074,OpenStack: Change some log messages about SSH to connect.,0.6326078,openstack@v1.0.1 - CHANGELOG,Implement cd_files for virtualbox builders.,0
2075,Fix markdown link checker issues (#10575),0.67686296,     link. This plugin is is no longer,"implement cd_files option for qemu, hyperv-vmcx, and vmware-vmx builders",0
2076,Merge pull request #5650 from harijayms/azuredocsupdate,0.54387945,azure@v1.0.8 - CHANGELOG,,0
