Index,Release Note
99,"0.14.7 (February 17, 2021)
ENHANCEMENTS:

cli: Emit an ""already installed"" event when a provider is found already installed (link)
provisioner/remote-exec: Can now run in a mode that expects the remote system to be running Windows and excuting commands using the Windows command interpreter, rather than a Unix-style shell. Specify the module as module in the module block. (link)

BUG FIXES:

cli: Fix module not outputting the full module tree when some child modules have no resources (link)
cli: Fix excessively slow rendering of very large multi-line string outputs (link)
cli: Fix missing provider requirements in JSON plan when specified using module instead of provider config (link)
"
100,"0.15.0 (Unreleased)
BREAKING CHANGES:

The module and module functions, both of which were deprecated since Terraform v0.12, are now removed. You can replace uses of these functions with module and module respectively. (link)

Terraform now requires UTF-8 character encoding and virtual terminal support when running on Windows. This unifies Terraform's terminal handling on Windows with that of other platforms, as per link. Terraform previously required these terminal features on all other platforms, and now requires them on Windows too.
UTF-8 and virtual terminal support were introduced across various Windows 10 updates, and so Terraform is no longer officially supported on the original release of Windows 10 or on Windows 8 and earlier. However, there are currently no technical measures to artificially prevent Terraform from running on these obsolete Windows releases, and so you may still be able to use Terraform v0.15 on older Windows versions if you either disable formatting (using the module) option, or if you use a third-party terminal emulator package such as link, link, or link.
We strongly encourage planning to migrate to a newer version of Windows rather than relying on these workarounds for the long term, because the Terraform team will test future releases only on up-to-date Windows 10 and can therefore not guarantee ongoing support for older versions.


Interrupting execution will now cause terraform to exit with a non-zero exit status. (link)


The trailing module argument to specify the working directory for various commands is no longer supported. Use the global module option instead. (link)
For example, instead of module, write module.
* The module and module options are no longer available on module (link)
* The module option is no longer available on module. (Terraform now always verifies plugins.) (link)
* The module option is no longer available on module. (Terraform now always installs plugins.) (link)
* The module option is no longer available on module. Use module instead (link)
* module output no longer includes the (previously-unpopulated) ""revision"" property [link] 
* The module backend, which was deprecated since Terraform v0.12, is now removed. (link)
* In the module backend the module config argument, which was deprecated since Terraform v0.11, is now removed. Use the module argument instead. (link)


ENHANCEMENTS:

config: Terraform will now emit a warning if you declare a module block in a non-root module. Terraform has always ignored such declarations, but previously did so silently. This is a warning rather than an error only because it is sometimes convenient to temporarily use a root module as if it were a child module in order to test or debug its behavior separately from its main backend. (link)
cli: The family of error messages with the summary ""Invalid for_each argument"" will now include some additional context about which external values contributed to the result. (link)
cli: Terraform now uses UTF-8 and full VT mode even when running on Windows. Previously Terraform was using the ""classic"" Windows console API, which was far more limited in what formatting sequences it supported and which characters it could render. (link)
cli: Improved support for Windows console UI on Windows 10, including bold colors and underline for HCL diagnostics. (link)
cli: Diagnostic messages now have a vertical line along their left margin, which we hope will achieve a better visual heirarchy for sighted users and thus make it easier to see where the errors and warnings start and end in relation to other content that might be printed alongside. (link)
cli: Typing an invalid top-level command, like module instead of module, will now print out a specific error message about the command being invalid, rather than just printing out the usual help directory. (link)
cli: Plugin crashes will now be reported with more detail, pointing out the plugin name and the method call along with the stack trace (link)
provisioner/remote-exec: Can now run in a mode that expects the remote system to be running Windows and excuting commands using the Windows command interpreter, rather than a Unix-style shell. Specify the module as module in the module block. (link)

BUG FIXES:

cli: Exit with an error if unable to gather input from the UI. For example, this may happen when running in a non-interactive environment but without module. Previously Terraform would interpret these errors as empty strings, which could be confusing. (link)
cli: TF_LOG levels other than module will now work correctly (link)
cli: Core and Provider logs can now be enabled separately for debugging, using module and module (link)
command/console: expressions using module (module, module) now return the same result as they would in a configuration (link)
command/show: fix issue with child_modules not properly displaying in certain circumstances (link)
command/state list: fix bug where nested modules' resources were missing from module output (link)
command/state mv: fix display names in errors and improve error when failing to target a whole resource (link)
command/taint: show resource name in -allow-missing warning (link)
command/untaint: show resource name in -allow-missing warning (link)
core: validate will now ignore providers without configuration (link)
core: refresh data sources during destroy (link)
"
101,"0.14.6 (February 04, 2021)
ENHANCEMENTS:

backend/s3: Add support for AWS Single-Sign On (SSO) cached credentials (link)

BUG FIXES:

cli: Rerunning module will reuse installed providers rather than fetching the provider again (link)
config: Fix panic when applying a config using sensitive values in some block sets (link)
core: Fix ""Invalid planned change"" error when planning tainted resource which no longer exists (link)
core: Fix panic when refreshing data source which contains sensitive values (link)
core: Fix init with broken link in plugin_cache_dir (link)
core: Prevent evaluation of removed data source instances during plan (link)
core: Don't plan changes for outputs that remain null (link)
"
102,"0.15.0 (Unreleased)
BREAKING CHANGES:

The module and module functions, both of which were deprecated since Terraform v0.12, are now removed. You can replace uses of these functions with module and module respectively. (link)

Terraform now requires UTF-8 character encoding and virtual terminal support when running on Windows. This unifies Terraform's terminal handling on Windows with that of other platforms, as per link. Terraform previously required these terminal features on all other platforms, and now requires them on Windows too.
UTF-8 and virtual terminal support were introduced across various Windows 10 updates, and so Terraform is no longer officially supported on the original release of Windows 10 or on Windows 8 and earlier. However, there are currently no technical measures to artificially prevent Terraform from running on these obsolete Windows releases, and so you may still be able to use Terraform v0.15 on older Windows versions if you either disable formatting (using the module) option, or if you use a third-party terminal emulator package such as link, link, or link.
We strongly encourage planning to migrate to a newer version of Windows rather than relying on these workarounds for the long term, because the Terraform team will test future releases only on up-to-date Windows 10 and can therefore not guarantee ongoing support for older versions.


Interrupting execution will now cause terraform to exit with a non-zero exit status. (link)

The module and module options are no longer available on module (link)
The module option is no longer available on module. (Terraform now always verifies plugins.) (link)
The module option is no longer available on module. (Terraform now always installs plugins.) (link)
module output no longer includes the (previously-unpopulated) ""revision"" property [link] 
The module backend, which was deprecated since Terraform v0.12, is now removed. (link)
In the module backend the module config argument, which was deprecated since Terraform v0.11, is now removed. Use the module argument instead. (link)

ENHANCEMENTS:

config: Terraform will now emit a warning if you declare a module block in a non-root module. Terraform has always ignored such declarations, but previously did so silently. This is a warning rather than an error only because it is sometimes convenient to temporarily use a root module as if it were a child module in order to test or debug its behavior separately from its main backend. (link)
cli: The family of error messages with the summary ""Invalid for_each argument"" will now include some additional context about which external values contributed to the result. (link)
cli: Terraform now uses UTF-8 and full VT mode even when running on Windows. Previously Terraform was using the ""classic"" Windows console API, which was far more limited in what formatting sequences it supported and which characters it could render. (link)
cli: Improved support for Windows console UI on Windows 10, including bold colors and underline for HCL diagnostics. (link)
cli: Diagnostic messages now have a vertical line along their left margin, which we hope will achieve a better visual heirarchy for sighted users and thus make it easier to see where the errors and warnings start and end in relation to other content that might be printed alongside. (link)
cli: Typing an invalid top-level command, like module instead of module, will now print out a specific error message about the command being invalid, rather than just printing out the usual help directory. (link)
cli: Plugin crashes will now be reported with more detail, pointing out the plugin name and the method call along with the stack trace (link)
provisioner/remote-exec: Can now run in a mode that expects the remote system to be running Windows and excuting commands using the Windows command interpreter, rather than a Unix-style shell. Specify the module as module in the module block. (link)

BUG FIXES:

cli: Exit with an error if unable to gather input from the UI. For example, this may happen when running in a non-interactive environment but without module. Previously Terraform would interpret these errors as empty strings, which could be confusing. (link)
cli: TF_LOG levels other than module will now work correctly (link)
cli: Core and Provider logs can now be enabled separately for debugging, using module and module (link)
command/console: expressions using module (module, module) now return the same result as they would in a configuration (link)
command/show: fix issue with child_modules not properly displaying in certain circumstances (link)
command/state list: fix bug where nested modules' resources were missing from module output (link)
command/state mv: fix display names in errors and improve error when failing to target a whole resource (link)
command/taint: show resource name in -allow-missing warning (link)
command/untaint: show resource name in -allow-missing warning (link)
core: validate will now ignore providers without configuration (link)
core: refresh data sources during destroy (link)
core: don't plan changes for outputs that remain null (link)
"
103,"0.14.5 (January 20, 2021)
ENHANCEMENTS:

backend/pg: The Postgres backend now supports the ""scram-sha-256"" authentication method. (link)

BUG FIXES:

cli: Fix formatting of long integers in outputs and console (link)
cli: Fix redundant check of remote workspace version for local operations (link)
cli: Fix missing check of remote workspace version for state migration (link)
cli: Fix world-writable permissions on dependency lock file (link)
"
104,"0.15.0 (Unreleased)
UPGRADE NOTES:

config: The module and module functions, both of which were deprecated since Terraform v0.12, are now removed. You can replace uses of these functions with module and module respectively. (link)
cli: Interrupting execution will now cause terraform to exit with a non-0 status. (link)
backend/atlas: the module backend, which was deprecated since v0.12, has been removed. (link)
backend/gcs: The module config argument, which was deprecated since v0.11, has been removed. Use the module argument instead. (link)

ENHANCEMENTS:

config: Terraform will now emit a warning if you declare a module block in a non-root module. Terraform has always ignored such declarations, but previously did so silently. This is a warning rather than an error only because it is sometimes convenient to temporarily use a root module as if it were a child module in order to test or debug its behavior separately from its main backend. (link)
cli: Improved support for Windows console UI on Windows 10, including bold colors and underline for HCL diagnostics. (link)
cli: The family of error messages with the summary ""Invalid for_each argument"" will now include some additional context about which external values contributed to the result. (link)
cli: Typing an invalid top-level command, like module instead of module, will now print out a specific error message about the command being invalid, rather than just printing out the usual help directory. (link)
cli: Plugin crashes will now be reported with more detail, pointing out the plugin name and the method call along with the stack trace (link)
provisioner/remote-exec: Can now run in a mode that expects the remote system to be running Windows and excuting commands using the Windows command interpreter, rather than a Unix-style shell. Specify the module as module in the module block. (link)

BUG FIXES:

cli: Exit with an error if unable to gather input from the UI. For example, this may happen when running in a non-interactive environment but without module. Previously Terraform would interpret these errors as empty strings, which could be confusing. (link)
cli: TF_LOG levels other than module will now work correctly (link)
cli: Core and Provider logs can now be enabled separately for debugging, using module and module (link)
command/console: expressions using module (module, module) now return the same result as they would in a configuration (link)
command/state list: fix bug where nested modules' resources were missing from module output (link)
core: validate will now ignore providers without configuration (link)
"
105,"0.14.4 (January 06, 2021)
UPGRADE NOTES:

This release disables the remote Terraform version check feature for plan and apply operations. This fixes an issue with using custom Terraform version bundles in Terraform Enterprise. (link)

BUG FIXES:

backend/remote: Disable remote Terraform workspace version check when the remote workspace is in local operations mode ([link])
core: Fix panic when using module values as arguments to data sources ([link])
core: Fix panic when using module values as module arguments on validate ([link])
core: Fix panic when passing module values to module input variables which have custom variable validation ([link])
dependencies: Upgrade HCL to v2.8.2, fixing several bugs with module values ([link])
"
106,"0.13.6 (January 06, 2021)
UPGRADE NOTES:

The builtin provider's module data source no longer enforces Terraform version checks on the remote state file. This allows Terraform 0.13.6 to access remote state from future Terraform versions, up until a future incompatible state file version upgrade is required. (link)

BUG FIXES:

init: setting module to module will now cause a warning, as this flag has been a no-op since 0.13.0 and usage is better served through using module blocks (link)
"
107,"0.12.30 (January 06, 2021)
UPGRADE NOTES:

The builtin provider's module data source no longer enforces Terraform version checks on the remote state file. This allows Terraform 0.12.30 to access remote state from future Terraform versions, up until a future incompatible state file version upgrade is required. (link)
"
108,"0.14.3 (December 17, 2020)
ENHANCEMENTS:


module: Now supports a new ""raw"" mode, activated by the module option, for printing out the raw string representation of a particular output value. (link)
Only primitive-typed values have a string representation, so this formatting mode is not compatible with complex types. The module mode is still available as a general way to get a machine-readable representation of an output value of any type.


config: module now allows maps whose element values are sensitive, as long as the element keys and the map itself are not sensitive. (link)


BUG FIXES:

config: Fix module and module functions when called with values which are not known until apply. (link)
config: Fix module function when called with values which are not known until apply. Also allows module to cope with numbers too large to represent in float64, along with correctly handling errors around infinite values. (link)
config: Fixed panic when referencing sensitive values in resource module expressions (link)
config: Fix incorrect attributes in diagnostics when validating objects (link)
core: Prevent unexpected updates during plan when multiple sensitive values are involved (link)
dependencies: Fix several small bugs related to the use of module values with expressions and functions.
lang: Fix panic when calling module with a module argument (link)
module: module was skipped when running apply directly (link)
module: setting module to module will now cause a warning, as this flag has been a no-op since 0.13.0 and usage is better served through using module blocks (link)
module and other commands which interact with the dependency lock file: These will now generate a normal error message if the lock file is incorrectly a directory, rather than crashing as before. (link)
"
109,"0.14.2 (December 08, 2020)
BUG FIXES:

backend/remote: Disable the remote backend version compatibility check for workspaces set to use the ""latest"" pseudo-version. (link)
providers/terraform: Disable the remote backend version compatibility check for the module data source. This check is unnecessary, because the data source is read-only by definition. (link)
"
110,"0.14.1 (December 08, 2020)
ENHANCEMENTS:

backend/remote: When using the enhanced remote backend with commands which locally modify state, verify that the local Terraform version and the configured remote workspace Terraform version are compatible. This prevents accidentally upgrading the remote state to an incompatible version. The check is skipped for commands which do not write state, and can also be disabled by the use of a new command-line flag, module. (link)

BUG FIXES:

configs: Fix for errors when using multiple layers of sensitive input variables (link)
configs: Fix error when using sensitive input variables in conditionals (link)
core: Fix permanent diff when a resource changes only in sensitivity, for example due to changing the sensitivity of a variable or output used as an attribute value. (link)
core: Fix issues where module appears to not work, or causes validation errors with some resources. (link)
module: Fix incorrect formatting with attribute expressions enclosed in parentheses. (link)
"
111,"0.14.0 (December 02, 2020)
NEW FEATURES:
* Terraform now supports marking input variables as sensitive, and will propagate that sensitivity through expressions that derive from sensitive input variables.


module will now generate a lock file in the configuration directory which you can check in to your version control so that Terraform can make the same version selections in future. (link)
If you wish to retain the previous behavior of always taking the newest version allowed by the version constraints on each install, you can run module to see that behavior.


Terraform will now support reading and writing all compatible state files, even from future versions of Terraform. This means that users of Terraform 0.14.0 will be able to share state files with future Terraform versions until a new state file format version is needed. We have no plans to change the state file format at this time. (link)


UPGRADE NOTES:
* Outputs that reference sensitive values (which includes variables marked as sensitive, other module outputs marked as module, or attributes a provider defines as module if the module experiment is activated) must also be defined as sensitive, or Terraform will error at plan.
* The module argument inside provider configuration blocks has been documented as deprecated since Terraform 0.12. As of 0.14 it will now also generate an explicit deprecation warning. To avoid the warning, use link declarations instead. (link)
* The official MacOS builds of Terraform now require MacOS 10.12 Sierra or later. (link)
* TLS certificate verification for outbound HTTPS requests from Terraform CLI no longer treats the certificate's ""common name"" as a valid hostname when the certificate lacks any ""subject alternative name"" entries for the hostname. TLS server certificates must list their hostnames as a ""DNS name"" in the subject alternative names field. (link)
* Outbound HTTPS requests from Terraform CLI now enforce link's client-side downgrade protection checks. This should not significantly affect normal operation, but may result in connection errors in environments where outgoing requests are forced through proxy servers and other ""middleboxes"", if they have behavior that resembles a downgrade attack. (link)
* Terraform's HTTP client code is now slightly stricter than before in HTTP header parsing, but in ways that should not affect typical server implementations: Terraform now trims only ASCII whitespace characters, and does not allow module. (link)
* The module subcommand and the associated upgrade mechanisms are no longer available. Complete the v0.13 upgrade process before upgrading to Terraform v0.14.
* The module command, which did not offer additional functionality, has been removed.
ENHANCEMENTS:

config: Added module argument for variable blocks, which supresses output where that variable is used (link)
config: Added module and module functions, which serve as a sort of dynamic version of the module and module or operators, respectively. These are intended to allow evaluating boolean conditions, such as in variable module blocks, across all of the items in a collection using module expressions. (link], [link)
config: New functions module and module for encoding text in various character encodings other than UTF-8. (link)
module and module: Added an experimental concise diff renderer. By default, Terraform plans now hide most unchanged fields, only displaying the most relevant changes and some identifying context. This experiment can be disabled by setting a module environment variable to module. (link)
config: module can now apply to map keys that are not listed in the configuration (link)
module: Now has distinct rendering of lists, sets, and tuples, and correctly renders objects with module attribute values. Multi-line strings are rendered using the ""heredoc"" syntax. (link, link)
module: Added support for OAuth2 application scopes. (link)
module: Will now do some slightly more opinionated normalization behaviors, using the documented idiomatic syntax. (link)
module's provider installation step will now abort promptly if Terraform receives an interrupt signal. (link)
cli: A new global command line option module, placed before the selected subcommand, instructs Terraform to switch to a different working directory before executing the subcommand. This is similar to switching to a new directory with module before running Terraform, but it avoids changing the state of the calling shell. (link)
cli: help text is been reorganized to emphasize the main commands and improve consistency (link)
cli: Ensure that provider requirements are met by the locked dependencies for every command. This will help catch errors if the configuration has changed since the last run of module. (link)
core: When sensitive values are used as part of provisioner configuration, logging is disabled to ensure the values are not displayed to the UI (link)
core: module no longer uses a separate refresh phase. Instead, all resources are updated on-demand during planning (link)
modules: Adds support for loading modules with S3 virtual hosted-style access (link)
backend/consul: Split state into chunks when outgrowing the limit of the Consul KV store. This allows storing state larger than the Consul 512KB limit. (link)
backend/consul: Add force-unlock support to the Consul backend (link)
backend/gcs: Add service account impersonation to GCS backend (link)
On Unix-based operating systems other than MacOS, the module environment variable can now be a colon-separated list of multiple certificate search paths. (link)
On MacOS, Terraform will now use the module API to access the system trust roots, for improved consistency with other MacOS software. (link)

BUG FIXES:

config: Report an error when provider configuration attributes are incorrectly added to a module object. (link)
config: Better errors for invalid terraform version constraints (link)
config: fix panic when module is called with a negative offset (link)
config: module will now only treat map as unknown if it is wholly unknown (link)
config: Fix provider detection for resources when local name does not match provider type (link)
module: Fix incorrect heredoc syntax in plan diff output (link)
module: Hide sensitive outputs from display (link)
module: If the configuration's module constraint is not met, the module subcommand will now correctly exit early. (link)
module and module: Fix issue when using module (and module) with workspaces where statefile was not found. (link)
module: Fix locksfile constraint output for versions like ""1.2"". (link)
module: Omit duplicate version constraints when installing packages or writing locksfile. (link)
cli: return an error on a state unlock failure [link] 
core: Prevent ""Inconsistent Plan"" errors when using dynamic with a block of TypeSet (link)
core: Errors with data sources reading old data during refresh, failing to refresh, and not appearing to wait on resource dependencies are fixed by updates to the data source lifecycle and the merging of refresh and plan (link)
core: Prevent evaluation of deposed instances, which in turn prevents errors when referencing create_before_destroy resources that have changes to their count or for_each values (link)
core: fix module to work for all backends (link)
backend/consul: Fix bug which prevented state locking when path has trailing module (link)
backend/pg: Always have the default workspace in the pg backend (link)
backend/pg: Properly quote schema_name in the pg backend configuration (link)
build: Fix crash with terraform binary on OpenBSD. (link)
internal: Use default AWS credential handling when fetching modules (link)

EXPERIMENTS:
Experiments are Terraform language features that are not yet finalized but that we've included in a release so you can potentially try them out and share feedback. These features are only available if you explicitly enable the relevant experiment for your module. To share feedback on active experiments, please open an enhancement request issue in the main Terraform repository.


module: When declaring an input variable for a module whose type constraint (module argument) contains an object type constraint, the type expressions for the attributes can be annotated with the experimental module modifier.
Marking an attribute as ""optional"" changes the type conversion behavior for that type constraint so that if the given value is a map or object that has no attribute of that name then Terraform will silently give that attribute the value module, rather than returning an error saying that it is required. The resulting value still conforms to the type constraint in that the attribute is considered to be present, but references to it in the recieving module will find a null value and can act on that accordingly.
This experiment also includes a function named module which you can use in a local value to replace the null values representing optional attributes with non-null default values. The function also requires that you enable the module experiment for any module which calls it.


module: This is an unusual experiment in that it doesn't directly allow you to use a new feature in your module configuration but instead it changes the automatic behavior of Terraform in modules where it's enabled.
For modules where this experiment is active, Terraform will consider the attribute sensitivity flags set in provider resource type schemas when propagating the ""sensitive"" flag through expressions in the configuration. This is experimental because it has the potential to make far more items in the output be marked as sensitive than before, and so we want to get some experience and feedback about it before hopefully making this the default behavior.
One important consequence of enabling this experiment is that you may need to mark more of your module's output values as module, in any case where a particular output value is derived from a value a provider has indicated as being sensitive. Without that explicit annotation, Terraform will return an error to avoid implicitly exposing a sensitive value via an output value.


If you try either of these features during their experimental periods and have feedback about them, please open a feature request issue. We are aiming to stabilize both features in the forthcoming v0.15 release, but their design may change in the meantime based on feedback. If we make further changes to the features during the v0.15 period then they will be reflected in v0.15 alpha releases."
112,"0.14.0 (Unreleased)
NEW FEATURES:
* Terraform now supports marking input variables as sensitive, and will propagate that sensitivity through expressions that derive from sensitive input variables.


module will now generate a lock file in the configuration directory which you can check in to your version control so that Terraform can make the same version selections in future. (link)
If you wish to retain the previous behavior of always taking the newest version allowed by the version constraints on each install, you can run module to see that behavior.


Terraform will now support reading and writing all compatible state files, even from future versions of Terraform. This means that users of Terraform 0.14.0 will be able to share state files with future Terraform versions until a new state file format version is needed. We have no plans to change the state file format at this time. (link)


UPGRADE NOTES:
* Outputs that reference sensitive values (which includes variables marked as sensitive, other module outputs marked as module, or attributes a provider defines as module if the module experiment is activated) must also be defined as sensitive, or Terraform will error at plan.
* The module argument inside provider configuration blocks has been documented as deprecated since Terraform 0.12. As of 0.14 it will now also generate an explicit deprecation warning. To avoid the warning, use link declarations instead. (link)
* The official MacOS builds of Terraform now require MacOS 10.12 Sierra or later. (link)
* TLS certificate verification for outbound HTTPS requests from Terraform CLI no longer treats the certificate's ""common name"" as a valid hostname when the certificate lacks any ""subject alternative name"" entries for the hostname. TLS server certificates must list their hostnames as a ""DNS name"" in the subject alternative names field. (link)
* Outbound HTTPS requests from Terraform CLI now enforce link's client-side downgrade protection checks. This should not significantly affect normal operation, but may result in connection errors in environments where outgoing requests are forced through proxy servers and other ""middleboxes"", if they have behavior that resembles a downgrade attack. (link)
* Terraform's HTTP client code is now slightly stricter than before in HTTP header parsing, but in ways that should not affect typical server implementations: Terraform now trims only ASCII whitespace characters, and does not allow module. (link)
* The module subcommand and the associated upgrade mechanisms are no longer available. Complete the v0.13 upgrade process before upgrading to Terraform v0.14.
* The module command, which did not offer additional functionality, has been removed.
ENHANCEMENTS:

backend/gcs: Add service account impersonation to GCS backend (link)
config: Added module argument for variable blocks, which supresses output where that variable is used (link)
config: Added module and module functions, which serve as a sort of dynamic version of the module and module or operators, respectively. These are intended to allow evaluating boolean conditions, such as in variable module blocks, across all of the items in a collection using module expressions. (link], [link)
config: New functions module and module for encoding text in various character encodings other than UTF-8. (link)
module and module: Added an experimental concise diff renderer. By default, Terraform plans now hide most unchanged fields, only displaying the most relevant changes and some identifying context. This experiment can be disabled by setting a module environment variable to module. (link)
config: module can now apply to map keys that are not listed in the configuration (link)
module: Now has distinct rendering of lists, sets, and tuples, and correctly renders objects with module attribute values. (link)
module: Added support for OAuth2 application scopes. (link)
module: Will now do some slightly more opinionated normalization behaviors, using the documented idiomatic syntax. (link)
module's provider installation step will now abort promptly if Terraform receives an interrupt signal. (link)
cli: A new global command line option module, placed before the selected subcommand, instructs Terraform to switch to a different working directory before executing the subcommand. This is similar to switching to a new directory with module before running Terraform, but it avoids changing the state of the calling shell. (link)
cli: help text is been reorganized to emphasize the main commands and improve consistency (link)
cli: Ensure that provider requirements are met by the locked dependencies for every command. This will help catch errors if the configuration has changed since the last run of module. (link)
core: When sensitive values are used as part of provisioner configuration, logging is disabled to ensure the values are not displayed to the UI (link)
core: module no longer uses a separate refresh phase. Instead, all resources are updated on-demand during planning (link)
backend/consul: Split state into chunks when outgrowing the limit of the Consul KV store. This allows storing state larger than the Consul 512KB limit. (link)
backend/consul: Add force-unlock support to the Consul backend (link)
On Unix-based operating systems other than MacOS, the module environment variable can now be a colon-separated list of multiple certificate search paths. (link)
On MacOS, Terraform will now use the module API to access the system trust roots, for improved consistency with other MacOS software. (link)

BUG FIXES:

config: Report an error when provider configuration attributes are incorrectly added to a module object. (link)
config: Better errors for invalid terraform version constraints (link)
config: fix panic when module is called with a negative offset (link)
config: module will now only treat map as unknown if it is wholly unknown (link)
config: Fix provider detection for resources when local name does not match provider type (link)
module: Fix incorrect heredoc syntax in plan diff output (link)
module: Hide sensitive outputs from display (link)
module: If the configuration's module constraint is not met, the module subcommand will now correctly exit early. (link)
module and module: Fix issue when using module (and module) with workspaces where statefile was not found. (link)
module: Fix locksfile constraint output for versions like ""1.2"". (link)
module: Omit duplicate version constraints when installing packages or writing locksfile. (link)
cli: return an error on a state unlock failure [link] 
core: Prevent ""Inconsistent Plan"" errors when using dynamic with a block of TypeSet (link)
core: Errors with data sources reading old data during refresh, failing to refresh, and not appearing to wait on resource dependencies are fixed by updates to the data source lifecycle and the merging of refresh and plan (link)
core: Prevent evaluation of deposed instances, which in turn prevents errors when referencing create_before_destroy resources that have changes to their count or for_each values (link)
core: fix module to work for all backends (link)
backend/consul: Fix bug which prevented state locking when path has trailing module (link)
backend/pg: Always have the default workspace in the pg backend (link)
backend/pg: Properly quote schema_name in the pg backend configuration (link)
build: Fix crash with terraform binary on OpenBSD. (link)
internal: Use default AWS credential handling when fetching modules (link)

EXPERIMENTS:


module: When declaring an input variable for a module whose type constraint (module argument) contains an object type constraint, the type expressions for the attributes can be annotated with the experimental module modifier.
Marking an attribute as ""optional"" changes the type conversion behavior for that type constraint so that if the given value is a map or object that has no attribute of that name then Terraform will silently give that attribute the value module, rather than returning an error saying that it is required. The resulting value still conforms to the type constraint in that the attribute is considered to be present, but references to it in the recieving module will find a null value and can act on that accordingly.


module: This is an unusual experiment in that it doesn't directly allow you to use a new feature in your module configuration but instead it changes the automatic behavior of Terraform in modules where it's enabled.
For modules where this experiment is active, Terraform will consider the attribute sensitivity flags set in provider resource type schemas when propagating the ""sensitive"" flag through expressions in the configuration. This is experimental because it has the potential to make far more items in the output be marked as sensitive than before, and so we want to get some experience and feedback about it before hopefully making this the default behavior.
One important consequence of enabling this experiment is that you may need to mark more of your module's output values as module, in any case where a particular output value is derived from a value a provider has indicated as being sensitive. Without that explicit annotation, Terraform will return an error to avoid implicitly exposing a sensitive value via an output value.


If you try either of these features during their experimental periods and have feedback about them, please open a feature request issue. We are aiming to stabilize both features in the forthcoming v0.15 release, but their design may change in the meantime based on feedback. If we make further changes to the features during the v0.15 period then they will be reflected in v0.15 alpha releases."
