Index,Message,Description,Message Abstract,Description Abstract
2358,feature(add) : develop add action and load the command,,feature(add) : develop add action and load the command,
2359,feature(add) : create add command,,feature(add) : create add command,
2360,release() : bump package.json minor version,,release() : bump package.json minor version,
2361,chore() : update @nestjs/schematics version,,chore() : update @nestjs/schematics version,
2362,Merge pull request #170 from nestjs/task/tests,task(tests) : develop end to end tests to check if their are no regressions in CLI tool,Merge pull request #170 from nestjs/task/tests,task(tests) : develop end to end tests to check if their are no regressions in CLI tool
2363,Merge pull request #176 from nestjs/refactor/config-file,refactor: use nest-cli.json (backward compatible + defaults),Merge pull request #176 from nestjs/refactor/config-file,refactor: use nest-cli.json (backward compatible + defaults)
2364,Merge pull request #167 from danielsss/fixed/npm_install_crash_bug_1,Fixed: Create project crash,Merge pull request #167 from danielsss/fixed/npm_install_crash_bug_1,Fixed: Create project crash
2365,task(tests) : refactor test execution,,task(tests) : refactor test execution,
2366,refactor: use nest-cli.json (backward compatible + defaults),,refactor: use nest-cli.json (backward compatible + defaults),
2367,changed: user.email link to github,,changed: user.email link to github,
2368,signed: commit for RP,,signed: commit for RP,
2369,task(tests) : run e2e tests on pull request + build branch + build edge,,task(tests) : run e2e tests on pull request + build branch + build edge,
2370,task(tests) : ignore error in Makefile --> just produce report,,task(tests) : ignore error in Makefile --> just produce report,
2371,task(tests) : update Makefile to run e2e tests,,task(tests) : update Makefile to run e2e tests,
2372,task(tests) update Dockerfile to build e2e tests based on ARTEFACT_ID nestjs/cli image,,task(tests) update Dockerfile to build e2e tests based on ARTEFACT_ID nestjs/cli image,
2373,task(tests) : remove unused code in e2e tests,,task(tests) : remove unused code in e2e tests,
2374,task(tests) : enhance test execution by cleaning generated folder after each,,task(tests) : enhance test execution by cleaning generated folder after each,
2375,task(tests) : develop simple install without package installation tests,,task(tests) : develop simple install without package installation tests,
2376,task(tests) : initialize e2e test project,,task(tests) : initialize e2e test project,
2377,Merge pull request #169 from nestjs/feature/add,feature(add) : develop add dependency command,Merge pull request #169 from nestjs/feature/add,feature(add) : develop add dependency command
2378,feature(add) : develop the add command and action + refactor package manager add production dependency to display a spinner during installation,,feature(add) : develop the add command and action + refactor package manager add production dependency to display a spinner during installation,
2379,fixed: create project crash when underline in name,,fixed: create project crash when underline in name,
2380,import { dasherize } from '@angular-devkit/core/src/utils/strings';,"import chalk from 'chalk'; import { readFile } from 'fs'; import * as ora from 'ora'; import { join } from 'path'; import { AbstractRunner } from '../runners/abstract.runner'; import { messages } from '../ui'; import { PackageManagerCommands } from './package-manager-commands'; import { ProjectDependency } from './project.dependency'; export abstract class AbstractPackageManager {   constructor(protected runner: AbstractRunner) {} public async install(directory: string) {     const spinner = ora({       spinner: {         interval: 120,         frames: [           '▹▹▹▹▹',           '▸▹▹▹▹',           '▹▸▹▹▹',           '▹▹▸▹▹',           '▹▹▹▸▹',           '▹▹▹▹▸',         ],       },       text: messages.PACKAGE_MANAGER_INSTALLATION_IN_PROGRESS,     });     spinner.start();     try {       const commandArguments = ${this.cli.install} --silent;       const collect = true;       const dasherizedDirectory: string = dasherize(directory);       await this.runner.run(commandArguments, collect, join(process.cwd(), dasherizedDirectory));       spinner.succeed();       console.info();       console.info(messages.PACKAGE_MANAGER_INSTALLATION_SUCCEED(directory));       console.info(messages.GET_STARTED_INFORMATION);       console.info();       console.info(chalk.gray(messages.CHANGE_DIR_COMMAND(directory)));       console.info(chalk.gray(messages.START_COMMAND));       console.info();     } catch {       spinner.fail();       console.error(chalk.red(messages.PACKAGE_MANAGER_INSTALLATION_FAILED));     }   } public async version(): Promise {     const commandArguments = '--version';     const collect = true;     return this.runner.run(commandArguments, collect) as Promise;   } public async addProduction(dependencies: string[], tag: string) {     const command: string = [this.cli.add, this.cli.saveFlag].filter((i) => i).join(' ');     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } public async addDevelopment(dependencies: string[], tag: string) {     const command: string = ${ this.cli.add } ${ this.cli.saveDevFlag };     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } private async add(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async getProduction(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDependencies: { [key: string]: string } = packageJsonContent.dependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } public async getDevelopement(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDevDependencies: { [key: string]: string } = packageJsonContent.devDependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDevDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } private async readPackageJson(): Promise {     return new Promise((resolve, reject) => {       readFile(join(process.cwd(), 'package.json'), (error: NodeJS.ErrnoException, buffer: Buffer) => {         if (error !== undefined && error !== null) {           reject(error);         } else {           resolve(JSON.parse(buffer.toString()));         }       });     });   } public async updateProduction(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } public async updateDevelopement(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } private async update(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async upgradeProduction(dependencies: string[], tag: string) {     await this.deleteProduction(dependencies);     await this.addProduction(dependencies, tag);   } public async upgradeDevelopement(dependencies: string[], tag: string) {     await this.deleteDevelopment(dependencies);     await this.addDevelopment(dependencies, tag);   } public async deleteProduction(dependencies: string[]) {     const command: string = [ this.cli.remove, this.cli.saveFlag ].filter((i) => i).join(' ');     const args: string = dependencies.join(' ');     await this.delete(${ command } ${ args });   } public async deleteDevelopment(dependencies: string[]) {     const commandArguments: string = ${this.cli.remove} ${this.cli.saveDevFlag} ${ dependencies.join(' ') };     await this.delete(commandArguments);   } public async delete(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public abstract get name(): string; public abstract get cli(): PackageManagerCommands; }",import { dasherize } from '@angular-devkit/core/src/utils/strings';,"import chalk from 'chalk'; import { readFile } from 'fs'; import * as ora from 'ora'; import { join } from 'path'; import { AbstractRunner } from '../runners/abstract.runner'; import { messages } from '../ui'; import { PackageManagerCommands } from './package-manager-commands'; import { ProjectDependency } from './project.dependency'; export abstract class AbstractPackageManager {   constructor(protected runner: AbstractRunner) {} public async install(directory: string) {     const spinner = ora({       spinner: {         interval: 120,         frames: [           '▹▹▹▹▹',           '▸▹▹▹▹',           '▹▸▹▹▹',           '▹▹▸▹▹',           '▹▹▹▸▹',           '▹▹▹▹▸',         ],       },       text: messages.PACKAGE_MANAGER_INSTALLATION_IN_PROGRESS,     });     spinner.start();     try {       const commandArguments = ${this.cli.install} --silent;       const collect = true;       const dasherizedDirectory: string = dasherize(directory);       await this.runner.run(commandArguments, collect, join(process.cwd(), dasherizedDirectory));       spinner.succeed();       console.info();       console.info(messages.PACKAGE_MANAGER_INSTALLATION_SUCCEED(directory));       console.info(messages.GET_STARTED_INFORMATION);       console.info();       console.info(chalk.gray(messages.CHANGE_DIR_COMMAND(directory)));       console.info(chalk.gray(messages.START_COMMAND));       console.info();     } catch {       spinner.fail();       console.error(chalk.red(messages.PACKAGE_MANAGER_INSTALLATION_FAILED));     }   } public async version(): Promise {     const commandArguments = '--version';     const collect = true;     return this.runner.run(commandArguments, collect) as Promise;   } public async addProduction(dependencies: string[], tag: string) {     const command: string = [this.cli.add, this.cli.saveFlag].filter((i) => i).join(' ');     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } public async addDevelopment(dependencies: string[], tag: string) {     const command: string = ${ this.cli.add } ${ this.cli.saveDevFlag };     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } private async add(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async getProduction(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDependencies: { [key: string]: string } = packageJsonContent.dependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDependencies)) {   dependencies.push({ name, version }); } return dependencies; } public async getDevelopement(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDevDependencies: { [key: string]: string } = packageJsonContent.devDependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDevDependencies)) {   dependencies.push({ name, version }); } return dependencies; } private async readPackageJson(): Promise {     return new Promise((resolve, reject) => {       readFile(join(process.cwd(), 'package.json'), (error: NodeJS.ErrnoException, buffer: Buffer) => {         if (error !== undefined && error !== null) {           reject(error);         } else {           resolve(JSON.parse(buffer.toString()));         }       });     });   } public async updateProduction(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } public async updateDevelopement(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } private async update(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async upgradeProduction(dependencies: string[], tag: string) {     await this.deleteProduction(dependencies);     await this.addProduction(dependencies, tag);   } public async upgradeDevelopement(dependencies: string[], tag: string) {     await this.deleteDevelopment(dependencies);     await this.addDevelopment(dependencies, tag);   } public async deleteProduction(dependencies: string[]) {     const command: string = [ this.cli.remove, this.cli.saveFlag ].filter((i) => i).join(' ');     const args: string = dependencies.join(' ');     await this.delete(${ command } ${ args });   } public async deleteDevelopment(dependencies: string[]) {     const commandArguments: string = ${this.cli.remove} ${this.cli.saveDevFlag} ${ dependencies.join(' ') };     await this.delete(commandArguments);   } public async delete(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public abstract get name(): string; public abstract get cli(): PackageManagerCommands; }"
2381,import chalk from 'chalk';,"import { readFile } from 'fs'; import * as ora from 'ora'; import { join } from 'path'; import { AbstractRunner } from '../runners/abstract.runner'; import { messages } from '../ui'; import { PackageManagerCommands } from './package-manager-commands'; import { ProjectDependency } from './project.dependency'; import { strings } from '@angular-devkit/core'; export abstract class AbstractPackageManager {   constructor(protected runner: AbstractRunner) {} public async install(directory: string) {     const spinner = ora({       spinner: {         interval: 120,         frames: [           '▹▹▹▹▹',           '▸▹▹▹▹',           '▹▸▹▹▹',           '▹▹▸▹▹',           '▹▹▹▸▹',           '▹▹▹▹▸',         ],       },       text: messages.PACKAGE_MANAGER_INSTALLATION_IN_PROGRESS,     });     spinner.start();     try {       const commandArguments = ${this.cli.install} --silent;       const collect = true;       const dasherizedDirectory: string = strings.dasherize(directory);       await this.runner.run(commandArguments, collect, join(process.cwd(), dasherizedDirectory));       spinner.succeed();       console.info();       console.info(messages.PACKAGE_MANAGER_INSTALLATION_SUCCEED(directory));       console.info(messages.GET_STARTED_INFORMATION);       console.info();       console.info(chalk.gray(messages.CHANGE_DIR_COMMAND(directory)));       console.info(chalk.gray(messages.START_COMMAND));       console.info();     } catch {       spinner.fail();       console.error(chalk.red(messages.PACKAGE_MANAGER_INSTALLATION_FAILED));     }   } public async version(): Promise {     const commandArguments = '--version';     const collect = true;     return this.runner.run(commandArguments, collect) as Promise;   } public async addProduction(dependencies: string[], tag: string) {     const command: string = [this.cli.add, this.cli.saveFlag].filter((i) => i).join(' ');     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } public async addDevelopment(dependencies: string[], tag: string) {     const command: string = ${ this.cli.add } ${ this.cli.saveDevFlag };     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } private async add(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async getProduction(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDependencies: { [key: string]: string } = packageJsonContent.dependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } public async getDevelopement(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDevDependencies: { [key: string]: string } = packageJsonContent.devDependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDevDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } private async readPackageJson(): Promise {     return new Promise((resolve, reject) => {       readFile(join(process.cwd(), 'package.json'), (error: NodeJS.ErrnoException, buffer: Buffer) => {         if (error !== undefined && error !== null) {           reject(error);         } else {           resolve(JSON.parse(buffer.toString()));         }       });     });   } public async updateProduction(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } public async updateDevelopement(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } private async update(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async upgradeProduction(dependencies: string[], tag: string) {     await this.deleteProduction(dependencies);     await this.addProduction(dependencies, tag);   } public async upgradeDevelopement(dependencies: string[], tag: string) {     await this.deleteDevelopment(dependencies);     await this.addDevelopment(dependencies, tag);   } public async deleteProduction(dependencies: string[]) {     const command: string = [ this.cli.remove, this.cli.saveFlag ].filter((i) => i).join(' ');     const args: string = dependencies.join(' ');     await this.delete(${ command } ${ args });   } public async deleteDevelopment(dependencies: string[]) {     const commandArguments: string = ${this.cli.remove} ${this.cli.saveDevFlag} ${ dependencies.join(' ') };     await this.delete(commandArguments);   } public async delete(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public abstract get name(): string; public abstract get cli(): PackageManagerCommands; }",import chalk from 'chalk';,"import { readFile } from 'fs'; import * as ora from 'ora'; import { join } from 'path'; import { AbstractRunner } from '../runners/abstract.runner'; import { messages } from '../ui'; import { PackageManagerCommands } from './package-manager-commands'; import { ProjectDependency } from './project.dependency'; import { strings } from '@angular-devkit/core'; export abstract class AbstractPackageManager {   constructor(protected runner: AbstractRunner) {} public async install(directory: string) {     const spinner = ora({       spinner: {         interval: 120,         frames: [           '▹▹▹▹▹',           '▸▹▹▹▹',           '▹▸▹▹▹',           '▹▹▸▹▹',           '▹▹▹▸▹',           '▹▹▹▹▸',         ],       },       text: messages.PACKAGE_MANAGER_INSTALLATION_IN_PROGRESS,     });     spinner.start();     try {       const commandArguments = ${this.cli.install} --silent;       const collect = true;       const dasherizedDirectory: string = strings.dasherize(directory);       await this.runner.run(commandArguments, collect, join(process.cwd(), dasherizedDirectory));       spinner.succeed();       console.info();       console.info(messages.PACKAGE_MANAGER_INSTALLATION_SUCCEED(directory));       console.info(messages.GET_STARTED_INFORMATION);       console.info();       console.info(chalk.gray(messages.CHANGE_DIR_COMMAND(directory)));       console.info(chalk.gray(messages.START_COMMAND));       console.info();     } catch {       spinner.fail();       console.error(chalk.red(messages.PACKAGE_MANAGER_INSTALLATION_FAILED));     }   } public async version(): Promise {     const commandArguments = '--version';     const collect = true;     return this.runner.run(commandArguments, collect) as Promise;   } public async addProduction(dependencies: string[], tag: string) {     const command: string = [this.cli.add, this.cli.saveFlag].filter((i) => i).join(' ');     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } public async addDevelopment(dependencies: string[], tag: string) {     const command: string = ${ this.cli.add } ${ this.cli.saveDevFlag };     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } private async add(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async getProduction(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDependencies: { [key: string]: string } = packageJsonContent.dependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDependencies)) {   dependencies.push({ name, version }); } return dependencies; } public async getDevelopement(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDevDependencies: { [key: string]: string } = packageJsonContent.devDependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDevDependencies)) {   dependencies.push({ name, version }); } return dependencies; } private async readPackageJson(): Promise {     return new Promise((resolve, reject) => {       readFile(join(process.cwd(), 'package.json'), (error: NodeJS.ErrnoException, buffer: Buffer) => {         if (error !== undefined && error !== null) {           reject(error);         } else {           resolve(JSON.parse(buffer.toString()));         }       });     });   } public async updateProduction(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } public async updateDevelopement(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } private async update(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async upgradeProduction(dependencies: string[], tag: string) {     await this.deleteProduction(dependencies);     await this.addProduction(dependencies, tag);   } public async upgradeDevelopement(dependencies: string[], tag: string) {     await this.deleteDevelopment(dependencies);     await this.addDevelopment(dependencies, tag);   } public async deleteProduction(dependencies: string[]) {     const command: string = [ this.cli.remove, this.cli.saveFlag ].filter((i) => i).join(' ');     const args: string = dependencies.join(' ');     await this.delete(${ command } ${ args });   } public async deleteDevelopment(dependencies: string[]) {     const commandArguments: string = ${this.cli.remove} ${this.cli.saveDevFlag} ${ dependencies.join(' ') };     await this.delete(commandArguments);   } public async delete(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public abstract get name(): string; public abstract get cli(): PackageManagerCommands; }"
2382,feature(add) : develop add action and load the command,,feature(add) : develop add action and load the command,
2383,feature(add) : create add command,,feature(add) : create add command,
2384,Merge pull request #164 from nestjs/fix/scripts,fix(scripts) : add check version script content,Merge pull request #164 from nestjs/fix/scripts,fix(scripts) : add check version script content
2385,fix(scripts) : add check version script content,,fix(scripts) : add check version script content,
2386,Merge pull request #163 from nestjs/fix,fix() : add scripts to check version before publish on npm registry,Merge pull request #163 from nestjs/fix,fix() : add scripts to check version before publish on npm registry
2387,fix() : add scripts to check version before publish on npm registry,,fix() : add scripts to check version before publish on npm registry,
2388,Merge pull request #157 from nestjs/sprint-2,SPRINT 2,Merge pull request #157 from nestjs/sprint-2,SPRINT 2
2389,sprint-2() : bump minor version,,sprint-2() : bump minor version,
2390,fix() : dasherize configuration project name schematic option,,fix() : dasherize configuration project name schematic option,
2391,Merge pull request #156 from nestjs/feature/gitignore,feature(gitignore) : add gitignore file,Merge pull request #156 from nestjs/feature/gitignore,feature(gitignore) : add gitignore file
2392,feature(gitignore) : upgrade @nestjs/schematics version,,feature(gitignore) : upgrade @nestjs/schematics version,
2393,feature(gitignore) : update @nestjs/schematics + fix unit tests,,feature(gitignore) : update @nestjs/schematics + fix unit tests,
2394,Merge pull request #160 from nestjs/feature/javascript,feature(javascript) : manage javascript files,Merge pull request #160 from nestjs/feature/javascript,feature(javascript) : manage javascript files
2395,Merge pull request #159 from iamclaytonray/patch-1,Delete .DS_Store,Merge pull request #159 from iamclaytonray/patch-1,Delete .DS_Store
2396,Delete .DS_Store,,Delete .DS_Store,
2397,feature(javascript) : use configuration to set up used collection and language,,feature(javascript) : use configuration to set up used collection and language,
2398,feature(javascript) : develop the nest configuration loader,,feature(javascript) : develop the nest configuration loader,
2399,feature(javacript) : develop a file system reader,,feature(javacript) : develop a file system reader,
2400,feature(javascript) : fix lint errors,,feature(javascript) : fix lint errors,
2401,feature(javascript) : fix lint errors + start to create file system reader,,feature(javascript) : fix lint errors + start to create file system reader,
2402,feature(javascript) : define a configuration loader and a configuration object,,feature(javascript) : define a configuration loader and a configuration object,
2403,feature(javascript) : generate nest cli configuration file,,feature(javascript) : generate nest cli configuration file,
2404,feature(javascript) : fix wrong language parsed option,,feature(javascript) : fix wrong language parsed option,
2405,feature(javascript) : intermetdiate commit,,feature(javascript) : intermetdiate commit,
2406,feature(javascript) : fix lint errors,,feature(javascript) : fix lint errors,
2407,Merge pull request #155 from nestjs/fix/windows-install,fix(windows-install) : runner binary update,Merge pull request #155 from nestjs/fix/windows-install,fix(windows-install) : runner binary update
2408,Merge pull request #154 from nestjs/task/artefact,task(artefact) : publish edge on sprint branches only,Merge pull request #154 from nestjs/task/artefact,task(artefact) : publish edge on sprint branches only
2409,fix(windows-install) : remove double quotes in abstract runner to be set in schematics runner,,fix(windows-install) : remove double quotes in abstract runner to be set in schematics runner,
2410,task(artefact) : rename artifact to artefact,,task(artefact) : rename artifact to artefact,
2411,task(artefact) : review ci to publish edge on sprint branches,,task(artefact) : review ci to publish edge on sprint branches,
2412,Merge pull request #151 from josiahdahl/bugfix-dasherize-install-directory,fix(new): format install directory to match schematic directory,Merge pull request #151 from josiahdahl/bugfix-dasherize-install-directory,fix(new): format install directory to match schematic directory
2413,fix(new): format install directory to match schematic directory,,fix(new): format install directory to match schematic directory,
2414,Merge pull request #135 from nestjs/sprint-1,SPRINT 1,Merge pull request #135 from nestjs/sprint-1,SPRINT 1
2415,fix() : merge update fix branch and fix new command,,fix() : merge update fix branch and fix new command,
2416,fix(new): --skip-install never working,,fix(new): --skip-install never working,
2417,feature(schematics) : upgrade @nestjs/schematics version,,feature(schematics) : upgrade @nestjs/schematics version,
2418,fix() : remove multi package installation calls,,fix() : remove multi package installation calls,
2419,refactor() : direct access to option property instead of using array string property access,,refactor() : direct access to option property instead of using array string property access,
2420,feature(skip-install) : add -s option alias to skip package installation,,feature(skip-install) : add -s option alias to skip package installation,
2421,fix() : set version 0.0.0 by default when creating a new project,,fix() : set version 0.0.0 by default when creating a new project,
2422,fix() : fix integration issues,,fix() : fix integration issues,
2423,feature(pm-option) : new command manage package-manager option,,feature(pm-option) : new command manage package-manager option,
2424,fix() : manage path option,,fix() : manage path option,
2425,fix() : better schematic option management on new and generate commands,,fix() : better schematic option management on new and generate commands,
2426,refactor(ts): enable strict mode; add tslint,,refactor(ts): enable strict mode; add tslint,
2427,feature(skip-install) : manage skip install option in new action,,feature(skip-install) : manage skip install option in new action,
2428,feature(skip-install) : add skip-install option in new command,,feature(skip-install) : add skip-install option in new command,
2429,fix() : wrap runner binary with quotes to manage spaces in binary path,,fix() : wrap runner binary with quotes to manage spaces in binary path,
2430,fix(): bump version,,fix(): bump version,
2431,feature(): update nestjs schematics to 5.4.0,fixes https://github.com/nestjs/schematics/issues/49,feature(): update nestjs schematics to 5.4.0,fixes link
2432,fix(): Use NPM and Yarn specific CLI commands for manager calls,,fix(): Use NPM and Yarn specific CLI commands for manager calls,
2433,Merge pull request #122 from nestjs/merge-v5,Merge v5,Merge pull request #122 from nestjs/merge-v5,Merge v5
2434,Merge branch 'master' into merge-v5,,Merge branch 'master' into merge-v5,
2435,fixes() : increase version,,fixes() : increase version,
2436,dept(cli-framework) : clean code,,dept(cli-framework) : clean code,
2437,dept(cli-framework) : refactor update command using commander,,dept(cli-framework) : refactor update command using commander,
2438,dept(cli-framework) : refactor generate command to use commander,,dept(cli-framework) : refactor generate command to use commander,
2439,dept(cli-framework) : refactor new command to be used with commander cli framework,,dept(cli-framework) : refactor new command to be used with commander cli framework,
2440,dept(cli-framework) : currify generate input question,,dept(cli-framework) : currify generate input question,
2441,dept(cli-framework) : currify generate select question,,dept(cli-framework) : currify generate select question,
2442,dept(cli-framework) : develop question generators,,dept(cli-framework) : develop question generators,
2443,dept(cli-framework) : refactor actions,,dept(cli-framework) : refactor actions,
2444,dept(cli-framework) : review new command to parse user inputs before calling action handler,,dept(cli-framework) : review new command to parse user inputs before calling action handler,
2445,dept(cli-framework) : remove logger from command actions and use console instead,,dept(cli-framework) : remove logger from command actions and use console instead,
2446,dept(cli-framework) : remove logger from schematics and use console instead,,dept(cli-framework) : remove logger from schematics and use console instead,
2447,dept(cli-framework) : remove logger from package-managers and use console instead,,dept(cli-framework) : remove logger from package-managers and use console instead,
2448,dept(cli-framework) : remove logger from runners and use console instead,,dept(cli-framework) : remove logger from runners and use console instead,
2449,dept(cli-framework) : start to refactor CLI with commander cli framework,,dept(cli-framework) : start to refactor CLI with commander cli framework,
2450,dept(cli-framework) : uninstall caporal to use commander only),,dept(cli-framework) : uninstall caporal to use commander only),
2451,dept(commander) : install commander cli framework,,dept(commander) : install commander cli framework,
2452,fix(new) : manage brackets in schematic options,,fix(new) : manage brackets in schematic options,
2453,fix(new) : clean code,,fix(new) : clean code,
2454,fix(new) : manage parenthesis in schematic options,,fix(new) : manage parenthesis in schematic options,
2455,dept(test) : add test on nest schematics collection + refactor generate command,,dept(test) : add test on nest schematics collection + refactor generate command,
2456,dept(tests) : install mocha sinon chai test suite libs,,dept(tests) : install mocha sinon chai test suite libs,
2457,fix(engines) : set engines to display warning message if node and npm engines are not satisfied,,fix(engines) : set engines to display warning message if node and npm engines are not satisfied,
2458,feature(update) : refactoring,,feature(update) : refactoring,
2459,feature(update) : refactor package managers,,feature(update) : refactor package managers,
2460,feature(update) : manage upgrade dependencies,,feature(update) : manage upgrade dependencies,
2461,feature(update) : develop nest dependency manager with read function,,feature(update) : develop nest dependency manager with read function,
2462,feature(update) : install jest unit test framework,,feature(update) : install jest unit test framework,
2463,fix(5.1.0) : increase patch package.json version,,fix(5.1.0) : increase patch package.json version,
2464,fix(5.1.0) : update @nestjs/schematics,,fix(5.1.0) : update @nestjs/schematics,
2465,dept(typescript) : migrate actions to typescript,,dept(typescript) : migrate actions to typescript,
2466,dept(typescript) : migrate schematics lib to typescript,,dept(typescript) : migrate schematics lib to typescript,
2467,dept(typescript) : use type system in package manager lib,,dept(typescript) : use type system in package manager lib,
2468,dept(typescript) : use types in runner lib,,dept(typescript) : use types in runner lib,
2469,dept(typescript) : optimize docker build stages to use cache for dependencies (local build acceleration),,dept(typescript) : optimize docker build stages to use cache for dependencies (local build acceleration),
2470,dept(typescript) : remove typescript files in artifact,,dept(typescript) : remove typescript files in artifact,
2471,dept(typescript) : migrate bin to typescript,,dept(typescript) : migrate bin to typescript,
2472,dept(typescript) : migrate info command to typescript,,dept(typescript) : migrate info command to typescript,
2473,dept(typescript) : migrate generate command to typescript,,dept(typescript) : migrate generate command to typescript,
2474,dept(typescript) : migrate new command to typescript,,dept(typescript) : migrate new command to typescript,
2475,dept(typescript) : create typescript files for commands and actions,,dept(typescript) : create typescript files for commands and actions,
2476,dept(typescript) : migrate lib ui to typescript,,dept(typescript) : migrate lib ui to typescript,
2477,dept(typescript) : migrate schematics lib to typescript,,dept(typescript) : migrate schematics lib to typescript,
2478,dept(typescript) : migrate package manager lib to typescript,,dept(typescript) : migrate package manager lib to typescript,
2479,dept(typescript) : remove file log in Dockerfile when building nestjs/cli image,,dept(typescript) : remove file log in Dockerfile when building nestjs/cli image,
2480,dept(typescript) : migrate runner lib to typescript,,dept(typescript) : migrate runner lib to typescript,
2481,dept(typescript) : update Dockerfile to build with typescript,,dept(typescript) : update Dockerfile to build with typescript,
2482,dept(typescript) : install and configure typescript locally,,dept(typescript) : install and configure typescript locally,
2483,feature(ui) : add message in yarn package manager,,feature(ui) : add message in yarn package manager,
2484,feature(ui) : update dependencies,,feature(ui) : update dependencies,
2485,feature(ui) : unlink project,,feature(ui) : unlink project,
2486,feature(ui) : update schematics to use providers,,feature(ui) : update schematics to use providers,
2487,feature(ui) : replace package manager install messages by a spinner with user message,,feature(ui) : replace package manager install messages by a spinner with user message,
2488,"feature(ui): improvements, messages update",,"feature(ui): improvements, messages update",
2489,feature(ui) : upgrade @nestjs/schematics version,,feature(ui) : upgrade @nestjs/schematics version,
2490,feature(emojis) : group messages in ui module and use emojis,,feature(emojis) : group messages in ui module and use emojis,
2491,feature(emojis) : create a ui module,,feature(emojis) : create a ui module,
2492,refactor(info) : integrate banner from lib + remove old code,,refactor(info) : integrate banner from lib + remove old code,
2493,refactor(info) : integrate refactored package-manager lib,,refactor(info) : integrate refactored package-manager lib,
2494,refactor(generate) : integrate refactored schematic lib,,refactor(generate) : integrate refactored schematic lib,
2495,refactor(new) : integrate refactored package-manager lib,,refactor(new) : integrate refactored package-manager lib,
