Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(eslint): Add override for bin files (#6384),0.46925655,5469 Revamp eslint configuration.,"Add an override for bin-specific lint rules in .eslintrc config file. Sorry for the whitespaces noise, but it's probably better to trim them down.",0
[CHORE tests] Replace remaining setupStore for unit tests (#6374),0.58553433,5293 cleanup: node-tests cleanup  (#5293),Part of link This replaces usage of the setupStore helper for tests/unit/*.,0
Merge pull request #6382 from emberjs/dependabot/npm_and_yarn/babel-plugin-debug-macros-0.3.3,0.6753442,5382 [FIX] update ember-cli-dependency-checker to avoid deprecation warning,,0
Merge pull request #6381 from emberjs/dependabot/npm_and_yarn/ember-load-initializers-2.1.0,0.74750394,3653 [BUGFIX beta] Update the dependencies for Ember 2.0,,1
Bump babel-plugin-debug-macros from 0.3.2 to 0.3.3,0.61918485,4937 [BUGFIX beta] Update dependencies to use Babel 6,Bumps babel-plugin-debug-macros from 0.3.2 to 0.3.3. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump ember-load-initializers from 2.0.0 to 2.1.0,0.7073557,3653 [BUGFIX beta] Update the dependencies for Ember 2.0,Bumps ember-load-initializers from 2.0.0 to 2.1.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Merge pull request #6379 from emberjs/dependabot/npm_and_yarn/eslint-utils-1.4.2,0.6988919,3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
[FEAT identifiers] turn on IDENTIFIERS feature (#6366),0.4337411,5616 [FEAT RecordData] turn on the build-flag by default,,0
[Security] Bump eslint-utils from 1.4.0 to 1.4.2,0.6336282,5469 Revamp eslint configuration.,Bumps eslint-utils from 1.4.0 to 1.4.2. This update includes a security fix. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Merge pull request #6376 from emberjs/dependabot/npm_and_yarn/babel-eslint-10.0.3,0.69059676,3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Bump babel-eslint from 10.0.2 to 10.0.3,0.52139693,4328 [BUGFIX release] Only setup babel options once.,Bumps babel-eslint from 10.0.2 to 10.0.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Make rest adapter test pass for fetch (#6293),0.66368425,4301 fix rest-adapter-test typo,Make rest adapter test pass for fetch fix eslint prettier,0
"Clean up inverse implicit relationships, when record is destroyed. (#6271)",0.6052463,4898 [BUGFIX beta] Rename relationship.destroy to removeInverseRelationships,,0
Bump rimraf from 2.6.3 to 3.0.0 (#6327),0.4516415,4065 Bump canary to 2.5.0,Bumps rimraf from 2.6.3 to 3.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[BUGFIX canary] Don't use Typescript in /app (#6371),0.61041665,4333 [BUGFIX release] use es5 syntax for addon's index.js file,"Fixes the following warning: WARNING: found .ts files in /Users/eric/code/emberjs/data/packages/-ember-data/app ember-cli-typescript only compiles files in an addon's module folder; see link An explanation from the ember-cli-typescript v2 release notes: Addons can no longer use .ts in app, because an addon's app directory gets merged with and uses the host's (i.e. the other addon or app's) preprocessors, and we cannot guarantee the host has TS support. Note that in-repo-addons will continue to work for in-repo addons because of the app build works with the host's (i.e. the app's, not the addon's) preprocessors. Also see link",0
[CHORE tests] eliminates remaining usage of -json-api serializer fallback in tests (#6370),0.6327205,3686 Fix broken rest-serializer test.,,0
[CHORE tests] Added explicit -json-api serializer registration in tests (#6369),0.6933778,3686 Fix broken rest-serializer test.,Part of link Co-Authored-By: Eric Kelly heroiceric@gmail.com,0
[CHORE tests] eliminates usage of -rest serializer fallback in tests (#6368),0.69857687,3686 Fix broken rest-serializer test.,,0
Bump eslint-plugin-mocha from 5.3.0 to 6.1.0 (#6367),0.58272904,"4691 [BUGFIX beta] Add blueprints for ""ember-cli-mocha >= 0.12.0""",Bumps eslint-plugin-mocha from 5.3.0 to 6.1.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[CHORE identifiers] refactor internals to use identifiers (#6289),0.51665324,8138 [DOC] typo in identifier initializer documentation (@ciur),fix issue surfaced by travis where peek followed by create fails,0
[BUGFIX]: set Content-Type for non GET requests only (#6341),0.62205344,4466 [BUGFIX beta] Fixes issue with GET requests appending ?{} to url,[BUGFIX]: set Content-Type for non GET requests only Add tests slight update to test update tests update based on feedback,0
[CHORE tests] Replace setupStore for records integration tests (#6364),0.64460486,7630 [CHORE]: Modernize record-persistence-test (@runnerboy22),Part of link This replaces usage of the setupStore helper for tests/integration/records/*.,0
[CHORE tests] Fix QUnit.assert.push() deprecation (#6362),0.5309089,4221 [BUGFIX beta] use assert from debug utils so it is stripped correctly,Fixes the following deprecation that is triggered via the asyncEqual custom QUnit assertion: assert.push is deprecated and will be removed in QUnit 3.0. Please use assert.pushResult instead (link).,0
[CHORE tests] Replace setupStore for adapter integration tests (#6363),0.6230013,4624 Test assertions when updateRecord & deleteRecord don't exist on adapter,Part of link This replaces usage of the setupStore helper for tests/integration/adapter/*.,0
[CHORE tests] Replace setupStore for relationship integration tests (#6361),0.591895,4910 [BUGFIX] initial-relationship-setup must handle null,Part of link Follow up to link This replaces usage of the setupStore helper for tests/integration/relationships/*.,0
[CHORE] Refactor away from createStore test helper (#6347),0.6065593,3746 Improve test coverage for store#findRecord(),"From link This refactors some tests so that they don't rely on the createStore test helper. createStore was helpful in the past but is less so now that we have nice APIs for dependency injection. One test was removed from unit/store/adapter-interop - Store working with a Adapter because I don't think it was correct. Here was the test: link This test was, at one time, testing that it was possible to pass a factory as the adapter property to Store. This feature was removed in link but the test continued passing because of the way the createStore works. link",0
[FEAT serializers] clean up packages organization (#6086),0.6280154,3430 [CLEANUP beta] Remove old Serializer API,,0
[CHORE blueprints] Update blueprints to use package imports (#6358),0.65842485,4481 [BUGFIX release] Revert blueprints to use the old import DS format,This updates all the blueprints to use the namespaced package imports from link Blueprints updated for: adapters serializers models transforms,0
[CHORE tests] Convert non-nested QUnit modules to nested (#6356),0.47863376,8485 chore: fixup some tests (@runspired),Converts the remaining QUnit modules that are using the non-nested syntax to the nested syntax. This will help reduce noise in diffs for further work to modernize the test suite to use things like the setupTest helper from ember-qunit.,0
[CHORE tests] simplify setupStore registrations (#6353),0.5887847,7630 [CHORE]: Modernize record-persistence-test (@runnerboy22),[CHORE tests] simplify createStore registrations fix lint cleanup text make sure prop is not confusing,0
"[FEAT] Adds support for parenless attr, belongsTo, and hasMany (#6339)",0.5042323,5667 Added check to extract polymorphic relationship for hasMany (#5623),,0
CHORE: Modernize integration/ tests and remove run loop calls (#6221),0.63961357,8485 chore: fixup some tests (@runspired),,0
"Revert ""[CHORE] Use model name instead of store in isPrimaryType (#6338)"" (#6354)",0.6732682,4553 [DOCS] Fix store.unloadAll modelName param type,This reverts commit a33d8eab5c0053669e85236ea558d6191ea6628b.,0
[CHORE] Use model name instead of store in isPrimaryType (#6338),0.6493599,4553 [DOCS] Fix store.unloadAll modelName param type,Use model name instead of store in isPrimaryType Fix property naming error,0
[DOC debug-adapter]: Add comments for each method in debug-adapter (#6352),0.5469132,5733 [BUGFIX inspector] Fix columns names in debug-adapter (#5733),,0
[INTERNAL]: replace -rest adapter usage (#6342),0.65458935,4301 fix rest-adapter-test typo,,0
[CHORE] update identifers cache comment to latest method names (#6348),0.57560724,5700 [CHORE] remove deprecations targeted for 3.5 (#5700),,0
[BUGFIX inspector] Set group name to relationship.kind (#6349),0.67040217,5477 [BUGFIX] normalize model name for belongs to relationships (#5477),Set group name to relationship.kind This fixes a bug in inspector where the groups are named the model name instead of the relationship type. Update tests,0
Merge pull request #6344 from emberjs/dependabot/npm_and_yarn/ember-cli-3.12.0,0.7339047,3931 update ember-cli to 1.13.12,,1
Bump ember-cli from 3.11.0 to 3.12.0,0.86701965,3931 update ember-cli to 1.13.12,Bumps ember-cli from 3.11.0 to 3.12.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Merge pull request #6343 from emberjs/dependabot/npm_and_yarn/ember-cli-babel-7.10.0,0.69925636,3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Bump ember-cli-babel from 7.8.0 to 7.10.0,0.74975777,3931 update ember-cli to 1.13.12,Bumps ember-cli-babel from 7.8.0 to 7.10.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Merge pull request #6317 from emberjs/dependabot/npm_and_yarn/ember-resolver-5.2.1,0.71148,3653 [BUGFIX beta] Update the dependencies for Ember 2.0,,1
Bump ember-resolver from 5.1.3 to 5.2.1,0.71751565,4021 [BUGFIX beta] Move ember-inflector to an explicit dependency for the …,Bumps ember-resolver from 5.1.3 to 5.2.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Merge pull request #6308 from emberjs/dependabot/npm_and_yarn/ember-source-3.12.0,0.7199136,3905 [BUGFIX release] Update the dependencies for Ember 2.x,,1
Bump ember-source from 3.11.1 to 3.12.0,0.7964285,3931 update ember-cli to 1.13.12,Bumps ember-source from 3.11.1 to 3.12.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Merge pull request #6351 from emberjs/dependabot/npm_and_yarn/eslint-config-prettier-6.1.0,0.6758216,3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Bump eslint-config-prettier from 6.0.0 to 6.1.0,0.57643455,5469 Revamp eslint configuration.,Bumps eslint-config-prettier from 6.0.0 to 6.1.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Custom Model Class impl (#6313),0.5490756,4693 Fixed modelFor documentation. Look up model's class name (#4693),Implements RFC link,0
[BUGFIX release] Add @ember-data/canary-features dependency where used. (#6346),0.89264524,5766 [BUGFIX] update ember-cli-babel to ensure @ember/canary-features is available,"@ember-data/-build-infra directly requires @ember-data/canary-features (in packages/-build-infra/src/features.js), but without a dependency on it directly we can't ensure that it is present.",1
[CHORE] ensure lint errors are reported correctly on azure (#6340),0.5059414,4392 Fix lint errors caused by merging an older pr,also fix unused imports,0
[CHORE] fix test observers to match ember canary changes (#6337),0.70139384,3575 [BUGFIX release] Update Ember.deprecate and Ember.warn calls to include required information,,1
[BUGFIX BETA CANARY] usage of recordDataFor for client side create needs to be in correct cache (#6334),0.58461106,5216 [BUGFIX beta] invalid record becomes loaded when property is reset,[BUGFIX BETA CANARY] allow creation via recordDataFor [BUGFIX BETA CANARY] usage of recordDataFor for client side create needs to be in correct cache,0
v3.14.0-alpha.1,0.693859,"Release 2.3.0-beta.4 (December 18, 2015)",,0
id setting (#6332),0.48865914,3781 [BUGFIX beta] Fix id property in DS.Model once and for all,,0
remove decorator CP usage from es6 classes (#6331),0.60237145,4864 make ES6.Classes loose (#4864),,0
Fix crypto (#6330),0.50423324,8109 fix: add optional polyfill for crypto.randomUUID (@runspired),,0
[BUGFIX] account for observer changes in ember 3.13+,0.6580527,3575 [BUGFIX release] Update Ember.deprecate and Ember.warn calls to include required information,,0
[CHORE] add descriptions to test assertions,0.474936,8529 tests: add tests for meta documents (@runspired),,0
[CHORE] modernize rollback-attributes-tests,0.653746,4246 [FEATURE ds-rollback-attribute] Add rolling back of a single model attribute,,0
[BUGFIX] Await potentially async operations,0.63327223,4489 [BUGFIX beta] Fix Brittle Promise Usage,"Some operations in Ember Data flush using run.join. This will flush synchronously if no runloop or autorun currently exists, but will join the existing runloop otherwise, making the scheduled task effectively asynchronous. With the tracked properties feature flag enabled, the way we've scheduled autoruns has changed. A few Data tests were failing because they were expecting an operation to flush synchronously, but it flushed asynchronously due to an existing autorun. This PR adds appropriate await settled(); statements in these cases.",0
Update to ember-qunit@4.5.1. (#6325),0.78900814,5371 Upgrade to ember-cli-qunit 4.0 and replace ember-dev with ember-qunit… (#5371),Fixes a few issues with ember-source@3.13+ and test isolation validation.,1
[BETA] Add environment variable to opt-out of rolling up -private (#6312),0.42985672,4010 [DOC beta] Mark comments as private,This allows us to: Gather data about size per -private module Gather usage details about each -private module (via Chrome's   coverage stats) Test the overall application performance impact of doing the rollup   stages (do we still need them? how much impact does it have?),0
Merge pull request #6318 from HeroicEric/lint-typescript,0.48292834,4392 Fix lint errors caused by merging an older pr,Fail CI when TypeScript errors,0
Fail CI when TypeScript errors,0.45395023,3909 [BUGFIX beta] Correctly handle object level errors in json api,"This updates the CI config to fail the build if TypeScript compilation fails. This also fixes the following existing TypeScript compilation error: ../store/addon/-private/system/store.ts:19:24 - error TS2305: Module '""../../../../../../../../../../Users/eric/code/emberjs/data/node_modules/@types/ember__debug""' has no exported member 'deprecate'.",0
[BUGFIX beta] Fix Rollup warning about unresolved dependency (#6316),0.6461887,5223 [BUGFIX release] Cleanup test only dependencies.,[BUGFIX beta] Fix Rollup warning about unresolved dependency,0
[BUGFIX beta] Fix Rollup warning about unresolved dependency,0.6193892,5223 [BUGFIX release] Cleanup test only dependencies.,"Fixes the following warning: '@ember-data/store' is imported by -private/system/model/model.js, but could not be resolved – treating it as an external dependency",0
[BUGFIX BETA] Fix linting issue in bin/publish.js (#6315),0.5700355,4241 Fix spacing issue thats causing jscs errors on the beta branch,"link introduced a change to bin/publish.js that failed linting, this fixes it.",0
v3.14.0-alpha.0,0.6995434,"Release 2.3.0-beta.4 (December 18, 2015)",,0
fix ts package resolution (#6302),0.48996153,5551 Fix floating dependencies test suite (#5551),,0
[BUGFIX publish] branch for latest should be release,0.560689,Release of 3.12 branch as an long term support branch,,0
[BUGFIX BETA] ensure produced artifacts correctly lock with each other (#6309),0.5261296,5196 [BUGFIX beta] Avoid cache related warnings during builds.,,0
"[CHORE] Release Improvements - no package path, dont add to packages (#6296)",0.5801126,5508 [CHORE] Update Dependencies,"[CHORE] Release Improvements - no package path, dont add to packages remove prepublish steps for other pkgs",0
Implement request state service (#6207),0.643319,"8537 feat: documentation for Model, the RequestStateService + some docs fixes (@runspired)",,0
[BETA RELEASE] remove disable-gpu from testem (#6298),0.53115344,4320 [BUGFIX release] Ensure feature flag stripping works for all builds.,,0
Move unnecessary dependencies to devDependencies (#6291),0.5926121,5223 [BUGFIX release] Cleanup test only dependencies.,,0
chore: ensure * deps are hoisted (#6292),0.5393872,5508 [CHORE] Update Dependencies,chore: ensure * deps are hoisted ensure fresh package.json require,0
[BUGFIX CI] ensure travis-web is run in CI context,0.5364886,5224 Add missing dependency for travis build,,0
[BUGFIX CI] ensure yarn cleanup between jobs,0.53856075,5438 [BUGFIX] ensure destroy-sync cleanup is correct,,0
[CHORE ci] Remove 3.4 LTS scenario for 3.13,0.6139976,8550 chore: remove 4.x deprecations (@runspired),,0
[BUGFIX canary] turn off identifiers until we explicitly PR the flag as on (#6288),0.6116663,4320 [BUGFIX release] Ensure feature flag stripping works for all builds.,,0
[FEAT identifiers] adds flagged public API and integration tests  (#6272),0.5787569,8261 feat: add identifier data to Reference public API (@runspired),[FEAT identifiers] polish feature and adds tests ts cleanup dont run assertion test in prod fix for record_data_state,0
update changelog for 3.11.4,0.8023654,3651 [DOC release] Update changelog for 1.13.9,,1
chore: sync dev dependencies,0.6468041,5508 [CHORE] Update Dependencies,,0
add script for syncing dev-dependencies,0.44179147,4016 Add missing dependencies for the changelog script,,0
update yarn policy,0.6033484,4932 update yarn.lock,,0
v3.13.0-canary.0,0.6759709,"Release 2.13.0-beta.3 (March 21, 2017)",,0
cleanup changelog (#6284),0.706324,4427 Update changelog for the 2.6.0 release,,1
[BUGFIX release] ensure all packages in correct RFC locations (#6281),0.59070545,Re-release of 3.9.3 to allow for an extended stabilization period for the Packages RFC,[BUGFIX release] ensure all packages in correct RFC locations fix import,0
[DOC release] Fix API doc issues with package split. (#6280),0.5691954,4274 [DOC canary] Update extractMeta documentation,[DOC release] Remove @for DS [DOC release] Add @module declaration to each package file. [DOC release] Remove @namespace DS usage. [DOC release] Remove @namespace usage.,0
[BUGFIX RELEASE] Fix generating from blueprints (#6274),0.68025327,4481 [BUGFIX release] Revert blueprints to use the old import DS format,"[BUGFIX RELEASE] Fix generating from blueprints Revert ""skip node tests"" This reverts commit db5cac2257578c635d9dbdc118f8c946dc684a83. fix failing node tests fix prettier eslint blueprintPath -> root fix eslint prettier again",0
chore: refactor store to class (#6249),0.6102819,4617 chore(store): cleans up and optimizes code paths around fetching rela…,chore: convert store to class synta,0
[RFC 403] Identifiers Infra (#6247),0.5903879,8138 [DOC] typo in identifier initializer documentation (@ciur),implement identifiers ts review address feedback other than feature-flags feature flags remove unnecessary join from interface fix test,0
Merge pull request #6241 from rwjblue/top-level-blueprints,0.52687174,8073 [DOC] update pull request template (@jenweber),[BUGFIX release] Add blueprints to ember-data package.,0
skip node tests,0.552923,5293 cleanup: node-tests cleanup  (#5293),,0
[BUGFIX docs] ensure we publish docs (#6257),0.66422415,3762 [BUGFIX release],,0
[BUGFIX release] Add blueprints to ember-data package.,0.8535269,3813 ember-data should provide its blueprints,"In 3.11 ember-data migrated its blueprints to belong to the specific packages that they operate on. Unfortunately, ember-cli (at least as of 3.12) only supports discovering blueprints from addons that are direct dependencies or devDependencies of the project. This adds re-exports for each of the blueprints from the top level ember-data package in order to make ember g model (and friends) work properly when the project depends on ember-data and not the individual @ember-data/* packages themselves.",1
[BUGFIX release] fix type overrides (#6256),0.6882347,5518 [BUGFIX] Clarifying error message for polymorphic types (#5518),[BUGFIX release] safer type stripping strategy remove uneeded command parts,0
[CHORE] Removing test for long deprecated feature (#6254),0.6778426,5700 [CHORE] remove deprecations targeted for 3.5 (#5700),,0
Merge pull request #6252 from emberjs/fix/api-docs-publish,0.71495485,4484 [BUGFIX beta] Update API docs to import DS from 'ember-data',[BUGFIX] Includes yuidoc's output data.json to published package,1
[BUGFIX] Includes yuidoc's output data.json to published package,0.48946097,4590 Fix YUIDoc warnings,,0
[BUGFIX query] Remove arity check for adapter.query (#6250),0.7184305,3647 Adapter.query should be part of the public overrideable interface.,This addresses the issue described in #6232. The arity check that decides whether to create a record array and pass options to adapter.query fails when the adapter extends EmberObject.,1
chore: encapsulate InternalModel access (#6246),0.6179527,"InternalModel is dead, long live InternalModel. Similarly, nearly all private API's have undergone significant change, if your app previously abused these APIs the most likely refactor is to use a custom model or a custom cache.",,0
chore: refactor promiseRecord (#6161),0.6526006,3968 Add failing test on PromiseArray.createRecord when called before hasM…,chore: refactor promiseRecord cleanup,0
chore: convert store to ts (#6239),0.56147027,7634 [CHORE]: Modernized store-adapter-test (@runnerboy22),chore: convert store.js to store.ts drop type casting of Store address @mnorth feedback,0
chore: eliminate store._getInternalModelForRecordData (#6245),0.6244626,4553 [DOCS] Fix store.unloadAll modelName param type,chore: eliminate store._getInternalModelForRecordData,0
chore: eliminate dead code (#6244),0.6743265,4871 Remove dead code,chore: eliminate dead code,0
Merge pull request #6208 from emberjs/igor/prettier-version,0.68665075,4078 Use Ember.merge instead of ember-data's shim,lock prettier version,0
Merge pull request #6216 from emberjs/dependabot/npm_and_yarn/semver-6.2.0,0.6742421,4078 Use Ember.merge instead of ember-data's shim,,0
Bump semver from 6.1.2 to 6.2.0,0.56058717,4065 Bump canary to 2.5.0,Bumps semver from 6.1.2 to 6.2.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump ember-cli-typescript from 2.0.1 to 2.0.2 (#6226),0.7860655,4188 Update ember-cli to v2.3.0,Bumps ember-cli-typescript from 2.0.1 to 2.0.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
[Security] Bump lodash.defaultsdeep from 4.6.0 to 4.6.1 (#6237),0.4826333,4482 Disable ds-improved-ajax for the 2.7 release,Bumps lodash.defaultsdeep from 4.6.0 to 4.6.1. This update includes security fixes. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[Security] Bump lodash.merge from 4.6.1 to 4.6.2 (#6238),0.4647453,4427 Update changelog for the 2.6.0 release,Bumps lodash.merge from 4.6.1 to 4.6.2. This update includes security fixes. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Merge pull request #6240 from emberjs/dependabot/npm_and_yarn/lodash-4.17.14,0.63833225,4078 Use Ember.merge instead of ember-data's shim,,0
[BUGFIX release] Fix rollup warning for ember-inflector. (#6242),0.8530452,3623 [BUGFIX release] Update ember-inflector to 1.9.0,,1
eliminate store._getInternalModelForRecordData,0.61012745,"deprecating store.hasRecordForId, as peekRecord is generally more useful and provides the same information (and more).",,0
chore: eliminate dead code,0.5789862,5336 [CHORE] remove all benchmark related code,,0
lock prettier version,0.32077104,"Release 1.13.14 (October 18, 2015)",,0
[Security] Bump lodash from 4.17.11 to 4.17.14,0.460128,8108 fix earlier versions of node-14 (@runspired),Bumps lodash from 4.17.11 to 4.17.14. This update includes security fixes. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Make canary features tests work on Windows (#6236),0.538044,4965 [BUGFIX beta]  Skip test which doesn't play nicely with the latest em…,Make canary features tests work on Windows,0
Bump ember-cli-htmlbars from 3.0.1 to 3.1.0 (#6209),0.8117274,4978 Lock ember-cli-htmlbars to 1.3.0 to get the build passing again,Bumps ember-cli-htmlbars from 3.0.1 to 3.1.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Bump @babel/plugin-transform-typescript from 7.4.5 to 7.5.2 (#6229),0.65621585,4135 Fix build error when using babel 6 with the transform-es2015-modules-amd plugin,Bumps @babel/plugin-transform-typescript from 7.4.5 to 7.5.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump typescript from 3.5.2 to 3.5.3 (#6230),0.49353904,5536 [BUGFIX beta] Upgrading ember-inflector to v3.3.0,Bumps typescript from 3.5.2 to 3.5.3. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump ember-source from 3.10.2 to 3.11.1 (#6210),0.774011,3931 update ember-cli to 1.13.12,Bumps ember-source from 3.10.2 to 3.11.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Bump ember-inflector from 3.0.0 to 3.0.1 (#6214),0.88090503,5536 [BUGFIX beta] Upgrading ember-inflector to v3.3.0,Bumps ember-inflector from 3.0.0 to 3.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
chore: eliminate usage of Store in DefaultRecordData (#6162),0.6421933,4617 chore(store): cleans up and optimizes code paths around fetching rela…,Also runs prettier --fix for the new printWidth: 120 config,0
another try,0.2980748,Other,,0
try modifying the pipeline,0.46402216,5616 [FEAT RecordData] turn on the build-flag by default,,0
try using ugly setx to fix windows build,0.4548835,4248 [BUGFIX release] fix prod-build issue,,0
Use @ember-data/canary-features/default-features module as sing… (#6231),0.77400136,5766 [BUGFIX] update ember-cli-babel to ensure @ember/canary-features is available,Use @ember-data/canary-features/default-features module as single source of truth for feature flags,1
other linting,0.39103177,Other,,0
Update packages/-build-infra/src/features.js,0.498892,4937 [BUGFIX beta] Update dependencies to use Babel 6,Co-Authored-By: Robert Jackson me@rwjblue.com,0
address comments,0.45989615,4442 Fix typo in comment,,0
move default features to separate export,0.52529275,3828 [CLEANUP] Make idiomatic use of export default,This fixes the esm require error that could not resolve @ember/polyfills.,0
clean up invocation,0.56122804,7970 chore: remove unused evented infra (@runspired),,0
try using esm to load default features,0.40530062,4007 [CLEANUP] Use isEnabled instead of Ember.FEATURES directly,,0
finish extraction logic,0.330215,4582 tidy up integration/filter-test,"Thanks to @lifeart for the AST extraction tips. I tried to set this up as a Babel plugin within the package, but could not get it working. Keeping it inline in the src/features seems reasonable enough though.",0
parse the addon/index.js for one source of flags,0.47630316,4004 [CLEANUP] remove unused feature-flags.js,,0
[CHORE] ignore lerna debugging files (#6213),0.5050852,4962 Update to use built-in debug code stripping functionality.,,0
[CHORE] RFC-0329 - adding deprecation about using evented in ember-data (#6059),0.67876256,3489 Remove deprecated code from the Ember Data initializer,,0
Record Data State (#6204),0.5487197,4665 Deprecate store.recordIsLoaded,,0
RecordData errors (#6197),0.5745412,5769 [BUGFIX beta] backport #5767 Make _recordData lazy,,0
Topic feature flag env var (#6206),0.6101414,5384 [FEAT] remove all stale feature flags (#5384),mimic @ember/canary-features Mostly copied that structure and have the parsing of terminal environment variable working. Need bridge the addon snippet that populates the flag variables for runtime consumption.,0
Bump eslint-config-prettier from 4.3.0 to 6.0.0 (#6193),0.59317446,5469 Revamp eslint configuration.,Bump eslint-config-prettier from 4.3.0 to 6.0.0 Co-authored-by: null 27856297+dependabot-preview[bot]@users.noreply.github.com,0
Merge pull request #6202 from emberjs/dependabot/npm_and_yarn/ember-decorators-polyfill-1.0.6,0.7168734,5549 [BUGFIX beta] Replace Object.assign with Ember polyfill assign (#5549),,1
Merge pull request #6201 from emberjs/dependabot/npm_and_yarn/babel-plugin-debug-macros-0.3.2,0.6847526,5766 [BUGFIX] update ember-cli-babel to ensure @ember/canary-features is available,,0
Bump ember-decorators-polyfill from 1.0.5 to 1.0.6,0.73646915,7552 [BUGFIX release] rollup step should deactivate ember modules polyfill >= 3.27 (#7552),Bumps ember-decorators-polyfill from 1.0.5 to 1.0.6. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Bump babel-plugin-debug-macros from 0.3.1 to 0.3.2,0.62240523,4937 [BUGFIX beta] Update dependencies to use Babel 6,Bumps babel-plugin-debug-macros from 0.3.1 to 0.3.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
chore: ignore local tarballs (#6199),0.52275044,5471 [CHORE] cull unnecessary files left from previous build setups,,0
v3.12.0-canary.2,0.64063025,"Release 2.13.0-beta.2 (March 17, 2017)",,0
chore: avoid publishing types (#6186),0.48106205,8538 chore: mark legacy docs as legacy (@runspired),test ts Address feedback,0
First step towards feature flags,0.54799867,4327 [DOC] Update CONTRIBUTING.md for feature flags,,0
Docs: fixing request->record typo (#6196),0.67231727,4536 [DOC] fix features response typo (#4530),Docs: fixing request->record typo,0
Docs: fixing request->record typo,0.6099986,4794 Fix spelling error in documentation,Followup to #6181.,0
Bump eslint-config-prettier from 4.3.0 to 6.0.0,0.57182604,5469 Revamp eslint configuration.,Bumps eslint-config-prettier from 4.3.0 to 6.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
chore: cleanup rollup implementation for packages (#6180),0.5794723,5471 [CHORE] cull unnecessary files left from previous build setups,"chore: cleanup rollup implementation for packages chore: prettier, apparently it needed a run chore: extract private rollup into separate util Update packages/-build-infra/src/addon-build-config-for-data-package.js Co-Authored-By: Robert Jackson me@rwjblue.com",0
v3.12.0-canary.1,0.65447325,"Release 2.13.0-beta.2 (March 17, 2017)",,0
Merge pull request #6181 from emberjs/unload-record-docs,0.6932477,4078 Use Ember.merge instead of ember-data's shim,Docs update for unloadRecord,0
Merge pull request #6182 from emberjs/dependabot/npm_and_yarn/semver-6.1.2,0.67046356,4078 Use Ember.merge instead of ember-data's shim,,0
Bump semver from 6.1.1 to 6.1.2,0.5670054,4065 Bump canary to 2.5.0,Bumps semver from 6.1.1 to 6.1.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Docs update for unloadRecord,0.77504206,4766 [DOC] Update store.unloadRecord description,"The way this was phrase implies the exactly wrong thing. unloadRecord is definitely not about ""destroying"" anything.",1
Merge pull request #6179 from emberjs/dependabot/npm_and_yarn/babel-eslint-10.0.2,0.6906739,3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Use the @ember-data packages in the adapter API docs (#6138),0.9008424,"-ember-data, adapter",,1
