Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Update generate-analysis.js (#6837),0.62856954,#3808 Update internal-model.js,,0
[CHORE] Update yarn policy (#6832),0.74485683,#4861 Update yarn.lock,,1
[CHORE] Use model name instead of store in isPrimaryType (#6835),0.6920713,#4832 remove isPrimaryType’s reliance on modelName (#4832),  [CHORE] Use model name instead of store in isPrimaryType (#6338)   Use model name instead of store in isPrimaryType   Fix property naming error   fix tests   deprecate old private method rather than deleting ,0
Bump eslint from 6.7.1 to 6.7.2,0.6732799,#5469 Revamp eslint configuration.,Bumps eslint from 6.7.1 to 6.7.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump eslint-plugin-ember from 7.6.0 to 7.7.1,0.70303845,#3931 update ember-cli to 1.13.12,Bumps eslint-plugin-ember from 7.6.0 to 7.7.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
[BUGFIX] Octane: should not need to use get with model.id (#6829),0.6823422,#4545 [BUGFIX beta] Make Model#data a plain getter.,,0
[CHORE] IE11 Testing (#6830),0.64502805,#3345 [CLEANUP] drop IE8 support,  add ie11   ensure we are always using RSVP Promise   tweaks   ie11 cleanup   freezit   just in case   fix lint   always run production   fix   dont run TODO tests in Prod   allow iteration   fix   fix startsWith   almost there   turn on waiter for more things and fix assert   fix?   maybe fix?   fastboot test helpers dont work in production so we cant test fastboot+ie11 ,0
[CHORE] Fix workflow and enable partner test debugging (#6828),0.6321998,#5567 [FEAT] enable external partner testing,  Fixes and cleanup for actions   fix node tests   maybe   shrink assets to upload   why?   fix output path   allow max-transpilation to run a little longer   dont error out for allowed failures   set timeout specifically for tests so artifacts will upload   upload   cache less   fix ,0
[CHORE] AssetSize check for both modern and IE11 builds (#6826),0.47961015,"#3475 [BUGFIX release] Remove deprecation warning for dev, keep IE 8 compat @sly7-7",  build both IE11 and modern   cleanup   fix   fix path   more cleanup   fix comment formatting   add no-rollup check too   fix display   sweet lines   :facepalm: ,0
fix no-rollup check (#6827),0.46189862,#4971 Fix typo in function call,,0
"[CHORE] Move PromiseBelongsTo, PromiseManyArray and ManyArray to model package (#6822)",0.602377,#3843 Remove unneeded PromiseArray allocation,"  [CHORE] Move PromiseBelongsTo, PromiseManyArray and ManyArray to model package   fixes   reduce inter-dependency by moving proxyToContent   cleanup ",0
[CHORE] 11! (#6819),0.5712415,#8429 chore: ci speedups (@runspired),  11   compression deltas   cleanup   it helps to return the 11 ,0
[TEST] generateIdForRecord tests for adapter encapsulation side quest (#6824),0.6777133,#4624 Test assertions when updateRecord & deleteRecord don't exist on adapter,  [TEST] generateIdForRecord tests for adapter encapsulation side quest   lint fix   address comments ,0
"[FIX] comment-bot, partner-tests: use yarn lock-file when we can (#6823)",0.6385356,#4932 update yarn.lock,"  [FIX] partner-tests, use lock-file but keep yarn change and no-cache change   fix comment script   wat   but seriously   sdf   sdf   side effects are what you bash your head over   dont use lock file for ember-resource-metadata ",0
[CHORE] cleanup build (#6818),0.8211175,#3839 Cleanup build,,1
[CHORE] improve comment bot (#6820),0.5704658,#4011 [CLEANUP] Update and remove obsolete comments," changes the comment-bot to update existing comments instead of deleting old comments fixes the bug that was preventing deletion of old comments fixes the performance analysis script to also post a comment correctly (it's been failing to do so although trying for some time)  You can see the effects of the updates (edit history on the pr comments) within this PR. Overall it seems like a good change, although I dislike how the comment time stamp remains the time of the very original comment instead of showing the time edited. This makes it harder to judge quickly if it is the most recent analysis, although checking the commit sha that is printed will verify.",0
fixed serialize example (#6816),0.7337845,#4776 [DOC] shorthand method fixes for serializer,I saw in the documentation the example code for the serialize method and it shows the snapshot.id property as a function instead of a string. I double checked it to be sure it is just a string :) I hope this is the right place to make the fix to the documentation.,1
[FIX] improve tarball insertion (#6808),0.51092017,#3762 [BUGFIX release],  improve packaging   add log to figure out CI and update ilios   make extra sure we aren't trolling ourselves   cleanup   improve read-file ,0
[BUGFIX] cleanup rollup warnings (#6809),0.5904204,#4813 misc cleanup (#4813),  [BUGFIX] cleanup rollup warnings   fix lint   make throw ,0
[BUGFIX TEST] relationships tests for adapter enapsulation side quest (#6797),0.6674818,#4624 Test assertions when updateRecord & deleteRecord don't exist on adapter,  belongsTo tests for links   complete belongsTo tests   first set of hasMany tests   complete hasMany tests   fix lint   bugfix   Be more positive ,0
Bump typescript from 3.6.4 to 3.7.2 (#6682),0.52112764,#8108 fix earlier versions of node-14 (@runspired),Bumps typescript from 3.6.4 to 3.7.2. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[CHORE] Move _modelForMixin to Model package (#6802),0.6971726,#4808 Avoid mutating model factory in _modelForMixin.,  [CHORE] Move _modelForMixin to Model package   ensure modelForMixin is available ,0
Bump @typescript-eslint/parser from 2.8.0 to 2.9.0,0.5440207,#8108 fix earlier versions of node-14 (@runspired),Bumps @typescript-eslint/parser from 2.8.0 to 2.9.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
chore: refactor: Update tests for integration/adapter/query (#6799),0.64336395,#4624 Test assertions when updateRecord & deleteRecord don't exist on adapter,,0
Bump @typescript-eslint/eslint-plugin from 2.8.0 to 2.9.0,0.554429,#5469 Revamp eslint configuration.,Bumps @typescript-eslint/eslint-plugin from 2.8.0 to 2.9.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump execa from 3.3.0 to 3.4.0,0.44234496,#3496 Update README.md,Bumps execa from 3.3.0 to 3.4.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[CHORE ts] type SnapshotRecordArray (#6798),0.6441364,#4885 Lazy snapshot.type,,0
Bump eslint from 6.6.0 to 6.7.1,0.65766835,#5469 Revamp eslint configuration.,Bumps eslint from 6.6.0 to 6.7.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump @babel/plugin-transform-block-scoping from 7.6.3 to 7.7.4,0.59316635,#4937 [BUGFIX beta] Update dependencies to use Babel 6.,Bumps @babel/plugin-transform-block-scoping from 7.6.3 to 7.7.4. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump @babel/plugin-transform-typescript from 7.7.2 to 7.7.4,0.5808182,#4135 Fix build error when using babel 6 with the transform-es2015-modules-amd plugin,Bumps @babel/plugin-transform-typescript from 7.7.2 to 7.7.4. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump eslint-plugin-mocha from 6.2.1 to 6.2.2,0.5328189,"#4691 [BUGFIX beta] Add blueprints for ""ember-cli-mocha >= 0.12.0""",Bumps eslint-plugin-mocha from 6.2.1 to 6.2.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump ember-resolver from 5.3.0 to 6.0.0 (#6772),0.7725247,#3383 update ember-inflector to 1.6.2,Bumps ember-resolver from 5.3.0 to 6.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
[CHORE] Move test helpers to unpublished-test-infra (#6774),0.5961387,#3970 [CLEANUP] move test file to correct location,,0
[TEST] coalescing tests for adapter encapsulation side quest (#6787),0.61002195,#4624 Test assertions when updateRecord & deleteRecord don't exist on adapter,,0
Bump babel-plugin-filter-imports from 3.0.0 to 4.0.0 (#6784),0.63262594,#4937 [BUGFIX beta] Update dependencies to use Babel 6,Bumps babel-plugin-filter-imports from 3.0.0 to 4.0.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[CHORE] Move -private/system/relationships/ext from store to model (#6789),0.58478385,#8130 chore: relationship cleanup (@runspired),,0
Merge pull request #6785 from emberjs/dependabot/npm_and_yarn/lerna-3.19.0,0.6572157,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Merge pull request #6783 from emberjs/dependabot/npm_and_yarn/ember-source-3.14.2,0.7222443,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,1
Bump lerna from 3.18.5 to 3.19.0,0.4414801,#3496 Update README.md,Bumps lerna from 3.18.5 to 3.19.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump ember-source from 3.14.1 to 3.14.2,0.76653385,#4188 Update ember-cli to v2.3.0,Bumps ember-source from 3.14.1 to 3.14.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
[BUGFIX] Set IDs on Record Data when mutating DS Model (#6775),0.845456,#3781 [BUGFIX beta] Fix id property in DS.Model once and for all,,1
Merge pull request #6773 from emberjs/dependabot/npm_and_yarn/eslint-plugin-ember-7.6.0,0.7268758,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,1
Merge pull request #6771 from emberjs/dependabot/npm_and_yarn/ember-cli-babel-7.13.0,0.7342807,#3931 update ember-cli to 1.13.12,,1
Bump eslint-plugin-ember from 7.5.0 to 7.6.0,0.7132823,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,Bumps eslint-plugin-ember from 7.5.0 to 7.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Merge pull request #6770 from emberjs/dependabot/npm_and_yarn/lerna-3.18.5,0.6605261,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Merge pull request #6769 from emberjs/dependabot/npm_and_yarn/eslint-config-prettier-6.7.0,0.6837516,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Bump ember-cli-babel from 7.12.0 to 7.13.0,0.80873346,#3931 update ember-cli to 1.13.12,Bumps ember-cli-babel from 7.12.0 to 7.13.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Bump lerna from 3.18.4 to 3.18.5,0.47983992,#5520 Add 2.18.3 release to the changelog on master,Bumps lerna from 3.18.4 to 3.18.5. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump eslint-config-prettier from 6.6.0 to 6.7.0,0.60978043,#5469 Revamp eslint configuration.,Bumps eslint-config-prettier from 6.6.0 to 6.7.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[CHORE] introduce static ModelSchema interface (#6764),0.6196894,#4693 Fixed modelFor documentation. Look up model's class name (#4693),,0
[CHORE] rename Record to RecordInstance (#6763),0.6563586,#8355 chore: rename record-data => json-api (@runspired),  rename Record to RecordInstance   address feedback ,0
[CHORE issue-template] capture nested package deps in cli output (#6766),0.48865545,#5508 [CHORE] Update Dependencies,The change to the command will output all of the @ember-data packages in addition to ember-data so we can see if any conflicts exist including in nested dependencies.,0
[BUGFIX] fix detect usage for native class polymorphism (#6767),0.6383715,"#8555 fix: fix polymorphic assertions when deprecated code is removed, improve polymorphic dx (@runspired)",  polymorphic relations and native classes mixins bug test   [BUGFIX] fix detect usage for native class polymorphism ,0
[TEST] queries tests for adapter encapsulation side quest (#6754),0.64396656,#4624 Test assertions when updateRecord & deleteRecord don't exist on adapter,,0
[TEST] mutations tests for adapter encapsulation side quest (#6755),0.52444875,#3990 Update adapter function references in test,,0
Merge pull request #6760 from emberjs/dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-2.8.0,0.6680505,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Merge pull request #6762 from emberjs/dependabot/npm_and_yarn/ember-simple-tree-0.7.2,0.71131366,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,1
Bump @typescript-eslint/eslint-plugin from 2.7.0 to 2.8.0,0.5509714,#5469 Revamp eslint configuration.,Bumps @typescript-eslint/eslint-plugin from 2.7.0 to 2.8.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Merge pull request #6761 from emberjs/dependabot/npm_and_yarn/typescript-eslint/parser-2.8.0,0.683098,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Bump ember-simple-tree from 0.7.1 to 0.7.2,0.67020905,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,Bumps ember-simple-tree from 0.7.1 to 0.7.2. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump @typescript-eslint/parser from 2.7.0 to 2.8.0,0.5364382,#8108 fix earlier versions of node-14 (@runspired),Bumps @typescript-eslint/parser from 2.7.0 to 2.8.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump ember-cli from 3.13.1 to 3.14.0 (#6756),0.8714554,#3931 update ember-cli to 1.13.12,Bumps ember-cli from 3.13.1 to 3.14.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
[CHORE] deactivate all but allowed-fail travis jobs (#6753),0.5314208,#5342 Refactor Travis setup to leverage stages... (#5342),,0
Merge pull request #6757 from emberjs/dependabot/npm_and_yarn/eslint-config-prettier-6.6.0,0.6838527,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Bump eslint-config-prettier from 6.5.0 to 6.6.0,0.62684274,#5469 Revamp eslint configuration.,Bumps eslint-config-prettier from 6.5.0 to 6.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[CHORE] feature flag reversal test (#6752),0.5696895,#3979 Re-enable feature flags,  [CHORE] feature flag reversal test   just delete the travis job ,0
3.14.0 Chanelog (#6751),0.6201091,4.7.2 (2022-09-15),,0
v3.16.0-alpha.2,0.63785005,"Release 2.3.0-beta.4 (December 18, 2015)",,0
v3.16.0-alpha.1,0.6595227,"Release 3.1.0-beta.1 (Feburary 12, 2018)",,0
remove vscode's attempt at being overly helpful,0.4453023,#4962 Update to use built-in debug code stripping functionality.,,0
[BUGFIX] ensure MandatorySetter does not trigger for modelName,0.6278548,#4718 [BUGFIX beta] Inverse null relationships should throw if model doesn't exist 3,,0
Merge pull request #6745 from emberjs/dependabot/npm_and_yarn/ember-export-application-global-2.0.1,0.7355109,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,1
Bump ember-export-application-global from 2.0.0 to 2.0.1,0.70576596,#3653 [BUGFIX beta] Update the dependencies for Ember 2.0,Bumps ember-export-application-global from 2.0.0 to 2.0.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
"[CHORE] add package flag infra, strip flag infra (#6737)",0.6634127,#8357 chore: update package flags (@runspired), [CHORE] add package flag infra  convert to flag infra dont ship flag code to production   kickstart cause npm registry blinked   fix detect   cleanup reduce   even simpler   invoke cnary test   match new pattern   use EMBER_ENV and this._findApp   _findHost not _findApp   cleanup uniqueAdd ,0
Merge pull request #6742 from emberjs/igor/small-ff-fix,0.6374993,#4078 Use Ember.merge instead of ember-data's shim,Strip FeatureFlagged code in non canary builds,0
Strip FeatureFlagged code in non canary builds,0.683731,#4320 [BUGFIX release] Ensure feature flag stripping works for all builds.,,0
Merge pull request #6733 from emberjs/dependabot/npm_and_yarn/execa-3.3.0,0.6474052,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
[DOC] Fix typo (#6741),0.882841,#4577 [DOC] fix typo,,1
ISSUE-6719: chore: bump prettier version and run lint fix (#6740),0.58056504,#4392 Fix lint errors caused by merging an older pr,,0
[BUGFIX] only allow feature flag alterations in canary (#6738),0.69310915,#4320 [BUGFIX release] Ensure feature flag stripping works for all builds.,,0
[CHORE] delete unused infra (#6736),0.7251468,#7970 chore: remove unused evented infra (@runspired),,1
improve docs coverage (#6735),0.579372,3601 [DOC release] Fix missing docs due to /* instead of /**,,0
Bump @tracerbench/core from 3.0.6 to 3.0.7 (#6739),0.47123134,#3496 Update README.md,Bumps @tracerbench/core from 3.0.6 to 3.0.7. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[CHORE] build speed improvements & docs path fix (#6734),0.6209258,#5471 [CHORE] cull unnecessary files left from previous build setups,  [CHORE] build speed improvements   point test coverage at the correct location   fix docs tests   ember-cli-yuidocs does not create subdirectories :/   fix prepublish   watchModelTypes is public ,0
Merge pull request #6731 from emberjs/dependabot/npm_and_yarn/qunit-dom-0.9.2,0.62293917,#4078 Use Ember.merge instead of ember-data's shim,,0
Bump @tracerbench/core from 2.3.0 to 3.0.6 (#6732),0.48035693,#4427 Update changelog for the 2.6.0 release,Bumps @tracerbench/core from 2.3.0 to 3.0.6. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[CHORE] refactor: Remove runloop usage in integration tests for store/ find All module (#6712),0.6334954,#4566 Properly cleanup store and env in store integration test,  chore: refactor: Remove runloop usage in integration tests for store (findAll module)   chore: refactor: Remove setTimeout when not needed   chore: refactor: Update test to wait for all promises to be resolved and remove duplicated expectation that doesn't seem required   chore: refactor: Remove dependency on microtask execution   chore: refactor: Wait for all internal promises to be resolved to fix tests in 3.8 ,0
Bump execa from 3.2.0 to 3.3.0,0.44212806,No changes since 3.8 release,Bumps execa from 3.2.0 to 3.3.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump qunit-dom from 0.9.1 to 0.9.2,0.4633209,#4066 Use correct version number when used as an addon.,Bumps qunit-dom from 0.9.1 to 0.9.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Using a config to include ember-data/debug in the build (#6599),0.8066071,#4640 build ember-data attribute debug info dynamically,Updates with @runspired...and lots of console.log to see what's going on Polish off Co-authored-by: Chris Thoburn runspired@gmail.com,1
[CHORE] documentation for @ember-data/debug package (#6729),0.75948,"-ember-data, debug",,1
Bump @typescript-eslint/eslint-plugin from 2.6.1 to 2.7.0 (#6724),0.5729239,#5469 Revamp eslint configuration.,Bumps @typescript-eslint/eslint-plugin from 2.6.1 to 2.7.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[CHORE] - Removes allInverseRecordsAreLoaded from has-many and belongs-to state classes (#6574),0.61658883,#7900 fix: rollbackAttributes|unloadRecord during hasMany forEach should not error (@runspired),Co-authored-by: Chris Thoburn runspired@gmail.com,0
Add TracerBench for relationship-performance-tracking (#6631),0.5152941,#5119 [BUGFIX release] Don't notify relationships with links during initialization,,0
Bump eslint-plugin-ember from 7.4.1 to 7.5.0 (#6722),0.7232251,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,Bumps eslint-plugin-ember from 7.4.1 to 7.5.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Bump broccoli-concat from 3.7.4 to 3.7.5 (#6725),0.62743056,#5508 [CHORE] Update Dependencies to avoid broccoli-funnel deprecation.,Bumps broccoli-concat from 3.7.4 to 3.7.5. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump @typescript-eslint/parser from 2.6.1 to 2.7.0 (#6721),0.54266596,#8108 fix earlier versions of node-14 (@runspired),Bumps @typescript-eslint/parser from 2.6.1 to 2.7.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump ember-try from 1.2.1 to 1.3.0 (#6723),0.83655137,#4188 Update ember-cli to v2.3.0,Bumps ember-try from 1.2.1 to 1.3.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
turn off fingerprinting in the perf app (#6726),0.43035203,#8026 Deactivate Perf Benchmarks until Fixed (@runspired),,0
[BUGFIX TEST] reloading tests for adapter encapsulation side quest - shouldBackgroundReloadRecord (#6718),0.6401423,#4624 Test assertions when updateRecord & deleteRecord don't exist on adapter,,0
Bump chalk from 2.4.2 to 3.0.0 (#6717),0.43598163,#5411 Remove deprecations scheduled for 3.0,Bumps chalk from 2.4.2 to 3.0.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[BUGFIX TEST] reloading tests for adapter encapsulation side quest - shouldReloadRecord (#6714),0.6986172,#4624 Test assertions when updateRecord & deleteRecord don't exist on adapter,,0
[CHORE] refactor: Remove runloop usage in integration/store-tests module deleteRecord (#6713),0.6600834,#4566 Properly cleanup store and env in store integration test,  chore: refactor: Remove runloop usage in integration/store-tests module deleteRecord   chore: refactor: await for async assertion ,0
[BUGFIX TEST] reloading tests for adapter encapsulation side quest - shouldBackgroundReloadAll (#6711),0.5967366,#3990 Update adapter function references in test,  [BUGFIX TEST] reloading tests for adapter encapsulation side quest - shouldBackgroundReloadAll   change shouldBackgroundReloadAll default   finish tests for shouldBackgroundReloadAll   Apply suggestions from code review   Co-Authored-By: Chris Thoburn runspired@users.noreply.github.com,0
only fix deprecated registrations when using legacy ember-data (#6710),0.76282024,#3489 Remove deprecated code from the Ember Data initializer,,1
[BUGFIX TEST] reloading tests for adapter encapsulation side quest - shouldReloadAll (#6673),0.6570738,#4624 Test assertions when updateRecord & deleteRecord don't exist on adapter,  [TEST] reloading tests for adapter encapsulation side quest - shouldReloadAll   refactor   get test working   fix deprecation warning   add another failing test   fix second test   bugfixes   last tests   address comments   Use a minimal serializer instead of JSONAPISerializer ,0
[BREAKING BUGFIX] eliminate infrastructure for filter record arrays (#6702),0.6835918,The live updating filterBy (introduced in 1.13.8) on RecordArrays and ManyArrays has been,,0
Bump ember-cli-typescript from 3.0.0 to 3.1.1 (#6695),0.82146424,#4188 Update ember-cli to v2.3.0,Bumps ember-cli-typescript from 3.0.0 to 3.1.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
[BUGFIX RELEASE BETA CANARY] Fastboot issues (#6683),0.7375901,#8479 fix fastboot testing (@runspired),  [BUGFIX BETA CANARY] Fastboot issues   move tsconfig.json changes to root file ,1
refactor: Remove run loops in find-record module inside store integration test (#6705),0.6856628,#3746 Improve test coverage for store#findRecord(),,0
Merge pull request #6704 from emberjs/dependabot/npm_and_yarn/eslint-plugin-ember-7.4.1,0.72732204,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,1
Merge pull request #6703 from emberjs/dependabot/npm_and_yarn/lerna-3.18.4,0.66131145,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Bump eslint-plugin-ember from 7.4.0 to 7.4.1,0.7011615,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,Bumps eslint-plugin-ember from 7.4.0 to 7.4.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Bump lerna from 3.18.3 to 3.18.4,0.47103095,#5520 Add 2.18.3 release to the changelog on master,Bumps lerna from 3.18.3 to 3.18.4. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
[BUGFIX RELEASE BETA CANARY] Better fastboot crypto error message (#6692),0.66031396,#8479 fix fastboot testing (@runspired),,0
Merge pull request #6696 from emberjs/dependabot/npm_and_yarn/glob-7.1.6,0.6668334,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Merge pull request #6694 from emberjs/dependabot/npm_and_yarn/eslint-plugin-ember-7.4.0,0.73362756,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,1
Merge pull request #6693 from emberjs/dependabot/npm_and_yarn/babel/plugin-transform-typescript-7.7.2,0.68777645,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Bump glob from 7.1.5 to 7.1.6,0.43004364,#4065 Bump canary to 2.5.0,Bumps glob from 7.1.5 to 7.1.6. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump eslint-plugin-ember from 7.3.0 to 7.4.0,0.7124309,#4188 Update ember-cli to v2.3.0,Bumps eslint-plugin-ember from 7.3.0 to 7.4.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
Bump @babel/plugin-transform-typescript from 7.7.0 to 7.7.2,0.57917404,#4135 Fix build error when using babel 6 with the transform-es2015-modules-amd plugin,Bumps @babel/plugin-transform-typescript from 7.7.0 to 7.7.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
v3.16.0-alpha.0,0.6707561,"Release 3.4.0-beta.4 (August 23, 2018)",,0
[CHORE] Improve output and fail test for Asset size Check (#6676),0.52180403,#7623 [CHORE]: Modernize Find-Test (@runnerboy22),  [CHORE] Improve output and fail test for Asset size Check   when using tee we need to ensure failures are propagated ,0
Merge pull request #6681 from emberjs/dependabot/npm_and_yarn/babel/plugin-transform-typescript-7.7.0,0.692006,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Bump @babel/plugin-transform-typescript from 7.6.3 to 7.7.0,0.60309863,#4135 Fix build error when using babel 6 with the transform-es2015-modules-amd plugin,Bumps @babel/plugin-transform-typescript from 7.6.3 to 7.7.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump ember-cli-yuidoc from 0.8.8 to 0.9.1 (#6664),0.7922433,#3931 update ember-cli to 1.13.12,Bumps ember-cli-yuidoc from 0.8.8 to 0.9.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
"[CHORE] test fixes for deprecations, enables asserting all deprecations (#6628)",0.71151227,#5700 [CHORE] remove deprecations targeted for 3.5 (#5700),"  [CHORE] test fixes for deprecations, enables asserting all deprecations   fix lint   dont run in prod   make prod happy   fix lint   fix deprecations in ff code ",1
[BUGFIX] modelFor should return a stable ShimModelClass (#6610),0.59472924,#4693 Fixed modelFor documentation. Look up model's class name (#4693),[BUGFIX modelFor] ensures modelFor works for models with schemas but no classes add test for referential stability ensure relationships also trigger,0
[CHORE] move Errors into @ember-data/model (#6675),0.78668,#8412 cleanup: Switch all uses of @ember/error to native Error (@chriskrycho),,1
Merge pull request #6672 from emberjs/dependabot/npm_and_yarn/typescript-eslint/parser-2.6.1,0.68505377,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Bump @typescript-eslint/parser from 2.6.0 to 2.6.1,0.538141,#4337 [DOC] Update README.md for improve ES6 syntax in example,Bumps @typescript-eslint/parser from 2.6.0 to 2.6.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Merge pull request #6671 from emberjs/dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-2.6.1,0.6785696,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,0
Merge pull request #6670 from emberjs/dependabot/npm_and_yarn/ember-cli-pretender-3.2.0,0.7343032,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,1
Bump @typescript-eslint/eslint-plugin from 2.6.0 to 2.6.1,0.56056345,#5469 Revamp eslint configuration.,Bumps @typescript-eslint/eslint-plugin from 2.6.0 to 2.6.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,0
Bump ember-cli-pretender from 3.1.1 to 3.2.0,0.7531154,#4188 Update ember-cli to v2.3.0,Bumps ember-cli-pretender from 3.1.1 to 3.2.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,1
[CHORE] fix location of fastboot test for new person (#6668),0.78269106,#8479 fix fastboot testing (@runspired),,1
[BUGFIX adapter]: Fix problem with headers precedence #6588 (#6650),0.63681495,#3462 Fix documentation typos in Adapter @sutherland,,0
[CHORE] adds asset reporting infra (#6655),0.5775993,#5646 [CHORE] update contribution guidelines,  adds asset reporting infra   generify compression and use zlib brotli to compress   avoid jq for the comment   the moon is pretty   fix byte size calc ,0
Merge pull request #6658 from emberjs/dependabot/npm_and_yarn/eslint-plugin-ember-7.3.0,0.72213537,#3905 [BUGFIX release] Update the dependencies for Ember 2.x,,1
