Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
249,Merge pull request #234 from browner12/patch-1,0.49818274,Fix containter call (#450),It's possible for Google's API response to exclude the 'name' key in its JSON payload.,0
250,Bump Graph API version to v2.9,0.61582184,Change default Facebook graph version to 3.3 (#408),,0
251,Remove note about 5.3,0.55654657,Remove guzzlehttp/guzzle ~5.0 workaround (#448),[4.0] LinkedIn provider tweaks,0
252,Allow retrieval of raw user data from AbstractUser,0.43202782,Override abstract provider for Twitter's OAuth 2.0 provider (#576),,0
253,Merge pull request #179 from legshooter/patch-1,0.4399154,Fix containter call (#450),,0
254,Merge pull request #475 from kawax/bitbucket,0.564697,Fix bitbucket provider (#475),,0
255,Using the value helper so a closure can be provided,0.4003448,Fix containter call (#450),,0
256,Read me.,0.3207449,﻿,,0
257,Merge pull request #404 from GrahamCampbell/patch-1,0.5117359,Fix containter call (#450),When a person hasn't got an image set for their account its images won't be returned as an array. We'll now default to an empty array. Fixes https://github.com/laravel/socialite/issues/328,0
258,fix spacing.,0.3981207,Fix scope separator in Gitlab provider (#512)﻿,,0
259,Add .styleci.yml to .gitattributes,0.464235,Add app property by @driesvints in https://github.com/laravel/socialite/pull/621,,0
260,Update readme,0.4522634,Changed,,0
261,[5.x] Throw deprecations in CI (#578),0.38231283,Add reset methods for Octane (07840c0)﻿,Fix mapping Google Userinfo to User Object,0
262,[5.x] Update the badges to use shields.io,0.37895343,Add support for OAuth 2.0 PKCE extension (#518)﻿,,0
263,Reworded to be relevant to socialite.,0.37489498,Changed,,0
264,Fix PHPDoc,0.7693163,Fix PHP 8.1 issues (#567)﻿,[4.0] Update LinkedIn provider,1
265,"Revert ""Add getRaw method to the User contract""",0.51516724,add/set approvedScopes in User (#572),[4.0] Update dependencies,0
266,Merge pull request #329 from Crypton33/4.0,0.4287019,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,[4.0] Add changelog and upgrade guide,0
267,Merge pull request #440 from hareku/custom-exception,0.50680184,Add custom exceptions for providers of One (#440),,0
268,"Added a configuration option for scope separator and query string encoding type to AbstractProvider.php, making it easier to write your own providers.",0.5201485,PHP 8 Support (#495)﻿,,0
269,Update 1_Bug_report.md,0.44222006,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
270,Facebook re-request denied permissions.,0.5548781,Revert Facebook picture access token changes (#504)﻿,,0
271,Updated docs to reflect changes in Auth controllers,0.39590436,Add support for OAuth 2.0 PKCE extension (#518)﻿,,0
272,Merge pull request #559 from sergiy-petrov/sergiy-petrov-patch-3,0.42969692,Fix scope separator in Gitlab provider (#512)﻿,LinkedIn has suddenly stopped supported the previous endpoint we used to retrieve user profile information so we need to use the new API for authenticating users. Fixes https://github.com/laravel/socialite/issues/309,0
273,Merge pull request #467 from ankurk91/ankurk91-patch-1,0.4278059,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
274,Update BitbucketProvider.php,0.66075313,Fix bitbucket provider (#475),[3.0] Unify test namespaces,0
275,Update GoogleProvider.php,0.7256795,Update Google API urls (#346),,1
276,Add missing oauth verifier custom exception,0.5082469,Add custom exceptions for providers of One (#440),[3.0] Remove note about 5.3,0
277,add missing period,0.27549544,Changed,5.3 isn't supported anymore.,0
278,Fixing namespace,0.4975245,Use proper localized name (#329),,0
279,Merge pull request #434 from laravel/github-actions,0.50304794,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,[3.0] Disable xdebug,0
280,Update .styleci.yml,0.4121931,Add support for OAuth 2.0 PKCE extension (#518)﻿,,0
281,Setting some default scopes.,0.43836877,add/set approvedScopes in User (#572),[3.0] No need to use array_add() helper.,0
282,remove line.,0.68191326,Removed,[4.0] Add ext-json as a composer requirement.,0
283,Merge pull request #447 from rafaellaurindo/two-user-docs,0.46386737,Fix scope separator in Gitlab provider (#512)﻿,[3.0 ]Use modern phpunit TestCase namespace.,0
284,Merge pull request #218 from ImJustToNy/patch-1,0.49278152,Fix containter call (#450),[3.0] Fix tearDown visibility.,0
285,Line breaks in an array,0.30307084,Fix PHP 8.1 issues (#567)﻿,add php 7.3,0
286,Merge pull request #304 from driesvints/remove-readme-note,0.49816117,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
287,Merge pull request #130 from gaomd/patch-1,0.445369,Fix containter call (#450),,0
288,Merge pull request #147 from lucasmichot/feature/2.0/gitattributes,0.57616067,Fix scope separator in Gitlab provider (#512)﻿,,0
289,Add styleci config,0.4379803,add/set approvedScopes in User (#572),,0
290,Fix container call,0.71584356,Fix containter call (#450),,1
291,Merge pull request #278 from chrisforrence/fix-twitter-isNewUser-call,0.5498098,Add Twitter OAuth2 provider (#574)﻿,,0
292,Adds 'fields' parameter support,0.43613714,Include grant_type=authorization code in token request parameters (#488)﻿,[3.0] Avoid FQCN and prefer imports.,0
293,fixed,0.5508409,Changed,,0
294,Move auth url parameters to own method.,0.4133978,Update Google API urls (#346),,0
295,Update update-changelog.yml,0.5094233,Update Google API urls (#346),Line breaks in an arrays,0
296,Fix Typo in Exception 'Sociliate' -> 'Socialite',0.46974117,Fix User return types by @antoinelame in https://github.com/laravel/socialite/pull/614,,0
297,Merge pull request #103 from industrious-mouse/2.0,0.41449457,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
298,Update CHANGELOG,0.6696899,Changed,,0
299,Fixing Google Provider,0.6369655,Update Google API urls (#346),,0
300,Removed YoutubeProvider completely,0.53685725,Removed,,0
301,Merge pull request #89 from jbruni/patch-1,0.5120295,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
302,Fixing a few formatting issues.,0.39818433,Fix containter call (#450),,0
303,Remove useless variables (#586),0.45736498,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
304,Github templates,0.62548023,Use Authorization header for Github provider (#430),[3.0] Line breaks in an array,0
305,Merge pull request #174 from vitorfavila/2.0,0.4768299,Fix scope separator in Gitlab provider (#512)﻿,,0
306,Bump dependencies,0.4631666,Fix bitbucket provider (#475),,0
307,Update templates,0.3916337,Add support for OAuth 2.0 PKCE extension (#518)﻿,Update README.md,0
308,CS fixes,0.4335729,Fix containter call (#450),Update readme since the Gitlab provider was added in #286,0
309,stateless option for oauth2,0.5949422,Add support for OAuth 2.0 PKCE extension (#518)﻿,Create provider for Gitlab,0
310,Merge pull request #287 from vmitchell85/patch-2,0.51737905,Fix containter call (#450),,0
311,Use the public method to get the scopes,0.45185104,Make enablePKCE public (#550)﻿,"changed API url to not use google+, updated mapping of user object",0
312,Update Taylor's email address,0.48743135,Allow OAuth version in the Twitter config by @taylorotwell (68afb03),,0
313,readme wording,0.28926945,Only use the read_user scope for GitLab by default (#403),add missing period,0
314,Merge pull request #412 from crynobone/patch-1,0.47762796,Fix containter call (#450),,0
315,Expose OAuth2 refresh_token and expires_in when available,0.47916484,Add support for OAuth 2.0 PKCE extension (#518)﻿,use HTTPS links where appropriate,0
316,Merge branch 'master' of https://github.com/darkwinternight/socialite into darkwinternight-master,0.4027599,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,"both of these links redirect to HTTPS sites, so let's just send them directly there",0
317,Fix .git* files.,0.5293176,Fix scope separator in Gitlab provider (#512)﻿,[3.1] Changed isNewUser call to shouldBypassCache,0
318,Fix docblocks.,0.54605925,Remove guzzlehttp/guzzle ~5.0 workaround (#448),This fixes an issue where the isNewUser method was renamed to shouldBypassCache but not changed here.,0
319,Return \Illuminate\Session\Store,0.30789432,Removed,,0
320,Add a link to Socialite Providers,0.6606178,Add app property by @driesvints in https://github.com/laravel/socialite/pull/621,,0
321,Use release target branch in changelog compare URL,0.39348128,Update Google API urls (#346),,0
322,Merge pull request #289 from iliyaZelenko/3.0,0.43932742,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
323,Fix bug with no LinkedIn email addresses,0.96068954,Fix bug with no LinkedIn email addresses (#355),[3.0] FacebookProvider : no need to set data twice,1
324,Update pull-requests.yml,0.560865,Update Google API urls (#346),[3.0] Fix .git* files.,0
325,Merge pull request #269 from lucasmichot/feature/3.0/test-class-notation,0.47539577,Fix containter call (#450),,0
326,Merge pull request #288 from iliyaZelenko/patch-1,0.45330575,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
327,use singleton method,0.39693886,Add custom exceptions for providers of One (#440),[3.0] Add composer.json homepage and support sections.,0
328,Fix tearDown visibility.,0.4504503,Remove guzzlehttp/guzzle ~5.0 workaround (#448),[3.0] Enforce consistant use of Arr::get.,0
329,Merge pull request #571 from laravel/develop,0.4660355,Fix scope separator in Gitlab provider (#512)﻿,[3.0] Extract Google avatar url.,0
330,Switch to Github Actions,0.5438125,Only use the read_user scope for GitLab by default (#403),[3.0] Use ::class notation in tests.,0
331,Merge pull request #272 from lucasmichot/feature/3.0/fix-git-files,0.55084395,Fix scope separator in Gitlab provider (#512)﻿,[3.0] Upgrade to PHP >= 5.6.4.,0
332,Merge pull request #149 from lucasmichot/feature/2.0/travis-test-with-php54,0.5489352,Removed support for PHP 7.0 (#311),,0
333,Delete .styleci.yml,0.5323061,Removed,,0
334,Add dependency.,0.38361335,﻿,,0
335,Add ext-json as a composer requirement.,0.2855544,Add correct encoding and the required state param by @xhezairbey in https://github.com/laravel/socialite/pull/599,,0
336,Merge pull request #109 from Max13/patch-1,0.47229898,Fix containter call (#450),,0
337,quit testing on 5.4,0.52447593,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
338,switch approved scopes to an array,0.38802615,Fix scope separator in Gitlab provider (#512)﻿,,0
339,Use --prefer-dist,0.37324202,Update provider to use DeferrableProvider instead (#529)﻿,Bump Graph API version to v3.0,0
340,Fixed for StyleCi standards,0.40199187,add/set approvedScopes in User (#572),,0
341,move property,0.30538076,Changed,Use Null Coalesce Operator,0
342,various fixes,0.5156771,Fix bitbucket provider (#475),,0
343,Fix PHP 8.1 issues (#567),0.99999994,Fix PHP 8.1 issues (#567)﻿,Fix PHPDoc,1
344,Update readme.md,0.40660536,Changed,,0
345,Merge pull request #450 from laravel/fix-socialite-manager,0.52824026,Fix User return types by @antoinelame in https://github.com/laravel/socialite/pull/614,Bump Graph API version to v2.11,0
346,use the scopeSeparator,0.6108471,Fix scope separator in Gitlab provider (#512)﻿,,0
347,Updated method name,0.49022084,Update provider to use DeferrableProvider instead (#529)﻿,,0
348,Merge pull request #387 from danieldevsquad/documenting_facade,0.45796365,Override SocialiteServiceProvider::isDeferred() to mark as deferred (#412),Test against PHP 7.2,0
349,Adding response_type,0.4720192,Include grant_type=authorization code in token request parameters (#488)﻿,,0
350,Merge pull request #439 from ctwillie/remove-container-array-access-in-socialmanager-class,0.5081988,Override SocialiteServiceProvider::isDeferred() to mark as deferred (#412),[3.0] Documentation cleanup,0
351,chore: passing styleci,0.36793306,Add correct encoding and the required state param by @xhezairbey in https://github.com/laravel/socialite/pull/599,,0
352,fix style,0.40433386,Changed,Added package discovery notes to readme,0
353,Fix tests.,0.37277514,Fix containter call (#450),Fixed missing import statement,0
354,Include API version in auth url,0.5663613,Update Google API urls (#346),Error given at L155 because Str is not imported.,0
355,Merge pull request #265 from lucasmichot/feature/3.0/upgrade-to-php-564,0.62438554,Removed support for PHP 7.0 (#311),Made it clear that this package takes advantage of package discovery.,0
356,Merge pull request #266 from lucasmichot/feature/3.0/composer-homepage-support,0.5052544,Remove guzzlehttp/guzzle ~5.0 workaround (#448),[4.0] Updated to PHPUnit 6 and Mockery 1,0
357,Merge pull request #488 from aaronpk/oauth2-token-fields,0.535912,Add support for OAuth 2.0 PKCE extension (#518)﻿,,0
358,Added setRedirectUrl method for dynamic URL redirection,0.38369548,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
359,Merge pull request #11 from ericnkatz/master,0.43844423,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,Support Auto-Discovery,0
360,Remove useless variable.,0.5790538,Removed,,0
361,remove tokenfields override from providers since it is included in the abstract provider now,0.56975245,Override abstract provider for Twitter's OAuth 2.0 provider (#576),Add information about the new relative path option.,0
362,Merge branch 'ceejayoz-patch-1' into 3.0,0.48066658,Add support for OAuth 2.0 PKCE extension (#518)﻿,,0
363,Merge pull request #176 from mayoz/patch-1,0.44598198,Add custom exceptions for providers of One (#440),,0
364,Merge branch 'github_email' of https://github.com/DmitryRomanenko/socialite into DmitryRomanenko-github_email,0.4623834,Fix User return types by @antoinelame in https://github.com/laravel/socialite/pull/614,,0
365,Merge pull request #123 from diegocaprioli/2.0,0.52249914,Fix containter call (#450),chore: passing styleci,0
366,Use ::class notation.,0.45682186,Use proper localized name (#329),,0
367,Merge pull request #119 from PEKTOP/patch-2,0.508463,Make PKCE opt-in (#523),,0
368,Update User.php,0.61355555,Fix PHP 8.1 issues (#567)﻿,Bump Graph API version to v2.10,0
369,Always use session().,0.39993572,Cache User instance to allow $provider->user() to be called multiple times (#498)﻿,,0
370,Update constraints,0.58093446,Updated version constraints for Laravel 6.0 (3fe71f1),[3.0] Fix docblocks.,0
371,remove space,0.647887,Removed,,0
372,Update FacebookProvider.php,0.65245855,Change default Facebook graph version to 3.3 (#408),support auto-discovery coming in Laravel 5.5,0
373,Merge pull request #146 from lucasmichot/feature/2.0/editorconfig,0.5086446,Remove guzzlehttp/guzzle ~5.0 workaround (#448),"oops, screwed up the alias for this one.",0
374,Fixing Token Request,0.6367826,Include grant_type=authorization code in token request parameters (#488)﻿,,0
375,Merge pull request #297 from lucasmichot/feature/4.0/ext-json,0.5232276,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,Change $scopeSeparator to a space in BitbucketProvider,0
376,Merge pull request #161 from KerryJones/2.0,0.4970535,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,"In Bitbucket's implementation of OAuth2, the space character is the delimiter for scopes. When trying to request multiple scopes, the request fails with the callback url having error_description appended to it with the value of 'Unknown scope: ', and then a comma-delimited list of scopes.  After that the listed error variable has a value of invalid_scope.",0
377,Allow overriding the session state string.,0.48409098,Cache User instance to allow $provider->user() to be called multiple times (#498)﻿,Use Illuminate's RedirectResponse instead of Symfony's,0
378,Merge pull request #300 from andreybolonin/patch-1,0.4844718,Fix containter call (#450),"Illuminate extends Symfony's RedirectResponse with ResponseTrait, which introduces the header() method. By not using Illuminate's RedirectResponse Socialite breaks middlewares that try to add headers to every response (e.g. no-cache headers).",0
379,Merge pull request #88 from SammyK/graph-api-2.4,0.4620993,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,Update README.md : specify required Laravel version,0
380,Implement some interfaces from contracts.,0.3834387,Include grant_type=authorization code in token request parameters (#488)﻿,,0
381,Add an .editorconfig file,0.4749537,add/set approvedScopes in User (#572),required Laravel version,0
382,include grant_type=authorization code in token request parameters,0.9656248,Include grant_type=authorization code in token request parameters (#488)﻿,[3.0] Let user pass a single scope as a string.,1
383,Merge pull request #510 from JeroenVanOort/support-self-hosted-gitlab,0.61206806,Fix scope separator in Gitlab provider (#512)﻿,[3.0] Remove useless variable.,0
384,remove dev dep,0.60034084,Removed,,0
385,Fix test,0.4176435,Fix PHP 8.1 issues (#567)﻿,,0
386,Allow Laravel 5.8 installs,0.8436371,Require Laravel 5.7 as minimum version (#311),,1
387,Merge pull request #185 from geodeveloper/patch-3,0.49141198,Fix scope separator in Gitlab provider (#512)﻿,,0
388,Merge pull request #298 from lucasmichot/feature/3.0/use-phpunit-testcase-namespace,0.59925807,Removed support for PHP 7.0 (#311),,0
389,Make AbstractProvider::scopes() more intuitive,0.4454744,Fix scope separator in Gitlab provider (#512)﻿,,0
390,Merge pull request #310 from driesvints/update-linkedin-provider,0.5186193,Update provider to use DeferrableProvider instead (#529)﻿,Using the value helper so a closure can be provided,0
391,Matrix build,0.28018135,Fix containter call (#450),,0
392,Use Null Coalesce Operator,0.38840455,Add reset methods for Octane (07840c0)﻿,Add setScopes method and update documentation,0
393,Merge pull request #208 from lucasmichot/feature/master/tune-up-phpunit,0.5480205,Removed support for PHP 7.0 (#311),,0
394,removed unnecessary assignment (#564),0.5653534,Removed,,0
395,Drop Laravel 5.8 support,0.944951,Drop Laravel 5.7 support (0bd64ae),Update file structure to be more in sync with laravel/framework's,1
396,Merge pull request #222 from ntzm/update-file-structure,0.3875751,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
397,Use lowercase stdClass.,0.47543234,Use proper localized name (#329),,0
398,rename method.,0.5554874,Changed,,0
399,update socialite docs,0.4945293,Add app property by @driesvints in https://github.com/laravel/socialite/pull/621,,0
400,No need to set data twice.,0.40259174,Add custom exceptions for providers of One (#440),,0
401,Update README.md,0.42688307,Changed,,0
402,Fix import and docblock,0.470168,Fix containter call (#450),Spelling mistake,0
403,Make the method getState protected,0.40533823,Fix scope separator in Gitlab provider (#512)﻿,,0
404,Merge pull request #138 from JaoNoctus/patch-1,0.4652943,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
405,Update TwitterProvider.php,0.6553608,Add Twitter OAuth2 provider (#574)﻿,,0
406,Replaced deprecated app property with container property in SocialiteManger class,0.55468905,Override SocialiteServiceProvider::isDeferred() to mark as deferred (#412),,0
407,fix provides.,0.48952088,Fix bitbucket provider (#475),Updated docs to reflect changes in Auth controllers,0
408,Merge pull request #184 from geodeveloper/patch-2,0.51518345,Fix scope separator in Gitlab provider (#512)﻿,,0
409,Merge pull request #408 from jdrzejb/feature/change-default-graph-version,0.5656989,Allow to manually set desired Facebook graph version (#408),[3.0] Always sort require.,0
410,Merge branch '4.0' into master,0.2847798,Add support for OAuth 2.0 PKCE extension (#518)﻿,[3.0] Use ::class notation.,0
411,Merge pull request #449 from GrahamCampbell/patch-1,0.53034955,Fix containter call (#450),[3.0] No need to suggest packages.,0
412,Upgrade Facebook Graph API version from 2.6 to 2.7.,0.8021497,Change default Facebook graph version to 3.3 (#408),[3.0] Avoid FQN in code.,1
413,move method,0.23690027,Changed,[3.0] Tune up PHPunit.,0
414,Merge pull request #209 from lucasmichot/feature/master/unused-variables,0.5096378,Fix containter call (#450),[3.0] Remove unused variables.,0
415,Spelling mistake,0.29217845,Changed,,0
416,Apply fixes from StyleCI (#519),0.52321815,add/set approvedScopes in User (#572),,0
417,Forces new request if credentials aren't the same as previous request,0.4066671,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
418,No need to call request has twice (#557),0.5253042,Add custom exceptions for providers of One (#440),,0
419,Replicate framework license,0.35840228,Add custom exceptions for providers of One (#440),,0
420,add branch alias.,0.3986941,add/set approvedScopes in User (#572),,0
421,Merge pull request #77 from barryvdh/linkedin,0.5566719,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,Send client fields to Bitbucket,0
422,Update GoogleProvider to new Google API and scopes,0.7727115,Update Google API urls (#346),,1
423,Updated GoogleProvider + New YoutubeProvider,0.59116626,Update Google API urls (#346),,0
424,Sort composer requirements,0.27067393,Add custom exceptions for providers of One (#440),[3.0] Bitbucket - fix access_token parsing,0
425,Merge pull request #498 from rihardssceredins/feature/user-cache,0.53262323,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,[3.0] Always use session().,0
426,Merge pull request #271 from lucasmichot/feature/3.0/facebook-provider,0.53834975,Change default Facebook graph version to 3.3 (#408),,0
427,Merge pull request #112 from BostjanOb/master,0.4326883,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
428,fix conflicts,0.4140759,Fix containter call (#450),"The expected behaviour of $state was to use the getState method. On branch 2.0 this was already implemented, but on 3.0 something was not right and the method is not used. This fixes this issue which allows the session state to be overwritten if needed.",0
429,Merge pull request #198 from litvinchuk/patch-1,0.4637601,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
430,Add upgrade guide,0.46367428,Add support for OAuth 2.0 PKCE extension (#518)﻿,,0
431,Merge pull request #168 from JoeForks/travis-badge,0.47235388,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,Update php versions in .travis.yml,0
432,Update config.yml,0.48271495,Add reset methods for Octane (07840c0)﻿,,0
433,wip (#621),0.50528127,Support Guzzle 7 (#449),,0
434,Fix guzzle version,0.68639183,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
435,Merge pull request #232 from TimWolla/redirect-response,0.48698783,Fix containter call (#450),Test on php 7.1 too,0
436,Update Google API urls,0.93822634,Update Google API urls (#346),,1
437,Merge branch '2.0',0.3441126,Add support for OAuth 2.0 PKCE extension (#518)﻿,,0
438,Merge pull request #512 from jdecool/fix-gitlab-provider,0.66450506,Fix scope separator in Gitlab provider (#512)﻿,,0
439,Add pretty badges to the readme,0.41198134,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
440,Merge pull request #231 from netfox01/3.0,0.46466917,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
441,Merge pull request #245 from bambamboole/master,0.45845684,Fix containter call (#450),,0
442,Add ability to get basic social user details from an already known access_token,0.48248947,Include access token when requesting Facebook user profile photo (#489),"The Two/AbstractProvider.php has userFromToken($token) to retrieve user profile from a token. While One/AbstractProvider.php doesn’t have this feature, I added userFromTokenAndSecret($token, $secret) to retrieve user profile from the  token and secret. Tested with Twitter.",0
443,Prefer Arr calls instead of helpers,0.35666072,Fix User return types by @antoinelame in https://github.com/laravel/socialite/pull/614,,0
444,Merge pull request #186 from teertz/2.0,0.45919526,Fix scope separator in Gitlab provider (#512)﻿,,0
445,Merge pull request #227 from robinvdvleuten/redirect-value,0.46939868,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
446,Merge pull request #423 from lucasmichot/feature/4.0/useless-arr-where,0.53728974,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
447,cs,0.3507905,﻿,Added full-size photo for Google provider,0
448,Merge pull request #229 from lucasmichot/feature/3.0/scopes,0.5335529,Fix scope separator in Gitlab provider (#512)﻿,,0
449,docs(2user): fixes method description for build auth url,0.45703262,Add support for OAuth 2.0 PKCE extension (#518)﻿,,0
450,Update .travis.yml,0.44827732,Allow OAuth version in the Twitter config by @taylorotwell (68afb03),,0
451,Remove guzzlehttp/guzzle 5.x workaround,0.9481069,Remove guzzlehttp/guzzle ~5.0 workaround (#448),Upgrade Facebook Graph API version from 2.7 to 2.8.,1
452,Add correct encoding and the required state param. (#599),0.67223454,Add correct encoding and the required state param by @xhezairbey in https://github.com/laravel/socialite/pull/599,,0
453,Use new versioning,0.5027159,Changed,Fix styling (StyleCI),0
454,fix docblock,0.5329393,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
455,Replaced G+ scopes by Google Sign,0.53888535,Update Google API urls (#346),,0
456,Merge pull request #8 from adamgoose/master,0.47583187,Fix User return types by @antoinelame in https://github.com/laravel/socialite/pull/614,Allow overriding the session state string.,0
457,Enforce stricter assertions,0.3727035,Security,,0
458,Drop PHP 7.1 support,0.91395944,Drop PHP 7.1 support (6e21f1a),,1
459,Exposed the first_name and last_name fields in the LinkedIn user,0.48177862,Fix bug with no LinkedIn email addresses (#355),,0
460,use Authorization header instead of using the access_token query parameter,0.6590863,Use Authorization header for Github provider (#430),In some scenarios we could override the session state string with another type of encryption. For example an use case will be to store encrypted information into the session state.,0
461,Merge pull request #91 from GrahamCampbell/patch-1,0.49341887,Fix containter call (#450),Use the public method to get the scopes,0
462,Fix User return types (#614),0.70802665,Fix User return types by @antoinelame in https://github.com/laravel/socialite/pull/614,"There may be a scenario when the class can be extended and override the scopes (or add additional ones for example in case of GoogleProvider), example: php <?php use Laravel\Socialite\Two\GoogleProvider; class YoutubeProvider extends GoogleProvider {     public function getScopes()     {         return array_merge(parent::getScopes(), [             'https://www.googleapis.com/auth/youtube.readonly'         ]);     } } }",1
463,Merge pull request #268 from lucasmichot/feature/3.0/google-avatar-url,0.6281204,Update Google API urls (#346),fixes repeat typo,0
464,Merge pull request #295 from lucasmichot/feature/3.0/import,0.46556893,Fix containter call (#450),,0
465,Merge pull request #210 from dherran/doc-usage-5-4,0.47211394,Fix containter call (#450),,0
466,Uppercase readme file name,0.31709522,Use proper localized name (#329),,0
467,Handle Google responses excluding 'name',0.9421319,Handle Google responses excluding 'name' (#340),Upgrade Facebook Graph API version from 2.6 to 2.7.,1
468,Set default scopes.,0.4357332,add/set approvedScopes in User (#572),,0
469,PHP 8 Support,0.93635947,PHP 8 Support (#495)﻿,Missing return value.,1
470,Only use the read_user scope for GitLab by default,0.9572982,Only use the read_user scope for GitLab by default (#403),,1
471,Enforce stricter comparisons (#585),0.31861135,Add custom exceptions for providers of One (#440),"Added ""link"" field to get user's facebook profile url",0
472,Make formatConfig public,0.5299692,Make enablePKCE public (#550)﻿,,0
473,Merge pull request #49 from CupOfTea696/2.0,0.4703555,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,getUserByToken app secret proof fix,0
474,Merge pull request #205 from lucasmichot/feature/master/class-notation,0.5054904,Fix containter call (#450),Updates LinkedIn OAuth URL,0
475,Order imports alphabetically,0.260511,Use proper localized name (#329),,0
476,Merge pull request #2 from adamgoose/master,0.46476758,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
477,"fix docs, imports",0.42480135,Fix containter call (#450),,0
478,fix facade namespace,0.42064032,Use proper key name for original avatar in Google Provider (5ec0024),The app secret proof parameter is now sent only if a Facebook app is configured.,0
479,Spacing.,0.36794773,﻿,Add VersionEye dependencies status,0
480,"add ""get user profile"" from token and secret",0.66331005,Include access token when requesting Facebook user profile photo (#489),,0
481,Merge pull request #4 from adamgoose/master,0.49022335,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
482,Merge pull request #414 from laravel/php74,0.5508039,Removed support for PHP 7.0 (#311),Added setRedirectUrl method for dynamic URL redirection,0
483,Added a note for contributors,0.42074937,add/set approvedScopes in User (#572),Add pretty badges to readme,0
484,Do not export some files,0.26687264,add/set approvedScopes in User (#572),Return \Illuminate\Session\Store,0
485,LinkedIn name is now retrieved correctly for users with locale other than en_US,0.5048435,Fix bug with no LinkedIn email addresses (#355),Also permits phpunit ~5.0,0
486,Use ::class notation in tests.,0.3383882,Use proper localized name (#329),,0
487,Merge pull request #170 from lucasmichot/feature/2.0/phpunit,0.56194335,Removed support for PHP 7.0 (#311),,0
488,Merge pull request #267 from lucasmichot/feature/3.0/arr-get,0.49684834,Remove guzzlehttp/guzzle ~5.0 workaround (#448),,0
489,Upgrade to PHP >= 5.6.4.,0.67203623,Drop PHP 7.1 support (6e21f1a),Prefer Arr calls instead of helpers,0
490,Shorten up line.,0.31931767,Changed,Sort composer requirements,0
491,Added missing new lines at eof,0.37161264,Add reset methods for Octane (07840c0)﻿,Switch tests to PSR-4,0
492,Add ability to override access token request headers (#603),0.7822211,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,Use stricter assertions,1
493,Merge pull request #311 from driesvints/update-dependencies,0.5085738,Update Google API urls (#346),,0
494,Use RequestOptions constants when calling the request (#582),0.5016736,Fix containter call (#450),,0
495,Adds type checking (#630),0.43908042,Include grant_type=authorization code in token request parameters (#488)﻿,,0
496,Merge pull request #105 from SammyK/graph-v2.5,0.46560097,Add ability to override access token request headers by @JasonTolliver in https://github.com/laravel/socialite/pull/603,,0
497,Merge pull request #76 from mattwells/missing-redirectUrl-property,0.5020524,Override SocialiteServiceProvider::isDeferred() to mark as deferred (#412),,0
498,Merge pull request #183 from geodeveloper/patch-1,0.508772,Fix scope separator in Gitlab provider (#512)﻿,,0
