Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Fix Warnings in Vala Code (#600),0.27789938,This release contains minor fixes for deprecations and missing translations.,,0
Handle subject in ComposerWidget (#603),0.7123498,Use message subject for composer window title, Moved subject handling to ComposerWidget  This makes the code more straight forward and we can get rid of some state handling.  Prevent silly chains of Re,1
Make composer insensitive during send (#621),0.74172914,Disable the composer while messages are being sent,,1
Release 6.0.0 (#614),0.5728434,This release contains minor fixes for deprecations and missing translations.,  Release 6.0.0   Update screenshots   Co-authored-by: Cassidy James Blaede c@ssidyjam.es,0
Add Release action,0.30052954,MessageListBox: set action enabled directly by @danirabbit in https://github.com/elementary/mail/pull/840,,0
Send sent to Sent (#607),0.39647153,Mark sent messages as read,,0
README: Bump granite version (#612),0.37983286,This release contains minor fixes for deprecations and missing translations.,,0
ConversationItemModel: list all senders (#593),0.5601988,ConversationList: put the filter menu next to the searchbar by @danirabbit in https://github.com/elementary/mail/pull/868,,0
Save Draft (#599),0.54635,Only save drafts when there are new changes,,0
Add Drafts icons (#605),0.5025458,Edit saved draft messages,Co-authored-by: Marco Betschart email@marco.betschart.name,0
HeaderBar: Use Granite.SwitchModelButton (#606),0.33390442,Composer: use Hdy.Window and Hdy.HeaderBar by @danirabbit in https://github.com/elementary/mail/pull/864,,0
Set and show subject on Reply (#602),0.55284643,Preserve conversation subjects when replying or forwarding,,0
ConversationListBox: Add a tooltip when hovering a message (#598),0.5459936,Secondary-click menu on the conversations list, ConversationItemModel: Allow Camel.FolderThreadNode to be nullable  Reflects that the node can actually be null.  ConversationListBox: Add a tooltip when hovering a message  This allows to easily see the summary of a message,0
Spelling: Send without subject (#568),0.42795148,MainWindow: Spelling: ellipsis by @comradekingu in https://github.com/elementary/mail/pull/791,Co-authored-by: Cassidy James Blaede cassidy@elementary.io Co-authored-by: Jeremy Wootten jeremy@elementaryos.org,0
flatpak: Bump EDS to 3.40.2 (#595),0.6231927,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in https://github.com/elementary/mail/pull/850,,0
MessageListItem: try to fetch Gravatar (#585),0.7343845,MessageListItem: Make Gravatar work again by @leolost2605 in https://github.com/elementary/mail/pull/883,,1
Composer: Remove unused buttons and bad shortcuts (#588),0.57543385,Composer: Remove Ctrl + Backspace/Delete shortcuts by @lenemter in https://github.com/elementary/mail/pull/887,  Composer: Remove unused buttons and bad shortcuts   Move clear format out of linked buttons   Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
ComposerWidget: Add an attachment action (#349),0.53084743,"ComposerWidget: replace grid/box, code style by @danirabbit in https://github.com/elementary/mail/pull/839",,0
Grouped Folders: Sent (#580),0.31861,build: fix documentation build by @bobby285271 in https://github.com/elementary/mail/pull/795,,0
Lock acces to threads to avoid race conditions (#579),0.21325958,Fix a crash on startup for some conversations,,0
Grouped Folders Added: Archive (#578),0.29762828,Fix a freeze when archiving the last message in a folder,,0
Actions: Use elementary container (#577),0.46008822,Bump docker/setup-qemu-action from 1 to 2 by @dependabot in https://github.com/elementary/mail/pull/833,,0
CI: Remove redundant build (#575),0.37731797,* Build fixes,,0
Add Deploy Action (#576),0.3379813,Update flatpak actions to new namespace by @davidmhewitt in https://github.com/elementary/mail/pull/834,,0
CI: update flatpak-action (#573),0.7112372,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in https://github.com/elementary/mail/pull/850,  CI: update flatpak-action   Update io.elementary.mail.yml   Co-authored-by: Cassidy James Blaede cassidy@elementary.io,1
Grouped Folders: Made Type Configurable (#572),0.2790249,Prep for GTK4 MessageListItem cleanup by @leolost2605 in https://github.com/elementary/mail/pull/848,,0
Show unread count of Grouped Inbox (#571),0.5112494,Filter unread or starred conversations,,0
Grouped Folders: Inbox (#564),0.47204575,Prep for GTK4 MessageListItem cleanup by @leolost2605 in https://github.com/elementary/mail/pull/848,,0
Archive message support (#542),0.5401623,Autoselect the next message after archiving,,0
Improve Folder icon detection (#545),0.33892304,Updated app icon,,0
Flatpak: use elementary runtime and Sdk (#561),0.62739176,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in https://github.com/elementary/mail/pull/850,,0
Update flatpak manifest (#556),0.686597,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in https://github.com/elementary/mail/pull/850,,0
Add window title (#553),0.5567696,Use message subject for composer window title,  Add window title   Set title in the constructor ,0
Update Camel.Folder bindings to latest changes (#548),0.42161652,pantheon-mail 1.0.6 is out!,,0
Prefer dark (#475),0.161743,Use accent color for unread message titles,  Respect prefer-dark setting   Update to use granite settings   dark style composer   Co-authored-by: Cassidy James Blaede c@ssidyjam.es Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
InsertLinkDialog: Gtk.Dialog → Granite.Dialog (#544),0.6581277,InsertLinkDialog: Update for GTK4 by @leolost2605 in https://github.com/elementary/mail/pull/878,,0
Added translation using Weblate (sr (generated) (sr@latin)),0.45510328,Updated translations,,0
"LINGUAS: remove en_US, sort",0.3512468,* Updated translations,,0
Make Compose button insensitive with no accounts (#506),0.39337152,Handle account adding live by @leolost2605 in https://github.com/elementary/mail/pull/855,,0
ConversationListItem: Add flat class to badge label (#541),0.4128883,ConversationListItem: Small updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/861,As per https://github.com/elementary/stylesheet/issues/876,0
Application: Setup the Gettext domain (#540),0.28032154,Application: use startup by @danirabbit in https://github.com/elementary/mail/pull/837," Revert ""Fix ""Message Deleted"" not shown as translated (#539)""  This reverts commit 759857a31be64867f197bd9ab44b6a6542d41b69.  Application: Setup the Gettext domain",0
"Fix ""Message Deleted"" not shown as translated (#539)",0.5211096,Fix an issue that prevented some messaging from rendering at all,  MainWindow: Fix ngettext not working   Fix lint warning ,0
RDNN gettext name (#537),0.20918867,Preserve conversation subjects when replying or forwarding,,0
ConverstionItemModel: Make sure to never use a null Camel.MessageInfo (#536),0.41279846,MessageListItem: avoid crashing on empty Mime by @tintou in https://github.com/elementary/mail/pull/828,  ConverstionItemModel: Make sure to never use a null Camel.MessageInfo   Session: Reduce unnecessary string duplication and reference increase   Co-authored-by: Daniel Foré daniel@elementary.io,0
Add Gettext Upgates (#534),0.2893546,MainWindow: Spelling: ellipsis by @comradekingu in https://github.com/elementary/mail/pull/791,,0
ConversationListStore: Use uint.MAX instead of -1u (#533),0.40441188,ConversationListItem: Small updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/861,Vala sugar syntax is better than unsigned overflow.,0
ConversationListItem: Avoid recomputing the number of messages (#532),0.54097825,ConversationListItem: Small updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/861,Also remove dead code.,0
ConversationItemModel: Do not set FolderThreadNode as GObject property (#531),0.43193555,ConversationListItem: Small updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/861,Also update the related Camel VAPI with upstream one to avoid type cast.,0
Initial rudimentary search ability (#528),0.45033252,Improve search performance,Co-authored-by: Daniel Foré daniel@elementary.io,0
Ensure selection state is unset on recycled widgets (#527),0.29692033,Autoselect the next message after archiving,Co-authored-by: Daniel Foré daniel@elementary.io,0
Don't load images by default in junk folder (#529),0.292539,* Don't automatically load messages on the first run,,0
Automatically mark messages as read (#526),0.79485106,Mark sent messages as read,,1
Add flatpak manifest (#520),0.62434644,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in https://github.com/elementary/mail/pull/850,Co-authored-by: Daniel Foré daniel@elementary.io,0
Use RDNN icon name (#519),0.4222935,Updated app icon,  Use RDNN icon name   Update WelcomeView.vala ,0
install icons (#518),0.4951645,Updated app icon,,0
ConversationListItem: Align the date label to the right (#517),0.4470569,Ensure conversations are re-sorted by date when new messages appear,Take the opportunity to use the new code style when possible.,0
ConversationListItem: Use accent color for unread badge (#500),0.7134468,Use accent color for unread message titles,,1
MessageListItem: use Hdy.Avatar (#511),0.6362045,MessageListItem: Make Gravatar work again by @leolost2605 in https://github.com/elementary/mail/pull/883,,0
Use Hdy.Window and Hdy.Headerbar (#492),0.62978166,Composer: use Hdy.Window and Hdy.HeaderBar by @danirabbit in https://github.com/elementary/mail/pull/864," Use Hdy.Window and Hdy.Headerbar Bump hdy to 0.83, use in composer",0
Translated using Weblate (Occitan),0.48096615,Updated translations,Currently translated at 51.4% (38 of 74 strings) Translation: Mail/Mail Translate-URL: https://l10n.elementary.io/projects/mail/mail/oc/,0
Translated using Weblate (Norwegian Bokmål),0.47514385,Updated translations,Currently translated at 79.7% (59 of 74 strings) Translation: Mail/Mail Translate-URL: https://l10n.elementary.io/projects/mail/mail/nb/,0
Set search sensitivity when accounts are added/removed (#502),0.43162876,Improve search performance,,0
ComposerWidget: Use css_name to style to entry (#501),0.5984087,"ComposerWidget: replace grid/box, code style by @danirabbit in https://github.com/elementary/mail/pull/839",,0
Recipient fields (#444),0.4514587,Removed duplicate sender addresses when composing a message,,0
HeaderBar: Use ModelButton for load images switch (#495),0.28052157,"AttachmentBar: Update style classes, include dialog by @danirabbit in https://github.com/elementary/mail/pull/841",,0
ConversationListItem: Update style classes (#491),0.58439267,ConversationListItem: Small updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/861,,0
Actions menu (#460),0.47879878,Secondary-click menu on the conversations list,Co-authored-by: Mike Blaguszewski open-source@quickbrownfox.org Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
HeaderBar: Initialize objects with properties (#496),0.33330512,Composer: use Hdy.Window and Hdy.HeaderBar by @danirabbit in https://github.com/elementary/mail/pull/864,,0
Disable delete accels on loss of keyboard focus (#482),0.5084077,Composer: Remove Ctrl + Backspace/Delete shortcuts by @lenemter in https://github.com/elementary/mail/pull/887,,0
Support body parameter for mailto URLs (#486),0.6063246,Make a link containing '%' valid (Fix for #810) by @leolost2605 in https://github.com/elementary/mail/pull/813,,0
FoldersListView: Restore selection of the previous folder (#478),0.4242108,Fix a potential crash when changing folders,Actually set the SourceItem as selected,0
AccountSourceItem: List folders before going online and refreshing them (#476),0.38129616,Fix a potential crash when changing folders,,0
webkit-extension: Do not use the deprecated DOM API (#472),0.48632634,build: support webkit2gtk-4.1 by @bobby285271 in https://github.com/elementary/mail/pull/794,,0
webkit-extension: Require WebKitGtk >= 2.28 and make use of the UserMessage functionality (#470),0.6633384,build: support webkit2gtk-4.1 by @bobby285271 in https://github.com/elementary/mail/pull/794, webkit-extension: Require WebKitGtk >= 2.28 and make use of the UserMessage functionality  This allows to have sandboxed webkit processes and rely on the internal technology to discuss with the extension.   vapi: Add webkit2gtk-4.0 vapis   extension: Make one MailPage instance per WebkitPage ,0
HeaderBar: Add accels to menu labels (#390),0.32742816,Composer: use Hdy.Window and Hdy.HeaderBar by @danirabbit in https://github.com/elementary/mail/pull/864,,0
Added discard draft warning dialog (#458),0.5069748,Edit saved draft messages,,0
Build with GitHub CI (#459),0.38890374,* Build fixes,,0
Add Lint to CI (#422),0.25481355,ci: Use JSON instead of YAML by @tintou in https://github.com/elementary/mail/pull/829,,0
Add linter exception,0.23937346,Fix a potential crash while loading messages,,0
Fix code style issues,0.31367505,MessageList: code style and cleanup by @danirabbit in https://github.com/elementary/mail/pull/853,,0
Delete FUNDING.yml,0.25094122,Remove inline composer by @leolost2605 in https://github.com/elementary/mail/pull/860,,0
Delete CODE_OF_CONDUCT.md,0.22689077,Fix an issue where some mail fails to be deleted,,0
Merge branch 'origin/master' into Weblate.,0.2243311,Updated translations,,0
"396: work around bug with action groups in GTK, to avoid a crash (#397)",0.37142673,ConversationListItem: Small updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/861,,0
Fix errors in eo.po,0.29756513,Fix a potential crash while loading messages,,0
Merge remote-tracking branch 'weblate/master',0.18623236,* Updated translations,,0
"Allow empty mailto: URL, so compose menu item in Dock will work (#400) (#401)",0.53046715,Make a link containing '%' valid (Fix for #810) by @leolost2605 in https://github.com/elementary/mail/pull/813,,0
Fix new message functionality (#402) (#403),0.56257725,Fix an issue that prevented some messaging from rendering at all,,0
Add Silesian and update translation template,0.45729977,Updated translations,,0
Headerbar: Add accelerators to Mark menu items (#387),0.28332698,Composer: use Hdy.Window and Hdy.HeaderBar by @danirabbit in https://github.com/elementary/mail/pull/864,,0
Wait to parse mailto until ComposerWidget (#392),0.5770027,"Composer: set parent internally, use present by @danirabbit in https://github.com/elementary/mail/pull/872",,0
Fix code style issues from #382,0.37181458,MessageList: code style and cleanup by @danirabbit in https://github.com/elementary/mail/pull/853,,0
Open mailto: URLs given as program arguments (#357) (#382),0.6345337,Make a link containing '%' valid (Fix for #810) by @leolost2605 in https://github.com/elementary/mail/pull/813,,0
"Don't assume left-to-right text ordering. Use ""first strong"" heuristic. (#391)",0.32254618,Ensure conversations are re-sorted by date when new messages appear,,0
HeaderBar: Add Mark → Star (#386),0.37458807,Composer: use Hdy.Window and Hdy.HeaderBar by @danirabbit in https://github.com/elementary/mail/pull/864,,0
Add mark read/unread menu items (#381),0.49810925,Mark sent messages as read,,0
ComposerWidget: Show a warning when there is no subject (#380),0.67785275,Use message subject for composer window title,,0
Create FUNDING.yml,0.2642602,ci: Use JSON instead of YAML by @tintou in https://github.com/elementary/mail/pull/829,,0
ConversationItemModel: Use Camel built-in functions to parse addresses,0.44463605,MessageList: Use parameters for reply etc. actions by @leolost2605 in https://github.com/elementary/mail/pull/859,,0
ConversationItemModel: avoid crashing,0.66655743,Fix a crash on startup for some conversations,,0
Add full screen support (#372),0.32647213,New features:,Co-Authored-By: roymckenzie 1065321+roymckenzie@users.noreply.github.com,0
ConversationListItem: use mail-forwarded-symbolic (#370),0.6089953,MessageList: Use parameters for reply etc. actions by @leolost2605 in https://github.com/elementary/mail/pull/859,,0
Update camel-1.2 bindings,0.33293265,pantheon-mail 1.0.6 is out!,,0
Add mark read/unread actions and shortcuts (#354),0.47850195,Mark sent messages as read,,0
Correctly reference EXTEND_SELECTION of Gdk.ModifierIntent,0.31760463,InlineComposer: Small preparations for GTK4 by @leolost2605 in https://github.com/elementary/mail/pull/846,,0
OpenAttachmentDialog: Rewrite as Granite.MessageDialog (#353),0.5038621,"AttachmentBar: Update style classes, include dialog by @danirabbit in https://github.com/elementary/mail/pull/841",,0
AttachmentButton: Use FileChooserNative (#364),0.62530345,AttachmentButton: Updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/862,,0
MessageListItem: Star a message by clicking the star icon (#355),0.51601976,MessageListBox: set action enabled directly by @danirabbit in https://github.com/elementary/mail/pull/840,,0
ConversationListItem: Make sure we hide status when appropriate (#360),0.43595296,ConversationListItem: Small updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/861,,0
ConversationListItem: Add tooltips for status icons (#361),0.53181225,ConversationListItem: Small updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/861,,0
ConversationList: Show replied status (#356),0.49508014,ConversationList: put the filter menu next to the searchbar by @danirabbit in https://github.com/elementary/mail/pull/868,,0
FolderListView: Restore previously selected folder (#358),0.43222296,Fix a potential crash when changing folders,,0
Merge branch 'origin/master' into Weblate,0.18886918,Updated translations,,0
Allow to send emails (#350),0.47955036,Composer: Remove unused can_change_sender by @leolost2605 in https://github.com/elementary/mail/pull/865,,0
Translated using Weblate (Norsk nynorsk),0.48854715,Updated translations,"Currently translated at 100,0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/nn/",0
Translated using Weblate (polski),0.45097515,Updated translations,"Currently translated at 100,0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/pl/",0
Translated using Weblate (Čeština),0.47624978,Updated translations,"Currently translated at 100,0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/cs/",0
Add a from revealer to the composer (#280),0.51932263,"ComposerWidget: replace grid/box, code style by @danirabbit in https://github.com/elementary/mail/pull/839",,0
Translated using Weblate (Türkçe),0.48727697,Updated translations,"Currently translated at 100,0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/tr/",0
Translated using Weblate (Suomi),0.48143443,Updated translations,"Currently translated at 100,0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/fi/",0
Translated using Weblate (Português (Brasil)),0.5244912,Updated translations,"Currently translated at 100,0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/pt_BR/",0
Translated using Weblate (简体中文(Chinese Simplified)),0.45571667,Updated translations,Currently translated at 100.0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/zh_Hans/,0
Translated using Weblate (Português),0.5177987,Updated translations,"Currently translated at 100,0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/pt/",0
Translated using Weblate (한국어),0.42907935,Updated translations,Currently translated at 100.0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/ko/,0
Translated using Weblate (català),0.44828373,Updated translations,"Currently translated at 100,0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/ca/",0
Translated using Weblate (Français),0.49038863,Updated translations,"Currently translated at 100,0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/fr/",0
Translated using Weblate (日本語),0.48034897,Updated translations,Currently translated at 100.0% (58 of 58 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/ja/,0
l10n: fix Hindi,0.3374046,Updated translations,,0
Prevent using freed or null Object,0.20908995,MessageListItem: avoid crashing on empty Mime by @tintou in https://github.com/elementary/mail/pull/828,,0
Undo toast for deleted messages (#333),0.5764309,Move Undo notification to the message view,,0
Add Insert Link Dialog (#265),0.61360013,InsertLinkDialog: Update for GTK4 by @leolost2605 in https://github.com/elementary/mail/pull/878,,0
Translated using Weblate (portuguès),0.5177987,Updated translations,"Currently translated at 100,0% (14 of 14 strings) Translation: Mail/extra Translate-URL: https://weblate.elementary.io/projects/mail/extra/pt/",0
Translated using Weblate (Norsk bokmål),0.46495298,Updated translations,"Currently translated at 100,0% (14 of 14 strings) Translation: Mail/extra Translate-URL: https://weblate.elementary.io/projects/mail/extra/nb/",0
Translated using Weblate (Portugais (Brésil)),0.47628117,Updated translations,"Currently translated at 100,0% (14 of 14 strings) Translation: Mail/extra Translate-URL: https://weblate.elementary.io/projects/mail/extra/pt_BR/",0
Translated using Weblate (Deutsch),0.49933568,Updated translations,"Currently translated at 100,0% (14 of 14 strings) Translation: Mail/extra Translate-URL: https://weblate.elementary.io/projects/mail/extra/de/",0
Translated using Weblate (Italiano),0.45439875,Updated translations,"Currently translated at 100,0% (54 of 54 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/it/",0
Translated using Weblate (Hindi),0.44107053,Updated translations,Currently translated at 53.7% (29 of 54 strings) Translation: Mail/Mail Translate-URL: https://weblate.elementary.io/projects/mail/mail/hi/,0
Update translation template and use GLib preset,0.3477751,* Updated translations,,0
Custom ListBox widget for ConversationList (#286),0.515744,Subclass Gtk.Box instead of Gtk.ListBox in Mail.MessageListBox by @leolost2605 in https://github.com/elementary/mail/pull/845,"Instead of using a TreeView and the obvious shortcomings of not being able to use Gtk.Widgets anymore to construct the list of conversations, this PR implements a custom ListBox implementation that is much more efficient than the GTK one. Instead of creating a Gtk.Widet for every single row in the ListBox, visible or not. We use a pool of a small number of widgets that get recycled/re-mapped to the underlying datastore as they scroll in and out of view. The sizing of the scrollbar is worked out on the average height of each row, multiplied by the number of rows in the data store. So, for ListBoxes where every row is an equal height (like in this case), the scrollbar is perfectly mapped. For varying height widgets, it works reasonably well, but you see some slight amount of jumping in the scrollbar, especially for small lists. This implementation is not perfectly API compatible with the existing GTK ListBox, but I've tried to keep quite a few of the property names the same to make transition reasonably easy. I think using this in Mail and seeing how well it works out and seeing if anything needs fixing or adding would be a good thing. Then it can be moved out to Granite if it's useful elsewhere or I'll look at porting it to C and submitting upstream. My gmail inbox has ~12000 items and master will not load that folder at all, even after leaving it 10+ minutes. It just keeps burning through memory and never actually loading. With this, it loads in <1 second (note: there is a separate issue where if the folder has changed, the EDS backend refreshes the folder before Mail displays anything, which takes a short while). The best way to test is to allow mail to load a folder for the first time and then switch back and forth between two folders, as this is purely the speed of populating the listbox rather than waiting for the mail backend.",0
MainWindow.vala: add action accels (#300),0.35178798,MainWindow: don't allow pane to shrink past contents by @danirabbit in https://github.com/elementary/mail/pull/854,  MainWindow.vala: subclass Gtk.ApplicationWindow   MainWindow.vala: add action accels   Get default app and set tooltip accel from action accels   use that neat constant   Fix wrong shortcuts   Break up long line   Co-Authored-By: danrabbit daniel@elementary.io,0
Add account instructions to README (#325),0.5794206,Handle account adding live by @leolost2605 in https://github.com/elementary/mail/pull/855,,0
Add documentation generation (#306),0.37407178,build: fix documentation build by @bobby285271 in https://github.com/elementary/mail/pull/795,,0
Use Accel Tooltips from Granite (#318),0.2899791,InlineComposer: Small preparations for GTK4 by @leolost2605 in https://github.com/elementary/mail/pull/846,,0
MainWindow.vala: subclass Gtk.ApplicationWindow (#299),0.46626937,Subclass Gtk.Box instead of Gtk.ListBox in Mail.MessageListBox by @leolost2605 in https://github.com/elementary/mail/pull/845,,0
Application: Make restore state code more concise (#316),0.25858283,Move Undo notification to the message view,,0
Require evolution-data-server 3.28,0.321902,pantheon-mail 1.0.8 is out!,,0
Test with Houston CI (#251),0.11646856,This release contains minor fixes for deprecations and missing translations.,,0
Add a welcome screen (#294),0.39068323,WelcomeView: Updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/870,,0
Revert #310 (#312),0.28746563,Complete rewrite from scratch,,0
Show URL in overlay when hovering link in composer (#309),0.37961304,"ComposerWidget: replace grid/box, code style by @danirabbit in https://github.com/elementary/mail/pull/839",,0
Bind composer action sensitivity to web view focus (#310),0.44288808,Composer: add keyboard shortcuts by @danirabbit in https://github.com/elementary/mail/pull/873,,0
Set tooltip accel markup (#295),0.24706584,Application.css: add scrolledwindow undershoot by @danirabbit in https://github.com/elementary/mail/pull/869,,0
AttachmentButton.vala: Fix deprecated Gtk.Menu.Popup (#302),0.6716863,AttachmentButton: Updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/862,,0
"Save state on configure event, throttled (#298)",0.23678602,Only save drafts when there are new changes,,0
Settings: Use an array for window size (#292),0.4127611,MainWindow: don't allow pane to shrink past contents by @danirabbit in https://github.com/elementary/mail/pull/854,,0
ConversationListItem: Set use markup on source label (#267),0.45940286,ConversationListItem: Small updates for gtk4 by @leolost2605 in https://github.com/elementary/mail/pull/861,,0
ComposerWidget: Replace setter body with a property binding (#282),0.56653154,"ComposerWidget: replace grid/box, code style by @danirabbit in https://github.com/elementary/mail/pull/839",,0
MessageListBox: Add a placeholder when empty (#293),0.4858011,MessageListItem: avoid crashing on empty Mime by @tintou in https://github.com/elementary/mail/pull/828,,0
Settings: Make window position an array instead of 2 keys (#271),0.35173485,MainWindow: don't allow pane to shrink past contents by @danirabbit in https://github.com/elementary/mail/pull/854,,0
Change default and minimum window sizes (#270),0.44479316,MainWindow: don't allow pane to shrink past contents by @danirabbit in https://github.com/elementary/mail/pull/854,,0
Add a placeholder screenshot (#254),0.25541443,New design,,0
AppData: Update info and add OARS (#252),0.41001838,Updated app icon,,0
Add EditorConfig,0.26643628,MainWindow: Spelling: ellipsis by @comradekingu in https://github.com/elementary/mail/pull/791,,0
Fix DBus error warnings (#247),0.36851597,Fix a potential crash while loading messages,,0
Fix new Vala warnings with DBus,0.29623032,This release contains minor fixes for deprecations and missing translations.,,0
Use newest timestamp in thread for thread timestamp (#237),0.3402525,Use local time in message headers,,0
Implement get_oauth2_access_token_sync (#228),0.2414482,Handle account adding live by @leolost2605 in https://github.com/elementary/mail/pull/855,,0
update some deprecations (#221),0.62161076,This release contains minor fixes for deprecations and missing translations.,,0
Move messages to trash (#204),0.57869494,Automatically select the next message after deleting,,0
Stop WebView from leaking and deadlocking the app (#203),0.30251485,Fix a crash on startup for some conversations,,0
"MessageListItem: Correct encoding, display plain text emails (#202)",0.52864546,MessageListItem: avoid crashing on empty Mime by @tintou in https://github.com/elementary/mail/pull/828,,0
Minor display fixes (#201),0.44567925,This release contains minor fixes for deprecations and missing translations., Don't show messages when no conversation is selected Do not show 1970-01-01 as sent mail timestamp Also fix ordering of messages by date,0
Use Granite.DateTime.get_relative_datetime (#166),0.40052384,Use local time in message headers,,0
Fix Granite Deprecation warnings (#165),0.44277412,This release contains minor fixes for deprecations and missing translations.,,0
Don't open the message twice (#154),0.5742161,* Don't automatically load messages on the first run,,0
Use project name for meson (#151),0.3900436,Docs: Add curiously omitted dependency on meson to the readme by @turbobastii in https://github.com/elementary/mail/pull/803,  Save expanded items   Use project name for meson ,0
Add forward action (#146),0.36855644,Update flatpak actions to new namespace by @davidmhewitt in https://github.com/elementary/mail/pull/834,,0
require libedataserver >= 3.25.2 (#148),0.33256197,* Support libsignon-glib instead of libgsignon-glib,,0
Only download messages if the list item is expanded (#143),0.56718576,Add a button to manually fetch new messages,,0
Add reply all option and auto populate to and CC fields on reply (#144),0.52959186,MessageList: Use parameters for reply etc. actions by @leolost2605 in https://github.com/elementary/mail/pull/859,,0
Add the To and CC fields to the inline composer (#141),0.5216353,"ComposerWidget: replace grid/box, code style by @danirabbit in https://github.com/elementary/mail/pull/839",,0
Fix sensitivity of reply action after discard (#140),0.48484612,MessageList: Use parameters for reply etc. actions by @leolost2605 in https://github.com/elementary/mail/pull/859,,0
Quote the content of the message the user is replying to (#138),0.4329626,MessageList: Use parameters for reply etc. actions by @leolost2605 in https://github.com/elementary/mail/pull/859,,0
Make the WebKit extension the server (#136),0.46574563,build: support webkit2gtk-4.1 by @bobby285271 in https://github.com/elementary/mail/pull/794,,0
Add discard functionality to composer (#139),0.52010274,Composer: Remove Ctrl + Backspace/Delete shortcuts by @lenemter in https://github.com/elementary/mail/pull/887,,0
Add a HTML template for the composer (#133),0.5393654,"ComposerWidget: replace grid/box, code style by @danirabbit in https://github.com/elementary/mail/pull/839",,0
README: Correct dependencies (#137),0.40698028,build: fix documentation build by @bobby285271 in https://github.com/elementary/mail/pull/795,,0
Only allow adding one inline composer (#131),0.5377309,Remove inline composer by @leolost2605 in https://github.com/elementary/mail/pull/860,,0
Save maximized state (#126),0.3281746,Fix a freeze when archiving the last message in a folder,,0
Save expanded items (#125),0.2697157,Autoselect the next message after archiving,,0
Add basic email autocompletion (#123),0.46439227,Handle account adding live by @leolost2605 in https://github.com/elementary/mail/pull/855,,0
"Handle Folder changes, refresh message list (#122)",0.5227151,Fix a freeze when archiving the last message in a folder,,0
Add remove formatting action (#121),0.37557378,Composer: Remove Ctrl + Backspace/Delete shortcuts by @lenemter in https://github.com/elementary/mail/pull/887,,0
Add first 4 font formatting actions to composer (#115),0.43678597,"ComposerWidget: replace grid/box, code style by @danirabbit in https://github.com/elementary/mail/pull/839",,0
ComposerWindow: Add a mechanism to reveal extra fields (#118),0.55585986,Use message subject for composer window title,,0
Add inline composer (#120),0.6069076,Remove inline composer by @leolost2605 in https://github.com/elementary/mail/pull/860,,0
Add attention class to unread icon (#116),0.47592378,Use accent color for unread message titles,,0
ComposerWindow: set send button insensitive while to entry is empty (#119),0.579592,Disable the composer while messages are being sent,,0
Move re-usable parts of composer into separate widget (#117),0.5457631,"ComposerWidget: replace grid/box, code style by @danirabbit in https://github.com/elementary/mail/pull/839",,0
Layout independant and robust spacing widget size calculation (#113),0.3505352,"ComposerWidget: replace grid/box, code style by @danirabbit in https://github.com/elementary/mail/pull/839",,0
