Index,Message,Description,Message Abstract,Description Abstract
296,Tagging v10.3.0,,Tagging v10.3.0,
297,Fix broken Elasticsearch feature script (#1365),,Fix broken Elasticsearch feature script (#1365),
298,Update golang version to 1.13.7 (#1359),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.13.7 (#1359),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
299,Tagging v10.2.0,,Tagging v10.2.0,
300,update mongodb to v4.2 (#1354),  update mongodb to v4.2   Update mongodb.sh   add changes per Joe's comment,update mongodb to v4.2 (#1354),update mongodb to v4.2 Update mongodb.sh add changes per Joe's comment
301,Update mongodb.sh (#1356),,Update mongodb.sh (#1356),
302,Update golang version to 1.13.6 (#1350),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.13.6 (#1350),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
303,update MySQL 8 deb (#1351),https://dev.mysql.com/downloads/repo/apt/,update MySQL 8 deb (#1351),link/
304,wording (#1349),"minor fix to some capitalization. also the ""Try again!"" seems unnecessary.",wording (#1349),"minor fix to some capitalization. also the ""Try again!"" seems unnecessary."
305,Tagging v10.1.0,,Tagging v10.1.0,
306,Add mac option (#1346),"Allows setting the MAC Address of an interface (e.g. bridge). This enables setting a fixed MAC. which in turn can be used by a DHCP (in the LAN) to provide an ip. For example: networks:     - type: ""public_network""       bridge: ""Intel(R) Ethernet Connection (2) I218-V""       mac: ""080027905b10""",Add mac option (#1346),"Allows setting the MAC Address of an interface (e.g. bridge). This enables setting a fixed MAC. which in turn can be used by a DHCP (in the LAN) to provide an ip. For example: networks:     - type: ""public_network""       bridge: ""Intel(R) Ethernet Connection (2) I218-V""       mac: ""080027905b10"""
307,Add generated ca to local cert storage (#1345),Homestead should trust the generated ca by default,Add generated ca to local cert storage (#1345),Homestead should trust the generated ca by default
308,Crystal installation process updated (#1343),Updated the shell commands as per Crystal documentation https://crystal-lang.org/install/on_ubuntu/,Crystal installation process updated (#1343),Updated the shell commands as per Crystal documentation link/
309,Git repo url updated (#1342),Github URL has been changed for oh-my-zsh.,Git repo url updated (#1342),Github URL has been changed for oh-my-zsh.
310,use --filter when calling Dusk (#1340),  Update aliases   Update aliases ,use --filter when calling Dusk (#1340),Update aliases Update aliases
311,Tag v10.0.2,,Tag v10.0.2,
312,Update golang version to 1.13.5 (#1335),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.13.5 (#1335),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
313,"Fix PostGIS packages, bump version",,"Fix PostGIS packages, bump version",
314,update Taylor's email (#1326),,update Taylor's email (#1326),
315,Homestead v10 (#1321),"  Initial v10 work, default to PHP 7.4   Version bump ",Homestead v10 (#1321),"Initial v10 work, default to PHP 7.4 Version bump"
316,add postgis feature (#1322),,add postgis feature (#1322),
317,"Revert #1316, Tag v9.4.1",,"Revert #1316, Tag v9.4.1",
318,Tagging v9.4.0,,Tagging v9.4.0,
319,force all non file matches through the Front Controller (#1316),,force all non file matches through the Front Controller (#1316),
320,Add support for Symfony 5 (#1317),,Add support for Symfony 5 (#1317),
321,Don't remove hosts on halt for vagrant-hostsupdater (#1313),,Don't remove hosts on halt for vagrant-hostsupdater (#1313),
322,Bump version number for release,,Bump version number for release,
323,Add more permissive fastcgi_x_timeout options for Symfony 2 DEV (#1311),"Add more permissive fastcgi_x_timeout options for DEV environment  ""time to establish connection to upstream"", ""time after FPM replies accepted until the whole response is transmitted""",Add more permissive fastcgi_x_timeout options for Symfony 2 DEV (#1311),"Add more permissive fastcgi_x_timeout options for DEV environment  ""time to establish connection to upstream"", ""time after FPM replies accepted until the whole response is transmitted"""
324,Apply fixes from StyleCI (#1309),,Apply fixes from StyleCI (#1309),
325,Update golang version to 1.13.4 (#1308),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.13.4 (#1308),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
326,Create phalcon.sh (#1307),add new site-type for Phalcon framework,Create phalcon.sh (#1307),add new site-type for Phalcon framework
327,Remove site-specific client_max_body_size (#1299),"Homestead would provide greater flexibility if this value were simply removed. Currently, there is no straightforward means by which to override this hard-coded, site-specific value, which causes large file uploads to fail with HTTP status code 413 in NGINX. If this directive is simply removed, the end-user is able to add a preferred value to e.g. /home/vagrant/.config/nginx/nginx.conf, drop an override file in /etc/nginx/conf.d, etc. There seems to be no obvious downside to removing this value.",Remove site-specific client_max_body_size (#1299),"Homestead would provide greater flexibility if this value were simply removed. Currently, there is no straightforward means by which to override this hard-coded, site-specific value, which causes large file uploads to fail with HTTP status code 413 in NGINX. If this directive is simply removed, the end-user is able to add a preferred value to e.g. /home/vagrant/.config/nginx/nginx.conf, drop an override file in /etc/nginx/conf.d, etc. There seems to be no obvious downside to removing this value."
328,Update golang version to 1.13.3 (#1303),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.13.3 (#1303),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
329,Update golang version to 1.13.2 (#1301),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.13.2 (#1301),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
330,Document how to develop homestead itself (#1295),,Document how to develop homestead itself (#1295),
331,Version bump,,Version bump,
332,Added new site type: UMI CMS (#1291),  Added new site type: UMI CMS   Removed duplicated deny location ,Added new site type: UMI CMS (#1291),Added new site type: UMI CMS Removed duplicated deny location
333,"Revert ""Remove old issue template""",This reverts commit 9fc4a5c6248c9b8dfe12dc7440246b24e8035d54.,"Revert ""Remove old issue template""",This reverts commit 9fc4a5c6248c9b8dfe12dc7440246b24e8035d54.
334,Remove old issue template,,Remove old issue template,
335,Version bump,,Version bump,
336,fix timescaledb version mismatch (#1289),,fix timescaledb version mismatch (#1289),
337,"Version bump v9.2.0, require box v8.2.0 (PHP 7.4)",,"Version bump v9.2.0, require box v8.2.0 (PHP 7.4)",
338,Add support for PHP 7.4,,Add support for PHP 7.4,
339,Update golang version to 1.13.1 (#1282),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.13.1 (#1282),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
340,Update golang version to 1.13 (#1268),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.13 (#1268),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
341,Tagging v9.1.0 & Require base box >= 8.1.0,,Tagging v9.1.0 & Require base box >= 8.1.0,
342,Minio conditional statement and bucket location change (#1262),Signed-off-by: Ray Blair rblair@codeplayground.io,Minio conditional statement and bucket location change (#1262),Signed-off-by: Ray Blair rblair@codeplayground.io
343,Fix for setting Minio Bucket Policy (#1261),,Fix for setting Minio Bucket Policy (#1261),
344,Update golang version to 1.12.9 (#1258),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.12.9 (#1258),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
345,Update golang version to 1.12.8 (#1257),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.12.8 (#1257),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
346,Remove branch alias for dev-master (#1254),,Remove branch alias for dev-master (#1254),
347,White space (#1255),,White space (#1255),
348,Merge remote-tracking branch 'origin/master',,Merge remote-tracking branch 'origin/master',
349,What's Hodor Durin?,,What's Hodor Durin?,
350,Updated serve-script paths (#1252),,Updated serve-script paths (#1252),
351,Disable Avahi service configuration,"We're seeing users with a long list of domains will get errors from the avahi-daemon service. Will continue debugging to get this feature reenabled, but currently disabling so not to break users' configurations. Tagging new version",Disable Avahi service configuration,"We're seeing users with a long list of domains will get errors from the avahi-daemon service. Will continue debugging to get this feature reenabled, but currently disabling so not to break users' configurations. Tagging new version"
352,Tag v9.0.6,,Tag v9.0.6,
353,Refactor Avahi configuration to script,This keeps the primary ruby script a bit cleaner and gives us better control down the line if we want to do more Avahi configuration.,Refactor Avahi configuration to script,This keeps the primary ruby script a bit cleaner and gives us better control down the line if we want to do more Avahi configuration.
354,Use mDNS to resolve all host names (#1245),  Use mDNS to resolve more host names   Use better variable name ,Use mDNS to resolve all host names (#1245),Use mDNS to resolve more host names Use better variable name
355,Tag v9.0.4 & CS tweak,Code Style tweak to make it easier to human lint what we're sending to site scripts,Tag v9.0.4 & CS tweak,Code Style tweak to make it easier to human lint what we're sending to site scripts
356,Correct variable index in response to zray removal (#1247),  Shift array values in reaction to new xhgui option being added   shift variable index in response to zray removal ,Correct variable index in response to zray removal (#1247),Shift array values in reaction to new xhgui option being added shift variable index in response to zray removal
357,Tagging v9.0.4,,Tagging v9.0.4,
358,Update JSON configuration example for features,,Update JSON configuration example for features,
359,Run apt-get update before installing python feature,,Run apt-get update before installing python feature,
360,Fix features declaration in Homestead.json stub (#1244),,Fix features declaration in Homestead.json stub (#1244),
361,Add support for TimescaleDB (#1241),,Add support for TimescaleDB (#1241),
362,MySQL Password as ENV to not throw CLI warnings (#1236),  If installed MySQL does not need something to do   Does not need sudo because script run with privileged permission when provisioning   Change configuration method for bind-address and default_authentication_plugin   Move password parameter to environment variable   Unset environment variables   Add some style corrections to the comments ,MySQL Password as ENV to not throw CLI warnings (#1236),If installed MySQL does not need something to do Does not need sudo because script run with privileged permission when provisioning Change configuration method for bind-address and default_authentication_plugin Move password parameter to environment variable Unset environment variables Add some style corrections to the comments
363,Tag v9.0.3,,Tag v9.0.3,
364,Update golang version to 1.12.7 (#1232),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.12.7 (#1232),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
365,Add mysql upgrade for mariadb (#1231),  Change configs for remote access and ignoring db dirs   Use MYSQL_PWD for password   Create user if not exists   Use mysql_upgrade for upgrade tables   Remove password from command properties ,Add mysql upgrade for mariadb (#1231),Change configs for remote access and ignoring db dirs Use MYSQL_PWD for password Create user if not exists Use mysql_upgrade for upgrade tables Remove password from command properties
366,Fix whitespace indent (#1227),,Fix whitespace indent (#1227),
367,Moved wordpress script to site-types with the others (#1221),,Moved wordpress script to site-types with the others (#1221),
368,"update stubs to include ""features"" example (#1220)"," update stubs to include ""features"" example  this will help users get used to the new ""features"" syntax for optional software. I picked the ""webdriver"" because it's something I imagine a relatively good portion of our users will turn on. documentation is currently being updated as well for ""features"". please confirm my JSON syntax is correct. Wasn't sure if we're supposed to use an object or an array of objects?  add mariadb and ohmyzsh as examples  per Joe's request","update stubs to include ""features"" example (#1220)","update stubs to include ""features"" example this will help users get used to the new ""features"" syntax for optional software. I picked the ""webdriver"" because it's something I imagine a relatively good portion of our users will turn on. documentation is currently being updated as well for ""features"". please confirm my JSON syntax is correct. Wasn't sure if we're supposed to use an object or an array of objects? add mariadb and ohmyzsh as examples per Joe's request"
369,Update grafana ppa repository (#1218),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update grafana ppa repository (#1218),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
370,Tag v9.0.2,,Tag v9.0.2,
371,Change features parser to provide environment variables (#1213), Change features parser to provide environment variables  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Update blackfire.sh to use the environment variables  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Update elasticsearch.sh to use environment variables  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Change features parser to provide environment variables (#1213),Change features parser to provide environment variables Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Update blackfire.sh to use the environment variables Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Update elasticsearch.sh to use environment variables Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
372,Change golang.sh lockfile name to use same pattern as other scripts (#1214),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Change golang.sh lockfile name to use same pattern as other scripts (#1214),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
373,Remove old openresty install script (#1211),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Remove old openresty install script (#1211),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
374,Set openresty script permission to be executable (#1210),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Set openresty script permission to be executable (#1210),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
375,Tagging v9.0.1,,Tagging v9.0.1,
376,Fix default VM name (#1209),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Fix default VM name (#1209),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
377,Version 9 (#1207),"  remove dotnet (#1151)   remove rails and ruby support (#1150)   remove rails and ruby support   last ruby support   remove zray (#1152)   Refactor opt in features to use yaml collections (#1160)   Utilize collections to install optional packages/features   Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change chronograph install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change couchdb install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change crystal install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change docker install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change elasticsearch install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change golang install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change grafana install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change influxdb install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change mariadb install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change minio install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change mongodb install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change mysql8 install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change neo4j install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change ohmyzsh install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change python install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Change webdriver install to use features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Move opt-in features install up to avoid problems  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Update databases to use the collection of opt-in features  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com   Default VM name to 'homestead'   move site type scripts to sub folder   Remove blackfire block now that it has been moved to features   Clean up folder Samba credentials Ruby code   Set script permission to be executable (#1164)   Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com   Group opt-in lockfiles (#1166)   Create homestead-features folder to hold lockfiles   Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Update opt-in features to use homestead-features folder for lockfiles  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com   Implement Apache Solr as optional feature (#1169)   Implement Apache Solr as optional feature   Set script permission to be executable (Solr Feature)   Use apt instead of apt-get   Implement Apache Cassandra as a feature (#1170)   Implement Apache Solr as optional feature   Set script permission to be executable (Solr Feature)   Use apt instead of apt-get   Implement database Apache Cassandra as feature   Some issues with Java > 8 when running Cassandra   Add folder check to some features which were missing   Add more feature folder checks   Fix bad paste in mongo   Fix vagrant provision error, fix php restart   Update alpha2 version   Require v8 base box   Fix Graphana install & CouchDB install   Implement Gearman Job Server as optional feature (#1180)   Implement Apache Solr as optional feature   Set script permission to be executable (Solr Feature)   Use apt instead of apt-get   Implement Gearman Job Server as optional feature   Use apt-get for installing gearman job server   Implement RabbitMQ Message Broker as optional Feature (#1182)   Implement Apache Solr as optional feature   Set script permission to be executable (Solr Feature)   Use apt instead of apt-get   Implement Gearman Job Server as optional feature   Use apt-get for installing gearman job server   Implement RabbitMQ Message Broker as optional Feature   Forgot to install AMQP PHP Extension for handling RabbitMQ   PHP AMQP Extension relies on PHP BCMath Extension   Changed default password for RabbitMQ   Grouped Repository setup for RabbitMQ Installation   Update golang version to 1.12.6 (#1183)   Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com   Feature parity from v8.6.0   Consistency for feature installers   Add aliases for 5.6 and 7.0, Update Vagrantfile to require recent Vagrant   Tag beta and update issue template   Allow configuration of the default PHP version used for the CLI (#1194)   Don't remove symlink to LVM volume when installing MariaDB   Small tweaks (#1197)   Deviantintegral fix xhgui (#1206)   Correct path for xhgui and mongo scripts   Bringing in @ deviantintegral's xhgui & mongodb PR & tweaking   Add NodeJS rollback scripts to after.sh   version bump ",Version 9 (#1207),"remove dotnet (#1151) remove rails and ruby support (#1150) remove rails and ruby support last ruby support remove zray (#1152) Refactor opt in features to use yaml collections (#1160) Utilize collections to install optional packages/features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change chronograph install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change couchdb install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change crystal install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change docker install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change elasticsearch install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change golang install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change grafana install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change influxdb install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change mariadb install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change minio install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change mongodb install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change mysql8 install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change neo4j install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change ohmyzsh install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change python install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Change webdriver install to use features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Move opt-in features install up to avoid problems Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Update databases to use the collection of opt-in features Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Default VM name to 'homestead' move site type scripts to sub folder Remove blackfire block now that it has been moved to features Clean up folder Samba credentials Ruby code Set script permission to be executable (#1164) Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Group opt-in lockfiles (#1166) Create homestead-features folder to hold lockfiles Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Update opt-in features to use homestead-features folder for lockfiles Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Implement Apache Solr as optional feature (#1169) Implement Apache Solr as optional feature Set script permission to be executable (Solr Feature) Use apt instead of apt-get Implement Apache Cassandra as a feature (#1170) Implement Apache Solr as optional feature Set script permission to be executable (Solr Feature) Use apt instead of apt-get Implement database Apache Cassandra as feature Some issues with Java > 8 when running Cassandra Add folder check to some features which were missing Add more feature folder checks Fix bad paste in mongo Fix vagrant provision error, fix php restart Update alpha2 version Require v8 base box Fix Graphana install & CouchDB install Implement Gearman Job Server as optional feature (#1180) Implement Apache Solr as optional feature Set script permission to be executable (Solr Feature) Use apt instead of apt-get Implement Gearman Job Server as optional feature Use apt-get for installing gearman job server Implement RabbitMQ Message Broker as optional Feature (#1182) Implement Apache Solr as optional feature Set script permission to be executable (Solr Feature) Use apt instead of apt-get Implement Gearman Job Server as optional feature Use apt-get for installing gearman job server Implement RabbitMQ Message Broker as optional Feature Forgot to install AMQP PHP Extension for handling RabbitMQ PHP AMQP Extension relies on PHP BCMath Extension Changed default password for RabbitMQ Grouped Repository setup for RabbitMQ Installation Update golang version to 1.12.6 (#1183) Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Feature parity from v8.6.0 Consistency for feature installers Add aliases for 5.6 and 7.0, Update Vagrantfile to require recent Vagrant Tag beta and update issue template Allow configuration of the default PHP version used for the CLI (#1194) Don't remove symlink to LVM volume when installing MariaDB Small tweaks (#1197) Deviantintegral fix xhgui (#1206) Correct path for xhgui and mongo scripts Bringing in @ deviantintegral's xhgui & mongodb PR & tweaking Add NodeJS rollback scripts to after.sh version bump"
378,Tag v8.6.0,,Tag v8.6.0,
379,Issue #1191 Avoid running ohmyzsh install more than once and correct the git URL (#1192),  Issue #1191 Avoid running ohmyzsh install more than once and correct the git URL   Issue #1191 Touch a file separate from the cloned oh my zsh source that flags oh my zsh as installed   Issue #1191 Change owner of the flag file for oh my zsh installation ,Issue #1191 Avoid running ohmyzsh install more than once and correct the git URL (#1192),Issue #1191 Avoid running ohmyzsh install more than once and correct the git URL Issue #1191 Touch a file separate from the cloned oh my zsh source that flags oh my zsh as installed Issue #1191 Change owner of the flag file for oh my zsh installation
380,add install-openresty.sh (#1185),  增加对openresty安装shell脚本的引入   install openresty   add install openresty shell   add install openresty shell   Does not display apt-get program output information   Modify the description   change install-openresty.sh ,add install-openresty.sh (#1185),增加对openresty安装shell脚本的引入 install openresty add install openresty shell add install openresty shell Does not display apt-get program output information Modify the description change install-openresty.sh
381,tagging v8.5.6,,tagging v8.5.6,
382,Prevent Homestead 8.x from using > v8 box,,Prevent Homestead 8.x from using > v8 box,
383,Fix webdriver installation (#1177),,Fix webdriver installation (#1177),
384,Consistent whitespace indent (2 spaces) (#1176),,Consistent whitespace indent (2 spaces) (#1176),
385,"Added script to support site type ""wordpress"" (#1175)","  Added script to support site type ""wordpress"" which sets up Nginx rules for WordPress, downloads latest stable version of WordPress, installs WP_Cli and generates wp-config.php for the WordPress site as well.   WP_Cli is installed as part of base install, so removed its installation step. Added self-update for WP_Cli so that it would get updated if new stable release is available. ","Added script to support site type ""wordpress"" (#1175)","Added script to support site type ""wordpress"" which sets up Nginx rules for WordPress, downloads latest stable version of WordPress, installs WP_Cli and generates wp-config.php for the WordPress site as well. WP_Cli is installed as part of base install, so removed its installation step. Added self-update for WP_Cli so that it would get updated if new stable release is available."
386,Remove the hosts add section since there is a script for it now (#1173),,Remove the hosts add section since there is a script for it now (#1173),
387,Reset Homestead.yaml.example,,Reset Homestead.yaml.example,
388,Tag v8.5.5,,Tag v8.5.5,
389,Issue #1171 Respect folder options from Homestead.example.yaml and copy them over to Homestead.yaml on make (#1172),,Issue #1171 Respect folder options from Homestead.example.yaml and copy them over to Homestead.yaml on make (#1172),
390,Tagging v8.5.4,,Tagging v8.5.4,
391,"Fix issues with CouchDB installation, resolves https://github.com/laravel/homestead/issues/1168",,"Fix issues with CouchDB installation, resolves link",
392,Fix Graphana install,,Fix Graphana install,
393,"Fix hosts bug, tag v8.5.3",,"Fix hosts bug, tag v8.5.3",
394,Fix #1161 & Tag v8.5.2,,Fix #1161 & Tag v8.5.2,
395,Tagging v8.5.1,,Tagging v8.5.1,
396,Sync up features across serve scripts,,Sync up features across serve scripts,
397,Add support for custom headers in proxy sites (#1158),,Add support for custom headers in proxy sites (#1158),
398,Tagging v8.5.0,,Tagging v8.5.0,
399,Hyper-V : Make xphp alias work with any host IP (#1156),"If you're using Hyper-V you can't predict the IP that your host machine will have on the virtual switch, so we can't assume it will be 192.168.10.1 like with other providers. What this does is get the last connection to the host with last --limit=1 and extract the IP from the line with grep, then use this as the xdebug.remote_host parameter. There might be some edge cases where it's not the correct IP, but if you're launching xphp from the command line I think there's a very good chance you're the last person that ssh'ed into the VM. I've been using this for a couple of month in my aliases file and it works fine.",Hyper-V : Make xphp alias work with any host IP (#1156),"If you're using Hyper-V you can't predict the IP that your host machine will have on the virtual switch, so we can't assume it will be 192.168.10.1 like with other providers. What this does is get the last connection to the host with last --limit=1 and extract the IP from the line with grep, then use this as the xdebug.remote_host parameter. There might be some edge cases where it's not the correct IP, but if you're launching xphp from the command line I think there's a very good chance you're the last person that ssh'ed into the VM. I've been using this for a couple of month in my aliases file and it works fine."
400,use PHP 7.3 as default (#1157),these bash aliases have fallen a little behind with 7.1 as their default.  updating to use 7.3,use PHP 7.3 as default (#1157),these bash aliases have fallen a little behind with 7.1 as their default.  updating to use 7.3
401,Upgrade Ruby to 2.6.3 and Rails to 5.2.3 (#1155),,Upgrade Ruby to 2.6.3 and Rails to 5.2.3 (#1155),
402,Fix bad merge conflict,,Fix bad merge conflict,
403,Merge branch 'MerrySean-pm2',,Merge branch 'MerrySean-pm2',
404,resolve conflicts,,resolve conflicts,
405,Add cakephp3 to supported site types (#1154),,Add cakephp3 to supported site types (#1154),
406,remove zray (#1152),,remove zray (#1152),
407,install pm2 script,,install pm2 script,
408,ability to run node app via pm2.,,ability to run node app via pm2.,
409,Remove automatic www prefix in /etc/hosts entries (#1141),"Also, replace last line in serve-modx.sh to match that in serve-laravel.",Remove automatic www prefix in /etc/hosts entries (#1141),"Also, replace last line in serve-modx.sh to match that in serve-laravel."
410,Update default num cpus to 2 (#1140),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update default num cpus to 2 (#1140),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
411,White space (#1139),,White space (#1139),
412,Set scripts to be executeable,,Set scripts to be executeable,
413,Finish implementing addition/removal of site domains to hosts file (#1129),This is a follow-up to 56e13a3c65f6fa211552352952c0d76b7d1191ee,Finish implementing addition/removal of site domains to hosts file (#1129),This is a follow-up to 56e13a3c65f6fa211552352952c0d76b7d1191ee
414,Change zsh install script to use .zprofile (#1132),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Change zsh install script to use .zprofile (#1132),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
415,Update golang version to 1.12.5 (#1128),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,Update golang version to 1.12.5 (#1128),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com
416,Fix ruby install script (#1130)," Remove rbenv from apt install, since it's installed via git  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Point PATH config to ~/.profile, so it's loaded in sudo  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com  Run rbenv and gem as vagrant user  Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com",Fix ruby install script (#1130),"Remove rbenv from apt install, since it's installed via git Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Point PATH config to ~/.profile, so it's loaded in sudo Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Run rbenv and gem as vagrant user Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com"
417,MariaDB updated to version 10.4 (#1127),  MariaDB updated to version 10.4   Package version removed from MariaDB installation ,MariaDB updated to version 10.4 (#1127),MariaDB updated to version 10.4 Package version removed from MariaDB installation
418,Issue 1123: Fix an issue where homestead make would ignore the xhgui setting (#1124),,Issue 1123: Fix an issue where homestead make would ignore the xhgui setting (#1124),
419,Update homestead.rb to include 9600 port forward (#1122),The docs indicate that 9600 is included in the default port forwards for MinIo. Updated homestead.rb to reflect this.,Update homestead.rb to include 9600 port forward (#1122),The docs indicate that 9600 is included in the default port forwards for MinIo. Updated homestead.rb to reflect this.
420,Feature/django (#1121), Update python dot file name,Feature/django (#1121),Update python dot file name
421,Add Python & Django (#1120),,Add Python & Django (#1120),
422,Merge branch 'master' of github.com:laravel/homestead,,Merge branch 'master' of github.com:laravel/homestead,
423,Tag v8.3.4,,Tag v8.3.4,
424,Add support for the friendly URLs in the MODX Content Management System (#1075),,Add support for the friendly URLs in the MODX Content Management System (#1075),
425,Merge branch 'master' of github.com:laravel/homestead,,Merge branch 'master' of github.com:laravel/homestead,
