Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Release 2.1.1,0.4273086,Remove 2.0 post-install message (#82),,0
:gem: bump,0.4467846,Fix gemspec regex (#31),,0
Update history to reflect merge of #121 [ci skip],0.40578547,Reintroduce removed social includes for backwards compatibility (#217),,0
Add 404 page from jekyll master (#121),1.0,Add 404 page from jekyll master (#121),Merge pull request 121,1
Update history to reflect merge of #118 [ci skip],0.40175444,Reintroduce removed social includes for backwards compatibility (#217),,0
Remove the Rakefile (#118),1.0000001,Remove the Rakefile (#118),Merge pull request 118,1
Update history to reflect merge of #103 [ci skip],0.3889916,Reintroduce removed social includes for backwards compatibility (#217),,0
Use relative size for fonts and line-height (#103),1.0000002,Use relative size for fonts and line-height (#103),Merge pull request 103,1
Update history to reflect merge of #120 [ci skip],0.37867314,Reintroduce removed social includes for backwards compatibility (#217),,0
Update default local URL (#120),1.0,Update default local URL (#120),Merge pull request 120,1
Update history to reflect merge of #117 [ci skip],0.42041087,Reintroduce removed social includes for backwards compatibility (#217),,0
limit css in assets/style.css to enable customization (#117),0.6130917,More easily customizable CSS (#117),Merge pull request 117,0
Organize,0.16041125,Improve thw wording in index.md (#175),,0
Update history to reflect merge of #76 [ci skip],0.40907174,Reintroduce removed social includes for backwards compatibility (#217),,0
Demo minima on GitHub Pages (#76),0.9999999,Demo minima on GitHub Pages (#76),Merge pull request 76,1
Update history to reflect merge of #111 [ci skip],0.35299733,Reintroduce removed social includes for backwards compatibility (#217),,0
"Fixes #80, #106. Make the hamburger work with pure CSS. (#111)",0.4435045,fix: styling main element in IE 11 (#199),Merge pull request 111,0
Update history to reflect merge of #116 [ci skip],0.41884577,Reintroduce removed social includes for backwards compatibility (#217),,0
only include the nav tag if there are pages to be displayed in the menu (#116),0.42396647,Document how to customize navigation links (#192),Merge pull request 116,0
Update history to reflect merge of #91 [ci skip],0.43436024,Reintroduce removed social includes for backwards compatibility (#217),,0
Update README with theme content description (#91),1.0,Update README with theme content description (#91),Merge pull request 91,1
Update history to reflect merge of #82 [ci skip],0.41181427,Reintroduce removed social includes for backwards compatibility (#217),,0
Remove 2.0 post-install message (#82),1.0,Remove 2.0 post-install message (#82),Merge pull request 82,1
Update history to reflect merge of #78 [ci skip],0.41006565,Reintroduce removed social includes for backwards compatibility (#217),,0
Scale headings relative to base-font-size (#78),0.9999999,Scale headings relative to base-font-size (#78),Merge pull request 78,1
Update history to reflect merge of #72 [ci skip],0.38819605,Reintroduce removed social includes for backwards compatibility (#217),,0
Corrected misspelled word (#72),0.9999997,Corrected misspelled word (#72),Merge pull request 72,1
Update history to reflect merge of #70 [ci skip],0.39330667,Reintroduce removed social includes for backwards compatibility (#217),,0
Use date_format if set in configuration (#70),0.99999964,Use date_format if set in configuration (#70),Merge pull request 70,1
Update history to reflect merge of #71 [ci skip],0.40202892,Reintroduce removed social includes for backwards compatibility (#217),,0
remove duplicate line (#71),0.41225082,Remove duplicate .sass-cache  (#71),Merge pull request 71,0
Update history to reflect merge of #63 [ci skip],0.40615192,Reintroduce removed social includes for backwards compatibility (#217),,0
Remove incomplete status from spec summary (#63),1.0000001,Remove incomplete status from spec summary (#63),Merge pull request 63,1
Update history to reflect merge of #62 [ci skip],0.40739736,Reintroduce removed social includes for backwards compatibility (#217),,0
Close #55: Improve mobile user experience (#62),1.0,Close #55: Improve mobile user experience (#62),Merge pull request 62,1
Update history to reflect merge of #52,0.37970042,Revert social_sites hash for retrocompatibility (#190),,0
Merge pull request #52 from Crunch09/header_pages_config,0.5144502,add header_pages config to link only specific files in header (#52),add header_pages config to link only specific files in header,0
Merge branch 'master' into header_pages_config,0.47239685,add header_pages config to link only specific files in header (#52),,0
Release :gem: v2.1.0,0.62499154,Test build with Ruby 2.4 on CI (#184),,0
Update history to reflect merge of #58 [ci skip],0.38929957,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #58 from ashmaroli/example-index,0.3707592,Improve thw wording in index.md (#175),Merge pull request 58,0
Update history to reflect merge of #66 [ci skip],0.4144074,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #66 from DirtyF/fix-disqus-url,0.6268329,Add support to Disqus (#21),Merge pull request 66,0
use absolute_url filter for disqus,0.9797047,Use absolute_url filter for disqus (#66),,1
Update history to reflect merge of #61 [ci skip],0.41321677,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #61 from DirtyF/patch-2,0.35933813,Remove incomplete status from spec summary (#63),Merge pull request 61,0
require Jekyll 3.3,0.824278,Example should require Jekyll 3.3 (#61),,1
Update history to reflect merge of #59 [ci skip],0.39923602,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #59 from ashmaroli/require-330,0.37615946,Reintroduce removed social includes for backwards compatibility (#217),Merge pull request 59,0
Release :gem: v2.0.0,0.6220765,Test build with Ruby 2.4 on CI (#184),,0
Update history to reflect merge of #57 [ci skip],0.4035552,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #57 from ashmaroli/url-filters,0.45485917,Use  new absolute_url and relative_url filters in minima (#57),Merge pull request 57,0
Minima 2.0 requires at least Jekyll 3.3,0.65824234,Example should require Jekyll 3.3 (#61),,0
canonical URL should be an absolute URL,0.5488662,Use  new absolute_url and relative_url filters in minima (#57),,0
rename example/index.html to example/index.md,0.8896286,replace example/index.html with example/index.md (#58),,1
use relative_url filter in minima,0.8650146,Use  new absolute_url and relative_url filters in minima (#57),,1
Update history to reflect merge of #54 [ci skip],0.38261497,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #54 from ashmaroli/css-to-assets,0.44652006,move css/ directory from jekyll into assets/ (#43),Merge pull request 54,0
update gem regex,0.7490579,Fix gemspec regex (#31),,1
Update history to reflect merge of #49 [ci skip],0.3977284,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #49 from oncleben31/fix-html-proofer-errors,0.71122575,Fix html proofer errors (#49),Merge pull request 49,1
Update history to reflect merge of #43 [ci skip],0.39265305,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #43 from ashmaroli/css-to-assets,0.45971572,move css/ directory from jekyll into assets/ (#43),Merge pull request 43,0
improve code to have only one loop,0.21097022,Improve thw wording in index.md (#175),,0
remove 'css' subdirectory,0.6287259,move css/ directory from jekyll into assets/ (#43),,0
update README to mention about assets/ dir,0.5632669,Update gem regex to include new assets directory (#54),,0
add a post-install msg to gemspec,0.46114093,Update gemspec to require at least Jekyll 3.3 (#59),,0
remove css/ from example as well.,0.5133123,replace example/index.html with example/index.md (#58),,0
update stylesheet href,0.59763,Document how to link to the theme styles (#18),,0
move css/ directory from jekyll,0.9265014,move css/ directory from jekyll into assets/ (#43),"now that jekyll supports assets/ dir within theme gems, css/ and its contents will be housed within minima's own assets/ directory",1
add header_pages config to link only specific files in header,0.96063745,add header_pages config to link only specific files in header (#52),fixes #19,1
Merge pull request #51 from Strangehill/patch-1,0.3581661,Reintroduce removed social includes for backwards compatibility (#217),"remove unnecessary and sexist ""Mr.""",0
"remove unnecessary and sexist ""Mr.""",0.30055314,Corrected misspelled word (#72),,0
replace  to avoid error with html-proofer,0.73460054,Fix html proofer errors (#49),,1
fix when site.email is empty to avoid html-proofer errors,0.56826067,Fix html proofer errors (#49),,0
Merge remote-tracking branch 'jekyll/master',0.49123675,Add 404 page from jekyll master (#121),,0
Update history to reflect merge of #48 [ci skip],0.3802976,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #48 from jekyll/home-layout,0.4967932,Move contents of the index.html page to the 'home' layout (#48),Merge pull request 48,0
_layouts/home.html: output page content in case users want to add stuff,0.5102417,Move contents of the index.html page to the 'home' layout (#48),,0
Merge pull request #45 from DirtyF/editorconfig,0.4265773,Update config description comment (#203),add .editorconfig,0
Move contents of the index.html page to the 'home' layout,0.96558267,Move contents of the index.html page to the 'home' layout (#48),,1
Update history to reflect merge of #44 [ci skip],0.40128383,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #44 from zdroid/coding-style,0.3273991,Update README with theme content description (#91),Merge pull request 44,0
Update history to reflect merge of #46 [ci skip],0.40218997,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #46 from oncleben31/fix-first-install-with-github-pages-gem,0.4794585,Update gemspec to require at least Jekyll 3.3 (#59),Merge pull request 46,0
Merge pull request #47 from stjhimy/readme,0.3738337,Update README with theme content description (#91),Fix development url,0
Merge pull request #42 from DirtyF/fix-41,0.3533658,Remove incomplete status from spec summary (#63),Set index layout to default,0
Fix development url,0.56538975,Update default local URL (#120),,0
priority to site.url when site.github.url is available in index.html,0.9141339,priority to site.url when site.github.url is available (#46),,1
priority to site.url when site.github.url is available,0.9803817,priority to site.url when site.github.url is available (#46),Allow: -consistency with _includes/head.html -easy use with github-pages gem,1
add .editorconfig,0.31545353,Update config description comment (#203),,0
Use standardized tab size of 2 spaces,0.9505831,Use standardized tab size of 2 spaces (#44),,1
Set layout to default,0.42300805,Move contents of the index.html page to the 'home' layout (#48),fix #41 - props @StartZeroGnu,0
Release :gem: v1.2.0,0.6114447,Test build with Ruby 2.4 on CI (#184),,0
Update history to reflect merge of #37 [ci skip],0.4128847,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #37 from DirtyF/patch-1,0.35416722,Update config description comment (#203),Merge pull request 37,0
Move instruction for CSS in install section,0.95514053,Move instruction for CSS in install section (#37),,1
Update history to reflect merge of #35 [ci skip],0.40298223,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #35 from ashmaroli/patch-fix,0.36406958,Update config description comment (#203),Merge pull request 35,0
look to site.url when available,0.96166116,Look to site.url when available (#35),,1
add *.gem to .gitignore,0.46966738,Update gem regex to include new assets directory (#54),,0
Document 1.1.0,0.32959214,Development Enhancements,,0
reorder history for 1.1.0,0.28243694,Remove 2.0 post-install message (#82),,0
Update history to reflect merge of #31 [ci skip],0.39561567,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #31 from jekyll/regex-fix,0.58358896,Example should require Jekyll 3.3 (#61),Merge pull request 31,0
Update history to reflect merge of #33,0.3450989,Revert social_sites hash for retrocompatibility (#190),,0
Merge pull request #33 from jekyll/test,0.60162944,Allow use and testing with Jekyll 4.x (#398),Add Travis and a basic smoke test,0
install bundler as part of the bootstrap process,0.2868769,Move instruction for CSS in install section (#37),,0
add travis and a smoke test,0.9200181,Add Travis and a basic smoke test (#33),,1
Update history to reflect merge of #26,0.37937903,Revert social_sites hash for retrocompatibility (#190),,0
Merge branch 'ryeonho-master',0.3122753,"Github and Twitter includes have been removed in the footer, please update your layout like so.",,0
Merge branch 'master' of https://github.com/ryeonho/minima into ryeonho-master,0.33361086,Demo minima on GitHub Pages (#76),,0
Update history to reflect merge of #25,0.3657006,Revert social_sites hash for retrocompatibility (#190),,0
Merge pull request #25 from jekyll/site-github-url,0.54168487,Add jekyll-seo-tag dependency (#139),Look for site.github.url if it exists,0
fix gemspec regex,0.9651654,Fix gemspec regex (#31),,1
edited README.md about Google Analytics,0.5738569,Google analytics support (#26),,0
change include/ga.html -> include/google-analytics.html,0.57370347,Google analytics support (#26),,0
GA related in README.md,0.4036763,Google analytics support (#26),,0
Include ga.html only when google_analytics key exist in config.,0.38604903,Google analytics support (#26),,0
Google Analytics code as described in https://desiredpersona.com/google-analytics-jekyll/,0.55003464,Google analytics support (#26),,0
Look for site.github.url if it exists,0.9795394,Look for site.github.url if it exists (#25),,1
Update history to reflect merge of #24 [ci skip],0.39299718,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #24 from ashmaroli/update-example,0.38965112,Update Example to resemble Default site (#24),Merge pull request 24,0
Update history to reflect merge of #21 [ci skip],0.41791183,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #21 from nicholaspufal/add-disqus-support,0.79860306,Add support to Disqus (#21),Merge pull request 21,1
update example to resemble default,0.7470172,Update Example to resemble Default site (#24),,1
Document how to enable Disqus,0.7508626,Add support to Disqus (#21),,1
Make comments flag enabled by default,0.28823403,Update config description comment (#203),,0
Update history to reflect merge of #9 [ci skip],0.41607872,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #9 from jekyll/gemspec-file-fix,0.7072892,Update gemspec to require at least Jekyll 3.3 (#59),Merge pull request 9,1
Group minor updates together,0.3856214,Minor Enhancements,,0
Update history to reflect merge of #12 [ci skip],0.40584496,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #12 from Strangehill/patch-1,0.3662062,Reintroduce removed social includes for backwards compatibility (#217),Merge pull request 12,0
Update history to reflect merge of #22,0.37405592,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #22 from Lorthirk/author-in-footer,0.37749666,"Github and Twitter includes have been removed in the footer, please update your layout like so.","Added ""author"" in footer instead of double title",0
"Added ""author"" in footer instead of double title",0.36773133,"Github and Twitter includes have been removed in the footer, please update your layout like so.","Added linke ""author"" variable in _config.yml",0
Use either site.url or site.github.url for Disqus,0.6202897,Use absolute_url filter for disqus (#66),,0
Be explicit about https,0.23049104,social icons should resolve baseurl properly (#201),,0
Only show Disqus comments when in a prod env,0.4983127,Add support to Disqus (#21),,0
Remove comments added by Disqus' sample code,0.4814896,Add support to Disqus (#21),,0
Add support to Disqus,0.9530346,Add support to Disqus (#21),,1
Update history to reflect merge of #18 [ci skip],0.43100044,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #18 from DirtyF/add-css-file,0.40181056,Remove duplicate .sass-cache  (#71),Merge pull request 18,0
Document how to link to the theme styles,0.9322282,Document how to link to the theme styles (#18),fix #15,1
removed width and height sass styling on social media icon svgs,0.49500924,"If you have overridden the _sass/minima.css file, add the following variable before the @import directive:",,0
added fallback width and height attributes to twitter icon svg,0.3992771,social icons should resolve baseurl properly (#201),,0
added fallback width and height attributes to github icon svg,0.40287793,Demo minima on GitHub Pages (#76),,0
removed width and height sass styling on menu-icon svg,0.5026773,"If you have overridden the _sass/minima.css file, add the following variable before the @import directive:",,0
added fallback width and height attributes to menu-icon svg,0.37097642,Consolidate trigger SVG paths (#148),,0
Merge pull request #11 from DirtyF/add-screenshot,0.3175522,Consolidate trigger SVG paths (#148),Add screenshot,0
add screenshot,0.26294693,Add Microformats markup (#160),fix #10,0
spell out dirs,0.2824614,Corrected misspelled word (#72),,0
Use upstream gemspec file matcher,0.9781797,Use upstream gemspec file matcher (#9),,1
Release :gem: v1.0.1,0.5922483,Test build with Ruby 2.4 on CI (#184),,0
Merge pull request #8 from jekyll/readme,0.58693063,Allow use and testing with Jekyll 4.x (#398),Remove TODOs from README,0
Update history to reflect merge of #6 [ci skip],0.40119725,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #6 from Crunch09/fix_spec_files,0.4073642,Remove incomplete status from spec summary (#63),Merge pull request 6,0
remove todos from readme,0.42336297,Update README with theme content description (#91),,0
"include _layouts, _includes, and _sass dir in gem",0.48401538,Update gem regex to include new assets directory (#54),fixes jekyll/jekyll#5145.,0
Update history to reflect merge of #5 [ci skip],0.37290183,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #5 from crispgm/typofix,0.31814522,Reintroduce removed social includes for backwards compatibility (#217),Merge pull request 5,0
Release :gem: v1.0.0,0.59171313,Test build with Ruby 2.4 on CI (#184),,0
Fix repo's URL contributing,0.55826676,priority to site.url when site.github.url is available (#46),,0
Update history to reflect merge of #4 [ci skip],0.3940836,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #4 from pathawks/normalize_whitespace,0.34509665,Consolidate trigger SVG paths (#148),Merge pull request 4,0
Use normalize_whitespace filter,0.4811639,Remove whitespace due to Liquid tags in generated HTML (#202),,0
Update history to reflect merge of #3 [ci skip],0.37697643,Reintroduce removed social includes for backwards compatibility (#217),,0
Merge pull request #3 from HugoGiraudel/patch-1,0.3477044,Update README with theme content description (#91),Merge pull request 3,0
Suggested a more elegant way to handle the lang attribute,0.24407989,Use date_format if set in configuration (#70),,0
Note that it's not ready.,0.29324967,Remove incomplete status from spec summary (#63),,0
Some more stuffs.,0.43950352,Minor Enhancements,,0
Migrate some content.,0.28066438,Upgrade instructions,,0
Scaffold from 'jekyll new-theme',0.53986555,Example should require Jekyll 3.3 (#61),,0
