Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
267,[maven-release-plugin] prepare release configuration-as-code-1.52,0.62338,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",Bumps plugin-bom.version from 1117.v62a_f6a_01de98 to 1148.v7261f385f859. Updates bom-2.289.x from 1117.v62a_f6a_01de98 to 1148.v7261f385f859 - Release notes - Commits Updates bom-2.303.x from 1117.v62a_f6a_01de98 to 1148.v7261f385f859 - Release notes - Commits  updated-dependencies: - dependency-name: io.jenkins.tools.bom:bom-2.289.x   dependency-type: direct:production - dependency-name: io.jenkins.tools.bom:bom-2.303.x   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
268,Update dependency org.jenkins-ci.plugins:role-strategy to v587.588.v850a_20a_30162 [SECURITY],0.76939464,Update dependency org.jenkins-ci.plugins:plugin to v4.58 (#2254) @renovate,Bumps symbol-annotation from 1.21 to 1.23. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci:symbol-annotation   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
269,Add demo configuration to disable remotingCLI (fix security issue (#162),0.6012545,Removed the configurator for Credentials Plugin from Support plugin. Use Credentials 2.2.0+ instead (#863) @jetersen,Bumps httpcore from 4.4.14 to 4.4.15.  updated-dependencies: - dependency-name: org.apache.httpcomponents:httpcore   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
270,Bump jackson.version from 2.10.3 to 2.11.0,0.9422339,Bump jackson.version from 2.10.2 to 2.10.3 (#1322) @dependabot,Bumps protobuf-java from 3.18.2 to 3.19.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: com.google.protobuf:protobuf-java   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
271,Bump aws-java-sdk-sns from 1.12.153 to 1.12.162 (#1909),0.97246164,Bump aws-java-sdk-sns from 1.12.153 to 1.12.162 (#1909) @dependabot,Bumps active-directory from 2.25 to 2.25.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:active-directory   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
272,Improve documenation,0.6570821,fix and improve generated documentation,Bumps mercurial from 2.15 to 2.16. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:mercurial   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
273,Update logo.png,0.548748,Prepare sunset of superseded PNG icons from core (#1802) @NotMyFault,Bumps aws-java-sdk from 1.12.101-300.vc09c7be9cb57 to 1.12.148-310.v5e3b_c2681d79. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:aws-java-sdk   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
274,demos to document features and how they are implemented,0.729044,many fixes to documentation and demos,Bumps matrix-auth from 2.6.8 to 3.0.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:matrix-auth   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
275,Add support for localization,0.5095217,support multi-line string export using literal style (#941) @casz,Bumps error_prone_annotations from 2.10.0 to 2.11.0. - Release notes - Commits  updated-dependencies: - dependency-name: com.google.errorprone:error_prone_annotations   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
276,Use the released version of Role Strategy plugin.,0.71497405,Removed the configurator for Role Strategy from Support plugin. Use Role Strategy 2.11+ instead (#897) @jetersen,Bumps job-dsl from 1.77 to 1.78.3. - Release notes - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:job-dsl   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
277,Bump netty-bom from 4.1.67.Final to 4.1.69.Final (#1764),0.9624966,Bump netty-bom from 4.1.67.Final to 4.1.69.Final (#1764) @dependabot,Bumps gson from 2.8.8 to 2.8.9. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: com.google.code.gson:gson   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
278,[maven-release-plugin] prepare release configuration-as-code-1.15,0.62192917,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",Bumps kotlin-stdlib.version from 1.5.31 to 1.6.10. Updates kotlin-stdlib from 1.5.31 to 1.6.10 - Release notes - Changelog - Commits Updates kotlin-stdlib-common from 1.5.31 to 1.6.10 - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jetbrains.kotlin:kotlin-stdlib   dependency-type: direct:production   update-type: version-update:semver-minor - dependency-name: org.jetbrains.kotlin:kotlin-stdlib-common   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
279,simplify credentials support with SystemCredentialsProviderConfigurator,0.5521026,Stop hiding credentials configuration category (#1752) @timja,,0
280,Fix #551: Document credentials in global pipeline libraries,0.6034913,SECURITY-1303 / CVE-2019-10345 - Fix Proxy credentials masking in system logs and exported configuration YAMLs (#916) @velma,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
281,Update dependency com.vladsch.flexmark:flexmark-all to v0.64.0,0.97174627,Update dependency com.vladsch.flexmark:flexmark-all to v0.64.0 (#2253) @renovate,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
282,Add IDEA code styles to align IDE with Checkstyle requirements (#978),0.96298695,Add IDEA code styles to align IDE with Checkstyle requirements (#978) @casz,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
283,305 - Add warning regarding breaking changes in example (#306),0.6041079,add breaking change label (#1003) @casz,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
284,build: Bump LTS line to point release (#2006),0.87290335,* build: Bump LTS line to point release (#2006) @NotMyFault,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
285,Bump jenkins.version from 2.346.2 to 2.346.3 (#2098),0.8831614,* Bump jenkins.version from 2.346.2 to 2.346.3 (#2098) @github-actions,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
286,[maven-release-plugin] prepare release configuration-as-code-1.8,0.6410705,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",,0
287,format date,0.40969792,* Bump joda-time from 2.10.13 to 2.10.14 (#2028) @dependabot,,0
288,expose scalar value,0.44657353,Export Float and Double as String (#1561) @schottsfired,,0
289,Fix compatibility with core 2.231 (#1359),0.87071687,Fix compatibility with core 2.231 (#1359) @timja,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
290,Bump netty-bom from 4.1.61.Final to 4.1.66.Final (#1674),0.96275353,Bump netty-bom from 4.1.61.Final to 4.1.66.Final (#1674) @dependabot,,1
291,[SECURITY-1497],0.60347444,[Security] Bump checkstyle from 8.26 to 8.29 (#1263) @dependabot,,0
292,fix merge with master,0.6690697,👻  Automatic releases are now enabled on merge to master,,0
293,Fixed and updated various demos examples. (#378),0.77944636,many fixes to documentation and demos,,1
294,"Bugfix: avoiding ""IllegalArgumentException: No bean specified"" in PluginManagerConfigurator.describe when no proxy is configured - fix #229",0.5840695,Fix ToolDefaultPropertiesExportBlacklistTest#export_tool_configuration() when building the plugin on Windows (#946) @casz,Bumps protobuf-java from 3.18.1 to 3.18.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: com.google.protobuf:protobuf-java   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
295,testcase for Mailer.Descriptor support,0.6218078,Add test for mailer-plugin user property (#1312) @timja,,0
296,build(deps): Bump kotlin-stdlib.version from 1.7.10 to 1.7.20 (#2163),0.9731522,* build(deps): Bump kotlin-stdlib.version from 1.7.10 to 1.7.20 (#2163) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
297,Bump lombok from 1.18.22 to 1.18.24 (#2021),0.9539114,* Bump lombok from 1.18.22 to 1.18.24 (#2021) @dependabot,,1
298,Bump github-oauth from 0.34 to 0.37 (#1885),0.967945,Bump github-oauth from 0.34 to 0.37 (#1885) @dependabot,,1
299,"Missing ""$"" added to reference keyword in schema. (#777)",0.90941966,"Missing ""$"" added to reference keyword in schema. (#777) @BlueAndi",,1
300,Fix description of CheckConfigurationCommand,0.6151296,fix checkstyle on windows (#881) @casz,,0
301,HeteroDescribableConfigurator fix for interface as a target (#1387),0.92989784,HeteroDescribableConfigurator fix for interface as a target (#1387) @umlublin,,1
302,Check only input YAML in doCheck (#1518),0.9108319,Check only input YAML in doCheck (#1518) @kanata2,,1
303,Bump error_prone_annotations from 2.4.0 to 2.8.1,0.9527255,Bump error_prone_annotations from 2.4.0 to 2.8.1 (#1677) @dependabot,,1
304,[maven-release-plugin] prepare release configuration-as-code-1.10,0.61546314,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",  Add Gitea demo configuration for jobs   Add missing Gitea configuration test   Rename existing server configuration test   WIP: Gitea organisation test   Fix + extend Gitea organization folder test   Requires branch-api plugin to be loaded. All the other plugins added along with it are dependencies. Signed-off-by: Steven Kriegler 61625851+justusbunsi@users.noreply.github.com,0
305,throw ConfiguratorException if we can't read attribute value,0.5641608,Do not ignore values for DescriptorConfigurator due to load being called on export (#806) @timja,,0
306,"Revert ""scriptApproval in CasC plugin (#416)""",0.6220299,only log deprecation if CASC_VAULT_PATH is present (#786) @casz,,0
307,discover Descriptors pointed by ManagementLink as RootElements,0.53282285,Ignore unknown root elements starting with x- (#1379) @jetersen,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
308,Bump plugin from 4.12 to 4.15,0.9265987,Bump plugin from 4.12 to 4.15 (#1547) @dependabot,Bumps hashicorp-vault-plugin from 3.0.0 to 336.v182c0fbaaeb7. - Release notes - Commits  updated-dependencies: - dependency-name: com.datapipe.jenkins.plugins:hashicorp-vault-plugin   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,1
309,Bump jenkins.version to 2.332.2 (#1944),0.93344915,Bump jenkins.version to 2.332.2 (#1944) @imonteroperez,,1
310,[JENKINS-51582] - Use the released version of K8s plugin in JCasC,0.6844938,Hint what version of config-file-provider is needed for JCasC (#823) @olivergondza,,0
311,Bump error_prone_annotations from 2.14.0 to 2.15.0 (#2091),0.9596712,* Bump error_prone_annotations from 2.14.0 to 2.15.0 (#2091) @dependabot,Bumps artifact-manager-s3 from 1.15 to 1.16. - Release notes - Commits  updated-dependencies: - dependency-name: io.jenkins.plugins:artifact-manager-s3   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
312,add volume and environment for dockerTemplateBase,0.521458,manage docker-commons to avoid load conflcit (#1421) @jetersen,,0
313,add support for local user database,0.5297513,Support for additional user attributes (#1309) @timja,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
314,Doc improveemnts,0.58083236,docs prettier formatting & cleanup (#831) @casz,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
315,"restore support for installing ""latest"" (#401) (#439)",0.62264305,Update dependency io.jenkins.tools.bom:bom-2.361.x to v1968 (#2255) @renovate,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
316,Add intellij run configuration (#1657),0.87070405,Add intellij run configuration (#1657) @timja,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
317,Fixed Matrix auth demo example,0.6863233,Add example for matrix-auth version 3.0 (#2174) @human33,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
318,confirm non issue of 1646 (#1705),0.87255806,confirm non issue of 1646 (#1705) @jetersen,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
319,Fix TOC links (#1542),0.9021322,Fix TOC links (#1542) @sanbornick,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
320,Bump everit-json-schema from 1.14.0 to 1.14.1 (#1995),0.9433817,* Bump everit-json-schema from 1.14.0 to 1.14.1 (#1995) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
321,Bump protobuf-java from 3.13.0 to 3.17.3 (#1711),0.9718859,Bump protobuf-java from 3.13.0 to 3.17.3 (#1711) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
322,Add example for authorization config. (#732),0.57601833,Allow reloading configuration with Overall/Manage permission (#1653) @quilicicf,Bumps kubernetes from 1.30.1 to 1.30.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.csanchez.jenkins.plugins:kubernetes   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
323,Merge remote-tracking branch 'origin/595-regression-in-search-for-yml',0.41433108,We also added support for root level yaml anchors which needs to be prefixed with x-.,Bumps okhttp from 4.9.1 to 4.9.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: com.squareup.okhttp3:okhttp   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
324,fix enum support,0.46182093,fix plugin installation,Bumps everit-json-schema from 1.13.0 to 1.14.0. - Release notes - Commits  updated-dependencies: - dependency-name: com.github.erosb:everit-json-schema   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
325,[maven-release-plugin] prepare release configuration-as-code-1.40,0.618857,"This release was broken, it caused https://github.com/jenkinsci/configuration-as-code-plugin/issues/1339, fixed in https://github.com/jenkinsci/configuration-as-code-plugin/pull/1340, released in v1.38 🌈",Bumps aws-java-sdk-sns from 1.12.75 to 1.12.89. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: com.amazonaws:aws-java-sdk-sns   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
326,"introduce a new ""check"" method on Configurator API",0.634654,Allow @CheckForNull annotations to override @ParametersAreNonnullByDefault in DataBoundContructor (#1053) @timja,Co-authored-by: Tim Jacomb 21194782+timja@users.noreply.github.com,0
327,Update ConfigAsCodeTest for easier copy paste (#728),0.59996223,Update plugin dev guide with ConfiguredAsCode rule (#796) @timja,Bumps plugin from 4.25 to 4.28. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:plugin   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
328,test case,0.70151037,🚦 Tests,,1
329,Update pull_request_template.md,0.68485576,Simplify the pull request template and update the checklist (#973) @oleg-nenashev,,0
330,fix regression configuring ssh private key from a secret source,1.0000002,fix regression configuring ssh private key from a secret source,,1
331,Test with baseline of next LTS release (#1644),0.9499048,Test with baseline of next LTS release (#1644) @basil,,1
332,extension can be null,0.47071454,Prevent null pointer when non-first yml file is empty. (#911) @rudolfwalter,Bumps maven-plugin from 3.12 to 3.13. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.main:maven-plugin   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
333,Bump mercurial from 2.16 to 2.16.1 in /integrations (#1981),0.9565486,* Bump mercurial from 2.16 to 2.16.1 in /integrations (#1981) @dependabot,Bumps artifactory from 3.13.1 to 3.13.2. - Release notes - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:artifactory   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
334,Extract snakeyaml to an API plugin (#1332),0.90638137,Extract snakeyaml to an API plugin (#1332) @escoem,Bumps active-directory from 2.24 to 2.25. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:active-directory   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,1
335,Bump simple-theme-plugin from 0.7 to 103.va_161d09c38c7 (#1900),0.97072196,Bump simple-theme-plugin from 0.7 to 103.va_161d09c38c7 (#1900) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
336,build(deps): Bump gson from 2.9.1 to 2.10.1 (#2216),0.96751577,* build(deps): Bump gson from 2.9.1 to 2.10.1 (#2216) @dependabot,Bumps joda-time from 2.10.10 to 2.10.11. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: joda-time:joda-time   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
337,Update dependency com.vladsch.flexmark:flexmark-all to v0.64.4,0.97209316,Update dependency com.vladsch.flexmark:flexmark-all to v0.64.0 (#2253) @renovate,Bumps kotlin-stdlib.version from 1.5.30 to 1.5.31. Updates kotlin-stdlib from 1.5.30 to 1.5.31 - Release notes - Changelog - Commits Updates kotlin-stdlib-common from 1.5.30 to 1.5.31 - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jetbrains.kotlin:kotlin-stdlib   dependency-type: direct:production   update-type: version-update:semver-patch - dependency-name: org.jetbrains.kotlin:kotlin-stdlib-common   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
338,Update README to document default behavior (#660),0.6111665,(docs) update README.md (#1553) @vladdoster,Bumps aws-java-sdk-sns from 1.12.70 to 1.12.75. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: com.amazonaws:aws-java-sdk-sns   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
339,Bump antlr4-runtime from 4.9.3 to 4.10.1 (#2052),0.9590023,* Bump antlr4-runtime from 4.9.3 to 4.10.1 (#2052) @dependabot,Bumps bouncycastle-api from 2.24 to 2.25. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:bouncycastle-api   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
340,Bump json from 20201115 to 20210307,0.9564353,Bump json from 20201115 to 20210307 (#1678) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
341,Bump role-strategy from 2.16 to 3.2.0 (#1672),0.95594394,Bump role-strategy from 2.16 to 3.2.0 (#1672) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
342,Add GitHub Action CI as a backup CI instance (#986),0.93464327,Add GitHub Action CI as a backup CI instance (#986) @jetersen,Bumps docker-java from 3.2.11 to 3.2.12. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: com.github.docker-java:docker-java   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
343,Bump checkstyle from 8.32 to 8.36.2 (#1508),0.96159565,Bump checkstyle from 8.32 to 8.36.2 (#1508) @dependabot,Bumps protobuf-java from 3.17.3 to 3.18.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: com.google.protobuf:protobuf-java   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,1
344,fix incrementals after 0.8-alpha release,0.6152023,Update parent and incrementals version (#1232) @alecharp,,0
345,Cleaner yaml output,0.72210586,YAML Sources code cleanup (#792) @casz,,1
346,Introduce ConfiguratorRegistry for Configurators retrieval,0.5957549,"Data Bound Configurator: Take the @ParametersAreNonnullByDefault annotation into account when resolving mandatory fields. Supported scopes: class, package and method (#950) @AbhyudayaSharma",Co-authored-by: Tim Jacomb 21194782+timja@users.noreply.github.com Co-authored-by: Joseph Petersen josephp90@gmail.com,0
347,Fixes #41 elaborating user scenario two,0.51475203,Add another method for configuration reload (#1068) @szandala,Bumps plugin-bom.version from 937.v51fde92016ed to 950.v396cb834de1e. Updates bom-2.249.x from 937.v51fde92016ed to 950.v396cb834de1e - Release notes - Commits Updates bom-2.303.x from 937.v51fde92016ed to 950.v396cb834de1e - Release notes - Commits  updated-dependencies: - dependency-name: io.jenkins.tools.bom:bom-2.249.x   dependency-type: direct:production - dependency-name: io.jenkins.tools.bom:bom-2.303.x   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
348,Bump maven-plugin-api from 3.8.1 to 3.8.4 (#1795),0.9747666,Bump maven-plugin-api from 3.8.1 to 3.8.4 (#1795) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
349,Bump checkstyle from 8.23 to 8.24,0.92030764,Bump checkstyle from 8.23 to 8.24 (#1043) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
350,ISSUE-697: proper string interpolation for secrets. (#699),0.9213903,add proper string interpolation for secrets (#699),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
351,make reincrementalify part of release,0.5062509,Add another method for configuration reload (#1068) @szandala,,0
352,Bump checkstyle from 8.39 to 9.0,0.9244751,Bump checkstyle from 8.39 to 9.0 (#1719) @dependabot,Bumps artifactory from 3.13.0 to 3.13.1. - Release notes - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:artifactory   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
353,Add demo for the NodeJS plugin (#1153),0.94008625,Add demo for the NodeJS plugin (#1153) @Smasherr,Bumps github from 1.33.1 to 1.34.1. - Release notes - Commits  updated-dependencies: - dependency-name: com.coravy.hudson.plugins.github:github   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,1
354,Bump nodejs from 1.3.3 to 1.4.0,0.94792783,Bump nodejs from 1.3.3 to 1.4.0 (#1683) @dependabot,Bumps bouncycastle-api from 2.23 to 2.24. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:bouncycastle-api   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,1
355,[JENKINS-52906] - Update JIRA Plugin test dependency to verify the JCasC compatibility and support writing roundtrip tests (#956),0.96113074,JENKINS-52906 - Update JIRA Plugin test dependency to verify the JCasC compatibility and support writing roundtrip tests (#956) @oleg-nenashev,Bumps checkstyle from 8.39 to 9.0. - Release notes - Commits  updated-dependencies: - dependency-name: com.puppycrawl.tools:checkstyle   dependency-type: direct:production   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com,1
356,[JENKINS-51469] Add Essentials configuration to CasC tests,0.6197527,JENKINS-52906 - Update JIRA Plugin test dependency to verify the JCasC compatibility and support writing roundtrip tests (#956) @oleg-nenashev,Bumps maven-artifact from 3.8.1 to 3.8.2. - Release notes - Commits  updated-dependencies: - dependency-name: org.apache.maven:maven-artifact   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
357,Update dependency org.apache.ivy:ivy to v2.5.1 [SECURITY],0.951429,* Update dependency org.apache.ivy:ivy to v2.5.1 [SECURITY] (#2223) @renovate,Bumps aws-credentials from 1.29 to 1.30. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:aws-credentials   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,1
358,Integration test with baseline of next LTS (#1577),0.93506575,Integration test with baseline of next LTS (#1577) @MarkEWaite,Bumps aws-java-sdk-sns from 1.12.58 to 1.12.62. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: com.amazonaws:aws-java-sdk-sns   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
359,impersonate as SYSTEM to apply configuration,1.0,impersonate as SYSTEM to apply configuration,,1
360,Bump okhttp from 4.9.2 to 4.9.3 (#1879),0.9506067,Bump okhttp from 4.9.2 to 4.9.3 (#1879) @dependabot,Bumps aws-java-sdk-sns from 1.11.995 to 1.12.58. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: com.amazonaws:aws-java-sdk-sns   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
361,Simpler role-strategy plugin implementation  relying on BaseConfigurator,0.6080247,Removed the configurator for Role Strategy from Support plugin. Use Role Strategy 2.11+ instead (#897) @jetersen,Bumps bouncycastle-api from 2.22 to 2.23. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: org.jenkins-ci.plugins:bouncycastle-api   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
362,SECURITY-929 is back,0.51702297,See the Jenkins security advisory here. This is a follow-up to the security fixes in 1.25.,Bumps error_prone_annotations from 2.8.1 to 2.9.0. - Release notes - Commits  updated-dependencies: - dependency-name: com.google.errorprone:error_prone_annotations   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
