Index,Message,Description,Message Abstract,Description Abstract
3137,Merge pull request #9280 from nestjs/dependabot/npm_and_yarn/ts-node-10.6.0,chore(deps-dev): bump ts-node from 10.5.0 to 10.6.0,Merge pull request #9280 from nestjs/dependabot/npm_and_yarn/ts-node-10.6.0,chore(deps-dev): bump ts-node from 10.5.0 to 10.6.0
3138,Merge pull request #9279 from nestjs/dependabot/npm_and_yarn/types/ws-8.5.2,chore(deps-dev): bump @types/ws from 8.5.1 to 8.5.2,Merge pull request #9279 from nestjs/dependabot/npm_and_yarn/types/ws-8.5.2,chore(deps-dev): bump @types/ws from 8.5.1 to 8.5.2
3139,style(common): format,,style(common): format,
3140,chore(deps-dev): bump ts-node from 10.5.0 to 10.6.0,Bumps ts-node from 10.5.0 to 10.6.0. - Release notes - Commits  updated-dependencies: - dependency-name: ts-node   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump ts-node from 10.5.0 to 10.6.0,Bumps ts-node from 10.5.0 to 10.6.0. - Release notes - Commits updated-dependencies: - dependency-name: ts-node   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
3141,chore(deps-dev): bump @types/ws from 8.5.1 to 8.5.2,"Bumps @types/ws from 8.5.1 to 8.5.2. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/ws""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/ws from 8.5.1 to 8.5.2,"Bumps @types/ws from 8.5.1 to 8.5.2. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/ws""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
3142,style(common): format,,style(common): format,
3143,fix(common): fix condition,,fix(common): fix condition,
3144,feat(common): do not use color in CLI if not supported,,feat(common): do not use color in CLI if not supported,
3145,chore(): update package.json and readmes,,chore(): update package.json and readmes,
3146,chore(@nestjs) publish v8.4.0 release,,chore(@nestjs) publish v8.4.0 release,
3147,Merge branch 'master' of https://github.com/nestjs/nest,,Merge branch 'master' of link,
3148,fix(core): address compilation errors,,fix(core): address compilation errors,
3149,Merge pull request #9059 from jeanbmar/raw-tcp,feat(microservices): add tcp raw data processing capabilities,Merge pull request #9059 from jeanbmar/raw-tcp,feat(microservices): add tcp raw data processing capabilities
3150,Merge branch 'tensoar-mqtt-shared-subscription-support',,Merge branch 'tensoar-mqtt-shared-subscription-support',
3151,chore(): remove merge conflicts,,chore(): remove merge conflicts,
3152,"chore(): resolve conflicts, minor changes",,"chore(): resolve conflicts, minor changes",
3153,Merge pull request #9277 from nestjs/fix/remove-options-from-packets,fix(microservices): remove options object from packets (rmq and mqtt),Merge pull request #9277 from nestjs/fix/remove-options-from-packets,fix(microservices): remove options object from packets (rmq and mqtt)
3154,Merge branch 'adworacz-versionFunction',,Merge branch 'adworacz-versionFunction',
3155,chore(): minor formatting changes,,chore(): minor formatting changes,
3156,chore(): merge conflicts,,chore(): merge conflicts,
3157,fix(microservices): remove options object from packets (rmq and mqtt),,fix(microservices): remove options object from packets (rmq and mqtt),
3158,Merge pull request #9271 from micalevisk/fix/issue-9245,fix(core): use class refs as keys (container),Merge pull request #9271 from micalevisk/fix/issue-9245,fix(core): use class refs as keys (container)
3159,Merge pull request #9270 from davidschuette/kafka-commit-offsets,feat(microservices): add commit-offsets function to clientkafka,Merge pull request #9270 from davidschuette/kafka-commit-offsets,feat(microservices): add commit-offsets function to clientkafka
3160,Merge pull request #9209 from jeean/feat/catch-decorator,feat(common): add abstract type to catch decorator,Merge pull request #9209 from jeean/feat/catch-decorator,feat(common): add abstract type to catch decorator
3161,Merge pull request #9227 from nestjs/feat/optional-factory-deps,feat(core): support optional dependencies in factory providers,Merge pull request #9227 from nestjs/feat/optional-factory-deps,feat(core): support optional dependencies in factory providers
3162,Merge pull request #9240 from davidschuette/streamable-file-update,feat(common): extend streamable-file header support,Merge pull request #9240 from davidschuette/streamable-file-update,feat(common): extend streamable-file header support
3163,Merge pull request #9247 from brian-pinwheel/brian-tq-fix-middleware,fix(common): Providing typing for optional error handling in middleware,Merge pull request #9247 from brian-pinwheel/brian-tq-fix-middleware,fix(common): Providing typing for optional error handling in middleware
3164,Merge pull request #9200 from guiruiz/kafka-serializer-input,feat(microservices): Add options param to serializer,Merge pull request #9200 from guiruiz/kafka-serializer-input,feat(microservices): Add options param to serializer
3165,Merge pull request #9274 from nestjs/dependabot/npm_and_yarn/mongoose-6.2.4,chore(deps-dev): bump mongoose from 6.2.3 to 6.2.4,Merge pull request #9274 from nestjs/dependabot/npm_and_yarn/mongoose-6.2.4,chore(deps-dev): bump mongoose from 6.2.3 to 6.2.4
3166,Merge pull request #9275 from nestjs/dependabot/npm_and_yarn/types/cache-manager-3.4.3,chore(deps-dev): bump @types/cache-manager from 3.4.2 to 3.4.3,Merge pull request #9275 from nestjs/dependabot/npm_and_yarn/types/cache-manager-3.4.3,chore(deps-dev): bump @types/cache-manager from 3.4.2 to 3.4.3
3167,chore(deps-dev): bump @types/cache-manager from 3.4.2 to 3.4.3,"Bumps @types/cache-manager from 3.4.2 to 3.4.3. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/cache-manager""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/cache-manager from 3.4.2 to 3.4.3,"Bumps @types/cache-manager from 3.4.2 to 3.4.3. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/cache-manager""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
3168,chore(deps-dev): bump mongoose from 6.2.3 to 6.2.4,Bumps mongoose from 6.2.3 to 6.2.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump mongoose from 6.2.3 to 6.2.4,Bumps mongoose from 6.2.3 to 6.2.4. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
3169,test(integration): add tests for self-injections providers,,test(integration): add tests for self-injections providers,
3170,fix(core): use class refs as keys (container),Refs: commit cc6d48b4c,fix(core): use class refs as keys (container),Refs: commit cc6d48b4c
3171,feat(microservices): add commit-offsets function to clientkafka,This commit closes issue #9258.,feat(microservices): add commit-offsets function to clientkafka,This commit closes issue #9258.
3172,Merge pull request #9250 from nestjs/dependabot/npm_and_yarn/nestjs/apollo-10.0.5,chore(deps-dev): bump @nestjs/apollo from 10.0.4 to 10.0.5,Merge pull request #9250 from nestjs/dependabot/npm_and_yarn/nestjs/apollo-10.0.5,chore(deps-dev): bump @nestjs/apollo from 10.0.4 to 10.0.5
3173,chore(deps-dev): bump @nestjs/apollo from 10.0.4 to 10.0.5,"Bumps @nestjs/apollo from 10.0.4 to 10.0.5. - Release notes - Commits  updated-dependencies: - dependency-name: ""@nestjs/apollo""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @nestjs/apollo from 10.0.4 to 10.0.5,"Bumps @nestjs/apollo from 10.0.4 to 10.0.5. - Release notes - Commits updated-dependencies: - dependency-name: ""@nestjs/apollo""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
3174,Merge pull request #9251 from nestjs/dependabot/npm_and_yarn/types/node-17.0.21,chore(deps-dev): bump @types/node from 17.0.18 to 17.0.21,Merge pull request #9251 from nestjs/dependabot/npm_and_yarn/types/node-17.0.21,chore(deps-dev): bump @types/node from 17.0.18 to 17.0.21
3175,Merge pull request #9252 from nestjs/dependabot/npm_and_yarn/fastify-cors-6.0.3,chore(deps): bump fastify-cors from 6.0.2 to 6.0.3,Merge pull request #9252 from nestjs/dependabot/npm_and_yarn/fastify-cors-6.0.3,chore(deps): bump fastify-cors from 6.0.2 to 6.0.3
3176,Merge pull request #9253 from nestjs/dependabot/npm_and_yarn/nestjs/graphql-10.0.5,chore(deps-dev): bump @nestjs/graphql from 10.0.4 to 10.0.5,Merge pull request #9253 from nestjs/dependabot/npm_and_yarn/nestjs/graphql-10.0.5,chore(deps-dev): bump @nestjs/graphql from 10.0.4 to 10.0.5
3177,Merge pull request #9254 from nestjs/dependabot/npm_and_yarn/typeorm-0.2.44,chore(deps-dev): bump typeorm from 0.2.43 to 0.2.44,Merge pull request #9254 from nestjs/dependabot/npm_and_yarn/typeorm-0.2.44,chore(deps-dev): bump typeorm from 0.2.43 to 0.2.44
3178,Merge pull request #9259 from nestjs/dependabot/npm_and_yarn/types/ws-8.5.1,chore(deps-dev): bump @types/ws from 8.2.3 to 8.5.1,Merge pull request #9259 from nestjs/dependabot/npm_and_yarn/types/ws-8.5.1,chore(deps-dev): bump @types/ws from 8.2.3 to 8.5.1
3179,Merge pull request #9260 from nestjs/dependabot/npm_and_yarn/grpc/grpc-js-1.5.7,chore(deps-dev): bump @grpc/grpc-js from 1.5.5 to 1.5.7,Merge pull request #9260 from nestjs/dependabot/npm_and_yarn/grpc/grpc-js-1.5.7,chore(deps-dev): bump @grpc/grpc-js from 1.5.5 to 1.5.7
3180,Merge pull request #9267 from nestjs/dependabot/npm_and_yarn/url-parse-1.5.10,chore(deps): bump url-parse from 1.5.6 to 1.5.10,Merge pull request #9267 from nestjs/dependabot/npm_and_yarn/url-parse-1.5.10,chore(deps): bump url-parse from 1.5.6 to 1.5.10
3181,Merge pull request #9249 from nestjs/renovate/nestjs-schematics-8.x,chore(deps): update dependency @nestjs/schematics to v8.0.7,Merge pull request #9249 from nestjs/renovate/nestjs-schematics-8.x,chore(deps): update dependency @nestjs/schematics to v8.0.7
3182,chore(deps): bump url-parse from 1.5.6 to 1.5.10,Bumps url-parse from 1.5.6 to 1.5.10. - Release notes - Commits  updated-dependencies: - dependency-name: url-parse   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump url-parse from 1.5.6 to 1.5.10,Bumps url-parse from 1.5.6 to 1.5.10. - Release notes - Commits updated-dependencies: - dependency-name: url-parse   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
3183,chore(deps): update dependency @nestjs/schematics to v8.0.7,,chore(deps): update dependency @nestjs/schematics to v8.0.7,
3184,chore(deps-dev): bump @grpc/grpc-js from 1.5.5 to 1.5.7,"Bumps @grpc/grpc-js from 1.5.5 to 1.5.7. - Release notes - Commits  updated-dependencies: - dependency-name: ""@grpc/grpc-js""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @grpc/grpc-js from 1.5.5 to 1.5.7,"Bumps @grpc/grpc-js from 1.5.5 to 1.5.7. - Release notes - Commits updated-dependencies: - dependency-name: ""@grpc/grpc-js""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
3185,chore(deps-dev): bump @types/ws from 8.2.3 to 8.5.1,"Bumps @types/ws from 8.2.3 to 8.5.1. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/ws""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/ws from 8.2.3 to 8.5.1,"Bumps @types/ws from 8.2.3 to 8.5.1. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/ws""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com"
3186,fix(gateways): add the socket.io dependency,,fix(gateways): add the socket.io dependency,
3187,fix(gateways): add the socket.io types dependency,,fix(gateways): add the socket.io types dependency,
3188,chore(deps-dev): bump typeorm from 0.2.43 to 0.2.44,Bumps typeorm from 0.2.43 to 0.2.44. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: typeorm   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump typeorm from 0.2.43 to 0.2.44,Bumps typeorm from 0.2.43 to 0.2.44. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: typeorm   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
3189,chore(deps-dev): bump @nestjs/graphql from 10.0.4 to 10.0.5,"Bumps @nestjs/graphql from 10.0.4 to 10.0.5. - Release notes - Commits  updated-dependencies: - dependency-name: ""@nestjs/graphql""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @nestjs/graphql from 10.0.4 to 10.0.5,"Bumps @nestjs/graphql from 10.0.4 to 10.0.5. - Release notes - Commits updated-dependencies: - dependency-name: ""@nestjs/graphql""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
3190,chore(deps): bump fastify-cors from 6.0.2 to 6.0.3,Bumps fastify-cors from 6.0.2 to 6.0.3. - Release notes - Commits  updated-dependencies: - dependency-name: fastify-cors   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump fastify-cors from 6.0.2 to 6.0.3,Bumps fastify-cors from 6.0.2 to 6.0.3. - Release notes - Commits updated-dependencies: - dependency-name: fastify-cors   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
3191,chore(deps-dev): bump @types/node from 17.0.18 to 17.0.21,"Bumps @types/node from 17.0.18 to 17.0.21. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/node from 17.0.18 to 17.0.21,"Bumps @types/node from 17.0.18 to 17.0.21. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
3192,feat(common): add length header to streamable-file,Provide option to specify content-length headers when using StreamableFile. No need to access the native response object. BREAKING CHANGE: not specifying content-disposition header and StreamableFile option disposition would send header value 'null' instead of not sending the header at all. This changes to not sending the header if no value is specified. This commit closes issue #9229.,feat(common): add length header to streamable-file,Provide option to specify content-length headers when using StreamableFile. No need to access the native response object. BREAKING CHANGE: not specifying content-disposition header and StreamableFile option disposition would send header value 'null' instead of not sending the header at all. This changes to not sending the header if no value is specified. This commit closes issue #9229.
3193,fix(common): Providing typing for optional error handling in middleware,,fix(common): Providing typing for optional error handling in middleware,
3194,Merge pull request #9244 from nestjs/dependabot/npm_and_yarn/mongoose-6.2.3,chore(deps-dev): bump mongoose from 6.2.2 to 6.2.3,Merge pull request #9244 from nestjs/dependabot/npm_and_yarn/mongoose-6.2.3,chore(deps-dev): bump mongoose from 6.2.2 to 6.2.3
3195,Merge pull request #9242 from nestjs/renovate/babel-monorepo,chore(deps): update dependency @babel/cli to v7.17.6,Merge pull request #9242 from nestjs/renovate/babel-monorepo,chore(deps): update dependency @babel/cli to v7.17.6
3196,Merge pull request #9241 from yevgeniypak/websockets-pingtimeout-default-value,docs(websockets): update GatewayMetadata pingTimeout default value to 20000 ms,Merge pull request #9241 from yevgeniypak/websockets-pingtimeout-default-value,docs(websockets): update GatewayMetadata pingTimeout default value to 20000 ms
3197,docs(websockets): add numeric separators to numeric literals,,docs(websockets): add numeric separators to numeric literals,
3198,chore(deps): update dependency @babel/cli to v7.17.6,,chore(deps): update dependency @babel/cli to v7.17.6,
3199,chore(deps-dev): bump mongoose from 6.2.2 to 6.2.3,Bumps mongoose from 6.2.2 to 6.2.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump mongoose from 6.2.2 to 6.2.3,Bumps mongoose from 6.2.2 to 6.2.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
3200,docs(websockets): update GatewayMetadata pingTimeout default value to 20000 ms,,docs(websockets): update GatewayMetadata pingTimeout default value to 20000 ms,
3201,feat(common): extend streamable-file header support,Provide option to specify additional headers when using StreamableFile. No need to access the native response option. BREAKING CHANGE: not specifying content-disposition header and StreamableFile option disposition would send header value 'null' instead of not sending the header at all. This changes to not sending the header if no value is specified. This commit closes issue #9229.,feat(common): extend streamable-file header support,Provide option to specify additional headers when using StreamableFile. No need to access the native response option. BREAKING CHANGE: not specifying content-disposition header and StreamableFile option disposition would send header value 'null' instead of not sending the header at all. This changes to not sending the header if no value is specified. This commit closes issue #9229.
3202,Merge pull request #9237 from nestjs/dependabot/npm_and_yarn/nestjs/graphql-10.0.4,chore(deps-dev): bump @nestjs/graphql from 10.0.3 to 10.0.4,Merge pull request #9237 from nestjs/dependabot/npm_and_yarn/nestjs/graphql-10.0.4,chore(deps-dev): bump @nestjs/graphql from 10.0.3 to 10.0.4
3203,test(): add more tests around optional factory dependency,,test(): add more tests around optional factory dependency,
3204,fix(core): fix optional factory provider condition,,fix(core): fix optional factory provider condition,
3205,chore(deps-dev): bump @nestjs/graphql from 10.0.3 to 10.0.4,"Bumps @nestjs/graphql from 10.0.3 to 10.0.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@nestjs/graphql""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @nestjs/graphql from 10.0.3 to 10.0.4,"Bumps @nestjs/graphql from 10.0.3 to 10.0.4. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@nestjs/graphql""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
3206,Merge pull request #9233 from nestjs/dependabot/npm_and_yarn/object-hash-3.0.0,chore(deps): bump object-hash from 2.2.0 to 3.0.0,Merge pull request #9233 from nestjs/dependabot/npm_and_yarn/object-hash-3.0.0,chore(deps): bump object-hash from 2.2.0 to 3.0.0
3207,Merge pull request #9238 from nestjs/dependabot/npm_and_yarn/mocha-9.2.1,chore(deps-dev): bump mocha from 9.2.0 to 9.2.1,Merge pull request #9238 from nestjs/dependabot/npm_and_yarn/mocha-9.2.1,chore(deps-dev): bump mocha from 9.2.0 to 9.2.1
3208,Merge pull request #9236 from nestjs/dependabot/npm_and_yarn/nestjs/apollo-10.0.4,chore(deps-dev): bump @nestjs/apollo from 10.0.3 to 10.0.4,Merge pull request #9236 from nestjs/dependabot/npm_and_yarn/nestjs/apollo-10.0.4,chore(deps-dev): bump @nestjs/apollo from 10.0.3 to 10.0.4
3209,Merge pull request #9235 from nestjs/dependabot/npm_and_yarn/fastify-3.27.2,chore(deps): bump fastify from 3.27.1 to 3.27.2,Merge pull request #9235 from nestjs/dependabot/npm_and_yarn/fastify-3.27.2,chore(deps): bump fastify from 3.27.1 to 3.27.2
3210,Merge pull request #9234 from nestjs/dependabot/npm_and_yarn/eslint-config-prettier-8.4.0,chore(deps-dev): bump eslint-config-prettier from 8.3.0 to 8.4.0,Merge pull request #9234 from nestjs/dependabot/npm_and_yarn/eslint-config-prettier-8.4.0,chore(deps-dev): bump eslint-config-prettier from 8.3.0 to 8.4.0
3211,Merge pull request #9232 from nestjs/dependabot/npm_and_yarn/types/ws-8.2.3,chore(deps-dev): bump @types/ws from 8.2.2 to 8.2.3,Merge pull request #9232 from nestjs/dependabot/npm_and_yarn/types/ws-8.2.3,chore(deps-dev): bump @types/ws from 8.2.2 to 8.2.3
3212,chore(deps-dev): bump mocha from 9.2.0 to 9.2.1,Bumps mocha from 9.2.0 to 9.2.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mocha   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump mocha from 9.2.0 to 9.2.1,Bumps mocha from 9.2.0 to 9.2.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: mocha   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
3213,chore(deps-dev): bump @nestjs/apollo from 10.0.3 to 10.0.4,"Bumps @nestjs/apollo from 10.0.3 to 10.0.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@nestjs/apollo""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @nestjs/apollo from 10.0.3 to 10.0.4,"Bumps @nestjs/apollo from 10.0.3 to 10.0.4. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@nestjs/apollo""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
3214,chore(deps): bump fastify from 3.27.1 to 3.27.2,Bumps fastify from 3.27.1 to 3.27.2. - Release notes - Commits  updated-dependencies: - dependency-name: fastify   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump fastify from 3.27.1 to 3.27.2,Bumps fastify from 3.27.1 to 3.27.2. - Release notes - Commits updated-dependencies: - dependency-name: fastify   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
3215,chore(deps-dev): bump eslint-config-prettier from 8.3.0 to 8.4.0,Bumps eslint-config-prettier from 8.3.0 to 8.4.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: eslint-config-prettier   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump eslint-config-prettier from 8.3.0 to 8.4.0,Bumps eslint-config-prettier from 8.3.0 to 8.4.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: eslint-config-prettier   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
3216,chore(deps): bump object-hash from 2.2.0 to 3.0.0,Bumps object-hash from 2.2.0 to 3.0.0. - Release notes - Commits  updated-dependencies: - dependency-name: object-hash   dependency-type: direct:production   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump object-hash from 2.2.0 to 3.0.0,Bumps object-hash from 2.2.0 to 3.0.0. - Release notes - Commits updated-dependencies: - dependency-name: object-hash   dependency-type: direct:production   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com
3217,chore(deps-dev): bump @types/ws from 8.2.2 to 8.2.3,"Bumps @types/ws from 8.2.2 to 8.2.3. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/ws""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/ws from 8.2.2 to 8.2.3,"Bumps @types/ws from 8.2.2 to 8.2.3. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/ws""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
3218,chore: apply more tests,,chore: apply more tests,
3219,feat(microservices): add support for multiple message pattern decorator,,feat(microservices): add support for multiple message pattern decorator,
3220,feat(core): support optional dependencies in factory providers,,feat(core): support optional dependencies in factory providers,
3221,test(microservices): bump timeouts for mqtt integration tests,,test(microservices): bump timeouts for mqtt integration tests,
3222,chore(): cleanup,,chore(): cleanup,
3223,Merge branch 'master' of https://github.com/nestjs/nest,,Merge branch 'master' of link,
3224,chore(): update package.json,,chore(): update package.json,
3225,Merge pull request #9219 from nestjs/dependabot/npm_and_yarn/nestjs/apollo-10.0.3,chore(deps-dev): bump @nestjs/apollo from 10.0.2 to 10.0.3,Merge pull request #9219 from nestjs/dependabot/npm_and_yarn/nestjs/apollo-10.0.3,chore(deps-dev): bump @nestjs/apollo from 10.0.2 to 10.0.3
3226,Merge branch 'master' of https://github.com/nestjs/nest,,Merge branch 'master' of link,
3227,"chore(): update package.json, add new label configuration",,"chore(): update package.json, add new label configuration",
3228,Merge pull request #9224 from nestjs/renovate/npm-url-parse-vulnerability,chore(deps): update dependency url-parse to 1.5.6 [security],Merge pull request #9224 from nestjs/renovate/npm-url-parse-vulnerability,chore(deps): update dependency url-parse to 1.5.6 [security]
3229,Merge pull request #9215 from Parsath/patch-1,docs(): fix grammar typo in readme.md,Merge pull request #9215 from Parsath/patch-1,docs(): fix grammar typo in readme.md
3230,chore(deps): update dependency url-parse to 1.5.6 [security],,chore(deps): update dependency url-parse to 1.5.6 [security],
3231,docs(): fix grammar typo in readme.md,docs(): fix grammar typo on readme.md change sentence in line 57 from: It can grow thanks to the sponsors and support **of** the amazing backers to It can grow thanks to the sponsors and support **from** the amazing backers,docs(): fix grammar typo in readme.md,docs(): fix grammar typo on readme.md change sentence in line 57 from: It can grow thanks to the sponsors and support of the amazing backers to It can grow thanks to the sponsors and support from the amazing backers
3232,chore(deps-dev): bump @nestjs/apollo from 10.0.2 to 10.0.3,"Bumps @nestjs/apollo from 10.0.2 to 10.0.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@nestjs/apollo""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @nestjs/apollo from 10.0.2 to 10.0.3,"Bumps @nestjs/apollo from 10.0.2 to 10.0.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@nestjs/apollo""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
3233,Merge pull request #9221 from nestjs/dependabot/npm_and_yarn/light-my-request-4.8.0,chore(deps): bump light-my-request from 4.7.1 to 4.8.0,Merge pull request #9221 from nestjs/dependabot/npm_and_yarn/light-my-request-4.8.0,chore(deps): bump light-my-request from 4.7.1 to 4.8.0
3234,Merge pull request #9220 from nestjs/dependabot/npm_and_yarn/typeorm-0.2.43,chore(deps-dev): bump typeorm from 0.2.42 to 0.2.43,Merge pull request #9220 from nestjs/dependabot/npm_and_yarn/typeorm-0.2.43,chore(deps-dev): bump typeorm from 0.2.42 to 0.2.43
3235,Merge pull request #9218 from nestjs/dependabot/npm_and_yarn/express-4.17.3,chore(deps): bump express from 4.17.2 to 4.17.3,Merge pull request #9218 from nestjs/dependabot/npm_and_yarn/express-4.17.3,chore(deps): bump express from 4.17.2 to 4.17.3
3236,Merge pull request #9217 from nestjs/dependabot/npm_and_yarn/mqtt-4.3.6,chore(deps-dev): bump mqtt from 4.3.5 to 4.3.6,Merge pull request #9217 from nestjs/dependabot/npm_and_yarn/mqtt-4.3.6,chore(deps-dev): bump mqtt from 4.3.5 to 4.3.6
3237,Merge pull request #9216 from nestjs/dependabot/npm_and_yarn/nestjs/graphql-10.0.3,chore(deps-dev): bump @nestjs/graphql from 10.0.2 to 10.0.3,Merge pull request #9216 from nestjs/dependabot/npm_and_yarn/nestjs/graphql-10.0.3,chore(deps-dev): bump @nestjs/graphql from 10.0.2 to 10.0.3
3238,Merge pull request #9214 from nestjs/renovate/babel-monorepo,chore(deps): update dependency @babel/core to v7.17.5,Merge pull request #9214 from nestjs/renovate/babel-monorepo,chore(deps): update dependency @babel/core to v7.17.5
3239,chore(deps): update dependency @babel/core to v7.17.5,,chore(deps): update dependency @babel/core to v7.17.5,
