Index,Message,Description,Message Abstract,Description Abstract
227,Fix - Change from POST to GET on responsive dashboard link (#92),  Change from POST to GET on dashboard link   Style CI changes ,Fix - Change from POST to GET on responsive dashboard link (#92),Change from POST to GET on dashboard link Style CI changes
228,formatting,,formatting,
229,formatting,,formatting,
230,[Inertia] Update  tags & implement  management (title tag) (#90),  Update minimal Inertia versions   Fix: InertiaLink -> Link   Implement  management for the Title tag   Apply fixes from StyleCI   Update ConfirmPassword.js   Update ForgotPassword.js   Update Login.js   Update Register.js   Update ResetPassword.js   Update VerifyEmail.js   Update Dashboard.js   Update app.js   Update ConfirmPassword.vue   Update ForgotPassword.vue   Update Login.vue   Update Register.vue   Update ResetPassword.vue   Update VerifyEmail.vue   Update Dashboard.vue   Update Welcome.vue   Update app.js   Co-authored-by: Taylor Otwell taylorotwell@users.noreply.github.com Co-authored-by: Taylor Otwell taylor@laravel.com,[Inertia] Update  tags & implement  management (title tag) (#90),Update minimal Inertia versions Fix: InertiaLink -> Link Implement  management for the Title tag Apply fixes from StyleCI Update ConfirmPassword.js Update ForgotPassword.js Update Login.js Update Register.js Update ResetPassword.js Update VerifyEmail.js Update Dashboard.js Update app.js Update ConfirmPassword.vue Update ForgotPassword.vue Update Login.vue Update Register.vue Update ResetPassword.vue Update VerifyEmail.vue Update Dashboard.vue Update Welcome.vue Update app.js Co-authored-by: Taylor Otwell taylorotwell@users.noreply.github.com Co-authored-by: Taylor Otwell taylor@laravel.com
231,prefix all Vue components import with .vue (#89),,prefix all Vue components import with .vue (#89),
232,update url,,update url,
233,Update CHANGELOG.md,,Update CHANGELOG.md,
234,Apply fixes from StyleCI (#86),,Apply fixes from StyleCI (#86),
235,Fix EmailVerificationTest to pass using Uuids (#85),"Most of the solutions to use UUIDs as primary key for models relies on Eloquent events. The Breeze email verification's test fakes the Event bus before a fake user is created, so if you're going to use an event based solution for generating uuid it will fail while trying to create the user (integrity constraint on SQL). The solution should be quite easy: creating the user before start faking the event bus.",Fix EmailVerificationTest to pass using Uuids (#85),"Most of the solutions to use UUIDs as primary key for models relies on Eloquent events. The Breeze email verification's test fakes the Event bus before a fake user is created, so if you're going to use an event based solution for generating uuid it will fail while trying to create the user (integrity constraint on SQL). The solution should be quite easy: creating the user before start faking the event bus."
236,wip,,wip,
237,revert dark mode logo,,revert dark mode logo,
238,Update CHANGELOG.md,,Update CHANGELOG.md,
239,Dark mode for logo,,Dark mode for logo,
240,update change log,,update change log,
241,update versions,,update versions,
242,Apply fixes from StyleCI (#84),,Apply fixes from StyleCI (#84),
243,remove unneeded props,,remove unneeded props,
244,Update CHANGELOG.md,,Update CHANGELOG.md,
245,Update 1_Bug_report.md,,Update 1_Bug_report.md,
246,fix purge line to include *.js (#83),  fix purge line to include *.js   fix styles ,fix purge line to include *.js (#83),fix purge line to include *.js fix styles
247,Update CHANGELOG.md,,Update CHANGELOG.md,
248,fix cors policy errors with inertia stack (#82),,fix cors policy errors with inertia stack (#82),
249,Update CHANGELOG.md,,Update CHANGELOG.md,
250,Update CHANGELOG.md,,Update CHANGELOG.md,
251,wip,,wip,
252,fix dropdown,,fix dropdown,
253,Remove unused import (#78),,Remove unused import (#78),
254,update changelog,,update changelog,
255,wip,,wip,
256,React installation option (#73),  use common folder for inertia frontend   adding react things   formatting   wip   wip   wip   wip   wip   fix logout wording   Apply fixes from StyleCI (#72)   wip   Apply fixes from StyleCI (#74)   wip   Apply fixes from StyleCI (#75)   add transition / headless ui   Apply fixes from StyleCI (#76) ,React installation option (#73),use common folder for inertia frontend adding react things formatting wip wip wip wip wip fix logout wording Apply fixes from StyleCI (#72) wip Apply fixes from StyleCI (#74) wip Apply fixes from StyleCI (#75) add transition / headless ui Apply fixes from StyleCI (#76)
257,Use new Password::defaults() feature. (#71),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,Use new Password::defaults() feature. (#71),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com
258,Update CHANGELOG.md,,Update CHANGELOG.md,
259,[1.x] Bump Inertia version to match Spark (#70),,[1.x] Bump Inertia version to match Spark (#70),
260,Update CHANGELOG.md,,Update CHANGELOG.md,
261,Fix create method docblock return value (#69),,Fix create method docblock return value (#69),
262,Use boolean() instead of filled() (#68),"  Use boolean() instead of filled()   Simplify ""remember"" value in Inertia login form ",Use boolean() instead of filled() (#68),"Use boolean() instead of filled() Simplify ""remember"" value in Inertia login form"
263,add jsconfig.js (#66),,add jsconfig.js (#66),
264,Uses password rule by default (#65),,Uses password rule by default (#65),
265,Update CHANGELOG.md,,Update CHANGELOG.md,
266,Fix Vue warning (#62),"When visiting forgot-password page there is a console [Vue warn]: Extraneous non-props attributes (errors, auth) were passed to component but could not be automatically inherited because component renders fragment or text root nodes. The reason is Attribute Inheritance on Multiple Root Nodes Inertia shares errors as a prop by default and Breeze shares auth as a prop by default. If those props are not explicitly defined on each page component a Vue runtime warning will be issued. We can wrap all the root nodes of the page component in a <div> to create a single root component and get rid of the warning, But those props will be inherited as Non-Prop Attributes resulting in <div errors=""[object Object]"" auth=""[object Object]""> Suggested solution : explicitly define errors and auth as props on each page component.",Fix Vue warning (#62),"When visiting forgot-password page there is a console [Vue warn]: Extraneous non-props attributes (errors, auth) were passed to component but could not be automatically inherited because component renders fragment or text root nodes. The reason is Attribute Inheritance on Multiple Root Nodes Inertia shares errors as a prop by default and Breeze shares auth as a prop by default. If those props are not explicitly defined on each page component a Vue runtime warning will be issued. We can wrap all the root nodes of the page component in a  to create a single root component and get rid of the warning, But those props will be inherited as Non-Prop Attributes resulting in  Suggested solution : explicitly define errors and auth as props on each page component."
267,Update controller docblock (#60),,Update controller docblock (#60),
268,Update CHANGELOG.md,,Update CHANGELOG.md,
269,Fixes Login event firing before Register (#59),,Fixes Login event firing before Register (#59),
270,Fix return type for phpstan (#57),,Fix return type for phpstan (#57),
271,Update CHANGELOG.md,,Update CHANGELOG.md,
272,Fixes Vue warning (#55)," Fixes Vue warning  Added errors and auth props to get rid of this Vue warning: [Vue warn]: Extraneous non-props attributes (errors, auth) were passed to component but could not be automatically inherited because component renders fragment or text root nodes. See: https://inertiajs.com/validation#displaying-errors. I guess this error is caused by a layout feature/bug in Inertia, so it might be solved by Inertiajs.  Update Login.vue  Co-authored-by: Taylor Otwell taylor@laravel.com",Fixes Vue warning (#55),"Fixes Vue warning Added errors and auth props to get rid of this Vue warning: [Vue warn]: Extraneous non-props attributes (errors, auth) were passed to component but could not be automatically inherited because component renders fragment or text root nodes. See: link. I guess this error is caused by a layout feature/bug in Inertia, so it might be solved by Inertiajs. Update Login.vue Co-authored-by: Taylor Otwell taylor@laravel.com"
273,Remove unused component (#54),BreezeCheckbox is registered but not used.,Remove unused component (#54),BreezeCheckbox is registered but not used.
274,Update CHANGELOG.md,,Update CHANGELOG.md,
275,Update stubs/inertia/app case in copyDirectory (#53),stubs/inertia app folder is lowercase.  One copyDirectory references it as uppercase App.  Note App folder in stubs/default is uppercase.,Update stubs/inertia/app case in copyDirectory (#53),stubs/inertia app folder is lowercase.  One copyDirectory references it as uppercase App.  Note App folder in stubs/default is uppercase.
276,Simplify Inertia logout links (#48),Co-authored-by: Claudio Dekker 1752195+claudiodekker@users.noreply.github.com,Simplify Inertia logout links (#48),Co-authored-by: Claudio Dekker 1752195+claudiodekker@users.noreply.github.com
277,[1.x] Add email (username) autocomplete (#51),As recommended by: - https://www.chromium.org/developers/design-documents/create-amazing-password-forms - https://www.chromium.org/developers/design-documents/form-styles-that-chromium-understands,[1.x] Add email (username) autocomplete (#51),As recommended by: - link - link
278,Simplify Inertia progress (#49),,Simplify Inertia progress (#49),
279,[1.x] Reduce verbosity by introducing a 'Guest' layout (#52),  [1.x] Reduce verbosity by introducing a 'Guest' layout   Consistent usage of <slot />   Prefix 'Breeze' for Authenticated Layout   More  consistency fixes   Another  consistency fix ,[1.x] Reduce verbosity by introducing a 'Guest' layout (#52),[1.x] Reduce verbosity by introducing a 'Guest' layout Consistent usage of  Prefix 'Breeze' for Authenticated Layout More  consistency fixes Another  consistency fix
280,Merge pull request #50 from claudiodekker/fix-install-command,[1.x] Fix unexpected ':' in key-value array,Merge pull request #50 from claudiodekker/fix-install-command,[1.x] Fix unexpected ':' in key-value array
281,[1.x] Fix unexpected ':' in key-value array,,[1.x] Fix unexpected ':' in key-value array,
282,Apply fixes from StyleCI (#47),,Apply fixes from StyleCI (#47),
283,Add @inertiajs/progress to package dependencies (#46),  add @inertiajs/progress to the base scaffold   Update app.js   Update InstallCommand.php   Update app.js   Co-authored-by: Taylor Otwell taylor@laravel.com,Add @inertiajs/progress to package dependencies (#46),add @inertiajs/progress to the base scaffold Update app.js Update InstallCommand.php Update app.js Co-authored-by: Taylor Otwell taylor@laravel.com
284,Copy webpack.config.js on inertia init (#45),,Copy webpack.config.js on inertia init (#45),
285,Inertia Stack (#44),Adds the Inertia stack to Laravel Breeze,Inertia Stack (#44),Adds the Inertia stack to Laravel Breeze
286,Apply fixes from StyleCI (#42),,Apply fixes from StyleCI (#42),
287,update tailwind config,,update tailwind config,
288,Update CHANGELOG.md,,Update CHANGELOG.md,
289,"Change ""Logout"" text to ""Log out"" and ""Login"" to ""Log in"" (#41)",http://notaverb.com/logout http://notaverb.com/login,"Change ""Logout"" text to ""Log out"" and ""Login"" to ""Log in"" (#41)",link link
290,Redirect to intended path after login (#39),Redirect to intended path after login,Redirect to intended path after login (#39),Redirect to intended path after login
291,💅 added brand new logo && social card (#37),,💅 added brand new logo && social card (#37),
292,Update CHANGELOG.md,,Update CHANGELOG.md,
293,fix conflicts,,fix conflicts,
294,formatting,,formatting,
295,update autoprefixer version,,update autoprefixer version,
296,Update CHANGELOG.md,,Update CHANGELOG.md,
297,Update CHANGELOG.md,,Update CHANGELOG.md,
298,Upgrade to PostCSS 8 as laravel-mix 6 is out,,Upgrade to PostCSS 8 as laravel-mix 6 is out,
299,Minor changes to improve SPA compatibility (#29),,Minor changes to improve SPA compatibility (#29),
300,Reuse blade component (#30),,Reuse blade component (#30),
301,Update CHANGELOG.md,,Update CHANGELOG.md,
302,Fix PasswordResetTest (#26),,Fix PasswordResetTest (#26),
303,Merge pull request #25 from rodrigopedra/patch-1,Fix RegisteredUserController@store docblock,Merge pull request #25 from rodrigopedra/patch-1,Fix RegisteredUserController@store docblock
304,Fix RegisteredUserController@store docblock,This PR fixes RegisteredUserController@store docblock It changes: ~~~php @param  \App\Http\Requests\LoginRequest  $request ~~~ To ~~~ @param  \Illuminate\Http\Request  $request ~~~,Fix RegisteredUserController@store docblock,This PR fixes RegisteredUserController@store docblock It changes: ~~~php @param  \App\Http\Requests\LoginRequest  $request ~~~ To ~~~ @param  \Illuminate\Http\Request  $request ~~~
305,change shadow,,change shadow,
306,[1.x] Update to Tailwind CSS v2 (#22),  Update to Tailwind CSS v2   Update to Tailwind CSS v2 - fix tailwind.config.js   Update src/Console/InstallCommand.php   Co-authored-by: Radosław Mejer radmen@radmen.info  Update login.blade.php  Co-authored-by: Radosław Mejer radmen@radmen.info,[1.x] Update to Tailwind CSS v2 (#22),Update to Tailwind CSS v2 Update to Tailwind CSS v2 - fix tailwind.config.js Update src/Console/InstallCommand.php Co-authored-by: Radosław Mejer radmen@radmen.info Update login.blade.php Co-authored-by: Radosław Mejer radmen@radmen.info
307,Allow the message to be translated (#18),"Minor, just assuring the message to be translation ready by default",Allow the message to be translated (#18),"Minor, just assuring the message to be translation ready by default"
308,Merge pull request #20 from MohammadAgbareya/1.x,new value attribute assignement - 1.x -> 1.x,Merge pull request #20 from MohammadAgbareya/1.x,new value attribute assignement - 1.x -> 1.x
309,new value attribute assignement,,new value attribute assignement,
310,[1.x] Add link Already Registered (#16),  add link Already Registered   add value email   Update reset-password.blade.php   Update reset-password.blade.php   Update register.blade.php   Update register.blade.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[1.x] Add link Already Registered (#16),add link Already Registered add value email Update reset-password.blade.php Update reset-password.blade.php Update register.blade.php Update register.blade.php Co-authored-by: Taylor Otwell taylor@laravel.com
311,Route consistency (#14),This removes the middleware array syntax for routes with 1 middleware. It also reorders the middleware and name declaration of the logout route to be the same as the other routes.,Route consistency (#14),This removes the middleware array syntax for routes with 1 middleware. It also reorders the middleware and name declaration of the logout route to be the same as the other routes.
312,Fix old value attribute assignement (#15),,Fix old value attribute assignement (#15),
313,Restoring old input values after a failed validation (#9),  Restoring old input values after failed validation   Making styleci happy ,Restoring old input values after a failed validation (#9),Restoring old input values after failed validation Making styleci happy
314,remove extra line,,remove extra line,
315,formatting,,formatting,
316,install alpinejs via npm instead of cdn import (#10),,install alpinejs via npm instead of cdn import (#10),
317,Apply fixes from StyleCI (#13),,Apply fixes from StyleCI (#13),
318,Fix AuthenticationTest (#11), Remove unnecessary variable,Fix AuthenticationTest (#11),Remove unnecessary variable
319,use language file,,use language file,
320,update nav logo,,update nav logo,
321,[1.x] Application logo component (#6),  Rename auth-logo to application-logo and use $attributes   Use application-logo in navigation ,[1.x] Application logo component (#6),Rename auth-logo to application-logo and use $attributes Use application-logo in navigation
322,Update README.md,,Update README.md,
323,Bug template,,Bug template,
324,Merge pull request #3 from laravel/docs/updates-readme,Makes breeze a --dev dependency,Merge pull request #3 from laravel/docs/updates-readme,Makes breeze a --dev dependency
325,Makes breeze a --dev dependency,,Makes breeze a --dev dependency,
326,Merge pull request #2 from dwightwatson/patch-1,Update password label,Merge pull request #2 from dwightwatson/patch-1,Update password label
327,Update password label,,Update password label,
328,revert change,,revert change,
329,use standard error message,,use standard error message,
330,Merge pull request #1 from fhferreira/1.x,Adding .github standard files,Merge pull request #1 from fhferreira/1.x,Adding .github standard files
331,Delete tests.yml,,Delete tests.yml,
332,Update config.yml,,Update config.yml,
333,Adding .github standard files,,Adding .github standard files,
334,Create CONTRIBUTING.md,,Create CONTRIBUTING.md,
335,wip,,wip,
336,add installation,,add installation,
337,update readme',,update readme',
338,wip,,wip,
339,wip,,wip,
