Index,Message,Description,Message Abstract,Description Abstract
953,[JENKINS-46025] - Set default cache control for REST API calls (#1303),,[JENKINS-46025] - Set default cache control for REST API calls (#1303),
954,Enable the Git flow / fix issue edit shows up without Git feature flag,,Enable the Git flow / fix issue edit shows up without Git feature flag,
955,Fixed 2.60.1 LTS version (#1267),,Fixed 2.60.1 LTS version (#1267),
956,bug/JENKINS-46009-safari-pipeline-alignment * Fix pipeline graph alignment issue in Safari (#1301),,bug/JENKINS-46009-safari-pipeline-alignment * Fix pipeline graph alignment issue in Safari (#1301),
957,Dependency upgrades 7th August 2017 (#1302),,Dependency upgrades 7th August 2017 (#1302),
958,bug/JENKINS-45560-bitbucket-credentials-wdth * Set the username/password fields to 100% width (#1295),,bug/JENKINS-45560-bitbucket-credentials-wdth * Set the username/password fields to 100% width (#1295),
959,JENKINS-45594# Updated min version requirement message for bb server (#1294),,JENKINS-45594# Updated min version requirement message for bb server (#1294),
960,JENKINS-45920 Backend for JIRA integration (#1290),"  Backend for JIRA integration   Add tests   Fixes   Fix test coverage   Add hashcode/toEquals   Improve test coverage   Improve test coverage, more   Fix jackson compatibility issue   Fix httpcore compatibility issue   Fix httpcore compatibility issue   dependency hell   Update to jira plugin 2.4   LinkedHashSet   Remove property ",JENKINS-45920 Backend for JIRA integration (#1290),"Backend for JIRA integration Add tests Fixes Fix test coverage Add hashcode/toEquals Improve test coverage Improve test coverage, more Fix jackson compatibility issue Fix httpcore compatibility issue Fix httpcore compatibility issue dependency hell Update to jira plugin 2.4 LinkedHashSet Remove property"
961,[maven-release-plugin] prepare for next development iteration,,[maven-release-plugin] prepare for next development iteration,
962,[maven-release-plugin] prepare release blueocean-parent-1.2.0-beta-4,,[maven-release-plugin] prepare release blueocean-parent-1.2.0-beta-4,
963,SECURIT-587# Enforce authentication and access control during create,pipeline,SECURIT-587# Enforce authentication and access control during create,pipeline
964,Update to pipeline-input-step 2.8,,Update to pipeline-input-step 2.8,
965,Revert parseValue change.,,Revert parseValue change.,
966,[SECURITY-576] Use InputStepExecution's permission checks.,,[SECURITY-576] Use InputStepExecution's permission checks.,
967,Use a custom builder to generate files to archive,,Use a custom builder to generate files to archive,
968,SECURITY-564: Artifacts listing uses permissions,,SECURITY-564: Artifacts listing uses permissions,
969,SECURITY-565# Enforce permission and access credential from user store,,SECURITY-565# Enforce permission and access credential from user store,
970,add title text to the edit icon (#46),,add title text to the edit icon (#46),
971,bug/JENKINS-45849-failing-js-extensions-test * Fix mockResourceLoadTracker object used in ExtensionRenderer test code (#1293),,bug/JENKINS-45849-failing-js-extensions-test * Fix mockResourceLoadTracker object used in ExtensionRenderer test code (#1293),
972,JENKINS-45922# Add indexing capability to MBP (#1292), JENKINS-45922# Add indexing capability to MBP  This is to allow pipeline editor to trigger indexing when it needs to. This can also allow blueocean UI to allow triggering.  JENKINS-45944# Added BluePipelineScm capability  This is going to fix pipeline editor's hardcoded comparison with _class of pipeline and use BluePipelineScm capability.,JENKINS-45922# Add indexing capability to MBP (#1292),JENKINS-45922# Add indexing capability to MBP This is to allow pipeline editor to trigger indexing when it needs to. This can also allow blueocean UI to allow triggering. JENKINS-45944# Added BluePipelineScm capability This is going to fix pipeline editor's hardcoded comparison with _class of pipeline and use BluePipelineScm capability.
973,JENKINS-45922# MBP indexing and Jenkinsfile edit/save support (#47),"  Support for multi-branch pipeline   JENKINS-45922# MBP indexing and Jenkinsfile edit/save support   Use capability to determine editable pipeline   Remove @action, not needed here. ",JENKINS-45922# MBP indexing and Jenkinsfile edit/save support (#47),"Support for multi-branch pipeline JENKINS-45922# MBP indexing and Jenkinsfile edit/save support Use capability to determine editable pipeline Remove @action, not needed here."
974,provide a login/logout button in result header (#1260),"  provide a login/logout button in result header   having to close the result page, login, go back, and click retry is   quite a non-obvious roundtrip coming from a GH status link   instead add a login/logout button to RunDetailsHeader   publish beta version of core-js so the CI server can build this branch   release new ver of core-js ",provide a login/logout button in result header (#1260),"provide a login/logout button in result header having to close the result page, login, go back, and click retry is   quite a non-obvious roundtrip coming from a GH status link instead add a login/logout button to RunDetailsHeader publish beta version of core-js so the CI server can build this branch release new ver of core-js"
975,Bump JDL and core-js to snapshot (#1291),,Bump JDL and core-js to snapshot (#1291),
976,[FIX JENKINS-43148] Add API for creating/reading a user's private SSH key (#1262),,[FIX JENKINS-43148] Add API for creating/reading a user's private SSH key (#1262),
977,Fix problems scrolling large pipelines (#1288),"  bug/JENKINS-43201-pipeline-graph-scrolling * Replace weirdly convoluted selected stage search logic   bug/JENKINS-43201-pipeline-graph-scrolling * Add a class to the container in JDL, update infinity json files to publish   bug/JENKINS-43201-pipeline-graph-scrolling * Working for wide pipelines   bug/JENKINS-43201-pipeline-graph-scrolling * Fix problem with labels caused by graph div not growing   Weird lint behaviour on switch :(   Publish JDL 0.0.143   Release core-js 0.0.147   Pull in updated jdl + core-js   JDL 0.0.144 and core-js 0.0.148 ",Fix problems scrolling large pipelines (#1288),"bug/JENKINS-43201-pipeline-graph-scrolling * Replace weirdly convoluted selected stage search logic bug/JENKINS-43201-pipeline-graph-scrolling * Add a class to the container in JDL, update infinity json files to publish bug/JENKINS-43201-pipeline-graph-scrolling * Working for wide pipelines bug/JENKINS-43201-pipeline-graph-scrolling * Fix problem with labels caused by graph div not growing Weird lint behaviour on switch :( Publish JDL 0.0.143 Release core-js 0.0.147 Pull in updated jdl + core-js JDL 0.0.144 and core-js 0.0.148"
978,[JENKINS-45766] Cherry pick organisation fixes from 1.1.0-release branch (#1289),  [JENKINS-45703][JENKINS-45442] [JENKINS-45482] [JENKINS-45360] Several fixes around organizations (#1272)   [JENKINS-45482] unit test showing incorrect behaviour.   If a custom blue ocean organisation is in use and it uses a root item that is not Jenkins then modifying existing GitHub organistaions fails.  [JENKINS-45442] unit test showing incorrect permission check.  When a custom organisation is in use pipeline creation checks permissions on jenkins rather than the organistion root.   Though shalt not set system properties in tests without restting them   [JENKINS-45360] unit test for duplicate MBP with custom org.   Improve the test coverage and demonstrate the issue with MBP and custom organizations. shouldFailOnValidation4 is the test that fails in this case.  Just increasing test coverage of custom orgs.  No issue was observed around this area but given I was working in the area seemed logical to add it at the same time to prevent any regreessions.  [JENKINS-45422] the ACL check should be on the org folder.  The ACL check was checking the wrong ACL leading to a failure to create pipelines when a custom organisation was in use.  [JENKINS-45482] Use the correct Item.  When obraining the Item to see if it already exists the check used the incorrect path if a custom Organisation was in use.  [JENKINS-45360] check the organisation root not Jenkins for duplicates.  When we are checking for existing items we need to do it in the root of the organisation and not the root of Jenkins.   Credentials uses an invalid org when no authentication in use   [JENKINS-45703] - Check the organization from the url and the factory instead of jenkins root   Adress comment.   change version to steel   [JENKINS-45703] Use better regex   revert to normal snapshotting names   Fixed a merge error and added apiUrl for cred creation as needed on master ,[JENKINS-45766] Cherry pick organisation fixes from 1.1.0-release branch (#1289),[JENKINS-45703][JENKINS-45442] [JENKINS-45482] [JENKINS-45360] Several fixes around organizations (#1272) [JENKINS-45482] unit test showing incorrect behaviour. If a custom blue ocean organisation is in use and it uses a root item that is not Jenkins then modifying existing GitHub organistaions fails. [JENKINS-45442] unit test showing incorrect permission check. When a custom organisation is in use pipeline creation checks permissions on jenkins rather than the organistion root. Though shalt not set system properties in tests without restting them [JENKINS-45360] unit test for duplicate MBP with custom org. Improve the test coverage and demonstrate the issue with MBP and custom organizations. shouldFailOnValidation4 is the test that fails in this case. Just increasing test coverage of custom orgs. No issue was observed around this area but given I was working in the area seemed logical to add it at the same time to prevent any regreessions. [JENKINS-45422] the ACL check should be on the org folder. The ACL check was checking the wrong ACL leading to a failure to create pipelines when a custom organisation was in use. [JENKINS-45482] Use the correct Item. When obraining the Item to see if it already exists the check used the incorrect path if a custom Organisation was in use. [JENKINS-45360] check the organisation root not Jenkins for duplicates. When we are checking for existing items we need to do it in the root of the organisation and not the root of Jenkins. Credentials uses an invalid org when no authentication in use [JENKINS-45703] - Check the organization from the url and the factory instead of jenkins root Adress comment. change version to steel [JENKINS-45703] Use better regex revert to normal snapshotting names Fixed a merge error and added apiUrl for cred creation as needed on master
979,Remove the insanity around OrganizationFactory usages (#1278),,Remove the insanity around OrganizationFactory usages (#1278),
980,Bug/jenkins 45192 action icon buttons don't have tooltips (#1285),  add tooltip to history icon   add title to the favourite star icon   use const instead of let   publish beta ver of jdl and core-js   publish new ver of jdl and core-js ,Bug/jenkins 45192 action icon buttons don't have tooltips (#1285),add tooltip to history icon add title to the favourite star icon use const instead of let publish beta ver of jdl and core-js publish new ver of jdl and core-js
981,Story/jenkins 42791 scm source additions (#1276),"  add ""ScmSource"" to Blue MBP and OrgFolder   add methods to ScmContentProvider to identify SCM and retrieve API URL; implement ""ScmSource"" for Multibranch and Org Folder   implement new ScmContentProvider methods for GitHub and add new scm provider for GitHub Enterprise   implement new ScmContentProvider methods for Bitbucket Cloud and Server   fix minor issues that misreported SCM.ID for github-enterprise and bitbucket-cloud   test new ScmContentProvider for Bitbucket Cloud/Server   test new ScmContentProvider for GitHub Cloud/Enterprise ",Story/jenkins 42791 scm source additions (#1276),"add ""ScmSource"" to Blue MBP and OrgFolder add methods to ScmContentProvider to identify SCM and retrieve API URL; implement ""ScmSource"" for Multibranch and Org Folder implement new ScmContentProvider methods for GitHub and add new scm provider for GitHub Enterprise implement new ScmContentProvider methods for Bitbucket Cloud and Server fix minor issues that misreported SCM.ID for github-enterprise and bitbucket-cloud test new ScmContentProvider for Bitbucket Cloud/Server test new ScmContentProvider for GitHub Cloud/Enterprise"
982,Bug/jenkins 42975 no hover text for edit and close buttons on toolbar (#1286),  add missing title to the close icon   publish beta ver of core-js   use translator for close text   release new version of core-js   forward translator function already loaded in RunDetailsHeader   use the dashboard message bundle for the close icon hover text   release another version of core-js ,Bug/jenkins 42975 no hover text for edit and close buttons on toolbar (#1286),add missing title to the close icon publish beta ver of core-js use translator for close text release new version of core-js forward translator function already loaded in RunDetailsHeader use the dashboard message bundle for the close icon hover text release another version of core-js
983,"to save disk space, can we skip this (#39)",,"to save disk space, can we skip this (#39)",
984,JENKINS-45748 Blue Ocean display URL provider (#1284),Upgrade to Blue Ocean display URL provider 2.1.0,JENKINS-45748 Blue Ocean display URL provider (#1284),Upgrade to Blue Ocean display URL provider 2.1.0
985,Handle skipped stages (#1277),JENKINS-39628 Handle skipped stages in the Pipeline Graph,Handle skipped stages (#1277),JENKINS-39628 Handle skipped stages in the Pipeline Graph
986,add a pull request template (#44),,add a pull request template (#44),
987,Story/jenkins 42791 refactor GitHub credential step (#1266),"  add utility method for easily adding per-test WireMock stubs to test more specific GitHub API responses   make /scm/github return 428 in the event that an existing credential has a token that is no longer valid or lacks the correct scopes   seperate GitHub and GitHub Enterprise API tests   remove underscores in test method names   add validation when fetching existing github enterprise credential   rework ""waitAtLeast"" function into PromiseDelayUtils that handles rejections properly; add test coverage   refactor GithubCredentialsStep into ""GithubCredentialInput"" wrapped by generic ""CredentialPicker"" component that can support multiple credential types   renaming for consistency   show the selected server URL like we do now in Bitbucket Server flow   fix jsdoc typo; add logging statement to ATH runner to indicate which test is being run   fix typos and names   refactor styles for credentials picker so github token views renders correct irrespective of context ",Story/jenkins 42791 refactor GitHub credential step (#1266),"add utility method for easily adding per-test WireMock stubs to test more specific GitHub API responses make /scm/github return 428 in the event that an existing credential has a token that is no longer valid or lacks the correct scopes seperate GitHub and GitHub Enterprise API tests remove underscores in test method names add validation when fetching existing github enterprise credential rework ""waitAtLeast"" function into PromiseDelayUtils that handles rejections properly; add test coverage refactor GithubCredentialsStep into ""GithubCredentialInput"" wrapped by generic ""CredentialPicker"" component that can support multiple credential types renaming for consistency show the selected server URL like we do now in Bitbucket Server flow fix jsdoc typo; add logging statement to ATH runner to indicate which test is being run fix typos and names refactor styles for credentials picker so github token views renders correct irrespective of context"
988,JENKINS-45099 special JSON characters are not consistently quoted (#1281),,JENKINS-45099 special JSON characters are not consistently quoted (#1281),
989,[maven-release-plugin] prepare for next development iteration,,[maven-release-plugin] prepare for next development iteration,
990,[maven-release-plugin] prepare release blueocean-parent-1.2.0-beta-3,,[maven-release-plugin] prepare release blueocean-parent-1.2.0-beta-3,
991,JENKINS-45632 Handle when default branch is not found (#1268),Fixes a bug where if the Bitbucket branch source cannot find a default branch the scan will fail.,JENKINS-45632 Handle when default branch is not found (#1268),Fixes a bug where if the Bitbucket branch source cannot find a default branch the scan will fail.
992,JENKINS-45589 check for null when using OrganizationFactory (#1274),,JENKINS-45589 check for null when using OrganizationFactory (#1274),
993,JENKINS-45589 Fix NPE (#1273),Caused by: java.lang.NullPointerException     at io.jenkins.blueocean.service.embedded.rest.QueueUtil.getQueuedItem(QueueUtil.java:24)     at io.jenkins.blueocean.events.BlueMessageEnricher.enrich(BlueMessageEnricher.java:96)     at org.jenkinsci.plugins.pubsub.PubsubBus.publish(PubsubBus.java:133)     ... 21 more,JENKINS-45589 Fix NPE (#1273),Caused by: java.lang.NullPointerException     at io.jenkins.blueocean.service.embedded.rest.QueueUtil.getQueuedItem(QueueUtil.java:24)     at io.jenkins.blueocean.events.BlueMessageEnricher.enrich(BlueMessageEnricher.java:96)     at org.jenkinsci.plugins.pubsub.PubsubBus.publish(PubsubBus.java:133)     ... 21 more
994,JENKINS-45011 make commit id in run result header clickable (#1212),"  make commit id in run result header clickable   re-use the CommitHash component from the JDL   release beta version of corejs   fix broken test affected by the re-factoring   release beta version of core-js   move changes from https://github.com/jenkinsci/jenkins-design-language/pull/180/files   make the CommitId component consistent   publish new core-js and jdl versions   use the last commit in the changeset as the commit in the header   remove doubled check that was not needed   change the dash ""type"" so it is consistent   add commitUrl field in the run obj   use commitID and commitUrl instead of changeset ids and urls, remove test code   fix '—' char in test   release beta ver of core-js and jdl   release new ver of core-js and jdl ",JENKINS-45011 make commit id in run result header clickable (#1212),"make commit id in run result header clickable re-use the CommitHash component from the JDL release beta version of corejs fix broken test affected by the re-factoring release beta version of core-js move changes from link make the CommitId component consistent publish new core-js and jdl versions use the last commit in the changeset as the commit in the header remove doubled check that was not needed change the dash ""type"" so it is consistent add commitUrl field in the run obj use commitID and commitUrl instead of changeset ids and urls, remove test code fix '—' char in test release beta ver of core-js and jdl release new ver of core-js and jdl"
995,Small update to README with run instructions (#43),,Small update to README with run instructions (#43),
996,JENKINS-45253 Creating a pipeline results in a not found error (#1261),,JENKINS-45253 Creating a pipeline results in a not found error (#1261),
997,"Since version 1.6, the GitHub Organization Folder has been an obsolete tombstone (#1264)","No need for installations to keep installing it anew, the required functionality has been incorporated into the github-branch-source plugin. See: https://github.com/jenkinsci/github-organization-folder-plugin","Since version 1.6, the GitHub Organization Folder has been an obsolete tombstone (#1264)","No need for installations to keep installing it anew, the required functionality has been incorporated into the github-branch-source plugin. See: link"
998,Bump cloudbees-folder-plugin to 6.1.0 to fix classic dashboard error (#1263),branch-api-plugin depends on cloudbees-folder-plugin 6.1.0.,Bump cloudbees-folder-plugin to 6.1.0 to fix classic dashboard error (#1263),branch-api-plugin depends on cloudbees-folder-plugin 6.1.0.
999,Bug/jenkins 40163 baseline shift in breadcrumbs (#1235),"  fix baseline shift in breadcrumbs   publish jdl and core-js beta versions   make the run number match the baseline of the breadcrumb   publish beta versions of core-js and jdl   make title underlined on hover, this will keep the behaviour consistent with other screens   release new ver of core-js   release new version of core-js that has a jdl that is non-beta ",Bug/jenkins 40163 baseline shift in breadcrumbs (#1235),"fix baseline shift in breadcrumbs publish jdl and core-js beta versions make the run number match the baseline of the breadcrumb publish beta versions of core-js and jdl make title underlined on hover, this will keep the behaviour consistent with other screens release new ver of core-js release new version of core-js that has a jdl that is non-beta"
1000,JENKINS-45016 Branch filter clear behaviour (#1227)," set the original value back if blured with an empty value, force the branch filter to lose focus after change  the setTimeout hack is used to get the functions out of the call stack and only run it when the stack is empty   fix lint error   use state to change the value of the branch filter input instead of manipulating the dom directly   fix lint error ",JENKINS-45016 Branch filter clear behaviour (#1227),"set the original value back if blured with an empty value, force the branch filter to lose focus after change the setTimeout hack is used to get the functions out of the call stack and only run it when the stack is empty fix lint error use state to change the value of the branch filter input instead of manipulating the dom directly fix lint error"
1001,Improvement/jenkins 45558 editor button style (#42),  ignore IDEA files   use more recent blueocean release for hpi:run   add blueocean-events as a specific dependency to avoid wrong version in hpi:run   apply white fill when in run header; apply gray/blue fill when in branches tab actions   remove unused import ,Improvement/jenkins 45558 editor button style (#42),ignore IDEA files use more recent blueocean release for hpi:run add blueocean-events as a specific dependency to avoid wrong version in hpi:run apply white fill when in run header; apply gray/blue fill when in branches tab actions remove unused import
1002,Hotfix/dep version tweaks (#41),  ignore IDEA files   use more recent blueocean release for hpi:run   add blueocean-events as a specific dependency to avoid wrong version in hpi:run ,Hotfix/dep version tweaks (#41),ignore IDEA files use more recent blueocean release for hpi:run add blueocean-events as a specific dependency to avoid wrong version in hpi:run
1003,Bitbucket Cloud and Server (#1195),"  JENKINS-44666# Pipeline creation for bitbucket server   Moved GitContent over to scm package   This is the right package for it to be in and there are enouhg tests for it in github and bitbucket modules.   test refactoring to run wiremock with differetn target api servers   Fixed index.jelly description   AbstractBitbucketScm to serve as super class for server and cloud impl   Bitbucket cloud models and refactoring   Bitbucket cloud API   Includes related tests.   Set bb server url only if the target is bb server and not cloud   Bug fixes   Wiremock related adjustment to api factory selection during test   Test improvements for bb cloud   Set jenkins root url from request if not already set   This is to keep bitbucket build notifications to work out of the box.  bitbucket api endpoint to be served from https://bitbucket.org/api  This is to be in line with bitbucket-branch-source that uses this url instead of https://api.bitbucket.org. This is so that we can use credentials across to bitbucket-branch-source.   bitbucket module parent version bump   Doc improvements and cleanup   Fixed accidentally moved github wiremock recordings   Now really fixing it, missed to add these wiremock files   Upgraded to improved branch source api   Bitbucket server endpoint and endpoint related refactoring   i18n test fix   Corrected error text   Beginning work on bitbucket front end   Fixed import   By default set 'All Branch' trait   Working bitbucket cloud pipeline creation   Removed accidentally checked in files   BitBucket server pipeline creation   List user org together with teams in bitbucket cloud org list   Use correct BB server URL API from BB branch source API   bumped up versions   Replace BitBucket by Bitbucket   'newInstance' renamed to 'create' for consistency   i18n fixes and improvements   Reverted code to use server name   We display URL of server below selected server name from drop down. If name is null then url is displayed instead.   Updated bitbucket icon   id added as property to ScmServerEndpoint and related refactoring   Bitbucket server version validation API   Bitbucket server version validation in creation flow   Fixed lint issue   delint   Content creation in empty repo and i18n fix   Fixed bug to correctly determine user org   Fixed credential/choose server state and some cleanup   Plain getUser() require higher privilage and we don't need it so removed   Fixed completions state properly and other fixes mentioned in Cliff feedback   Upgraded branch source to released version   Introduced feature flag to enable bitbucket pipeline creation   We need to fetch user with credentials, reverted this code for correct behavior   Updaed pom version   Invalid url error message fix ",Bitbucket Cloud and Server (#1195),"JENKINS-44666# Pipeline creation for bitbucket server Moved GitContent over to scm package This is the right package for it to be in and there are enouhg tests for it in github and bitbucket modules. test refactoring to run wiremock with differetn target api servers Fixed index.jelly description AbstractBitbucketScm to serve as super class for server and cloud impl Bitbucket cloud models and refactoring Bitbucket cloud API Includes related tests. Set bb server url only if the target is bb server and not cloud Bug fixes Wiremock related adjustment to api factory selection during test Test improvements for bb cloud Set jenkins root url from request if not already set This is to keep bitbucket build notifications to work out of the box. bitbucket api endpoint to be served from link This is to be in line with bitbucket-branch-source that uses this url instead of link. This is so that we can use credentials across to bitbucket-branch-source. bitbucket module parent version bump Doc improvements and cleanup Fixed accidentally moved github wiremock recordings Now really fixing it, missed to add these wiremock files Upgraded to improved branch source api Bitbucket server endpoint and endpoint related refactoring i18n test fix Corrected error text Beginning work on bitbucket front end Fixed import By default set 'All Branch' trait Working bitbucket cloud pipeline creation Removed accidentally checked in files BitBucket server pipeline creation List user org together with teams in bitbucket cloud org list Use correct BB server URL API from BB branch source API bumped up versions Replace BitBucket by Bitbucket 'newInstance' renamed to 'create' for consistency i18n fixes and improvements Reverted code to use server name We display URL of server below selected server name from drop down. If name is null then url is displayed instead. Updated bitbucket icon id added as property to ScmServerEndpoint and related refactoring Bitbucket server version validation API Bitbucket server version validation in creation flow Fixed lint issue delint Content creation in empty repo and i18n fix Fixed bug to correctly determine user org Fixed credential/choose server state and some cleanup Plain getUser() require higher privilage and we don't need it so removed Fixed completions state properly and other fixes mentioned in Cliff feedback Upgraded branch source to released version Introduced feature flag to enable bitbucket pipeline creation We need to fetch user with credentials, reverted this code for correct behavior Updaed pom version Invalid url error message fix"
1004,[maven-release-plugin] prepare for next development iteration,,[maven-release-plugin] prepare for next development iteration,
1005,[maven-release-plugin] prepare release blueocean-parent-1.2.0-beta-2,,[maven-release-plugin] prepare release blueocean-parent-1.2.0-beta-2,
1006,pubsub-1.12 (#1256),  pubsub snapshot version   pubsub 1.12 ,pubsub-1.12 (#1256),pubsub snapshot version pubsub 1.12
1007,JENKINS-43906: Git creation ath tests (#1217),  Test   Update jenkinsfile'   typo   typo   Increase timeout   more timeouts   Refresh page   wayward backtick   One day we will crash into mars because of a typo   adding in a reload for activity screen   relaxing timeouts   Use sse for refresh   debugging   reorder tests   hail mary   More debugging   Ignore test ,JENKINS-43906: Git creation ath tests (#1217),Test Update jenkinsfile' typo typo Increase timeout more timeouts Refresh page wayward backtick One day we will crash into mars because of a typo adding in a reload for activity screen relaxing timeouts Use sse for refresh debugging reorder tests hail mary More debugging Ignore test
1008,Take ScreenShots on any exception (#1255),,Take ScreenShots on any exception (#1255),
1009,Add retry support for tests via @Retry(n) (#1251),  Add retry support for tests via @Retry(n)   Fix failure   Clear failures   fix compilation issue ,Add retry support for tests via @Retry(n) (#1251),Add retry support for tests via @Retry(n) Fix failure Clear failures fix compilation issue
1010,relax more timings (#1250),,relax more timings (#1250),
1011,"Disembiguate generic ""Not Found"" error reported in JENKINS-45253 (#1247)","  Disembiguate generic ""Not Found"" error reported in JENKINS-45253   Improve message ","Disembiguate generic ""Not Found"" error reported in JENKINS-45253 (#1247)","Disembiguate generic ""Not Found"" error reported in JENKINS-45253 Improve message"
1012,"Revert ""Update pom.xml (#1248)""",This reverts commit 5b1ead5a5880704514874bc8a60029b6319c9a5b.,"Revert ""Update pom.xml (#1248)""",This reverts commit 5b1ead5a5880704514874bc8a60029b6319c9a5b.
1013,Update pom.xml (#1248),,Update pom.xml (#1248),
1014,Increase timeout on ATH (#1243),  Increase timeout on ATH   moar timeout ,Increase timeout on ATH (#1243),Increase timeout on ATH moar timeout
1015,Impersonate SYSTEM for addEndpoint (#1245),,Impersonate SYSTEM for addEndpoint (#1245),
1016,Use api.github.com if is already exists when testing GHE (#1244),Previous builds failing as github branch source unifies github enterprise and github cloud,Use api.github.com if is already exists when testing GHE (#1244),Previous builds failing as github branch source unifies github enterprise and github cloud
1017,switch to addEndpoint (#1242),,switch to addEndpoint (#1242),
1018,Bug/jenkins 44718 step description does not show ellipsis when truncated (#1236),"  fix step description not showing ellipsis when truncated, add title to step description   publish beta versions of jdl and core-js   publish jdl and core-js ",Bug/jenkins 44718 step description does not show ellipsis when truncated (#1236),"fix step description not showing ellipsis when truncated, add title to step description publish beta versions of jdl and core-js publish jdl and core-js"
1019,update default page title (#1238),,update default page title (#1238),
1020,make header link a real anchor (#1240),,make header link a real anchor (#1240),
1021,"Revert ""Move to addEndpoint() to retain binary compatibility (#1241)""",This reverts commit 974856d4efdca2c11e8349b50399126123a69acc.,"Revert ""Move to addEndpoint() to retain binary compatibility (#1241)""",This reverts commit 974856d4efdca2c11e8349b50399126123a69acc.
1022,Move to addEndpoint() to retain binary compatibility (#1241),,Move to addEndpoint() to retain binary compatibility (#1241),
1023,JENKINS-44698: test new branch creation (#1233),,JENKINS-44698: test new branch creation (#1233),
1024,Update run details artefacts view to new table design (#1232),"  feature/JENKINS-41833-artefacts-table * Convert artefacts table to new table design   feature/JENKINS-41833-artefacts-table * Fix download button style   feature/JENKINS-41833-artefacts-table * Lint and test fixes   feature/JENKINS-41833-artefacts-table * Some ATH updates to run on dogfood   feature/JENKINS-41833-artefacts-table Delete unused old cell link component   feature/JENKINS-41833-artefacts-table * Rename RunDetailsRow to ActivityDetailsRow as per Cliff's suggestion   feature/JENKINS-41833-artefacts-table * Fix a typo Keith noticed, and clean up some proptypes   feature/JENKINS-41833-artefacts-table * Fix proptypes issue ",Update run details artefacts view to new table design (#1232),"feature/JENKINS-41833-artefacts-table * Convert artefacts table to new table design feature/JENKINS-41833-artefacts-table * Fix download button style feature/JENKINS-41833-artefacts-table * Lint and test fixes feature/JENKINS-41833-artefacts-table * Some ATH updates to run on dogfood feature/JENKINS-41833-artefacts-table Delete unused old cell link component feature/JENKINS-41833-artefacts-table * Rename RunDetailsRow to ActivityDetailsRow as per Cliff's suggestion feature/JENKINS-41833-artefacts-table * Fix a typo Keith noticed, and clean up some proptypes feature/JENKINS-41833-artefacts-table * Fix proptypes issue"
1025,Simple grammar correction (#1239),,Simple grammar correction (#1239),
1026,ATH 2.60.1 (#1234),,ATH 2.60.1 (#1234),
1027,feature/JENKINS-41833-run-changes (#1231), Update RunDetailsChanges Style changes to support multi-line table cells Updated unit tests Update README to reflect update to Jest (stolen from core-js README),feature/JENKINS-41833-run-changes (#1231),Update RunDetailsChanges Style changes to support multi-line table cells Updated unit tests Update README to reflect update to Jest (stolen from core-js README)
1028,Use GraphListener and FlowExecutionListener to receive events. (#1228),,Use GraphListener and FlowExecutionListener to receive events. (#1228),
1029,[JENKINS-45292] Dropdown should allow custom footer  (#1222),  [JENKINS-45292-dropdown-footer] Add ability to add custom footer to dropdown menu   [JENKINS-45292-dropdown-footer] version dance   [JENKINS-45292-dropdown-footer] prepare next version ,[JENKINS-45292] Dropdown should allow custom footer  (#1222),[JENKINS-45292-dropdown-footer] Add ability to add custom footer to dropdown menu [JENKINS-45292-dropdown-footer] version dance [JENKINS-45292-dropdown-footer] prepare next version
1030,fix pom warnings (#1225),,fix pom warnings (#1225),
1031,Replay and retry test fix with wait time,There appears to be a race/eventual consistency problem without a wait in place.,Replay and retry test fix with wait time,There appears to be a race/eventual consistency problem without a wait in place.
1032,CoreJS dance (#1223),,CoreJS dance (#1223),
1033,Add ability to post to the analytics track endpoint (#1218),  Add ability to post to the analytics track endpoint   Oh eslint gods you are cruel and greedy   Fix index.js ,Add ability to post to the analytics track endpoint (#1218),Add ability to post to the analytics track endpoint Oh eslint gods you are cruel and greedy Fix index.js
1034,Update Pull Requests view to new tables (#1220),"  feature/JENKINS-41833-pr-table-update * Update to PR tab for new tables almost complete, need to pull from master   feature/JENKINS-41833-pr-table-update * Cleanups, squash last few TODOs, and appease the lint gods   feature/JENKINS-41833-pr-table-update * Fix some stupid errors   feature/JENKINS-41833-pr-table-update * Update tests   feature/JENKINS-41833-pr-table-update * Tweak author col ",Update Pull Requests view to new tables (#1220),"feature/JENKINS-41833-pr-table-update * Update to PR tab for new tables almost complete, need to pull from master feature/JENKINS-41833-pr-table-update * Cleanups, squash last few TODOs, and appease the lint gods feature/JENKINS-41833-pr-table-update * Fix some stupid errors feature/JENKINS-41833-pr-table-update * Update tests feature/JENKINS-41833-pr-table-update * Tweak author col"
