Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
JENKINS-46017 Restore Github Issue implementation  (#1436),0.7303067,JENKINS-70808 - Fix isRestartable by only checking against the curren… (#2416) (#2417) @olamy,,1
show run name in run column on the activity tab instead of run id (#1438),0.3946827,JENKINS-51716 Prevent non numeric run id from throwing exception when a run is actually found (#1932) @halkeye,,0
bug/JENKINS-45082 ms edge loading svg doesn't animate (#1430),0.59165347,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,"for the loading wheels animations, change css keyframe transformations to js based svg transform atributes release beta version of core-js and the JDL fix core-js deps change variable name, fix cancelAnimationFrame call release new beta versions of the jdl and core-js release new ver of core-js and jdl tip up core-js and jdl versions",0
"[JENKINS-47146,JENKINS-45589] Remove expensive fallback path for expected build number and NPE (#1433)",0.76355124,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,"Remove expensive fallback path for expected build number and NPE This changes fixes an issue I've seen come up: When large numbers of triggers are run at once, the getBuilds call in getRun is extremely expensive.  It effectively ends up loading all the builds for a certain job. This causes delays of sometimes several hours in scheduling jobs when load is high. NPE when queued items can't be found in the queue.  This tends to happen more on startup. The reason for removing this code is basically like this.  When a queue item that is blocked, waiting, etc. passes through here, the codepath appears to always return null.  This is becuase the queue item has not yet become a build and thus there is no entry in the job's build list.  The one I've found case where this does work is when the queue item leaves the queue (becomes a LeftItem).  At that point, it has been assigned a run number, and this code does work.  However, logically at that point this is no longer an expected build number.  It's an actual build number.  The regular build id logic in the blue ocean UI should take over at that point. Now, it's entirely possible that I missed a crucial case here.  However, the getRun code is undoubtedly incorrect as it is extremely inefficient. Check for null job_run_queueId Check job event, if its running then simply return run id",1
Changed pom version for 1.4.0 development (#1431),0.57907873,Upgrade plugin parent POM from 4.53 to 4.57 (#2418) @basil,,0
feature/JENKINS-46951-highlight-test-failures * Put a badge on the tests tab when showing a run with failing tests (#1429),0.6280459,JENKINS-46193 - Add support for filtering out non regressed failures. (#1938) @halkeye,,0
[FIX JENKINS-47148] Add a11y support for textInput (#1428),0.6943526,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,[a11ySupportTextinput] Add a11y support for textInput [a11ySupportTextinput] Rename property as asked by @sophistifunk,0
[maven-release-plugin] prepare release blueocean-parent-1.3.0-beta-5,0.6420244,[JENKINS-52825] - Add blueocean-executor-info-plugin to the blueocean meta package as a dependancy (#1925) @halkeye,,0
JENKINS-47114# Upgrade plugin-pom and jenkins-test-harness (#1421),0.7367568,Upgrade ath test to use jenkins core 2.222.4 same as one defined in plugin pom (#2139) @olamy,Fixes running unit tests from inside IDEA.,1
Disable the editor for non-SSH git repositories (#1427),0.36773312,"JENKINS-56773 - Disable Executor plugin by default, and throttle requests for the api for those that have it installed (#1947) @halkeye",,0
[maven-release-plugin] prepare release blueocean-parent-1.3.0-beta-4,0.6418855,[JENKINS-52825] - Add blueocean-executor-info-plugin to the blueocean meta package as a dependancy (#1925) @halkeye,,0
Use jwt for authentication (#1426),0.56861883,[JENKINS-62666] Adding a /jwt-auth/jwks endpoint that follows the RFC7517 #2077 @Lucas-C @lenaing ,,0
Disable JWT for ssh test (#1424),0.5283408,[JENKINS-62666] Adding a /jwt-auth/jwks endpoint that follows the RFC7517 #2077 @Lucas-C @lenaing ,,0
"[FIX JENKINS-46854] [FIX JENKINS-46862] Fix editor error display, credentials for http/https, editor roundtrip (#1394)",0.77191186,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,,1
Publish JDL and core-js and update deps (#1420),0.47023928,Bump jose4j from 0.6.0 to 0.7.6 (#2148) @dependabot,JDL 0.0.154 JDL snapshot core-js 0.0.165 core-js snapshot Update deps,0
Jenkins-46948 linkify logs (#1419),0.73444986,JENKINS-60995 - Fix downstream build link (#2187) @Vlatombe,"feature/JENKINS-46948-linkify-logs * Componentise and export Linkify with url filtering, delete some old table stuff that I should have cleaned up ages ago feature/JENKINS-46948-linkify-logs * JDL and core-js betas feature/JENKINS-46948-linkify-logs * Linkification in logs working alongside ansi support without issue 👌 feature/JENKINS-46948-linkify-logs * Add a unit test",1
upgrade declarative to the released version 1.2 (#1416),0.54168767,Update README.md (#2145) @jtnord,"upgrade declarative to the released version scm-api dependency not needed by rest-impl module bump scm-api to 2.2.2, thats latest from pipeline-model-defimnition 1.2",0
JENKINS-47042# HTTP proxy support for github access (#1414),0.6850157,JENKINS-61822 - Fix github-api 1.107+ incompatibilities (#2064) @bitwiseman,,0
element must have a lang attribute (#1415),0.4041074,Bump ua-parser-js from 0.7.19 to 0.7.33 in /blueocean-web (#2389) @dependabot,link  The HTML document must contain a valid lang attribute or must correspond to a valid lang code for multilingual screen reader users who may prefer a language other than the default.,0
[maven-release-plugin] prepare release blueocean-parent-1.3.0-beta-3,0.6409887,[JENKINS-52825] - Add blueocean-executor-info-plugin to the blueocean meta package as a dependancy (#1925) @halkeye,,0
[FIX JENKINS-47032] IE will give focus to StatusIndicator in creation flow (#1411),0.62505674,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,"Add focusable=""false"" to StatusIndicator All SVG need to have focusable=""false"" otherwise IE may give them focus even if they are not anymore in the DOM and your document.activeElement becomes null and TAB_INDEX starts at top level (either document or browser(!)). Can be seen in any creation flow. When using the keybaord to navigate in the create flow if you tab from an input field you get nothing and then tab again and you get the next element in the focus. Basically you need to shift-tab or tab twice to move between the control elements when a statusIndicator is in between since it will ""steal"" the focus due the the svg not having focusable=""false"". Happens in IE only, Edge is correct as is Chrome. Drop property since unlikely to be ever used",0
code owners (#1410),0.40534487,Swap code owners with the jenkinsci group so it matches who has access to the project (#1985) @halkeye,,0
Update Dropdown.jsx (#1409),0.4092773,Update README.md (#2145) @jtnord,,0
Bug/jenkins 46977 namespaces linkification (#1408),0.6755444,JENKINS-60995 - Fix downstream build link (#2187) @Vlatombe,"bug/JENKINS-46977-namespaces-linkification * Only linkify prefixed URLs in ResultItem JDL 0.0.151 bump JDL to snapshot core-js 0.0.161 bump core-js to snapshot bug/JENKINS-46977-namespaces-linkification * Update to latest core-js and JDL bug/JENKINS-46977-namespaces-linkification * Add some tests for the linkification, improve the old tests, and fix a bug in the default state when expanded prop not set JDL 0.0.153 Bump JDL to snapshot core-js 0.0.164 Bump core-js to SNAPSHOT bug/JENKINS-46977-namespaces-linkification * Pull in new JDL and core-js",0
Topic/trends (#1373),0.40311056,Prepare for next release (#2012) @halkeye,"Trends WIP comment out restriction so it can be referenced in other modules fix missing export in index file for ""component"" get a trends chart showing for junit (default branch only) don't uriEncode fullName in REST API URL filter by branch fix for findbugs exclude ""trends"" code from coverage check during development recharts@1.0.0-alpha.4; use precise version minor styling of trends view; format the junit data a little better make junit trends more useful and nicer relax checkshrinkwrap to allow dot character in the part of the version string after the dash force repositioning of legend add a ""coverage"" trend with jacoco implementation exclude jacoco trends from coverage checks make the trends fully data-driven using new Row -> List model hopefully cleaner impl for data-driven trends refactor to remove ""coverage"" from core blueocean-rest model and provide it only through ""trends"" API fix incorrect trend labels for coverage add back jacoco exclude that was accidentally removed ignore uncovered predicate use standard Java getters on Row objects (rather than nested ""columns"" Map) Stage trend impl (#1368) add stage trend backend implement ""getColumns"" for StageDurationTrend enhance ""createChartSeries"" to use the Table.columns field if available, else fall back to finding all unique keys across all rows ignore coverage for StageRuntimeTrends for now allow custom charts to be used for trends apply consistent wrapper elements to all charts implement custom AreaChart for stage duration tweak the chart sizes so we can get three across at our max supported width rename variable for clarity automatically link HPI's for all submodules (except 'blueocean' aggregrator) Revert ""automatically link HPI's for all submodules (except 'blueocean' aggregrator)"" This reverts commit b8031f04f7cefea7e32123e177f4cd3f409c51fd. fix an issue where javadoc was failing in blueocean-rest-impl due to incorrect @throws javadoc in UserImpl remove temporary jacoco exclusions remove jacoco and coverage model from rest-impl as this will be implemented in its own plugin add some basic API tests for trends remove ""getAllActions"" as it is currently not needed after removing coverage / jacoco trend refinement to trends test rename trend to ""StageDurationTrend""; add support for classic pipeline in addition to multibranch; add test coverage javadoc; extract BlueTableRow as top-level class first pass at implementing pagination for rows; still a bug with StageDurationTrend's nodes not flattening onto the row return stage durations in ""nodes"" object since merge and CustomExportedBean seem not to work in this use case fix a bug where the ColumnFilter's icons were not visible when a selection had been made but the element was not focused implement fetching of paginated trends data adapt custom StageDurationChart to revised data model put ""Trends"" UI behind a feature flag fix uncovered Predicate in iterator() - remove iterator(start, limit) impl that was overriding the default impl but doing the same thing anyways. default impl will delegate to iterator() so it's covered in tests prevent dialog from stretching horizontally when display long error message make PageTabs more resilent when passed a falsy child (and tests) publish the entire damn universe after adding 7 characters of code to one JDL component defend against a null/undefined ""nodes"" property re-add javadoc that went missing in refactor add ""displayName"" property for BlueTrend; improve Javadoc for ""id"" property write a test to prove that BlueTrend.id collisions won't break the trend republish beta JDL and core-js fix warning in unit test release jenkins-design-language 0.0.152 tick JDL version release blueocean-core-js 0.0.163 tick blueocean-core-js version use production releases of jenkins-design-language and blueocean-core-js",0
JENKINS-45333# PCT fix: upgrade plugin pom (#1383),0.776657,Fix PCT failures when running against Jenkins 2.249+ (#2094) @dwnusbaum ,JENKINS-45333# Upgrade plugin-pom to 2.33 Fix for access modifier check Pick maven-hpi-plugin version from parent plugin-pom Exclude transitive dependency causing upper bound failures Removed direct dependency on upper bound dependency and incorporated other feedbacks from PR review Make sure JWT flag is set correctly This fixes test flakyness where in some edge cases BlueOceanConfigProperties.BLUEOCEAN_FEATURE_JWT_AUTHENTICATION is set before unit tests set this JVM property. More upper bound fixes Link to token-micro PR Addressed PR review comments Use apache-httpcomponents-client-4-api plugin Added apache-httpcomponents-client-4-api to aggregator as mvn hpi:run won't pick it up Reverted accidental upgrade of token-micro,1
JENKINS-45391 Job parameter entry dialog does not say what the parameter is (#1396),0.6690844,JENKINS-47929 - Extensible run details tabs (#2345) @stuartrowe,"in param dialog, when no description present on a param, use the param name as title add test for String component release non-beta ver of core-js tick up core-js version nb",0
"[FIX JENKINS-46959] Remove unnecessary ""no branch"" (#1404)",0.8100139,JENKINS-70808 - Fix isRestartable by only checking against the curren… (#2416) (#2417) @olamy,"Removing all this logic since I don't think there's much value anyway. With Git, the sha is enough to identify the exact code base associated to the thing in use. So I don't think it's worth spending any time making this work better/again.",1
add required roles to acceptance-tests readme and props file (#1407),0.4644878,Bump junit from 4.13 to 4.13.1 in /acceptance-tests (#2110) @dependabot,,0
Task/jenkins 42283 fetch promise error handlers (#1363),0.6650822,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,"add unit tests for fetch using nock bring back the logic that prefixes jenkins path onto a URL, unless it's an absolute URL (required for fetch-spec with nock) use bluebird promises in core-js Fetch; improve error message for non 2xx responses add default logging for uncaught errors and unhandled Promise rejections swap out es6-promise for bluebird in remainder of core-js release beta core-js use beta core-js port dashboard from es6-promise to bluebird rename Errors -> ErrorUtils log a message to the browser console about bogus HTTP errors for Chrome and Firefox install beta blueocean-core-js in editor project fix shrinkwrap inconsistency in blueocean-core-js, republish beta use new beta core-js in all modules release blueocean-core-js 0.0.160 tick core-js version use prod release of blueocean-core-js",0
[JENKINS-45333] Give some time to the test's job to really start (#1405),0.804248,JENKINS-65593 - Fix test error for Jenkins >= 2.281 (#2166) @MRamonLeon,,1
Bug/icon invalid icon prop (#1402),0.3306633,Bump decode-uri-component from 0.2.0 to 0.2.2 in /blueocean-personalization (#2371) @dependabot,"add a test that demonstrates how passing invalid icon name makes Icon go ""boom"" fix Icon so it won't throw React error if the icon name is invalid; refactor to ES5 function syntax to avoid spurious prop types validation warning; rename inner component as ChildIcon for scope clarity also fix icons in storybook update all npm packages to beta versions release JDL 0.0.150 tick up JDL version release blueocean-core-js 0.0.159 tick blueocean-core-js version use prod versions of JDL and core-js",0
feature/JENKINS-46913-result-item-links * Linkify URLs in ResultItem headers (#1400),0.63671076,JENKINS-56672 - Add a link to display artifact in new window (#1951) @rodrigc,feature/JENKINS-46913-result-item-links * Linkify URLs in ResultItem headers Remove some leftover debugging noise,0
JENKINS-45920 - add link to Jira tickets in the commit table (#1380),0.63776493,JENKINS-56672 - Add a link to display artifact in new window (#1951) @rodrigc,"add link to Jira ticket in branch, activity and run details changes table fix lint error publish beta versions of the jdl and core-js refactor code, create separate LinkifiedText component fix lint errors add tests for the LinkifiedText component release beta versions of the jdl and core-js use const instead of let fix bug that caused message to be empty in case there was no issues obj fix bug that caused message to be empty in case there was no issues obj change the name of the issues prop in partialTextLinks which is more generic release new berta version of core-js rename variables so they don't include the word issue as LinkifiedText can be used in other cases as well fix a js error add another test for LinkifiedText when 2 partial links are added to the text release non-beta ver of the jdl and core-js",0
JENKINS-44033 hide the favorite button in the header of empty multibranch pipelines (#1398),0.6341229,JENKINS-62063 - Fix failure when using pipeline-multibranch-defaults (#2076) @bitwiseman,hide the favorite button in the header of empty multibranch pipelines remove ternary if,0
Experiment/ath wiremock (#1387),0.3568042,GitHub ath test failure due to default branch change master to main (#2113) @olamy,add wiremock to ath and tick up version used in other modules add a utility class for creating wiremocks in ATH use Wiremock for GitHub Enterprise tests add new wiremock stub files for fetching Jenkinsfile; trim down some of the test repo data ensure existing jenkins job is deleted before github enterprise test is run; no longer need to create empty repo since Github is mocked update Github Enterprise test to use configuration local to the test itself,0
"JENKINS-46879# Pipeline could be an org folder, handle it accordingly (#1399)",0.7750449,JENKINS-53291 - Fix pipeline editor to work with pipelines in folders (#2217) @sebracs,,1
[JENKINS-46879] Check permissions against the item where the pipeline  is in (#1393),0.68459976,JENKINS-70808 - Fix isRestartable by only checking against the curren… (#2416) (#2417) @olamy,[JENKINS-46879] Check permissions against the item where the pipeline is in [JENKINS-46879] Fix failing test,0
Task/jenkins 46866 jira integration module (#1391),0.75933963,JENKINS-50885 - Make JIRA Integration for Blue Ocean plugin (blueocean-jira) optional (#2125) @dwnusbaum,refactor JIRA code into its own plugin so that atlassian plugins would not pull their own version of apache httpclient into blueocean-rest-impl (and plugins that depend on it) remove obsolete deps from blueocean-rest-impl; add workflow-job as a test dep as it had been pulled in transitively by jira plugin before Not need to exclude httpclient as jira plugin is no more in rest-impl,1
[master] fix shrinkCrap with version used in the package.json,0.4631031,Update README.md (#2145) @jtnord,,0
JENKINS-46723# Pick httpclient from bitbucket plugin (#1388),0.7153561,JENKINS-68065 - fix Bitbucket cloud job creation via wizard (#2275) @olamy,,1
[FIX-JENKINS-45475] 'Go to Classic Item Creation' will create the item on jenkins root instead of BO Organization Root (#1389),0.69467366,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,"[JENKINS-45475_go_classic] Fix to be able to support organisations [JENKINS-45475_go_classic] Fix to be able to support organisations [JENKINS-45475_go_classic] version dance [JENKINS-45475_go_classic] add test for the component fix test by using beforeAll.  I would expect that we would mock before and drop that beforeAll this way it is possible to debug the tests in IDE with standard mocha. [JENKINS-45475_go_classic] update code regarding comments from @cliffmeyers [JENKINS-45475_go_classic] version dance [JENKINS-45475_go_classic] Fix merge gone wrong [JENKINS-45475_go_classic] version dance [JENKINS-45475_go_classic2] version dance, again [JENKINS-45475_go_classic2] fix shrinkCrap by hand [JENKINS-45475_go_classic2] final version dance before merge",0
[JENKINS-45847] Dynamic ExtensionPoint registration/removal (#1282),0.5972699,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,"Filter out unknown ExtensionPoints This can happen when using Hosted UI bundles, where the installed plugin is older and has an ExtensionPoint definition that was removed from the bundle and so was never registered by the hosted bundle. Auto-register unknown ExtensionPoints This can happen when using Hosted UI bundles, where the installed plugin is older and is missing an ExtensionPoint definition that was added to the bundle and is now available in the hosted bundle. npm install && npm install @jenkins-cd/js-extensions@0.0.37-tf-JENKINS-45847-beta1 @jenkins-cd/blueocean-core-js@0.0.143-tf-JENKINS-45847-beta1 -S -E on plugins npm install && npm install @jenkins-cd/js-extensions@0.0.37-tf-JENKINS-45847-beta2 @jenkins-cd/blueocean-core-js@0.0.143-tf-JENKINS-45847-beta2 -S -E on the plugins npm install && npm install @jenkins-cd/js-extensions@0.0.37-tf-JENKINS-45847-beta3 @jenkins-cd/blueocean-core-js@0.0.148-tf-JENKINS-45847-beta3 -S -E on plugins npm install && npm install @jenkins-cd/js-extensions@0.0.37-tf-JENKINS-45847-beta4 @jenkins-cd/blueocean-core-js@0.0.151-tf-JENKINS-45847-beta4 -S -E on plugins js-extensions 0.0.39-JENKINS-45847-beta-1 npm install && npm install @jenkins-cd/js-extensions@0.0.39-JENKINS-45847-beta-1 @jenkins-cd/blueocean-core-js@0.0.155-JENKINS-45847-beta-1 -S -E on plugins js-extensions 0.0.39 npm install && npm install @jenkins-cd/js-extensions@0.0.39 -S -E on core-js core-js 0.0.156 npm install && npm install @jenkins-cd/js-extensions@0.0.39 @jenkins-cd/blueocean-core-js@0.0.156 -S -E on plugins removed from config ... shouldn't have added them",0
Fix re-run button material icons svgs color and alignment problem (#1385),0.26778036,minor improvment/warning fixes (#2214) @olamy,"fix re-run button not appearing, also fix run button icon alignment issue publish beta versions of the jdl and core-js release non-beta versions of core-js and the jdl",0
defensive code - for issue trackers that like to blow up with NPEs (#1384),0.35574785,JENKINS-51716 Prevent non numeric run id from throwing exception when a run is actually found (#1932) @halkeye,defensive code do per iteration catch as per oleg suggestion,0
More java ATH (#1372),0.5211054,Doing a small change to watch jdk11 CI running (#2208) @aHenryJard,More java ATH Fixes,0
Client-side support for multi-stage parallel branches (#1378),0.51364315,Sequential parallel branches appear incorrectly while build in-progress (#1961) @sophistifunk,"hackweek/complex-graphs * Add X position to columns, use it to position big labels hackweek/complex-graphs * replace column.nodes list of all nodes with a column.rows list of rows of nodes hackweek/complex-graphs * Beginnings of support for rendering multi-stage parallel branches hackweek/complex-graphs * center nodes within rows hackweek/complex-graphs * Add alternate path that sorts rows by length, add connections between nodes in a row hackweek/complex-graphs * Align connection verticals for multi-stage parallels hackweek/complex-graphs * Fix selection highlight for big labels hackweek/complex-graphs * Coalesc different toggles to MATRIOSKA_PATHS, fix problems connecting multi-stage parallels to skipped stages edge case hackweek/complex-graphs * Fix some lint issues in JDL, publish a beta hackweek/complex-graphs * Updated the jenkins reponse graph parser to successfully handle expected multi-stage parallel output hackweek/complex-graphs * WIP on layout unit test for multi-stage parallel. Need to rebase to updated master hackweek/complex-graphs * Test for multi-stage parallel layout done and green hackweek/complex-graphs * Eslint fixes and turn off some rules we don't care about hackweek/complex-graphs * Add parameter for tweaking the spacing between sequential stages within a parallel branch",0
[maven-release-plugin] prepare release blueocean-parent-1.3.0-beta-2,0.63887584,[JENKINS-52825] - Add blueocean-executor-info-plugin to the blueocean meta package as a dependancy (#1925) @halkeye,,0
[FIX JENKINS-41960] Allow per-stage configuration in pipeline editor (#1375),0.7731881,JENKINS-54250 - Disable restarting stages in Jenkinsfile optionally (#2332) @pavlovic-ivan,"Support reading nested stages within parallel, generate new syntax Support editing stage-level settings with nested stages Add configuration for top-level parallel stages Hide steps for top-level parallel configuration Vastly improve editor validation, remove dead code, refactor some stuff",1
automatically link HPI's for all submodules (except 'blueocean' aggregrator) (#1376),0.33894145,Move aggregator ('blueocean') docs into git repository (#2040) @MarkEWaite,,0
fix an issue where javadoc was failing in blueocean-rest-impl due to incorrect @throws javadoc in UserImpl (#1377),0.6345066,Bump decode-uri-component from 0.2.0 to 0.2.2 in /blueocean-executor-info (#2365) @dependabot,,0
JENKINS-46704# Fix for save content to new branch on github (#1381),0.74133825,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,,1
try this,0.5032643,use slf4j 1.7.30 (#2129) @olamy,2.11.1 is needed - no 2.11. 2.12 I think requires a newer core?,0
Chinese l10n (#1370),0.37066424,EOL JSR 305 (#2327) @basil,Translation files for Chinese Translation files for Chinese,0
[maven-release-plugin] prepare release blueocean-parent-1.3.0-beta-1,0.64052933,[JENKINS-52825] - Add blueocean-executor-info-plugin to the blueocean meta package as a dependancy (#1925) @halkeye,,0
Bug/jenkins 46348 46417 46374 change the way material icons fill color is passed along (#1369),0.56139,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,"change material icon styling globally to use appropiate CSS rules, fill color will not be inlined anymore fix lint error publish beta versions of core-js and the JDL remove unused vars that lint picked up implement review suggestions release new beta versions of core-js and JDL delete vertical align inline css publish non-beta ver of core-js and jdl bump core-js and jdl version numbers",0
[FIX JENKINS-43148] Pipeline editor load/edit/save (#1299),0.80992335,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,,1
Remove the metrics dependency (#1371),0.48161536,Remove dependencies to joda-time (#2041) @veita,,0
JENKINS-39225_ru Enhancement of Russian translation (#1367),0.5235373,JENKINS-39225 - : add i18n Korean support (#2027) @zakaf,Translation files Terms changed Untranslated keys removed New translations Messages.properties (Russian) New translations Messages.properties (Russian) New translations Messages.properties (Russian) New translations Messages.properties (Russian) New translations Messages.properties (Russian) Wrong merged folder removed,0
Squashed commit of the following: (#1366),0.5052803,Merge back 2022-05-17 security fixes (#2286) @daniel-beck,"hackweek/complex-graphs * Add a comprehensive test-case for the layout algorithm to ensure we don't break it during modifications     hackweek/complex-graphs * Update existing test to use new interface to layout     hackweek/complex-graphs * Flow and eslint fixes     hackweek/complex-graphs * Move ypStart into the Layout object and remove the old busted constructor usecase from storybooks     hackweek/complex-graphs * Extract layout into a single-entry function in separate file for reuse     hackweek/complex-graphs * Move pipeline graph components into their own subdir, extract types into a model file",0
add the pipeline editor to the cleanInstall.js and checkshrinkwrap.js (#1354),0.431817,Bump ua-parser-js from 0.7.19 to 0.7.33 in /blueocean-pipeline-editor (#2391) @dependabot,add the pipeline editor to the cleanInstall.js and checkshrinkwrap.js scripts make dependencies use precise versions update dependencies use precise versions for devDeps; downgrade eslint-plugin-react; remove @jenkins-cd/js-test; re-run shrinkwrap to include devDeps; add jsdom a devDep add editor to checkdeps as well js-extensions should be a runtime dep upgrade editor deps to align with others,0
[JENKINS-46452] Don't reference null Jira session (#1364),0.66277254,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,,0
JENKINS-46458# Add support for Bitbucket Server personal repos (#1362),0.74029946,JENKINS-61822 - Fix github-api 1.107+ incompatibilities (#2064) @bitwiseman,JENKINS-46458# Add support for Bitbucket Server personal repos Fixed tests to take user personal project in to account,1
Bug/jenkins 46436 parallel script graph error (#1361),0.7133316,HOTFIX - Reverted the fix for JENKINS-38339 which was causing double parallel steps to fail to render JENKINS-56383,"add a unit test to illustrate the bug in PipelineGraph filter out null entries add a unit test to illustrate the bug in PipelineRunGraph ensure that bogus ""undefined"" children aren't created when total nodes exceeds the pagination limit (currently 100)",1
Mic/fix tests keith (#1360),0.3624329,🚦 Tests,"Add some updated deps so hpi:run works Whoops, wrong groupId Wow, still wrong groupId. I should not use copy and paste Exclude jackson2-api from metrics Mas changes fix tests with new libraries simplify it even more",0
JENKINS-45240# Change github pipeline creation to multi-branch pipeline (#1336),0.73862714,JENKINS-62063 - Fix failure when using pipeline-multibranch-defaults (#2076) @bitwiseman,JENKINS-45240# Change github pipeline creation to multi-branch pipeline Indexing for github/ghe This is going to work for github/ghe mbp as well as org folder pipelines. Fixes from feedback comments Acceptance test fixes for github org to mbp change Removed dead code Test improvements Update Endpoint only for github enterprise Temporarily removed login step from smoke ath test stub out tests - they need to be migrated to the java test suite add some retries to this problem area,1
"add ""write:repo_hook"" to list of scopes when adding new Github/Enterprise token (#1358)",0.40640253,JENKINS-48035 - : Fix to register webhook after creating and saving pipeline (#2008) @vivek,,0
Task/jenkins 46218 reorder source control buttons 2 (#1356),0.6351677,[JENKINS-70808] Fix isRestartable by only checking against the curren… by @Dohbedoh in link,"return stream so gulp lifecycle matches jest runner lifecycle simplify building of core-js from Jenkinsfile; don't run the build on prepublish as it's not really the correct lifecycle hook return stream so gulp lifecycle matches test runner lifecycle build js-extensions in CI add ""sortByOrdinal"" so there is standard code to sort extensions that lives in the js-extensions package clean logging upgrade js-extensions sort the scm providers via ordinal release beta js-extensions release beta core-js with beta js-extensions upgrade blueocean to use beta core-js and js-extensions sanity check our dependencies first so we fail fast; add a new stage for building JS things; also build the JDL for now do sanity check after mvn clean install so that ""node_modules"" is populated; may rework this script in subsequent PR since we now have everything in the same repo fix silly typo tweak stage name account for fully-qualified URL in CI account for fully-qualified URL in CI remove karma + phantom from core-js update version in shrink remove react-material-icons from shrink so it matches package.json;  add cli-spinner to shrink so it matches package.json switch JDL to use Jest fix broken Dropdown-spec with requestAnimationFrame polyfill remove karma, phantom and mocha replace JDL's bluebird dep with normal version number validate shrink for the JDL too remove other unused libs parallel experiment... i probably did this wrong parallel experiment... i probably did this wrong use ""sortByOrdinal"" from js-extensions in BranchDetailRow better labels switch back to linear as the parallel was probably too much concurrency release js-extensions 0.0.38 tick js-extensions version release blueocean-core-js 0.0.153 tick blueocean-core-js version use prod releases of js-extensions and blueocean-core-js",0
JENKINS-45283: update to jenkins 2.46.3 (#1283),0.76583683,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,JENKINS-45283: Baseline to 2.45.3 Fixup tests Fix version Findbug unneeded nonnull return Fix findBugs Fix findBugs Fix findBugs Fix findBugs Fix test Exlcude DefaultRumImpl from code coverage Fix tests Fix more tests Delete test DefaultRunImplTest exists,1
JENKINS-46156 Only attempt to stop a run once when the user clicks the stop link. (#1321),0.7380777,JENKINS-54250 - Disable restarting stages in Jenkinsfile optionally (#2332) @pavlovic-ivan,"Previously, Blue Ocean would send the stop signal to a job multiple times until the job completed. This did not allow jobs to handle aborts properly, for example to perform clean up steps if the job was aborted. Now, Blue Ocean will send the stop signal once, and wait for the job to complete.",1
bump up pom version for 1.3.0 development (#1353),0.5846595,Bump maven-jar-plugin from 3.0.2 to 3.1.2 (#1967) @dependabot-preview,,0
Hotfix/js extensions revert (#1349),0.4559711,Remove unused jquery-detached js dependency (#2111) @fqueiruga,revert changes from #1043 that were not fully reverted in #1132 ticket js-extensions beta version publish new core-js beta using js-extensions upgrade blueocean plugins to use new betas of js-extensions and core-js improve logging for flaky ATH test attempt to stabilize test by preventing UI race condition publish js-extensions 0.0.37 tick js-extensions version upgrade js-extensions to prod in core-js; publish core-js 0.0.152 tick core-js version upgrade blueocean plugins to use new prod releases of js-extensions and core-js,0
Remove scm settings and update wiki url (#1351),0.5599887,Replace wiki URL with github URL in pom files (#2044) @kshultzCB,,0
Merge pull request #1350 from jenkinsci/release/1.2,0.6880263,JENKINS-61822 - Fix github-api 1.107+ incompatibilities (#2064) @bitwiseman,Merge release/1.2,0
Merge pull request #1347 from jenkinsci/merge-editor-release/1.2,0.68588954,JENKINS-61822 - Fix github-api 1.107+ incompatibilities (#2064) @bitwiseman,Merge editor release/1.2,0
Updating POMs for merged editor,0.3577599,Replace wiki URL with github URL in pom files (#2044) @kshultzCB,,0
Merging blueocean-pipeline-editor,0.6746709,Bump cached-path-relative from 1.0.2 to 1.1.0 in /blueocean-pipeline-editor (#2241) @dependabot,,0
Move blueocean-pipeline-editor to subdirectory,0.6811682,Bump cached-path-relative from 1.0.2 to 1.1.0 in /blueocean-pipeline-editor (#2241) @dependabot,,0
fix editor Icon color in run details header (#58),0.3153029,JENKINS-47929 - Extensible run details tabs (#2345) @stuartrowe,,0
Merge remote-tracking branch 'origin' into release/1.2,0.57838064,Merge Release/1.20 into master (#2034) @kshultzCB,,0
Bump core-js and JDL to snapshot versions,0.47407162,Bump slf4j.version from 1.7.30 to 1.7.32 (#2199) @dependabot,,0
