Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Update concepts.md (#8780),0.47434175,Updated dependencies:,Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
typos (#8763),0.5658873,ca96f86 [fixed] typo in Link,,0
"Removing unwanted "")"" from Navlink sample code (#8756)",0.64184535,Escape NavLink path to allow special characters in path. (#5596 by @esiegel),,0
Docs: Typo in tutorial.md (#8747),0.5632619,ca96f86 [fixed] typo in Link,,0
Version 6.3.0,0.6603694,// v0.10.x,,0
fix: get CompatRoute to match partially,0.4546293,Fix ambiguous Miss component not rendering (@TimothyKrell in #3980),,0
feat: add react-router-dom-v5-compat (#8752),0.85250604,react-router-dom@6.4.0-pre.5,,1
Fix: change children prop on navlink props to be optional (#8725),0.72637486,<NavLink> can now receive a child function for access to its props. (#8164),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com Co-authored-by: Ryan Mann ryan.mann@petco.com,1
Update issue links,0.48044646,Updates,,0
fixed small typo (#8651),0.6280695,ca96f86 [fixed] typo in Link,,0
docs: fix the usage of history.listen (#8718),0.641108,"In v6.1.0 we inadvertently shipped a new, undocumented API that will likely introduce bugs (#7586). We have flagged HistoryRouter as unstable_HistoryRouter, as this API will likely need to change before a new major release.",,0
Update tutorial.md (#8717),0.45390657,Updated dependencies:,,0
chore: split up index.tsx file (#8686),0.39841098,- Chore: Add module entry point for webpack 2 (#3672),  chore: extract lib/router.ts file   chore: extract lib/context.ts file   chore: extract lib/hooks.ts file   chore: extract lib/components.tsx file   chore: rename index.tsx -> index.ts   chore: combine exports ,0
Version 6.2.2,0.65743446,// v0.10.x,,0
Version 6.2.2-pre.0,0.66524816,// v0.11.x,,0
chore: Merge branch 'main' into release/v6.2.2,0.5181849,Development for v6 has switched from dev to the main branch.,,0
ci: update format workflow token name (#8691),0.3358485,3787179 [changed] Transition retry now uses replaceWith.,  ci: update format workflow token name   chore: sign CLA ,0
"Fix: allow nested splat routes to begin with ""special"" url-safe characters (#8563)",0.7604876,"Stop incorrectly matching on partial named parameters, i.e. <Route path=""prefix-:param"">, to align with how splat parameters work. If you were previously relying on this behavior then it's recommended to extract the static portion of the path at the useParams call site: (#9506)","  allow nested splat routes to include ., -, ~, or a url-encoded entity as the first character   sign cla   expand url-encoded entity matching to include any two hex characters   add more exhaustive descendant splat route tests   remove extra non-capturing group ",1
feat: forward parsePath and createPath from history (#8278),0.4779405,Add passing custom histories to match #2813,,0
fix: Normalize pathnameBase when matching (#8533),0.6651316,Fix partial object (search or hash only) pathnames losing current path value (#10029),"Motivation: When matching with ""*"", the pathnameBase had a trailing slash /. Modifications:  * Call normalizePathname for pathnameBase Result: We can use an element that call useRoutes to define another alternative router for matching with ""*"". Closes: #8458",0
feat: export NavigationType enum as value. (#8529),0.4889053,PropTypes are now exported (@alisd23 in #3910),,0
"docs: Fix example in ""Navigating Programmatically"" (#8689)",0.5155437,Fix bug when calling useNavigate from <Routes> inside a <RouterProvider> (#10432),,0
Fix: use outlet directly if route without element (#8497),0.66931087,751ca25 [fixed] Don't match empty routes for isActive,Co-authored-by: hanquliu hanquliu@tencent.com,0
Persist query string when navigating (#8683),0.6186595,"useSearchParams now returns [searchParams, setSearchParams] (similar to useState). setSearchParams is a wrapper for navigate that updates the query string on the current URL. See the updated guide on working with the query string.",,0
chore: Format main with Prettier defaults  (#8678),0.45849162,2447ecb [added] formatPattern util method, chore: use prettier defaults chore: format with prettier chore: update prettier,0
chore: Format dev with Prettier defaults (#8677),0.47058016,2447ecb [added] formatPattern util method, chore: use default prettier config chore: format with prettier chore: update prettier,0
ci: update format PAT (#8656),0.46821743,2447ecb [added] formatPattern util method,,0
Update api.md - Add the useOutletContext hook import to example to align with other hook examples. (#8668),0.5343945,"Due to the new context API, mixing of imports will now result in an exception:",,0
Add import statement to useOutletContext example (#8667),0.5811248,"Due to the new context API, mixing of imports will now result in an exception:",Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
docs: Fix react-router/README.md's link (#8666),0.774109,Use this link for the docs site from now on: https://react-router.now.sh/ We'll keep it updated.,,1
Update v5 migration guide for Link changes (#8663),0.6075019,"You'll probably want to reread the section in the v5 => v6 migration guide about <Link to> values (it has been updated), but it basically boils down to this: any leading .. segment in a <Link to> value traverses ""up"" one route and builds upon that route's path instead of just removing one URL segment. This feature really completes the story of relative routes and links.",,0
chore: formatting,0.5246246,2447ecb [added] formatPattern util method,,0
Correct a due date in src/data.js (#8658),0.3845217,c3406eb9: fix: Rename <Deferred> to <Await> (#9095),,0
docs: Fix broken link in faq.md (#8657),0.6250417,ca96f86 [fixed] typo in Link,,0
docs：Add unstable_HistoryRouter to the api.md document (#8476),0.83636653,"In v6.1.0 we inadvertently shipped a new, undocumented API that will likely introduce bugs (#7586). We have flagged HistoryRouter as unstable_HistoryRouter, as this API will likely need to change before a new major release.",Co-authored-by: liuyan liuyan@mye.hk Co-authored-by: Remix Run Bot github-actions@remix.run Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,1
fix(examples): there is an error in example (#8619),0.7073913,5bd62b5 [fixed] errors in examples,Co-authored-by: jianglin dejing.ldj@alibaba-inc.com,1
Fix change highlights,0.57256746,Use Prettier on the code (e6f9017 by @mjackson),Fixes #8618,0
docs: Fix types related to history State (#8601),0.67480016,- Breaking: Support history v3 instead of history v2 (#3647),,0
Update faq.md (#8596),0.566548,f5d4f36 [fixed] Docs Update, Update faq.md  Example Route component from a v6 example was still using a component prop and component reference vs element prop and JSX.  Update contributors.yml,0
"fix(tutorial): use ""root"" as root div id (#8582)",0.5101788,87b1c2a [fixed] Navigation to root URL can fail,,0
Updates type declaration for RouteProps in API docs (#8576),0.6909023,"Feature/Deprecation: Add routerShape and locationShape as top-level exported prop types, and deprecate all the old prop types, including the ones that were previously incorrectly removed (#3349)",,0
ci: checkout repo using custom token (#8573),0.32387322,8152d67 [changed] repo location to rackt/react-router,,0
fix: Modify return type of className of NavLinkProps interface (#8542),0.62101495,Reorder NavLink activeClassName/className priority (#5109 by @carloluis),className may be undefined,0
chore: create CLA (#8557),0.3566095,fae04bc [added] Greedy splat (**),totally forgot to do this when I added the bot...,0
"Fix minor typos in the ""Matching generally static values"" FAQ example (#8548)",0.54520625,5bd62b5 [fixed] errors in examples,,0
Remove history install,0.5965717,042cffc [changed] Removed histories/added history dep,,0
Change extension of 'src/routes/invoice.js' to 'jsx' (#8536),0.49502957,- Bugfix: Correctly handle routes with patterns that are the names of properties on Object.prototype (#3680),,0
Avoid visiting login page again on back button click (#8537),0.52092373,"fix: don't default to a REPLACE navigation on form submissions if the action redirected. The redirect takes care of avoiding the back-button-resubmit scenario, so by using a PUSH we allow the back button to go back to the pre-submission form page (#8979)",Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
Update tutorial.md (#8531),0.44548362,Updated dependencies:, Update tutorial.md  referencing main.jsx or index.js depending on the bundler used.  Update contributors.yml  Adding underager to contributors.yml,0
Update typos in concepts.md (#8514),0.58274305,f5d4f36 [fixed] Docs Update,,0
Version 6.2.1,0.6546333,// v0.10.x,,0
chore: deps,0.42254484,042cffc [changed] Removed histories/added history dep,,0
chore: bump history dep,0.5539688,042cffc [changed] Removed histories/added history dep,,0
Version 6.2.0,0.67275447,// v0.10.x,,0
chore: Merge branch 'main' into dev,0.38806897,- Chore: Move ES module build to es/ (#3670),,0
fix: Use statically analyzable CJS exports,0.70593053,We now use statically analyzable CJS exports. This enables named imports in Node ESM scripts (See the commit).,This enables named imports in node ESM scripts because they do some magic to detect which module is exported.,1
chore: Merge branch 'release/v6.1.1',0.52211905,Development for v6 has switched from dev to the main branch.,,0
chore: Merge branch 'release/v6.1.1' into dev,0.55607784,Development for v6 has switched from dev to the main branch.,,0
doc: updated reach migration guide for Route Components (#8491),0.55533105,This change removes the internal module-level routerSingleton we create and maintain inside our data routers since it was causing a number of headaches for non-simple use cases:,,0
docs: Fixed pathname typo (#8487),0.6574265,fix: Make path resolution trailing slash agnostic (#8861),,0
fix(useOutlet): don't wrap in ContextProvider if no child route (#8484),0.63674235,- Replaced context.history with context.router,,0
"Revert ""fix(useOutlet): don't wrap in ContextProvider if no child route (#8483)""",0.65625083,Fix bug preventing rendering of descendant <Routes> when RouterProvider errors existed (#10374),This reverts commit 2b4aed6bfb1d06bbe96b28b480f948fa860a7401.,0
fix(useOutlet): don't wrap in ContextProvider if no child route (#8483),0.6367186,- Replaced context.history with context.router,,0
Fix RouteProps type (#8473),0.6837875,Rename PropTypes.router to PropTypes.routerContext (@mjackson in c8510da),Co-authored-by: hanquliu hanquliu@tencent.com,0
Remove createRoutesFromArray (#8464),0.7152591,Removed the createRoutesFromArray utility function. You can now pass your routes directly to useRoutes or matchRoutes without passing it through createRoutesFromArray first,Co-authored-by: hanquliu hanquliu@tencent.com,1
Version 6.1.1,0.65032864,// v0.10.x,,0
chore: comments,0.3133412,Other housekeeping that was done:,,0
fix: flag HistoryRouter as unstable,0.8482275,"In v6.1.0 we inadvertently shipped a new, undocumented API that will likely introduce bugs (#7586). We have flagged HistoryRouter as unstable_HistoryRouter, as this API will likely need to change before a new major release.",,1
chore: update test workflow,0.52380294,Improved testing infrastructure to improve developer workflow,,0
Version 6.1.0,0.66315055,// v0.10.x,,0
Use Pick instead of Omit (#8374),0.40885767,"entry, it now uses replaceWith.",Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
chore(ci): refresh staging docs (#8320),0.43350497,- Chore: Move ES module build to es/ (#3670),,0
fix: support base64 encoded ids on nested routes (#8291),0.6544489,"Removed the ability for nested route paths to begin with a / and not contain the complete path of their parent routes. This was necessary in order to introduce support for absolute paths in nested routes, described in detail above",Modify the non-capturing group at the end of compilePath to include the proceeding / This is necessary for paths that include base64 included ids such as relay globalIds (e.x. users/RGFzaGJvYXJkOjE1Nzk=/edit),0
chore: update descendant routes warning (#8202),0.6731784,Fix bug preventing rendering of descendant <Routes> when RouterProvider errors existed (#10374),,0
chore: attach original route object to routesMeta (#8171),0.6525057,Refactor: Refactor creating routeParams objects (#3544),,0
feat: Allow NavLink to receive a children function (#8164),0.71061164,<NavLink> can now receive a child function for access to its props. (#8164),allows NavLink children to be a function that receives isActive state,1
chore: add format GitHub action (#8438),0.37750936,2447ecb [added] formatPattern util method,,0
fix(docs only): verbiage fixes in Getting Started docs (#8462),0.5713359,"Several docs improvements (see #6410, thanks @justsml)",,0
feat: Parse params in TypeScript (#8030),0.5770151,"let userId = match?.params.user; // wrong param, but TS doesn't know that!","infer params, fall back to string when parsing fails",0
"feat: add ""context"" prop to Outlet (#8461)",0.64920616,<Outlet> can now receive a context prop. This value is passed to child routes and is accessible via the new useOutletContext hook. See the API docs for details. (#8461),Co-authored-by: Kent C. Dodds me+github@kentcdodds.com,0
Fix grammar in docs (#8455),0.53998613,Several docs improvements - #6410 (thanks @justsml)," Fix minor grammar in overview.md  Possessive ""its"" rather than contracted ""it is""   Sign CLA: add name to contributors.yml   Some more minor typos in faq.md   Did a sweep of the new docs for general grammar and typos. ",0
typo on installation.md (#8373),0.51232064,ca96f86 [fixed] typo in Link,Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
Memoize result from useMatch() between renders (#8431),0.53251183,useMatch takes a route path (instead of a link to value as it did previously). It should have always taken a route path; this was just a simple oversight.,Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
Improve the type of useParams (#8352),0.67348343,Fix issue with useParams reading from null object (#6940),Co-authored-by: 侯宗楠 houzn@go-goal.com,0
[v6] Add  for standalone history objects (#7586),0.6680438,- Added createMemoryHistory,Co-authored-by: Tim Dorr git@timdorr.com,0
Fix options parameter type (#8408),0.49294704,Minor: Update PropTypes (#3218),Co-authored-by: Daniel Hong danielhong@soongsil.ac.kr,0
chore(deps): bump history in lockfile,0.4113019,042cffc [changed] Removed histories/added history dep,,0
Update actions/setup-node to version 2 (#8442),0.42623448,0be4bf7 [changed] npm registry name to react-router :D,,0
Note that <Prompt> support is missing from v6 (#8436),0.62978584,"We removed useBlocker(), usePrompt(), and <Prompt> for now. We will revisit these post 6.0 when we have more time to get it right. But we don't want it to block (see what I did there) the release of all the other awesome stuff we've got in v6.",,0
Fix index routes example (#8423),0.7886135,Fix index routes inside async pathless routes (#4147 by @taurose),,1
Version badge (#8420),0.47804987,⚠️  🚀  NEW VERSION ALERT ⚠️,,0
docs: emphasize v5 and v6 navigation difference (#8414),0.496944,"This is a pretty big change from the alpha versions, so the diff isn't super helpful.",,0
Fix type of NavigateFunction in api.md (#8407),0.5625582,Fix bug when calling useNavigate from <Routes> inside a <RouterProvider> (#10432),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
Clarified one tag in installation.md (#8402),0.4609425,"Just a patch to fix an accidental move of warning from a normal dependency to a devDependency, which was causing issues with installation.",,0
chore: fix typo in bug report,0.5483795,🐛 Bugfixes,,0
faq typos (#8357),0.5434395,ca96f86 [fixed] typo in Link,Co-authored-by: Logan McAnsh logan@mcan.sh Co-authored-by: Logan McAnsh logan@remix.run,0
few typo and text updates to getting started tutorial (#8368),0.59266984,Several docs improvements - #6410 (thanks @justsml),,0
Add link to props reference for TouchableHighlight (#8361),0.56299865,Fix Link component prop type check (#7276 by @ypyakymiv),,0
fix: typos in FAQ files (#8354),0.5745387,f5d4f36 [fixed] Docs Update,,0
chore: create contributors.yml for CLA (#8339),0.43278706,🤝 New Contributors,,0
Remove history@5 from installation examples (#8337),0.55807567,Remove direct history dependency (@mjackson in a603eaa),,0
Don't need to specify the URL here.,0.4339901,Links,Fixes #8336,0
Update concepts.md (#8276),0.528772,Updated dependencies:,Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
Fix typo in ssr.md (#8324),0.52991974,Fix SSR of absolute <Link to> urls (#10112),,0
chore(docs): fix a number of typos in the docs (#8314),0.56415147,f5d4f36 [fixed] Docs Update,,0
chore(docs): clean ignored files,0.34064448,Other housekeeping that was done:,,0
chore(docs): use absolute URL for GitHub hosted image,0.42910382,Treat same-origin absolute URLs in <Link to> as external if they are outside of the router basename (#10135),,0
chore(docs): Update contributing docs,0.4272146,f5d4f36 [fixed] Docs Update,,0
Fix formatting,0.5195197,2447ecb [added] formatPattern util method,,0
chore(docs): added new faq,0.5204229,Several docs improvements - #6410 (thanks @justsml),,0
Fix docs link (#8304),0.6353623,ca96f86 [fixed] typo in Link,,0
Version 6.0.2,0.6662718,// v0.10.x,,0
feat: added reloadDocument to <Link> and <NavLink> (#8283),0.59272504,"Add support for functions in <Link to> and <NavLink to> (#5331, #5368)",  feat: added forceDocument to <Link>   renamed to reloadDocument   chore(docs): added docs on reloadDocument   chore(docs): typos   Co-authored-by: Ryan Florence rpflorence@gmail.com,0
chore(ci): trigger update for example md files (#8301),0.3543839,Fix explicit replace on submissions and PUSH on submission to new paths (#9734),Co-authored-by: Tim Dorr git@timdorr.com,0
chore: add frontmatter to examples/readme.md (#8302),0.4593929,- Chore: Add module entry point for webpack 2 (#3672),,0
chore: add frontmatter to examples for website (#8218),0.43828568,fc8a7a4 [changed] Run examples using HTML5 history,,0
Fix a typo in concepts.md (#8289),0.58233166,ca96f86 [fixed] typo in Link,,0
chore(docs): incorrect information,0.47869676,f5d4f36 [fixed] Docs Update,,0
docs: Add useMatch section in upgrade docs (#8280),0.5446271,useMatch takes a route path (instead of a link to value as it did previously). It should have always taken a route path; this was just a simple oversight.,,0
Docs: Fix grammar (#8282),0.5472485,Several docs improvements - #6410 (thanks @justsml),,0
Fix spelling for components (#8279),0.6106523,Fix ambiguous Miss component not rendering (@TimothyKrell in #3980),,0
docs: grammar fix (#8281),0.52265453,Several docs improvements - #6410 (thanks @justsml),,0
chore(docs): move faq to top-level,0.3757783,"~~Also, for the love of god, yes, we know the docs site isn't scrollable. We'll push a new version soon!~~",,0
chore(docs): added notes about regex paths,0.6460477,"The matchPath function now returns match.pattern instead of match.path, which is a little more descriptive about what it actually is",,0
Fix typos in docs (#8256),0.6202749,f5d4f36 [fixed] Docs Update,,0
Update ssr.md (#8269),0.6062299,SSR Updates for React Router (#9058),,0
[docs] import Routes + Route in the overview.md (#8267),0.5945338,We brought back <Routes/>.,Missing imports in the overview example.,0
Fix StaticRouter import. Fixes #8250,0.8562977,Fix missing StaticRouter (#4389 by @supasate),,1
style: fix typo in docs (layotus -> layouts) (#8255),0.52523226,f5d4f36 [fixed] Docs Update,,0
fix: code error in tutorial.md (#8263),0.49295485,5bd62b5 [fixed] errors in examples,,0
Fix typo: npm add -> npm install (#8247),0.5988779,npm install --save history@1.17.0,,0
fix typos in tutorial.md (#8244),0.5023313,5bd62b5 [fixed] errors in examples,,0
Version 6.0.1,0.6695746,// v0.10.x,,0
fix: Add default location for static router,0.78439844,f975bdf [fixed] allow a StaticLocation to be passed directly when creating a router,Fixes #8243,1
Update note about removing history dependency,0.7251924,Bumps the history dependency to version 4.9.0,Fixes #8232,1
Update version notice. Closes #8239,0.56706643,⚠️ Upgrade Warning ⚠️,,0
Add a mention of upgrading history. Closes #8232,0.59288186,⚠️ Upgrade Warning ⚠️,,0
Fix typo in v5.md (#8229),0.59584045,ca96f86 [fixed] typo in Link,,0
fix typo in v5.md (#8230),0.588597,ca96f86 [fixed] typo in Link,,0
Fix typo,0.55846703,ca96f86 [fixed] typo in Link,Fixes #8194,0
Update upgrading docs,0.587879,There is no upgrade path. Just use comoponentDidMount to request,Fixes #8181,0
Update tests,0.46986306,Updated dependencies,,0
Update useMatch tests to assert based on renderer output,0.475568,useMatch takes a route path (instead of a link to value as it did previously). It should have always taken a route path; this was just a simple oversight.,,0
Minor doc change: fixing active styling example (#8222),0.55693483,"5fbe933 [changed] Do not add ""active"" class by default",,0
Update property name,0.452268,940a0d0 [changed] use Object.assign instead of copyProperties,,0
Assert based on renderer output,0.41767284,Updates Deferred to use a true error boundary to catch render errors as well as data errors,,0
chore(docs): styling code blocks,0.4502488,Use Prettier on the code (e6f9017 by @mjackson),,0
chore(docs): added faq about v5-v6 <Route>,0.54205155,We brought back <Routes/>.,,0
Improve title of useNavigate section in v5 -> v6 migration docs (#8207),0.50881284,useNavigation().formMethod is UPPERCASE,,0
Update concepts.md (#8214),0.5112463,Updated dependencies:,,0
Fix hydrate example (#8204),0.45716107,Properly serialize/deserialize ErrorResponse instances when using built-in hydration (#9593),,0
history was missed as a peer dep (#8198),0.7834816,Please ensure your project is running history v1.13.1 to avoid any deprecation warnings or unmet peerDependencies errors.,Co-authored-by: Tim Dorr git@timdorr.com,1
Remove some extra whitespaces. Closes #8188.,0.43639794,Refactor as follows:,,0
Update installation.md,0.4536258,Installation,,0
docs: fixing routes for example (#8189),0.6915963,"There was quite a bit of discussion in #7335 from people who are using constants to define their route paths. In this style, paths are often written as absolute paths from the root / URL. These constants are then able to be used both in <Route path> definitions as well as <Link to> values. It usually looks something like this:",,0
docs: Fix typo (#8191),0.6501634,ca96f86 [fixed] typo in Link,The prior version seemed to indicate the opposite of the desired behavior will occur.,0
docs: fix typo (tutorail → tutorial) (#8192),0.5319506,ca96f86 [fixed] typo in Link,,0
docs: Fix “programmatically” typo (#8195),0.5091553,ca96f86 [fixed] typo in Link,,0
docs: Fix typo (#8197),0.65028876,ca96f86 [fixed] typo in Link,,0
Version 6.0.0,0.6831028,// v0.10.x,,0
Add some comments to the multi-app example,0.45644876,function App() {,,0
fix: correct README link to migration docs (#8184),0.52440786,"Skipping the changelog on this one, as @ryanflorence has a heavily refactored version coming in the next day or two. Please wait for that release before upgrading if you're not blocked by the previous release's packaging issues. ",,0
chore(docs): line highlights again,0.37469268,Use Prettier on the code (e6f9017 by @mjackson),,0
chore(docs): fix tutorial syntax line highlighting,0.40250346,Use Prettier on the code (e6f9017 by @mjackson),looks like our prettier config changed,0
Update tutorial.md,0.46276987,Updated the contributing guide,,0
Docs updates,0.59367543,f5d4f36 [fixed] Docs Update,,0
docs: update stackblitz links,0.44414878,Updated website,,0
Always use main branch for examples,0.387393,"  // in our critical-path bundle, but then we lazily load modules for /a and /b so",,0
Add back history dep to examples,0.59029746,fc8a7a4 [changed] Run examples using HTML5 history,,0
Add default labels,0.35610715,Manually set displayName for components,,0
Switch back to issue forms.,0.4631875,Refactor as follows:,,0
Warn Against Non-Route children (#8238),0.7346499,Warn when <Router> is given >1 children (#4450 by @jackfranklin),,1
chore: Update all @see references to new links (#8201),0.45937335,"Add invariant for missing ""to"" property on <Link> (#5792 by @selbekk)",,0
chore: update source formatting for CI (#8187),0.46227875,Minor: Remove support for installing from source (#3164),,0
tutorial formatting,0.37724924,2447ecb [added] formatPattern util method,,0
chore(examples): added a few tweaks,0.36299622,"We have begun creating some examples for v6 that we hope will help developers make effective use of all the new features we have. So far, we have examples for the following:",,0
chore: lockfile,0.27061057,Minor: Speed up checking index path active status (#3313),,0
fix: re-exported relevant history types,0.7435833,2389c61 [changed] Export history classes, Also upgraded history dependency Changed location.state types to any to match the new history types,1
Move tutorial to StackBlitz (#8182),0.5001546,Simple demo on stackblitz,,0
fix: migration guide link pointing to wrong link on README.md (#8177),0.5043403,69a9240 [fixed] Added missing IndexLink to exports,,0
more docs changes,0.6652389,Several docs improvements - #6410 (thanks @justsml),,0
docs updates,0.59367543,f5d4f36 [fixed] Docs Update,,0
chore(docs): replaced most guides with examples,0.44381255,Several docs improvements - #6410 (thanks @justsml),,0
Fix markdown formatting,0.39783916,2447ecb [added] formatPattern util method,,0
Update API doc,0.7007502,Modified APIs,,1
Add useNavigationType() hook,0.58927065,useNavigation().formMethod is UPPERCASE,"This exposes the current history ""action"". It has been renamed to ""navigation type"" here because we have future plans for using the word ""action"" when it comes to data mutations.",0
Consistently wrap all tests in act(),0.42173004,Use use a _resetModuleScope singleton for our tests,,0
Clean up some core tests,0.47802404,Unit tests are a pain because you need to find a way to reset the singleton in-between tests,Use react-test-renderer instead of react-dom/test-utils for all core react-router tests.,0
"Make history a regular dep, not a peer",0.70546126,Made history a peer dependency,,1
docs: fix bash highlighting,0.38636816,Use Prettier on the code (e6f9017 by @mjackson),,0
docs: tweak copy for migration docs,0.35486272,940a0d0 [changed] use Object.assign instead of copyProperties,,0
docs: title formatting,0.3633471,Docs,,0
docs: fix page ordering,0.5128087,Force stable sort in browsers that don't have it so routes that otherwise rank equally maintain the order in which they were originally defined,,0
docs: proofing the migration guide,0.49600238,Several docs improvements - #6410 (thanks @justsml),,0
docs: fix broken API links,0.56892383,Removed APIs,,0
docs: fix hash links on API page,0.66542053,8459755 [fixed] Include the hash prop on Links,,0
docs: fix casing on url hash link,0.5514653,Fix navigation for hash routers on manual URL changes (#9980),,0
docs: add hash links to the concepts page,0.5494374,8459755 [fixed] Include the hash prop on Links,,0
docs: fix toc,0.46477252,f5d4f36 [fixed] Docs Update,,0
docs: remove TODO from installation page,0.4717306,Minor: Remove support for installing from source (#3164),,0
docs: fix broken link on root docs,0.5533433,Fix NavLink behavior for root urls (#9497),,0
Add test for GH issue #8127,0.4480202,31e1eb2 [fixed] supportsHistory false negatives on WP 8.1,Confirms this bug was the same as #8165 Fixes #8127,0
Fix matching issue with nested splat routes,0.73274666,"Stop incorrectly matching on partial named parameters, i.e. <Route path=""prefix-:param"">, to align with how splat parameters work. If you were previously relying on this behavior then it's recommended to extract the static portion of the path at the useParams call site: (#9506)",Fixes #8165,1
Warn only when route element is undefined,0.68017507,Don't render <Route children> elements when the <Route> does not match (96656595),,0
Clean up some tests,0.44649255,Use use a _resetModuleScope singleton for our tests,,0
Update query parsing example,0.393452,// nice. Note that query has not changed.,,0
fix(examples/multi-app): update stackblitz url,0.51270604,"Fix URL creation in Cloudflare Pages or other non-browser-environments (#9682, #9689)",Signed-off-by: Logan McAnsh logan@mcan.sh,0
add multi app example (#8126),0.49328083,function App() {,,0
Version 6.0.0-beta.8,0.6638341,// 0.6.x,,0
fix: updated useHref to not double append basename (#8160),0.6257751,We fixed a few bugs in useHref that resulted in the incorrect resolved value in cases where a basename is used on the <Router /> component (See #8133 and #8142 for details).," Addressed root of the issue by memo'ing the mutated path. This ensures we only ever mutate the path once, and a new path will be generated if the to value is changed.",0
Remove path from index routes,0.7423496,Linking to Index routes,Reverts 39c1c56fb0a7dcf7502479594a5440b969260457,1
"Add some explanations to examples, consistent h1",0.3987838,Examples and Docs Site,,0
docs: fix more broken links,0.5339876,ca96f86 [fixed] typo in Link,,0
Run CI on the main branch now,0.47128654,Development for v6 has switched from dev to the main branch.,,0
Add back the formatting check to CI,0.4354067,2447ecb [added] formatPattern util method,,0
More prettier,0.3554517,Use Prettier on the code (e6f9017 by @mjackson),,0
docs: quick start borken links,0.47104946,Provided new hooks useClickHandler and usePressHandler to make customizing Links a bit easier. (#7998),,0
docs: remove first-person language + update links,0.3791572,- Feature: Support omitting to on <Link> (#3803),,0
Update lazy loading example,0.5837946,"An example of this in action can be found in the examples/lazy-loading-router-provider directory of the repository.  For more info, check out the lazy docs.",,0
docs: fix links on concepts page,0.5142241,Add <NavLink strict> and <NavLink exact>,,0
docs: fix anchors on concepts page,0.5052269,97c02f1 [fixed] middle click on <Link/>,,0
add lazy loading example (#8158),0.6185223,"An example of this in action can be found in the examples/lazy-loading-router-provider directory of the repository.  For more info, check out the lazy docs."," add code splitting example  Signed-off-by: Logan McAnsh logan@mcan.sh   chore: rename example, add link to messages page   chore: rename things to be lazy loading   chore: one last name change ",0
Update link,0.5963589,Updated website,,0
docs: fix links on api page,0.59130657,Add <Link component> API (#5437),,0
docs: fix index links,0.57128954,24e7b4f [fixed] isActive on nested IndexLink,,0
Update READMEs,0.5354897,Updates,,0
docs: fix guides links,0.52061874,ca96f86 [fixed] typo in Link,,0
Update README and add some explanations to the code,0.4992559,Several docs improvements - #6410 (thanks @justsml),,0
docs: fix custom links docs,0.5161507,"Fix for <Link rel=""_self""> (thanks @ericyang89)",,0
docs: fix links on guides page,0.5275247,Add <NavLink strict> and <NavLink exact>,,0
add example show casing how to use a custom query parser and serializer (#8159),0.4517064,"We've added lots of goodies to our docs and examples, and there's a lot more yet to come. Take a look and see if you find something that makes your work a little easier! We think the lazy loading and custom query parsing examples are particularly cool! 🤓 ", add example show casing how to use a custom query parser and serializer  Signed-off-by: Logan McAnsh logan@mcan.sh  chore: add useMemo to query  Signed-off-by: Logan McAnsh logan@mcan.sh  chore: remove some unneeded bits  Signed-off-by: Logan McAnsh logan@mcan.sh  pizza builder :pizza:  Signed-off-by: Logan McAnsh logan@mcan.sh  chore: remove extra types  Signed-off-by: Logan McAnsh logan@mcan.sh,0
chore: skip linting and formatting on examples dist directories (#8156),0.49053138,ci: simplify dist/ directory for CJS/ESM only (#9017),,0
chore(ci): do all the docs updating in website action (#8138),0.38488096,Ignore pathless layout routes when looking for proper submission action function (#9455),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,0
feat: warn for leaf routes with no element (#8150),0.53767204,Bugfix: Fix edge cases with continuing matches after pathless routes (#3308),,0
feat: compute score now takes into account index (#8151),0.43888205,"    index: true,",,0
feat: allow path on index routes (#8148),0.6925764,4b8e994 [fixed] Index routes with extraneous slashes,,0
Update Prettier settings,0.58051443,Use Prettier on the code (e6f9017 by @mjackson),,0
docs: add key to lists in tutorial,0.31935441,    var key = childName+id;,,0
Add format script,0.53348035,2447ecb [added] formatPattern util method,,0
Run Prettier on everything,0.5000494,Use Prettier on the code (e6f9017 by @mjackson),,0
Update Prettier config,0.5271845,Use Prettier on the code (e6f9017 by @mjackson),,0
"Remove { type: ""module"" } from package.json",0.75583553,Re-add module entry to package.json,,1
docs: add missing link on index,0.5832545,Linking to Index routes,,0
"docs: fixes broken links (maybe, plz)",0.55983645,f5d4f36 [fixed] Docs Update,,0
docs: fixes broken links,0.56502926,ca96f86 [fixed] typo in Link,,0
scripts: update check-github-docs w/ correct repo reference,0.3925144,bb7b666 [removed] .js files from repo root,,0
