Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1145,s/Statement/Statements/,0.42987412,  was defined.,adds prefer-const to eslint config and runs fixer reverts unintended change,0
1146,Merge PR #9078: Add go version to server message output,0.50337046,core/server: Added an environment variable to write goroutine stacktraces to a ,,0
1147,Properly lowercase policy names. (#3210),0.61297727,cli/vault: warn when policy name contains upper-case letter [GH-14670],Also remove one duplicate error masked by return. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com,0
1148,Update yarn version in the cross Dockerfile,0.5326139,auth/jwt: Updates the hashicorp/cap library to v0.1.0 to,,0
1149,Add custom metadata to namespace API and CLI docs  (#16633),0.7958432,core (enterprise): Add custom metadata support for namespaces,,1
1150,Document bolt metrics (#12107),0.61498225,storage/raft: Units for bolt metrics now given in milliseconds instead of nanoseconds [GH-13749],updated auth-gcp plugin added changelog,0
1151,[Assembly]: Branding Refresh (#11118),0.5890676,"ui: Renamed labels under Tools for wrap, lookup, rewrap and unwrap with description. [GH-16489]","VAULT-8703 Add warning for dangerous undocumented overrides, if used, in status response VAULT-8703 add changelog VAULT-8703 fix append",0
1152,docs : Update GoLang library link in docs (#12567),0.6343848,ui: update DocLink component to use new host url: developer.hashicorp.com [GH-18374],"Correctly preserve other issuer config params When setting a new default issuer, our helper function would overwrite other parameters in the issuer configuration entry. However, up until now, there were none. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add new parameter to allow default to follow new This parameter will allow operators to have the default issuer automatically update when a new root is generated or a single issuer with a key (potentially with others lacking key) is imported. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Storage migration tests fail on new members These internal members shouldn't be tested by the storage migration code, and so should be elided from the test results. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Follow new issuer on root generation, import This updates the two places where issuers can be created (outside of legacy CA bundle migration which already sets the default) to follow newly created issuers when the config is set. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add changelog entry Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add documentation Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add test for new default-following behavior Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com",0
1153,Add Policy-based Navigation (#5967),0.609952,ui: fix entity policies list link to policy show page [GH-17950],adding changelog changes removing :,0
1154,reintroduce flagMFA (#4223),0.5353395,ui: Fix expected response from feature-flags endpoint [GH-10684],,0
1155,Do not send storage on HandleRequest and HandleExistenceCheck on plugins,0.6651474,sdk: Don't panic if system view or storage methods called during plugin setup. [GH-18210],"VAULT-9688 First attempt at Vault Agent Enos test VAULT-9688 remove TODO, correct indentation VAULT-9688 enos fmt VAULT-9688 terraform fmt VAULT-9688 small updates VAULT-9688 add extra comment",0
1156,logical/aws: Fix typo in warning message (#2747),0.6128771,command/audit: Improve missing type error message [GH-16409],updated raft-autopilot to v0.2.0 Add changelog,0
1157,Merge pull request #945 from quixoten/postgres_physical,0.46917972,physical/postgresql: pass context to queries to propagate timeouts and cancellations on requests. [GH-15866],Removed the legacy env var: LOGXI_FORMAT Added changelog Actually filled in the CL Added the name of legacy env var,0
1158,Change deprecation warning to 1.1,0.54706204,deactivated state if this is not the first unseal after an upgrade. [GH-17879],Preview content for 1.13,0
1159,Removed unused methods,0.53887534,plugins: Mark app-id auth method Removed and remove the plugin code. [GH-18039],"Specifying only args will just append them to the container image's entrypoint instead of replacing it. Setting command overrides the entrypoint, and args is then appended to the command.",0
1160,vault: Support sub-views,0.5248844,Mount Migration: Vault supports moving secrets and auth mounts both within and across namespaces.,OSS Commit from ENT for Introspection API Add changelog,0
1161,"changelog: updates for 1.13.1, 1.12.5, 1.11.9 (#19834)",0.6220249,1.13.0,Add new API to PKI to list revoked certificates A new API that will return the list of serial numbers of    revoked certificates on the local cluster. Add cl PR feedback,0
1162,vault: provide view to backend initializer for setup,0.5882505,core (enterprise): Add check to vault server command to ensure configured storage backend is supported.,core: fix start up policy loading race condition on perf standbys Use correct bool for perf standby changelog,0
1163,Docs: add note about enterprise replication installations section to upgrade guide (#3631),0.6863989,website/docs: Update replication docs to mention Integrated Storage [GH-16063],Give the default SetupLoginMFATOTP helper a more robust period/skew. 403 failures on test-go-race are likely due to TOTP code timeouts being too aggressive.,0
1164,[VAULT-2807] Count entity tokens on use (#12153),0.70922416,activity: Omit wrapping tokens and control groups from client counts [GH-11826],"Ensure correct write ordering in rebuildIssuersChains When troubleshooting a recent migration failure from 1.10->1.11, it was noted that some PKI mounts had bad chain construction despite having valid, chaining issuers. Due to the cluster's leadership trashing between nodes, the migration logic was re-executed several times, partially succeeding each time. While the legacy CA bundle migration logic was written with this in mind, one shortcoming in the chain building code lead us to truncate the ca_chain: by sorting the list of issuers after including non-written issuers (with random IDs), these issuers would occasionally be persisted prior to storage prior to existing CAs with modified chains. The migration code carefully imported the active issuer prior to its parents. However, due to this bug, there was a chance that, if write to the pending parent succeeded but updating the active issuer didn't, the active issuer's ca_chain field would only contain the self-reference and not the parent's reference as well. Ultimately, a workaround of setting and subsequently unsetting a manual chain would force a chain regeneration. In this patch, we simply fix the write ordering: because we need to ensure a stable chain sorting, we leave the sort location in the same place, but delay writing the provided referenceCert to the last position. This is because the reference is meant to be the user-facing action: without transactional write capabilities, other chains may succeed, but if the last user-facing action fails, the user will hopefully retry the action. This will also correct migration, by ensuring the subsequent issuer import will be attempted again, triggering another chain build and only persisting this issuer when all other issuers have also been updated. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Remigrate ca_chains to fix any missing issuers In the previous commit, we identified an issue that would occur on legacy issuer migration to the new storage format. This is easy enough to detect for any given mount (by an operator), but automating scanning and remediating all PKI mounts in large deployments might be difficult. Write a new storage migration version to regenerate all chains on upgrade, once. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add changelog entry Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add issue to PKI considerations documentation Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Correct %v -> %w in chain building errs Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com",1
1165,Fix the referenced learn link (#16747),0.5889163,(link) [GH-14869],,0
1166,fix potential insecure skip verification bug,0.5743317,core/fips: use upstream toolchain for FIPS 140-2 compliance again; this will appear as X=boringcrypto on the Go version in Vault server logs.,,0
1167,Add ForgeRock to OIDC Providers (#15294),0.67601454,identity/oidc: Adds a default OIDC provider [GH-14119],Update interoperability-matrix.mdx Updating the matrix to include new validations. Fixing a grammatical error,0
1168,Fix windows build by moving references to SIGUSR2 into a file not built (#6422),0.5693548,temporary file for SIGUSR2 signals. [GH-17929],,0
1169,aws: pass cancelable context with aws calls (#19365),0.54688054,auth/aws: Remove warning stating AWS Token TTL will be capped by the Default Lease TTL. [GH-12026],,0
1170,moved the test cert keys to appropriate test-fixtures folder,0.5473397,core/managed-keys (enterprise): Limit verification checks to mounts in a key's namespace,"This article seems to use the terms ""shares"" and ""shards"" interchangeably to describe the parts in which the secret is split under SSS. While both seem to be correct, sticking to one term would save a newbie reader (like myself) the confusion. Since the Wikipedia article that's linked in this article only mentions ""shares"" and the CLI flags (for recovery keys) also use -shares, I opted for that.",0
1171,Non-recursive DFS token tree revoke (#2478),0.5820982,not error out if the token has already been revoked. [GH-13661],moves service worker message event listener from addon to raft-storage-overview component adds changelog entry adds raft-storage-overview test for downloading snapshot via service worker,0
1172,Remove config from Meta; it's only used right now with the token helper.,0.513232,agent: change auto-auth to preload an existing token on start [GH-10850],,0
1173,Update handler_test.go,0.58443624,"sdk: Add response schema validation method framework/FieldData.ValidateStrict and two test helpers (ValidateResponse, ValidateResponseData) [GH-18635]","By adding the link flags -s -w we can reduce the Vault binary size from 204 MB to 167 MB (about 18% reduction in size). This removes the DWARF section of the binary. i.e., before: module And after: module The only side effect I have been able to find is that it is no longer possible to use delve to run the Vault binary. Note, however, that running delve and other debuggers requires access to the full source code, which isn't provided for the Enterprise, HSM, etc. binaries, so it isn't possible to debug those anyway outside of people who have the full source. panic traces vault debug error messages Despite what the documentation says, these flags do not delete the function symbol table (so it is not the same as having a stripped binary). It contains mappings between the compiled binary and functions, paramters, and variables in the source code. Using llvm-dwarfdump, it looks like: module This says that the particular binary section is the function github.com/hashicorp/vault/api.(*replicationStateStore).recordState, from the file /home/swenson/vault/api/client.go, containing the w parameter on line 1735 mapped to certain registers and memory, the resp paramter on line 1735 mapped to certain reigsters and memory, and the newState variable on line 1738, mapped to certain registers, and memory. It's really only useful for a debugger. Anyone running the code in a debugger will need full access the source code anyway, so presumably they will be able to run make dev and build the version with the DWARF sections intact, and then run their debugger.",0
1174,docs: minor spelling fix (#6818),0.4738605,command/namespace: Fix vault cli namespace patch examples in help text. [GH-18143],"When running the test suite in CI (where requests are centralized from relatively few IPs), we'd occasionally hit Dockerhub's rate limits. Luckily Hashicorp runs a (limited) public mirror of the containers we need, so we can switch to them here in the tests. For consistency between developer and CI, we've opted to have the tests always pull from the Hashicorp mirror, rather than updating the CI runner to prefer the mirror. We exclude nomad and influxdb as we don't presently mirror these repos. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com",0
1175,Add core sealing to test cluster shutdown,0.61542916,core: Periodically test the health of connectivity to auto-seal backends [GH-13078],Return revocation info within existing certs/ api The api already returned both the certificate and a revocation_time    field populated. Update the api to return revocation_time_rfc3339    as we do elsewhere and also the issuer id if it was revoked. This will allow callers to associate a revoked cert with an issuer Add cl PR feedback (docs update),0
1176,Merge pull request #566 from hashicorp/fix-install-script,0.5311519,openapi: fix gen_openapi.sh script to correctly load vault plugins [GH-17752],"VAULT-8518 Increase HMAC limit to 4096, and limit approle names to the same limit VAULT-8518 Changelog VAULT-8518 Sprintf the byte limit",0
1177,Bump HSM version (#10327),0.7263181,core: Bump Go version to 1.17.7. [GH-14232],"Updating changelog for 1.12.1, 1.11.5, 1.10.8",1
1178,Edit Telemetry Docs (#17209),0.6231432,core: Add prefix_filter to telemetry config [GH-12025],,0
1179,Update read command,0.49320847,ui: Fix KV secret showing in the edit form after a user creates a new version but doesn't have read capabilities [GH-14794],Update AWS secrets deps,0
1180,website: fix for ff3-1 doc formatting (#11206),0.5346999,website/docs: Fix Kubernetes Auth Code Example to use the correct whitespace in import. [GH-20216],Reduce go version references to two: .go_version and @executors.yml.,0
1181,Add role patching test case (#15545),0.5613314,secrets/azure: add WAL to clean up role assignments if errors occur [GH-18085],config file changes lockout config changes auth tune r/w and auth tune removing changes at enable removing q.Q go mod tidy removing comments changing struct name for config file fixing mount tune adding test file for user lockout fixing comments and add changelog addressing comments fixing mount table updates updating consts in auth_tune small fixes adding hcl parse test fixing config compare fixing github comments optimize userlockouts.go fixing test minor changes adding comments adding sort to flaky test fix flaky test,0
1182,Use pointers to 64-bit atomics to enforce alignment in AES-GCM Barrier (#11211),0.4998784,ui: pass encodeBase64 param to HMAC transit-key-actions. [GH-19429],fix mount flag behavior for kv subcommands fix mount flag behavior for kv metadata subcommands add tests add changelog entry,0
1183,Vault documentation: applied new guidelines to code blocks (#15191),0.58141756,Vault and Vault Enterprise and is fixed in 1.6.2 and 1.5.7 (CVE-2020-25594).,Update signed-ssh-certificates.mdx Add a pointer to the doc regarding reading back the pub key with the CLI Update website/content/docs/secrets/ssh/signed-ssh-certificates.mdx Co-authored-by: Alexander Scheel alex.scheel@hashicorp.com,0
1184,Update retryable vendor,0.6113172,licensing (enterprise): update autoloaded license cache after reload,Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com,0
1185,Add RDS notes to MSSQL docs (#5062),0.5256864,Redis DB Engine: Adding the new Redis database engine that supports the generation of static and dynamic user roles and root credential rotation on a stand alone Redis server. [GH-17070],"Don't use a duplicate sync object for stepwise tests precheck Change STS test check to no longer look for a secret, add SetSourceIdentity policy to role",0
1186,helper/kdf: adding lib for key derivation from NIST800-108,0.57784635,sdk: Add helper for decoding root tokens [GH-10505],"When copying data into the container, due to the id changes pointed out in the previous attempt, the container couldn't read this data. By creating a new user in the container, matching the host's UID/GID, we can successfully copy data in/out of the container without worrying about differing UID/GIDs. See also: link Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com",0
1187,Add test stubs for starting a vault server and pg database,0.61345017,Vault Diagnose: A new vault operator command to detect common issues with vault server setups.,Bump validity period check to satisfy CircleCI Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Update builtin/logical/pki/backend_test.go Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com,0
1188,Added support for individual user policy mapping in github auth backend. (#2079),0.6019975,website/docs: Add docs for VAULT_AUTH_CONFIG_GITHUB_TOKEN environment variable when writing Github config [GH-19244],update sdk's go-plugin version update api go.mod update api go.mod go version and go mod tidy,0
1189,avoid empty group alias names (#3567),0.6393069,"identity: Fail alias rename if the resulting (name,accessor) exists already [GH-12473]",don't create leases for AWS STS secrets don't create leases for aws federation tokens,0
1190,Return nil for pre-0.5.3 Consul tokens to avoid pathological behavior,0.63020766,tokenutil: Perform the num uses check before token type. [GH-11647],"Clarify when -format=raw fails Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Document Vault read's new -format=raw mode Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add raw format to usage, completion Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add missing support for raw format field printing Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Prohibit command execution with wrong formatter This allows us to restrict the raw formatter to only commands that understand it; otherwise, when running vault write -format=raw, we'd actually hit the Vault server, but hide the output from the user. By switching this to a flag-parse time check, we avoid running the rest of the command if a bad formatter was specified. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com",0
1191,Fix transit-key context menu on the transit-key list page (#8348),0.6540669,Transit managed keys: The transit secrets engine now supports configuring and using managed keys,"Expose raw request from client.Logical() Not all Vault API endpoints return well-formatted JSON objects. Sometimes, in the case of the PKI secrets engine, they're not even printable (/pki/ca returns a binary (DER-encoded) certificate). While this endpoint isn't authenticated, in general the API caller would either need to use Client.RawRequestWithContext(...) directly (which the docs advise against), or setup their own net/http client and re-create much of Client and/or Client.Logical. Instead, exposing the raw Request (via the new ReadRawWithData(...)) allows callers to directly consume these non-JSON endpoints like they would nearly any other endpoint. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add raw formatter for direct []byte data As mentioned in the previous commit, some API endpoints return non-JSON data. We get as far as fetching this data (via client.Logical().Read), but parsing it as an api.Secret fails (as in this case, it is non-JSON). Given that we intend to update vault read to support such endpoints, we'll need a ""raw"" formatter that accepts []byte-encoded data and simply writes it to the UI. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add support for reading raw API endpoints Some endpoints, such as pki/ca and pki/ca/pem return non-JSON objects. When calling vault read on these endpoints, an error is returned because they cannot be parsed as api.Secret instances: Error reading pki/ca/pem: invalid character '-' in numeric literal Indeed, we go to all the trouble of (successfully) fetching this value, only to be unable to Unmarshal into a Secrets value. Instead, add support for a new -format=raw option, allowing these endpoints to be consumed by callers of vault read directly. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add changelog entry Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Remove panic Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com",0
1192,Update vault-plugin-auth-gcp to get client invalidation fix,0.6956712,secrets/gcp: Fixed bug where error was not reported for invalid bindings [GH-13974],,0
1193,secrets/openldap: fix panic from nil logger (#14171),0.9426578,secrets/openldap: Fix panic from nil logger in backend [GH-14171],,1
1194,Documentation for capabilities and capabilities-self APIs,0.5392874,website/docs: API generate-recovery-token documentation. [GH-16213],Docs: API secret/ssh clarity on Create & Update Added clarity notes on required permissions (update & create) that's otherwise not obvious without experience of other mounts that have requirements for similar ACL to manage. Resolves #9888. Update website/content/api-docs/secret/ssh.mdx Co-authored-by: Loann Le 84412881+taoism4504@users.noreply.github.com Update website/content/api-docs/secret/ssh.mdx Co-authored-by: Loann Le 84412881+taoism4504@users.noreply.github.com Docs: API secret/ssh clarity on Create & Update... Reduced text (-1 line) further to feedback from @benashz; retaining details on create vs update difference as per API transit method that calls this out too. trigger ci Co-authored-by: Loann Le 84412881+taoism4504@users.noreply.github.com Co-authored-by: Yoko Hyakuna yoko@hashicorp.com,0
1195,Adding docs for azure-specific handling in jwt-oidc (#9287),0.54864,auth/jwt: Fixes OIDC auth from the Vault UI when using form_post as the oidc_response_mode. [GH-12258],Fix tests - Update MongoDB driver increase timeout and disconnect client after ping increase timeout disconnect client after the ping,0
1196,Granting S3 backend temporary access,0.51346445,storage/raft (enterprise): The parameter aws_s3_server_kms_key was misnamed and,Adding mTLS and Load Balancers section Adding patch CLI docs to nav JSON,0
1197,Have Okta respect its set max_ttl. (#4111),0.5990178,ui: UI support for Okta Number Challenge. [GH-15998],Docs: API overview text clarity & kv2 mention... #16746  Corrected text and terminology. Relates to #6378 & should allow for closure of that issue too. Trigger CI Update website/content/api-docs/index.mdx Co-authored-by: Ben Ash 32777270+benashz@users.noreply.github.com Update website/content/api-docs/index.mdx Co-authored-by: Ben Ash 32777270+benashz@users.noreply.github.com Update website/content/api-docs/index.mdx Co-authored-by: Ben Ash 32777270+benashz@users.noreply.github.com Update website/content/api-docs/index.mdx Co-authored-by: Ben Ash 32777270+benashz@users.noreply.github.com Update website/content/api-docs/index.mdx Co-authored-by: Ben Ash 32777270+benashz@users.noreply.github.com Updated based on feedback. Docs: API overview text clarity & kv2 mention... Added KV2 explict further to feedback from @benashz. Also:  - Adjusted very first paragraph a bit.  - improved grammer and over use of via and to in certian places. Co-authored-by: Zlaticanin zlaticaninmilena@gmail.com Co-authored-by: Ben Ash 32777270+benashz@users.noreply.github.com Co-authored-by: Yoko Hyakuna yoko@hashicorp.com,0
1198,Add some more tests,0.53914034,sdk: Adding FindResponseSchema test helper to assist with response schema validation in tests [GH-18636],"Add regression test for default CRL expiry Also fixes a bug w.r.t. upgrading older entries and missing the Delta Rebuild Interval field, setting it to the default. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add changelog for earlier PR Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com",0
1199,command/server: Enable telemetry. cc: @mitchellh,0.60557145,core: Add prefix_filter to telemetry config [GH-12025],Extend the documentation the API endpoint '/ssh/issue/:name' (added in #15561 with v1.12.0) and '/ssh/issue/:name': Be more specific that the issued certificate uses the defaults   given of the role at the given endpoint; and that it is subject   to the limitations configured in this role. Note that the endpoint /ssh/issue/:name is available with v1.12+. Make it more clear that the generated credentials are only returned   but not stored by Vault (not just the generated private key).,0
1200,Updated AWS policy help messages,0.6294166,auth/aws: Remove warning stating AWS Token TTL will be capped by the Default Lease TTL. [GH-12026],Ref: link,0
1201,Minor grammar edit,0.41019106,agent: Add template-retry stanza to agent config. [GH-10644],VAULT-8519 add tests for HCL unknown field bug VAULT-8519 upversion hcl VAULT-8519 include correct comitts in tag VAULT-8519 Add changelog,0
1202,Bump version to 0.7.3-dev,0.81916106,core: Bump Go version to 1.19.8.,,1
1203,Segment out disk checks to disable on openbsd/arm (#11749),0.606424,core: fix byte printing for diagnose disk checks [GH-12229],"Add support for PKCSv1_5_NoOID signatures This assumes a pre-hashed input has been provided to Vault, but we do not write the hash's OID into the signature stream. This allows us to generate the alternative PKCSv1_5_NoOID signature type rather than the existing PKCSv1_5_DERnull signature type we presently use. These are specified in RFC 3447 Section 9.2. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add changelog Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Exclude new none type from PSS based tests Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add tests for PKCS#1v1.5 signatures Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com",0
1204,Updates URLs to match new paths at Learn (#9679),0.50078857,ui: Fix footer URL linking to the correct version changelog. [GH-11283],update protoc to 3.21.7 adding changelog,0
1205,Small typo relating to no_store in pki secret backend (#3662),0.6998018,secrets/pki: Warn when generate_lease and no_store are both set to true on requests. [GH-14292],adds error handling to auth-jwt component for missing roles and fixes bug where role wasn't being retained when using alternate oidc mount path at login fixes jwt login bug from auth mount tabs and adds test updates okta-number-challenge success value to arg in template adds changelog entry fixes issues logging in manually with jwt reverts mistaken change,0
1206,Merge pull request #1753 from hashicorp/adv-cleanup,0.5132905,secrets/transform (enterprise): Address SQL connection leak when cleaning expired tokens,Store login MFA secret with tokenhelper Clean up and refactor tokenhelper paths Refactor totp test code for re-use Add login MFA command tests Use longer sleep times and sha512 for totp test Add changelog,0
1207,vault: token store is a credential implementation,0.80851775,secrets/transform (enterprise): Fix persistence problem with tokenization store credentials.,,1
1208,UI: Fix OIDC login in fullscreen (#19071),0.791775,ui: Fix bug where logging in via OIDC fails if browser is in fullscreen mode [GH-19071],"Vault's new TLS devvault mode has two nits with certificate construction: The CA doesn't need to include any SANs, as these aren't checked.     Technically this means the CA could be reused as a leaf certificate     for the one specified IP SAN, which is less desirable. Add hostname to SANs in addition to CNs. This is a best practice, as     (when the CN is a hostname), it is preferable to have everything in     SANs as well. Neither of these are major changes. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com",1
1209,fix policies sidebar title (#5980),0.6370031,ui: fix entity policies list link to policy show page [GH-17950],,0
1210,Update mount-tune command,0.5505194,"plugins: Mounts can no longer be pinned to a specific builtin version. Mounts previously pinned to a specific builtin version will now automatically upgrade to the latest builtin version, and may now be overridden if an unversioned plugin of the same name and type is registered. Mounts using plugin versions without builtin in their metadata remain unaffected. [GH-18051]","Add patch support to CLI This is based off the existing write command, using the JSONMergePatch(...) API client method rather than Write(...), allowing us to update specific fields. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add documentation on PATCH support Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add changelog Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com",0
1211,Merge pull request #1701 from hashicorp/auth-backends-noroot,0.46822774,secrets/pki: Ensure cross-cluster delta WAL write failure only logs to avoid unattended forwarding. [GH-20057],The double quote used broke syntax highlighting. Replace with a proper double quote.,0
1212,Merge pull request #1635 from hashicorp/mysql-idle-conns,0.5391604,core/identity: Add machine-readable output to body of response upon alias clash during entity merge [GH-17459],This appears to be due to a CI change that resulted in different user IDs between the host and the container image. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com,0
1213,Update docs to fix #2102,0.5921036,ui: Fix footer URL linking to the correct version changelog. [GH-11283],Use injector.webhook.annotations instead of the deprecated injector.webhookAnnotations,0
1214,Adds missing unlock of RWMutex in OIDC delete key (#12916),0.7002288,identity/token: Adds missing call to unlock mutex in key deletion error handling [GH-12916],wip work in progress pki-role-form-test clean up radio-select-ttl-or-string test clean up add yielded check 12 to 13 add pki-key-usage test remove meep key-params test clean up clean up pr comments,1
1215,Fix goroutine logging in cert test (#3224),0.758981,core: Activity log goroutine management improvements to allow tests to be more deterministic. [GH-17028],,1
1216,Add support to load roles and issuers within ACME wrapper (#20333),0.57423556,agent/template: add support for new 'writeToFile' template function [GH-12505],,0
1217,api: return parse errors if any for storage endpoints (#12338),0.7625453,api: Fixes storage APIs returning incorrect error when parsing responses [GH-12338],"Allow passing AssociatedData factories in keysutil This allows the high-level, algorithm-agnostic Encrypt/Decrypt with Factory to pass in AssociatedData, and potentially take multiple factories (to allow KMS keys to work). On AEAD ciphers with a relevant factory, an AssociatedData factory will be used to populate the AdditionalData field of the SymmetricOpts struct, using it in the AEAD Seal process. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add associated_data to Transit Encrypt/Decrypt API This allows passing the associated_data (the last AD in AEAD) to Transit's encrypt/decrypt when using an AEAD cipher (currently aes128-gcm96, aes256-gcm96, and chacha20-poly1305). We err if this parameter is passed on non-AEAD ciphers presently. This associated data can be safely transited in plaintext, without risk of modifications. In the event of tampering with either the ciphertext or the associated data, decryption will fail. Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add changelog Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Add to documentation Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com Signed-off-by: Alexander Scheel alex.scheel@hashicorp.com",1
1218,"Revert ""Revert ""Get rid of sdk internal reloadutil package for now. (#9515)"" (#9521)"" (#9522)",0.6354662,"sdk: Remove version package, make useragent.String versionless. [GH-19068]",,0
1219,Using LookupSelf() API method instead of raw HTTP call for auth command,0.5904493,auth/kubernetes: Cancel API calls to TokenReview endpoint when request context,,0
1220,Update FIPS documentation to clarify mlock (#15502),0.5992527,core/fips: use upstream toolchain for FIPS 140-2 compliance again; this will appear as X=boringcrypto on the Go version in Vault server logs.,,0
1221,website: seal concept,0.50164574,core/seal: Fix regression handling of the key_id parameter in seal configuration HCL. [GH-17612],auth/azure: documents auth support for VMSS flexible orchestration adds changelog,0
1222,update to match aws (#5315),0.6295816,secrets/aws: Update dependencies [PR-17747] [GH-17747],Update vault to v1.8.1 Updating api/auth to use new version of api,0
1223,auth/oidc: fix changelog entry for SecureAuth groups parsing (#16388),0.77163106,auth/oidc: Adds support for group membership parsing when using SecureAuth as an OIDC provider. [GH-16274],Signed-off-by: Jaymala Sinha jaymala@hashicorp.com Signed-off-by: Jaymala Sinha jaymala@hashicorp.com,1
1224,Have Travis use go 1.7rc3 for testing,0.5141947,core: Check audit device with a test message before adding it. [GH-10520],"[CI-only] Update RedHat registry tag There are a few changes being made to RedHat's registry on October 20, 2022 that affect the way images need to be tagged prior to being pushed to the registry. This PR changes the tag to conform to the new standard.  We have other work queued up in crt-workflows-common and actions-docker-build to support the other required changes.  This PR should be merged to main and all release branches on or after October 20, 2022, and MUST be merged before your next production release. Otherwise, the automation to push to the RedHat registry will not work. A detailed list of changes shared from RedHat (as an FYI): The following changes will occur for container certification projects that leverage the Red Hat hosted registry [registry.connect.redhat.com] for image distribution: All currently published images are migrating to a NEW, Red Hat hosted quay registry. Partners do not have to do anything for this migration, and this will not impact customers. The registry will still utilize registry.connect.redhat.com as the registry URL. The registry URL currently used to push, tag, and certify images, as well as the registry login key, will change. You can see these changes under the “Images” tab of the container certification project. You will now see a quay.io address and will no longer see scan.connect.redhat.com. Partners will have the opportunity to auto-publish images by selecting “Auto-publish” in the Settings tab of your certification project. This will automatically publish images that pass all certification tests. For new container image projects, partners will have the option to host within their own chosen image registry while using registry.connect.redhat.com as a proxy address. This means the end user can authenticate to the Red Hat registry to pull a partner image without having to provide additional authentication to the partner’s registry. docker: update redhat_tag Co-authored-by: Sam Salisbury samsalisbury@gmail.com",0
1225,"UI - add JWT auth, remove alias metadata (#4986)",0.70341945,auth/ldap: Add username to alias metadata [GH-13669],,1
1226,Ui/pricing metrics api hookup (#10196),0.5314132,core: add partial month client count api [GH-11022],,0
1227,"Migrate number of retries down by one to have it be max retries, not tries",0.5447704,core: Fix rate limit resource quota migration from 1.5.x to 1.6.x by ensuring purgeInterval and,working fix issue with signature bits fix ember upgrade change clean up fix signature bits to number default value in model fix language,0
1228,Tested pathImageTag,0.51051205,ui: add validations for duplicate path kv engine [GH-11878],Intercept key_id from generic configmap and turn it into a wrapperv2 option changelog Doubled append Only convert key_id to an opt in OCI,0
