Index,Release Note,Release Note With Abstraction
47,"Fixed

Make sure that the input syncs when the combobox closes (#1137)
Ensure that you can close the Combobox initially (#1148)
Fix Dialog usage in Tab component (#1149)
Ensure links are triggered inside PopoverPanel components (#1153)
Fix hover scroll issue in Listbox, Combobox and Menu components (#1161)
Guarantee DOM sort order when performing Listbox, Combobox and Menu actions (#1168)
Improve outside click support (#1175)
Reset ComboboxInput when the value gets reset (#1181)
Adjust active item/option index on Listbox, Combobox and Menu components (#1184)
Fix re-focusing element after close (#1186)
Fix Dialog cycling (#553)
Only activate the Tab on mouseup (#1192)
Ignore ""outside click"" on removed elements (#1193)
Remove focus() from Listbox.Option (#1218)
Improve some internal code (#1221)
Don't drop initial character when searching in Combobox (#1223)
Use ownerDocument instead of document (#1158)
Fix, re-expose el from each component (#1230)
Ensure focus trapping plays well with the Tab and Dialog components (#1231)
Improve syncing of ComboboxInput value (#1248)
Fix tree-shaking support (#1247)
Stop propagation on the PopoverButton (#1263)
Fix incorrect closing while interacting with third party libraries in Dialog component (#1268)
Mimic browser select on focus when navigating via Tab (#1272)
Resolve initialFocusRef correctly (#1276)
Ensure that there is always an active option in the Combobox (#1279, #1281)
Support classic form submissions in RadioGroup, Switch and Combobox components (#1285)
Fix nullable prop for Vue (2b109548b1a94a30858cf58c8f525554a1c12cbb)
Prefer incoming open prop over OpenClosed state (#1360)

Added

Add classic form submission compatibility via new hidden inputs (#1214)
Add multiple value support to Listbox and Combobox components (#1243, #1355)
Add support for clearing the value of a Combobox (#1295)
Add DialogPanel to resolve issues when scrolling long dialogs that use DialogOverlay (#1333)


Changes that might affect you
Migrating from DialogOverlay to DialogPanel
In previous versions of Headless UI, closing a dialog was handled by a click handler that lived on the DialogOverlay component, so as long as your overlay was rendered behind your panel, clicking outside the panel would close the dialog.
This created an issue with scrollable dialogs, because it became easy to accidentally position your overlay on top of the scrollbar, which made it impossible to click the scrollbar without closing the dialog. You also couldn't scroll the dialog when your mouse was hovering over the overlay — only when your mouse was hovering over the actual panel.
We've fixed this in Headless UI v1.6 by adding a dedicated DialogPanel component, and changing how ""click outside"" is handled. Now, if you're using a DialogPanel, the dialog is closed any time you click any element outside of it, rather than closing only when a DialogOverlay is explicitly clicked.
If you're using DialogOverlay and not using DialogPanel, everything will continue to work exactly as it did before (including the bug I described above) to preserve backwards compatibility, but we highly encourage you to migrate to using DialogPanel, and to stop using DialogOverlay, instead using a simple div element:
```diff
  <Dialog
    :open=""isOpen""
    @close=""closeModal""
    class=""fixed inset-0 flex items-center justify-center ...""









Payment successful
 ... 



```

Read through the updated Dialog documentation for more examples of using DialogPanel.
Multiple value support for Listbox and Combobox
If you have been using the insiders build for the new multiple value support for the Listbox and/or Combobox component, then you will have to add a new multiple prop to those components to tell the component that you are using multiple values. Previously this was automatically detected based on whether you were passing an array to the value prop or not.
diff
-  <Listbox v-model=""selectedPeople"" />
+  <Listbox v-model=""selectedPeople"" multiple />","Fixed
Make sure that the input syncs when the combobox closes (#1137)
Ensure that you can close the Combobox initially (#1148)
Fix Dialog usage in Tab component (#1149)
Ensure links are triggered inside PopoverPanel components (#1153)
Fix hover scroll issue in Listbox, Combobox and Menu components (#1161)
Guarantee DOM sort order when performing Listbox, Combobox and Menu actions (#1168)
Improve outside click support (#1175)
Reset ComboboxInput when the value gets reset (#1181)
Adjust active item/option index on Listbox, Combobox and Menu components (#1184)
Fix re-focusing element after close (#1186)
Fix Dialog cycling (#553)
Only activate the Tab on mouseup (#1192)
Ignore ""outside click"" on removed elements (#1193)
Remove focus() from Listbox.Option (#1218)
Improve some internal code (#1221)
Don't drop initial character when searching in Combobox (#1223)
Use ownerDocument instead of document (#1158)
Fix, re-expose el from each component (#1230)
Ensure focus trapping plays well with the Tab and Dialog components (#1231)
Improve syncing of ComboboxInput value (#1248)
Fix tree-shaking support (#1247)
Stop propagation on the PopoverButton (#1263)
Fix incorrect closing while interacting with third party libraries in Dialog component (#1268)
Mimic browser select on focus when navigating via Tab (#1272)
Resolve initialFocusRef correctly (#1276)
Ensure that there is always an active option in the Combobox (#1279, #1281)
Support classic form submissions in RadioGroup, Switch and Combobox components (#1285)
Fix nullable prop for Vue (2b109548b1a94a30858cf58c8f525554a1c12cbb)
Prefer incoming open prop over OpenClosed state (#1360)
Added
Add classic form submission compatibility via new hidden inputs (#1214)
Add multiple value support to Listbox and Combobox components (#1243, #1355)
Add support for clearing the value of a Combobox (#1295)
Add DialogPanel to resolve issues when scrolling long dialogs that use DialogOverlay (#1333)
Changes that might affect you
Migrating from DialogOverlay to DialogPanel
In previous versions of Headless UI, closing a dialog was handled by a click handler that lived on the DialogOverlay component, so as long as your overlay was rendered behind your panel, clicking outside the panel would close the dialog.
This created an issue with scrollable dialogs, because it became easy to accidentally position your overlay on top of the scrollbar, which made it impossible to click the scrollbar without closing the dialog. You also couldn't scroll the dialog when your mouse was hovering over the overlay — only when your mouse was hovering over the actual panel.
We've fixed this in Headless UI v1.6 by adding a dedicated DialogPanel component, and changing how ""click outside"" is handled. Now, if you're using a DialogPanel, the dialog is closed any time you click any element outside of it, rather than closing only when a DialogOverlay is explicitly clicked.
If you're using DialogOverlay and not using DialogPanel, everything will continue to work exactly as it did before (including the bug I described above) to preserve backwards compatibility, but we highly encourage you to migrate to using DialogPanel, and to stop using DialogOverlay, instead using a simple div element:
```diff
  <Dialog
    :open=""isOpen""
    @close=""closeModal""
    class=""fixed inset-0 flex items-center justify-center ...""
Payment successful
 ... 
```
Read through the updated Dialog documentation for more examples of using DialogPanel.
Multiple value support for Listbox and Combobox
If you have been using the insiders build for the new multiple value support for the Listbox and/or Combobox component, then you will have to add a new multiple prop to those components to tell the component that you are using multiple values. Previously this was automatically detected based on whether you were passing an array to the value prop or not.
diff
-  
+  "
48,"Fixed

Ensure that you can add the ref prop to all components (#1116)
Ensure links are triggered inside Popover.Panel components (#1153)
Improve SSR for Tab component (#1155)
Fix hover scroll issue in Listbox, Combobox and Menu components (#1161)
Guarantee DOM sort order when performing Listbox, Combobox and Menu actions (#1168)
Fix <Transition> flickering issue (#1118)
Improve outside click support (#1175)
Ensure that appear prop on the <Transition> component works regardless of multiple rerenders (#1179)
Reset Combobox.Input when the value gets reset (#1181)
Fix double beforeEnter callback on the <Transition> component caused by SSR (#1183)
Adjust active item/option index on Listbox, Combobox and Menu components (#1184)
Only activate the Tab on mouseup (#1192)
Ignore ""outside click"" on removed elements (#1193)
Remove focus() from Listbox.Option (#1218)
Improve some internal code (#1221)
Use ownerDocument instead of document (#1158)
Ensure focus trapping plays well with the Tab and Dialog components (#1231)
Improve syncing of Combobox.Input value (#1248)
Fix tree-shaking support (#1247)
Stop propagation on the Popover.Button (#1263)
Fix incorrect active option in the Listbox and Combobox components (#1264)
Properly merge incoming props (#1265)
Fix incorrect closing while interacting with third party libraries in Dialog component (#1268)
Mimic browser select on focus when navigating the Tab component (#1272)
Ensure that there is always an active option in the Combobox (#1279, #1281)
Support classic form submissions in RadioGroup, Switch and Combobox components (#1285)
Add React 18 compatibility (#1326)
Fix open/closed state issue in Dialog (#1360)

Added

Add classic form submission compatibility via new hidden inputs (#1214)
Add multiple value support to Listbox and Combobox components (#1243, #1355)
Add support for clearing the value of a Combobox (#1295)
Add Dialog.Panel to resolve issues when scrolling long dialogs that use Dialog.Overlay (#1333)


Changes that might affect you
Migrating from Dialog.Overlay to Dialog.Panel
In previous versions of Headless UI, closing a dialog was handled by a click handler that lived on the Dialog.Overlay component, so as long as your overlay was rendered behind your panel, clicking outside the panel would close the dialog.
This created an issue with scrollable dialogs, because it became easy to accidentally position your overlay on top of the scrollbar, which made it impossible to click the scrollbar without closing the dialog. You also couldn't scroll the dialog when your mouse was hovering over the overlay — only when your mouse was hovering over the actual panel.
We've fixed this in Headless UI v1.6 by adding a dedicated Dialog.Panel component, and changing how ""click outside"" is handled. Now, if you're using a Dialog.Panel, the dialog is closed any time you click any element outside of it, rather than closing only when a Dialog.Overlay is explicitly clicked.
If you're using Dialog.Overlay and not using Dialog.Panel, everything will continue to work exactly as it did before (including the bug I described above) to preserve backwards compatibility, but we highly encourage you to migrate to using Dialog.Panel, and to stop using Dialog.Overlay, instead using a simple div element:
```diff
  <Dialog
    open={isOpen}
    onClose={closeModal}
    className=""fixed inset-0 flex items-center justify-center ...""









Payment successful
      {/ ... /}



```

Read through the updated Dialog documentation for more examples of using Dialog.Panel.
Multiple value support for Listbox and Combobox
If you have been using the insiders build for the new multiple value support for the Listbox and/or Combobox component, then you will have to add a new multiple prop to those components to tell the component that you are using multiple values. Previously this was automatically detected based on whether you were passing an array to the value prop or not.
diff
-  <Listbox value={selectedPeople} onChange={setSelectedPeople} />
+  <Listbox value={selectedPeople} onChange={setSelectedPeople} multiple />","Fixed
Ensure that you can add the ref prop to all components (#1116)
Ensure links are triggered inside Popover.Panel components (#1153)
Improve SSR for Tab component (#1155)
Fix hover scroll issue in Listbox, Combobox and Menu components (#1161)
Guarantee DOM sort order when performing Listbox, Combobox and Menu actions (#1168)
Fix  flickering issue (#1118)
Improve outside click support (#1175)
Ensure that appear prop on the  component works regardless of multiple rerenders (#1179)
Reset Combobox.Input when the value gets reset (#1181)
Fix double beforeEnter callback on the  component caused by SSR (#1183)
Adjust active item/option index on Listbox, Combobox and Menu components (#1184)
Only activate the Tab on mouseup (#1192)
Ignore ""outside click"" on removed elements (#1193)
Remove focus() from Listbox.Option (#1218)
Improve some internal code (#1221)
Use ownerDocument instead of document (#1158)
Ensure focus trapping plays well with the Tab and Dialog components (#1231)
Improve syncing of Combobox.Input value (#1248)
Fix tree-shaking support (#1247)
Stop propagation on the Popover.Button (#1263)
Fix incorrect active option in the Listbox and Combobox components (#1264)
Properly merge incoming props (#1265)
Fix incorrect closing while interacting with third party libraries in Dialog component (#1268)
Mimic browser select on focus when navigating the Tab component (#1272)
Ensure that there is always an active option in the Combobox (#1279, #1281)
Support classic form submissions in RadioGroup, Switch and Combobox components (#1285)
Add React 18 compatibility (#1326)
Fix open/closed state issue in Dialog (#1360)
Added
Add classic form submission compatibility via new hidden inputs (#1214)
Add multiple value support to Listbox and Combobox components (#1243, #1355)
Add support for clearing the value of a Combobox (#1295)
Add Dialog.Panel to resolve issues when scrolling long dialogs that use Dialog.Overlay (#1333)
Changes that might affect you
Migrating from Dialog.Overlay to Dialog.Panel
In previous versions of Headless UI, closing a dialog was handled by a click handler that lived on the Dialog.Overlay component, so as long as your overlay was rendered behind your panel, clicking outside the panel would close the dialog.
This created an issue with scrollable dialogs, because it became easy to accidentally position your overlay on top of the scrollbar, which made it impossible to click the scrollbar without closing the dialog. You also couldn't scroll the dialog when your mouse was hovering over the overlay — only when your mouse was hovering over the actual panel.
We've fixed this in Headless UI v1.6 by adding a dedicated Dialog.Panel component, and changing how ""click outside"" is handled. Now, if you're using a Dialog.Panel, the dialog is closed any time you click any element outside of it, rather than closing only when a Dialog.Overlay is explicitly clicked.
If you're using Dialog.Overlay and not using Dialog.Panel, everything will continue to work exactly as it did before (including the bug I described above) to preserve backwards compatibility, but we highly encourage you to migrate to using Dialog.Panel, and to stop using Dialog.Overlay, instead using a simple div element:
```diff
  <Dialog
    open={isOpen}
    onClose={closeModal}
    className=""fixed inset-0 flex items-center justify-center ...""
Payment successful
      {/ ... /}
```
Read through the updated Dialog documentation for more examples of using Dialog.Panel.
Multiple value support for Listbox and Combobox
If you have been using the insiders build for the new multiple value support for the Listbox and/or Combobox component, then you will have to add a new multiple prop to those components to tell the component that you are using multiple values. Previously this was automatically detected based on whether you were passing an array to the value prop or not.
diff
-  
+  "
49,"Fixed

Ensure correct order when conditionally rendering MenuItem, ListboxOption and RadioGroupOption (#1045)
Improve typeahead search logic (#1051)
Improve overall codebase, use modern tech like esbuild and TypeScript 4! (#1055)
Improve build files (#1078)
Ensure typeahead stays on same item if it still matches (#1098)

Added

Add Combobox component (#1047, #1099, #1101, #1104, #1106, #1109)
","Fixed
Ensure correct order when conditionally rendering MenuItem, ListboxOption and RadioGroupOption (#1045)
Improve typeahead search logic (#1051)
Improve overall codebase, use modern tech like esbuild and TypeScript 4! (#1055)
Improve build files (#1078)
Ensure typeahead stays on same item if it still matches (#1098)
Added
Add Combobox component (#1047, #1099, #1101, #1104, #1106, #1109)"
50,"Fixed

Ensure correct order when conditionally rendering Menu.Item, Listbox.Option and RadioGroup.Option (#1045)
Improve controlled Tabs behaviour (#1050)
Improve typeahead search logic (#1051)
Improve overall codebase, use modern tech like esbuild and TypeScript 4! (#1055)
Improve build files (#1078)
Ensure typeahead stays on same item if it still matches (#1098)
Fix off-by-one frame issue causing flicker (#1111)
Trigger scrollIntoView effect when position changes (#1113)

Added

Add Combobox component (#1047, #1099, #1101, #1104, #1109)
","Fixed
Ensure correct order when conditionally rendering Menu.Item, Listbox.Option and RadioGroup.Option (#1045)
Improve controlled Tabs behaviour (#1050)
Improve typeahead search logic (#1051)
Improve overall codebase, use modern tech like esbuild and TypeScript 4! (#1055)
Improve build files (#1078)
Ensure typeahead stays on same item if it still matches (#1098)
Fix off-by-one frame issue causing flicker (#1111)
Trigger scrollIntoView effect when position changes (#1113)
Added
Add Combobox component (#1047, #1099, #1101, #1104, #1109)"
51,"Fixes

Fix missing key binding in examples (#1036, #1006)
Fix slice => splice typo in Tabs component (#1037, #986)
Ensure correct DOM node order when performing focus actions (#1038)

Added

Allow for TabGroup to be controllable (#909, #970)
","Fixes
Fix missing key binding in examples (#1036, #1006)
Fix slice => splice typo in Tabs component (#1037, #986)
Ensure correct DOM node order when performing focus actions (#1038)
Added
Allow for TabGroup to be controllable (#909, #970)"
52,"Fixes

Ensure portal root exists in the DOM (#950)
Ensure correct DOM node order when performing focus actions (#1038)

Added

Allow for Tab.Group to be controllable (#909, #970)
","Fixes
Ensure portal root exists in the DOM (#950)
Ensure correct DOM node order when performing focus actions (#1038)
Added
Allow for Tab.Group to be controllable (#909, #970)"
53,"Fixes

Stop the event from propagating in the Popover component (#798)
Allow clicking on elements inside a DialogOverlay (#816)
Fix SSR crash because of useWindowEvent (#817)
Improve tree shaking (#859)
Add type=""button"" to Tabs component (#912)
","Fixes
Stop the event from propagating in the Popover component (#798)
Allow clicking on elements inside a DialogOverlay (#816)
Fix SSR crash because of useWindowEvent (#817)
Improve tree shaking (#859)
Add type=""button"" to Tabs component (#912)"
54,"Fixes

Stop the event from propagating in the Popover component (#798)
Allow clicking on elements inside a Dialog.Overlay (#816)
Ensure interactability with Popover.Panel contents when using the static prop (#857)
Fix initial transition in Transition component (#882)
","Fixes
Stop the event from propagating in the Popover component (#798)
Allow clicking on elements inside a Dialog.Overlay (#816)
Ensure interactability with Popover.Panel contents when using the static prop (#857)
Fix initial transition in Transition component (#882)"
55,"Fixes

Only add type=button to real buttons (#709)
Add Vue emit types (#679, #712)
Fix escape bug not closing Dialog after clicking in Dialog (#754)
Use console.warn instead of throwing an error when there are no focusable elements (#775)
","Fixes
Only add type=button to real buttons (#709)
Add Vue emit types (#679, #712)
Fix escape bug not closing Dialog after clicking in Dialog (#754)
Use console.warn instead of throwing an error when there are no focusable elements (#775)"
56,"Fixes

Only add type=button to real buttons (#709)
Fix escape bug not closing Dialog after clicking in Dialog (#754)
Use console.warn instead of throwing an error when there are no focusable elements (#775)
","Fixes
Only add type=button to real buttons (#709)
Fix escape bug not closing Dialog after clicking in Dialog (#754)
Use console.warn instead of throwing an error when there are no focusable elements (#775)"
57,"Added

Add new Tabs component (#674, #698)
Make DisclosureButton close the disclosure inside a DisclosurePanel (#682)
Add aria-orientation to Listbox, which swaps Up/Down with Left/Right keys (#683)
Expose close function from the scoped slot for Disclosure, DisclosurePanel, Popover and PopoverPanel (#697)
","Added
Add new Tabs component (#674, #698)
Make DisclosureButton close the disclosure inside a DisclosurePanel (#682)
Add aria-orientation to Listbox, which swaps Up/Down with Left/Right keys (#683)
Expose close function from the scoped slot for Disclosure, DisclosurePanel, Popover and PopoverPanel (#697)"
58,"Added

Add new Tabs component (#674, #698)
Make Disclosure.Button close the disclosure inside a Disclosure.Panel (#682)
Add aria-orientation to Listbox, which swaps Up/Down with Left/Right keys (#683)
Expose close function from the render prop for Disclosure, Disclosure.Panel, Popover and Popover.Panel (#697)
","Added
Add new Tabs component (#674, #698)
Make Disclosure.Button close the disclosure inside a Disclosure.Panel (#682)
Add aria-orientation to Listbox, which swaps Up/Down with Left/Right keys (#683)
Expose close function from the render prop for Disclosure, Disclosure.Panel, Popover and Popover.Panel (#697)"
59,"Added

Ensure that you can use TransitionChild when using implicit Transitions (#503)
Add new entered prop for Transition and TransitionChild components (#504)

Fixes

Add aria-disabled on disabled RadioGroup.Option components (#543)
Improve disabled and tabindex prop handling (#512)
Improve reactivity when destructuring from props (#512)
Improve aria-expanded logic (#592)
","Added
Ensure that you can use TransitionChild when using implicit Transitions (#503)
Add new entered prop for Transition and TransitionChild components (#504)
Fixes
Add aria-disabled on disabled RadioGroup.Option components (#543)
Improve disabled and tabindex prop handling (#512)
Improve reactivity when destructuring from props (#512)
Improve aria-expanded logic (#592)"
60,"Added

Ensure that you can use Transition.Child when using implicit Transitions (#503)
Add new entered prop for Transition and Transition.Child components (#504)

Fixes

Add aria-disabled on disabled RadioGroup.Option components (#543)
Improve disabled and tabindex prop handling (#512)
Improve React peer dependency version range (#544)
Improve types for the open prop in the Dialog component (#550)
Improve aria-expanded logic (#592)
Remove undocumented :className prop (#607)
Improve types for Listbox component (#576)
Remove explicit :class prop (#608)
Improve tree shaking (#602)
Improve peer dependencies for react-dom, and for the future version 18 (#622)
","Added
Ensure that you can use Transition.Child when using implicit Transitions (#503)
Add new entered prop for Transition and Transition.Child components (#504)
Fixes
Add aria-disabled on disabled RadioGroup.Option components (#543)
Improve disabled and tabindex prop handling (#512)
Improve React peer dependency version range (#544)
Improve types for the open prop in the Dialog component (#550)
Improve aria-expanded logic (#592)
Remove undocumented :className prop (#607)
Improve types for Listbox component (#576)
Remove explicit :class prop (#608)
Improve tree shaking (#602)
Improve peer dependencies for react-dom, and for the future version 18 (#622)"
61,"Added

Introduce Open/Closed state, to simplify component communication (#466)
","Added
Introduce Open/Closed state, to simplify component communication (#466)"
62,"Added

Introduce Open/Closed state, to simplify component communication (#466)

Fixes

Improve SSR for Dialog (#477)
Delay focus trap initialization (#477)
Improve incorrect behaviour for nesting Dialog components (#560)


The Open/Closed state unlocks a feature where all our components can interact with each other. This means that you don't need to use the render prop function, and that you also don't need the static prop anymore for transitions. Here is an example in the docs that explains this: https://headlessui.dev/react/menu#transitions","Added
Introduce Open/Closed state, to simplify component communication (#466)
Fixes
Improve SSR for Dialog (#477)
Delay focus trap initialization (#477)
Improve incorrect behaviour for nesting Dialog components (#560)
The Open/Closed state unlocks a feature where all our components can interact with each other. This means that you don't need to use the render prop function, and that you also don't need the static prop anymore for transitions. Here is an example in the docs that explains this: link"
63,"Fixes

Fix form submission within Dialog (#460)
Fix TypeScript types for Listbox and Switch (#459, #461)
","Fixes
Fix form submission within Dialog (#460)
Fix TypeScript types for Listbox and Switch (#459, #461)"
64,"Fixes

Fix form submission within Dialog (#460)
","Fixes
Fix form submission within Dialog (#460)"
65,"Fixes

Improve search, make searching case insensitive (#385)
Fix unreachable RadioGroup (#401)
Fix RadioGroupOption value type (#400)
Fix closing nested Dialog components when pressing Escape (#430)

Added

Add disabled prop to RadioGroup and RadioGroupOption (#401)
Add defaultOpen prop to the Disclosure component (#447)
","Fixes
Improve search, make searching case insensitive (#385)
Fix unreachable RadioGroup (#401)
Fix RadioGroupOption value type (#400)
Fix closing nested Dialog components when pressing Escape (#430)
Added
Add disabled prop to RadioGroup and RadioGroupOption (#401)
Add defaultOpen prop to the Disclosure component (#447)"
66,"Fixes

Improve search, make searching case insensitive (#385)
Fix unreachable RadioGroup (#401)
Fix closing nested Dialog components when pressing Escape (#430)

Added

Add disabled prop to RadioGroup and RadioGroup.Option (#401)
Add defaultOpen prop to the Disclosure component (#447)
","Fixes
Improve search, make searching case insensitive (#385)
Fix unreachable RadioGroup (#401)
Fix closing nested Dialog components when pressing Escape (#430)
Added
Add disabled prop to RadioGroup and RadioGroup.Option (#401)
Add defaultOpen prop to the Disclosure component (#447)"
67,"This is the v1 release of Headless UI - Vue
We introduced a bunch of new components for this release:

Disclosure
Dialog
Popover
RadioGroup
Transition

We also created a beautiful new documentation website: https://headlessui.dev/vue
Changelog:
Fixes

Fix incorrect DOM node from ref (#249)
Stop propagating keyboard/mouse events (#282)

Added

Add SwitchDescription component, which adds the aria-describedby to the actual Switch (#220)
Add Disclosure, DisclosureButton, DisclosurePanel components (#282)
Add Dialog, DialogOverlay, DialogTitle and DialogDescription components (#282)
Add Portal and PortalGroup components (#282)
Add FocusTrap component (#282)
Add Popover, PopoverButton, PopoverOverlay, PopoverPanel and PopoverGroup components (#282)
Add RadioGroup, RadioGroupOption, RadioGroupLabel and RadioGroupDescription components (#282)
Add TransitionRoot and TransitionChild components (#326)
","This is the v1 release of Headless UI - Vue
We introduced a bunch of new components for this release:
Disclosure
Dialog
Popover
RadioGroup
Transition
We also created a beautiful new documentation website: link
Changelog:
Fixes
Fix incorrect DOM node from ref (#249)
Stop propagating keyboard/mouse events (#282)
Added
Add SwitchDescription component, which adds the aria-describedby to the actual Switch (#220)
Add Disclosure, DisclosureButton, DisclosurePanel components (#282)
Add Dialog, DialogOverlay, DialogTitle and DialogDescription components (#282)
Add Portal and PortalGroup components (#282)
Add FocusTrap component (#282)
Add Popover, PopoverButton, PopoverOverlay, PopoverPanel and PopoverGroup components (#282)
Add RadioGroup, RadioGroupOption, RadioGroupLabel and RadioGroupDescription components (#282)
Add TransitionRoot and TransitionChild components (#326)"
68,"This is the v1 release of Headless UI - React
We introduced a bunch of new components for this release:

Disclosure
Dialog
Popover
RadioGroup

We also created a beautiful new documentation website: https://headlessui.dev/react
Changelog:
Fixes

Fixed outside click not re-focusing the Menu.Button (#220, #256)
Fixed outside click not re-focusing the Listbox.Button (#220, #256)
Force focus in Menu.Items and Listbox.Options from within the component itself (#261)
Stop propagating keyboard/mouse events (#261)

Added

Add Disclosure, Disclosure.Button and Disclosure.Panel components (#220)
Add Dialog, Dialog.Overlay, Dialog.Tile and Dialog.Description components (#220)
Add Portal and Portal.Group component (#220)
Add Switch.Description component, which adds the aria-describedby to the actual Switch (#220)
Add FocusTrap component (#220)
Add Popover, Popover.Button, Popover.Overlay, Popover.Panel and Popover.Group components (#220)
All components that accept a className, can now also receive a function with the renderProp argument (#257)
Add RadioGroup, RadioGroup.Option, RadioGroup.Label and RadioGroup.Description components (#274)
","This is the v1 release of Headless UI - React
We introduced a bunch of new components for this release:
Disclosure
Dialog
Popover
RadioGroup
We also created a beautiful new documentation website: link
Changelog:
Fixes
Fixed outside click not re-focusing the Menu.Button (#220, #256)
Fixed outside click not re-focusing the Listbox.Button (#220, #256)
Force focus in Menu.Items and Listbox.Options from within the component itself (#261)
Stop propagating keyboard/mouse events (#261)
Added
Add Disclosure, Disclosure.Button and Disclosure.Panel components (#220)
Add Dialog, Dialog.Overlay, Dialog.Tile and Dialog.Description components (#220)
Add Portal and Portal.Group component (#220)
Add Switch.Description component, which adds the aria-describedby to the actual Switch (#220)
Add FocusTrap component (#220)
Add Popover, Popover.Button, Popover.Overlay, Popover.Panel and Popover.Group components (#220)
All components that accept a className, can now also receive a function with the renderProp argument (#257)
Add RadioGroup, RadioGroup.Option, RadioGroup.Label and RadioGroup.Description components (#274)"
69,"Fixes

Fix broken behaviour since Vue 3.0.5 (#279)
","Fixes
Fix broken behaviour since Vue 3.0.5 (#279)"
70,"Fixes

Fix incorrect type error unique symbol (#248, #240)
","Fixes
Fix incorrect type error unique symbol (#248, #240)"
71,"Fixes

Fix incorrect types path (d557d50)
Fix TypeScript render related types (bb68793)
","Fixes
Fix incorrect types path (d557d50)
Fix TypeScript render related types (bb68793)"
72,"Fixes

Ensure that you can't use Enter to invoke the Switch
Fix outside click refocus bug (#114)
Prevent scrolling when refocusing items
Ensure Switch has type=""button"" (#192)
Added emits property to Vue components (#199)
Fix disabled not working when inside a disabled fieldset (#202)
Trigger ""outside click"" behaviour on mousedown (#212)
Ensure the active MenuItem is scrolled into view
Ensure valid Menu accessibility tree (#228)

Added

Add render features + render strategy (static and unmount={true | false}) (#106)
Add disabled prop to Listbox itself, instead of the ListboxButton (#229)
","Fixes
Ensure that you can't use Enter to invoke the Switch
Fix outside click refocus bug (#114)
Prevent scrolling when refocusing items
Ensure Switch has type=""button"" (#192)
Added emits property to Vue components (#199)
Fix disabled not working when inside a disabled fieldset (#202)
Trigger ""outside click"" behaviour on mousedown (#212)
Ensure the active MenuItem is scrolled into view
Ensure valid Menu accessibility tree (#228)
Added
Add render features + render strategy (static and unmount={true | false}) (#106)
Add disabled prop to Listbox itself, instead of the ListboxButton (#229)"
