Index,Message,Description,Message Abstract,Description Abstract
327,Mark 2.2.0,,Mark 2.2.0,
328,Bump to 2.2.0,,Bump to 2.2.0,
329,Update History.markdown,,Update History.markdown,
330,Merge pull request #151 from aav7fl/master,Add tags to JSON metadata,Merge pull request #151 from aav7fl/master,Add tags to JSON metadata
331,Merge branch 'master' into master,,Merge branch 'master' into master,
332,Update History.markdown,,Update History.markdown,
333,Remove date default handle,,Remove date default handle,
334,Merge branch 'master' into master,,Merge branch 'master' into master,
335,Merge pull request #180 from jekyll/drop-rake,Remove Rake dependency,Merge pull request #180 from jekyll/drop-rake,Remove Rake dependency
336,remove Rake dependency,,remove Rake dependency,
337,Merge pull request #172 from DirtyF/bump-dev-dependencies,Bump dev dependencies,Merge pull request #172 from DirtyF/bump-dev-dependencies,Bump dev dependencies
338,Merge branch 'bump-dev-dependencies' of https://github.com/DirtyF/jekyll-seo-tag into bump-dev-dependencies,,Merge branch 'bump-dev-dependencies' of link into bump-dev-dependencies,
339,update to use new html proofer api,,update to use new html proofer api,
340,"require html-proofer, not html/proofer",,"require html-proofer, not html/proofer",
341,Merge branch 'master' into bump-dev-dependencies,,Merge branch 'master' into bump-dev-dependencies,
342,Merge branch 'bump-dev-dependencies' of https://github.com/DirtyF/jekyll-seo-tag into DirtyF-bump-dev-dependencies,,Merge branch 'bump-dev-dependencies' of link into DirtyF-bump-dev-dependencies,
343,Merge pull request #171 from DirtyF/clean-Gemfile,No need to delete Jekyll's version from Gemfile,Merge pull request #171 from DirtyF/clean-Gemfile,No need to delete Jekyll's version from Gemfile
344,Merge branch 'master' into bump-dev-dependencies,,Merge branch 'master' into bump-dev-dependencies,
345,Merge branch 'master' into clean-Gemfile,,Merge branch 'master' into clean-Gemfile,
346,Merge pull request #166 from aarongustafson/add-locale-support,Add og:locale support,Merge pull request #166 from aarongustafson/add-locale-support,Add og:locale support
347,Anticitating Rubocop,,Anticitating Rubocop,
348,Added hyphen to underscore coersion,,Added hyphen to underscore coersion,
349,Separate tests.,,Separate tests.,
350,Merge branch 'master' into add-locale-support,,Merge branch 'master' into add-locale-support,
351,Variable rename,,Variable rename,
352,Fixing the documentation,,Fixing the documentation,
353,Clarify documentation,,Clarify documentation,
354,Merge branch 'master' into master,,Merge branch 'master' into master,
355,Merge pull request #174 from jhabdas/twitter-uses-og-image,refactor(template): use og:image for twitter,Merge pull request #174 from jhabdas/twitter-uses-og-image,refactor(template): use og:image for twitter
356,Image changes should be removed,,Image changes should be removed,
357,Merge branch 'master' into master,,Merge branch 'master' into master,
358,refactor(template): use og:image for twitter,"77 and #78 added support for different images on Twitter and Facebook, an advanced feature of SEO Tag Gem. The implementation has led to complications updating JSON-LD data in #151. Under Pareto principal we can reasonably assume this feature is not often used, and, as such, should be removed. The result of which simplifies template logic, offers a fallback experience by leverages Twitter's use of og:image in place of twitter:image (sees twitter card tag ref) and helps unblock #151. Users can no longer specify a separate twitter and Facebook image. If both a Facebook (Open Graph) and Twitter image are provided in the image object, the Facebook image will take precedence.",refactor(template): use og:image for twitter,"77 and #78 added support for different images on Twitter and Facebook, an advanced feature of SEO Tag Gem. The implementation has led to complications updating JSON-LD data in #151. Under Pareto principal we can reasonably assume this feature is not often used, and, as such, should be removed. The result of which simplifies template logic, offers a fallback experience by leverages Twitter's use of og:image in place of twitter:image (sees twitter card tag ref) and helps unblock #151. Users can no longer specify a separate twitter and Facebook image. If both a Facebook (Open Graph) and Twitter image are provided in the image object, the Facebook image will take precedence."
359,Fixing Rubocop offenses,,Fixing Rubocop offenses,
360,Merge remote-tracking branch 'upstream/master' into add-locale-support,,Merge remote-tracking branch 'upstream/master' into add-locale-support,
361,Switching to site.lang & page.lang to align with jekyll-feed,,Switching to site.lang & page.lang to align with jekyll-feed,
362,Adding /bin/ to mask local testing,,Adding /bin/ to mask local testing,
363,Merge pull request #170 from DirtyF/rubocop-offenses,bump and appease Rubocop,Merge pull request #170 from DirtyF/rubocop-offenses,bump and appease Rubocop
364,Disable Style/IndentHeredoc on specs,,Disable Style/IndentHeredoc on specs,
365,bump and appease Rubocop,,bump and appease Rubocop,
366,bump dev dependencies,,bump dev dependencies,
367,No need to delete Jekyll's version from Gemfile,Github Pages supports Jekyll 3.4.3,No need to delete Jekyll's version from Gemfile,Github Pages supports Jekyll 3.4.3
368,Test cleanup,,Test cleanup,
369,Added documentation,,Added documentation,
370,Added test,,Added test,
371,Added support for locale exposure as og:locale,,Added support for locale exposure as og:locale,
372,Merge branch 'master' into master,,Merge branch 'master' into master,
373,Merge pull request #162 from jhabdas/moz-separator,Update title separator. Closes #121,Merge pull request #162 from jhabdas/moz-separator,Update title separator. Closes #121
374,Be more explicity with title assignments,,Be more explicity with title assignments,
375,"Correct template logic, resolve style issues",,"Correct template logic, resolve style issues",
376,Update title separator. Closes #121,"Replaces the ""-"" used as a title separator with ""|"". Ref: https://moz.com/learn/seo/title-tag Also updates docs to specify title optional and fix errata.",Update title separator. Closes #121,"Replaces the ""-"" used as a title separator with ""|"". Ref: link Also updates docs to specify title optional and fix errata."
377,Code deprecated note,,Code deprecated note,
378,Merge pull request #1 from aav7fl/testing,Better test coverage. Refactored.,Merge pull request #1 from aav7fl/testing,Better test coverage. Refactored.
379,"Better test coverage. Some overlap, but easier to understand. Some tests slightly refactored.",,"Better test coverage. Some overlap, but easier to understand. Some tests slightly refactored.",
380,Merge branch 'master' into master,,Merge branch 'master' into master,
381,Merge pull request #160 from renshuki/metaname-author-unit-tests,Add specs for author metadata,Merge pull request #160 from renshuki/metaname-author-unit-tests,Add specs for author metadata
382,Add specs for author metadata,,Add specs for author metadata,
383,Appease RuboCop,,Appease RuboCop,
384,Add legacy test and maintain old methods,,Add legacy test and maintain old methods,
385,Remove unnecessary/confusing wording.,,Remove unnecessary/confusing wording.,
386,Fix small test case blunder.,,Fix small test case blunder.,
387,Propose new image handling method.,,Propose new image handling method.,
388,Update docs. Add use case. Add test.,,Update docs. Add use case. Add test.,
389,Merge branch 'master' into master,,Merge branch 'master' into master,
390,Update history to reflect merge of #103,,Update history to reflect merge of #103,
391,Merge branch 'renshuki-master',,Merge branch 'renshuki-master',
392,Merge branch 'master' of https://github.com/renshuki/jekyll-seo-tag into renshuki-master,,Merge branch 'master' of link into renshuki-master,
393,Appease RuboCop,,Appease RuboCop,
394,Merge branch 'master' into master,,Merge branch 'master' into master,
395,Simplify documentation. Change to snake_case. Use Path instead of adding URL.,,Simplify documentation. Change to snake_case. Use Path instead of adding URL.,
396,Merge pull request #157 from renshuki/fix-rubocop-multiline-hash-errors,Fix rubocop multiline hash errors,Merge pull request #157 from renshuki/fix-rubocop-multiline-hash-errors,Fix rubocop multiline hash errors
397,Fix rubocop multiline hash errors,,Fix rubocop multiline hash errors,
398,Implement seo_author.name,,Implement seo_author.name,
399,Add author meta,,Add author meta,
400,Remove Author tag. I guess it really isn't used anymore.,,Remove Author tag. I guess it really isn't used anymore.,
401,Add test for PR #103,,Add test for PR #103,
402,Implement PR #103 for my own use. Change template to better fit existing style.,,Implement PR #103 for my own use. Change template to better fit existing style.,
403,Test output manually with Google Markup. Change inferred type. Improve test coverage,,Test output manually with Google Markup. Change inferred type. Improve test coverage,
404,Match rubocop styling.,,Match rubocop styling.,
405,Travis doesn't like my timestamps for testing.,,Travis doesn't like my timestamps for testing.,
406,Wite tests for implemented features.,,Wite tests for implemented features.,
407,Add test for image object with dimensions,,Add test for image object with dimensions,
408,Add pull request documentation,"Adds documentation on new image behavior, dateModified, and author field.",Add pull request documentation,"Adds documentation on new image behavior, dateModified, and author field."
409,Fix language mistake,Well.... looks like I added an 'e'. Whoops.,Fix language mistake,Well.... looks like I added an 'e'. Whoops.
410,Add the rest of the JSON tags to pass blogPosting Errors/Warnings,"This adds the rest of the JSON fields to pass all errors and blog postings.  Adds page.image.url for the image url. (Will default to image if not present).  Add page.image.height and page.image.width for an image object (Will default back to image url if not present).  Add dateModified (will capture from yaml if present, if not it will use datePublished) (I feel there should be a manual option for this as I sometimes save parts of my blog that shouldn't update the modified field, but still  change the file timestamp).  This should create JSON that will pass all warnings/strong recommendations/errors from Google's Structured Data Testing Tool.",Add the rest of the JSON tags to pass blogPosting Errors/Warnings,"This adds the rest of the JSON fields to pass all errors and blog postings. Adds page.image.url for the image url. (Will default to image if not present).  Add page.image.height and page.image.width for an image object (Will default back to image url if not present).  Add dateModified (will capture from yaml if present, if not it will use datePublished) (I feel there should be a manual option for this as I sometimes save parts of my blog that shouldn't update the modified field, but still  change the file timestamp). This should create JSON that will pass all warnings/strong recommendations/errors from Google's Structured Data Testing Tool."
411,Fix word casing,,Fix word casing,
412,Fix typo. Oops.,,Fix typo. Oops.,
413,Fix Google Structured Data Requests,Fixes missing author and name in blogPosting types with organization.,Fix Google Structured Data Requests,Fixes missing author and name in blogPosting types with organization.
414,Update history to reflect merge of #148 [ci skip],,Update history to reflect merge of #148 [ci skip],
415,Merge pull request #148 from jhabdas/bing-yandex-webmaster,Merge pull request 148,Merge pull request #148 from jhabdas/bing-yandex-webmaster,Merge pull request 148
416,Update history to reflect merge of #149 [ci skip],,Update history to reflect merge of #149 [ci skip],
417,Merge pull request #149 from jekyll/pr/exclude-spec,Merge pull request 149,Merge pull request #149 from jekyll/pr/exclude-spec,Merge pull request 149
418,Don't worry if tests are too long,,Don't worry if tests are too long,
419,"Incorporate feedback, add unit tests",,"Incorporate feedback, add unit tests",
420,Add support for Bing and Yandex webmaster tools. Closes #147,,Add support for Bing and Yandex webmaster tools. Closes #147,
421,Update history to reflect v2.1.0,,Update history to reflect v2.1.0,
422,Bump to 2.1.0,,Bump to 2.1.0,
423,Update history to reflect merge of #139 [ci skip],,Update history to reflect merge of #139 [ci skip],
424,Merge pull request #139 from DirtyF/patch-1,Merge pull request 139,Merge pull request #139 from DirtyF/patch-1,Merge pull request 139
425,fix indentation,,fix indentation,
426,add example usage of social profiles,fix #138,add example usage of social profiles,fix #138
427,Update history to reflect prior commits,,Update history to reflect prior commits,
428,Update history to reflect merge of #133 [ci skip],,Update history to reflect merge of #133 [ci skip],
429,Merge pull request #133 from daviddarnes/patch-1,Merge pull request 133,Merge pull request #133 from daviddarnes/patch-1,Merge pull request 133
430,Update tests for new position of logo,,Update tests for new position of logo,
431,Wraps logo image json data in a publisher property,Fixes #89,Wraps logo image json data in a publisher property,Fixes #89
432,Update history to reflect merge of #132 [ci skip],,Update history to reflect merge of #132 [ci skip],
433,Merge pull request #132 from DirtyF/default-image,Merge pull request 132,Merge pull request #132 from DirtyF/default-image,Merge pull request 132
434,Add front matter default example for image,,Add front matter default example for image,
435,Merge pull request #126 from jekyll/pull/dont-mangle-text,Don't mangle text with newlines,Merge pull request #126 from jekyll/pull/dont-mangle-text,Don't mangle text with newlines
436,Don't mangle text with newlines,Fixes #117,Don't mangle text with newlines,Fixes #117
437,Merge pull request #125 from jekyll/pr/regex,Simplify minify regex,Merge pull request #125 from jekyll/pr/regex,Simplify minify regex
438,Simplify minify regex,,Simplify minify regex,
439,Merge pull request #123 from jekyll/pr/newfilters,Use new URL filters,Merge pull request #123 from jekyll/pr/newfilters,Use new URL filters
440,Take advantage of Jekyll 3.3.0 URL filters,,Take advantage of Jekyll 3.3.0 URL filters,
441,Fix broken test,,Fix broken test,
442,run rubocop -a,,run rubocop -a,
443,Merge pull request #112 from SuriyaaKudoIsc/patch-1,Correct spelling in .travis.yml,Merge pull request #112 from SuriyaaKudoIsc/patch-1,Correct spelling in .travis.yml
444,Correct spelling in .travis.yml,,Correct spelling in .travis.yml,
445,Merge pull request #109 from jekyll/jekyll-rubocop,Inherit Jekyll's rubocop config for consistency,Merge pull request #109 from jekyll/jekyll-rubocop,Inherit Jekyll's rubocop config for consistency
446,Exclude vendor from Rubocop,,Exclude vendor from Rubocop,
447,Inherit Jekyll's rubocop config for consistency,,Inherit Jekyll's rubocop config for consistency,
448,Merge pull request #106 from gmile/patch-1,Fix tiny typo,Merge pull request #106 from gmile/patch-1,Fix tiny typo
449,Fix tiny typo,,Fix tiny typo,
450,Merge pull request #93 from toshimaru/master,Fix duplicated escape_once,Merge pull request #93 from toshimaru/master,Fix duplicated escape_once
451,Fix duplicated escape_once,,Fix duplicated escape_once,
452,Bump to 2.0.0,,Bump to 2.0.0,
453,Merge pull request #90 from jekyll/pr/smartify,Use SmartyPants for titles,Merge pull request #90 from jekyll/pr/smartify,Use SmartyPants for titles
454,Use SmartyPants,,Use SmartyPants,
455,Merge pull request #87 from tfe/use-prev-next-for-pagination,Different philosophy for rel prev/next links based on recommendations from Google,Merge pull request #87 from tfe/use-prev-next-for-pagination,Different philosophy for rel prev/next links based on recommendations from Google
456,Appease rubocop.,,Appease rubocop.,
457,"Oops, that wasn't as backwards compatible as I thought.",,"Oops, that wasn't as backwards compatible as I thought.",
458,Specs for pagination.,,Specs for pagination.,
459,Allow passing custom environments when making Liquid contexts for testing. Backwards-compatible with previous implementation.,,Allow passing custom environments when making Liquid contexts for testing. Backwards-compatible with previous implementation.,
460,Move this individual spec up with other individual ones.,,Move this individual spec up with other individual ones.,
461,Merge branch 'master' into use-prev-next-for-pagination,,Merge branch 'master' into use-prev-next-for-pagination,
462,Different philosophy for rel prev/next links based on recommendations from Google.,Details here: https://webmasters.googleblog.com/2011/09/pagination-with-relnext-and-relprev.html. This replaces the per-page prev/next links with general ones that will be output whenever there is a paginator with a previous or next page to show.,Different philosophy for rel prev/next links based on recommendations from Google.,Details here: link. This replaces the per-page prev/next links with general ones that will be output whenever there is a paginator with a previous or next page to show.
463,Merge pull request #86 from miguelfrde/facebook-admins-meta,Facebook admins meta tag and Facebook options spec,Merge pull request #86 from miguelfrde/facebook-admins-meta,Facebook admins meta tag and Facebook options spec
464,Improve README facebook options readability,,Improve README facebook options readability,
465,Add facebook admins meta tag to template and facebook spec,,Add facebook admins meta tag to template and facebook spec,
466,Bump to 1.4.0,,Bump to 1.4.0,
467,Remove hard wrap (#79),This was unintentionally introduced in #76,Remove hard wrap (#79),This was unintentionally introduced in #76
468,Merge pull request #76 from jekyll/pr/absolute-image,Add support for page images with absolute URLs,Merge pull request #76 from jekyll/pr/absolute-image,Add support for page images with absolute URLs
469,Add support for page images with absolute URLs,,Add support for page images with absolute URLs,
470,Merge pull request #78 from jekyll/image-property-overload,"Ability to support Facebook and Twitter specific images, set image height and width",Merge pull request #78 from jekyll/image-property-overload,"Ability to support Facebook and Twitter specific images, set image height and width"
471,run rubocop,,run rubocop,
472,group advanced options in readme,,group advanced options in readme,
473,add tests,,add tests,
474,document how to use new properties,,document how to use new properties,
475,allow image to be an object,,allow image to be an object,
476,Bump to 1.3.3,,Bump to 1.3.3,
477,Merge pull request #72 from jekyll/pr/twitter_large_image,Large image summary Twitter Card support,Merge pull request #72 from jekyll/pr/twitter_large_image,Large image summary Twitter Card support
478,Add tests for large image Twitter card,,Add tests for large image Twitter card,
479,Merge pull request #70 from  DirtyF/patch-1  …,Large image summary Twitter Card support,Merge pull request #70 from  DirtyF/patch-1  …,Large image summary Twitter Card support
480,Merge pull request #60 from boturnbow/master,Update JSON-LD output to current usage for site logo and page image,Merge pull request #60 from boturnbow/master,Update JSON-LD output to current usage for site logo and page image
481,feedback from @BenBalter,,feedback from @BenBalter,
482,Assign seo_ vars site.logo and page.image,,Assign seo_ vars site.logo and page.image,
483,Large image summary Twitter Card support,A proposal to fix #68,Large image summary Twitter Card support,A proposal to fix #68
484,Merge branch 'master' into master,,Merge branch 'master' into master,
485,Merge pull request #67 from jekyll/pr/use_current_version,Use current version in minify test,Merge pull request #67 from jekyll/pr/use_current_version,Use current version in minify test
486,Use current version in minify test,,Use current version in minify test,
487,Bump to 1.3.2,,Bump to 1.3.2,
488,Merge pull request #66 from jekyll/pr/jsonify_url,jsonify page.url instead of using quotes,Merge pull request #66 from jekyll/pr/jsonify_url,jsonify page.url instead of using quotes
489,jsonify page.url instead of using quotes,,jsonify page.url instead of using quotes,
490,Merge pull request #65 from jekyll/pr/seo_page_title,Fix og:title condition and remove redundant tags,Merge pull request #65 from jekyll/pr/seo_page_title,Fix og:title condition and remove redundant tags
491,Remove obsolete twitter:image test,,Remove obsolete twitter:image test,
492,Do not repeat Open Graph tags for Twitter,,Do not repeat Open Graph tags for Twitter,
493,Check for existance of seo_page_title before outputting,,Check for existance of seo_page_title before outputting,
494,Merge pull request #63 from XhmikosR/quotes,Be consistent with the quotes in output.,Merge pull request #63 from XhmikosR/quotes,Be consistent with the quotes in output.
495,Be consistent with the quotes in output.,,Be consistent with the quotes in output.,
496,Merge pull request #62 from XhmikosR/patch-2,Remove spaces before :.,Merge pull request #62 from XhmikosR/patch-2,Remove spaces before :.
497,Remove spaces before :.,,Remove spaces before :.,
498,Merge pull request #61 from XhmikosR/patch-1,Update README.md,Merge pull request #61 from XhmikosR/patch-1,Update README.md
499,Update README.md,Fix indentation.,Update README.md,Fix indentation.
500,Update JSON-LD output to current usage for site logo and page image,,Update JSON-LD output to current usage for site logo and page image,
501,Merge pull request #59 from jekyll/minify,Minify json ld and test,Merge pull request #59 from jekyll/minify,Minify json ld and test
502,minify json ld and test,,minify json ld and test,
503,Bump to 1.3.1,,Bump to 1.3.1,
504,require version,,require version,
505,Bump to 1.3.0,,Bump to 1.3.0,
506,Merge pull request #28 from jekyll/pr/json-ld,Consolidate and clean up JSON-LD,Merge pull request #28 from jekyll/pr/json-ld,Consolidate and clean up JSON-LD
507,Merge pull request #57 from boturnbow/master,Update twitter:image to output full url,Merge pull request #57 from boturnbow/master,Update twitter:image to output full url
508,Merge branch 'master' of github.com:boturnbow/jekyll-seo-tag,,Merge branch 'master' of github.com:boturnbow/jekyll-seo-tag,
509,Update docs for site logo and page image,,Update docs for site logo and page image,
510,Change site logo to expect a rooted url,,Change site logo to expect a rooted url,
511,"Per Ben Balter, change usage to a rooted image url",,"Per Ben Balter, change usage to a rooted image url",
512,Merge branch 'master' into master,,Merge branch 'master' into master,
513,Merge pull request #55 from jekyll/jekyll-3,Require Jekyll ~> 3,Merge pull request #55 from jekyll/jekyll-3,Require Jekyll ~> 3
514,Update twitter:image to output full url,,Update twitter:image to output full url,
515,DRY up JSON-LD,,DRY up JSON-LD,
516,Include sameAs links on About page,,Include sameAs links on About page,
517,Document advanced options,,Document advanced options,
518,Use seo_description instead of page.description,"seo_description is used in the meta tags but not in the ld+json If page.description is not set, the the description at ld+json will be null.",Use seo_description instead of page.description,"seo_description is used in the meta tags but not in the ld+json If page.description is not set, the the description at ld+json will be null."
519,Fix JSON-LD tests,There is no reason to test for site variables each time we check JSON-LD. Let's only test what we say we are going to test at each stage.,Fix JSON-LD tests,There is no reason to test for site variables each time we check JSON-LD. Let's only test what we say we are going to test at each stage.
520,Consolidate JSON-LD blocks,,Consolidate JSON-LD blocks,
521,Update Travis badge to use Jekyll namespace,,Update Travis badge to use Jekyll namespace,
522,Merge pull request #56 from benbalter/pr/and-or,Support article:publisher without fb:app_id,Merge pull request #56 from benbalter/pr/and-or,Support article:publisher without fb:app_id
523,Support article:publisher without fb:app_id,,Support article:publisher without fb:app_id,
524,properly namespace the version,,properly namespace the version,
525,require jekyll ~> 3,,require jekyll ~> 3,
526,Bump to 1.2.0,,Bump to 1.2.0,
527,Merge pull request #54 from benbalter/bb/title-optional,Make  Optional,Merge pull request #54 from benbalter/bb/title-optional,Make  Optional
528,document how to disable title tags,,document how to disable title tags,
529,"use title=false, not title: false",,"use title=false, not title: false",
530,Merge branch 'master' into pr/title-optional,,Merge branch 'master' into pr/title-optional,
531,Merge pull request #52 from benbalter/bb/global-author,Support for global author data,Merge pull request #52 from benbalter/bb/global-author,Support for global author data
532,document how to use authors,,document how to use authors,
533,add support for authors an an array,,add support for authors an an array,
534,Merge pull request #53 from yous/fix-markdown,Fix markdown for code snippets,Merge pull request #53 from yous/fix-markdown,Fix markdown for code snippets
535,Fix markdown for code snippets,,Fix markdown for code snippets,
536,stricter rubocop,,stricter rubocop,
537,italicize tldr,,italicize tldr,
538,document,,document,
539,remove ruby author logic,,remove ruby author logic,
540,add tests,,add tests,
541,Merge branch 'master' into pr/global-author,,Merge branch 'master' into pr/global-author,
542,Merge pull request #51 from benbalter/better-specs,DRY up the specs a bit,Merge pull request #51 from benbalter/better-specs,DRY up the specs a bit
543,better json parsing,,better json parsing,
544,better specs,,better specs,
545,move logic to ruby,,move logic to ruby,
546,Merge branch 'master' into pr/global-author,,Merge branch 'master' into pr/global-author,
547,Merge pull request #50 from benbalter/expose-version,Expose version in HTML comment,Merge pull request #50 from benbalter/expose-version,Expose version in HTML comment
548,whitespace,,whitespace,
549,expose version in HTML comment,,expose version in HTML comment,
550,Bump to 1.1.0,,Bump to 1.1.0,
551,Merge pull request #49 from benbalter/rubocop,Add Rubocop,Merge pull request #49 from benbalter/rubocop,Add Rubocop
552,add rubocop,,add rubocop,
553,Merge pull request #47 from benbalter/jekyll-3-dev,Use Jekyll 3.0 for dev,Merge pull request #47 from benbalter/jekyll-3-dev,Use Jekyll 3.0 for dev
554,fix missing endif from merge,,fix missing endif from merge,
555,use pages deps in dev?,,use pages deps in dev?,
556,add content to fixtures,,add content to fixtures,
557,Merge branch 'master' into jekyll-3-dev,,Merge branch 'master' into jekyll-3-dev,
558,fix gemfile to use github-pages version,,fix gemfile to use github-pages version,
559,Merge branch 'master' into jekyll-3-dev,,Merge branch 'master' into jekyll-3-dev,
560,Merge pull request #45 from benbalter/google-site-verification,Add google site verification meta tag,Merge pull request #45 from benbalter/google-site-verification,Add google site verification meta tag
561,resolve merge conflict,,resolve merge conflict,
562,Merge branch 'master' into google-site-verification,,Merge branch 'master' into google-site-verification,
563,Merge pull request #46 from benbalter/facebook-meta,Facebook meta,Merge pull request #46 from benbalter/facebook-meta,Facebook meta
564,Lookup author in site.data.authors,,Lookup author in site.data.authors,
565,Update Gemfile,,Update Gemfile,
566,Use Jekyll 3.0 for dev,,Use Jekyll 3.0 for dev,
567,Bump to 1.0.0,,Bump to 1.0.0,
568,add facebook meta,,add facebook meta,
569,add google site verification meta tag,,add google site verification meta tag,
570,Merge pull request #36 from benbalter/pr/default,Add default filter,Merge pull request #36 from benbalter/pr/default,Add default filter
571,Merge pull request #44 from boturnbow/relative_image_tag,Make page.image url relative to site rather than absolute,Merge pull request #44 from boturnbow/relative_image_tag,Make page.image url relative to site rather than absolute
572,Merge pull request #43 from pathawks/pr/jekyll3,Update tests to work with Liquid 3,Merge pull request #43 from pathawks/pr/jekyll3,Update tests to work with Liquid 3
573,Make page.image url relative to site rather than absolute,,Make page.image url relative to site rather than absolute,
574,Update tests to work with Jekyll 3,,Update tests to work with Jekyll 3,
575,Update tests to work with Liquid 3,,Update tests to work with Liquid 3,
576,Merge pull request #40 from CGarces/patch-1,Use seo_description instead of page.description,Merge pull request #40 from CGarces/patch-1,Use seo_description instead of page.description
577,Use seo_description instead of page.description,"seo_description is used in  the meta tags but not in the ld+json If page.description is not set, the the description at ld+json will be null.",Use seo_description instead of page.description,"seo_description is used in  the meta tags but not in the ld+json If page.description is not set, the the description at ld+json will be null."
578,Merge pull request #38 from CGarces/patch-1,Fix HTML5 validation error,Merge pull request #38 from CGarces/patch-1,Fix HTML5 validation error
579,Fix travis-ci errors,,Fix travis-ci errors,
580,Fix HTML5 validation error,Removed itemprop from canonical url due html validation error,Fix HTML5 validation error,Removed itemprop from canonical url due html validation error
581,Add default filter,,Add default filter,
582,Merge pull request #34 from benbalter/default-to-post-excerpt,use the page.excerpt if the page.description doesn't exist,Merge pull request #34 from benbalter/default-to-post-excerpt,use the page.excerpt if the page.description doesn't exist
583,use the page.excerpt if the page.description doesn't exist,,use the page.excerpt if the page.description doesn't exist,
584,Merge pull request #26 from benbalter/author,Allow author data as an object,Merge pull request #26 from benbalter/author,Allow author data as an object
585,Make  optional,,Make  optional,
586,Convert tabs to spaces,,Convert tabs to spaces,
587,Allow author data as an object,,Allow author data as an object,
588,Merge pull request #21 from benbalter/entities,Do not escape smart quotes,Merge pull request #21 from benbalter/entities,Do not escape smart quotes
589,Merge pull request #25 from benbalter/site_name,Use site.name if site.title is not present,Merge pull request #25 from benbalter/site_name,Use site.name if site.title is not present
590,Use site.name if site.title is not present,,Use site.name if site.title is not present,
591,Do not escape characters,,Do not escape characters,
592,Merge pull request #22 from pathawks/liquid-once,Only process Liquid template once,Merge pull request #22 from pathawks/liquid-once,Only process Liquid template once
593,Only process Liquid template once,,Only process Liquid template once,
594,Bump to 0.1.4,,Bump to 0.1.4,
595,move version to its own file for easier bumping,,move version to its own file for easier bumping,
596,Merge pull request #20 from pathawks/minify-once,Minify template just once,Merge pull request #20 from pathawks/minify-once,Minify template just once
597,Minify template just once,,Minify template just once,
598,Merge pull request #15 from pathawks/baseurl,Use baseurl to build seo_url,Merge pull request #15 from pathawks/baseurl,Use baseurl to build seo_url
599,Use baseurl to build seo_url,,Use baseurl to build seo_url,
600,Merge pull request #13 from pathawks/prepend,Use prepend for URLs,Merge pull request #13 from pathawks/prepend,Use prepend for URLs
601,Use prepend for URLs,,Use prepend for URLs,
602,Merge pull request #11 from pathawks/og_title,og:title should not contain site.title,Merge pull request #11 from pathawks/og_title,og:title should not contain site.title
603,Merge pull request #16 from pathawks/gsub,Combine two gsubs into one,Merge pull request #16 from pathawks/gsub,Combine two gsubs into one
604,Merge pull request #14 from pathawks/strip_index,Strip trailing /index.html from seo_url,Merge pull request #14 from pathawks/strip_index,Strip trailing /index.html from seo_url
605,Combine two gsubs into one,,Combine two gsubs into one,
606,Replace '/index.html' with '/',,Replace '/index.html' with '/',
607,og:title should not contain site.title,,og:title should not contain site.title,
608,:gem: bump,,:gem: bump,
609,simplify whitespace regex,,simplify whitespace regex,
610,Merge pull request #6 from benbalter/proper-escapes,Properly escape quotes in titles and descriptions,Merge pull request #6 from benbalter/proper-escapes,Properly escape quotes in titles and descriptions
611,properly escape smart quotes in title and description,,properly escape smart quotes in title and description,
612,use escape,,use escape,
613,properly escape quotes in titles and descriptions,,properly escape quotes in titles and descriptions,
614,:gem: bump,,:gem: bump,
615,lessen jekyll dependencies,,lessen jekyll dependencies,
616,:gem: bump,,:gem: bump,
617,Merge pull request #3 from benbalter/valid-html,Output valid html,Merge pull request #3 from benbalter/valid-html,Output valid html
618,output valid html,,output valid html,
619,add rubygems badge,,add rubygems badge,
620,remove bin dir,,remove bin dir,
621,fix gemspec,,fix gemspec,
622,add travis badge,,add travis badge,
623,fix readme formatting,,fix readme formatting,
624,more description,,more description,
625,note default to person,,note default to person,
626,include description when on the homepage,,include description when on the homepage,
627,initial commit,,initial commit,
