Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
"Adding automatic creation of text indexes based on search fields (progress commit, not finished)",0.49106222,- Minor improvement to the handling of text indexes #3932 (molomby),,0
Make sure e2e run green (#3321),0.8181252,- Make sure e2e run green #3321 (webteckie),"  test(e2e): fix some failing tests and some refactoring to introduce a showMoreFields function in the forms.   test(e2e): use selenium server from npm.   test(e2e): update the README.   Fix occasional sauce_connect errors?   Run e2e in its own travis job   Split e2e into separate jobs by group. Run test-cov and lint in own jobs.   Don't run e2e after unit tests   test(e2e): fix some failing tests and some refactoring to introduce a showMoreFields function in the forms.   test(e2e): use selenium server from npm.   test(e2e): update the README.   Add custom tags to EditForm to enable e2e testing.   test(e2e): fix some failing tests and some refactoring to introduce a showMoreFields function in the forms.   Fix occasional sauce_connect errors?   Run e2e in its own travis job   Split e2e into separate jobs by group. Run test-cov and lint in own jobs.   Don't run e2e after unit tests   Fixed react error (#3327)   .cc @webteckie who notified me of this   Test File not LocalFile, remove LocalFileFields for now   [e2e] Add attributes and update selectors. Should make groups 1-4 pass.   [e2e] Fix cloudinaryImageMultiple Field test   test(e2e): test updates and some refactoring.   Backout unneeded change.   test(e2e):  Disable DateTime test until issue is fixed.   test(e2e):  address some merge issues as well as make the test more resilient to delays of the signin and home screen. ",1
chore(package): update letsencrypt-express to version 2.0.2,0.7872435,- Update letsencrypt-express to version 2.0.2 🚀 #3332 (greenkeeperio-bot),https://greenkeeper.io/,1
Merge pull request #3331 from phucpnt/fix/ArrayField,0.605891,Merged pull requests:,fix (ArrayField): fix issue missing _ when removing item,0
fix (ArrayField): fix issue missing _ when removing item,0.80688375,- fix (ArrayField): fix issue missing \_ when removing item #3331 (phucpnt),,1
Merge pull request #3326 from keystonejs/greenkeeper-watch-0.19.2,0.67629284,- Update keystone-utils to version 0.4.0 🚀 #2791 (greenkeeperio-bot),Update watch to version 0.19.2 🚀,0
Merge pull request #3328 from keystonejs/greenkeeper-nightwatch-0.9.7,0.6746085,- Update nightwatch to version 0.9.4 🚀 #3045 (greenkeeperio-bot),Update nightwatch to version 0.9.7 🚀,0
chore(package): update nightwatch to version 0.9.7,0.7917361,- Update nightwatch to version 0.9.1 🚀 #2965 (greenkeeperio-bot),https://greenkeeper.io/,1
Fixed react error (#3327),0.83587533,- Fixed react error #3327 (mxstbr),.cc @webteckie who notified me of this,1
chore(package): update watch to version 0.19.2,0.7783845,- Update watch to version 0.19.3 🚀 #3570 (greenkeeperio-bot),https://greenkeeper.io/,1
Guides: Adding change notes for the UpdateHandler,0.46286246,- UpdateHandler Update for 0.4 #3319,,0
UpdateHandler: WIP rewrite,0.6794398,- Updatehandler rewrite #3322 (JedWatson),,0
List.updateItem: Special case handling for duplicate key constraint errors,0.45424253,- getUpdateHandler returns incorrect errors from validation #2923,,0
List.UpdateItem: Improve error details and consistency,0.510426,- New List / Item Update method #1705,,0
List.UpdateItem: Respect the noedit option on fields (can be overridden),0.58612823,- Field type code does not respect noedit: true  #3619,,0
List.Updateitem: Adding support for custom required fields,0.4446955," * Fix: model with required field that defaults to 0 can't be saved (#4397, thanks @jyrkive)",,0
List.UpdateItem: Restructuring for clarity,0.4874882,- New List / Item Update method #1705,,0
Merging list.validateInput and list.updateItem,0.4252654,- getUpdateHandler returns incorrect errors from validation #2923,"Makes it much easier to add common option processing and other behaviour, at the cost of not being able to independently invoke validation, which I don’t think is an issue.",0
bump react-images version;,0.697678,- Update react-images to version 0.5.1 🚀 #3364 (greenkeeperio-bot),https://github.com/jossmac/react-images/releases/tag/v0.4.11,0
Merge pull request #3315 from keystonejs/greenkeeper-mongoose-4.5.9,0.6848085,- Update mongoose to version 4.5.0 🚀 #3036 (greenkeeperio-bot),Update mongoose to version 4.5.9 🚀,0
Updating list/updateItem to use async,0.4225252,- New List / Item Update method #1705,,0
Merge pull request #3314 from keystonejs/greenkeeper-uglify-js-2.7.1,0.7342948,- Update uglify-js to version 2.7.2 🚀 #3336 (greenkeeperio-bot),Update uglify-js to version 2.7.1 🚀,1
chore(package): update mongoose to version 4.5.9,0.7638958,- Update mongoose to version 4.5.9 🚀 #3315 (greenkeeperio-bot),https://greenkeeper.io/,1
List refactor: Move chunks to discreet components (#3311),0.5276442,- List refactor #3311 (jossmac),,0
chore(package): update uglify-js to version 2.7.1,0.8297607,- Update uglify-js to version 2.7.2 🚀 #3336 (greenkeeperio-bot),https://greenkeeper.io/,1
Guides: removing broken link,0.52262676,- Relationship links are broken #2940,,0
Guides: Adding reference to wiki/File-Fields-Upgrade-Guide,0.49683297,- Added documentation on uploading files. #3639 (blargity),,0
"Removing Azure, Local and S3 File field types",0.4515264, * Fix API doc 404s for deprecated File field types (thanks @stennie),"Leaving code for reference, it will be removed before release.",0
Merge pull request #3283 from keystonejs/cloudinary-update,0.64456195,Merged pull requests:,Update Cloudinary Fields,0
Allow file uploads with the field path as the file input name,0.51995146,"- Hi,  How I can use field Types.File for multiple files upload feature? #3620",,0
Improving Storage and FS Adapter docs,0.50870395,- Document keystone.Storage and FS adapter #3301 (mxstbr),,0
CloudinaryImagesField: fixing removal of all image values,0.64373815, * CloudinaryImage(s) fields were incorrectly marked as deprecated (#4686),,0
CloudinaryImagesField: Fixing state-related issues when receiving new values,0.66118324,- CloudinaryImageField throws an error when creating a new item #3378,,0
CloudinaryImagesField: Updating thumbnails to submit data correctly,0.6427414,- Cloudinary Images not updating when save. #2849,,0
CloudinaryImagesField: Fixing thumbnail generation,0.6368401,- CloudinaryImageField throws an error when creating a new item #3378,,0
CloudinaryImagesField: Fixing field paths,0.6224721,- Cloudinaryimage/s fields need to be updated to new spec #3269,,0
Ensuring CloudinaryImage upload keys contain the field type,0.5885355,- Cloudinaryimage/s fields need to be updated to new spec #3269,,0
Merge branch 'master' into cloudinary-update,0.53184056,    * Update cloudinary from 1.9.0 to 1.11.0,,0
Ensuring File upload keys contain the field type,0.54955477,"- Hi,  How I can use field Types.File for multiple files upload feature? #3620","This guarantees uniqueness when different field types share the same path (i.e. with nested Lists) cc/ @wmertens The previous fix could cause problems because the fully qualified inputName can contain characters that bodyParser extrapolates into nested data, or an array, and we need these fields to be present in the top level of the req.files object regardless of where they are referenced in a nested / repeating data structure.",0
Processing multiple images uploaded in a single field,0.5086684,"- Hi,  How I can use field Types.File for multiple files upload feature? #3620",,0
Fixing reference to this in closure,0.37838668,- Fixes #3250 by binding proper this #3251 (dbachko),,0
Cleaning up comments,0.30151868,- Address more review comments.  Fix the link for the Reference Field c… #3093 (webteckie),,0
Merge pull request #3309 from keystonejs/greenkeeper-superagent-2.2.0,0.6484844,- Update keystone-utils to version 0.3.6 🚀 #2789 (greenkeeperio-bot),Update superagent to version 2.2.0 🚀,0
Adding KeystoneJS v0.3.x to v0.4.0 Upgrade Guide to docs,0.74418575,- Issue upgrading project to Keystone 4.0 #3454,Was previously part of the wiki. Ref #3296,1
Admin client: return on error in xhr,0.41345307,- Update xhr to version 2.2.1 🚀 #3134 (greenkeeperio-bot),,0
FileField: fix upload input name in forms,0.6225015,- Correctly show new filename when upload has finished #3279 (mxstbr),,0
chore(package): update superagent to version 2.2.0,0.76386964,- Update superagent to version 2.2.0 🚀 #3309 (greenkeeperio-bot),https://greenkeeper.io/,1
Merge pull request #3305 from keystonejs/greenkeeper-react-engine-4.1.0,0.68069893,- Update react-engine to version 4.1.0 🚀 #3305 (greenkeeperio-bot),Update react-engine to version 4.1.0 🚀,0
chore(package): update react-engine to version 4.1.0,0.75429654,- Update react-engine to version 4.0.1 🚀 #3239 (greenkeeperio-bot),https://greenkeeper.io/,1
Merge pull request #3304 from keystonejs/greenkeeper-lodash-4.15.0,0.67452097,- Update lodash to version 4.15.0 🚀 #3304 (greenkeeperio-bot),Update lodash to version 4.15.0 🚀,0
chore(package): update lodash to version 4.15.0,0.75605774,    * Update lodash from 4.17.4 to 4.17.10,https://greenkeeper.io/,1
Updating CloudinaryImagesType to process files argument,0.6917089,- Add generateFilename api for CloudinaryImage #3441 (andrewlinfoot),,0
Add docs/ folder,0.41994724,- Added documentation on uploading files. #3639 (blargity),,0
Merge pull request #3301 from keystonejs/storage-docs,0.6105805,Merged pull requests:,Document keystone.Storage and FS adapter,0
Fix build,0.51079285," * Fix typos in  yo-generator.md and application-updates.md  (#4581 & #4582, thanks @gsklee)",,0
move ListManagement to its own component;,0.4214458,- Fix drag & drop of lists on admin UI #2963 (TSFoster),remove “update” functionality until ready,0
Button: fix default active styles,0.3557713,- UI Alignment #2873,,0
Add FS adapter doc,0.55175745,- Document keystone.Storage and FS adapter #3301 (mxstbr),,0
Add first lib/storage doc,0.4476058,- Document keystone.Storage and FS adapter #3301 (mxstbr),,0
Merge remote-tracking branch 'origin/cloudinary-update' into cloudinary-update,0.59324545,- Update cloudinary to version 1.4.2 🚀 #3491 (greenkeeperio-bot),,0
update internal Lightbox with react-images,0.50273395,- Update react-images to version 0.5.1 🚀 #3364 (greenkeeperio-bot),,0
use HiddenFileInput for CloudinaryImagesField,0.61559576,- Add generateFilename api for CloudinaryImage #3441 (andrewlinfoot),,0
Merge pull request #3295 from Yaska/dateLink,0.70663977,Merged pull requests:,Make DateColumn linkable,1
Removing cloudinary prefix option from the default cloudinary folders,0.6021077,- Fixes problem with cloudinary.url formats #3021 (danielmahon),,0
Make DateColumn linkable,0.8573803,- Make DateColumn linkable #3295 (wmertens),,1
Merge pull request #3248 from keystonejs/redux-fixes,0.62408787,- Fix all the redux bugs #3371 (mxstbr),Redux fixes,0
Adding support for binding express.Router,0.7697434,- Adding support for binding express.Router with keystone.set('routes') #3293 (JedWatson),,1
Improving Cloudinary Images options calculation for uploads,0.57798773,- Frontend use of CloudinaryImages after update #3492,,0
Switching over to the new API endpoints,0.5336895,- Fix Fields for using new API [WiP] #3196 (wmertens),,0
Merge pull request #3292 from xyzteam2016/add-missing-docs,0.6826139,Merged pull requests:,"Adding missing docs for geoPoint, dateArray and numberArray",0
Improving FileField,0.47756577,"- Hi,  How I can use field Types.File for multiple files upload feature? #3620","Adds href to url if available, and slightly simplifies render methods",0
cleanup CloudinaryImagesField;,0.7030544, * CloudinaryImage(s) fields were incorrectly marked as deprecated (#4686),and related components,1
Merge remote-tracking branch 'origin/add-missing-docs' into add-missing-docs,0.5871907,Merged pull requests:,,0
Merge remote-tracking branch 'upstream/master' into add-missing-docs,0.5494979,Merged pull requests:,,0
Adding info into the numberArray readme file,0.5189712,"- Documentation: There is no description about ""TextArray"" Type. #3562",,0
Merge branch 'add-missing-docs' of github.com:xyzteam2016/keystone into add-missing-docs,0.5386934," * Update Readme with Keystone 4 documentation references (#4666, thanks @stennie)",,0
Adding datearray documentation,0.62387395,"- Adding missing docs for geoPoint, dateArray and numberArray #3292 (ostruzina)",,0
Adding docs for geoPoint and numberArray,0.7598904,"- Adding missing docs for geoPoint, dateArray and numberArray #3292 (ostruzina)",,1
Skipping test to fix build,0.56604415,- Temporarily skip failing test #3156 (jstockwin),"@mxstbr I had a look at this, but in React DevTools it seems like it’s working. Not sure what’s up :/",0
Using new keystone-storage-namefunctions package,0.83126223,- Use common prototypeMethods from keystone-storage-namefunctions package #3444 (JedWatson),,1
FileField Fix: make it possible to reselect the same file for upload,0.6204871,- File field doesn't reset state after upload #3268,"Selecting the same file doesn’t fire the onChange event, so this forces React to inject a new  element when the upload is cancelled or a new value is provided. cc/ @jossmac",0
FileType Fix: bail on update when undefined value is provided,0.496706,- File field doesn't reset state after upload #3268,,0
Hardening file uploading,0.43486416,- Added documentation on uploading files. #3639 (blargity),,0
Throw a more helpful error when an invalid storage adapter is provided,0.42737168,"Allow custom error message in deleteItem (#4683, thanks @RecuencoJones )",,0
Fixing req.body / req.files merge in new API endpoints,0.44474727,- res.apiError is not a function after commit #22076e6c2be4df #3111,,0
Minor cleanup in CloudinaryImagesType.js,0.7679992,- Misc fixes to CloudinaryImagesType.js #3025 (jstockwin),,1
prepare ButtonGroup component,0.37124342,- Customize admin ui with current react-router structure #2948,,0
remove unnecessary cssClassNames utility;,0.376515,- Update sanitize-filename to version 1.6.1 🚀 #3544 (greenkeeperio-bot),supported by aphrodite: https://github.com/Khan/aphrodite#conditionally-applying-styles,0
cleanup Drilldown components,0.3862865,- Cleanup key field tests #2790 (mxstbr),,0
cleanup ResponsiveText state,0.36671218,- Fix bug in fullscreen TinyMCE #3007 (TSFoster),,0
prepare and introduce Container component,0.31674775,- React component unit tests #2880 (suryagh),,0
fix aphrodite combination classes,0.48538047,- switch to aphrodite/no-important #3346 (benkroeger),,0
cleanup AltText; fixes unknown prop warnings,0.50106835,Fixing Money field propTypes warning (thanks @JedWatson ),,0
prepare Alert component,0.29529417,- Elemental Refactor #3472 (jossmac),,0
DateInput: value should NOT be required,0.6807414,- Fixed the validateRequiredInput in the DateTime type. #3461 (johanjordaan),,0
List: simplify and refine blank state;,0.48159704,- List refactor #3311 (jossmac), add e2e data attributes,0
Merge pull request #3289 from Yaska/linkSelectColumn,0.6063962,Merged pull requests:,Allow select type to link to item in column,0
Columns: Fix deprecated ItemsTableValue href attr,0.5229397,- Make DateColumn linkable #3295 (wmertens),,0
Allow select type to link to item in column,0.8576937,- Allow select type to link to item in column #3289 (wmertens),,1
Updating CloudinaryImage Field to work with new API Spec,0.7974764,- Cloudinaryimage/s fields need to be updated to new spec #3269,,1
Merge pull request #3290 from keystonejs/greenkeeper-lodash-4.14.2,0.6772145,- Update lodash to version 4.14.2 🚀 #3290 (greenkeeperio-bot),Update lodash to version 4.14.2 🚀,0
chore(package): update lodash to version 4.14.2,0.7675575,- Update lodash to version 4.14.0 🚀 #3204 (greenkeeperio-bot),https://greenkeeper.io/,1
Fixing CloudinaryImage upload & validation,0.71007395,- Cloudinary Images not updating when save. #2849,,1
Merge pull request #3288 from keystonejs/greenkeeper-mocha-3.0.2,0.6657455,- Update mocha to version 3.2.0 🚀 #3740 (greenkeeperio-bot),Update mocha to version 3.0.2 🚀,0
chore(package): update mocha to version 3.0.2,0.7270923,- Update mocha to version 3.0.2 🚀 #3288 (greenkeeperio-bot),https://greenkeeper.io/,1
Implement smooth scrolling after updating an item (#3280),0.94879055,- Implement smooth scrolling after updating an item #3280 (dariasamo),"  Implement smooth scrolling after updating an item   Fix lint errors   Function renamed   Function moved to the top of the file, else wrapped in {} ",1
Merge pull request #3286 from keystonejs/greenkeeper-babel-preset-es2015-6.13.2,0.70242846,- Update babel-preset-es2015 to version 6.13.2 🚀 #3286 (greenkeeperio-bot),Update babel-preset-es2015 to version 6.13.2 🚀,1
Merge pull request #3285 from keystonejs/greenkeeper-babel-core-6.13.2,0.659211,- Update babel-core to version 6.13.2 🚀 #3285 (greenkeeperio-bot),Update babel-core to version 6.13.2 🚀,0
chore(package): update babel-preset-es2015 to version 6.13.2,0.75106835,- Update babel-preset-es2015 to version 6.13.2 🚀 #3286 (greenkeeperio-bot),https://greenkeeper.io/,1
chore(package): update babel-core to version 6.13.2,0.80574274,    * Update babel-core from 6.26.0 to 6.26.3,https://greenkeeper.io/,1
Update Cloudinary Field Type,0.7526294,- Update Cloudinary Fields #3283 (mxstbr),,1
inputPathPrefix should be inputNamePrefix,0.4000225,- Fixed the validateRequiredInput in the DateTime type. #3461 (johanjordaan),,0
Updating field input names to be compatible with nested schemas,0.38124013,- dependsOn with Types.Boolean and nested fields. #2778,,0
Disabling react/jsx-no-bind eslint rule,0.5259026,- Update eslint-plugin-react to version 5.1.1 🚀 #2802 (greenkeeperio-bot),We don’t really get a lot of value from this and the cost of fixing it is high right now so I’m going to suppress the noise.,0
Merge pull request #3279 from keystonejs/file-field-state-fix,0.5597619," * Update Readme with Keystone 4 documentation references (#4666, thanks @stennie)",Correctly show new filename when upload has finished,0
Correctly show new filename when upload has finished,0.88094383,- Correctly show new filename when upload has finished #3279 (mxstbr),,1
Merge pull request #3274 from keystonejs/azure-storage-trim,0.5347482,Merged pull requests:,Removed most of azure from dependancies,0
update buttons create/expand in ListHeader,0.38231593,- Fix drag & drop of lists on admin UI #2963 (TSFoster),,0
Glyph: support dynamic component,0.27862448,"- Proposal: keystone.group(pathExpression,pathController); #2815",,0
rename ListHeaderButton for consistency,0.3906932,- Ability to set the admin key of a list to something other than 'name' #3034,,0
use numeral to comma separate list count,0.3526679,- [Nested Lists] formatting #3810 (brianjd),,0
moved page index check from action creator to List/index component,0.36376512,- Link to previous list page from item view breadcrumb #3409 (mxstbr),,0
"added loading iterator to loadItems dispatch in List/actions/items, added commenting for  clarity, added conditional to setCurrentPage to bail on same page requests",0.4811049,- When navigation back from item view go to same page #3407,,0
Removed most of azure from dependancies,0.9154592,- Removed most of azure from dependancies #3274 (josephg),,1
Passing reference to schema directly to Field.addToSchema,0.30116615,"- MissingSchemaError: Schema hasn't been registered for model ""content"". #2869",Helps separate concerns between the field types and the list they belong to,0
fix eslint errors,0.72638774,- Update eslint to version 2.11.1 🚀 #2976 (greenkeeperio-bot),,1
adjust rendering of back url in navigation,0.6209432,"- disable ""back url"" icon in main navigation via config #3270 (benkroeger)", create separate renderBackButton() method skip rendering of back icon when Keystone.backUrl is not truthy,0
allow back url to be undefined,0.47047198,"- disable ""back url"" icon in main navigation via config #3270 (benkroeger)",,0
"Adding warning for removed keystone.routes() method, closes #2817",0.68520504,- keystone.routes missing in alpha? #2817,,0
Skipping invalid tests,0.6831115,- Temporarily skip failing test #3156 (jstockwin),"These components have been changed, not sure if the way they are now is final or not. Let’s fix these tests when they are. cc @jossmac @mxstbr",0
Merge pull request #3266 from keystonejs/greenkeeper-mocha-3.0.1,0.67403305,- Update mocha to version 3.0.1 🚀 #3266 (greenkeeperio-bot),Update mocha to version 3.0.1 🚀,0
remove now unused css,0.34346697,- Static Files 404 after Page Reload Every Time (ex: public/styles/site.css) #3692,,0
replace ListHeader dropdown buttons,0.36178637,- Fix drag & drop of lists on admin UI #2963 (TSFoster),,0
"Button: should have padding, even when block",0.45653644,- UI Alignment #2873,,0
GlyphButton: simplify alignment with pseudo classes,0.46659854,- UI Alignment #2873,,0
ItemsTableValue: more specific warning,0.5300815,- ItemsTableRow to handles 'id' columns #3188 (Noviny),,0
CloudinaryImageField: fix onClick + linking,0.5327595,- CloudinaryImageField throws an error when creating a new item #3378,,0
ItemsTable[Component] cleanup,0.55402166,- react test for ItemsTableValue component #2912 (suryagh),,0
update component propTypes to be more helpful,0.4408496,- Get rid of ModalBody children propType warnings #3358 (mxstbr),,0
replace EditFormHeader components;,0.36922994,- Customize admin ui with current react-router structure #2948,"Introduces Drilldown, Glyph and GlyphButton",0
chore(package): update mocha to version 3.0.1,0.73195815,- Update mocha to version 3.0.1 🚀 #3266 (greenkeeperio-bot),https://greenkeeper.io/,1
Updating pre-bundled packages,0.5678739,Dependency updates:,,0
We're still having issues with sauce_connect breaking the build,0.71429765,- Sauce labs configuration is breaking build #3057,I’m disabling it again until we get it working @webteckie,1
Merge pull request #3265 from keystonejs/greenkeeper-elemental-0.6.1,0.6627839,- Update keystone-utils to version 0.3.6 🚀 #2789 (greenkeeperio-bot),Update elemental to version 0.6.1 🚀,0
chore(package): update elemental to version 0.6.1,0.73006535,- Update elemental to version 0.6.1 🚀 #3265 (greenkeeperio-bot),https://greenkeeper.io/,1
"remedied obj ref equal check to use item / list ids instead, changed reducers and tests to reflect this, skipped one failing test pulled in from master, commented out require assign in FieldType.js, it was not being used",0.46601966,- react test for ItemsTableValue component #2912 (suryagh),,0
Merge branch 'master' into redux-fixes,0.5751854,- Fix all the redux bugs #3371 (mxstbr),,0
use item ids instead of obj ref,0.4694099,- ItemsTableRow to handles 'id' columns #3188 (Noviny),,0
ToolbarSection fix typo,0.44498098,- Fix issue with the secondary nav bar disappearing. #2997 (webteckie),,0
Updating FileField component to match the spec,0.48477188,- File field doesn't reset state after upload #3268,,0
Fixing minor bugs in the FileType field implementation,0.64958674, * Fix API doc 404s for deprecated File field types (thanks @stennie),,0
Updating Field type to match new spec,0.5368979,- Refactor out field type switch statements #1150,,0
Migrating @jossmac's changes from LocalFile to File,0.40260652,- Fix error during creation of a localfile field. #2996 (webteckie),,0
component syntax fix,0.5099069,- Elemental Refactor #3472 (jossmac),,0
added error console log back in for clarity,0.47140715,- Remove unnecessary console.log #3390 (mxstbr),,0
added deleted comment back in for clarity,0.42754313,- how can I enable comment for post #3769,,0
"minor tweak to ref equality solution, added to List/actions/items.js and associated reducer. Fixed issue where searchString state wasn't being defaulted to a blank string when the list id has changed",0.39749664,- Removing ?search for URL in Lists doesn't clear the search #3357,,0
"Providing req.files in options to list.updateItem calls in the API, ref #3209",0.4456531, * Fix API doc 404s for deprecated File field types (thanks @stennie),,0
Removing unused api/list route,0.45083058, * Documented breaking change to pre:routes behaviour (thanks @blargity),,0
Supporting optional files argument in Field.updateItem method,0.48342156,"- Hi,  How I can use field Types.File for multiple files upload feature? #3620",,0
Removing dead code from admin/server/api/list,0.4799618,- Admin Interface Cleanup #2652,,0
fix unknown prop warnings,0.6140006,Fixing Money field propTypes warning (thanks @JedWatson ),,0
Adding partial File field spec w/ update examples,0.5292123,"- Hi,  How I can use field Types.File for multiple files upload feature? #3620",,0
Field type readme files updated with information from current docs (#3261),0.86204493,- Field type readme files updated with information from current docs #3261 (ostruzina),"  url, textarray, textarea, text, select docs updated   Amending and updating readme files for selected fields   s3file doc   Amending some formatting in the code readme file   Missing readme files created   Small inconsistency fixed   Adding readme for CloudinaryImage and fixing typo in AzureFile readme   Adding readme file for the password field + documenting password complexity options and adding examples   Documenting text field min and max options ",1
update the EditForm footer with Aphrodite components,0.38189828,- test(e2e): add ui tests for edit form #2854 (jstockwin),,0
small fixes + tidy to CloudinaryImageField,0.61644757,- Cloudinaryimage/s fields need to be updated to new spec #3269,,0
use cssClassNames util for button,0.23989558,- Fix filter popout closing when any button is pressed #3405 (mxstbr),,0
minor clean up to  List.js,0.5212507,- List refactor #3311 (jossmac),,0
"fixed state reference in Items/actions.js, enacted on feedback from mxstbr",0.42696655,- Fixed react error #3327 (mxstbr),,0
cleanup button styles,0.37499654,- Fine-tune uglify settings #3097 (wmertens),,0
Relationship Field: Fix inline create popup close (#3258),0.9517814,- Relationship Field: Fix inline create popup close #3258 (wmertens),,1
Merge pull request #3256 from keystonejs/make-sure-e2e-run-green,0.6263475," * Update Readme with Keystone 4 documentation references (#4666, thanks @stennie)",Make sure e2e run green,0
CloudinaryImageField: first pass at cleanup,0.62822646, * CloudinaryImage(s) fields were incorrectly marked as deprecated (#4686),,0
consistent contextual colors,0.4059475," * Show color swatch on color field (#4662, thanks @mikehazell )",,0
Correctly serialising cloudinary config for the Admin UI,0.49146342,- Fixes problem with cloudinary.url formats #3021 (danielmahon),,0
Merge pull request #3253 from keystonejs/greenkeeper-mongoose-4.5.8,0.7030863,- Update mongoose to version 4.5.0 🚀 #3036 (greenkeeperio-bot),Update mongoose to version 4.5.8 🚀,1
test(e2e): fix some failing tests.,0.75795555," * Fix failing e2e and CI tests (#4643, thanks @dominikwilkowski, @vitalbone, and @stennie)",,1
"Merge/Rebase branch, fix conflicts and some failing tests.",0.54921806,Merged pull requests:,,0
Merge BooleanField changes.,0.5810056,"Boolean fields work correctly when default: true in set, thanks @ttsirkia ",,0
test(e2e): update the selenium driver.,0.7363838,- test(e2e): Add workaround for selenium failure #2863 (geloescht),,1
Fix location field geo latitude/longitude display issue.,0.6024843,-  4.0-Beta-1: Location field does not get geo coordinates from google APIs  #3430,Fix location field geo latitude/longitude display issue.,0
test(e2e): restore e2e to passing state.,0.5871284,- Get the e2e tests passing again #3665 (jstockwin),Figure out all issues with getting e2e to run green. Figure out all issues with getting e2e to run green. test(e2e): try to fix issue running in travis ci.,0
chore(package): update mongoose to version 4.5.8,0.76952964,- Update mongoose to version 4.5.8 🚀 #3253 (greenkeeperio-bot),https://greenkeeper.io/,1
Fixes #3250 by binding proper this (#3251),0.800109,- Fixes #3250 by binding proper this #3251 (dbachko),,1
fixed comment typo,0.5164455,- Fix GitHub brand typo #3144 (montogeek),,0
addressed linting issue,0.50456,"- fix linter errors, I'm a little OCD #3230 (pr1ntr)",,0
adjustment to store subscription in admin/client/App/store.js in the admin folder to address search update issues,0.41848594,- /admin/public/js/packages.js #2830,,0
add propTypes to EmailField,0.4224707,- Switch Keystone.Email to use keystone-email package #3342 (mxstbr),,0
cleanup BooleanField,0.5735338,"Boolean fields work correctly when default: true in set, thanks @ttsirkia ",,0
replace classnames in ColorField,0.49187398,Colour field bug introduced in 4.1.0 is fixed,,0
first pass at cleanup LocalFileField,0.52237874,- LocalFiles field incorrectly handles multiple files upload #2876,@JedWatson over to you,0
Merge pull request #3243 from keystonejs/greenkeeper-react-day-picker-2.4.1,0.77263886,- Update react-day-picker to version 2.4.1 🚀 #3243 (greenkeeperio-bot),Update react-day-picker to version 2.4.1 🚀,1
Merge pull request #3244 from chrisslater/master,0.79483986,Merged pull requests:,"Add lodash import to RelationshipField, resolve #3241",1
chore(package): update react-day-picker to version 2.4.1,0.83887154,- Update react-day-picker to version 2.4.1 🚀 #3243 (greenkeeperio-bot),https://greenkeeper.io/,1
Merge pull request #3242 from keystonejs/greenkeeper-react-day-picker-2.4.0,0.7728516,- Update react-day-picker to version 2.4.1 🚀 #3243 (greenkeeperio-bot),Update react-day-picker to version 2.4.0 🚀,1
Merge pull request #3247 from keystonejs/greenkeeper-mocha-3.0.0,0.6801486,- Update mocha to version 3.2.0 🚀 #3740 (greenkeeperio-bot),Update mocha to version 3.0.0 🚀,0
chore(package): update mocha to version 3.0.0,0.73111725,- Update mocha to version 3.0.1 🚀 #3266 (greenkeeperio-bot),https://greenkeeper.io/,1
test(e2e): try to fix issue running in travis ci.,0.76888376,"- Remove date assert e2e tests, re-enable travis e2e #2833 (jstockwin)",,1
Merge branch 'make-sure-e2e-run-green' of https://github.com/keystonejs/keystone into make-sure-e2e-run-green,0.56049377,- Update keystone-utils to version 0.3.5 🚀 #2765 (greenkeeperio-bot),,0
Figure out all issues with getting e2e to run green.,0.61182946,- Make sure e2e run green #3321 (webteckie),,0
"Add lodash import to RelationshipField, resolve #3241",0.94895256,"- Add lodash import to RelationshipField, resolve #3241 #3244 (chrisslater)",,1
chore(package): update react-day-picker to version 2.4.0,0.8412557,- Update react-day-picker to version 2.4.0 🚀 #3242 (greenkeeperio-bot),https://greenkeeper.io/,1
Updating build w/ react 15.3,0.7129792,    * Update react-engine from 4.3.0 to 4.5.1,,1
Merge pull request #3239 from keystonejs/greenkeeper-react-engine-4.0.1,0.69224143,- Update react-engine to version 4.1.0 🚀 #3305 (greenkeeperio-bot),Update react-engine to version 4.0.1 🚀,0
chore(package): update react-engine to version 4.0.1,0.7605265,- Update react-engine to version 4.0.1 🚀 #3239 (greenkeeperio-bot),https://greenkeeper.io/,1
Merge pull request #3236 from keystonejs/greenkeeper-react-addons-css-transition-group-15.3.0,0.7713398,- Update react-addons-css-transition-group to version 15.4.2 🚀 #3851 (greenkeeperio-bot),Update react-addons-css-transition-group to version 15.3.0 🚀,1
Merge pull request #3235 from keystonejs/greenkeeper-react-addons-test-utils-15.3.0,0.7313043,- Update react-addons-test-utils to version 15.4.2 🚀 #3852 (greenkeeperio-bot),react-addons-test-utils@15.3.0 breaks build 🚨,1
chore(package): update react-addons-test-utils to version 15.3.0,0.82144743,- Update react-addons-test-utils to version 15.3.2 🚀 #3507 (greenkeeperio-bot),https://greenkeeper.io/,1
chore(package): update react-addons-css-transition-group to version 15.3.0,0.8675278,- Update react-addons-css-transition-group to version 15.3.0 🚀 #3236 (greenkeeperio-bot),https://greenkeeper.io/,1
Merge pull request #3233 from keystonejs/greenkeeper-react-dom-15.3.0,0.73013014,- Update react-dom to version 15.4.2 🚀 #3853 (greenkeeperio-bot),Update react-dom to version 15.3.0 🚀,1
