Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
700,Cleaup,0.34762776,- Review .eslintrc #1797,,0
701,remove old render label method,0.5883975,- Resolve Filter Labels in the Admin UI #3122,Fix(AdminUI) multiline Textarea noedit display,0
702,Add money type test,0.67303824,- test(e2e): Added money field e2e tests #2866 (jstockwin),link/,0
703,Cleaning up S3File field type,0.6534312,- Fix bug while checking for allowed S3 filetypes #2989 (TSFoster),fix(0.12 regression): remove arrow functions,0
704,Cleaning up focus management and integrating session store (WIP),0.5801487,- Admin Interface Cleanup #2652,link/,0
705,"Validating various field options and blocking initial for unsupported field types, fixes #147",0.6763194,- Refactor out field type switch statements #1150,link/,0
706,Merge pull request #2596 from keystonejs/greenkeeper-mongoose-4.4.12,0.6627202,Merged pull requests:,remove arrow function from updateItem noedit filter remove arrow function from safeRequire test,0
707,"API Spec Cleanup, ref #3209",0.64457077,- Leverage the latest PO api refactoring. #3561 (webteckie),Disable test functionality that does not seem to work well with latest browsers. Don't pass selenium startup option as that's now directly picked up by KNE. Use latest version of keystone-nightwatch-e2e Use KNE 0.2.10 for e2e testing. Use KNE 0.2.11 for e2e testing. Use KNE version 0.2.12 for e2e testing. Use KNE 0.2.13 for e2e testing. Update PR template to spell out some e2e requirements.,0
708,testing(e2e): Added date field type for testing,0.86432564,- test(e2e): Added date array e2e tests #2862 (jstockwin),link/,1
709,Putting the theme back in,0.47651958," * Add missing DayPicker-WeekdaysRow styling (#4601, thanks @jsundquist )",link/,0
710,clean up eslint errors,0.6007763,- Update eslint-config-keystone to version 2.3.1 🚀 #3018 (greenkeeperio-bot),link/,0
711,Rendering the Items List in React (just Text fields so far),0.57643515,- react test for ItemsTableValue component #2912 (suryagh),link/,0
712,Adding common packages bundle,0.5388872,- Field Types should be loaded from the external bundle #2840,link/,0
713,Merging branch 'enhancements' - huge updates to the cloudinaryImage(s) fields by @bladey,0.73978424,- Update Cloudinary Fields #3283 (mxstbr),link/,1
714,Fix linting error,0.5697291,"- fix linter errors, I'm a little OCD #3230 (pr1ntr)",Update react-router to version 3.0.2 🚀,0
715,test(e2e): some refactoring to set the correct patterns for field testing.  Added ux tests for the name field.,0.7670404,- test(e2e): Fix markdown field tests? #2841 (jstockwin),Add filters to url params,1
716,Fixing less paths,0.6169915," * Replace hardcoded path breaking custom keystone.adminPath (#4586, thanks @radames)",link/,0
717,chore(package): update codeclimate-test-reporter to version 0.4.0,0.8410404,- Update codeclimate-test-reporter to version 0.3.2 🚀 #3005 (greenkeeperio-bot),link/,1
718,Clarifying Text field spec,0.5204627,- Refactor out field type switch statements #1150,link/,0
719,Fixing linter warnings,0.8396175,- Fix warnings #3382 (mxstbr),link/,1
720,Merge pull request #686 from ignlg/feature/email/mandrillTemplates,0.6802029,Merged pull requests:,Replacing DB connection error event listener; allows recovery after DB connection failure,0
721,Improvements to the Readme,0.6091496, * Reorganise README and add table of contents,Think I've been doing this for about 18 years now @molomby ;),0
722,"Improvements to relationship field robustness, fixes #35",0.60123897,- Fix relationship links #3540 (jstockwin),Feature/healthchecks,0
723,Cleaning up static array implementation for #467,0.6477349,- ArrayField #3130,,0
724,Merge pull request #3215 from keystonejs/greenkeeper-browserify-13.1.0,0.6424061,- Update browserify to version 13.1.0 🚀 #3215 (greenkeeperio-bot),,0
725,Merge pull request #1800 from jonathanp/replace-object-assign-with-underscore,0.59536535,- Add Pull Request Template #2891 (jstockwin),,0
726,Bulk packages update inc. React 15.3.1,0.65233374,    * Update react-engine from 4.3.0 to 4.5.1,,0
727,Fix to issue select menu being overlapped – link,0.5866357,- Sub Menu randomly goes missing? #2883,,0
728,Fixing jshint warnings in remaining fieldTypes,0.60628414,- Fix validation on noedit initial fields #2816 (jstockwin),,0
729,BooleanField: render notes when applicable,0.5596515,"Boolean fields work correctly when default: true in set, thanks @ttsirkia ",,0
730,Merge pull request #2479 from Noviny/Fix-Saving-Records,0.63937217,Merged pull requests:,Update react-redux to version 5.0.2 🚀,0
731,Adding more comprehensive textarray tests,0.5613024,- More tests #3119 (mxstbr),,0
732,Merge pull request #784 from sebmck/react-numberstringarray,0.5829306,Merged pull requests:,link/,0
733,fix modal rendering animation on item view,0.5909896,- fix: popout animation flicker #3366 (jossmac),link/,0
734,cleanup relationship column,0.5410955,- Fields with a filter of a relationship breaks filtering in columns #3512,link/,0
735,Relationships: support label and note options,0.58942544,- Better documentation/error handling regarding relationship paths #2812,link/,0
736,Swap prepost for grappling-hook,0.49288958,"new pre:adminroutes hook, thanks @pixtron",link/,0
737,Merge branch 'master' into more-testing,0.49216747,- More testing #3100 (mxstbr),link/,0
738,"Adding note about enctype=""multipart/form-data"" to the docs",0.51718915,- Field type readme files updated with information from current docs #3261 (ostruzina),Update react-markdown to version 2.4.3 🚀,0
739,"Adding new list option documentation, for issue #292",0.68746936,- Add Issue Template #2859 (morenoh149),,0
740,Adding password field documentation + db docs cleanup,0.6655278,- Adding custom getData for password fields #3747 (JedWatson),link/,0
741,Extensive updates to field type validation and update handling. Fixes #26 and helps #19,0.68454134,- getUpdateHandler returns incorrect errors from validation #2923,link/,0
742,more tinkering with key codes,0.52767205,- Better keyboard handling #3387 (mxstbr),,0
743,Date field can use the generic text.required validator,0.714141,- Fixed the validateRequiredInput in the DateTime type. #3461 (johanjordaan),link/,1
744,Merge pull request #1611 from keystonejs/elemental-integration,0.6389976,Merged pull requests:,,0
745,Adding history for client-side location management,0.50908947,- Make links to related lists client-side #3385 (mxstbr),link/,0
746,Merge pull request #857 from r3dm/fixJshints,0.6480146,Merged pull requests:,"Allow HTTP/2 with letsencrypt For some reason, letsencrypt forces the NPNProtocols option, which inhibits spdy from offering HTTP/2. lint",0
747,e2e: was doing a quick test with keystone-test and forgot to remove it from package.json,0.7141439,- Fix e2e testing #2777 (jstockwin),Switch to updated version of keystone-nightwatch-e2e Additional KNE version bump Debug KNE bump One more Final version bump (removes debugging),1
748,Merge master.,0.36704025,- Fix deleting multiple items at once #3392 (mxstbr),Allow pre:admin configuration.,0
749,Focus the focus target in the create form modal when opening the modal,0.47366494,- CreateForm: use autoFocus and don't crash #3363 (wmertens),Update eslint to version 3.13.1 🚀,0
750,Generating bundled modules report with disc,0.54658645,- Field Types should be loaded from the external bundle #2840,link/,0
751,chore(package): update mongoose to version 4.6.1,0.8231915,- Update mongoose to version 4.6.8 🚀 #3700 (greenkeeperio-bot),Update cloudinary to version 1.5.0 🚀,1
752,Upping the default per-page limit on related items until pagination is implemented,0.5465038," * Fix scrolling for modals in the Admin UI when content overflows (#4169, thanks @saul-mtz)",Update react-color to version 2.11.1 🚀,0
753,Merge pull request #1166 from tivac/#525-per-field-tinymce-options,0.6347101,Merged pull requests:,Update react-addons-css-transition-group to version 15.4.2 🚀,0
754,Disabling new link for many-relationships,0.70495045,- Fix relationship links #3540 (jstockwin),,1
755,Removing uninformative debug statements,0.5482466,- Debug Mode #3799,Update react-addons-test-utils to version 15.4.2 🚀,0
756,Improving keystone.createItems with verbose logging and strict ref checking,0.5119874,Full Changelog | Documentation | Developer support | Bugs & feature suggestions | KeystoneJS Slack,Update react-dom to version 15.4.2 🚀,0
757,Merge pull request #2407 from andrewlinfoot/master,0.7071854,Merged pull requests:,Update react to version 15.4.2 🚀,1
758,Merge branch 'master' into signin,0.37173268,- Error on signin #3222,Update enzyme to version 2.7.0 🚀,0
759,"[s3file] document ""headers"" option, ""default headers"" s3 config",0.58048314,- .contains is not a function on S3FileType #2966,,0
760,New Azure Storage Blob File field.,0.66624194,- New Storage API + File FieldType #3052 (JedWatson),Update debug to version 2.6.0 🚀,0
761,Update textarray validation functions,0.62585247,- getUpdateHandler returns incorrect errors from validation #2923,Update sinon to version 1.17.7 🚀,0
762,Adding nav and flash messages to Keystone object for React,0.48284346,- include react-images in packages.js #3352 (benkroeger),Update lodash to version 4.17.4 🚀,0
763,Merge pull request #2261 from keystonejs/eslint-no-undef,0.6772239,Merged pull requests:,Update browserify to version 13.3.0 🚀,0
764,Removing unused variables,0.5405251,"Add _req_user to removed item so you can use this in the remove pre/post hook (#4831, thanks @laurenskling )",Update mongoose to version 4.7.6 🚀,0
765,"Docs: updated with the ""autokey: fixed"" option",0.58321357,- Fix autocreates #3411 (mxstbr),Update redux-saga to version 0.14.2 🚀,0
766,Reordering express middleware; session now comes before bodyparser,0.588544,- pre:routes middleware not working in admin pages #2974,Update eslint-plugin-react to version 6.9.0 🚀,0
767,Nit: fixing comment,0.6065264,- how can I enable comment for post #3769,link/,0
768,"Updating common packages with the right Elemental version, fixes #1973",0.6404005,- 0.3.x - set specific versions to dependencies #3640,link/,0
769,Adding falsy boolean field test,0.58989745,- test(e2e): Refactor boolean field e2e tests #2875 (jstockwin),Ensure travis fails if e2e fails,0
770,Add react number field,0.59649974," * Add iFramely field type (#4600, thanks @vitalbone)",,0
771,Undo code added in first commit,0.48098767,"- 4.0 Beta 1 - Pre/Post save hook, this._user and createdBy returns undefined #3446","Update KNE version, start sauce_conncet manually",0
772,Removing unused code from Code field tests,0.527589,- Cleanup key field tests #2790 (mxstbr),,0
773,Cleaning up the item details template,0.57868755,- Style and improve GH templates #2928 (creynders),,0
774,Adding prototype List.apiForGet method,0.6452658,- Use common prototypeMethods from keystone-storage-namefunctions package #3444 (JedWatson),link/,0
775,chore(package): update watch to version 0.19.3,0.7509089,- Update watch to version 0.19.3 🚀 #3570 (greenkeeperio-bot),link/,1
776,Merge pull request #3201 from keystonejs/greenkeeper-range_check-1.4.0,0.627326,Merged pull requests:,link/,0
777,chore(package): update mongoose to version 4.6.0,0.8266859,- Update mongoose to version 4.6.8 🚀 #3700 (greenkeeperio-bot),link/,1
778,Likely fix for #2775,0.6247294,- Fix #3207 #3211 (jannispl),link/,0
779,Merge pull request #3704 from keystonejs/greenkeeper-errorhandler-1.5.0,0.62962073,- Update errorhandler to version 1.5.0 🚀 #3704 (greenkeeperio-bot),link/,0
780,Merge pull request #2934 from fidelisrafael/master,0.6725327,Merged pull requests:,link/,0
781,Merge pull request #1361 from drlogout/svg-support,0.64582527,Merged pull requests:,link/,0
782,Merge pull request #4035 from keystonejs/relationship-updateItem-fix,0.6124463,Merged pull requests:,,0
783,Fix lint issues affecting travis builds.,0.5420878,- Fix Keystone adminUI being broken #2885 (jstockwin),,0
784,Merge pull request #1308 from albertogasparin/patch-1,0.7055719,Merged pull requests:,Remove creating filter object to separate function Remove addFilter as it was only being used by setFilter,1
785,Cleaning up the location field,0.6511096," * Minor fixes and improvements to the location field type (#4455, thanks @molomby)",,0
786,Merge pull request #732 from sebmck/react-cloudinaryimages,0.6183518,Merged pull requests:,,0
787,Merge pull request #2514 from keystonejs/greenkeeper-superagent-1.8.3,0.6165826,- Update superagent to version 2.3.0 🚀 #3510 (greenkeeperio-bot),,0
788,Update signin redirect functionality to work properly,0.7900983,- Signin redirect not working #2753,,1
789,Sorting bug fix,0.7112768,- Reordering of sortable Lists is broken #2831,,1
790,Allowing Mongo IDs to be provided as relationship values in createItems,0.60650253,- Handle mongo error in ensureTextIndex #3458 (mikehazell),link/,0
791,anchor case error,0.45920417,- Fixes #3250 by binding proper this #3251 (dbachko),,0
792,Merge pull request #3342 from keystonejs/keystone-email,0.6707934,Merged pull requests:,,0
793,Read initial filter parameters from url,0.6552976,- Add filters to url params #3836 (Noviny),,0
794,chore(package): update aphrodite to version 0.6.0,0.8076857,- Update aphrodite to version 0.6.0 🚀 #3587 (greenkeeperio-bot),link/,1
795,Fixed spacing issues,0.5504766,Minor fixes and a new feature:,link/,0
796,Merge pull request #2284 from keystonejs/greenkeeper-babel-core-6.5.2,0.61268175,Merged pull requests:,,0
797,Add geopoint filtering tests,0.6795236,- E2e testing geopoint #2899 (jstockwin),link/,0
798,Updating to react-router 2.0.0-rc6,0.80222297,- Update react-router-redux to version 4.0.7 🚀 #3667 (greenkeeperio-bot),link/,1
799,v0.2.20,0.825333,v0.3.20 (2016-06-17),,1
800,consistent button styles for list header,0.4736198,- Implement smooth scrolling after updating an item #3280 (dariasamo),link/,0
801,Add localfile react field,0.64471495,- Fix error during creation of a localfile field. #2996 (webteckie),Update react-redux to version 5.0.0 🚀,0
802,Adding Lists store,0.60784435,- Set next list upon transitioning to another item #2986 (webteckie),Update react-color to version 2.10.0 🚀,0
803,Merge pull request #2082 from snowkeeper/dragdroppath,0.6587535,Merged pull requests:,update handler handles having no req,0
804,chore(package): update react-day-picker to version 2.5.0,0.78132606,- Update react-day-picker to version 2.3.1 🚀 #3095 (greenkeeperio-bot),Guide about how to build a blog with Keystone,1
805,chore(package): update eslint to version 3.11.1,0.7673978,- Update eslint to version 3.13.1 🚀 #3874 (greenkeeperio-bot),Update numeral to version 2.0.4 🚀,1
806,"CloudinaryImages: cleaning up getRequestHandler, ref #3433",0.7772842,- Frontend use of CloudinaryImages after update #3492,Update debug to version 2.5.1 🚀,1
807,Clean up Makefile,0.5532328," * Update multer from 0.1.8 to 1.3.1 and automatically clean uploaded files (#4704, thanks @jedwatson)",link/,0
808,Adding SydJS Website to Readme,0.6157671,- Add README to admin/client #3141 (mxstbr),link/,0
809,Add Pull Request Template (#2891),0.9300802,- Add Pull Request Template #2891 (jstockwin),WYSIWYG Editor doesn't refresh for dependsOn,1
810,Adding crop test to text type,0.48007977,- test(e2e): add ui tests for edit form #2854 (jstockwin),Update superagent to version 3.3.1 🚀,0
811,Adding npm release script for usage without global gulp,0.50233567,- Add README to admin/client #3141 (mxstbr),Fixes #3551,0
812,"Adding basic app, field and form components",0.5790825,- Field Types should be loaded from the external bundle #2840,Should only support absolute urls on the same root,0
813,Merge pull request #1950 from keystonejs/greenkeeper-mongoose-4.3.0,0.70258564,Merged pull requests:,link/,1
814,Minor cleanup & comments,0.680341,"Minor fixes, including:","fix(relationship-field): remove type on Button, add block to Group",0
815,chore(package): update babyparse to version 0.4.5,0.5903024,- Update babel-preset-stage-2 to version 6.22.0 🚀 #3922 (greenkeeperio-bot),Update babel-polyfill to version 6.20.0 🚀,0
816,Passing relevant options from Types.Relationship to schema.path so mongoose can see them.,0.5887861,- Make links to related lists client-side #3385 (mxstbr),Update react-engine to version 4.2.1 🚀,0
817,Fixing sember dependency version,0.6977986,- Update semver to version 5.3.0 🚀 #3161 (greenkeeperio-bot),Update eslint to version 3.12.1 🚀,0
818,missing lodash migration,0.5700387,"- Add lodash import to RelationshipField, resolve #3241 #3244 (chrisslater)",Update debug to version 2.4.1 🚀,0
819,chore(package): update cloudinary to version 1.7.0 (#3980),0.8425925,    * Update cloudinary from 1.9.0 to 1.11.0,hide save and reset buttons when noedit hide entire footer when noedit and nodelete,1
820,"now nav sections can be simple objects, not necessarily array of objects as before",0.43658048,- Item list column widths #1660,Fixes #3796 Fixes #3644,0
821,Fixed dead url to working in error report,0.57631123,- Fixes issue where host is undefined #3650 (LorbusChris),link/,0
822,Fix package.json,0.54443663,- Fix RelatedItemsList.js never loading related items #3782 (jstockwin),link/,0
823,Added horizontal rule style to icons.,0.5540285, * Add documentation about customizing the navigation bar  (thanks Francesco Panciroli),,0
824,Documenting MongoDB version requirement for #987,0.68115294,- Handle mongo error in ensureTextIndex #3458 (mikehazell),link/,0
825,Fix date and datearray e2e tests,0.93054366,- Fix date and datearray e2e tests #3027 (jstockwin),Update numeral to version 2.0.1 🚀,1
826,Bumping elemental,0.5420325,- Elemental Refactor #3472 (jossmac),Update mongoose to version 4.7.2 🚀,0
827,Displaying field + filter value next to components,0.6451776,- Fields with a filter of a relationship breaks filtering in columns #3512,Update babel-core to version 6.20.0 🚀,0
828,override default toolbar option,0.7088549,- Admin UI renders save toolbar when noedit option is set on list #3644,Update superagent to version 3.2.1 🚀,1
829,Resetting the original initNav.js,0.49704683,- Replace Jade Admin UI Templates with EJS #3155,link/,0
830,Tests for query params,0.57579863,- implement fix to determine whether input param is string or object an… #3226 (pr1ntr),link/,0
831,Simplifying the docs nav,0.45228297," * Fix custom nav links (#4387, thanks @frapan)",link/,0
832,Merge pull request #2109 from alsoicode/pagination-tests,0.5737347,Merged pull requests:,link/,0
833,update files touched to common syntax,0.53953075," * Update multer from 0.1.8 to 1.3.1 and automatically clean uploaded files (#4704, thanks @jedwatson)",link/,0
834,Merge pull request #570 from Globegitter/fix-watch-and-docs,0.5601078,Merged pull requests:,link/,0
835,Refactoring server start process,0.60177135,- Sign in redirects don't work on test server restart #2773,,0
836,unix sockets,0.45242172,- connect-mongo: Reuse the mongoose connection #3172 (wmertens),Update eslint-plugin-react to version 6.8.0 🚀,0
837,remove tab index from dashboard tile create buttons,0.55173016,- Fix drag & drop of lists on admin UI #2963 (TSFoster),"Update csrf.js, fixes #3420",0
838,Update docs to reflect addition of 'trust proxy' configuration setting,0.46311808,- [WIP] Admin Interface Refactor #2566 (mxstbr),Update moment to version 2.17.1 🚀,0
839,fix name capitalisation,0.39548293,Minor fixes and a new feature:,Update ejs to version 2.5.5 🚀,0
840,Fix circular reference saving documents containing markdown field with markedOptions,0.55640167,- Add markdown and embedly field default value #3408 (mxstbr),link/,0
841,remove log,0.7095721,- Remove unnecessary console.log #3390 (mxstbr),link/,1
842,Merge pull request #615 from JohnnyEstilles/feature/cloudinaryimages-folders,0.6833862,- Add generateFilename api for CloudinaryImage #3441 (andrewlinfoot),link/,0
843,Consolidating size option for field types,0.5253898,- Field Types should be loaded from the external bundle #2840,,0
844,Switching from prebuilt admin app to build-at-runtime version,0.60680693,- Option to stop Less compiling for admin UI in production #2896,link/,0
845,Merge pull request #1504 from agraboso/emptyNameField,0.58044803,Merged pull requests:,,0
846,Cleaning up BooleanFilter,0.57734483,- Admin Interface Cleanup #2652,,0
847,Looks like I don't need the istanbul exclusion filter after separating tests into their own subdirectories.,0.46256056,- Resolve Filter Labels in the Admin UI #3122,,0
848,edits to PR,0.520777,- Updatehandler rewrite #3322 (JedWatson),Update superagent to version 3.1.0 🚀,0
849,Removing field template compilation,0.59433615,- Style and improve GH templates #2928 (creynders),[0.4]align handling in create api with update api,0
850,Doc tweaks for mobile,0.47987053,- Close mobile nav when clicking on item #3391 (mxstbr),Update react-addons-test-utils to version 15.4.1 🚀,0
851,Number field wasn't added to the field index (#792),0.6480324,- Models can't have a field named list #2871,Update react-dom to version 15.4.1 🚀,0
852,Implementing async validateInput method for #1713,0.64405525,- Fixed the validateRequiredInput in the DateTime type. #3461 (johanjordaan),Update react to version 15.4.1 🚀,0
853,Merge pull request #3171 from keystonejs/greenkeeper-mongoose-4.5.5,0.68391156,Merged pull requests:,Update react-color to version 2.9.0 🚀,0
854,Merge pull request #2411 from webteckie/random-fixes,0.6454989,Merged pull requests:,link/,0
855,Merge pull request #2931 from geloescht/fix-dependson-initial,0.69799244,- Fix dependson initial #2931 (geloescht),Add missing x-ua-compatible meta tag,0
856,Array fields: fix noedit ui render,0.65671194,- Fix array fields behaviour #2865 #2933 (jstockwin),Update mongoose to version 4.7.0 🚀,0
857,Merge pull request #3637 from keystonejs/greenkeeper-react-engine-4.2.0,0.68805665,- Update react-engine to version 4.0.1 🚀 #3239 (greenkeeperio-bot),Update uglify-js to version 2.7.5 🚀,0
858,Merge pull request #3992 from keystonejs/greenkeeper-mongoose-4.8.2,0.67234445,Merged pull requests:,Update ejs to version 2.5.3 🚀,0
859,Updating app.js build,0.62435275,Full Changelog | Documentation | Developer support | Bugs & feature suggestions | KeystoneJS Slack,Update eslint to version 3.11.1 🚀,0
860,chore(package): update moment to version 2.13.0,0.6425847,- UpdateHandler Update for 0.4 #3319,Update numeral to version 1.5.6 🚀,0
861,Merge pull request #2471 from keystonejs/greenkeeper-updtr-0.1.10,0.67101383,Merged pull requests:,Update xhr to version 2.3.1 🚀,0
862,Fix text filtering,0.6478511,- Resolve Filter Labels in the Admin UI #3122,Adding custom getData for password fields,0
863,Handle mongo error in ensureTextIndex,0.93893254,- Handle mongo error in ensureTextIndex #3458 (mikehazell),link/,1
864,Remove underscore dependency in evalDependsOn,0.535066,- Remove tinyMCE in HtmlField when dependsOn is disabled #2868 (geloescht),cc/ @blargity,0
865,New group for app level testing and misc refactoring (#3579),0.95716494,- New group for app level testing and misc refactoring #3579 (webteckie),link/,1
866,Adding object-assign polyfill,0.50676155,- Add READMEs to applicable fields #3192,link/,0
867,Merge pull request #2912 from suryagh/ItemsTableValue-react,0.6901401,Merged pull requests:,link/,0
868,Updating packages.js build,0.633088,Full Changelog | Documentation | Developer support | Bugs & feature suggestions | KeystoneJS Slack,Update cloudinary to version 1.4.6 🚀,0
869,Merge pull request #1047 from JohnnyEstilles/feature/textarraytype-validation-updateitem,0.6100452,- getUpdateHandler returns incorrect errors from validation #2923,Update eslint to version 3.11.0 🚀,0
870,Merge pull request #1905 from thomasjonas/delete-items,0.6839232,Merged pull requests:,link/,0
871,remove old form styles,0.48103997,- Replace Jade Admin UI Templates with EJS #3155,link/,0
872,v0.2.23,0.7961017,v4.0.0-beta.2,Update mocha to version 3.2.0 🚀,1
873,Merge pull request #2237 from erg0dic/polyfill-assert,0.68245494,Merged pull requests:,Update cloudinary to version 1.4.5 🚀,0
874,Merge pull request #4925 from tomjnsn/patch-1,0.67038715,Merged pull requests:,link/,0
875,Merge pull request #3304 from keystonejs/greenkeeper-lodash-4.15.0,0.6621497,Merged pull requests:,link/,0
876,Fixing duplicate title definition,0.47517985,- Fix re-ordering over multiple pages. Fixes #3494 #3543 (jstockwin),link/,0
877,chore(package): update updtr to version 0.1.6,0.69451696,- Update updtr to version 0.2.3 🚀 #3686 (greenkeeperio-bot),link/,0
878,Allow search from item screen,0.563741,- Emptying search box clears UI when empty search #3117,link/,0
879,Fix c6cf5f6c8298c8da4653d6382b811f12f1ecfd5a indentation,0.58771276,- Fix #3207 #3211 (jannispl),,0
880,Add support for end-to-end functional/ui testing using nightwatchjs.,0.56892204,- Update nightwatch to version 0.9.8 🚀 #3388 (greenkeeperio-bot),,0
881,Fix Password validateInput breaking tests related to security updates,0.76761615,- test(e2e): Update password validation messages #2788 (jstockwin),Update moment to version 2.17.0 🚀,1
882,Resolving a whole lot of linter errors,0.66270506,"- fix linter errors, I'm a little OCD #3230 (pr1ntr)",Update async to version 2.1.4 🚀,0
883,test(e2e): Add workaround for selenium failure,0.96342814,- test(e2e): Add workaround for selenium failure #2863 (geloescht),Update xhr to version 2.3.0 🚀,1
884,New Item delete API,0.62703925,- removed call to populate createdBy and updatedBy fields in api/item/get #3443 (mikehazell),link/,0
885,fix: bring modal instances into line with elemental implementation,0.5218236,- Add Issue Template #2859 (morenoh149),link/,0
886,Fix website (#4615),0.6908134,- Misc fixes and improvements #2994 (webteckie),link/,0
887,Merge pull request #3167 from keystonejs/user-footer,0.6889688,Merged pull requests:,link/,0
888,Fixing a syntax error,0.6079992,- Fix typo in RelationshipField (fixes #2855) #2950 (geloescht),link/,0
889,Merge pull request #2688 from autoboxer/master,0.6242863,- Fix autocreates #3411 (mxstbr),Update numeral to version 1.5.5 🚀,0
890,Catch both ValidationError and ValidationErrors,0.62327564,- getUpdateHandler returns incorrect errors from validation #2923,link/,0
891,Simplifying index.js by extracting core/redirect.js,0.4538161,- Repeated subexpressions in DomParser.js #3078 (kilida),link/,0
892,Add ref to keystone-site repo,0.6127044,- how to add sitemap in keystonejs? #2988,,0
893,Making admin bundle entry point more obvious,0.58561397,- Option to stop Less compiling for admin UI in production #2896,Update method-override to version 2.3.7 🚀,0
894,Experimental: moving some require() statements to boost startup time,0.3635641, * Documented breaking change to pre:routes behaviour (thanks @blargity),Update debug to version 2.3.3 🚀,0
895,Rolling new list method for location fields into format method,0.5390525," * Minor fixes and improvements to the location field type (#4455, thanks @molomby)",link/,0
896,add back fixed toolbar,0.69456834,- Admin UI renders save toolbar when noedit option is set on list #3644,,0
897,unitTest: travis works again!  Remove previously added troubleshooting logs from the test.,0.6175053, * Remove EOL Node releases from Travis testing (#4652),link/,0
898,typo,0.4870649, * Fix typography and Gatsby configuration (thanks @tuan23),Update errorhandler to version 1.5.0 🚀,0
899,Remove duplicate declaration,0.5145279,- Fix deleting multiple items at once #3392 (mxstbr),Update react-images to version 0.5.2 🚀,0
900,Restoring changes for react-list after merge,0.55198026,- New List / Item Update method #1705,Update serve-favicon to version 2.3.2 🚀,0
901,Updating CONTRIBUTING to reflect new build process,0.58357203,Full Changelog | Documentation | Developer support | Bugs & feature suggestions | KeystoneJS Slack,link/,0
902,Add react textarray/numberarrary field #782,0.6058302,- Putting TextArray/NumberArray field on initial true blocks creation dialog in AdminUI #1031,link/,0
903,Updates based on @mxstbr's feedback in #3436,0.6184163,- Fix warnings #3382 (mxstbr),link/,0
904,Merge pull request #2296 from keystonejs/greenkeeper-elemental-0.5.12,0.6160362,Merged pull requests:,,0
905,Merge pull request #3070 from keystonejs/greenkeeper-react-router-2.5.0,0.69683766,- Update react-router to version 2.5.2 🚀 #3103 (greenkeeperio-bot),,0
906,v0.1.15,0.8196827,v0.3.20 (2016-06-17),,1
907,fix: don't absolutely position item links on select fields if the field is full width,0.60796356,- Relationship Field: Fix inline create popup close #3258 (wmertens),,0
908,Adding CORS middleware,0.549472,- Add custom token support for morgan log middleware #3040 (wangshijun),Update updtr to version 0.2.3 🚀,0
909,Implementing workaround for intermittent Safari uploading.,0.54964304," * Fix problem saving models with empty file fields in Safari (#4656, thanks @erikvdplas)",Update react-redux to version 4.4.6 🚀,0
910,chore(package): update codemirror to version 5.14.0,0.75934625,- Update codemirror to version 5.15.2 🚀 #2902 (greenkeeperio-bot),Update mongoose to version 4.6.8 🚀,1
911,Test MobileListItem component,0.5954702,- react test for ItemsTableValue component #2912 (suryagh),link/,0
912,unit tests for the changed update item behavior,0.6309579,- New List / Item Update method #1705,link/,0
913,chore(package): update fs-extra to version 0.26.5,0.7085567,- Update fs-extra to version 1.0.0 🚀 #3656 (greenkeeperio-bot),Update aphrodite to version 1.1.0 🚀,1
914,Documentation Update,0.60066384,- Document keystone.Storage and FS adapter #3301 (mxstbr),Update debug to version 2.3.2 🚀,0
915,Added note to fields that didnt have one,0.60119444,- Add READMEs to applicable fields #3192,Update mongoose to version 4.6.7 🚀,0
916,"DISABLE_CSRF should check process.env, not process",0.4689134,- Close ConfirmationModal with ESC #3375,link/,0
917,chore(package): update nightwatch to version 0.9.8,0.849651,- Update nightwatch to version 0.9.5 🚀 #3080 (greenkeeperio-bot),link/,1
918,nameFunctions should be exposed on Storage directly,0.6008718,- New Storage API + File FieldType #3052 (JedWatson),link/,0
919,Fix for updating single relationship values,0.6315101,- fix(relationship-field): change button type #3789 (pavethiran),link/,0
920,"test(e2e): update they keystone test app to drop the test database before starting tests, expanded the list view ui tests, and added a home view ux test (currently disabled since need to figure out how to work with a shadow dom subtree).",0.71877515,- test(e2e): add ui tests for edit form #2854 (jstockwin),Update debug to version 2.3.0 🚀,1
921,Function rename,0.4822228,- Unable to rename User model #3445,Elemental Refactor,0
922,Merge pull request #3060 from keystonejs/greenkeeper-istanbul-0.4.4,0.64113843,Merged pull requests:,Get the e2e tests passing again,0
923,Merge pull request #1356 from ekynoxe/session-errors,0.58106816,Merged pull requests:,link/,0
924,Fixed bug #705: Email class throws without callback function,0.6060207,- easy way to re-enable email functionality #2799,,0
925,"add Adding cloudinary secure option to zh docs, fixes #373",0.6050247,- Update Cloudinary Fields #3283 (mxstbr),,0
926,Update numberarray validation method tests,0.6725631,- getUpdateHandler returns incorrect errors from validation #2923,,0
927,Add addFilterToQuery tests for location field,0.6338638,- test(e2e): Add location and key field tests #2850 (jstockwin),Sync’d the last changes a moment too soon…,0
928,proof of concept list inheritance,0.5833847,- Relationships and Polymorphism (Inherits functionality too limited) #2978,,0
929,Merge pull request #3450 from benkroeger/master,0.6604068,Merged pull requests:,,0
