Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
247,Add .token.builtin to custom bash styling in Highlight,0.56547225,Add yaml syntax highlighting to Highlight component #97 (@kylesuss),,0
248,Bump version to: 7.9.1 [skip ci],0.71016663,Bump version to: 0.0.12 #3 (@kylesuss),,1
249,Merge pull request #245 from storybookjs/tertiary-select,0.5674318,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
250,Bump version to: 1.1.1 [skip ci],0.71155703,Bump version to: 0.0.12 #3 (@kylesuss),,1
251,Remove unused components,0.7340374,Remove unused components #404 (@domyen),,1
252,Remove noise from other icons,0.8779462,Remove noise from other icons  (@domyen),,1
253,Remove explicit SVG fills because they're not necessary with currentColor,0.9571342,Remove explicit SVG fills because they're not necessary with currentColor  (@domyen),,1
254,allow modal styles to be customized,0.8077122,allow modal styles to be customized #390 (@winkerVSbecks),,1
255,Redraw again,0.50046635,Redraw menu #279 (@domyen),Add Soc2 image to illustrations,0
256,Add StoryLinkWrapper for Storybook testing purposes,0.9360757,Add StoryLinkWrapper for Storybook testing purposes  (@domyen),,1
257,Update to a looser version of @storybook/theming,0.830847,Update to a looser version of @storybook/theming #356 (@tmeasday),,1
258,Update AvatarList to use trigger prop,0.6375083,Add AvatarList  (@domyen),,0
259,"Redraw sidebar and panel icons, add toggle versions of those icons",0.596177,Refine ToC and Sidebar styling #190 (@domyen),,0
260,Merge pull request #387 from storybookjs/update-editing-icons,0.64864695,fix: icon story accessibility #28 (@jsomsanith),,0
261,Update size of icons in form elements,0.8304238,Increase size of icons in standard form elements #371 (@MichaelArestad),,1
262,Merge pull request #203 from storybookjs/support-tsx,0.5631641,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),,0
263,Merge pull request #375 from storybookjs/icon-component-needs-keys,0.59076905,fix: icon story accessibility #28 (@jsomsanith),Migration to Emotion 11,0
264,Tweak docs related to creating ,0.50564915,Move ListItem to the /tooltip dir  (@domyen),,0
265,Change story component name,0.6460562,Update Storybook to 6.1.1 and change component organization #228 (@domyen),,0
266,"feat: add playback, playnext, and stopalt icons",0.85185575,"feat: add playback, playnext, and stopalt icons #293 (@darleendenno @domyen)",,1
267,fix error and convert the story for button,0.63851523,Export styled button from ButtonComponent #184 (@kylesuss),,0
268,Upgrade to Storybook 6.1-rc.3,0.76179993,upgrade to storybook 6.5 #361 (@winkerVSbecks),,1
269,"Add markdown, mdx support to Highlight",0.77405834,"Add markdown, mdx support to Highlight #188 (@kylesuss)",,1
270,change chromatic workflow to 'push',0.87194955,change chromatic workflow to 'push'  (@ndelangen),,1
271,"Turn off react/jsx-props-no-spreading rule, update usage of React.Fragment",0.51804566,"Avoid React.FC, improve types and fix lint errors (@ghengeveld)",FormErrorState: make suppressErrorMessages optional with default,0
272,Update WithTooltip.tsx,0.68359745,Add TSX support to Highlight component #203 (@kylesuss),,0
273,cleanup code comment,0.6453316,CLEANUP  (@ndelangen),,0
274,Merge pull request #309 from storybookjs/amber/ch-333-pull-breadcrumb-into-ds-update-styles,0.5558125,333 - Pull Breadcrumb from frontpage into the DS #309 (@smithambera),,0
275,Merge pull request #101 from storybookjs/dependabot/npm_and_yarn/eslint-plugin-react-hooks-2.1.2,0.56050646,fix: link stories accessibility #34 (@jsomsanith @domyen),FormErrorState: Allow outside control of error messages,0
276,fix: ProgressDot accessibility,0.8621899,fix: ProgressDot accessibility #45 (@jsomsanith),,1
277,Export styled button from ButtonComponent,0.92140716,Export styled button from ButtonComponent #184 (@kylesuss),,1
278,Update TagItem,0.7186353,Update TagItem && TagList Styles #308 (@smithambera),,1
279,Args: Upgrade to argsStory,0.66320527,Upgrade to 6.0 / Args #164 (@shilman @ndelangen),,0
280,"Add sun, moon, sideBySide, and stacked icons",0.9055786,"Add sun, moon, sideBySide, and stacked icons #399 (@MichaelArestad)",Refine styling to be more compact in mobile view,1
281,Trigger rebuild,0.4722608,Fix clipboard logic to reset state #240 (@kylesuss),,0
282,Use chromatic logo for org avatar story,0.6557488,Storybook logo icon #338 (@kylegach),,0
283,Add randomness to tag loading state,0.4802724,TagItem and TagList components #212 (@winkerVSbecks),,0
284,Bump version to: 0.0.30 [skip ci],0.7466807,Bump version to: 0.0.12 #3 (@kylesuss),,1
285,Adds countColor prop to Cardinal,0.88800216,Adds countColor prop to Cardinal #418 (@elseloop),Storybook logo icon,1
286,Merge pull request #213 from storybookjs/github-button-spacing,0.60825324,Merge branch 'master' of github.com:storybookjs/design-system (@kylesuss),,0
287,Merge pull request #418 from storybookjs/cardinal-color-prop,0.5499084,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
288,Revert changes in AvatarList,0.64302635,fix: avatar list accessibility #14 (@jsomsanith),,0
289,Merge pull request #237 from yhor1e/grave-accent-to-single-quote,0.6938679,Change grave accents to single quotes #237 (@yhor1e),,0
290,Merge pull request #255 from storybookjs/updated-design-system,0.63393533,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
291,Merge pull request #371 from storybookjs/update/form-icon-scale,0.6294858,fix: icon story accessibility #28 (@jsomsanith),Add unlink icon,0
292,Merge pull request #75 from storybookjs/improve-docs,0.5904881,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
293,Remove extra padding in chromatic,0.6004931,Remove explicit SVG fills because they're not necessary with currentColor  (@domyen),,0
294,Set FormErrorState padding back to 3em 12em,0.64844346,FormErrorState: Allow outside control of error messages #349 (@kylesuss),,0
295,Update DS colors,0.8864708,Update DS colors  (@domyen),Ensure tertiary Selects are displayed as inline-block instead of blocks,1
296,Bump version to: 7.13.2 [skip ci],0.710252,Bump version to: 0.0.12 #3 (@kylesuss),,1
297,Export marketing components,0.84768975,Export marketing components #322 (@kylegach),,1
298,Use @storybook/theming from the registry,0.66025823,Add StoryLinkWrapper for Storybook testing purposes  (@domyen),,0
299,Change focus selectors to focus-visible,0.5675331,Use focus-visible to hide outlines when using mouse #241 (@domyen),,0
300,Bump version to: 6.0.1 [skip ci],0.7495434,Bump version to: 0.0.12 #3 (@kylesuss),,1
301,Merge pull request #263 from storybookjs/fix-ios-input-styling,0.53063136,fix: icon story accessibility #28 (@jsomsanith),,0
302,CHANGE to projectToken,0.84780335,CHANGE to projectToken  (@ndelangen),Update Spinner colors to default to blue instead of pink,1
303,Fix style,0.61340106,Update form components to support secondary styling #32 (@kylesuss),,0
304,Support MDX in the Highlight component,0.88760155,Support MDX in the Highlight component #186 (@kylesuss),,1
305,Bump version to: 5.4.0 [skip ci],0.74355626,Bump version to: 0.0.12 #3 (@kylesuss),,1
306,Update tertiary and blueLight,0.5594116,Update DS colors  (@domyen),,0
307,add inverse styling for link and selectable variants of the cardinal,0.84980714,add inverse styling for link and selectable variants of the cardinal #384 (@winkerVSbecks),Select integration fixes,1
308,Share logic for error visibility with other handlers,0.504355,FormErrorState: Allow outside control of error messages #349 (@kylesuss),,0
309,Bump version to: 2.0.5 [skip ci],0.75333786,Bump version to: 0.0.12 #3 (@kylesuss),,1
310,Use human readable numbers in Cardinal,0.91664803,Use human readable numbers in Cardinal (@ghengeveld),,1
311,Improve contrast on Cardinal,0.591096,Improve contrast #264 (@domyen),,0
312,Bump mixin-deep from 1.3.1 to 1.3.2 (#73),0.65845305,Bump version to: 0.0.12 #3 (@kylesuss),,0
313,"add an action to do type-checking (it generates type definitions, but in process checks if all types are correct)",0.47464943,add types being generated before publishing & fix 2 typing issues #287 (@ndelangen),Improve Select styling and fix Safari bug,0
314,Checkbox: checkboxColor is not actually required,0.8887645,Checkbox: checkboxColor is not actually required #365 (@kylesuss),,1
315,Update button stories,0.7148646,ButtonAction updates #414 (@cdedreuille),,1
316,Merge pull request #95 from storybookjs/typography-and-colors,0.58577514,Replace custom colors/typography stories with DocBlocks. #95 (@leerob),"Update Icons: markup, unordered list. Add icons: bold, ordered list CH-1332",0
317,Bump version to: 5.6.1 [skip ci],0.7375138,Bump version to: 0.0.12 #3 (@kylesuss),,1
318,"are you happy now, typescript overlords?",0.43639535,convert more to typescript #292 (@ndelangen),,0
319,Make sure onFocus uses callbackRegenValues,0.5262929,Support onVisibilityChange in WithTooltip #280 (@kylesuss),,0
320,MIGRATE avatarlist,0.65335983,Add AvatarList  (@domyen),,0
321,Upgrade version to 5.1.22,0.8457373,Upgrade version to 5.1.22  (@kylesuss),,1
322,Merge pull request #394 from storybookjs/feat/tooltip-sb7-root,0.63723916,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),,0
323,"Use 'as' prop to control button, link styles and avoid transient props",0.9408377,"Use 'as' prop to control button, link styles and avoid transient props #178 (@kylesuss)",Add subscribeForm prop to PageFooter,1
324,Bump version to: 2.0.1 [skip ci],0.7485721,Bump version to: 0.0.12 #3 (@kylesuss),,1
325,Merge pull request #317 from storybookjs/amber/ch-736-pull-addonsgrid-title-from-frontpage,0.6165848,Pulled in AddonsGrid-Title component from frontpage #317 (@smithambera),,0
326,Merge pull request #219 from storybookjs/outline-icon,0.66517013,fix: icon story accessibility #28 (@jsomsanith),,0
327,Remove bold styling for input placeholders,0.63709635,Remove letter spacing from Subheading muted styles #312 (@smithambera),Add Document illustrations to Colored Icons,0
328,Add form state management example to the stories,0.44022286,Add baseline components & stories  (@shilman),,0
329,Add Soc2 images,0.84730947,Add Soc2 image to illustrations #357 (@domyen),,1
330,Bump version to: 5.5.5 [skip ci],0.7199298,Bump version to: 0.0.12 #3 (@kylesuss),,1
331,Add back dotenv command,0.53221375,ADD dotenv && CLEANUP  (@ndelangen),Remove netlify config,0
332,Bump version to: 7.12.2 [skip ci],0.7086984,Bump version to: 0.0.12 #3 (@kylesuss),Ensure image components are built prior to building Storybook,1
333,"Remove keycode, reduce bundle size",0.8817345,"Remove keycode, reduce bundle size #162 (@oliviertassinari)",,1
334,Merge pull request #259 from storybookjs/clipboard-code-wrap,0.60116005,Add callback option for Clipboard component #198 (@kylesuss),,0
335,Include spreaded rest props in type definition,0.909852,Include spreaded rest props in type definition (@ghengeveld),Export marketing components,1
336,Add TagLink export,0.8406013,Add TagLink export #233 (@winkerVSbecks),"link Better fix would be to export SVGRProps Couldn't make that work, so I refactored to avoid using as styled component altogether",1
337,Support onVisibilityChange in WithTooltip,0.8814595,Support onVisibilityChange in WithTooltip #280 (@kylesuss),"Add build-images script to generate React components from raw SVG files Add image components Update all SVG imports to use components Update some component code/styles/stories, as necessary",1
338,Merge branch 'master' into dependencies-plugin-and-5.3,0.6407557,Merge branch 'master' into add-icons  (@domyen),,0
339,FormErrorState: Allow outside control of error messages,0.91517895,FormErrorState: Allow outside control of error messages #349 (@kylesuss),,1
340,fix: link stories accessibility (#34),0.8869138,fix: link stories accessibility #34 (@jsomsanith @domyen),,1
341,Fixed TagItem not using as prop correctly with Emotion,0.5519406,TagItem and TagList components #212 (@winkerVSbecks),Pulled in AddonItem component from frontpage,0
342,Merge pull request #224 from storybookjs/button-toggle,0.5780683,Add closeAlt icon from Storybook's UI  (@domyen),update images based on Dom's feedback use startOpen in verified badge story,0
343,sort package.json && ADD prop-types to normal dependencies,0.5228547,Config in package.json takes precedence + false is the default for thlink #152 (@hipstersmoothie),,0
344,Merge pull request #182 from storybookjs/toc-classname,0.62846494,Update org name to storybookjs from storybooks #4 (@kylesuss),added verified badge stories pulled in addonitem => displaycard added displaycard stories pulled in an addon illustration added new illustration story,0
345,"Make sure to export Clipboard, CodeSnippets",0.68564904,Export Tooltip  (susskyle@gmail.com),,0
346,Fix tertiary hover styles. Use tertiary color,0.9000732,Fix tertiary hover styles. Use tertiary color #37 (@kylesuss),,1
347,Add release script,0.7787991,Add release script  (@michael@lab80.co),,1
348,Add unfold and sharealt icons,0.8739279,Add unfold and sharealt icons  (@domyen),,1
349,Merge pull request #271 from storybookjs/4979-ensure-keyboard-focused-buttons-are-outlined,0.5883188,Ensure outline appears on LinkButton keyboard focus #271 (@darleendenno),,0
350,Bump version to: 6.2.0 [skip ci],0.7483653,Bump version to: 0.0.12 #3 (@kylesuss),Pulled in colored icons from frontpage and chromatic,1
351,update story name to use the new structure,0.6660093,Update Storybook to 6.1.1 and change component organization #228 (@domyen),,0
352,Add missing boolean style modifiers to Link,0.644339,Apply link styles to LinkWrapper #6 (@kylesuss),,0
353,Add Azure DevOps icon,0.94099593,Add Azure DevOps icon (@ghengeveld),,1
354,refactor: use StoryLinkWrapper for ButtonWrapper link implementation,0.68919265,Add StoryLinkWrapper for Storybook testing purposes  (@domyen),Pulled in AddonsGrid-Title component from frontpage,0
355,"Add back global styles for code, pre elements",0.875868,"Add back global styles for code, pre elements #87 (@kylesuss)",,1
356,Bump version to: 6.4.1 [skip ci],0.7468592,Bump version to: 0.0.12 #3 (@kylesuss),Bumps prismjs from 1.23.0 to 1.25.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: prismjs   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,1
357,"this seems to satisfy tsc and our usage, but the fact this component can essentially render anything, is a enormous insecurity.",0.34327072,Talk about the scope/goals of the design system  (@domyen),,0
358,Merge pull request #241 from storybookjs/focus-visible,0.57311475,fix: icon story accessibility #28 (@jsomsanith),,0
359,Empty commit,0.35496897,"Add ""blank"" modal variant #269 (@kylesuss)",,0
360,Updated to simplify code and make changes based on suggestions,0.56199634,"Build out Highlight component to auto format, consolidate global code styling #80 (@kylesuss)",updated page footer imports added illustrations stories,0
361,Merge pull request #177 from storybookjs/fix-button-styles,0.5902797,fix: icon story accessibility #28 (@jsomsanith),Remove props from Icon,0
362,Add closeAlt icon from Storybook's UI,0.92709625,Add closeAlt icon from Storybook's UI  (@domyen),,1
363,fix: linting,0.64623106,"Avoid React.FC, improve types and fix lint errors (@ghengeveld)",remove unneeded stories,0
364,Upgrade version to 5.1.21,0.8390759,Upgrade version to 5.1.21  (@kylesuss),Pull (most of) Footer from frontpage into the DS,1
365,Merge pull request #68 from storybookjs/revert-62-babel-exclude-stories,0.60584176,"Revert ""Ignore stories in compiled output."" #68 (@domyen)",remove props that aren't needed for stuff that's consistent,0
366,Final tweaks on input icon spacing,0.68904436,Increase size of icons in standard form elements #371 (@MichaelArestad),,0
367,Add key to each path within an icon,0.5167365,Add ruler icon #266 (@domyen),,0
368,Export Tooltip,0.8867564,Export Tooltip  (susskyle@gmail.com),create resource component to remove dup code add mailinglist todo,1
369,Remove loading state from ButtonAction,0.6515076,Export ButtonAction component (@ghengeveld),began abstracting repeated code accepting props to generate footer data,0
370,Bump version to: 5.5.0 [skip ci],0.73270255,Bump version to: 0.0.12 #3 (@kylesuss),update imports begin copying over footer from frontpage,1
371,Fix changelog,0.7866285,Fix changelog  (@michael@lab80.co),Remove letter spacing from Subheading muted styles,1
372,Merge pull request #226 from storybookjs/toc,0.57257086,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
373,Patch babel-plugin-emotion for the production as well,0.56358624,Upgrade Storybook and Emotion dependencies #417 (@ghengeveld),Pull AddonsSubheading from frontpage into the DS,0
374,Added ClipboardCode,0.6971612,Add callback option for Clipboard component #198 (@kylesuss),,0
375,remove unused Select styles,0.59267384,"Remove default styling for Highlight code, pre selectors, conflict with globals #88 (@kylesuss)",add muted prop to existing subheading add muted subheading story,0
376,disable react/prop-types for TS files,0.48301414,"Avoid React.FC, improve types and fix lint errors (@ghengeveld)",add marketing subheading add marketing subheading story,0
377,ADD script for modifying the package.json,0.5329195,Remove package-lock.json #153 (@shilman),Pull Heading from frontpage into the DS,0
378,Update to 5.3.8,0.7967627,Upgrade version to 5.1.3  (@kylesuss),added heading story,1
379,Add more form components && spinner && allow prettier to work its magic,0.9351123,Add more form components && spinner && allow prettier to work its magic  (@domyen),333 - Pull Breadcrumb from frontpage into the DS,1
380,Merge pull request #294 from storybookjs/dont-italicize-ems,0.51385796,Update org name to storybookjs from storybooks #4 (@kylesuss),"don't forward block, color props",0
381,Bump version to: 7.3.4 [skip ci],0.7017506,Bump version to: 0.0.12 #3 (@kylesuss),,1
382,Pull didAttemptSubmission logic over,0.45016468,FormErrorState: Allow outside control of error messages #349 (@kylesuss),add story for custom colored icon,0
383,Merge pull request #274 from storybookjs/setup-release-action,0.58169484,Update org name to storybookjs from storybooks #4 (@kylesuss),pulled in breadcrumb from frontpage repo,0
384,Bump version to: 7.15.4 [skip ci],0.7209151,Bump version to: 0.0.12 #3 (@kylesuss),,1
385,:first-child to first-of-type for ToC,0.75418913,:first-child to first-of-type for ToC #389 (@winkerVSbecks),,1
386,Merge pull request #231 from storybookjs/verified-icon,0.6367309,fix: icon story accessibility #28 (@jsomsanith),,0
387,upgrades,0.6280323,Upgrade styled-components dep to 5.0.0 #148 (@kylesuss),,0
388,remove extra space aroung the github button,0.8793322,remove extra space around the github button #213 (@winkerVSbecks),,1
389,Update version to 5.1.9,0.84466624,Upgrade version to 5.1.7  (@kylesuss),Conflicts: src/components/tag/TagItem.tsx src/components/tag/TagList.tsx,1
390,"Style polish, keyboard nav",0.45012897,Refine ToC and Sidebar styling #190 (@domyen),,0
391,Upgade version to 5.1.14,0.8810879,Upgade version to 5.1.14  (@kylesuss),,1
392,pulled in colored icons from frontpage and chromatic repos,0.80021113,Pulled in colored icons from frontpage and chromatic #316 (@smithambera),Update TagItem && TagList Styles,1
393,Bump version to: 7.12.3 [skip ci],0.70970416,Bump version to: 0.0.12 #3 (@kylesuss),,1
394,Color regression with error state,0.54321265,Update colors in the design system to match SB 7.0 #401 (@MichaelArestad),,0
395,Update storybook version,0.75953144,upgrade to storybook 6.5 #361 (@winkerVSbecks),TooltipNote: Increased the opacity of the background color,1
396,Revert changes to check chromatic,0.52833766,TooltipNote: Increased the opacity of the background color #307 (@MichaelArestad),update TagItem and TagList styles (+ alphabetize),0
397,Merge branch 'master' into add/auto-ref-url,0.6235919,Merge branch 'master' into add-icons  (@domyen),,0
398,Bump version to: 0.0.22 [skip ci],0.76222336,Bump version to: 0.0.12 #3 (@kylesuss),,1
399,Move senseless tag.,0.5144814,TagItem and TagList components #212 (@winkerVSbecks),,0
400,Export Highlight for consumption (#9),0.88036615,Export Highlight for consumption #9 (@kylesuss),Add OutlineCTA component,1
401,removes previus ToolTipMessage changes,0.64736897,Remove Tooltip onClick duplication #52 (@kylesuss),,0
402,Merge pull request #395 from storybookjs/fix-cardinal-types,0.56050307,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
403,Replace hardcoded colors,0.57346666,Update colors in the design system to match SB 7.0 #401 (@MichaelArestad),,0
404,Bump version to: 5.4.7 [skip ci],0.7408207,Bump version to: 0.0.12 #3 (@kylesuss),,1
405,Fix Link transition perf by specifying properties (#8),0.937025,Fix Link transition perf by specifying properties #8 (@kylesuss),,1
406,Remove tooltip space when closed,0.55749005,Remove Tooltip onClick duplication #52 (@kylesuss),,0
407,Merge pull request #198 from storybookjs/fix-clipboard-snippets,0.5997142,Add callback option for Clipboard component #198 (@kylesuss),,0
408,UPGRADE chromatic,0.60456395,TooltipNote: Increased the opacity of the background color #307 (@MichaelArestad),Conflicts: src/components/Badge.tsx src/components/ButtonToggle.tsx src/components/Select.tsx src/components/tooltip/ListItem.tsx,0
409,Merge pull request #417 from storybookjs/upgrade-emotion,0.71972847,Upgrade Storybook and Emotion dependencies #417 (@ghengeveld),,1
410,convert radiobox,0.56480795,Update Checkbox styling to mirror Radio #26 (@domyen),,0
411,Merge pull request #47 from storybookjs/jsomsanith/fix/tooltip_a11y,0.6523185,fix: withTooltip accessibility #47 (@jsomsanith),,0
412,"Fix yarn.lock conflicts, remove unnecessary storybook-chromatic import",0.603281,Fix yarn.lock  (@shilman),,0
413,New technique -- hide tooltip element when missing,0.64813906,Change tooltip wrapper element to span to prevent nesting buttons (@ghengeveld),,0
414,Fix color property setup on textarea placeholder,0.58867455,Update colors in the design system to match SB 7.0 #401 (@MichaelArestad),Bumps nth-check from 2.0.0 to 2.0.1. - Release notes - Commits updated-dependencies: - dependency-name: nth-check   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,0
415,Use @emotion/babel-plugin@^11,0.65377283,emotion convertion #305 (@ndelangen @Andarist @smithambera @domyen),,0
416,update Storybook to 6.1.1 and change component organization,0.87000823,Update Storybook to 6.1.1 and change component organization #228 (@domyen),,1
417,Merge pull request #216 from storybookjs/forms,0.5893299,Update org name to storybookjs from storybooks #4 (@kylesuss),Update colors and add new badges,0
418,Add wrapper for chromatic,0.58806884,Change tooltip wrapper element to span to prevent nesting buttons (@ghengeveld),,0
419,UPGRADES && CHANGE linting rules to storybook shared,0.582713,Simplify setup && add storybook  (@shilman),,0
420,Almost forgot the new PinAlt icon!,0.59848857,Update remaining icons #388 (@MichaelArestad),,0
421,Fix TypeScript error,0.6588118,add types being generated before publishing & fix 2 typing issues #287 (@ndelangen),,0
422,Merge branch 'upgrades' of github.com:storybookjs/design-system into upgrades,0.78185904,Merge branch 'master' of github.com:storybookjs/design-system (@kylesuss),,1
423,Make border-radius more consistent,0.84204775,Make border-radius more consistent #161 (@domyen),,1
424,Bump version to: 0.0.39 [skip ci],0.7676508,Bump version to: 0.0.12 #3 (@kylesuss),,1
425,Change onlyPublishWithReleaseLabel setting,0.8813715,Change onlyPublishWithReleaseLabel setting  (@kylesuss),,1
426,Destructure LinkWrapper props to avoid passing them down,0.91238517,Destructure LinkWrapper props to avoid passing them down #11 (@kylesuss),Remove italic style from em tags,1
427,use a universal emoji for our Chromatic tests,0.5188278,Styling for emojis in ToC #200 (@domyen),,0
428,Bump version to: 5.2.0 [skip ci],0.74788016,Bump version to: 0.0.12 #3 (@kylesuss),,1
429,ADD typescript to babel,0.6407598,convert more to typescript #292 (@ndelangen),,0
430,Upgrade react-element-to-jsx-string,0.52802664,Upgrade to addon-essentials and main.js config #141 (@shilman @domyen @kylesuss),Conflicts: yarn.lock,0
431,Merge pull request #215 from storybookjs/link-ts,0.62597406,fix: link stories accessibility #34 (@jsomsanith @domyen),,0
432,remove unused import,0.5346565,Remove unused components #404 (@domyen),,0
433,Merge pull request #277 from storybookjs/add/component-driven-icon,0.62929076,fix: icon story accessibility #28 (@jsomsanith),,0
434,ADD storybook data to package.json,0.6046479,Add StoryLinkWrapper for Storybook testing purposes  (@domyen),,0
435,Move ListItem to the /tooltip dir,0.8723879,Move ListItem to the /tooltip dir  (@domyen),,1
436,Upgrade Storybook and Emotion dependencies,0.9032153,Upgrade Storybook and Emotion dependencies #417 (@ghengeveld),"feat: add playback, playnext, and stopalt icons",1
437,Add default tooltips for copied and uncopied states,0.84615594,Add default tooltips for copied and uncopied states #229 (@winkerVSbecks),,1
438,Merge pull request #214 from ahmadatallah/loading-avatar-list,0.6010637,Fix Loading AvatarList Not Showing in Stories #214 (@ahmadatallah @kylesuss),,0
439,abstract subheading styles into a const,0.5695064,Remove letter spacing from Subheading muted styles #312 (@smithambera),,0
440,make props that are not used mostly used in Cardinal optional,0.5813705,type the size prop for Cardinal.defaultProps #395 (@winkerVSbecks),,0
441,Add collapse icon,0.6100346,Add unfold and sharealt icons  (@domyen),,0
442,Make sure wasFieldTouched and isErrorVisible use useCallback,0.56484807,"Add function support for errors on textarea, startFocused behavior #246 (@kylesuss)",,0
443,Brought back the new stories,0.50426686,Improve stories so they look nicer in SB Docs #75 (@domyen),convert more to typescript,0
444,Upgrade version to 5.1.18,0.8363411,Upgrade version to 5.1.18  (@kylesuss),,1
445,Merge pull request #336 from storybookjs/add/unlink-icon,0.641356,Add unlink icon #336 (@MichaelArestad),,0
446,"Revert ""Ignore stories in compiled output.""",0.8433209,"Revert ""Ignore stories in compiled output."" #68 (@domyen)",,1
447,Update src/components/AvatarList.stories.js,0.64285123,Fix Loading AvatarList Not Showing in Stories #214 (@ahmadatallah @kylesuss),,0
448,ADD typescript,0.655148,ADD types/fs-extra  (@ndelangen),,0
449,Fix the onClick behaviour,0.56615007,Avoid recreating onHide function prop in WithTooltip  (@susskyle@gmail.com),,0
450,Bump version to: 1.1.6 [skip ci],0.7692991,Bump version to: 0.0.12 #3 (@kylesuss),,1
451,Bump version to: 7.12.0 [skip ci],0.709172,Bump version to: 0.0.12 #3 (@kylesuss),,1
452,Merge pull request #349 from storybookjs/form-error-state-hide,0.63219,FormErrorState: Allow outside control of error messages #349 (@kylesuss),,0
453,Add yaml syntax highlighting to Highlight component,0.8876571,Add yaml syntax highlighting to Highlight component #97 (@kylesuss),,1
454,convert progressdots,0.57172626,fix: ProgressDot accessibility #45 (@jsomsanith),Support external portalContainer in WithTooltip,0
455,Merge pull request #325 from storybookjs/remove-netlify,0.52718353,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
456,Merge pull request #229 from storybookjs/clipboard-defaults,0.566436,Add callback option for Clipboard component #198 (@kylesuss),,0
457,CLEANUP,0.83237433,CLEANUP  (@ndelangen),,1
458,Merge pull request #152 from storybookjs/hipstersmoothie-patch-1,0.59311473,feat(WithTooltip): support Storybook 7 root element #394 (@yannbf),convert to typescript,0
459,Bump version to: 0.0.44 [skip ci],0.7582294,Bump version to: 0.0.12 #3 (@kylesuss),,1
460,Add WithTooltip story wrappig svg,0.6049481,Change tooltip wrapper element to span to prevent nesting buttons (@ghengeveld),,0
461,Upgrade addon-docs,0.81002116,Upgrade addon-docs to 5.2.0-alpha.9  (@michael@lab80.co),,1
462,Merge pull request #86 from storybookjs/fix-highlight-prop-error,0.5173616,Update org name to storybookjs from storybooks #4 (@kylesuss),,0
463,remove unused Input states,0.6522907,Remove unused state value in CodeSnippets #196 (@kylesuss),,0
464,Merge pull request #351 from storybookjs/fix-error-message-suppression,0.5522351,FormErrorState: make suppressErrorMessages optional with default #351 (@kylesuss),,0
465,adjust link tabs padding,0.83332556,adjust link tabs padding #379 (@winkerVSbecks),,1
466,Add alias for MD in addition to Markdown,0.8728957,Add alias for MD in addition to Markdown #189 (@kylesuss),,1
467,Make SVG size in buttons smaller,0.73488915,Make Icon size in Buttons smaller #368 (@MichaelArestad),,1
468,"This test is fake as hell, let's make it obvious",0.31640896,Remove unused test scripts #74 (@kylesuss),,0
469,Upgrade SB Docs,0.7917615,Upgrade SB Docs  (@michael@lab80.co),,1
470,add comment icons,0.6611779,add the outline icon #219 (@winkerVSbecks),"It seems to me that exporting a LinkButton and ActionButton, that are styled the same, but have different props is the better way to code this.",0
471,changed dependencies plugin to use presets,0.5973145,Update styled-components dependency #173 (@domyen),,0
472,updated camera icon height,0.7086538,Increase size of icons in standard form elements #371 (@MichaelArestad),,1
473,Bump version to: 7.7.14 [skip ci],0.6945679,Bump version to: 0.0.12 #3 (@kylesuss),,0
474,add the outline icon,0.78442526,add the outline icon #219 (@winkerVSbecks),,1
475,Bump version to: 0.0.7 [skip ci],0.7495234,Bump version to: 0.0.12 #3 (@kylesuss),,1
476,Upgrade version to 5.1.12,0.83837014,Upgrade version to 5.1.12  (@kylesuss),,1
477,Add ButtonToggle,0.79650295,Add ButtonToggle #224 (@winkerVSbecks),add types being generated before publishing & fix 2 typing issues,1
478,Bump version to: 6.4.0 [skip ci],0.74751997,Bump version to: 0.0.12 #3 (@kylesuss),,1
479,Bump version to: 7.2.1 [skip ci],0.7018413,Bump version to: 0.0.12 #3 (@kylesuss),,1
480,Make tag items shorter (32px),0.879123,Make tag items shorter (32px) #235 (@winkerVSbecks),,1
481,Merge pull request #169 from storybookjs/add/auto-ref-url,0.5632123,Add/auto ref url #169 (@ndelangen),,0
482,Fixed Input icons and Clipboard icons - also made the clipboard tap area a bit bigger,0.57839704,Clipboard components #222 (@winkerVSbecks),,0
483,Bump version to: 7.15.6 [skip ci],0.70393085,Bump version to: 0.0.12 #3 (@kylesuss),Support z index for WithTooltip & Tooltip,1
484,Merge branch 'master' into emotion11,0.6182015,Merge branch 'master' into add-icons  (@domyen),,0
485,"Redraw the menu, menualt, and other icons to make them smaller",0.6962168,Make Icon size in Buttons smaller #368 (@MichaelArestad),,0
