Index,Message,Description,Message Abstract,Description Abstract
2151,cli: Add note about why upgrade hint exists,,cli: Add note about why upgrade hint exists,
2152,cli: Only display hint text if more than 1 default profile name,Fixes #3663,cli: Only display hint text if more than 1 default profile name,Fixes #3663
2153,[Automated] Merged main into target: dev-portal,,[Automated] Merged main into target: dev-portal,
2154,Use the active key id for signing adopted runner tokens,"Missed this as part of https://github.com/hashicorp/waypoint/pull/3670, I think because this is a multi-line funciton call.",Use the active key id for signing adopted runner tokens,"Missed this as part of link, I think because this is a multi-line funciton call."
2155,chore: changelog,,chore: changelog,
2156,Group required fields together for ecs runner install.,,Group required fields together for ecs runner install.,
2157,Move passing waypoint-token not in Authorization header,"The majority of this change is refactoring and DRYing up the token handling. But the critical bit is that it begins the process of moving the waypoint token away from the Authorization header and to a new Waypoint-Token header in GRPC. The reason for doing this is that, technically, we're using the Authorization header wrong anyway, we don't put a type before the value, which is the proper convention. Additionally, by moving the token to it's own header, the system can perform a different primary authentication (such as with oauth) via the Authentication header and still pass the token along side, which can be used for authorization.",Move passing waypoint-token not in Authorization header,"The majority of this change is refactoring and DRYing up the token handling. But the critical bit is that it begins the process of moving the waypoint token away from the Authorization header and to a new Waypoint-Token header in GRPC. The reason for doing this is that, technically, we're using the Authorization header wrong anyway, we don't put a type before the value, which is the proper convention. Additionally, by moving the token to it's own header, the system can perform a different primary authentication (such as with oauth) via the Authentication header and still pass the token along side, which can be used for authorization."
2158,"When auth'ing via oauth2, pass the waypoint token as well via grpc","The waypoint token is used as an identification document as well, so we need the server to see it as well, such that we can validate the identity even after oauth2 has authenticated the user. Effectively, oauth2 is authentication, the waypoint token is used for authorization.","When auth'ing via oauth2, pass the waypoint token as well via grpc","The waypoint token is used as an identification document as well, so we need the server to see it as well, such that we can validate the identity even after oauth2 has authenticated the user. Effectively, oauth2 is authentication, the waypoint token is used for authorization."
2159,auto-updated pkg/server/gen/bindata_ui.go from commit 55e5e0738,,auto-updated pkg/server/gen/bindata_ui.go from commit 55e5e0738,
2160,Merge pull request #3682 from hashicorp/amy/remove-pr-template,Remove PR template,Merge pull request #3682 from hashicorp/amy/remove-pr-template,Remove PR template
2161,Error on ECS runner install if the region or cluster name isn't specified.,,Error on ECS runner install if the region or cluster name isn't specified.,
2162,Fix output message for invalid platform error on runner install.,,Fix output message for invalid platform error on runner install.,
2163,Remove PR template,PR template firing only for changes to child /ui directory isn't a feature GitHub offers right now,Remove PR template,PR template firing only for changes to child /ui directory isn't a feature GitHub offers right now
2164,feat(k8s-task): ephemeral_storage,,feat(k8s-task): ephemeral_storage,
2165,[Automated] Merged main into target: dev-portal,,[Automated] Merged main into target: dev-portal,
2166,Merge pull request #3672 from hashicorp/fix-todos,Fixing todos and adding godoc comments,Merge pull request #3672 from hashicorp/fix-todos,Fixing todos and adding godoc comments
2167,Fixing todos and adding godoc comments,Missed these as part of https://github.com/hashicorp/waypoint/pull/3670,Fixing todos and adding godoc comments,Missed these as part of link
2168,Merge pull request #3670 from hashicorp/encrypt_hmac_izaak_2,Move token signing logic into serverstate,Merge pull request #3670 from hashicorp/encrypt_hmac_izaak_2,Move token signing logic into serverstate
2169,Merge pull request #3652 from hashicorp/tiny-fix,(potential) bug fix: properly queue ODR source job in a task,Merge pull request #3652 from hashicorp/tiny-fix,(potential) bug fix: properly queue ODR source job in a task
2170,"Refactoring, including:",- Different interface boundaries - Tests,"Refactoring, including:",- Different interface boundaries - Tests
2171,correct error raising,,correct error raising,
2172,fix parsing error,,fix parsing error,
2173,fix test,,fix test,
2174,dependencies,,dependencies,
2175,decrypt,,decrypt,
2176,token enc,,token enc,
2177,add token encrypt state methods,,add token encrypt state methods,
2178,[Automated] Merged main into target: dev-portal,,[Automated] Merged main into target: dev-portal,
2179,test task job id matches queued job id,,test task job id matches queued job id,
2180,Merge pull request #3661 from hashicorp/sanitize-server-errs,Sanitize server errs,Merge pull request #3661 from hashicorp/sanitize-server-errs,Sanitize server errs
2181,separating out conditional or,,separating out conditional or,
2182,add check if job is nil so not to panic,,add check if job is nil so not to panic,
2183,Merge pull request #3664 from hashicorp/tests/e2e-destroy-bug,e2e updates,Merge pull request #3664 from hashicorp/tests/e2e-destroy-bug,e2e updates
2184,update ci env var to circleci's default,,update ci env var to circleci's default,
2185,correct stderr output,,correct stderr output,
2186,fix stderr output for docker tests,,fix stderr output for docker tests,
2187,add destroy for multiapp,,add destroy for multiapp,
2188,Merge pull request #3662 from hashicorp/inline-keepalive-ctx-cancel,Fixing inlinekeepalive early stream exit warning,Merge pull request #3662 from hashicorp/inline-keepalive-ctx-cancel,Fixing inlinekeepalive early stream exit warning
2189,Merge pull request #3609 from hashicorp/f-more-oauth2,Add additional OAuth2 hooks and handling,Merge pull request #3609 from hashicorp/f-more-oauth2,Add additional OAuth2 hooks and handling
2190,Add ability for CEB to use OAuth2 post-invite,,Add ability for CEB to use OAuth2 post-invite,
2191,Add a hook to allow for token modification before encoding,,Add a hook to allow for token modification before encoding,
2192,Merge branch 'sanitize-server-errs' of github.com:hashicorp/waypoint into sanitize-server-errs,,Merge branch 'sanitize-server-errs' of github.com:hashicorp/waypoint into sanitize-server-errs,
2193,one more sanitized err,,one more sanitized err,
2194,Apply suggestions from code review,Co-authored-by: Izaak Lauer 8404559+izaaklauer@users.noreply.github.com,Apply suggestions from code review,Co-authored-by: Izaak Lauer 8404559+izaaklauer@users.noreply.github.com
2195,[Automated] Merged main into target: dev-portal,,[Automated] Merged main into target: dev-portal,
2196,testing,,testing,
2197,Fixing inlinekeepalive early stream exit warning,"Prior to this, if a stream were to exit very quickly, we would fail our call to the server's GetVersionInfo due to context cancelled, and log a warning. This is actually fine - we can just stop setting up the inlinekeepalive logic, because there's no stream anymore!",Fixing inlinekeepalive early stream exit warning,"Prior to this, if a stream were to exit very quickly, we would fail our call to the server's GetVersionInfo due to context cancelled, and log a warning. This is actually fine - we can just stop setting up the inlinekeepalive logic, because there's no stream anymore!"
2198,Merge branch 'main' into sanitize-server-errs,,Merge branch 'main' into sanitize-server-errs,
2199,Merge pull request #3648 from hashicorp/tests/add-e2e-ci,CI: add e2e tests for Docker platform,Merge pull request #3648 from hashicorp/tests/add-e2e-ci,CI: add e2e tests for Docker platform
2200,Merge pull request #3618 from hashicorp/catsby-docker-install-check,Update check for existing docker server install,Merge pull request #3618 from hashicorp/catsby-docker-install-check,Update check for existing docker server install
2201,Merge branch 'main' into sanitize-server-errs,,Merge branch 'main' into sanitize-server-errs,
2202,"sanitize errs in service build,deploy,server,runner",,"sanitize errs in service build,deploy,server,runner",
2203,Merge pull request #3657 from hashicorp/base-init-load-fix,Base init load fix,Merge pull request #3657 from hashicorp/base-init-load-fix,Base init load fix
2204,Merge pull request #3656 from hashicorp/i-deployment-logs,Get logs for a specific deployment with waypoint logs,Merge pull request #3656 from hashicorp/i-deployment-logs,Get logs for a specific deployment with waypoint logs
2205,Merge pull request #3658 from hashicorp/set-odr-config-name,Explicitly returning ODR config when setting it in state,Merge pull request #3658 from hashicorp/set-odr-config-name,Explicitly returning ODR config when setting it in state
2206,[Automated] Merged main into target: dev-portal,,[Automated] Merged main into target: dev-portal,
2207,Fixing tests and linter,,Fixing tests and linter,
2208,Update logs deployment CLI flag to indicate sequence number is required.,,Update logs deployment CLI flag to indicate sequence number is required.,
2209,Explicitly returning ODR config when setting it,,Explicitly returning ODR config when setting it,
2210,changelog,,changelog,
2211,return a validation result message if initConfig fails to load/parse the file,,return a validation result message if initConfig fails to load/parse the file,
2212,add regression test for loading config file,,add regression test for loading config file,
2213,Update logs command docs.,,Update logs command docs.,
2214,Changelog.,,Changelog.,
2215,Add flag to logs command for deployment ID to get logs for a specific deployment.,"Update the logs operation with this to optionally set the GetLogStreamRequest to be a DeploymentId variation of the request. The deployment number is required to be passed by the user to get logs for a specific deployment. If it is not passed, the old behavior of logs is followed.",Add flag to logs command for deployment ID to get logs for a specific deployment.,"Update the logs operation with this to optionally set the GetLogStreamRequest to be a DeploymentId variation of the request. The deployment number is required to be passed by the user to get logs for a specific deployment. If it is not passed, the old behavior of logs is followed."
2216,auto-updated pkg/server/gen/bindata_ui.go from commit 497e9ed40,,auto-updated pkg/server/gen/bindata_ui.go from commit 497e9ed40,
2217,Merge pull request #3653 from hashicorp/dependabot/npm_and_yarn/ui/hashicorp/design-system-components-1.0.2,build(deps): bump @hashicorp/design-system-components from 1.0.0 to 1.0.2 in /ui,Merge pull request #3653 from hashicorp/dependabot/npm_and_yarn/ui/hashicorp/design-system-components-1.0.2,build(deps): bump @hashicorp/design-system-components from 1.0.0 to 1.0.2 in /ui
2218,Merge pull request #3621 from hashicorp/inline-keepalives,Prevent ALBs from timing out idle grpc streams,Merge pull request #3621 from hashicorp/inline-keepalives,Prevent ALBs from timing out idle grpc streams
2219,build(deps): bump @hashicorp/design-system-components in /ui,"Bumps @hashicorp/design-system-components from 1.0.0 to 1.0.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@hashicorp/design-system-components""   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",build(deps): bump @hashicorp/design-system-components in /ui,"Bumps @hashicorp/design-system-components from 1.0.0 to 1.0.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@hashicorp/design-system-components""   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
2220,[Automated] Merged main into target: dev-portal,,[Automated] Merged main into target: dev-portal,
2221,properly queue modified source job,,properly queue modified source job,
2222,update error for no jobs queued on pipeline run,,update error for no jobs queued on pipeline run,
2223,Merge pull request #3634 from hashicorp/b-runner-tarpit,Throttle unallowed runners by delaying before denying them access,Merge pull request #3634 from hashicorp/b-runner-tarpit,Throttle unallowed runners by delaying before denying them access
2224,Merge pull request #3636 from hashicorp/fix-vcs-dirty-err,Fix VCS Git Dirty Err,Merge pull request #3636 from hashicorp/fix-vcs-dirty-err,Fix VCS Git Dirty Err
2225,first server err sanitized,,first server err sanitized,
2226,Merge pull request #3359 from hashicorp/i-undefault-canary-releaser,Refactor Nomad canary releaser into separate package,Merge pull request #3359 from hashicorp/i-undefault-canary-releaser,Refactor Nomad canary releaser into separate package
2227,Merge pull request #3500 from hashicorp/b-nomad-install-service-discovery,Server install: Nomad service discovery,Merge pull request #3500 from hashicorp/b-nomad-install-service-discovery,Server install: Nomad service discovery
2228,Merge pull request #3602 from hashicorp/533-incomplete-deployment-destroy,Destroy Failed Deployments,Merge pull request #3602 from hashicorp/533-incomplete-deployment-destroy,Destroy Failed Deployments
2229,bug fix pipeline run start,,bug fix pipeline run start,
2230,Merge branch 'main' into f-pipeline-tracking,,Merge branch 'main' into f-pipeline-tracking,
2231,pipeline state machine in server complete with test,,pipeline state machine in server complete with test,
2232,fix pipeline run put to not increment sequence on update,,fix pipeline run put to not increment sequence on update,
2233,Merge pull request #3647 from hashicorp/better-init-err,Improve queue init job error,Merge pull request #3647 from hashicorp/better-init-err,Improve queue init job error
2234,make format,,make format,
2235,put circle workflows back together,,put circle workflows back together,
2236,removing last env var we set in util.go if unset,,removing last env var we set in util.go if unset,
2237,remove env vars that would just overwrite local settings,,remove env vars that would just overwrite local settings,
2238,updated changelog & err/warning messages to be more user friendly,,updated changelog & err/warning messages to be more user friendly,
2239,add multiapp tests back in,,add multiapp tests back in,
2240,use latest 'main' server image for upgrade,,use latest 'main' server image for upgrade,
2241,add multiapp,,add multiapp,
2242,add docker e2e to circle config,,add docker e2e to circle config,
2243,initial untested add of ecs test,,initial untested add of ecs test,
2244,set up to run one platform at a time,,set up to run one platform at a time,
2245,more resilient bash,,more resilient bash,
2246,Merge pull request #3640 from hashicorp/test1,Update circleci config,Merge pull request #3640 from hashicorp/test1,Update circleci config
2247,Improve queue init job error,,Improve queue init job error,
2248,put updated nolint back on specific lines,,put updated nolint back on specific lines,
2249,[Automated] Merged main into target: dev-portal,,[Automated] Merged main into target: dev-portal,
2250,lint,,lint,
2251,pipeline cancel,,pipeline cancel,
2252,Merge branch 'main' into fix-vcs-dirty-err,,Merge branch 'main' into fix-vcs-dirty-err,
2253,add pipeline job tests,,add pipeline job tests,
2254,add server piece for updating pipeline run status,,add server piece for updating pipeline run status,
2255,update go path for cimg,,update go path for cimg,
2256,remove unused keys,,remove unused keys,
2257,update circleci config syntax per error messages,,update circleci config syntax per error messages,
2258,update nolint syntax after golangci upgrade,,update nolint syntax after golangci upgrade,
2259,update golangci-lint version,,update golangci-lint version,
2260,update go path,,update go path,
2261,update golang cimg,,update golang cimg,
2262,add database lookup methods,,add database lookup methods,
2263,Following better conventions around proto enum naming,Addressing this in particular: https://github.com/hashicorp/waypoint/pull/3621#discussion_r937810004 Thanks johanbrandhorst!,Following better conventions around proto enum naming,Addressing this in particular: link Thanks johanbrandhorst!
2264,Using proto definition for inline keepalives server feature,Rather than a string. Good feedback johanbrandhorst!,Using proto definition for inline keepalives server feature,Rather than a string. Good feedback johanbrandhorst!
2265,Many more comments,,Many more comments,
2266,Update pkg/inlinekeepalive/keepalive.go,Co-authored-by: Johan Brandhorst-Satzkorn johan.brandhorst@gmail.com,Update pkg/inlinekeepalive/keepalive.go,Co-authored-by: Johan Brandhorst-Satzkorn johan.brandhorst@gmail.com
2267,Update pkg/server/proto/server.proto,Co-authored-by: Brian Cain bcain@hashicorp.com,Update pkg/server/proto/server.proto,Co-authored-by: Brian Cain bcain@hashicorp.com
2268,Update pkg/inlinekeepalive/keepalive.go,,Update pkg/inlinekeepalive/keepalive.go,
2269,Pacifying the linter,,Pacifying the linter,
2270,Thorough testing for inline keepalives,"This end-to-end tests the interceptors, with a focus on ensuring we do not break compatibility.",Thorough testing for inline keepalives,"This end-to-end tests the interceptors, with a focus on ensuring we do not break compatibility."
2271,Fix exec tests by implementing GetVersionInfo,,Fix exec tests by implementing GetVersionInfo,
2272,More clarifying comments,,More clarifying comments,
2273,"Making the client interceptor more performant, more comments",Doing the RPC to GetVersionInfo in a separate goroutine.,"Making the client interceptor more performant, more comments",Doing the RPC to GetVersionInfo in a separate goroutine.
2274,Make critical region compatible with github mermaid,,Make critical region compatible with github mermaid,
2275,Adding readme with sequence diagrams,,Adding readme with sequence diagrams,
2276,Pacifying the linter,,Pacifying the linter,
2277,Adding inlinekeepalive tests,Opprotunities for more! It's a tricky package to test though.,Adding inlinekeepalive tests,Opprotunities for more! It's a tricky package to test though.
2278,Inline Keepalives,"Package for inline keepalives, and wiring into clients and servers.",Inline Keepalives,"Package for inline keepalives, and wiring into clients and servers."
2279,auto-updated pkg/server/gen/bindata_ui.go from commit e939d3ac9,,auto-updated pkg/server/gen/bindata_ui.go from commit e939d3ac9,
2280,use fixed status on release and build mock data (#3641),  use fixed status on release and build mock data   remove random ,use fixed status on release and build mock data (#3641),use fixed status on release and build mock data remove random
2281,add changelog,,add changelog,
2282,added test for no git@ in Test_remoteConvertSSHtoHTTPS,,added test for no git@ in Test_remoteConvertSSHtoHTTPS,
2283,[Automated] Merged main into target: dev-portal,,[Automated] Merged main into target: dev-portal,
2284,"add pipelinerungetbyid, fix list",,"add pipelinerungetbyid, fix list",
2285,Merge pull request #3635 from hashicorp/fix-mockery-version,Back to mockery 2.12.1,Merge pull request #3635 from hashicorp/fix-mockery-version,Back to mockery 2.12.1
2286,auto-updated pkg/server/gen/bindata_ui.go from commit e0c99aa4b,,auto-updated pkg/server/gen/bindata_ui.go from commit e0c99aa4b,
2287,Merge pull request #3637 from hashicorp/amy/percy-fix,Hide dynamic Mirage content from Percy diffs,Merge pull request #3637 from hashicorp/amy/percy-fix,Hide dynamic Mirage content from Percy diffs
2288,Update getNomadClient for jobspec & canary plugins to return *api.Client instead of a struct wrapping that.,,Update getNomadClient for jobspec & canary plugins to return *api.Client instead of a struct wrapping that.,
2289,Consolidate getNomadClient function for Nomad platform and task launcher.,,Consolidate getNomadClient function for Nomad platform and task launcher.,
2290,Update .changelog/3359.txt,"Changelog now reflects that the Nomad plugin is being updated instead of specifically the Nomad jobspec plugin, and clarifies what the change is from a user-facing perspective. Co-authored-by: Clint catsby@users.noreply.github.com",Update .changelog/3359.txt,"Changelog now reflects that the Nomad plugin is being updated instead of specifically the Nomad jobspec plugin, and clarifies what the change is from a user-facing perspective. Co-authored-by: Clint catsby@users.noreply.github.com"
2291,Remove release manager docs for nomad-jobspec platform plugin.,,Remove release manager docs for nomad-jobspec platform plugin.,
2292,Remove releaser protobuf from jobspec platform plugin.,,Remove releaser protobuf from jobspec platform plugin.,
2293,Changelog.,,Changelog.,
2294,Remove canary documentation from Nomad jobspec platform documentation.,,Remove canary documentation from Nomad jobspec platform documentation.,
2295,Refactor Nomad canary releaser into separate package.,,Refactor Nomad canary releaser into separate package.,
2296,Return errors if getting the Waypoint server address fails during Nomad install.,,Return errors if getting the Waypoint server address fails during Nomad install.,
2297,Fix error handling for terminal input during Nomad upgrade.,,Fix error handling for terminal input during Nomad upgrade.,
2298,Refactor retrieval of Waypoint address into a separate function.,,Refactor retrieval of Waypoint address into a separate function.,
2299,Add prompt for user input during server upgrade for Nomad.,This prompt is added so that a user doesn't inadvertently remove service discovery from their Waypoint installation.,Add prompt for user input during server upgrade for Nomad.,This prompt is added so that a user doesn't inadvertently remove service discovery from their Waypoint installation.
2300,"Add flags to Nomad install to support service provider-agnostic tags, and prefer Consul tag flags for backwards compatibility.",,"Add flags to Nomad install to support service provider-agnostic tags, and prefer Consul tag flags for backwards compatibility.",
2301,Fix behavior of service discovery to support default values of fresh installs and upgrades.,,Fix behavior of service discovery to support default values of fresh installs and upgrades.,
2302,Fix service provider option to be an EnumSingleVar.,,Fix service provider option to be an EnumSingleVar.,
2303,Revert removal of -nomad-consul-service flag. Add support for both the old and new flags to configure service discovery.,,Revert removal of -nomad-consul-service flag. Add support for both the old and new flags to configure service discovery.,
2304,Use ui.Output instead of step groups for service discovery provider info on Nomad install.,,Use ui.Output instead of step groups for service discovery provider info on Nomad install.,
2305,Changelog & docs.,,Changelog & docs.,
2306,Add option to Nomad install for Waypoint server to support Nomad or Consul as a service provider.,,Add option to Nomad install for Waypoint server to support Nomad or Consul as a service provider.,
2307,core/runner: Add runner install command to Waypoint,,core/runner: Add runner install command to Waypoint,
2308,[Automated] Merged main into target: dev-portal,,[Automated] Merged main into target: dev-portal,
2309,Flesh out Percy docs,,Flesh out Percy docs,
2310,Hide dynamic Mirage content from Percy diffs,,Hide dynamic Mirage content from Percy diffs,
2311,log why we're rejecting a runner,,log why we're rejecting a runner,
2312,Keep the runner from thrashing accept when it's denied permission,,Keep the runner from thrashing accept when it's denied permission,
2313,fix typo,,fix typo,
2314,updated vcs git dirty to work if the ssh remote url doesn't have git@ in the beginning.,,updated vcs git dirty to work if the ssh remote url doesn't have git@ in the beginning.,
2315,Back to mockery 2.12,,Back to mockery 2.12,
2316,"update proto, rm stylistic changes to another pr",,"update proto, rm stylistic changes to another pr",
2317,Throttle unallowed runners by delaying before denying them access,,Throttle unallowed runners by delaying before denying them access,
2318,Merge pull request #3629 from hashicorp/fix/gen-websitemdx,fix gen/website-mdx,Merge pull request #3629 from hashicorp/fix/gen-websitemdx,fix gen/website-mdx
2319,Merge pull request #3630 from hashicorp/maint/ignore-vscode-log-files,gitignore: Ignore any vscode log files from being committed,Merge pull request #3630 from hashicorp/maint/ignore-vscode-log-files,gitignore: Ignore any vscode log files from being committed
2320,gitignore: Ignore any vscode log files from being committed,,gitignore: Ignore any vscode log files from being committed,
2321,fix gen/website-mdx,,fix gen/website-mdx,
2322,Merge pull request #3627 from azazeal/fix/tag-value-format,fix: struct value syntax for WatchTaskStartupTimeoutSeconds,Merge pull request #3627 from azazeal/fix/tag-value-format,fix: struct value syntax for WatchTaskStartupTimeoutSeconds
2323,fix: struct value syntax for WatchTaskStartupTimeoutSeconds,This PR fixes the tag value syntax of WatchTaskStartupTimeoutSeconds.,fix: struct value syntax for WatchTaskStartupTimeoutSeconds,This PR fixes the tag value syntax of WatchTaskStartupTimeoutSeconds.
2324,[Automated] Merged main into target: dev-portal,,[Automated] Merged main into target: dev-portal,
2325,auto-updated pkg/server/gen/bindata_ui.go from commit 8f72e0898,,auto-updated pkg/server/gen/bindata_ui.go from commit 8f72e0898,
2326,Merge pull request #3623 from hashicorp/dependabot/npm_and_yarn/ui/hashicorp/design-system-components-1.0.0,build(deps): bump @hashicorp/design-system-components from 0.12.13 to 1.0.0 in /ui,Merge pull request #3623 from hashicorp/dependabot/npm_and_yarn/ui/hashicorp/design-system-components-1.0.0,build(deps): bump @hashicorp/design-system-components from 0.12.13 to 1.0.0 in /ui
2327,pipeline run cancel,,pipeline run cancel,
2328,pipeline complete,,pipeline complete,
2329,ack and complete pipeline run to job,,ack and complete pipeline run to job,
2330,update server proto again,,update server proto again,
2331,add pipeline to job,,add pipeline to job,
2332,auto-updated pkg/server/gen/bindata_ui.go from commit 2c0f8c7f1,,auto-updated pkg/server/gen/bindata_ui.go from commit 2c0f8c7f1,
2333,build(deps): bump @hashicorp/design-system-components in /ui,"Bumps @hashicorp/design-system-components from 0.12.13 to 1.0.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@hashicorp/design-system-components""   dependency-type: direct:production   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com",build(deps): bump @hashicorp/design-system-components in /ui,"Bumps @hashicorp/design-system-components from 0.12.13 to 1.0.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@hashicorp/design-system-components""   dependency-type: direct:production   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com"
2334,Merge pull request #3622 from hashicorp/dependabot/npm_and_yarn/ui/hashicorp/ember-flight-icons-2.0.10,build(deps): bump @hashicorp/ember-flight-icons from 2.0.8 to 2.0.10 in /ui,Merge pull request #3622 from hashicorp/dependabot/npm_and_yarn/ui/hashicorp/ember-flight-icons-2.0.10,build(deps): bump @hashicorp/ember-flight-icons from 2.0.8 to 2.0.10 in /ui
2335,build(deps): bump @hashicorp/ember-flight-icons in /ui,"Bumps @hashicorp/ember-flight-icons from 2.0.8 to 2.0.10. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@hashicorp/ember-flight-icons""   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",build(deps): bump @hashicorp/ember-flight-icons in /ui,"Bumps @hashicorp/ember-flight-icons from 2.0.8 to 2.0.10. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@hashicorp/ember-flight-icons""   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
2336,[Automated] Merged main into target: dev-portal,,[Automated] Merged main into target: dev-portal,
2337,Merge pull request #3620 from hashicorp/b/main/default-runner-name-fn,lint: update default runner name function location,Merge pull request #3620 from hashicorp/b/main/default-runner-name-fn,lint: update default runner name function location
2338,lint: update default runner name function location,,lint: update default runner name function location,
2339,Merge pull request #3546 from hashicorp/bugfix/main/csi-volume-name-flag,core/install: Add --nomad-csi-volume-name flag to install,Merge pull request #3546 from hashicorp/bugfix/main/csi-volume-name-flag,core/install: Add --nomad-csi-volume-name flag to install
2340,update sequence auto incrementing,,update sequence auto incrementing,
2341,Return error after destroying deployments if one or more failed to be destroyed.,,Return error after destroying deployments if one or more failed to be destroyed.,
2342,"Update deployment destroy loop to proceed with attempting to destroy other deployments, even if one or more errors while being destroyed.",,"Update deployment destroy loop to proceed with attempting to destroy other deployments, even if one or more errors while being destroyed.",
2343,Clarify warning of attempt to delete resources on failed deployments.,Co-authored-by: Clint catsby@users.noreply.github.com,Clarify warning of attempt to delete resources on failed deployments.,Co-authored-by: Clint catsby@users.noreply.github.com
2344,Changelog.,,Changelog.,
2345,Add sequence # to message warning user about failed deployment.,,Add sequence # to message warning user about failed deployment.,
2346,Warn user that resources may not be completely destroyed for an incomplete deployment.,,Warn user that resources may not be completely destroyed for an incomplete deployment.,
2347,stash todos,,stash todos,
2348,validation works,,validation works,
2349,change pipeline run proto,,change pipeline run proto,
2350,update proto,,update proto,
2351,list multiple runs test,,list multiple runs test,
2352,list 1 run works,,list 1 run works,
2353,proto,,proto,
2354,package server gen,,package server gen,
2355,first pass pipeline run state methods and test,,first pass pipeline run state methods and test,
2356,Merge pull request #3506 from hashicorp/f-pipelines,feature: Initial Pipelines,Merge pull request #3506 from hashicorp/f-pipelines,feature: Initial Pipelines
2357,internal/config: Fix config.Validate() var returns,,internal/config: Fix config.Validate() var returns,
2358,Update check for existing docker server install,The length of a slice will never be negative. I believe the intent was to check for 0 here,Update check for existing docker server install,The length of a slice will never be negative. I believe the intent was to check for 0 here
2359,auto-updated pkg/server/gen/bindata_ui.go from commit 78ceceb01,,auto-updated pkg/server/gen/bindata_ui.go from commit 78ceceb01,
2360,Merge pull request #3616 from hashicorp/ui/debug-pr-template,ui: Move template to correct directory,Merge pull request #3616 from hashicorp/ui/debug-pr-template,ui: Move template to correct directory
2361,Merge pull request #3615 from hashicorp/ui/runner-alert,ui: Make it clearer that remote runners are required for GitOps,Merge pull request #3615 from hashicorp/ui/runner-alert,ui: Make it clearer that remote runners are required for GitOps
2362,Merge pull request #3614 from hashicorp/ui/icon-tile,ui: Fix header spacing on build/release detail pages,Merge pull request #3614 from hashicorp/ui/icon-tile,ui: Fix header spacing on build/release detail pages
2363,pr feedback: Simplify if-statement,,pr feedback: Simplify if-statement,
2364,internal/config: Validate that there are no duplicate names,This commit ensures at the validation step that Waypoint does not allow two pipeline stanzas with the same name label.,internal/config: Validate that there are no duplicate names,This commit ensures at the validation step that Waypoint does not allow two pipeline stanzas with the same name label.
2365,test: remove use label namespacing for test,,test: remove use label namespacing for test,
2366,website: move pipeline nav links to alpha order,,website: move pipeline nav links to alpha order,
2367,maint: Spelling,,maint: Spelling,
2368,maint: Fix code doc comment for Pipeline core init func,,maint: Fix code doc comment for Pipeline core init func,
2369,maint: Remove commented out code,,maint: Remove commented out code,
2370,website auto-gen,,website auto-gen,
2371,internal/server: Implement Up reserved built-in step for pipelines,This commit introduces a built in Step for pipelines that executes a full Build Deploy Release via the Up operation.,internal/server: Implement Up reserved built-in step for pipelines,This commit introduces a built in Step for pipelines that executes a full Build Deploy Release via the Up operation.
2372,mergeup: Delete code that was accidentally added from rebase,,mergeup: Delete code that was accidentally added from rebase,
2373,fixup: Put back accidental deleted code comment,,fixup: Put back accidental deleted code comment,
2374,internal/{server/runner}: Ensure a Deployment is preloaded for Release,"Prior to this commit, when a pipeline went to queue a Release job, it didn't pre load the deployment proto with an artifact. The release runner had a built-in assumption that all Deployments it received would have a preloaded artifact attached. So this commit fixes that by listing deployments via the service endpoint that preloads artifacts.",internal/{server/runner}: Ensure a Deployment is preloaded for Release,"Prior to this commit, when a pipeline went to queue a Release job, it didn't pre load the deployment proto with an artifact. The release runner had a built-in assumption that all Deployments it received would have a preloaded artifact attached. So this commit fixes that by listing deployments via the service endpoint that preloads artifacts."
2375,internal/runner: Use target rather than the Deployment on the job operation,"Prior to this commit, the operation release for a runner would operate assuming that a jobs Release operation would always have a Deployment proto attached to it. This changes in the pipelines world, because we allow for Deployment Refs for queuing jobs ahead of time. Prior to even pipelines, the runner release operation already was extracting out the deployment target from the Release operation, but we'd still try to use the deployment on the job proto instead. This commit resolves that by making sure the release runner code uses target.",internal/runner: Use target rather than the Deployment on the job operation,"Prior to this commit, the operation release for a runner would operate assuming that a jobs Release operation would always have a Deployment proto attached to it. This changes in the pipelines world, because we allow for Deployment Refs for queuing jobs ahead of time. Prior to even pipelines, the runner release operation already was extracting out the deployment target from the Release operation, but we'd still try to use the deployment on the job proto instead. This commit resolves that by making sure the release runner code uses target."
2376,Fix doc comment typo,,Fix doc comment typo,
