Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
209,add drafts to fixture site,0.7155273,Add support for editing drafts via admin interface #367  ,,1
210,fix safari datetime,0.90132457,Fix Safari datetime parsing (#159),Bring watch back,1
211,foundation for frontend support,0.5975398,Support front matter defaults in the front end #337 ,,0
212,ignore node_modules,0.54224986,Upgrade Node dependencies to allow using Node 10 #500,,0
213,fix listing styles,0.7508309,A few style fixes,,1
214,Allow drawing tables easily in the Markdown editor (#508),0.99464905,Allow drawing tables easily in the Markdown editor #508,,1
215,run rubocop,0.60777617,Remove redundant RuboCop configuration,support directories for data files more robustly,0
216,publish docs as Jekyll site,0.7180298,"Going forward, Jekyll Admin will be a community-driven open source project, built one contribution at a time by users like you. See the contributing instructions, and the development docs for more information.",,1
217,Remove unused variable,0.58627826,Remove unused action #559,add Spanish localization strings,0
218,Merge branch 'master' into static-gem-sticker,0.45536208,Extract static-file picker logic into a component #560,,0
219,Use ! instead of not,0.26403725,Support for posts in the future (#117),,0
220,Merge branch 'master' into 'gui-plus',0.42720926,- Support editing data files in sub-directories #349,,0
221,fix typos in development.md,0.6203524,Development Fixes,,0
222,Merge pull request #60 from jekyll/dev-server,0.6340467,Load static files directly from Jekyll server (#147),,0
223,Merge pull request #36 from jekyll/dont-redirect-after-write,0.552815,Refactor JekyllAdmin::Directory #522,,0
224,Merge pull request #271 from jekyll/docs,0.5924629,Load static files directly from Jekyll server (#147),Changed Danish translations to something more sensible,0
225,cache node_modules,0.47767118,Upgrade Node dependencies to allow using Node 10 #500,,0
226,Bump some frontend devDependencies (#579),0.93721914,"Bump some frontend devDependencies #553, #570, #579",Release v0.6.0,1
227,normalize expected index line endings,0.44232327,Exclude next/previous contents from indexes (#154),,0
228,fix PUT params,0.42158946,Remove redundant RuboCop configuration,Autofocus to newly created metafield,0
229,Merge pull request #225 from ashmaroli/css-override,0.46319875,Collapse collection items in Sidebar #503,Tag static files from a theme-gem with a sticker,0
230,Add version as global from package.json (#510),0.99646264,Add version as global from package.json #510,,1
231,add helper functions for metadata reducer,0.64799684,Add a tooltip to 'New metadata field' link #278 ,,0
232,guard against the file not existing,0.4555552,"Prevent unexpected file overwrites for collections, drafts and pages #582 (Thanks @alzeih)",,0
233,delete test file,0.56631625,Remove file contents from all indexes (#138),,0
234,rename CollectionNew to DocumentNew,0.53494495,Deprecated collections/collection/documents/endpoint (#214),,0
235,Merge pull request #103 from jekyll/data-files,0.63860714,Load static files directly from Jekyll server (#147),,0
236,add metadata to state.md,0.61456275,Add a tooltip to 'New metadata field' link #278 ,,0
237,Merge pull request #325 from BlueWombat/master,0.45171922,Use Yarn to manage dependencies #576,Show current page title in browser tab,0
238,try using shell script to bootstrap,0.36228275,Monkeypatch start_up_webrick instead of process #228,,0
239,slightly less abstraction,0.4536645,A few style fixes,,0
240,Merge remote-tracking branch 'origin/master' into metafields,0.5984391,Autofocus to newly created metafields #410 ,,0
241,Move exported function to end of file,0.5192381,Export translations aggregate as a default module #550,,0
242,Merge branch 'master' into appveyor,0.43378288,Appveyor fix #284 ,,0
243,Upgrade Node dependencies across semver-minor (#500),0.7505592,Upgrade Node dependencies to allow using Node 10 #500,,1
244,capitalize Sidebar collection names,0.6891475,Allow custom labels for collections in sidebar #515,,0
245,style b tag,0.5450772,A few style fixes,Write files with binary mode,0
246,redefine DataFile.all to match files recursively,0.5731081,Ability to create/update data files in all format #255 ,,0
247,dont blow up when posts dont have front matter,0.4702155,Support front matter defaults in the front end #337 ,,0
248,add some shadow to tooltips,0.50508285,A few style fixes,fix side-buttons to viewport,0
249,add headers for fetch api,0.5971941,Use fetch wrapper for DELETE requests to dispatch #578,,0
250,add coveralls badge,0.5186484,Allow custom labels for collections in sidebar #515,Build only commits to default branch,0
251,apply new api constants to datafiles & staticfiles,0.5705835,Allow selecting static files in MarkdownEditor #565,,0
252,Merge pull request #52 from jekyll/raw-config,0.616817,Load static files directly from Jekyll server (#147),,0
253,bump version,0.6981523,Bump Ace Editor #260 ,Release 0.5.1,0
254,Merge pull request #191 from jekyll/invalid-filename,0.6021054,Load static files directly from Jekyll server (#147),,0
255,Added auth options to fetch calls,0.41972867,Render an advanced metadata field for tags #389,Warn user that --watch has been disabled,0
256,use 'monokai' theme,0.5002916,Use dark theme for Ace Editor #267 ,,0
257,separate breadcrumbs style,0.6857848,Refactor Breadcrumbs component #533,DataGUI: Fix DatePicker & StaticFilePicker CSS,0
258,prune collection state,0.7371615,Prune the front-end state tree #262 ,use single quotes,1
259,do not start dist server,0.41680512,Monkeypatch start_up_webrick instead of process #228,,0
260,display version in the header,0.570104,Show current page title in browser tabs #401 ,,0
261,Merge pull request #179 from toddmotto/patch-1,0.5662688,Use fetch wrapper for DELETE requests to dispatch #578,,0
262,Merge pull request #31 from jekyll/cors,0.53518564,Refactor JekyllAdmin::Directory #522,,0
263,Merge pull request #155 from jekyll/datetimepicker,0.57495433,"Fix datetime picker (#155, thanks @olivierlacan for reporting)",format metadata object,0
264,include raw_content as well,0.50524896,- Support editing raw config file without losing comments #351,Remove shouldComponentUpdate from MetaSimple component,0
265,"check to_api output, not to_liquid output",0.44674897,Mock window.confirm() in container-view tests #563,This is not needed after switching to controlled inputs. This also blocks showing staticfilepicker modal on state change,0
266,make API constants function,0.6805441,API,update docs style,0
267,use to_api to generate hash for api,0.67034745,Optimize API Hash objects #528,,0
268,add request action types,0.46804702,Add CreateMarkdownPage component #561,Update readme about new Jekyll Admin option,0
269,Merge branch 'master' into fix-create,0.47556645,Build only commits to default branch #395 ,,0
270,Reduce Ruby 2.7 deprecation warnings (#603),1.0000001,Reduce Ruby 2.7 deprecation warnings (#603) ,,1
271,add missing '&',0.395764,Add Accordion component #532,Support editing data files in sub-directories,0
272,Compute coverage after successful CI builds,0.52011,Enable AppVeyor CI Builds,,0
273,try setting the bundler path globally,0.52697986,Webpack Bundle Analyzer #357 ,,0
274,Improve Markdown editor styling (#525),0.9946776,Improve Markdown editor styling #525,Style messages from Errors,1
275,Merge pull request #265 from jekyll/refactor,0.5886469,Refactor JekyllAdmin::Directory #522,,0
276,Merge pull request #367 from ashmaroli/drafts-api,0.5448825,Use fetch wrapper for DELETE requests to dispatch #578,Fix returning  when a data file is empty,0
277,Merge remote-tracking branch 'origin/fix-put' into fix-put,0.43389413,- Support editing data files in sub-directories #349,,0
278,Support directory listing for /_api/static_files,0.8075949,Add directory support for static files #408,,1
279,Merge pull request #111 from jekyll/validation,0.5811945,Refactor JekyllAdmin::Directory #522,,0
280,gitignore .DS_Store,0.5405084,Use GitHub Actions to handle Continuous Integration and build the gem archive for publishing.,,0
281,finalize api,0.47355574,Deprecate documents endpoint completely #250,,0
282,"try caching the gems, not the output",0.5184059,Fix for compiled site not being distributed with the Gem ,,0
283,Merge pull request #43 from jekyll/no-frontmatter-defaults,0.6292875,Use the front matter defaults computed by Jekyll #585,send extracted config hash to main container components,0
284,Merge pull request #349 from ashmaroli/data-directories,0.57278466,Import site metadata into admin interface #543,,0
285,Merge branch 'master' into release,0.37674397,Build only commits to default branch #395 ,,0
286,Merge pull request #366 from ashmaroli/configuration-gui,0.61807287,"Add GUI support for creating/editing Data files and Configuration #354 , #360, #362 , #366 (props to @ashmaroli 🎉 )",add locale-specific labels for toggleButton,0
287,remove ContentNew,0.60302866,Remove file contents from all indexes (#138),,0
288,Merge pull request #97 from jekyll/not-found,0.52720696,Update Jekyll server monkey-patch to mirror Core #499,,0
289,Added SVG to file preview,0.5343262,Allow previewing images with uppercase filenames #343 ,,0
290,reset state on failed fetchs,0.5041002,"- Restore null values in front matter, partially #378 ",,0
291,properly ensure static file exists,0.6257837,Add directory support for static files #408,,0
292,fix tests after collection endpoints change,0.59077954,Deprecated collections/collection/documents/endpoint (#214),,0
293,get path directly from ref,0.53455627,Strip leading slash from data file's path #527,,0
294,syntax highlighting,0.763685,Add syntax highlighting to markdown editor #332 ,,1
295,use openDropzone method,0.45541018,API,,0
296,Merge pull request #393 from jekyll/release,0.57684773,Update Jekyll server monkey-patch to mirror Core #499,,0
297,Merge pull request #377 from ashmaroli/notfound-fix,0.51793796,Fix for compiled site not being distributed with the Gem ,Support 24-hour clock for DateTimePicker,0
298,remove state.md,0.46681827,Remove file contents from all indexes (#138),,0
299,make fixtures match with API,0.64696145,API,,0
300,add rubocop.yml,0.60083956,Remove redundant RuboCop configuration,,0
301,lint & comments,0.54533017,Mark lint-staged as a front-end devDependency #552,,0
302,Invoke Breadcrumbs consistently,0.61188895,Refactor Breadcrumbs component #533,,0
303,Merge pull request #26 from jekyll/serve-admin,0.59956014,Mention new Jekyll Admin option #381 ,,0
304,merge conflicts,0.4257436,Known issues,support hiding sidebar links,0
305,add validation for invalid filenames,0.6062331,Fix auto-generating filenames #273 ,Fix undefined config.content error,0
306,Merge pull request #174 from jekyll/awesome-release,0.6071464,Add support for Jekyll 4.0 #492 (Thanks @zocoi),,0
307,Merge pull request #195 from ashmaroli/typos-fix,0.5052872,Use fetch wrapper for DELETE requests to dispatch #578,Add GUI support to DataFileNew,0
308,"fix ""start-api"" path in package.json",0.53914094,Fix for root API route returning an error,,0
309,Enforce unix-style line-endings for *.js files (#571),0.99556464,Enforce unix-style line-endings for *.js files #571,,1
310,Merge pull request #90 from jekyll/fixture-index,0.5374664,Use existing instance of Jekyll::Configuration #539,,0
311,Update ruby version for appveyor,0.60829556,Reduce Ruby 2.7 deprecation warnings (#603) ,,0
312,support directory search,0.46398306,Add directory support for static files #408,,0
313,revert _config.yml,0.48433596,Refactor MetaButtons #549,,0
314,more prettier,0.48564118,A few style fixes,,0
315,follow updated datafiles api,0.54739285,List files & directories for collection & page APIs #281 .,,0
316,Add a status bar to Editor component (#538),0.99692273,Add a status bar to Editor component #538,,1
317,Merge pull request #410 from jekyll/focus,0.5931392,Refactor JekyllAdmin::Directory #522,,0
318,Merge pull request #424 from jekyll/snapshot,0.5678456,Use existing instance of Jekyll::Configuration #539,,0
319,remove unused variable,0.581689,Remove unused action #559,Don't trim spaces from metadata value-field,0
320,fix rubocop,0.7094697,Remove redundant RuboCop configuration,,1
321,spike out server,0.4458087,"Bump some frontend devDependencies #553, #570, #579",,0
322,fix rubocop: TrailingCommaInLiteral,0.64530694,Remove redundant RuboCop configuration,,0
323,implement ducks,0.75929934,Clean up implementation of ducks (#572) ,,1
324,include public dir in built gem,0.5274608,Fix for compiled site not being distributed with the Gem ,,0
325,Merge pull request #434 from coliff/patch-1,0.5096271,Use fetch wrapper for DELETE requests to dispatch #578,Add GUI Editor to Configuration view,0
326,redefine relative_path w.r.t to '_drafts/',0.5829098,Add relative_path field in API response #521,,0
327,Merge pull request #132 from jekyll/pre-release-docs-refresh,0.59248555,Load static files directly from Jekyll server (#147),,0
328,set editor as the default source for PUT action,0.46392506,Add support for editing drafts via admin interface #367  ,,0
329,Add MarkdownPageBody component (#567),0.99614227,Add MarkdownPageBody component #567,,1
330,form validation,0.42921755,Accept additional arguments in script/test-server #584 (Thanks @alzeih),,0
331,update mock api for metafields,0.7115202,Metafields design tweaks #234,,1
332,Process site only if not in watch mode (#700),0.7215439,Disable watch to prevent race condition between threads calling site.process #320 ,,1
333,test --watch with this plugin,0.50564957,Add snapshot tests #424,,0
334,Merge pull request #392 from ashmaroli/no-watch-warn,0.509061,Use fetch wrapper for DELETE requests to dispatch #578,,0
335,Update LICENSE,0.5912735,Update Copyright notice #446,,0
336,Merge branch 'master' into drafts-api,0.4201406,Add support for editing drafts via admin interface #367  ,,0
337,Merge pull request #182 from codegaze/save-button-inactive-fix,0.48155767,Use fetch wrapper for DELETE requests to dispatch #578,,0
338,detach not disabled,0.5026424,Remove unused action #559,,0
339,remove fetch headers,0.65655965,Use fetch wrapper for DELETE requests to dispatch #578,,0
340,Run all tests as part of the build process,0.5301721,Stopped running tests as part of npm start task. Use start:tested for previous behavior,,0
341,rename post with put,0.41112006,Support for posts in the future (#117),,0
342,build frontend before running ruby tests,0.51012826,Reduce Ruby 2.7 deprecation warnings (#603) ,,0
343,Merge pull request #61 from jekyll/meta-redux,0.5507418,Refactor JekyllAdmin::Directory #522,,0
344,move scripts to the end of body,0.5695438,Migrate to react-scripts #573 ,separate elements for basename and extension normalize file extensions: all data files created via the GUI will     either have .yml or .json extension,0
345,Merge pull request #354 from ashmaroli/data-gui,0.5515358,Import site metadata into admin interface #543,,0
346,markdown styling,0.79446554,Improve Markdown editor styling #525,,1
347,force future to true,0.36256146,Support for posts in the future (#117),,0
348,"style ""remove field"" button",0.5442051,Remove duplicate styles b/w datagui and metafields #577,,0
349,update spec for Configuration view,0.5739336,Interface improvements #308 #309 (props to @ashmaroli ),Extend and lock current GUI support to just YAML and JSON data files,0
350,spike out adding html_url and api_url to resources,0.6961801,Expose http_url and api_url for all resources (#166),,0
351,release 0.4.1,0.635675,Initial pre-release version.,,0
352,Merge pull request #7 from jekyll/frontend,0.5424913,Use the front matter defaults computed by Jekyll #585,,0
353,Prefer ES6 object-properties-shorthand syntax (#569),0.9977937,Prefer ES6 object-properties-shorthand syntax #569,,1
354,add notification for failed upload,0.5595623,Fix uploading files on Windows #279 ,,0
355,add Dropzone component to docs,0.57144547,Add MarkdownPageBody component #567,,0
356,cache npm,0.5036966,Add NPM dependency checker #253 ,,0
357,use redux for metafields,0.64938664,Metafields design tweaks #234,,0
358,add tests,0.6625533,Add snapshot tests #424,,0
359,namespace as Jekyll::JekyllAdmin,0.75077975,Use existing instance of Jekyll::Configuration #539,Migrate to Jest,1
360,Merge branch 'master' into race,0.2795772,- Support editing data files in sub-directories #349,,0
361,Merge pull request #58 from jekyll/document-rename,0.5581796,Refactor JekyllAdmin::Directory #522,,0
362,Add missing static file upload-tip,0.66640794,Add directory support for static files #408,,0
363,add configuration test,0.56448805,Add snapshot tests #424,,0
364,fix test warnings,0.919829,Fix test warnings #251 ,,1
365,Bump :gem: version,0.6173713,Bump dependencies #231 #249 ,Support frontmatter defaults in the front end,0
366,use badges,0.38727254,Fix new button labels #274 ,,0
367,Merge branch 'master' into defaults,0.558849,Build only commits to default branch #395 ,,0
368,show action names in listing,0.39921018,Show slug for document listing in case title is empty (#180),,0
369,prepare files,0.5610446,Processes site when writing files (#629),,0
370,Merge pull request #279 from jekyll/fix-upload-windows,0.6183562,Fix uploading files on Windows #279 ,,0
371,pass routes as prop,0.38594568,Add relative_path field in API response #521,"Currently JSON data is also displayed with ""yaml"" mode in the Editor. With this commit, JSON data will be displayed under ""json"" mode while every other data file type (YAML, CSV, TSV) will have ""yaml"" as the mode.",0
372,static file picker,0.7362875,Extract static-file picker logic into a component #560,,1
373,extend spec site's config,0.54116386,Add documentation for self-hosting #505,,0
374,move input-title class to wrapper element,0.44955406,Add a utility function to compute view page title #556,,0
375,move eslint config to package.json,0.6104046,Add version as global from package.json #510,Add GUI support for editing Data files,0
376,make data files their own object,0.5326928,Ability to create/update data files in all format #255 ,,0
377,test some additional statements,0.51844144,Accept additional arguments in script/test-server #584 (Thanks @alzeih),,0
378,revert unused dir field,0.47871155,"- Restore null values in front matter, partially #378 ",,0
379,update example data file to manually test GUI View,0.50252455,"Add GUI support for creating/editing Data files and Configuration #354 , #360, #362 , #366 (props to @ashmaroli 🎉 )",,0
380,set node version,0.6912869,Upgrade Node dependencies to allow using Node 10 #500,,0
381,add tests for JekyllAdmin class,0.6632296,Use existing instance of Jekyll::Configuration #539,,0
382,render index for all other non-existing routes,0.57471746,Add Explorer component to render resource indexes #514,,0
383,Bump react-ace and specify scrollMargin array,0.49729452,Bump Ace Editor #260 ,,0
384,change order,0.5521798,Sort documents by date reverse chronologically #254 ,,0
385,Use @ashmaroli's approach to monkey patching the build command to disable watch,0.53556865,Disable watch to prevent race condition between threads calling site.process #320 ,,0
386,try running bundle update first,0.56662816,Initial pre-release version.,,0
387,Update Jekyll server monkey-patch to mirror Core (#499),0.9885282,Update Jekyll server monkey-patch to mirror Core #499,,1
388,Add support for standard save keyboard shortcut,0.8294976,"Add support for standard save keyboard shortcut #350, #382  (props to @mikefowler 🎉 )",,1
389,Freeze Ruby string literals with the pragma (#509),0.99142957,Freeze Ruby string literals with the pragma #509,,1
390,move path helper methods to its own module,0.5253763,Add tooltip to path input about autogenerating #291 ,,0
391,add date field to document listing,0.5683587,Date metafield style fix #225 ,,0
392,add gem badge to readme.md,0.43338758,Bundle kramdown-parser-gfm gem when necessary,,0
393,Merge pull request #468 from jamesluberda/livereload-support,0.5304061,Support livereload #468 by @jamesluberda 🎉 ,,0
394,Compact switch statement in Button component (#542),0.9961086,Compact switch statement in Button component #542,,1
395,add path to fake.json,0.5679408,Generate pretty JSON at /_api/*/ #328,,0
396,add test,0.6229654,Add snapshot tests #424,,0
397,add quick monkey patch integration test,0.5350119,Monkeypatch start_up_webrick instead of process #228,,0
398,"add listener to menu icon, not logo",0.508447,Render icons in Button based on the type prop #541,,0
399,Undo reverse diff,0.41030252,Intense code refactoring #323 ,,0
400,revert metafields design & fix icon margins,0.7338814,Metafields design tweaks #234,,1
401,Convert DataGUI into a bona fide component (#546),0.9927508,Convert DataGUI into a bona fide component #546,,1
402,revert changes to lib/jekyll/commands/serve.rb,0.5688894,Refactor JekyllAdmin::Directory #522,Replace slug module with a custom function to reduce bundle size,0
403,allow paths to be prefix by collection folder,0.50685287,Strip leading slash from data file's path #527,,0
404,add new_field_count proptype,0.61197346,Add a tooltip to 'New metadata field' link #278 ,,0
405,add endpoints,0.5160583,Add Accordion component #532,Webpack Bundle Analyzer,0
406,use raw content for editor content,0.62074614,- Support editing raw config file without losing comments #351,,0
407,Release :gem: v0.10.2,0.5593843,Initial pre-release version.,,0
408,fix editor test warning,0.75564766,Fix test warnings #251 ,,1
409,Load monkey patches after loading major actors,0.5278386,Monkeypatch start_up_webrick instead of process #228,,0
410,Merge pull request #122 from jekyll/static-files,0.77618,Load static files directly from Jekyll server (#147),Reset state on failed fetchs,1
411,additional code styling for imports,0.6161479,Export translations aggregate as a default module #550,,0
412,disable eslint forbid-prop-types,0.46371496,Move babel and eslint configs into separate files #513,Ignore npm-debug logs with additional extension,0
413,Rename normalize.css to normalize.scss,0.9999997,Rename normalize.css to normalize.scss,,1
414,suppress noisy webpack output,0.9438677,Suppress noisy webpack output #269 ,,1
415,update DataFileEdit to toggle between multiple views,0.51933384,Ability to create/update data files in all format #255 ,e.g. ignore npm-debug.log.653637,0
416,specify test folder,0.44340616,Add snapshot tests #424,,0
417,Updated package.json to the latest master version,0.6937895,Add version as global from package.json #510,,0
418,Merge pull request #486 from lexoyo/master,0.4656828,Use Yarn to manage dependencies #576,,0
419,DRY up document body and page body,0.56958467,Pages endpoint returns files that render to HTML (#210),,0
420,Merge pull request #413 from BlueWombat/master,0.4667253,Use Yarn to manage dependencies #576,,0
421,setup browser globals,0.46238744,Add version as global from package.json #510,,0
422,Add CreateMarkdownPage component (#561),0.99606776,Add CreateMarkdownPage component #561,,1
423,Merge pull request #334 from jekyll/release,0.5834681,Use existing instance of Jekyll::Configuration #539,,0
424,use original simplemde,0.70982546,Use SimpleMDE instead of its fork #226,,1
425,Add Swedish translation,0.47426474,Export translations aggregate as a default module #550,,0
426,temporary read in dev mode,0.39001662,Write files with binary mode #405 ,,0
427,use script/cibuild,0.5424408,Enable AppVeyor CI Builds,,0
428,fix collection test,0.6186633,Fix test warnings #251 ,,0
429,Auto-generate filename from slug if not given,0.6420672,Autogenerate filenames from title if not given #224 ,,0
430,Merge remote-tracking branch 'origin/master' into sort-documents,0.55392313,- Support editing data files in sub-directories #349,Support editing raw config file via admin interface,0
431,use stage-0,0.38405687,Clear errors before unmounting #296 (performance),,0
432,Merge pull request #269 from jekyll/tools,0.6013,Use existing instance of Jekyll::Configuration #539,,0
433,Use variable after it has been defined,0.28706902,Remove redundant true passed as prop values #536,,0
434,use defined variables,0.32154483,Use existing instance of Jekyll::Configuration #539,,0
435,Render a layout-picker to select layouts (#558),0.995834,Render a layout-picker to select layouts #558,Add support for standard save keyboard shortcut,1
436,Release v0.11.0 (#618),0.622581,Initial pre-release version.,,0
437,move babel config to package.json,0.6696356,Add version as global from package.json #510,,0
438,export updated API to frontend,0.58124113,API,,0
439,Merge branch 'master' into data-gui,0.49478212,Convert DataGUI into a bona fide component #546,"Adds support for the standard ""Save"" keyboard shortcut: Command+s on OSX, or Ctrl+s on Linux and Windows. This change introduces a new dependency, react-hotkeys, which will make it trivial to add additional keyboard shortcuts in the future. Fixes #304",0
440,extend GUI Editor support to JSON data files,0.5734624,Add version as global from package.json #510,,0
441,Added configs page and updated sidebar,0.6333013,Support hiding sidebar links #361 ,,0
442,update and lint frontend changes,0.61038804,Mark lint-staged as a front-end devDependency #552,,0
443,move tests to their own folders,0.4982509,Move babel and eslint configs into separate files #513,,0
444,replaced deprecated 'gems' config with 'plugins',0.45366,Fix URL to docs about installing plugins #495,,0
445,add tests for URLable,0.5136721,Accept additional arguments in script/test-server #584 (Thanks @alzeih),,0
446,update gemspec,0.62162566,Fix for compiled site not being distributed with the Gem ,,0
447,remove search test which moved to utils,0.52456504,Remove file contents from all indexes (#138),hrefs for data file folders require a trailing slash to differentiate     from data files without an extension. separate datafiles to render Data Files instead of Datafiles,0
448,consistent naming for event callbacks,0.38227654,Compute data file's extname just once #511,,0
449,expose doucments on collection index,0.7651625,Expose documents on collection index (#211),,1
450,comment out hints,0.46117064,Support for posts in the future (#117),,0
451,write files with binary mode,0.87461674,Write files with binary mode #405 ,,1
452,Merge branch 'master' into error-style,0.49042907,- Support editing data files in sub-directories #349,,0
453,add title to _config.yml,0.5282178,Autogenerate filenames from title if not given #224 ,,0
454,Merge pull request #9 from jekyll/frontend,0.5342345,Use existing instance of Jekyll::Configuration #539,,0
455,Merge pull request #34 from jekyll/namespace,0.6115437,Use existing instance of Jekyll::Configuration #539,read from the id attribute for path generation redefine relative_path from the data_file_id by stripping away data_dir in the file id. redefine absolute_path here to include subdirectories based on splat params. point path to the data file id instead of returning the same data from relative_path as previously. consistent resource_path,0
456,downgrade bundler to v0.13.x,0.60260844,Migrate to webpack v4 #502,,0
457,add default fields for metadata reducer,0.7640649,Allow default metadata fields to be overridden and edited in place #597 (Thanks @i-a-n),,1
458,Fix plugin name in documentation (#496),0.9396711,Fix plugin name in documentation #496 (Thanks @ismailarilik),Metadata StaticFilePicker,1
459,Check file type before accessing its extension (#590),0.5408683,Enforce unix-style line-endings for *.js files #571,,0
460,Merge branch 'master' into data-file-object,0.51902056,- Support editing data files in sub-directories #349,,0
461,Merge pull request #126 from jekyll/clear-sidebar,0.5462297,Use Jekyll::PageWithoutAFile instead of our class #518,,0
462,Render icons in Button based on the type prop (#541),0.9886826,Render icons in Button based on the type prop #541,,1
463,rename test posts within subdirectories,0.49350828,Redirect when the filename changes (#198),Allow previewing images with uppercase filenames,0
464,add some conditional rendering,0.42770612,"Refactoring, perf gains, code styling #256, #265, #282",,0
465,fix auto-generating filenames,0.9094818,Fix auto-generating filenames #273 ,ES6 applied in some files,1
466,Merge pull request #357 from jekyll/bundle-analyzer,0.5938441,Webpack Bundle Analyzer #357 ,,0
467,delete duplicate file,0.5495162,Remove file contents from all indexes (#138),,0
468,disable unused-vars lint,0.49548718,Mark lint-staged as a front-end devDependency #552,,0
469,Merge branch 'master' into fix-delete,0.46739048,- Support editing data files in sub-directories #349,,0
470,Merge branch 'master' into ci-build,0.4402619,Enable AppVeyor CI Builds,Strip trailing and leading whitespace in Metafield keys and values,0
471,document #320,0.5968461,Minor documentation edits by @ashmaroli #286 ,,0
472,try gsubbing the other way,0.42743948,Bundle kramdown-parser-gfm gem when necessary,,0
473,update API to exclude directories that do not contain data files,0.661144,Remove file contents from all indexes (#138),,0
474,add api endpoints,0.54902554,API,,0
475,Move babel and eslint configs into separate files (#513),0.99594516,Move babel and eslint configs into separate files #513,,1
476,delete logo.png,0.5371642,Compress logo image #448,,0
477,better validation,0.4322163,Fix test warnings #251 ,,0
478,dont show front matter defaults on document indexes,0.5959717,Support front matter defaults in the front end #337 ,,0
479,Merge pull request #383 from jekyll/fix-filepicker,0.6080078,Load static files directly from Jekyll server (#147),,0
480,lock rubocop version,0.5614234,Remove redundant RuboCop configuration,Release 0.4.1,0
481,Merge branch 'master' into date,0.48468655,Date metafield style fix #225 ,,0
482,add test collection document to spec site,0.62709653,Add snapshot tests #424,Fix travis,0
483,Collapse collection items in Sidebar (#503),0.99568355,Collapse collection items in Sidebar #503,,1
484,Merge pull request #470 from jekyll/release,0.59359205,Load static files directly from Jekyll server (#147),,0
485,update post ids,0.5403655,Support for posts in the future (#117),,0
486,Merge pull request #180 from jekyll/empty-title,0.5673611,Use Jekyll::PageWithoutAFile instead of our class #518,,0
487,restart appveyor,0.63620466,Appveyor fix #284 ,Add syntax highlighting to markdown editor,0
488,do not add empty metadata fields,0.68761456,Allow default metadata fields to be overridden and edited in place #597 (Thanks @i-a-n),,0
489,move hidden files,0.5131099,Strip leading slash from data file's path #527,,0
490,shorten page index endpoint,0.61990863,Pages endpoint returns files that render to HTML (#210),Document #320,0
491,add fetch wrappers for reusing,0.6222782,Use fetch wrapper for DELETE requests to dispatch #578,,0
492,Ensure that the server returns a 404 for bad filenames,0.5391454,Redirect when the filename changes (#198),Add sv locale,0
493,Merge pull request #296 from jekyll/errors,0.5568299,Use existing instance of Jekyll::Configuration #539,,0
494,Return static file's relative_path not http_url (#555),0.9977462,Return static file's relative_path not http_url #555,add locale FR-fr,1
495,Allow custom labels for collections in sidebar (#515),0.9967189,Allow custom labels for collections in sidebar #515,,1
496,fix title check,0.57489455,Fix new button labels #274 ,Translated current English language constants to Danish,0
497,fix validation helper,0.6044351,"Fix windows compatibility and add Windows tests (#153, #149, props @codegaze)",,0
498,update .gitignore,0.62466633,Add Github & current version links to site header #277 ,"When updating a document or page, read item by itself",0
499,posts are at the top by default in sidebar,0.62116545,Support hiding sidebar links #361 ,test --watch with this plugin,0
500,simplify detecting new metafield,0.7490541,Autofocus to newly created metafields #410 ,,1
501,Merge pull request #376 from ashmaroli/error-style,0.51070994,Use fetch wrapper for DELETE requests to dispatch #578,,0
502,add HotKeys support to GUI,0.59381855,"Add support for standard save keyboard shortcut #350, #382  (props to @mikefowler 🎉 )",,0
503,skip integration tests on windows,0.6917016,"Fix windows compatibility and add Windows tests (#153, #149, props @codegaze)",,0
504,Merge remote-tracking branch 'origin/master' into invalid-filename,0.5082005,Fix auto-generating filenames #273 ,Create PathHelper and FileHelper mixins to abstract path and file logic,0
505,add yarn.lock file,0.62606394,Use Yarn to manage dependencies #576,,0
506,Add complex front matter to fixture page,0.62828434,Add StaticMetaFields component to render default front matter #548,,0
507,Merge pull request #85 from jekyll/api-payload-fix,0.5823474,Load static files directly from Jekyll server (#147),,0
508,"Revert ""sort documents by date""",0.88421303,Sort documents by date reverse chronologically #254 ,,1
509,capitalize should return empty if the string is undefined,0.3517429,Fix bug where creating a nameless datafile zeros its content (#146),,0
510,Update CI status badge (#682),0.5280892,Update repo screenshot #293,,0
511,localization,0.463858,Export translations aggregate as a default module #550,,0
512,Spelling fix on CONTRIBUTING.md,0.5315876,Enable spell checker for markdown editor #239 ,,0
513,Added btn-inactive status to view,0.45735234,Add a status bar to Editor component #538,,0
514,validation utility,0.46486637,Fix test warnings #251 ,,0
515,update issue template to add a note,0.60404,Add a status bar to Editor component #538,,0
516,Merge remote-tracking branch 'origin/master' into fix-put,0.479406,- Support editing data files in sub-directories #349,,0
517,add title label,0.653374,Allow custom labels for collections in sidebar #515,,0
518,Merge pull request #351 from ashmaroli/raw-config,0.5560688,"Support editing raw config file via the interface #351, #370, #373, #377",,0
519,Bundle kramdown-parser-gfm gem when necessary,0.9999999,Bundle kramdown-parser-gfm gem when necessary,,1
