Index,Message,Description,Message Abstract,Description Abstract
128,Compute data file's extname just once (#511),,Compute data file's extname just once (#511),
129,Freeze Ruby string literals with the pragma (#509), Freeze all string literals with frozen_string_literal: true magic comment. Require at least Ruby 2.3.0 as we now use String#+@ from Ruby 2.3.0.,Freeze Ruby string literals with the pragma (#509),Freeze all string literals with frozen_string_literal: true magic comment. Require at least Ruby 2.3.0 as we now use String#+@ from Ruby 2.3.0.
130,Create FUNDING.yml,,Create FUNDING.yml,
131,Have Datafiles.js be consistent with similar views,,Have Datafiles.js be consistent with similar views,
132,Allow drawing tables easily in the Markdown editor (#508),,Allow drawing tables easily in the Markdown editor (#508),
133,Update appveyor badge,,Update appveyor badge,
134,Update installing gem for appveyor,,Update installing gem for appveyor,
135,Update ruby version for appveyor,,Update ruby version for appveyor,
136,Refresh aesthetics of admin interface (#507), Reduce size of container headers and table cells to allow     rendering more content in the viewport. Replace gradients and shadows with a modern flat aethetic. Reduce rounded-corners to a more subtle presence. Buttons     remain at current 4px rounded-corners. Remove irrelevant mixin statements. Improve staticfile-preview aesthetics,Refresh aesthetics of admin interface (#507),Reduce size of container headers and table cells to allow     rendering more content in the viewport. Replace gradients and shadows with a modern flat aethetic. Reduce rounded-corners to a more subtle presence. Buttons     remain at current 4px rounded-corners. Remove irrelevant mixin statements. Improve staticfile-preview aesthetics
137,Modernize styling of notification messages (#506),,Modernize styling of notification messages (#506),
138,Collapse collection items in Sidebar (#503), Renders as the first item in the Sidebar giving it ample space to     expand downwards. Renders a counter showing count of items within panel when collapsed Renders link to 'Posts' separately,Collapse collection items in Sidebar (#503),Renders as the first item in the Sidebar giving it ample space to     expand downwards. Renders a counter showing count of items within panel when collapsed Renders link to 'Posts' separately
139,Allow use in sites with custom collections_dir (#504),,Allow use in sites with custom collections_dir (#504),
140,Generate pretty JSON at /_api/**/* (#328),To improve readability especially during development,Generate pretty JSON at /_api/*/ (#328),To improve readability especially during development
141,Fix latest offenses picked by rubocop-performance,,Fix latest offenses picked by rubocop-performance,
142,RuboCop: Exclude ruby files in vendor directory,,RuboCop: Exclude ruby files in vendor directory,
143,"Revert ""Travis: Explicitly install gems to vendor/bundle""",This reverts commit 9a86587639e614988abf959d025874e9a063cf35.,"Revert ""Travis: Explicitly install gems to vendor/bundle""",This reverts commit 9a86587639e614988abf959d025874e9a063cf35.
144,Travis: Explicitly install gems to vendor/bundle,,Travis: Explicitly install gems to vendor/bundle,
145,Release :gem: v0.9.0,,Release :gem: v0.9.0,
146,Upgrade Node dependencies across semver-minor (#500),The only exception being node-sass which requires a major version-bump to support Node 10,Upgrade Node dependencies across semver-minor (#500),The only exception being node-sass which requires a major version-bump to support Node 10
147,Update Jekyll server monkey-patch to mirror Core (#499)," Mark the methods as private since #start_up_webrick is a private method   in the upstream command class From Jekyll 3.7 onwards, local variable server is an instance_variable   in the overridden method upstream",Update Jekyll server monkey-patch to mirror Core (#499),"Mark the methods as private since #start_up_webrick is a private method   in the upstream command class From Jekyll 3.7 onwards, local variable server is an instance_variable   in the overridden method upstream"
148,Adjust gemspec to allow use with Jekyll 4.0 (#492), Allow use with Jekyll 4.0 Allow testing with specific Jekyll versions,Adjust gemspec to allow use with Jekyll 4.0 (#492),Allow use with Jekyll 4.0 Allow testing with specific Jekyll versions
149,Use rubocop-jekyll to enforce Jekyll's styles (#497),To stop inheriting rubocop.yml from the latest version of Jekyll as that may cause false CI failures for PRs in this project. Miscellaneous developmental changes include: - adding support for Bundler 2.0 - dropping test coverage for EOL Ruby 2.3 and older.,Use rubocop-jekyll to enforce Jekyll's styles (#497),To stop inheriting rubocop.yml from the latest version of Jekyll as that may cause false CI failures for PRs in this project. Miscellaneous developmental changes include: - adding support for Bundler 2.0 - dropping test coverage for EOL Ruby 2.3 and older.
150,Fix plugin name in documentation (#496),,Fix plugin name in documentation (#496),
151,Fix URL to docs about installing plugins (#495),,Fix URL to docs about installing plugins (#495),
152,Merge pull request #488 from coliff/patch-2,HTTPS and update links in README,Merge pull request #488 from coliff/patch-2,HTTPS and update links in README
153,HTTPS and update links in README,,HTTPS and update links in README,
154,Merge pull request #486 from lexoyo/master,"The data files are getting deleted when editing in Raw Editor, fix #482",Merge pull request #486 from lexoyo/master,"The data files are getting deleted when editing in Raw Editor, fix #482"
155,fixed order of data files in the tests,,fixed order of data files in the tests,
156,"The data files are getting deleted when editing in Raw Editor, fix #482",,"The data files are getting deleted when editing in Raw Editor, fix #482",
157,Merge pull request #485 from RDIL/patch-1,Add meta charset tag,Merge pull request #485 from RDIL/patch-1,Add meta charset tag
158,Add meta charset tag,,Add meta charset tag,
159,Merge pull request #470 from jekyll/release,Release v0.8.1,Merge pull request #470 from jekyll/release,Release v0.8.1
160,remove siteleaf ad,,remove siteleaf ad,
161,up snapshot,,up snapshot,
162,release v0.8.1,,release v0.8.1,
163,Merge pull request #468 from jamesluberda/livereload-support,support livereload when jekyll-admin is installed,Merge pull request #468 from jamesluberda/livereload-support,support livereload when jekyll-admin is installed
164,deleted test folder to resolve rspec example failure,,deleted test folder to resolve rspec example failure,
165,upgraded rubocop to 0.57.2; added two cop configuration changes to .rubocop.yml,,upgraded rubocop to 0.57.2; added two cop configuration changes to .rubocop.yml,
166,added livereload call to server startup,,added livereload call to server startup,
167,Merge pull request #455 from eltrino/master,Added auth options to fetch calls,Merge pull request #455 from eltrino/master,Added auth options to fetch calls
168,Added auth options to fetch calls,,Added auth options to fetch calls,
169,Merge pull request #452 from jekyll/version,Release 0.8.0,Merge pull request #452 from jekyll/version,Release 0.8.0
170,update snapshot,,update snapshot,
171,release version,,release version,
172,Merge pull request #448 from PeterDaveHelloKitchen/optimize-png-image,Re-compress logo image,Merge pull request #448 from PeterDaveHelloKitchen/optimize-png-image,Re-compress logo image
173,Optimize PNG images losslessly via Google zopflipng,,Optimize PNG images losslessly via Google zopflipng,
174,Merge pull request #446 from DirtyF/patch-1,Update Copyright notice,Merge pull request #446 from DirtyF/patch-1,Update Copyright notice
175,Update LICENSE,,Update LICENSE,
176,Merge pull request #438 from JohannesMP/master,Add Config Page to Documentation,Merge pull request #438 from JohannesMP/master,Add Config Page to Documentation
177,Added configs page and updated sidebar,,Added configs page and updated sidebar,
178,replaced deprecated 'gems' config with 'plugins',,replaced deprecated 'gems' config with 'plugins',
179,Merge pull request #434 from coliff/patch-1,correct capitalisation of JavaScript,Merge pull request #434 from coliff/patch-1,correct capitalisation of JavaScript
180,correct capitalisation of JavaScript,,correct capitalisation of JavaScript,
181,Merge pull request #431 from gkal19/master,add: ptBr.js,Merge pull request #431 from gkal19/master,add: ptBr.js
182,add: ptBr.js,Added Brazilian Portuguese translation,add: ptBr.js,Added Brazilian Portuguese translation
183,Merge pull request #424 from jekyll/snapshot,Add snapshot tests,Merge pull request #424 from jekyll/snapshot,Add snapshot tests
184,fix tests,,fix tests,
185,fix spec test,,fix spec test,
186,add root level containers tests,,add root level containers tests,
187,init,,init,
188,Merge pull request #423 from jekyll/prop-types,Babel Bump & Prop Types & Lint,Merge pull request #423 from jekyll/prop-types,Babel Bump & Prop Types & Lint
189,more cleanup,,more cleanup,
190,use openDropzone method,,use openDropzone method,
191,fix drafts document title,,fix drafts document title,
192,more prettier,,more prettier,
193,class properties,,class properties,
194,init,activate lint-staged init,init,activate lint-staged init
195,Merge pull request #421 from jekyll/ducks,Implement Ducks: Modular Redux,Merge pull request #421 from jekyll/ducks,Implement Ducks: Modular Redux
196,delete actionTypes,,delete actionTypes,
197,Merge remote-tracking branch 'origin/master' into ducks,,Merge remote-tracking branch 'origin/master' into ducks,
198,revert _config.yml,,revert _config.yml,
199,Merge pull request #367 from ashmaroli/drafts-api,Add support for editing drafts via admin interface,Merge pull request #367 from ashmaroli/drafts-api,Add support for editing drafts via admin interface
200,Add documentation on handling draft resources,,Add documentation on handling draft resources,
201,Merge branch 'master' into drafts-api,,Merge branch 'master' into drafts-api,
202,lint & comments,,lint & comments,
203,short-hand functions,,short-hand functions,
204,implement ducks,,implement ducks,
205,Merge pull request #420 from scottmathson/patch-1,"Updating depreciated ""gems"" to ""plugins""",Merge pull request #420 from scottmathson/patch-1,"Updating depreciated ""gems"" to ""plugins"""
206,"Updating depreciated ""gems"" to ""plugins""",,"Updating depreciated ""gems"" to ""plugins""",
207,Merge pull request #419 from jekyll/release,Release 0.7.0,Merge pull request #419 from jekyll/release,Release 0.7.0
208,update docs,,update docs,
209,release 0.7.0,,release 0.7.0,
210,Merge pull request #415 from jekyll/race,Bring watch back,Merge pull request #415 from jekyll/race,Bring watch back
211,Merge branch 'master' into race,,Merge branch 'master' into race,
212,disable frozen strings,,disable frozen strings,
213,environment check,,environment check,
214,Merge remote-tracking branch 'origin/master' into race,,Merge remote-tracking branch 'origin/master' into race,
215,Merge pull request #396 from ashmaroli/data-dir-patch,support directories for data files more robustly,Merge pull request #396 from ashmaroli/data-dir-patch,support directories for data files more robustly
216,Merge branch 'master' into data-dir-patch,,Merge branch 'master' into data-dir-patch,
217,Merge pull request #416 from Strangehill/add-spanish-strings,add Spanish localization strings,Merge pull request #416 from Strangehill/add-spanish-strings,add Spanish localization strings
218,add Spanish localization strings,,add Spanish localization strings,
219,Merge branch 'race' of https://github.com/jekyll/jekyll-admin into race,,Merge branch 'race' of link into race,
220,remove require comment,,remove require comment,
221,Merge branch 'master' into race,,Merge branch 'master' into race,
222,site.process when deleting,,site.process when deleting,
223,temporary read in dev mode,,temporary read in dev mode,
224,Merge pull request #413 from BlueWombat/master,Changed Danish translations to something more sensible,Merge pull request #413 from BlueWombat/master,Changed Danish translations to something more sensible
225,Changed Danish translations to something more sensible,,Changed Danish translations to something more sensible,
226,Merge pull request #411 from jekyll/release,Release v0.6.0,Merge pull request #411 from jekyll/release,Release v0.6.0
227,release 0.6.0,,release 0.6.0,
228,Merge pull request #410 from jekyll/focus,Autofocus to newly created metafield,Merge pull request #410 from jekyll/focus,Autofocus to newly created metafield
229,Merge pull request #406 from ashmaroli/static-gem-sticker,Tag static files from a theme-gem with a sticker,Merge pull request #406 from ashmaroli/static-gem-sticker,Tag static files from a theme-gem with a sticker
230,Merge branch 'master' into static-gem-sticker,,Merge branch 'master' into static-gem-sticker,
231,even simpler,,even simpler,
232,simplify detecting new metafield,,simplify detecting new metafield,
233,rename 'gems' to 'plugins',,rename 'gems' to 'plugins',
234,add new_field_count proptype,,add new_field_count proptype,
235,use select,,use select,
236,focus to newly created metafield,,focus to newly created metafield,
237,Merge pull request #407 from jekyll/title,Show current page title in browser tab,Merge pull request #407 from jekyll/title,Show current page title in browser tab
238,test rendering theme-indicator,,test rendering theme-indicator,
239,show title instead of filename,,show title instead of filename,
240,consistent labels,,consistent labels,
241,show current view title in browser tab,,show current view title in browser tab,
242,do not call site.process twice,,do not call site.process twice,
243,move conditions to outside of return function,,move conditions to outside of return function,
244,tag static files from a theme-gem with a sticker,,tag static files from a theme-gem with a sticker,
245,Merge pull request #405 from ashmaroli/write-file-mode,Write files with binary mode,Merge pull request #405 from ashmaroli/write-file-mode,Write files with binary mode
246,write files with binary mode,,write files with binary mode,
247,Merge branch 'master' of https://github.com/jekyll/jekyll-admin into data-dir-patch,,Merge branch 'master' of link into data-dir-patch,
248,Merge pull request #398 from ashmaroli/floating-side-buttons,fix side-buttons to viewport,Merge pull request #398 from ashmaroli/floating-side-buttons,fix side-buttons to viewport
249,fix side-buttons to viewport,,fix side-buttons to viewport,
250,Merge pull request #395 from ashmaroli/disable-push-builds,Build only commits to default branch,Merge pull request #395 from ashmaroli/disable-push-builds,Build only commits to default branch
251,support directories for data files more robustly,,support directories for data files more robustly,
252,build only commits to default branch,,build only commits to default branch,
253,Merge pull request #393 from jekyll/release,Release 0.5.1,Merge pull request #393 from jekyll/release,Release 0.5.1
254,release 0.5.1,,release 0.5.1,
255,Merge pull request #392 from ashmaroli/no-watch-warn,Warn user that --watch has been disabled,Merge pull request #392 from ashmaroli/no-watch-warn,Warn user that --watch has been disabled
256,warn user that --watch has been disabled,,warn user that --watch has been disabled,
257,DataGUI: Fix DatePicker & StaticFilePicker CSS (#385), DataGUI: Fix DatePicker & StaticFilePicker CSS,DataGUI: Fix DatePicker & StaticFilePicker CSS (#385),DataGUI: Fix DatePicker & StaticFilePicker CSS
258,Use single quotes in JS files (#375), use single quotes,Use single quotes in JS files (#375),use single quotes
259,update and lint frontend changes,,update and lint frontend changes,
260,minor improvements to backend,,minor improvements to backend,
261,Merge branch 'master' into drafts-api,,Merge branch 'master' into drafts-api,
262,release 0.5.0 (#368),,release 0.5.0 (#368),
263,Format metadata object (#378), format metadata object,Format metadata object (#378),format metadata object
264,Merge pull request #383 from jekyll/fix-filepicker,Remove shouldComponentUpdate from MetaSimple component,Merge pull request #383 from jekyll/fix-filepicker,Remove shouldComponentUpdate from MetaSimple component
265,remove shouldComponentUpdate,This is not needed after switching to controlled inputs. This also blocks showing staticfilepicker modal on state change,remove shouldComponentUpdate,This is not needed after switching to controlled inputs. This also blocks showing staticfilepicker modal on state change
266,Update docs style (#379), update docs style,Update docs style (#379),update docs style
267,add missing hotkeys for create views (#382),,add missing hotkeys for create views (#382),
268,Merge pull request #381 from jekyll/readme-note,Update readme about new Jekyll Admin option,Merge pull request #381 from jekyll/readme-note,Update readme about new Jekyll Admin option
269,restart appveyor,,restart appveyor,
270,update readme,,update readme,
271,Merge pull request #349 from ashmaroli/data-directories,Support editing data files in sub-directories,Merge pull request #349 from ashmaroli/data-directories,Support editing data files in sub-directories
272,have the toggleButton and saveButton switch places,,have the toggleButton and saveButton switch places,
273,Merge branch 'master' into data-directories,,Merge branch 'master' into data-directories,
274,Merge pull request #376 from ashmaroli/error-style,Style messages from Errors,Merge pull request #376 from ashmaroli/error-style,Style messages from Errors
275,Merge branch 'master' into error-style,,Merge branch 'master' into error-style,
276,Merge pull request #377 from ashmaroli/notfound-fix,Fix returning  when a data file is empty,Merge pull request #377 from ashmaroli/notfound-fix,Fix returning  when a data file is empty
277,add missing semicolon,,add missing semicolon,
278,update errors.spec,,update errors.spec,
279,fix returning  when a data file is empty,,fix returning  when a data file is empty,
280,style messages from <Errors />,,style messages from ,
281,fix data type conversion via DataGUI,,fix data type conversion via DataGUI,
282,Merge branch 'master' into data-directories,,Merge branch 'master' into data-directories,
283,Merge pull request #373 from ashmaroli/app-config-feed,send extracted config hash to main container components,Merge pull request #373 from ashmaroli/app-config-feed,send extracted config hash to main container components
284,Merge branch 'master' into app-config-feed,,Merge branch 'master' into app-config-feed,
285,minor fixes,,minor fixes,
286,Merge pull request #374 from ashmaroli/toggle-labels,add locale-specific labels for toggleButton,Merge pull request #374 from ashmaroli/toggle-labels,add locale-specific labels for toggleButton
287,test some additional statements,,test some additional statements,
288,add locale-specific labels for toggleButton,,add locale-specific labels for toggleButton,
289,update front end views,,update front end views,
290,remove API support to access data files without extensions as a YAML file,,remove API support to access data files without extensions as a YAML file,
291,limit directory traversal to child directories,,limit directory traversal to child directories,
292,fix tests,,fix tests,
293,modify params.splat in Datafiles view based on context,,modify params.splat in Datafiles view based on context,
294,limit directory traversal to deeper levels,,limit directory traversal to deeper levels,
295,send config hash,,send config hash,
296,minor fixes,,minor fixes,
297,Merge pull request #371 from jekyll/datefix,Support 24-hour clock for DateTimePicker,Merge pull request #371 from jekyll/datefix,Support 24-hour clock for DateTimePicker
298,add some conditional rendering,,add some conditional rendering,
299,Merge branch 'master' into drafts-api,,Merge branch 'master' into drafts-api,
300,lock changing datafile type in GUI mode to YAML and JSON,,lock changing datafile type in GUI mode to YAML and JSON,
301,respect am/pm rule,,respect am/pm rule,
302,update spec files,,update spec files,
303,Merge branch 'master' into data-directories,,Merge branch 'master' into data-directories,
304,Support hiding sidebar links (#361), support hiding sidebar links,Support hiding sidebar links (#361),support hiding sidebar links
305,Merge pull request #370 from jekyll/fix-error,Fix undefined config.content error,Merge pull request #370 from jekyll/fix-error,Fix undefined config.content error
306,fix undefined defaults error,,fix undefined defaults error,
307,Merge pull request #362 from ashmaroli/data-create-gui,Add GUI support to DataFileNew,Merge pull request #362 from ashmaroli/data-create-gui,Add GUI support to DataFileNew
308,Merge branch 'master' of https://github.com/jekyll/jekyll-admin,,Merge branch 'master' of link,
309,update docs,,update docs,
310,dispatch save action when fieldChanged,,dispatch save action when fieldChanged,
311,update spec files,,update spec files,
312,render frontend,,render frontend,
313,foundation for frontend support,,foundation for frontend support,
314,redefine relative_path w.r.t to '_drafts/',,redefine relative_path w.r.t to '_drafts/',
315,include only documents that output to html,,include only documents that output to html,
316,exclude root level directories without drafts,,exclude root level directories without drafts,
317,Merge branch 'master' into data-create-gui,,Merge branch 'master' into data-create-gui,
318,activate or deactivate save button based on input state,,activate or deactivate save button based on input state,
319,Merge pull request #365 from ashmaroli/no-trim-values,Don't trim spaces from metadata value-field,Merge pull request #365 from ashmaroli/no-trim-values,Don't trim spaces from metadata value-field
320,add spec file for drafts API,,add spec file for drafts API,
321,add API support for drafts,,add API support for drafts,
322,add drafts to fixture site,,add drafts to fixture site,
323,Merge branch 'master' into data-create-gui,,Merge branch 'master' into data-create-gui,
324,Merge branch 'master' into no-trim-values,,Merge branch 'master' into no-trim-values,
325,Merge pull request #366 from ashmaroli/configuration-gui,Add GUI Editor to Configuration view,Merge pull request #366 from ashmaroli/configuration-gui,Add GUI Editor to Configuration view
326,update test files,,update test files,
327,rename GUI container as DataGUI,,rename GUI container as DataGUI,
328,refactor put action for data files,,refactor put action for data files,
329,bind (this) to functions in the constructor,,bind (this) to functions in the constructor,
330,alert on leaving GUI with unsaved fields,,alert on leaving GUI with unsaved fields,
331,bind (this) to functions in the constructor,,bind (this) to functions in the constructor,
332,trim  value onBlur,,trim  value onBlur,
333,update spec file for actions,,update spec file for actions,
334,refactor putDataFile function,,refactor putDataFile function,
335,update spec file for actions,,update spec file for actions,
336,update spec files,,update spec files,
337,update documentation,,update documentation,
338,add GUI editor to Configuration,,add GUI editor to Configuration,
339,don't trim spaces from metadata value-field,,don't trim spaces from metadata value-field,
340,maintain cross-browser style consistency,,maintain cross-browser style consistency,
341,add HotKeys support to GUI,,add HotKeys support to GUI,
342,update spec file,,update spec file,
343,update docs,,update docs,
344,lock data file creation to just YAML and JSON files, separate elements for basename and extension normalize file extensions: all data files created via the GUI will     either have .yml or .json extension,lock data file creation to just YAML and JSON files,separate elements for basename and extension normalize file extensions: all data files created via the GUI will     either have .yml or .json extension
345,update spec file DataFileNew view,,update spec file DataFileNew view,
346,add DataGUI to DataFileNew,,add DataGUI to DataFileNew,
347,Merge branch 'master' into 'data-directories',,Merge branch 'master' into 'data-directories',
348,Merge branch 'master' of https://github.com/jekyll/jekyll-admin,,Merge branch 'master' of link,
349,Merge pull request #360 from ashmaroli/gui-plus,Extend and lock current GUI support to just YAML and JSON data files,Merge pull request #360 from ashmaroli/gui-plus,Extend and lock current GUI support to just YAML and JSON data files
350,make spec file for DataFileEdit consistent with similar view specs,,make spec file for DataFileEdit consistent with similar view specs,
351,improve helper function and test for dotfile paths,,improve helper function and test for dotfile paths,
352,improve helper function and test it,,improve helper function and test it,
353,Merge branch 'master' into 'gui-plus',,Merge branch 'master' into 'gui-plus',
354,"Editor.prop(""type"") instead of (""ext"")",,"Editor.prop(""type"") instead of (""ext"")",
355,get extension from file instead of API,,get extension from file instead of API,
356,Merge branch 'master' into 'data-directories',,Merge branch 'master' into 'data-directories',
357,Merge branch 'master' into 'data-directories',,Merge branch 'master' into 'data-directories',
358,Merge branch 'master' of https://github.com/jekyll/jekyll-admin,,Merge branch 'master' of link,
359,Merge pull request #359 from jekyll/jest,Migrate to Jest,Merge pull request #359 from jekyll/jest,Migrate to Jest
360,remove unused vars,,remove unused vars,
361,replace exist with truthy,,replace exist with truthy,
362,fix errors,,fix errors,
363,Merge branch 'master' into jest,,Merge branch 'master' into jest,
364,Merge branch 'master' of https://github.com/jekyll/jekyll-admin,,Merge branch 'master' of link,
365,Merge pull request #337 from jekyll/defaults,Support frontmatter defaults in the front end,Merge pull request #337 from jekyll/defaults,Support frontmatter defaults in the front end
366,fix tests,,fix tests,
367,fix css bug,,fix css bug,
368,fix tests,,fix tests,
369,lock GUI Editor Support to only YAML and JSON data files,,lock GUI Editor Support to only YAML and JSON data files,
370,extend GUI Editor support to JSON data files,,extend GUI Editor support to JSON data files,
371,support proper syntax highlighting for JSON data in Editor,"Currently JSON data is also displayed with ""yaml"" mode in the Editor. With this commit, JSON data will be displayed under ""json"" mode while every other data file type (YAML, CSV, TSV) will have ""yaml"" as the mode.",support proper syntax highlighting for JSON data in Editor,"Currently JSON data is also displayed with ""yaml"" mode in the Editor. With this commit, JSON data will be displayed under ""json"" mode while every other data file type (YAML, CSV, TSV) will have ""yaml"" as the mode."
372,add multiple data file types,,add multiple data file types,
373,Merge remote-tracking branch 'origin/master' into defaults,,Merge remote-tracking branch 'origin/master' into defaults,
374,Merge branch 'master' of https://github.com/jekyll/jekyll-admin,,Merge branch 'master' of link,
375,Merge pull request #354 from ashmaroli/data-gui,Add GUI support for editing Data files,Merge pull request #354 from ashmaroli/data-gui,Add GUI support for editing Data files
376,use content for defaults,,use content for defaults,
377,controlled inputs,,controlled inputs,
378,Merge branch 'master' into defaults,,Merge branch 'master' into defaults,
379,Merge branch 'master' into data-gui,,Merge branch 'master' into data-gui,
380,make MetaSimple controlled component,,make MetaSimple controlled component,
381,disable eslint forbid-prop-types,,disable eslint forbid-prop-types,
382,back to npm,,back to npm,
383,travis coverall,,travis coverall,
384,fix test paths & install coveralls,,fix test paths & install coveralls,
385,specify test folder,,specify test folder,
386,disable unused-vars lint,,disable unused-vars lint,
387,move babel config to package.json,,move babel config to package.json,
388,fix eslint errors,,fix eslint errors,
389,migrate to jest,,migrate to jest,
390,add coveralls badge,,add coveralls badge,
391,move eslint config to package.json,,move eslint config to package.json,
392,update documentation,,update documentation,
393,update sample data file for better testing,,update sample data file for better testing,
394,include raw_content as well,,include raw_content as well,
395,include title and path for datafiles,,include title and path for datafiles,
396,reuse Metafields,,reuse Metafields,
397,Undo reverse diff,,Undo reverse diff,
398,reverse diff DataGUI and MetaFields,,reverse diff DataGUI and MetaFields,
399,toggled render based on state directly,,toggled render based on state directly,
400,maintain consistency and trim unnecessary code,,maintain consistency and trim unnecessary code,
401,Beautify DataGUI,,Beautify DataGUI,
402,Merge pull request #358 from jekyll/replace-slug,Replace slug module with a custom function to reduce bundle size,Merge pull request #358 from jekyll/replace-slug,Replace slug module with a custom function to reduce bundle size
403,add missing turkish characters,,add missing turkish characters,
404,replace slug module with a custom function,,replace slug module with a custom function,
405,Merge pull request #357 from jekyll/bundle-analyzer,Webpack Bundle Analyzer,Merge pull request #357 from jekyll/bundle-analyzer,Webpack Bundle Analyzer
406,go static (no --watch support),,go static (no --watch support),
407,bundle analyzer,,bundle analyzer,
408,improve accessibility for deep nested objects,,improve accessibility for deep nested objects,
409,change btn-toggle color to chocolate,,change btn-toggle color to chocolate,
410,Merge pull request #356 from jekyll/reset,Reset state on failed fetchs,Merge pull request #356 from jekyll/reset,Reset state on failed fetchs
411,Merge branch 'master' into reset,,Merge branch 'master' into reset,
412,Merge pull request #355 from ashmaroli/gitignore-patch,Ignore npm-debug logs with additional extension,Merge pull request #355 from ashmaroli/gitignore-patch,Ignore npm-debug logs with additional extension
413,maintain consistency with existing views,,maintain consistency with existing views,
414,reset state on failed fetchs,,reset state on failed fetchs,
415,ignore npm-debug logs with additional extension,e.g. ignore npm-debug.log.653637,ignore npm-debug logs with additional extension,e.g. ignore npm-debug.log.653637
416,set editor as the default source for PUT action,,set editor as the default source for PUT action,
417,update example data file to manually test GUI View,,update example data file to manually test GUI View,
418,update DataFileEdit to toggle between multiple views,,update DataFileEdit to toggle between multiple views,
419,update metadata components,,update metadata components,
420,add label for toggle-button,,add label for toggle-button,
421,initialize DataGUI based on Metafields,,initialize DataGUI based on Metafields,
422,update Buttons to support multiple views,,update Buttons to support multiple views,
423,update datafiles action to support multiple views,,update datafiles action to support multiple views,
424,use relative_path in InputPath for DataFileEdit,,use relative_path in InputPath for DataFileEdit,
425,note for node version,,note for node version,
426,add nodejs version to issue template,,add nodejs version to issue template,
427,edit placeholder,,edit placeholder,
428,Merge branch 'master' into data-directories,,Merge branch 'master' into data-directories,
429,getDirectory from splats parameter,,getDirectory from splats parameter,
430,Merge pull request #351 from ashmaroli/raw-config,Support editing raw config file via admin interface,Merge pull request #351 from ashmaroli/raw-config,Support editing raw config file via admin interface
431,Merge branch 'master' into 'data-directories',,Merge branch 'master' into 'data-directories',
432,empty commit to fix CI,,empty commit to fix CI,
433,Merge branch 'master' into 'raw-config',,Merge branch 'master' into 'raw-config',
434,update spec for Configuration view,,update spec for Configuration view,
435,Merge pull request #350 from mikefowler/add-save-key-handler,Add support for standard save keyboard shortcut,Merge pull request #350 from mikefowler/add-save-key-handler,Add support for standard save keyboard shortcut
436,update docs,,update docs,
437,update spec files for Configuration and related,,update spec files for Configuration and related,
438,fix lapses in Configuration frontend,,fix lapses in Configuration frontend,
439,Add support for standard save keyboard shortcut,"Adds support for the standard ""Save"" keyboard shortcut: Command+s on OSX, or Ctrl+s on Linux and Windows. This change introduces a new dependency, react-hotkeys, which will make it trivial to add additional keyboard shortcuts in the future. Fixes #304",Add support for standard save keyboard shortcut,"Adds support for the standard ""Save"" keyboard shortcut: Command+s on OSX, or Ctrl+s on Linux and Windows. This change introduces a new dependency, react-hotkeys, which will make it trivial to add additional keyboard shortcuts in the future. Fixes #304"
440,support editing raw config file,,support editing raw config file,
441,appease Travis,,appease Travis,
442,Update documentation,,Update documentation,
443,appease travis?,,appease travis?,
444,update API to exclude directories that do not contain data files,,update API to exclude directories that do not contain data files,
445,update test files,,update test files,
446,update DataFile containers,,update DataFile containers,
447,update Breadcrumbs and InputPath, hrefs for data file folders require a trailing slash to differentiate     from data files without an extension. separate datafiles to render Data Files instead of Datafiles,update Breadcrumbs and InputPath,hrefs for data file folders require a trailing slash to differentiate     from data files without an extension. separate datafiles to render Data Files instead of Datafiles
448,update datafiles actions,,update datafiles actions,
449,update frontend routes,,update frontend routes,
450,export updated API to frontend,,export updated API to frontend,
451,test if API supports renaming data files,,test if API supports renaming data files,
452,update specs,,update specs,
453,store extension within data file id,,store extension within data file id,
454,extend dataFilesAPI to support CRUD on data files recursively,,extend dataFilesAPI to support CRUD on data files recursively,
455,Redefine paths for DataFile objects,read from the id attribute for path generation  redefine relative_path from the data_file_id by stripping away data_dir in the file id. redefine absolute_path here to include subdirectories based on splat params. point path to the data file id instead of returning the same data from relative_path as previously. consistent resource_path,Redefine paths for DataFile objects,read from the id attribute for path generation redefine relative_path from the data_file_id by stripping away data_dir in the file id. redefine absolute_path here to include subdirectories based on splat params. point path to the data file id instead of returning the same data from relative_path as previously. consistent resource_path
456,redefine DataFile.all to match files recursively,,redefine DataFile.all to match files recursively,
457,typo fix,,typo fix,
458,Merge pull request #345 from jekyll/image-picker,Metadata StaticFilePicker,Merge pull request #345 from jekyll/image-picker,Metadata StaticFilePicker
459,add Dropzone component to docs,,add Dropzone component to docs,
460,update docs,,update docs,
461,delete unused functions & imports,,delete unused functions & imports,
462,static file picker,,static file picker,
463,Merge pull request #343 from jekyll/case-insensitive,Allow previewing images with uppercase filenames,Merge pull request #343 from jekyll/case-insensitive,Allow previewing images with uppercase filenames
464,allow previewing images with uppercase filenames,,allow previewing images with uppercase filenames,
465,Merge pull request #342 from gkal19/master,ES6 applied in some files,Merge pull request #342 from gkal19/master,ES6 applied in some files
466,ES6 in /src/reducers/ folder,,ES6 in /src/reducers/ folder,
467,ES6 in src/utils/tests/metadata.spec.js,,ES6 in src/utils/tests/metadata.spec.js,
468,ES6 in src/utils/metadata.js,,ES6 in src/utils/metadata.js,
469,ES6 in src/utils/helpers.js,,ES6 in src/utils/helpers.js,
