Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
837,Change incorrect IP to correct one in translations,0.6400011,Redact IPv6 address that start or end with double colons in problem reports.,,0
838,Use gRPC for OpenVPN plugin IPC,0.76013196,Add OpenVPN proxy support via CLI.,,1
839,Remove deprecated go dockerfile,0.69129074,"Remove daemon log, cache and configuration directories during full uninstallation of the app.",,0
840,Flow,0.42918867,  lead to a traffic leak.,,0
841,Add revoked vm tests,0.4983889,Fix erasing wireguard MTU value in some scenarious.,,0
842,Merge branch 'update-system-configuration',0.5095444,Improved compatiblitiy with newer versions of systemd-resolved.,,0
843,Apply more clippy fixes,0.54397315,  Mullvad patches for faster connect and other improvements.,"Since there can be more than a single captive portal domain, the macOS resolver should respond to all known queries.",0
844,Cache Windows modules in GitHub Actions workflow,0.5019859,Save application logs to file.,,0
845,Upgrade err-derive to 0.2.1,0.55137706,  by updating udp-over-tcp to 0.2.,,0
846,Refactor LoginFragment to use JobTracker,0.5147748,Fix reconnect on app resume. Don't reconnect the tunnel every time the app is opened.,,0
847,Fix relay-locations.pot merging and sort output,0.76864827,Fix relay list sort order,,1
848,Removed extensions for UIBackgroundFetchResult,0.58915204,Swiping to remove app from the Recents/Overview screen.,,0
849,Merge branch 'win-remove-temp-setup-files',0.5297792,Remove all log files on uninstall. Clear install.log on upgrades.,,0
850,Pass daemon interface address on JNI calls,0.5721662,Register 'NSI' service as a dependency of the daemon service.,,0
851,Stop wireguard-go tunnel on drop,0.71832496,Properly tear down routes after disconnecting from WireGuard relays.,,1
852,Merge branch 'linux-systemd-fix-shutdown',0.57347643,Fix occasional failure to shut down the old daemon process during installation by killing it if,Main motivation is to get rid of env_logger 0.9 from dependency tree,0
853,Add dependency on 'libcommon' for 'pathedit',0.6351851,Add CLI tools (the resource/ directory) to the system PATH.,,0
854,Install KB2921916 on Windows 7 if it's missing,0.58908975,Fix crash on Windows 7 when closing installer.,,0
855,Create LocationInfo helper class,0.55419946,Don't make a GeoIP lookup by default in CLI status command. Add --location flag for enabling it.,,0
856,Merge branch 'run-mockapi-tests-in-gh-actions',0.3624218,Improved compatiblitiy with newer versions of systemd-resolved.,,0
857,Add connect interactor,0.75040114,Add option to enable auto-connecting behavior,,1
858,Update wireguard dll path,0.75668573,Update wireguard-go to v0.0.20200121,,1
859,Infer and monitor interfaces for DNS config,0.73954463,Add support for DNS configuration using systemd-resolved and NetworkManager.,"MKMapView.convert(_, toRegionFrom:) may return a region with center set to (-180, -180) when it cannot compute the geo region. Normally this occurs before the first layout pass, i.e when the map view is squashed to zero (0,0,0,0)",1
860,Merge branch 'add-aria-input-group-to-select-language' into master,0.4658631,Add ability to change the desktop GUI language from within Settings.,"No really new functionality, but reduces the crate size by a lot",0
861,Make trojan source check script more universally usable,0.49871004,"  This prevents malicious scripts on websites from trying to do so. On Windows, only",,0
862,Merge branch 'remove-dup-ios',0.54933155,Fully uninstall the old app when performing a downgrade. This solves the problem of downgrades,,0
863,Add IP version setting to GUI,0.6364157,Add ability to change the desktop GUI language from within Settings.,"We still don't expose it in the UI. But we are now using the supposedly stable endpoint on the servers. It has worked really well so far, so we can probably be a bit less alarmist about it.",0
864,Remove generic type parameter from spawn func.,0.45227164,Remove support for MULLVAD_LOCALE environment variable.,,0
865,More realistic mock IPs,0.5688909,"  IPv6 addresses, but looked like ones.",,0
866,Parse new AuthFailed error correctly in the CLI,0.5314628,Fix error printed from the CLI when issuing relay update.,,0
867,Fix race fetching initial version cache,0.6126363,Stop returning bogus version information when there is no version cache.,,0
868,Merge branch 'fix-macos-changelog-entry',0.44864923,Update problem-report binary to automatically collect log files in predefined known Mullvad log,,0
869,Add NSIS 'log' plugin,0.5367752,Register 'NSI' service as a dependency of the daemon service.,,0
870,Fix issue with app never requesting VPN permission,0.90860254,Fix attempt to connect when the app doesn't have the VPN permission.,,1
871,Improve log,0.67083097,  log file on error.,,0
872,Split red button background in two,0.64073896,Revamp main view with blurred background behind semi-transparent buttons and switch to,,0
873,"Payments: move account validation into operation, add background observer",0.6235551,Fix missing payment info in out-of-time view.,,0
874,Add notification for when the default route changes,0.66354907,Make offline monitor aware of routing table changes.,,0
875,Fix incorrect line wrapping for changelog entry,0.47583538,Log errors present in initialization sequence to the log file.,,0
876,Only build mullvad-jni for Android on Travis,0.55074346,Android,,0
877,Disable 32 bit builds on Appveyor,0.52781665,Fix architecture field for ARM RPM builds so the app installs on Fedora based distros.,,0
878,Merge branch 'android-add-account-history',0.51425767,Add device management to the Android app. This simplifies knowing which device is which and adds ,,0
879,Skip clearing repo cache on removed device,0.64616716,  system cache is cleaned.,,0
880,Merge branch 'switch-tests-rebased',0.44455618,"Check and adjust relay and bridge constraints when they are updated, so no incompatible",,0
881,Merge branch 'any-tunnel-constraint-selection',0.5510832,"  constraints and the tunnel protocol is ""any"". Previously, the entry endpoint was ignored in this",,0
882,Store full container image names rather than tags,0.41010976,Change Quick Settings tile label to reflect the action of clicking the tile. Also add a subtitle,,0
883,Use talpid_types TunnelType instead of TunnelProtocol,0.60694253,Add mullvad relay set tunnel-protocol subcommand to the CLI to specify what tunnel protocol,,0
884,Refactor tear down in MullvadVpnService,0.6465624,Remove the Mullvad OpenVPN intermediate transition CA. Used when transitioning from the old to,,0
885,Fail WireGuard-Go build with undefined variables,0.6162267,Retry when creating a WireGuard tunnel fails due to no default routes being found.,,0
886,"Replace ""Enabled"" with ""Enable"" in Split Tunneling",0.7195547,Add toggle for split tunneling state.,,1
887,Fix file system redirection issue on Windows 7,0.5456953,Add migration logic to restore lost settings after major Windows update.,,0
888,Add changelog entry for window size after scale change,0.7102928,The app will have its window resized correctly when display scaling settings are changed. This,,1
889,Add helper to create private data storage using WeakMap,0.4765472,Bundle the Mullvad API IP address with the app and introduce a disk cache fallback method for,,0
890,Merge branch 'operation-cancellation-ios-105',0.37938476,Add header containing OS version to version-check API call to enable OS specific compatibility and,,0
891,Update route manager on Windows,0.61100507,Fix route parsing bug in route monitor by ignoring loopback routes.,,0
892,Launch MainActivity on intent when logged out,0.6176612,Remove connect action button in notification when logged out.,,0
893,Fix remaining clippy --fix auto fixes with modifications,0.5119781,Fix detection of SetupAPI patch when not installed by KB2921916.,,0
894,Merge branch 'fix-screenshots',0.48962995,Fix app leaving settings screen when entering split-screen mode.,,0
895,Make modal scrollable if it fills up more than 80% of display,0.6592805,Make scrollbar thumb draggable.,,0
896,Always allow 2XX responses from the API,0.52322036,Increase availability of the API by allowing to issue requests to the API when connecting to the,,0
897,Merge branch 'fix-ci-audit',0.39557797,Fix crash sometimes occurring during account creation.,,0
898,Include tunnel MTU in TunConfig,0.6650875,Add tunnel subcommand to manage tunnel specific options in the CLI.,,0
899,Sync with backend upon authentication,0.5093647,Don't auto-connect the daemon on start if no account token is set. This prevents the daemon from,The report includes: * Screenshots * Logcat * Instrumentation logs,0
900,Upload Playwright results on failure,0.43617496,Attempt to send problem reports using other endpoints if using the primary one fails.,,0
901,Enable banner and sound for push notifications,0.6673476,Add notification dot to tray icon and system notification throttling.,,0
902,Handle promise rejection coming from connectTunnel(),0.57812786,Fix null pointer exception when connectivity event intent has no network info.,,0
903,Add scroll animation to the Problem Report screen,0.6953716,Fix scrollbar no longer responsive and usable when covered by other elements.,,0
904,Merge branch 'stop-uploading-to-build.mullvad.net',0.56991076,"Rename directores for settings, logs and cache from mullvad-daemon to mullvad-vpn.",,0
905,Assign presentation controller delegate after modalPresentationStyle,0.5257661,Allow users to specify net_cls controller mountpoint via TALPID_NET_CLS_MOUNT_DIR. The,,0
906,Process DNS in dedicated sublayers,0.7360818,Assign local DNS servers to more appropriate interfaces when using systemd-resolved.,,1
907,Add location and IP to CLI status command,0.73372847,Don't make a GeoIP lookup by default in CLI status command. Add --location flag for enabling it.,,1
908,Merge branch 'remove-unused-openssl-patch',0.5507592,"Extend uninstaller to also remove logs, cache and optionally settings.",,0
909,Allow fc00::/7 instead of fd00::/8 for unique local addresses,0.7548535,Allow fc00::/7 instead of fd00::/8 in the firewall when local network sharing is enabled.,,1
910,"Rename test module to contain ""_tests""",0.4126616,Rename the problem-report tool to mullvad-problem-report.,,0
911,Update tests with mocked ipcMain,0.5403575,Fix missing IPC message unregistration causing multiple copies of some messages to be received.,,0
912,Remove ConnectionProxy from ServiceInstance,0.6280874,Prevent gRPC from trying to run the app-daemon IPC communication through a HTTP proxy when the,,0
913,Merge branch 'migrate-wfpctl',0.36676174,Add migration logic to restore lost settings after major Windows update.,This commit switches to a self-hosted test runner for instrumented Android tests.,0
914,Add start minimized toggle to Preferences screen,0.7537216,Add a switch to turn off system notifications under Preferences in the GUI.,,1
915,Describe split-screen fix in the changelog,0.6813055,Fix UI sometimes not updating correctly while no split screen or after having a dialog from,,0
916,Merge branch 'linux-nm-dns-allow-more-device-states' into master,0.5036,  network interface. On Linux and macOS now only processes running under root are allowed to send,Also fix issues in former implementation where transitionCoordinator.containerView used to return UIWindow when changing to split screen. New implementation makes a manual lookup of UITransitionView to ensure that the settings cog is added into the right container view. In the future this better be replaced with UISheetPresentationController subclass but for now we'll keep adding the settings cog manually within the adaptivity call.,0
917,Merge branch 'disable-settings-button-while-logging-in',0.5527482,Enable interface settings when app is logged out,,0
918,Fix return value of CustomDns.addServer method,0.57688975,Add support for DNS configuration using resolvconf.,,0
919,Merge branch 'refactor-error-instantiation',0.4459533,Fix crash sometimes occurring during account creation.,,0
920,Update to styles style and test,0.5284,Fix erroneous styles in the settings view.,,0
921,Merge branch 'add-device-state',0.46729183,Fix architecture field for ARM RPM builds so the app installs on Fedora based distros.,,0
922,Remove incorrect ID in some layouts,0.5834328,Fix erroneous styles in the settings view.,,0
923,RelaySelector: reformat,0.78419554,  relay list updater.,,1
924,Filter out OpenVPN relays and locations,0.7118513,Show both WireGuard and OpenVPN servers in location list when protocol is set to automatic on,,1
925,Use AuthTokenCache in in-app notifications,0.6518824,Add troubleshooting information to some in-app notifications.,,0
926,Add create_tun_if_closed method to TunProvider,0.4099134,Connect automatically if MullvadVpnService is started with an intent which,"The list was outdated, so not triggering on a bunch of file changes it should have been triggering on. This might on the other hand trigger a few times when it's not needed. But better than too seldom",0
927,Add OperationCompletion.get() helper,0.43888402,Remove the help subcommand in the CLI. Instead get help with the --help long flag.,,0
928,Move AppRoutes to components directory,0.54983985,"Remove auto-launch file, GUI settings and other files created by the app in user directories, when",Removes redundant ConditionalNavigation protocol that is not used for anything more than disabling pop gesture in problem reports when editing. Pop gesture can be disabled directly from within problem report view controller.,0
929,Add localization script,0.60192287,Add localized app messages.,,0
930,Merge branch 'update-map-and-translation-scripts',0.5100837,Updated translations for new strings in the app,,0
931,Add RouteManagerCommand,0.6843143,  Fixes an issue where seemingly manually added routes would be returned,,0
932,Merge branch 'fix-minimal-versions',0.4393403,"Change the optimization level for releases from the default value to s, as a temporary fix for",,0
933,Merge branch 'android-lower-default-mtu',0.6368799,Lowered default MTU to 1280 on Android.,,0
934,Merge branch 'connection-panel-ax',0.48275504,Support WireGuard multihop using an entry endpoint constraint in the CLI.,,0
935,Add buildNotification method overloads,0.42918316,Add option to enable auto-connecting behavior,,0
936,Add android/2022.2-beta2 changelog header and rearrange,0.6380713,"This release is for Android only. From now on, Android releases will have this new header format",,0
937,Add containerized build script for android and linux,0.5215827,Android,,0
938,Use SIGINT instead of SIGTERM in before-remove,0.4280094,Remove WireGuard view as it's no longer needed with the new way of managing devices.,,0
939,Update node version,0.58851886,  after an update.,,0
940,Merge branch 'clippy-cleanup',0.42872977,  uninstalling/purging.,,0
941,Guard results for findRenderedXXX from test-utils due to bug,0.47353184,  vulnerability checks.,,0
942,Merge branch 'log-panics',0.5942505,Log panics in the daemon to the log file.,,0
943,Merge branch 'respect-notification-setting',0.37804416,Replace repeated Disconnecting followed by Connecting notifications with a single,,0
944,Settings: add AccountObserver,0.80290437,"Add ""Manage account"" button to the account view.",,1
945,Merge branch 'upgrade-towards-rust2018',0.4459772,Here is a list of all changes since last stable release 2022.4.,,0
946,Merge branch 'show-relay-location-ios',0.4985823,Add toggle for Split tunneling view to be able to show system apps,,0
947,Change blocked state to error state,0.70852387,"  during these states: While connecting, when blocked due to an error happening and when",,1
948,Deprecate dns add/remove/replace ipc actions,0.69076335,Remove dependency on ipconfig.exe. Call DnsFlushResolverCache to flush the DNS cache.,,0
949,Create dataproxy sub-package,0.53587246,"  automatically print the available subcommands, instead of an error if none is given.",,0
950,Use observable property for service instance,0.57291126,  service:,,0
951,Merge branch 'avoid-race-condition-when-updating-notification',0.48530143,Fix duplicated notifications in some situations.,,0
952,Swift format update.,0.5194805,Fix check for update versions and check for support for current version.,,0
953,Merge branch 'detect-mtu-on-wireguard-bugfix',0.6138721,Automatically attempt to detect and set the correct MTU for Wireguard tunnels.,,0
954,Add keyboard navigation component,0.6896286,"Improve navigation in the app using a keyboard, so that touchless devices (like TVs) can be used",,0
955,Add reconnect to cli,0.7679675,Add mullvad reconnect subcommand to the CLI to make the app pick a new server and reconnect.,,1
956,Add -v to mullvad-daemon on Linux,0.7098396,Renamed daemon binary from mullvadd to mullvad-daemon.,,1
957,Always call startForeground on start command,0.6221454,Fix bug getting daemon state on frontend start instead of assuming it.,,0
958,Fix missing method signature update,0.55702305,Fix version update notifications not appearing.,,0
959,Fix propTypes declaration,0.45458528,Fix erroneous styles in the settings view.,,0
960,Add GUI test for device revoked view,0.5862149,Check whether the device is valid when reconnecting from the error state.,,0
961,Merge branch 'drop-styles-helper',0.45390737,Resolve symbolic links and junctions for excluded apps.,,0
962,Wait with switch onChange until after transition,0.5421022,"Change the default value of the GUI auto-connect setting to ""off"" and respect the setting when",,0
963,Change preferences footer text to be more concise,0.55154735,  possible to fit more into the same area and makes text easier to read.,,0
964,Fix: forgot to call resume() on relays download task,0.586711,Fix reconnect on app resume. Don't reconnect the tunnel every time the app is opened.,,0
965,cosmetics,0.4290794,  consumer mode.,,0
966,Add Android login event,0.6677672,Add possibility to create account from the login screen.,,0
967,Update tun version. Update Cargo.lock,0.5830321,Fix version update notifications not appearing.,,0
968,Remove excessive logging in mullvad_daemon::wireguard,0.6461181,Stop reconnecting when using WireGuard and NetworkManager.,,0
969,Add features to TestOpenVpnBuilder,0.5647793,  OpenVPN by correctly applying the fix for,,0
970,Specify DNS servers in WinFw,0.7565866,  DNS servers set in system network preferences.,,1
971,Simplify log file backup creation,0.69757295,Save application logs to file.,,0
972,Add notification settings,0.7684368,Add notification dot to tray icon and system notification throttling.,,1
973,Merge branch 'ui-tweaks',0.35288775,  connecting.,,0
974,Update Fastlane,0.57853603,  Mullvad patches for faster connect and other improvements.,,0
975,Corrected state assignment,0.6456486,  state.,,0
976,Merge branch 'reset-dns-more-often',0.44958907,Improved compatiblitiy with newer versions of systemd-resolved.,,0
977,Fix banner sometimes incorrectly showing,0.8474107,"Fix banner sometimes incorrectly showing (e.g. ""BLOCKING INTERNET"").",,1
978,Ignore entry location if multihop is off,0.6270442,Prevent location request responses from being received outside the tunnel when in the connected,,0
979,Bump required rustc to 1.30.0,0.44940862,Upgrade wireguard-go to 20210521230051 (Windows: v0.3.14),,0
980,Update Cargo.lock for changed jsonrpc-* crates,0.42764217,Reset the tray icon padlock to the unsecured state when losing connectivity with the daemon.,,0
981,Extract temp install files to a unique temp dir,0.48492444,Ensure RPM package removes all application directories when uninstalled.,,0
982,Add reload and force reload to macOS application menu in dev mode,0.62772346,Fix other menubar context menus not always closing when opening app on macOS 11.,,0
983,Delete old-ID Mullvad TAP on updates,0.76016176,Remove Mullvad TAP adapter on uninstall. Also remove the TAP driver if there are no other TAP,,1
984,Refactor gettext catalogues merge,0.404262,Rename the problem-report tool to mullvad-problem-report.,,0
985,Enable button when user message isn't empty,0.6297916,"Fix disabled login button on login failure. Instead, the login button will now still be enabled",,0
986,Activate the merge_imports rustfmt feature,0.4441523,Add migration logic to restore lost settings after major Windows update.,,0
987,Include state transition in NewState,0.6132859,  state.,,0
988,Update RelaySettings annotation,0.8124549,  relay list updater.,,1
989,Merge remote-tracking branch 'origin/route-monitor-openvpn',0.6419173,Set up routes for OpenVPN using our route manager instead of relying on OpenVPN to do it.,,0
990,Merge branch 'fix-jni-listener-crash',0.5803782,"Fix possible crash when starting the app, caused by trying to use JNI functions before the library",,0
991,Add AccountDataState to filter out number of requests to get_account_data,0.66260064,Redact all account numbers in the account number history from problem reports instead of only the,,0
992,Wrap relay list in an AutoLocal,0.66321766,  mullvad relay list locations.,The reason for this change is that ui automator doesn't work well with webviews.,0
993,Remove comp-lzo OpenVPN setting,0.77978605,Remove --comp-lzo argument to OpenVPN. Disables any possibility of establishing a VPN tunnel,,1
994,Add ShutdownHandler for Main and Renderer,0.5816523,Fix navigation resetting to main view when toggling the unpinned window setting.,,0
995,Merge branch 'redesigned-voucher-dialog',0.3865425,Add changes dialog which will include the most notable changes in each new version.,,0
996,Update nftnl crate to fix memory leak,0.8127495,Fix memory leak in firewall code via updating nftnl dependency.,,1
997,Use function argument attributes for TunProvider,0.4088343,  parameters.,,0
998,Move Android ABI list to separate metadata entry,0.5753882,Add device management to the Android app. This simplifies knowing which device is which and adds ,,0
999,Merge branch 'add-consent-screen',0.47843945,Add welcome screen for newly created accounts.,This commit improves the test failure auto screenshot on newer devices. It also removes the auto-download of screenshots via gradle as it's rarely used.,0
1000,Drop external references,0.43846107,  from the excluded applications.,,0
1001,Connect: adapt for iPad,0.64035463,  or the quick-settings tile for the app to connect or disconnect.,,0
1002,Settings in reactxp,0.4530276,Allow configuration of OpenVPN mssfix option with GUI (under Advanced Settings).,,0
1003,Update rustfmt.toml,0.5564713,Update wireguard-go to v0.0.20200121,,0
1004,Add test for Preferences,0.4314673,  parameters.,,0
1005,SendAppStoreReceiptOperation: handle early cancellation,0.55863357,Cancel pending system notifications when the app becomes visible.,,0
1006,Merge branch 'ci-apt-update',0.42418873,Add version subcommand in the CLI to show information about current versions.,,0
1007,Update changelog for 2023.3-beta1 release,0.7886585,"Except the below, this is identical to 2021.6-beta1, see that change log for all changes since last stable release.",,1
1008,Merge branch 'daemon-limit-history',0.4828513,  via NetworkManager as well. This fixes the issue where the daemon will reconnect,,0
1009,Fix issue with conditional compilation,0.5545418,  if an error occurs.,,0
1010,Merge branch 'select-location-ux',0.46982193,* Selecting and changing location and servers,"Also changes source directory from ""java"" to ""kotlin"" which is supported since upgrading the project from AGP 3.x to 7.x.",0
1011,Merge branch 'update-account-number-label',0.550647,  account numbers.,,0
1012,Flow and lint fix,0.53996736,Fix memory leak in firewall code via updating nftnl dependency.,,0
1013,Clean up conversion from base64 to key types,0.45033956,Fix showing new key as invalid immediately after regeneration.,,0
1014,Correct translation of the polish language alternative,0.5893166,Add translations for Finnish and Danish.,,0
1015,Preferences: disable back button when editing,0.63137734,Make the quit button visible without needing to scroll down in the settings view.,,0
1016,Merge branch 'pinger-lock-send',0.4141109,Fix deadlock that could occur when the default route changed while initializing split tunneling.,,0
1017,Merge branch 'improve-voucher-submission-result',0.4104544,Improved compatiblitiy with newer versions of systemd-resolved.,,0
1018,Merge branch 'rename-tunnel-interface',0.5827743,"Rename tunnel interface to ""Mullvad"".",,0
1019,Add tunnel-log flag to daemon and pass it down,0.63040084,Add mullvad relay set tunnel-protocol subcommand to the CLI to specify what tunnel protocol,,0
1020,Warn about MULLVAD_API_DISABLE_TLS being set if the API address and host are not,0.7507545,Show a better error message when api.mullvad.net is unreachable.,,1
1021,Use new relay constraints and relay selector,0.7719078,Add relay and bridge constraints for restricting relay selection to rented or Mullvad-owned,,1
1022,Move enable_ipv6 to TunnelOptions,0.84398353,Add option to enable or disable IPv6 on the tunnel interface. It's disabled by default.,,1
1023,Add unit test for empty account history,0.6458134,Parse old account history formats correctly when they are empty.,,0
1024,Switch maps when connecting,0.64240634,Transition to connected state after all routes are configured. Avoids problems with reaching the,,0
1025,Merge branch 'add-oslog',0.4194489,Sign all binaries in the app instead of just the installer.,,0
1026,Operations: make transform operation does not erase initial input when input block is not provided,0.47428006,  token input field.,,0
1027,Create service side VoucherRedeemer,0.570689,  service:, Move map related stuff into MapViewController that's used as a child controller. Move UI related routines from main controller into content view. Fix projection used to align the center of the map with activity spinner. Rename Connect family of classes into Tunnel. Replace delegate in (ex) ConnectViewController with a single block handler.,0
1028,Remove the backup of electron-builder.yml,0.5495551,Fix RPM package containing unecessary files causing conflicts with other electron-builder based,,0
1029,Convert Modal.tsx to pure React,0.38792753,  adapter.,,0
1030,Remove unused app_dirs from mullvad-daemon,0.6899848,"Remove daemon log, cache and configuration directories during full uninstallation of the app.",,0
1031,Rotate the API endpoint when bridge constraints change,0.58149076,"Check and adjust relay and bridge constraints when they are updated, so no incompatible",,0
1032,Merge branch 'improve-compose-scrollbar-styling-droid-79',0.4272564,Improved compatiblitiy with newer versions of systemd-resolved.,,0
1033,Fix tile service crash,0.75604665,Fix app crash caused by quick settings tile.,,1
1034,Make Cell.Label a stateless component,0.38569143,  in the disconnected state. Not activated by default and can be changed via the CLI subcommand,,0
1035,Bump pfctl dependency,0.45517936,  MULLVAD_RPC_ADDRESS_PATH.,,0
1036,Merge branch 'restructure-workspace',0.4550827,  workspaces.,,0
1037,Merge branch 'refactor-set-account',0.5010942,Add ability to create new accounts from the CLI.,,0
1038,Change built libwg.so output path,0.5771111,Add CLI tools (the resource/ directory) to the system PATH.,,0
1039,Merge branch 'improve-ipc-errors',0.48941988,Fix error printed from the CLI when issuing relay update.,,0
1040,Update toggle if allow LAN settings changes,0.69817734,Fix internet not working for a minute or two after changing Allow LAN setting.,,0
1041,Add a constant for RPC calls that do networking,0.5579192,"Add ability to use WireGuard over TCP towards all relays via the desktop CLI. However,",,0
1042,Create VPN permission response Request variant,0.7661691,"Fix crash when VPN permission is revoked, either manually or by starting another VPN app.",,1
1043,Update installer to use ndis5 TAP driver on Windows 7,0.76644313,Upgrade NDIS 6 TAP driver from 9.21.2 to 9.24.2.,,1
1044,Screenshots: dismiss changelog,0.6224603,Swiping to remove app from the Recents/Overview screen.,,0
1045,Reset firewall from Linux build-scripts,0.68175507,Stop resetting the firewall after an upgrade to not leak after an upgrade.,,0
1046,Add WinNet_ActivateConnectivityMonitor(),0.6050344,Add option to enable auto-connecting behavior,,0
1047,Update WINDNS testing project with config sink,0.51143825,Update wireguard-nt to 0.10.1.,,0
1048,Merge branch 'refine-distribution',0.45667115,  fragmentation.,,0
1049,Refactor animations,0.51605916,Fix window flickering by disabling window animations.,,0
1050,Save account cache after reading it,0.6061678,Only use the account history file to store the last used account.,,0
1051,Force split tunnel driver to remain in engaged state while blocking,0.662256,Fix deadlock that could occur when the default route changed while initializing split tunneling.,,0
1052,Merge branch 'unify-logging-format',0.4708206,Remove all log files on uninstall. Clear install.log on upgrades.,,0
1053,Rsync built artifacts to releases.mullvad.net,0.6546837,  MULLVAD_RPC_ADDRESS_PATH.,,0
1054,Drop Promises,0.42398244,* 2020.4-beta1.,,0
1055,Merge branch 'bump-android-sdk-version',0.54684603,  Android versions.,,0
1056,Fix disabled location text color,0.6245187,Fix incorrect location information sometimes shown in main screen.,,0
1057,Update project.pbxproj,0.51486707,Fix issue with getting PF status due to an ABI change on macOS 12 Beta 9.,,0
1058,Hide chevron when normal label is shown,0.41660395,Prevent tray icons from being extracted to %TEMP% directory.,,0
1059,Avoid blocking inside onStartCommand,0.62929684,Restrict which applications are allowed to communicate with the API while in a blocking state.,,0
1060,Replace tempdir with tempfile in mullvad-rpc tests,0.61946446,  MULLVAD_RPC_ADDRESS_PATH.,,0
1061,Show key age in local timezone,0.8106265,Show WireGuard key age in local timezone instead of UTC.,,1
1062,Merge branch 'fix-tunnel-manager-stop-bug',0.58831525,Fix split tunneling not being correctly configured after restarting the app. ,,0
1063,Hide keyboard when input focus is lost,0.6095319,Autohide the main window on focus loss.,,0
1064,"Fix typo ""Elector"" to ""Electron""",0.4266178,Update Electron from 11.4.9 to 15.0.0.,,0
1065,Refactor and implement tunnel-state tests,0.6947356,  tunnel state changes.,,0
1066,Use new extension when editing custom DNS address,0.70537996,Add support for DNS configuration using resolvconf.,,1
1067,Derive FromJava for DnsOptions,0.48553923,  systemd-resolved directly to manage DNS. ,,0
1068,Add webview to enable e2e test verification,0.5149641,Improved reliability of the connectivity check workaround by adding an extra captive portal check,,0
1069,Merge branch 'ci-cache-win-modules',0.4247113,Improved compatiblitiy with newer versions of systemd-resolved.,,0
1070,Merge branch 'windows-st-monitor-drives',0.51509386,Windows,,0
1071,Remove noop ternary op,0.5879829,Removed,,0
1072,Define INTERESTING_EVENTS,0.35522443,  processes.,,0
1073,Merge branch 'support-keyboard-done-button-for-custom-dns',0.42607427,Add option to enable auto-connecting behavior,,0
1074,Change build container CARGO_TARGET_DIR to allow cargo clean,0.4680341,"Add factory-reset CLI command for removing settings, logs and clearing the cache.",,0
1075,Refactor KeyStatusListener to remove setUpJob,0.61870766,Fix the issue when regenerating the WireGuard key and dismissing the settings at the same,,0
1076,Add daemon states structs,0.75284207,  struct sent from the daemon.,,1
1077,Remove dependency on validated,0.519735,  uninstalling/purging.,,0
1078,Store problem report file in app's files directory,0.5737331,Save application logs to file.,,0
1079,The Backend class is no longer an EventEmitter,0.47574717,Fix the notification sometimes leaving the foreground and becoming dismissable even if the UI was,,0
1080,Enable wireguard-nt with temporary CLI switch,0.73546076,Make wireguard-nt the default driver for WireGuard. This is used instead of wireguard-go and,Unifyies the Android DNS options with the desktop DNS options so that the Android<->Daemon FFI gets support for content blockers. This UI for content blockers will be implemented in a separate commit.,1
1081,Add LABELs to the android image,0.64442575,Android,,0
1082,Automatically print help when no subcommand given,0.902192,"  automatically print the available subcommands, instead of an error if none is given.",,1
1083,Update paths to start with crate:: etc,0.53620803,Add CLI tools (the resource/ directory) to the system PATH.,,0
1084,Merge branch 'win-fix-power-mgmt-queue',0.4417385,Fix issue where MTU could not be manually set in the app.,,0
1085,"Use the current account for device functions in the CLI, if no account is given",0.6734885,Add ability to create new accounts from the CLI.,,0
1086,Merge branch 'bump-shadowsocks',0.49726185,Upgrade shadowsocks-rust to version 1.8.10.,,0
1087,Establish WFP object registry,0.4170525,Connect to the API only via TLS 1.3,,0
1088,Merge branch 'add-disable-auth-flag',0.48077685,Remove the help subcommand in the CLI. Instead get help with the --help long flag.,,0
1089,Remove default route tracking on Linux,0.7063582,Fix route parsing bug in route monitor by ignoring loopback routes.,,1
1090,Remove RPC address file after integration test,0.5532775,Ensure RPM package removes all application directories when uninstalled.,,0
1091,Merge branch 'fix-openvpn-plugin-path',0.65150785,  OpenVPN by correctly applying the fix for,,0
1092,Merge branch 'remove-rpc-address-remains',0.5236827,"Make the log, cache, settings and RPC address directories configurable via the following",,0
1093,Don't auto-connect when option is unset,0.7947056,Add option to enable auto-connecting behavior,,1
1094,Describe VPN permission fix in the changelog,0.78723943,"Fix crash when VPN permission is revoked, either manually or by starting another VPN app.",,1
1095,Use less return keywords around waiting for OpenVPN,0.6685357,Increase timeout waiting for OpenVPN to shut down cleanly.,,0
1096,Fix logging of DNS changes,0.7767018,Fix thrashing due to DNS config monitoring.,,1
1097,Remove use of dev-server since dev-tools now work for file:// URLs,0.52517354,"Remove daemon log, cache and configuration directories during full uninstallation of the app.",,0
1098,Use wireguard-nt by default,0.8664733,Make wireguard-nt the default driver for WireGuard. This is used instead of wireguard-go and,,1
1099,Update changelogs to link to audit document,0.5083864,For the changes since last stable release see the changelogs for all the betas since then:,,0
1100,Disable notification transition and update snapshots,0.69358754,Cancel pending system notifications when the app becomes visible.,,0
1101,Bump 1.0.10,0.50523174,  0.10.4.,,0
1102,Rename mullvad-metadata -> mullvad-paths,0.7636572,"Rename directores for settings, logs and cache from mullvad-daemon to mullvad-vpn.",,1
1103,Add privacy disclaimer on first start,0.80098885,Add initial privacy consent which is showed on each start until approved,,1
