Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Fixes an issue where the key photo for an event could appear blurry in the event overview if the key photo had an extreme aspect ratio. Closes #1202.,0.47818732,Photos taken on the same day show under the same event,,0
Corrects an incorrect addition to the THANKS file.,0.38112348,* Updated translations,,0
Fixes an issue where Shotwell failed to start when installed a certain way on Fedora systems using the new Red Hat Unified Directory Structure. Closes #5181.,0.43746203,"Replace all instances of ""Shotwell"" with ""Photos""",,0
"Uses new EXIF metadata fields, including mapping from ratings stars to percents. Closes #5451.",0.38067073,Photos 2.6.0 is out!,,0
"Changes saved search and search filter logic such that it ignores diacritical marks (this is to say, the character 'é' is equivalent to 'e'). Closes #6670.",0.26365468,The list of issues closed by this release can be found here.,,0
Fixes a grammatical error in the flagging photos progress dialog box. Closes #6457.,0.43078858,Photos 0.2.5 is out!,,0
Migrates the slideshow settings dialog away from table and into grid; part of #5838.,0.39575422,Move Toggle Sidebar and Toggle Photo Info actions to the main menubutton,,0
Migrates the extended info window away from a table and into a grid as required by #5838.,0.26496664,The list of issues closed by this release can be found here.,,0
Corrects a problem where creating a new event from items highlighted in the library page wouldn't cause the app to navigate to the new event.  Fixes #6728.,0.28659752,Photos taken on the same day show under the same event,,0
Increases performance of the folder tree view. Closes #6715.,0.35355353,* Use Gtk.FileChooserNative throughout,,0
Updates version number to 0.14.1+trunk.,0.41281757,pantheon-photos 0.2.4 is out!,,0
Updates NEWS and debian/changelog files in preparation for Shotwell 0.14.1 release.,0.47582418,pantheon-photos 0.2.4 is out!,,0
Corrects a problem where pressing [Shift] while viewing an image whose original orientation was anything other than top-left would cause the image to 'snap' to top-left inappropriately; fixes #6734.,0.5232069,Focus photos on startup when previewing to fix navigating with left and right arrow keys,,0
The new Graph API-based Facebook Connector correctly sets the privacy level on video uploads. Closes #6694.,0.25202656,The list of issues closed by this release can be found here.,,0
Fixes a translation issue in the Greek translation introduced by my most recent round of translation pulls from Transifex. Special thanks to Joe Bylund for spotting this as I clearly overlooked it when integrating the latest round of translations. Closes #6713.,0.5463784,* Updated translations,,0
Updates translations in anticipation of the Shotwell 0.14.1 release.,0.5372029,Translation updates,,0
Fixes a missing mnemonic in direct-edit mode; fixes #6696,0.26925883,* Updated translations,,0
Updates the Facebook Connector to robustly recover from type 7 and type 8 errors. Closes #6586.,0.3695193,The list of issues closed by this release can be found here.,,0
Corrects a problem with 013588718406e2749f7f3b6910a1dce3770113f7 where the Makefile would try to validate the .desktop file before checking whether the desktop validator was actually installed.,0.44332194,* Fix building against latest gexiv2,,0
Prevent the app from jumping from the library page to an event if an image is dragged there; fixes #4014.,0.4037399,Focus photos on startup when previewing to fix navigating with left and right arrow keys,,0
Corrects an issue where the makefile blithely assumed that all computers would already have desktop-file-utils installed; ref #6691.,0.33739632,* Fix building against latest gexiv2,,0
Fixes a capitalization and punctuation error in the German translation file. Closes #6690.,0.5433396,Translation updates,,0
Runs 'desktop-file-validate' on the generated .desktop files and dies early during build time if there's a problem; fixes #6570.,0.38245422,* Use Gtk.FileChooserNative throughout,(Also corrects a problem with misc/shotwell-viewer.desktop.head),0
"Revert ""Causes the application to fall back to the current pixbuf size in Extended Properties->Original Dimensions if the image's dimensions couldn't be read from the metadata; ref #6585."" (should not have been pushed)",0.29609337,Photos 0.2.5 is out!,This reverts commit 547e2251fe0cff819b729fb79415f165d8ed9941.,0
Causes the application to fall back to the current pixbuf size in Extended Properties->Original Dimensions if the image's dimensions couldn't be read from the metadata; ref #6585.,0.23935442,Photos 2.6.0 is out!,,0
Preserve the orientation field for .JPGs when exporting them with stripped metadata; ref #6684.,0.22519213,New actions to copy image or metadata to clipboard,,0
Changes the way displaying the unmodified version of a photo is handled to use the precache and avoid a crash in direct mode; ref #6236.,0.3762644,Photos 2.6.0 is out!,,0
Ensures that the icon associated with the startup progress dialog is the Shotwell application icon; closes #6641.,0.4510865,"Replace all instances of ""Shotwell"" with ""Photos""",,0
"Removes all hard dependencies on X11 libraries, making Shotwell display-server agnostic and able to run under Weston/Weyland. Closes #6606.",0.3584174,pantheon-photos 0.2.4 is out!,,0
Adds corrupt image errors to the family of errors detected by the import logging system. Closes #6445.,0.4328275,Avoid a crash when importing videos,,0
Makes 'configure' smarter about handling the case where no compatible libGPhoto2 installation is found; fixes #6579.,0.5129598,pantheon-photos 0.2.4 is out!,,0
"For raw files, don't use the embedded preview on the photo page if it's less than 1024 px along its major axis; closes #6594.",0.4274878,Photos 2.6.0 is out!,,0
Fixes strftime strings that generated bogus dates in the Catalan translation. Closes #3943.,0.51150537,* Updated translations,,0
"Forces the search filter to propagate to checkerboard pages when they're switched to, more closely matching what the user intuitively expects. Fixes #4300.",0.26384646,Add checkerboard behind semi-transparent photos in grid view,,0
Increments version number to 0.14.0+trunk.,0.36847892,Photos 0.2.5 is out!,,0
This is the 0.14.0 release image.,0.40103528,Photos 0.2.5 is out!,,0
Updates French translation in preparation for the 0.14.0 release.,0.61507857,Translation updates,,0
Modifies the video reader to ignore auxilliary video container files that come as part of AVCHD bundles. Closes #4943.,0.46221122,Avoid a crash when importing videos,,0
Adds missing command line options to the manpage. Closes #3998.,0.29704455,The list of issues closed by this release can be found here.,,0
Fixes a bug in the Portuguese translation that affected generation of the .desktop file.,0.4889552,Translation updates,,0
"Changes the semantics of ""unsetting"" a configuration key in the GSettings configuration engine to mean ""reset the GSettings key to its default value."" In the past, unsetting was a no-op. Closes #6578.",0.2517574,Fix keyboard activation in tool windows,,0
Changes error handling sequence in response to token refresh failures in Picasa connector to ensure users whose client IDs were changed by the previous commit are properly logged out.,0.32383993,pantheon-photos 0.2.4 is out!,,0
Changes Picasa client ID and client secret in attempt to interoperate better with UOA.,0.32766718,pantheon-photos 0.2.4 is out!,,0
"Fixes a serious issue in which the endpoint test HTTP transaction run against the Facebook login server would fast-fail, preventing new users from logging into Facebook. Closes #6546.",0.32337895,The list of issues closed by this release can be found here.,,0
"Fixes numerous translation glitches and re-versions translation files to 0.14.0 in anticipation of the upcoming Shotwell 0.14 release. Closes #6431, #6424, and #6127.",0.47966564,Translation updates,,0
Increases the time Shotwell allows the shotwell-video-thumbnailer helper process to run before killing it. Mitigates some GStreamer 1.0 issues. Closes #6519.,0.43163246,"Replace all instances of ""Shotwell"" with ""Photos""",,0
"Corrects a problem where the extended properties box could show stale information after a raw was highlighted, then de-selected. Fixes #6500.",0.32223296,Photos 2.6.1 is out!,,0
"The video thumbnailer now seeks to a fixed value of 1 second into the video's duration in all cases. Previously, it seeked to a timecode that was determined dynamically by taking a percentage of the total video length.",0.2717765,Redesigned Photo Viewer icon,,0
Corrects a problem where .BMPs couldn't be rotated correctly if metadata-writing were turned on; fixes #3845.,0.3270679,Photos 0.2.5 is out!,,0
Consumes 'F2' keypresses when nothing is selected in an event to prevent the sidebar from acting on them; fixes #4436.,0.40846738,Fix keyboard activation in tool windows,,0
Relaxes an assertion that could fail while removing media sources from a view tracker (and logs the condition that causes the assertion); fixes #6481.,0.30484113,Avoid a crash when importing videos,,0
Removes an unneeded dependency; fixes #6173.,0.4233114,* Fix building against latest gexiv2,,0
Update debian/changelog for Daily Build PPA,0.27028152,Translation updates,,0
Replaces an assertion with a short-circuit return and a debug message. Closes #5155.,0.20707582,The list of issues closed by this release can be found here.,,0
Prevents the background-task progress bar from appearing if there are too few tasks pending to justify it; fixes #2512.,0.27669287,The list of issues closed by this release can be found here.,,0
"Relaxes an assertion that could occasionally fail in the SourceHoldingTank, as well as adds some logging for the problem to help us address it in the future; ref #3981.",0.31896326,* Fix building against latest gexiv2,,0
Updates version number to 0.14.0pr1+trunk.,0.40264654,pantheon-photos 0.2.4 is out!,,0
Updates version number in Makefile and translation files for the Shotwell 0.14.0PR1 pre-release.,0.47572786,Photos 0.2.5 is out!,,0
Works around a problem where a TreeSet could leak references when going out of scope (this led to a leak and crash in Geary); fixes #6478.,0.22289091,* Fix building against latest gexiv2,,0
Allows compilation with both valac 0.18.x and 0.19.x. Closes #6406.,0.40740317,* Fix building against latest gexiv2,,0
Fixes an issue where charset annotations could migrate their way into the content text of photo comments. Closes #6359.,0.43235508,Photos 2.6.4 is out!,,0
Patch adds a progress bar dialogue if more than 1000 media sources are being flagged or unflagged at once. Fixes #2937.,0.2685257,Avoid a crash when importing videos,,0
Proposed patch would make it possible to change the raw developer from the context menus; fixes #4058.,0.32339892,* Fix building against latest gexiv2,,0
"Causes the 'undated' entry to remain at the next-to-last part of the list, right before 'no event'. Ref #1632.",0.33855227,Photos taken on the same day show under the same event,,0
Fixes an issue in which Shotwell was unable to produce thumbnails for -- and thus import -- photos generated by a recent-model Blackberry camera. Closes #6053.,0.5321051,Photos 2.6.1 is out!,,0
"Makes the search/filter bar's visibility state a persistent property, so Shotwell now remembers whether the search/filter toolbar is visible between runs. Closes #6416.",0.4674718,"Replace all instances of ""Shotwell"" with ""Photos""",,0
Corrects a problem where the 'Shotwell' development could be inappropriately rotated twice for portrait camera-raw images; fixes #4262.,0.3987175,pantheon-photos 0.2.3 is out!,,0
Corrects an issue where the master's orientation could be inappropriately written to after an external edit; fixes #6430,0.31464446,* Updated translations,,0
Ensures that rejected photos are not visible at startup. Closes #4300.,0.34338722,Photos 2.6.3 is out!,,0
"Instead of rotating the pixels and dimensions on export, if we're being asked to write a JPEG, we write the pixels normally and let the orientation field do the rotation for us, fixes #1938.",0.2875197,Photos 2.6.3 is out!,NOTE: this does not fix the case where reverting after an external editor has set the _modified.jpg to top-left; this was broken out into its own bug.,0
Updates POT files in the wake of the Shotwell 0.14 string freeze to prepare for the upcoming release.,0.4260636,Photos 0.2.5 is out!,,0
Allows uploading of event comments to Piwigo. Closes #6381.,0.3118267,The list of issues closed by this release can be found here.,,0
Adds three additional slideshow transition effects. Closes #6411.,0.25396302,Redesigned Photo Viewer icon,,0
Makes permissions problems leading to write failures show up under manifest.write_failed; closes #5786.,0.2579462,Fix a possible crash with invalid date and time info,,0
Proposed patch would add the path to the currently-displayed development for a raw file to the extended information window; closes #6408.,0.38310444,* Use Gtk.FileChooserNative throughout,,0
"Adds special-case, date and time correction logic that works around a date encoding problem present in some HTC Android phones. Closes #3314.",0.456535,Fix a possible crash with invalid date and time info,,0
"Proposed patch would show the filesize of the master raw, rather than the development, in extended info; closes #6407.",0.27787346,The list of issues closed by this release can be found here.,,0
Prevents multiple spurious copies of the same image from being generated when the developer is changed; closes #5681.,0.34670493,Redesigned Photo Viewer icon,,0
Uses sort-by-title as a fallback when the configuration system (GSettings or GConf) gives an invalid sort criteria value. This is a major improvement over the previous behavior where Shotwell would error out and crash. Closes #6253.,0.4651969,"Replace all instances of ""Shotwell"" with ""Photos""",,0
Adds a random slideshow transition. Closes #6275.,0.19687513,Add Open In menu to the photo viewer,,0
"Modified the text on the straighten tool's affirmative button, fixes #4822.",0.30398333,Fix keyboard activation in tool windows,,0
Proposed patch would put these in the right place the next time the .pot generator is run; closes #5973.,0.28140575,* Use Granite.MessageDialog throughout,,0
"Allows the user to save a detailed log of any import complications (duplicates, file errors, etc.). Closes #2593 and #3126.",0.32838905,Avoid a crash when importing videos,,0
Corrected a typo that broke compilation.,0.5085502,* Fix building against latest gexiv2,,0
Corrects a problem where the developer in the photo row could be re-set inappropriately after deleting a stale development .jpeg; closes #6390.,0.44413966,Photos 2.6.1 is out!,,0
"Checks whether we're running on an RTL locale or not, and if so, flips the arrow glyph before adding it to the affected string; fixes #5900.",0.3029862,* Updated translations,,0
Fixes some broken pango markup in ja.po; ref #6385.,0.3096988,* Updated translations,,0
Makes RawDeveloper.CAMERA the default; closes #4702.,0.3377092,Photos 2.6.4 is out!,,0
Adds support for uploading photo comments to the Piwigo Connector.,0.43641007,Photos 2.6.4 is out!,,0
Displays seconds in photo exposure date/time in the extended information pane. Closes #5709.,0.39177373,Photos taken on the same day show under the same event,,0
"Fixes a UI nit in which the ""Edit Title"" and ""Edit Tags"" dialogs failed to conform to the GNOME HIG. Closes #6262.",0.32454878,* Use Gtk.FileChooserNative throughout,,0
Fixes a variety of user experience nits related to adding comments to photos and events. Closes #6353.,0.43018314,Photos 2.6.4 is out!,,0
Adds four additional core slideshow transitions. Closes #6347.,0.26127976,The list of issues closed by this release can be found here.,,0
Shotwell no longer runs the gsettings-data-convert tool on startup. Closes #6369 and #6252.,0.48225886,"Replace all instances of ""Shotwell"" with ""Photos""",,0
"Fixes up 'stale' RAW thumbnails that were generated by older, buggier versions of Shotwell when the developer was set to 'camera'; ref #6315.",0.41254097,Photos 2.6.0 is out!,,0
"Fixes a Raring-specific crash in the new, Graph API-based Facebook Connector. Closes #6345.",0.34605122,The list of issues closed by this release can be found here.,,0
Adds the capability to annotate events with comments. Closes #6271.,0.32691878,The list of issues closed by this release can be found here.,,0
Adds a breadcrumb comment to a seemingly-unusual snippet of code in EditingTools.vala.,0.2654775,Fix pasting in comment box,,0
Adds all of the user's photo albums to the album selector list in the publishing options pane of the Facebook Connector regardless of the value of the Facebook can_upload flag for that album. This change may need to be undone later as Facebook policies change.,0.2628335,Photos 0.2.5 is out!,,0
Changes the way the startup progress bar calculates progress percentage. Closes #3572.,0.2540154,The list of issues closed by this release can be found here.,,0
"Fixes up raw developer on images imported from a camera after importing is complete; fixes #4149, fixes #4692.",0.39314047,Photos 0.2.5 is out!,,0
Re-implements support for publishing videos and mixed media (photos and videos) to Facebook. Closes #6312.,0.39940935,Photos 2.6.0 is out!,,0
"Increases the size of the Edit Title, Add Tags, and Modify Tags dialogs, making entry of long titles or many tags much easier. Closes #6313.",0.3237787,Redesign a large number of dialogs,,0
"Migrates the Facebook Connector to the new Graph API. Closes #4110, #5873, #6111, #6103.",0.3106944,The list of issues closed by this release can be found here.,,0
"Makes the 'extended information' window display the path to the master file, rather than the currently-displayed one; closes #4137 .",0.42080668,* Use Gtk.FileChooserNative throughout,,0
"Causes a null string set to be considered equal to an empty one, since it follows that they both have 0 elements. Closes #4297.",0.19513677,Fix a possible crash with invalid date and time info,,0
Prevents the application from inappropriately renaming 'sister' JPEG files -and- forces the application to always prefer the camera development over the embedded one if it's available; closes #4149.,0.42085332,Photos 2.6.0 is out!,,0
Updating Debian control to gexiv2 0.5.0,0.6141975,* Fix building against latest gexiv2,"This is technically not required for building Shotwell, but we want to move automated packaging builds now and in the future to newer versions.",0
Implements a major new feature: the ability to add comments to photos. Closes #1573.,0.5097945,Photos 2.6.0 is out!,,0
Corrects a problem in which pushing the left arrow key mapped to a rightward transition to the previous photo in the slideshow view. Closes #6258.,0.46893078,Focus photos on startup when previewing to fix navigating with left and right arrow keys,,0
Displays a more user-friendly error message when the Vala compiler is not present or is the wrong version. Closes #1856.,0.45517418,* Fix building against latest gexiv2,,0
"Prevents inappropriate deletion of camera-generated raw developments, closes #4207, closes #6238.",0.32585144,The list of issues closed by this release can be found here.,,0
Corrects some spacing issues.,0.35466415,* Updated translations,,0
Fixes a build system issue in which the GSchema XML files would not be properly recompiled. Closes #6178.,0.4549839,* Fix building against latest gexiv2,,0
Adds icons to the publishing service selector drop-down menu; closes #1321.,0.34959263,Redesigned Photo Viewer icon,,0
Expands the set of desktop keywords. Closes #6075.,0.31782553,The list of issues closed by this release can be found here.,,0
Causes the application to regenerate a missing raw development as needed; closes #6237.,0.3475212,* Fix building against latest gexiv2,,0
Makes the folders view in the sidebar recursively display folder contents. Closes #6211.,0.37450808,* Use Gtk.FileChooserNative throughout,,0
Fixes a French translation issue. Closes #6213.,0.5054912,* Updated translations,,0
"Copies the Tumblr publishing service icon to the appropriate system resource directory when ""make install"" is invoked. Closes #6242.",0.27611777,pantheon-photos 0.2.3 is out!,,0
Deletes 'stale' development .jpg when the user switches RAW developers; closes #4141.,0.2993943,Photos 0.2.5 is out!,"...if and only if the 'stale' image is not a user-supplied/camera-created one (to wit, the JPEG file of a RAW+JPEG pair).",0
Prevents the library directory itself from getting deleted as we walk up the parent tree; closes #6241.,0.23103398,pantheon-photos 0.2.4 is out!,,0
"Updates copyrights to 2013 across all source files, translations, and custom vapis. Closes #6194.",0.40496448,The list of issues closed by this release can be found here.,,0
Causes video thumbnails to get regenerated if lost; closes #6152.,0.4174465,Avoid a crash when importing videos,"Also moves some code around so regeneration for both stills and videos happens in the same spot, improving code navigability.",0
Makes text entry dialogs resizable. Closes #6097.,0.46864045,Redesign a large number of dialogs,,0
Implements a basic folder tree in the sidebar. Closes #1594.,0.32236454,* Use Gtk.FileChooserNative throughout,,0
Error in documentation: Closes #6117,0.38350448,The list of issues closed by this release can be found here.,,0
Corrects a problem where ./configure would blithely accept bogus arguments; closes #6015.,0.40181404,* Fix building against latest gexiv2,,0
Increases MIN_VALAC_VERSION to the earliest version of valac that ships with vapi files for GStreamer 1.0.,0.34320843,* Fix building against latest gexiv2,,0
Ports Shotwell to GStreamer 1.0. Closes #6055.,0.33405998,Avoid a crash when importing videos,,0
Fixes an issue where we were supplying an invalid argument to the configure script; closes #6016.,0.34469897,* Fix building against latest gexiv2,,0
Allows selection of a sub-album or category when publishing to Piwigo. Closes #3749.,0.2631075,Photos 0.2.5 is out!,,0
Allows the user to show & hide the sidebar. Closes #5346.,0.3406875,Move Toggle Sidebar and Toggle Photo Info actions to the main menubutton,,0
"Prevents file discovery and metadata writing from starting before ALL initialization, including tag list population, is completed.",0.27645782,* Use Gtk.FileChooserNative throughout,Fixes #5992.,0
Modifies thumbnail cache system to correctly support multiple libraries. Closes #5986.,0.44236964,Photos 2.6.0 is out!,,0
Adds Joseph Bylund to the THANKS file.,0.14126223,* Use Granite.MessageDialog throughout,,0
Modifies RAW photo development logic to properly copy original photo metadata into generated developments. Closes #4372.,0.39154118,Photos 2.6.0 is out!,,0
Allows the user to suppress the upload of tags when publishing to Piwigo. Closes #6156.,0.31246865,The list of issues closed by this release can be found here.,,0
Made sure that the required versions in debian/control match what's in Makefile. Fixes #5965.,0.3497522,* Fix building against latest gexiv2,,0
Updates the help documentation to correct an outdated help entry.,0.3720376,* Updated translations,,0
Fixes assorted spelling errors. Closes #5926.,0.35714346,* Updated translations,,0
Flattens hierarchical tags before publishing them to Picasa. Closes #5909.,0.35500288,"Replace all instances of ""Shotwell"" with ""Photos""",,0
Adds the ability to use the Shotwell title of a photo as its Piwigo description instead of its Piwigo title. Closes #5999.,0.44756198,Photos 2.6.0 is out!,,0
"Updates version number to 0.13.1+trunk, merges in changes to NEWS and debian/changelog from the 0.13.1 release.",0.40923214,The list of issues closed by this release can be found here.,,0
Uninstalls the filter when the search bar is dismissed; fixes #5912.,0.2626304,Fix keyboard activation in tool windows,,0
"Attempts to guard against obviously-malformed XML responses -and- checks whether the freshly-parsed Xml.Doc* has zero children; closes #5822, closes #5907.",0.22197545,* Fix building against latest gexiv2,,0
Changes the logic of spin_event_loop() such that it is the same as the canonical form for interstitial event processing as described in the Gtk+ 3 documentation (see link). Closes #5844.,0.3376572,* Use Gtk.FileChooserNative throughout,,0
Forces the search bar to be visible whenever the star filter is changed from the menus; closes #5912.,0.26200762,Add Open In menu to the photo viewer,,0
Removes a bit of unneeded code that worked around a no-longer-existant binding problem.,0.21623972,The list of issues closed by this release can be found here.,,0
Tries to use Gtk.Application.inhibit() and friends instead of calling directly into dbus; closes #5903.,0.44027892,* Use Gtk.FileChooserNative throughout,,0
Closes #4523; corrects an issue where the parent directory of the desired import location would occasionally be seen as the import location.,0.29904434,* Use Gtk.FileChooserNative throughout,,0
Suppresses spinning the event loop during one of the two status reporting callbacks made during the export process. Closes #5827.,0.2717169,Avoid a crash when importing videos,,0
Don't attempt to restore the cursor if there are 0 thumbnails in the current checkerboard; closes #5919.,0.34180528,Add checkerboard behind semi-transparent photos in grid view,,0
Fixes an error in the German shotwell-core translation file; closes #5931.,0.4765764,"Replace all instances of ""Shotwell"" with ""Photos""",,0
Migrates the print dialogue's custom image settings tab to Glade; part of #5838.,0.39193135,photos 2.6.5 is out! ,,0
"Adds missing semicolons to Arabic, Spanish, Chinese-TW and German .po files; closes #5860.",0.39790004,Translation updates,Many thanks to Damien Lallement for his gracious help.,0
"Closes #5050, closes #5086; moves the settings migrator someplace sensible, causes the migrator to clean up old paths.",0.28180835,The list of issues closed by this release can be found here.,,0
Moves the Piwigo schema to be with the other core publishing plugins' schemata; closes #5646,0.25683433,pantheon-photos 0.2.3 is out!,,0
"Proposed patch would fix #3520, #5160; explicitly whitelists some more common video storage paths for Sony cameras.",0.3314143,The list of issues closed by this release can be found here.,,0
Corrects a problem where a signal callback could inadvertently get disconnected after the object the signal lived in was destroyed; closes #5841.,0.28457335,The list of issues closed by this release can be found here.,,0
Updates master Makefile version number to 0.13.0+trunk,0.37677667,* Fix building against latest gexiv2,,0
"Updated NEWS, debian/changelog, and Makefile to prepare for 0.13.0 release.",0.40500945,The list of issues closed by this release can be found here.,,0
"Simplifies debian/control by removing phantom libunity dependency, removing unnecessary runtime dependencies already managed by shlibs:Depends, and adds a dconf-tools runtime dependency for the gsettings migrator tool. Closes #5853, #5852, #5851.",0.2429142,* Use Granite.MessageDialog throughout,,0
Updated Shotwell Extra Plugins translations for the Shotwell 0.13 release.,0.47699213,"Replace all instances of ""Shotwell"" with ""Photos""",,0
Updates the Shotwell core translation set for the Shotwell 0.13 release.,0.5106119,Translation updates,,0
Causes rejected photos to not be chosen as event thumbnails (unless the event contains nothing but rejected photos); closes #3682.,0.45235696,Photos taken on the same day show under the same event,,0
Allows the application to build with Vala 17.7; closes #5803.,0.45710847,* Fix building against latest gexiv2,,0
Fixed #5048 (PPA build with Unity support).,0.352689,* Fix building against latest gexiv2,,0
Fixed broken build.,0.44979712,* Fix building against latest gexiv2,,0
Closes #5774; corrects an error where the library window would incorrectly assume all pages it was handling were checkerboard pages.,0.35385957,The list of issues closed by this release can be found here.,,0
Closes #5050; moves settings path to /org/yorba/shotwell and copies over old settings data from /apps/.,0.536253,"Replace all instances of ""Shotwell"" with ""Photos""",,0
Allows time and date strings to be drawn from the locale in LC_TIME if it's different from the one in LC_MESSAGES; closes #2462.,0.4371668,Fix a possible crash with invalid date and time info,,0
"Fixed #5213 (add ""bottom-toolbar"" class to bottom toolbar).",0.36568817,Move Toggle Sidebar and Toggle Photo Info actions to the main menubutton,,0
Removes test to see whether incoming photo is in pending or not; closes #5761.,0.37018925,Photos 2.6.1 is out!,,0
"Re-closes #5160; adds support for some Sony cameras that put stills in DCIM, but videos in /PRIVATE/SONY/...",0.3064599,Photos 2.6.0 is out!,,0
Proposed patch would ensure key commands get propagated from full-screen mode to other parts of the app correctly; closes #3883.,0.35673758,Fix keyboard activation in tool windows,,0
Adds a Keywords entry to the desktop integration file template. Closes #5550.,0.31798983,* Use Gtk.FileChooserNative throughout,,0
Fixes a build breakage that occurs with valac 0.17.6. Re-closes #5431.,0.43707424,* Fix building against latest gexiv2,,0
Adds support for Tumblr publishing to the Shotwell Extras plugin pack. Closes #5431.,0.44139054,Photos 2.6.0 is out!,,0
Added NEWS and changelog entries for 0.12.90; closes #5763.,0.54179585,The list of issues closed by this release can be found here.,,0
Closes #5744; Corrects an issue where the border around the histogram  would render incorrectly ,0.2590612,The list of issues closed by this release can be found here.,on Ubuntu 12.10 with Ambiance and Radiance.,0
Fixes an inconsistently formatted string pointed out by a user (Roumano) on the mailing list.,0.36324468,* Updated translations,,0
Incremented version number to 0.12.90+trunk.,0.42280972,Photos 0.2.5 is out!,,0
Removes reference to Vala 0.10-specific directory; closes #5194.,0.2830396,* Fix building against latest gexiv2,,0
Prevents critical assertions from firing when the Adjust tool is spawned; closes #5704.,0.32775548,Fix keyboard activation in tool windows,,0
Skips out on changing to the import page for cameras added during the initial population of the camera table; closes #5717.,0.35456014,Avoid a crash when importing videos,,0
Updates the Straighten Tool icon with a new version that features simpler lines and more closely matches the Shotwell toolbar color palette.,0.48209852,Redesigned Photo Viewer icon,,0
Fixes #1550 by writing log messages to stderr when not previously done.,0.2634782,* Use Granite.MessageDialog throughout,"log_file_stream gets only set if a file is used, then all messages will be written in the file. If log_file_stream is null (means problem with opening the file) the messages will be written to stdout and stderr so no need to write them again to stderr.",0
Added Tobe Deprez to the THANKS file.,0.2283419,* Use Granite.MessageDialog throughout,,0
Adds the ability to display photo titles during slideshows. Closes #1592.,0.44716805,Photos 2.6.0 is out!,,0
"Resolves minor issue where wrong signal was disconnected in ""Flagged"" sidebar branch",0.22075062,Move Toggle Sidebar and Toggle Photo Info actions to the main menubutton,,0
Incrementing version number in preparation for #5698.,0.33959353,* Fix building against latest gexiv2,,0
Prevents direct mode from crashing; closes #5702.,0.2552062,The list of issues closed by this release can be found here.,,0
Prevents the application from crashing with a SIGSEGV on exit; closes #5701.,0.31842667,Avoid a crash when importing videos,,0
Ensure that the changes made for #5553 get propagated to any tarballs we generate; part of #5698.,0.31328103,* Updated translations,,0
Allows undated images to automagically move to the correct event when time/date info is added to them; closes #1940.,0.55082214,Photos taken on the same day show under the same event,,0
Allows building against both libgphoto2 2.4.x and 2.5.x; closes #5589.,0.55568254,Photos 0.2.5 is out!,,0
Said source-code supplement supplies Shotwell some simple subsystems to seamlessly strip sensitive stuff from published images; closes #5589.,0.36002785,Photos 2.6.0 is out!,,0
Fixes a French translation bug. Closes #5653.,0.522336,* Updated translations,,0
Fixes deprecated widgets in set-background dialogue; closes #5664.,0.33211255,pantheon-photos 0.2.4 is out!,,0
Corrects an issue where a pathological Scaling object could  be created the first time a SinglePhotoPage was navigated  to; closes #5612.,0.41705418,Photos 2.6.1 is out!,,0
Fixes up some 'old' style widgets in the Piwigo publishing options pane to something,0.36370242,Redesigned Photo Viewer icon,that Glade 3.x likes; closes #5610.,0
Causes the makefile to check for a dependency that has been left out before; closes #5559.,0.38830894,* Fix building against latest gexiv2,,0
Do not access static members with instance references,0.08594063,* Use Gtk.FileChooserNative throughout,,0
Replaced hard tabs with spaces per Yorba coding standards.,0.2625704,Fix pasting in comment box,,0
Relaxes an assertion that could occur when attempting to remove a photo from a metadata-writing queue if the queue didn't contain the photo to begin with; closes #3641.,0.36353737,Photos 2.6.0 is out!,,0
Migrates away from libunique to GtkApplication; closes #5260.,0.35283756,* Use Gtk.FileChooserNative throughout,,0
"Makes HierarchicalTagIndex.vala not be executable, fixes  #5551.",0.26930958,* Fix building against latest gexiv2,,0
"Fixes #4805, relaxes an assertion that could occur when  attempting to remove a tombstone from a tombstone source  collection if the tombstone was never in the collection to begin with (that is, it's already removed, so no need to assert here).",0.40083438,* Fix building against latest gexiv2,,0
Prevents application from jumping to newly-created tags;  closes #4721.,0.30158162,* Use Gtk.FileChooserNative throughout,,0
Forces arguments to Dimensions constructor to sensible default if we get here and they're negative; closes #5527.,0.20467508,* Fix building against latest gexiv2,,0
Updates Shotwell's desktop integration file to reflect MIME types newly supported since the previous update to the desktop integration file.,0.47728026,"Replace all instances of ""Shotwell"" with ""Photos""",,0
Corrects a problem where the application would occasionally try to iterate through the keyword list when it was null; closes #5468.,0.32228228,The list of issues closed by this release can be found here.,,0
Closes #5460 Sidebar style class added,0.23693947,Move Toggle Sidebar and Toggle Photo Info actions to the main menubutton,,0
Makes a slight change to GRaw.vala to match a binding change in the LibRaw .vapi; closes #5476.,0.2860067,* Fix building against latest gexiv2,,0
Makes Shotwell explicitly require Vala 0.17.2 (needed due to binding changes).,0.43092552,"Replace all instances of ""Shotwell"" with ""Photos""",,0
Makes a minor modification to allow compilation by Vala 0.17.2; closes #5453.,0.41841808,* Fix building against latest gexiv2,"(Due to a binding change, Gtk.TreeStore's remove() now requires a 'ref' argument here.)",0
Uses Bruno's fix to correct problem when publishing image with a ' in the title; closes #3880.,0.31481355,photos 2.6.5 is out! ,,0
Removes an unneeded compilation flag.,0.37770158,* Fix building against latest gexiv2,,0
"Causes a high-quality repaint to happen automatically 100ms after the straighten slider was last moved, closes #4616.",0.2298938,Redesigned Photo Viewer icon,,0
