Index,Message,Description,Message Abstract,Description Abstract
657,Update translation template,,Update translation template,
658,Update io.elementary.photos.appdata.xml.in,,Update io.elementary.photos.appdata.xml.in,
659,Open in menu in photo viewer (#525),,Open in menu in photo viewer (#525),
660,Translated using Weblate (Arabic),Currently translated at 75.5% (584 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ar/,Translated using Weblate (Arabic),Currently translated at 75.5% (584 of 773 strings) Translation: Photos/Photos Translate-URL: link/
661,Translated using Weblate (Hebrew),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/Photos (Extra) Translate-URL: https://l10n.elementary.io/projects/photos/extra/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/Photos (Extra) Translate-URL: link/
662,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/pt_BR/,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
663,Translated using Weblate (Catalan),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
664,Fix conflict in he.po,,Fix conflict in he.po,
665,Translated using Weblate (Hebrew),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
666,Fix merge conflicts with Weblate,,Fix merge conflicts with Weblate,
667,Translated using Weblate (Polish),Currently translated at 96.2% (744 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/pl/,Translated using Weblate (Polish),Currently translated at 96.2% (744 of 773 strings) Translation: Photos/Photos Translate-URL: link/
668,Release 2.6.5 (#541),  Release 2.6.5   Update meson.build ,Release 2.6.5 (#541),Release 2.6.5 Update meson.build
669,Travis: Downgrade to 10,,Travis: Downgrade to 10,
670,Translated using Weblate (Portuguese),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
671,Translated using Weblate (Spanish),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/es/,Translated using Weblate (Spanish),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
672,Translated using Weblate (Esperanto),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
673,Translated using Weblate (Catalan),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
674,Translated using Weblate (Japanese),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
675,Translated using Weblate (Turkish),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
676,Translated using Weblate (Marathi),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/mr/,Translated using Weblate (Marathi),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
677,Translated using Weblate (French),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/fr/,Translated using Weblate (French),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
678,Update translation template,,Update translation template,
679,Delete AUTHORS,,Delete AUTHORS,
680,Appdata: Add 2.6.5 release info,,Appdata: Add 2.6.5 release info,
681,Add Release to Actions,,Add Release to Actions,
682,Update translation template,,Update translation template,
683,Add Gettext Updates,,Add Gettext Updates,
684,Translated using Weblate (Hebrew),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
685,Improve export dialog UI (#520),  Improve export dialog   Use Gtk.SpinButton for size   requested changes   Update the variable name pixels_entry to pixels_spinbutton ,Improve export dialog UI (#520),Improve export dialog Use Gtk.SpinButton for size requested changes Update the variable name pixels_entry to pixels_spinbutton
686,Show proper external apps (#526),,Show proper external apps (#526),
687,Translated using Weblate (Galician),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/gl/,Translated using Weblate (Galician),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
688,Translated using Weblate (Spanish),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/es/,Translated using Weblate (Spanish),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
689,Translated using Weblate (Spanish),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/Photos (Extra) Translate-URL: https://l10n.elementary.io/projects/photos/extra/es/,Translated using Weblate (Spanish),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/Photos (Extra) Translate-URL: link/
690,Translated using Weblate (French),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/fr/,Translated using Weblate (French),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
691,Translated using Weblate (French),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/Photos (Extra) Translate-URL: https://l10n.elementary.io/projects/photos/extra/fr/,Translated using Weblate (French),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/Photos (Extra) Translate-URL: link/
692,Translated using Weblate (Catalan),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/Photos (Extra) Translate-URL: https://l10n.elementary.io/projects/photos/extra/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/Photos (Extra) Translate-URL: link/
693,lint views,,lint views,
694,Translated using Weblate (Galician),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/gl/,Translated using Weblate (Galician),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
695,Translated using Weblate (Marathi),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/mr/,Translated using Weblate (Marathi),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
696,Translated using Weblate (Marathi),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/mr/,Translated using Weblate (Marathi),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: link/
697,Translated using Weblate (Marathi),Currently translated at 99.2% (767 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/mr/,Translated using Weblate (Marathi),Currently translated at 99.2% (767 of 773 strings) Translation: Photos/Photos Translate-URL: link/
698,Translated using Weblate (Ukrainian),Currently translated at 88.1% (681 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/uk/,Translated using Weblate (Ukrainian),Currently translated at 88.1% (681 of 773 strings) Translation: Photos/Photos Translate-URL: link/
699,Delete FUNDING.yml,,Delete FUNDING.yml,
700,Delete CODE_OF_CONDUCT.md,,Delete CODE_OF_CONDUCT.md,
701,Translated using Weblate (Finnish),Currently translated at 97.9% (757 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/fi/,Translated using Weblate (Finnish),Currently translated at 97.9% (757 of 773 strings) Translation: Photos/Photos Translate-URL: link/
702,Translated using Weblate (Japanese),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: link/
703,Fix pasing in comment box (#533),,Fix pasing in comment box (#533),
704,Translated using Weblate (Galician),Currently translated at 90.2% (697 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/gl/,Translated using Weblate (Galician),Currently translated at 90.2% (697 of 773 strings) Translation: Photos/Photos Translate-URL: link/
705,Translated using Weblate (Catalan),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
706,Translated using Weblate (Galician),Currently translated at 3.6% (1 of 28 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/gl/,Translated using Weblate (Galician),Currently translated at 3.6% (1 of 28 strings) Translation: Photos/extra Translate-URL: link/
707,Translated using Weblate (Japanese),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
708,Translated using Weblate (Japanese),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: link/
709,"Application: Reduce method scope, remove unused (#530)",,"Application: Reduce method scope, remove unused (#530)",
710,Translated using Weblate (Marathi),Currently translated at 60.7% (17 of 28 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/mr/,Translated using Weblate (Marathi),Currently translated at 60.7% (17 of 28 strings) Translation: Photos/extra Translate-URL: link/
711,Application: Use Photos namespace (#531),,Application: Use Photos namespace (#531),
712,Translated using Weblate (Finnish),Currently translated at 97.8% (756 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/fi/,Translated using Weblate (Finnish),Currently translated at 97.8% (756 of 773 strings) Translation: Photos/Photos Translate-URL: link/
713,Translated using Weblate (Turkish),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
714,Translated using Weblate (Turkish),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
715,Translated using Weblate (Esperanto),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
716,Translated using Weblate (Esperanto),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/eo/,Translated using Weblate (Esperanto),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: link/
717,Translated using Weblate (Turkish),Currently translated at 96.4% (745 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/tr/,Translated using Weblate (Turkish),Currently translated at 96.4% (745 of 773 strings) Translation: Photos/Photos Translate-URL: link/
718,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/en_GB/,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
719,Translated using Weblate (Turkish),Currently translated at 96.1% (743 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/tr/,Translated using Weblate (Turkish),Currently translated at 96.1% (743 of 773 strings) Translation: Photos/Photos Translate-URL: link/
720,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/en_GB/,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: link/
721,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/pt_BR/,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
722,Translated using Weblate (French),Currently translated at 98.2% (759 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/fr/,Translated using Weblate (French),Currently translated at 98.2% (759 of 773 strings) Translation: Photos/Photos Translate-URL: link/
723,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/pt_BR/,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: link/
724,Translated using Weblate (Portuguese),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: link/
725,Translated using Weblate (Portuguese),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
726,Translated using Weblate (Lithuanian),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/lt/,Translated using Weblate (Lithuanian),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
727,Translated using Weblate (Catalan),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
728,Translated using Weblate (Japanese),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (773 of 773 strings) Translation: Photos/Photos Translate-URL: link/
729,Translated using Weblate (Lithuanian),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/lt/,Translated using Weblate (Lithuanian),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: link/
730,Translated using Weblate (Catalan),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (28 of 28 strings) Translation: Photos/extra Translate-URL: link/
731,Update translation files,,Update translation files,
732,Fix double spaces (#523),,Fix double spaces (#523),
733,Use ngettext instead of checking if a number is 1 or not (#524),,Use ngettext instead of checking if a number is 1 or not (#524),
734,Dialogs: multiple_object_error_dialog as Granite.MessageDialog (#503),,Dialogs: multiple_object_error_dialog as Granite.MessageDialog (#503),
735,Translated using Weblate (Esperanto),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: link/
736,Dialogs: revert_editable_dialog as Granite.MessageDialog (#502),,Dialogs: revert_editable_dialog as Granite.MessageDialog (#502),
737,Checkerboard cards (#514),  Drop styles that are already in system stylesheet   Re-add temperature scale   CheckerboardLayout: Remove unused solid style class   CheckerboardLayout: Add checkerboard class to individual photo cards   Meson: Bump minimum Granite dep for style classes ,Checkerboard cards (#514),Drop styles that are already in system stylesheet Re-add temperature scale CheckerboardLayout: Remove unused solid style class CheckerboardLayout: Add checkerboard class to individual photo cards Meson: Bump minimum Granite dep for style classes
738,Drop styles that are already in system stylesheet (#513),  Drop styles that are already in system stylesheet   Re-add temperature scale   CheckerboardLayout: Remove unused solid style class ,Drop styles that are already in system stylesheet (#513),Drop styles that are already in system stylesheet Re-add temperature scale CheckerboardLayout: Remove unused solid style class
739,Translated using Weblate (Esperanto),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: link/
740,Merge remote-tracking branch 'weblate-extra/master',,Merge remote-tracking branch 'weblate-extra/master',
741,Merge remote-tracking branch 'weblate/master',,Merge remote-tracking branch 'weblate/master',
742,Translated using Weblate (Esperanto),Currently translated at 18.0% (141 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 18.0% (141 of 783 strings) Translation: Photos/Photos Translate-URL: link/
743,Translated using Weblate (Esperanto),Currently translated at 100.0% (10 of 10 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/eo/,Translated using Weblate (Esperanto),Currently translated at 100.0% (10 of 10 strings) Translation: Photos/extra Translate-URL: link/
744,Translated using Weblate (Esperanto),Currently translated at 12.8% (100 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 12.8% (100 of 783 strings) Translation: Photos/Photos Translate-URL: link/
745,Translated using Weblate (Esperanto),Currently translated at 12.8% (100 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 12.8% (100 of 783 strings) Translation: Photos/Photos Translate-URL: link/
746,Translated using Weblate (Esperanto),Currently translated at 12.3% (96 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 12.3% (96 of 783 strings) Translation: Photos/Photos Translate-URL: link/
747,Translated using Weblate (Esperanto),Currently translated at 12.0% (94 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 12.0% (94 of 783 strings) Translation: Photos/Photos Translate-URL: link/
748,Translated using Weblate (Esperanto),Currently translated at 12.0% (94 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 12.0% (94 of 783 strings) Translation: Photos/Photos Translate-URL: link/
749,Translated using Weblate (Esperanto),Currently translated at 11.6% (91 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 11.6% (91 of 783 strings) Translation: Photos/Photos Translate-URL: link/
750,Translated using Weblate (Italian),Currently translated at 99.4% (778 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/it/,Translated using Weblate (Italian),Currently translated at 99.4% (778 of 783 strings) Translation: Photos/Photos Translate-URL: link/
751,Translated using Weblate (Esperanto),Currently translated at 7.3% (57 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/eo/,Translated using Weblate (Esperanto),Currently translated at 7.3% (57 of 783 strings) Translation: Photos/Photos Translate-URL: link/
752,Add Silesian and update translation template,,Add Silesian and update translation template,
753,Translated using Weblate (Finnish),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/fi/,Translated using Weblate (Finnish),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: link/
754,Create FUNDING.yml,,Create FUNDING.yml,
755,"main.vala: Fix the case of ""Of"" (#506)",,"main.vala: Fix the case of ""Of"" (#506)",
756,Translated using Weblate (Catalan),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: link/
757,Translated using Weblate (Chinese (Traditional)),Currently translated at 70.0% (7 of 10 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/zh_Hant/,Translated using Weblate (Chinese (Traditional)),Currently translated at 70.0% (7 of 10 strings) Translation: Photos/extra Translate-URL: link/
758,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/pt_BR/,Translated using Weblate (Portuguese (Brazil)),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: link/
759,Translated using Weblate (Portuguese),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: link/
760,Translated using Weblate (Japanese),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (783 of 783 strings) Translation: Photos/Photos Translate-URL: link/
761,Release 2.6.4,,Release 2.6.4,
762,Translated using Weblate (Turkish),Currently translated at 100.0% (777 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (777 of 777 strings) Translation: Photos/Photos Translate-URL: link/
763,Dialogs: copy_files_dialog as Granite.MessageDialog (#504),,Dialogs: copy_files_dialog as Granite.MessageDialog (#504),
764,Merge translations from Weblate,,Merge translations from Weblate,
765,PhotoMetadata: fix issue introduced with PR #498 (#505),,PhotoMetadata: fix issue introduced with PR #498 (#505),
766,Translated using Weblate (Turkish),Currently translated at 99.9% (776 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/tr/,Translated using Weblate (Turkish),Currently translated at 99.9% (776 of 777 strings) Translation: Photos/Photos Translate-URL: link/
767,Translated using Weblate (Arabic),Currently translated at 79.0% (614 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ar/,Translated using Weblate (Arabic),Currently translated at 79.0% (614 of 777 strings) Translation: Photos/Photos Translate-URL: link/
768,Translated using Weblate (Turkish),Currently translated at 99.9% (776 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/tr/,Translated using Weblate (Turkish),Currently translated at 99.9% (776 of 777 strings) Translation: Photos/Photos Translate-URL: link/
769,Translated using Weblate (Marathi),Currently translated at 100.0% (777 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/mr/,Translated using Weblate (Marathi),Currently translated at 100.0% (777 of 777 strings) Translation: Photos/Photos Translate-URL: link/
770,Release 2.6.3,,Release 2.6.3,
771,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (10 of 10 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/zh_Hans/,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (10 of 10 strings) Translation: Photos/extra Translate-URL: link/
772,Translated using Weblate (Turkish),Currently translated at 100.0% (777 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (777 of 777 strings) Translation: Photos/Photos Translate-URL: link/
773,Translated using Weblate (Turkish),Currently translated at 100.0% (777 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (777 of 777 strings) Translation: Photos/Photos Translate-URL: link/
774,Translated using Weblate (Chinese (Simplified)),Currently translated at 80.0% (8 of 10 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/zh_Hans/,Translated using Weblate (Chinese (Simplified)),Currently translated at 80.0% (8 of 10 strings) Translation: Photos/extra Translate-URL: link/
775,Merge branch 'origin/master' into Weblate.,,Merge branch 'origin/master' into Weblate.,
776,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (10 of 10 strings) Translation: Photos/extra Translate-URL: https://l10n.elementary.io/projects/photos/extra/zh_Hans/,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (10 of 10 strings) Translation: Photos/extra Translate-URL: link/
777,Fix building against latest gexiv2 ][,,Fix building against latest gexiv2 ][,
778,README: update repology badge (#499),,README: update repology badge (#499),
779,Constructors of abstract classes should not be public,,Constructors of abstract classes should not be public,
780,Fix building against latest gexiv2 (#498),,Fix building against latest gexiv2 (#498),
781,Translated using Weblate (Arabic),Currently translated at 79.0% (614 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ar/,Translated using Weblate (Arabic),Currently translated at 79.0% (614 of 777 strings) Translation: Photos/Photos Translate-URL: link/
782,Translated using Weblate (Arabic),Currently translated at 79.0% (614 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ar/,Translated using Weblate (Arabic),Currently translated at 79.0% (614 of 777 strings) Translation: Photos/Photos Translate-URL: link/
783,Translated using Weblate (Arabic),Currently translated at 79.0% (614 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ar/,Translated using Weblate (Arabic),Currently translated at 79.0% (614 of 777 strings) Translation: Photos/Photos Translate-URL: link/
784,Translated using Weblate (Arabic),Currently translated at 78.9% (613 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ar/,Translated using Weblate (Arabic),Currently translated at 78.9% (613 of 777 strings) Translation: Photos/Photos Translate-URL: link/
785,Translated using Weblate (Arabic),Currently translated at 78.9% (613 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ar/,Translated using Weblate (Arabic),Currently translated at 78.9% (613 of 777 strings) Translation: Photos/Photos Translate-URL: link/
786,Translated using Weblate (Arabic),Currently translated at 78.6% (611 of 777 strings) Translation: Photos/Photos Translate-URL: https://l10n.elementary.io/projects/photos/photos/ar/,Translated using Weblate (Arabic),Currently translated at 78.6% (611 of 777 strings) Translation: Photos/Photos Translate-URL: link/
