Index,Message,Description,Message Abstract,Description Abstract
1815,chore(deps): update dependency husky to v4.2.1,,chore(deps): update dependency husky to v4.2.1,
1816,chore(deps): update dependency @types/jest to v24.9.1,,chore(deps): update dependency @types/jest to v24.9.1,
1817,chore(): publish 4.2.0 release,,chore(): publish 4.2.0 release,
1818,Merge pull request #426 from boenrobot/decorator-types,fix(decorator) Fixed decorator functions return types.,Merge pull request #426 from boenrobot/decorator-types,fix(decorator) Fixed decorator functions return types.
1819,feat(): support object literals in plugin,,feat(): support object literals in plugin,
1820,chore(deps): update dependency lint-staged to v10.0.2,,chore(deps): update dependency lint-staged to v10.0.2,
1821,chore(deps): update dependency jest to v25,,chore(deps): update dependency jest to v25,
1822,chore(deps): update dependency husky to v4.2.0,,chore(deps): update dependency husky to v4.2.0,
1823,chore(deps): update dependency husky to v4.1.0,,chore(deps): update dependency husky to v4.1.0,
1824,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
1825,chore(): publish 4.1.15 release,,chore(): publish 4.1.15 release,
1826,chore(deps): update dependency swagger-ui-express to v4.1.3,,chore(deps): update dependency swagger-ui-express to v4.1.3,
1827,chore(deps): update dependency lint-staged to v10.0.1,,chore(deps): update dependency lint-staged to v10.0.1,
1828,chore(deps): update dependency lint-staged to v10,,chore(deps): update dependency lint-staged to v10,
1829,chore(): publish 4.1.14 release,,chore(): publish 4.1.14 release,
1830,Merge pull request #487 from nestjs/fix/unique-operation-id,fix(): use unique operation id for each endpoint (class_method),Merge pull request #487 from nestjs/fix/unique-operation-id,fix(): use unique operation id for each endpoint (class_method)
1831,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
1832,chore(): publish 4.1.13 release,,chore(): publish 4.1.13 release,
1833,chore(deps): update dependency typescript to v3.7.5,,chore(deps): update dependency typescript to v3.7.5,
1834,chore(deps): update dependency husky to v4.0.10,,chore(deps): update dependency husky to v4.0.10,
1835,chore(deps): update dependency @types/jest to v24.9.0,,chore(deps): update dependency @types/jest to v24.9.0,
1836,chore(deps): update dependency husky to v4.0.9,,chore(deps): update dependency husky to v4.0.9,
1837,chore(deps): update dependency husky to v4.0.8,,chore(deps): update dependency husky to v4.0.8,
1838,fix(): method metadata hotfix,,fix(): method metadata hotfix,
1839,fix(): use unique operation id for each endpoint (class_method),,fix(): use unique operation id for each endpoint (class_method),
1840,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
1841,fix(): fix merge global and method metadata,,fix(): fix merge global and method metadata,
1842,chore(deps): update dependency husky to v4.0.7,,chore(deps): update dependency husky to v4.0.7,
1843,fix(): fix api hide property decorator signature,,fix(): fix api hide property decorator signature,
1844,fix(): fix api hide property decorator,,fix(): fix api hide property decorator,
1845,Merge branch 'master' of https://github.com/nestjs/swagger,:q,Merge branch 'master' of link,:q
1846,fix(): ignore static properties in model class visitor,,fix(): ignore static properties in model class visitor,
1847,chore(deps): update dependency husky to v4.0.6,,chore(deps): update dependency husky to v4.0.6,
1848,chore(deps): update dependency husky to v4.0.5,,chore(deps): update dependency husky to v4.0.5,
1849,chore(deps): update dependency husky to v4.0.4,,chore(deps): update dependency husky to v4.0.4,
1850,chore(deps): update dependency husky to v4.0.3,,chore(deps): update dependency husky to v4.0.3,
1851,Update README.md,,Update README.md,
1852,fix(test): add missing createdAt property (e2e tests),,fix(test): add missing createdAt property (e2e tests),
1853,fix(): exclude intersections and unions (plugin),,fix(): exclude intersections and unions (plugin),
1854,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
1855,chore(): publish 4.1.6 release,,chore(): publish 4.1.6 release,
1856,chore(deps): update dependency husky to v4.0.1,,chore(deps): update dependency husky to v4.0.1,
1857,fix(): ignore computed property names,,fix(): ignore computed property names,
1858,chore(): publish 4.1.4 release,,chore(): publish 4.1.4 release,
1859,chore(): publish 4.1.3 release,,chore(): publish 4.1.3 release,
1860,Merge pull request #458 from leon19/hotfix/override-base-class-schema,fix(): override base class metadata with the metadata from the sub class,Merge pull request #458 from leon19/hotfix/override-base-class-schema,fix(): override base class metadata with the metadata from the sub class
1861,chore(deps): update dependency ts-jest to v24.3.0,,chore(deps): update dependency ts-jest to v24.3.0,
1862,chore(deps): update dependency husky to v4,,chore(deps): update dependency husky to v4,
1863,chore(deps): update nest monorepo to v6.10.14,,chore(deps): update nest monorepo to v6.10.14,
1864,chore(deps): update dependency swagger-parser to v8.0.4,,chore(deps): update dependency swagger-parser to v8.0.4,
1865,chore(deps): update nest monorepo to v6.10.13,,chore(deps): update nest monorepo to v6.10.13,
1866,fix(): override base class metadata with the metadata from the sub class,The schema from the the base class is not being correctly updated when a sub class overrides a property,fix(): override base class metadata with the metadata from the sub class,The schema from the the base class is not being correctly updated when a sub class overrides a property
1867,chore(): publish 4.1.2 release,,chore(): publish 4.1.2 release,
1868,chore(): publish 4.1.1 release,,chore(): publish 4.1.1 release,
1869,Merge pull request #455 from nestjs/renovate/pin-dependencies,chore(deps): pin dependency fastify-swagger to 2.5.0,Merge pull request #455 from nestjs/renovate/pin-dependencies,chore(deps): pin dependency fastify-swagger to 2.5.0
1870,chore(deps): pin dependency fastify-swagger to 2.5.0,,chore(deps): pin dependency fastify-swagger to 2.5.0,
1871,Merge pull request #427 from Boshen/master,fix(): fix multiple document not working when using fastify,Merge pull request #427 from Boshen/master,fix(): fix multiple document not working when using fastify
1872,Merge pull request #454 from nestjs/dependabot/npm_and_yarn/handlebars-4.5.3,chore(deps): bump handlebars from 4.2.0 to 4.5.3,Merge pull request #454 from nestjs/dependabot/npm_and_yarn/handlebars-4.5.3,chore(deps): bump handlebars from 4.2.0 to 4.5.3
1873,Merge branch 'master' into master,,Merge branch 'master' into master,
1874,chore(deps): bump handlebars from 4.2.0 to 4.5.3,Bumps handlebars from 4.2.0 to 4.5.3. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump handlebars from 4.2.0 to 4.5.3,Bumps handlebars from 4.2.0 to 4.5.3. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
1875,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
1876,chore(): publish 4.1.0 release,,chore(): publish 4.1.0 release,
1877,chore(deps): update dependency @types/jest to v24.0.25,,chore(deps): update dependency @types/jest to v24.0.25,
1878,chore(deps): update dependency typescript to v3.7.4,,chore(deps): update dependency typescript to v3.7.4,
1879,chore(deps): update nest monorepo to v6.10.12,,chore(deps): update nest monorepo to v6.10.12,
1880,chore(deps): update dependency @types/jest to v24.0.24,,chore(deps): update dependency @types/jest to v24.0.24,
1881,fix(decorator) Fixed decorator functions return types.,,fix(decorator) Fixed decorator functions return types.,
1882,update e2e test,,update e2e test,
1883,fix unit test,,fix unit test,
1884,merged,,merged,
1885,merged,,merged,
1886,chore(deps): update nest monorepo to v6.10.11,,chore(deps): update nest monorepo to v6.10.11,
1887,remove formatting change,,remove formatting change,
1888,fix(): fix multiple document not working when using fastify,fixes https://github.com/nestjs/swagger/issues/234 fixes https://github.com/fastify/fastify-swagger/issues/213,fix(): fix multiple document not working when using fastify,fixes link fixes link
1889,chore(deps): update nest monorepo to v6.10.10,,chore(deps): update nest monorepo to v6.10.10,
1890,Merge pull request #429 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v6.10.9,Merge pull request #429 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v6.10.9
1891,chore(deps): update nest monorepo to v6.10.9,,chore(deps): update nest monorepo to v6.10.9,
1892,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
1893,chore(): publish 4.0.9 release,,chore(): publish 4.0.9 release,
1894,chore(deps): update nest monorepo to v6.10.8,,chore(deps): update nest monorepo to v6.10.8,
1895,chore(deps): update nest monorepo to v6.10.7,,chore(deps): update nest monorepo to v6.10.7,
1896,chore(deps): update nest monorepo to v6.10.6,,chore(deps): update nest monorepo to v6.10.6,
1897,chore(): publish 4.0.8 release,,chore(): publish 4.0.8 release,
1898,chore(): publish 4.0.7 release,,chore(): publish 4.0.7 release,
1899,fix(): fix model class visitor (when no decorators on class),,fix(): fix model class visitor (when no decorators on class),
1900,update get enumName function,,update get enumName function,
1901,format,,format,
1902,fix(): add extra check for identifier existence,,fix(): add extra check for identifier existence,
1903,feature(): extract Enum out to its schema,,feature(): extract Enum out to its schema,
1904,chore(): publish 4.0.5 release,,chore(): publish 4.0.5 release,
1905,fix(): add extra check for identifier existence,,fix(): add extra check for identifier existence,
1906,fix(): ignore generated ApiResponse in the lookup x2,,fix(): ignore generated ApiResponse in the lookup x2,
1907,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
1908,fix(): ignore generated ApiResponse in the lookup,,fix(): ignore generated ApiResponse in the lookup,
1909,chore(deps): update dependency typescript to v3.7.3,,chore(deps): update dependency typescript to v3.7.3,
1910,chore(): publish 4.0.2 release,,chore(): publish 4.0.2 release,
1911,Merge pull request #404 from NAlexandrov/master,fix(): fix interface | issue #403,Merge pull request #404 from NAlexandrov/master,fix(): fix interface | issue #403
1912,fix(): fix interface,,fix(): fix interface,
1913,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
1914,chore(): publish 4.0.1 release,,chore(): publish 4.0.1 release,
1915,Merge pull request #402 from nestjs/renovate/pin-dependencies,chore(deps): pin dependency @types/lodash to 4.14.149,Merge pull request #402 from nestjs/renovate/pin-dependencies,chore(deps): pin dependency @types/lodash to 4.14.149
1916,chore(deps): pin dependency @types/lodash to 4.14.149,,chore(deps): pin dependency @types/lodash to 4.14.149,
1917,Merge pull request #401 from nestjs/renovate/swagger-ui-express-4.x,chore(deps): update dependency swagger-ui-express to v4.1.2,Merge pull request #401 from nestjs/renovate/swagger-ui-express-4.x,chore(deps): update dependency swagger-ui-express to v4.1.2
1918,"fix(): update packages, fix ts issues, fix enum on body",,"fix(): update packages, fix ts issues, fix enum on body",
1919,chore(deps): update dependency swagger-ui-express to v4.1.2,,chore(deps): update dependency swagger-ui-express to v4.1.2,
1920,Merge pull request #400 from nestjs/renovate/swagger-parser-8.x,chore(deps): update dependency swagger-parser to v8.0.3,Merge pull request #400 from nestjs/renovate/swagger-parser-8.x,chore(deps): update dependency swagger-parser to v8.0.3
1921,Merge pull request #388 from nestjs/renovate/path-to-regexp-6.x,fix(deps): update dependency path-to-regexp to v6,Merge pull request #388 from nestjs/renovate/path-to-regexp-6.x,fix(deps): update dependency path-to-regexp to v6
1922,fix(deps): update dependency path-to-regexp to v6,,fix(deps): update dependency path-to-regexp to v6,
1923,chore(deps): update dependency swagger-parser to v8.0.3,,chore(deps): update dependency swagger-parser to v8.0.3,
1924,Merge pull request #381 from nestjs/renovate/path-to-regexp-3.x,fix(deps): update dependency path-to-regexp to v3.2.0,Merge pull request #381 from nestjs/renovate/path-to-regexp-3.x,fix(deps): update dependency path-to-regexp to v3.2.0
1925,fix(deps): update dependency path-to-regexp to v3.2.0,,fix(deps): update dependency path-to-regexp to v3.2.0,
1926,Merge pull request #398 from nestjs/renovate/pin-dependencies,chore(deps): pin dependency express to 4.17.1,Merge pull request #398 from nestjs/renovate/pin-dependencies,chore(deps): pin dependency express to 4.17.1
1927,chore(deps): pin dependency express to 4.17.1,,chore(deps): pin dependency express to 4.17.1,
1928,Merge pull request #397 from nestjs/next,chore(): publish 4.0.0 release,Merge pull request #397 from nestjs/next,chore(): publish 4.0.0 release
1929,fix(): resolve conflicts,,fix(): resolve conflicts,
1930,chore(): publish 4.0.0 release,,chore(): publish 4.0.0 release,
1931,chore(): publish 4.0.0-next.19 release,,chore(): publish 4.0.0-next.19 release,
1932,fix(): use posix.relative in plugin,,fix(): use posix.relative in plugin,
1933,chore(deps): update nest monorepo to v6.10.5,,chore(deps): update nest monorepo to v6.10.5,
1934,chore(deps): update nest monorepo to v6.10.4,,chore(deps): update nest monorepo to v6.10.4,
1935,feat(): reverse parameters order (handlers),,feat(): reverse parameters order (handlers),
1936,chore(deps): update nest monorepo to v6.10.3,,chore(deps): update nest monorepo to v6.10.3,
1937,feat(): add .entity suffix to dtoFileNameSuffix,,feat(): add .entity suffix to dtoFileNameSuffix,
1938,feat(): minor fixes,,feat(): minor fixes,
1939,chore(): publish 4.0.0-next.16 release,,chore(): publish 4.0.0-next.16 release,
1940,feat(): add ignoreGlobalPrefix option,,feat(): add ignoreGlobalPrefix option,
1941,"fix(): remove sep, use slash directly",,"fix(): remove sep, use slash directly",
1942,chore(deps): update dependency lint-staged to v9.5.0,,chore(deps): update dependency lint-staged to v9.5.0,
1943,chore(): publish 4.0.0-next.13 release,,chore(): publish 4.0.0-next.13 release,
1944,chore(deps): update nest monorepo to v6.10.2,,chore(deps): update nest monorepo to v6.10.2,
1945,chore(deps): update dependency ts-jest to v24.2.0,,chore(deps): update dependency ts-jest to v24.2.0,
1946,chore(): publish 4.0.0-next.12 release,,chore(): publish 4.0.0-next.12 release,
1947,"fix(): fix plugin related issues, bugs",,"fix(): fix plugin related issues, bugs",
1948,chore(): publish 4.0.0-next.9 release,,chore(): publish 4.0.0-next.9 release,
1949,chore(deps): update dependency husky to v3.1.0,,chore(deps): update dependency husky to v3.1.0,
1950,chore(deps): update nest monorepo to v6.10.1,,chore(deps): update nest monorepo to v6.10.1,
1951,chore(deps): update dependency lint-staged to v9.4.3,,chore(deps): update dependency lint-staged to v9.4.3,
1952,chore(deps): update dependency @types/jest to v24.0.23,,chore(deps): update dependency @types/jest to v24.0.23,
1953,fix(): fix enum arrays (plugin),,fix(): fix enum arrays (plugin),
1954,feat(): add npmignore,,feat(): add npmignore,
1955,fix(): pass node to getText() to omit import statement,,fix(): pass node to getText() to omit import statement,
1956,chore(): publish 4.0.0-next.6 release,,chore(): publish 4.0.0-next.6 release,
1957,chore(deps): update dependency prettier to v1.19.1,,chore(deps): update dependency prettier to v1.19.1,
1958,chore(deps): update dependency prettier to v1.19.0,,chore(deps): update dependency prettier to v1.19.0,
1959,chore() publish 4.0.0-next.5 release,,chore() publish 4.0.0-next.5 release,
1960,feat() automatically add default property,,feat() automatically add default property,
1961,chore(deps): update nest monorepo to v6.9.0,,chore(deps): update nest monorepo to v6.9.0,
1962,Update dependency typescript to v3.7.2,,Update dependency typescript to v3.7.2,
1963,Update dependency lint-staged to v9.4.2,,Update dependency lint-staged to v9.4.2,
1964,Update dependency husky to v3.0.9,,Update dependency husky to v3.0.9,
1965,Update dependency @types/jest to v24.0.22,,Update dependency @types/jest to v24.0.22,
1966,chore() publish 4.0.0-next.4 release,,chore() publish 4.0.0-next.4 release,
1967,Merge pull request #375 from loban/loban-another-schema-error,fix() @ApiOperation cannot handle lazy-evaluated-type-function,Merge pull request #375 from loban/loban-another-schema-error,fix() @ApiOperation cannot handle lazy-evaluated-type-function
1968,Update renovate.json,,Update renovate.json,
1969,Fix bug that @ApiOperation cannot handle lazy-evaluated-type-function,@see https://github.com/nestjs/swagger/issues/374,Fix bug that @ApiOperation cannot handle lazy-evaluated-type-function,@see link
1970,Modify test-case to expose bug that @ApiOperation cannot handle lazy-evaluated-type-function,@see https://github.com/nestjs/swagger/issues/374,Modify test-case to expose bug that @ApiOperation cannot handle lazy-evaluated-type-function,@see link
1971,chore() publish 4.0.0-next.3,,chore() publish 4.0.0-next.3,
1972,Merge pull request #371 from nestjs/refactor/major,fix() add missing properties support (response model),Merge pull request #371 from nestjs/refactor/major,fix() add missing properties support (response model)
1973,chore() publish 4.0.0-next.2,,chore() publish 4.0.0-next.2,
1974,Merge pull request #370 from nartc/fix-schema,fix(next): fix nested schema,Merge pull request #370 from nartc/fix-schema,fix(next): fix nested schema
1975,fix test,,fix test,
1976,fix schema for nested schema,,fix schema for nested schema,
1977,fix() add missing properties support (response model),,fix() add missing properties support (response model),
1978,Merge pull request #355 from nestjs/refactor/major,refactor() the overall codebase refactor WIP,Merge pull request #355 from nestjs/refactor/major,refactor() the overall codebase refactor WIP
1979,ci() fix package-lock file,,ci() fix package-lock file,
1980,resolve conflicts,,resolve conflicts,
1981,fix() resolve conflicts,,fix() resolve conflicts,
1982,chore() bump version,,chore() bump version,
1983,"feat() add extra models feature, add plugin",,"feat() add extra models feature, add plugin",
1984,Merge pull request #365 from nestjs/renovate/node-11.x,Update dependency @types/node to v11.15.0,Merge pull request #365 from nestjs/renovate/node-11.x,Update dependency @types/node to v11.15.0
1985,Update dependency @types/node to v11.15.0,,Update dependency @types/node to v11.15.0,
1986,test() add small fixes,,test() add small fixes,
1987,ci() fix jobs syntax,,ci() fix jobs syntax,
1988,ci() fix indention,,ci() fix indention,
1989,refactor() remove api file decorator,,refactor() remove api file decorator,
1990,ci() add unit and e2e tests,,ci() add unit and e2e tests,
1991,feat() add name param to ApiModelProperty,,feat() add name param to ApiModelProperty,
1992,refactor() the overall codebase refactor,,refactor() the overall codebase refactor,
1993,deps() add dev dependencies,,deps() add dev dependencies,
1994,Merge pull request #343 from nestjs/renovate/node-11.x,Update dependency @types/node to v11.13.22,Merge pull request #343 from nestjs/renovate/node-11.x,Update dependency @types/node to v11.13.22
1995,Update dependency @types/node to v11.13.22,,Update dependency @types/node to v11.13.22,
1996,Merge pull request #334 from nestjs/renovate/nest-monorepo,Update nest monorepo to v6.8.2,Merge pull request #334 from nestjs/renovate/nest-monorepo,Update nest monorepo to v6.8.2
1997,Merge pull request #338 from nestjs/renovate/lint-staged-9.x,Update dependency lint-staged to v9.4.1,Merge pull request #338 from nestjs/renovate/lint-staged-9.x,Update dependency lint-staged to v9.4.1
1998,Merge pull request #347 from nestjs/renovate/husky-3.x,Update dependency husky to v3.0.8,Merge pull request #347 from nestjs/renovate/husky-3.x,Update dependency husky to v3.0.8
1999,Update nest monorepo to v6.8.2,,Update nest monorepo to v6.8.2,
2000,Update dependency husky to v3.0.8,,Update dependency husky to v3.0.8,
2001,Update dependency lint-staged to v9.4.1,,Update dependency lint-staged to v9.4.1,
2002,Merge pull request #316 from nestjs/renovate/jest-monorepo,chore(deps): update dependency jest to v24.9.0,Merge pull request #316 from nestjs/renovate/jest-monorepo,chore(deps): update dependency jest to v24.9.0
2003,Update dependency jest to v24.9.0,,Update dependency jest to v24.9.0,
2004,Merge pull request #332 from nestjs/dependabot/npm_and_yarn/mixin-deep-1.3.2,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2,Merge pull request #332 from nestjs/dependabot/npm_and_yarn/mixin-deep-1.3.2,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2
2005,Merge pull request #320 from nestjs/renovate/jest-24.x,Update dependency @types/jest to v24.0.18,Merge pull request #320 from nestjs/renovate/jest-24.x,Update dependency @types/jest to v24.0.18
2006,Update dependency @types/jest to v24.0.18,,Update dependency @types/jest to v24.0.18,
2007,Merge pull request #325 from nestjs/renovate/typescript-3.x,Update dependency typescript to v3.6.3,Merge pull request #325 from nestjs/renovate/typescript-3.x,Update dependency typescript to v3.6.3
2008,Merge pull request #318 from nestjs/renovate/lint-staged-9.x,Update dependency lint-staged to v9.2.5,Merge pull request #318 from nestjs/renovate/lint-staged-9.x,Update dependency lint-staged to v9.2.5
2009,Update dependency typescript to v3.6.3,,Update dependency typescript to v3.6.3,
2010,Merge pull request #326 from nestjs/renovate/node-11.x,Update dependency @types/node to v11.13.20,Merge pull request #326 from nestjs/renovate/node-11.x,Update dependency @types/node to v11.13.20
2011,Update dependency @types/node to v11.13.20,,Update dependency @types/node to v11.13.20,
2012,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2,Bumps mixin-deep from 1.3.1 to 1.3.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump mixin-deep from 1.3.1 to 1.3.2,Bumps mixin-deep from 1.3.1 to 1.3.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
2013,Merge pull request #323 from nestjs/renovate/nest-monorepo,Update nest monorepo to v6.6.7,Merge pull request #323 from nestjs/renovate/nest-monorepo,Update nest monorepo to v6.6.7
2014,Update dependency lint-staged to v9.2.5,,Update dependency lint-staged to v9.2.5,
2015,Merge pull request #327 from nestjs/renovate/path-to-regexp-3.x,Update dependency path-to-regexp to v3.1.0,Merge pull request #327 from nestjs/renovate/path-to-regexp-3.x,Update dependency path-to-regexp to v3.1.0
2016,Merge pull request #331 from nestjs/renovate/ts-jest-24.x,Update dependency ts-jest to v24.1.0,Merge pull request #331 from nestjs/renovate/ts-jest-24.x,Update dependency ts-jest to v24.1.0
2017,Merge pull request #317 from nestjs/renovate/husky-3.x,Update dependency husky to v3.0.5,Merge pull request #317 from nestjs/renovate/husky-3.x,Update dependency husky to v3.0.5
2018,Update nest monorepo to v6.6.7,,Update nest monorepo to v6.6.7,
2019,Update dependency ts-jest to v24.1.0,,Update dependency ts-jest to v24.1.0,
2020,Update dependency path-to-regexp to v3.1.0,,Update dependency path-to-regexp to v3.1.0,
2021,Update dependency husky to v3.0.5,,Update dependency husky to v3.0.5,
2022,docs() remove travis from readme,,docs() remove travis from readme,
2023,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
2024,ci() move to circleci,,ci() move to circleci,
2025,Merge pull request #310 from nestjs/renovate/jest-24.x,chore(deps): update dependency @types/jest to v24.0.17,Merge pull request #310 from nestjs/renovate/jest-24.x,chore(deps): update dependency @types/jest to v24.0.17
2026,chore(deps): update dependency @types/jest to v24.0.17,,chore(deps): update dependency @types/jest to v24.0.17,
2027,Merge pull request #313 from nestjs/renovate/node-11.x,chore(deps): update dependency @types/node to v11.13.19,Merge pull request #313 from nestjs/renovate/node-11.x,chore(deps): update dependency @types/node to v11.13.19
2028,chore(deps): update dependency @types/node to v11.13.19,,chore(deps): update dependency @types/node to v11.13.19,
2029,Merge pull request #314 from nestjs/renovate/husky-3.x,chore(deps): update dependency husky to v3.0.3,Merge pull request #314 from nestjs/renovate/husky-3.x,chore(deps): update dependency husky to v3.0.3
2030,chore(deps): update dependency husky to v3.0.3,,chore(deps): update dependency husky to v3.0.3,
2031,Merge pull request #303 from nestjs/renovate/husky-3.x,chore(deps): update dependency husky to v3.0.2,Merge pull request #303 from nestjs/renovate/husky-3.x,chore(deps): update dependency husky to v3.0.2
2032,Merge pull request #305 from nestjs/renovate/jest-24.x,chore(deps): update dependency @types/jest to v24.0.16,Merge pull request #305 from nestjs/renovate/jest-24.x,chore(deps): update dependency @types/jest to v24.0.16
2033,chore(deps): update dependency @types/jest to v24.0.16,,chore(deps): update dependency @types/jest to v24.0.16,
2034,chore(deps): update dependency husky to v3.0.2,,chore(deps): update dependency husky to v3.0.2,
2035,Merge pull request #296 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v6.5.3,Merge pull request #296 from nestjs/renovate/nest-monorepo,chore(deps): update nest monorepo to v6.5.3
2036,Merge pull request #297 from nestjs/renovate/husky-3.x,chore(deps): update dependency husky to v3.0.1,Merge pull request #297 from nestjs/renovate/husky-3.x,chore(deps): update dependency husky to v3.0.1
2037,Merge pull request #298 from nestjs/renovate/lodash-monorepo,fix(deps): update dependency lodash to v4.17.15,Merge pull request #298 from nestjs/renovate/lodash-monorepo,fix(deps): update dependency lodash to v4.17.15
2038,Merge pull request #301 from nestjs/renovate/lint-staged-9.x,chore(deps): update dependency lint-staged to v9.2.1,Merge pull request #301 from nestjs/renovate/lint-staged-9.x,chore(deps): update dependency lint-staged to v9.2.1
2039,chore(deps): update dependency lint-staged to v9.2.1,,chore(deps): update dependency lint-staged to v9.2.1,
2040,fix(deps): update dependency lodash to v4.17.15,,fix(deps): update dependency lodash to v4.17.15,
2041,chore(deps): update dependency husky to v3.0.1,,chore(deps): update dependency husky to v3.0.1,
2042,chore(deps): update nest monorepo to v6.5.3,,chore(deps): update nest monorepo to v6.5.3,
2043,Merge pull request #295 from nestjs/renovate/node-11.x,chore(deps): update dependency @types/node to v11.13.18,Merge pull request #295 from nestjs/renovate/node-11.x,chore(deps): update dependency @types/node to v11.13.18
2044,chore(deps): update dependency @types/node to v11.13.18,,chore(deps): update dependency @types/node to v11.13.18,
2045,chore(): publish 3.1.0 release,,chore(): publish 3.1.0 release,
2046,fix(): fix incompatible interfaces for exclusive max/min,,fix(): fix incompatible interfaces for exclusive max/min,
2047,deps(): add reflect-metadata peer dependency,,deps(): add reflect-metadata peer dependency,
2048,fix(): dont override collectionFormat when enum is used,,fix(): dont override collectionFormat when enum is used,
2049,fix(): fix partial route matching (swagger ui),,fix(): fix partial route matching (swagger ui),
2050,fix(): fix exclusive minimum and maximum types,,fix(): fix exclusive minimum and maximum types,
2051,chore(): update package lock file,,chore(): update package lock file,
2052,Merge branch 'Lomkex1-fix-formdata-in-docs',,Merge branch 'Lomkex1-fix-formdata-in-docs',
2053,"refactor(): use lodash head, extract isFormData",,"refactor(): use lodash head, extract isFormData",
2054,Merge branch 'fix-formdata-in-docs' of https://github.com/Lomkex1/swagger into Lomkex1-fix-formdata-in-docs,,Merge branch 'fix-formdata-in-docs' of link into Lomkex1-fix-formdata-in-docs,
2055,Merge pull request #170 from ChrisDrostUSE/master,feat(): add OpenAPI nullable flag to ApiModelProperty,Merge pull request #170 from ChrisDrostUSE/master,feat(): add OpenAPI nullable flag to ApiModelProperty
2056,Merge pull request #155 from didvae/master,feat(): enable enum for params,Merge pull request #155 from didvae/master,feat(): enable enum for params
2057,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
2058,ci(): add travis.yml file,,ci(): add travis.yml file,
2059,ci(): add travis.yml file,,ci(): add travis.yml file,
2060,Merge pull request #292 from nestjs/renovate/pin-dependencies,Pin dependencies,Merge pull request #292 from nestjs/renovate/pin-dependencies,Pin dependencies
2061,Pin dependencies,,Pin dependencies,
2062,Merge branch 'sroze-add-tests',,Merge branch 'sroze-add-tests',
2063,resolve conflicts,,resolve conflicts,
2064,deps(): move from mocha to jest,,deps(): move from mocha to jest,
2065,Merge pull request #253 from shekohex/master,fix(): nest-router integration (module path issue),Merge pull request #253 from shekohex/master,fix(): nest-router integration (module path issue)
2066,Merge pull request #260 from gojob-1337/feat-deep-explore-included-modules-to-load-all-routes,feat(scanner): explore included modules for routes,Merge pull request #260 from gojob-1337/feat-deep-explore-included-modules-to-load-all-routes,feat(scanner): explore included modules for routes
2067,Merge pull request #261 from gojob-1337/190-fix-multispecs-inherited-tags-due-to-singleton,fix(document-builder): always use a new base,Merge pull request #261 from gojob-1337/190-fix-multispecs-inherited-tags-due-to-singleton,fix(document-builder): always use a new base
2068,Merge pull request #263 from gojob-1337/fix-models-array-compound-when-creating-multiple-documents,fix(): create a Scanner when calling createDocument,Merge pull request #263 from gojob-1337/fix-models-array-compound-when-creating-multiple-documents,fix(): create a Scanner when calling createDocument
2069,Merge pull request #286 from granodigital/feature/api-response-headers,feature(api-response): Headers to ResponseMetadata,Merge pull request #286 from granodigital/feature/api-response-headers,feature(api-response): Headers to ResponseMetadata
2070,Merge pull request #259 from nestjs/renovate/nest-monorepo,Update nest monorepo to v6.5.2,Merge pull request #259 from nestjs/renovate/nest-monorepo,Update nest monorepo to v6.5.2
2071,Merge pull request #281 from nestjs/renovate/lint-staged-9.x,Update dependency lint-staged to v9,Merge pull request #281 from nestjs/renovate/lint-staged-9.x,Update dependency lint-staged to v9
2072,Update nest monorepo to v6.5.2,,Update nest monorepo to v6.5.2,
2073,Update dependency lint-staged to v9,,Update dependency lint-staged to v9,
2074,Merge pull request #258 from nestjs/renovate/node-11.x,Update dependency @types/node to v11.13.17,Merge pull request #258 from nestjs/renovate/node-11.x,Update dependency @types/node to v11.13.17
2075,Merge pull request #262 from nestjs/renovate/typescript-3.x,Update dependency typescript to v3.5.3,Merge pull request #262 from nestjs/renovate/typescript-3.x,Update dependency typescript to v3.5.3
