Index,Message,Description,Message Abstract,Description Abstract
2275,"Update hydra-core requirement from <=1.1.*,>=1.0.5 to >=1.0.5,<1.3.0 in /requirements (#13309)",Update hydra-core requirement in /requirements Updates the requirements on hydra-core to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: hydra-core   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"Update hydra-core requirement from <=1.1.*,>=1.0.5 to >=1.0.5,<1.3.0 in /requirements (#13309)",Update hydra-core requirement in /requirements Updates the requirements on hydra-core to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: hydra-core   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
2276,"Update horovod requirement from !=0.24.0,<=0.24.3,>=0.21.2 to >=0.21.2,!=0.24.0,<0.25.1 in /requirements (#13363)",Update horovod requirement in /requirements Updates the requirements on horovod to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: horovod   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"Update horovod requirement from !=0.24.0,<=0.24.3,>=0.21.2 to >=0.21.2,!=0.24.0,<0.25.1 in /requirements (#13363)",Update horovod requirement in /requirements Updates the requirements on horovod to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: horovod   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
2277,Adds Sampler Wrappers for custom samplers in distributed environment (#12959),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com Co-authored-by: Adrian Wälchli aedu.waelchli@gmail.com Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,Adds Sampler Wrappers for custom samplers in distributed environment (#12959),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com Co-authored-by: Adrian Wälchli aedu.waelchli@gmail.com Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com
2278,"Update gcsfs requirement from <=2022.2.0,>=2021.5.0 to >=2021.5.0,<2022.6.0 in /requirements (#13168)",Update gcsfs requirement in /requirements Updates the requirements on gcsfs to permit the latest version. - Release notes - Commits  updated-dependencies: - dependency-name: gcsfs   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"Update gcsfs requirement from <=2022.2.0,>=2021.5.0 to >=2021.5.0,<2022.6.0 in /requirements (#13168)",Update gcsfs requirement in /requirements Updates the requirements on gcsfs to permit the latest version. - Release notes - Commits updated-dependencies: - dependency-name: gcsfs   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
2279,"Update gym[classic_control] requirement from <=0.23.1,>=0.17.0 to >=0.17.0,<0.24.2 in /requirements (#13307)",Update gym[classic_control] requirement in /requirements Updates the requirements on gym[classic_control] to permit the latest version. - Release notes - Commits  updated-dependencies: - dependency-name: gym[classic_control]   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"Update gym[classic_control] requirement from <=0.23.1,>=0.17.0 to >=0.17.0,<0.24.2 in /requirements (#13307)",Update gym[classic_control] requirement in /requirements Updates the requirements on gym[classic_control] to permit the latest version. - Release notes - Commits updated-dependencies: - dependency-name: gym[classic_control]   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
2280,"Update wandb requirement from <0.12.17,>=0.8.21 to >=0.8.21,<0.12.19 in /requirements (#13308)",Update wandb requirement in /requirements Updates the requirements on wandb to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: wandb   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"Update wandb requirement from <0.12.17,>=0.8.21 to >=0.8.21,<0.12.19 in /requirements (#13308)",Update wandb requirement in /requirements Updates the requirements on wandb to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: wandb   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
2281,Add XLAEnvironment plugin (#11330), add xla environment class add api reference integrate use xenv remove properties  Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Kaushik B kaushikbokka@gmail.com Co-authored-by: Kaushik B 45285388+kaushikb11@users.noreply.github.com Co-authored-by: Rohit Gupta rohitgr1998@gmail.com,Add XLAEnvironment plugin (#11330),add xla environment class add api reference integrate use xenv remove properties Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Kaushik B kaushikbokka@gmail.com Co-authored-by: Kaushik B 45285388+kaushikb11@users.noreply.github.com Co-authored-by: Rohit Gupta rohitgr1998@gmail.com
2282,Fix changelog of setting back benchmark=False by default (#13194),Update changelog,Fix changelog of setting back benchmark=False by default (#13194),Update changelog
2283,Remove pytorch lightning.callbacks.lr monitor.learning rate monitor.lr_sch_names (#13353),Co-authored-by: Raymond G Schireman raymond.schireman@uvm.edu Co-authored-by: Akihiro Nitta nitta@akihironitta.com,Remove pytorch lightning.callbacks.lr monitor.learning rate monitor.lr_sch_names (#13353),Co-authored-by: Raymond G Schireman raymond.schireman@uvm.edu Co-authored-by: Akihiro Nitta nitta@akihironitta.com
2284,Improve support for custom DataLoaders when instantiated in *_dataloader hook (#12981),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com Co-authored-by: Akihiro Nitta nitta@akihironitta.com,Improve support for custom DataLoaders when instantiated in *_dataloader hook (#12981),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com Co-authored-by: Akihiro Nitta nitta@akihironitta.com
2285,"Update torchmetrics requirement from <=0.7.2,>=0.4.1 to >=0.4.1,<0.9.2 in /requirements (#13275)",Update torchmetrics requirement in /requirements Updates the requirements on torchmetrics to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: torchmetrics   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"Update torchmetrics requirement from <=0.7.2,>=0.4.1 to >=0.4.1,<0.9.2 in /requirements (#13275)",Update torchmetrics requirement in /requirements Updates the requirements on torchmetrics to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: torchmetrics   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
2286,Fix LightningCLI signature parameter resolving for some lightning classes (#13283),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,Fix LightningCLI signature parameter resolving for some lightning classes (#13283),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2287,CI: Build new HPU docker image (#13352),Build new hpu docker image,CI: Build new HPU docker image (#13352),Build new hpu docker image
2288,[BUG] estimated_stepping_batches requires distributed comms in configure_optimizers for DeepSpeedStrategy (#13350),,[BUG] estimated_stepping_batches requires distributed comms in configure_optimizers for DeepSpeedStrategy (#13350),
2289,Use run name for logging with WandbLogger (#12604),Co-authored-by: Adrian Wälchli aedu.waelchli@gmail.com Co-authored-by: Akihiro Nitta nitta@akihironitta.com,Use run name for logging with WandbLogger (#12604),Co-authored-by: Adrian Wälchli aedu.waelchli@gmail.com Co-authored-by: Akihiro Nitta nitta@akihironitta.com
2290,Deprecate CLI registries and update documentation (#13221),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,Deprecate CLI registries and update documentation (#13221),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2291,Future 5/n: Move requirements (#13306),Co-authored-by: Jirka jirka.borovec@seznam.cz,Future 5/n: Move requirements (#13306),Co-authored-by: Jirka jirka.borovec@seznam.cz
2292,Update HPU Dockerfile to latest version (#13344),,Update HPU Dockerfile to latest version (#13344),
2293,Update old PL links (#13349),,Update old PL links (#13349),
2294,Enable timeout for DDPStrategy (#13244),,Enable timeout for DDPStrategy (#13244),
2295,EarlyStopping logging on rank 0 only (#13233),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,EarlyStopping logging on rank 0 only (#13233),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2296,update tutorials (#13268),,update tutorials (#13268),
2297,Fix torch.distributed._sharded_tensor DeprecationWarning (#13261),,Fix torch.distributed._sharded_tensor DeprecationWarning (#13261),
2298,Added multi-optimizer tests with hpu (#13217),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,Added multi-optimizer tests with hpu (#13217),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
2299,Make plugin compatible for hpu release1.5 (#13338),,Make plugin compatible for hpu release1.5 (#13338),
2300,Fix ci for IPU (#13340),,Fix ci for IPU (#13340),
2301,[DOCS] Updated link for lightning_lite.rst (#13331),Updated link,[DOCS] Updated link for lightning_lite.rst (#13331),Updated link
2302,Update README.md,,Update README.md,
2303,Docs for LAI (#13312),"  edit   docs   [pre-commit.ci] auto fixes from pre-commit.com hooks   for more information, see https://pre-commit.ci   fixing   clean generated   ignore   pre-commit   ci   ci   Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com",Docs for LAI (#13312),"edit docs [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link fixing clean generated ignore pre-commit ci ci Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com"
2304,temp disable install app from source (#13318),setup,temp disable install app from source (#13318),setup
2305,CI: adjust names & skip app if pytorch (#13317),"  CI: renames azure   check   [pre-commit.ci] auto fixes from pre-commit.com hooks   for more information, see https://pre-commit.ci   skip lightning_app   ignore   .   true block   ci   ci   Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com",CI: adjust names & skip app if pytorch (#13317),"CI: renames azure check [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link skip lightning_app ignore . true block ci ci Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com"
2306,Update README.md,,Update README.md,
2307,Update README.md,,Update README.md,
2308,Update README.md,,Update README.md,
2309,Update README.md,,Update README.md,
2310,Add root README (#13313),"  add main page   update   move   [pre-commit.ci] auto fixes from pre-commit.com hooks   for more information, see https://pre-commit.ci   fix link   copy over from main repo   formatting   update   [pre-commit.ci] auto fixes from pre-commit.com hooks   for more information, see https://pre-commit.ci Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz",Add root README (#13313),"add main page update move [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link fix link copy over from main repo formatting update [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz"
2311,Update README and approval config (#13311),"  Update README and approval config   [pre-commit.ci] auto fixes from pre-commit.com hooks   for more information, see https://pre-commit.ci Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com",Update README and approval config (#13311),"Update README and approval config [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com"
2312,CI: block app contrib. (#13310),  CI: block app contrib.   format   Apply suggestions from code review   Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,CI: block app contrib. (#13310),CI: block app contrib. format Apply suggestions from code review Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2313,Copy README.md in preparation for the new one (#13305),,Copy README.md in preparation for the new one (#13305),
2314,Delete leftover directory after rename (#13302),Delete pytorch_lightning/demos directory,Delete leftover directory after rename (#13302),Delete pytorch_lightning/demos directory
2315,Introduce Lightning App (#13303),"  introduce Lightning App   [pre-commit.ci] auto fixes from pre-commit.com hooks   for more information, see https://pre-commit.ci Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz",Introduce Lightning App (#13303),"introduce Lightning App [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz"
2316,Fix repository links (#13304),"  GH org rename Lightning-AI   [pre-commit.ci] auto fixes from pre-commit.com hooks   for more information, see https://pre-commit.ci  repo name  Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com",Fix repository links (#13304),"GH org rename Lightning-AI [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link repo name Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com"
2317,Future 4/n: test & legacy in test/ folder (#13295),"  move: legacy >> test/   move: tests >> test/   rename unittests   update CI   tests4pl   tests_pytorch   proxi   [pre-commit.ci] auto fixes from pre-commit.com hooks   for more information, see https://pre-commit.ci   ci   link   cli   standalone   fixing   [pre-commit.ci] auto fixes from pre-commit.com hooks   for more information, see https://pre-commit.ci   .   Apply suggestions from code review   Co-authored-by: Akihiro Nitta nitta@akihironitta.com  [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci   alone   test -> tests   Standalone fixes   ci   Update   More fixes   Fix coverage   Fix mypy   mypy   Empty-Commit   Fix   mypy just for pl   Fix standalone   Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Akihiro Nitta nitta@akihironitta.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com",Future 4/n: test & legacy in test/ folder (#13295),"move: legacy >> test/ move: tests >> test/ rename unittests update CI tests4pl tests_pytorch proxi [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link ci link cli standalone fixing [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link . Apply suggestions from code review Co-authored-by: Akihiro Nitta nitta@akihironitta.com [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link alone test -> tests Standalone fixes ci Update More fixes Fix coverage Fix mypy mypy Empty-Commit Fix mypy just for pl Fix standalone Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Akihiro Nitta nitta@akihironitta.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com"
2318,Remove unused test argument (#13296),,Remove unused test argument (#13296),
2319,"Update wandb requirement from <=0.12.11,>=0.8.21 to >=0.8.21,<0.12.17 in /requirements (#13051)", Update wandb requirement in /requirements  Updates the requirements on wandb to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: wandb   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,"Update wandb requirement from <=0.12.11,>=0.8.21 to >=0.8.21,<0.12.17 in /requirements (#13051)",Update wandb requirement in /requirements Updates the requirements on wandb to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: wandb   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
2320,Future 3/n: docs adjustment (#13299),  docs: rename source >> source-PL   docs: fix typing   readthedocs   update paths & codeowners   source-pytorch   ci   Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,Future 3/n: docs adjustment (#13299),docs: rename source >> source-PL docs: fix typing readthedocs update paths & codeowners source-pytorch ci Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2321,Future 2/n: stand-alone examples (#13294),  move: pl_examples >> src/   convert pl_examples package to plain examples   update CI for examples   ci   missing   install ,Future 2/n: stand-alone examples (#13294),move: pl_examples >> src/ convert pl_examples package to plain examples update CI for examples ci missing install
2322,Future 1/n: package in src/ folder (#13293),"  move: pytorch_lightning >> src/   update setup & install   update CI   ci   update CI for examples   Self review   mypy   Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com   ci   make   docs   typo   [pre-commit.ci] auto fixes from pre-commit.com hooks   for more information, see https://pre-commit.ci   ci: gpu   .   hpu   typing   docs   tpu   Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com",Future 1/n: package in src/ folder (#13293),"move: pytorch_lightning >> src/ update setup & install update CI ci update CI for examples Self review mypy Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com ci make docs typo [pre-commit.ci] auto fixes from pre-commit.com hooks for more information, see link ci: gpu . hpu typing docs tpu Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com"
2323,Drop PyTorch 1.8 support (#13155),  Drop PyTorch 1.8 support   Missed update   Skip profiler test until supported   Upgrade ipu dockerfile pytorch version   Update XLA version ,Drop PyTorch 1.8 support (#13155),Drop PyTorch 1.8 support Missed update Skip profiler test until supported Upgrade ipu dockerfile pytorch version Update XLA version
2324,Remove test's proxy boring classes import (#13297),Co-authored-by: Jirka jirka.borovec@seznam.cz,Remove test's proxy boring classes import (#13297),Co-authored-by: Jirka jirka.borovec@seznam.cz
2325,Standardize tensor annotation (#13292),unify torch.Tensor >> Tensor Co-authored-by: Jirka jirka.borovec@seznam.cz,Standardize tensor annotation (#13292),unify torch.Tensor >> Tensor Co-authored-by: Jirka jirka.borovec@seznam.cz
2326,Fix deploy production intermediate doc (#13204),,Fix deploy production intermediate doc (#13204),
2327,"Update rich requirement from !=10.15.*,<=12.0.0,>=10.2.2 to >=10.2.2,!=10.15.0.a,<13.0.0 in /requirements (#13047)", Update rich requirement in /requirements  Updates the requirements on rich to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: rich   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,"Update rich requirement from !=10.15.*,<=12.0.0,>=10.2.2 to >=10.2.2,!=10.15.0.a,<13.0.0 in /requirements (#13047)",Update rich requirement in /requirements Updates the requirements on rich to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: rich   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
2328,Update CI setup (#13291), drop mamba use legacy GPU machines,Update CI setup (#13291),drop mamba use legacy GPU machines
2329,Create  hpu-ci-runner Dockerfile (#13239),  Create  hpu-ci-runner Dockerfile   Add ENTRYPOINT script 'start.sh' to hpu-ci-runner   rename dirs   ci   add docker   Fix build failure   Fix build failure   Fix title of nightly ci runner build   Fix comments   Fix comments   Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: Akihiro Nitta nitta@akihironitta.com,Create  hpu-ci-runner Dockerfile (#13239),Create  hpu-ci-runner Dockerfile Add ENTRYPOINT script 'start.sh' to hpu-ci-runner rename dirs ci add docker Fix build failure Fix build failure Fix title of nightly ci runner build Fix comments Fix comments Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: Akihiro Nitta nitta@akihironitta.com
2330,Merge pull request #13250 from PyTorchLightning/ci/rm-base,CI: Remove simple test ci_test-base.yml,Merge pull request #13250 from PyTorchLightning/ci/rm-base,CI: Remove simple test ci_test-base.yml
2331,Fixing small typo in documentation. (#13215),Fixing typo in documentation.,Fixing small typo in documentation. (#13215),Fixing typo in documentation.
2332,Add deprecation path for the old Loop module (#13043),,Add deprecation path for the old Loop module (#13043),
2333,Rename loops/base.py to loops/loop.py (#13043),,Rename loops/base.py to loops/loop.py (#13043),
2334,Explicitly mention disabling validation in trainer docs (#13148),Co-authored-by: Akihiro Nitta nitta@akihironitta.com,Explicitly mention disabling validation in trainer docs (#13148),Co-authored-by: Akihiro Nitta nitta@akihironitta.com
2335,Decouple pulling legacy checkpoints from existing GHA workflows and docker files (#13185), Add pull-legacy-checkpoints action Replace pulls with the new action and script Simplify,Decouple pulling legacy checkpoints from existing GHA workflows and docker files (#13185),Add pull-legacy-checkpoints action Replace pulls with the new action and script Simplify
2336,update NGC docker (#13136), update docker Apply suggestions from code review  Co-authored-by: Akihiro Nitta nitta@akihironitta.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,update NGC docker (#13136),update docker Apply suggestions from code review Co-authored-by: Akihiro Nitta nitta@akihironitta.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2337,Update CHANGELOG after the 1.6.4 release (#13201),,Update CHANGELOG after the 1.6.4 release (#13201),
2338,LightningCLI natively support callback list append (#13129),  LightningCLI natively support callback list append.   Update jsonargparse version   Handle case where callbacks is not a list.   Fix PEP8 issue.   Handle mypy false positive   Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,LightningCLI natively support callback list append (#13129),LightningCLI natively support callback list append. Update jsonargparse version Handle case where callbacks is not a list. Fix PEP8 issue. Handle mypy false positive Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2339,Fix initialization of optimizers in DDP Strategy (#11952),Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,Fix initialization of optimizers in DDP Strategy (#11952),Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2340,Fix epoch logging on train epoch end (#13025),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,Fix epoch logging on train epoch end (#13025),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2341,Register torch's unresolvable import paths in cli module (#13153),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com Co-authored-by: Akihiro Nitta nitta@akihironitta.com,Register torch's unresolvable import paths in cli module (#13153),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com Co-authored-by: Akihiro Nitta nitta@akihironitta.com
2342,Fix typo in cluster_advanced.rst (#13173),,Fix typo in cluster_advanced.rst (#13173),
2343,Remove the deprecated logger.close (#13149),  refactor:removed the close instance from the LoggerCollection class   Also logger.close()   Update CHANGELOG   Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,Remove the deprecated logger.close (#13149),refactor:removed the close instance from the LoggerCollection class Also logger.close() Update CHANGELOG Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2344,Updates docs to clarify train_dataloader usage by batch_size_finder (#13171),  batchfinder clarification   fix according to precommit hook ,Updates docs to clarify train_dataloader usage by batch_size_finder (#13171),batchfinder clarification fix according to precommit hook
2345,Fix instruction for cherry pick way of fixing mixed branches (#13186),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,Fix instruction for cherry pick way of fixing mixed branches (#13186),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2346,Specify Trainer(benchmark=False) in parity benchmarks (#13182),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,Specify Trainer(benchmark=False) in parity benchmarks (#13182),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2347,Removed weights_summary argument from Trainer (#13070),Co-authored-by: rohitgr7 rohitgr1998@gmail.com Co-authored-by: Akihiro Nitta nitta@akihironitta.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,Removed weights_summary argument from Trainer (#13070),Co-authored-by: rohitgr7 rohitgr1998@gmail.com Co-authored-by: Akihiro Nitta nitta@akihironitta.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2348,[CLI] Respect existing seed by default (#13110),,[CLI] Respect existing seed by default (#13110),
2349,Fix logging's step values when multiple dataloaders are used during evaluation (#12184),Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,Fix logging's step values when multiple dataloaders are used during evaluation (#12184),Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2350,add @akihironitta among CI/CD owners (#13139),add @akihironitta,add @akihironitta among CI/CD owners (#13139),add @akihironitta
2351,Fix not running test codes (#13089),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com,Fix not running test codes (#13089),Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com
2352,Avoid changing the current cudnn.benchmark value (#13154),,Avoid changing the current cudnn.benchmark value (#13154),
2353,"Revert ""Update deepspeed requirement from <0.6.0 to <0.7.0 in /requirements (#13048)"" (#13177)",This reverts commit e19babc9869a9de584731d0106bee41f02c71584.,"Revert ""Update deepspeed requirement from <0.6.0 to <0.7.0 in /requirements (#13048)"" (#13177)",This reverts commit e19babc9869a9de584731d0106bee41f02c71584.
2354,Fix standalone test collection (#13177),,Fix standalone test collection (#13177),
2355,xfail flaky quantization test blocking CI (#13177),,xfail flaky quantization test blocking CI (#13177),
2356,Pin protobuf version (#13177),,Pin protobuf version (#13177),
2357,Document CI/CD (#12980),  Add README.md to .github/workflows/   Link CI/CD doc page from contributing.md   Co-authored-by: Rohit Gupta rohitgr1998@gmail.com,Document CI/CD (#12980),Add README.md to .github/workflows/ Link CI/CD doc page from contributing.md Co-authored-by: Rohit Gupta rohitgr1998@gmail.com
2358,"Update typing-extensions requirement from <=4.1.1,>=4.0.0 to >=4.0.0,<4.2.1 in /requirements (#13054)", Update typing-extensions requirement in /requirements  Updates the requirements on typing-extensions to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: typing-extensions   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,"Update typing-extensions requirement from <=4.1.1,>=4.0.0 to >=4.0.0,<4.2.1 in /requirements (#13054)",Update typing-extensions requirement in /requirements Updates the requirements on typing-extensions to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: typing-extensions   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
2359,Update deepspeed requirement from <0.6.0 to <0.7.0 in /requirements (#13048), Update deepspeed requirement from <0.6.0 to <0.7.0 in /requirements  Updates the requirements on deepspeed to permit the latest version. - Release notes - Commits  updated-dependencies: - dependency-name: deepspeed   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Update deepspeed requirement from <0.6.0 to <0.7.0 in /requirements (#13048),Update deepspeed requirement from <0.6.0 to <0.7.0 in /requirements Updates the requirements on deepspeed to permit the latest version. - Release notes - Commits updated-dependencies: - dependency-name: deepspeed   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
2360,"Update tensorboard requirement from <=2.8.0,>=2.2.0 to >=2.2.0,<2.10.0 in /requirements (#13049)", Update tensorboard requirement in /requirements  Updates the requirements on tensorboard to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: tensorboard   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,"Update tensorboard requirement from <=2.8.0,>=2.2.0 to >=2.2.0,<2.10.0 in /requirements (#13049)",Update tensorboard requirement in /requirements Updates the requirements on tensorboard to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: tensorboard   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
