Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
refactor WelcomeView,0.57463217,Improved welcomewindow by @Wouter01 in link,make child components extract binding to dedicated variable,0
code style,0.41825348,[chore] Code Style: Multiline argument/parameter indentation by @lukepistrol in link,,0
remove outdated todo,0.43813205,"[chore]: Update CodeEditTextView, Remove unused GRDB by @lukepistrol in link",,0
Merge pull request #992 from CodeEditApp/temp/bump-build-number,0.54467595,Bump Build Number to 19 by @github-actions in link,Bump Build Number to 19,0
bump build number to 19,0.6915194,Bump Build Number to 19 by @github-actions in link,,0
Merge pull request #989 from austincondiff/tab-ui-improvements,0.653407,Improved overall tab UI design by @austincondiff in link,Improved overall tab UI design,0
Preventing tab drag gesture when close button is clicked.,0.44818377,Removed close animations on tabs by @maxkel in link,,0
Clean up,0.19813424,Code cleanup: improve code up to Swift 5.7 standard: simplify if let and guard let statements by @richardtop in link,,0
Fixed most gesture issues and refactored background colors. Separated into different views for better organization.,0.5254458,Status Bar and Debugger Drawer UI Improvements by @austincondiff in link,,0
Update AccountPreferencesView.swift,0.40947106,Partial move to SwiftUI lifecycle by @Wouter01 in link,,0
Merge pull request #987 from MrDevel0per/main,0.43716022,Update README.md by @richardtop in link,Update Clone From label in Account Preferences,0
Improved tab design to be more consistent with Xcode,0.66493446,Improved overall tab UI design by @austincondiff in link,,0
Updated clone label,0.64177257,Update Clone From label in Account Preferences by @MrDevel0per in link,"I updated the label to display the correct clone source. Instead of always displaying HTTPS, it will now display the correct provider.",0
Merge pull request #985 from lukepistrol/fix/hover-welcome-window-glitch,0.72737014,[fix]: Hover Welcome Window Glitch by @lukepistrol in link,[fix]: Hover Welcome Window Glitch,1
update to latest CodeEditTextView,0.77936864,Update CodeEditTextView to 0.6.2 by @austincondiff in link,,1
Merge branch 'main' into fix/hover-welcome-window-glitch,0.5726039,[fix]: Hover Welcome Window Glitch by @lukepistrol in link,,0
"fix hovering glitch, code formatting",0.63305163,[fix]: Hover Welcome Window Glitch by @lukepistrol in link,,0
Merge pull request #983 from CodeEditApp/temp/bump-build-number,0.5353354,Bump Build Number to 19 by @github-actions in link,Bump Build Number to 18,0
bump build number to 18,0.7037047,Bump Build Number to 18 by @github-actions in link,,1
Merge pull request #981 from CodeEditApp/all-contributors/add-neilZon,0.52424157,docs: add neilZon as a contributor for bug by @allcontributors in link,docs: add neilZon as a contributor for bug,0
docs: update .all-contributorsrc [skip ci],0.48685098,docs: add Wouter01 as a contributor for code by @allcontributors in link,,0
docs: update README.md [skip ci],0.6582275,Update README.md by @richardtop in link,,0
Merge pull request #980 from neilZon/close-select-provider-window,0.51257634,fix: Select account provider dialog not closing by @neilZon in link,fix: Select account provider dialog not closing,0
Merge branch 'CodeEditApp:main' into main,0.46504417,[Chore] Removes CodeEditCli folder by @matthijseikelenboom in link,,0
fix select account provider dialog,0.79817474,fix: Select account provider dialog not closing by @neilZon in link,,1
Merge pull request #976 from Cubik65536/remove-launch-haptic,0.6491867,fix: Remove Haptic Feedback on Launch (#916) by @Cubik65536 in link,,0
chore: Add a TODO for CodeEditSplitViewController,0.5318123,[chore]: update CodeEditTextView to 0.3.1 by @lukepistrol in link,,0
refactor: Remove redundant override func,0.4476839,Code cleanup: improve code up to Swift 5.7 standard: simplify if let and guard let statements by @richardtop in link,,0
fix: Remove Haptic Feedback on Launch (link),0.9227401,fix: Remove Haptic Feedback on Launch (#916) by @Cubik65536 in link,,1
Merge pull request #975 from CodeEditApp/temp/bump-build-number,0.53420854,Bump Build Number to 19 by @github-actions in link,Bump Build Number to 17,0
bump build number to 17,0.71067786,Bump Build Number to 17 by @github-actions in link,,1
Merge pull request #974 from lukepistrol/feat/solarized-default-themes,0.5496061,[feat] Default Themes: Solarized (dark/light) by @lukepistrol in link,[feat] Default Themes: Solarized (dark/light),0
sort keys alphabetically,0.18564452,feat: Use terminal title as the terminal tab title (#1298) by @Cubik65536 in link,,0
add terminal colors for solarized light,0.42805165,[feat] Default Themes: Solarized (dark/light) by @lukepistrol in link,,0
add terminal colors for solarized dark,0.5093791,[feat] Default Themes: Solarized (dark/light) by @lukepistrol in link,,0
Merge pull request #973 from lukepistrol/fix/general-settings-height,0.6793663,[fix]: height of the general settings pane by @lukepistrol in link,[fix]: height of the general settings pane,0
add solarized themes,0.71059,[feat] Default Themes: Solarized (dark/light) by @lukepistrol in link,,1
Use minSidebarWidth in inspector view,0.5044602,Tightened up the inspector UI design to make it more consistent by @austincondiff in link,,0
Add minSidebarWidth constant,0.43258888,Sidebar tab bar position setting by @austincondiff in link,,0
Fix split view test,0.48964494,Splitview by @Wouter01 in link,,0
Fix lint warning,0.38672066,Fix for runtime errors by @Wouter01 in link,,0
Let inspector view resize,0.74474084,Resize inspector by @thecoolwinter in link,,1
Merge pull request #970 from thecoolwinter/resize-inspector,0.51248753,Tightened up the inspector UI design to make it more consistent by @austincondiff in link,Add ability to resize the inspector sidebar.,0
fix the height of the general settings pane,0.7920246,[fix]: height of the general settings pane by @lukepistrol in link,,1
Merge pull request #972 from CodeEditApp/temp/bump-build-number,0.537714,Bump Build Number to 19 by @github-actions in link,Bump Build Number to 16,0
bump build number to 16,0.7310723,Bump Build Number to 16 by @github-actions in link,,1
Update CI-bump-build-number.yml,0.7101375,Update pre-release.yml to fix CI by @bombardier200 in link,,1
Merge pull request #969 from lukepistrol/chore/code-style,0.60750437,[chore]: Adopt code edit symbols 0.1.2 by @ben-p-commits in link,[chore] Code Style: Multiline argument/parameter indentation,0
fix lint error,0.5140386,Fix for runtime errors by @Wouter01 in link,,0
fix multiline parameter alignment for better readability,0.511831,[chore] Code Style: Multiline argument/parameter indentation by @lukepistrol in link,enable multiline_arguments_brackets swiftlint rule,0
Merge pull request #966 from Wouter01/main,0.3942693,d0c29f3: [fix]: Update Mechanism (#939) (Lukas Pistrol) #939,Moved to EnvironmentObject for WorkspaceDocument and StatusBarViewModel,0
Merge pull request #967 from lukepistrol/chore/xcode-configurations,0.6985926,[chore]: Xcode Configurations by @lukepistrol in link,[chore]: Xcode Configurations,0
Merge pull request #965 from thecoolwinter/clean-up-print,0.39795107,Revised issue and PR templates by @austincondiff in link,Remove unnecessary print statements,0
"update pre-release workflow, fix info.plist",0.5293017,ea4b8cc: Update pre-release.yml (Lukas Pistrol),,0
use xcconfig file for version postfix,0.39081964,[chore]: CI - Check CFBundleShortVersionString in Info.plist by @lukepistrol in link,,0
use xcconfig files,0.4295768,[chore]: Xcode Configurations by @lukepistrol in link,,0
add build configurations for alpha and beta,0.4157209,Bump Build Number to 32 by @github-actions in link,"use appropriate icon for each configuration (#914) append dev, alpha, beta to version number for respective configurations (#915)",0
fixed warning,0.46582654,Typo fix (line 05) in documentation by @kant in link,Signed-off-by: Wouter01 wouterhennen@gmail.com,0
Decoupled lots of views,0.4498168,Splitview by @Wouter01 in link,Signed-off-by: Wouter01 wouterhennen@gmail.com,0
Remove unnecessary print statements,0.59490764,Remove unnecessary print statements by @thecoolwinter in link,,0
improve bump build number workflow,0.54800844,Bump Build Number to 20 by @github-actions in link,,0
Merge pull request #964 from CodeEditApp/temp/bump-build-number,0.5353038,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
bump build number,0.5085438,Bump Build Number by @github-actions in link,,0
Merge pull request #963 from lukepistrol/fix/acknowledgement-window,0.619092,[fix]: Acknowledgements Window by @lukepistrol in link,[fix]: Acknowledgements Window,0
update copyright string to include 2023,0.33045563,ea4b8cc: Update pre-release.yml (Lukas Pistrol),,0
remove preview,0.4718676,Quicklook Previews in Open Quickly overlay by @luah5 in link,,0
add simple unit test case,0.22237578,Fix for runtime errors by @Wouter01 in link,,0
Merge pull request #962 from Wouter01/main,0.39642036,d0c29f3: [fix]: Update Mechanism (#939) (Lukas Pistrol) #939,Added NSWindow environment key,0
use release for SwiftLintPlugin instead of main branch,0.53625345,[chore]: updates SwiftLintPlugin to the latest version by @lukepistrol in link,,0
remove no longer needed root object model,0.35872346,"[chore]: Update CodeEditTextView, Remove unused GRDB by @lukepistrol in link",,0
fix acknowledgements window,0.6767744,"Redesigned Acknowledgements Window, small modifications to About Window by @Wouter01 in link",bundle Package.resolved into build update Package.resolved parsing model,0
Added WindowObserver View,0.45107204,Improved welcomewindow by @Wouter01 in link,Signed-off-by: Wouter01 wouterhennen@gmail.com,0
Added NSWindow environment key,0.4071685,Moved to EnvironmentObject for WorkspaceDocument and StatusBarViewModel by @Wouter01 in link,Signed-off-by: Wouter01 wouterhennen@gmail.com,0
Merge pull request #959 from CodeEditApp/temp/bump-build-number,0.5341856,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
Merge pull request #958 from ben-p-commits/bitbucket-typo,0.5891337,"quick typo fix. ""Bitbucket Cloud"" should be ""Github"". by @ben-p-commits in link","quick typo fix. ""Bitbucket Cloud"" should be ""Github"".",0
"quick typo fix. ""Bitbucket Cloud"" should be ""Github"".",0.94982517,"quick typo fix. ""Bitbucket Cloud"" should be ""Github"". by @ben-p-commits in link",,1
Merge pull request #957 from ben-p-commits/revert-to-system-font-bugfix,0.64526916,Fix bug which prevented reverting to system font after using custom font. by @ben-p-commits in link,Fix bug which prevented reverting to system font after using custom font.,0
Merge pull request #955 from ben-p-commits/line-height-preference,0.5738716,Add line height multiple option to text editing preferences by @ben-p-commits in link,Add line height multiple option to text editing preferences,0
adopt more misc feedback.,0.28180674,Code of conduct amendment: low quality PRs by @austincondiff in link,,0
"Remove Text(""spaces"") view. copy paste typo",0.42015678,refactor: Refactor font changes codes in ViewCommands by @Cubik65536 in link,,0
Fix bug which made reverting to system font impossible. Create convenience factory method on EditorFont,0.74242914,Fix bug which prevented reverting to system font after using custom font. by @ben-p-commits in link,,1
"set minimum value for line height multiplier to 7.5, not 7.0",0.5220915,Add line height multiple option to text editing preferences by @ben-p-commits in link,,0
update default line height multiple,0.6949872,Add line height multiple option to text editing preferences by @ben-p-commits in link,,0
roll back accidentally modified package.resolved,0.48173708,"Revert ""Internal URL fix (in documentation)"" by @austincondiff in link",,0
Add line height multiple preference.,0.77228,Add line height multiple option to text editing preferences by @ben-p-commits in link,,1
Merge pull request #954 from CodeEditApp/temp/bump-build-number,0.53187877,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
Merge pull request #953 from lukepistrol/chore/update-textview,0.5446501,[chore]: Update Version Number to 0.0.3 by @lukepistrol in link,[chore]: update CodeEditTextView to 0.3.1,0
update CodeEditTextView to 0.3.1,0.8356794,[feat]: Update CodeEditTextView to 0.3.5 / YAML Support by @lukepistrol in link,,1
Merge pull request #952 from lukepistrol/chore/ci/update-checkout-action,0.71835035,[chore]: CI - update checkout action to v3 by @lukepistrol in link,[chore]: CI - update checkout action to v3,1
update checkout action to v3,0.7405418,[chore]: CI - update checkout action to v3 by @lukepistrol in link,,1
Update pre-release.yml,0.8347051,ea4b8cc: Update pre-release.yml (Lukas Pistrol),,1
Merge pull request #950 from CodeEditApp/temp/bump-build-number,0.520172,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
Update appcast.yml,0.535133,ea4b8cc: Update pre-release.yml (Lukas Pistrol),,0
Merge pull request #948 from ben-p-commits/ben/text-wrapping-preference,0.50346845,"Add preference for text wrapping in editor, add command palette options for text editing prefs by @ben-p-commits in link","Add preference for text wrapping in editor, add command palette options for text editing prefs",0
adopt feedback in TextEditingPreferences. added comment doc + populateCommands() invocation.,0.42405337,Add line height multiple option to text editing preferences by @ben-p-commits in link,,0
Tightened up the inspector UI design to make it more consistent (#949),0.92456806,Tightened up the inspector UI design to make it more consistent by @austincondiff in link,Tightened up the inspector UI design to make it more consistent Disabled failing tests for now.,1
Disabled failing tests for now.,0.29757977,d0c29f3: [fix]: Update Mechanism (#939) (Lukas Pistrol) #939,,0
Tightened up the inspector UI design to make it more consistent,0.92718726,Tightened up the inspector UI design to make it more consistent by @austincondiff in link,,1
update CodeEditTextView to 3.0,0.8034406,[feat]: Update CodeEditTextView to 0.3.5 / YAML Support by @lukepistrol in link,,1
Merge branch 'main' into ben/text-wrapping-preference,0.40677893,"Add preference for text wrapping in editor, add command palette options for text editing prefs by @ben-p-commits in link",,0
fix: update latest release link in README.md (#943),0.9360219,fix: update latest release link in README.md by @s3812497 in link,The latest release link was previously broken.,1
Merge pull request #942 from CodeEditApp/temp/bump-build-number,0.546865,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
[fix]: Update Mechanism (#939),0.8625933,d0c29f3: [fix]: Update Mechanism (#939) (Lukas Pistrol) #939,get latest release URL from GH API make function private make task cancellable remove print statement,1
Fixed monochrome setting color to be gray instead of folder blue (#940),0.88501656,7d5e8be: Fixed monochrome setting color to be gray instead of folder blue (#940) (Austin Condiff) #940,,1
Merge pull request #937 from CodeEditApp/temp/bump-build-number,0.5435066,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
use semantic versioning for pre releases (#935),0.54829663,ea4b8cc: Update pre-release.yml (Lukas Pistrol),,0
Fixed incorrect background colors to be more consistent. (#936),0.5473119,bugfix: renaming a file uses the wrong background color by @aaryankotharii in link,,0
Merge pull request #934 from CodeEditApp/temp/bump-build-number,0.5430877,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
Merge pull request #933 from austincondiff/inspector-sidebar-toggle-fix,0.58536226,Tightened up the inspector UI design to make it more consistent by @austincondiff in link,,0
Fixed inspector sidebar toggle so it is now displayed as expected.,0.62241787,Tightened up the inspector UI design to make it more consistent by @austincondiff in link,,0
Merge pull request #932 from CodeEditApp/temp/bump-build-number,0.5420596,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
Merge pull request #929 from lukepistrol/chore/update-ci-self-hosted,0.56776524,[chore]: Update Version Number to 0.0.3 by @lukepistrol in link,[chore]: CI - self hosted runner,0
update pre release script,0.5900021,ea4b8cc: Update pre-release.yml (Lukas Pistrol),,0
revert self hosted runner for pre release workflow,0.3514868,"Revert ""Internal URL fix (in documentation)"" by @austincondiff in link",,0
remove comments,0.3219818,Remove files related to plugin extension system by @Wouter01 in link,,0
delete CircleCI config,0.37651813,[Chore] Removes CodeEditCli folder by @matthijseikelenboom in link,,0
fix disabling CircleCI,0.26795042,d0c29f3: [fix]: Update Mechanism (#939) (Lukas Pistrol) #939,,0
disable CircleCI,0.2667319,fix: Remove Haptic Feedback on Launch (#916) by @Cubik65536 in link,,0
add comment,0.3523486,feat: Notify the user when an error is encountered when adding new accounts (#1252) by @Cubik65536 in link,,0
using self hosted runner,0.21674901,Update Sparkle Path for CI by @bombardier200 in link,,0
Merge pull request #922 from lukepistrol/fix/update-from-menu-bar,0.50914425,d0c29f3: [fix]: Update Mechanism (#939) (Lukas Pistrol) #939,[fix]: update from menu bar,0
fix update from menu bar,0.48628694,d0c29f3: [fix]: Update Mechanism (#939) (Lukas Pistrol) #939,temporary fix for using alpha app icon on release config,0
Merge pull request #921 from CodeEditApp/temp/bump-build-number,0.5357866,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
Update DocumentsUnitTests.swift,0.47230232,[chore]: updates SwiftLintPlugin to the latest version by @lukepistrol in link,,0
fix for icon size (#920),0.44305313,Fix for non-updating font size by @Wouter01 in link,fix for icon size Signed-off-by: Wouter01 wouterhennen@gmail.com Update NavigatorSidebarToolbarTop.swift Update NavigatorSidebarToolbarTop.swift Update CodeEditSplitViewController.swift Signed-off-by: Wouter01 wouterhennen@gmail.com Co-authored-by: Austin Condiff austin.condiff@gmail.com,0
Raised the default editor and terminal font sizes from 11pt to 12pt. (#919),0.5003126,Add line height multiple option to text editing preferences by @ben-p-commits in link,,0
Merge pull request #910 from CodeEditApp/temp/bump-build-number,0.525048,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
Merge pull request #909 from lukepistrol/fix/sparkle-software-updater,0.56182075,Update Sparkle Path for CI by @bombardier200 in link,[fix]: Sparkle Software Updater,0
remove duplicates,0.24460962,Fix for excessive files in recents list by @Wouter01 in link,,0
fix swiftlint errors,0.6317973,[chore]: updates SwiftLintPlugin to the latest version by @lukepistrol in link,,0
cleanup pre-release script,0.42254883,ea4b8cc: Update pre-release.yml (Lukas Pistrol),,0
Merge branch 'main' into fix/sparkle-software-updater,0.5182021,Update Sparkle Path for CI by @bombardier200 in link,,0
fix sparkle software updater,0.5890993,Update Sparkle Path for CI by @bombardier200 in link,,0
Merge pull request #908 from CodeEditApp/temp/bump-build-number,0.5306345,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
"docs: add Code-DJ as a contributor for code, and bug (#907)",0.6367668,docs: add dscyrescotti as a contributor for code by @allcontributors in link,docs: update README.md [skip ci] docs: update .all-contributorsrc [skip ci] Co-authored-by: allcontributors[bot] 46447321+allcontributors[bot]@users.noreply.github.com,0
Merge pull request #906 from CodeEditApp/temp/bump-build-number,0.5287707,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
Merge pull request #904 from Code-DJ/main,0.42534292,[chore]: Adopt code edit symbols 0.1.2 by @ben-p-commits in link,Remember window size and position,0
Support auto save for multiple windows,0.3905381,Save UI state per Workspace by @Code-DJ in link,,0
Merge pull request #905 from CodeEditApp/temp/bump-build-number,0.52655584,Bump Build Number to 19 by @github-actions in link,Bump Build Number,0
add bump build number action (#895),0.6428478,Bump Build Number to 19 by @github-actions in link,updates build number and pushes changes to main after a push to main. The pre-release action needs to be run manually.,0
Fix typo: exisiting => existing (#901),0.40936512,Fix: #1035 finding in project bug by @RayZhao1998 in link,,0
Remember window size and position,0.36751345,improvement to window state by @Wouter01 in link,,0
add support for saving to swift files (#900),0.47113883,Code cleanup: improve code up to Swift 5.7 standard: simplify if let and guard let statements by @richardtop in link,,0
Add command palette commands for text editing preferences,0.52165717,Add line height multiple option to text editing preferences by @ben-p-commits in link,,0
Merge pull request #889 from lukepistrol/chore/ci-pipeline,0.5171433,[chore]: CI - update checkout action to v3 by @lukepistrol in link,[chore]: Pipelines for CI/CD,0
fix workflow title,0.3348977,chore(typos): fix typos by @stavares843 in link,,0
update CodeEditTextView to 0.2.2,0.85274565,Update CodeEditTextView to 0.6.2 by @austincondiff in link,,1
Merge branch 'CodeEditApp:main' into ben/text-wrapping-preference,0.47123027,"Add preference for text wrapping in editor, add command palette options for text editing prefs by @ben-p-commits in link",,0
roll back addition of wrapped line stepper properties / presence in method signatures,0.28751087,"Revert ""Internal URL fix (line 13) in documentation"" by @austincondiff in link",,0
Update .github/workflows/CI-push-main.yml,0.6506157,Update pre-release.yml to fix CI by @bombardier200 in link,only deploy on the main repo Co-authored-by: Wesley de Groot email@wesleydegroot.nl,0
use proper pipelines for CI,0.39318395,Update pre-release.yml to fix CI by @bombardier200 in link,,0
fix signing certificate,0.30688217,Changed project symbol by @austincondiff in link,,0
fix tests,0.32457432,Fix for runtime errors by @Wouter01 in link,,0
pass bindings for prefs into CodeEditTextView,0.36504674,[feat]: Update CodeEditTextView to 0.3.5 / YAML Support by @lukepistrol in link,,0
Add preferences for spacesToIndentWrappedLines and wrapLinesToEditorWidth,0.6482124,"Add preference for text wrapping in editor, add command palette options for text editing prefs by @ben-p-commits in link",,0
Changed CodeEditKit to Embed & Sign (#887),0.61153096,update codeeditkit dependency by @Wouter01 in link,Changed OpenWithCodeEdit Signing Certificate to Development to match CodeEdit Signing Certificate. This was causing a build failure in our release workflow Changed CodeEdit to Embed and Sign,0
docs: add yapryntsev as a contributor for code (#885),0.5872319,docs: add Cubik65536 as a contributor for code by @allcontributors in link,docs: update README.md [skip ci] docs: update .all-contributorsrc [skip ci] Co-authored-by: allcontributors[bot] 46447321+allcontributors[bot]@users.noreply.github.com,0
Snap Sidebar To Width (#882),0.48452732,Sidebar tab bar position setting by @austincondiff in link,856 add split view snap width 856 add icon condense 856 add default sidebar width 856 add tests 856 update aspect ratio,0
docs: add bombardier200 as a contributor for code (#884),0.559111,docs: add Cubik65536 as a contributor for code by @allcontributors in link,docs: update README.md [skip ci] docs: update .all-contributorsrc [skip ci] Co-authored-by: allcontributors[bot] 46447321+allcontributors[bot]@users.noreply.github.com,0
Fixing pre-release action to work (#876),0.51277554,ea4b8cc: Update pre-release.yml (Lukas Pistrol),Fixing pre-release action to work. removing workspace Removing executable and disabling button for CLI Delete other pre-release Austin had added another pre-release script to the main repo for me for testing something. This is no longer needed and should be removed.,0
Removal of the .xcworkspace file (#879),0.4288619,Remove files related to plugin extension system by @Wouter01 in link,Removed the .xcworkspace file and related data in .xcodeproj Fixing test and build scripts,0
docs: add Eliulm as a contributor for bug (#873),0.6016643,docs: add Cubik65536 as a contributor for bug by @allcontributors in link,docs: update README.md [skip ci] docs: update .all-contributorsrc [skip ci] Co-authored-by: allcontributors[bot] 46447321+allcontributors[bot]@users.noreply.github.com,0
Removed the ability to open a folder as a tab from the breadcrumbs menu. (#872),0.5470446,Rename Breadcrumbs to PathBar and fix comments by @iggy890 in link,Removed action for folders in Breadcrumbs Menu Update CodeEdit/Features/Breadcrumbs/Views/BreadcrumbsMenu.swift Co-authored-by: Wesley de Groot email@wesleydegroot.nl Co-authored-by: Wesley de Groot email@wesleydegroot.nl,0
Merge pull request #863 from lukepistrol/chore/docc-documentation,0.5375693,[chore]: Update Version Number to 0.0.3 by @lukepistrol in link,[chore]: Fix Documentation / Refactoring,0
structure remaining classes/structs/enums docs,0.2163353,Using grouped form design in the file inspector by @austincondiff in link,,0
structure AppPreferences,0.30038637,[chore]: Xcode Configurations by @lukepistrol in link,,0
don't build docs automatically,0.28213054,Remove Welcome Window reopening after last document is closed by @Wouter01 in link,,0
"structure status & tab bar, welcome window",0.42930216,Improved overall tab UI design by @austincondiff in link,,0
Structure About & App Window docs,0.4234029,Unified about window by @austincondiff in link,remove preview providers,0
structure git module docs,0.28745425,"quick typo fix. ""Bitbucket Cloud"" should be ""Github"". by @ben-p-commits in link",,0
"remove global constants, functions, typealiases",0.32632715,Remove Unused UI by @austincondiff in link,,0
disable snapshot tests,0.25033227,Don't run haptic feedback when the UI is rendered. by @Code-DJ in link,,0
"refactor Git module, Acknowledgements module, ExtensionStore module",0.37451363,"Redesigned Acknowledgements Window, small modifications to About Window by @Wouter01 in link",,0
"fix broken docc references, add main doc page",0.44636542,"Revert ""Internal URL fix (line 13) in documentation"" by @austincondiff in link",,0
Merge refactor into main (#861),0.43537596,[chore]: welcome window refactoring by @lukepistrol in link,"Moved About and Acknowledgements to core app Moved QuickOpen to core app Refactored more code in core app Moved Breadcrumbs to core app Moved Commands to core app Moved WelcomeModule to core app Remaining fix from rebasing Moved StatusBar to the core app Moved Search to the core app Fixing linting issues Moved Feedback to core app Moved CodeFile to core app Moved ExtensionsStore and LSP to core app Moved TerminalEmulator to core app Moved AppPreferences to core app Moved CodeEditExtension to core app Moved CodeEditUI to core app Moved Git to core app Moved CodeEditUtils to core app Moved ShellClient to core app Mover Keybindings to core app Fixed linting issues Moved WorkspaceClient to core app Moved TabBar to core app, deleted CodeEditModules package Refactored the folder structure in the app Enabled old testing targets and renamed WelcomeModule to Welcome Moved Documentation.docc to the root of the project Forgot some last documentation in CodeEditUI Renamed Github stuff to GitHub and Gitlab stuff to GitLab Refactoring the modules to the core app (#857) Test patches Removed team from test target",0
Merge pull request #858 from lukepistrol/chore/update-dependencies,0.6638168,"[chore]: Update dependencies, Bump min deployment target to 13.0 by @lukepistrol in link",[chore]: update dependencies,0
add swiftlint build-tool-plugin,0.6030643,[chore]: updates SwiftLintPlugin to the latest version by @lukepistrol in link,,0
add swiftlint version output to build script,0.519527,[chore]: updates SwiftLintPlugin to the latest version by @lukepistrol in link,,0
conform to swiftlint changes in version 0.50.0,0.670063,[chore]: updates SwiftLintPlugin to the latest version by @lukepistrol in link,,0
update CodeEditTextView to 0.1.5,0.8465928,Update CodeEditTextView to 0.6.2 by @austincondiff in link,,1
[WIP] Make new ExtensionManager based on folder observation (#829),0.45861757,Extensions Base by @Wouter01 in link,Created a FolderMonitor and a new ExtensionManager in a new module Added logic for storing found urls in the class New ExtensionManager can now fully load extensions Class refactoring Added README file Fixed SwiftLint issues Added TODO's for future work,0
update CodeEditTextView to 0.1.3 (#855),0.8555456,Update CodeEditTextView to 0.6.2 by @austincondiff in link,,1
Create test-release.yml,0.5823863,Update pre-release.yml to fix CI by @bombardier200 in link,,0
docs: add ezraberch as a contributor for code (#848),0.58732766,docs: add Cubik65536 as a contributor for code by @allcontributors in link,docs: update README.md [skip ci] docs: update .all-contributorsrc [skip ci] Co-authored-by: allcontributors[bot] 46447321+allcontributors[bot]@users.noreply.github.com,0
Merge pull request #840 from ezraberch/openFromURL,0.44572103,Internal URL fix (line 13) in documentation by @kant in link,Add ability to open files using codeedit:// URLs.,0
Add sanity check for column,0.1941965,Code of conduct amendment: low quality PRs by @austincondiff in link,,0
Merge pull request #847 from lukepistrol/chore/update-dependencies,0.66225994,"[chore]: Update dependencies, Bump min deployment target to 13.0 by @lukepistrol in link",[chore]: update CodeEditTextView dependency,0
[chore]: update CodeEditTextView dependency,0.8028377,[chore]: update CodeEditTextView to 0.3.1 by @lukepistrol in link,,1
Merge pull request #846 from lukepistrol/update-dependencies,0.49155116,"[chore]: Update dependencies, Bump min deployment target to 13.0 by @lukepistrol in link",use versions CodeEdit internal dependencies,0
use versions CodeEdit internal dependencies,0.541128,update codeeditkit dependency by @Wouter01 in link,,0
Chore/cleanup (#844),0.4122405,[chore]: Update Version Number to 0.0.3 by @lukepistrol in link,update to recommended settings fix documentation warning fix optional warnings,0
Merge branch 'CodeEditApp:main' into openFromURL,0.4759286,[Chore] Removes CodeEditCli folder by @matthijseikelenboom in link,,0
Merge pull request #843 from lukepistrol/chore/update-packages,0.5994674,[chore]: Update Version Number to 0.0.3 by @lukepistrol in link,[chore]: Update CodeEditTextView dependency,0
"update COdeEditTextView, remove unused Highlighr dependency",0.590067,[feat]: Update CodeEditTextView to 0.3.5 / YAML Support by @lukepistrol in link,,0
"bump swift tools version, fix deprecated package declarations",0.6219718,[chore]: updates SwiftLintPlugin to the latest version by @lukepistrol in link,,0
Add ability to open files using codeedit:// URLs.,0.44165894,rename bundle identifier to app.codeedit.CodeEdit by @Wouter01 in link,,0
Merge pull request #839 from gurtt/patch-1,0.46513215,d0c29f3: [fix]: Update Mechanism (#939) (Lukas Pistrol) #939,Update CONTRIBUTING.md,0
Update CONTRIBUTING.md,0.54375064,Update README.md by @richardtop in link,Fix typos,0
Moved Themes and Preferences to Application Support (#827),0.40679213,Moved to EnvironmentObject for WorkspaceDocument and StatusBarViewModel by @Wouter01 in link,Changed OpenWithCodeEdit Signing Certificate to Development to match CodeEdit Signing Certificate. This was causing a build failure in our release workflow Moved themes and preferences to user application support folder Put properties at the top of ThemeModel Using baseURL to load preferences,0
docs: add ahmdyasser as a contributor for bug (#825),0.6439227,docs: add Cubik65536 as a contributor for bug by @allcontributors in link,docs: update README.md [skip ci] docs: update .all-contributorsrc [skip ci] Co-authored-by: allcontributors[bot] 46447321+allcontributors[bot]@users.noreply.github.com,0
Disable unimplemented buttons (#824),0.37932426,Remove Unused UI by @austincondiff in link,Disable unimplemented buttons Reduce opacity of disabled icons,0
docs: add denizak as a contributor for bug (#818),0.59108377,docs: add Cubik65536 as a contributor for bug by @allcontributors in link,docs: update README.md [skip ci] docs: update .all-contributorsrc [skip ci] Co-authored-by: allcontributors[bot] 46447321+allcontributors[bot]@users.noreply.github.com,0
fix #805 open empty file (#817),0.44143012,Fix for runtime errors by @Wouter01 in link,,0
docs: add alexdeem as a contributor for maintenance (#814),0.5152227,docs: add Cubik65536 as a contributor for bug by @allcontributors in link,docs: update README.md [skip ci] docs: update .all-contributorsrc [skip ci] Co-authored-by: allcontributors[bot] 46447321+allcontributors[bot]@users.noreply.github.com,0
Merge pull request #810 from alexdeem/feature/move-sparkle-dependency,0.5115455,Update Sparkle Path for CI by @bombardier200 in link,Move Sparkle Dependency to Modules,0
