Index,Message,Description,Message Abstract,Description Abstract
211,Update jenkins.ps1 (#1435),,Update jenkins.ps1 (#1435),
212,Bump alpine from 3.16.1 to 3.16.2 in /11/alpine/hotspot,Bumps alpine from 3.16.1 to 3.16.2.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,Bump alpine from 3.16.1 to 3.16.2 in /11/alpine/hotspot,Bumps alpine from 3.16.1 to 3.16.2. updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
213,Bump alpine from 3.16.1 to 3.16.2 in /17/alpine/hotspot,Bumps alpine from 3.16.1 to 3.16.2.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,Bump alpine from 3.16.1 to 3.16.2 in /17/alpine/hotspot,Bumps alpine from 3.16.1 to 3.16.2. updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
214,Use Eclipse Temurin 11.0.16 and 17.0.4 (#1429),,Use Eclipse Temurin 11.0.16 and 17.0.4 (#1429),
215,Bump debian in /17/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220711-slim to bullseye-20220801-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /17/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220711-slim to bullseye-20220801-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
216,Bump debian in /17/debian/bullseye/hotspot,Bumps debian from bullseye-20220711 to bullseye-20220801.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /17/debian/bullseye/hotspot,Bumps debian from bullseye-20220711 to bullseye-20220801. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
217,Bump debian in /11/debian/bullseye/hotspot,Bumps debian from bullseye-20220711 to bullseye-20220801.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /11/debian/bullseye/hotspot,Bumps debian from bullseye-20220711 to bullseye-20220801. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
218,Bump debian in /11/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220711-slim to bullseye-20220801-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /11/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220711-slim to bullseye-20220801-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
219,Bump alpine from 3.16.0 to 3.16.1 in /17/alpine/hotspot (#1424),Bumps alpine from 3.16.0 to 3.16.1.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,Bump alpine from 3.16.0 to 3.16.1 in /17/alpine/hotspot (#1424),Bumps alpine from 3.16.0 to 3.16.1. updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
220,Bump alpine from 3.16.0 to 3.16.1 in /11/alpine/hotspot,Bumps alpine from 3.16.0 to 3.16.1.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,Bump alpine from 3.16.0 to 3.16.1 in /11/alpine/hotspot,Bumps alpine from 3.16.0 to 3.16.1. updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
221,Bump debian from bullseye-20220622 to bullseye-20220711 in /11/debian/bullseye/hotspot (#1419),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,Bump debian from bullseye-20220622 to bullseye-20220711 in /11/debian/bullseye/hotspot (#1419),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
222,Bump debian from bullseye-20220622 to bullseye-20220711 in /17/debian/bullseye/hotspot (#1421),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,Bump debian from bullseye-20220622 to bullseye-20220711 in /17/debian/bullseye/hotspot (#1421),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
223,Bump debian in /17/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220622-slim to bullseye-20220711-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /17/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220622-slim to bullseye-20220711-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
224,Bump debian in /11/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220622-slim to bullseye-20220711-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /11/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220622-slim to bullseye-20220711-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
225,"Revert ""chore(Jenkinsfile) stop logging in Docker Engine to DockerHub"" (#1417)",,"Revert ""chore(Jenkinsfile) stop logging in Docker Engine to DockerHub"" (#1417)",
226,Merge pull request #1414 from jenkinsci/create-pull-request/patch,chore(deps): bump plugin manager to 2.12.8,Merge pull request #1414 from jenkinsci/create-pull-request/patch,chore(deps): bump plugin manager to 2.12.8
227,chore(deps): bump plugin manager to 2.12.8,Signed-off-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com,chore(deps): bump plugin manager to 2.12.8,Signed-off-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com
228,Use plugin installation manager 2.12.7 (#1413),,Use plugin installation manager 2.12.7 (#1413),
229,Update default value of Jenkins version (#1411),  Update default value of Jenkins version   Try and fix tests   Fix ps1   Minimize diff   Remove HTML from regex   facepalm ,Update default value of Jenkins version (#1411),Update default value of Jenkins version Try and fix tests Fix ps1 Minimize diff Remove HTML from regex facepalm
230,Remove git_lfs_pub.gpg (#1412),,Remove git_lfs_pub.gpg (#1412),
231,Update default value of plugin installation manager tool version (#1410),,Update default value of plugin installation manager tool version (#1410),
232,Adapt to jenkinsci/jenkins#6356 (#1398),Co-authored-by: Mark Waite mark.earl.waite@gmail.com Co-authored-by: Tim Jacomb 21194782+timja@users.noreply.github.com,Adapt to jenkinsci/jenkins#6356 (#1398),Co-authored-by: Mark Waite mark.earl.waite@gmail.com Co-authored-by: Tim Jacomb 21194782+timja@users.noreply.github.com
233,Update version we test against (#1409),,Update version we test against (#1409),
234,Remove install-plugins.sh (#1408),,Remove install-plugins.sh (#1408),
235,[DL3059] Multiple consecutive RUN instructions (#1390),  [DL3059] Multiple consecutive RUN instructions   Fix tests on Windows   Co-authored-by: Mark Waite mark.earl.waite@gmail.com,[DL3059] Multiple consecutive RUN instructions (#1390),[DL3059] Multiple consecutive RUN instructions Fix tests on Windows Co-authored-by: Mark Waite mark.earl.waite@gmail.com
236,Adapt to jenkinsci/jenkins#6602 by removing -preview from Java 17 tags (#1399),,Adapt to jenkinsci/jenkins#6602 by removing -preview from Java 17 tags (#1399),
237,Bump debian in /11/debian/bullseye/hotspot,Bumps debian from bullseye-20220527 to bullseye-20220622.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /11/debian/bullseye/hotspot,Bumps debian from bullseye-20220527 to bullseye-20220622. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
238,Bump debian in /11/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220527-slim to bullseye-20220622-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /11/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220527-slim to bullseye-20220622-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
239,Bump debian in /17/debian/bullseye/hotspot,Bumps debian from bullseye-20220527 to bullseye-20220622.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /17/debian/bullseye/hotspot,Bumps debian from bullseye-20220527 to bullseye-20220622. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
240,Bump debian in /17/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220527-slim to bullseye-20220622-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /17/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220527-slim to bullseye-20220622-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
241,Merge pull request #1400 from jenkinsci/helpdesk-infra-2961,chore(Jenkinsfile) stop logging in Docker Engine to DockerHub,Merge pull request #1400 from jenkinsci/helpdesk-infra-2961,chore(Jenkinsfile) stop logging in Docker Engine to DockerHub
242,chore(Jenkinsfile) stop logging in Docker Engine,Ref. https://github.com/jenkins-infra/helpdesk/issues/2961,chore(Jenkinsfile) stop logging in Docker Engine,Ref. link
243,Merge pull request #1406 from dduportal/chore/fix-install-plugins-tests,"chore(tests) fix ""install-plugins"" test suite by only checking that it still work and that it prints a warning",Merge pull request #1406 from dduportal/chore/fix-install-plugins-tests,"chore(tests) fix ""install-plugins"" test suite by only checking that it still work and that it prints a warning"
244,"chore(tests) fix ""install-plugins"" test suite by only checking that it still work and that it prints a warning",Signed-off-by: Damien Duportal damien.duportal@gmail.com,"chore(tests) fix ""install-plugins"" test suite by only checking that it still work and that it prints a warning",Signed-off-by: Damien Duportal damien.duportal@gmail.com
245,chore(tests) always run docker build (inside tests) with --no-cache and fix SC2155 shellcheck violations,Signed-off-by: Damien Duportal damien.duportal@gmail.com,chore(tests) always run docker build (inside tests) with --no-cache and fix SC2155 shellcheck violations,Signed-off-by: Damien Duportal damien.duportal@gmail.com
246,chore(tests) bump bats to 1.7.0 + bats-support to latest HEAD,Signed-off-by: Damien Duportal damien.duportal@gmail.com,chore(tests) bump bats to 1.7.0 + bats-support to latest HEAD,Signed-off-by: Damien Duportal damien.duportal@gmail.com
247,Removing Java 8 (#1356),,Removing Java 8 (#1356),
248,Switch to recommended approach for certificates (#1401),,Switch to recommended approach for certificates (#1401),
249,Merge pull request #1389 from basil/SC2098,[SC2098] This expansion will not see the mentioned assignment,Merge pull request #1389 from basil/SC2098,[SC2098] This expansion will not see the mentioned assignment
250,Merge branch 'master' of https://github.com/jenkinsci/docker into SC2098,,Merge branch 'master' of link into SC2098,
251,Merge pull request #1388 from basil/DL3003,[DL3003] Use WORKDIR to switch to a directory,Merge pull request #1388 from basil/DL3003,[DL3003] Use WORKDIR to switch to a directory
252,Merge pull request #1385 from jenkinsci/dependabot/docker/17/debian/bullseye/hotspot/master/debian-bullseye-20220527,,Merge pull request #1385 from jenkinsci/dependabot/docker/17/debian/bullseye/hotspot/master/debian-bullseye-20220527,
253,Bump debian in /17/debian/bullseye/hotspot,Bumps debian from bullseye-20220509 to bullseye-20220527.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /17/debian/bullseye/hotspot,Bumps debian from bullseye-20220509 to bullseye-20220527. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
254,Merge pull request #1384 from jenkinsci/dependabot/docker/17/debian/bullseye-slim/hotspot/master/debian-bullseye-20220527-slim,,Merge pull request #1384 from jenkinsci/dependabot/docker/17/debian/bullseye-slim/hotspot/master/debian-bullseye-20220527-slim,
255,Bump debian in /17/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220509-slim to bullseye-20220527-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /17/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220509-slim to bullseye-20220527-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
256,Merge pull request #1382 from jenkinsci/dependabot/docker/8/debian/bullseye-slim/hotspot/master/debian-bullseye-20220527-slim,,Merge pull request #1382 from jenkinsci/dependabot/docker/8/debian/bullseye-slim/hotspot/master/debian-bullseye-20220527-slim,
257,Merge pull request #1376 from MarkEWaite/process-test-results-with-node-18,"Process test results with Node.js 18, not Node.js 12",Merge pull request #1376 from MarkEWaite/process-test-results-with-node-18,"Process test results with Node.js 18, not Node.js 12"
258,Bump debian in /8/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220509-slim to bullseye-20220527-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /8/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220509-slim to bullseye-20220527-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
259,Merge pull request #1383 from jenkinsci/dependabot/docker/11/debian/bullseye-slim/hotspot/master/debian-bullseye-20220527-slim,,Merge pull request #1383 from jenkinsci/dependabot/docker/11/debian/bullseye-slim/hotspot/master/debian-bullseye-20220527-slim,
260,Merge branch 'master' into process-test-results-with-node-18,,Merge branch 'master' into process-test-results-with-node-18,
261,Bump debian in /11/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220509-slim to bullseye-20220527-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /11/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220509-slim to bullseye-20220527-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
262,Merge pull request #1381 from jenkinsci/dependabot/docker/8/debian/bullseye/hotspot/master/debian-bullseye-20220527,,Merge pull request #1381 from jenkinsci/dependabot/docker/8/debian/bullseye/hotspot/master/debian-bullseye-20220527,
263,Merge branch 'master' into process-test-results-with-node-18,,Merge branch 'master' into process-test-results-with-node-18,
264,Merge pull request #1392 from basil/centos,Remove duplicate arguments from CentOS,Merge pull request #1392 from basil/centos,Remove duplicate arguments from CentOS
265,Merge pull request #1391 from basil/sort,Sort targets,Merge pull request #1391 from basil/sort,Sort targets
266,Remove duplicate arguments from CentOS,,Remove duplicate arguments from CentOS,
267,Sort targets,,Sort targets,
268,[SC2098] This expansion will not see the mentioned assignment,,[SC2098] This expansion will not see the mentioned assignment,
269,[DL3003] Use WORKDIR to switch to a directory,,[DL3003] Use WORKDIR to switch to a directory,
270,Install tini from Debian package manager (#1386),,Install tini from Debian package manager (#1386),
271,Switch to using package cloud for git-lfs packages (#1379),  Switch to using package cloud for git-lfs packages   Fix lint ,Switch to using package cloud for git-lfs packages (#1379),Switch to using package cloud for git-lfs packages Fix lint
272,Bump debian in /8/debian/bullseye/hotspot,Bumps debian from bullseye-20220509 to bullseye-20220527.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /8/debian/bullseye/hotspot,Bumps debian from bullseye-20220509 to bullseye-20220527. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
273,Bump debian from bullseye-20220509 to bullseye-20220527 in /11/debian/bullseye/hotspot (#1380),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,Bump debian from bullseye-20220509 to bullseye-20220527 in /11/debian/bullseye/hotspot (#1380),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
274,[DL3015] Avoid additional packages by specifying --no-install-recommends (#1375),  [DL3015] Avoid additional packages by specifying --no-install-recommends   Retain ca-certificates   Retain gnupg and ssh-client as well ,[DL3015] Avoid additional packages by specifying --no-install-recommends (#1375),[DL3015] Avoid additional packages by specifying --no-install-recommends Retain ca-certificates Retain gnupg and ssh-client as well
275,[DL4006] Set the SHELL option -o pipefail before RUN with a pipe (#1374),,[DL4006] Set the SHELL option -o pipefail before RUN with a pipe (#1374),
276,"Process test results with Node.js 18, not Node.js 12",Node.js 18 is the current long term support release. Intentionally continues the pattern of specifying a simplified Docker tag because minor version changes of Node.js are unlikely to harm this use case. https://nodejs.org/en/about/releases/ describes the Node.js lifecycle.,"Process test results with Node.js 18, not Node.js 12",Node.js 18 is the current long term support release. Intentionally continues the pattern of specifying a simplified Docker tag because minor version changes of Node.js are unlikely to harm this use case. link/ describes the Node.js lifecycle.
277,Merge pull request #1373 from basil/DL3046,[DL3046] useradd without flag -l and high UID will result in excessively large image,Merge pull request #1373 from basil/DL3046,[DL3046] useradd without flag -l and high UID will result in excessively large image
278,Passing tests,,Passing tests,
279,[DL3046] useradd without flag -l and high UID will result in excessively large image,,[DL3046] useradd without flag -l and high UID will result in excessively large image,
280,Merge pull request #1369 from basil/hadolint,Add Hadolint to build,Merge pull request #1369 from basil/hadolint,Add Hadolint to build
281,Merge pull request #1372 from basil/caches,Sort multi-line arguments,Merge pull request #1372 from basil/caches,Sort multi-line arguments
282,Merge remote-tracking branch 'origin/master' into hadolint,,Merge remote-tracking branch 'origin/master' into hadolint,
283,Sort multi-line arguments,,Sort multi-line arguments,
284,Merge pull request #1366 from basil/centos7_jdk8,Use Temurin build for centos7_jdk8,Merge pull request #1366 from basil/centos7_jdk8,Use Temurin build for centos7_jdk8
285,Merge pull request #1367 from basil/tini-shim,End of Life of tini-shim at /bin/tini,Merge pull request #1367 from basil/tini-shim,End of Life of tini-shim at /bin/tini
286,Merge pull request #1363 from jenkinsci/dependabot/docker/11/alpine/hotspot/master/alpine-3.16.0,,Merge pull request #1363 from jenkinsci/dependabot/docker/11/alpine/hotspot/master/alpine-3.16.0,
287,Merge pull request #1370 from basil/shellcheck,Upgrade shellcheck from 0.7.2 to 0.8.0,Merge pull request #1370 from basil/shellcheck,Upgrade shellcheck from 0.7.2 to 0.8.0
288,Upgrade shellcheck from 0.7.2 to 0.8.0,,Upgrade shellcheck from 0.7.2 to 0.8.0,
289,Add Hadolint to build,,Add Hadolint to build,
290,Use --restart=on-failure (#1368),,Use --restart=on-failure (#1368),
291,Bump alpine from 3.15.4 to 3.16.0 in /11/alpine/hotspot,Bumps alpine from 3.15.4 to 3.16.0.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,Bump alpine from 3.15.4 to 3.16.0 in /11/alpine/hotspot,Bumps alpine from 3.15.4 to 3.16.0. updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
292,Use Temurin build in alpine_jdk8 (#1365),,Use Temurin build in alpine_jdk8 (#1365),
293,EOL tini-shim,,EOL tini-shim,
294,Use Temurin build for centos7_jdk8,,Use Temurin build for centos7_jdk8,
295,Use JDK 8u332 (#1340),Co-authored-by: Basil Crow me@basilcrow.com,Use JDK 8u332 (#1340),Co-authored-by: Basil Crow me@basilcrow.com
296,Merge pull request #1364 from jenkinsci/dependabot/docker/17/alpine/hotspot/master/alpine-3.16.0,,Merge pull request #1364 from jenkinsci/dependabot/docker/17/alpine/hotspot/master/alpine-3.16.0,
297,Add debian_slim_jdk17 image (#1360),,Add debian_slim_jdk17 image (#1360),
298,Bump alpine from 3.15.4 to 3.16.0 in /17/alpine/hotspot,Bumps alpine from 3.15.4 to 3.16.0.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,Bump alpine from 3.15.4 to 3.16.0 in /17/alpine/hotspot,Bumps alpine from 3.15.4 to 3.16.0. updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
299,Add alpine_jdk17 (#1362),,Add alpine_jdk17 (#1362),
300,Remove glibc from alpine_jdk11 (#1361),  Remove glibc from alpine_jdk11   Fix test ,Remove glibc from alpine_jdk11 (#1361),Remove glibc from alpine_jdk11 Fix test
301,Merge pull request #1359 from basil/plugin-installation-manager-tool,Update plugin installation manager tool for AlmaLinux image,Merge pull request #1359 from basil/plugin-installation-manager-tool,Update plugin installation manager tool for AlmaLinux image
302,Merge pull request #1358 from basil/update-bullseye,Bump Debian from bullseye-20220228 to bullseye-20220509 in 17/debian/bullseye/hotspot,Merge pull request #1358 from basil/update-bullseye,Bump Debian from bullseye-20220228 to bullseye-20220509 in 17/debian/bullseye/hotspot
303,Bump Debian from bullseye-20220228 to bullseye-20220509 in 17/debian/bullseye/hotspot,,Bump Debian from bullseye-20220228 to bullseye-20220509 in 17/debian/bullseye/hotspot,
304,Update plugin installation manager tool for AlmaLinux image,,Update plugin installation manager tool for AlmaLinux image,
305,Merge pull request #1349 from jenkinsci/dependabot/docker/11/debian/bullseye/hotspot/master/debian-bullseye-20220509,,Merge pull request #1349 from jenkinsci/dependabot/docker/11/debian/bullseye/hotspot/master/debian-bullseye-20220509,
306,Merge pull request #1352 from jenkinsci/dependabot/docker/8/debian/bullseye-slim/hotspot/master/debian-bullseye-20220509-slim,Bump debian from bullseye-20220418-slim to bullseye-20220509-slim in /8/debian/bullseye-slim/hotspot,Merge pull request #1352 from jenkinsci/dependabot/docker/8/debian/bullseye-slim/hotspot/master/debian-bullseye-20220509-slim,Bump debian from bullseye-20220418-slim to bullseye-20220509-slim in /8/debian/bullseye-slim/hotspot
307,Bump debian in /11/debian/bullseye/hotspot,Bumps debian from bullseye-20220418 to bullseye-20220509.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /11/debian/bullseye/hotspot,Bumps debian from bullseye-20220418 to bullseye-20220509. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
308,Bump debian in /8/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220418-slim to bullseye-20220509-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /8/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220418-slim to bullseye-20220509-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
309,Merge pull request #1350 from jenkinsci/dependabot/docker/11/debian/bullseye-slim/hotspot/master/debian-bullseye-20220509-slim,,Merge pull request #1350 from jenkinsci/dependabot/docker/11/debian/bullseye-slim/hotspot/master/debian-bullseye-20220509-slim,
310,Bump debian in /11/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220418-slim to bullseye-20220509-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /11/debian/bullseye-slim/hotspot,Bumps debian from bullseye-20220418-slim to bullseye-20220509-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
311,Merge pull request #1351 from jenkinsci/dependabot/docker/8/debian/bullseye/hotspot/master/debian-bullseye-20220509,,Merge pull request #1351 from jenkinsci/dependabot/docker/8/debian/bullseye/hotspot/master/debian-bullseye-20220509,
312,Merge pull request #1348 from jenkinsci/dependabot/docker/11/almalinux/almalinux8/hotspot/master/almalinux-8.6,,Merge pull request #1348 from jenkinsci/dependabot/docker/11/almalinux/almalinux8/hotspot/master/almalinux-8.6,
313,Bump debian in /8/debian/bullseye/hotspot,Bumps debian from bullseye-20220418 to bullseye-20220509.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,Bump debian in /8/debian/bullseye/hotspot,Bumps debian from bullseye-20220418 to bullseye-20220509. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com
314,Bump almalinux from 8.5 to 8.6 in /11/almalinux/almalinux8/hotspot,Bumps almalinux from 8.5 to 8.6.  updated-dependencies: - dependency-name: almalinux   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,Bump almalinux from 8.5 to 8.6 in /11/almalinux/almalinux8/hotspot,Bumps almalinux from 8.5 to 8.6. updated-dependencies: - dependency-name: almalinux   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
315,chore(deps): bump plugin manager to 2.12.6 (#1347),Signed-off-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com Co-authored-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com,chore(deps): bump plugin manager to 2.12.6 (#1347),Signed-off-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com Co-authored-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com
316,move to latest redhat version (8.5-239.1651231664) (#1344),"vulnerability found in base image, moving the latest to resolve this issue",move to latest redhat version (8.5-239.1651231664) (#1344),"vulnerability found in base image, moving the latest to resolve this issue"
317,Merge pull request #1343 from jenkinsci/create-pull-request/patch,chore(deps): bump plugin manager to 2.12.5,Merge pull request #1343 from jenkinsci/create-pull-request/patch,chore(deps): bump plugin manager to 2.12.5
318,chore(deps): bump plugin manager to 2.12.5,Signed-off-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com,chore(deps): bump plugin manager to 2.12.5,Signed-off-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com
319,Merge pull request #1341 from jenkinsci/create-pull-request/patch,chore(deps): bump plugin manager to 2.12.4,Merge pull request #1341 from jenkinsci/create-pull-request/patch,chore(deps): bump plugin manager to 2.12.4
320,chore(deps): bump plugin manager to 2.12.4,Signed-off-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com,chore(deps): bump plugin manager to 2.12.4,Signed-off-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com
321,Use Eclipse Temurin on CentOS 7 (#1338),,Use Eclipse Temurin on CentOS 7 (#1338),
322,Merge pull request #1336 from jenkinsci/dependabot/docker/11/rhel/ubi8/hotspot/master/ubi8/ubi-8.5-239,,Merge pull request #1336 from jenkinsci/dependabot/docker/11/rhel/ubi8/hotspot/master/ubi8/ubi-8.5-239,
323,Merge pull request #1335 from dduportal/feat/bump-jdk11-11.0.15+10,feat(all-jdk11) bump Adoptium to 11.0.15+10,Merge pull request #1335 from dduportal/feat/bump-jdk11-11.0.15+10,feat(all-jdk11) bump Adoptium to 11.0.15+10
