Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Update README.md (#1331),0.49577504,📝 Documentation updates,A determiner was missing,0
chore(publish) fix multi-arch publication check (jenkins-infra/helpdesk/issues/2890) (#1326),0.6961097,Update to Jenkins 2.176.4 (changelog). This is a security release!,,0
Merge pull request #1330 from jenkinsci/dependabot/docker/8/debian/bullseye-slim/hotspot/master/debian-bullseye-20220418-slim,0.55933666,Bump debian in /17/debian/bullseye-slim/hotspot (#1640),,0
Merge pull request #1329 from jenkinsci/dependabot/docker/11/debian/bullseye-slim/hotspot/master/debian-bullseye-20220418-slim,0.59660727,Bump debian in /17/debian/bullseye-slim/hotspot (#1640),,0
Merge pull request #1328 from jenkinsci/dependabot/docker/8/debian/bullseye/hotspot/master/debian-bullseye-20220418,0.57648504,Bump debian in /17/debian/bullseye/hotspot (#1639),,0
Merge pull request #1327 from jenkinsci/dependabot/docker/11/debian/bullseye/hotspot/master/debian-bullseye-20220418,0.5900001,Bump debian in /17/debian/bullseye/hotspot (#1639),,0
"Use git lfs 3.1.4, not git lfs 3.1.2 (#1325)",0.698519,Add git-lfs to all images (#880) @flokli,,0
Use Git LFS 3.1.2 instead of 3.0.2 (#1324),0.6958152,Add git-lfs to all images (#880) @flokli,,0
Merge pull request #1323 from jenkinsci/dependabot/docker/11/alpine/hotspot/master/alpine-3.15.4,0.52143276,Update to Jenkins 2.176.3 (changelog) ,,0
Bump alpine from 3.15.3 to 3.15.4 in /11/alpine/hotspot,0.62755,Bump almalinux from 8.7 to 8.8 in /11/almalinux/almalinux8/hotspot (#1644),Bumps alpine from 3.15.3 to 3.15.4.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Use ExitLifecycle when running in a container (#1268) (#1270),0.36119688,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",,0
Bump alpine from 3.15.2 to 3.15.3 in /11/alpine/hotspot,0.622577,Bump almalinux from 8.7 to 8.8 in /11/almalinux/almalinux8/hotspot (#1644),Bumps alpine from 3.15.2 to 3.15.3.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Bump alpine from 3.15.1 to 3.15.2 in /11/alpine/hotspot,0.6243835,Bump almalinux from 8.7 to 8.8 in /11/almalinux/almalinux8/hotspot (#1644),Bumps alpine from 3.15.1 to 3.15.2.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Debian OS updates (#1310),0.4448237,"Always update OS packages when building Debian, Slim and Debian/Java11 images(#824) @jvz",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Bump ubi8/ubi from 8.5-226 to 8.5-236 in /11/rhel/ubi8/hotspot,0.9478119,Bump ubi8/ubi from 8.7-1112 to 8.8-854 in /11/rhel/ubi8/hotspot (#1636),Bumps ubi8/ubi from 8.5-226 to 8.5-236.  updated-dependencies: - dependency-name: ubi8/ubi   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,1
Bump alpine from 3.15.0 to 3.15.1 in /11/alpine/hotspot,0.6196295,Bump almalinux from 8.7 to 8.8 in /11/almalinux/almalinux8/hotspot (#1644),Bumps alpine from 3.15.0 to 3.15.1.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Remove preview marker from pm cli and references to install-plugins.sh (#1302),0.4870775,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,,0
"Use Debian bullseye 2022-02-28, not 2022-01-25 (#1294)",0.6196706,Bump debian in /11/debian/bullseye/hotspot (#1638),,0
"Use JDK 11.0.14.1, not 11.0.14 on Alpine (#1293)",0.50717866,Introduce new CentOS image with JDK 8 (#826) @ArnauSistach,,0
Pass JENKINS_JAVA_OPTS as JVM parameters as well (#1291),0.63000035,Update the default Jenkins version for development (#869) @jbnetfr,,0
Update windows java version (#1289),0.5068258,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,,0
"Use JDK 11.0.14.1+1, not JDK 11.0.14 (#1286)",0.5111853,Introduce new CentOS image with JDK 8 (#826) @ArnauSistach,,0
Refactor docker-bake.hcl with user-defined function to manage tags (#1285),0.399822,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",,0
Check for new plugin manager daily (#1284),0.45991975,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,,0
Use newest JDK's and base operating systems (#1282),0.5677563,Introduce new CentOS image with JDK 8 (#826) @ArnauSistach,,0
Use JDK 11.0.14 and 8u322 for alpine (#1280),0.5314157,Introduce new CentOS image with JDK 8 (#826) @ArnauSistach,,0
Merge pull request #1279 from jenkinsci/dependabot/docker/8/debian/bullseye-slim/hotspot/master/debian-bullseye-20220125-slim,0.5543368,Bump debian in /17/debian/bullseye-slim/hotspot (#1640),,0
Merge pull request #1277 from jenkinsci/dependabot/docker/11/debian/bullseye-slim/hotspot/master/debian-bullseye-20220125-slim,0.5670454,Bump debian in /17/debian/bullseye-slim/hotspot (#1640),,0
Merge pull request #1276 from jenkinsci/dependabot/docker/11/debian/bullseye/hotspot/master/debian-bullseye-20220125,0.55170745,Bump debian in /17/debian/bullseye/hotspot (#1639),,0
Merge pull request #1278 from jenkinsci/dependabot/docker/8/debian/bullseye/hotspot/master/debian-bullseye-20220125,0.54539275,Bump debian in /17/debian/bullseye/hotspot (#1639),,0
Fix jenkins-plugin-cli JAVA_OPTS handling (#1273),0.6939807,Update the default Jenkins version for development (#869) @jbnetfr,,0
chore(deps): bump plugin manager to 2.12.3 (#1272),0.5139716,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye , chore(deps): bump plugin manager to 2.12.3  Signed-off-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com  Revert svn upgrade  Co-authored-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com,0
"Revert ""Use ExitLifecycle when running in a container (#1268)"" (#1269)",0.4019134,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,This reverts commit 0ab3a31185118ff6cabbac6cce02d52858f96df8.,0
Use ExitLifecycle when running in a container (#1268),0.36449444,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",,0
Tag lts-jdk8 with ${JENKINS_VERSION} (#1266),0.7023437,Update the default Jenkins version for development (#869) @jbnetfr,,1
chore(deps): bump lts to 2.12.0 (#1263),0.42386264,Bump debian in /11/debian/bullseye/hotspot (#1638),Co-authored-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com,0
Minor renames in sync plugin manager workflow (#1264),0.38630372,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,,0
Bump debian in /11/debian/bullseye-slim/hotspot (#1260),0.9938258,Bump debian in /11/debian/bullseye-slim/hotspot (#1641),Bumps debian from bullseye-20211201-slim to bullseye-20211220-slim.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump debian in /8/debian/bullseye/hotspot (#1261),0.9522185,Bump debian in /11/debian/bullseye/hotspot (#1638),Bumps debian from bullseye-20211201 to bullseye-20211220.  updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Created an automated flow for updating of plugin manager cli (#1200) (#1253),0.49826843,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,,0
Remove docker-compose.yml (#1257),0.4829328,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,,0
Added version tag for lts-rhel-ubi8-jdk11 (#1256),0.5233991,Introduce new CentOS image with JDK 8 (#826) @ArnauSistach,,0
Bump alpine from 3.14.3 to 3.15.0 in /11/alpine/hotspot,0.60640705,Bump almalinux from 8.7 to 8.8 in /11/almalinux/almalinux8/hotspot (#1644),Bumps alpine from 3.14.3 to 3.15.0.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
jenkins.sh: do not assume gender of user in comment (#1245),0.50450116,Update to Jenkins 2.176.4 (changelog). This is a security release!,  jenkins.sh: do not assume gender of user in comment   Update jenkins.sh   Co-authored-by: Mark Waite mark.earl.waite@gmail.com Co-authored-by: Sara Sinback ssinback@akamai.com Co-authored-by: Mark Waite mark.earl.waite@gmail.com,0
Bump almalinux from 8.4 to 8.5 in /11/almalinux/almalinux8/hotspot,0.9755592,Bump almalinux from 8.7 to 8.8 in /11/almalinux/almalinux8/hotspot (#1644),Bumps almalinux from 8.4 to 8.5.  updated-dependencies: - dependency-name: almalinux   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,1
Bump alpine from 3.14.2 to 3.14.3 in /11/alpine/hotspot,0.632347,Bump almalinux from 8.7 to 8.8 in /11/almalinux/almalinux8/hotspot (#1644),Bumps alpine from 3.14.2 to 3.14.3.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
JDK 8u312 and git lfs 3.0.2 (#1231),0.5439789,Add git-lfs to all images (#880) @flokli,  Use JDK 8u312 on Debian bullseye   Use git lfs 3.0.2   Released 14 days ago,0
Bump ubi8/ubi from 8.4-211 to 8.4-213 in /11/rhel/ubi8/hotspot (#1229),0.9743426,Bump ubi8/ubi from 8.7-1112 to 8.8-854 in /11/rhel/ubi8/hotspot (#1636),Bumps ubi8/ubi from 8.4-211 to 8.4-213.  updated-dependencies: - dependency-name: ubi8/ubi   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Use JDK 11.0.13 and JDK 8u312 (#1227),0.5831235,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,,0
Add git commit SHA to Docker images (#1225),0.60360646,Add git-lfs to all images (#880) @flokli,,0
fix: replace 'windock' label by 'docker-windows' (INFRA-3099) (#1222),0.4673553,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,,0
Merge pull request #1219 from jenkinsci/dependabot/docker/11/debian/bullseye/hotspot/master/debian-bullseye-20211011,0.5941776,Bump debian in /17/debian/bullseye/hotspot (#1639),,0
Merge pull request #1220 from jenkinsci/dependabot/docker/8/debian/bullseye-slim/hotspot/master/debian-bullseye-20211011-slim,0.5738442,Bump debian in /17/debian/bullseye-slim/hotspot (#1640),,0
Merge pull request #1218 from jenkinsci/dependabot/docker/8/debian/bullseye/hotspot/master/debian-bullseye-20211011,0.58459324,Bump debian in /17/debian/bullseye/hotspot (#1639),,0
Merge pull request #1217 from jenkinsci/dependabot/docker/11/debian/bullseye-slim/hotspot/master/debian-bullseye-20211011-slim,0.5946079,Bump debian in /17/debian/bullseye-slim/hotspot (#1640),,0
"Update dependencies (Debian, git lfs, plugin cli, ...) (#1216)",0.5051689,Add git-lfs to all images (#880) @flokli,,0
Bump ubi8/ubi from 8.4-209 to 8.4-211 in /11/rhel/ubi8/hotspot (#1214),0.9816295,Bump ubi8/ubi from 8.7-1112 to 8.8-854 in /11/rhel/ubi8/hotspot (#1636),Bumps ubi8/ubi from 8.4-209 to 8.4-211.  updated-dependencies: - dependency-name: ubi8/ubi   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Add java 17 preview image (#1211),0.64558995,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,,0
Update default version (fixes windows build) (#1213),0.40829182,Update the default Jenkins version for development (#869) @jbnetfr,,0
Accept debug on non local connections (#1210),0.22972313,Bump debian in /11/debian/bullseye/hotspot (#1638),,0
Fix typo in label (#1209),0.62338316,Fix typos and grammar (#951) @jurnho,,0
Bring back 'lts' tag (#1207),0.4324623,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker," Fix #1196 - bring back 'lts' tag  While the lts tag is redundant, it is not harmful   Fix syntax error   Fix another syntax error ",0
Use Debian bullseye 2021-09-02 (#1202),0.5546815,Bump debian in /17/debian/bullseye-slim/hotspot (#1640),,0
More locale fixes (#1201),0.5228232,Fix typos and grammar (#951) @jurnho,,0
Restore s390x + add CI for multi-arch (#1198),0.29583806,Update to Jenkins 2.409 (changelog),  Add sanity check for multi-arch builds   See if ppc64le is fixed in latest QEMU   Remove s390x as centos missing it   Experiment with removing prune for faster builds   PPC still fails   Add credentials to build for rate limiting ,0
Bump alpine from 3.14.1 to 3.14.2 in /11/alpine/hotspot (#1197),0.6364975,Bump almalinux from 8.7 to 8.8 in /11/almalinux/almalinux8/hotspot (#1644),Bumps alpine from 3.14.1 to 3.14.2.  updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
"Change locale from default ""POSIX"" to ""C.UTF-8"" (#1194)",0.26945674,NOTE: This is an experimental changelog. See this page for more info,Co-authored-by: Reinhold Füreder r.fuereder@xortex.com,0
Update plugin manager version bundled in images (#1192),0.5656167,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,,0
Temporarily remove s390x till we can build on architecture (#1190),0.42605197,Block dependabot proposals to update to Alma Linux 9 (#1634),,0
Temporarily remove ppc64le (#1189),0.45197582,Temporarily disable arm32v7 (#961) @slide,,0
Restore headers and debug symbols (#1187),0.31518528,🐛 Bug Fixes,,0
Remove s390x from rhel (upstream missing for it) (#1188),0.3009829,Bump ubi8/ubi from 8.7-1112 to 8.8-854 in /11/rhel/ubi8/hotspot (#1636),,0
Switch alpine to jlink as well (#1186),0.43525237,Bump almalinux from 8.7 to 8.8 in /11/almalinux/almalinux8/hotspot (#1644),  Switch alpine to link as well   Add glibc compat layer ,0
"Switch to eclipse temurin, build via jlink, switch to bullseye (#1185)",0.5519105,Use Eclipse Temurin from UBI 9 for ubi9 container (#1633),Co-authored-by: Mark Waite mark.earl.waite@gmail.com,0
fix: ensure that tini is using the correct CPU architecture (#1182),0.3271901,Use Eclipse Temurin from UBI 9 for ubi9 container (#1633)," fix: ensure that tini is using the correct CPU architecture  Signed-off-by: Damien Duportal damien.duportal@gmail.com  chore: remove old multiarch experiment files  Signed-off-by: Damien Duportal damien.duportal@gmail.com  Upgrade tini, required for ppc64le  Co-authored-by: Tim Jacomb timjacomb1+github@gmail.com",0
Add s390x and ppc64le to default image (#1183),0.38233876,Publish CentOS 7 and 8 images (#906) @ArnauSistach,,0
Merge pull request #1178 from MarkEWaite/use-jdk-11-in-default-images,0.59957194,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,Use JDK 11 in default images,0
Remove centos:8 dockerfile,0.37298304,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,,0
Include more images in Jenkinsfile,0.557595,857 - Make the Jenkins WAR path configurable by the JENKINS_WAR env property (#873) @MRamonLeon,,0
Stop publishing centos8 images and tags,0.57285565,Publish CentOS 7 and 8 images (#906) @ArnauSistach,,0
Add jdk11 suffix to jdk11 images,0.5439854,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,,0
"Include latest, lts, and version number tag",0.57909006,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,First attempt dropped those tags when they should have been moved from Debian JDK 8 to Debian JDK 11,0
Remove lts substring from versioned tags,0.49044666,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,Redundant since the version number of an LTS (like 2.303.1) already clearly identifies it as LTS.,0
Remove duplicate tag definitions,0.24996045,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,"Replacing the unnecessary ""2.303.1-lts"" with ""2.303.1"" has shown some tags that are defined twice in the file.  Once is enough.",0
"Add JDK 11 targets for Alpine, CentOS7, and Debian slim",0.5469489,Introduce new CentOS image with JDK 8 (#826) @ArnauSistach,,0
Use Jenkins 2.303 as base version,0.7182324,Update the default Jenkins version for development (#869) @jbnetfr,Assure that I'm building from a fresh version for development,1
"Use ubi 8.4-209, released 3 days ago",0.5422227,Bump ubi8/ubi from 8.7-1112 to 8.8-854 in /11/rhel/ubi8/hotspot (#1636),,0
Use JDK 8u302 and JDK 11.0.12 on Alpine and Debian (#1170),0.47514662,"Always update OS packages when building Debian, Slim and Debian/Java11 images(#824) @jvz",,0
"Revert ""Use JDK 8u302 and JDK 11.0.12 on Alpine and Debian (#1170)"" (#1175)",0.4485282,Skip dependabot pull requests for Java major versions (#1635),We need to wait for Adoptium to deliver the Docker images and the tar.gz packages for aarch64.  Single Dockerfile for multiple platforms gives us consistency across platforms and means that we need the upstream release available for all the platforms we support. This reverts commit 280afb7d564d80ffa3aee2c153acb62acf4aaaea.,0
Add jdk8 tag suffix for existing JDK 8 images (#1173),0.5530494,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,  Add jdk8 tag suffix for existing JDK 8 images   Remove changes to unused scripts ,0
Remove dead code (#1174),0.39843225,Create a CODEOWNERS file (#911) @oleg-nenashev,,0
[docker] support metadata labels (#965),0.64518136,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,,0
Merge pull request #1169 from timja/multi-arch-again,0.41745806,Block dependabot proposals to update to Alma Linux 9 (#1634),Re-enable multi-arch,0
Re-enable multi-arch,0.368029,Temporarily disable arm32v7 (#961) @slide,,0
"Revert ""Force 2.289.3 to be published (#1164)"" (#1167)",0.38588262,Improve release drafter configuration (#1646),Tags are published as expected.  Other rework can be done at a more reasonable pace and a more reasonable time. This reverts commit e2dff829de6aa7dc84736b87f6921ad5dce3bb1f.,0
Include x.yyy.z-lts tags in labeling (#1165),0.46563867,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,"Fix https://github.com/jenkins-infra/release/issues/176 The 2.289.3 Docker image creation did not generate tags for:  jenkins/jenkins:2.289.3-lts jenkins/jenkins:2.289.3-lts-alpine jenkins/jenkins:2.289.3-lts-centos jenkins/jenkins:2.289.3-lts-centos7 jenkins/jenkins:2.289.3-lts-jdk11  This restores that behavior, though it may be temporary, since we're making other changes for the 2.302.1 release.",0
Refresh token (#1166),0.24876972,Add ksalerno as codeowner (#1632),,0
Force 2.289.3 to be published (#1164),0.46279055,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,Some variants have already published but not all This change will be reverted once 2.289.3 images are published,0
Bump ubi8/ubi in /11/rhel/ubi8/hotspot (#1159),0.9184289,Bump ubi8/ubi from 8.7-1112 to 8.8-854 in /11/rhel/ubi8/hotspot (#1636),Bumps ubi8/ubi from 8.4-203.1622660121 to 8.4-206.1626828523.  updated-dependencies: - dependency-name: ubi8/ubi   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
"Revert ""Enable multi-arch publishing"" (#1163)",0.37524432,Block dependabot proposals to update to Alma Linux 9 (#1634),This reverts commit 1c6b7fa152f97a2380effb9f965eb64c73f88ee5.,0
Simplify Jenkinsfile on publish (#1162),0.613555,Update to Jenkins 2.235.1 (changelog) ,  Simplify Jenkinsfile on publish   Update Jenkinsfile ,0
Remove ppc46le debian image that is failing to publish (#1161),0.3954124,Improve release drafter configuration (#1646),,0
Create a build context that can be used for multi-arch images (#1160),0.50985974,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",,0
Enable multi-arch publishing (#1157),0.38743466,Publish CentOS 7 and 8 images (#906) @ArnauSistach,,0
Remove AWS constraint on node selector (#1158),0.26084885,Do not build containers on Wednesdays during EU daytime (#920) @daniel-beck,,0
Remove multi-arch from older platforms (#1156),0.3849371,Block dependabot proposals to update to Alma Linux 9 (#1634),,0
Verify git-lfs download (#1144),0.5854441,Add git-lfs to all images (#880) @flokli,,0
Enable parallel flag in bats (#1128),0.3008651,Initialize the agent port on startup instead of waiting till the job loading ends (#805) @hpedrorodrigues ,"  Enable parallel flag in bats   chore: Support parallel tests in tooling   Split Pipeline parallel branches per linux platform (1 agent per platform for build + test)  Makefile support: dependencies, full usage of docker-bake for image names and bats support for --jobs  Signed-off-by: Damien Duportal damien.duportal@gmail.com  chore: fix tests to allow independent and parallel executions  Signed-off-by: Damien Duportal damien.duportal@gmail.com   chore: provide escape hatch towards parallel   Disable test parallel execution if docker of GNU parallel are absent  Allow developers to disable parallel execution by setting the variable DISABLE_PARALLEL_TESTS to true Update documentation on HACKING.adoc  Signed-off-by: Damien Duportal damien.duportal@gmail.com  chore: add build and tests requirements to both documentation and automation  Signed-off-by: Damien Duportal damien.duportal@gmail.com  chore: update makefile to use bake manifest for both build and test  Signed-off-by: Damien Duportal damien.duportal@gmail.com  code review: feedback from saper  Signed-off-by: Damien Duportal damien.duportal@gmail.com  Multi arch tweaks (#1)  Co-authored-by: Damien Duportal damien.duportal@gmail.com  Require jq 1.6  Co-authored-by: Damien Duportal damien.duportal@gmail.com Co-authored-by: Mark Waite mark.earl.waite@gmail.com",0
Remove windows 1809 image (EOL by MSFT) (#1150),0.21249342,Look further back to handle LTS.4/LTS.1 dual release days (#886) @daniel-beck,,0
Remove dependabot checking of non-existing Dockerfiles (#1147),0.43607458,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,165c97452e8e7e2ca5097659b5853221c141a248 removed the generation of OpenJ9 unpublished images.  Also remove the dependabot checking of updates to those images.,0
"Revert ""Work around 2021-06-30 Artifactory issues (#1135)"" (#1136)",0.49210948,Update to Jenkins 2.405 (changelog) ,This reverts commit c025bbadd264dd585c07932e13cd4e13193d0b1c. Co-authored-by: Daniel Beck daniel-beck@users.noreply.github.com,0
Add Alma Linux alongside CentOS (#1118),0.5174693,Block dependabot proposals to update to Alma Linux 9 (#1634)," Add Alma Linux alongside of CentOS  Facing uncertain future of CentOS, let's give Alma Linux a chance with their 8.4 release. Add CODEOWNERS entry for @saper   Fix tags   Update plugin-install-manager, move jar to /opt (#1122)   Co-authored-by: Tim Jacomb timjacomb1+github@gmail.com Co-authored-by: Tim Jacomb 21194782+timja@users.noreply.github.com",0
"Bring back ""chore: Bump Bats to 1.3.0 (#1127)"" (#1145)",0.37660348,🐛 Bug Fixes,This reverts commit 59576b49a7e6d9fff0168fb384feb16ae36ea903.,0
Introduce RHEL 8 support using UBI image (#1120),0.5422022,Bump ubi8/ubi from 8.7-1112 to 8.8-854 in /11/rhel/ubi8/hotspot (#1636),Co-authored-by: Tim Jacomb timjacomb1+github@gmail.com,0
Switch git-lfs to multi-arch compatible install method (#1143),0.5790817,Add git-lfs to all images (#880) @flokli,,0
Use docker buildx bake for publishing (#1138),0.60542417,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",,0
Add docker baking (#1137),0.6030275,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",Co-authored-by: Mark Waite mark.earl.waite@gmail.com,0
chore: Bump Bats to 1.3.0 (#1127),0.39743456,🐛 Bug Fixes,Co-authored-by: Damien Duportal damien.duportal@gmail.com Co-authored-by: Tim Jacomb timjacomb1+github@gmail.com,0
"Update plugin-install-manager, move jar to /opt (#1122)",0.56102175,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,,0
Work around 2021-06-30 Artifactory issues (#1135),0.48790628,Update to Jenkins 2.405 (changelog) ,Co-authored-by: Daniel Beck daniel-beck@users.noreply.github.com,0
Remove un-published openj9 images (#1134),0.58607054,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,,0
Merge pull request #1132 from timja/use-supported-openj9-images,0.67695177,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,Update openj9 images (java 8 one no longer exists),0
Merge pull request #1131 from timja/update-shellcheck,0.7278539,Update Shellcheck 0.7.0 (#931) @ducksecops,Update shellcheck,1
Merge pull request #1126 from dduportal/buildkit,0.392489,Skip dependabot pull requests for Java major versions (#1635),fix: allow test harness to run successfully with buildkit,0
Update openj9 images (java 8 one no longer exists),0.76001304,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,,1
Update shellcheck,0.84249485,Update Shellcheck 0.7.0 (#931) @ducksecops,New version is multiarch,1
Merge pull request #1125 from timja/pre-create-volume,0.3600683,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,INFRA-3016 Pre-create volume for permissions propogation update,0
fix: allow test harness to run successfully whit buildkit,0.4186314,Add Java 11 image testing to the CI Pipeline (#827) @batmat ,Signed-off-by: Damien Duportal damien.duportal@gmail.com,0
Pre-create volume for permissions propogation update,0.21013322,Add ksalerno as codeowner (#1632),Co-authored-by: Damien Duportal damien.duportal@gmail.com,0
Fix terminology (#1104),0.4984205,Fix typos and grammar (#951) @jurnho,  Fxi terminology   Update terminology   Fix link ,0
Use https for RPM baseurl in CentOS images (#1111),0.34279934,Publish CentOS 7 and 8 images (#906) @ArnauSistach,No compelling reason to use http when https is available,0
Merge pull request #1110 from MarkEWaite/use-java-8u292-more,0.5733066,Skip dependabot pull requests for Java major versions (#1635),Use JDK 8u292 on CentOS 7 and 8,0
Use JDK 8u292 on CentOS 7 and 8,0.749606,Introduce new CentOS image with JDK 8 (#826) @ArnauSistach,,1
Merge pull request #1109 from timja/patch-2,0.4216483,936 Added tzdata package (#937) @krufab,Replace IRC with gitter,0
Merge pull request #1108 from timja/patch-1,0.43340933,936 Added tzdata package (#937) @krufab,Use java 11 in usage instructions,0
Rerun CI,0.26907653,Add Java 11 image testing to the CI Pipeline (#827) @batmat ,,0
Replace IRC with gitter,0.30401123,Add git-lfs to all images (#880) @flokli,,0
Use java 11 in usage instructions,0.5707437,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,,0
fix: use 'jq' to get the DockerHub Bearer token (#1106),0.37596852,Introduce Docker Packaging changelogs (#856) @oleg-nenashev," Goal: replace the broken shell parsing Yes, I know, installing tools at build time is not the best.   Expect jq to be installed in the VM template soon. Security Mitigation: jq is installed on a temp file,   not added to the path, and checksum controlled for the fixed version 1.6  Signed-off-by: Damien Duportal damien.duportal@gmail.com",0
Use latest AdoptOpenJDK releases 8u292 & 11.0.11 (#1103),0.6120606,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,  Use AdoptOpenJDK 11.0.11   Use AdoptOpenJDK JDK 8u292 ,0
Merge pull request #1101 from MarkEWaite/terminology-improvements,0.40628433,📝 Documentation updates,Improve terminology and links in documentation,0
Fix typo,0.68682146,Fix typos and grammar (#951) @jurnho,Co-authored-by: Gareth Evans garethjevans@users.noreply.github.com,0
Improve terminology and links in documentation,0.52495354,📝 Documentation updates, Replace master with controller Replace slave with agent Link to www.jenkins.io instead of wiki.jenkins-ci.org,0
Merge pull request #1097 from dduportal/patch-2,0.36588028,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,Update README.md to change file owner to jenkins when customizing the image,0
