Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
339,Merge pull request #992 from timja/bump-pm-version,0.40706155,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,Bumps debian from bullseye-20211220-slim to bullseye-20220125-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
340,"chore(tests) fix ""install-plugins"" test suite by only checking that it still work and that it prints a warning",0.5508729,Fix test issues (#910) @slide,,0
341,Merge pull request #713 from mroutis/patch-1,0.3748735,857 - Make the Jenkins WAR path configurable by the JENKINS_WAR env property (#873) @MRamonLeon,Bumps debian from bullseye-20211220-slim to bullseye-20220125-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
342,Added random delay in tests,0.43637538,Increase build timeouts (#914) @slide,,0
343,Merge branch 'java10' into java11,0.47252417,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,Bumps debian from bullseye-20211220 to bullseye-20220125. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
344,Use a make target to publish images,0.6288724,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,,0
345,Merge branch 'master' into weekly,0.26102644,This changelog contains an incremental change after Jenkins 2.190.1. Multiple releases are included.,Bumps debian from bullseye-20211220 to bullseye-20220125. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
346,Add a Security Policy (#1613),0.45432356,📝 Documentation updates,,0
347,Merge pull request #1533 from lemeurherve/patch-1,0.40387034,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,chore(deps): bump plugin manager to 2.12.3 Signed-off-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com Revert svn upgrade Co-authored-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com,0
348,Enable CI testing of the jdk11 variant,0.6442941,Add Java 11 image testing to the CI Pipeline (#827) @batmat ,This reverts commit 0ab3a31185118ff6cabbac6cce02d52858f96df8.,0
349,Rename flag to PLUGINS_FORCE_UPGRADE and add tests,0.48647943,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,,0
350,Make Jenkinsfile work in link,0.5196342,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,,0
351,Merge pull request #431 from carlossg/daily,0.3465312,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,Co-authored-by: jenkins-dependency-updater 81680575+jenkins-dependency-updater[bot]@users.noreply.github.com,0
352,[WIP] Fix test issue,0.68686813,Fix test issues (#910) @slide,,0
353,Bump alpine from 3.17.2 to 3.17.3 in /17/alpine/hotspot (#1600),0.36377206,Increase build timeouts (#914) @slide,Bumps debian from bullseye-20211201-slim to bullseye-20211220-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
354,Added new common usage,0.47651726,🚀 New features and improvements,Bumps debian from bullseye-20211201 to bullseye-20211220. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
355,Merge pull request #1446 from MarkEWaite/use-jdk-11.0.16.1,0.46973556,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,Bumps debian from bullseye-20211201 to bullseye-20211220. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
356,slowly getting there,0.33857673,Increase build timeouts (#914) @slide,Bumps debian from bullseye-20211201-slim to bullseye-20211220-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
357,Merge pull request #44 from yyolk/patch-1,0.3989187,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
358,use a script to generate stackbrew versions,0.42455178,Update the default Jenkins version for development (#869) @jbnetfr,,0
359,936 Added tests for timezone,0.45596048,936 Added tzdata package (#937) @krufab,,0
360,Merge pull request #783 from MarkEWaite/use-debian-stretch-with-java-11,0.49110276,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Bumps debian from bullseye-20211115-slim to bullseye-20211201-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
361,Merge pull request #1089 from garethjevans/jenkins-images,0.5545757,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,Bumps debian from bullseye-20211115-slim to bullseye-20211201-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
362,Merge branch 'master' of link into SC2098,0.3818614,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Bumps debian from bullseye-20211115 to bullseye-20211201. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
363,Merge pull request #778 from batmat/fix-404-while-publishing,0.40201688,Fix test issues (#910) @slide,Bumps debian from bullseye-20211115 to bullseye-20211201. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
364,Use plugin installation manager 2.7.0,0.531947,Allow install-plugins.sh to take a url as an option (#799) @techlunacy,Bumps alpine from 3.14.3 to 3.15.0. updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
365,Add SCM packages to Debian Docker image,0.5868046,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",jenkins.sh: do not assume gender of user in comment Update jenkins.sh Co-authored-by: Mark Waite mark.earl.waite@gmail.com Co-authored-by: Sara Sinback ssinback@akamai.com Co-authored-by: Mark Waite mark.earl.waite@gmail.com,0
366,Fixed JAVA_OPTS environment variable being used in jenkins-plugin-cli and added test,0.46122134,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Bumps debian from bullseye-20211011 to bullseye-20211115. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
367,"Use JDK 11.0.14.1+1, not JDK 11.0.14 (#1286)",0.55995655,Update the default Jenkins version for development (#869) @jbnetfr,Bumps debian from bullseye-20211011-slim to bullseye-20211115-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
368,Weekly is 1.622,0.2944072,Look further back to handle LTS.4/LTS.1 dual release days (#886) @daniel-beck,Bumps debian from bullseye-20211011 to bullseye-20211115. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
369,handle >1 plugins to be installed with dependencies,0.5980348,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Bumps debian from bullseye-20211011-slim to bullseye-20211115-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
370,Fixes #475 Add LICENSE file,0.48372543,936 Added tzdata package (#937) @krufab,Bumps almalinux from 8.4 to 8.5. updated-dependencies: - dependency-name: almalinux   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
371,"Fix race condition in tests, print with newline at end",0.40280968,🚦 Tests,Bumps alpine from 3.14.2 to 3.14.3. updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
372,Merge pull request #963 from jenkinsci/jep-15,0.4324882,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Use JDK 8u312 on Debian bullseye Use git lfs 3.0.2 Released 14 days ago,0
373,Reduce image size cleaning up apt,0.42594755,Slim image: Remove call to sed and added necessary packages to apt-get install (#837) @slide ,Bumps ubi8/ubi from 8.4-211 to 8.4-213. updated-dependencies: - dependency-name: ubi8/ubi   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
374,Initial Jenkinsfile,0.5965666,Update the default Jenkins version for development (#869) @jbnetfr,,0
375,Use JDK 11.0.13 and JDK 8u312 (#1227),0.60343635,Update the default Jenkins version for development (#869) @jbnetfr,,0
376,Merge pull request #746 from batmat/shellcheck-more,0.44001752,Update Shellcheck 0.7.0 (#931) @ducksecops,,0
377,Merge pull request #1095 from frozenfoxx/doc-customplugininstall,0.46551412,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
378,Lots of tests passing,0.6843811,🚦 Tests,Bumps debian from bullseye-20210927 to bullseye-20211011. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
379,Created an automated flow for updating of plugin manager cli (#1200) (#1253),0.55147254,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide",,0
380,1.631,0.34497613,Increase build timeouts (#914) @slide,Bumps debian from bullseye-20210927-slim to bullseye-20211011-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
381,Make handling of LTS/weekly clearer in generate-stackbrew-library.sh,0.42856723,This changelog contains an incremental change after Jenkins 2.190.1. Multiple releases are included.,,0
382,Merge pull request #1052 from MarkEWaite/update-alpine-jdk-image,0.53406084,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,Bumps debian from bullseye-20210927 to bullseye-20211011. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
383,Explicitly use openjdk:8-jdk-stretch & openjdk:11-jdk-stretch,0.5779445,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,,0
384,chore: uncomment shared cache block,0.33767158,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,Bumps debian from bullseye-20210927-slim to bullseye-20211011-slim. updated-dependencies: - dependency-name: debian   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com,0
385,Merge pull request #1049 from garethjevans/remove-latest,0.41584802,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide",,0
386,Moving log file to /var/run.,0.38541102,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,Bumps ubi8/ubi from 8.4-209 to 8.4-211. updated-dependencies: - dependency-name: ubi8/ubi   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
387,Readme: fix image name,0.48614785,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,,0
388,Merge pull request #1364 from jenkinsci/dependabot/docker/17/alpine/hotspot/master/alpine-3.16.0,0.44733846,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
389,Verify tini using sha1sum,0.4310804,Add Java 11 image testing to the CI Pipeline (#827) @batmat ,,0
390,Run gpg command with --no-tty,0.37421104,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
391,clean up and add Volume,0.37426567,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,"Fix #1196 - bring back 'lts' tag While the lts tag is redundant, it is not harmful Fix syntax error Fix another syntax error",0
392,Header row in plugins.txt must be not included.,0.40900427,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide",,0
393,Merge pull request #419 from muicoder/master,0.3554102,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,,0
394,Merge pull request #119 from carlossg/jenkins-uc-download,0.44592357,📦 Jenkins Core updates,Add sanity check for multi-arch builds See if ppc64le is fixed in latest QEMU Remove s390x as centos missing it Experiment with removing prune for faster builds PPC still fails Add credentials to build for rate limiting,0
395,Bump debian in /17/debian/bullseye-slim/hotspot (#1611),0.47910476,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,Bumps alpine from 3.14.1 to 3.14.2. updated-dependencies: - dependency-name: alpine   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
396,Test ouput without color in alpine,0.4342975,🚦 Tests,Co-authored-by: Reinhold Füreder r.fuereder@xortex.com,0
397,Avoid potential collisions if the agent port system property value is passed from JAVA_OPTS,0.43511117,Initialize the agent port on startup instead of waiting till the job loading ends (#805) @hpedrorodrigues ,,0
398,Merge pull request #762 from batmat/JENKINS-51985-add-jdk11-build,0.484405,Update the default Jenkins version for development (#869) @jbnetfr,,0
399,Update to next LTS version of Jenkins : 1.625.2,0.82946646,Update to Jenkins 2.190.1 (changelog). This is a security release! 2.176.4 includes the same security patches for the previous LTS baseline,,1
400,Merge pull request #1006 from phisco/patch-1,0.37338328,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
401,857 - Make the Jenkins WAR path configurable by the JENKINS_WAR env property (#873),0.9674848,857 - Make the Jenkins WAR path configurable by the JENKINS_WAR env property (#873) @MRamonLeon,,1
402,Add dockerfiles for openj9 jdk8 and jdk11,0.7425455,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,Switch alpine to link as well Add glibc compat layer,1
403,Merge branch 'master' of link into james-crowley-master,0.36329946,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,Co-authored-by: Mark Waite mark.earl.waite@gmail.com,0
404,Output stackbrew library file in a canonical order,0.31946582,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,"fix: ensure that tini is using the correct CPU architecture Signed-off-by: Damien Duportal damien.duportal@gmail.com chore: remove old multiarch experiment files Signed-off-by: Damien Duportal damien.duportal@gmail.com Upgrade tini, required for ppc64le Co-authored-by: Tim Jacomb timjacomb1+github@gmail.com",0
405,Consider non empty last line of plugins.txt,0.39852497,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,,0
406,Merge pull request #1513 from jenkinsci/dependabot/docker/17/alpine/hotspot/master/alpine-3.16.3,0.42036495,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Use JDK 11 in default images,0
407,Merge branch 'incrementals-support' into java10,0.33997896,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,,0
408,Bump debian in /17/debian/bullseye/hotspot (#1536),0.45113844,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,,0
409,[JENKINS-55087] - Revert JAXB and Temporary update Center patches from the Java 11 image,0.5991434,Update the default Jenkins version for development (#869) @jbnetfr,,0
410,Merge pull request #660 from kenden/patch-1,0.4771829,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
411,Define build ARG,0.37049827,Increase build timeouts (#914) @slide,First attempt dropped those tags when they should have been moved from Debian JDK 8 to Debian JDK 11,0
412,Rename JDK11 modified files before merging to master,0.4436006,"Always update OS packages when building Debian, Slim and Debian/Java11 images(#824) @jvz",Redundant since the version number of an LTS (like 2.303.1) already clearly identifies it as LTS.,0
413,Merge pull request #233 from gmacario/feat-jenkins-1.642.3,0.4366545,📦 Jenkins Core updates,"Replacing the unnecessary ""2.303.1-lts"" with ""2.303.1"" has shown some tags that are defined twice in the file.  Once is enough.",0
414,chore(publish.sh) exit properly when an unknown option is passed,0.32268646,Optional: add a release summary here ,,0
415,Bump Jenkins to 1.651.2,0.5714124,Update to Jenkins 2.235.1 (changelog) ,Assure that I'm building from a fresh version for development,0
416,Merge pull request #786 from carlossg/no-war,0.46338284,857 - Make the Jenkins WAR path configurable by the JENKINS_WAR env property (#873) @MRamonLeon,,0
417,add docker-compose.yml,0.50756794,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,,0
418,Update plugin manager cli to 2.2.0,0.5175611,Update to Jenkins 2.190.1 (changelog). This is a security release! 2.176.4 includes the same security patches for the previous LTS baseline,We need to wait for Adoptium to deliver the Docker images and the tar.gz packages for aarch64.  Single Dockerfile for multiple platforms gives us consistency across platforms and means that we need the upstream release available for all the platforms we support. This reverts commit 280afb7d564d80ffa3aee2c153acb62acf4aaaea.,0
419,Update plugin manager version bundled in images (#1192),0.62761617,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,Add jdk8 tag suffix for existing JDK 8 images Remove changes to unused scripts,0
420,Rerun CI,0.41710025,Add Java 11 image testing to the CI Pipeline (#827) @batmat ,,0
421,Enable multiarch builds,0.47787398,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",,0
422,"Remove unused script for ""official"" repo",0.3685891,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide",,0
423,Merge pull request #425 from rtyler/publish-containers-729,0.42780602,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,Re-enable multi-arch,0
424,Bump ubi9/ubi in /17/rhel/ubi9/hotspot (#1575),0.45513976,Temporarily disable arm32v7 (#961) @slide,,0
425,Do not error if there are no 'resolved' flag files,0.47924262,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Tags are published as expected.  Other rework can be done at a more reasonable pace and a more reasonable time. This reverts commit e2dff829de6aa7dc84736b87f6921ad5dce3bb1f.,0
426,Merge pull request #1552 from camueller/procps,0.38035536,Initialize the agent port on startup instead of waiting till the job loading ends (#805) @hpedrorodrigues ,"Fix link The 2.289.3 Docker image creation did not generate tags for: jenkins/jenkins:2.289.3-lts jenkins/jenkins:2.289.3-lts-alpine jenkins/jenkins:2.289.3-lts-centos jenkins/jenkins:2.289.3-lts-centos7 jenkins/jenkins:2.289.3-lts-jdk11 This restores that behavior, though it may be temporary, since we're making other changes for the 2.302.1 release.",0
427,Merge pull request #1459 from jenkinsci/dependabot/docker/11/debian/bullseye-slim/hotspot/master/debian-bullseye-20220912-slim,0.44734827,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
428,Merge pull request #1 from jenkinsci/master,0.42771494,📦 Jenkins Core updates,Some variants have already published but not all This change will be reverted once 2.289.3 images are published,0
429,Bump plugin manager CLI version,0.51531196,Always upgrade plugins on startup when PLUGINS_FORCE_UPGRADE is true (#577) @Triqqo @carlossg ,Bumps ubi8/ubi from 8.4-203.1622660121 to 8.4-206.1626828523. updated-dependencies: - dependency-name: ubi8/ubi   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
430,Merge pull request #1351 from jenkinsci/dependabot/docker/8/debian/bullseye/hotspot/master/debian-bullseye-20220509,0.45126083,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,This reverts commit 1c6b7fa152f97a2380effb9f965eb64c73f88ee5.,0
431,Merge pull request #931 from ducksecops/patch-1,0.49938303,Update Shellcheck 0.7.0 (#931) @ducksecops,Simplify Jenkinsfile on publish Update Jenkinsfile,0
432,Merge pull request #393 from krallin/upgrade-tini,0.49952167,936 Added tzdata package (#937) @krufab,,0
433,fix path in comment,0.40155166,🐛 Bug Fixes,,0
434,Merge pull request #1381 from jenkinsci/dependabot/docker/8/debian/bullseye/hotspot/master/debian-bullseye-20220527,0.45302957,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
435,Merge pull request #722 from jotadrilo/patch-1,0.44860327,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
436,Latest Docker for mac uses localhost,0.36730343,Initialize the agent port on startup instead of waiting till the job loading ends (#805) @hpedrorodrigues ,,0
437,Use plugin installation manager 2.12.7 (#1413),0.5859618,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide",,0
438,Add java 17 preview image (#1211),0.6898804,Add OpenJ9 images for Java 1.8 and Java 11 (#890) @dzmitrykashlach ,"Enable parallel flag in bats chore: Support parallel tests in tooling Split Pipeline parallel branches per linux platform (1 agent per platform for build + test) Makefile support: dependencies, full usage of docker-bake for image names and bats support for --jobs Signed-off-by: Damien Duportal damien.duportal@gmail.com chore: fix tests to allow independent and parallel executions Signed-off-by: Damien Duportal damien.duportal@gmail.com chore: provide escape hatch towards parallel Disable test parallel execution if docker of GNU parallel are absent Allow developers to disable parallel execution by setting the variable DISABLE_PARALLEL_TESTS to true Update documentation on HACKING.adoc Signed-off-by: Damien Duportal damien.duportal@gmail.com chore: add build and tests requirements to both documentation and automation Signed-off-by: Damien Duportal damien.duportal@gmail.com chore: update makefile to use bake manifest for both build and test Signed-off-by: Damien Duportal damien.duportal@gmail.com code review: feedback from saper Signed-off-by: Damien Duportal damien.duportal@gmail.com Multi arch tweaks (#1) Co-authored-by: Damien Duportal damien.duportal@gmail.com Require jq 1.6 Co-authored-by: Damien Duportal damien.duportal@gmail.com Co-authored-by: Mark Waite mark.earl.waite@gmail.com",0
439,Merge pull request #1349 from jenkinsci/dependabot/docker/11/debian/bullseye/hotspot/master/debian-bullseye-20220509,0.42518988,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
440,Bump to 2.3 security release,0.6571127,Update to Jenkins 2.190.1 (changelog). This is a security release! 2.176.4 includes the same security patches for the previous LTS baseline,165c97452e8e7e2ca5097659b5853221c141a248 removed the generation of OpenJ9 unpublished images.  Also remove the dependabot checking of updates to those images.,0
441,Prevent CI timeout when ci.jenkins.io Docker agents are too busy,0.5759035,Initialize the agent port on startup instead of waiting till the job loading ends (#805) @hpedrorodrigues ,This reverts commit c025bbadd264dd585c07932e13cd4e13193d0b1c. Co-authored-by: Daniel Beck daniel-beck@users.noreply.github.com,0
442,BF: --env not -env,0.30656582,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,"Add Alma Linux alongside of CentOS Facing uncertain future of CentOS, let's give Alma Linux a chance with their 8.4 release. Add CODEOWNERS entry for @saper Fix tags Update plugin-install-manager, move jar to /opt (#1122) Co-authored-by: Tim Jacomb timjacomb1+github@gmail.com Co-authored-by: Tim Jacomb 21194782+timja@users.noreply.github.com",0
443,Add a few minor tweaks and reorganizations to improve caching and overall build,0.4804766,🚀 New features and improvements,This reverts commit 59576b49a7e6d9fff0168fb384feb16ae36ea903.,0
444,weekly is 1.618,0.3072013,Increase build timeouts (#914) @slide,Co-authored-by: Tim Jacomb timjacomb1+github@gmail.com,0
445,Remove dependabot checking of non-existing Dockerfiles (#1147),0.48095387,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,,0
446,Merge pull request #214 from dhrapson/master,0.42683074,"709, #861 - Make the REF_DIR configurable in plugin installation scripts (#866) @slide",,0
447,Merge pull request #827 from jenkinsci/add-jdk11-testing,0.5393659,Fix test issues (#910) @slide,Co-authored-by: Mark Waite mark.earl.waite@gmail.com,0
448,Fixes jenkinsci/docker/#784,0.58183575,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,Co-authored-by: Damien Duportal damien.duportal@gmail.com Co-authored-by: Tim Jacomb timjacomb1+github@gmail.com,0
449,"if a config file has .override appended to its name, it will override and overwrite any existing config file",0.33588013,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,,0
450,Merge pull request #690 from oleg-nenashev/java11,0.47493246,Create a CODEOWNERS file (#911) @oleg-nenashev,Co-authored-by: Daniel Beck daniel-beck@users.noreply.github.com,0
451,Template Dockerfiles for multiarch builds,0.5344944,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",,0
452,Merge pull request #1277 from jenkinsci/dependabot/docker/11/debian/bullseye-slim/hotspot/master/debian-bullseye-20220125-slim,0.47432843,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Update openj9 images (java 8 one no longer exists),0
453,Remove install-plugins.sh (#1408),0.6192002,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Update shellcheck,0
454,Don't use a carriage return character in the script,0.285357,Fix typos and grammar (#951) @jurnho,fix: allow test harness to run successfully with buildkit,0
455,Merge branch 'war',0.29730663,857 - Make the Jenkins WAR path configurable by the JENKINS_WAR env property (#873) @MRamonLeon,,0
456,Merge pull request #733 from dimitryvolkov/master,0.4275963,Create a CODEOWNERS file (#911) @oleg-nenashev,New version is multiarch,0
457,Use plugin installation manager 2.9.0,0.54698086,Allow install-plugins.sh to take a url as an option (#799) @techlunacy,INFRA-3016 Pre-create volume for permissions propogation update,0
458,Fix broken output for current weekly and LTS releases,0.48737258,Look further back to handle LTS.4/LTS.1 dual release days (#886) @daniel-beck,Signed-off-by: Damien Duportal damien.duportal@gmail.com,0
459,Fix typo in make publish target,0.4742901,Fix typos and grammar (#951) @jurnho,Co-authored-by: Damien Duportal damien.duportal@gmail.com,0
460,Merge pull request #697 from jcrben/link-to-specific-docker,0.47206125,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,Fxi terminology Update terminology Fix link,0
461,Update directory structure and plugin install method,0.541214,Fix resolution of incrementals version specifications in install-plugins.sh (#834) @halkeye ,No compelling reason to use http when https is available,0
462,"pull the image to tag, in case it was built before",0.5507524,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,Use JDK 8u292 on CentOS 7 and 8,0
463,run test only on Linux,0.37150583,🚦 Tests,,0
464,Create a CODEOWNERS file,0.7915039,Create a CODEOWNERS file (#911) @oleg-nenashev,Replace IRC with gitter,1
465,Merge branch 'master' into directory_structure_and_adoptopenjdk,0.41700554,Add a default value for COPY_REFERENCE_FILE_LOG in jenkins.sh (#847) @dsathyan,Use java 11 in usage instructions,0
466,include ubi9 image to make build,0.603192,"686 - Add experimental packaging scripts for multi-architecture Docker images (#750, #806) @jmreicha  @imdurgadas",,0
467,Bump alpine from 3.15.3 to 3.15.4 in /11/alpine/hotspot,0.39244437,Increase build timeouts (#914) @slide,,0
468,Merge pull request #906 from ArnauSistach/centos7,0.5239779,Publish CentOS 7 and 8 images (#906) @ArnauSistach,,0
469,Track Docker changes with dependabot,0.5897043,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,"Goal: replace the broken shell parsing Yes, I know, installing tools at build time is not the best.   Expect jq to be installed in the VM template soon. Security Mitigation: jq is installed on a temp file,   not added to the path, and checksum controlled for the fixed version 1.6 Signed-off-by: Damien Duportal damien.duportal@gmail.com",0
470,Merge pull request #589 from carlossg/curl-error,0.47006986,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Use AdoptOpenJDK 11.0.11 Use AdoptOpenJDK JDK 8u292,0
471,Fix #570 Publishing script was using old jenkinsci repo,0.48538828,Introduce Docker Packaging changelogs (#856) @oleg-nenashev,Improve terminology and links in documentation,0
472,"Remove patch, not in the release image",0.47760338,Publish versioned LTS tags so that images can be uodated by Dependabot (#958) @j3parker,Co-authored-by: Gareth Evans garethjevans@users.noreply.github.com,0
473,Use Jenkins 2.303 as base version,0.6973103,Update the default Jenkins version for development (#869) @jbnetfr,Replace master with controller Replace slave with agent Link to www.jenkins.io instead of wiki.jenkins-ci.org,0
474,Merge pull request #361 from visualphoenix/bugfix/connection-timeout,0.44408545,814 - Prevent unbound variable error in install-plugins.sh (#815) @lelandsindttouchnet,Update README.md to change file owner to jenkins when customizing the image,0
