Index,Message,Description,Message Abstract,Description Abstract
227,chore(deps): update typescript-eslint monorepo to v5.46.0 (#732),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update typescript-eslint monorepo to v5.46.0 (#732),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
228,chore(deps): update dependency @types/node to v16.18.7 (#731),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/node to v16.18.7 (#731),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
229,chore(deps): update dependency prettier to v2.8.1 (#728),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency prettier to v2.8.1 (#728),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
230,chore(deps): update dependency typescript to v4.9.4 (#729),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency typescript to v4.9.4 (#729),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
231,fix(deps): update dependency mongoose to v6.8.0 (#727),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency mongoose to v6.8.0 (#727),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
232,chore(deps): update typescript-eslint monorepo to v5.45.1 (#726),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update typescript-eslint monorepo to v5.45.1 (#726),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
233,chore(deps): update dependency @types/node to v16.18.6 (#725),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/node to v16.18.6 (#725),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
234,fix(action): spec file location (#723),,fix(action): spec file location (#723),
235,action: mobile curriculum tests CI (#702),"  action: mobile curriculum tests CI   commit to test action   upgrade flutter version in action   update cypress action to v4   test fixes in main repo   Revert ""test fixes in main repo""   This reverts commit 26d68c2b648678786cfb72b07c7a26446956c3d1.  Revert ""commit to test action""  This reverts commit c4117425e2b2a12c26b8b828aa95153f683fa2b5.  action: run action on workflow dispatch or once a week",action: mobile curriculum tests CI (#702),"action: mobile curriculum tests CI commit to test action upgrade flutter version in action update cypress action to v4 test fixes in main repo Revert ""test fixes in main repo"" This reverts commit 26d68c2b648678786cfb72b07c7a26446956c3d1. Revert ""commit to test action"" This reverts commit c4117425e2b2a12c26b8b828aa95153f683fa2b5. action: run action on workflow dispatch or once a week"
236,chore(deps): update dependency @types/jest to v29.2.4 (#722),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/jest to v29.2.4 (#722),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
237,chore(deps): update dependency eslint to v8.29.0 (#719),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency eslint to v8.29.0 (#719),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
238,chore(deps): update dependency lint-staged to v13.1.0 (#721),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency lint-staged to v13.1.0 (#721),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
239,fix(deps): update dependency mongoose to v6.7.5 (#717),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency mongoose to v6.7.5 (#717),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
240,chore(deps): update typescript-eslint monorepo to v5.45.0 (#718),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update typescript-eslint monorepo to v5.45.0 (#718),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
241,chore(deps): update dependency @types/node to v16.18.4 (#716),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/node to v16.18.4 (#716),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
242,chore(deps): update actions/setup-java digest to 19eeec5 (#715),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update actions/setup-java digest to 19eeec5 (#715),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
243,fix(deps): update kotlin monorepo to v1.7.22 (#713),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update kotlin monorepo to v1.7.22 (#713),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
244,fix: Spell Project correctly (#714),,fix: Spell Project correctly (#714),
245,chore(deps): update azure/docker-login digest to 83efeb7 (#707),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update azure/docker-login digest to 83efeb7 (#707),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
246,fix(deps): update dependency bree to v9.1.3 (#712),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency bree to v9.1.3 (#712),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
247,fix(deps): update dependency mongoose to v6.7.3 (#709),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency mongoose to v6.7.3 (#709),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
248,chore(deps): update dependency lint-staged to v13.0.4 (#708),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency lint-staged to v13.0.4 (#708),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
249,chore(deps): update dependency gradle to v7.6 (#710),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency gradle to v7.6 (#710),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
250,chore(deps): update dependency prettier to v2.8.0 (#711),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency prettier to v2.8.0 (#711),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
251,chore(deps): update dependency typescript to v4.9.3 (#700),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency typescript to v4.9.3 (#700),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
252,chore(deps): update dependency eslint to v8.28.0 (#699),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency eslint to v8.28.0 (#699),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
253,chore(deps): update dependency @types/jest to v29.2.3 (#698),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/jest to v29.2.3 (#698),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
254,feat: iOS (#697),  feat: iOS setup   fix: authentication   feat: iOS notifications   fix: podcast image paths   feat: flutter debugging   fix: webview bug   fix: notifications   feat: quick actions   fix: cold boot with quick action   feat: updated icons and auto generate icons in future ,feat: iOS (#697),feat: iOS setup fix: authentication feat: iOS notifications fix: podcast image paths feat: flutter debugging fix: webview bug fix: notifications feat: quick actions fix: cold boot with quick action feat: updated icons and auto generate icons in future
255,chore: add error message podcasts (#692),,chore: add error message podcasts (#692),
256,chore(deps): update actions/cache digest to 9b0c1fc (#694),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update actions/cache digest to 9b0c1fc (#694),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
257,fix(deps): update kotlin monorepo to v1.7.21 (#695),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update kotlin monorepo to v1.7.21 (#695),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
258,fix(deps): update dependency node-fetch to v3.3.0 (#696),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency node-fetch to v3.3.0 (#696),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
259,feat(api): add 2 new podcasts (#693),"  feat(api): add 2 new podcasts   fix(app): change design of ""Show more"" button   fix(api): ping test ",feat(api): add 2 new podcasts (#693),"feat(api): add 2 new podcasts fix(app): change design of ""Show more"" button fix(api): ping test"
260,release(app): v3.0.1+30001 (#691),,release(app): v3.0.1+30001 (#691),
261,fix: disabled run button (#690),  fix: disabled  run butotn   fix: re-add completed challenge notifier. ,fix: disabled run button (#690),fix: disabled  run butotn fix: re-add completed challenge notifier.
262,chore: improvements on challenge view (#687),  fix: panel opening before test completion   feat: parse challenge view better   fix: better parsing   fix: re-add scaffold   fix: bottom bar button colors   fix: remove gray color on tab   fix: parsing   Co-authored-by: Niraj Nandish nirajnandish@icloud.com,chore: improvements on challenge view (#687),fix: panel opening before test completion feat: parse challenge view better fix: better parsing fix: re-add scaffold fix: bottom bar button colors fix: remove gray color on tab fix: parsing Co-authored-by: Niraj Nandish nirajnandish@icloud.com
263,fix: filter out es6 and first block open if cache is empty (#683),,fix: filter out es6 and first block open if cache is empty (#683),
264,fix: different background colors for multifile editors (#678),,fix: different background colors for multifile editors (#678),
265,fix: wording read me (#675),  fix: wording read me   fix: sentence ,fix: wording read me (#675),fix: wording read me fix: sentence
266,fix: text selection bar blending in with background (#668),,fix: text selection bar blending in with background (#668),
267,fix: certifications not caching (#677),,fix: certifications not caching (#677),
268,chore(deps): update typescript-eslint monorepo to v5.42.1 (#685),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update typescript-eslint monorepo to v5.42.1 (#685),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
269,fix(deps): update dependency mongoose to v6.7.2 (#686),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency mongoose to v6.7.2 (#686),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
270,chore(deps): update dependency husky to v8.0.2 (#684),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency husky to v8.0.2 (#684),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
271,chore(deps): update babel monorepo to v7.20.2 (#680),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update babel monorepo to v7.20.2 (#680),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
272,chore(deps): update dependency @types/jest to v29.2.2 (#681),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/jest to v29.2.2 (#681),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
273,chore(deps): update dependency eslint to v8.27.0 (#682),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency eslint to v8.27.0 (#682),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
274,chore(deps): update typescript-eslint monorepo to v5.42.0 (#679),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update typescript-eslint monorepo to v5.42.0 (#679),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
275,fix(deps): update dependency mongoose to v6.7.1 (#670),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency mongoose to v6.7.1 (#670),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
276,fix(deps): update kotlin monorepo to v1.7.20 (#662),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update kotlin monorepo to v1.7.20 (#662),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
277,release(app): v3.0.0+30000 (#667),"  feat: remove dev wall for learn   release(app): v3.0.0+30000   feat: change color for warning   feat: update code radio text   feat: scrollbar for instructions panel   feat: update no progress notice text   feat: replace ""articles"" with ""tutorials""   chore: remove preview button in pass panel   fix: add fcc logo in drawer   Co-authored-by: SemBauke semboot699@gmail.com",release(app): v3.0.0+30000 (#667),"feat: remove dev wall for learn release(app): v3.0.0+30000 feat: change color for warning feat: update code radio text feat: scrollbar for instructions panel feat: update no progress notice text feat: replace ""articles"" with ""tutorials"" chore: remove preview button in pass panel fix: add fcc logo in drawer Co-authored-by: SemBauke semboot699@gmail.com"
278,fix: use right domain in production (#665),,fix: use right domain in production (#665),
279,fix: give fallback of false superblocks (#664),,fix: give fallback of false superblocks (#664),
280,chore(deps): update dependency @types/node to v16.18.3 (#663),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/node to v16.18.3 (#663),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
281,chore(deps): update dependency @babel/plugin-transform-typescript to v7.20.0 (#657),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @babel/plugin-transform-typescript to v7.20.0 (#657),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
282,fix: open challenges with special characters (#661),  fix: open challenges with special characters   fix: add special character replacement to gridview   fix: add special character replacement to steps   Co-authored-by: sembauke semboot699@gmail.com,fix: open challenges with special characters (#661),fix: open challenges with special characters fix: add special character replacement to gridview fix: add special character replacement to steps Co-authored-by: sembauke semboot699@gmail.com
283,fix: loading icon (#660),,fix: loading icon (#660),
284,feat: show no progress warning in pass panel (#659),,feat: show no progress warning in pass panel (#659),
285,chore(deps): update github actions (#642),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update github actions (#642),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
286,chore: disable login buttons (#656),  chore: disable login buttons   fix: remove unused import ,chore: disable login buttons (#656),chore: disable login buttons fix: remove unused import
287,fix: keep blocks open (#640),  fix: options again   fix: keep blocks open   fix: block remember state   chore: small parsing improvements   fix: implement it for list view also ,fix: keep blocks open (#640),fix: options again fix: keep blocks open fix: block remember state chore: small parsing improvements fix: implement it for list view also
288,feat: custom alert with multiple types (#655),"  feat: custom alert.   fix: add the warning keyword   chore: rename file to custom alert   chore: remove redudant note folder   capitalise ""Warning"" word   Co-authored-by: Niraj Nandish nirajnandish@icloud.com",feat: custom alert with multiple types (#655),"feat: custom alert. fix: add the warning keyword chore: rename file to custom alert chore: remove redudant note folder capitalise ""Warning"" word Co-authored-by: Niraj Nandish nirajnandish@icloud.com"
289,feat: better syntax highlighting for descriptions and instructions (#627),"  fix: options again   fix: better instructions syntax   fix: use atom-one-dark   fix: increase font-size, change font-style/padding   fix: use fork with highlighting   fix: use git repository correctly   Co-authored-by: Niraj Nandish nirajnandish@icloud.com",feat: better syntax highlighting for descriptions and instructions (#627),"fix: options again fix: better instructions syntax fix: use atom-one-dark fix: increase font-size, change font-style/padding fix: use fork with highlighting fix: use git repository correctly Co-authored-by: Niraj Nandish nirajnandish@icloud.com"
290,feat: gate keep users with version (#564),Co-authored-by: Niraj Nandish nirajnandish@icloud.com,feat: gate keep users with version (#564),Co-authored-by: Niraj Nandish nirajnandish@icloud.com
291,fix: set show all superblock to false in sample.env (#649),,fix: set show all superblock to false in sample.env (#649),
292,feat: implement editable region on mobile (#617),  feat: update structure editor   fix: options again   fix: do not set indecies if list is empty   fix: pubspec path ,feat: implement editable region on mobile (#617),feat: update structure editor fix: options again fix: do not set indecies if list is empty fix: pubspec path
293,chore(deps): update dependency @types/node to v16.18.2 (#651),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/node to v16.18.2 (#651),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
294,chore(deps): update typescript-eslint monorepo to v5.41.0 (#652),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update typescript-eslint monorepo to v5.41.0 (#652),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
295,fix(deps): update dependency mongoose to v6.7.0 (#653),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency mongoose to v6.7.0 (#653),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
296,fix(deps): update dependency com.google.android.material:material to v1.7.0 (#648),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency com.google.android.material:material to v1.7.0 (#648),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
297,fix(deps): update dependency mongoose to v6.6.7 (#644),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency mongoose to v6.6.7 (#644),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
298,chore(deps): update dependency eslint to v8.26.0 (#646),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency eslint to v8.26.0 (#646),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
299,chore(deps): update dependency @types/node to v16.18.0 (#643),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/node to v16.18.0 (#643),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
300,chore(deps): update dependency @types/jest to v29.2.0 (#645),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/jest to v29.2.0 (#645),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
301,chore(deps): update typescript-eslint monorepo to v5.40.1 (#647),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update typescript-eslint monorepo to v5.40.1 (#647),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
302,fix: use id for caching instead of challenge title (#625),  fix: options again   fix: use id for caching instead of title ,fix: use id for caching instead of challenge title (#625),fix: options again fix: use id for caching instead of title
303,fix: push new view on reset (#626),  fix: options again   feat: push new view on reset ,fix: push new view on reset (#626),fix: options again feat: push new view on reset
304,fix: multiple superblock issues (#636),  fix: options again   feat: add new sample.env values and structure   fix: check from which instance superblock info should be pulled   fix: small layout changes for superblock buttons for small screens ,fix: multiple superblock issues (#636),fix: options again feat: add new sample.env values and structure fix: check from which instance superblock info should be pulled fix: small layout changes for superblock buttons for small screens
305,fix: mobile curriculum test (#641),,fix: mobile curriculum test (#641),
306,chore(deps): update dependency @types/node to v16.11.66 (#637),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/node to v16.11.66 (#637),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
307,chore(deps): update dependency @babel/preset-env to v7.19.4 (#619),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @babel/preset-env to v7.19.4 (#619),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
308,feat: split challenge file logic and make tests (#602),  feat: split challenge file logic and make tests   fix: remove old cache function   feat: view current edited file instead of first   feat: introduce tests   feat: cssFileLinked test and editable file test   fix: merge error   feat: run unit tests before widget tests   fix: better group names   fix: workflow error   fix: make sure tests are initialized for some reason i have to do that myself   fix: mock sharedprefrences   fix: set mock values for sharedprefrences correctly   chore: remove test because to lazy to fix bug   action: remove test with sharedprefrences for now   tests: add test with shared prefs and mock it   Co-authored-by: Niraj Nandish nirajnandish@icloud.com,feat: split challenge file logic and make tests (#602),feat: split challenge file logic and make tests fix: remove old cache function feat: view current edited file instead of first feat: introduce tests feat: cssFileLinked test and editable file test fix: merge error feat: run unit tests before widget tests fix: better group names fix: workflow error fix: make sure tests are initialized for some reason i have to do that myself fix: mock sharedprefrences fix: set mock values for sharedprefrences correctly chore: remove test because to lazy to fix bug action: remove test with sharedprefrences for now tests: add test with shared prefs and mock it Co-authored-by: Niraj Nandish nirajnandish@icloud.com
309,fix(deps): update dependency share_plus to v5 (#624),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency share_plus to v5 (#624),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
310,chore(deps): update dependency @types/node to v16.11.65 (#620),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/node to v16.11.65 (#620),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
311,chore(deps): update dependency @types/jest to v29.1.2 (#613),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/jest to v29.1.2 (#613),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
312,chore(deps): update dependency eslint to v8.25.0 (#615),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency eslint to v8.25.0 (#615),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
313,fix(deps): update dependency express to v4.18.2 (#616),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency express to v4.18.2 (#616),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
314,fix: appbar not showing correctly when instruction are active (#611),  fix: appbar not showing correctly when instruction are active   fix: remove old code ,fix: appbar not showing correctly when instruction are active (#611),fix: appbar not showing correctly when instruction are active fix: remove old code
315,feat: selectable text in panels (#603),  feat: selectable text in panels   fix: selection color   Co-authored-by: Sem Bauke semboot699@gmail.com,feat: selectable text in panels (#603),feat: selectable text in panels fix: selection color Co-authored-by: Sem Bauke semboot699@gmail.com
316,chore(deps): update typescript-eslint monorepo to v5.39.0 (#610),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update typescript-eslint monorepo to v5.39.0 (#610),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
317,chore(deps): update dependency @types/jest to v29.1.1 (#609),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/jest to v29.1.1 (#609),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
318,fix(deps): update dependency dotenv to v16.0.3 (#607),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency dotenv to v16.0.3 (#607),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
319,fix(deps): update dependency mongoose to v6.6.5 (#608),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency mongoose to v6.6.5 (#608),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
320,chore(deps): update dependency @types/node to v16.11.64 (#606),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/node to v16.11.64 (#606),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
321,fix: increase size of preview icon (#604),,fix: increase size of preview icon (#604),
322,action: update flutter version to 3.3.x (#605),  action: update flutter version to 3.3.x   fix: analyze errors   action: rename flutter ci ,action: update flutter version to 3.3.x (#605),action: update flutter version to 3.3.x fix: analyze errors action: rename flutter ci
323,feat: show tests running (#584),  feat: show tests running   fix: merge conflict bugs   Co-authored-by: Niraj Nandish nirajnandish@icloud.com,feat: show tests running (#584),feat: show tests running fix: merge conflict bugs Co-authored-by: Niraj Nandish nirajnandish@icloud.com
324,fix: do not hide appbar when editing (#572),,fix: do not hide appbar when editing (#572),
325,fix: always display any instruciton or description (#571),,fix: always display any instruciton or description (#571),
326,feat: challenge tests (#589),  feat: generate challenge tests   fix: proper file path in main repo   fix: getComputedStyle and escape quotes in testText   fix: only add style tag if linked   feat: one small step for man   feat: It is during our darkest moments that we must focus to see the light   feat: escape slashes   fix: inject code on load and replace newline characters   feat: add some descriptive comments   chore: dry code   fix: add testing as parameter   fix: add html tail as script element   fix: move part of comment   chore: add more comments to test runner   fix: escape backticks and dollar sign   fix: reset console after test   fix: revert console reset and escape hardcoded newline caharacter   fix: final syntax errors   fix: escape newlien only in tail   feat: separate head and tail code for js challenges   fix: remove solution from challenge model   fix: make challenges use cache if not in testing   feat: add function for getting currently edited file by editable region   feat(checkpoint): do not reassing challenge files   fix: all rwd certification challenges pass   fix: curriculum.json file location   Co-authored-by: SemBauke semboot699@gmail.com,feat: challenge tests (#589),feat: generate challenge tests fix: proper file path in main repo fix: getComputedStyle and escape quotes in testText fix: only add style tag if linked feat: one small step for man feat: It is during our darkest moments that we must focus to see the light feat: escape slashes fix: inject code on load and replace newline characters feat: add some descriptive comments chore: dry code fix: add testing as parameter fix: add html tail as script element fix: move part of comment chore: add more comments to test runner fix: escape backticks and dollar sign fix: reset console after test fix: revert console reset and escape hardcoded newline caharacter fix: final syntax errors fix: escape newlien only in tail feat: separate head and tail code for js challenges fix: remove solution from challenge model fix: make challenges use cache if not in testing feat: add function for getting currently edited file by editable region feat(checkpoint): do not reassing challenge files fix: all rwd certification challenges pass fix: curriculum.json file location Co-authored-by: SemBauke semboot699@gmail.com
327,chore(deps): update babel monorepo to v7.19.3 (#598),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update babel monorepo to v7.19.3 (#598),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
328,chore(deps): update dependency @types/node to v16.11.63 (#599),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/node to v16.11.63 (#599),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
329,chore(deps): update dependency ts-jest to v29.0.3 (#600),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency ts-jest to v29.0.3 (#600),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
330,chore(deps): update dependency typescript to v4.8.4 (#601),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency typescript to v4.8.4 (#601),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
331,chore(deps): update dependency @types/node to v16.11.60 (#591),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency @types/node to v16.11.60 (#591),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
332,chore(deps): update dependency eslint to v8.24.0 (#592),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency eslint to v8.24.0 (#592),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
333,chore(deps): update typescript-eslint monorepo to v5.38.0 (#593),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update typescript-eslint monorepo to v5.38.0 (#593),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
334,chore(deps): update dependency ts-jest to v29.0.2 (#594),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency ts-jest to v29.0.2 (#594),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
