Index,Message,Description,Message Abstract,Description Abstract
465,Drop Laravel 6 & 7 support (#1064),,Drop Laravel 6 & 7 support (#1064),
466,Drop PHP 7.2 support (#1065),,Drop PHP 7.2 support (#1065),
467,Allow model swapping (#1067),,Allow model swapping (#1067),
468,version,,version,
469,Update CHANGELOG.md,,Update CHANGELOG.md,
470, fix removing tax rates,,fix removing tax rates,
471,Make plans optional for newSubscription (#1066),,Make plans optional for newSubscription (#1066),
472,[12.x] End trial method (#1062),  end trial function   removed code duplication   test   update docblock   Cleanup   Co-authored-by: Dries Vints dries@vints.io,[12.x] End trial method (#1062),end trial function removed code duplication test update docblock Cleanup Co-authored-by: Dries Vints dries@vints.io
473,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php
474,version,,version,
475,Update CHANGELOG.md,,Update CHANGELOG.md,
476,Fix removing tax rates (#1059),,Fix removing tax rates (#1059),
477,Fix test,,Fix test,
478,version,,version,
479,Update CHANGELOG.md,,Update CHANGELOG.md,
480,[12.x] Allow Stripe dashboard subscriptions (#1058),  Allow Stripe dashboard subscriptions   Add payload param   Re-add test ,[12.x] Allow Stripe dashboard subscriptions (#1058),Allow Stripe dashboard subscriptions Add payload param Re-add test
481,[12.x] Metered billing (#1048),  migrations for subscription usage   subscription usage model   usage methods   nullable plan in builder   usage methods in subscription   style   new unit test based on SubscriptionTest   style   SubscriptionUsage namespace   fix table name   update setUp with metered Price   test reporting usage for singe item subs   removed unused class namespaces   style   Str namespace   hit stripe before creating records   This fixes any issues where exceptions are not handled   add sleep to avoid timestamp collision   assert usage records   fixed timestamp in incremementUsage   silence stripe notice   set swap quantity to null   addPlan with null quantity   test for multiplan   changed migration to nullable   style   clear_usage for removePlan   subscription usage assertions   style   touch   clear usage during swap   fix exception assertion   drop internal usage tracking   stripe options   usage record summary function   update tests for new usage checking   Refactor to reportUsage method   phrasing   Refactor usage records methods   Cleanup   Revert breaking change   Cleanup   wip   Swapping behavior and tests   Fix tests   Fix Webhooks   Test cancelling metered subscriptions   Update UPGRADE.md   Update UPGRADE.md   Update SubscriptionItem.php   Co-authored-by: Ben Doe ben@reviews.io Co-authored-by: Ben Doe benjamindoeuk@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com,[12.x] Metered billing (#1048),migrations for subscription usage subscription usage model usage methods nullable plan in builder usage methods in subscription style new unit test based on SubscriptionTest style SubscriptionUsage namespace fix table name update setUp with metered Price test reporting usage for singe item subs removed unused class namespaces style Str namespace hit stripe before creating records This fixes any issues where exceptions are not handled add sleep to avoid timestamp collision assert usage records fixed timestamp in incremementUsage silence stripe notice set swap quantity to null addPlan with null quantity test for multiplan changed migration to nullable style clear_usage for removePlan subscription usage assertions style touch clear usage during swap fix exception assertion drop internal usage tracking stripe options usage record summary function update tests for new usage checking Refactor to reportUsage method phrasing Refactor usage records methods Cleanup Revert breaking change Cleanup wip Swapping behavior and tests Fix tests Fix Webhooks Test cancelling metered subscriptions Update UPGRADE.md Update UPGRADE.md Update SubscriptionItem.php Co-authored-by: Ben Doe ben@reviews.io Co-authored-by: Ben Doe benjamindoeuk@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com
482,Fix return type for invoice line items (#1053),,Fix return type for invoice line items (#1053),
483,version,,version,
484,Update CHANGELOG.md,,Update CHANGELOG.md,
485,Fix tax rates for subscription checkouts (#1050),,Fix tax rates for subscription checkouts (#1050),
486,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php
487,version,,version,
488,Update CHANGELOG.md,,Update CHANGELOG.md,
489,Fix return type,,Fix return type,
490,Merge branch 'stripe-checkout' into 12.x,,Merge branch 'stripe-checkout' into 12.x,
491,formatting,,formatting,
492,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php
493,version,,version,
494,Update CHANGELOG.md,,Update CHANGELOG.md,
495,Update composer.json,,Update composer.json,
496,[12.x] Fix image support in PDF invoices (#1045),  added chroot configuration   configured Stripe key ,[12.x] Fix image support in PDF invoices (#1045),added chroot configuration configured Stripe key
497,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php
498,version,,version,
499,Update CHANGELOG.md,,Update CHANGELOG.md,
500,Update composer.json,,Update composer.json,
501,Bump minimum dompdf to 0.8.4,,Bump minimum dompdf to 0.8.4,
502,Add test for scenario,,Add test for scenario,
503,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php
504,version,,version,
505,Update CHANGELOG.md,,Update CHANGELOG.md,
506,Specify proration behaviour when syncing tax rates (#1028),This allows for synchronising tax rates for subscriptions and subscription items without automatically prorating them.,Specify proration behaviour when syncing tax rates (#1028),This allows for synchronising tax rates for subscriptions and subscription items without automatically prorating them.
507,Apply fixes from StyleCI (#1036),,Apply fixes from StyleCI (#1036),
508,Allow for multiple line items during checkout,,Allow for multiple line items during checkout,
509,Add allowPromotionCodes to PerformsCharges,,Add allowPromotionCodes to PerformsCharges,
510,Update for coupons,,Update for coupons,
511,Use success method,,Use success method,
512,Update checkout method names,,Update checkout method names,
513,Write tests,,Write tests,
514,Extract Stripe Key from view,,Extract Stripe Key from view,
515,Allow for custom styling,,Allow for custom styling,
516,Limit scope of JS on checkout button,,Limit scope of JS on checkout button,
517,Stripe Checkout,,Stripe Checkout,
518,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php
519,version,,version,
520,Update CHANGELOG.md,,Update CHANGELOG.md,
521,Add withPromotionCode method (#1032),,Add withPromotionCode method (#1032),
522,Merge pull request #1029 from laravel/remove-duplicated-code,[12.x] Refactor duplicated code,Merge pull request #1029 from laravel/remove-duplicated-code,[12.x] Refactor duplicated code
523,Refactor duplicated code,,Refactor duplicated code,
524,Test metadata on subscription creation,,Test metadata on subscription creation,
525,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php
526,version,,version,
527,Update CHANGELOG.md,,Update CHANGELOG.md,
528,Merge branch '12.x',,Merge branch '12.x',
529,Merge branch '11.x' into 12.x,Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '11.x' into 12.x,Conflicts: CHANGELOG.md src/Cashier.php
530,version,,version,
531,Update CHANGELOG.md,,Update CHANGELOG.md,
532,Merge pull request #1021 from teamhelium/11.x,[11.x] Fail url checking when url is invalid (#984),Merge pull request #1021 from teamhelium/11.x,[11.x] Fail url checking when url is invalid (#984)
533,[12.x] Fail url checking when url is invalid (#984),  Fail url checking when url is invalid   Update VerifyRedirectUrl.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[12.x] Fail url checking when url is invalid (#984),Fail url checking when url is invalid Update VerifyRedirectUrl.php Co-authored-by: Taylor Otwell taylor@laravel.com
534,Merge pull request #1020 from mmachatschek/support_php8,[12.x] Support PHP 8,Merge pull request #1020 from mmachatschek/support_php8,[12.x] Support PHP 8
535,Support PHP 8,,Support PHP 8,
536,Update .gitattributes,,Update .gitattributes,
537,Merge branch '12.x' into master,Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x' into master,Conflicts: CHANGELOG.md src/Cashier.php
538,version,,version,
539,Update CHANGELOG.md,,Update CHANGELOG.md,
540,Fix trial ends at check (#1015),,Fix trial ends at check (#1015),
541,Merge branch '12.x' into master,Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x' into master,Conflicts: CHANGELOG.md src/Cashier.php
542,version,,version,
543,Update CHANGELOG.md,,Update CHANGELOG.md,
544,Merge pull request #1010 from pataar/patch-1,[1.x] Update the badges to use shields.io,Merge pull request #1010 from pataar/patch-1,[1.x] Update the badges to use shields.io
545,[1.x] Update the badges to use shields.io,,[1.x] Update the badges to use shields.io,
546,Fix n+1 problem with subscription retrieval (#1009),,Fix n+1 problem with subscription retrieval (#1009),
547,[13.x] Update stripe api version (#1001),  Update to Stripe 2020-08-27   Remove tax_percent functionality   Fix tests and add expand param ,[13.x] Update stripe api version (#1001),Update to Stripe 2020-08-27 Remove tax_percent functionality Fix tests and add expand param
548,Merge branch '12.x' into master,Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x' into master,Conflicts: CHANGELOG.md src/Cashier.php
549,Version,,Version,
550,Update CHANGELOG.md,,Update CHANGELOG.md,
551,Simplify subscription method (#1003),,Simplify subscription method (#1003),
552,Check for model user class,,Check for model user class,
553,Implement trialEndsAt (#1000),,Implement trialEndsAt (#1000),
554,[12.x] Fix quantity preserving (#999),  Fix quantity preserving   Apply fixes from StyleCI (#998)   Update Subscription.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[12.x] Fix quantity preserving (#999),Fix quantity preserving Apply fixes from StyleCI (#998) Update Subscription.php Co-authored-by: Taylor Otwell taylor@laravel.com
555,Merge branch '12.x' into master,Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x' into master,Conflicts: CHANGELOG.md src/Cashier.php
556,version,,version,
557,Update CHANGELOG.md,,Update CHANGELOG.md,
558,[12.x] Fix double payment method (#987),  971 Added ability to confirm payments that require action   971 updated Vue method names   indent   Cleanup and fix error   Fix language reference   Update payment.blade.php   Co-authored-by: Mehran Rasoli mehrunrasoli@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com,[12.x] Fix double payment method (#987),971 Added ability to confirm payments that require action 971 updated Vue method names indent Cleanup and fix error Fix language reference Update payment.blade.php Co-authored-by: Mehran Rasoli mehrunrasoli@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com
559,Merge branch '12.x' into master,Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x' into master,Conflicts: CHANGELOG.md src/Cashier.php
560,version,,version,
561,Update CHANGELOG.md,,Update CHANGELOG.md,
562,Laravel 8 support (#985),,Laravel 8 support (#985),
563,[12.x] Fail url checking when url is invalid (#984),  Fail url checking when url is invalid   Update VerifyRedirectUrl.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[12.x] Fail url checking when url is invalid (#984),Fail url checking when url is invalid Update VerifyRedirectUrl.php Co-authored-by: Taylor Otwell taylor@laravel.com
564,[12.x] Replace hardcoded strings with constants (#981),  Replace hardcoded strings with constants   Remove redundant comment ,[12.x] Replace hardcoded strings with constants (#981),Replace hardcoded strings with constants Remove redundant comment
565,Add extra test,,Add extra test,
566,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php
567,version,,version,
568,Update CHANGELOG.md,,Update CHANGELOG.md,
569,Apply prorate and invoice_now for cancelNow (#975),,Apply prorate and invoice_now for cancelNow (#975),
570,Merge pull request #972 from laravel/driesvints-patch-1,Update tests.yml,Merge pull request #972 from laravel/driesvints-patch-1,Update tests.yml
571,Update tests.yml,,Update tests.yml,
572,Merge branch '12.x',Conflicts: CHANGELOG.md,Merge branch '12.x',Conflicts: CHANGELOG.md
573,Update CHANGELOG.md,,Update CHANGELOG.md,
574,Merge branch '12.x',Conflicts: src/Cashier.php,Merge branch '12.x',Conflicts: src/Cashier.php
575,version,,version,
576,Update CHANGELOG.md,,Update CHANGELOG.md,
577,[12.x] Stripe Customer Portal (#966),  Implement billing portal link   Implement redirect url for customer portal   Rename methods ,[12.x] Stripe Customer Portal (#966),Implement billing portal link Implement redirect url for customer portal Rename methods
578,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '12.x',Conflicts: CHANGELOG.md src/Cashier.php
579,version,,version,
580,Update CHANGELOG.md,,Update CHANGELOG.md,
581,Fix validation payment intent (#959),,Fix validation payment intent (#959),
582,Update CHANGELOG.md,,Update CHANGELOG.md,
583,Merge branch '12.x',,Merge branch '12.x',
584,Update CHANGELOG.md,,Update CHANGELOG.md,
585,Merge branch '12.x',,Merge branch '12.x',
586,Update CHANGELOG.md,,Update CHANGELOG.md,
587,13.0.0-dev,,13.0.0-dev,
588,version,,version,
589,Update CHANGELOG.md,,Update CHANGELOG.md,
590,[12.x] Update upgrade guide (#953),  Update upgrade guide   update formatting   Co-authored-by: Taylor Otwell taylorotwell@gmail.com,[12.x] Update upgrade guide (#953),Update upgrade guide update formatting Co-authored-by: Taylor Otwell taylorotwell@gmail.com
591,[12.x] Implement new proration and pending updates (#949),Implement new proration and pending updates,[12.x] Implement new proration and pending updates (#949),Implement new proration and pending updates
592,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php
593,version,,version,
594,Update changelog,,Update changelog,
595,Merge branch '11.x',Conflicts: src/SubscriptionItem.php,Merge branch '11.x',Conflicts: src/SubscriptionItem.php
596,Remove tax rate delete,,Remove tax rate delete,
597,Fix deleting tax rate in test,,Fix deleting tax rate in test,
598,Merge pull request #946 from laravel/receipt-fix,[11.x] Remove unnecessary if statement on receipt,Merge pull request #946 from laravel/receipt-fix,[11.x] Remove unnecessary if statement on receipt
599,Remove unnecessary if statement on receipt,,Remove unnecessary if statement on receipt,
600,format,,format,
601,Add convenience methods to update stripe objects (#943),,Add convenience methods to update stripe objects (#943),
602,Merge branch '11.x',,Merge branch '11.x',
603,[11.x] Send invoice (#942)," Use sendInvoice() when collection method is 'send_invoice'  In some edge cases (like mine) we have clients that can't use a credit card, but we still want to have all the data in Stripe. So we create a subscription with collection_method = 'send_invoice' and the manually sent the invoices to be paid, once we received payment we just change the status manually in Stripe. ´´´ $model->invoice(['collection_method' => 'send_invoice']); $subscription->invoice(['collection_method' => 'send_invoice']); ´´´ When you use this collection method you can't apply $stripeInvoice->pay() function, you need to use the $stripeInvoice->sendInvoice(); When using the $stripeInvoice->pay() on when a colletion_method is 'send_invoice' it throws PaymentFailure, it doesn't require a payment method. The only two options in 'collection_methods' is charge_automatically (default) or 'send_invoice' there fore using a simple if else statement. https://stripe.com/docs/api/invoices/create#create_invoice-collection_method  Use constant  Co-authored-by: Erik Larsson eriklarsson@me.com",[11.x] Send invoice (#942),"Use sendInvoice() when collection method is 'send_invoice' In some edge cases (like mine) we have clients that can't use a credit card, but we still want to have all the data in Stripe. So we create a subscription with collection_method = 'send_invoice' and the manually sent the invoices to be paid, once we received payment we just change the status manually in Stripe. ´´´ $model->invoice(['collection_method' => 'send_invoice']); $subscription->invoice(['collection_method' => 'send_invoice']); ´´´ When you use this collection method you can't apply $stripeInvoice->pay() function, you need to use the $stripeInvoice->sendInvoice(); When using the $stripeInvoice->pay() on when a colletion_method is 'send_invoice' it throws PaymentFailure, it doesn't require a payment method. The only two options in 'collection_methods' is charge_automatically (default) or 'send_invoice' there fore using a simple if else statement. link Use constant Co-authored-by: Erik Larsson eriklarsson@me.com"
604,Expand option to asStripeSubscriptionItem method,Enable the option to expand the SubscriptionItem::retrieve as you can with the asStripeSubscription method. My use case is to be able to expand the plan's product to retrieve the name of the related product.,Expand option to asStripeSubscriptionItem method,Enable the option to expand the SubscriptionItem::retrieve as you can with the asStripeSubscription method. My use case is to be able to expand the plan's product to retrieve the name of the related product.
605,Import exception,,Import exception,
606,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php
607,version,,version,
608,Update CHANGELOG.md,,Update CHANGELOG.md,
609,Fix undefined redirect error,,Fix undefined redirect error,
610,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php
611,version,,version,
612,Update CHANGELOG.md,,Update CHANGELOG.md,
613,Protect against host mismatch (#930),,Protect against host mismatch (#930),
614,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php
615,version,,version,
616,Update CHANGELOG.md,,Update CHANGELOG.md,
617,Fix multiplan subscription swapping (#925),,Fix multiplan subscription swapping (#925),
618,Fix quantity prorating (#924),,Fix quantity prorating (#924),
619,Fix add and remove plan (#926),,Fix add and remove plan (#926),
620,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php
621,version,,version,
622,Update CHANGELOG.md,,Update CHANGELOG.md,
623,[11.x] Fix quantity methods (#919),  Fix quantity methods   Add extra tests for quantities ,[11.x] Fix quantity methods (#919),Fix quantity methods Add extra tests for quantities
624,version,,version,
625,Update CHANGELOG.md,,Update CHANGELOG.md,
626,Remove null assignment,,Remove null assignment,
627,Fix syncing of tax rates,,Fix syncing of tax rates,
628,Re-add tax percentage (#916),,Re-add tax percentage (#916),
629,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '11.x',Conflicts: CHANGELOG.md src/Cashier.php
630,version,,version,
631,Update CHANGELOG.md,,Update CHANGELOG.md,
632,Update tests.yml,,Update tests.yml,
633,[11.x] Multiplan swapping (#915),Multiplan Swapping,[11.x] Multiplan swapping (#915),Multiplan Swapping
634,Update UPGRADE.md,,Update UPGRADE.md,
635,branch-alias,,branch-alias,
636,version,,version,
637,Merge branch '11.x',,Merge branch '11.x',
638,version,,version,
639,Update CHANGELOG.md,,Update CHANGELOG.md,
640,Update CHANGELOG.md,,Update CHANGELOG.md,
641,Update CHANGELOG.md,,Update CHANGELOG.md,
642,wording,,wording,
643,Merge pull request #911 from laravel/upgrade-guide,[11.x] Update upgrade guide,Merge pull request #911 from laravel/upgrade-guide,[11.x] Update upgrade guide
644,formatting,,formatting,
645,working on formatting,,working on formatting,
646,Merge branch 'master' into upgrade-guide,,Merge branch 'master' into upgrade-guide,
647,Fix incorrect method,,Fix incorrect method,
648,Update UPGRADE.md,,Update UPGRADE.md,
649,Clarify response,,Clarify response,
650,Update Upgrade Guide for v11,,Update Upgrade Guide for v11,
651,Merge pull request #910 from laravel/update-require-dev,[11.x] Update require-dev dependencies,Merge pull request #910 from laravel/update-require-dev,[11.x] Update require-dev dependencies
652,Update require-dev dependencies,,Update require-dev dependencies,
653,Merge pull request #900 from laravel/multiplan-subscriptions,[11.x] Multiplan subscriptions,Merge pull request #900 from laravel/multiplan-subscriptions,[11.x] Multiplan subscriptions
654,condense code,,condense code,
655,Revert removing plan parameter for resume,,Revert removing plan parameter for resume,
656,wordign,,wordign,
657,wording,,wording,
658,formatting,,formatting,
659,formatting and add index,,formatting and add index,
660,Multiplan subscriptions,,Multiplan subscriptions,
661,Merge pull request #909 from laravel/update-proration-behavior,[11.x] Implement new proration_behavior field,Merge pull request #909 from laravel/update-proration-behavior,[11.x] Implement new proration_behavior field
662,Implement new proration_behavior field,,Implement new proration_behavior field,
663,Merge pull request #905 from laravel/update-stripe-api-version,[11.x] Update stripe api version,Merge pull request #905 from laravel/update-stripe-api-version,[11.x] Update stripe api version
664,Update Stripe API version,,Update Stripe API version,
665,Update spelling,,Update spelling,
666,Merge pull request #901 from laravel/update-add-method,[11.x] Update add method,Merge pull request #901 from laravel/update-add-method,[11.x] Update add method
667,Update add method,,Update add method,
668,Merge pull request #898 from laravel/billable-contract,[11.x] Split trait into multiple concerns,Merge pull request #898 from laravel/billable-contract,[11.x] Split trait into multiple concerns
669,Split trait into multiple concerns,,Split trait into multiple concerns,
670,Merge branch '10.0',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '10.0',Conflicts: CHANGELOG.md src/Cashier.php
671,version,,version,
672,Update CHANGELOG.md,,Update CHANGELOG.md,
673,Cleanup,,Cleanup,
674,Merge pull request #896 from laravel/redirect-payment-with-status,[10.x] Redirect with status,Merge pull request #896 from laravel/redirect-payment-with-status,[10.x] Redirect with status
675,Update payment.blade.php,,Update payment.blade.php,
676,Redirect with status,,Redirect with status,
677,version,,version,
678,Update CHANGELOG.md,,Update CHANGELOG.md,
679,Merge pull request #886 from laravel/re-enable-proration,[10.x] Re-enable proration,Merge pull request #886 from laravel/re-enable-proration,[10.x] Re-enable proration
680,Merge pull request #887 from laravel/make-email-optional,[10.x] Make email optional,Merge pull request #887 from laravel/make-email-optional,[10.x] Make email optional
681,Update Billable.php,,Update Billable.php,
682,Merge pull request #888 from laravel/custom-locale,[11.x] Custom locale,Merge pull request #888 from laravel/custom-locale,[11.x] Custom locale
683,Update Cashier.php,,Update Cashier.php,
684,Merge pull request #889 from laravel/custom-filename,[11.x] Allow for custom filename with downloadInvoice method,Merge pull request #889 from laravel/custom-filename,[11.x] Allow for custom filename with downloadInvoice method
685,Allow for custom filename with downloadInvoice method,,Allow for custom filename with downloadInvoice method,
686,Allow custom locale,,Allow custom locale,
687,Make email optional,,Make email optional,
688,Fix bug with createAsStripeCustomer,,Fix bug with createAsStripeCustomer,
689,Merge branch '10.0',,Merge branch '10.0',
690,Re-enable proration,,Re-enable proration,
691,Merge pull request #885 from laravel/update-extending-trials,[10.x] Do not allow changing prorating when extending trials,Merge pull request #885 from laravel/update-extending-trials,[10.x] Do not allow changing prorating when extending trials
692,Do not allow changing prorating when extending trials,,Do not allow changing prorating when extending trials,
693,Merge pull request #884 from laravel/extend-trial,[10.x] Implement extending trials,Merge pull request #884 from laravel/extend-trial,[10.x] Implement extending trials
694,Merge pull request #881 from laravel/rename-some-exceptions,[11.x] Rename some exceptions,Merge pull request #881 from laravel/rename-some-exceptions,[11.x] Rename some exceptions
695,Rename some exceptions,,Rename some exceptions,
696,Implement extending trials,This will allow for extending trial periods on existing subscriptions to allow customers some additional time after they've already subscribed.,Implement extending trials,This will allow for extending trial periods on existing subscriptions to allow customers some additional time after they've already subscribed.
697,Merge pull request #882 from laravel/loosen-exception-throwing,[11.x] Loosen exception throwing,Merge pull request #882 from laravel/loosen-exception-throwing,[11.x] Loosen exception throwing
698,Merge pull request #883 from laravel/docblocks,[11.x] Add throws and improve return types,Merge pull request #883 from laravel/docblocks,[11.x] Add throws and improve return types
699,Fix variable name,,Fix variable name,
700,Add throws and improve return types,,Add throws and improve return types,
701,Prevent exception throwing on some methods,"The idea behind these changes is that these methods should still be able to be used even if the Billable model isn't a Stripe customer yet. By default we can assume that when a Billable model isn't a Stripe customer yet that no invoices, payment methods or upcoming invoice exists yet.",Prevent exception throwing on some methods,"The idea behind these changes is that these methods should still be able to be used even if the Billable model isn't a Stripe customer yet. By default we can assume that when a Billable model isn't a Stripe customer yet that no invoices, payment methods or upcoming invoice exists yet."
702,Merge branch '10.0',Conflicts: src/InvoiceItem.php,Merge branch '10.0',Conflicts: src/InvoiceItem.php
703,Merge pull request #879 from laravel/update-stripe-js,[10.x] Update payment page with new JS method,Merge pull request #879 from laravel/update-stripe-js,[10.x] Update payment page with new JS method
704,Update payment page with new JS method,,Update payment page with new JS method,
705,Merge pull request #877 from laravel/add-owner-method,[10.x] Add getters for owner instances to objects,Merge pull request #877 from laravel/add-owner-method,[10.x] Add getters for owner instances to objects
706,Merge pull request #878 from laravel/use-proper-invoice-number,[11.x] Use proper invoice number,Merge pull request #878 from laravel/use-proper-invoice-number,[11.x] Use proper invoice number
707,Use proper invoice number,,Use proper invoice number,
708,Add getters for owner instances to objects,,Add getters for owner instances to objects,
709,Merge pull request #876 from laravel/fix-tax-rate-bug,[11.x] Fix a bug with tax rates,Merge pull request #876 from laravel/fix-tax-rate-bug,[11.x] Fix a bug with tax rates
710,Fix a bug with tax rates,,Fix a bug with tax rates,
711,Merge branch '10.0',,Merge branch '10.0',
712,Correct return type,,Correct return type,
713,Remove param,,Remove param,
714,Rename Integration test directory to Feature,,Rename Integration test directory to Feature,
715,Merge branch '10.0',Conflicts: .travis.yml,Merge branch '10.0',Conflicts: .travis.yml
716,Merge pull request #875 from laravel/github-actions,[10.x] Switch to Github Actions,Merge pull request #875 from laravel/github-actions,[10.x] Switch to Github Actions
717,Switch to Github Actions,,Switch to Github Actions,
718,Merge pull request #872 from ValCanBuild/10.0,Add @throws declaration to methods on Billable which can throw Payment exceptions,Merge pull request #872 from ValCanBuild/10.0,Add @throws declaration to methods on Billable which can throw Payment exceptions
719,Add @throws declaration to methods on Billable which can throw Payment exceptions,,Add @throws declaration to methods on Billable which can throw Payment exceptions,
720,Merge branch '10.0',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '10.0',Conflicts: CHANGELOG.md src/Cashier.php
721,version,,version,
722,Update CHANGELOG.md,,Update CHANGELOG.md,
723,Merge pull request #868 from keithbrink/add_subscription_options,[11.x] Add subscription options + test,Merge pull request #868 from keithbrink/add_subscription_options,[11.x] Add subscription options + test
724,formatting,,formatting,
725,move method,,move method,
726,Merge branch '10.0' of https://github.com/edalzell/cashier into edalzell-10.0,,Merge branch '10.0' of link into edalzell-10.0,
727,Merge pull request #870 from laravel/mark-as-internal,[10.x] Mark markAsCancelled as internal,Merge pull request #870 from laravel/mark-as-internal,[10.x] Mark markAsCancelled as internal
728,Merge pull request #871 from laravel/create-customer-exception,[10.x] Prevent createAsStripeCustomer when stripe_id is set,Merge pull request #871 from laravel/create-customer-exception,[10.x] Prevent createAsStripeCustomer when stripe_id is set
729,Prevent createAsStripeCustomer when stripe_id is set,,Prevent createAsStripeCustomer when stripe_id is set,
730,Mark markAsCancelled as internal,This method is only used because of the webhook controller events and shouldn't be used outside the library. It's not documented for this reason.,Mark markAsCancelled as internal,This method is only used because of the webhook controller events and shouldn't be used outside the library. It's not documented for this reason.
731,missing ;,,missing ;,
732,Update as per Dries’ comments in https://github.com/laravel/cashier/pull/867/,,Update as per Dries’ comments in link/,
733,Update SubscriptionBuilder.php,,Update SubscriptionBuilder.php,
734,Merge branch 'add_subscription_options' of github.com:keithbrink/cashier into add_subscription_options,,Merge branch 'add_subscription_options' of github.com:keithbrink/cashier into add_subscription_options,
735,Fixes,,Fixes,
736,Update SubscriptionBuilder.php,,Update SubscriptionBuilder.php,
737,Add subscription options + test,,Add subscription options + test,
738,Merge branch '10.0',Conflicts: CHANGELOG.md src/Cashier.php src/Invoice.php,Merge branch '10.0',Conflicts: CHANGELOG.md src/Cashier.php src/Invoice.php
739,version,,version,
740,Update CHANGELOG.md,,Update CHANGELOG.md,
741,Merge pull request #853 from laravel/fix-find-invoice-or-fail,[10.x] Fix findInvoiceOrFail behavior,Merge pull request #853 from laravel/fix-find-invoice-or-fail,[10.x] Fix findInvoiceOrFail behavior
742,Fix findInvoiceOrFail behavior,"Because of the changes made to the constructor of the Invoice object recently, the subsequent findInvoiceOrFail method didn't throw the AccessDeniedHttpException anymore and instead threw the new Exception from the constructor. I've now fixed this method to properly throw the AccessDeniedHttpException again. I've also changed the Exception classes to two dedicated Exception classes which people can type-hint against.",Fix findInvoiceOrFail behavior,"Because of the changes made to the constructor of the Invoice object recently, the subsequent findInvoiceOrFail method didn't throw the AccessDeniedHttpException anymore and instead threw the new Exception from the constructor. I've now fixed this method to properly throw the AccessDeniedHttpException again. I've also changed the Exception classes to two dedicated Exception classes which people can type-hint against."
743,Merge branch '10.0',Conflicts: CHANGELOG.md src/Cashier.php,Merge branch '10.0',Conflicts: CHANGELOG.md src/Cashier.php
744,version,,version,
745,Update CHANGELOG.md,,Update CHANGELOG.md,
746,Fix overriding notification subject translation,,Fix overriding notification subject translation,
747,Merge pull request #846 from Xenonym/fix/paymentmethod-exception-message,[10.x] PaymentMethod: Fix typo in exception message,Merge pull request #846 from Xenonym/fix/paymentmethod-exception-message,[10.x] PaymentMethod: Fix typo in exception message
748,PaymentMethod: Fix typo in exception message,,PaymentMethod: Fix typo in exception message,
749,Merge pull request #830 from laravel/tax-rates,[11.x] Tax Rates,Merge pull request #830 from laravel/tax-rates,[11.x] Tax Rates
750,Update Invoice.php,,Update Invoice.php,
