Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Allow extra arguments for billing portal methods (#1104),0.800339,Billing portal arguments (#1104),,1
Refactor model config option (#1100),0.9999999,Refactor model config option (#1100),,1
[12.x] Add capture method (#1099),0.88830304,Add capture method (#1099),Add capture method Update Payment.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
[13.x] Cashier Stripe Factories (#1096),0.9527021,Cashier Stripe Factories (#1096),"Add initial Subscription Factory Added SubscriptionItemFactory Added withPlan method Added state functions to SubscriptionFactory Fixed factory namespaces Added missing factory reference Updated  tests to use factories Revert ""Updated  tests to use factories"" This reverts commit 5becdb439cd8318255997de4de0755ac0755a675. Implement factories styling Update SubscriptionFactory.php Co-authored-by: Sonja Turo sonja.turo@rout.net Co-authored-by: Dries Vints dries@vints.io Co-authored-by: Taylor Otwell taylor@laravel.com",1
Refactor payment exceptions (#1095),1.0,Refactor payment exceptions (#1095),,1
[12.x] Update payment page (#1094),0.92185974,Update payment page (#1094)﻿,Update payment page Update payment page,1
Update description on receipt (#1098),0.99999976,Update description on receipt (#1098),,1
Use constant,0.4319044,Fix quantity preserving (#999),,0
[12.x] requiresConfirmation status helper method (#1068),0.53056955,Fix issue with requires_action (#1226),requires confirmation status helper method style requires_capture status processing status no ENUM for requires_capture,0
Add isset,0.43602028,Fix createSetupIntent (#704),,0
[12.x] Subscription Update Webhook bugfix (#1085),0.97697675,"Subscription Update Webhook bugfix (#1085, 3184afc)﻿",fix subscription update webhook: cancel_at add test for bugfix fix php code style,1
Use DejaVu Sans for receipts (#1083),1.0000002,Use DejaVu Sans for receipts (#1083),,1
[12.x] Allow relative urls for redirect (#1082),0.933254,Allow relative urls for redirect (#1082)﻿,Allow relative urls for redirect Use ubuntu-18.04,1
Fix missing method on WebhookController (#1080),1.0000002,Fix missing method on WebhookController (#1080),,1
[13.x] Remove legacy sources support (#1077),0.8977753,Remove legacy sources support (#1077)﻿,Remove legacy sources support Apply fixes from StyleCI (#1076),1
Replace entity with customer (#1075),0.55026585,Remove unused $customer parameter on updateQuantity method (#729),,0
[13.x] Support more payment method types (#1074),0.9424658,Support more payment method types (#1074),allow payment method type as parameter update tests for parameter add fix doc types from String to string Adjustments Rename card columns Co-authored-by: Simon Hirtreiter s.hirtreiter@awsh-dev.de,1
Add test for skipTrial,0.36333072,Implement trialEndsAt (#1000),,0
Add test for trialing while invoicing,0.50528264,Preview upcoming invoice (#1146),,0
[12.x] Fix styles overwriting checkout button when class is set (#1070),0.9536682,Fix styles overwriting checkout button when class is set (#1070)﻿,Fix styles overwriting checkout button when class is set Update checkout.blade.php Update checkout.blade.php Update checkout.blade.php Update checkout.blade.php Update checkout.blade.php Update checkout.blade.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
Drop Laravel 6 & 7 support (#1064),1.0000001,Drop Laravel 6 & 7 support (#1064),,1
Drop PHP 7.2 support (#1065),1.0000002,Drop PHP 7.2 support (#1065),,1
Allow model swapping (#1067),1.0000001,Allow model swapping (#1067),,1
fix removing tax rates,0.907097,Fix removing tax rates (d803ae5)﻿,,1
Make plans optional for newSubscription (#1066),0.9999999,Make plans optional for newSubscription (#1066),,1
[12.x] End trial method (#1062),0.5247635,Fix trial ends at check (#1015)﻿,end trial function removed code duplication test update docblock Cleanup Co-authored-by: Dries Vints dries@vints.io,0
Fix removing tax rates (#1059),1.0,Fix removing tax rates (#1059)﻿,,1
[12.x] Allow Stripe dashboard subscriptions (#1058),0.9593005,Allow Stripe dashboard subscriptions (#1058),Allow Stripe dashboard subscriptions Add payload param Re-add test,1
[12.x] Metered billing (#1048),0.8716279,Metered billing (#1048),migrations for subscription usage subscription usage model usage methods nullable plan in builder usage methods in subscription style new unit test based on SubscriptionTest style SubscriptionUsage namespace fix table name update setUp with metered Price test reporting usage for singe item subs removed unused class namespaces style Str namespace hit stripe before creating records This fixes any issues where exceptions are not handled add sleep to avoid timestamp collision assert usage records fixed timestamp in incremementUsage silence stripe notice set swap quantity to null addPlan with null quantity test for multiplan changed migration to nullable style clear_usage for removePlan subscription usage assertions style touch clear usage during swap fix exception assertion drop internal usage tracking stripe options usage record summary function update tests for new usage checking Refactor to reportUsage method phrasing Refactor usage records methods Cleanup Revert breaking change Cleanup wip Swapping behavior and tests Fix tests Fix Webhooks Test cancelling metered subscriptions Update UPGRADE.md Update UPGRADE.md Update SubscriptionItem.php Co-authored-by: Ben Doe ben@reviews.io Co-authored-by: Ben Doe benjamindoeuk@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com,1
Fix return type for invoice line items (#1053),1.0000002,Fix return type for invoice line items (#1053)﻿,,1
Fix tax rates for subscription checkouts (#1050),1.0,Fix tax rates for subscription checkouts (#1050)﻿,,1
Fix return type,0.5875052,Fix return type for invoice line items (#1053)﻿,,0
Merge branch 'stripe-checkout' into 12.x,0.6127461,Update stripe api version (#1001),,0
[12.x] Fix image support in PDF invoices (#1045),0.96992004,"Fix image support in PDF invoices (#1045, bb7d17e8)",added chroot configuration configured Stripe key,1
Bump minimum dompdf to 0.8.4,0.8821732,Bump dompdf to v0.8.4 (8a4b495),,1
Add test for scenario,0.39423278,Implement trialEndsAt (#1000),,0
Specify proration behaviour when syncing tax rates (#1028),0.9219724,Fix proration behaviour being forced when syncing tax rates (#1028)﻿,This allows for synchronising tax rates for subscriptions and subscription items without automatically prorating them.,1
Apply fixes from StyleCI (#1036),0.41409692,Fix styles overwriting checkout button when class is set (#1070)﻿,,0
Allow for multiple line items during checkout,0.42112777,Add ability to ignore cashier routes (#763),,0
Add allowPromotionCodes to PerformsCharges,0.51754415,Add withPromotionCode method (#1032),,0
Update for coupons,0.55295527,Allow promo codes on subscription updates (#1230),,0
Use success method,0.40090913,Add endTrial method (#1062),,0
Update checkout method names,0.46937504,Update payment page with new JS method (#879),,0
Write tests,0.3438211,Implement trialEndsAt (#1000),,0
Extract Stripe Key from view,0.5434129,Fix Stripe key not found by @driesvints in link,,0
Allow for custom styling,0.3406629,Fix styles overwriting checkout button when class is set (#1070)﻿,,0
Limit scope of JS on checkout button,0.4424789,Fix styles overwriting checkout button when class is set (#1070)﻿,,0
Stripe Checkout,0.7854601,Stripe Checkout Support (#1007)﻿,,1
Add withPromotionCode method (#1032),1.0,Add withPromotionCode method (#1032),,1
Merge pull request #1029 from laravel/remove-duplicated-code,0.5249624,Drop Laravel 6 & 7 support (#1064),[12.x] Refactor duplicated code,0
Refactor duplicated code,0.8923758,Refactor duplicated code (#1029)﻿,,1
Test metadata on subscription creation,0.5233,Handle incomplete subscriptions upon creation (#631),,0
Merge branch '11.x' into 12.x,0.3278066,Remove legacy sources support (#1077)﻿,Conflicts: CHANGELOG.md src/Cashier.php,0
Merge pull request #1021 from teamhelium/11.x,0.41193372,Implement new proration and pending updates (#949),[11.x] Fail url checking when url is invalid (#984),0
[12.x] Fail url checking when url is invalid (#984),0.926913,Fail url checking when url is invalid (#1021)﻿,Fail url checking when url is invalid Update VerifyRedirectUrl.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
Merge pull request #1020 from mmachatschek/support_php8,0.54560816,PHP 8 Support (#1020)﻿,[12.x] Support PHP 8,0
Support PHP 8,0.87403554,PHP 8 Support (#1020)﻿,,1
Update .gitattributes,0.34060395,Implement new proration and pending updates (#949),,0
Merge branch '12.x' into master,0.24807063,Modernize migrations by @driesvints in link,Conflicts: CHANGELOG.md src/Cashier.php,0
Fix trial ends at check (#1015),1.0000001,Fix trial ends at check (#1015)﻿,,1
Merge pull request #1010 from pataar/patch-1,0.48129135,Implement new proration and pending updates (#949),[1.x] Update the badges to use shields.io,0
[1.x] Update the badges to use shields.io,0.37806597,Update stripe api version (#1001),,0
Fix n+1 problem with subscription retrieval (#1009),1.0,Fix n+1 problem with subscription retrieval (#1009)﻿,,1
[13.x] Update stripe api version (#1001),0.95222855,Update stripe api version (#1001),Update to Stripe 2020-08-27 Remove tax_percent functionality Fix tests and add expand param,1
Version,0.35586625,Changed,,0
Simplify subscription method (#1003),1.0000002,Simplify subscription method (#1003),,1
Check for model user class,0.47320145,Assert customer exists before retrieving (#834),,0
Implement trialEndsAt (#1000),1.0,Implement trialEndsAt (#1000),,1
[12.x] Fix quantity preserving (#999),0.856643,Fix quantity preserving (#999),Fix quantity preserving Apply fixes from StyleCI (#998) Update Subscription.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
[12.x] Fix double payment method (#987),0.9325359,Fix double payment method (#987),971 Added ability to confirm payments that require action 971 updated Vue method names indent Cleanup and fix error Fix language reference Update payment.blade.php Co-authored-by: Mehran Rasoli mehrunrasoli@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com,1
Laravel 8 support (#985),0.98365456,Support Laravel 8 (#985),,1
[12.x] Replace hardcoded strings with constants (#981),0.41518715,Refactor model config option (#1100),Replace hardcoded strings with constants Remove redundant comment,0
Add extra test,0.44067305,Implement trialEndsAt (#1000),,0
Apply prorate and invoice_now for cancelNow (#975),1.0,Apply prorate and invoice_now for cancelNow (#975),,1
Merge pull request #972 from laravel/driesvints-patch-1,0.544896,Laravel v10 Support by @driesvints in link,Update tests.yml,0
[12.x] Stripe Customer Portal (#966),0.8585922,Add support for Stripe's Customer Portal (#966),Implement billing portal link Implement redirect url for customer portal Rename methods,1
Fix validation payment intent (#959),0.97427,Fix validating payment intent (#959),,1
13.0.0-dev,0.34250438,Laravel 9 support (#1302)﻿,,0
[12.x] Update upgrade guide (#953),0.43478554,Implement new proration and pending updates (#949),Update upgrade guide update formatting Co-authored-by: Taylor Otwell taylorotwell@gmail.com,0
[12.x] Implement new proration and pending updates (#949),0.8945042,Implement new proration and pending updates (#949),Implement new proration and pending updates,1
Merge branch '11.x',0.35824376,Remove legacy sources support (#1077)﻿,Conflicts: CHANGELOG.md src/Cashier.php,0
Update changelog,0.49165803,Implement new proration and pending updates (#949),,0
Remove tax rate delete,0.8039128,Fix removing tax rates (d803ae5)﻿,,1
Fix deleting tax rate in test,0.73955965,Fix removing tax rates (d803ae5)﻿,,1
Merge pull request #946 from laravel/receipt-fix,0.5532793,Laravel 9 support (#1302)﻿,[11.x] Remove unnecessary if statement on receipt,0
Remove unnecessary if statement on receipt,0.9557656,Remove unnecessary if statement on receipt (#946),,1
format,0.28857762,Changed,,0
Add convenience methods to update stripe objects (#943),1.0000002,Add convenience methods to update stripe objects (#943),,1
[11.x] Send invoice (#942),0.5689174,Use proper invoice number (#878),"Use sendInvoice() when collection method is 'send_invoice' In some edge cases (like mine) we have clients that can't use a credit card, but we still want to have all the data in Stripe. So we create a subscription with collection_method = 'send_invoice' and the manually sent the invoices to be paid, once we received payment we just change the status manually in Stripe. ´´´ $model->invoice(['collection_method' => 'send_invoice']); $subscription->invoice(['collection_method' => 'send_invoice']); ´´´ When you use this collection method you can't apply $stripeInvoice->pay() function, you need to use the $stripeInvoice->sendInvoice(); When using the $stripeInvoice->pay() on when a colletion_method is 'send_invoice' it throws PaymentFailure, it doesn't require a payment method. The only two options in 'collection_methods' is charge_automatically (default) or 'send_invoice' there fore using a simple if else statement. link Use constant Co-authored-by: Erik Larsson eriklarsson@me.com",0
Expand option to asStripeSubscriptionItem method,0.39372802,Refactor model config option (#1100),Enable the option to expand the SubscriptionItem::retrieve as you can with the asStripeSubscription method. My use case is to be able to expand the plan's product to retrieve the name of the related product.,0
Import exception,0.45961654,Fix typo in exception message (#846),,0
Fix undefined redirect error,0.8492277,Fix undefined redirect error (0fc4c6e),,1
Protect against host mismatch (#930),1.0000002,Protect against host mismatch (#930),,1
Fix multiplan subscription swapping (#925),1.0000005,Fix multiplan subscription swapping (#925),,1
Fix quantity prorating (#924),0.99999994,Fix quantity prorating (#924),,1
Fix add and remove plan (#926),1.0000001,Fix add and remove plan (#926),,1
[11.x] Fix quantity methods (#919),0.9270686,Fix quantity methods (#919),Fix quantity methods Add extra tests for quantities,1
Remove null assignment,0.8864571,Remove null assignment (8520443),,1
Fix syncing of tax rates,0.9328287,Fix syncing of tax rates (0489030),,1
Re-add tax percentage (#916),0.9999999,Re-add tax percentage (#916),,1
[11.x] Multiplan swapping (#915),0.9110531,Multiplan swapping (#915),Multiplan Swapping,1
wording,0.27342367,Security,,0
Merge pull request #911 from laravel/upgrade-guide,0.6008731,Updated version constraints for Laravel 6.0 (4a4c5c2),[11.x] Update upgrade guide,0
working on formatting,0.31590685,Refactor duplicated code (#1029)﻿,,0
Merge branch 'master' into upgrade-guide,0.26205242,Modernize migrations by @driesvints in link,,0
Fix incorrect method,0.5539324,Fix quantity methods (#919),,0
Clarify response,0.27217007,Refactor webhook responses (#722),,0
Update Upgrade Guide for v11,0.416368,Cashier v10 is a major new release. Please give the upgrade guide a thorough read to see what's new.,,0
Merge pull request #910 from laravel/update-require-dev,0.60214627,Updated version constraints for Laravel 6.0 (4a4c5c2),[11.x] Update require-dev dependencies,0
Update require-dev dependencies,0.41919354,Replace symfony/intl dependency (#1114),,0
Merge pull request #900 from laravel/multiplan-subscriptions,0.5471218,Multiplan subscriptions (#900),[11.x] Multiplan subscriptions,0
condense code,0.5332676,Refactor duplicated code (#1029)﻿,,0
Revert removing plan parameter for resume,0.47277895,Fix add and remove plan (#926),,0
wordign,0.2942767,Use DejaVu Sans for receipts (#1083),,0
formatting and add index,0.47694588,Add indexes to those columns used to lookup data in the database (#739),,0
Multiplan subscriptions,0.8823745,Multiplan subscriptions (#900),,1
Merge pull request #909 from laravel/update-proration-behavior,0.60301524,Updated version constraints for Laravel 6.0 (4a4c5c2),[11.x] Implement new proration_behavior field,0
Implement new proration_behavior field,0.39778993,Implement new proration and pending updates (#949),,0
Merge pull request #905 from laravel/update-stripe-api-version,0.74154365,Update stripe api version (#905),[11.x] Update stripe api version,1
Update Stripe API version,0.92205924,Update stripe api version (#1001),,1
Update spelling,0.3940251,fix minor typo by @owainjones74 in link,,0
Merge pull request #901 from laravel/update-add-method,0.57878387,Laravel 9 support (#1302)﻿,[11.x] Update add method,0
Update add method,0.46114916,Add endTrial method (#1062),,0
Merge pull request #898 from laravel/billable-contract,0.5013404,Support Laravel 8 (#985),[11.x] Split trait into multiple concerns,0
Split trait into multiple concerns,0.78341126,Split Billable trait into multiple concerns (#898),,1
Merge branch '10.0',0.36562458,Remove legacy sources support (#1077)﻿,Conflicts: CHANGELOG.md src/Cashier.php,0
Cleanup,0.29826495,Removed,,0
Merge pull request #896 from laravel/redirect-payment-with-status,0.50169504,Send along status for payment page (#896),[10.x] Redirect with status,0
Update payment.blade.php,0.6253763,Update payment page (#1094)﻿,,0
Redirect with status,0.5253488,Allow relative urls for redirect (#1082)﻿,,0
Merge pull request #886 from laravel/re-enable-proration,0.594998,Support Laravel 8 (#985),[10.x] Re-enable proration,0
Merge pull request #887 from laravel/make-email-optional,0.5209763,Support Laravel 8 (#985),[10.x] Make email optional,0
Update Billable.php,0.6100019,Update payment page (#1094)﻿,,0
Merge pull request #888 from laravel/custom-locale,0.54834443,Support Laravel 8 (#985),[11.x] Custom locale,0
Merge pull request #889 from laravel/custom-filename,0.5416236,Laravel 9 support (#1302)﻿,[11.x] Allow for custom filename with downloadInvoice method,0
Allow for custom filename with downloadInvoice method,0.96631336,Allow for custom filename with downloadInvoice method (#889),,1
Allow custom locale,0.5315781,Pass locale to custom format amount by @driesvints in link,,0
Make email optional,0.47135514,Allow for custom email address attribute (#887),,0
Fix bug with createAsStripeCustomer,0.622808,Extract updateCard from createAsStripeCustomer method (#588),,0
Re-enable proration,0.90110666,Re-enable proration (#886),,1
Merge pull request #885 from laravel/update-extending-trials,0.57654935,Updated version constraints for Laravel 6.0 (4a4c5c2),[10.x] Do not allow changing prorating when extending trials,0
Do not allow changing prorating when extending trials,0.7244538,Support prorations while extending trials (#1151),,1
Merge pull request #884 from laravel/extend-trial,0.5579128,Laravel 9 Support (#1299),[10.x] Implement extending trials,0
Merge pull request #881 from laravel/rename-some-exceptions,0.5633505,Support Laravel 8 (#985),[11.x] Rename some exceptions,0
Rename some exceptions,0.92983764,Rename some exceptions (#881),,1
Implement extending trials,0.90559787,Implement extending trials (#884),This will allow for extending trial periods on existing subscriptions to allow customers some additional time after they've already subscribed.,1
Merge pull request #882 from laravel/loosen-exception-throwing,0.57240486,Support Laravel 8 (#985),[11.x] Loosen exception throwing,0
Merge pull request #883 from laravel/docblocks,0.4990033,Laravel 9 support (#1302)﻿,[11.x] Add throws and improve return types,0
Fix variable name,0.43662632,Rename some exceptions (#881),,0
Add throws and improve return types,0.48228157,Loosen exception throwing (#882),,0
Prevent exception throwing on some methods,0.5904021,Loosen exception throwing (#882),"The idea behind these changes is that these methods should still be able to be used even if the Billable model isn't a Stripe customer yet. By default we can assume that when a Billable model isn't a Stripe customer yet that no invoices, payment methods or upcoming invoice exists yet.",0
Merge pull request #879 from laravel/update-stripe-js,0.6649585,Update stripe api version (#905),[10.x] Update payment page with new JS method,0
Update payment page with new JS method,0.9442432,Update payment page with new JS method (#879),,1
Merge pull request #877 from laravel/add-owner-method,0.57143736,Support Laravel 8 (#985),[10.x] Add getters for owner instances to objects,0
Merge pull request #878 from laravel/use-proper-invoice-number,0.5932218,The invoice method now accepts an $options param (#598),[11.x] Use proper invoice number,0
Use proper invoice number,0.878051,Use proper invoice number (#878),,1
Add getters for owner instances to objects,0.9447593,Add getters for owner instances to objects (#877),,1
Merge pull request #876 from laravel/fix-tax-rate-bug,0.56528485,Fix syncing of tax rates (0489030),[11.x] Fix a bug with tax rates,0
Fix a bug with tax rates,0.7983581,Fix removing tax rates (d803ae5)﻿,,1
Correct return type,0.47865507,Fix return type for invoice line items (#1053)﻿,,0
Remove param,0.41689065,Remove unused $customer parameter on updateQuantity method (#729),,0
Rename Integration test directory to Feature,0.28431338,Rename some exceptions (#881),,0
Merge pull request #875 from laravel/github-actions,0.5148726,Support Laravel 8 (#985),[10.x] Switch to Github Actions,0
Switch to Github Actions,0.3275583,Re-add support for Sources API by @driesvints in link,,0
Merge pull request #872 from ValCanBuild/10.0,0.41405678,Implement new proration and pending updates (#949),Add @throws declaration to methods on Billable which can throw Payment exceptions,0
Add @throws declaration to methods on Billable which can throw Payment exceptions,0.970268,Add @throws declaration to methods on Billable which can throw Payment exceptions (#872),,1
Merge pull request #868 from keithbrink/add_subscription_options,0.6125419,"Allow for subscription options (#868, #901)",[11.x] Add subscription options + test,0
move method,0.32218546,Multiplan swapping (#915),,0
Merge branch '10.0' of link into edalzell-10.0,0.42484477,Modernize migrations by @driesvints in link,,0
Merge pull request #870 from laravel/mark-as-internal,0.5706725,Laravel 9 support (#1302)﻿,[10.x] Mark markAsCancelled as internal,0
Merge pull request #871 from laravel/create-customer-exception,0.5435474,Support Laravel 8 (#985),[10.x] Prevent createAsStripeCustomer when stripe_id is set,0
Prevent createAsStripeCustomer when stripe_id is set,0.97496104,Prevent createAsStripeCustomer when stripe_id is set (#871),,1
Mark markAsCancelled as internal,0.3354769,Add capture method (#1099),This method is only used because of the webhook controller events and shouldn't be used outside the library. It's not documented for this reason.,0
missing ;,0.42839333,fix minor typo by @owainjones74 in link,,0
Update as per Dries’ comments in link/,0.5193032,Update to new Stripe version by @driesvints in link,,0
Update SubscriptionBuilder.php,0.5570634,"Allow for subscription options (#868, #901)",,0
Merge branch 'add_subscription_options' of github.com:keithbrink/cashier into add_subscription_options,0.43985748,Cashier v10 is a major new release. Please give the upgrade guide a thorough read to see what's new.,,0
Fixes,0.37211937,Fix quantity prorating (#924),,0
Add subscription options + test,0.63549346,"Allow for subscription options (#868, #901)",,0
Merge pull request #853 from laravel/fix-find-invoice-or-fail,0.52818674,Fix latest_invoice retrieval (#1115),[10.x] Fix findInvoiceOrFail behavior,0
Fix findInvoiceOrFail behavior,0.9606257,Fix findInvoiceOrFail behavior (#853),"Because of the changes made to the constructor of the Invoice object recently, the subsequent findInvoiceOrFail method didn't throw the AccessDeniedHttpException anymore and instead threw the new Exception from the constructor. I've now fixed this method to properly throw the AccessDeniedHttpException again. I've also changed the Exception classes to two dedicated Exception classes which people can type-hint against.",1
Fix overriding notification subject translation,0.95566154,Fix overriding notification subject translation (59faaf3),,1
Merge pull request #846 from Xenonym/fix/paymentmethod-exception-message,0.55195236,Fix double payment method (#987),[10.x] PaymentMethod: Fix typo in exception message,0
PaymentMethod: Fix typo in exception message,0.7229863,Fix typo in exception message (#846),,1
Merge pull request #830 from laravel/tax-rates,0.5427914,Fix syncing of tax rates (0489030),[11.x] Tax Rates,0
Update Invoice.php,0.6079129,Use proper invoice number (#878),,0
Merge pull request #838 from laravel/add-new-has-payment-method,0.552132,Add new has payment method (#838),[11.x] Add new has payment method,0
Implement Tax Rates on invoices,0.5876587,Fix tax on invoice by @driesvints in link,,0
Add new hasDefaultPaymentMethod method,0.7421104,Add findPaymentMethod method (#801),,1
Merge pull request #837 from laravel/simplify-refund,0.49646106,Simplify refund method (#837),[10.x] Simplify refund method,0
Simplify refund method,0.9153874,Simplify refund method (#837),,1
Merge pull request #835 from shahariaazam/shahariaazam-patch-1,0.4139527,Update stripe api version (#905),Localized stripe URL fixed,0
Localized stripe URL fixed,0.7102226,Allow the base url for the Stripe API to be customised (#1273)﻿,Documentation URL was localized for Belgium. It's fixed now.,1
Support default TaxRates for Subscriptions,0.7682004,Fix tax rates for subscription checkouts (#1050)﻿,,1
Merge pull request #834 from laravel/assert-customer-exists,0.5200349,Support Laravel 8 (#985),[10.x] Assert customer exists before retrieving,0
Assert customer exists before retrieving,0.9381466,Assert customer exists before retrieving (#834),,1
Merge pull request #828 from laravel/update-api,0.5597384,Updated version constraints for Laravel 6.0 (4a4c5c2),[11.x] Update to 2019-12-03 Stripe API version,0
Update to 2019-12-03 Stripe API version,0.94257677,Update Stripe API version to 2019-08-14 (#749),,1
Merge pull request #827 from laravel/php74,0.6131817,Drop Laravel 6 & 7 support (#1064),[10.x] Test on PHP 7.4,0
Test on PHP 7.4,0.61956483,Require PHP 7.2 (f0f8cd1),,0
Merge pull request #826 from iamgergo/10.0,0.39846042,Implement new proration and pending updates (#949),[10.x] fix docs,0
fix docs,0.35738337,Fix trial ends at check (#1015)﻿,,0
Merge pull request #822 from laravel/symfony5,0.6065232,Symfony 5 support (#822),[10.x] Allow Symfony 5,0
Allow Symfony 5,0.7751795,Symfony 5 support (#822),,1
Update templates,0.37435085,Fresh receipt template by @driesvints in link,,0
Separate throws tags,0.635325,Add missing @throws tags (#813),,0
Update coc link,0.44506136,Update to new Stripe version by @driesvints in link,,0
Further tweaks to templates,0.3555799,Fresh receipt template by @driesvints in link,,0
Tweaks,0.39911336,Changed,,0
Merge pull request #819 from laravel/update-github-files,0.5283333,Updated version constraints for Laravel 6.0 (4a4c5c2),[10.x] Update Github files,0
Update readme,0.5109122,Implement new proration and pending updates (#949),,0
Update link,0.5697311,Update to new Stripe version by @driesvints in link,,0
Update Github files,0.35642177,Update to new Stripe version by @driesvints in link,,0
Merge pull request #817 from laravel/fix-find-method,0.6001042,Support Laravel 8 (#985),[10.x] Properly return null for find methods,0
Properly return null for find methods,0.953337,Properly return null for find methods (#817),,1
Merge pull request #813 from ericdowell/missing-phpdoc-throws,0.48241767,PHP 8.1 compatibility (#1251),[10.x] Add Missing @throws tags,0
Adding missing phpdocs for throws on create/add methods.,0.46859652,Add missing @throws tags (#813),,0
Merge pull request #810 from laravel/webhook-events,0.5339744,Webhook events (#810),[10.x] Webhook events,0
Merge pull request #812 from GrahamCampbell/patch-2,0.44241562,Implement new proration and pending updates (#949),[10.0] Update .styleci.yml,0
Add WebhookReceived event,0.8145498,Webhook events (#810),,1
Update branch alias,0.33598247,Update to new Stripe version by @driesvints in link,,0
Update method name,0.39880285,Extract updateCard from createAsStripeCustomer method (#588),,0
Merge pull request #802 from laravel/retrieve-payment-method,0.5134344,Support Laravel 8 (#985),[10.x] Allow to set past due as active,0
style: style fixes,0.3396786,Fix styles overwriting checkout button when class is set (#1070)﻿,,0
feat: added support for webhook handled event,0.7957399,Webhook events (#810),,1
Move config to Cashier class,0.4533495,Add ability to ignore cashier routes (#763),,0
Fix php warnings in test,0.46199888,Drop PHP 7.2 support (#1065),,0
Allow to set past due as active,0.8881578,Allow to set past due as active (#802),,1
Merge pull request #801 from laravel/retrieve-payment-method,0.5037924,Support Laravel 8 (#985),[10.x] Add findPaymentMethod method,0
Add findPaymentMethod method,0.9287623,Add findPaymentMethod method (#801),,1
Update return type,0.505095,Fix return type for invoice line items (#1053)﻿,,0
Merge pull request #793 from sebdesign/feature/verify-webhook-signature,0.6746088,Refactor handling of invalid webhook signatures (#791),[10.x] Remove config repository dependency from webhook middleware,0
Remove config repository dependency from webhook middleware,0.97749186,Remove config repository dependency from webhook middleware (#793),"Similarly to #791, we can remove the \Illuminate\Contracts\Config\Repository in the VerifyWebhookSignature's constructor. For consistency, the configuration is accessed with the config() helper like the rest of the code. Since we don't need to mock the configuration repository anymore, the test has been moved to the integration suite, because we need to bootstrap the framework. As a bonus, I have added tests for checking replay attacks against the tolerance configuration setting.",1
Merge branch 'feature/logger' of link into sebdesign-feature/logger,0.42114788,Remove deprecated functionality by @driesvints in link,,0
Merge pull request #791 from sebdesign/feature/invalid-webhook-signatures,0.71458673,Refactor handling of invalid webhook signatures (#791),[10.x] Refactor handling of invalid webhook signatures,1
Refactor handling of invalid webhook signatures,0.9807019,Refactor handling of invalid webhook signatures (#791),"We can rid of the \Illuminate\Contracts\Foundation\Application dependency in the VerifyWebhookSignature constructor, by manually throwing a 403 exception. This simplifies both the implementation and the tests, and it allows us to pass the message and the original exception to the exception handler.",1
Fix code style,0.46726692,Refactor duplicated code (#1029)﻿,,0
Refactor logger,0.50511765,"Configure Stripe logger (#790, 4a53b46)",,0
Move logger test,0.33675402,"Configure Stripe logger (#790, 4a53b46)",,0
Merge pull request #784 from sebdesign/stripe-v7,0.6758032,Update Stripe API version to 2019-08-14 (#749),[10.x] Update Stripe SDK to v7,0
Fix payment methods,0.7008031,Fix double payment method (#987),,1
Configure Stripe logger,0.9708738,"Configure Stripe logger (#790, 4a53b46)","Allow users to configure the Stripe library logger using Laravel's logging channels. By default the Stripe library uses a subset of the PSR-3 logger interface to writes log messages using error_log. This feature gives users the ability to use Laravel's logging channels instead, by decorating them in a Laravel\Cashier\Logger class, which implements Stripe's logging interface. For more advanced cases, the decorator can accept any PSR-3 implementation. We can define the desired logging channel name in 3 ways: Using the CASHIER_LOGGER variable in the .env file. CASHIER_LOGGER=default Otherwise the cashier.logger configuration value can be overriden in the published cashier.php: php 'logger' => 'default', Or by calling Cashier::useLogger() in the register method of a service provider: php Cashier::useLogger('default');",1
Merge pull request #782 from sebdesign/10.0,0.42772603,Implement new proration and pending updates (#949),Add language line for full name placeholder,0
Merge pull request #783 from sebdesign/constant_statuses,0.4959009,Implement new proration and pending updates (#949),Use constants for statuses,0
Lazy-load the invoice line items,0.56303614,Fix invoice line items by @driesvints in link,"According to #562, the invoice response contains only 10 line items, so we were manually fetching 1000 items. But Stripe's pagination limit is 100 items, so that doesn't ensure that all the line items will be fetched. Instead, we can use the Stripe\Collection::autoPagingIterator() which automatically fetches all the paginated results with a generator. I was tempted to use a lazy collection here, but since this method will be called by the Invoice::invoiceItems() and Invoice::subscriptions() methods, we don't want to hit the API twice just to filter the results.",0
Fix removing default payment method,0.6262872,Fix double payment method (#987),"After upgrading to the v7 of the Stripe SDK, the $customer->invoice_settings->default_payment_method is null. In that case, we don't need to update the Stripe customer, so we will just update the database. The previous functionality has been kept as is.",0
Update Stripe SDK to v7,0.96745145,Update Stripe SDK to v7 (#784),Replace Charge::refund() to Refund::create() Replace Customer::invoices() to Invoice::all() Replace renamed exception classes,1
Use constants for statuses,0.28594247,Fix unreachable status value (#1240)﻿,,0
Add language line for full name placeholder,0.96557736,Add language line for full name placeholder (#782),,1
