Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
334,Merge pull request #127 from GrahamForks/patch-1,0.5230103,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
335,Merge branch '12.x',0.4007966,Multiplan swapping (#915),Conflicts: CHANGELOG.md src/Cashier.php,0
336,Update Upgrade Guide for v11,0.51022047,Cashier v10 is a major new release. Please give the upgrade guide a thorough read to see what's new.,,0
337,Merge branch 'update-subscription-tax' of https://github.com/driesvints/cashier into driesvints-update-subscription-tax,0.6682635,Fix swapping metered price of subscription item by @pietrantonio91 in https://github.com/laravel/cashier-stripe/pull/1328,,0
338,Merge pull request #721 from nick-f/handle-null-stripe-ids,0.50923073,Fix unreachable status value (#1240)﻿,  Update UPGRADE.md   Update UPGRADE.md   Co-authored-by: Taylor Otwell taylor@laravel.com,0
339,Add changelog,0.48819834,Add deletePaymentMethod (#1298),,0
340,[13.x] Stripe SDK refactor (#1169),0.9643396,Stripe SDK refactor (#1169),,1
341,Merge pull request #712 from laravel/active-state,0.47404122,Fix unreachable status value (#1240)﻿,,0
342,support universal trials for convenience,0.645123,Implement extending trials (#884),  Collect Tax IDs in Checkout   rename property   Co-authored-by: Taylor Otwell taylorotwell@gmail.com,0
343,Merge pull request #699 from laravel/payment-page-refactor,0.62132096,Update payment page (#1094)﻿,,0
344,Merge pull request #350 from luoshiben/patch-1,0.550716,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
345,Working on subscriptions.,0.69571817,"Allow for subscription options (#868, #901)",,0
346,fix count,0.627226,Fix quantity methods (#919),,0
347,Fix params.,0.49848196,Changed,,0
348,fixes,0.5870855,﻿,  Add Failing test   Fix adding metered price to existing subscription   cleanup   Co-authored-by: Matthew Hailwood matthew@hailwood.nz,0
349,more readable date checks,0.5301162,VerifyWebhookSignature is no longer final (260de04),,0
350,Fix adding invoice item with quantities (#1161),0.9999999,Fix adding invoice item with quantities (#1161),  Drop support for PHP 7.3   Update CHANGELOG.md ,1
351,Merge remote-tracking branch 'origin/6.0' into 6.0,0.43518987,Extract updateCard from createAsStripeCustomer method (#588),,0
352,wordign,0.4288727,Add language line for full name placeholder (#782),,0
353,Refactor active subscription state,0.93661785,Refactor active subscription state (#712),,1
354,loosen versions.,0.48356515,Discount improvements by @driesvints in https://github.com/laravel/cashier-stripe/pull/1354,,0
355,missing storagePath option for invoices,0.6325172,Fix return type for invoice line items (#1053)﻿,,0
356,allow 2.7,0.60790044,Allow Carbon 2 installs (a3b9d36),  Implement stripe_product column   Update CHANGELOG.md   Update UPGRADE.md   Add product methods   Update UPGRADE.md   Update UPGRADE.md   Co-authored-by: Taylor Otwell taylor@laravel.com,0
357,Drop support for Laravel 5.7,0.8846066,Drop Laravel 6 & 7 support (#1064),,1
358,Fix how credit cards are updated.,0.5984264,Update payment page (#1094)﻿,,0
359,tweak update quantity,0.55792886,Update description on receipt (#1098),,0
360,Remove listener,0.5525468,Removed,,0
361,Prorations and extending trials (#1151),0.9189042,Support prorations while extending trials (#1151),,1
362,Punt setting a default tolerance to the services.php config file.,0.5739672,Drop PHP 7.2 support (#1065),,0
363,Merge pull request #35 from djug/master,0.4804197,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
364,update branch alias,0.4240303,Extract updateCard from createAsStripeCustomer method (#588),,0
365,[12.x] Implement webhook command (#1202),0.9579674,Implement webhook command (#1202),,1
366,Drop Carbon 1 support,0.63783175,Allow Carbon 2 installs (a3b9d36),Conflicts: CHANGELOG.md src/Cashier.php,0
367,Fix section heading level in readme.md,0.43234888,Fix broken unit_amount with tab (9246063)﻿,,0
368,Merge remote-tracking branch 'origin/5.0' into 5.0,0.42293817,Remove legacy sources support (#1077)﻿,,0
369,Reduce duplicated code.,0.69178253,Refactor duplicated code (#1029)﻿,,0
370,[14.x] Laravel v10 Support (#1486),0.9089285,Laravel 9 support (#1302)﻿,,1
371,Fix applied balance on invoices (#1445),0.86643684,Fix applied balance on invoices by @driesvints in https://github.com/laravel/cashier-stripe/pull/1445,,1
372,Fix coupons with Stripe Checkout sessions (#1165),1.0,Fix coupons with Stripe Checkout sessions (#1165),,1
373,[13.x] Update stripe api version (#1001),0.96176195,Update stripe api version (#1001),,1
374,Merge pull request #784 from sebdesign/stripe-v7,0.4626004,Fix createSetupIntent (#704),,0
375,Merge pull request #882 from laravel/loosen-exception-throwing,0.62386966,Loosen exception throwing (#882),  Update UPGRADE.md   Update UPGRADE.md   Co-authored-by: Taylor Otwell taylor@laravel.com,0
376,Move config to Cashier class,0.5178434,Add ability to ignore cashier routes (#763),  Work on upgrade guide   Work on upgrade guide   Update UPGRADE.md   Update title   formatting   formatting   formatting   Add all method renames   typo   Co-authored-by: Taylor Otwell taylorotwell@gmail.com,0
377,Update WebhookCommand.php (#1428),0.71568143,"Subscription Update Webhook bugfix (#1085, 3184afc)﻿",,1
378,Merge pull request #18 from JeffreyWay/patch-2,0.52542305,Fix webhook command by @driesvints in https://github.com/laravel/cashier-stripe/pull/1499,,0
379,Tweaking how things are updated.,0.5404776,Changed,  Allow expanding for asStripePaymentIntent method   Refactor payment page   wip   Work on payment page   wip   Refactor   Choose payment method   Work on payment method switcher   Work on payment method switching   Implement payment remember checkbox   Add more payment methods   More payment methods   refactor payment methods   Refactor elements   Work on payment page   wip   Wrap up payment page   Fix   Refactor to computed property ,0
380,Merge pull request #733 from sdebacker/patch-2,0.51027405,Fix createSetupIntent (#704),,0
381,Manage Checkout PM from Dashboard (#1400),0.7902972,Manage Checkout PM from Dashboard by @driesvints in https://github.com/laravel/cashier-stripe/pull/1400,Conflicts: CHANGELOG.md src/Cashier.php,1
382,[13.x] Prevent tax calculation for one-off charges (#1206),0.97363394,Prevent tax calculation for one-off charges (#1206),,1
383,Refactor Stripe bootstrapping in test suite,0.68560797,Stripe SDK refactor (#1169),,0
384,Create pull-requests.yml,0.52435464,Configurable Webhook Enabled Events by @yob-yob in https://github.com/laravel/cashier-stripe/pull/1435,  Implement StripeClient   Refactor to StripeClient   Fix checkout with discounts   Fix checkout   Styling   Fix call   Remove delay   Fixes ,0
385,Fix data.,0.6114125,Fix createSetupIntent (#704),,0
386,add new helper methods.,0.5355826,Add withPromotionCode method (#1032),Conflicts: src/Invoice.php,0
387,Dark mode for logo (#1184),0.44586873,Improve stripe statuses (#707),  Rename plans to prices   Rename internal methods to prices   Rename plan columns ,0
388,[13.x] Payment page updates (#1120),0.95773005,Payment page updates (#1120),,1
389,[14.x] Update Stripe API version and Stripe PHP SDK v10 support (#1478),0.9019414,Update Stripe API version and Stripe PHP SDK v10 support by @driesvints in https://github.com/laravel/cashier-stripe/pull/1478,,1
390,Implement SetupIntent create method,0.66464645,Fix createSetupIntent (#704),,0
391,Add Laravel 5.8 support,0.84826744,Laravel 9 support (#1302)﻿,,1
392,Merge branch 'stripe-tax' into 13.x,0.5169925,Add methods for managing TaxIDs (#1137),,0
393,Merge pull request #586 from driesvints/namespace-tests,0.51965135,Add new hasTrialExpired methods by @driesvints in https://github.com/laravel/cashier-stripe/pull/1366,,0
394,Upgrade Guide v14 (#1424),0.5663223,Update Stripe SDK to v7 (#784),  Throw payment exceptions on item swap   Refactor expands ,0
395,Allow one off invoices to specify extra options,0.66087544,Make invoice data optional by @driesvints in https://github.com/laravel/cashier-stripe/pull/1217,  Add extra 10 seconds of trial time   Update SubscriptionBuilder.php   Co-authored-by: Taylor Otwell taylor@laravel.com,0
396,Merge pull request #664 from laravel/use-stripe-test-tokens,0.5570179,Add generic trial scopes by @lioneaglesolutions in https://github.com/laravel/cashier-stripe/pull/1436,  preview upcoming invoice   test   fix test   re-use upcomingInvoice from Billable   updated upcoming invoice docblocks   merge options   merge options in upcoming invoice   wip   wip   wip   Work on previewing invoices   Update Subscription.php   Co-authored-by: Dries Vints dries@vints.io Co-authored-by: Taylor Otwell taylor@laravel.com,0
397,Fix discount bug.,0.7374899,Fix discount calculation (#1144)﻿,,1
398,Working on code formatting.,0.4950573,Add withPromotionCode method (#1032),,0
399,Merge pull request #678 from cmorbitzer/9.0,0.49104807,Extract updateCard from createAsStripeCustomer method (#588),,0
400,CS fix,0.46059448,Fix createSetupIntent (#704),  Work on multiple discounts   Work on multiple discounts   Fix tests   Change the way refreshed state works ,0
401,fixing a few things,0.48073947,Fix factory canceled state (#1282)﻿,,0
402,Multiplan subscriptions,0.92161494,Multiplan subscriptions (#900),Conflicts: CHANGELOG.md resources/views/receipt.blade.php src/Cashier.php,1
403,Merge pull request #474 from carusogabriel/patch-1,0.5838252,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
404,Support default TaxRates for Subscriptions,0.71443915,Fix tax rates for subscription checkouts (#1050)﻿,,1
405,Smaller headings.,0.3653374,"Paper size can be set in config file (#752, cb837d1)",  Fix discount amount   Update test ,0
406,Merge pull request #1 from laravel/6.0,0.52481914,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
407,Update composer.json,0.4874266,Update payment page with new JS method (#879),,0
408,Incomplete subscriptions cannot be updated,0.8062918,Handle incomplete subscriptions upon creation (#631),  Add methods for managing TaxIDs   Rename exception ,1
409,Working on tests.,0.5081424,Implement extending trials (#884),  Work on new receipts   Descriptions   Work on receipts ,0
410,Remove unused code,0.60669494,Removed,,0
411,show name if email is not available,0.6230383,Allow for custom email address attribute (#887),  Alter trialEndsAt to match onTrial   extra test ,0
412,Merge pull request #690 from laravel/config,0.51589453,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
413,[12.x] Laravel 9 support (#1302),0.9654207,Laravel 9 support (#1302)﻿,Conflicts: CHANGELOG.md composer.json src/Cashier.php src/Payment.php,1
414,Replace entity with customer (#1075),0.64366657,Assert customer exists before retrieving (#834),,0
415,Merge branch 'master' of github.com:laravel/cashier,0.44554985,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
416,Merge pull request #885 from laravel/update-extending-trials,0.47174865,Implement extending trials (#884),,0
417,Merge pull request #362 from ellisio/patch-1,0.5551065,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
418,remove old dompdf custom configuration support,0.67793155,Allow dompdf v1.0 (4949af9)﻿,,0
419,Merge pull request #514 from timacdonald/fix_doc_block,0.5200745,Fix webhook command by @driesvints in https://github.com/laravel/cashier-stripe/pull/1407,,0
420,"[Bug] Subscription update provides ""Invalid integer"" message if 'trial_end' is set to null. Making 'trial_end' optional",0.6067526,Fix trial ends at check (#1015)﻿,,0
421,Fix variable name,0.52662444,Fix setting name on subscription (5d00c21)﻿,Conflicts: CHANGELOG.md src/Cashier.php,0
422,added call to updateCard in create method,0.7098013,Extract updateCard from createAsStripeCustomer method (#588),,1
423,Fix test name,0.4979342,Fix trial ends at check (#1015)﻿,,0
424,Use constant,0.42774904,Fix quantity preserving (#999),,0
425,Cleaned up code style issues.,0.56670904,Refactor duplicated code (#1029)﻿,,0
426,[12.x] Fix discount calculation (#1144),0.9657613,Fix discount calculation (#1144)﻿,,1
427,fix some starting balance issues.,0.5678865,Implement customer balances (#1216)﻿,,0
428,fix check,0.6476221,Fix checkout owner (7bbfe23)﻿,Conflicts: CHANGELOG.md src/Cashier.php,0
429,Drop 5.8 support,0.5980388,Drop PHP 7.2 support (#1065),,0
430,Implemented Multi-Currency Support (or at least the start of it),0.49267715,Support more payment method types (#1074),,0
431,Add github templates,0.5194787,Fresh receipt template by @driesvints in https://github.com/laravel/cashier-stripe/pull/1446,,0
432,stop testing on hhvm,0.47356457,Remove CASHIER_ENV and event checks and encourage usage of VerifyWebhookSignature middleware (#591),  Add capture method   Update Payment.php   Co-authored-by: Taylor Otwell taylor@laravel.com,0
433,take account for starting balance.,0.5876547,Implement customer balances (#1216)﻿,,0
434,Merge pull request #710 from laravel/handle-invoice-swap,0.56657255,Fix invoice line items by @driesvints in https://github.com/laravel/cashier-stripe/pull/1503,"  Add initial Subscription Factory   Added SubscriptionItemFactory   Added withPlan method   Added state functions to SubscriptionFactory   Fixed factory namespaces   Added missing factory reference   Updated  tests to use factories   Revert ""Updated  tests to use factories""   This reverts commit 5becdb439cd8318255997de4de0755ac0755a675.   Implement factories   styling   Update SubscriptionFactory.php   Co-authored-by: Sonja Turo sonja.turo@rout.net Co-authored-by: Dries Vints dries@vints.io Co-authored-by: Taylor Otwell taylor@laravel.com",0
435,Properly return null for find methods,0.9377072,Properly return null for find methods (#817),,1
436,Merge branch 'patch-1' of https://github.com/phleobon/cashier into phleobon-patch-1,0.55447745,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,  Update payment page   Update payment page ,0
437,Tax percentage can be floats as well,0.67248154,Re-add tax percentage (#916),,0
438,Refactor confirm payment mail to notification,0.936565,Refactor confirm payment mail to notification (#727),,1
439,Fix StyleCI warnings,0.5502059,Fix styles overwriting checkout button when class is set (#1070)﻿,,0
440,Update gitattributes,0.5728948,Re-add support for Sources API by @driesvints in https://github.com/laravel/cashier-stripe/pull/1384,,0
441,Cleaning up more code.,0.52466756,Refactor duplicated code (#1029)﻿,  requires confirmation status helper method   style   requires_capture status   processing status   no ENUM for requires_capture ,0
442,[13.x] Prevent duplicate subscription creation (#1308),0.96870863,Prevent duplicate subscription creation (#1308)﻿,,1
443,Fix enabling auto collecting in checkout (#1270),0.99999994,Fix enabling auto collecting in checkout (#1270)﻿,,1
444,allow symfony 4,0.6518961,Symfony 5 support (#822),Conflicts: CHANGELOG.md src/Cashier.php,0
445,[12.x] Add methods for managing TaxIDs (#1137),0.9694329,Add methods for managing TaxIDs (#1137),,1
446,"Handle exception, if stripe customer has no any subscriptions",0.7365182,Fixing defaultCard() exception when user is not a Stripe customer (#660),,1
447,Merge pull request #817 from laravel/fix-find-method,0.577316,Add findBillable method (#869),,0
448,Update readme,0.5086885,Refactor webhook responses (#722),  fix subscription update webhook: cancel_at   add test for bugfix   fix php code style ,0
449,Ending line.,0.40736878,Add endTrial method (#1062),,0
450,Re-enable proration,0.87789655,Re-enable proration (#886),Conflicts: CHANGELOG.md src/Cashier.php,1
451,Fixed typo in readme.md,0.51434195,fix minor typo by @owainjones74 in https://github.com/laravel/cashier-stripe/pull/1450,,0
452,Comments.,0.41756144,Fix receipt comments (#1131)﻿,,0
453,Fix undefined redirect error,0.9148826,Fix undefined redirect error (0fc4c6e),  Allow relative urls for redirect   Use ubuntu-18.04 ,1
454,Merge pull request #571 from driesvints/merge-7.0-changes,0.49309385,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
455,Merge pull request #276 from risan/code-refactor,0.57409775,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,  Remove legacy sources support   Apply fixes from StyleCI (#1076) ,0
456,Pass locale to custom format amount (#1340),0.77627283,Pass locale to custom format amount by @driesvints in https://github.com/laravel/cashier-stripe/pull/1340,Conflicts: src/Concerns/ManagesPaymentMethods.php,1
457,Fix php warnings in test,0.59799314,Removed support for PHP 7.0 (#595),,0
458,Refactor duplicated code,0.91625476,Refactor duplicated code (#1029)﻿,  allow payment method type as parameter   update tests for parameter add   fix doc types from String to string   Adjustments   Rename card columns   Co-authored-by: Simon Hirtreiter s.hirtreiter@awsh-dev.de,1
459,Merge pull request #838 from laravel/add-new-has-payment-method,0.67879295,Add new has payment method (#838),Conflicts: CHANGELOG.md src/Cashier.php,0
460,Merge pull request #527 from techn0guy/patch-1,0.53397745,Fix webhook command by @driesvints in https://github.com/laravel/cashier-stripe/pull/1499,,0
461,Merge pull request #595 from laravel/bump-dependencies,0.5132254,Bump dompdf to v0.8.4 (8a4b495),,0
462,Revert dark mode changes,0.45488167,Changed,,0
463,Delete plans before product,0.625214,Fix add and remove plan (#926),,0
464,Adds types to database migrations and factories (#1472),0.8119081,Adds types to database migrations and factories by @nunomaduro in https://github.com/laravel/cashier-stripe/pull/1472,  Fix styles overwriting checkout button when class is set   Update checkout.blade.php   Update checkout.blade.php   Update checkout.blade.php   Update checkout.blade.php   Update checkout.blade.php   Update checkout.blade.php   Co-authored-by: Taylor Otwell taylor@laravel.com,1
465,Add new balance transaction methods (#1423),0.7685611,Add new balance transaction methods by @driesvints in https://github.com/laravel/cashier-stripe/pull/1423,,1
466,Improve subscription status handling,0.7462764,Refactor active subscription state (#712),,1
467,Add test,0.48355576,Remove strict type check for trialUntil() (#678),,0
468,Merge pull request #100 from djug/upcoming-invoice,0.5887644,Fix latest_invoice retrieval (#1115),,0
469,Merge pull request #229 from laravel/analysis-XN5my8,0.51127434,Adds types to database migrations and factories by @nunomaduro in https://github.com/laravel/cashier-stripe/pull/1472,,0
470,convert 'or' usage to '??',0.2534175,Changed,,0
471,Write tests,0.47553366,Remove strict type check for trialUntil() (#678),,0
472,Spacing Fix,0.48097718,Fix quantity prorating (#924),  end trial function   removed code duplication   test   update docblock   Cleanup   Co-authored-by: Dries Vints dries@vints.io,0
473,Merge branch '3.0' of github.com:laravel/cashier into 3.0,0.51797247,Remove config repository dependency from webhook middleware (#793),Conflicts: CHANGELOG.md src/Cashier.php,0
474,Implement new payment method functionality,0.7929952,Support more payment method types (#1074),,1
475,Adding to interface.,0.4835919,Fix createSetupIntent (#704),,0
476,CS fixes,0.46808288,Fix deprecation with Carbon on receipts by @driesvints in https://github.com/laravel/cashier-stripe/pull/1356,,0
477,Apply fixes from StyleCI (#1127),0.5659794,Add withPromotionCode method (#1032),,0
478,Applied fixes from StyleCI,0.4843568,Add withPromotionCode method (#1032),,0
479,Merge pull request #23 from ezrabynx/patch-1,0.50772905,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
480,Fix subscription invoicing bug (#1434),0.9197477,Fix subscription invoicing (#710),  Allow Stripe dashboard subscriptions   Add payload param   Re-add test ,1
481,Bump dompdf (#1360),0.9080975,Bump dompdf to v0.8.4 (8a4b495),  migrations for subscription usage   subscription usage model   usage methods   nullable plan in builder   usage methods in subscription   style   new unit test based on SubscriptionTest   style   SubscriptionUsage namespace   fix table name   update setUp with metered Price   test reporting usage for singe item subs   removed unused class namespaces   style   Str namespace   hit stripe before creating records   This fixes any issues where exceptions are not handled   add sleep to avoid timestamp collision   assert usage records   fixed timestamp in incremementUsage   silence stripe notice   set swap quantity to null   addPlan with null quantity   test for multiplan   changed migration to nullable   style   clear_usage for removePlan   subscription usage assertions   style   touch   clear usage during swap   fix exception assertion   drop internal usage tracking   stripe options   usage record summary function   update tests for new usage checking   Refactor to reportUsage method   phrasing   Refactor usage records methods   Cleanup   Revert breaking change   Cleanup   wip   Swapping behavior and tests   Fix tests   Fix Webhooks   Test cancelling metered subscriptions   Update UPGRADE.md   Update UPGRADE.md   Update SubscriptionItem.php   Co-authored-by: Ben Doe ben@reviews.io Co-authored-by: Ben Doe benjamindoeuk@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com,1
482,add phantom license',0.4862507,Use new created property on invoice (4714ba4),,0
483,Fix API version,0.59920955,"Subscription Update Webhook bugfix (#1085, 3184afc)﻿",,0
484,Document handling failed payments.,0.66968066,Refactor payment exceptions (#1095),,0
485,Update dev-master,0.45626673,Remove old 5.9 version constraints (c7664fc),,0
486,Apply fixes from StyleCI (#698),0.54952693,Fix createSetupIntent (#704),Conflicts: CHANGELOG.md src/Cashier.php,0
487,Fix docblocks.,0.4999299,Fix createSetupIntent (#704),,0
488,fix is null check,0.58822405,VerifyWebhookSignature is no longer final (260de04),,0
489,Revert branch alias change ,0.4363346,Rename some exceptions (#881),,0
490,Test latest Stripe API release,0.92843,Test latest Stripe API version (#611),,1
491,Cleaning up comments and style fixes,0.49279764,Fix styles overwriting checkout button when class is set (#1070)﻿,,0
492,[12.x] Add extra 10 seconds of trial time (#1160),0.83516526,Add extra 10 seconds of trial time for checkout session (#1160),Conflicts: CHANGELOG.md src/Cashier.php,1
493,Switch to Github Actions,0.5609281,Configurable Webhook Enabled Events by @yob-yob in https://github.com/laravel/cashier-stripe/pull/1435,,0
494,Allow moneyphp/money version 4 (#1280),0.87389886,"Allow latest moneyphp version (#1280, #1286)",,1
495,Merge pull request #27 from GrahamCampbell/composer,0.49501598,Extract updateCard from createAsStripeCustomer method (#588),,0
496,[13.x] Support more payment method types (#1074),0.95425344,Support more payment method types (#1074),  added chroot configuration   configured Stripe key ,1
497,Paper size can be set in config file,0.91469085,"Paper size can be set in config file (#752, cb837d1)",Conflicts: CHANGELOG.md src/Cashier.php,1
498,Merge pull request #905 from laravel/update-stripe-api-version,0.5371353,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
499,Only mount card element if payment has not succeeded or been cancelled,0.96846604,Only mount card element if payment has not succeeded or been cancelled (#765),,1
500,Typo in readme,0.4312893,fix minor typo by @owainjones74 in https://github.com/laravel/cashier-stripe/pull/1450,,0
501,Typo,0.44733858,fix minor typo by @owainjones74 in https://github.com/laravel/cashier-stripe/pull/1450,,0
502,branch-alias,0.3772766,Multiple stripe accounts (#754),,0
503,Branch alias is not needed.,0.33322012,Add ability to ignore cashier routes (#763),Conflicts: CHANGELOG.md src/Cashier.php,0
504,Document removed methods,0.6879295,Removed,,0
505,Removing redundant test assertions,0.57765067,Remove strict type check for trialUntil() (#678),,0
506,Correct return type,0.4678729,Fix return type for invoice line items (#1053)﻿,This allows for synchronising tax rates for subscriptions and subscription items without automatically prorating them.,0
507,Remove config repository dependency from webhook middleware,0.9750943,Remove config repository dependency from webhook middleware (#793),,1
508,Merge pull request #909 from laravel/update-proration-behavior,0.5616405,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
509,Update description on receipt (#1098),1.0,Update description on receipt (#1098),,1
510,Merge pull request #6 from briankiewel/typo-fix,0.5605301,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
511,[14.x] Handle automatic payment method updates (#1534),0.803615,Handle automatic payment method updates by @shatterproof in https://github.com/laravel/cashier-stripe/pull/1534,,1
512,added pdf method,0.58414555,"Fix image support in PDF invoices (#1045, bb7d17e8)",,0
513,Merge pull request #749 from josiasmontag/patch-1,0.5402684,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
514,working on readme.,0.28296566,Manage Checkout PM from Dashboard by @driesvints in https://github.com/laravel/cashier-stripe/pull/1400,,0
515,Cleanup receipt,0.64642966,Update description on receipt (#1098),,0
516,[13.x] Preview upcoming invoice (#1146),0.9660407,Preview upcoming invoice (#1146),,1
517,[13.x] Allow options with formatAmount (#1348),0.6918399,Allow options with formatAmount by @driesvints in https://github.com/laravel/cashier-stripe/pull/1348,,0
518,Add some dotfiles,0.44221798,Add convenience methods to update stripe objects (#943),Conflicts: CHANGELOG.md src/Cashier.php,0
519,Merge pull request #801 from laravel/retrieve-payment-method,0.5837828,Add ability to ignore incomplete payments by @driesvints in https://github.com/laravel/cashier-stripe/pull/1524,,0
520,Working on subscription shim.,0.6189701,Multiplan subscriptions (#900),,0
521,Merge pull request #188 from T3chn0crat/fix-no-200,0.53704333,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,,0
522,Fix rawDiscountFor method (#1325),0.8039741,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,[12.x] Refactor duplicated code,1
523,Merge pull request #415 from lucasmichot/feature/7.0/docblocks,0.5577186,Fix webhook command by @driesvints in https://github.com/laravel/cashier-stripe/pull/1499,,0
524,[14.x] Sync preferred locales (#1408),0.7945092,Sync preferred locales by @driesvints in https://github.com/laravel/cashier-stripe/pull/1408,,1
525,Ignore phpunit.xml,0.4483322,Fix deletion of subscription items in swap() by @glspdotnet in https://github.com/laravel/cashier-stripe/pull/1509,Conflicts: CHANGELOG.md src/Cashier.php,0
526,Don't require last 4.,0.39676774,Make plans optional for newSubscription (#1066),,0
527,work on tax percent,0.75397956,Tax Rates (#830),,1
528,move method,0.37089086,Modernize migrations by @driesvints in https://github.com/laravel/cashier-stripe/pull/1471,,0
529,php.,0.6761551,PHP 8.1 compatibility (#1251),Conflicts: CHANGELOG.md src/Cashier.php,0
530,Merge pull request #663 from laravel/migrations,0.65345514,Remove collation from migrations (#761),,0
531,Add cancel_at_period_end to subscription resume,0.5196809,Allow hasCompletePayment() to check other subscriptions than “default” (#733),,0
532,Default storage path to framework storage directory.,0.29493368,"Paper size can be set in config file (#752, cb837d1)",[11.x] Fail url checking when url is invalid (#984),0
533,Move logger test,0.48286664,"Configure Stripe logger (#790, 4a53b46)",  Fail url checking when url is invalid   Update VerifyRedirectUrl.php   Co-authored-by: Taylor Otwell taylor@laravel.com,0
534,Merge branch 'billing_cycle_anchor' of https://github.com/gcw07/cashier into 7.0,0.5761139,Add new balance transaction methods by @driesvints in https://github.com/laravel/cashier-stripe/pull/1423,[12.x] Support PHP 8,0
535,Fix setting name on subscription,0.9026186,Fix setting name on subscription (5d00c21)﻿,,1
536,Merge branch '7.0' of https://github.com/laravel/cashier into 7.0,0.5150367,Re-add support for Sources API by @driesvints in https://github.com/laravel/cashier-stripe/pull/1384,,0
537,Merge pull request #39 from briankiewel/hook-fix-1,0.6381217,Fix webhook command by @driesvints in https://github.com/laravel/cashier-stripe/pull/1499,Conflicts: CHANGELOG.md src/Cashier.php,0
538,Spelling correction,0.3952623,Changed,,0
539,A label with an incorrect for attribute,0.42802677,Add missing @throws tags (#813),,0
540,Merge pull request #646 from laravel/split-integration-tests,0.45519236,Add generic trial scopes by @lioneaglesolutions in https://github.com/laravel/cashier-stripe/pull/1436,,0
541,Merge branch '5.0' of https://github.com/leon13/cashier into leon13-5.0,0.51633334,Re-add support for Sources API by @driesvints in https://github.com/laravel/cashier-stripe/pull/1384,Conflicts: CHANGELOG.md src/Cashier.php,0
542,Fix confirming payments on the payment page (#1268),1.0,Fix confirming payments on the payment page (#1268)﻿,,1
543,Merge pull request #50 from gstjohn/patch-1,0.576092,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,,0
544,Changes as per @taylorotwell,0.5914631,Changed,[1.x] Update the badges to use shields.io,0
545,Add .styleci.yml config,0.49692148,Allow options with formatAmount by @driesvints in https://github.com/laravel/cashier-stripe/pull/1348,,0
546,Remove final,0.6848359,Removed,,0
547,Refactor logger,0.60995734,"Configure Stripe logger (#790, 4a53b46)",  Update to Stripe 2020-08-27   Remove tax_percent functionality   Fix tests and add expand param ,0
548,Merge pull request #569 from driesvints/fix-styleci,0.6013832,Fix rawDiscountFor method by @driesvints in https://github.com/laravel/cashier-stripe/pull/1325,Conflicts: CHANGELOG.md src/Cashier.php,0
549,Fix return type,0.5777772,Fix return type for invoice line items (#1053)﻿,,0
550,Update cashier.php,0.5922061,"Allow latest moneyphp version (#1280, #1286)",,0
551,[12.x] End trial method (#1062),0.740259,Implement trialEndsAt (#1000),,1
552,Implement Payment Intents for charges and subscriptions,0.7020459,Add latestPayment method on Subscription (#705),,1
553,Merge pull request #292 from mlantz/test-info-for-readme,0.46778983,Fallback for empty pm_type object on fillPaymentMethodDetails by @shatterproof in https://github.com/laravel/cashier-stripe/pull/1531,,0
554,fxi on trial bug,0.6087009,Implement trialEndsAt (#1000),  Fix quantity preserving   Apply fixes from StyleCI (#998)   Update Subscription.php   Co-authored-by: Taylor Otwell taylor@laravel.com,0
