Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1514,Update installation for RPI with notes for latest Raspian issues,0.97723156,[#6159]: Update installation for RPI with notes for latest Raspian issues,add missing versionadded to pagelayout's anim_kwargs,1
1515,texture: fix invalid color conversion for texture when introduced icolorfmt (need double check with SMAA).,0.6287523,[#5980]: Issue #5956: Fix casts in texture.blit_buffer for ushort and uint types.,,0
1516,img_pil:check for attribute's existance before accessing it. closes #2641,0.54458785,"[#6273]: Fix ""Object no attribute active"" (Bug introduced via PR #4898)",EOL on last line - not sure how to add it? Should I just make 2 empty lines at the end of file?,0
1517,Merge pull request #7769 from odidev/aarch64_wheel,0.5269109,484b2f788: Upload wheels directly to server (#5175),Added anim_kwargs property to PageLayout. You are now able to customize the Animation on page switching.,0
1518,Make double-tap on directory open that directory when in dirselectmode,0.513651,[#6624]: Filechooser: Use full path,Fixed PEP8 in Pong examples,0
1519,bump to 1.0.1-alpha (fixes for linux package),0.6414435,[#7822]: Bump to 2.1.0rc3,doc: Grammar tweaks to test docs,0
1520,Merge pull request #5325 from bionoid/fix_text_sdl2_memleak,0.5513517,"2ad58a9a0: Doc: cleanup, added doc strign for RecycleLayout to make linkable",,0
1521,Update app.py,0.640885,[#6051]: Update camera_android.py; fixes camera for Python 3,,0
1522,Pep8 Fixes: as per suggestions by tshirtman and aspidites,0.7964852,b39c84bc0: pep8 fixes,,1
1523,fix mesabuild by correctly setting environ,0.54724693,[#7262]: RecycleGridLayout : Fix layout when number of widgets match number of columns,,0
1524,Fix all places that forward kwargs that are not properties.,0.5883809,5393: Forward kwargs to config parser.,,0
1525,Added 'remove_from_cache' method to Image class.,0.58112794,[#6947]: Image: Remove 'img_gif' entry from image_libs,,0
1526,Cleanups and adding _TEST options,0.63349545,[#7513]: Tests: Latest pyinstaller includes fixes for tests,Make kivy.graphics.instructions.Callback available from within Kv lan…,0
1527,doc: revised uix/listview.py,0.7108443,e029bed41: Doc: tweak to uix/spinner.py docs,,1
1528,Add Linux AArch64 wheel build support,0.94674194,[#7769]: Add Linux AArch64 wheel build support,,1
1529,pep8 fixes for kivy/uix/relativelayout.py,0.7061151,[#6670]: Dependencies: Fix CI PyPI upload and pin to latest kivy_deps versions.,,1
1530,Merge pull request #4375 from wsmith-nwfsc/fix_logger_permerror,0.5590775,[#7409]: Window: Fix logging message,,0
1531,Merge pull request #6570 from kivy/akshayaurora-patch-1,0.5641979,[#6485]: Doc: Fix KIVY_EVENTLOOP doc,,0
1532,fix contributing guide in README.md,0.67222726,[#7757]: Update README.md,Make relationship between Kivy and Python more explicit and obvious,0
1533,gstplayer: fix invalid size passed when we have a row stride (width * 3 not a multiple of 4). Closes  #2722,0.70186853,"[#6179]: window: fix multiple resize sent, and always sent the GL size, never …",,1
1534,Doc: Add missing end quote,0.66971195,[#7359]: Fix first doc line being ignored,,0
1535,Initial commit for pure python gif loading,0.49012393,[#7176]: Dev: Add pre-commit.com framework hooks,,0
1536,fix ... and remove (-).,0.5271138,[#7771]: Explain the '--' separator for option parsing.,,0
1537,Method to retrieve the matrix,0.52554166,[#5957]: Fix matrix transformation for orthographic projection,,0
1538,Fix Instruction.reload() definition,0.54646033,[#6031]: rewriting of installation instructions,,0
1539,fix pep8 problems except for line 33 import,0.78256774,[#7147]: PEP8: Fix PEP8 issues,,1
1540,Merge pull request #2352 from matham/python-temp,0.495786,[#6330]: Create changelog_parser.py,,0
1541,Allow install on 32bit MacOSX ,0.6380951,[#5912]: OS X to macOS in README,,0
1542,doc: start with fleshing out lib docs,0.6922877,Docs,,0
1543,Merge pull request #520 from geojeff/scatter_docs,0.57076097,"2ad58a9a0: Doc: cleanup, added doc strign for RecycleLayout to make linkable",We will be using a separate kivy.deps.Gstreamer wheel to enable Media handling,0
1544,doc: fixed args_converter link in uix/listview.py,0.60370815,e029bed41: Doc: tweak to uix/spinner.py docs,Adding surrounding spaces to operators,0
1545,Remove overlapping caption in ActionBar example,0.5387972,[#7129]: TabbedPanel: Stop tab buttons from scrolling around,Removed \ style,0
1546,pep8 fixes for kivy/core/gl/init.py,0.72151244,[#6681]: CI: Switch to flake8 and fix PEP8 issues,,1
1547,dictadapter: fix unit tests related to it. ref #1972,0.7062993,5368: Unittesting features,add missing mapping for numpaddecimal,1
1548,"doc: resizing must be disabled to hide the resizing border, fixes #2616",0.63314694,333f15845: Doc: Fix Mesh docstring (#5806),,0
1549,kivy: prioritize sdl2 over pygame. Refs #2845,0.69280905,our other providers. If there are any reasons why Pygame is used instead of SDL2 please let,Update documentation for Clock.triggered decorator,0
1550,Merge pull request #2241 from bionoid/settingsdocs,0.5892017,"2ad58a9a0: Doc: cleanup, added doc strign for RecycleLayout to make linkable",Docs: Update for Python 3.7,0
1551,opengl: ensure the gl provider is imported before window creation,0.7115169,[#6384]: Window: Allow window providers to indicate which gl backends they are compatible with,Add ImageLoader test case,1
1552,Use almost equal for float assert.,0.4423511,"[#6963]: Doc: Correct comments to use proportion, not percent",,0
1553,window: doc typo,0.85125434,[#5900]: : fix typo in window docs,,1
1554,EventLoopBase: Remove provider from auto-remove list.,0.9589306,[#7505]: EventLoopBase: Remove provider from auto-remove list,,1
1555,:UIX:Widget: Added support for event binding through kwargs,0.6059042,"[#6257]: A new KV-Python integration event that fires when all the KV rules of the widget has been applied, on_kv_post, has been added to the Widget class. This event fires for a widget when all the KV rules it participates in has been applied and ids has been initialized. Binding to this event will let you execute code for your widget without having to schedule the code for the next clock cycle.",,0
1556,Update .travis.yml,0.82531154,3d41f1da1: Update .travis.yml,Document the data parameter for add_json_panel(),1
1557,"extensions: Don't install new extensions when kivy is imported, but the first time that an extension is loaded",0.56401277,[#6774]: Install: Build the extensions in parallel if the options has not been set,fixes #5847 The data parameter was undocumented.,0
1558,add ColorPicker and NumPad widgets from chaosbuffalolabs (thanks!),0.64022285,Colorpicker,,0
1559,"cython: fixes for recent cython 0.19, we need to be explicit about what string encoding we are using.",0.70994604,[#5960]: Fix Cython properties syntax,,1
1560,doc: fix pyinstaller instructions for Windows,0.72600424,[#5951]: Add a warning about support for pyenchant on windows,fix #5815 uncomplete node unselection in treeview,1
1561,Update license year,0.91055906,[#7764]: Update license year,,1
1562,urlrequest: fix documentation on body/headers,0.57173073,5421: Fix host/port handling in UrlRequest,,0
1563,Merge pull request #4665 from inclement/sdl2_softinput_mode,0.49535072,[#6092]: Fix sdl close inconsistencies. closes #4194,fix osx wheels,0
1564,Simplified second effectwidget example,0.51528025,Widgets,,0
1565,Merge pull request #1609 from voen/patch-2,0.4579252,[#6062]: Activating Open Collective,,0
1566,Docs: logging level can be set to trace also (#5110),0.725922,[#6821]: Doc: Expand on the current logger docs,fix issues with disabled aliasproperty,1
1567,Merge pull request #5856 from pythonic64/fix_alias_property_to_use_cached_value,0.61203855,[#7749]: collections fix for python 3.10,,0
1568,Merge pull request #3709 from ngoonee/patch-6,0.48690128,[#7676]: Bump support-request to v2. Previous integration has been shut down.,,0
1569,remove stylereport from phony targets,0.5418427,[#5970]: fix styles from latests PR,,0
1570,Add NYI error for py3 twisted,0.70355546,5026: Update Twisted Framework Example to Py3,Add 'on_pre_open' and 'on_pre_dismiss' events to ModalView,1
1571,window_x11: implement get_window_info(),0.9307865,5576: window_x11: implement get_window_info(),"fixes #5838 disabled alias property wasn't saving disabled state when moving a widget from one parent to another, this was notably visible in RecycleView. Also, part of the fix required to fix AliasProperty's dispatch method to dispatch the correct value.",1
1572,doc fix,0.8090786,Docs,Docs: Remove py34 substitutions in nightly lists,1
1573,Vbo: fix invalid allocation of memory for vertices index (buffer usage),0.5346204,[#6458]: Core: Fix memory leaks by cleaning up after resources,"In addition to previously merged #5839 the substitutions for the no longer available py34 wheels have to be removed from the lists, too.",0
1574,remove StackLayout workarounds,0.60470104,[#6403]: CI: Remove osx workarounds as it breaks the build.,Docs: Fix Windows nightly wheel links,0
1575,clarify a little the metrics paragraph in guide2/widgets,0.55552936,[#6656]: Wheel: Don't package examples in the wheel,"Versions in the URL were still pointing to 1.10.1.dev0; updated to 1.11.0.dev0 Removed links for py3.4 wheels, as they're not being built by AppVeyor anymore",0
1576,pep8: checker: don't check the gl header generation script,0.57105625,[#6256]: Set cookie header workaround,carousel - update add_widget with 'canvas' parameter,0
1577,Small tweaks to gettingstarted/intro.rst,0.6500677,5564: Update basic.rst,fix syntax table for emacs kivy-mode,0
1578,Ensure that type 'list' is always returned for property 'norm_image_size' of Image class.,0.4377681,"[#7328]: Added documentation for RecycleView viewclass statefullness,  including a warning, context paragraph, and minimal example",,0
1579,Document the dataparameter for add_json_panel(),0.95178294,[#5848]: Document the data parameter for add_json_panel(),Fix missing requirements for Python 3.6 64bit,1
1580,Update widgets.rst,0.67277765,5522: widget's,,0
1581,"doc: fix the app lifecycle image: bring back the svg into the source/images, and use the png version.",0.60656273,[#6194]: imageio: fix jpg/png saving,"sdist might need to be first, but without deps it will fail on missing Cython, thus no wheels for 3.6 64b",0
1582,.gitignore - ignore generated gallery files,0.6848079,[#6947]: Image: Remove 'img_gif' entry from image_libs,Docs: Add note about not yet available py3.7 packages,0
1583,"inspector: fix shortcut, was using the real key number instead of the scancode -> if the user keyboard layout changed, ctrl+e wasnt working",0.64809656,[#6607]: Window: Fix SDL Keycode Typo,,0
1584,text_pango: Fix typo + cleanup span_attrs,0.6201024,[#6641]: Doc: Fix TextInput typos cursor row/col,automate .app/dmg creatio for both python2 and 3 on osx,0
1585,TabbedPanel: introduce current_tab property,0.78794736,Tabbedpanel,"to include it in packaging, since setup.py now requires it",1
1586,Let Layout.add_widget use the canvas argument,0.94572866,5715: Let Layout.add_widget use the canvas argument,,1
1587,doc: remove repetition. closes #1424,0.6437762,[#7240]: Docs: Re-write install docs.,,0
1588,fixed shebang line again,0.63809633,[#6247]: Fixes broken lines vertices,closes #5571 Credits to @link,0
1589,doc: update android packaging for usage with android sdk rev14. #294,0.63711023,242beb39a: Update android virtual machine documentation,,0
1590,Merge pull request #2883 from thopiekar/master,0.5151192,58b9685da: @triggered: add cancel method,Removed checkbox doc info about colours outside 0-1 range,0
1591,fix docs typo,0.8659991,[#5900]: : fix typo in window docs,"Drop support for py3.3, which is EOL",1
1592,fix error message about number of stencils thanks zeddy,0.7123257,1aa431539: Fix stencil's documentation,,1
1593,Document TextInput filtering.,0.6895349,Textinput,"Python 3.3 has reached end of life (since 2017-09-29), see: link/ link",0
1594,Better docs on uninstall_twisted_reactor(),0.6246718,5285: fix install_twisted_reactor for python3 (_threadedselect is now inclu…,AsyncImage test fix for Windows py2.7,0
1595,fix kivycatalog reload issue,0.67499995,[#6485]: Doc: Fix KIVY_EVENTLOOP doc,Increase timeout/sleep to increase test robustness,0
1596,Delete requirements.txt,0.49377978,[#7300]: Logger: Remove refactoring artifact,Replace symlinking with copyfile/remove,0
1597,"screenmanager: add documentation for ScreenManager, SwapTransition, SlideTransition",0.77234566,[#7032]: ScreenManager: Fix typo in SlideTransition,Update Cython to 0.28.3,1
1598,Merge pull request #3330 from kived/clipboard-xclip,0.568019,[#6743]: Clipboard: xclip less verbose Kivy startup,,0
1599,Initial knspace implementation.,0.52285254,Kv-lang,,0
1600,Merge pull request #1459 from eulerreich/minor_code_fixes,0.5137404,[#7432]: Docs: Fix codespell found typos,Improve Makefile debug configuration,0
1601,sdl: fix swap window + add textinput event,0.74633163,87897c489: Add on_textedit event to SDL2 Window (#5597),,1
1602,Fix unicode image source in Python 2,0.68161803,[#6194]: imageio: fix jpg/png saving,,0
1603,doc: added explanation of the Image.texture,0.7217354,Image,,1
1604,core:_text_sdl2 fix for python3,0.5971408,[#6351]: Core: Drop Python 2 support.,,0
1605,"Changed an 'if not X' to 'if X is None', to be explicit",0.44135177,c5eb87974: Docs: removed the 'None' default value as it is actualy '',,0
1606,Fix filechooseer doc,0.7575287,Filechooser,,1
1607,Allow negative values in textinput with filters.,0.90166926,5379: Allow negative values in textinput with filters.,,1
1608,"very basic scrollview.  still need to add smoothing and make ScrollPlane, whcih is liekScatterPlane but allows scrolling when finger touch moved right away, instead of always let childwidget handle teh event",0.72875726,[#7196]: ScrollView: fix jumping to bottom when using scrollwheel.,,1
1609,UIX: TextInput fix typo and command for undo for bkspc closes #664,0.6315898,[#6641]: Doc: Fix TextInput typos cursor row/col,,0
1610,Add PEP8 styleguide checker.,0.57273823,[#6681]: CI: Switch to flake8 and fix PEP8 issues,Fix wheel building [build wheel],0
1611,Made SettingsString textinput scale independent,0.6369142,Textinput,Fix wheel building [build wheel],0
1612,Fix wheel building on all platforms (#5811),0.96476114,8167ff410: Fix wheel building on all platforms (#5812),"Update Cython version information for v1.10.1 v1.10.1 has Cython==0.28.2 Added the |cython_install| variable in some places Replaced the outdated information in guide/basic.rst Made sure the list in deps-cython.rst matches the table in   installation-linux.rst Match version tables; |cython_install| everywhere The version table adjustment wasn't included previously, fixed here. It was decided to replace it with |cython_install| variable everywhere",1
1613,working commit - tested with xinput xbox-like usb logitech pad. reads axis correctly,0.4376865,5346: Add unittest for ActionBar,,0
1614,"Cleared, updated and clarified buildozer packaging",0.6310744,ac0d28f1f: Reorder osx packaging methods,,0
1615,Merge branch 'master' of link into mpad-master,0.4412299,"2ad58a9a0: Doc: cleanup, added doc strign for RecycleLayout to make linkable","This reverts commit d0c83d7bb7cf16034f8ae2f7816116cb1f46c18b, reversing changes made to 333f1584572e7926eafe2b99109e459df84e0b0a.",0
1616,Video documentation and fixes,0.7361475,Video,"create C source in sdist, so cython is not needed for build",1
1617,texture: prevent documentation and allocation of default value for some methods,0.59979415,[#6000]: : Prevent enabling vertex attribute that are not in the shader,,0
1618,doc: revisions to graphics/vertex.pyx,0.69265133,Graphics,,0
1619,ios: update ios packaging documentation,0.58937573,[#6868]: Doc: iOS - migrates to the new install procedure,,0
1620,doc: fix indentation for pdf generation,0.65004754,[#7358]: Doc: Fix doc code formatting,,0
1621,Merge pull request #2292 from kived/touch-grab-weakref,0.502025,[#6643]: PyInstaller: List kivy.weakmethod because pyinstaller doesn't see into cython files,,0
1622,Using pdf target in doc/Makefile directly,0.5484904,"[#7366]: Docs: use print() in docs, comment and generated code",,0
1623,updated import statements,0.6484575,[#7517]: Core: Use importlib's import for compatibility with patching,closes #5792,0
1624,fixed formatting of input factory,0.54972816,Configuration,"Fix GPL address (#5772) Replace showcase icons with Open Iconic The icon set Open Iconic is licensed under MIT unlike the previous   ones, which are CC-BY-NC",0
1625,Merge pull request #1428 from kivy/popup_title_color,0.53062725,5961169c5: add versionadded tag for KIVY_BCM_DISPMANX_LAYER,"""<"" and "">"" were considered part of symbols, but are now punctuation. This means selecting the symbol-at-point will now correctly select ""Foo"" instead of """". ""_"" was part of a word, but is now part of a symbol. This means you can move by word inside of camel_case symbols, like in other emacs modes.",0
1626,Makes Windows DPI aware of scale changes (#8058),0.6897077,[#7293]: Properties: Add dynamic screen density/dpi support,--cython-gdb  enables the cygdb command -Og           recommended optimisation flag for debugging see: link link,0
1627,add lang documentation in the new doc.,0.6856154,[#6927]: Doc: Improvements to kv lang docs,Update extensions for ImageLoaderPIL,0
1628,Merge pull request #4340 from KeyWeeUsr/docs_redboxes,0.56778055,"2ad58a9a0: Doc: cleanup, added doc strign for RecycleLayout to make linkable",,0
1629,No need to explicitly register subclasses of Widget in Kivy 1.5,0.68712586,[#6290]: Widget: Fix signature of add/remove/clear_widget in subclasses to be consistent with base class.,,0
1630,Merge link into uix-textinput_undoredo,0.5873796,Textinput,replace vendored lib/OSC and lib/oscAPI with oscpy,0
1631,Add pos_hint to tracking.,0.6103811,[#6565]: Test: Add ability to specify offset from widget pos,,0
1632,Fix model center not syncing with window center.,0.6042006,[#6433]: Window: Center cache problem on MacOS,,0
1633,fix error with py3 results returning wrong,0.6738239,b7906e745: Fix py2/py3 iteritems (#5194),add a info logging at import time if oscpy seems to be missing,0
1634,remove _is_desktop class attribute from WindowBase,0.54650664,"[#7770]: WindowBase: Update bind list of properties: system_size, size, width, height and center",,0
1635,text_pango: Add public APIs + misc cleanup/bugfix,0.5594794,[#5962]: Pango + fontconfig/freetype2 text provider,,0
1636,doc: added links to uix/listview.py docs,0.71459615,e029bed41: Doc: tweak to uix/spinner.py docs,"Fixes #5632, typo of col instead of row.",1
1637,Merge pull request #1443 from eventh/patch-1,0.5545471,[#7658]: Feature: EventManagerBase,,0
1638,fix doc syntax error for relativelayout,0.67550504,[#7222]: Docs: minor typo fix in layout docs,,0
1639,uix:TabbedPanel switch to previous tab if touched tab is removed before we,0.7703373,[#7129]: TabbedPanel: Stop tab buttons from scrolling around,,1
1640,Update test_uix_textinput.py,0.7021282,[#7513]: Tests: Latest pyinstaller includes fixes for tests,,1
1641,Normalize version (#4949),0.5886768,[#5910]: Versioned docs,,0
1642,uix:carousel introduce load_slide method to animate to the provided,0.56782275,[#6362]: Carousel: Let 'Carousel._curr_slide()' prepare for the situation where 'index' is None,Add wheel generation support for osx and linux.,0
1643,doc: revisions to graphics/vertex_instructions_line.pxi,0.694216,Graphics,,0
1644,Change callbacks list to use a linked list instead.,0.5461688,Full listing of changes by section (with pull request id when there was ,,0
1645,Added myself as plyer mentor,0.33854574,"Terje Skjaeveland, Alexander Taylor, Joseph Kogut, Zachary Spector, ",,0
1646,Merge pull request #868 from luuvish/master,0.46998975,[#6323]: Loader: User agent was not correctly resolved.,reasons in  #5647,0
1647,Update kivy/core/audio/audio_sdl.pyx,0.62754667,"If you're not upgrading Kivy, please make sure to pin your kivy.deps.xxx==x.y.z dependencies to the versions that was on pypi when your Kivy was released so that you don't get newer incompatible dependencies.",,0
1648,Compare values to prevent garbage,0.4754523,[#6223]: Fix handling None values in DictProperty and ListProperty,Copy README.md to long_description,0
1649,doc :added links to kv lang and the kivy widget,0.762334,[#6217]: add a few kv examples to widget docs,Fix #5761 AsyncImage reload() doesn't invalidate Loader Cache,1
1650,label: the initial font_name assignment is not using resource_find(). fix to use it now.,0.55525994,[#6047]: fix misspelling in docs,Add kivy/core/window/window_info.c to .gitignore,0
1651,Ignore key exceptions when binding kv rules.,0.51478386,5377: Let dpi formatting exceptions in kv propagate out from cython.,,0
1652,ffpyplayer: render thread and glsl yuv2rgb,0.606876,"[#6152]: HIDInputMotionEventProvider, set thread name",,0
1653,core/image: add save() method on loader and image. Only pygame core provider implement the saving.,0.55982363,[#6165]: Include GStreamer in PyInstaller package,,0
1654,Changed is_down Boolean property to is_open,0.4561699,cf7b55c1b: change opengl ids to unsigned ints,fixes #5761,0
1655,Merge pull request #1451 from Ian-Foote/profiling_doc,0.5140228,[#6969]: Doc: Fix docs for on_dropfile,,0
1656,Fix docs link,0.7450408,[#6399]: Doc: Fix pip link,,1
1657,"doc: stripped out repetition, more concise wording to uix/listview.py",0.6322435,[#7441]: Docs: Fix creating of docs of compoundselection.py,,0
1658,Merge pull request #632 from dekoza/master,0.44935143,[#6323]: Loader: User agent was not correctly resolved.,,0
1659,animation:,0.6577321,Graphics,,0
1660,uix:ToggleButton Behavior make it consistent with ButtonBehavior,0.55298865,5455: Add TextInput cursor blinking control,,0
1661,Adds drag behavior to popup.,0.5358745,[#7793]: WindowBase|WindowSDL: Add drop position for all on_drop_xxx events,,0
1662,fix SmoothLine,0.65676105,[#6247]: Fixes broken lines vertices,,0
1663,ios: setup.py: remove unnecessary includes. isysroot handles all of that,0.5727348,[#5982]: Removed kivy.lib.osc from setup.py packages,,0
1664,+2.7.10&15 > osx wheels & minimize output,0.5984232,[#6570]: CI: Enable Python 3.8 wheel generation for osx,,0
1665,sandbox: add documentation generation + register sandbox,0.48011902,[#6005]: add modules/showborder,"For example if the previous angle was 269 and the new angle is -84, then the current code would rotate the needle in a clockwise direction. This fix would add 360 to -84, so the new angle would be 276, which would result in the correct behaviour of the needle rotating anti-clockwise.",0
1666,Made docutils importing raise a more sensible message.,0.4784967,[#7517]: Core: Use importlib's import for compatibility with patching,The id property is easily confused with the kv language's id mechanism. Deprecate and make it clear that it should not be used.,0
1667,clipboard/paste: dont decode if we are already in unicode,0.63252795,5579: Fix Ctypes Clipboard error with embeded null character,"Remove the dependency on getconf to get LONG_BIT value, in order to improve portability to Linux systems without Glibc and/or getconf.",0
1668,examples/canvas/lines.py Add docstring.,0.5765171,[#7441]: Docs: Fix creating of docs of compoundselection.py,,0
1669,using dot notation ,0.5048822,"5556: Fixed loading fonts with dot in name, fixed spelling in Russisn examle",,0
1670,correctly clear dirty view to prevent them beeing incorrectly reused when data changes.,0.62985206,[#5963]: Fix 5913 recycle view steals data,,0
1671,Adding notice for Wheezy that py3.3 is not officially available,0.7847489,[#5833]: Docs: Add note about not yet available py3.7 packages,,1
1672,"py3: fix platform detection, sys.platform is now ""linux"" on python3.3.",0.6185875,5392: Fix setup.py under python2,"PPA examples package is named kivy-examples, not python-kivy-examples Recommended Cython version for v1.10.0 is 0.25.2 as specified in   setup.py & deps-cython.rst.  1.10.1 has not been released yet.",0
1673,Evened out docs for examples.,0.7333261,Docs,,1
1674,doc: lot of fixes to make cython class look like python documentation. Closes #17,0.6414528,86b6e19d8: Doc: tweaks to cython version installation instructions,Add canvas argument to FloatLayout.add_widget,0
1675,Merge pull request #4694 from KeyWeeUsr/msvc_instr,0.47119427,[#5925]: Fix Doc 'Input Management',,0
1676,Updated todo list. Improved comments.,0.64870864,Highlighted changes:,,0
1677,text: fix invalid initialization of CoreLabel when using text_size. Normalize everything (size/usersize) to text_size in Core Label. Closes #226,0.5623827,[#7622]: Fixes TextInput cursor issues when resizing/scrolling,,0
1678,app: fix invalid configuration filename >_<,0.6333935,[#6095]: Changed the Android version to use App.user_data_dir for the configuration and added a missing dot to the config file name.,use rvm stable now use get-pip to get a working pip on osx use gpg2 instead of gpg for more reliability,0
1679,fix basic drawing,0.6783303,5433: Add simple guide for GraphicUnitTest,"the root cause of the issue hasn't been identified but: the render() call blocks, apparently waiting for a window flip event it's been introduced by commit be1ce, which prevents adding a widget   to a window if it already has a parent. checking in inspector if it already has a parent before adding it to   window doesn't seem to fix the issue. see #5645 ##5646 #5658",0
1680,ensure Spinner text is updated when text_autoupdate changes,0.51291794,5339: Rewrite ActionGroup from Spinner to Button+DropDown,,0
1681,Revisit of the Windows installation instructions (#6712),0.9390906,[#6712]: Doc: Revisit of the Windows installation instructions,Updated minimum cython version,1
1682,Reorder StackLayout padding property.,0.52268314,ac0d28f1f: Reorder osx packaging methods,,0
1683,Fixed multiprocessing.freeze_support(),0.5041426,5389: Don t drop SDL_Dropfile event while in pause #5388,,0
1684,Show how to install sphinx in Windows.,0.60933256,[#7766]: Add support for older Sphinx versions,,0
1685,layouts: pass to remove minimum size. layout are not using it anymore cause its breaking nested layout in some unresolvable case. make it simpler.,0.5672511,[#6283]: Limit live resize to desktop,,0
1686,Making it compatible with py27 and py33,0.6682342,5026: Update Twisted Framework Example to Py3,as suggested by Idamas in #5692 closes #5692,0
1687,docstring revision,0.68589395,Docs,,0
1688,"core:window_sdl2 fix wW duplication of chars when using shift,",0.5631634,[#7299]: Window: Handle DPI Windows messages until SDL2 handles them,The required file system manipulations for an alternate location installation can be ambiguous.  More details added.,0
1689,mouse: strip all the argument to ensure that a space doesnt break anything. closes #1022,0.5329229,[#7389]: Mouse: Fix mouse being offset by 2 pixels vertically,This commit addresses the problem of not being able to stop AccordionItem collapse animation which reads multiple AccordionItem being expanded simultaneously on multi-touch devices on specific situation. (E.g.> tap on multiple items at the same time),0
1690,Merge pull request #1420 from prtksxna/documentation-typos,0.5242402,c07f97179: Docs: Fetch cython version from setup.py (#5302),,0
1691,small fixes in guide2/lang,0.5685953,5240: Settings in example are faulty,,0
1692,Added initial set for fruit_name in DetailView of examples.,0.59772325,24647bd9c: Doc: added heirarchical namespacing to treeview items,Add on_textrdit event Add on_textedit event Add TextEdit Event Add on_textedit sample,0
1693,TUIO: Fix the fix that was supposed to fix a stylefix-introduced error,0.54393685,[#6641]: Doc: Fix TextInput typos cursor row/col,This is pretty much the same as #5715 but for BoxLayout. I looked through the other Layout subclasses apart from in the examples and this seems like the only remaining one with a custom add_widget that didn't take canvas.,0
1694,support canvas.after,0.6047485,5715: Let Layout.add_widget use the canvas argument,This is pretty much the same as #5715 but for BoxLayout. I looked through the other Layout subclasses apart from in the examples and this seems like the only remaining one with a custom add_widget that didn't take canvas.,0
1695,Removed python version specification from buildozer install,0.95870084,[#6130]: Removed python version specification from buildozer install,,1
1696,doc: revisions to uix/behavior.py,0.7187263,e029bed41: Doc: tweak to uix/spinner.py docs,,1
1697,Merge pull request #5328 from inclement/fix_cython_0.26,0.6075711,5328: Fix build with cython 0.26,Let Layout.add_widget use the canvas argument,0
1698,doc: spelling correction to core/window/init.py,0.80308366,3d243629f: Doc: petty grammar tweaks to kicy/core/window/init.py,Fixed format string mistake in Error Message,1
1699,make kivy-mode.el package.el compatible,0.62623006,"Kivy can now be installed into your Virtual Environment on Windows, Linux, OSX, and RPi simply with:",,0
1700,Adding debian/* files. Closes #927,0.62971807,0cc3a9812: Update debian installation doc,"Everything in the title - python -m kivy.atlas will not work if we use ""use-path"" without --",0
1701,add note in documentation about undo and redo shortcuts,0.6242083,[#6309]: Fix TextInput shortcuts,fixes #4214,0
1702,Make Widget(val=val) higher properity then setting val in kv if val is not a bound rule.,0.59840626,"Similarly, a new apply_class_lang_rules method was added to Widget that is called in order to apply the KV rules of that widget class. Inheriting and overwriting that method will give you the oppertunity to execute code before any KV rules are applied.",,0
1703,add warning experimental widget,0.6867238,[#7502]: MultitouchSimulatorTestCase: Don't render widgets in tests,,0
1704,Make feedback link interactive - link to contributing,0.52794504,link,,0
1705,Improved class names,0.4849066,5372: test_video.py: Fix misleading class name,,0
1706,Add links for nightly wheels,0.6655119,[#5839]: Docs: Fix Windows nightly wheel links,Check for activation before attaching to window. references #5645,0
1707,doc: corrected versionchanged spacing in uix/scrollview.py,0.61457235,51d172500: Doc: corrected typo in recycleview layout docs,,0
1708,core:Window introduce a keyboard_height property,0.6093116,"[#7770]: WindowBase: Update bind list of properties: system_size, size, width, height and center",While debugging a issue with creating a Kivy exe using PyInstaller I found this bug where it adds the 's' to file names in the error message.,0
1709,Merge pull request #2484 from kivy/check_fixs,0.6540526,[#6485]: Doc: Fix KIVY_EVENTLOOP doc,,0
1710,EffectWidget: Implemented basic fbo effect stack,0.53458,5664: Fixes renderbuffer leaking when creating Fbo,,0
1711,uix:TextInput introduction of use_bubble property closes #1100,0.71048117,[#6542]: TextInput: Fixes TextInput Bubble from diseappering immediately after it appears,,1
1712,doc: revisison to treeview.py (2),0.7672287,Treeview,,1
1713,Initial import of new multistroke recognizer and demo app,0.592256,[#7502]: MultitouchSimulatorTestCase: Don't render widgets in tests,PiCamera-based camera provider for Raspberry Pi,0
1714,doc: revisions to resources.py,0.685251,[#7441]: Docs: Fix creating of docs of compoundselection.py,Docs: Add warning about using Texture before application start,0
1715,:q!,0.56963915,--,,0
1716,"Remove setuptools usage. Since we are using Makefile to launch nosetests, no need to have integration in our setup, and that make tihngs easied for embed python.",0.62331283,[#6990]: Installation: Make setuptools use its local distutils,,0
1717,xml.etree.cElementTree and tesselator modules are needed for pyinstaller hook,0.5726925,[#6642]: Install: Switch to using pyproject.toml and setup.cfg for metadata,,0
1718,button: add text property,0.59481514,Textinput,,0
1719,Merge pull request #5116 from wvlia5/patch-1,0.50126636,[#7676]: Bump support-request to v2. Previous integration has been shut down.,,0
1720,Don't scroll on bar when there is no bar.,0.65202546,[#7457]: ScrollView: Fix for scroll bar areas blocking clicks when scroll is disabled with overscroll,,0
1721,"minimal support of percent units, using viewbox size",0.63214755,"[#7353]: RecycleLayout: Allow setting x, y sizing of views independently",,0
1722,Add apply_rules to BuilderBase,0.59514236,[#6005]: add modules/showborder,Fixes renderbuffer leaking when creating Fbo,0
