Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
640,Update index.blade.php,0.47859052,Updated documentation,,0
641,Add keyframes as utilities instead of base,0.7520659,      keyframes: {,"Replace chalk with picocolors Already used in latest postcss, autoprefixer and browserslist versions. See link Update dim function Co-authored-by: Brad Cornes bradlc41@gmail.com",1
642,Refactored the CLI build process to use configuration object instead of many arguments.,0.6157389,Add --no-autoprefixer option to CLI build command (#584),Split box shadows on top-level commas only Update changelog,0
643,Merge pull request #1158 from tailwindcss/dependabot/npm_and_yarn/master/babel/preset-env-7.6.3,0.6206684,@tailwind utilities;,Preserve source maps for @apply Overwrite the source for all cloned descendants Preserve source maps when expanding defaults Verify that source maps are correctly generated Update changelog,0
644,Make it possible to enable caretColor and content core plugins in AOT mode (#4548),0.6653871,These are customizable using the caretColor key in the theme section of your tailwind.config.js file.,Allow default ring color to be a function Update changelog,0
645,Merge pull request #775 from CvX/lazy-extend,0.5244565,Support lazy evaluation in theme.extend: #775 ,Recursively collapse adjacent rules Update changelog,0
646,add armv7 to build-cli.yml (#9460),0.72306865,Add standalone CLI build for 64-bit Windows on ARM (node16-win-arm64) (#10001),Prevent nesting plugin from breaking other plugins This uses a private API but it’s the only solution we have right now. It’s guarded to hopefully be less breaking if the API disappears. Update changelog,1
647,Update issue templates,0.6515553,Skip raw PurgeCSS sources when registering template dependencies (#4542),,0
648,Merge branch 'spiltcoffee-variant-fix',0.5677787,Merge plugins when merging config with preset (#2561,,0
649,Clean up changelog,0.57386637,Cleanup unused variantOrder (#9829),,0
650,Don’t reorder webkit scrollbar pseudo elements (#9991),0.99999976,Don’t reorder webkit scrollbar pseudo elements (#9991),,1
651,Delete class that doesn't even work,0.58897364,"Fix issue where classes in escaped strings (like class=\""block\"") weren't extracted properly for purging (#2364)",implement getSortOrder instead of sortClassList rename getSortOrder to getClassOrder update changelog,0
652,Merge pull request #1114 from tailwindcss/dependabot/npm_and_yarn/master/babel/cli-7.6.0,0.64645493,Add standalone tailwindcss CLI (#6506),This would be better as a symbol but the stringy-ness of class candidates is fairly well baked into assumptions across the codebase. Using new String with a well placed check seems to solve the problem.,0
653,Improve data type analyses for arbitrary values (#9320),0.9914839,Improve data type analysis for arbitrary values (#9320),Support arbitrary values + calc + theme with quotes Update changelog,1
654,Merge pull request #138 from mattstauffer/subtitle-yaml,0.49670202,"Support deep merging of objects under extend (#2679, #2700)",Support functions in pseudo variant list Remove text/border/bg color from :visited Update changelog,0
655,0.7.1,0.6179112,Upgrade to postcss-nested v6.0 (#9546),,0
656,Fix formatting empty root,0.4495775,"Remove clearfix utility, recommend flow-root instead (#2766)",,0
657,Get tests passing with updated dependencies,0.60537887,Update our PostCSS related dependencies (#618),,0
658,Merge pull request #174 from kfirba/master,0.47957182,Make it possible to access your fully merged config file in JS (#877),,0
659,Keep borders category closed on border radius page,0.6415609,Divide border styles,,0
660,Tweak orange alert text color,0.6766587,"-     textColor: colors,","Temporarily move postcss to dependencies This is unfortunate but upgrading postcss-js caused postcss to not be installed at all. This is fine except in this case of NPM <= 6 when running npx tailwindcss init, or yarn v1, or npm 7/8 with legacy peer deps behavior and doing a similar thing. Deduping will still allow the user to install postcss and upgrade it and Tailwind CSS will pick it up. A more permanent solution may involve hijacking require or something similar. Update changelog",0
661,Add tests for all the new scenarios @apply now supports,0.6085288,@apply works with everything now,,0
662,Improve color palette styling,0.89443386,Default color palette tweaks,,1
663,Merge pull request #650 from tailwindcss/preflight-plugin,0.700222,Alias tailwind bin to tailwindcss (link),Move prettier plugin to dev dependencies Update changelog,1
664,Use minmax to ensure default grid columns are always equal width,0.680388,Increase precision of percentage width values to avoid 1px rounding issues in grid layouts (#961),,0
665,Merge branch 'master' into cleanup_text_styles,0.49882948,"| textStyle | fontStyle, fontSmoothing, textDecoration, textTransform |",,0
666,Improve accessibility story for custom focus styles (#2460),0.6844282,Improve accessibility of default link focus styles in Firefox (#5082),"add prettier-plugin-tailwindcss This will use the prettier plugin in our tests as well, yay consistency! ensure that both group and peer can't be used in @apply This was only configured for group expose sortClassList on the context This function will be used by the prettier-plugin-tailwindcss plugin, this way the sorting happens within Tailwind CSS itself adn the prettier-plugin-tailwindcss plugin doesn't have to use internal / private APIs. The signature looks like this: ts function sortClassList(classes: string[]): string[] E.g.: js let sortedClasses = context.sortClassList(['p-1', 'm-1', 'container']) update changelog add sort test for utilities with the important modifier e.g.: !p-4",0
667,"Add scaffolding for future/experimental flags, with WIP new color palette as example",0.6151365,Add future flag to disable color opacity utility plugins (#9088),,0
668,Update eslint to version 7.28.0,0.79684496,Update esbuild to v17 (#10368),,1
669,Fix grammer issue,0.60066575,Fix bug in the new font-variant-numeric utilities which broke the whole rule,,0
670,Update priority order to (from the highest): active-hover-focus,0.539052,"// Generate base, responsive, hover, and focus versions",,0
671,Update jest to version 27.5.1,0.58885884,"Note: Some things have changed in later beta releases. If you are upgrading to the latest beta and not specifically to beta.1, follow the upgrade guide that's in the documentation: link","Add failing tests for negative utility detection We're not generating them properly in all cases, when using at-apply we sometimes crash, and safelisting doesn't currently work as expected. Refactor Generate utilities for negatives before and after the prefix Properly detect negative utilities with prefixes in the safelist Refactor test a bit Add class list tests Update changelog",0
672,Bump lodash from 4.17.11 to 4.17.13,0.58577853,"Bumps node dependency to 8.9.0 so we can keep our default config file clean, 6.9.0 is EOL next month anyways",Use less hacky fix for urls detected as custom properties Add more test cases Update changelog,0
673,Update eslint to version 8.27.0,0.80021113,Update esbuild to v17 (#10368),,1
674,Merge pull request #699 from tailwindcss/extend-spacing,0.6433538,Alias tailwind bin to tailwindcss (link),,0
675,Update @tailwindcss/aspect-ratio to version 0.2.1,0.8126987,Update Tailwind,,1
676,Update postcss to version 8.4.16,0.86569947,~~Upgrade to PostCSS 8.0~~ Reverted for now,,1
677,3.1.4,0.7298645,"      '3': '0.75rem',",,1
678,Allow variants with slashes in the name (#10336),0.9276029,Allow variants with slashes (#10336),,1
679,Update eslint to version 8.11.0,0.79395324,Update esbuild to v17 (#10368),,1
680,Rename flex-no-wrap to flex-nowrap (#2676),0.9999999,Rename flex-no-wrap to flex-nowrap (#2676),Correctly parse shadow lengths without a leading zero Update changelog Fix code style,1
681,Create getProperties to dry utilities,0.58434534,Make all utilities responsive by default (#901),,0
682,Merge pull request #1279 from tailwindcss/dependabot/npm_and_yarn/master/handlebars-4.5.3,0.6198559,Improve types of the tailwindcss/plugin (#8400),,0
683,Update createUtilityPlugin to support generating multiple utilities for a single themeKey,0.64144564,"Every key except options, modules, and plugins should be nested under a new theme key.",,0
684,Changed Variant Generation to apply per selector in a ruleset (fixes #530),0.65227735,Disallow using multiple selectors in arbitrary variants (#10655),,0
685,Add list reset to examples,0.6447983,"| lists | listStylePosition, listStyleType |",,0
686,Rename test to be more clear,0.57645667,Color name changes,"quick fix for incorrect arbitrary properties Turns out that using links like [link] causes arbitrary properties to generate invalid css. This is a very dirty quick fix for this specific case, so we have to fix this properly! update changelog",0
687,Add support for passing a function as the prefix,0.8137715,Add support for using a function to define class prefixes in addition to a simple string (#367),,1
688,Update vite to version 4.3.4,0.61340684,Upgrade guide,"ensure to partition @apply rules generated by addComponents, addUtilities, ... update changelog",0
689,Use configurePlugins when loading core plugins,0.7928906,Add any disabled ~~modules~~ core plugins to corePlugins.,,1
690,Remove per-side border colors,0.8370047,Per-side border color utilities,,1
691,Add prettierignore and ignore the stubs,0.561493,"Add future section to config stubs (#2372, 3090b98)","ensure content files are available in config If you use the cli with the --content option, then we first resolve the config (empty), then add the content to the config. The issue is that this means that the content will be empty when you resolve it initially. This results in a warning in your terminal. Now, we will make sure to merge 2 configs if you have the --content data passed. We will also make sure to override the final config.content.files to whatever you passed in to make sure that this is the same behaviour as before. update changelog",0
692,ensure we expect the correct amount of assertions,0.59534514,Ensure the percentage data type is validated correctly (#8015),,0
693,Merge branch 'master' into nav-example,0.42612502,Enable/disable modules and control which variants are generated for each,,0
694,Remove classCache check,0.6270734,Fix class detection in markdown code fences and slim templates (#8569),,0
695,Update eslint-plugin-prettier to version 3.2.0,0.6914289,Update esbuild to v17 (#10368),,0
696,Improve CSS output in tests to better reflect reality (#10454),0.561947,CSS Transform support (#1272),,0
697,Fix travis issue (missed an opening bracket),0.5040233,Fix issue where container padding not applied when using object syntax (#2353),,0
698,Source backgroundPosition options from config,0.7083676,Background origin utilities,,1
699,Merge pull request #254 from tailwindcss/remove-list-margin,0.672238,Alias tailwind bin to tailwindcss (link),,0
700,Merge pull request #872 from tailwindcss/dependabot/npm_and_yarn/next/eslint-config-prettier-4.2.0,0.6775247,Improve types of the tailwindcss/plugin (#8400),,0
701,"Moved lists utility nearer to the top, so other utilities (padding, margin, etc.) would override;",0.71729434,Move list utilities earlier in stylesheet to allow overriding with spacing utilities (bug fix),,1
702,Make docs config compatible with older versions of node,0.5232503,Fix usage on Node 12.x (b4e637e),ensure that we compile the postcss nesting plugin re-add optional chaining This will allow us to be 100% sure that we can safely call hasOwnProperty in case we get some very strange objects. This will now also be compiled/transpiled by esbuild. import the internal postcss nesting plugin This allows us to work on it without re-compiling while running tests. Just like we do with all other code. update changelog,0
703,Move Composer to the correct location.,0.4440599,Default variant output position can be customized: link,,0
704,"Test making config function optional, refactor to default parameter",0.6016275,  let defaultConfig = require('tailwindcss/defaultConfig')(),,0
705,Remove 3px and 4px stroke widths from default config,0.64637685,Change default text-6xl font-size to 3.75rem instead of 4rem (#2619),"remove optional chaining This breaks on Node versions lower than version 13. Normally we transpile everything, but we currently don't do this for the nesting plugin since it is not really part of the src folder. Will get this fixed in a better way, but for now this is a quick fix to get everything working again! update changelog",0
706,Update cssnano to version 5.0.16,0.6556707,Normalize.css updated to v8.0.0,,0
707,Add shadow-sm,0.9448875,Add shadow-sm utility,,1
708,Update CHANGELOG,0.6986086,Upgrade Guide / Breaking Changes,,0
709,Don't reassign configPath,0.6897701,Don't invoke the default config as a function.,,0
710,Rename completions and remove color information (#5662),0.7165421,"Completely redesign color palette (#2623, 700866c, #2633)",fix: options for nesting / nested plugins add tests to ensure passing options to postcss plugin works Co-authored-by: Robin Malfait malfait.robin@gmail.com,1
711,Merge pull request #1151 from tailwindcss/dependabot/npm_and_yarn/master/autoprefixer-9.6.4,0.6250943,npm install -D tailwindcss@latest,,0
712,Merge pull request #326 from SkaterDad/patch-1,0.4783638,Merge plugins when merging config with preset (#2561,,0
713,Polish matchVariant API (#9313),0.70120466,"Add experimental matchVariant API (#8310, 34fd0fb8)",,1
714,Wrap Tailwind plugins in new plugin to only unwrap config once,0.7352291,"tailwind.plugin(function ({ config, addUtilities, / ... / })) {",,1
715,Use 9999 for both order-first and order-last,0.8383584,Use 9999 and -9999 for order-last and order-first utilities respectively (#906),,1
716,Update colors,0.882246,Default color palette tweaks,,1
717,Merge pull request #46 from tailwindcss/add-scrolling-docs,0.7096521,Add standalone tailwindcss CLI (#6506),This has already been fixed due to another change but wanted to add an explicit test for it,1
718,Add support for hardcore bloat mode with modules: 'all',0.6500611,"modules: 'all',",Partition at rules before building context remove unnecessary logic Update changelog Co-authored-by: Robin Malfait malfait.robin@gmail.com,0
719,Update default border color and placeholder color in preflight (#2633),0.91406417,Move default border color back to preflight (#6926),,1
720,Desaturate dark reds slightly,0.68268365,The darker/darkest variants of most colors have been desaturated slightly so they work better as background colors. See the PR.,,0
721,Bump @babel/node from 7.10.1 to 7.10.3,0.6580634,Drop support for Node 8 and 10 (#2582),,0
722,Allow passing config as lazy-evaluated function,0.5483242,The config function passed to the plugin API now returns the entire config option when invoked with no arguments:,,0
723,Merge pull request #87 from adamwathan/add-key-benefits,0.4839769,New plugins key,,0
724,Use real files for custom transformer test,0.46140748,"Next is transform, which lets you transform content for different file extensions before scanning it for potential class names:",,0
725,3.3.1,0.695412,"      '3': '0.75rem',",,0
726,Add TypeScript types for the tailwind.config.js file (#7891),1.0000001,Add TypeScript types for the tailwind.config.js file (#7891),Co-authored-by: Adam Wathan adam.wathan@gmail.com,1
727,[Oxide] Automatic content detection (#11173),0.5488454,Detect prefixed negative utilities in the safelist (#7295),,0
728,Merge pull request #837 from tailwindcss/dependabot/npm_and_yarn/next/postcss-js-2.0.1,0.65137815,Scaffold new tailwind.config.js files with available future flags commented out (#2379),"partition nodes as soon as possible Time to write another story on @apply... When we write code like this: module Then we create 2 Nodes in our context to keep track of. One has identifier a, the other has identifier b. However, when we have an @apply and it contains multiple declarations/atrules, then we have to split up the (aka partition) node into multiple nodes so that we can guarantee the correct expected sort order. This means that the above example technically looks like this: module If this was your input, then we would still have 1 node for identifier 'a', but we would have 2 nodes for identifier 'b'. As mentioned earlier, this is important to guarantee the correct order, here is an example: css .b {   @apply md:font-bold xl:font-normal; / Here we can sort by our   internal rules. This means that the module comes before module. / } ... however module So to guarantee the order when doing this: css .b {   @apply xl:font-normal;   @apply lg:font-normal; } We also split this up into 2 nodes like this: css .b {   @apply xl:font-normal; } .b {   @apply lg:font-normal; } The tricky part is that now only 1 empty .b node exists in our context because we partitioned the orginal node into multiple nodes and moved the children to the new nodes and because they are new nodes it means that they have a different identity. This partitioning used to happen in the expandApplyAtRules code, but this is a bit too late because the context has already been filled at this time. Instead, we move the code more to the front, as if you wrote those separated blocks yourself. Now the code to inject those nodes into the context happens in a single spot instead of multiple places. Another good part about this is that we have better consistency between each layer because it turns out that these two examples generated different results... css .a {   @apply b; } .b {   @apply uppercase;   color: red; } ... is different compared to: css @tailwind components; @layer components {   .a {     @apply b;   }   .b {     @apply uppercase;     color: red;   } } Even if both a and b are being used in one of your content paths... Yeah.. sigh add more @apply related tests update changelog remove support for basic nesting (leftover) remove leftover todo This has been fixed already",0
729,"Collapse orange/amber/yellow to just two colors, orange and yellow",0.6366287,color,,0
730,Give the whole config access to plugins if needed.,0.8563989,Access entire config object from plugins,,1
731,"Revert ""Update postcss-load-config to version 4.0.1 (#8686)""",0.8089587,~~Upgrade to PostCSS 8.0~~ Reverted for now,,1
732,Swap new utilities and extract components,0.66349304,"The simplest way to make these changes is to just copy the value you were using for the old section (something like ['responsive']) to all of the new sections that replace that section, but if you choose you can also use this as an opportunity to cull generated utilities you don't actually need.",,0
733,Add default shadow outline utility,0.78215134,Add colored box shadow utilities (#5979),"improve extractCandidates When we have a css rule that is defined as .foo, .bar {}, then we will crawl each selector and link it to the same node. This is useful because now our Map looks something like this: js Map(2) { 'foo' => Node {}, 'bar' => Node {} } This allows us to later on @apply foo or @apply bar and we can do a direct lookup for this ""candidate"". When we have css defined as span {}, then we consider this ""non-ondemandable"". This means that we will always inject these rules into the * section and call it a day. However, it could happen that you have something like this: span, .foo {} up until now this was totally fine. It contains a non-ondemandable selector (span) and therefore we injected this into that * section. However, the issue occurs if you now try to @apply foo. Since we had an early return for this use case it didn't endup in our Map from above and now you get an error like: The module class does not exist. If module is a custom class, make sure it is defined within a module directive."" So instead what we will do is keep track whether or not a css rule contains any on-demandable classes. If this is the case then we still generate it always by putting it in that * section. However, we will still register all on-demandable classes in our Map (in this case .foo). This allows us to @apply foo again! update changelog",1
734,Provide fewer default text color utilities,0.76419866,Add text-decoration-color utilities (#5760),,1
735,Source visibility options from config,0.5712621,Background origin utilities,,0
736,Port outline module to plugin,0.75744414,This plugin can be configured in your module file as module:,,1
737,Merge pull request #779 from tailwindcss/dependabot/npm_and_yarn/next/eslint-5.15.2,0.6172693,Scaffold new tailwind.config.js files with available future flags commented out (#2379),,0
738,use Node 16,0.71661824,Fix usage on Node 12.x (b4e637e),,1
739,Update @swc/cli to version 0.1.62,0.69263315,Fancy CLI updates (#554),,0
740,minor tabbing fix,0.55091846,"[tabindex=""-1""]:focus {",,0
741,Add findColor test,0.67268384,let colors = {,ignore content files that don't exist PostCSS CLI will give you a fake file path that ends in /stdin if you are reading from stdin. update changelog,0
742,Update eslint to version 8.9.0,0.78021073,Update esbuild to v17 (#10368),,1
743,"Inherit font on all form controls, not just inputs",0.6609036,"| textStyle | fontStyle, fontSmoothing, textDecoration, textTransform |",,0
744,Improve responsive design example,0.67649853, With responsive variants ,,0
745,Merge pull request #909 from tailwindcss/dependabot/npm_and_yarn/next/fs-extra-8.0.0,0.6592243,Scaffold new tailwind.config.js files with available future flags commented out (#2379),use outputFile instead of direct writeFile This is an improvement we introduced earlier but forgot this part. allow to pipe in data to the CLI add integration tests to validate piping to the CLI update changelog,0
746,Update eslint to version 7.16.0,0.8192033,Update esbuild to v17 (#10368),Emit defaults from apply in css modules Update changelog,1
747,Fix tests,0.54635537,Tools with known incompatibilities include:,,0
748,Switch to proportional spacing scale,0.82808924,Extended spacing scale,"fix(cli): avoid write same output when no changes generalize outputFile This function will check a cache, it will only write the file if: - The modified timestamps changed since last time we wrote something.   This is useful to know if something changed by another tool or   manually without diffing the full file. - The contents changed. further simplify checks Turns out that reading files and comparing them is fairly fast and there is no huge benefit over only using the Stats of the file and keeping track of that information. Thanks @kentcdodds! Co-authored-by: Robin Malfait malfait.robin@gmail.com",1
749,Merge pull request #185 from nothingworksinc/improve-wrap-utilities,0.52928245,Fix variant configuration not being applied to backdropOpacity utilities (#4892),Always include css with apply in context Use let We use it more consistently Remove early return To match the style of the surrounding code Don't return layer directives They do not need to be returned here. If it's needed in the future its easy enough to add it back. Use let Update changelog fix typo And re-format comments Co-authored-by: Jordan Pittman jordan@cryptica.me Co-authored-by: Robin Malfait malfait.robin@gmail.com,0
750,Support alpha values for theme() function (#8416),0.7406353,Detect alpha value in CSS theme() function when using quotes (#8625),,1
751,Update cssnano to version 5.0.8,0.6520647,We've updated our dependency on Normalize.css from 7.0.0 to 8.0.0.,,0
752,"Copy JIT over, tests passing separately, not yet integrated",0.5696777,JIT: Fix @layer rules being mistakenly inserted during incremental rebuilds (#4853)),Improve wording a bit.,0
753,Remove clearfix utility (#2766),0.85158074,"Remove clearfix utility, recommend flow-root instead (#2766)",remove watching context update changelog,1
754,"Don't inherit gradient ""to"" from parent (#8489)",0.90065724,Don't inherit to value from parent gradients (#8489),"improve collapsing of duplicate properties In theory, we don't have to do anything because the browser is smart enough to figure everything out. However, leaving in duplicate properties is not that ideal for file size. Our previous method was pretty simple: if you see a declaration you already saw in this rule, delete the previous one and keep the current one. This works pretty well, but this gets rid of all the declarations with the same property. This is not great for overrides for older browsers. In a perfect world, we can handle this based on your target browser but this is a lot of unnecessary complexity and will slow things down performance wise. Alternative, we improved the solution by being a bit smarter: 1. Delete duplicate declarations that have the same property and value    (this will get rid of exact duplications). 2. Delete declarations with the same property and the same unit. This means that we will reduce this: css .example {   height: 50%;   height: 100px;   height: 20vh;   height: 30%;   height: 50px;   height: 30vh;   transform: var(--value);   transform: var(--value); } To: diff-css   .example { -   height: 50%;    / Another height exists later with a module unit / -   height: 100px;  / Another height exists later with a module unit / -   height: 20vh;   / Another height exists later with a module unit /     height: 30%;     height: 50px;     height: 30vh; -   transform: var(--value); / Value is too complex, but is exactly the same as the one below /     transform: var(--value);   } This will reduce the values that we are 100% sure that can be safely removed. This will still result in some overrides but the browser can handle those for you. Fixes: #6844 update changelog",1
755,Add fit-content utilities for (min/max) height and width (#5638),0.94613016,Add fit-content values for min/max-width/height utilities (#5638),properly detect theme value in arbitrary properties update changelog,1
756,Error when dash is used as custom separator (#4704),0.64471775,Correctly generate negative utilities when dash is before the prefix (#7295),add tests to ensure theme value inside arbitrary values work update changelog,0
757,Fix responsiveness of the customized config component,0.6666197,"By default, responsive variants are generated for each of these new core plugins.","ensure we can use ""special"" characters in modifiers Fixes: #6778 update changelog",0
758,Change visiblity property value to hidden,0.54399467,Use sr-only to hide an element visually without hiding it from screen readers:,only take care of tailwindcss and not tailwind update changelog,0
759,Merge pull request #657 from tailwindcss/customize-default-variant-placement,0.67409027,Replace any instance of @tailwind preflight in your CSS files with @tailwind base:,improve DEBUG flag update changelog,0
760,Add extract-match mixin,0.61699915,Add support for modifiers to matchUtilities (#9541),,0
761,Merge pull request #1161 from tailwindcss/dependabot/npm_and_yarn/master/babel/core-7.6.4,0.6333145,"Add line-clamp utilities from @tailwindcss/line-clamp to core (#10768, #10876, #10862)",,0
762,Revert renaming tracking to letterSpacing,0.7604744,| tracking | letterSpacing |,,1
763,Desaturate dark pinks slightly,0.60385835,"-     backgroundColor: colors,",,0
764,Use compare links for CHANGELOG version links,0.5827916,link,,0
765,Update system font stack to match latest Bootstrap,0.6690527,Modernize default system font stacks (#1711),,0
766,Don't propogate apply !important option to non-apply rules (#2376),0.66097105,Fix issue where !important was stripped from declarations within rules that used @apply with applyComplexClasses (#2376),,0
767,Bump babel-jest from 25.3.0 to 25.4.0,0.6291104,Bump versions for security vulnerabilities (#5924),,0
768,Bump babel-jest from 24.3.1 to 24.4.0,0.63506776,Bump versions for security vulnerabilities (#5924),,0
769,Merge branch 'insanity',0.36809498,Merge extend objects deeply by default (#2679),,0
770,Name responsive font family utilities the same as non-responsive,0.70567083,"For example, if you never use the responsive variants of antialiased or subpixel-antialiased, you could set fontSmoothing to [] while still using ['responsive'] for fontStyle, textDecoration, and textTransform.",,1
771,Merge pull request #1405 from tailwindcss/dependabot/npm_and_yarn/master/babel/core-7.8.6,0.63353884,"Add line-clamp utilities from @tailwindcss/line-clamp to core (#10768, #10876, #10862)",,0
772,0.6.2,0.66593444,Upgrade to postcss-nested v6.0 (#9546),,0
773,Ensure configured font-feature-settings are included in Preflight (#9707),1.0,Ensure configured font-feature-settings are included in Preflight (#9707),,1
774,Update postcss-load-config to version 3.1.4,0.78869855,Upgrade to PostCSS 8 (59aa484),,1
775,Update jest-diff to version 27.2.0,0.49761802,Upgrade Guide / Breaking Changes,,0
776,Update autoprefixer to version 10.2.6,0.8396243,Update autoprefixer dependency (fixes #583),,1
777,Bump @babel/core from 7.8.4 to 7.8.6,0.54910994,Drop support for Node 8 and 10 (#2582),,0
778,Ensure @apply of a rule inside an AtRule works (#6594),1.0,Ensure @apply of a rule inside an AtRule works (#6594),,1
779,"Add pin-none utility, remove width/height from pin",0.78291214,.pin no longer sets width and height to 100%,,1
780,Update plugins to source their config themselves,0.7782228,Allow plugins to add their own config file to be resolved with the user's custom config (#1162),ensure apply of rule inside atrule works If that atrule happens to contain another rule that is technically unrelated. Co-authored-by: Jordan Pittman jordan@cryptica.me update changelog Co-authored-by: Jordan Pittman jordan@cryptica.me,1
781,Reset dialog element styles (#11069),0.6846026,Apply the same default placeholder styling that's applied to inputs to textareas (#119),ensure that strangely used jsx with interpolation gets detected Co-authored-by: Luke Warlow projects@warlow.dev Co-authored-by: Jordan Pittman jordan@cryptica.me update changelog Co-authored-by: Luke Warlow projects@warlow.dev Co-authored-by: Jordan Pittman jordan@cryptica.me,0
782,Update prettier to version 2.2.1,0.6361152,"Please note: This is a pre-release, which means (although I'm not planning on it) these new features could change before the stable version of 1.2.0 is released.",Co-authored-by: Robin Malfait malfait.robin@gmail.com,0
783,npmignore jest folder,0.5569413,Fix CDN files not being published to npm,only generate variants for non-user layers If you have the following css: css @tailwind utilities; .foo {   color: red; } And you HTML looks like this: ```html ``` Then the output should not generate a .hover\:foo {} class. ensure that you can apply user csss (without variants) update changelog,0
784,Update @swc/core to version 1.3.4,0.6405072,Upgrade to PurgeCSS 3.0 (8e4e0a0),improve circular dependency detection when using @apply I also changed the message to the same message we used in V2. update changelog,0
785,Don’t split vars with numbers in them inside arbitrary values (#8091),0.99999976,Don’t split vars with numbers in them inside arbitrary values (#8091),,1
786,Extend font size scale,0.99663925,Extended font size scale,,1
787,Update esbuild to version 0.15.12,0.89427644,Update esbuild to v17 (#10368),,1
788,Port visibility module to plugin,0.65035045,Plugin system,,0
789,Rename --files option in CLI to --purge,0.64414907,Support renaming of output files by PostCSS plugins in CLI (#9944),,0
790,Add mode option to use JIT code path,0.60177237,"The brand-new JIT engine we announced in March has now been merged into core, and is available as an opt-in feature using a new mode option in your tailwind.config.js file:",,0
791,Merge pull request #821 from tailwindcss/fix-fill-color-generation,0.6762296,Improve types of the tailwindcss/plugin (#8400),Add 'text-decoration-color' to default 'transition' and 'transition-colors' utilities Add 'text-decoration-color' to default 'transition' and 'transition-colors' utilities Delete tailwind-output-flagged.css Delete tailwind-output-important.css Delete tailwind-output-no-color-opacity.css Delete tailwind-output.css Co-authored-by: Jonathan Reinink jonathan@reinink.ca,0
792,improvement cloning of the parent node,0.50454766,Allow direct nesting in root or @layer nodes (#10229),,0
793,Merge pull request #958 from tailwindcss/dependabot/npm_and_yarn/master/postcss-7.0.17,0.6390922,npm install -D tailwindcss@latest,"remove early return so that all plugins are handled We had an early return so that once a plugin was matched, that we could stop running the code through the other plugins. However, in this case we have an issue that user defined css is technically also a plugin. This means that:   - bg-green-light Would check for:   - bg-green-light (no hit, continue)   - bg-green (Hit! Don't execute next plugins)   - bg (This is the one that would have generated bg-green-light) We tested this change and it doesn't seem to have an impact functionally and also not really performance wise. update changelog",0
794,Clean up mobile sidebar style stuff a bit,0.6196307,Remove scrolling-touch and scrolling-auto utilities (#2573),,0
795,Update prettier to version 2.8.0,0.6434804,"Please note: This is a pre-release, which means (although I'm not planning on it) these new features could change before the stable version of 1.2.0 is released.",,0
796,Support applying classes that occur multiple times in a single selector,0.78252983,Handle variants when the same class appears multiple times in a selector (#10397),,1
797,Revert renaming leading to lineHeight,0.5812923,The easiest solution is to reset the line-height to 1.15 by default:,,0
798,Allow users to configure cursors,0.68664896,Add cursor-help by default (#3199),,0
799,Pass full opacityValue always,0.63787687,-     opacity: {,,0
800,revert reset of li,0.7933898,Revert: add li to list-style reset (9777562d),,1
801,Merge pull request #1594 from tailwindcss/stack-divide-utilities,0.6871139,Alias tailwind bin to tailwindcss (link),,0
802,[0.3] Escape separator string (#270),0.65046704,Customize the separator character,"insert in correct spot We were injecting the always on @tailwind defaults layer at the beginning of the file. However, if a @tailwind base layer is available, then that will now be injected after the defaults layer. The base layer does contain some reset that are now overriding the defaults we set. So now we will: - Insert the @tailwind defaults layer at the beginning of the file   if there is no @tailwind base - Insert the @tailwind defaults layer after the @tailwind base layer   if it exists. update changelog",0
803,Unify config helpers into single object (#5382),0.920988,Unify config callback helpers into single object (#5382),,1
804,Port tracking module to plugin,0.67486274,Plugin system,,0
805,Tweak inline shadow docs in default config,0.5749281,"Add transition-shadow, add box-shadow to default transition (#1352)",,0
806,Source alignSelf options from config,0.61093175,Move vertical-align values to config file instead of hard-coding (#5487),,0
807,Change 2/5 width to 40%,0.6894088,"        lineHeight: '40px',",,0
808,Don’t move ::ng-deep pseudo element to end of selector when using @apply (#10943),0.6728015,"Don’t move unknown pseudo-elements to the end of selectors (#10943, #10962)",Co-authored-by: Simon Jarrett simon.jarrett@churchmissionsociety.org,0
809,Add text-indent update to changelog,0.57220626,Add text-indent utilities (#5449),,0
810,Update autoprefixer to version 10.3.6,0.835038,Update autoprefixer dependency (fixes #583),Default's declarations are now processed and merged even when there is no tailwind base directive included in the stylesheet. Without this applying tailwind utilities in css modules would break if they relied on defaults rules. Co-authored-by: Robin Malfait malfait.robin@gmail.com,1
811,Use new icons,0.58941036,We've added a new selection variant that makes it super easy to style highlighted to match your design:,Move standalone CLI into main repo Update release tag Update workflow Ignore standalone CLI tests Fix style Update changelog [ci skip],0
812,Add hover to text style utilities,0.64243305,Apply the same default placeholder styling that's applied to inputs to textareas (#119),,0
813,Update autoprefixer to version 10.3.3,0.83498347,Update autoprefixer dependency (fixes #583),use text-decoration-line instead of text-decoration fix tests Co-authored-by: Oliver Williams oliver@Olivers-MacBook-Pro.local,1
814,Update @swc/jest to version 0.2.15,0.61962295,Update our PostCSS related dependencies (#618),,0
815,"Add shadows and flex generators, extract defineClass(es)",0.6266489,      modifySelectors(({ className }) => {,,0
