Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Add MultiColorReplace Filter. (#64),0.84296316,Adds new MultiColorReplaceFilter which is like ColorReplaceFilter but supports multiple colors instead of just a single color @pixi/filter-multi-color-replace #64,update the arguments of MultiColorReplaceFilter rename colorPairs --> replacements add param maxColorCount to MultiColorReplaceFilter API and docs cleanup,1
Support the argument blur as Array (#73),0.7156579,"Bloom constructor blur argument can be Array (e.g., [0, 0]) #73",Support the argument blur as Array Update types.d.ts Update types.d.ts Update types.d.ts Update BloomFilter.js Update types.d.ts,1
Rename some properties & update some annotations (#68),0.3485821,Publishing Improvements (#248),rename some properties & update some annotations Update ExtractBrightnessFilter.js,0
Adds AdvancedBloomFilter (#66),0.67189443,Adds new RadialBlurFilter #109 ,Add the AdvancedBloom Filter add some docs (just a little) create screenshot fix the bug about arguments of blur filters fix a bug about alpha channel refactor the agruments of AdvancedBloomFilter update example update index.html Update index.html Cleans up docs and API to be more dev-friendly,0
remove trailing-white-space (#67),0.95863545,Remove trailing-white-space #74,,1
Add obj.arguments for required arguments (#62),0.47637114,// arguments list becomes object for GlowFilter,"Add obj.arguments for required arguments Sometime , the filter with required arguments ,  call new FilterClass() directly will take some errors. If add obj.arguments feature , filter developer could  add arguments in  config.json like this:  {             ""name"": ""MultiColorReplaceFilter"",             ""filename"": ""multi-color-replace"",             ""arguments"": [                 [3238359, 938417, 1464209],                 [16711680, 65280, 16776960],                 0.2             ]         }, Update renderer.js",0
Adds new GodrayFilter (#40),0.72027224,Refactor GodrayFilter for optimizing #91,"Added godray tabs fixed one but got another error, ""string not ascii"" Fixes ASCII issues, adds time slider to Godray, adds to docs Oops, accidentally deleted Adds customizable angle to rays More parameters for Godray to adjust look Simplified fragments for Godray Adds typings and default parameters angle does not depend on w/h, however perlin still depends on scale Clean-up, fixes example More dramatic default values",1
Make sure filters are rebuilt-after version bump (#59),0.74755037,Make sure filters are rebuilt-after version bump so version in comments match #59,,1
v2.1.1,0.4511783,Initial release,,0
Update the preview for zoom-blur,0.6237116,Updates the ZoomBlur screenshot and documentation,,0
Fix documentation,0.6580301,Improved documentation #30 ,,0
Fix bugs of ZoomBlure about resolution & size (#58),0.718132,Updates the ZoomBlur screenshot and documentation,fix bugs of ZoomBlure about resolution & size remove apply remove blank line Update index.html Removed typings for setSize and clearSize,1
v2.1.0,0.43435422,Initial release,,0
Fixes screen shot in docs for blur,0.44511533,Updates the ZoomBlur screenshot and documentation,,0
Bump zoom version,0.6539971,Provide options for bulge-pinch and zoom-blur (#245),,0
Fixes center for zoom blur screenshot,0.50716716,Adds ZoomBlurFilter to do radial motion blurs #54 ,,0
Adds pause and play buttons to demo,0.7023289,Adds pause/resume buttons to demo fb491da,,1
Add missing ZoomBlurFilter to typings in pixi-filters,0.7434154,Fix types in pixi-filters package,,1
Add ZoomBlur Filter (#54),0.80409676,ZoomBlurFilter Demo,"Add ZoomBlur Filter Update index.html Adds typings and documentation, improves preview, conforms frag/vert and center Fix default radius",1
Adding TypeScript typings (#51),0.8813716,Adds TypeScript typings for all modules #51,Adding typings of pixi-filters Renamed types file Add typings for each solo filter Fixes publishing files,1
"Fixes npm install issues, simpler JSDoc includes (#48)",0.5374715,Can now use npm install to bootstrap the repo instead of npm run bootstrap #48,,0
"Add arguments quality, resolution, kernelSize (#44)",0.59108233,Fix resolution defaults to use FILTER_RESOLUTION (#274) @dev7355608 ,"Add arguments quality, resolution, kernelSize See link Update BloomFilter.js Update BloomFilter.js Fixed default arguments and docs",0
remove debugger (#47),0.7164089,Removed debugger statement from examples #47 ,,1
Update docs template,0.5235238,"Upgrade docs and template, remove simple explicit types (#308) @bigtimebuddy ",,0
Put demo at the top of the page,0.55192757,Refactored the demo to tools/demo #85 #88,,0
Fixed filters layout,0.46717584,Alphabetized filter list in demo #104 ,,0
v2.0.2,0.41671437,Initial release,,0
Auto-generate screenshot previews (#36),0.9728141,Auto-generate screenshot previews #36,"Adds electron app to generate screenshots Deploy screenshots Fixes other colors Added auto-generating animated gifs Customize delay Add screenshots to docs Add external links Add all images Ignore screenshots on Travis Add textures for displacement and simple lightmap Added pixelate & bulge-pinch anims Clean up docs for light map Fix light map, update readme Update alt text Version bump images",1
Fixes SimpleLightmapFilter (#39),0.81543213,SimpleLightmapFilter,Add light map filter example trying to fix the problem fix fragment kinda working it works. Adds ability to change alpha independently,1
v2.0.1,0.43577433,Initial release,,0
Better PIXI Namespace Definitions (#35),0.9893287,Better PIXI Namespace Definitions #35 ,Adds more consistent experience dealing with namespaces Adds missing devDependency,1
Removed unused var,0.45605695,Remove non-constant expressions in global scope #143 ,,0
Added GA ID and fixes deploy message,0.35516724,"Fix actions deprecations, auto-deploy bundle files (#371) @bigtimebuddy ",,0
Custom event tracking for filters,0.458869,"Introduces a few NEW filters including GlitchFilter, CRTFilter, AdjustmentFilter, ReflectionFilter, KawaseBlurFilter. Big shout-out to @finscn for all his help submitting these filters and pushing along this big release.",,0
Change UA ID,0.38805255,Update LICENSE year and author #132 ,,0
Fixes deploy bug,0.5297196,This is a no-change release to verify publishing pipeline works correctly.,,0
Fixes issue with ugly edges on examples,0.41427892,Improved the examples demo #26,,0
Mixed pixelate public,0.36725962,"Fix flipped characters in AsciiFilter, improved sample color (#364) @movAX13h ",,0
Missed public package,0.47749192,Updated package source to TypeScript,,0
Support public scoped packages,0.46698928,Share typings from bundle,,0
Merge branch 'next',0.3270601,Updates Github Actions dependencies,,0
Drop unused vertex shader,0.66301465,Removed redundant default vertex shaders #102 ,,0
Fixed package names,0.51731884,Fix package name in README.md (#338) @akiomik ,,0
"Don't minify all, fixed repeating displacement map texture",0.25923732,Fix CRTFilter allowing non power-of-2 texture bounds correctly (#317) @bradedelman ,,0
Fix travis scripts,0.6374787,"Remove TravisCI, replace with GitHub Actions (#282) @bigtimebuddy ",,0
Re-added examples script,0.4879159,Refactored the demo to tools/demo #85 #88,,0
Fix all dependencies,0.5457422,Chore: Update dependencies (#367) @vikpe ,,0
"Removes ""umd"" suffix",0.29316717,Remove trailing-white-space #74,,0
Convert build process to Rollup,0.51541424,Optimized the internal build process #110 ,,0
use screen as filterArea,0.43976358,Chore: Allow configuring filter target per filter in screenshot renderer (#363) @vikpe ,,0
bulgePunch and shockwave fix,0.48212647,BulgePinchFilter,,0
Fixes performance/display issues with DropShadowFilter,0.8623339,Minor performance improvements to DropShadowFilter #101,,1
"Adds missing protocols, GA",0.30244002,Adds GlitchFilter #119,,0
Add x/y pixelate in the demo,0.36359727,Add alpha property to ColorOverlayFilter (#287) @gregmax17,,0
Improvements for v1.1 milestone (#30),0.6369369,Improved documentation #30 ,"Adds pixi-extra-filters Adds filters to readme fix ColorReplace Converted to ES6 and Rollup Removes preprocess, unused Adds DropShadowFilter Removed the Readme bit about Bower Fixes path for pixi.js file",0
1.0.8,0.39442155,Initial release,,0
Fixes publishing,0.67721844,Publishing Improvements (#248),,0
1.0.7,0.38361683,Initial release,,0
Typo,0.4264049,Fix typo in readme (#153),,0
Add tagged release to travis deploy,0.44893968,Add CDNJS version badge in README.md #15,,0
Better Examples (#26),0.6465132,Improved the examples demo #26,"Updated examples, fixes RGBSplitFilter Update title Fixes Docs and Readme",0
Add CDNJS version badge in README.md (#15),0.9976809,Add CDNJS version badge in README.md #15,The badge will show the version on CDNJS.,1
BugFix: In RGBSplitFilter blue doesn't moves fixed (#18),0.8509609,RGBSplitFilter blue value works now #18,,1
fix pixi.js library reference (#24),0.7662851,Incompatible with PixiJS v6,resolves #19,1
fix Pixelate filter (#23),0.5476369,Fix resolution defaults to use FILTER_RESOLUTION (#274) @dev7355608 ,"on set, assign new value to uniforms.size, not uniforms.size.value",0
MIT LICENSE (#22),0.43955004,Update LICENSE year and author #132 ,MIT LICENSE,0
Merge pull request #14 from maryisdead/master,0.35148564,Updates Github Actions dependencies,Update README.md,0
1.0.6,0.3887651,Initial release,,0
No git arg for npm version,0.5774508,Can now use npm install to bootstrap the repo instead of npm run bootstrap #48,,0
Merge branch 'fix-publish',0.47730434,This is a no-change release to verify publishing pipeline works correctly.,,0
"Add version sync, publishing scripts, commit versions",0.50036955,Testing preprelease publishing with GitHub Actions.,,0
Used debug filters build,0.4956376,Removed debugger statement from examples #47 ,,0
Use the latest dev branch to catch issues earlier,0.53452337,"Build process improvements, like watching, dev releases #86 ",,0
Fixed link and docs issue,0.43330628,Update all filters links to their own docs (#342) @mauriciomassaia ,,0
all_branches is inclusive of tags,0.3380589,Moves filters/all to bundle #90,,0
Bower fixes,0.5713249,Drops support for Bower #30 ,,0
1.0.5,0.3346403,Initial release,,0
Ignore travis file,0.5616833,"Remove TravisCI, replace with GitHub Actions (#282) @bigtimebuddy ",,0
Merge pull request #6 from pixijs/deploy,0.60812515,Adds support for PixiJS v5 (#181),Support for travis building and deploying,0
Support for travis building,0.523104,"Remove TravisCI, replace with GitHub Actions (#282) @bigtimebuddy ",,0
Improves the watch command (#5),0.42488092,"Build process improvements, like watching, dev releases #86 ",,0
Oops missed PixelateFilter,0.5622535,Add alpha support to Godray filter (#263) @jrod-disco,,0
Adds docs,0.47007516,Adds CRTFilter #123,,0
Allow publishing of gh-pages,0.39135256,Cleaned-up publishing process,,0
Fixed script,0.40478307,js,,0
Updated readme,0.7218257,Updated typos in the README,,1
"1.0.4, fixes main",0.46263337,Updated typos in the README,,0
1.0.3,0.40306014,Initial release,,0
1.0.2,0.42871648,Initial release,,0
1.0.1,0.41512737,Initial release,,0
added post version task,0.4219739,This is a no-change release to verify publishing pipeline works correctly.,,0
Uses pixify to build,0.55770886,"Upgrade to PixiJS v6, build against proper package types",,0
Merge remote-tracking branch 'origin/master',0.25219348,Updates Github Actions dependencies,Conflicts: package.json,0
added uglifyify to dev dependancies,0.4492852,"Chore: Update README typos, missing GrayscaleFilter (#357) @bigtimebuddy ",,0
deploy list updated,0.35811996,This is a no-change release to verify publishing pipeline works correctly.,,0
Changes deploy branch name,0.3958014,This is a no-change release to verify publishing pipeline works correctly.,,0
Added uglifyify,0.48451585,Adds GlitchFilter #119,,0
Adds rimraf,0.5744004,Adds CRTFilter #123,,0
Removes peer,0.33926272,Remove publishing hacks and Lerna anti-patterns (#309) @bigtimebuddy ,,0
Ignore .log files,0.2886262,Disallow warning with linting (#374) @bigtimebuddy ,,0
Deploy fixes,0.47526842,"Fix actions deprecations, auto-deploy bundle files (#371) @bigtimebuddy ",,0
moved deploy script,0.41176116,Re-published to NPM with bin folder,,0
Add deployment script,0.31205767,"Fix actions deprecations, auto-deploy bundle files (#371) @bigtimebuddy ",,0
Add bower ignore,0.5335121,Drops support for Bower #30 ,,0
Merge branch 'dev',0.32423818,"Build process improvements, like watching, dev releases #86 ",,0
set size to be a little bigger,0.30116865,Fix DemoApplication resize problem with PixJS v5 (#176),,0
Renames all output,0.33001187,Change the order of filters & fix typo #106 ,,0
Adds build process for filters,0.59515154,"Creates cjs, esm & iife builds for all filters and bundle",,0
filter updates,0.43957627,Adds AdjustmentFilter #124 ,,0
Create README.md,0.52635294,Fix package name in README.md (#338) @akiomik ,,0
added filters,0.65227574,Adds AdjustmentFilter #124 ,the old v3 filters - still need to be converted to v4,0
