Index,Message,Description,Message Abstract,Description Abstract
259,Support the argument blur as Array (#73),  Support the argument blur as Array   Update types.d.ts   Update types.d.ts   Update types.d.ts   Update BloomFilter.js   Update types.d.ts ,Support the argument blur as Array (#73),Support the argument blur as Array Update types.d.ts Update types.d.ts Update types.d.ts Update BloomFilter.js Update types.d.ts
260,Rename some properties & update some annotations (#68),  rename some properties & update some annotations   Update ExtractBrightnessFilter.js ,Rename some properties & update some annotations (#68),rename some properties & update some annotations Update ExtractBrightnessFilter.js
261,Adds AdvancedBloomFilter (#66),  Add the AdvancedBloom Filter   add some docs (just a little)   create screenshot   fix the bug about arguments of blur filters   fix a bug about alpha channel   refactor the agruments of AdvancedBloomFilter   update example   update index.html   Update index.html   Cleans up docs and API to be more dev-friendly ,Adds AdvancedBloomFilter (#66),Add the AdvancedBloom Filter add some docs (just a little) create screenshot fix the bug about arguments of blur filters fix a bug about alpha channel refactor the agruments of AdvancedBloomFilter update example update index.html Update index.html Cleans up docs and API to be more dev-friendly
262,remove trailing-white-space (#67),,remove trailing-white-space (#67),
263,Add obj.arguments for required arguments (#62)," Add obj.arguments for required arguments  Sometime , the filter with required arguments ,  call new FilterClass() directly will take some errors. If add obj.arguments feature , filter developer could  add arguments in  config.json like this:  {             ""name"": ""MultiColorReplaceFilter"",             ""filename"": ""multi-color-replace"",             ""arguments"": [                 [3238359, 938417, 1464209],                 [16711680, 65280, 16776960],                 0.2             ]         },  Update renderer.js",Add obj.arguments for required arguments (#62),"Add obj.arguments for required arguments Sometime , the filter with required arguments ,  call new FilterClass() directly will take some errors. If add obj.arguments feature , filter developer could  add arguments in  config.json like this:  {             ""name"": ""MultiColorReplaceFilter"",             ""filename"": ""multi-color-replace"",             ""arguments"": [                 [3238359, 938417, 1464209],                 [16711680, 65280, 16776960],                 0.2             ]         }, Update renderer.js"
264,Adds new GodrayFilter (#40),"  Added godray   tabs   fixed one but got another error, ""string not ascii""   Fixes ASCII issues, adds time slider to Godray, adds to docs   Oops, accidentally deleted   Adds customizable angle to rays   More parameters for Godray to adjust look   Simplified fragments for Godray   Adds typings and default parameters   angle does not depend on w/h, however perlin still depends on scale   Clean-up, fixes example   More dramatic default values ",Adds new GodrayFilter (#40),"Added godray tabs fixed one but got another error, ""string not ascii"" Fixes ASCII issues, adds time slider to Godray, adds to docs Oops, accidentally deleted Adds customizable angle to rays More parameters for Godray to adjust look Simplified fragments for Godray Adds typings and default parameters angle does not depend on w/h, however perlin still depends on scale Clean-up, fixes example More dramatic default values"
265,Make sure filters are rebuilt-after version bump (#59),,Make sure filters are rebuilt-after version bump (#59),
266,v2.1.1,,v2.1.1,
267,Update the preview for zoom-blur,,Update the preview for zoom-blur,
268,Fix documentation,,Fix documentation,
269,Fix bugs of ZoomBlure about resolution & size (#58),  fix bugs of ZoomBlure about resolution & size   remove apply   remove blank line   Update index.html   Removed typings for setSize and clearSize ,Fix bugs of ZoomBlure about resolution & size (#58),fix bugs of ZoomBlure about resolution & size remove apply remove blank line Update index.html Removed typings for setSize and clearSize
270,v2.1.0,,v2.1.0,
271,Fixes screen shot in docs for blur,,Fixes screen shot in docs for blur,
272,Bump zoom version,,Bump zoom version,
273,Fixes center for zoom blur screenshot,,Fixes center for zoom blur screenshot,
274,Adds pause and play buttons to demo,,Adds pause and play buttons to demo,
275,Add missing ZoomBlurFilter to typings in pixi-filters,,Add missing ZoomBlurFilter to typings in pixi-filters,
276,Add ZoomBlur Filter (#54),"  Add ZoomBlur Filter   Update index.html   Adds typings and documentation, improves preview, conforms frag/vert and center   Fix default radius ",Add ZoomBlur Filter (#54),"Add ZoomBlur Filter Update index.html Adds typings and documentation, improves preview, conforms frag/vert and center Fix default radius"
277,Adding TypeScript typings (#51),  Adding typings of pixi-filters   Renamed types file   Add typings for each solo filter   Fixes publishing files ,Adding TypeScript typings (#51),Adding typings of pixi-filters Renamed types file Add typings for each solo filter Fixes publishing files
278,"Fixes npm install issues, simpler JSDoc includes (#48)",,"Fixes npm install issues, simpler JSDoc includes (#48)",
279,"Add arguments quality, resolution, kernelSize (#44)"," Add arguments quality, resolution, kernelSize  See https://github.com/pixijs/pixi-filters/issues/43   Update BloomFilter.js   Update BloomFilter.js   Fixed default arguments and docs ","Add arguments quality, resolution, kernelSize (#44)","Add arguments quality, resolution, kernelSize See link Update BloomFilter.js Update BloomFilter.js Fixed default arguments and docs"
280,remove debugger (#47),,remove debugger (#47),
281,Update docs template,,Update docs template,
282,Put demo at the top of the page,,Put demo at the top of the page,
283,Fixed filters layout,,Fixed filters layout,
284,v2.0.2,,v2.0.2,
285,Auto-generate screenshot previews (#36),"  Adds electron app to generate screenshots   Deploy screenshots   Fixes other colors   Added auto-generating animated gifs   Customize delay   Add screenshots to docs   Add external links   Add all images   Ignore screenshots on Travis   Add textures for displacement and simple lightmap   Added pixelate & bulge-pinch anims   Clean up docs for light map   Fix light map, update readme   Update alt text   Version bump images ",Auto-generate screenshot previews (#36),"Adds electron app to generate screenshots Deploy screenshots Fixes other colors Added auto-generating animated gifs Customize delay Add screenshots to docs Add external links Add all images Ignore screenshots on Travis Add textures for displacement and simple lightmap Added pixelate & bulge-pinch anims Clean up docs for light map Fix light map, update readme Update alt text Version bump images"
286,Fixes SimpleLightmapFilter (#39),  Add light map filter example   trying to fix the problem   fix fragment   kinda working   it works.   Adds ability to change alpha independently ,Fixes SimpleLightmapFilter (#39),Add light map filter example trying to fix the problem fix fragment kinda working it works. Adds ability to change alpha independently
287,v2.0.1,,v2.0.1,
288,Better PIXI Namespace Definitions (#35),  Adds more consistent experience dealing with namespaces   Adds missing devDependency ,Better PIXI Namespace Definitions (#35),Adds more consistent experience dealing with namespaces Adds missing devDependency
289,Removed unused var,,Removed unused var,
290,Added GA ID and fixes deploy message,,Added GA ID and fixes deploy message,
291,Custom event tracking for filters,,Custom event tracking for filters,
292,Change UA ID,,Change UA ID,
293,Fixes deploy bug,,Fixes deploy bug,
294,Fixes issue with ugly edges on examples,,Fixes issue with ugly edges on examples,
295,Mixed pixelate public,,Mixed pixelate public,
296,Missed public package,,Missed public package,
297,Support public scoped packages,,Support public scoped packages,
298,Merge branch 'next',,Merge branch 'next',
299,Drop unused vertex shader,,Drop unused vertex shader,
300,Fixed package names,,Fixed package names,
301,"Don't minify all, fixed repeating displacement map texture",,"Don't minify all, fixed repeating displacement map texture",
302,Fix travis scripts,,Fix travis scripts,
303,Re-added examples script,,Re-added examples script,
304,Fix all dependencies,,Fix all dependencies,
305,"Removes ""umd"" suffix",,"Removes ""umd"" suffix",
306,Convert build process to Rollup,,Convert build process to Rollup,
307,use screen as filterArea,,use screen as filterArea,
308,bulgePunch and shockwave fix,,bulgePunch and shockwave fix,
309,Fixes performance/display issues with DropShadowFilter,,Fixes performance/display issues with DropShadowFilter,
310,"Adds missing protocols, GA",,"Adds missing protocols, GA",
311,Add x/y pixelate in the demo,,Add x/y pixelate in the demo,
312,Improvements for v1.1 milestone (#30),"  Adds pixi-extra-filters   Adds filters to readme   fix ColorReplace   Converted to ES6 and Rollup   Removes preprocess, unused   Adds DropShadowFilter   Removed the Readme bit about Bower   Fixes path for pixi.js file ",Improvements for v1.1 milestone (#30),"Adds pixi-extra-filters Adds filters to readme fix ColorReplace Converted to ES6 and Rollup Removes preprocess, unused Adds DropShadowFilter Removed the Readme bit about Bower Fixes path for pixi.js file"
313,1.0.8,,1.0.8,
314,Fixes publishing,,Fixes publishing,
315,1.0.7,,1.0.7,
316,Typo,,Typo,
317,Add tagged release to travis deploy,,Add tagged release to travis deploy,
318,Better Examples (#26),"  Updated examples, fixes RGBSplitFilter   Update title   Fixes Docs and Readme ",Better Examples (#26),"Updated examples, fixes RGBSplitFilter Update title Fixes Docs and Readme"
319,Add CDNJS version badge in README.md (#15),The badge will show the version on CDNJS.,Add CDNJS version badge in README.md (#15),The badge will show the version on CDNJS.
320,BugFix: In RGBSplitFilter blue doesn't moves fixed (#18),,BugFix: In RGBSplitFilter blue doesn't moves fixed (#18),
321,fix pixi.js library reference (#24),resolves #19,fix pixi.js library reference (#24),resolves #19
322,fix Pixelate filter (#23),"on set, assign new value to uniforms.size, not uniforms.size.value",fix Pixelate filter (#23),"on set, assign new value to uniforms.size, not uniforms.size.value"
323,MIT LICENSE (#22), MIT LICENSE,MIT LICENSE (#22),MIT LICENSE
324,Merge pull request #14 from maryisdead/master,Update README.md,Merge pull request #14 from maryisdead/master,Update README.md
325,Update README.md,Added link to publish branch.,Update README.md,Added link to publish branch.
326,1.0.6,,1.0.6,
327,No git arg for npm version,,No git arg for npm version,
328,Merge branch 'fix-publish',,Merge branch 'fix-publish',
329,"Add version sync, publishing scripts, commit versions",,"Add version sync, publishing scripts, commit versions",
330,Used debug filters build,,Used debug filters build,
331,Use the latest dev branch to catch issues earlier,,Use the latest dev branch to catch issues earlier,
332,Fixed link and docs issue,,Fixed link and docs issue,
333,all_branches is inclusive of tags,,all_branches is inclusive of tags,
334,Bower fixes,,Bower fixes,
335,1.0.5,,1.0.5,
336,Ignore travis file,,Ignore travis file,
337,Merge pull request #6 from pixijs/deploy,Support for travis building and deploying,Merge pull request #6 from pixijs/deploy,Support for travis building and deploying
338,Support for travis building,,Support for travis building,
339,Improves the watch command (#5),,Improves the watch command (#5),
340,Oops missed PixelateFilter,,Oops missed PixelateFilter,
341,Update README.md,,Update README.md,
342,Adds docs,,Adds docs,
343,Allow publishing of gh-pages,,Allow publishing of gh-pages,
344,Fixed script,,Fixed script,
345,Updated readme,,Updated readme,
346,"1.0.4, fixes main",,"1.0.4, fixes main",
347,1.0.3,,1.0.3,
348,1.0.2,,1.0.2,
349,1.0.1,,1.0.1,
350,added post version task,,added post version task,
351,Uses pixify to build,,Uses pixify to build,
352,Merge remote-tracking branch 'origin/master',Conflicts: package.json,Merge remote-tracking branch 'origin/master',Conflicts: package.json
353,added uglifyify to dev dependancies,,added uglifyify to dev dependancies,
354,deploy list updated,,deploy list updated,
355,Changes deploy branch name,,Changes deploy branch name,
356,Added uglifyify,,Added uglifyify,
357,Adds rimraf,,Adds rimraf,
358,Removes peer,,Removes peer,
359,Ignore .log files,,Ignore .log files,
360,Deploy fixes,,Deploy fixes,
361,moved deploy script,,moved deploy script,
362,Add deployment script,,Add deployment script,
363,Add bower ignore,,Add bower ignore,
364,Merge branch 'dev',,Merge branch 'dev',
365,set size to be a little bigger,,set size to be a little bigger,
366,Renames all output,,Renames all output,
367,Update README.md,,Update README.md,
368,Adds build process for filters,,Adds build process for filters,
369,filter updates,,filter updates,
370,Create README.md,,Create README.md,
371,added filters,the old v3 filters - still need to be converted to v4,added filters,the old v3 filters - still need to be converted to v4
