Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
306,update translation templates,0.76423633,Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",1
307,Gresource: add more category icons (#1948),0.86412275,Gresource: add more category icons by @danirabbit in https://github.com/elementary/appcenter/pull/1948,,1
308,"Make share popover its own class, add more networks (#346)",0.425695,- Populate banner on home locally instead of relying on an external API,,0
309,Clear installed list box on close (#846),0.45041752,The list of issues closed by this release can be found here.,,0
310,"Merge changes from part2, resolve conflicts; remove whitespace",0.48184496,Fix long origin comboboxes breaking the header layout,,0
311,Homepage: absorb CategoryFlowBox (#1898),0.5719197,CategoryView: Fix crash by @meisenzahl in https://github.com/elementary/appcenter/pull/1993,,0
312,Translated using Weblate (ak (generated)),0.61537504,- Updated translations,,0
313,Release 3.7.0 (#1626),0.5421058,This release includes several bug fixes,Currently translated at 100.0% (252 of 252 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
314,Lookup extensions in backend instead of constructing new (#1133),0.51837194,Mention Sideload when search returns no results,Currently translated at 100.0% (252 of 252 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/hu/,0
315,Blacklist apps (#409),0.62097275,Warn about non-curated apps,Currently translated at 100.0% (252 of 252 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ja/,0
316,Delete FUNDING.yml,0.49172938,"Fully uninstall Flatpaks, including locales",Currently translated at 100.0% (252 of 252 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
317,Don't offer to uninstall OS updates,0.5348793,Fix an issue where some apps couldn't be uninstalled from the Applications Menu,Currently translated at 100.0% (252 of 252 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/pl/,0
318,Update all apps in a row and disabling the 'Update All' button. Pending to fix multiple permissions prompt issue,0.6920785,No longer prompt for approval to update non-curated apps,Currently translated at 100.0% (252 of 252 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ja/,0
319,Fix build with vala 0.44+ (#976),0.5810796,This release includes several bug fixes,,0
320,Merge translations from Weblate,0.6398263,- Updated translations,Currently translated at 100.0% (252 of 252 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
321,AppInfoView: Don't set h3 (#1312),0.49421048,Make loading updates async from main AppCenter window by @meisenzahl in https://github.com/elementary/appcenter/pull/1964,Currently translated at 96.8% (244 of 252 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/nb/,0
322,"Banner, AppInfoView: Use a single accent color, auto text color (#1880)",0.66310513,An app's accent color is now shown behind screenshots,Currently translated at 100.0% (252 of 252 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/he/,0
323,Translated using Weblate (German),0.6239178,- Updated translations,Currently translated at 100.0% (252 of 252 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/uk/,0
324,DRY fetching package by ID (#801),0.50593626,PackageKitBackend: resolve addons in appstream pool by @danirabbit in https://github.com/elementary/appcenter/pull/1946,,0
325,Translated using Weblate (he (generated)),0.5638242,- Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",0
326,Translated using Weblate (Norwegian Nynorsk),0.59621185,- Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",0
327,UpgradeFailDialog: avoid crash from null GLib.Error (#1877),0.5716413,CategoryView: Fix crash by @meisenzahl in https://github.com/elementary/appcenter/pull/1993,Currently translated at 95.6% (239 of 250 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/fi/,0
328,Add initial ctests (#118),0.41939288,Fix long origin comboboxes breaking the header layout,,0
329,Remove some non-necessary debug messages,0.49425572,Prevent ghost update notification when there are no updates available,,0
330,Use Updates instead of Installed in stack switcher,0.53179544,"To de-clutter the updates view, extensions are now only shown if they require updates",Currently translated at 100.0% (250 of 250 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/he/,0
331,Backers: anon → Donald Morris,0.3390258,@vjr made their first contribution in https://github.com/elementary/appcenter/pull/1973,Currently translated at 100.0% (250 of 250 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ca/,0
332,Properly clear pending updates if they're done externally (#1276),0.6006454,Manually check for new updates,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",0
333,Translated using Weblate (Mongolian),0.61342037,- Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",0
334,"Fix warnings for native packages, OS and Runtime updates (#1977)",0.8883783,"Fix warnings for native packages, OS and Runtime updates by @meisenzahl in https://github.com/elementary/appcenter/pull/1977",Currently translated at 100.0% (250 of 250 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,1
335,Clear package details and changes when retrieving updates (#235),0.658757,* Present update availability more accurately,Currently translated at 100.0% (250 of 250 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/pl/,0
336,Only show appstream content.,0.49676073,Get brand colors from the AppStream standard so more apps are supported,Currently translated at 100.0% (250 of 250 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ja/,0
337,redo extra/ po files from template (#231),0.45724353,Fix long origin comboboxes breaking the header layout,Currently translated at 100.0% (250 of 250 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/uk/,0
338,Backers: Volodimir Biloshicky → Volodymyr Biloshytskyi,0.32082665,@vjr made their first contribution in https://github.com/elementary/appcenter/pull/1973,,0
339,Translated using Weblate (Sinhala),0.66101706,- Updated translations,,0
340,Add P2P to Internet category (#759),0.4286495,Use configured network proxy settings for apt operations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",0
341,Exclude Flatpak runtimes from package pool (#1359),0.6880672,Use system Flatpak runtimes for locally installed apps,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",0
342,use edit-search symbolic for no apps found view,0.5908451,Fix some apps incorrectly showing as not installed during search,Currently translated at 100.0% (249 of 249 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/hu/,0
343,Translated using Weblate (Bulgarian),0.59881926,- Updated translations,,0
344,Release 7.1.0 (#1978),0.53149986,AppCenter 0.2.7 is out!,,0
345,Show warnings when an app may not be localized (#1975),0.79512954,Show warnings when an app may not be localized by @danirabbit in https://github.com/elementary/appcenter/pull/1975,Currently translated at 100.0% (249 of 249 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ca/,1
346,AppInfoView: Remove version from header (#1188),0.5492264,AppListUpdateView: Rewrite with ListStore by @danirabbit in https://github.com/elementary/appcenter/pull/1979,Currently translated at 100.0% (249 of 249 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ja/,0
347,Check if appcontainer is destroyed before updating (#977),0.6063966,Update application details when changes happen outside of AppCenter,Currently translated at 100.0% (249 of 249 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
348,AppInfoView.vala: connect to correct widget for copy link (#353),0.5014063,AppListUpdateView: Rewrite with ListStore by @danirabbit in https://github.com/elementary/appcenter/pull/1979,Currently translated at 93.9% (234 of 249 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/nb/,0
349,Application: Consistent copy with Sideload (#1458),0.55577815,Ensure the OS updates subheading copy is correct after finishing updates,Currently translated at 100.0% (249 of 249 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/he/,0
350,Prevents multiple authentication dialogs on resume from suspend by preventing more than one update_cache timeout at a time.,0.5072731,Fix for notification not appearing when a restart is required,Currently translated at 100.0% (249 of 249 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/pl/,0
351,Always slide left-right.,0.40334404,Wrap links at the bottom pages instead of ellipsize,Currently translated at 100.0% (249 of 249 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/uk/,0
352,Don't store 0 price paid app (#1705),0.85558724,Don't store $0 app installs as paid,,1
353,Add additional categories to Video (#761),0.5063953,Gresource: add more category icons by @danirabbit in https://github.com/elementary/appcenter/pull/1948,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",0
354,make appcenter behave with notifications,0.71998405,Update application details when changes happen outside of AppCenter,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",1
355,Fix that the open state is always restored on activation (#305),0.59131575,"System components no longer have an ""Open"" button",,0
356,Add support for apt links,0.5557727,Don't show plugins on the homepage,,0
357,Use the same icon for everything related to AppCenter,0.6737845,Swap the main and overlay icons for extensions to more clearly associate extensions with their app,,0
358,add appcenter file and install it,0.5806452,appcenter 3.2.0 is out! ,,0
359,Rethrow GNOME reboot error (#843),0.48027948,Fix for notification not appearing when a restart is required,Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/fr/,0
360,Banner: Strip whitespace from description (#1206),0.53841245,* Category graphics revamped,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/de/,0
361,Translated using Weblate (Macedonian),0.5651687,- Updated translations,,0
362,Improved code style,0.5969559,Improve styling and contrast of buttons,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",0
363,Update translation template (#562),0.74067277,Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",1
364,UpdateHeaderRow: Remove duplicate public method (#1010),0.53583264,AppListUpdateView: Rewrite with ListStore by @danirabbit in https://github.com/elementary/appcenter/pull/1979,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
365,Replace IOError with GLib.Error (#676),0.44566178,CategoryView: Fix crash by @meisenzahl in https://github.com/elementary/appcenter/pull/1993,,0
366,Refresh Developer CSS (#902),0.48568305,Improve update badge styling and category styling,,0
367,Create Backers.md (#211),0.42097145,PackageKitBackend: resolve addons in appstream pool by @danirabbit in https://github.com/elementary/appcenter/pull/1946,Currently translated at 99.3% (163 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/fr/,0
368,Replace Gtk.Grid with Gtk.Box (#1886),0.42491153,* Remove reset paid apps gsettings key,Currently translated at 90.8% (149 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/en_GB/,0
369,Translated using Weblate (Swedish),0.6101255,- Updated translations,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/fr/,0
370,AppInfoView: load description async (#1267),0.5916815,Make loading updates async from main AppCenter window by @meisenzahl in https://github.com/elementary/appcenter/pull/1964,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/en_GB/,0
371,remove cross-reference to MainWindow and use a signal instead (#848),0.45001528,Fix long origin comboboxes breaking the header layout,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/tr/,0
372,Fix Gimp cannot install; fix ridicolous sizes when installing an app,0.5329211,"Fix warnings for native packages, OS and Runtime updates by @meisenzahl in https://github.com/elementary/appcenter/pull/1977",Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/uk/,0
373,Avoid multiple circular references (#1778),0.3642454,More concise and consistent language,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
374,Remove banner rotate timeout on window close (#832),0.5187044,"The ""Update All"" header now sticks to the top of the window when scrolling",Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ja/,0
375,Manage Screenshots in another thread.,0.6537573,Still fetch screenshots from remotes that don't include proper headers,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/zh_Hans/,0
376,Update translation template,0.7711803,Updated translations,,1
377,Update gettext.yml,0.48651338,Gettext: install git by @danirabbit in https://github.com/elementary/appcenter/pull/1968,Co-authored-by: Ryan Kornheisl ryan@skarva.tech,0
378,App Info View:,0.7807103,App Info Page Improvements:,Currently translated at 29.2% (48 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/hu/,1
379,Prefer stock icons,0.6155864,Better fallback icons for components,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
380,Homepage: Only scroll carousel when banner is visible (#1836),0.61655396,- Navigate banners on the home page with multitouch gestures,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/hu/,0
381,Allow the Daemon to help to speedup the start of the user interface by caching the installed packages.,0.5959283,Reduce slowdowns when opening certain apps,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/pl/,0
382,Fix freezes while searching apps,0.755944,Fix some apps incorrectly showing as not installed during search,Currently translated at 95.1% (234 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/nb/,1
383,AppInfoView: more specific info for oars chat (#1672),0.49479353,App Info Page Improvements:,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/he/,0
384,Add release description paragraphs,0.58044124,Release notes are shown in a dialog,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ca/,0
385,Homepage: Add recently-updated apps to banner (#1645),0.6825069,- Greatly increased number of recently-updated apps shown on home page,Currently translated at 100.0% (246 of 246 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/uk/,0
386,Use Granite rounded card styles (#1435),0.47821367,"Redesigned ""Fun & Games"" category card","Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",0
387,AbstractAppList: inline namespace (#1317),0.41232687,Prevent unescaped XML entities from appearing in application names,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",0
388,"Visual refinements to Update View, App View and Package Row",0.68528146,Updates View Improvements:,,0
389,Rename PackageKitJob and PackageKitClient (#969),0.57143366,PackageKitBackend: resolve addons in appstream pool by @danirabbit in https://github.com/elementary/appcenter/pull/1946,,0
390,Fix English mispelling in Developer Mode gsettings key,0.4818371,* Remove reset paid apps gsettings key,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
391,Use label for cancel button and add it to the size group,0.54288554,Improve styling and contrast of buttons,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
392,Edit package id so that it is indipendent from the Ubuntu version in use.,0.4845782,"Prevent suspending when installing, updating, or removing packages",Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ru/,0
393,CategoryFlowBox: Move sort function inside the widget (#892),0.5762476,Apps in list views now load in the correct order when scrolling,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/nl/,0
394,Don't throw cancelled errors to the user (#1274),0.41915908,Fix for notification not appearing when a restart is required,Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ja/,0
395,Remove icons that are required by fdo icon spec (#349),0.58823043,Fix visual issues with category icons by @danirabbit in https://github.com/elementary/appcenter/pull/1954,Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/he/,0
396,Travis: downgrade node.js to 10,0.448924,FlatpakBackend: Improve XML parsing efficiency by @davidmhewitt in https://github.com/elementary/appcenter/pull/1733,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/zh_Hans/,0
397,Scroll banner through 5 newest apps (#208),0.77395797,Recently updated apps are shown at the top of category views,Currently translated at 74.3% (122 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/tr/,1
398,Backers: lhanssen → Lieven Hanssen,0.26963592,@vjr made their first contribution in https://github.com/elementary/appcenter/pull/1973,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/tr/,0
399,Do not send notifications when not installed,0.661104,Fix for notification not appearing when a restart is required,Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ru/,0
400,Get app description and screenshot.,0.60994565,An app's accent color is now shown behind screenshots,Currently translated at 92.6% (152 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/he/,0
401,Prefer dark (#1289),0.6942791,Better dark style support,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
402,"Fix bug #1512878: ""Notify when an app finishes installing"".",0.66480386,"Fix warnings for native packages, OS and Runtime updates by @meisenzahl in https://github.com/elementary/appcenter/pull/1977",Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/de/,0
403,Release 3.8.1 (#1724),0.5709522,This release includes several bug fixes,Currently translated at 97.5% (239 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/fi/,0
404,AppInfoView: provide more specific OARS data,0.5663458,"Gresource: mark OARS icons as scalable, scale all to 32px by @danirabbit in https://github.com/elementary/appcenter/pull/1970",Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/pl/,0
405,Remove the custom Gettext domain entry from the desktop file.,0.42840093,Don't show plugins on the homepage,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ja/,0
406,Create is_native in Package.vala and use in AppListView.vala (#356),0.3961553,Get brand colors from the AppStream standard so more apps are supported,Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ru/,0
407,Do not alter buttons visibility property - use stacks to hide. (#886),0.5504425,Prevent back button from disappearing or requiring multiple clicks,Currently translated at 28.6% (47 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/hu/,0
408,AppInfoView is now used in the CategoryView.,0.63728654,Recently updated apps are shown at the top of category views,Currently translated at 91.4% (150 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/he/,0
409,Regenerate translation template,0.6632347,- Updated translations,Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ca/,0
410,Add release information in AppData.xml,0.53566206,App Info Page Improvements:,Currently translated at 93.9% (154 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/pl/,0
411,"AppData: Fix a typo ""beeen"" to ""been"" (#1437)",0.36203456,AppCenter 0.2 is out!,Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/uk/,0
412,add hidpi auto background,0.45978677,Animate screenshot background while loading,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",0
413,Use HiDPI icons (#677),0.57394636,Fix visual issues with category icons by @danirabbit in https://github.com/elementary/appcenter/pull/1954,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",0
414,Replace confusing 'version' terms with 'origin' terms (#1184),0.5331911,* Updated translations,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/hu/,0
415,Show try for free label  (#1820),0.49102113,"Show ""Try for Free"" when setting an app's price to 0",,0
416,PackageRowGrid.vala: Use GObject-style (#456),0.5148099,PackageKitBackend: resolve addons in appstream pool by @danirabbit in https://github.com/elementary/appcenter/pull/1946,,0
417,Merge remote-tracking branch 'refs/remotes/origin/master',0.42045772,* Add conditional compilation for disabling dynamic remote homepage content,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
418,BACKERS.md: Adam Balla → chzbacon,0.4061367,Pretty output Flatpak package origins by @meisenzahl in https://github.com/elementary/appcenter/pull/1962,,0
419,AbstractAppContainer: switch overlay plugin icons (#1273),0.6884099,Swap the main and overlay icons for extensions to more clearly associate extensions with their app,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ca/,0
420,Make loading updates async from main AppCenter window (#1964),0.90736425,Make loading updates async from main AppCenter window by @meisenzahl in https://github.com/elementary/appcenter/pull/1964,Co-authored-by: Jeremy Wootten jeremy@elementaryos.org,1
421,Display HumbleButton for unpaid apps not requiring updates (#652),0.6088238,"Show ""Try for Free"" when setting an app's price to 0",Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/he/,0
422,screenshot not available,0.703105,Animate screenshot background while loading,Currently translated at 100.0% (148 of 148 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ru/,1
423,Uniform name for the AppCenter.,0.58152294,Ensure AppCenter is reopened at the correct position,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/pl/,0
424,StripeDialog.vala: Match Stripe's looser regex for email validation (#881),0.60534203,* Relax email address validator,Currently translated at 97.9% (240 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,0
425,Show alertview when no internet connection available (#245),0.62015736,Fix for notification not appearing when a restart is required,Currently translated at 93.0% (228 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/nb/,0
426,Merge trunk,0.35881686,Fix truncated footer buttons,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/uk/,0
427,Base AppInfoView and PackageRow on AbstractAppContainer,0.6060699,PackageKitBackend: resolve addons in appstream pool by @danirabbit in https://github.com/elementary/appcenter/pull/1946,,0
428,Move NetworkInfoBar to MainWindow (#1888),0.46131995,App Info Page Improvements:,,0
429,Actually cache the file before showing it.,0.40316772,"Load the ""Installed"" view faster",This reverts commit ba26ff55da8026c95525450551200418c36a108a.,0
430,Application: Fix open button in toasts (#1597),0.79106814,Fix opening apps from app installed toasts,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/",1
431,Backers: crisconru → Cristóbal Contreras Rubio,0.30441737,StripeDialog: Add translator comment by @davidmhewitt in https://github.com/elementary/appcenter/pull/2009,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/",0
432,Added last used window position to saved settings (#671),0.6405053,* Improve window state restoration,,0
433,FlatpackBackend: avoid string copy for bundle_id (#1415),0.48992324,PackageKitBackend: resolve addons in appstream pool by @danirabbit in https://github.com/elementary/appcenter/pull/1946,,0
434,More accurate dependencies requirements.,0.42100614,* Present update availability more accurately,Currently translated at 100.0% (150 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ru/,0
435,Readme: Update Weblate badge (#230),0.5951829,Clicking the updates badge in the header navigates to the updates view,Currently translated at 100.0% (150 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ru/,0
436,Add appdata.xml,0.61300707,Prevent unescaped XML entities from appearing in application names,Currently translated at 100.0% (150 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: https://l10n.elementary.io/projects/appcenter/extra/ru/,0
437,FlatpakBackend: Update installed applications on external change (#1219),0.76527226,Fix Flatpak runtime updates getting stuck,Currently translated at 100.0% (233 of 233 strings) Translation: AppCenter/AppCenter Translate-URL: https://l10n.elementary.io/projects/appcenter/appcenter/ru/,1
