Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
552,Custom row type for socketclosed events,0.4077769,• Display fixes for various message and response types,,0
553,html entities,0.6009758,• Fixed HTML entities appearing when editing messages,,0
554,Test commit,0.32222414,• Fixed mark as read bug,,0
555,re-enable font downloads,0.6544314,• Adjustable message font size,,0
556,Fix a typo in the db creation sql,0.4131651,• Fixed mark as read bug,,0
557,force the buffers list to sort after a connection status change and when re-joining channels,0.72418106,• Improved sorting the channels list,,1
558,"Fix a few leaks, blacklist a few Android and Samsung leaks, add a preference to disable leak checking on buggy versions of Android, restore the file upload metadata dialog after rotation",0.60944253,• Fix 'Send Feedback' on older versions of Android,,0
559,'Edit Topic' should be a neutral button,0.7092093,• Improve the topic editor dialog,,1
560,Update to Marshmallow SDK but don't target it yet as we don't support the new permissions API. Refs #119,0.61099625,• Fixed a crash when launching the app on Samsung Galaxy S7 after upgrading to Marshmallow,,0
561,update the URL regex pattern,0.6094867,• Improved URL formatting,,0
562,Fix a case where the highlight count would remain visible in the sidebar for the selected buffer,0.5253275,• Fix background colors on alert dialogs when using the Dawn theme,,0
563,Upgrade Leakcanary,0.50512195,• Various bug fixes and improvements,,0
564,Ellipsize long entries in the buffers list and users list,0.47890043,• Fixed missing usermasks when long-pressing a message,,0
565,Temporarily disable avatars in more places,0.61404663,• Support for managing avatars on IRCv3 servers,,0
566,enable selection of topic and mode text in channel info dialog,0.8403117,• Display the channel URL (if available) when viewing the topic / modes dialog,,1
567,Switch to another buffer after rneconecting if the current one was deleted while the socket was disconnected,0.6443354,• Disconnect button now cancels connections that are waiting to retry,,0
568,make sure all pending styles have been applied before converting to IRC codes,0.68215084,• Improved display of IRC formatting codes,,0
569,Fix email address hyperlinking,0.77102697,• Improved URL hyperlinking,,1
570,rename Pastebins to Text Snippets,0.78177744,• Pastebins are now known as Text Snippets,,1
571,Allow the tab key to override the 3 char minimum for suggestions,0.56632835,"• Nick suggestions while you type, and tab completion for supported keyboards",,0
572,Fix an issue where message couldn't be sent after switching themes,0.979694,• Fix an issue where messages couldn't be sent after switching themes,,1
573,use pastebin_uri_template,0.54536295,• Improved URL formatting,,0
574,Don't make the unread indicator blue if a message is in a channel with unread tracking disabled,0.7847632,• Messages from ignored users will no longer keep a channel unread,,1
575,Reduce the number of Timer objects kept in RAM,0.588928,• Improve memory usage,,0
576,enterprise globalmsg warning,0.41369104,• Fix an issue that could prevent notifications from appearing,,0
577,update JUnit tests,0.39596984,• Improved error messages,,0
578,Scroll the drawers closed when tapping a notification,0.66996956,• Fix an issue that could prevent the users list drawer from being swiped open on tablets,,0
579,Force an empty vibration pattern when vibration is disabled,0.77300954,• Fix an issue with the vibration setting,,1
580,Add a download progress bar to the image viewer,0.7153272,• Upload progress is now visible in the notification drawer,,1
581,Ignore URL match if it also matches the channel regex,0.53253615,• Use the correct URL scheme when copying video URLs,,0
582,"adjust the spacing between reply icon and avatar, swap the thread indicator icons",0.6036055,• Add long press menu to user avatars,,0
583,"Refactor MessageActivity and MessageViewFragment to use a Buffer object directly instead of a mess of variables, and fix a few bugs along the way. This probably breaks some things! closes #30",0.57637036,• Display fixes for various message and response types,,0
584,Fix a NullPointerException when referencing NetworkConnection from a junit test,0.5845058,"• Fix ""(edited)"" indicator appearing incorrectly on Slack connections",,0
585,v4.8,0.41072774,• Various bug fixes and improvements,,0
586,"add a loading spinner during the initial log exports list download, tidy up the database when logging out",0.5149126,• The loading spinner on the archives header should no longer appear unexpectedly when resuming the app,,0
587,v3.3,0.4461522,• Android 5.0 support,,0
588,Fix a few bugs related to switching buffers by tapping channel hyperlinks,0.7184217,• Fix for channel links joining on the wrong connection,,1
589,Indicate when a disconnect was caused by a PING timeout,0.6440776,• Disconnect button now cancels connections that are waiting to retry,,0
590,Fix the image downloader callback triggering a refresh before the listview has finished loading,0.578011,• The loading spinner on the archives header should no longer appear unexpectedly when resuming the app,,0
591,Remove ActionBarSherlock from the licenses list,0.44701695,• Remove duplicates from the autocomplete suggestions,,0
592,Fix a typo,0.6628991,• Fix a typo on the splash screen,,0
593,Make the linkified topic text clickable,0.6718969,• Enabled hyperlinks in imgur / instagram thumbnail descriptions,,0
594,Merge branch 'master' into dbflow,0.39033476,• Improved support for Slack multi-person DMs,,0
595,Verify the SSL certificate fingerprint,0.5849498,• SSL improvements,,0
596,rename_conversation,0.61486626,• Networks can now be renamed from the Edit Connection dialog,,0
597,"Enable detection of phone numbers, addresses, etc. on Android 9+",0.8579124,"• Phone numbers, addresses, and other types of data can now be detected in messages on Android 9.0+",,1
598,"Prevent the last_seen_eid from decreasing, prevent the onScrollListener from sending a heartbeat before the message list is ready",0.5147722,• Improved notification syncing,,0
599,"Don't use the default Android SSL cypher list when requesting backlog and logging in, see http://op-co.de/blog/posts/android_ssl_downgrade/",0.5460343,• Removed support for Android 4.4 due to encryption requirements,,0
600,The list access methods need to be synchronized,0.59158707,• Add network server presets are now kept in sync,,0
601,Landscape login/splash screen,0.58307225,• Fixed the keyboard filling the screen in landscape,,0
602,Update to build with Android Studio 1.0,0.6471209,• Android 5.0 support,,0
603,Events that happen in the backlog shouldn't affect the current state,0.537922,• Speed up backlog loading times for Slack connections,,0
604,Prevent loading arbitrary URLs in the pastebin viewer,0.65109813,• Fix 'Open in Browser' menu item in the pastebin viewer,,0
605,Improve display of multiple collapsed mode changes,0.73067343,• Improved display of multiple user mode changes and net splits,,1
606,"Retry the GCM registration POST if it fails, fix a nullpointerexception, minor improvements to the connection UI",0.5450334,• Fix an issue with push notifications registration,,0
607,"10"" tablet layout improvements",0.58660537,• Add an option to hide the sidebars on landscape tablets,,0
608,Split the message group when the avatar changes,0.5616312,• Edited messages no longer get detached from their reply thread,,0
609,update TLDs,0.46946138,• Fixed: Post-update logout bug,,0
610,Option to disable displaying IRC colors,0.8768678,• Add an option to disable displaying IRC colors per-channel and globally,,1
611,"HTTP proxy support, closes #7",0.8226868,• HTTP proxy support,,1
612,"Ignore invalid BIDs in pinned buffers list, fix a crash when unsupported browser connects to CustomTabsService",0.5717981,• Fix 'auth' and 'set_shard' error messages while connecting,,0
613,Add a menu item to open the image in your web browser,0.7160493,• Fix 'Open in Browser' menu item in the pastebin viewer,,1
614,Ringtone preference,0.58385074,• Fixed ringtone and vibration settings on Android O developer preview 4,,0
615,Improve the landscape splash/login layout on tablets,0.71872413,• Add an option to hide the sidebars on landscape tablets,,1
616,whowas_response,0.715886,• Support the /whowas command,,1
617,make sure the notification sound still points to the correct resource ID after upgrading the app if the sound was manually selected,0.7722873,• Choose your own notification alert sound (requires storage access),,1
618,Really fix the HTML encoding,0.5518405,• Improved URL formatting,,0
619,"Android 2.x needs to use the fullscreen keyboard layout in landscape mode otherwise the actionbar goes off-screen, hide the action bar when showing the nick suggestions if there's not enough room to fit the list",0.6558472,• Add an option to hide the sidebars on landscape tablets,,0
620,Handle makeserver and makebuffer events + buffer list display fragment,0.5169019,• Fix display of /watch and /monitor events,,0
621,Fix a crash when copying a URL,0.6145979,• Fixed: copying URLs on some Samsung devices,,0
622,dismiss the download manager notification after the file finishes,0.5370454,• Fix an issue that could prevent push notifications from being received after installing an app or OS update,,0
623,Fix a crash and disable TrustKit for image loading,0.57347476,• Fixed: imgur URLs loading in the image viewer,,0
624,remove http:// and trailing / from enterprise hostname,0.59379053,• Improve default ignore / ban masks when hostname is unavailable,,0
625,"quit_server, isupport_params",0.5532056,• Fix an issue connecting to enterprise servers,,0
626,Adjust self/notice/highlight/status colours on midnight,0.69020057,• Fix background colors on alert dialogs when using the Dawn theme,,0
627,mIRC colors,0.846228,• Improve mIRC colors in dark themes,,1
628,Fix an issue where some versions of Android could return an empty HTTP response,0.6369871,• Fix an issue replying to messages via Android Auto,,0
629,Add the formatted nickname to the end of channel_mode rows,0.7220706,• Add a setting to disable nickname suggestions in all channels,,1
630,update Google Play Services,0.5579047,• Improved notifications on Android 4.x,,0
631,Fix a bug where the date line could cause a blank collapsed row,0.50054157,• Fix an issue where rows could turn black during scrolling,,0
632,only substitute dark theme mIRC colors if no background is set,0.8510038,• Improve mIRC colors in dark themes,,1
633,"cap_list, cap_invalid",0.52524793,• Fix an issue that could prevent the /LIST command from showing any results,,0
634,Merge pull request #148 from andrew659/master,0.49061307,• Fixed issues with collapsed join/parts,,0
635,version 1.4,0.5835674,• Initial release,,0
636,"add cancel action to upload progress notification, closes #115",0.71943676,• Upload progress is now visible in the notification drawer,,1
637,adjust the message padding,0.7037127,• Improve display of whitespace in messages,,1
638,use the Material seekbar from the latest AppCompat,0.5608429,"• You can now browse, create, and edit pastebins in the app",,0
639,multi-color join/part/quits,0.5784074,• Fix join/part/quit text being cut off at the bottom with some font sizes,,0
640,v1.23,0.5701122,• Initial release,,0
641,hide Mark As Read notification action for now,0.6276376,• Strip HTML markup from Android Wear notifications,,0
642,Fix an exception when publishing shortcuts for a channel with unexpected characters in the name,0.59336525,• Fix an issue that could prevent messages from users with certain channel modes from appearing,,0
643,"update Firebase and Google Play Services, remove some debug logging",0.5483533,• Fix an issue opening downloaded logs in other apps,,0
644,Update to build w/ Android Studio 2.0 beta 2,0.6616092,• Android Wear 2.0 support,,0
645,Use a StringBuilder when formatting the collapsed events for less GC,0.47287697,• Fix word wrapping of code spans,,0
646,Save less frequently,0.5478647,• Improve memory usage,,0
647,Don't attach sound or vibration to the notification if the last notification was less than 10 seconds ago,0.7281794,• Our notification alert sound should no longer appear in music players,,1
648,update GIF library,0.7595546,• Improve loading Giphy images,,1
649,Update to Android 5.1 SDK,0.78829265,• Android 5.0 support,,1
650,Work around a bug that makes the actionbar turn gray on jellybean,0.48120588,• Fix a typo on the splash screen,,0
651,Add the mode symbols to collapsed nick changes,0.6482901,• Adjust spacing between mode symbols and nicks when using the monospace font,,0
652,self color avatars,0.66626114,• Improved nickname colors,,0
653,5 second delay before showing notifications to allow time for a heartbeat to cancel it,0.6279353,• Faster app resuming when you receive a notification,,0
654,update Gradle configuration,0.48545045,• Various bug fixes and improvements,,0
655,emojify outgoing messages,0.6743337,• Enlarge emoji-only messages with an option to disable in settings 👍 ,,0
656,Gradle script improvements,0.45909166,• Improved imgur support,,0
657,Fix a crash when launching an irc:// URL for a new server while the app is already running in the background,0.6197528,• Fix an issue that prevented Android 5.x and 6.x from connecting to the IRCCloud servers,,0
658,HTML-encode the message text and nickname,0.6168257,• Copying outgoing messages now includes <>s around the nickname,,0
659,v4.21,0.5456066,• Initial release,,0
660,Updated isImportant check from #33,0.49835485,• Improved error messages,,0
661,Improve the selection indicator for a disconnected buffer group heading,0.49916264,• Connection reordering,,0
662,Fix 2 more crashes,0.7456212,• Various crashes and bugs have been fixed,,1
663,Remove unused drawer indicator images,0.65345305,• Fixed an issue where the user list icon and drawer indicator could disappear on tablets in portrait mode,,0
664,"use the Android HTTP stack to download images, as SSLSocket can't handshake with our CDN properly on Android 5.x and below",0.606406,• Fix a crash when uploading files on Android 4.x,,0
665,self messages shouldn't trigger the bottom bar,0.60344106,"• Fix ""Send a Message"" menu item",,0
666,Don't add a @ before emoji suggestions on Slack connections,0.95125127,• Emoji suggestions no longer insert a @ on Slack connections,,1
667,Listen for the drawerlayout to be resized instead of using Samsung's multiwindow callbacks,0.6481371,• Samsung multi-window support,,0
668,Prevent proguard from stripping classes needed by the JUnit tests,0.3598363,• Improved parsing of mIRC color codes,,0
669,Remove some log spam,0.70929146,• Add a dialog for removing spam PMs,,1
670,Fix up some file permission issues on Android N,0.64377546,• Fix a crash when uploading files on Android 4.x,,0
671,SHOW THEME CHANGES IN THE PREFERENCES ACTIVITY,0.42579797,• Quickly reply to mentions and highlights from the notification tray.,,0
672,console buffer background colors,0.63578856,• Fix background colors on alert dialogs when using the Dawn theme,,0
673,"Fix a style issue with the floating copy/select all/share bar when using a dark theme, make text fields in the whois dialog selectable, disable hyphenation of message text",0.57784766,• Fixed share button when viewing a text snippet,,0
674,"Make URL regex ignore case, update list of gTLDs. closes #110",0.4660061,• Improved URL hyperlinking,,0
675,Logout,0.56441796, ,,0
676,fix buffer refresh after oob finishes,0.4526069,"• More stability improvements, crashes and bug fixes",,0
677,collapsable networks,0.7801075,• Added collapsible networks,,1
678,v4.28.1,0.5281723,• Initial release,,0
679,turn off some debugging,0.5579936,• Various bug fixes,,0
680,Various crash fixes,0.8837922,• Various crashes and bugs have been fixed,,1
681,Make the settings activity look good on both Android 2.x and 4.x after switching to the new actionbar lib,0.7227888,• Improve the appearance of the app in the Android 5 task switcher,,1
682,Use real nick instead of display name when matching ignores on Slack connections,0.57655907,"• Fix ""(edited)"" indicator appearing incorrectly on Slack connections",,0
683,Set the cache color hint to white on the message list,0.6532562,• Add a setting to keep color / formatting after sending a message,,0
684,"html encode the message before applying formatting, unicode arrows for join/part/quit/nickchange",0.66128623,• Fix join/part/quit text being cut off at the bottom with some font sizes,,0
685,code spans,0.71377873,• Fix word wrapping of code spans,,1
686,Possible fix for long press occasionally being off by 1,0.5901388,• Fix an issue that could cause the long-press menu to show data for the wrong message,,0
687,html encode the topic and gray text,0.5083986,• Topic dialog text can now be copied to the clipboard,,0
688,Update kick formatting,0.80980396,• Improved formatting of kick messages,,1
689,Settings activity,0.5960746,• Improved display of user modes set by the server,,0
690,"Parse channel_init and channel_topic events, display topic changes in chat log, set the topic in the message activity view, close the message activity if its buffer gets deleted",0.6264938,• View channel modes by tapping the channel topic,,0
691,ignore case when detecting self nicks,0.48859233,• Adjust @nick autocomplete,,0
692,Use the correct title when launching to a console buffer,0.4127968,• Display the correct hostmask when long-pressing a kick message,,0
693,add a noindex file to tell the Google Search crawler to ignore unsupported URLs,0.5327888,• Improved support for imgur URLs,,0
694,v3.0,0.44215104,• This update fixes a vulnerability that could expose private data to malicious third party applications,,0
695,Update Android Support Library and Google Play Services,0.6856313,• Removed support for Android versions older than 4.2,,0
696,Rename 'Open' to 'Send a message',0.61158085,"• Quick reply dialog will now remain open after sending messages, display sent messages, and update when new notifications arrive",,0
697,Fix a typo in the URL regex that could hang the app if a URL contained ( or ),0.5508443,• Fixed a hang on URLs with brackets,,0
698,v3.13,0.47243252,• Initial release,,0
699,Tweak the sidebar colors so they look ok on tablets too,0.7430015,• Add an option to hide the sidebars on landscape tablets,,1
700,"Lower the elevation of the action bar, fix launching the app to a deferred buffer",0.67583096,• Faster app resuming when you receive a notification,,0
701,enable the send button more frequently,0.6780998,• Disabling the send button now works correctly in SwiftKey,,0
702,use the new support library font resource API,0.56166136,• Improved monospace font,,0
703,"Use the new failed message style and improve the apperance of collapsed/expanded messages, closes #15",0.74865496,• Fixed some issues with collapsed messages,,1
704,"Cache the formatted timestamp, day, and formatted message text. closes #19",0.6052983,• Add notification timestamps,,0
705,Change the edit connection activity to a dialogfragment,0.71555066,• Networks can now be renamed from the Edit Connection dialog,,1
706,add a download logs button to the delete confirmation prompt,0.8542317,• Add a 'Download Logs' button to the delete channel confirmation dialog,,1
707,Don't display the long-press menu if there's no user or text on that row,0.7437608,• Fix an issue that could cause the long-press menu to show data for the wrong message,,1
708,"Fix a crash, update Play Services",0.6596524,• Fix a crash during loading on older versions of Android,,0
709,"update socket_closed layout, closes #134",0.4572828,• Fix an issue that could cause the network connection to remain open,,0
710,Improve the way we intercept URL clicks when displaying the long-press menu,0.6842046,• Long-pressing URLs will no longer launch the browser on certain devices,,0
711,Display a countdown timer while waiting to reconnect,0.6228328,• Add notification timestamps,,0
712,remove debug logging,0.5403029,• Fixed: No more push notifications after logging out,,0
713,"Speed up refreshing the buffers list for channel_init, channel_mode, and status_changed events",0.57584155,• Improved performance while scrolling and displaying channels with a large number of collapsed joins/parts/quits,,0
714,Convert users list to a RecyclerView and use data bindings,0.45952624,• Fix users drawer jumping to the top of the list as users join/part/quit,,0
715,Skip the splash transition when entering from the login screen,0.5456494,• Dialogs for changing your password and deleting your account,,0
716,More refactoring and tidying up of unused / redundant variables,0.54084694,• Remove duplicates from the autocomplete suggestions,,0
717,Better fix for backlog not loading in the initial channel after launch,0.63885987,• Speed up backlog loading times for Slack connections,,0
718,update Play Services and AndroidX libraries,0.6051364,• Android 5.0 support,,0
719,Ban list,0.64595103,• Fix an issue that could prevent half-ops from editing the ban list,,0
720,Dont call excludeBid() on the main thread,0.5721425,• Edited messages no longer get detached from their reply thread,,0
721,Adjust the image viewer progress bar theme,0.6307627,• Fixed the progress bar getting stuck on loading,,0
722,adjust avatar template,0.6360291,• Tapping an avatar will now display a larger version,,0
723,Fix archives header highlight color on Lollypop,0.60552716,• Fix background colors on alert dialogs when using the Dawn theme,,0
724,"Fix the selection state for a disconnected server, show disconnect instead of connect for 'waiting_to_retry' status, fix some •s and …s after the file encoding conversion",0.6238313,• Improve the display of disconnected and reconnecting servers,,0
725,always show the 'Delete' menu item for channels and PMs,0.9181819,• The 'Delete' option is now always available in the menu for channels and PMs,,1
726,Make copy URL menu item names consistant,0.60118055,• Improved URL formatting,,0
727,Fix a null pointer exception,0.37528616,• Fixed mark as read bug,,0
728,Add summary text to the popup preferences to make it more obvious you can tap them on Android 4.x,0.66469634,• Improve notification style on Android 4.x,,0
729,"last seen marker and socket closed bar for midnight theme, bring the self and highlight backgrounds down a few shades",0.6586926,• New theme: Midnight. This is a variant of the ash theme that uses a pure black background,,0
730,"Move :emocode: processing, improve channel hyperlinking, fix a bug where the message fragment could display messages from the wrong buffer. closes #72",0.5905785,• Fix an issue that could cause the Quick Reply dialog to send messages to the wrong channel,,0
731,Display +q as promoted to owner if the parameter is a nick instead of a host,0.5330271,• Fixed: Show ‘owner’ status on servers that use a mode other than +q,,0
732,Make sure valid images still work on Android 2.x,0.6760309,• Image viewer now works on Android 2.x,,0
733,Wrap some EditTexts in TextInputLayout from the Design Support Library,0.59464324,• Fixed the edit/delete buttons visibility when viewing your own text snippets,,0
734,Don't prune the scrollback if a buffer has a saved scroll position,0.62245464,• Scroll position now restored when switching channels,,0
735,Add a 3rd state to only show notifications while the app is on screen,0.7397963,• Add a setting to disable notifications when the app isn't active,,1
736,"Handle IRC formatting codes in the hostmask, closes #125",0.8832089,• Display IRC formatting codes in hostmasks,,1
737,job schedueler doesn't require RECIEVE_BOOT_COMPLETED permission,0.3839385,• Hide the user list when kicked,,0
738,update networks URL,0.6554855,• Networks can now be renamed from the Edit Connection dialog,,0
739,Upgrade Android Support Library,0.73464453,• Android 5.0 support,,1
740,Show the server hostname and port in the actionbar subtitle when a console buffer is selected,0.5321507,• Display the correct hostmask when long-pressing a kick message,,0
741,improve fastlane screenshots script,0.49148068,• Improved uploading photos from 3rd party apps,,0
742,Show a loading spinner when switching buffers instead of blocking the UI,0.63176453,• The loading spinner on the archives header should no longer appear unexpectedly when resuming the app,,0
743,Migrate to Firebase Crashlytics,0.47777304,"• Stability improvements, crashes and bug fixes",,0
744,warn before enabling 3rd party thumbnails,0.64237297,"• Optional thumbnails for 3rd party image services including imgur, Instagram, and Flickr",,0
745,Validate file URIs received from camera app / document picker,0.4658544,• Improved imgur URL handling,,0
746,"show watch_status as a Toast and add them to the console in case the app is in the background, prevent the login screen from launching on auth failure if the app is in the background",0.67305666,• Add a setting to disable notifications when the app isn't active,,0
747,Set the correct API level for 'Notification Channels' setting,0.6685859,• Add an option to mute notifications for individual channels and conversations,,0
748,modules_list,0.46842432,• Support for displaying the /accept list,,0
749,spam cleanup dialog,0.78795505,• Add a dialog for removing spam PMs,,1
750,"Add a setting to keep formatting after sending a message, add a comment about Android 4.1 DownloadManager not supporting SNI",0.64938545,• Add a setting to keep color / formatting after sending a message,,0
751,Add a setting to allow the new emoji font to override the system emoji,0.7365836,• Enlarge emoji-only messages with an option to disable in settings 👍 ,,1
752,Unload old backlog when doing a full OOB download to prevent gaps,0.5359379,• Speed up backlog loading times for Slack connections,,0
753,Hide the member list option on phones,0.9001515,• Removed the member list display option on phones,,1
754,"whois_response, add Whois to the user popup menu",0.7415644,• Display additional information when tapping the Whois button,,1
755,fix color of small self avatars,0.6379491,• Improved nickname colors,,0
756,login/splash improvements,0.65244853,• Fixed login issue,,0
757,Dont use the userlist values to format nicks,0.5220781,• Adjust @nick autocomplete,,0
758,add EmojiCompat to the edit topic prompt,0.7547112,• Autocomplete suggestions for emoji :emocodes:,,1
759,Red circle + white text highlight count,0.5216087,• Improve display of whitespace in messages,,0
760,add missing collapsedRowNickColor attribute to Dawn theme,0.7556835,• Fix background colors on alert dialogs when using the Dawn theme,,1
761,Keep the screen on at the login/splash screen if setting is enabled,0.56290615,• Fix display of /watch and /monitor events,,0
762,update Gradle and Android Support Library for N developer preview,0.68493104,• Android 5.0 support,,0
763,"HTML encode the notification text again, as removing the formatting also changes encoded characters back into s",0.54172367,• Strip HTML markup from Android Wear notifications,,0
764,Keep playing videos / gifs in split screen mode,0.6316539,"• View imgur gifv, giphly, gfycat, mp4, and 3gp videos in the app",,0
765,"upgrade Gradle, Android Support Library, and Google Play Services",0.6416396,• Removed support for Android versions older than 4.0,,0
766,Don't collapse socket_closed events into join/part/quit groups,0.5858056,• Fixed issues with collapsed join/parts,,0
767,"Define a GCM protocol version constant, unregister / re-register the device if the constant has changed since the last registration",0.41629004,• Improved notification syncing,,0
768,Remove the unknown cid/bid notification check,0.6874963,• Fix an issue that could prevent notifications from appearing,,0
769,"Adjust the sizes of the icons, make the buffer group headings a little shorter",0.58516186,• Compact Spacing setting,,0
770,colored up chevron to indicate unread/highlight status,0.58053744,• Fixed colourised mentions when IRC colours are disabled,,0
771,"Delay showing the suggestions while typing, speed up switching between channels",0.6915457,• Nickname suggestions while typing are now much faster in large channels,,0
772,Add Network menu option,0.7721479,• ‘Add Network’ button in the navigation drawer,,1
773,"use TrustKit for SPKI pinning on Android 4.2+, continue using fingerprint pinning on older versions for now",0.45815647,• Android Wear 2.0 support,,0
774,Use avatar images for PMs in the share chooser service,0.66232014,"You can now choose an image to use as a public avatar visible to other IRCCloud users. Take a photo or choose a picture from your account settings screen and make sure you have both the ""User icons"" and ""Avatars"" settings enabled in the ""Message Layout"" settings.",,0
775,Request less initial backlog if Data Saver is enabled or on GPRS / EDGE,0.63597953,• Speed up backlog loading times for Slack connections,,0
776,Combine buffergroup and buffer into a single layout xml file so the views can be recycled to speed up scrolling the buffers table,0.5267967,• Improved performance while scrolling and displaying channels with a large number of collapsed joins/parts/quits,,0
777,Fix users list button disappearing on tablets when rotating from landscape to portrait,0.7708993,• Fixed an issue where the user list icon and drawer indicator could disappear on tablets in portrait mode,,1
778,adjust dialogBackgroundColor in midnight theme,0.82309556,• Fix background colors on alert dialogs when using the Dawn theme,,1
779,Update to build with Android Studio 3.0 and the Android 8.1 SDK,0.65158534,• Android 5.0 support,,0
780,use the If-Modified-Since header when requesting images,0.54860914,• Fixed: imgur URLs loading in the image viewer,,0
781,"fix the text color for action bar menu items, add more contrast to the cursor",0.688493,• Fix background colors on alert dialogs when using the Dawn theme,,0
782,Undo deleting files,0.4630348,• View and manage your uploaded files,,0
783,Improve display of user modes set by the server,0.9852098,• Improved display of user modes set by the server,,1
784,open the Play Store and Spotify URLs using https://,0.41615412,• The in-app video player now supports Facebook public video URLs,,0
785,clear fetch flag when scrolling up,0.5485826,• Fix an issue where rows could turn black during scrolling,,0
786,tidy up the gradle build script,0.4620062,• Improve the appearance of the server presets list,,0
787,update Crashlytics API,0.65097654,"• Stability improvements, crashes and bug fixes",,0
788,enable autofill on the login screen and disable it on the edit connection dialog,0.6326246,• Dialogs for changing your password and deleting your account,,0
789,collpased/expanded events need to clear the formatting cache,0.4390087,• Removed unexpected formatting codes when copying join/part/quit lines,,0
790,Format quoted text,0.60677433,"• Support for inline code, code blocks, and > quoted text",,0
791,opt out of Force Dark as we provide our own dark themes,0.6656941,• 7 new official dark themes,,0
792,Fix the emoji button on the latest version of Gboard,0.63816625,• Shorthand :emojicodes: are now replaced with the corresponding emoji glyph,,0
793,Update the suggestions list when the textview regains focus,0.6252203,• Fixed the edit/delete buttons visibility when viewing your own text snippets,,0
794,Prevent partial saves from being loaded,0.558458,• View and manage your uploaded files,,0
795,clear recent conversation when removing a buffer,0.56601024,• Edited messages no longer get detached from their reply thread,,0
796,fix code blocks,0.5878827,• Fixed AdBlock Plus compatibility issue,,0
797,Dont count self messages as important,0.5875123,• Show away messages in conversations,,0
798,v4.22.1,0.5227804,• Initial release,,0
799,Show the buffer swipe tip when tapping the up button,0.606277,• Fixed share button when viewing a text snippet,,0
800,fetch pastebin JSON to determine own_paste,0.40805593,"• You can now browse, create, and edit pastebins in the app",,0
801,Update the unread indicator chevron on a thread so it cant deadlock the UI thread,0.5816623,"• Fix ""(edited)"" indicator appearing incorrectly on Slack connections",,0
802,"Color formatting improvements, JUnit tests for color formatting",0.62337285,• Add a setting to keep color / formatting after sending a message,,0
803,Off by 1 bug on the top highlight bar,0.50211227,• Closing the formatting menu will now automatically dismiss the color picker,,0
804,Make channels clickable in the topic popup dialog,0.7648805,• Display the channel URL (if available) when viewing the topic / modes dialog,,1
805,Fix an issue where collapsing mode + quit could show the wrong hostname,0.68497044,"• Fixed ""user changed host"" message display",,0
806,fix console buffer long press menu,0.74356186,• Fix an issue that could cause the long-press menu to show data for the wrong message,,1
807,target Android Q and remove obsolote Q beta 1 media permission requests,0.49559772,• Android 5.0 support,,0
808,Fix another deadlock,0.5113076,• Fix an issue that could cause the network connection to remain open,,0
809,Increment version number,0.48862407,• Initial release,,0
810,Tap the away bar to come back,0.54624987,"• Now using navigation drawer UI. Sidebars need to be swiped from the edge of the screen, to match standard behaviour",,0
811,v4.19,0.5005458,• Initial release,,0
812,Make the long press popup work for users that have left the channel,0.58580375,• Fix an issue that could cause the long-press menu to show data for the wrong message,,0
813,Add support for \u001e strikethrough,0.4941767,• /names support,,0
814,N-style notifications w/ Direct Reply support,0.6801572,"• Quick reply dialog will now remain open after sending messages, display sent messages, and update when new notifications arrive",,0
815,generate adaptive icons for launcher shortcuts and share targets on Android O,0.7946536,"• Added support for Android O including adaptive launcher icons, autofill, and notification channels",,1
816,Fix height of single line messages,0.6864246,• Fix display of messages that start with a single space,,0
817,Add a setting to disable the built-in video player,0.99645716,• Add a setting to disable the built-in video player,,1
818,Fix 'send a message'context menu item,0.92100495,"• Fix ""Send a Message"" menu item",,1
819,enable TrustKit when posting to /chat/upload and downloading thumbnails,0.6331817,• Add a thumbnail to the photo upload dialog,,0
820,Insert the original web URL if available instead of always uploading the keyboard image,0.58630645,• Add a thumbnail to the photo upload dialog,,0
821,remove a redundant style definition,0.50845635,• Remove duplicates from the autocomplete suggestions,,0
822,"Fix an issue where quit messages wouldn't collapse correctly, closes #32",0.77900493,• Fixed some issues with collapsed messages,,1
823,Android 2.3 notification icons,0.8095423,• Improved notifications support on Android 8.0+,,1
824,accept_list,0.8147528,• Support for displaying the /accept list,,1
825,handle auth and set_shard errors,0.7127951,• Fix 'auth' and 'set_shard' error messages while connecting,,1
826,Show 'join channel' button when a connection has no buffers,0.74915695,• Fix for channel links joining on the wrong connection,,1
827,Fix anonymous imgur uploading,0.66441214,• Fixed: imgur URLs loading in the image viewer,,0
828,Reset API host before logging in,0.6300304,"• Fixed ""user changed host"" message display",,0
829,Add missing permissions required by Firebase,0.58139026,• Fix permissions issue when sending feedback emails,,0
830,Fix a few warnings identified by Infer,0.633612,• Fix an issue that could prevent notifications from appearing,,0
831,use low profile mode in kitkat image viewer,0.588413,• Improved the appearance of images with transparent backgrounds in the image viewer,,0
832,Add imgur setting to tablet layout,0.67000836,• Add an option to hide the sidebars on landscape tablets,,0
833,adjust the mention offsets for channel_topic events,0.6739184,• Improved channel topic dialog,,0
834,15M upload limit,0.6003051,• Resize photos before uploading to imgur,,0
835,move 'Format Text' to the end of the list and hide it when no text is selected,0.55482364,• Fixed the edit/delete buttons visibility when viewing your own text snippets,,0
