Index,Release Note,Release Note Abstract
78,"• You can now browse, create, and edit pastebins in the app
• Google Smart Lock Passwords: sign into the app securely using your saved Chrome password
• Add support for channel mode +Y
• Fixed: imgur URLs loading in the image viewer
• Fixed: Quick reply dialog no longer removes the app from the Recents list
• Fixed: copying URLs on some Samsung devices
• Fixed: old notifications re-appearing when launching the app
• Stability improvements, crashes and bug fixes","• You can now browse, create, and edit pastebins in the app
• Google Smart Lock Passwords: sign into the app securely using your saved Chrome password
• Add support for channel mode +Y
• Fixed: imgur URLs loading in the image viewer
• Fixed: Quick reply dialog no longer removes the app from the Recents list
• Fixed: copying URLs on some Samsung devices
• Fixed: old notifications re-appearing when launching the app
• Stability improvements, crashes and bug fixes"
79,"• Improve the appearance of notifications on Lollipop
• Stability improvements, crashes and bug fixes","• Improve the appearance of notifications on Lollipop
• Stability improvements, crashes and bug fixes"
80,"• View and manage your uploaded files
• Quickly reply to mentions and highlights from the notification tray.
• Improved the appearance of images with transparent backgrounds in the image viewer
• Nickname suggestions while typing are now much faster in large channels
• Improved URL hyperlinking
• Fixed missing usermasks when long-pressing a message
• Fix an issue that could prevent notifications from appearing
• Shiny new Material-style dialogs
• Stability improvements, crashes and bug fixes","• View and manage your uploaded files
• Quickly reply to mentions and highlights from the notification tray.
• Improved the appearance of images with transparent backgrounds in the image viewer
• Nickname suggestions while typing are now much faster in large channels
• Improved URL hyperlinking
• Fixed missing usermasks when long-pressing a message
• Fix an issue that could prevent notifications from appearing
• Shiny new Material-style dialogs
• Stability improvements, crashes and bug fixes"
81,"• Android Auto support: view and reply to highlights and PMs using voice actions in Android Auto-compatible cars
• Improved Android Wear notifications and voice replies are now more reliable
• Autocomplete suggestions for emoji :emocodes:
• Display unread message count in Nova launcher using TeslaUnread
• Add a thumbnail to the photo upload dialog
• Fix an issue where messages wouldn't load in the current channel when resuming the app
• Fix an issue where old notifications could be displayed again when resuming the app
• Images uploaded to IRCCloud can now be viewed on Android 2.3
• Stability improvements, crashes and bug fixes","• Android Auto support: view and reply to highlights and PMs using voice actions in Android Auto-compatible cars
• Improved Android Wear notifications and voice replies are now more reliable
• Autocomplete suggestions for emoji :emocodes:
• Display unread message count in Nova launcher using TeslaUnread
• Add a thumbnail to the photo upload dialog
• Fix an issue where messages wouldn't load in the current channel when resuming the app
• Fix an issue where old notifications could be displayed again when resuming the app
• Images uploaded to IRCCloud can now be viewed on Android 2.3
• Stability improvements, crashes and bug fixes"
82,"• All file types can now be shared from 3rd party apps
• Sharing images from 3rd party apps will now use the correct upload service
• Upload progress is now visible in the notification drawer
• Fix an issue where the app wouldn't reconnect after the network connection drops
• Stability improvements, crashes and bug fixes","• All file types can now be shared from 3rd party apps
• Sharing images from 3rd party apps will now use the correct upload service
• Upload progress is now visible in the notification drawer
• Fix an issue where the app wouldn't reconnect after the network connection drops
• Stability improvements, crashes and bug fixes"
83,• Fix a crash on launch if crash reporting was disabled,• Fix a crash on launch if crash reporting was disabled
84,"• Improved line spacing on Nexus 5
• Improved URL hyperlinking
• Fix an issue where some messages could be missing when resuming the app
• Fix an issue where the app could freeze when displaying certain messages
• Stability improvements, crashes and bug fixes","• Improved line spacing on Nexus 5
• Improved URL hyperlinking
• Fix an issue where some messages could be missing when resuming the app
• Fix an issue where the app could freeze when displaying certain messages
• Stability improvements, crashes and bug fixes"
85,"• Android Beam: join a channel or share an image by touching your phones together
• View channel modes by tapping the channel topic
• Dialogs for ban exception, quiet, and invite lists
• Strip HTML markup from Android Wear notifications
• Pebble beta users: enable notifications through the Pebble app for Android Wear support!
• Improve the style when copying certain messages to the clipboard
• Fix an issue with the vibration setting
• Stability improvements, crashes and bug fixes","• Android Beam: join a channel or share an image by touching your phones together
• View channel modes by tapping the channel topic
• Dialogs for ban exception, quiet, and invite lists
• Strip HTML markup from Android Wear notifications
• Pebble beta users: enable notifications through the Pebble app for Android Wear support!
• Improve the style when copying certain messages to the clipboard
• Fix an issue with the vibration setting
• Stability improvements, crashes and bug fixes"
86,"• Add a setting to save photos taken with the camera to your photo library
• Fix an issue that could prevent the users list drawer from being swiped open on tablets
• Improve the appearance of notifications and the image viewer on Android 5
• Fix an issue connecting to IRCCloud on certain mobile networks
• Stability improvements, crashes and bug fixes","• Add a setting to save photos taken with the camera to your photo library
• Fix an issue that could prevent the users list drawer from being swiped open on tablets
• Improve the appearance of notifications and the image viewer on Android 5
• Fix an issue connecting to IRCCloud on certain mobile networks
• Stability improvements, crashes and bug fixes"
87,• Fix an issue where some nicknames were missing from the suggestions list,• Fix an issue where some nicknames were missing from the suggestions list
88,"• Improve the appearance of the app in the Android 5 task switcher
• Disabling the send button now works correctly in SwiftKey
• Remove duplicates from the autocomplete suggestions
• Improve matching of autocomplete suggestions starting with non-alphanumeric characters
• The unban button is now available to half-ops
• Stability improvements, crashes and bug fixes","• Improve the appearance of the app in the Android 5 task switcher
• Disabling the send button now works correctly in SwiftKey
• Remove duplicates from the autocomplete suggestions
• Improve matching of autocomplete suggestions starting with non-alphanumeric characters
• The unban button is now available to half-ops
• Stability improvements, crashes and bug fixes"
89,"• Android 5.0 support
• Half-ops can now edit topics
• Long-pressing URLs will no longer launch the browser on certain devices
• Support the /map command
• Improve memory usage
• Copying outgoing messages now includes <>s around the nickname
• Stability improvements, crashes and bug fixes","• Android 5.0 support
• Half-ops can now edit topics
• Long-pressing URLs will no longer launch the browser on certain devices
• Support the /map command
• Improve memory usage
• Copying outgoing messages now includes <>s around the nickname
• Stability improvements, crashes and bug fixes"
90,• Fix a force close on launch,• Fix a force close on launch
91,"• You can now sign up for an IRCCloud account directly from your device.
• Forgot your password? Simply request an access link in the app
• Share images and text to IRC channels from other apps
• Sharing a photo from your library now works on more devices
• Adjustable message font size
• Fix a bug where the app could switch to a different channel when rotating the screen
• Android Wear notifications no longer contain HTML markup
• Stability improvements, crashes and bug fixes","• You can now sign up for an IRCCloud account directly from your device.
• Forgot your password? Simply request an access link in the app
• Share images and text to IRC channels from other apps
• Sharing a photo from your library now works on more devices
• Adjustable message font size
• Fix a bug where the app could switch to a different channel when rotating the screen
• Android Wear notifications no longer contain HTML markup
• Stability improvements, crashes and bug fixes"
92,"• View and reply to notifications on Android Wear
• Detect spotify: hyperlinks
• Resize photos before uploading to imgur
• Fix an issue that could prevent push notifications from being received after installing an app or OS update
• Improved display of collapsed joins/parts/quits in PMs
• “Heads-Up” notification support on Android L preview
• Stability improvements, crashes and bug fixes","• View and reply to notifications on Android Wear
• Detect spotify: hyperlinks
• Resize photos before uploading to imgur
• Fix an issue that could prevent push notifications from being received after installing an app or OS update
• Improved display of collapsed joins/parts/quits in PMs
• “Heads-Up” notification support on Android L preview
• Stability improvements, crashes and bug fixes"
93,"• Upload photos directly to chat, via imgur.
• Mark All As Read: press and hold in the channel list to mark all channels as read, works just like Shift+Escape on the web.
• Multiple disconnects are now collapsed down to one expandable line
• Added the author and timestamp to topic popup
• Fixed: Post-update logout bug
• Fixed: Channel list ordering after parting or joining channels
• Notification LEDs now work on more devices
• Stability improvements, crashes and bug fixes","• Upload photos directly to chat, via imgur.
• Mark All As Read: press and hold in the channel list to mark all channels as read, works just like Shift+Escape on the web.
• Multiple disconnects are now collapsed down to one expandable line
• Added the author and timestamp to topic popup
• Fixed: Post-update logout bug
• Fixed: Channel list ordering after parting or joining channels
• Notification LEDs now work on more devices
• Stability improvements, crashes and bug fixes"
94,"• Message input now remembers the contents when rotating the screen or resuming the app
• Shorthand :emojicodes: are now replaced with the corresponding emoji glyph
• Networks can now be renamed from the Edit Connection dialog
• Fixed an issue where the user list icon and drawer indicator could disappear on tablets in portrait mode
• More stability improvements, crashes and bug fixes","• Message input now remembers the contents when rotating the screen or resuming the app
• Shorthand :emojicodes: are now replaced with the corresponding emoji glyph
• Networks can now be renamed from the Edit Connection dialog
• Fixed an issue where the user list icon and drawer indicator could disappear on tablets in portrait mode
• More stability improvements, crashes and bug fixes"
95,• Fixed a crash when viewing the settings on tablets,• Fixed a crash when viewing the settings on tablets
96,"• Support for more sources in the image viewer
• Add notification timestamps
• Show away messages in conversations
• New setting to disable auto-capitalisation
• New setting for showing messages in DashClock
• Made channel list unread scroll indicators more discernible
• Removed the member list display option on phones
• Fixed: Show ‘owner’ status on servers that use a mode other than +q
• Fixed: No more push notifications after logging out
• More stability improvements, crashes and bug fixes","• Support for more sources in the image viewer
• Add notification timestamps
• Show away messages in conversations
• New setting to disable auto-capitalisation
• New setting for showing messages in DashClock
• Made channel list unread scroll indicators more discernible
• Removed the member list display option on phones
• Fixed: Show ‘owner’ status on servers that use a mode other than +q
• Fixed: No more push notifications after logging out
• More stability improvements, crashes and bug fixes"
97,• Fix a crash when using an external keyboard,• Fix a crash when using an external keyboard
98,"• Nick suggestions while you type, and tab completion for supported keyboards
• Instagram, imgur, Flickr, cl.ly, and Dropbox support in the image viewer
• Connection reordering
• Scroll position now restored when switching channels
• Switching after sending no longer sends to the wrong channel
• Copy hostmasks from the long-press menu
• Fix for channel links joining on the wrong connection
• Display fixes for various message and response types
• More stability improvements, crashes and bug fixes","• Nick suggestions while you type, and tab completion for supported keyboards
• Instagram, imgur, Flickr, cl.ly, and Dropbox support in the image viewer
• Connection reordering
• Scroll position now restored when switching channels
• Switching after sending no longer sends to the wrong channel
• Copy hostmasks from the long-press menu
• Fix for channel links joining on the wrong connection
• Display fixes for various message and response types
• More stability improvements, crashes and bug fixes"
99,"• Colourised nicknames
• The app now reconnects faster, making the experience a lot nicer on patchy networks.
• Image viewer now works on Android 2.x
• Improved display of multiple user mode changes and net splits
• Improved display of user modes set by the server
• Improved sorting the channels list
• ‘Add Network’ button in the navigation drawer
• The ‘Display Options’ dialog can now be scrolled on small screens
• Fixed some issues with collapsed messages
• Various bug fixes and improvements","• Colourised nicknames
• The app now reconnects faster, making the experience a lot nicer on patchy networks.
• Image viewer now works on Android 2.x
• Improved display of multiple user mode changes and net splits
• Improved display of user modes set by the server
• Improved sorting the channels list
• ‘Add Network’ button in the navigation drawer
• The ‘Display Options’ dialog can now be scrolled on small screens
• Fixed some issues with collapsed messages
• Various bug fixes and improvements"
100,"• Now using navigation drawer UI. Sidebars need to be swiped from the edge of the screen, to match standard behaviour
• Improved load time and bandwidth usage
• Channels now have their own input box. You can switch channels and continue typing where you left off
• Images now open in-app
• SSL improvements
• Add network server presets are now kept in sync
• Fixed issues with collapsed join/parts
• Fixed battery-drain issue with push notifications
• Fixed AdBlock Plus compatibility issue","• Now using navigation drawer UI. Sidebars need to be swiped from the edge of the screen, to match standard behaviour
• Improved load time and bandwidth usage
• Channels now have their own input box. You can switch channels and continue typing where you left off
• Images now open in-app
• SSL improvements
• Add network server presets are now kept in sync
• Fixed issues with collapsed join/parts
• Fixed battery-drain issue with push notifications
• Fixed AdBlock Plus compatibility issue"
101,"• Fixed the progress bar getting stuck on loading
• Fixed the keyboard filling the screen in landscape
• Fixed a crash when joining channels with the green + button
• Login now works when using an empty proxy port
• Better reliability when switching data connections
• Fixed a crash when rotating a device
• Show channel names in private message join/parts","• Fixed the progress bar getting stuck on loading
• Fixed the keyboard filling the screen in landscape
• Fixed a crash when joining channels with the green + button
• Login now works when using an empty proxy port
• Better reliability when switching data connections
• Fixed a crash when rotating a device
• Show channel names in private message join/parts"
102,"• Fixed the progress bar getting stuck on loading
• Fixed the keyboard filling the screen in landscape
• Fixed a crash when joining channels with the green + button
• Login now works when using an empty proxy port
• Better reliability when switching data connections
• Fixed a crash when rotating a device
• Show channel names in private message join/parts","• Fixed the progress bar getting stuck on loading
• Fixed the keyboard filling the screen in landscape
• Fixed a crash when joining channels with the green + button
• Login now works when using an empty proxy port
• Better reliability when switching data connections
• Fixed a crash when rotating a device
• Show channel names in private message join/parts"
103,"• Join/part collapsing can now be disabled in Display Options
• Fixed login issue
• Fixed mark as read bug
• HTTP proxy support
• Fixed /me messages bypassing ignores
• Hide the user list when kicked
• Better indication of disconnected and SSL connections
• Disconnect button now cancels connections that are waiting to retry
• Fixed a hang on URLs with brackets
• Better reconnect syncing
• Display IRC colors in topic popups
• /names support
• Fixed italics display
• Improved error messages","• Join/part collapsing can now be disabled in Display Options
• Fixed login issue
• Fixed mark as read bug
• HTTP proxy support
• Fixed /me messages bypassing ignores
• Hide the user list when kicked
• Better indication of disconnected and SSL connections
• Disconnect button now cancels connections that are waiting to retry
• Fixed a hang on URLs with brackets
• Better reconnect syncing
• Display IRC colors in topic popups
• /names support
• Fixed italics display
• Improved error messages"
104,"• Fix 'auth' and 'set_shard' error messages while connecting
• Sony SmartWatch support
• DashClock extension
• Enable install to SD card
• Various crashes and bugs have been fixed","• Fix 'auth' and 'set_shard' error messages while connecting
• Sony SmartWatch support
• DashClock extension
• Enable install to SD card
• Various crashes and bugs have been fixed"
105,"• Pebble SmartWatch support
• Improved URL formatting
• Messages from ignored users will no longer keep a channel unread
• Improve the display of disconnected and reconnecting servers
• Various crashes and bugs have been fixed","• Pebble SmartWatch support
• Improved URL formatting
• Messages from ignored users will no longer keep a channel unread
• Improve the display of disconnected and reconnecting servers
• Various crashes and bugs have been fixed"
106,"• Fix a typo on the splash screen
• Various crashes and bugs have been fixed","• Fix a typo on the splash screen
• Various crashes and bugs have been fixed"
107,"• Improve the appearance of the server presets list
• Improve parsing of mIRC colors and URLs
• Fix an issue where rows could turn black during scrolling
• Fix an issue where the user list could be empty in some channels
• Fix an issue where the back button wouldn't close the app in certain conditions
• Various crashes and bugs have been fixed","• Improve the appearance of the server presets list
• Improve parsing of mIRC colors and URLs
• Fix an issue where rows could turn black during scrolling
• Fix an issue where the user list could be empty in some channels
• Fix an issue where the back button wouldn't close the app in certain conditions
• Various crashes and bugs have been fixed"
108,"• Adjust the user list section headers to match the website
• Support for displaying the /accept list
• Improved notification syncing
• Choose your own notification alert sound (requires storage access)
• Add a setting to disable flashing the LED on supported devices
• Add a setting to disable notifications when the app isn't active
• Add a setting to hide the send button on the on-screen keyboard (doesn't affect tablets)
• Various crashes and bugs have been fixed","• Adjust the user list section headers to match the website
• Support for displaying the /accept list
• Improved notification syncing
• Choose your own notification alert sound (requires storage access)
• Add a setting to disable flashing the LED on supported devices
• Add a setting to disable notifications when the app isn't active
• Add a setting to hide the send button on the on-screen keyboard (doesn't affect tablets)
• Various crashes and bugs have been fixed"
109,• Initial release,• Initial release
