Index,Message,Description,Message Abstract,Description Abstract
513,fix(plugin-webpack): don't show the error message if packagerConfig.ignore is a function (#2424),,fix(plugin-webpack): don't show the error message if packagerConfig.ignore is a function (#2424),
514,chore: remove unused config file,,chore: remove unused config file,
515,build: upgrade transitive dependencies at the end of update-dependencies,,build: upgrade transitive dependencies at the end of update-dependencies,
516,build(deps): upgrade transitive dependencies,,build(deps): upgrade transitive dependencies,
517,build(deps): upgrade webpack to 5.48.0,,build(deps): upgrade webpack to 5.48.0,
518,build(deps-dev): upgrade typedoc to 0.21.5,,build(deps-dev): upgrade typedoc to 0.21.5,
519,build(deps-dev): upgrade sinon to 11.1.2,,build(deps-dev): upgrade sinon to 11.1.2,
520,build(deps): upgrade mime-types to 2.1.32,,build(deps): upgrade mime-types to 2.1.32,
521,build(deps-dev): upgrade eslint to 7.32.0,,build(deps-dev): upgrade eslint to 7.32.0,
522,build(deps): upgrade aws-sdk to 2.961.0,,build(deps): upgrade aws-sdk to 2.961.0,
523,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 4.29.0",,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 4.29.0",
524,build(deps-dev): upgrade @types/node to 16.4.12,,build(deps-dev): upgrade @types/node to 16.4.12,
525,build(deps-dev): upgrade @types/lodash to 4.14.172,,build(deps-dev): upgrade @types/lodash to 4.14.172,
526,build(deps): upgrade @octokit/types to 6.24.0,,build(deps): upgrade @octokit/types to 6.24.0,
527,build(deps): upgrade @octokit/rest to 18.9.0,,build(deps): upgrade @octokit/rest to 18.9.0,
528,build(deps-dev): upgrade @babel/preset-typescript to 7.15.0,,build(deps-dev): upgrade @babel/preset-typescript to 7.15.0,
529,build(deps-dev): upgrade @babel/preset-env to 7.15.0,,build(deps-dev): upgrade @babel/preset-env to 7.15.0,
530,build(deps-dev): upgrade @babel/core to 7.15.0,,build(deps-dev): upgrade @babel/core to 7.15.0,
531,build(deps-dev): remove unused nodemon,,build(deps-dev): remove unused nodemon,
532,chore: remove commitizen & cz-customizable,,chore: remove commitizen & cz-customizable,
533,chore: replace dev use of nvm with volta,,chore: replace dev use of nvm with volta,
534,build(deps): bump actions/setup-node from 2.3.1 to 2.3.2 (#2423),Bumps actions/setup-node from 2.3.1 to 2.3.2. - Release notes - Commits  updated-dependencies: - dependency-name: actions/setup-node   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump actions/setup-node from 2.3.1 to 2.3.2 (#2423),Bumps actions/setup-node from 2.3.1 to 2.3.2. - Release notes - Commits updated-dependencies: - dependency-name: actions/setup-node   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
535,build(deps): bump actions/setup-node from 2.3.0 to 2.3.1 (#2422),Bumps actions/setup-node from 2.3.0 to 2.3.1. - Release notes - Commits  updated-dependencies: - dependency-name: actions/setup-node   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump actions/setup-node from 2.3.0 to 2.3.1 (#2422),Bumps actions/setup-node from 2.3.0 to 2.3.1. - Release notes - Commits updated-dependencies: - dependency-name: actions/setup-node   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
536,feat!(core): add required Forge version for templates (#2415),"BREAKING CHANGE: Electron Forge templates compatible with v6 must specify the minimum Forge version supported by the template, using the requiredForgeVersion attribute on the class implementing ForgeTemplate. This is largely to prevent the built-in templates from v5 from being used with v6.",feat!(core): add required Forge version for templates (#2415),"BREAKING CHANGE: Electron Forge templates compatible with v6 must specify the minimum Forge version supported by the template, using the requiredForgeVersion attribute on the class implementing ForgeTemplate. This is largely to prevent the built-in templates from v5 from being used with v6."
537,Update CHANGELOG.md for 6.0.0-beta.59,,Update CHANGELOG.md for 6.0.0-beta.59,
538,Release 6.0.0-beta.59,,Release 6.0.0-beta.59,
539,build(deps): upgrade transitive dependencies,,build(deps): upgrade transitive dependencies,
540,build(deps-dev): upgrade mocha to 9.0.3,,build(deps-dev): upgrade mocha to 9.0.3,
541,build(deps-dev): upgrade lint-staged to 11.1.1,,build(deps-dev): upgrade lint-staged to 11.1.1,
542,build(deps-dev): upgrade @types/node to 16.4.3,,build(deps-dev): upgrade @types/node to 16.4.3,
543,build(deps-dev): upgrade @types/debug to 4.1.7,,build(deps-dev): upgrade @types/debug to 4.1.7,
544,fix(template-typescript-webpack): lint tsx files by default (#2403),,fix(template-typescript-webpack): lint tsx files by default (#2403),
545,build(deps): upgrade aws-sdk to 2.953.0,,build(deps): upgrade aws-sdk to 2.953.0,
546,build(deps-dev): upgrade @types/semver to 7.3.8,,build(deps-dev): upgrade @types/semver to 7.3.8,
547,build(deps): upgrade @octokit/rest to 18.7.1,,build(deps): upgrade @octokit/rest to 18.7.1,
548,build(deps): bump codecov/codecov-action from 2.0.1 to 2.0.2 (#2401),Bumps codecov/codecov-action from 2.0.1 to 2.0.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: codecov/codecov-action   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump codecov/codecov-action from 2.0.1 to 2.0.2 (#2401),Bumps codecov/codecov-action from 2.0.1 to 2.0.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: codecov/codecov-action   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
549,build(deps): upgrade transitive dependencies,,build(deps): upgrade transitive dependencies,
550,build(deps): upgrade @octokit/types to 6.21.1,,build(deps): upgrade @octokit/types to 6.21.1,
551,refactor: replace glob implementations with fast-glob (#2400), refactor: replace glob with fast-glob refactor: replace globby with fast-glob,refactor: replace glob implementations with fast-glob (#2400),refactor: replace glob with fast-glob refactor: replace globby with fast-glob
552,fix(template): add plugin:import/electron to TypeScript ESLint config (#2399), chore(template-typescript-webpack): remove superfluous resolver config refactor(template): use import/recommended over errors+warnings chore(template-typescript-webpack): add test script,fix(template): add plugin:import/electron to TypeScript ESLint config (#2399),chore(template-typescript-webpack): remove superfluous resolver config refactor(template): use import/recommended over errors+warnings chore(template-typescript-webpack): add test script
553,test: forgot to revert globby code change,,test: forgot to revert globby code change,
554,build(deps-dev): revert globby to ^11.0.4 since >= 12 requires ESM,,build(deps-dev): revert globby to ^11.0.4 since >= 12 requires ESM,
555,test: fix globby usage with v12,,test: fix globby usage with v12,
556,build(deps): upgrade webpack-dev-server to ^4.0.0-rc.0,,build(deps): upgrade webpack-dev-server to ^4.0.0-rc.0,
557,build(deps): upgrade webpack to 5.46.0,,build(deps): upgrade webpack to 5.46.0,
558,build(deps-dev): upgrade lint-staged to 11.1.0,,build(deps-dev): upgrade lint-staged to 11.1.0,
559,build(deps-dev): upgrade globby to ^12.0.0,,build(deps-dev): upgrade globby to ^12.0.0,
560,build(deps): upgrade aws-sdk to 2.952.0,,build(deps): upgrade aws-sdk to 2.952.0,
561,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 4.28.4",,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 4.28.4",
562,build(deps-dev): upgrade @types/node-fetch to 2.5.12,,build(deps-dev): upgrade @types/node-fetch to 2.5.12,
563,build(deps-dev): upgrade @types/node to 16.4.1,,build(deps-dev): upgrade @types/node to 16.4.1,
564,build(deps-dev): upgrade @types/mocha to ^9.0.0,,build(deps-dev): upgrade @types/mocha to ^9.0.0,
565,build(deps): upgrade @octokit/types to 6.21.0,,build(deps): upgrade @octokit/types to 6.21.0,
566,build(deps): upgrade @octokit/rest to 18.7.0,,build(deps): upgrade @octokit/rest to 18.7.0,
567,build(deps-dev): upgrade @babel/preset-env to 7.14.8,,build(deps-dev): upgrade @babel/preset-env to 7.14.8,
568,build(deps-dev): upgrade @babel/core to 7.14.8,,build(deps-dev): upgrade @babel/core to 7.14.8,
569,build(deps-dev): upgrade @babel/cli to 7.14.8,,build(deps-dev): upgrade @babel/cli to 7.14.8,
570,fix(webpack-plugin): Ensure asset relocator injected code works with nodeIntegration disabled (#2396), Adjust injected code when nodeIntegration = false  Co-authored-by: Mark Lee electronjs@lazymalevolence.com,fix(webpack-plugin): Ensure asset relocator injected code works with nodeIntegration disabled (#2396),Adjust injected code when nodeIntegration = false Co-authored-by: Mark Lee electronjs@lazymalevolence.com
571,build(deps): bump actions/setup-node from 2.2.0 to 2.3.0 (#2392),Bumps actions/setup-node from 2.2.0 to 2.3.0. - Release notes - Commits  updated-dependencies: - dependency-name: actions/setup-node   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump actions/setup-node from 2.2.0 to 2.3.0 (#2392),Bumps actions/setup-node from 2.2.0 to 2.3.0. - Release notes - Commits updated-dependencies: - dependency-name: actions/setup-node   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
572,refactor(template-base): replace exec/promisify with @malept/cross-spawn-promise (#2391),,refactor(template-base): replace exec/promisify with @malept/cross-spawn-promise (#2391),
573,build(deps): bump codecov/codecov-action from 1.5.2 to 2.0.1 (#2387),Bumps codecov/codecov-action from 1.5.2 to 2.0.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: codecov/codecov-action   dependency-type: direct:production   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump codecov/codecov-action from 1.5.2 to 2.0.1 (#2387),Bumps codecov/codecov-action from 1.5.2 to 2.0.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: codecov/codecov-action   dependency-type: direct:production   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
574,build: emit Node 12 compatible code,,build: emit Node 12 compatible code,
575,chore: the docs repo moved to @electron-forge,,chore: the docs repo moved to @electron-forge,
576,Update CHANGELOG.md for 6.0.0-beta.58,,Update CHANGELOG.md for 6.0.0-beta.58,
577,Release 6.0.0-beta.58,,Release 6.0.0-beta.58,
578,chore(bump): fix final git tag,,chore(bump): fix final git tag,
579,chore(bump): only add user facing changes to the changelog,,chore(bump): only add user facing changes to the changelog,
580,chore(deps): upgrade transitive dependencies,,chore(deps): upgrade transitive dependencies,
581,build(deps): upgrade webpack to 5.45.1,,build(deps): upgrade webpack to 5.45.1,
582,build(deps-dev): upgrade typedoc to 0.21.4,,build(deps-dev): upgrade typedoc to 0.21.4,
583,build(deps-dev): upgrade lint-staged to 11.0.1,,build(deps-dev): upgrade lint-staged to 11.0.1,
584,build(deps): upgrade inquirer to 8.1.2,,build(deps): upgrade inquirer to 8.1.2,
585,build(deps-dev): upgrade eslint to 7.31.0,,build(deps-dev): upgrade eslint to 7.31.0,
586,build(deps): upgrade electron-packager to 15.3.0,,build(deps): upgrade electron-packager to 15.3.0,
587,build(deps): upgrade aws-sdk to 2.948.0,,build(deps): upgrade aws-sdk to 2.948.0,
588,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 4.28.3",,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 4.28.3",
589,build(deps-dev): upgrade @types/node to 16.3.3,,build(deps-dev): upgrade @types/node to 16.3.3,
590,build(deps): upgrade @octokit/types to 6.19.0,,build(deps): upgrade @octokit/types to 6.19.0,
591,build(deps): upgrade @malept/electron-installer-flatpak to 0.11.4,,build(deps): upgrade @malept/electron-installer-flatpak to 0.11.4,
592,refactor(bump): convert to TypeScript (#2385),refactor(bump): convert to TypeScript,refactor(bump): convert to TypeScript (#2385),refactor(bump): convert to TypeScript
593,chore: sync ignored dependency lists,,chore: sync ignored dependency lists,
594,build(deps-dev): bump css-loader,Bumps css-loader from 5.2.7 to 6.0.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: css-loader   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com,build(deps-dev): bump css-loader,Bumps css-loader from 5.2.7 to 6.0.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: css-loader   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com
595,build(deps-dev): bump css-loader in /packages/template/webpack/tmpl,Bumps css-loader from 5.2.7 to 6.0.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: css-loader   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com,build(deps-dev): bump css-loader in /packages/template/webpack/tmpl,Bumps css-loader from 5.2.7 to 6.0.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: css-loader   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com
596,ci: simplify (#2383), ci: use builtin caching from setup-node ci: simplify WiX setup,ci: simplify (#2383),ci: use builtin caching from setup-node ci: simplify WiX setup
597,chore(deps): upgrade @vercel/webpack-asset-relocator-loader to 1.6.0 (#2374),,chore(deps): upgrade @vercel/webpack-asset-relocator-loader to 1.6.0 (#2374),
598,feat(plugin-webpack): improve native asset relocation without forking Vercel loader (#2320),Co-authored-by: Mark Lee electronjs@lazymalevolence.com,feat(plugin-webpack): improve native asset relocation without forking Vercel loader (#2320),Co-authored-by: Mark Lee electronjs@lazymalevolence.com
599,fix(core): search for electron in a node_modules folder with electron in it (#2326),,fix(core): search for electron in a node_modules folder with electron in it (#2326),
600,build(deps-dev): bump style-loader (#2344),Bumps style-loader from 2.0.0 to 3.0.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: style-loader   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps-dev): bump style-loader (#2344),Bumps style-loader from 2.0.0 to 3.0.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: style-loader   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
601,build(deps-dev): bump style-loader in /packages/template/webpack/tmpl (#2343),Bumps style-loader from 2.0.0 to 3.0.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: style-loader   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps-dev): bump style-loader in /packages/template/webpack/tmpl (#2343),Bumps style-loader from 2.0.0 to 3.0.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: style-loader   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
602,feat(core): add platform and arch to generateAssets hook parameters (#2327), Support WSL,feat(core): add platform and arch to generateAssets hook parameters (#2327),Support WSL
603,fix(plugin-electronegativity): add parserPlugins option (#2323),,fix(plugin-electronegativity): add parserPlugins option (#2323),
604,build(deps): upgrade transitive dependencies,,build(deps): upgrade transitive dependencies,
605,build(deps): upgrade webpack to 5.44.0,,build(deps): upgrade webpack to 5.44.0,
606,build(deps-dev): upgrade typedoc to 0.21.3,,build(deps-dev): upgrade typedoc to 0.21.3,
607,build(deps-dev): upgrade ts-node to 10.1.0,,build(deps-dev): upgrade ts-node to 10.1.0,
608,build(deps): upgrade open to 8.2.1,,build(deps): upgrade open to 8.2.1,
609,build(deps-dev): upgrade nodemon to 2.0.12,,build(deps-dev): upgrade nodemon to 2.0.12,
610,build(deps-dev): upgrade mocha to 9.0.2,,build(deps-dev): upgrade mocha to 9.0.2,
611,build(deps-dev): upgrade husky to ^7.0.1,,build(deps-dev): upgrade husky to ^7.0.1,
612,build(deps): upgrade html-webpack-plugin to 5.3.2,,build(deps): upgrade html-webpack-plugin to 5.3.2,
613,build(deps-dev): upgrade eslint to 7.30.0,,build(deps-dev): upgrade eslint to 7.30.0,
614,build(deps): upgrade debug to 4.3.2,,build(deps): upgrade debug to 4.3.2,
615,build(deps): upgrade aws-sdk to 2.943.0,,build(deps): upgrade aws-sdk to 2.943.0,
616,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 4.28.2",,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 4.28.2",
617,build(deps): upgrade @types/which to 2.0.1,,build(deps): upgrade @types/which to 2.0.1,
618,build(deps-dev): upgrade @types/semver to 7.3.7,,build(deps-dev): upgrade @types/semver to 7.3.7,
619,build(deps-dev): upgrade @types/node-fetch to 2.5.11,,build(deps-dev): upgrade @types/node-fetch to 2.5.11,
620,build(deps-dev): upgrade @types/node to ^16.3.1,,build(deps-dev): upgrade @types/node to ^16.3.1,
621,build(deps-dev): upgrade @types/mocha to 8.2.3,,build(deps-dev): upgrade @types/mocha to 8.2.3,
622,build(deps-dev): upgrade @types/minimist to 1.2.2,,build(deps-dev): upgrade @types/minimist to 1.2.2,
623,build(deps-dev): upgrade @types/lodash to 4.14.171,,build(deps-dev): upgrade @types/lodash to 4.14.171,
624,build(deps-dev): upgrade @types/listr to 0.14.4,,build(deps-dev): upgrade @types/listr to 0.14.4,
625,build(deps-dev): upgrade @types/inquirer to 7.3.3,,build(deps-dev): upgrade @types/inquirer to 7.3.3,
626,build(deps-dev): upgrade @types/glob to 7.1.4,,build(deps-dev): upgrade @types/glob to 7.1.4,
627,build(deps-dev): upgrade @types/fs-extra to 9.0.12,,build(deps-dev): upgrade @types/fs-extra to 9.0.12,
628,build(deps-dev): upgrade @types/fetch-mock to 7.3.5,,build(deps-dev): upgrade @types/fetch-mock to 7.3.5,
629,build(deps-dev): upgrade @types/express-ws to 3.0.1,,build(deps-dev): upgrade @types/express-ws to 3.0.1,
630,build(deps-dev): upgrade @types/express to 4.17.13,,build(deps-dev): upgrade @types/express to 4.17.13,
631,build(deps-dev): upgrade @types/debug to 4.1.6,,build(deps-dev): upgrade @types/debug to 4.1.6,
632,build(deps-dev): upgrade @types/chai to 4.2.21,,build(deps-dev): upgrade @types/chai to 4.2.21,
633,build(deps): upgrade @octokit/types to 6.18.1,,build(deps): upgrade @octokit/types to 6.18.1,
634,build(deps): upgrade @octokit/rest to 18.6.7,,build(deps): upgrade @octokit/rest to 18.6.7,
635,build(deps): upgrade @malept/cross-spawn-promise to ^2.0.0,,build(deps): upgrade @malept/cross-spawn-promise to ^2.0.0,
636,build(deps-dev): upgrade @babel/preset-env to 7.14.7,,build(deps-dev): upgrade @babel/preset-env to 7.14.7,
637,fix(plugin-webpack): throw error if something bad happened in preload compilation (#2334),Co-authored-by: Mark Lee malept@users.noreply.github.com,fix(plugin-webpack): throw error if something bad happened in preload compilation (#2334),Co-authored-by: Mark Lee malept@users.noreply.github.com
638,refactor(plugin-webpack): cleanup (#2368), refactor(plugin-webpack): convert sourceMapOption into a property refactor(plugin-webpack): clearer hook signature test(plugin-webpack): remove problematic exits-early test,refactor(plugin-webpack): cleanup (#2368),refactor(plugin-webpack): convert sourceMapOption into a property refactor(plugin-webpack): clearer hook signature test(plugin-webpack): remove problematic exits-early test
639,"chore(update-deps): handle minor-locked dependencies (i.e., TypeScript)",,"chore(update-deps): handle minor-locked dependencies (i.e., TypeScript)",
640,fix(maker-squirrel): use executableName for exe when available (#2365),Fixes a bug reported in Discord.,fix(maker-squirrel): use executableName for exe when available (#2365),Fixes a bug reported in Discord.
641,build(deps): bump fastify/github-action-merge-dependabot (#2354),Bumps fastify/github-action-merge-dependabot from 2.1.1 to 2.2.0. - Release notes - Commits  updated-dependencies: - dependency-name: fastify/github-action-merge-dependabot   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump fastify/github-action-merge-dependabot (#2354),Bumps fastify/github-action-merge-dependabot from 2.1.1 to 2.2.0. - Release notes - Commits updated-dependencies: - dependency-name: fastify/github-action-merge-dependabot   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
642,build(deps): bump actions/setup-node from 2.1.5 to 2.2.0 (#2352),Bumps actions/setup-node from 2.1.5 to 2.2.0. - Release notes - Commits  updated-dependencies: - dependency-name: actions/setup-node   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump actions/setup-node from 2.1.5 to 2.2.0 (#2352),Bumps actions/setup-node from 2.1.5 to 2.2.0. - Release notes - Commits updated-dependencies: - dependency-name: actions/setup-node   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
643,build(deps): bump fastify/github-action-merge-dependabot (#2305),Bumps fastify/github-action-merge-dependabot from 2.0.0 to 2.1.1. - Release notes - Commits  updated-dependencies: - dependency-name: fastify/github-action-merge-dependabot   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump fastify/github-action-merge-dependabot (#2305),Bumps fastify/github-action-merge-dependabot from 2.0.0 to 2.1.1. - Release notes - Commits updated-dependencies: - dependency-name: fastify/github-action-merge-dependabot   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
644,build(deps): bump codecov/codecov-action from 1.5.0 to 1.5.2 (#2317),Bumps codecov/codecov-action from 1.5.0 to 1.5.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: codecov/codecov-action   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump codecov/codecov-action from 1.5.0 to 1.5.2 (#2317),Bumps codecov/codecov-action from 1.5.0 to 1.5.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: codecov/codecov-action   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
645,ci: only run dependabolt on Node.js package upgrades,,ci: only run dependabolt on Node.js package upgrades,
646,build(deps): upgrade transitive dependencies,,build(deps): upgrade transitive dependencies,
647,build(deps): upgrade xterm to 4.13.0,,build(deps): upgrade xterm to 4.13.0,
648,build(deps): upgrade webpack to 5.39.1,,build(deps): upgrade webpack to 5.39.1,
649,build(deps-dev): upgrade typedoc to ^0.21.0,,build(deps-dev): upgrade typedoc to ^0.21.0,
650,build(deps-dev): upgrade sinon to ^11.1.1,,build(deps-dev): upgrade sinon to ^11.1.1,
651,build(deps): upgrade ora to 5.4.1,,build(deps): upgrade ora to 5.4.1,
652,build(deps-dev): upgrade mocha to ^9.0.1,,build(deps-dev): upgrade mocha to ^9.0.1,
653,build(deps): upgrade inquirer to 8.1.1,,build(deps): upgrade inquirer to 8.1.1,
654,build(deps-dev): upgrade globby to 11.0.4,,build(deps-dev): upgrade globby to 11.0.4,
655,build(deps): upgrade express-ws to ^5.0.2,,build(deps): upgrade express-ws to ^5.0.2,
656,build(deps-dev): upgrade eslint to 7.29.0,,build(deps-dev): upgrade eslint to 7.29.0,
657,build(deps): upgrade aws-sdk to 2.931.0,,build(deps): upgrade aws-sdk to 2.931.0,
658,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 4.27.0",,"build(deps-dev): upgrade @typescript-eslint/{parser,eslint-plugin} to 4.27.0",
659,build(deps-dev): upgrade @types/node to 15.12.4,,build(deps-dev): upgrade @types/node to 15.12.4,
660,build(deps): upgrade @octokit/types to 6.16.4,,build(deps): upgrade @octokit/types to 6.16.4,
661,build(deps): upgrade @octokit/rest to 18.6.0,,build(deps): upgrade @octokit/rest to 18.6.0,
662,build(deps): upgrade @octokit/core to 3.5.1,,build(deps): upgrade @octokit/core to 3.5.1,
663,build(deps-dev): upgrade @babel/register to 7.14.5,,build(deps-dev): upgrade @babel/register to 7.14.5,
664,build(deps-dev): upgrade @babel/preset-typescript to 7.14.5,,build(deps-dev): upgrade @babel/preset-typescript to 7.14.5,
665,build(deps-dev): upgrade @babel/preset-env to 7.14.5,,build(deps-dev): upgrade @babel/preset-env to 7.14.5,
666,build(deps-dev): upgrade @babel/plugin-proposal-class-properties to 7.14.5,,build(deps-dev): upgrade @babel/plugin-proposal-class-properties to 7.14.5,
667,build(deps-dev): upgrade @babel/core to 7.14.6,,build(deps-dev): upgrade @babel/core to 7.14.6,
668,build(deps-dev): upgrade @babel/cli to 7.14.5,,build(deps-dev): upgrade @babel/cli to 7.14.5,
669,feat(plugin-webpack): add devContentSecurityPolicy config option (#2332),,feat(plugin-webpack): add devContentSecurityPolicy config option (#2332),
670,feat(plugin-webpack): add nodeIntegration config for renderers (#2330),,feat(plugin-webpack): add nodeIntegration config for renderers (#2330),
671,test(core): re-enable & refactor native module test (#2311),,test(core): re-enable & refactor native module test (#2311),
672,build(deps): upgrade transitive dependencies,,build(deps): upgrade transitive dependencies,
673,build(deps-dev): bump ts-node from 9.1.1 to 10.0.0 (#2288),  ci: update dependabolt   ci: use yarn cache   build(deps-dev): bump ts-node from 9.1.1 to 10.0.0   Bumps ts-node from 9.1.1 to 10.0.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: Mark Lee electronjs@lazymalevolence.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps-dev): bump ts-node from 9.1.1 to 10.0.0 (#2288),ci: update dependabolt ci: use yarn cache build(deps-dev): bump ts-node from 9.1.1 to 10.0.0 Bumps ts-node from 9.1.1 to 10.0.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: Mark Lee electronjs@lazymalevolence.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
