Index,Message,Description,Message Abstract,Description Abstract
84,Warn in console when storyStoreV7 used with .svelte files (#363),"This makes it a bit more obvious that something is wrong when using storyStoreV7 with .svelte files (ref https://github.com/storybookjs/builder-vite/issues/361), and gives an indication of how to fix the issue:  This also fixes https://github.com/storybookjs/builder-vite/issues/356 by expanding the range for the @storybook/core-common peer dependency to avoid installing an older version when the user is using a 6.5 pre-release.",Warn in console when storyStoreV7 used with .svelte files (#363),"This makes it a bit more obvious that something is wrong when using storyStoreV7 with .svelte files (ref link), and gives an indication of how to fix the issue: This also fixes link by expanding the range for the @storybook/core-common peer dependency to avoid installing an older version when the user is using a 6.5 pre-release."
85,Run CI on pushes to main,,Run CI on pushes to main,
86,Add babelrc to process main.ts file,https://storybook.js.org/docs/6.5/react/configure/overview#configure-your-project-with-typescript,Add babelrc to process main.ts file,link
87,v0.1.32,,v0.1.32,
88,Use correct Options type for viteFinal,,Use correct Options type for viteFinal,
89,v0.1.31,,v0.1.31,
90,Update dependencies in examples (#357),"This bumps us to storybook 6.5.0-beta.1 and vite 2.9.6.   Update examples to 6.5.0-beta.0   Update vite in examples to 2.9.6   Update @storybook/test-runner to 0.0.7   Use canary version of test-runner   Use stories.json for all framework tests   This is the only way we can test .mdx stories.  Allow lit to pass with no tests  This papers over an issue we have in the github windows runner, but not local windows. We should still get good test results from mac and linux runners.  Revert ""Use stories.json for all framework tests""  This reverts commit 5d806eabc3f022a2c8eef26c7203051786dae132.  Another small bump",Update dependencies in examples (#357),"This bumps us to storybook 6.5.0-beta.1 and vite 2.9.6. Update examples to 6.5.0-beta.0 Update vite in examples to 2.9.6 Update @storybook/test-runner to 0.0.7 Use canary version of test-runner Use stories.json for all framework tests This is the only way we can test .mdx stories. Allow lit to pass with no tests This papers over an issue we have in the github windows runner, but not local windows. We should still get good test results from mac and linux runners. Revert ""Use stories.json for all framework tests"" This reverts commit 5d806eabc3f022a2c8eef26c7203051786dae132. Another small bump"
91,Add example for Lit TS (#350),This PR has bugs This PR adds an example for Lit TS to the examples directory. It is not extensive and doubles as a working example of #345 . To Reproduce Bug  Run yarn storybook and see that the Simple Greeting component has blue text. Run yarn build-storybook and yarn preview-storybook to see that the component text did not accept the SASS styles from step 1.,Add example for Lit TS (#350),This PR has bugs This PR adds an example for Lit TS to the examples directory. It is not extensive and doubles as a working example of #345 . To Reproduce Bug Run yarn storybook and see that the Simple Greeting component has blue text. Run yarn build-storybook and yarn preview-storybook to see that the component text did not accept the SASS styles from step 1.
92,Add TOC to readme,,Add TOC to readme,
93,Add react docgen info to readme,,Add react docgen info to readme,
94,Add ViteFinal and StorybookViteConfig types (#349),,Add ViteFinal and StorybookViteConfig types (#349),
95,Respect existing build.rollupOptions,,Respect existing build.rollupOptions,
96,v0.1.30,,v0.1.30,
97,Add note about manager-webpack5 incompatibility,,Add note about manager-webpack5 incompatibility,
98,Avoid hiding all non-storybook body children (#346),"Fixes https://github.com/storybookjs/builder-vite/issues/343 This replaces the blunt hammer of  css body > * {   display: none !important; } with something a bit more nuanced, taken from the storybook default head styles.   This is only necessary until https://github.com/vitejs/vite/pull/7786 is released, then we can remove the workaround and ask users to update vite in order to avoid this flash.",Avoid hiding all non-storybook body children (#346),"Fixes link This replaces the blunt hammer of  css body > * {   display: none !important; } with something a bit more nuanced, taken from the storybook default head styles. This is only necessary until link is released, then we can remove the workaround and ask users to update vite in order to avoid this flash."
99,Improve instructions in issue template,,Improve instructions in issue template,
100,Add custom issue template (#347),"This issue template is a combination of ideas from astro, vite, and storybook. I think it might help us get more helpful information right off the bat, without having to ask for more details and reproductions. I also added links to the discord and GitHub discussions.",Add custom issue template (#347),"This issue template is a combination of ideas from astro, vite, and storybook. I think it might help us get more helpful information right off the bat, without having to ask for more details and reproductions. I also added links to the discord and GitHub discussions."
101,v0.1.29,,v0.1.29,
102,"react-docgen: exclude node_modules, make configurable (#338)","This updates the internal react-docgen plugin to prevent running against files that are in node_modules, and makes it align with rollup plugin best practices by accepting include and exclude options. I realized we should do this when working on converting a large project over to use the vite builder as an experiment, and found that it took ~20 minutes to load the first storybook page after the browser opened.  After digging, I found that most of this time was spent processing files that were in other parts of the monorepo, like icons, which did not need docgen info.  After making the changes in this PR, the time was reduced to less than 2 minutes on a cold start.  The number of processed files dropped from 1668 to 958.  And the time drops to 20 seconds for a cold boot with storyStoreV7 (processes 39 files). This is configurable, although it's not super-straightforward.  For example: js async viteFinal(config) {     config.plugins = [       require('@storybook/builder-vite/dist/plugins/react-docgen').reactDocgen({         exclude: [/^\.\.\//, /node_modules/],         include: /\.(jsx?)$/,       }),       ...config.plugins.filter((plugin) => plugin?.name !== 'react-docgen'),     ];     return config; } Note that react-docgen needs to happen before the @vitejs/plugin-react plugins, which is why it's above the spread of the rest of the plugins in this example.","react-docgen: exclude node_modules, make configurable (#338)","This updates the internal react-docgen plugin to prevent running against files that are in node_modules, and makes it align with rollup plugin best practices by accepting include and exclude options. I realized we should do this when working on converting a large project over to use the vite builder as an experiment, and found that it took ~20 minutes to load the first storybook page after the browser opened.  After digging, I found that most of this time was spent processing files that were in other parts of the monorepo, like icons, which did not need docgen info.  After making the changes in this PR, the time was reduced to less than 2 minutes on a cold start.  The number of processed files dropped from 1668 to 958.  And the time drops to 20 seconds for a cold boot with storyStoreV7 (processes 39 files). This is configurable, although it's not super-straightforward.  For example: js async viteFinal(config) {     config.plugins = [       require('@storybook/builder-vite/dist/plugins/react-docgen').reactDocgen({         exclude: [/^..\//, /node_modules/],         include: /.(jsx?)$/,       }),       ...config.plugins.filter((plugin) => plugin?.name !== 'react-docgen'),     ];     return config; } Note that react-docgen needs to happen before the @vitejs/plugin-react plugins, which is why it's above the spread of the rest of the plugins in this example."
103,Prevent FOUC in the iframe while loading (#339),"Vite 2.9+ exhibit a flash of unstyled content in the head while the page loads in. This approach adds some styles from https://github.com/yannbf/mealdrop/blob/feat/lazy-compilation/.storybook/preview-head.html into the head, after vite has finished processing.  This is necessary (instead of just putting the styles in the iframe html) due to https://github.com/vitejs/vite/issues/6737. With the changes here, we no longer see content like this:",Prevent FOUC in the iframe while loading (#339),"Vite 2.9+ exhibit a flash of unstyled content in the head while the page loads in. This approach adds some styles from link into the head, after vite has finished processing.  This is necessary (instead of just putting the styles in the iframe html) due to link. With the changes here, we no longer see content like this:"
104,Allow MDX stories ending with stories.mdx or story.mdx (#337),This aligns with a change that was made in storybook 6.2 to widen the naming allowed for mdx stories: https://github.com/storybookjs/storybook/blob/next/MIGRATION.md#mdx-pattern-tweaked,Allow MDX stories ending with stories.mdx or story.mdx (#337),This aligns with a change that was made in storybook 6.2 to widen the naming allowed for mdx stories: link
105,v0.1.28,,v0.1.28,
106,Organize stories in examples (#330),"This adds basic READMEs to all the examples (we can expand/improve them as needed), to try to give some information about why we include these examples. Since some are used to demonstrate features other than just the framework (e.g. autotitle or storyStoreV7). This also organizes stories a bit in the auto-title examples, and adds some comments in the stories about why they do or don't have titles. I think that our examples can serve not only as tests for ourselves, but education for users getting started with storybook and the vite builder, so I'd love to make them as useful as possible for both purposes.",Organize stories in examples (#330),"This adds basic READMEs to all the examples (we can expand/improve them as needed), to try to give some information about why we include these examples. Since some are used to demonstrate features other than just the framework (e.g. autotitle or storyStoreV7). This also organizes stories a bit in the auto-title examples, and adds some comments in the stories about why they do or don't have titles. I think that our examples can serve not only as tests for ourselves, but education for users getting started with storybook and the vite builder, so I'd love to make them as useful as possible for both purposes."
107,Avoid @fs imports for storyStoreV7 (#332),"Similar to https://github.com/storybookjs/builder-vite/pull/324, this avoids the use of /@fs/ imports in the modern loader, with storyStoreV7 enabled. To test, use the react-ts example, install @storybook/addon-bench, add it to the addons list in main.js, and try starting storybook.  It will fail in main, but pass in this branch.",Avoid @fs imports for storyStoreV7 (#332),"Similar to link, this avoids the use of /@fs/ imports in the modern loader, with storyStoreV7 enabled. To test, use the react-ts example, install @storybook/addon-bench, add it to the addons list in main.js, and try starting storybook.  It will fail in main, but pass in this branch."
108,v0.1.27,,v0.1.27,
109,"Revert ""Do not optimize storybook packages (#323)"" (#328)","Fixes https://github.com/storybookjs/builder-vite/issues/327 This reverts https://github.com/storybookjs/builder-vite/pull/323. While I still think it would be great to avoid including deps in our optimizeDeps.include as much as we can, it turns out that it's still necessary for a few reasons.   1) If an addon (like storybook-dark-mode) publishes a cjs package that require()s from a storybook package that has been excluded from optimization, then esbuild seems to not replace that require at build time as it normally would.   Some background: esbuild's bundler emulates a CommonJS environment. The bundling process replaces the literal syntax require() with the referenced module at compile-time.   (https://github.com/evanw/esbuild/blob/master/CHANGELOG.md#01229) This results in the situation outlined in #327. 2) Even after I removed all the packages from exclude, if I didn't add them back to the include list, there were multiple page refreshes while the app booted the first time, while vite found new deps and reloaded the page.  That would only happen once until the cache was populated, which isn't horrible, but it's not a great experience either. 3) Lastly, if I tried to keep the logic which prevented optimizing the storybook framework package, I ended up with react hook warnings, which usually means that multiple versions of react are loaded in the page.  That was the final straw which made me decide to completely revert the PR and go back to what we had before.  When I did that, my storybook worked just fine. I think we can take another stab at avoiding optimization another time, but we've already made a lot of changes to this package lately and it doesn't seem to be causing problems like I initially suspected in https://github.com/storybookjs/builder-vite/pull/305.","Revert ""Do not optimize storybook packages (#323)"" (#328)","Fixes link This reverts link. While I still think it would be great to avoid including deps in our optimizeDeps.include as much as we can, it turns out that it's still necessary for a few reasons. 1) If an addon (like storybook-dark-mode) publishes a cjs package that require()s from a storybook package that has been excluded from optimization, then esbuild seems to not replace that require at build time as it normally would.  Some background: esbuild's bundler emulates a CommonJS environment. The bundling process replaces the literal syntax require() with the referenced module at compile-time.  (link) This results in the situation outlined in #327. 2) Even after I removed all the packages from exclude, if I didn't add them back to the include list, there were multiple page refreshes while the app booted the first time, while vite found new deps and reloaded the page.  That would only happen once until the cache was populated, which isn't horrible, but it's not a great experience either. 3) Lastly, if I tried to keep the logic which prevented optimizing the storybook framework package, I ended up with react hook warnings, which usually means that multiple versions of react are loaded in the page.  That was the final straw which made me decide to completely revert the PR and go back to what we had before.  When I did that, my storybook worked just fine. I think we can take another stab at avoiding optimization another time, but we've already made a lot of changes to this package lately and it doesn't seem to be causing problems like I initially suspected in link."
110,"Support configuration object for stories, require SB >= 6.4 (#182)","Issues Fixes #77. Hi, maintainers and contributors! After #172, I found another issue relating Storybook 6.4. As of Storybook 6.4, stories can be an array of StoriesSpecifier object, but the builder can't handle it. The StoriesSpecifier is defined and used below. https://github.com/storybookjs/storybook/blob/80410528e8911ec4e1708899aec96ae8196d829e/lib/core-common/src/types.ts#L377-L382 https://github.com/storybookjs/storybook/blob/80410528e8911ec4e1708899aec96ae8196d829e/lib/core-common/src/types.ts#L257-L274 js module.exports = {   stories: [    { directory: '../src', files: '*.story.tsx', titlePrefix: 'foo' }   ] }; This PR enables that syntax.","Support configuration object for stories, require SB >= 6.4 (#182)","Issues Fixes #77. Hi, maintainers and contributors! After #172, I found another issue relating Storybook 6.4. As of Storybook 6.4, stories can be an array of StoriesSpecifier object, but the builder can't handle it. The StoriesSpecifier is defined and used below. link link js module.exports = {   stories: [    { directory: '../src', files: '*.story.tsx', titlePrefix: 'foo' }   ] }; This PR enables that syntax."
111,Support CSF3 user settable global render (#296),Closes #294,Support CSF3 user settable global render (#296),Closes #294
112,Fix README typo,,Fix README typo,
113,v0.1.26,,v0.1.26,
114,Add storybook version requirement to readme,,Add storybook version requirement to readme,
115,Do not optimize storybook packages (#323),"This PR removes many of the storybook packages from pre-bundling, which should save a little bit of time in startup, and will 🤞 work a little better in pnpm (see https://github.com/storybookjs/builder-vite/issues/55, although this probably doesn't fix it yet).   Furthermore, after storybook 6.5.0-alpha.58, we can exclude the framework packages from pre-bundling also, but in versions earlier than that, we do need to pre-bundle.  So I added a dependency on semver, to compare the storybook framework's version from package.json and determine whether to pre-bundle it or not.  I tested back to 6.4.0, and it worked fine as long as I added titles to stories (autotitle wasn't working that far back).   Here's the difference it makes in the pre-bundled files: Before:  After:",Do not optimize storybook packages (#323),"This PR removes many of the storybook packages from pre-bundling, which should save a little bit of time in startup, and will 🤞 work a little better in pnpm (see link, although this probably doesn't fix it yet). Furthermore, after storybook 6.5.0-alpha.58, we can exclude the framework packages from pre-bundling also, but in versions earlier than that, we do need to pre-bundle.  So I added a dependency on semver, to compare the storybook framework's version from package.json and determine whether to pre-bundle it or not.  I tested back to 6.4.0, and it worked fine as long as I added titles to stories (autotitle wasn't working that far back). Here's the difference it makes in the pre-bundled files: Before: After:"
116,Correctly import/prebundle V6 store configs (#324),"Closes https://github.com/storybookjs/builder-vite/pull/305 This reverts https://github.com/storybookjs/builder-vite/pull/289, and fixes it a better way, by replacing filesystem imports (/@fs/ style absolute path imports) with normal node_modules style imports.  So, instead of: /@fs/Users/ianvs/code/experiments/sb-builder-vite-no-container/node_modules/@storybook/vue3/dist/esm/client/preview/config We'll import from  @storybook/vue3/dist/esm/client/preview/config Which vite can correctly pre-bundle and add a browserHash to. To test this, run the vue example in this repo.  You should see some messages about new dependencies being optimized in the terminal, and the storybook should load up just fine with no errors about No docs.container set. I tested this out back to our minimum supported versions of vite (2.5.2) and storybook (6.4.0).  It worked fine, although at that old version, one page refresh was required on the very first startup (due to changes in pre-bundled deps).  This doesn't happen in vite 2.9.0, which has better support for finding new deps.",Correctly import/prebundle V6 store configs (#324),"Closes link This reverts link, and fixes it a better way, by replacing filesystem imports (/@fs/ style absolute path imports) with normal node_modules style imports.  So, instead of: /@fs/Users/ianvs/code/experiments/sb-builder-vite-no-container/node_modules/@storybook/vue3/dist/esm/client/preview/config We'll import from  @storybook/vue3/dist/esm/client/preview/config Which vite can correctly pre-bundle and add a browserHash to. To test this, run the vue example in this repo.  You should see some messages about new dependencies being optimized in the terminal, and the storybook should load up just fine with no errors about No docs.container set. I tested this out back to our minimum supported versions of vite (2.5.2) and storybook (6.4.0).  It worked fine, although at that old version, one page refresh was required on the very first startup (due to changes in pre-bundled deps).  This doesn't happen in vite 2.9.0, which has better support for finding new deps."
117,v0.1.25,,v0.1.25,
118,Support React 18 (#320),"An exciting PR has been merged and released in 6.5.0-alpha.58 that adds storybook support for React 18.  However, it currently breaks in the vite-builder test because of an import() of the new react-dom/client, which only exists in react 18.  Due to https://github.com/vitejs/vite/issues/6007, we have to do a little bit of trickery to stop vite from erroring out.  The approach I'm taking here is: 1) Rewriting the import of react-dom/client to a dummy file if it can't be require.resolve()ed.  This fixes the problem in production builds. 2) Additionally, adding react-dom/client to the list of optimizeDeps.exclude if the framework is react and the package can't be required.  This is necessary to prevent vite from trying to pre-bundle, and throwing errors in dev. This PR also updates the examples to the new 6.5.0-alpha.58 version of storybook, which includes the PR mentioned above, so that it can be tested in our react examples, and it adds a new react-18 example as well.",Support React 18 (#320),"An exciting PR has been merged and released in 6.5.0-alpha.58 that adds storybook support for React 18.  However, it currently breaks in the vite-builder test because of an import() of the new react-dom/client, which only exists in react 18.  Due to link, we have to do a little bit of trickery to stop vite from erroring out.  The approach I'm taking here is: 1) Rewriting the import of react-dom/client to a dummy file if it can't be require.resolve()ed.  This fixes the problem in production builds. 2) Additionally, adding react-dom/client to the list of optimizeDeps.exclude if the framework is react and the package can't be required.  This is necessary to prevent vite from trying to pre-bundle, and throwing errors in dev. This PR also updates the examples to the new 6.5.0-alpha.58 version of storybook, which includes the PR mentioned above, so that it can be tested in our react examples, and it adds a new react-18 example as well."
119,Check for explicit typescript dep for react-docgen (#313),"Fixes #312. Previously, we'd just look to see if typescript was in the project at all, but turns out that it can be included as a peer dependency of some storybook dependencies. So, this tightens the check a bit, to search the package.json for typescript in either devDependencies or dependencies (in case someone forgot to use --save-dev I guess).   To verify, I removed the typescript config from our react example (that should have been a clue to me this was broken, I assumed it was due to our monorepo), and I also checked that vite:react-docgen-typescript is still being used in our react-ts example.",Check for explicit typescript dep for react-docgen (#313),"Fixes #312. Previously, we'd just look to see if typescript was in the project at all, but turns out that it can be included as a peer dependency of some storybook dependencies. So, this tightens the check a bit, to search the package.json for typescript in either devDependencies or dependencies (in case someone forgot to use --save-dev I guess). To verify, I removed the typescript config from our react example (that should have been a clue to me this was broken, I assumed it was due to our monorepo), and I also checked that vite:react-docgen-typescript is still being used in our react-ts example."
120,chore(docs): update readme to use mergeConfig vite helper function (#315),Summary Recommend users to use the mergeConfig vite helper function to easily recursively merge config options without troublesome nesting and object spreading shallow copy pitfalls.,chore(docs): update readme to use mergeConfig vite helper function (#315),Summary Recommend users to use the mergeConfig vite helper function to easily recursively merge config options without troublesome nesting and object spreading shallow copy pitfalls.
121,v0.1.24,,v0.1.24,
122,Create / use react-docgen vite plugin to show docsPage info (#299),"Fixes https://github.com/storybookjs/builder-vite/issues/103 Closes https://github.com/storybookjs/builder-vite/pull/190 Fixes https://github.com/storybookjs/builder-vite/issues/2 This takes a slightly different approach from #190.  Instead of using a babel transform, this creates a vite plugin, similar to the vue-docgen plugin, but based on the babel-plugin-react-docgen.  This gives us the chance to rely directly on react-docgen, without needing another package in between, and it avoids being accidentally overwritten if users replace our @vitejs/plugin-react with their own config. This new vite plugin is not configurable like the babel plugin is, but I'm not certain those configurations are necessary in the first place.  If we hear from users that it's something they need, we can find a way to make them customizable, but I prefer to avoid extra options if possible. This version does not create a global list of all the docs, like the babel plugin does (DOC_GEN_COLLECTION_NAME).  I looked through the storybook source, and it doesn't seem like anything still relies on it, so I think it's just a legacy detail for now that we can probably avoid supporting. I've updated the react example to demonstrate the use of the plugin, so feel free to check this out there.",Create / use react-docgen vite plugin to show docsPage info (#299),"Fixes link Closes link Fixes link This takes a slightly different approach from #190.  Instead of using a babel transform, this creates a vite plugin, similar to the vue-docgen plugin, but based on the babel-plugin-react-docgen.  This gives us the chance to rely directly on react-docgen, without needing another package in between, and it avoids being accidentally overwritten if users replace our @vitejs/plugin-react with their own config. This new vite plugin is not configurable like the babel plugin is, but I'm not certain those configurations are necessary in the first place.  If we hear from users that it's something they need, we can find a way to make them customizable, but I prefer to avoid extra options if possible. This version does not create a global list of all the docs, like the babel plugin does (DOC_GEN_COLLECTION_NAME).  I looked through the storybook source, and it doesn't seem like anything still relies on it, so I think it's just a legacy detail for now that we can probably avoid supporting. I've updated the react example to demonstrate the use of the plugin, so feel free to check this out there."
123,Add sourcemap support to vue-docgen,,Add sourcemap support to vue-docgen,
124,Bump @joshwooding/vite-plugin-react-docgen-typescript to v0.0.4,,Bump @joshwooding/vite-plugin-react-docgen-typescript to v0.0.4,
125,v0.1.23,,v0.1.23,
126,Merge pull request #301 from storybookjs/setup-addon-channel,Set up addon channel before importing addons,Merge pull request #301 from storybookjs/setup-addon-channel,Set up addon channel before importing addons
127,Cannot make iframe dynamic,,Cannot make iframe dynamic,
128,Create addon channel in non-storyStoreV7,,Create addon channel in non-storyStoreV7,
129,Consolidate virtual file name constants in one place,,Consolidate virtual file name constants in one place,
130,Add migration to readme (#297),"This makes a few tweaks to our project readme: 1) Adds a ## Project has been renamed section, with instructions how to migrate. 2) Moves the call for maintainers to the ## Contributing section, to avoid making it seem like this is a struggling project. 3) Adds pnpm installation instructions, including shameful hoisting, and moves Requirements into the installation section. 4) Updates the ""for a new project"" section to use npm create vite@latest. 5) Removes a few mentions of known issues that have been fixed. \o/",Add migration to readme (#297),"This makes a few tweaks to our project readme: 1) Adds a ## Project has been renamed section, with instructions how to migrate. 2) Moves the call for maintainers to the ## Contributing section, to avoid making it seem like this is a struggling project. 3) Adds pnpm installation instructions, including shameful hoisting, and moves Requirements into the installation section. 4) Updates the ""for a new project"" section to use npm create vite@latest. 5) Removes a few mentions of known issues that have been fixed. \o/"
131,[examples] Update vite and vite plugins,,[examples] Update vite and vite plugins,
132,Publish @storybook/builder-vite publicly,,Publish @storybook/builder-vite publicly,
133,Update README.md,,Update README.md,
134,Merge pull request #293 from storybookjs/move-to-storybook-org,Rename to @storybook/builder-vite,Merge pull request #293 from storybookjs/move-to-storybook-org,Rename to @storybook/builder-vite
135,Fix linting,,Fix linting,
136,Rename storybook-builder-vite to @storybook/builder-vite,,Rename storybook-builder-vite to @storybook/builder-vite,
137,v0.1.22,,v0.1.22,
138,Move import of framework module after configs (#289),"This should fix https://github.com/storybookjs/storybook/issues/17773.  You can check it in the vue example of this repo.  In main, the docs tab does not work, and neither does the introduction story.  But with this PR, it does.  This also aligns us more closely with the webpack builder, which imports the configure function in the virtual story entry, not the config entry.  I tested this change in our examples back to storybook 6.4.0.",Move import of framework module after configs (#289),"This should fix link.  You can check it in the vue example of this repo.  In main, the docs tab does not work, and neither does the introduction story.  But with this PR, it does.  This also aligns us more closely with the webpack builder, which imports the configure function in the virtual story entry, not the config entry.  I tested this change in our examples back to storybook 6.4.0."
139,Update vite in examples to 2.9.0-beta.8 (#288),https://github.com/vitejs/vite/blob/v2.9.0-beta.8/packages/vite/CHANGELOG.md,Update vite in examples to 2.9.0-beta.8 (#288),link
140,v0.1.21,,v0.1.21,
141,Update examples to storybook 6.5.0-alpha.49 (#275),"This updates the examples' storybook packages to 6.5.0-alpha.49, and updates vue to 3.2+ due to https://github.com/storybookjs/storybook/issues/17737.",Update examples to storybook 6.5.0-alpha.49 (#275),"This updates the examples' storybook packages to 6.5.0-alpha.49, and updates vue to 3.2+ due to link."
142,Add '@storybook/react > acorn-jsx' to optimizeDeps (#280),"Fixes #273 And sorts our optimizeDeps dependencies, just cuz I like them sorted.",Add '@storybook/react > acorn-jsx' to optimizeDeps (#280),"Fixes #273 And sorts our optimizeDeps dependencies, just cuz I like them sorted."
143,fix: handle server closure promise to be able to catch rejection (#277),,fix: handle server closure promise to be able to catch rejection (#277),
144,Test built storybooks in CI (#274),"So far, we've only been building our storybooks, but not doing any testing on them.  This adds https://github.com/storybookjs/test-runner which will render each of the stories and smoke test them (make sure that there are no runtime errors).  This is at least a step towards having more confidence that our stories aren't broken.  The next step would be to actually write assertions in the stories to be sure they're rendering correctly, but that can be done another time.",Test built storybooks in CI (#274),"So far, we've only been building our storybooks, but not doing any testing on them.  This adds link which will render each of the stories and smoke test them (make sure that there are no runtime errors).  This is at least a step towards having more confidence that our stories aren't broken.  The next step would be to actually write assertions in the stories to be sure they're rendering correctly, but that can be done another time."
145,v0.1.20,,v0.1.20,
146,Use req.query instead of custom parsing.,,Use req.query instead of custom parsing.,
147,v0.1.19,,v0.1.19,
148,Fix style modules not being resolved from iframe.html (#266) (#268),Fixes #266 See comment https://github.com/eirslett/storybook-builder-vite/issues/266#issuecomment-1055677865  Upgraded to Vite 2.8.5 to reproduce the issue Updated outdated CONTRIBUTING.md,Fix style modules not being resolved from iframe.html (#266) (#268),Fixes #266 See comment link Upgraded to Vite 2.8.5 to reproduce the issue Updated outdated CONTRIBUTING.md
149,v0.1.18,,v0.1.18,
150,Add jest-mock to optimized deps (#269),,Add jest-mock to optimized deps (#269),
151,Add typescript to svelte example,,Add typescript to svelte example,
152,fix: svelte-preprocess typescript support,,fix: svelte-preprocess typescript support,
153,Fix Node 12 support,,Fix Node 12 support,
154,Allow sub-dependencies in base optimizeDeps.include (#262),"Fixes #232  This tweaks the way we do our optimizeDeps.include slightly, allowing us to add '@storybook/addon-docs > acorn-jsx'.  I needed to change our filter function to use the resolution that vite does (see https://github.com/vitejs/vite/blob/67d164392e8e9081dc3f0338c4b4b8eea6c5f7da/packages/vite/src/node/optimizer/index.ts#L182-L199), but in the end I think this is more reliable than what we were doing before, anyway.   With this syntax in place, we might also be able to avoid optimizing the storybook deps themselves, like @storybook/addon-docs, which already has an ESM export and doesn't really need to be pre-bundled at all, only its sub-dependencies do.  I haven't changed anything like that in this PR, though, since I wanted to take it one-step-at-a-time.  The only change made to the list itself is the addition of '@storybook/addon-docs > acorn-jsx'. I also needed to prevent the vue alias from being added unless vue is actually being used, or else vite threw an error when I tried to resolve the config.",Allow sub-dependencies in base optimizeDeps.include (#262),"Fixes #232  This tweaks the way we do our optimizeDeps.include slightly, allowing us to add '@storybook/addon-docs > acorn-jsx'.  I needed to change our filter function to use the resolution that vite does (see link), but in the end I think this is more reliable than what we were doing before, anyway. With this syntax in place, we might also be able to avoid optimizing the storybook deps themselves, like @storybook/addon-docs, which already has an ESM export and doesn't really need to be pre-bundled at all, only its sub-dependencies do.  I haven't changed anything like that in this PR, though, since I wanted to take it one-step-at-a-time.  The only change made to the list itself is the addition of '@storybook/addon-docs > acorn-jsx'. I also needed to prevent the vue alias from being added unless vue is actually being used, or else vite threw an error when I tried to resolve the config."
155,Use setup-node caching solution,,Use setup-node caching solution,
156,Run lint check during CI,,Run lint check during CI,
157,Lint svelte csf-plugin.ts,,Lint svelte csf-plugin.ts,
158,Move examples,,Move examples,
159,fragile fix for: Singleton client API not yet initialized,@storybook/client-api peer depends on react. @storybook/svelte@6.4.3 depends on @storybook/client-api and react@16.14.0. But your workspaces depend on @storybook/client-api and react@17.0.2. yarn why -R @storybook/client-api yarn why -R react Thats why Yarn has to create two copies of @storybook/client-api: the first copy which uses react@16.14.0 and the other copy which uses react@17.0.2,fragile fix for: Singleton client API not yet initialized,@storybook/client-api peer depends on react. @storybook/svelte@6.4.3 depends on @storybook/client-api and react@16.14.0. But your workspaces depend on @storybook/client-api and react@17.0.2. yarn why -R @storybook/client-api yarn why -R react Thats why Yarn has to create two copies of @storybook/client-api: the first copy which uses react@16.14.0 and the other copy which uses react@17.0.2
160,v0.1.17,,v0.1.17,
161,Fix error when no preview file is present.,,Fix error when no preview file is present.,
162,Enable auto-title for non-storyStoreV7 (#218),"Fixes #201  This enables the omission of title properties in the default export of stories (the new storybook ""autotitle"" feature).  It's a little less powerful without https://github.com/eirslett/storybook-builder-vite/pull/182, but it's still nice to support this, I think. I did notice an issue with HMR, but it seems not to be introduced in this PR, but exists in the react example on main as well.  Changing a css value does still HMR, so I think there is no regression here.",Enable auto-title for non-storyStoreV7 (#218),"Fixes #201  This enables the omission of title properties in the default export of stories (the new storybook ""autotitle"" feature).  It's a little less powerful without link, but it's still nice to support this, I think. I did notice an issue with HMR, but it seems not to be introduced in this PR, but exists in the react example on main as well.  Changing a css value does still HMR, so I think there is no regression here."
163,Import story loading module from vite-app virtual module (#239),"I'm working on enabling Chromatic Turbosnap capability for vite storybook projects, and it requires a small change to the way we load in our stories to match up more closely to how the webpack builders work.  They have a separate entrypoint for just the stories, so I've moved what used to be done in the virtual storybook-stories.js imported directly off of the iframe, into a virtual file that's imported from the virtual vite-app module.  This actually more closely aligns with the way that the ""modern"" (storyStoreV7) code works too, which is a nice side-benefit.   I also needed to move the preview entry to it's own file, for the same reason.  I didn't move anything in the storyStoreV7 version, mostly because I'm not using storyStoreV7, and don't have a great way to test out that it's working correctly if I do muck with it.  For now I'd like to take things one step at a time and support turbosnap for non-storyStoreV7 builds. I've used patch-package to run this code in my own storybook at work to ensure that turbosnap works the way I am intending.  So far it seems to be working well.  Here is the corresponding PR in chromatic-cli to enable vite support: https://github.com/chromaui/chromatic-cli/pull/521.",Import story loading module from vite-app virtual module (#239),"I'm working on enabling Chromatic Turbosnap capability for vite storybook projects, and it requires a small change to the way we load in our stories to match up more closely to how the webpack builders work.  They have a separate entrypoint for just the stories, so I've moved what used to be done in the virtual storybook-stories.js imported directly off of the iframe, into a virtual file that's imported from the virtual vite-app module.  This actually more closely aligns with the way that the ""modern"" (storyStoreV7) code works too, which is a nice side-benefit. I also needed to move the preview entry to it's own file, for the same reason.  I didn't move anything in the storyStoreV7 version, mostly because I'm not using storyStoreV7, and don't have a great way to test out that it's working correctly if I do muck with it.  For now I'd like to take things one step at a time and support turbosnap for non-storyStoreV7 builds. I've used patch-package to run this code in my own storybook at work to ensure that turbosnap works the way I am intending.  So far it seems to be working well.  Here is the corresponding PR in chromatic-cli to enable vite support: link."
