,Time
4018,512.0
4019,446432.0
4020,103126.0
4021,223.0
4022,612022.0
4023,364650.0
4024,269697.0
4025,869202.0
4026,875994.0
4027,104.0
4028,1859966.0
4029,498030.0
4030,614331.0
4031,7022069.0
4032,4404687.0
4033,585799.0
4034,607961.0
4035,520875.0
4036,1074070.0
4037,255027.0
4038,1537253.0
4039,83315.0
4040,6598812.0
4041,77587136.0
4042,599254.0
4043,768814.0
4044,862919.0
4045,74062482.0
4046,1033292.0
4047,5342606.0
4048,510838.0
4049,1722761.0
4050,531003.0
4051,517620.0
4052,3186066.0
4053,955540.0
4054,5279.0
4055,700554.0
4056,5647831.0
4057,52334.0
4058,606968.0
4059,1735273.0
4060,346135.0
4061,89512.0
4062,92668.0
4063,529394.0
4064,1736453.0
4065,2769091.0
4066,351799.0
4067,1542221.0
4068,15125.0
4069,600286.0
4070,91542.0
4071,450237.0
4072,942040.0
4073,154023.0
4074,455275.0
4075,405941.0
4076,887.0
4077,3630053.0
4078,653646.0
4079,597437.0
4080,423403.0
4081,954166.0
4082,149413.0
4083,15796.0
4084,1044145.0
4085,537702.0
4086,447195.0
4087,1970078.0
4088,591820.0
4089,380091.0
4090,35610767.0
4091,600525.0
4092,2166913.0
4093,471893.0
4094,438616.0
4095,438217.0
4096,616045.0
4097,680468.0
4098,1066551.0
4099,958336.0
4100,452429.0
4101,1053355.0
4102,1067375.0
4103,1395686.0
4104,708321.0
4105,1707893.0
4106,462097.0
4107,166005.0
4108,279172.0
4109,665513.0
4110,82436.0
4111,1134909.0
4112,710947.0
4113,1029369.0
4114,1189272.0
4115,2423406.0
4116,1729486.0
4117,1286613.0
4118,1816739.0
4119,598398.0
4120,610429.0
4121,2846624.0
4122,54609173.0
4123,10781466.0
4124,601418.0
4125,432749.0
4126,530330.0
4127,250788.0
4128,1804283.0
4129,608860.0
4130,538926.0
4131,598018.0
4132,1206861.0
4133,1208749.0
4134,607381.0
4135,2401186.0
4136,21762.0
4137,1813466.0
4138,606928.0
4139,38708216.0
4140,344346.0
4141,38101464.0
4142,602769.0
4143,68331941.0
4144,2409350.0
4145,1727429.0
4146,65996491.0
4147,503395.0
4148,607475.0
4149,3021950.0
4150,1043992.0
4151,164891.0
4152,527372.0
4153,1288155.0
4154,604869.0
4155,1812577.0
4156,1813852.0
4157,1199062.0
4158,260769.0
4159,348959.0
4160,51411707.0
4161,10096.0
4162,13642.0
4163,447151.0
4164,355125.0
4165,357067.0
4166,435036.0
4167,438793.0
4168,349091.0
4169,106020.0
4170,1734520.0
4171,166.0
4172,248861.0
4173,435510.0
4174,350907.0
4175,529462.0
4176,716388.0
4177,345928.0
4178,90458.0
4179,451564.0
4180,179.0
4181,32648349.0
4182,89133.0
4183,464650.0
4184,31436734.0
4185,1336.0
4186,702026.0
4187,155.0
4188,950087.0
4189,440592.0
4190,972827.0
4191,429396.0
4192,349511.0
4193,596849.0
4194,367294.0
4195,62615.0
4196,436502.0
4197,353280.0
4198,1444.0
4199,5451523.0
4200,433895.0
4201,1223030.0
4202,359520.0
4203,1560841.0
4204,18158990.0
4205,61987.0
4206,92283.0
4207,95464.0
4208,445310.0
4209,348637.0
4210,2513920.0
4211,1796734.0
4212,12380.0
4213,606427.0
4214,5470802.0
4215,1221254.0
4216,66.0
4217,78926.0
4218,94039.0
4219,361679.0
4220,13681.0
4221,618792.0
4222,40917739.0
4223,19789169.0
4224,72603.0
4225,1058949.0
4226,90879.0
4227,2280.0
4228,2775053.0
4229,1052333.0
4230,2023460.0
4231,961557.0
4232,1655477.0
4233,607331.0
4234,610752.0
4235,443907.0
4236,617621.0
4237,931939.0
4238,19421860.0
4239,13835.0
4240,17945855.0
4241,606818.0
4242,576586.0
4243,1653238.0
4244,2420944.0
4245,108499.0
4246,2157755.0
4247,1141.0
4248,4163942.0
4249,112752.0
4250,3306215.0
4251,1383314.0
4252,1650767.0
4253,702243.0
4254,2319323.0
4255,361930.0
4256,284.0
4257,603651.0
4258,166900.0
4259,1209117.0
4260,1198758.0
4261,1199573.0
4262,322740.0
4263,772561.0
4264,514665.0
4265,511763.0
4266,504213.0
4267,5711.0
4268,513505.0
4269,980899.0
4270,58398.0
4271,2325918.0
4272,599606.0
4273,1118951.0
4274,1726228.0
4275,545126.0
4276,514032.0
4277,512077.0
4278,92640.0
4279,515760.0
4280,1112840.0
4281,593333.0
4282,530861.0
4283,80901.0
4284,1115031.0
4285,3746807.0
4286,2765529.0
4287,518255.0
4288,527516.0
4289,16840.0
4290,1159619.0
4291,1047327.0
4292,701023.0
4293,886808.0
4294,357734.0
4295,1732294.0
4296,159837.0
4297,523481.0
4298,587551.0
4299,1099033.0
4300,1800407.0
4301,859418.0
4302,1173.0
4303,499544.0
4304,1518.0
4305,427297.0
4306,87084.0
4307,407658.0
4308,1064361.0
4309,862856.0
4310,664943.0
4311,2854396.0
4312,58245.0
4313,92430.0
4314,1817814.0
4315,1401989.0
4316,354825.0
4317,4451850.0
4318,1290368.0
4319,912238.0
4320,1123894.0
4321,2581054.0
4322,1041206.0
4323,1952796.0
4324,6772164.0
4325,11240965.0
4326,1207106.0
4327,3450900.0
4328,160121.0
4329,17796.0
4330,153075698.0
4331,2034604.0
4332,4078018.0
4333,108.0
4334,124.0
4335,4590274.0
4336,161556.0
4337,2916002.0
4338,181511.0
4339,963.0
4340,9.0
4341,19829518.0
4342,498675.0
4343,864704.0
4344,26203.0
4345,443058.0
4346,53046.0
4347,11401.0
4348,3150497.0
4349,1631423.0
4350,16.0
4351,34.0
4352,1526626.0
4353,563.0
4354,25875.0
4355,628760.0
4356,32.0
4357,54110.0
4358,152195.0
4359,536121.0
4360,5106.0
4361,13384.0
4362,6539598.0
4363,5091816.0
4364,439536.0
4365,281645.0
4366,1597236.0
4367,363817.0
4368,1844886.0
4369,9261390.0
4370,13293291.0
4371,213373.0
4372,3093827.0
4373,23931.0
4374,1926047.0
4375,3042230.0
4376,657.0
4377,85348.0
4378,353544.0
4379,11255.0
4380,57503.0
4381,17535568.0
4382,14161284.0
4383,4123713.0
4384,40301492.0
4385,2275751.0
4386,200625.0
4387,198181.0
4388,845804.0
4389,3297637.0
4390,6105364.0
4391,549.0
4392,2452751.0
4393,155307.0
4394,356321.0
4395,361268.0
4396,3947070.0
4397,172267.0
4398,16450.0
4399,1030754.0
4400,98554.0
4401,643703.0
4402,74.0
4403,82939.0
4404,43545424.0
4405,884.0
4406,10147887.0
4407,1157261.0
4408,27314631.0
4409,17670.0
4410,119971.0
4411,5458025.0
4412,501865.0
4413,2843529.0
4414,2101163.0
4415,326562.0
4416,4696239.0
4417,10911.0
4418,43356583.0
4419,397.0
4420,247309.0
4421,48703721.0
4422,15198550.0
4423,7829291.0
4424,2491863.0
4425,59592.0
4426,10071823.0
4427,141.0
4428,368.0
4429,210156.0
4430,3720431.0
4431,5159568.0
4432,5222313.0
4433,2141717.0
4434,643629.0
4435,138.0
4436,62.0
4437,164944.0
4438,1930084.0
4439,866823.0
4440,63506553.0
4441,572340.0
4442,778877.0
4443,1199168.0
4444,21144.0
4445,590479.0
4446,1713216.0
4447,198374.0
4448,1855805.0
4449,36174.0
4450,2061006.0
4451,1549990.0
4452,2656939.0
4453,351100.0
4454,255676.0
4455,72747.0
4456,545507.0
4457,53165.0
4458,1725402.0
4459,266647.0
4460,2063266.0
4461,2861683.0
4462,1214000.0
4463,183879.0
4464,557287.0
4465,343785.0
4466,1980083.0
4467,595483.0
4468,251390.0
4469,259575.0
4470,1043310.0
4471,686849.0
4472,513582.0
4473,163922.0
4474,1803723.0
4475,1201056.0
4476,515895.0
4477,510112.0
4478,1551526.0
4479,521609.0
4480,83742.0
4481,501891.0
4482,430056.0
4483,338702.0
4484,528478.0
4485,345637.0
4486,6622.0
4487,96256.0
4488,499313.0
4489,845.0
4490,94950.0
4491,924331.0
4492,1137835.0
4493,402790.0
4494,86449.0
4495,2346177.0
4496,522841.0
4497,528187.0
4498,613746.0
4499,441707.0
4500,342286.0
4501,487174.0
4502,360063.0
4503,585795.0
4504,18234.0
4505,531186.0
4506,610965.0
4507,65692.0
4508,13222.0
4509,495091.0
4510,526332.0
4511,84204.0
4512,861544.0
4513,1231492.0
4514,438093.0
4515,772013.0
4516,4313637.0
4517,1817730.0
4518,258139.0
4519,602330.0
4520,845347.0
4521,588519.0
4522,493835.0
4523,1620209.0
4524,1292522.0
4525,1469747.0
4526,1096194.0
4527,1461226.0
4528,1720132.0
4529,1733387.0
4530,1388450.0
4531,1031077.0
4532,1738431.0
4533,3628777.0
4534,1157490.0
4535,148092.0
4536,167614.0
4537,2255846.0
4538,17473.0
4539,525153.0
4540,511220.0
4541,264631.0
4542,700503.0
4543,1497549.0
4544,442340.0
4545,1889534.0
4546,596096.0
4547,2416684.0
4548,528483.0
4549,432528.0
4550,507081.0
4551,442158.0
4552,341148.0
4553,116.0
4554,357868.0
4555,614154.0
4556,346231.0
4557,619368.0
4558,597249.0
4559,430510.0
4560,330265.0
4561,519745.0
4562,3296.0
4563,442685.0
4564,93153.0
4565,445225.0
4566,451935.0
4567,607362.0
4568,519532.0
4569,442805.0
4570,1054165.0
4571,932604.0
4572,443062.0
4573,527845.0
4574,1054088.0
4575,16339054.0
4576,556095.0
4577,7527461.0
4578,2308517.0
4579,592464.0
4580,13655.0
4581,2958581.0
4582,598538.0
4583,955200.0
4584,1189437.0
4585,140330.0
4586,31960448.0
4587,435288.0
4588,251576.0
4589,5821112.0
4590,514995.0
4591,329620.0
4592,508473.0
4593,1199853.0
4594,34912.0
4595,974150.0
4596,1237929.0
4597,1815489.0
4598,1546006.0
4599,514884.0
4600,1819722.0
4601,430186.0
4602,1142474.0
4603,596586.0
4604,101148.0
4605,76911.0
4606,349057.0
4607,15539.0
4608,425318.0
4609,1829.0
4610,94865.0
4611,57.0
4612,1230644.0
4613,1925904.0
4614,426022.0
4615,639538.0
4616,605669.0
4617,353100.0
4618,148503.0
4619,51.0
4620,422430.0
4621,9077291.0
4622,532356.0
4623,253809.0
4624,60359.0
4625,1643344.0
4626,1161708.0
4627,4129154.0
4628,35667809.0
4629,1574913.0
4630,686094.0
4631,522065.0
4632,79653.0
4633,30165.0
4634,1202658.0
4635,861656.0
4636,1823443.0
4637,1538192.0
4638,1238018.0
4639,66574388.0
4640,8497.0
4641,66464021.0
4642,1025154.0
4643,110080.0
4644,585787.0
4645,508791.0
4646,1203756.0
4647,92538.0
4648,772469.0
4649,3481252.0
4650,56322.0
4651,2422386.0
4652,514230.0
4653,166348.0
4654,511567.0
4655,1121029.0
4656,437018.0
4657,600986.0
4658,512936.0
4659,519368.0
4660,170137.0
4661,514601.0
4662,1117997.0
4663,592598.0
4664,817315.0
4665,80616.0
4666,511867.0
4667,949097.0
4668,253766.0
4669,1125638.0
4670,514269.0
4671,770744.0
4672,236239.0
4673,86123.0
4674,1206029.0
4675,975075.0
4676,1282634.0
4677,587213.0
4678,596729.0
4679,43523572.0
4680,11649536.0
4681,42912266.0
4682,10619796.0
4683,132.0
4684,42392580.0
4685,10538649.0
4686,691585.0
4687,39886510.0
4688,8024450.0
4689,1044410.0
4690,697878.0
4691,121.0
4692,526803.0
4693,686999.0
4694,1043574.0
4695,1741357.0
4696,2050688.0
4697,441592.0
4698,342537.0
4699,251168.0
4700,524168.0
4701,1115282.0
4702,528801.0
4703,1151235.0
4704,514091.0
4705,447099.0
4706,527543.0
4707,530329.0
4708,366580.0
4709,66804.0
4710,1710577.0
4711,527389.0
4712,584319.0
4713,5894.0
4714,746496.0
4715,351470.0
4716,438356.0
4717,537589.0
4718,583146.0
4719,594376.0
4720,14676.0
4721,64687.0
4722,10245468.0
4723,90540.0
4724,420164.0
4725,536676.0
4726,517657.0
4727,10471.0
4728,1198362.0
4729,593822.0
4730,2298.0
4731,437668.0
4732,1052442.0
4733,597106.0
4734,11634.0
4735,452633.0
4736,449181.0
4737,530517.0
4738,552677.0
4739,355505.0
4740,1545.0
4741,3837.0
4742,108077.0
4743,21909.0
4744,3304.0
4745,56.0
4746,148870.0
4747,190256.0
4748,165297.0
4749,399.0
4750,72225.0
4751,11051.0
4752,4236.0
4753,7811.0
4754,20.0
4755,4041458.0
4756,632.0
4757,1332958.0
4758,152.0
4759,736271.0
4760,61636.0
4761,519204.0
4762,414731.0
4763,4760515.0
4764,39.0
4765,20984364.0
4766,152.0
4767,42.0
4768,1202179.0
4769,76859.0
4770,629310.0
4771,193220.0
4772,1308416.0
4773,338575.0
4774,36.0
4775,1641701.0
4776,28.0
4777,859992.0
4778,26.0
4779,43945102.0
4780,2834056.0
4781,2855434.0
4782,1400948.0
4783,1582792.0
4784,1839323.0
4785,5407088.0
4786,13859938.0
4787,16633466.0
4788,13316324.0
4789,14632102.0
4790,11315695.0
4791,14331160.0
4792,11013820.0
4793,13889468.0
4794,290870.0
4795,137.0
4796,9435396.0
4797,12744706.0
4798,9428145.0
4799,10491858.0
4800,7098399.0
4801,928373.0
4802,2459.0
4803,1208685.0
4804,5838165.0
4805,2428378.0
4806,5742957.0
4807,922584.0
4808,24714.0
4809,87326.0
4810,33570.0
4811,2562313.0
4812,733110.0
4813,1573044.0
4814,1269.0
4815,103.0
4816,3561.0
4817,576450.0
4818,1372185.0
4819,53.0
4820,1298599.0
4821,2486300.0
4822,479015.0
4823,279141.0
4824,27185.0
4825,5232.0
4826,142016.0
4827,236978.0
4828,2079249.0
4829,163008.0
4830,28.0
4831,2010156.0
4832,2381617.0
4833,959.0
4834,10723.0
4835,685506.0
4836,384731.0
4837,184816.0
4838,68.0
4839,2681338.0
4840,2979723.0
4841,293576.0
4842,529415.0
4843,28.0
4844,1198.0
4845,120716.0
4846,730897.0
4847,853.0
4848,64166381.0
4849,593174.0
4850,176177.0
4851,3796938.0
4852,2178724.0
4853,99.0
4854,30.0
4855,875368.0
4856,3024512.0
4857,2288281.0
4858,2891902.0
4859,1732224.0
4860,338.0
4861,160693.0
4862,1557847.0
4863,126031.0
4864,14250.0
4865,69.0
4866,56.0
4867,585536.0
4868,3659.0
4869,999949.0
4870,8265.0
4871,45.0
4872,52.0
4873,53.0
4874,467041.0
4875,44.0
4876,156549.0
4877,1766510.0
4878,51.0
4879,20573.0
4880,3190270.0
4881,178250.0
4882,344578.0
4883,3363842.0
4884,1313.0
4885,545754.0
4886,1965602.0
4887,113.0
4888,2105022.0
4889,448457.0
4890,51.0
4891,149.0
4892,212143.0
4893,3179564.0
4894,1256410.0
4895,438.0
4896,262697.0
4897,771719.0
4898,101.0
4899,2003604.0
4900,1074075.0
4901,62.0
4902,1674170.0
4903,147.0
4904,2338546.0
4905,1535907.0
4906,190644.0
4907,111968.0
4908,169006.0
4909,33451.0
4910,269148.0
4911,437553.0
4912,2086372.0
4913,1890254.0
4914,2082113.0
4915,432324.0
4916,775296.0
4917,513586.0
4918,1116345.0
4919,855386.0
4920,1181933.0
4921,329912.0
4922,685759.0
4923,2332056.0
4924,1174847.0
4925,171576.0
4926,1726883.0
4927,2930786.0
4928,1747050.0
4929,7088496.0
4930,605311.0
4931,514535.0
4932,253448.0
4933,950291.0
4934,975359.0
4935,1363344.0
4936,888673.0
4937,225885.0
4938,5450.0
4939,696248.0
4940,444519.0
4941,607640.0
4942,95443.0
4943,1367874.0
4944,1145016.0
4945,177249.0
4946,422366.0
4947,547074.0
4948,1147191.0
4949,593169.0
4950,508387.0
4951,952077.0
4952,1131405.0
4953,500779.0
4954,120.0
4955,2238863.0
4956,79.0
4957,338880.0
4958,90753.0
4959,11403.0
4960,93690.0
4961,1853643.0
4962,375534.0
4963,95.0
4964,1192162.0
4965,8155.0
4966,715242.0
4967,1156560.0
4968,60754.0
4969,1215115.0
4970,17521721.0
4971,4514430.0
4972,126670.0
4973,119397.0
4974,495336.0
4975,41994.0
4976,203525.0
4977,1808451.0
4978,1591212.0
4979,346105.0
4980,16170480.0
4981,74585.0
4982,495999.0
4983,456891.0
4984,1895731.0
4985,516404.0
4986,599690.0
4987,6924576.0
4988,10037900.0
4989,2537265.0
4990,5696430.0
4991,1366124.0
4992,985865.0
4993,1563089.0
4994,128411.0
4995,3084546.0
4996,333398.0
4997,4391.0
4998,454187.0
4999,184192.0
5000,682213.0
5001,9091.0
5002,154724.0
5003,600744.0
5004,91621.0
5005,518229.0
5006,332430.0
5007,512399.0
5008,93613.0
5009,61662.0
5010,256620.0
5011,2785920.0
5012,600685.0
5013,10901718.0
5014,256183.0
5015,241339.0
5016,144288.0
5017,4308545.0
5018,6652612.0
5019,971568.0
5020,1115482.0
5021,10792013.0
5022,2577155.0
5023,516931.0
5024,1191353.0
5025,87346.0
5026,4330007.0
5027,6579078.0
5028,438013.0
5029,5796592.0
5030,2741315.0
5031,700017.0
5032,204.0
5033,492597.0
5034,697949.0
5035,877.0
5036,295445.0
5037,714717.0
5038,15119.0
5039,1313203.0
5040,55482.0
5041,54428582.0
5042,347.0
5043,8817980.0
5044,5116883.0
5045,48544.0
5046,6048658.0
5047,1729801.0
5048,8823585.0
5049,694117.0
5050,122.0
5051,1565989.0
5052,407413.0
5053,969.0
5054,2646003.0
5055,38211.0
5056,1120628.0
5057,89962.0
5058,45786964.0
5059,1354484.0
5060,510.0
5061,44169438.0
5062,96299.0
5063,508989.0
5064,242310.0
5065,43372577.0
5066,85206.0
5067,616126.0
5068,384688.0
5069,153883.0
5070,1196623.0
5071,40345030.0
5072,604750.0
5073,39740125.0
5074,161.0
5075,90.0
5076,2143941.0
5077,63596.0
5078,21.0
5079,508127.0
5080,38017148.0
5081,950376.0
5082,698300.0
5083,30.0
5084,691658.0
5085,759992.0
5086,16559.0
5087,38.0
5088,409266.0
5089,534438.0
5090,75675.0
5091,77966.0
5092,34991307.0
5093,77.0
5094,33.0
5095,60384.0
5096,34918218.0
5097,31.0
5098,34908487.0
5099,592142.0
5100,342.0
5101,173.0
5102,182553.0
5103,34302159.0
5104,598594.0
5105,356891.0
5106,93298.0
5107,8394.0
5108,65008.0
5109,1207782.0
5110,591008.0
5111,601635.0
5112,1036871.0
5113,87697.0
5114,428119.0
5115,72064510.0
5116,3199205.0
5117,3027766.0
5118,4117.0
5119,78307.0
5120,586683.0
5121,588112.0
5122,67.0
5123,9442000.0
5124,68867173.0
5125,3438368.0
5126,423627.0
5127,194902.0
5128,54335.0
5129,3650.0
5130,17.0
5131,587517.0
5132,16.0
5133,604271.0
5134,65838737.0
5135,669653.0
5136,255364.0
5137,65233890.0
5138,77384.0
5139,432068.0
5140,167962.0
5141,329738.0
5142,785115.0
5143,601678.0
5144,539764.0
5145,15402.0
5146,588670.0
5147,14.0
5148,586061.0
5149,1194714.0
5150,592933.0
5151,5868.0
5152,59790535.0
5153,340288.0
5154,59447718.0
5155,10824.0
5156,59380610.0
5157,172882.0
5158,68241.0
5159,6508.0
5160,183.0
5161,78536.0
5162,59188253.0
5163,432433.0
5164,58667096.0
5165,1203917.0
5166,57375113.0
5167,585167.0
5168,56770725.0
5169,1147817.0
5170,55562886.0
5171,433154.0
5172,55141905.0
5173,607964.0
5174,54451001.0
5175,54349340.0
5176,586721.0
5177,65030.0
5178,15860.0
5179,53139634.0
5180,589118.0
5181,52537554.0
5182,520763.0
5183,52100219.0
5184,52016759.0
5185,598360.0
5186,71.0
5187,50719738.0
5188,582260.0
5189,1809048.0
5190,49513200.0
5191,953441.0
5192,30.0
5193,48299895.0
5194,590884.0
5195,47704323.0
5196,95657.0
5197,47268824.0
5198,501574.0
5199,678671.0
5200,46492137.0
5201,546099.0
5202,45885918.0
5203,414868.0
5204,70688.0
5205,66949.0
5206,45283625.0
5207,595776.0
5208,598193.0
5209,1201618.0
5210,508968.0
5211,75985753.0
5212,523990.0
5213,72823.0
5214,1798947.0
5215,10511.0
5216,526121.0
5217,674352.0
5218,64.0
5219,73474636.0
5220,24537502.0
5221,72870799.0
5222,1211295.0
5223,594990.0
5224,71659455.0
5225,428217.0
5226,26.0
5227,129561.0
5228,56178455.0
5229,71143006.0
5230,71701.0
5231,602698.0
5232,21021.0
5233,85.0
5234,70453966.0
5235,610992.0
5236,69842994.0
5237,685911.0
5238,424012.0
5239,76789.0
5240,68807838.0
5241,1209262.0
5242,68027985.0
5243,588950.0
5244,1194824.0
5245,506346.0
5246,86906.0
5247,65003185.0
5248,586172.0
5249,84645.0
5250,230683.0
5251,719729.0
5252,595426.0
5253,62587343.0
5254,604143.0
5255,86251.0
5256,61983185.0
5257,1300839.0
5258,576453.0
5259,608374.0
5260,585046.0
5261,59562190.0
5262,433305.0
5263,249384.0
5264,260456.0
5265,226190.0
5266,86.0
5267,58351084.0
5268,575731.0
5269,57747424.0
5270,166200.0
5271,415013.0
5272,595053.0
5273,177164.0
5274,548283.0
5275,71728.0
5276,55334056.0
5277,1120890.0
5278,53602528.0
5279,87383.0
5280,53515237.0
5281,505847.0
5282,52908413.0
5283,604611.0
5284,52303581.0
5285,436270.0
5286,3757.0
5287,11998.0
5288,518976.0
5289,51121849.0
5290,37.0
5291,51095166.0
5292,591883.0
5293,50494163.0
5294,597079.0
5295,9430.0
5296,49886255.0
5297,590941.0
5298,95.0
5299,49284160.0
5300,346862.0
5301,176050.0
5302,2601.0
5303,48677116.0
5304,520694.0
5305,520628.0
5306,186.0
5307,671197.0
5308,606339.0
5309,61.0
5310,46255703.0
5311,592470.0
5312,45653813.0
5313,433760.0
5314,30255116.0
5315,45220040.0
5316,159857.0
5317,45047240.0
5318,423161.0
5319,30079999.0
5320,44706902.0
5321,84431.0
5322,29561423.0
5323,44526812.0
5324,57190.0
5325,44447246.0
5326,1210979.0
5327,43843182.0
5328,1204936.0
5329,26.0
5330,27672811.0
5331,42638237.0
5332,667592.0
5333,1300091.0
5334,21095.0
5335,41423481.0
5336,350190.0
5337,100112.0
5338,35932.0
5339,25851265.0
5340,40816677.0
5341,434398.0
5342,77510.0
5343,40216173.0
5344,524179.0
5345,39606592.0
5346,589525.0
5347,39001422.0
5348,511629.0
5349,23429146.0
5350,414984.0
5351,1382.0
5352,23014223.0
5353,37979647.0
5354,10.0
5355,23001425.0
5356,37966845.0
5357,1994.0
5358,22993114.0
5359,37958506.0
5360,620733.0
5361,37206565.0
5362,44.0
5363,62.0
5364,37184846.0
5365,600743.0
5366,36580645.0
5367,604713.0
5368,21010503.0
5369,35975921.0
5370,324694.0
5371,1807826.0
5372,33.0
5373,35372138.0
5374,543921.0
5375,581216.0
5376,19480778.0
5377,151700.0
5378,246944.0
5379,19197777.0
5380,803319.0
5381,35321.0
5382,32818.0
5383,16182.0
5384,18687854.0
5385,33645558.0
5386,42.0
5387,77262.0
5388,18594479.0
5389,33559632.0
5390,525078.0
5391,32949500.0
5392,417598.0
5393,32519958.0
5394,90484.0
5395,32344876.0
5396,66612028.0
5397,317003.0
5398,30795029.0
5399,308.0
5400,30707565.0
5401,3678.0
5402,30702627.0
5403,162374.0
5404,30533589.0
5405,597060.0
5406,29856098.0
5407,204.0
5408,29854965.0
5409,1335.0
5410,29846776.0
5411,1039.0
5412,29844100.0
5413,79.0
5414,29838267.0
5415,513831.0
5416,29323394.0
5417,348249.0
5418,168167.0
5419,28381091.0
5420,264525.0
5421,28112888.0
5422,425311.0
5423,27506948.0
5424,496150.0
5425,26986077.0
5426,15.0
5427,123.0
5428,26905538.0
5429,600192.0
5430,220.0
5431,26295544.0
5432,588159.0
5433,25693017.0
5434,574047.0
5435,25119050.0
5436,25842.0
5437,25089715.0
5438,602767.0
5439,24485355.0
5440,551069.0
5441,23889932.0
5442,614358.0
5443,23276336.0
5444,433499.0
5445,7429.0
5446,23029.0
5447,22675858.0
5448,6041.0
5449,22669804.0
5450,8559356.0
5451,22071952.0
5452,324.0
5453,357899.0
5454,133.0
5455,254168.0
5456,21477224.0
5457,18319.0
5458,21458815.0
5459,441461.0
5460,20966059.0
5461,28147.0
5462,20855877.0
5463,51006.0
5464,674699.0
5465,20343050.0
5466,58.0
5467,15141.0
5468,20252660.0
5469,431335.0
5470,19648664.0
5471,259060.0
5472,84029.0
5473,18610097.0
5474,265448.0
5475,68835.0
5476,335743.0
5477,18000201.0
5478,255275.0
5479,89503.0
5480,3441.0
5481,6645.0
5482,152713.0
5483,9721.0
5484,43102.0
5485,24945.0
5486,69.0
5487,17223759.0
5488,431513.0
5489,57879.0
5490,588995.0
5491,435148.0
5492,95500.0
5493,603553.0
5494,519727.0
5495,19562.0
5496,699111.0
5497,723615.0
5498,2229079.0
5499,95099.0
5500,2247766.0
5501,170235.0
5502,585088.0
5503,604831.0
5504,166844.0
5505,2778010.0
5506,583812.0
5507,598950.0
5508,579949.0
5509,581115.0
5510,507886.0
5511,607227.0
5512,590105.0
5513,575710.0
5514,587016.0
5515,1186593.0
5516,13173.0
5517,370507.0
5518,17727586.0
5519,13225.0
5520,17528313.0
5521,592589.0
5522,618436.0
5523,594877.0
5524,596441.0
5525,1200283.0
5526,601765.0
5527,594389.0
5528,928484.0
5529,3943.0
5530,2854967.0
5531,497183.0
5532,96579.0
5533,1224168.0
5534,36983.0
5535,604352.0
5536,586025.0
5537,768335.0
5538,616347.0
5539,679238.0
5540,616162.0
5541,432061.0
5542,1726325.0
5543,519101.0
5544,506557.0
5545,356075.0
5546,2313118.0
5547,413649.0
5548,950.0
5549,176261.0
5550,755260.0
5551,1007935.0
5552,958635.0
5553,30503.0
5554,73440.0
5555,19360880.0
5556,581004.0
5557,587979.0
5558,649799.0
5559,2124594.0
5560,22940.0
5561,676003.0
5562,604691.0
5563,607204.0
5564,1799071.0
5565,66825.0
5566,436857.0
5567,720564.0
5568,2921601.0
5569,417356.0
5570,4519446.0
5571,670157.0
5572,501921.0
5573,1495406.0
5574,1816679.0
5575,34982683.0
5576,6913735.0
5577,177801.0
5578,162305.0
5579,2262364.0
5580,599323.0
5581,22353871.0
5582,12065529.0
5583,6748379.0
5584,1213167.0
5585,598317.0
5586,2853649.0
5587,163871.0
5588,1140131.0
5589,773599.0
5590,670126.0
5591,1272734.0
5592,18307573.0
5593,399280.0
5594,164306.0
5595,1119022.0
5596,16939553.0
5597,6817.0
5598,16505382.0
5599,140.0
5600,16500535.0
5601,18.0
5602,173467.0
5603,16237151.0
5604,162142.0
5605,78862.0
5606,15631104.0
5607,753198.0
5608,1065731.0
5609,1029440.0
5610,50743.0
5611,5655.0
5612,84469.0
5613,13908775.0
5614,602720.0
5615,10111604.0
5616,164289.0
5617,6968.0
5618,73421.0
5619,1622004.0
5620,519714.0
5621,156472.0
5622,560090.0
5623,514367.0
5624,432754.0
5625,585265.0
5626,1114489.0
5627,594182.0
5628,1557163.0
5629,540220.0
5630,171612.0
5631,76570.0
5632,1094964.0
5633,1027964.0
5634,1493087.0
5635,66847.0
5636,653.0
5637,95435.0
5638,24449.0
5639,56403.0
5640,31.0
5641,19041.0
5642,600579.0
5643,661776.0
5644,256550.0
5645,414746.0
5646,21196880.0
5647,21034392.0
5648,1345.0
5649,751212.0
5650,965448.0
5651,69766.0
5652,1194977.0
5653,16868.0
5654,1637172.0
5655,3102725.0
5656,140100.0
5657,537230.0
5658,688125.0
5659,1807461.0
5660,232303.0
5661,885488.0
5662,87428.0
5663,934400.0
5664,485295.0
5665,858631.0
5666,26435858.0
5667,2982516.0
5668,1763280.0
5669,861863.0
5670,80811.0
5671,701277.0
5672,626805.0
5673,274504.0
5674,1473641.0
5675,8154.0
5676,250003.0
5677,680262.0
5678,520656.0
5679,529347.0
5680,417221.0
5681,34452.0
5682,88494.0
5683,32048750.0
5684,1204629.0
5685,685786.0
5686,1114205.0
5687,354996.0
5688,1981415.0
5689,533929.0
5690,1115610.0
5691,248947.0
5692,2330336.0
5693,1200083.0
5694,254847.0
5695,514214.0
5696,512390.0
5697,517471.0
5698,81349.0
5699,512847.0
5700,600158.0
5701,517238.0
5702,1293605.0
5703,1811758.0
5704,603844.0
5705,1501105.0
5706,187191.0
