Index,Message,Description,Message Abstract,Description Abstract
118,Simplify usage for Windows,"Provide an additional script ""gnirehtet-run"" that executes ""gnirehtet run"" without having to open a terminal manually.",Simplify usage for Windows,"Provide an additional script ""gnirehtet-run"" that executes ""gnirehtet run"" without having to open a terminal manually."
119,"Rename ""gnirehtet"" to ""client"" where relevant","For consistency and clarity, rename ""gnirehtet"" to ""client"" when it refers to the gnirehtet application running on an Android device.","Rename ""gnirehtet"" to ""client"" where relevant","For consistency and clarity, rename ""gnirehtet"" to ""client"" when it refers to the gnirehtet application running on an Android device."
120,Improve relay server starting logs,"Log both the ""starting"" and ""started"" states for the relay server, consistently between Java and Rust.",Improve relay server starting logs,"Log both the ""starting"" and ""started"" states for the relay server, consistently between Java and Rust."
121,Log adb commands as debug,The normal user don't care about these commands.,Log adb commands as debug,The normal user don't care about these commands.
122,Fix is_gnirehtet_installed() error handling,"To detect whether gnirehtet is installed, we check whether the output of ""adb shell pm list packages com.genymobile.gnirehtet"" is empty. However, we must also check its error code, to report the error if the adb command fails.",Fix is_gnirehtet_installed() error handling,"To detect whether gnirehtet is installed, we check whether the output of ""adb shell pm list packages com.genymobile.gnirehtet"" is empty. However, we must also check its error code, to report the error if the adb command fails."
123,Improve error handling,"In CommandExecutionError, ""command"" was ambiguous, it referred both to:  - a gnirehtet command (start, stop, run, relay…),  - a process command (the execution of ""adb something""). CommandExecutionError was either an Io error or a Status error. When it is a process Io error, we want to report the failing command. Therefore, refactor the CommandExecution enum with 3 values:  - ProcessIo,      // io::Error due to process command execution  - ProcessStatus,  // a process command returned with non-zero value  - Io              // any other io::Error Thus, ProcessIo can provide the failing command, to be reported to the user. Also, move all the execution error classes to a separate module.",Improve error handling,"In CommandExecutionError, ""command"" was ambiguous, it referred both to:  - a gnirehtet command (start, stop, run, relay…),  - a process command (the execution of ""adb something""). CommandExecutionError was either an Io error or a Status error. When it is a process Io error, we want to report the failing command. Therefore, refactor the CommandExecution enum with 3 values:  - ProcessIo,      // io::Error due to process command execution  - ProcessStatus,  // a process command returned with non-zero value  - Io              // any other io::Error Thus, ProcessIo can provide the failing command, to be reported to the user. Also, move all the execution error classes to a separate module."
124,Add info log for is_gnirehtet_installed(),Log the adb command-line executed to check whether gnirehtet is installed on the device.,Add info log for is_gnirehtet_installed(),Log the adb command-line executed to check whether gnirehtet is installed on the device.
125,Fix tests,The method transport_header_data() return has been changed from &Option<…> to Option<&…>. Fix the tests accordingly.,Fix tests,The method transport_header_data() return has been changed from &Option<…> to Option<&…>. Fix the tests accordingly.
126,"Format code with ""cargo fmt""",,"Format code with ""cargo fmt""",
127,Update Rust 1.19 to 1.20 in documentation,Update requirements to reference the last Rust environment version.,Update Rust 1.19 to 1.20 in documentation,Update requirements to reference the last Rust environment version.
128,Use headers data directly when possible,"To route a packet to an existing connection, the Router only needs the headers data, not the whole headers (which include a reference to the raw array accessible through a ""borrowing view""). The whole headers are necessary only when it creates a new connection. Therefore, make Router use references to headers data directly until it has to create a new Connection.",Use headers data directly when possible,"To route a packet to an existing connection, the Router only needs the headers data, not the whole headers (which include a reference to the raw array accessible through a ""borrowing view""). The whole headers are necessary only when it creates a new connection. Therefore, make Router use references to headers data directly until it has to create a new Connection."
129,Upgrade Android tools,Upgrade Android tools to 2.3.3 and target API 26.,Upgrade Android tools,Upgrade Android tools to 2.3.3 and target API 26.
130,Update documentation for the Rust version,Update README and DEVELOP to document the Rust relay server.,Update documentation for the Rust version,Update README and DEVELOP to document the Rust relay server.
131,Log with explicit TAG in Main,Use a target TAG for logs in Main.,Log with explicit TAG in Main,Use a target TAG for logs in Main.
132,Simplify Ctrl+C termination,"The interruption handler attempted to make the relay() call complete, so that gnirehtet exited normally. This added a lot of complexity, and was not free of race conditions: in the ctrlc crate implementation, the user handler is not called from the OS handler, so setting a flag in the user handler was inherently racy. Instead, just call exit() from the interrupt handler. This is far more simple and works perfectly.",Simplify Ctrl+C termination,"The interruption handler attempted to make the relay() call complete, so that gnirehtet exited normally. This added a lot of complexity, and was not free of race conditions: in the ctrlc crate implementation, the user handler is not called from the OS handler, so setting a flag in the user handler was inherently racy. Instead, just call exit() from the interrupt handler. This is far more simple and works perfectly."
133,Exit with non-zero status on error,"Exit gnirehtet with:  - 1 on unknown command,  - 2 on bad arguments,  - 3 on execution error.",Exit with non-zero status on error,"Exit gnirehtet with:  - 1 on unknown command,  - 2 on bad arguments,  - 3 on execution error."
134,Expand mio import,Use specific types instead of mio::*.,Expand mio import,Use specific types instead of mio::*.
135,Fix warning message,"The weak variable refers to the TunnelServer instance, not the client.",Fix warning message,"The weak variable refers to the TunnelServer instance, not the client."
136,Simplify EventHandler storage,"Remove mutability on EventHandler::on_ready(), so that the Selector need not to manage its own interior mutability. This removes two unnecessary layers in Selector at runtime (RefCell and Box). In return, each EventHandler implementation need to mutably borrow their ""owner"" to dispatch a mutable on_ready().",Simplify EventHandler storage,"Remove mutability on EventHandler::on_ready(), so that the Selector need not to manage its own interior mutability. This removes two unnecessary layers in Selector at runtime (RefCell and Box). In return, each EventHandler implementation need to mutably borrow their ""owner"" to dispatch a mutable on_ready()."
137,Upgrade dependencies minor version,And update gnirehtet for slab API changes.,Upgrade dependencies minor version,And update gnirehtet for slab API changes.
138,Add Rust checkstyle gradle task,"Use ""cargo fmt"" to detect checkstyle errors.",Add Rust checkstyle gradle task,"Use ""cargo fmt"" to detect checkstyle errors."
139,Fix TCP checksum computation,"The last optimization broke TCP checksums, in a way that was not captured by unit tests. In an unsafe block, we computed an offset of (payload_length - 1). However, payload_length is u16 (unsigned), so the result was wrong when payload_length is 0. Fix the offset, and add a unit test for checksuming empty payloads.",Fix TCP checksum computation,"The last optimization broke TCP checksums, in a way that was not captured by unit tests. In an unsafe block, we computed an offset of (payload_length - 1). However, payload_length is u16 (unsigned), so the result was wrong when payload_length is 0. Fix the offset, and add a unit test for checksuming empty payloads."
140,Optimize Rust TCP checksum by using raw pointers,"Use raw pointers to iterate over the raw array directly, instead of using indices and calling get_unchecked(). This reduces the checksum computation time by ~4% (the bench takes ~770ms instead of ~800ms on my computer).",Optimize Rust TCP checksum by using raw pointers,"Use raw pointers to iterate over the raw array directly, instead of using indices and calling get_unchecked(). This reduces the checksum computation time by ~4% (the bench takes ~770ms instead of ~800ms on my computer)."
141,Optimize Rust TCP checksum by avoiding conversions,"Iterate using usize indices, instead of converting the index to usize for each iteration. This reduces the checksum computation time by ~20% (the bench takes ~800ms instead of ~1000ms on my computer).",Optimize Rust TCP checksum by avoiding conversions,"Iterate using usize indices, instead of converting the index to usize for each iteration. This reduces the checksum computation time by ~20% (the bench takes ~800ms instead of ~1000ms on my computer)."
142,Fix TCP checksum header_length,"The IP header_length was used instead of the TCP header_length in the Rust version. This had no consequences since in practice they are the same in gnirehtet (20 bytes), but this was still a bug.",Fix TCP checksum header_length,"The IP header_length was used instead of the TCP header_length in the Rust version. This had no consequences since in practice they are the same in gnirehtet (20 bytes), but this was still a bug."
143,Remove duplicate log in Java,"The message ""Starting relay server..."" was logged twice (once before calling relay() and once in relay()).",Remove duplicate log in Java,"The message ""Starting relay server..."" was logged twice (once before calling relay() and once in relay())."
144,"Give help if the user executes ""gnirehtet rt""","The ""rt"" command has been renamed to ""run"". To ease the transition, indicate that the command has been renamed.","Give help if the user executes ""gnirehtet rt""","The ""rt"" command has been renamed to ""run"". To ease the transition, indicate that the command has been renamed."
145,Remove empty line (code style),Remove a duplicate empty line in IPv4Packet.java.,Remove empty line (code style),Remove a duplicate empty line in IPv4Packet.java.
146,Fix documentation about selector awakening,"Since commit 75fa09ba94012b5251b11799e8c5227223cca803, SelectorAlarm has been replaced by a timeout.",Fix documentation about selector awakening,"Since commit 75fa09ba94012b5251b11799e8c5227223cca803, SelectorAlarm has been replaced by a timeout."
147,"Add rust gradle ""build"" task","For consistency with the Android and Java projects, add a ""build"" tasks that run checks and build both debug and release versions.","Add rust gradle ""build"" task","For consistency with the Android and Java projects, add a ""build"" tasks that run checks and build both debug and release versions."
148,"Rename ""relay"" folders","Move ""relay"" to ""relay-java"" and ""rustrelay"" to ""relay-rust"".","Rename ""relay"" folders","Move ""relay"" to ""relay-java"" and ""rustrelay"" to ""relay-rust""."
149,"Rename command ""rt"" to ""run""","Rename ""gnirehtet rt"" to ""gnirehtet run"", more meaningful.","Rename command ""rt"" to ""run""","Rename ""gnirehtet rt"" to ""gnirehtet run"", more meaningful."
150,Reduce CPU usage by tweaking MTU value,"The IP packets built by gnirehtet were at most 1440 bytes. When possible, use bigger packets to avoid overhead and reduce CPU usage. Typically, when downloading a big file from the host (accessible via 10.0.2.2), adb (used for ""adb reverse"") and gnirehtet consumed a lot of CPU. With bigger packets, they consume a bit less. Therefore, we want to send bigger packets to the VpnService interface having an accordingly higher MTU value. It is tempting to configure the highest possible packet length (0xFFFF, or 65535 bytes). However, use a MTU value of 0x4000 instead: with higher values like 0x8000 or 0xFFFF, or with lower values like 1500, the performances decrease dramatically (for unknown reasons). Here are some (very) approximate measurements (with ""top"") of the host CPU usage while downloading a file hosted on Apache on my laptop, from Firefox on a Nexus 5 having AOSP 6.0.1 (opening the URL http://10.0.2.2/test):                                     gnirehtet                              adb   java   rust  before checksum improvements   ~56%   ~17%   ~11%            before this commit   ~56%   ~13%   ~ 7%             after this commit   ~36%   ~ 5%   ~ 2%               with ""adb push""   ~41% (but transfers at a higher rate)                              (lower is better)",Reduce CPU usage by tweaking MTU value,"The IP packets built by gnirehtet were at most 1440 bytes. When possible, use bigger packets to avoid overhead and reduce CPU usage. Typically, when downloading a big file from the host (accessible via 10.0.2.2), adb (used for ""adb reverse"") and gnirehtet consumed a lot of CPU. With bigger packets, they consume a bit less. Therefore, we want to send bigger packets to the VpnService interface having an accordingly higher MTU value. It is tempting to configure the highest possible packet length (0xFFFF, or 65535 bytes). However, use a MTU value of 0x4000 instead: with higher values like 0x8000 or 0xFFFF, or with lower values like 1500, the performances decrease dramatically (for unknown reasons). Here are some (very) approximate measurements (with ""top"") of the host CPU usage while downloading a file hosted on Apache on my laptop, from Firefox on a Nexus 5 having AOSP 6.0.1 (opening the URL link):                                     gnirehtet                              adb   java   rust before checksum improvements   ~56%   ~17%   ~11%            before this commit   ~56%   ~13%   ~ 7%             after this commit   ~36%   ~ 5%   ~ 2%               with ""adb push""   ~41% (but transfers at a higher rate)                              (lower is better)"
151,Optimize Java IP checksum,"Contrary to the current Rust implementation, the IP checksum in Java has room for optimization. Like for the TCP checksum, access the raw byte[] array without using a ByteBuffer, and compute 16-bit values from two 8-bit values manually. The new implementation runs ~1.5× faster (i.e. it takes 64% of the time required by the old implementation).",Optimize Java IP checksum,"Contrary to the current Rust implementation, the IP checksum in Java has room for optimization. Like for the TCP checksum, access the raw byte[] array without using a ByteBuffer, and compute 16-bit values from two 8-bit values manually. The new implementation runs ~1.5× faster (i.e. it takes 64% of the time required by the old implementation)."
152,Add benchmark for Java IP checksum,Add a benchmark for IP checksum computation in Java. Implement it alone in a separate commit so that it is easier to compare results before and after optimizations.,Add benchmark for Java IP checksum,Add a benchmark for IP checksum computation in Java. Implement it alone in a separate commit so that it is easier to compare results before and after optimizations.
153,Optimize Java TCP checksum,"Like in the Rust implementation, we need to optimize checksums computation. The main source of optimization resides in accessing the raw byte[] without using a ByteBuffer, computing 16-bit values from two 8-bit values manually. Contrary to what we measured in Rust, summing high-order and low-order bytes separately to do the shift operation only once has no performance impact. Therefore, do not implement it that way. The new implementation runs ~2.5× faster (i.e. it takes 39% of the time required by the old implementation). However, the Rust implementation runs ~2,7× faster than the Java one.",Optimize Java TCP checksum,"Like in the Rust implementation, we need to optimize checksums computation. The main source of optimization resides in accessing the raw byte[] without using a ByteBuffer, computing 16-bit values from two 8-bit values manually. Contrary to what we measured in Rust, summing high-order and low-order bytes separately to do the shift operation only once has no performance impact. Therefore, do not implement it that way. The new implementation runs ~2.5× faster (i.e. it takes 39% of the time required by the old implementation). However, the Rust implementation runs ~2,7× faster than the Java one."
154,Add benchmark for Java TCP checksum,Add a benchmark for TCP checksum computation in Java. Implement it alone in a separate commit so that it is easier to compare results before and after optimizations.,Add benchmark for Java TCP checksum,Add a benchmark for TCP checksum computation in Java. Implement it alone in a separate commit so that it is easier to compare results before and after optimizations.
155,Optimize more Rust TCP checksum with unsafe,"For summing array items, use unchecked accesses to the array, in order to avoid bounds checking for every value. This runs ~4.1× faster than with bounds checking (i.e. it takes ~24% of the time necessary when bounds checking is enabled). Overall (including the previous optimizations), the resulting implementation is ~18× faster (it runs in 5.5% of the time required by the old implementation). Since this is the most CPU-intensive task, gnirehtet uses significantly less CPU than before.",Optimize more Rust TCP checksum with unsafe,"For summing array items, use unchecked accesses to the array, in order to avoid bounds checking for every value. This runs ~4.1× faster than with bounds checking (i.e. it takes ~24% of the time necessary when bounds checking is enabled). Overall (including the previous optimizations), the resulting implementation is ~18× faster (it runs in 5.5% of the time required by the old implementation). Since this is the most CPU-intensive task, gnirehtet uses significantly less CPU than before."
156,Optimize Rust TCP checksum,"Checksums computation is the most CPU-intensive task in gnirehtet, so it needs to be optimized. Firstly, do not use a Cursor (a non-zero-cost abstraction). Secondly, for summing 16-bit values, sum high-order and low-order bytes separately. This allow to do the shift operation only once (instead of once per value). The new implementations runs ~4.4× faster (i.e. it takes ~23% of the time required by the old implementation).",Optimize Rust TCP checksum,"Checksums computation is the most CPU-intensive task in gnirehtet, so it needs to be optimized. Firstly, do not use a Cursor (a non-zero-cost abstraction). Secondly, for summing 16-bit values, sum high-order and low-order bytes separately. This allow to do the shift operation only once (instead of once per value). The new implementations runs ~4.4× faster (i.e. it takes ~23% of the time required by the old implementation)."
157,Add benchmark for Rust TCP checksum,Add a benchmark for TCP checksum computation in Rust. Implement it alone in a separate commit so that it is easier to compare results before and after optimizations.,Add benchmark for Rust TCP checksum,Add a benchmark for TCP checksum computation in Rust. Implement it alone in a separate commit so that it is easier to compare results before and after optimizations.
158,Improve TCP checksum tests,"Put a short value having its sign bit set in the payload, so that a signedness mistake in the checksum computation will be catched.",Improve TCP checksum tests,"Put a short value having its sign bit set in the payload, so that a signedness mistake in the checksum computation will be catched."
159,Reference our mio fork by a tag,"Using our own fork of mio, we referenced the version using the branch name ""empty_interest"". However, this branch is susceptible to be rebased, breaking our history. Instead, use a tag that will never be moved.",Reference our mio fork by a tag,"Using our own fork of mio, we referenced the version using the branch name ""empty_interest"". However, this branch is susceptible to be rebased, breaking our history. Instead, use a tag that will never be moved."
160,Remove useless mut in tests,The variable containing the mutable slice to the raw packet does not need to be mutable itself.,Remove useless mut in tests,The variable containing the mutable slice to the raw packet does not need to be mutable itself.
161,Retry on Interrupted error,"A blocking call may return an Err having ""Interrupted"" as kind(), typically when the user press Ctrl+C in ""gnirehtet rt"". The error was thrown and the relay server was interrupted. However, an ""Interrupted"" error may occur in other cases. Concretely, using a cpuprofiler causes poll() to generate such errors sometimes. Therefore, retry on ""Interrupted"" when no interruption was requested by the user.",Retry on Interrupted error,"A blocking call may return an Err having ""Interrupted"" as kind(), typically when the user press Ctrl+C in ""gnirehtet rt"". The error was thrown and the relay server was interrupted. However, an ""Interrupted"" error may occur in other cases. Concretely, using a cpuprofiler causes poll() to generate such errors sometimes. Therefore, retry on ""Interrupted"" when no interruption was requested by the user."
162,Fix cleanup poll timeout,"In order to regularly clean up UDP connections, we wake up a blocking poll with a timeout. When the timeout is not positive, poll with a timeout of 0 (Some(0)), not without any timeout (None).",Fix cleanup poll timeout,"In order to regularly clean up UDP connections, we wake up a blocking poll with a timeout. When the timeout is not positive, poll with a timeout of 0 (Some(0)), not without any timeout (None)."
163,Log errors using logger,Replace writes to stderr by error logs.,Log errors using logger,Replace writes to stderr by error logs.
164,Log adb commands in Rust,Log the adb commands executed by the Rust version the same way as the Java version.,Log adb commands in Rust,Log the adb commands executed by the Rust version the same way as the Java version.
165,Add restart command,"The same way there is a ""reinstall"" command that uninstalls then installs, create a ""restart"" command that stops and starts.",Add restart command,"The same way there is a ""reinstall"" command that uninstalls then installs, create a ""restart"" command that stops and starts."
166,Precompute ConnectionId string,"ConnectionId is immutable, but its string representation was recomputed for every log. Instead, compute the string once on construction.",Precompute ConnectionId string,"ConnectionId is immutable, but its string representation was recomputed for every log. Instead, compute the string once on construction."
167,Add license header to rust files,Prepend the license to .rs files.,Add license header to rust files,Prepend the license to .rs files.
168,Update rustrelay dependencies,"Generated by ""cargo update"".",Update rustrelay dependencies,"Generated by ""cargo update""."
169,Do not reregister interests when not necessary,"As an optimization, do not call the underlying async I/O API (Java NIO and mio) when the interests have not changed. This also prevents mio to trigger problematic spurious events on Windows. See https://github.com/carllerche/mio/issues/648.",Do not reregister interests when not necessary,"As an optimization, do not call the underlying async I/O API (Java NIO and mio) when the interests have not changed. This also prevents mio to trigger problematic spurious events on Windows. See link."
170,Log Error/Hup as debug,The Error or Hup events are expected when registered with no interests. Logging them as debug is sufficient.,Log Error/Hup as debug,The Error or Hup events are expected when registered with no interests. Logging them as debug is sufficient.
171,"Format code with ""cargo fmt""",,"Format code with ""cargo fmt""",
172,Rename interestingOps to interestOps,"For consistency with the Java NIO API, rename the variable containing the interests.",Rename interestingOps to interestOps,"For consistency with the Java NIO API, rename the variable containing the interests."
173,Defer interests setting for TCP,"The SocketChannel/TcpStream was registered with some interests, but they were never used, because they are updated on first packet received. Therefore, make this behavior explicit by setting empty interests.",Defer interests setting for TCP,"The SocketChannel/TcpStream was registered with some interests, but they were never used, because they are updated on first packet received. Therefore, make this behavior explicit by setting empty interests."
174,Log UDP interests,Log the UDP interests in the same way as for TCP.,Log UDP interests,Log the UDP interests in the same way as for TCP.
175,Improve TCP readable detection,"The remaining client window is invalid until the connection is established. Therefore, make may_read() return false directly in that case, without relying on remaining_client_window().",Improve TCP readable detection,"The remaining client window is invalid until the connection is established. Therefore, make may_read() return false directly in that case, without relying on remaining_client_window()."
176,"Remove ""get_"" from method name","For consistency, do not prefix method names by ""get_"".","Remove ""get_"" from method name","For consistency, do not prefix method names by ""get_""."
177,Accept empty interest in mio,"Currently, the mio library does not accept registering a handle with empty interest. As a workaround, we provided a wrapper that exposed an API that did, calling deregister/reregister internally as necessary. However, this workaround does not work on Windows, because deregister/reregister is not implemented: https://github.com/carllerche/mio/issues/633 Therefore, make mio accept empty interest directly: https://github.com/carllerche/mio/pull/640 This is implemented in our own fork, unless this change is accepted upstream or we manage to find a solution that works with the upstream version.",Accept empty interest in mio,"Currently, the mio library does not accept registering a handle with empty interest. As a workaround, we provided a wrapper that exposed an API that did, calling deregister/reregister internally as necessary. However, this workaround does not work on Windows, because deregister/reregister is not implemented: link Therefore, make mio accept empty interest directly: link This is implemented in our own fork, unless this change is accepted upstream or we manage to find a solution that works with the upstream version."
178,Update rustrelay dependencies,"Generated by ""cargo update"".",Update rustrelay dependencies,"Generated by ""cargo update""."
179,Generate both java and rust versions on release,"Upgrade ""release"" script to generate both the java and the rust version of gnirehtet.",Generate both java and rust versions on release,"Upgrade ""release"" script to generate both the java and the rust version of gnirehtet."
180,Wait handler completion with a condition variable,Wait the completion of the handler execution properly with a condition variable instead of an arbitrary sleep of 1 second.,Wait handler completion with a condition variable,Wait the completion of the handler execution properly with a condition variable instead of an arbitrary sleep of 1 second.
181,Move poll interruption handling to Main,"On Ctrl+C, poll() will return an error with ErrorKind::Interrupted. Instead of handling it locally, throw it up until main, which catch the error. In case of interruption, wait a bit before exiting, so that the handler execution is complete. This avoids to print logs to the terminal after the prompt is available.",Move poll interruption handling to Main,"On Ctrl+C, poll() will return an error with ErrorKind::Interrupted. Instead of handling it locally, throw it up until main, which catch the error. In case of interruption, wait a bit before exiting, so that the handler execution is complete. This avoids to print logs to the terminal after the prompt is available."
182,Rename Relay start() to run(),"The name ""start"" suggested it is started asynchronously (like in the Java thread API), but relay is running synchronously.",Rename Relay start() to run(),"The name ""start"" suggested it is started asynchronously (like in the Java thread API), but relay is running synchronously."
183,Merge branch 'rust' into dev,,Merge branch 'rust' into dev,
184,Add connection opening logs,Log new connections as info.,Add connection opening logs,Log new connections as info.
185,Use Self for associated functions,"For consistency, use Self for calling associated functions in the same class.",Use Self for associated functions,"For consistency, use Self for calling associated functions in the same class."
186,Handle gnirehtet commandline in rustrelay,"Expose gnirehtet commands directly in the rustrelay executable, so that there is no need for a wrapping shell script. Consequently, rename rustrelay to gnirehtet (to generate a binary named ""gnirehtet"" or ""gnirehtet.exe"").",Handle gnirehtet commandline in rustrelay,"Expose gnirehtet commands directly in the rustrelay executable, so that there is no need for a wrapping shell script. Consequently, rename rustrelay to gnirehtet (to generate a binary named ""gnirehtet"" or ""gnirehtet.exe"")."
187,Format code,"Format code with ""cargo fmt"".",Format code,"Format code with ""cargo fmt""."
188,Improve gradle debug/release/check tasks,"The 'release' gradle task should not depend on 'test' or 'check'. Instead, request explicitly to execute 'check' in the ./release script. Rename rust task 'build' to 'debug' for consistency, and expose 'check' tasks to the root project.",Improve gradle debug/release/check tasks,"The 'release' gradle task should not depend on 'test' or 'check'. Instead, request explicitly to execute 'check' in the ./release script. Rename rust task 'build' to 'debug' for consistency, and expose 'check' tasks to the root project."
189,Add task to cross-compile rustrelay for Windows,Use cargo to generate rustrelay.exe for Windows from Linux.,Add task to cross-compile rustrelay for Windows,Use cargo to generate rustrelay.exe for Windows from Linux.
190,Build rustrelay through gradle,"Expose gradle tasks that just delegates to ""cargo"", so rustrelay may be built along with the other parts of gnirehtet.",Build rustrelay through gradle,"Expose gradle tasks that just delegates to ""cargo"", so rustrelay may be built along with the other parts of gnirehtet."
191,Log spurious events as debug,"Spurious events are frequent on Windows. This is the expected behavior, so there is no need to warn.",Log spurious events as debug,"Spurious events are frequent on Windows. This is the expected behavior, so there is no need to warn."
192,Set default log level to Info,Use the same log level in both java and rust versions of the relay server.,Set default log level to Info,Use the same log level in both java and rust versions of the relay server.
193,Fix rust tests warnings,Remove unused import and unnecessary mut.,Fix rust tests warnings,Remove unused import and unnecessary mut.
194,Ignore spurious wakeups,Poll::poll() may return without events: https://github.com/carllerche/mio/issues/632#issuecomment-316068861 Do not panic if that happens.,Ignore spurious wakeups,Poll::poll() may return without events: link Do not panic if that happens.
195,Ignore spurious events,"poll() may generate spurious events: https://docs.rs/mio/0.6.9/mio/struct.Poll.html#spurious-events Thus, even on a readable or writable event, a call to read() or write() may fail with WouldBlock. In that case, we must ignore them: https://github.com/carllerche/mio/issues/632#issuecomment-315819972",Ignore spurious events,"poll() may generate spurious events: link Thus, even on a readable or writable event, a call to read() or write() may fail with WouldBlock. In that case, we must ignore them: link"
196,Use Self to call static methods,"For consistency, use Self to call static methods (associated functions).",Use Self to call static methods,"For consistency, use Self to call static methods (associated functions)."
197,Add Cargo.lock,Cargo.lock should be committed for binaries: http://doc.crates.io/faq.html#why-do-binaries-have-cargolock-in-version-control-but-not-libraries,Add Cargo.lock,Cargo.lock should be committed for binaries: link
198,Ignore fmt backup files,"The command ""cargo fmt"" backups files to *.rs.bk. Ignore them in git.",Ignore fmt backup files,"The command ""cargo fmt"" backups files to *.rs.bk. Ignore them in git."
199,Fix connections expiration,"To remove the expired connections, the Vec were iterated forward, and its current item was removed when is_expired(). This was incorrect, because a removal impacts indices of items not handled yet. To fix the problem, iterate over the connections backwards.",Fix connections expiration,"To remove the expired connections, the Vec were iterated forward, and its current item was removed when is_expired(). This was incorrect, because a removal impacts indices of items not handled yet. To fix the problem, iterate over the connections backwards."
200,"Apply code style with ""cargo fmt""",,"Apply code style with ""cargo fmt""",
201,Make case consistent with standard library,"The Rust standard library contains the following types:  - TcpStream  - UdpSocket  - IpAddr  - Ipv4Addr For naming consistency, change the case in the following type names:  - IPv4Header -> Ipv4Header  - IPv4HeaderData -> Ipv4HeaderData  - IPv4HeaderMut -> Ipv4HeaderMut  - IPv4Packet -> Ipv4Packet  - TCB -> Tcb  - TCPConnection -> TcpConnection  - TCPHeader -> TcpHeader  - TCPHeaderData -> TcpHeaderData  - TCPHeaderMut -> TcpHeaderMut  - TCPState -> TcpState  - UDPConnection -> UdpConnection  - UDPHeader -> UdpHeader  - UDPHeaderData -> UdpHeaderData  - UDPHeaderMut -> UdpHeaderMut",Make case consistent with standard library,"The Rust standard library contains the following types:  - TcpStream  - UdpSocket  - IpAddr  - Ipv4Addr For naming consistency, change the case in the following type names:  - IPv4Header -> Ipv4Header  - IPv4HeaderData -> Ipv4HeaderData  - IPv4HeaderMut -> Ipv4HeaderMut  - IPv4Packet -> Ipv4Packet  - TCB -> Tcb  - TCPConnection -> TcpConnection  - TCPHeader -> TcpHeader  - TCPHeaderData -> TcpHeaderData  - TCPHeaderMut -> TcpHeaderMut  - TCPState -> TcpState  - UDPConnection -> UdpConnection  - UDPHeader -> UdpHeader  - UDPHeaderData -> UdpHeaderData  - UDPHeaderMut -> UdpHeaderMut"
202,Improve messages on read/write errors,Log the ErrorKind along with the error message.,Improve messages on read/write errors,Log the ErrorKind along with the error message.
203,Ignore event if already closed,"An event may be received while the client or connection is already closed. For instance, when poll() generates several events, handled successively, the first handler may close the connection associated to the second handler. Therefore, ignore the event when the ""closed"" flag is set.",Ignore event if already closed,"An event may be received while the client or connection is already closed. For instance, when poll() generates several events, handled successively, the first handler may close the connection associated to the second handler. Therefore, ignore the event when the ""closed"" flag is set."
204,Move event handlers execution to Selector,"Relay does not need to know the internals, it now just calls selector.poll() followed by selector.run_handlers().",Move event handlers execution to Selector,"Relay does not need to know the internals, it now just calls selector.poll() followed by selector.run_handlers()."
205,Defer token removal (fix race condition),"A call to poll() may generate several events, that we handle successively. There was a race condition on deregistration. Suppose that poll() generated two events:  - Token(1) a Client  - Token(2) a TCPConnection (associated to the client) During execution of the handler associated to Token(1), the  TCPConnection is closed, leading to a call to  selector.deregister(Token(2)). Then, we want to execute the handler associated to Token(2) (the second  event), but since it has been deregistered, it does not exist anymore,  and panic! To avoid this problem, make Selector.deregister() mark the handlers as  removed, but kept in selector.handlers until all current event handlers  are executed.",Defer token removal (fix race condition),"A call to poll() may generate several events, that we handle successively. There was a race condition on deregistration. Suppose that poll() generated two events:  - Token(1) a Client  - Token(2) a TCPConnection (associated to the client) During execution of the handler associated to Token(1), the  TCPConnection is closed, leading to a call to  selector.deregister(Token(2)). Then, we want to execute the handler associated to Token(2) (the second  event), but since it has been deregistered, it does not exist anymore,  and panic! To avoid this problem, make Selector.deregister() mark the handlers as  removed, but kept in selector.handlers until all current event handlers  are executed."
206,Do not reregister unnecessarily,"The reregister() method must only be called when the handler was already registered. This was harmless though, because it is registered in the if-block, but reregistered() should definitely not be called in that case.",Do not reregister unnecessarily,"The reregister() method must only be called when the handler was already registered. This was harmless though, because it is registered in the if-block, but reregistered() should definitely not be called in that case."
207,"Extract tcp_header without ""if let"" in constructor","Like in other places, extract tcp_heaer without ""if let"". For that purpose, move headers instead of borrowing them.","Extract tcp_header without ""if let"" in constructor","Like in other places, extract tcp_heaer without ""if let"". For that purpose, move headers instead of borrowing them."
208,Remove dead code,,Remove dead code,
209,Improve destination rewriting,,Improve destination rewriting,
210,Delete old commented code,,Delete old commented code,
211,Log packets sent to client,,Log packets sent to client,
212,Fix sequence number after sending,,Fix sequence number after sending,
213,Set packet_for_client_length on deferred,"When the client buffer is full, we need to ""disable"" the TCPConnection until the client ""pulls"" the pending packet.",Set packet_for_client_length on deferred,"When the client buffer is full, we need to ""disable"" the TCPConnection until the client ""pulls"" the pending packet."
214,Fix remaining window,,Fix remaining window,
215,Implement TCP client window,,Implement TCP client window,
216,Fix style,,Fix style,
217,Make Selector accept an empty Ready,"Poll does not accept to register an empty Ready. For simplifying its usage, expose an API that does.",Make Selector accept an empty Ready,"Poll does not accept to register an empty Ready. For simplifying its usage, expose an API that does."
218,Remove unused RunningState,,Remove unused RunningState,
