Index,Release Note
25,"Highlights of This Release
Optimistic Updates with Auto Error Rollback
There are now some new options in module:
module
Here the cache will be immediately updated to module, the “optimistic value”. And then a request (remote mutation) is started via module and the response will be written to the cache. If that request fails, the original result will be rolled back safely so the optimistic value will be gone. And after all those finish, a revalidation will start to fetch the latest value.
This is extremely helpful for building the optimistic UI pattern.
You can do the same for the global module, just remember to pass the key. Also, the current module APIs stay unchanged so module works the same.
Here's an example: https://codesandbox.io/s/swr-basic-forked-k5hps.
https://user-images.githubusercontent.com/3676859/151381238-f3aba769-91b6-4bfc-9285-df1b9ef51773.mp4
module Support
SWR now has module exported for bundlers that prefer this format.
This doesn’t break environments that don’t support module. An alternative module and CJS bundle are also published.
You can read more about ES modules link.
What's Changed

feat: Optimistic mutation with error rollback by @shuding in https://github.com/vercel/swr/pull/1745
fix: Required return type when mutating by @RKatarine in https://github.com/vercel/swr/pull/1772
fix: use the latest reference of fetcher with suspense mode by @koba04 in https://github.com/vercel/swr/pull/1803
test: add delay for flaky focus test by @huozhi in https://github.com/vercel/swr/pull/1762
test: remove flaky focus test case by @huozhi in https://github.com/vercel/swr/pull/1793
test: use @swc/jest by @huozhi in https://github.com/vercel/swr/pull/1790
chore: Ignore coverage report by @shuding in https://github.com/vercel/swr/pull/1744
chore: Merge mutation states by @shuding in https://github.com/vercel/swr/pull/1748
chore: Rename CONCURRENT_REQUESTS to FETCH by @shuding in https://github.com/vercel/swr/pull/1749
chore: Merge extra request states in cache by @shuding in https://github.com/vercel/swr/pull/1752
chore: support mjs exports by @huozhi in https://github.com/vercel/swr/pull/1760
chore: remove useless react-native field by @huozhi in https://github.com/vercel/swr/pull/1761
chore: comment helper by @huozhi in https://github.com/vercel/swr/pull/1757
chore: display name in devtool by @huozhi in https://github.com/vercel/swr/pull/1779
chore: simplify example development by @huozhi in https://github.com/vercel/swr/pull/1787
chore: build: improve watch commands by @huozhi in https://github.com/vercel/swr/pull/1788
chore: Update examples and dependencies by @shuding in https://github.com/vercel/swr/pull/1789
chore: zeit -> vercel by @huozhi in https://github.com/vercel/swr/pull/1791
chore: Clean up configurations by @shuding in https://github.com/vercel/swr/pull/1792
chore: move community health files to .github dir by @huozhi in https://github.com/vercel/swr/pull/1794
chore: Add link to security email directly by @huozhi in https://github.com/vercel/swr/pull/1795

New Contributors

@RKatarine made their first contribution in https://github.com/vercel/swr/pull/1772

Full Changelog: https://github.com/vercel/swr/compare/1.1.2...1.2.0"
26,"What's Changed

doc: comment helper by @huozhi in https://github.com/vercel/swr/pull/1757
build: support mjs exports by @huozhi in https://github.com/vercel/swr/pull/1760
chore: remove useless react-native field by @huozhi in https://github.com/vercel/swr/pull/1761
test: add delay for flaky focus test by @huozhi in https://github.com/vercel/swr/pull/1762
Required return type when mutating by @RKatarine in https://github.com/vercel/swr/pull/1772
polish: display name in devtool by @huozhi in https://github.com/vercel/swr/pull/1779

New Contributors

@RKatarine made their first contribution in https://github.com/vercel/swr/pull/1772

Full Changelog: https://github.com/vercel/swr/compare/1.1.2...1.2.0-beta.1"
27,"Highlights of This Release
Dedicated API for Optimistic Updates with Auto Rollback on Error
There are now some new options in module:
module
Here the cache will be immediately updated to module, the “optimistic value”. And then a request (remote mutation) is started via module and the response will be written to the cache. If that request fails, the original result will be rolled back safely so the optimistic value will be gone. And after all those finish, a revalidation will start to fetch the latest value.
This is extremely helpful for building the optimistic UI pattern.
You can do the same for the global module, just remember to pass the key. Also, the current module APIs stay unchanged so module works the same.
Here's an example: https://codesandbox.io/s/swr-basic-forked-k5hps.
What's Changed

feat: Optimistic mutation with error rollback by @shuding in https://github.com/vercel/swr/pull/1745
chore: Ignore coverage report by @shuding in https://github.com/vercel/swr/pull/1744
chore: Merge mutation states by @shuding in https://github.com/vercel/swr/pull/1748
chore: Rename CONCURRENT_REQUESTS to FETCH by @shuding in https://github.com/vercel/swr/pull/1749
Merge extra request states in cache by @shuding in https://github.com/vercel/swr/pull/1752

Full Changelog: https://github.com/vercel/swr/compare/1.1.2...1.2.0-beta.0"
28,"Highlights of This Release
Use the Latest Fetcher Function
SWR will now use the latest fetcher function passed to the hook, when sending the request. Previously it uses the initial snapshotted fetcher.
Avoid Unnecessary Auto Revalidations
When refocusing on the window with state changes (like clicking a button that changes the SWR key immediately), SWR now avoids revalidations if they're not necessary. Details can be found in #1720.
New Types for module
Two types for module are added: module and module. You can use them to type the hook and the module function.
New module option for module
A new option to control if the mutation data should be written to the cache. You can find the details in #1729.
What's Changed

Make polyfill for module more robust by @thomaspaulmann in https://github.com/vercel/swr/pull/1707
type(infinite): export SWRInfinteHook and SWRInfiniteKeyLoader from infinite, rename InfiniteFetcher to SWRInfiniteFetcher by @houkanshan in https://github.com/vercel/swr/pull/1714
feat: Ensure auto revalidations are executed after state updates by @shuding in https://github.com/vercel/swr/pull/1720
Add moduleNameMapper to jest by @shuding in https://github.com/vercel/swr/pull/1724
Improve test by @promer94 in https://github.com/vercel/swr/pull/1725
feat: Use the latest reference of fetcher by @shuding in https://github.com/vercel/swr/pull/1727
fix: Re-export InfiniteFetcher by @shuding in https://github.com/vercel/swr/pull/1728
feat: Add module option to module by @shuding in https://github.com/vercel/swr/pull/1729
Fix local state sharing example deps by @huozhi in https://github.com/vercel/swr/pull/1737
Merge states for concurrent requests by @shuding in https://github.com/vercel/swr/pull/1741
Skip error retrying when document is not active and improve tests by @shuding in https://github.com/vercel/swr/pull/1742

New Contributors

@thomaspaulmann made their first contribution in https://github.com/vercel/swr/pull/1707
@houkanshan made their first contribution in https://github.com/vercel/swr/pull/1714

Full Changelog: https://github.com/vercel/swr/compare/1.1.1...1.1.2"
29,"Highlights of This Release
1. More Tests and Better Code Coverage
We now have 23 test suits of 202 total test cases, with a 98.06% test coverage. The core files and main functionalities are now 100% covered. Kudos to @promer94 for improving it!
2. Use the Latest Fetcher Function
SWR will now use the latest fetcher function passed to the hook, when sending the request. Previously it uses the initial snapshotted fetcher.
3. Avoid Unnecessary Auto Revalidations
When refocusing on the window with state changes (like clicking a button that changes the SWR key immediately), SWR now avoids revalidations if they're not necessary. Details can be found in #1720.
4. New Types for module
Two types for module are added: module and module. You can use them to type the hook and the module function.
What's Changed

type(infinite): export SWRInfinteHook and InfiniteKeyLoader from infinite by @houkanshan in https://github.com/vercel/swr/pull/1714
feat: Ensure auto revalidations are executed after state updates by @shuding in https://github.com/vercel/swr/pull/1720
Add moduleNameMapper to jest by @shuding in https://github.com/vercel/swr/pull/1724
Improve test by @promer94 in https://github.com/vercel/swr/pull/1725
feat: Use the latest reference of fetcher by @shuding in https://github.com/vercel/swr/pull/1727

New Contributors

@houkanshan made their first contribution in https://github.com/vercel/swr/pull/1714

Full Changelog: https://github.com/vercel/swr/compare/1.1.2-beta.0...1.1.2-beta.1"
30,"What's Changed

Make polyfill for module more robust by @thomaspaulmann in https://github.com/vercel/swr/pull/1707

New Contributors

@thomaspaulmann made their first contribution in https://github.com/vercel/swr/pull/1707

Full Changelog: https://github.com/vercel/swr/compare/1.1.1...1.1.2-beta.0"
31,"Highlights of This Release
Dynamic module
You can now pass a function as module, to dynamically return the interval (in millisecond) til the next request, based on the current data:
module
If return module, polling will be stopped.
What's Changed

feat: refreshInterval as a function by @Andrewnt219 in https://github.com/vercel/swr/pull/1690
test: add refreshInterval function returns 0 by @Andrewnt219 in https://github.com/vercel/swr/pull/1691
fix: If module is deeply to the latest state, broadcast the latest state by @icyJoseph in https://github.com/vercel/swr/pull/1697
fix: Return module data if key's falsy under suspense mode by @icyJoseph in https://github.com/vercel/swr/pull/1698

New Contributors

@Andrewnt219 made their first contribution in https://github.com/vercel/swr/pull/1690
@icyJoseph made their first contribution in https://github.com/vercel/swr/pull/1697

Full Changelog: https://github.com/vercel/swr/compare/1.1.0...1.1.1"
32,"Highlights for This Release
1. Built-in & stable serialization for SWR keys
module
For array keys too, it's safe to do the following:
module
2. module for module
This is a new added option for module (defaults to module), you can use it to control if the first page should be revalidated when changing the size or doing a mutation.
3. Better TypeScript support

Key / arguments
Conditional / dependent
Constant keys
Returned data

image
What's Changed

Feature: make return state(data, error and isValidating) readonly by @anirudh1713 in https://github.com/vercel/swr/pull/1431
Stable hash by @shuding in https://github.com/vercel/swr/pull/1429
test: add render utilities and remove TestSWRConfig by @koba04 in https://github.com/vercel/swr/pull/1435
Revert ""Feature: make return state(data, error and isValidating) readonly"" by @huozhi in https://github.com/vercel/swr/pull/1443
Fix initial isValidating when isPaused() returns true by @anothertempore in https://github.com/vercel/swr/pull/1440
build: no emit on error by @huozhi in https://github.com/vercel/swr/pull/1446
chore: remove unused typings by @huozhi in https://github.com/vercel/swr/pull/1448
enhance: provider release handlers by @huozhi in https://github.com/vercel/swr/pull/1449
test: refactor use-swr-cache-test by @koba04 in https://github.com/vercel/swr/pull/1442
Chore: refactor code related to unsubscribing global listeners by @shuding in https://github.com/vercel/swr/pull/1451
Chore: code refactoring for swr/infinite by @shuding in https://github.com/vercel/swr/pull/1452
test: refactor concurrent rendering tests by @koba04 in https://github.com/vercel/swr/pull/1457
test: refactor config tests by @koba04 in https://github.com/vercel/swr/pull/1458
Revert ""feat: add a warning for invalid arguments with suspense mode … by @koba04 in https://github.com/vercel/swr/pull/1460
test: refactor mutation tests by @koba04 in https://github.com/vercel/swr/pull/1459
fix: Support IE11 by @amannn in https://github.com/vercel/swr/pull/1463
test: refactor immutable and infinite hook tests by @koba04 in https://github.com/vercel/swr/pull/1466
chore: Add React 18 to peerDependencies by @shuding in https://github.com/vercel/swr/pull/1467
test: refactor integration and loading tests by @koba04 in https://github.com/vercel/swr/pull/1473
test: refactor key, middlewares, and suspense tests by @koba04 in https://github.com/vercel/swr/pull/1474
test: refactor offline and refresh tests by @koba04 in https://github.com/vercel/swr/pull/1483
build(deps): bump tmpl from 1.0.4 to 1.0.5 by @dependabot in https://github.com/vercel/swr/pull/1484
Upgrade typescript to 4.4.3 by @huozhi in https://github.com/vercel/swr/pull/1486
chore: Code refactoring by @shuding in https://github.com/vercel/swr/pull/1482
ci: multiple dir type checking by @huozhi in https://github.com/vercel/swr/pull/1492
Type useSWR fetcher by @promer94 in https://github.com/vercel/swr/pull/1477
chore: Improve project file structure by @shuding in https://github.com/vercel/swr/pull/1497
chore: Refine type interfaces by @shuding in https://github.com/vercel/swr/pull/1496
chore: Upgrade eslint and add local cache by @shuding in https://github.com/vercel/swr/pull/1499
fix: Invalidate the key when mutating without revalidating by @shuding in https://github.com/vercel/swr/pull/1498
example: add ref checking condition by @huozhi in https://github.com/vercel/swr/pull/1504
fix: Refactor core revalidate function and fix isValidating state bug by @shuding in https://github.com/vercel/swr/pull/1493
chore: remove duplicate configs by @huozhi in https://github.com/vercel/swr/pull/1507
typing: fix-type-generation by @promer94 in https://github.com/vercel/swr/pull/1509
chroe: use yalc for local development by @promer94 in https://github.com/vercel/swr/pull/1508
chore: Code refactoring by @shuding in https://github.com/vercel/swr/pull/1521
feat: Add new onDiscarded option by @shuding in https://github.com/vercel/swr/pull/1523
fix: Error events should be deduplicated by @shuding in https://github.com/vercel/swr/pull/1522
chore: Output test code coverage by @shuding in https://github.com/vercel/swr/pull/1511
chore: Mark returned states and mutate callback argument as readonly by @shuding in https://github.com/vercel/swr/pull/1514
test: Add tests for reconnect and merge-config by @shuding in https://github.com/vercel/swr/pull/1530
fix: Only trigger the success event if not discarded by @shuding in https://github.com/vercel/swr/pull/1529
chore: Code refactoring by @shuding in https://github.com/vercel/swr/pull/1533
Add revalidateFirstPage option to swr/infinite (#1401) by @timas130 in https://github.com/vercel/swr/pull/1538
fix: Reusing cache provider by @shuding in https://github.com/vercel/swr/pull/1539
chore: fix ts comments by @huozhi in https://github.com/vercel/swr/pull/1540
fix: Ensure mutate accepts undefined as the data by @shuding in https://github.com/vercel/swr/pull/1515
chore: Fix comment and startAt type by @shuding in https://github.com/vercel/swr/pull/1541
chore: Refactor cleanupState by @shuding in https://github.com/vercel/swr/pull/1544
feat: using latest version of module with fetch interceptor by @danestves in https://github.com/vercel/swr/pull/1548
test: Add test case for mutation deduplication by @shuding in https://github.com/vercel/swr/pull/1549
test: speed up with @swc-node/jest by @huozhi in https://github.com/vercel/swr/pull/1569
chore: Optimizations by @shuding in https://github.com/vercel/swr/pull/1578
fix react-native issue by @aFINKndreas in https://github.com/vercel/swr/pull/1583
fix: Support for functions that return false by @TakahiroHimi in https://github.com/vercel/swr/pull/1586
fix: adds undefined as valid Key type to allow falsy Key or Key() by @morgs32 in https://github.com/vercel/swr/pull/1594
fix: can't find variable removeEventListener by @zhaomengfan in https://github.com/vercel/swr/pull/1595
Revert ""chore: Mark returned states and mutate callback argument as readonly"" by @shuding in https://github.com/vercel/swr/pull/1570
fix: change config alteration process in withMiddleware to be immutable by @junsushin-dev in https://github.com/vercel/swr/pull/1556
fix: Allow empty mutate argument list for infinite by @shuding in https://github.com/vercel/swr/pull/1602
chore: Add module and use module extension by @shuding in https://github.com/vercel/swr/pull/1604
Revert ""chore: Add type: ""module"" and use .mjs extension (#1604)"" by @huozhi in https://github.com/vercel/swr/pull/1618
enhance: bind removeEventListener by @huozhi in https://github.com/vercel/swr/pull/1596
fix: typos by @nguyenyou in https://github.com/vercel/swr/pull/1647
build: output without minification by @huozhi in https://github.com/vercel/swr/pull/1650
Tweak types by @promer94 in https://github.com/vercel/swr/pull/1640
fix: supports ssr in ie11(#1657) by @Sh031224 in https://github.com/vercel/swr/pull/1659
type: disbale inference when data generic is provided by @promer94 in https://github.com/vercel/swr/pull/1658
chore: rename major branch to main by @huozhi in https://github.com/vercel/swr/pull/1664
fix keyloader index and previousPageData type by @promer94 in https://github.com/vercel/swr/pull/1669
Add defaults for SWRResponse by @TakahiroHimi in https://github.com/vercel/swr/pull/1609
example: update typescript examples with strict ts mode by @huozhi in https://github.com/vercel/swr/pull/1673
chore: upgrade eslint to v8 and prettier to v2 by @huozhi in https://github.com/vercel/swr/pull/1674
fix: remove unnecessary async by @Cut0 in https://github.com/vercel/swr/pull/1676
types: remove duplicated typing def by @huozhi in https://github.com/vercel/swr/pull/1675
chore: Add test case for module in module by @shuding in https://github.com/vercel/swr/pull/1681

New Contributors

@willheslam made their first contribution in https://github.com/vercel/swr/pull/1393
@louisgv made their first contribution in https://github.com/vercel/swr/pull/1406
@origin-master made their first contribution in https://github.com/vercel/swr/pull/1409
@anirudh1713 made their first contribution in https://github.com/vercel/swr/pull/1431
@amannn made their first contribution in https://github.com/vercel/swr/pull/1463
@timas130 made their first contribution in https://github.com/vercel/swr/pull/1538
@danestves made their first contribution in https://github.com/vercel/swr/pull/1548
@aFINKndreas made their first contribution in https://github.com/vercel/swr/pull/1583
@TakahiroHimi made their first contribution in https://github.com/vercel/swr/pull/1586
@zhaomengfan made their first contribution in https://github.com/vercel/swr/pull/1595
@junsushin-dev made their first contribution in https://github.com/vercel/swr/pull/1556
@nguyenyou made their first contribution in https://github.com/vercel/swr/pull/1647
@Sh031224 made their first contribution in https://github.com/vercel/swr/pull/1659
@Cut0 made their first contribution in https://github.com/vercel/swr/pull/1676

Full Changelog: https://github.com/vercel/swr/compare/1.0.1...1.1.0"
33,"Patches

Chore: rename major branch to main: #1664
Fix keyloader index and previousPageData type: #1669
Fix: Add defaults for SWRResponse: #1609

Credits
Huge thanks to @huozhi, @promer94, and @TakahiroHimi for helping!"
34,"Patches

Fix: supports ssr in ie11(#1657): #1659
Type: disbale inference when data generic is provided: #1658

Credits
Huge thanks to @Sh031224 and @promer94 for helping!"
35,"Minor Changes

Build: output without minification: #1650
Tweak types: #1640

Patches

Fix: typos: #1647

Credits
Huge thanks to @promer94, @huozhi, and @nguyenyou for helping!"
36,"Minor Changes

Revert ""chore: Add module and use module extension"" (#1618): #1604

Patches

Enhance: bind removeEventListener: #1596

Credits
Huge thanks to @huozhi for helping!"
37,"Patches

Chore: Add module and use module extension: #1604
"
38,"Minor Changes

Fix: Support for functions that return false: #1586
Fix: adds undefined as valid Key type to allow falsy Key or Key(): #1594
Revert ""mark data and error as readonly "" (#1570): #1514

Patches

Fix react-native issue: #1583
Fix: compatible with miniprogram: #1595
Change config alteration process in withMiddleware to be immutable: #1556
Fix mutate argument for infinite: #1602

Credits
Huge thanks to @TakahiroHimi, @morgs32, @aFINKndreas, @zhaomengfan, and @junsushin-dev for helping!"
39,"Patches

Small fixes: #1541
Chore: Refactor cleanupState: #1544
Feat: using latest version of module with fetch interceptor: #1548
Test: Add test case for mutation deduplication: #1549
Test: speed up with @swc-node/jest: #1569
Optimizations: #1578

Credits
Huge thanks to @danestves and @huozhi for helping!"
40,"Minor Changes

Mark data and error as readonly: #1514
Add revalidateFirstPage option to infinite: #1538

Patches

Output code coverage: #1511
Test: Add tests for reconnect and merge-config: #1530
Fix: Only trigger the success event if not discarded: #1529
Chore: Code refactoring: #1533
Fix: Reusing cache provider: #1539
Chore: fix ts comments: #1540
Fix: Ensure mutate accepts undefined as the data: #1515

Credits
Huge thanks to @timas130 and @huozhi for helping!"
41,"Minor Changes

Feat: Add new onDiscarded option: #1523

Patches

Chore: Code refactoring: #1521
Fix error events not deduped: #1522
"
42,"Patches

Fix: Invalidate the key when mutating without revalidating: #1498
Example: add ref checking condition: #1504
Fix: Refactor core revalidate function and fix isValidating state bug: #1493
Chore: Remove duplicate configs: #1507
Typing: fix-type-generation: #1509
Chroe: use yalc for local development: #1508

Credits
Huge thanks to @huozhi and @promer94 for helping!"
43,"Minor Changes

Type useSWR fetcher: #1477

Patches

Ci: multiple dir type checking: #1492
Chore: Improve project file structure: #1497
Chore: Refine type interfaces: #1496
Chore: Upgrade eslint and add local cache: #1499

Credits
Huge thanks to @promer94 and @huozhi for helping!"
44,"Minor Changes

Add react 18 to peerDependencies: #1467
Upgrade typescript to 4.4.3: #1486

Patches

Test: refactor immutable and infinite hook tests: #1466
Test: refactor integration and loading tests: #1473
Test: refactor key, middlewares, and suspense tests: #1474
Test: refactor offline and refresh tests: #1483
Build(deps): bump tmpl from 1.0.4 to 1.0.5: #1484
Chore: Code refactoring: #1482

Credits
Huge thanks to @huozhi and @koba04 for helping!"
45,"Minor Changes

Should treat key change as remount: #1430
Stable hash: #1429
Enhance: provider release handlers: #1449

Patches

Test: add tests for a global cache: #1421
Chore: always use config ref: #1397
Typing: use separated constants instead of enum: #1425
Test: add render utilities and remove TestSWRConfig: #1435
Fix initial isValidating when isPaused() returns true: #1440
Build: no emit on error: #1446
Chore: remove unused typings: #1448
Test: refactor use-swr-cache-test: #1442
Refactor code related to unsubscribing global listeners: #1451
Chore: refactor infinite: #1452
Test: refactor concurrent rendering tests: #1457
Test: refactor config tests: #1458
Revert ""feat: add a warning for invalid arguments with suspense mode "" (#1460): #1402
Test: refactor mutation tests: #1459
Fix: Support IE11: #1463

Credits
Huge thanks to @huozhi, @koba04, @anirudh1713, @anothertempore, and @amannn for helping!"
46,"Pre-releases

https://github.com/vercel/swr/releases/tag/1.0.1-beta.0
https://github.com/vercel/swr/releases/tag/1.0.1-beta.1
"
47,"Minor Changes

Should treat key change as remount: #1430

Patches

Test: add tests for a global cache: #1421
Chore: always use config ref: #1397
Typing: use separated constants instead of enum: #1425

Credits
Huge thanks to @koba04 and @huozhi for helping!"
48,"Minor Changes

Feat: add a warning for invalid arguments with suspense mode: #1402
Export KeyedMutator type from root export: #1406

Patches

Fix typo in test: #1393
Chore: remove isomorphic-unfetch from examples: #1389
Chore: bump swr to latest in examples: #1394
Fix: isValidating when an error occurred: #1396
Fix: module is exported as module type: #1409
Fix: isValidating cache inconsistence in mutatation: #1411
Refactor: use TestSWRConfig for error-test: #1404

Credits
Huge thanks to @louisgv, @willheslam, @koba04, @huozhi, and @origin-master for helping!"
49,"Minor Changes & Breaking Changes
See full changes of this major & previous beta updates link. Also read our blog post and migration guide: link.
Patches

Chore: add test to ensure the unserialized key is passed to middleware: #1384
Chore(examples): update all examples to use v1: #1385

Credits
Huge thanks to @koba04 for helping!"
50,"Patches

Doc: update fallbackData usage examples: #1380
Fix bound mutate: #1383

Credits
Huge thanks to @huozhi and @karaggeorge for helping!"
51,"Patches

Chore: add test for callback setSize: #1373
Fix: cache is missing on server side: #1377
Rm deprecated warning: #1374
Add basic test for node env: #1378
[Infinite] Return current data if failed to resolve pages from cache when setting size: #1379
Rename revalidateWhenStale: #1381

Credits
Huge thanks to @huozhi for helping!"
52,"Major Changes

New useSWRConfig API and remove createCache: #1361
Rename middlewares option to use: #1368
Rename fallbackValues to fallback; rename initialData to fallbackData: #1370

Minor Changes

Replace Object.defineProperties with getter: #1371
Update README and CONTRIBUTING: #656

Patches

Improve tests for cache provider: #1369

Credits
Huge thanks to @huozhi and @pacocoursey for helping!"
53,"Patches

Add beta publish script: #1351
Fix: isValidating should be false when no fetcher is provided: #1352
Upgrade bunchee, dedupe yarn lock: #1358
Reverse middleware order: #1360

Credits
Huge thanks to @huozhi for helping!"
54,"Minor Changes

Export module from SWR: #1337

Patches

Fix type of MutatorCallback: #1342
Improvement: return stale data then revalidate when setting size of module: #1343
Lint-staged: remove lint, fix prettier: #1347
Local devdelopment with examples: #1330
Fix: alias swr in next client bundle on dev mode: #1349
Refactor code structure: #1350

Credits
Huge thanks to @huozhi for helping!"
55,"Major Changes

BREAKING: Deprecate module with module: #1332

Minor Changes

Improvement: ensure module reuses module cache: #1341

Patches

Code refactoring: #1307
Add package.json to module exports: #1313
Fix config being ignored when fetcher is null: #1311
Reset cache between tests: #1309
Refine the infinite hook: #1315
Test: add a test for getInfiniteKey with current data: #1319
Update bunchee 1.6.2: #1323
Chore: update useSWRInfinite import: #1326
Upgrade bunchee, reduce node_modules size: #1329
Build(deps): bump path-parse from 1.0.6 to 1.0.7: #1334

Credits
Huge thanks to @huozhi, @heysailor, @koba04, and @eric-hc for helping!"
56,"Major Changes

Move infinite types to swr/infinite and deprecate old ones: #1272
Drop legacy types: #1276
Breaking: drop the default fetcher: #1304

Minor Changes

Feat: add getInfiniteKey to mutate the cache for useSWRInfinite: #1257
Rename isDocumentVisible to isVisible: #1308

Patches

Fix types generate: #1266
Add test case that covers #1286: #1297
Enhance: simplify deno detection: #1299
Refine createCache: #1283
Fix useSWRInfinite doesn't revalidate the first page: #1301
Code structure refactoring: #1303

Credits
Huge thanks to @huozhi and @koba04 for helping!"
57,"Major Changes

Sub-packages and immutable hook: #992

Patches

Add condition to check if window.addEventListener exists for React Native compatibility: #1234
Chore: bump typescript to use ts-expect-error instead of ts-ignore: #1239
Enhance: add $ prefix for non-major keys: #1174
Fix: fail accessing navigator on Node: #1254
Chore: fix to run the build script multiple times: #1255
Test: run concurrent rendering tests with React v18 alpha: #1259
Fix: ignore .d.ts in dist/ for ESLint: #1258
Enhance: use ts for testing: #1260
Chore: add watch scripts for sub packages to build them: #1261
Fix typo in use-swr: #1267
Chore: fix type SWRHookWithdMiddleware to SWRHookWithMiddleware: #1268

Credits
Huge thanks to @javascripter, @koba04, @huozhi, and @pa-rang for helping!"
58,"Minor Changes

Adopt bunchee as bundler: #1025
Custom cache provider: #1017
Middleware: #1160

Patches

Test: refactor use-swr-loading.test.tsx: #1057
Test: refactor use-swr-local-mutation.test.tsx: #1059
Fix #1056: #1058
Test: refactor use-swr-offline.test.tsx: #1063
Allow setting the generic on mutate(): #1069
Read cache during render: #794
Code refactoring: #1077
Add --no-sourcemap: #1079
Fix mutate: #1075
Revert #1024: #1085
Fix: race problem when in dedupingInterval: #1088
Bug fixes: #1096
Test: refactor use-swr-refresh.test.tsx: #1103
Docs: optimistic UI examples comments more clearer: #1102
Fix setting module cache in module: #1110
Test: refactor use-swr-revalidate.test.tsx: #1111
Test: refactor use-swr-suspense.test.tsx: #1113
Build: upragde bundler: #1121
Replace deprecated types with latest types in axios-typescript example: #1128
Add saveData to slowConnection: #1130
Clean code: #1145
Update bound mutate readme: #1127
Code optimizations: #1150
Enhance: support exports field: #1154
Fix global mutate generic: #1159
Build(deps): bump hosted-git-info from 2.8.5 to 2.8.9: #1164
Enhance: upgrade ts lint config: #1169
Build(deps): bump browserslist from 4.16.3 to 4.16.6: #1181
Fix: autocomplete suggestions example: #1183
Build(deps): bump ws from 7.4.2 to 7.4.6: #1184
Update README.md: #1203
Fix typo in placeholder: #1206
Update package.json: #1205
Build(deps): bump acorn from 6.3.0 to 6.4.2: #1210
Build(deps): bump y18n from 4.0.0 to 4.0.3: #1209
Build(deps): bump lodash from 4.17.19 to 4.17.21: #1208
Build(deps): bump glob-parent from 5.1.0 to 5.1.2: #1207
Add codeowner @huozhi: #1221

Credits
Huge thanks to @huozhi, @koba04, @promer94, @nstepien, @MoonBall, @mkrtchian, @eunsukimme, @Tak-Iwamoto, @meeoh, and @teinett for helping!"
59,"Patches

fix #1056: #1058

Credits
Huge thanks to @promer94 for helping!"
60,"Patches

Refactor: fix a react-hooks/exhaustive-deps warning: #1035
Test: refactor use-swr-focus.test.tsx: #1036
Test: refactor use-swr-infinite.test.tsx: #1039
Export default SWR config to allow more flexible extensions: #1023
Test: refactor use-swr-integration.test.tsx: #1049
Fix: invalid invocation on raf: #1051
Types: expose KeyLoader: #1054
Test: refactor use-swr-key.test.tsx: #1055

Credits
Huge thanks to @koba04, @jakubriedl, and @huozhi for helping!"
61,"Patches

Fix dequal vendor: #1027
Test: refactor tests for configs: #1006
Test: refactor use-swr-error.test.tsx: #1031
Micro optimizations: #1018
Fix: support multiple useSWRInfinite hooks in a page: #1009

Credits
Huge thanks to @promer94 and @koba04 for helping!"
62,"Patches

Fix: revalidate with initialData when changing the key: #961
Update CODEOWNERS: dd1bcf99daeacb167b31a7da9547c39ae4452d95
Allow passing undefined config: #1022
Make swr zero dependency: #1024

Credits
Huge thanks to @koba04 and @huozhi for helping!"
63,"Minor Changes

Types: makes types fn and config and getKey more strictly: #946
Fix: do not cache when mutate throws an error synchronously: #977
Perf: avoid unnecessary re-renders with the suspense mode: #979
Fix: do not depend on navigator.onLine; code optimizations: #1004
Fix: sync mutations are applied independently: #1003
Fix: sync cache only on compare returns true: #907
Optimize isValidating status: #967
Clean up types: #1016
Enable typescript strict mode: #1010

Patches

Update README.md: #974
Refactor: move DOM event handlers into web-preset: #972
Add-infinite-scroll-example: #970
Refactor: add the register prefix to onFocus and onReconnect: #993
Add example using useSWRInfinite: #968
Test: refactor use-swr-cache.test.tsx: #932
Using vite2 and add playground to master: #995
Test: refactor use-swr-config-callbacks.test.tsx: #933
Keep old esm directory structure: #1011

Credits
Huge thanks to @koba04, @huozhi, @Kexin-Li, @promer94, @dingran, and @ramyareye for helping!"
64,"Patches

Chore: add comments that revalidate will be deprecated: #937
Remove legacy useSWRPages types: #938
Test: fix flaky tests for focus and location mutation: #944
Refactor: rename from waitForDedupingInterval to waitForNextTick: #960
Fix: checking if document is defined: #963

Credits
Huge thanks to @koba04 for helping!"
