Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1143,update comment,0.6955552,Add comment (a6ca577),,0
1144,Merge pull request #2377 from rmobis/master,0.5313517,Revert change to QUEUE_CONNECTION (34368a4),,0
1145,Improves app's default aliases configuration file (#5769),0.59114015,Add RateLimiter facade alias (#5642)﻿,Removing unnecessary use from User Model,0
1146,tweaked cache and session namespacing.,0.5992036,Modify the cache.php docblocks (#5468),Add missing Mailgun 'endpoint' option,0
1147,"Make the key optional for has() too ... like a ""has_any()"" method",0.48176718,Implement new primary key syntax (#5147),Counterpart to link,0
1148,update toc.,0.527691,Update .gitignore (bc435e7),,0
1149,tweaking comment in composers.php.,0.6732328,Use Composer's @php directive (#4278),,0
1150,Update database.php,0.7273911,Update minimum PHPUnit version to 7.5 (7546842),Remove unnecessary use on verification controller,1
1151,Removed empty row.,0.6829724,Removed,Remove X-UA-Compatible meta tag,0
1152,Merge pull request #197 from codler/patch-2,0.52008456,Revert change to QUEUE_CONNECTION (34368a4),,0
1153,refactor the validate required method for clarity.,0.6769918,Changed syntax for validation (#4820),,0
1154,Merge pull request #3048 from lucidlogic/master,0.51363766,Revert change to QUEUE_CONNECTION (34368a4),,0
1155,Do not use full paths,0.5192748,Make app path stream safe (#4777),,0
1156,Added documentation regarding the newly public timestamp() function,0.4382217,Add date_equals validation message (#4863),Updated QUEUE_DRIVER env var to QUEUE_CONNECTION in phpunit.xml,0
1157,working on formatting,0.41892844,Adding papertrail log channel option (#4749),,0
1158,Refactoring the package class.,0.5081376,Replace Laravel CORS package by @driesvints in link,,0
1159,improve / fix postgres support.,0.5201126,Add failover in supported mail configurations comment section (#5692),,0
1160,added decrement method to query builder.,0.47665277,Only apply MySQL PDO options when extension exists (3001f3c),,0
1161,sets ASSET_URL to use / as the default value (#6089),0.64765096,Add asset url configuration option (63a4039),[5.6] Fix pagination translation,0
1162,Fix database path.,0.64795583,Update database config (#4783),,0
1163,Fix bug in many to many eager loading.,0.569711,Bumped several dependencies﻿,Update .editorconfig,0
1164,Add better language support to Validator.,0.7054873,Add validation language line (926c48e,"See ""[*]"" global scope, already have this property in global scope.",1
1165,don't need it,0.41412726,Nothing specific.,[5.7] Define mix as const,0
1166,Sort outstanding tasks by filename,0.45536083,Fix alphabetical order (#5795),,0
1167,Specify facility in the syslog driver config (#6130),0.86111784,Specify facility in the syslog driver config by @nicolus in link,,1
1168,Mentioning new config option as per Taylor request,0.53098094,Add username in config to use with phpredis + ACL by @neoteknic in link,,0
1169,add bin path to artisan.,0.43994316,Uses laravel/pint for styling by @nunomaduro in link,[5.7] Use semver caret operator for laravel-dump-server,0
1170,remove comment bloat from string class.,0.5635014,Remove default commented namespace by @driesvints in link,,0
1171,Added override and clear methods to event class.,0.46224037,Add IDE type-hint to UserFactory (#4990),Extract 2 core configurations for sessions to environment,0
1172,turn colors back on for tests.,0.6333618,Preserve colors (#4763),,0
1173,Merge pull request #2022 from kirkbushell/master,0.5047954,Bring back pusher cluster config option by @jesseleite in link,"In the spirit of JMac & LaravelShift I've extracted 2 session variables to the environment file. Not 'just because' but rather that one is able to set SESSION_DRIVER to redis, but unable to set a connection without touching the core session config file.",0
1174,Fix label name.,0.5199023,Change variable name (03ac80b),,0
1175,Fixed bug where laravel is generating error log from outside of application classes.,0.5574794,Ignore Yarn error log (#4322),,0
1176,Merge pull request #1721 from zackkitzmiller/patch-1,0.5413385,Bring back pusher cluster config option by @jesseleite in link,,0
1177,Fixed typo on line 12 of system/db/eloquent/model.php,0.6459268,Small typo fix in filesystems.php by @tooshay in link,,0
1178,default email from name to app name (#5178),0.6280259,Add option to set sendmail path (#5741),,0
1179,Include the font in the Sass.,0.6213894,Update font and colors in scss (6646ad7),,0
1180,Merge branch 'feature/docs-install',0.40814942,Simplify the maintenance file call (#5752),Upgrade Lodash (Security Vulnerability),0
1181,Refactor hash class to use PHPass.,0.6141279,Update redirectTo return type PHPDoc (#5175),,0
1182,Fix app event service provider contract,0.49094093,Fix laravel/framework constraints for Default Service Providers by @Jubeki in link,,0
1183,remove timestamp from index file.,0.48951703,Remove services deleted from core (#5019),Changed font to new one,0
1184,Merge pull request #2726 from lucasmichot/patch-1,0.57592493,Revert change to QUEUE_CONNECTION (34368a4),Updated the font to Nuntio from Raleway,0
1185,fixed router conflicts.,0.5542144,Swap route order (292a5b2),,0
1186,Merge pull request #611 from asdfgh746/develop,0.4747161,Add stub handler (4931af1),,0
1187,turn off profiler by default.,0.48743916,"Remove Stripe config settings (#5075, bb43372)",,0
1188,Merge pull request #4570 from Vanlombardi/master,0.4806238,Simplify the maintenance file call (#5752),Add .phpunit.result.cache to the .gitignore,0
1189,Tweak a few error handling things.,0.6388374,Bumped some dependencies﻿,"PHPUnit version 7.3 adds a new argument --cache-result which allows you to do awesome things like re-run test failures using a command like: phpunit --cache-result --order-by=defects --stop-on-defect The cache file is stored as .phpunit.result.cache I believe PHPUnit 8 will have caching on by default, so this file will start popping up in everyone's project quickly.",0
1190,Enhancement: Normalize composer.json,0.92837244,Normalize composer.json (#4856),,1
1191,global after filter receives response object.,0.34667763,Using environment variable to set redis prefix (#5062),,0
1192,Merge pull request #714 from daylerees/feature/error-format,0.45310736,Fix running mix tasks error (#4832),,0
1193,Refactor the package class.,0.5085323,Replace Laravel CORS package by @driesvints in link,,0
1194,changed header to data,0.54003423,Remove unnecessary X-CSRF-TOKEN header from our Axios instance (#5083),Added Webdock.io link to readme,0
1195,Merge pull request #2446 from seengee/develop,0.51363313,Bring back pusher cluster config option by @jesseleite in link,Added Webdock.io to sponsors list,0
1196,modified readme and license.,0.45191634,Changed,,0
1197,Merge pull request #4114 from yuters/patch-2,0.5534305,Ignore Yarn error log (#4322),Delete trailing whitespace in phpunit.xml,0
1198,add property by default,0.4783476,Add asset url configuration option (63a4039),,0
1199,tweak wording,0.61374533,Changed,,0
1200,Added Event::until method.,0.44117773,"Add new view.expires option (#5209, 91dd1f6)",,0
1201,Jeffrey says stay with web pack.,0.37478063,Disable webpack-dev-server host check (#5288),,0
1202,use env value for redis queue name,0.95957625,Use env value for redis queue name (#4837),,1
1203,use mix env variables,0.69342154,Add env variable (e1b8847),,0
1204,removed packages directory. refactoring.,0.64121413,Removed,[5.6] Adding boilerplate maintenance middleware with excepted URIs array,0
1205,Update laravel/validator.php,0.66870284,Update minimum PHPUnit version to 7.5 (7546842),,0
1206,Refactoring dynamic redirects to routes.,0.64206123,Rearrange route methods by @osbre in link,a-z order,0
1207,Merge pull request #3578 from pulkitjalan/patch-1,0.52984124,Revert change to QUEUE_CONNECTION (34368a4),,0
1208,Add controller and controller_action to route.,0.5147068,Re-add property to route service provider (9cbc381),Add beyondcode/laravel-dump-server as dev dependency,0
1209,Added Request::spoofed method.,0.49264595,Validation added required_if_accepted by @luisprmat in link,,0
1210,Merge pull request #4 from pedroborges/develop,0.50390947,Improve Pusher configuration for easy development by @oanhnn in link,,0
1211,Get latest version of Elixir for now,0.41401595,Update to the latest version of laravel-vite-plugin by @jessarcher in link,,0
1212,added has_php helper.,0.6371552,Encourage to use PHPUnit 8 (0582a20),Apply fixes from StyleCI,0
1213,adjust comment.,0.67958295,Add comment (a6ca577),,0
1214,PHPDoc fixes,0.69132125,Update redirectTo return type PHPDoc (#5175),[5.7] Add addHttpCookie to VerifyCsrfToken,0
1215,overall code quality audit.,0.5002342,Changed syntax for validation (#4820),,0
1216,fixed router ioc bug.,0.5535015,Add failover driver to default mail config file (#5672)﻿,,0
1217,Bump ignition and collision,0.5499362,Ignition v2 (#5211),"This PR contains the application skeleton changes needed for optional email verification. To use: php artisan make:auth Route::auth(['verify' => true]); class User implements MustVerifyEmail Route::get('/home', etc...)->middleware('verified');",0
1218,throw exception in benchmark class if one has not been defined.,0.5939567,Correct exception handler doc (#5187),,0
1219,Merge pull request #3699 from barryvdh/patch-1,0.56426966,Revert change to QUEUE_CONNECTION (34368a4),,0
1220,Fix gitignore files.,0.7311257,Update .gitignore (bc435e7),,1
1221,Merge pull request #1375 from christianzt19/develop,0.47742394,Improve Pusher configuration for easy development by @oanhnn in link,,0
1222,Fix typos.,0.5210838,Fix typo by @izzudin96 in link,,0
1223,Add better documentation to composers.php,0.6744512,Use Composer's @php directive (#4278),,0
1224,Documentation: Add link to Controller Routing section to Routing submenu.,0.5537673,Adding papertrail log channel option (#4749),"[5.6] Switch execution order of testsuites, unit tests first",0
1225,"using correct header to use ""ALL"" x-forwarded-* headers",0.5401608,Remove unnecessary X-CSRF-TOKEN header from our Axios instance (#5083),"Unit tests usually run faster and provide more fine-granular feedback if something is broken. If some small part of the application is broken, it may easily cause all the feature tests to fail, while not providing useful feedback.",0
1226,Adjust Eloquent to pass array of columns when selecting.,0.4433176,Add to axios defaults instead of overwriting them (#4208),Add iMi digital new Patreon Sponsor to readme,0
1227,formatting,0.41614985,Use lowercase doctype (#4241),,0
1228,Connection setting in Redis queue.,0.7688941,"Prefix redis database connection by default (#4982, #4986, #4987)",[5.6] Use seperate cache database for Redis,1
1229,Merge pull request #1546 from darkimmortal/master,0.5216185,Revert change to QUEUE_CONNECTION (34368a4),,0
1230,allow dev installs,0.4326726,Only load libraries if present (d905b2e),[5.6] Fix alpha_dash,0
1231,finished refactoring of the redirect generator.,0.4864897,Revert changes to env file (3b2ed46),It also accepts underscores as valid signs as explicitly stated in the docs and source code so I believe it would be best to also add it to the validation message.,0
1232,Migrate to modules (#6090),0.54640627,Set framework version to ^6.18.35 (#5369),Add .editorconfig file,0
1233,moved exception view to application views and removed system view folder.,0.47527903,Remove view.expires config entry (641fcfb),,0
1234,Get rid of resources directory. Unnecessary.,0.55044186,Remove dumpserver (f053116),fix: alphabetical order,0
1235,[9.x] Removes Core Class Aliases from the skeleton (#5751),0.6327355,Improves generic types on the skeleton (#5740),,0
1236,stub notifications,0.60999,Add stub handler (4931af1),,0
1237,Merge pull request #2018 from laravel/welcome-page,0.6004094,Update to the latest version of laravel-vite-plugin by @jessarcher in link,[5.6] Add language lines for the newly added comparison validation rules.,0
1238,Use anonymous migration for personal_access_tokens table (#5698),0.65588295,Keeping access tokens migration id consistent (#5691),,0
1239,fix styling,0.5372788,Use correct facade (#4780),[5.6] Set bcrypt rounds using the hashing config,0
1240,Merge pull request #706 from Vespakoen/patch-1,0.50211084,Revert change to QUEUE_CONNECTION (34368a4),,0
1241,removed comment frmo bundle.,0.65660036,Removed,Removing Patreon Link,0
1242,[9.x] Update sanctum config file (#5820),0.8069085,Update sanctum config file by @suyar in link,,1
1243,Removed unnecessary 'else' statement,0.57646567,Add language for prohibited_if and prohibited_unless validation rules (#5557),Add SES_REGION to local environment file,0
1244,updatin greadme,0.47722724,Bump lodash from 4.17.15 to 4.17.19 (f465c51),,0
1245,Merge pull request #1793 from alexgalletti/patch-1,0.53005767,Revert change to QUEUE_CONNECTION (34368a4),"The region used by SES was hardcoded into the config file, when all other values were set as environment variables. Tweaked to keep the region consistent with other config options",0
1246,Typo in documentation,0.51061344,Use lowercase doctype (#4241),Request::HEADER_X_FORWARDED_ALL is an integer,0
1247,Working on middle wares.,0.36515492,Use laravel/tinker v2 (#5161),=30,0
1248,Merge pull request #1931 from vlakoff/develop,0.4669357,Improve Pusher configuration for easy development by @oanhnn in link,it is int(30),0
1249,Merge pull request #1400 from sdbondi/develop,0.43851537,Simplify the maintenance file call (#5752),Added Cubet as a Sponsor,0
1250,added support for optional route parameters.,0.5296355,Add option to configure Mailgun transporter scheme by @jnoordsij in link,Cubet is an official sponsor of Laravel- link Added an entry to list Cubet under Laravel Sponsors.,0
1251,Check type of token as well.,0.5960207,Add postmark token (4574265),Added Invoice Ninja to the readme,0
1252,fixed bug in html link methods.,0.71389985,Fix dead link in web.config (#5528)﻿,,1
1253,fix link to #route-groups,0.6894551,Fix route when uncomment $namespace (#5424),,0
1254,tweak event queue.,0.556823,Add job batching options to Queue configuration file by @AnOlsen in link,,0
1255,fixed session extraction bug.,0.67948806,Cleanup session config (#5261),[5.6] Update handler,0
1256,added docblock to blade function.,0.49871293,Remove redundant @return docblock in UserFactory by @datlechin in link,remove comment suggesting to send reports to bug trackers in this method,0
1257,Merge pull request #4949 from laravel/revert-4904-modify-redirect-if-auth-middleware-to-allow-multiple-guards,0.50422406,Revert change to QUEUE_CONNECTION (34368a4),Simplify the npm watch command,0
1258,Merge pull request #1800 from AndreiCanta/develop,0.5186506,Improve Pusher configuration for easy development by @oanhnn in link,,0
1259,Merge pull request #1132 from cmenke/master,0.49630877,Bring back pusher cluster config option by @jesseleite in link,,0
1260,Change inner workings of test runner to use different bootstrap file when testing the core.,0.6264955,Remove testing bootstrap extension (#5107),,0
1261,made it a little more consistent with the previous sentence.,0.42476088,Changed,,0
1262,Merge pull request #4762 from olipayne/master,0.44998407,Simplify the maintenance file call (#5752),,0
1263,modified cookie class. set application key on first request if not set.,0.6178526,Try to build session cookie name from app name (#4305),,0
1264,adjusted comments in route loader.,0.58271706,Add failover in supported mail configurations comment section (#5692),,0
1265,Shorten a long exception message.,0.5252233,Correct exception handler doc (#5187),,0
1266,Use path for group directly,0.47506946,Rearrange route methods by @osbre in link,,0
1267,Refactoring the session class.,0.48586,Cleanup session config (#5261),,0
1268,Remove fetch mode option.,0.56348455,Remove services deleted from core (#5019),,0
1269,Refactor exception view.,0.70084256,Refactored exception handler (too many commits),,1
1270,[8.x] Added prohibits validation message (#5681),0.7905314,Add prohibited validation rule (#5569),,1
1271,Set default charset for sqlsrv driver to utf8,0.5562729,Add env variable for mysql ssl cert (9180f64),,0
1272,Merge pull request #3988 from arcanedev-maroc/patch-1,0.5583605,Revert change to QUEUE_CONNECTION (34368a4),,0
1273,Merge pull request #4838 from dakira/fk-support,0.4542774,The docker-compose.override.yml should not be ignored by default by @dakira in link,"The description here has bothered me for a while, because it is kind of misleading. The QUEUE_DRIVER environment variable perhaps also needs changing to QUEUE_CONNECTION, but I'm not sure if that is just too engrained in legacy systems now? I can change that on this PR if you agree, and also the matching QUEUE_DRIVER=sync in .env.example.",0
1274,Merge pull request #4282 from m1guelpf/patch-1,0.5871737,Revert change to QUEUE_CONNECTION (34368a4),[5.6] Set MAIL_DRIVER to array in phpunit.xml,0
1275,Use proper PDO fetch style,0.56584775,Only apply MySQL PDO options when extension exists (3001f3c),,0
1276,Added clear compile pre update script.,0.45702216,Set framework version ^7.24 (#5370),"[5.6] Add message for ""Not Regex"" validation rule",0
1277,Remove middleware from password reset,0.64747566,Disable TrustHosts middleware (b7cde8b),,0
1278,Merge pull request #3672 from themsaid/add-language-line-for-present-validation-rule,0.57449543,Adds uppercase validation rule translation by @michaelnabil230 in link,[5.6] Use semver caret operator,0
1279,Fix CLI mode detection for some shared hosts.,0.5702543,Disable webpack-dev-server host check (#5288),,0
1280,Add language line for image dimensions validation rule,0.6051218,Add validation language line (926c48e,[5.6] Remove unnecessary package,0
1281,adds configuration for session cache store,0.6311704,Add DYNAMODB_ENDPOINT to the cache config (#5034),Add SFTP to supported storage drivers,0
1282,removed .gitignore from root directory.,0.5160458,Remove services deleted from core (#5019),,0
1283,Merge pull request #343 from sparksp/patch-4,0.5153211,Revert change to QUEUE_CONNECTION (34368a4),,0
1284,remove dispatches job trait,0.5004809,"Add failed jobs table (b7d2b48, #5082)",,0
1285,modular refactoring on the configuration and module classes.,0.493829,Set framework version to ^6.18.35 (#5369),The thanks package is not needed to develop kickass Laravel apps.,0
1286,Add Redis facade as comment in app.config (#5813),0.8430211,Comment out Redis facade by default (612d166),Update axios,1
1287,resolve conflicts and clean up file,0.5823623,Cleanup session config (#5261),,0
1288,fix formatting,0.49289912,Fix bad font size render on link (#4822),Update Collision,0
1289,add middleware,0.79361564,"Add HandleCors middleware (#5189, 0bec06c)",,1
1290,dont automatically publish bundle assets.,0.6180072,Unified asset publishing (#5654)﻿,"Revert ""[5.5] Use composer platform config""",0
1291,cleaning up more code.,0.55271125,Clean up auto register Vue components (#4854),"Revert ""[5.6] Use composer platform config""",0
1292,renamed auth remember to auth login.,0.51777256,Update UserFactory password (#4797),,0
1293,Rename traits.,0.60924137,Changed,,0
1294,Secure extracts,0.59698045,Security,packets in alphabetical order,0
1295,[5.9] Minor grammar fix in readme.md (#5010),0.46706885,Adds uppercase validation rule translation by @michaelnabil230 in link,,0
1296,Clean up CSS on default view,0.52734673,Remove UI scaffolding (fc39b07),[5.5] Use composer platform config,0
1297,Remove special handling for error views. No longer needed.,0.6484339,Remove view.expires config entry (641fcfb),[5.6] Use composer platform config,0
1298,Adding description for default inspire command,0.5102345,Add an example to the class aliases by @nshiro in link,,0
1299,Merge branch 'config_caching_v2' of link into timacdonald-config_caching_v2,0.51110363,Add missing maintenance to config by @ibrunotome in link,,0
1300,Fix token bug in eloquent auth driver.,0.595243,Add new failed driver option (e6becd2),Remove sass variables which does not exist in bootstrap 4,0
1301,Simplify the maintenance file call (#5752),1.0000001,Simplify the maintenance file call (#5752),,1
1302,Merge pull request #987 from robmeijer/develop,0.44845712,Bring back pusher cluster config option by @jesseleite in link,Add Argon2 support to create method in RegisterController,0
1303,Remove comment bloat from Response class.,0.544662,Remove default commented namespace by @driesvints in link,,0
1304,Use const instead of var in require,0.41758332,Defined mix as const in webpack.mix.js (#4741),,0
1305,Remove unused Bootstrap class,0.9578149,Remove unused Bootstrap class (#4917),,1
1306,Merge pull request #3403 from RomainLanz/patch-1,0.53937143,Revert change to QUEUE_CONNECTION (34368a4),Require same PHP version as framework,0
1307,Merge pull request #2560 from crynobone/feature/post-install-cmd,0.48856482,Bumps nunomaduro/collision dependency to 4.1 (#5221),,0
1308,moved route filter to route directory.,0.5832834,Remove namespace from Routes by @emargareten in link,,0
1309,[5.8] Enable JS on StyleCI (#5000),0.6156052,Add Js facade (399d435)﻿,Add Kirschbaum Development Group Sponsor listing.,0
1310,make database connection protected.,0.5003154,Security,,0
1311,refactored config path checking.,0.5223357,Check if register route is enabled (#4775),,0
1312,Merge pull request #631 from loic-sharma/patch-2,0.5509249,Revert change to QUEUE_CONNECTION (34368a4),Add VSCode to gitignore file,0
1313,Merge pull request #24 from mikelbring/develop,0.50066787,Bring back pusher cluster config option by @jesseleite in link,Add /.vscode to .gitignore file to prevent commiting content of that folder to git repo.,0
1314,added old style auto loader setup in addition to composer.,0.47431582,Clean up auto register Vue components (#4854),,0
1315,Refactoring Hash class.,0.57706904,"Reduced hash computations during tests (#4517, 4bfb164)",,0
1316,added routed array.,0.53730106,Re-add property to route service provider (9cbc381),,0
1317,Updated available drivers for mail.,0.65931034,Add failover driver to default mail config file (#5672)﻿,,0
1318,added resolver class file.,0.4639361,Add ably entry (5182e9c),,0
1319,Merge pull request #2974 from jpavon/patch-2,0.5207293,Revert change to QUEUE_CONNECTION (34368a4),,0
1320,Merge pull request #3853 from jackmcdade/develop,0.51352584,Fix running mix tasks error (#4832),,0
1321,use env superglobal,0.91585743,Use env superglobal (071a05b),,1
1322,continued refactoring routing.,0.60658264,Re-add property to route service provider (9cbc381),Update laravel-mix,0
1323,Fix has_and_belongs_to_many eager loading initialization bug.,0.60501516,Bumped several dependencies﻿,,0
1324,Added BadMethodCallException to view's __callStatic method.,0.5585563,Correct exception handler doc (#5187),,0
1325,Update of the doc for equals to Model,0.45229694,Update model path in AuthServiceProvider's policies (#5412),,0
1326,Make Router::$routes public.,0.6298744,Fix route when uncomment $namespace (#5424),,0
1327,Merge pull request #1577 from inverse/develop,0.45882767,Simplified mix require (#4283),,0
1328,add aggregate example,0.45219737,Simplified mix require (#4283),,0
1329,refactor messages class.,0.53262407,"Use RefreshDatabase trait (a536402, #4373)",Update bootstrap version,0
1330,use utf8mb4 as default character set,0.5674847,Use generic default db config (6f3d68f),,0
1331,Allow bundles to respond to root requests.,0.4931522,Bring back pusher cluster config option by @jesseleite in link,,0
1332,Removed line,0.7509613,Remove deprecated language line (#5074),,1
1333,make env variables for aws,0.73128843,Update AWS env variables (87667b2),,1
1334,Refactoring the error class.,0.5578586,"Use RefreshDatabase trait (a536402, #4373)",,0
1335,removed misleading comment in home controller.,0.5123088,Remove default commented namespace by @driesvints in link,,0
1336,Add to upgrade instructions.,0.5280188,Update sanctum config file by @suyar in link,Include cluster in pusher config,0
1337,Merge pull request #3842 from spyric/develop,0.45091388,Delete docker-compose.yml (#5522)﻿,,0
1338,Merge pull request #4777 from SammyK/make-app-path-stream-safe,0.68219185,Make app path stream safe (#4777),,0
1339,Merge pull request #4797 from connectkushal/patch-2,0.5935641,Revert change to QUEUE_CONNECTION (34368a4),,0
1340,Added configuration for RedisQueue,0.6691787,Add REDIS_CLIENT env variable (ea7fc0b),,0
1341,tweaked migration date for last time.,0.4455677,Changed,Update Echo options for pusher in bootstrap.js,0
1342,Update validation.php (#5753),0.7392913,Update minimum PHPUnit version to 7.5 (7546842),,1
1343,Merge pull request #4023 from lkmadushan/formatting-web-routes,0.5809228,Revert change to QUEUE_CONNECTION (34368a4),,0
1344,update seeders,0.57688355,Update axios package (#5038),Add comment with the value of the hashed password,0
1345,clean up base directory of phpunit stuff.,0.51274514,Remove dumpserver (f053116),,0
1346,Tweak a few broadcasting configurations.,0.54686797,Add log_channel configuration option (#4855),,0
1347,working on landing page,0.4508224,Add Js facade (399d435)﻿,,0
1348,Merge branch 'master' of github.com:AustinW/laravel,0.45960528,Update .gitignore (bc435e7),,0
1349,Added symfony deps to require-dev,0.48747343,Only load libraries if present (d905b2e),[5.6] Switch to Bootstrap 4,0
1350,Bump laravel/framework version to latest (#5870),0.7441554,Bump Laravel to v8.75 (#5750),,1
1351,Merge pull request #578 from cviebrock/asset-url,0.5455012,Add asset url configuration option (63a4039),,0
1352,Merge pull request #4747 from eliurkis/patch-1,0.53390896,Revert change to QUEUE_CONNECTION (34368a4),,0
1353,Merge pull request #2400 from jamesmills/patch-1,0.5134059,Revert change to QUEUE_CONNECTION (34368a4),[5.6] Adds nunomaduro/collision on composer require-dev,0
1354,improve key generation.,0.6362591,Implement new primary key syntax (#5147),,0
1355,Merge pull request #688 from syntaqx/readme,0.50873476,Revert change to QUEUE_CONNECTION (34368a4),,0
1356,Merge pull request #4409 from ThunderBirdsX3/master,0.4409543,Remove cloud option (82213fb)﻿,,0
1357,Add fallback_locale to config,0.51440763,Bring back pusher cluster config option by @jesseleite in link,,0
1358,Fix method signature and return values of insert() method.,0.50775915,Fix unterminated statements (#4952),Reduce Hash computations during tests,0
1359,Setup some stuff for config caching.,0.5816742,Add DYNAMODB_ENDPOINT to the cache config (#5034),[5.6] Add the SetCacheHeaders middleware,0
1360,Update mail.php (#6170),0.708393,Update minimum PHPUnit version to 7.5 (7546842),,1
1361,Merge pull request #1092 from franzliedke/patch-34,0.5301702,Revert change to QUEUE_CONNECTION (34368a4),Update SQS config,0
1362,added sync method to has many and belongs to entity relationship.,0.42012468,"Use RefreshDatabase trait (a536402, #4373)",Trusted proxy to version 4.0 for Laravel 5.6,0
1363,Composer -o,0.4315402,Add ably entry (5182e9c),,0
1364,elixir version,0.46640208,Upgraded axios and cross-env package (#4299),,0
1365,added comment back to configuration class.,0.6002422,Add commented code (69d0c50),,0
1366,Merge remote-tracking branch 'pedroborges/develop' into request_is,0.44695044,Improve Pusher configuration for easy development by @oanhnn in link,,0
1367,Merge pull request #449 from vladrusu/master,0.46472114,Revert change to QUEUE_CONNECTION (34368a4),,0
1368,Added callback wrapper for JSONP auto wrapping.,0.5074809,Sets package.json type to module by @timacdonald in link,,0
1369,added comment to file class.,0.6351483,Add commented code (69d0c50),,0
1370,style update,0.67818487,Update .styleci.yml (bfd4b1e),,0
1371,remove alias that isnt needed,0.5677357,Remove namespace from Routes by @emargareten in link,,0
1372,Refactoring the inflector.,0.50102293,"Use RefreshDatabase trait (a536402, #4373)",,0
1373,docs edit: eager loading using $includes in model,0.548324,Remove redundant @return docblock in UserFactory by @datlechin in link,,0
1374,Improved comments in System\DB\Eloquent.,0.5909179,Add commented code (69d0c50),,0
1375,Fixes error messages. Validation allows max number.,0.709488,Add missing full stop for some validation messages (#5205),,1
1376,updated version.,0.65194345,Update vue version to 2.5.17 (#4831),Make links HTTPS,0
1377,refactoring redirect and response classes.,0.57444525,Update redirectTo return type PHPDoc (#5175),,0
1378,Fix bugs in Redis class.,0.6887705,Fix types consistency in Redis database config (#5191),Remove whitespace,0
1379,one line,0.41742033,Add auth line (b54ef29)﻿,,0
1380,Add validation error message for the 'required_without' rule,0.7639828,Add prohibited validation rule (#5569),Upgrade Vue,1
1381,swap route order,0.86471045,Swap route order (292a5b2),Make Vehikl link HTTPS,1
1382,move timezone set into core bootstrap.,0.4673275,Allow configuring the timeout for the smtp driver (#5262),,0
1383,Merge pull request #3384 from rafaelfs17/patch-1,0.5508071,Revert change to QUEUE_CONNECTION (34368a4),,0
1384,Allow closures as Config default.,0.46193063,Use generic default db config (6f3d68f),Add sponsor,0
1385,"removed provides functionality. need to explore doing this in a way that is more friendly to http, such as using the accept header.",0.58812404,"Remove unnecessary link type on ""welcome"" view (#4935)",,0
1386,fix charset in mysql and pgsql connectors.,0.56168133,Add env variable for mysql ssl cert (9180f64),,0
1387,Update middleware reference.,0.72290784,"Add HandleCors middleware (#5189, 0bec06c)",Support custom URLs for AWS storage,1
1388,Move last page logic into Paginator class.,0.3862087,Add xml schema to phpunit (#5139),,0
1389,tweak default asset setup,0.5887356,Reverts change in asset helper by @timacdonald in link,,0
1390,improving auth class comments.,0.6202512,Add comment (a6ca577),,0
1391,fixed bug in session and cache factories.,0.627166,Add missing null cache driver in config/cache.php (#5472)﻿,Removing redundant language,0
1392,working on stuff.,0.41183093,﻿,Fixing Link,0
1393,added integer validation check to user auth closure.,0.67218626,Add message for UUID validation rule (#4834),,0
1394,Use relative href on 503 font path,0.5360507,Fix bad font size render on link (#4822),I hope you mind me remove redundant language just to make it shorter. Thanks.,0
1395,fixing typo in validator documentation.,0.6803089,Changed syntax for validation (#4820),,0
1396,NOT NULL order issue fixed!,0.58098817,Fix alphabetical order (#5795),For Patreon (Alan Storm/Pulse Storm),0
1397,Merge pull request #3698 from dakira/master,0.4574157,The docker-compose.override.yml should not be ignored by default by @dakira in link,,0
1398,Bump Laravel Elixir version,0.7321552,Bump Laravel to v8.75 (#5750),,1
1399,Delete app/Http/Requests directory,0.60524786,Remove services deleted from core (#5019),Updated cross-env in package.json,0
1400,Added profile timers,0.4713869,Add RateLimiter facade alias (#5642)﻿,,0
1401,Add missing full stop for some validation messages (#5205),1.0,Add missing full stop for some validation messages (#5205),add sponsor,1
1402,"Documentation Error, see /laravel/html.php line 225 for reference",0.5385209,Encourage to use PHPUnit 8 (0582a20),,0
1403,add check for session driver before using auth class.,0.5954504,Use file session driver again (#5201),Update jquery in package.json,0
1404,Merge pull request #2612 from liuggio/patch-1,0.5599039,Revert change to QUEUE_CONNECTION (34368a4),,0
1405,improve autoloader and load entire framework core using PSR-0 on the base_path.,0.5893613,Use post-autoload-dump (2f4d726),Update axios,0
1406,prefer stable,0.56536067,"Use minimum stability ""stable"" by @taylorotwell in link",,0
1407,Added ö,0.61246794,Add ably entry (5182e9c),Update AWS environment variable defaults,0
1408,Merge pull request #1827 from neoascetic/flush_file_cache,0.46020502,Bring back pusher cluster config option by @jesseleite in link,"Aids those users that are using the AWS CLI tools, by matching the filesystems.disks.s3 configuration values with those that would be set in a user's native environment already. AWS Documentation reference Resolves laravel/internals#778",0
1409,fix a bunch of stufF,0.5634613,Bumped some dependencies﻿,Don't show progress for production run command,0
1410,Added important note about @layout on first line,0.54611003,"Add ""ably"" in comment as a broadcast connection (#5531)",,0
1411,fixed bug in route finder when looking for routes in route directory.,0.63751096,Fix route when uncomment $namespace (#5424),Update Laracasts statistics,0
1412,Turn profiler off using runtime Config,0.49808016,Remove view.expires config entry (641fcfb),,0
