Index,Release Note,Release Note Abstract
115,"Added

Add ""none"" to supported same site options in session config (#5174)

Changed

Rename encrypted to forceTLS for Pusher (#5159)
Use laravel/tinker v2 (#5161)
Use PHPUnit TestCase and in-memory DB (#5169)
DRY up path to /home (#5173)
Change some default settings (f48e2d5)

Fixed

Consistent alphabetical order (#5167)
Update redirectTo return type PHPDoc (#5175)
","Added
Add ""none"" to supported same site options in session config (#5174)
Changed
Rename encrypted to forceTLS for Pusher (#5159)
Use laravel/tinker v2 (#5161)
Use PHPUnit TestCase and in-memory DB (#5169)
DRY up path to /home (#5173)
Change some default settings (f48e2d5)
Fixed
Consistent alphabetical order (#5167)
Update redirectTo return type PHPDoc (#5175)"
116,"Changed

Update .styleci.yml (bfd4b1e)
","Changed
Update .styleci.yml (bfd4b1e)"
117,"Changed

Add xml schema to phpunit (#5139)

Fixed

Fixes required version of the framework within composer.json (#5130)
Security fix: Waiting before retrying password reset (ace38c1, ba2f2ab, 953b488)
","Changed
Add xml schema to phpunit (#5139)
Fixed
Fixes required version of the framework within composer.json (#5130)
Security fix: Waiting before retrying password reset (ace38c1, ba2f2ab, 953b488)"
118,"Added

Add 'null' logging channel (#5106)
Add Password confirmation (#5129, d1f7a5a, 9bc23ee)

Removed

Remove testing bootstrap extension (#5107)

Fixed

Revert ""[6.x] According to PHP Bug 78516 Argon2 requires at least 8KB"" (#5102https://github.com/laravel/laravel/pull/5102)
","Added
Add 'null' logging channel (#5106)
Add Password confirmation (#5129, d1f7a5a, 9bc23ee)
Removed
Remove testing bootstrap extension (#5107)
Fixed
Revert ""[6.x] According to PHP Bug 78516 Argon2 requires at least 8KB"" (#5102link)"
119,"Changed

Order imports alphabetically (79fb6af, #5100)

Fixed

Delete cached config file before running tests (#5091)
Update Argon memory (#5097)
","Changed
Order imports alphabetically (79fb6af, #5100)
Fixed
Delete cached config file before running tests (#5091)
Update Argon memory (#5097)"
120,"Added

Add DYNAMODB_ENDPOINT to the cache config (#5034)
Added support for new redis URL property (#5037)
Add .env.backup to gitignore (#5046)
Using environment variable to set redis prefix (#5062)

Changed

Update axios package (#5038)
Use generic default db config (6f3d68f)
Update deprecated pusher option (#5058)
Move TrustProxies to highest priority (#5055)

Fixed

Fixed lodash version (#5060)

Removed

Remove Stripe config settings (#5075, bb43372)
Remove unnecessary X-CSRF-TOKEN header from our Axios instance (#5083)
","Added
Add DYNAMODB_ENDPOINT to the cache config (#5034)
Added support for new redis URL property (#5037)
Add .env.backup to gitignore (#5046)
Using environment variable to set redis prefix (#5062)
Changed
Update axios package (#5038)
Use generic default db config (6f3d68f)
Update deprecated pusher option (#5058)
Move TrustProxies to highest priority (#5055)
Fixed
Fixed lodash version (#5060)
Removed
Remove Stripe config settings (#5075, bb43372)
Remove unnecessary X-CSRF-TOKEN header from our Axios instance (#5083)"
121,"Added

Add Ignition (41ee35d, 13ab419)
","Added
Add Ignition (41ee35d, 13ab419)"
122,"Added

Add ThrottleRequests to the priority array (#5057)
Add PHPUnit bootstrap file to allow execution of console commands before a test run (#5050, 8f2a278)
Add failed jobs table (b7d2b48, #5082)
Add new failed driver option (e6becd2)

Changed

Require PHP 7.2 (25cf4c4)
Encourage to use PHPUnit 8 (0582a20)
Use phpredis as default Redis client (#5085)

Removed

Remove services deleted from core (#5019)
Remove dumpserver (f053116)
Remove UI scaffolding (fc39b07)
Remove deprecated language line (#5074)
","Added
Add ThrottleRequests to the priority array (#5057)
Add PHPUnit bootstrap file to allow execution of console commands before a test run (#5050, 8f2a278)
Add failed jobs table (b7d2b48, #5082)
Add new failed driver option (e6becd2)
Changed
Require PHP 7.2 (25cf4c4)
Encourage to use PHPUnit 8 (0582a20)
Use phpredis as default Redis client (#5085)
Removed
Remove services deleted from core (#5019)
Remove dumpserver (f053116)
Remove UI scaffolding (fc39b07)
Remove deprecated language line (#5074)"
123,"Added

Add ends_with validation message (#5020)

Fixed

Fix type hint for case of trusting all proxies (string) (#5025)
","Added
Add ends_with validation message (#5020)
Fixed
Fix type hint for case of trusting all proxies (string) (#5025)"
124,"Added

Add IDE type-hint to UserFactory (#4990)
Update database config relating to Url addition (#5018, b0e0bdc)

Changed

Upgrade the collision dependency from v2 to v3 (#4963)
Ignore SQLite journals (#4971)
Prefix redis database connection by default (#4982, #4986, #4987)

Removed

Remove .navbar-laravel CSS class (65f8271)
","Added
Add IDE type-hint to UserFactory (#4990)
Update database config relating to Url addition (#5018, b0e0bdc)
Changed
Upgrade the collision dependency from v2 to v3 (#4963)
Ignore SQLite journals (#4971)
Prefix redis database connection by default (#4982, #4986, #4987)
Removed
Remove .navbar-laravel CSS class (65f8271)"
125,"Added

Add AWS S3 Bucket to .env.example (f84a69e)

Changed

Set default AWS region (ff4f40f, #4956)

Fixed

Comment out non-existing model class and policy example (f4ff4f4)
Only apply MySQL PDO options when extension exists (3001f3c)
","Added
Add AWS S3 Bucket to .env.example (f84a69e)
Changed
Set default AWS region (ff4f40f, #4956)
Fixed
Comment out non-existing model class and policy example (f4ff4f4)
Only apply MySQL PDO options when extension exists (3001f3c)"
126,"Added

Added DynamoDB configuration (1be5e29)
Add env variable for mysql ssl cert (9180f64)
Add beanstalk queue block_for config key (#4913)
Add hash config param to api auth driver (d201c69)
Add postmark token (4574265)
Add Arr and Str aliases by default (#4951)

Changed

Change password min length to 8 (#4794) 
Update UserFactory password (#4797)
Update AWS env variables (87667b2)
Update minimum PHPUnit version to 7.5 (7546842)
Replace string helper (fae44ee)
Use $_SERVER instead of $_ENV for PHPUnit (#4943)
Add REDIS_CLIENT env variable (ea7fc0b)
Use bigIncrements by default (#4946)

Fixed

Fix unterminated statements (#4952)

Removed

Removed error svgs (cfc2220)
","Added
Added DynamoDB configuration (1be5e29)
Add env variable for mysql ssl cert (9180f64)
Add beanstalk queue block_for config key (#4913)
Add hash config param to api auth driver (d201c69)
Add postmark token (4574265)
Add Arr and Str aliases by default (#4951)
Changed
Change password min length to 8 (#4794) 
Update UserFactory password (#4797)
Update AWS env variables (87667b2)
Update minimum PHPUnit version to 7.5 (7546842)
Replace string helper (fae44ee)
Use $_SERVER instead of $_ENV for PHPUnit (#4943)
Add REDIS_CLIENT env variable (ea7fc0b)
Use bigIncrements by default (#4946)
Fixed
Fix unterminated statements (#4952)
Removed
Removed error svgs (cfc2220)"
127,"Added

Hint for lenient log stacks (#4918)
Attribute casting for email_verified_at on User model stub (#4930)

Changed

Remove unused Bootstrap class (#4917)
Change order of boot and register methods in service providers (#4921)
web.config comment to help debug issues (#4924)
Use Str::random() instead of str_random() (#4926)
Remove unnecessary link type on ""welcome"" view (#4935)
","Added
Hint for lenient log stacks (#4918)
Attribute casting for email_verified_at on User model stub (#4930)
Changed
Remove unused Bootstrap class (#4917)
Change order of boot and register methods in service providers (#4921)
web.config comment to help debug issues (#4924)
Use Str::random() instead of str_random() (#4926)
Remove unnecessary link type on ""welcome"" view (#4935)"
128,"Added

Add language entry for starts_with rule (#4866)
Add env variable (e1b8847)

Changed

Update .gitignore (bc435e7)
Bump to Mix v4 (4882)

Fixed

Fixed mixed up comment order (#4867)
","Added
Add language entry for starts_with rule (#4866)
Add env variable (e1b8847)
Changed
Update .gitignore (bc435e7)
Bump to Mix v4 (4882)
Fixed
Fixed mixed up comment order (#4867)"
129,"Added

Add asset url configuration option (63a4039)
Add log_channel configuration option (#4855)
Add env variable for compiled view path (5ea6fe1)
Use env superglobal (071a05b)
Add date_equals validation message (#4863)

Changed

Remove lodash dependency when auto registering Vue components (#4853)
Clean up auto register Vue components (#4854)
Normalize composer.json (#4856)
Update Kernel.php (#4861)
Change variable name (03ac80b)
","Added
Add asset url configuration option (63a4039)
Add log_channel configuration option (#4855)
Add env variable for compiled view path (5ea6fe1)
Use env superglobal (071a05b)
Add date_equals validation message (#4863)
Changed
Remove lodash dependency when auto registering Vue components (#4853)
Clean up auto register Vue components (#4854)
Normalize composer.json (#4856)
Update Kernel.php (#4861)
Change variable name (03ac80b)"
130,"Added

Adding papertrail log channel option (#4749)
Add missing Mailgun 'endpoint' option (#4752)
Add new Stripe webhook config values (#4803)
Add message for UUID validation rule (#4834)
Introduce sqlite foreign_key_constraints config option (#4838)
Auto register Vue components (#4843)

Changed

Updated QUEUE_DRIVER env var to QUEUE_CONNECTION in phpunit.xml (#4746)
Update VerificationController (#4756)
Seeded users should be verified by default (#4761)
Preserve colors (#4763)
Set logs to daily by default (#4767)
Change default days to 14 for daily channel (cd8dd76)
Check if register route is enabled (#4775)
Update lang attribute (#4781)
Changes the translation for ""required_with_all"" validation rule (#4782)
Update database config (#4783)
Removing double arrow alignments (#4830)
Update vue version to 2.5.17 (#4831)
Use env value for redis queue name (#4837)

Fixed

Update HttpKernel to use Authenticate middleware under App namespace (#4757)
Persist the /storage/framework/cache/data directory (#4760)
Make app path stream safe (#4777)
Use correct facade (#4780)
Revert #4744 (#4791)
Don't redirect for api calls (#4805)
Fix bad font size render on link (#4822)
Changed syntax for validation (#4820)
Fix running mix tasks error (#4832)

Removed

Remove X-UA-Compatible meta tag (#4748)
","Added
Adding papertrail log channel option (#4749)
Add missing Mailgun 'endpoint' option (#4752)
Add new Stripe webhook config values (#4803)
Add message for UUID validation rule (#4834)
Introduce sqlite foreign_key_constraints config option (#4838)
Auto register Vue components (#4843)
Changed
Updated QUEUE_DRIVER env var to QUEUE_CONNECTION in phpunit.xml (#4746)
Update VerificationController (#4756)
Seeded users should be verified by default (#4761)
Preserve colors (#4763)
Set logs to daily by default (#4767)
Change default days to 14 for daily channel (cd8dd76)
Check if register route is enabled (#4775)
Update lang attribute (#4781)
Changes the translation for ""required_with_all"" validation rule (#4782)
Update database config (#4783)
Removing double arrow alignments (#4830)
Update vue version to 2.5.17 (#4831)
Use env value for redis queue name (#4837)
Fixed
Update HttpKernel to use Authenticate middleware under App namespace (#4757)
Persist the /storage/framework/cache/data directory (#4760)
Make app path stream safe (#4777)
Use correct facade (#4780)
Revert #4744 (#4791)
Don't redirect for api calls (#4805)
Fix bad font size render on link (#4822)
Changed syntax for validation (#4820)
Fix running mix tasks error (#4832)
Removed
Remove X-UA-Compatible meta tag (#4748)"
131,"Added

Added email verification functionality (#4689)
Added customizable redirect on auth failure (a14e623)
Added possibility to make httpOnly CSRF cookie optional (#4692)
Added beyondcode/laravel-dump-server : ^1.0 to composer.json (ff99e2f, #4736)
Added argon2id support in hashing.php (28908d8)
Added SESSION_CONNECTION and SESSION_STORE env. variable (#4735)

Changed

Changed QUEUE_DRIVER env variable name to QUEUE_CONNECTION (c30adc8)
Use separate cache database for Redis (#4665)
Upgrade Lodash to ^4.17.5 (#4730)
Changed font to Nunito from Raleway (#4727)
Defined mix as const in webpack.mix.js (#4741)
Make Asset Directory Flattened (ff38d4e)

Fixed

Fixed pagination translation (#4744)
","Added
Added email verification functionality (#4689)
Added customizable redirect on auth failure (a14e623)
Added possibility to make httpOnly CSRF cookie optional (#4692)
Added beyondcode/laravel-dump-server : ^1.0 to composer.json (ff99e2f, #4736)
Added argon2id support in hashing.php (28908d8)
Added SESSION_CONNECTION and SESSION_STORE env. variable (#4735)
Changed
Changed QUEUE_DRIVER env variable name to QUEUE_CONNECTION (c30adc8)
Use separate cache database for Redis (#4665)
Upgrade Lodash to ^4.17.5 (#4730)
Changed font to Nunito from Raleway (#4727)
Defined mix as const in webpack.mix.js (#4741)
Make Asset Directory Flattened (ff38d4e)
Fixed
Fixed pagination translation (#4744)"
132,"Added

Added Http/Middleware/CheckForMaintenanceMode.php (#4703)

Changed

Update font and colors in scss (6646ad7)
Changed message for alpha_dash validation rule (#4661)
","Added
Added Http/Middleware/CheckForMaintenanceMode.php (#4703)
Changed
Update font and colors in scss (6646ad7)
Changed message for alpha_dash validation rule (#4661)"
133,"Added

Added hashing configuration (#4613)
Added stderr example into config/logging.php (66f5757)
Added SES_REGION to local environment file (#4629)
Added messages for gt/lt/gte/lte validation rules (#4654)

Changed

Set bcrypt rounds using the hashing config (#4643)
","Added
Added hashing configuration (#4613)
Added stderr example into config/logging.php (66f5757)
Added SES_REGION to local environment file (#4629)
Added messages for gt/lt/gte/lte validation rules (#4654)
Changed
Set bcrypt rounds using the hashing config (#4643)"
134,"Added

Added message for not_regex validation rule (#4602)
Added signed middleware alias for ValidateSignature (4369e91)
Added stderr example to config/logging.php (66f5757)

Changed

Set MAIL_DRIVER in phpunit.xml (#4607)

Removed

Removed ""thanks"" package (#4593)
","Added
Added message for not_regex validation rule (#4602)
Added signed middleware alias for ValidateSignature (4369e91)
Added stderr example to config/logging.php (66f5757)
Changed
Set MAIL_DRIVER in phpunit.xml (#4607)
Removed
Removed ""thanks"" package (#4593)"
135,"Changed

Use Hash::make() in RegisterController (#4570)
Update Collision to 2.0 (#4581)

Removed

Removed Bootstrap 3 variables (#4572)
","Changed
Use Hash::make() in RegisterController (#4570)
Update Collision to 2.0 (#4581)
Removed
Removed Bootstrap 3 variables (#4572)"
136,"Added

Added filesystems.disks.s3.url config parameter (#4483)
Added queue.connections.redis.block_for config parameter (d6d0013)
Added Collision package (#4514)
Added SetCacheHeaders middleware to Kernel::$routeMiddleware (#4515)
Added hashing configuration file (bac7595)

Changed

Require PHP 7.1.3 or newer (#4568)
Upgraded PHPUnit to v7 (f771896)
Upgraded Mix to v2 (#4557)
Upgraded fideloper/proxy to v4 (#4518)
Set hash driver in CreatesApplication (7b138fe)
Upgraded to Bootstrap 4 (#4519, c0cda4f, cd53623, 3926520)
Updated logging configuration (acabdff, bd5783b, ff0bec8, f6e0fd7, 2eeca4e, ebb0a2a, b78f5bd)
Use Mix environment variables (224f994, 2db1e0c)
","Added
Added filesystems.disks.s3.url config parameter (#4483)
Added queue.connections.redis.block_for config parameter (d6d0013)
Added Collision package (#4514)
Added SetCacheHeaders middleware to Kernel::$routeMiddleware (#4515)
Added hashing configuration file (bac7595)
Changed
Require PHP 7.1.3 or newer (#4568)
Upgraded PHPUnit to v7 (f771896)
Upgraded Mix to v2 (#4557)
Upgraded fideloper/proxy to v4 (#4518)
Set hash driver in CreatesApplication (7b138fe)
Upgraded to Bootstrap 4 (#4519, c0cda4f, cd53623, 3926520)
Updated logging configuration (acabdff, bd5783b, ff0bec8, f6e0fd7, 2eeca4e, ebb0a2a, b78f5bd)
Use Mix environment variables (224f994, 2db1e0c)"
137,"Added

Added symfony/thanks (60de3a5)

Changed

Reduced hash computations during tests (#4517, 4bfb164)
Use environment variables for SQS config (#4516, aa4b023)
Use hard-coded password hash (f693a20)
Updated default Echo configuration for Pusher (#4525, aad5940, #4526, a32af97)
","Added
Added symfony/thanks (60de3a5)
Changed
Reduced hash computations during tests (#4517, 4bfb164)
Use environment variables for SQS config (#4516, aa4b023)
Use hard-coded password hash (f693a20)
Updated default Echo configuration for Pusher (#4525, aad5940, #4526, a32af97)"
138,"Added

Added -Indexes option in .htaccess (#4422)

Changed

Load session lifetime from env file (#4444)
Update mockery to 1.0 (#4458)
Generate cache prefix from APP_NAME (#4409)
Match AWS environment variable name with AWS defaults (#4470)
Don't show progress for production command (#4467)

Fixed

Fixed directive order in .htaccess (#4433)
","Added
Added -Indexes option in .htaccess (#4422)
Changed
Load session lifetime from env file (#4444)
Update mockery to 1.0 (#4458)
Generate cache prefix from APP_NAME (#4409)
Match AWS environment variable name with AWS defaults (#4470)
Don't show progress for production command (#4467)
Fixed
Fixed directive order in .htaccess (#4433)"
139,"Added

Added same_site to session.php config (#4168)
Added TrustProxies middleware (e23a1d2, #4302)
Autoload commands (5d54c21)
Added Whoops (#4364)

Changed

Refactored exception handler (too many commits)
Renamed ModelFactory.php to UserFactory.php to encourage separate files (67a8a11)
Use RefreshDatabase trait (a536402, #4373)
Use Composer's @php directive (#4278)
Use post-autoload-dump (2f4d726)
Try to build session cookie name from app name (#4305)

Fixed

Fixed Apache trailing slash redirect for subdirectory installs (#4344)

Removed

Dropped bootstrap/autoload.php (#4226, #4227, 100f71e)
Emptied $dontReport array on exception handler (758392c)
Removed TinkerServiceProvider (6db0f35) 
Removed migrations from autoload classmap (#4340)
","Added
Added same_site to session.php config (#4168)
Added TrustProxies middleware (e23a1d2, #4302)
Autoload commands (5d54c21)
Added Whoops (#4364)
Changed
Refactored exception handler (too many commits)
Renamed ModelFactory.php to UserFactory.php to encourage separate files (67a8a11)
Use RefreshDatabase trait (a536402, #4373)
Use Composer's @php directive (#4278)
Use post-autoload-dump (2f4d726)
Try to build session cookie name from app name (#4305)
Fixed
Fixed Apache trailing slash redirect for subdirectory installs (#4344)
Removed
Dropped bootstrap/autoload.php (#4226, #4227, 100f71e)
Emptied $dontReport array on exception handler (758392c)
Removed TinkerServiceProvider (6db0f35) 
Removed migrations from autoload classmap (#4340)"
140,"Changed

Simplified mix require (#4283)
Upgraded Laravel Mix to ^1.0 (#4294)
Upgraded axios and cross-env package (#4299)
Ignore Yarn error log (#4322)

Fixed

Use app()->getLocale() (#4282)
Use quotes in app.scss (#4287)
","Changed
Simplified mix require (#4283)
Upgraded Laravel Mix to ^1.0 (#4294)
Upgraded axios and cross-env package (#4299)
Ignore Yarn error log (#4322)
Fixed
Use app()->getLocale() (#4282)
Use quotes in app.scss (#4287)"
141,"Added

Added SQL Server connection (#4253, #4254)

Changed

Switch to using meta
Use CSRF token from meta tag, instead of window.Laravel object (#4260)
Log console error if CSRF token cannot be found (1155245)

Fixed

Added missing ipv4 and ipv6 validation messages (#4261)
","Added
Added SQL Server connection (#4253, #4254)
Changed
Switch to using meta
Use CSRF token from meta tag, instead of window.Laravel object (#4260)
Log console error if CSRF token cannot be found (1155245)
Fixed
Added missing ipv4 and ipv6 validation messages (#4261)"
142,"Added

Added FILESYSTEM_DRIVER and FILESYSTEM_CLOUD environment variables (#4236)

Changed

Use lowercase doctype (#4241)
","Added
Added FILESYSTEM_DRIVER and FILESYSTEM_CLOUD environment variables (#4236)
Changed
Use lowercase doctype (#4241)"
143,"Added

Added optimize-autoloader to config in composer.json (#4189)
Added .vagrant directory to .gitignore (#4191)
Added npm run development and npm run prod commands (#4190, #4193)
Added APP_NAME environment variable (#4204)

Changed

Changed Laravel Mix version to 0.* (#4188)
Add to axios defaults instead of overwriting them (#4208)
Added string validation rule to RegisterController (#4212)
Moved Vue inclusion from bootstrap.js to app.js (17ec5c5)
Only load libraries if present (d905b2e)
Ignore the NPM debug log (#4232)
Use fluent middleware definition in LoginController (#4229)
","Added
Added optimize-autoloader to config in composer.json (#4189)
Added .vagrant directory to .gitignore (#4191)
Added npm run development and npm run prod commands (#4190, #4193)
Added APP_NAME environment variable (#4204)
Changed
Changed Laravel Mix version to 0.* (#4188)
Add to axios defaults instead of overwriting them (#4208)
Added string validation rule to RegisterController (#4212)
Moved Vue inclusion from bootstrap.js to app.js (17ec5c5)
Only load libraries if present (d905b2e)
Ignore the NPM debug log (#4232)
Use fluent middleware definition in LoginController (#4229)"
144,"Added

Added unix_socket to mysql in config/database.php ()#4179)
Added Pusher example code to bootstrap.js (31c2623)

Changed

Use smtp.mailtrap.io as default MAIL_HOST (#4182)
Use resource_path() in config/view.php (#4165)
Use cross-env binary (#4167)

Removed

Remove index from password reset token column (#4180)
","Added
Added unix_socket to mysql in config/database.php ()#4179)
Added Pusher example code to bootstrap.js (31c2623)
Changed
Use smtp.mailtrap.io as default MAIL_HOST (#4182)
Use resource_path() in config/view.php (#4165)
Use cross-env binary (#4167)
Removed
Remove index from password reset token column (#4180)"
