Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Support constructor args in withFilter,0.7256704,Type definition for withFilters,,1
1.2.19,0.6655221,v2.0.0 🎉,,0
Fix Container type to prevent breaking partials,0.5220072,Type def for Container,,0
1.2.18,0.6678114,v2.0.0 🎉,,0
Merge pull request #216 from spassvogel/fix-ts-1.2.17,0.48609447,fix doc deployment by @Zyie in https://github.com/pixijs/pixi-react/pull/390,Fix ts 1.2.17,0
Removed Childless type,0.40420458,Rewritten type definition:,,0
Components can have children again,0.53419477,Add additional components,,0
Fix type for IGraphics,0.44639143,"Support for <Graphics geometry={geometry} />, see #334",,0
1.2.17,0.6673626,v2.0.0 🎉,,0
Fix PixiRef type,0.57475734,Add PixiFiber,,0
1.2.16,0.68553305,v2.0.0 🎉,,0
Fix type,0.65947354,Rewritten type definition:,,0
1.2.15,0.65936416,v2.0.0 🎉,,0
"Update def for ParticleContainer, accept children. Fix #214",0.3587293,Fix typings for sprite with children by @Hogar in https://github.com/pixijs/pixi-react/pull/409,,0
1.2.14,0.6483257,v2.0.0 🎉,,0
Add PixiRef type,0.7245989,Add PixiFiber,,1
1.2.13,0.6427493,v2.0.0 🎉,,0
Use function components in type declaration file,0.55764073,Typescript Definitions,,0
1.2.12,0.6427302,v2.0.0 🎉,,0
Merge pull request #208 from devsisters/fix-type-defs,0.58637124,Updated type definitions,Fix type definitions for container,0
Fix type definitions for container,0.79682034,Type def for Container,,1
1.2.11,0.6635045,v2.0.0 🎉,,0
Render on update initialFrame,0.8170915,Update on initialFrame change,,1
1.2.10,0.694683,v2.0.0 🎉,,0
Merge pull request #206 from hirotomk/master,0.4181499,Upgrade React Reconciler (new API),Apply PointLike type to skew,0
Apply PointLike type to skew,0.93166554,Make skew a PointLike type,,1
1.2.9,0.69878757,v2.0.0 🎉,,0
Fix #203,0.44615668,docz (added a temporary fix to make the build pass),,0
1.2.8,0.70535445,v2.0.0 🎉,,1
Merge pull request #199 from zenios/master,0.43496588,fix doc deployment by @Zyie in https://github.com/pixijs/pixi-react/pull/390,Fixes #198,0
Remove runningInBrowser function,0.26694655,The useTicker hook now correctly unmounts,,0
Remove UNSAFE_componentWillMount to avoid warnings when react-pixi is run under StrictMode,0.61623734,Update README.md by @GoodBoyDigital in https://github.com/pixijs/pixi-react/pull/376,Fixes #198,0
1.2.7,0.6827785,v2.0.0 🎉,,0
"Update type defs, fix #202",0.68173856,Updated type definitions,,0
1.2.6,0.6952616,v2.0.0 🎉,,0
Update type def,0.5547912,Updated type definitions,,0
1.2.5,0.6360276,v2.0.0 🎉,,0
Fix #197,0.4395976,docz (added a temporary fix to make the build pass),,0
1.2.4,0.70028514,v2.0.0 🎉,,1
Merge pull request #196 from inlet/fix-animated-sprite,0.42417067,fix doc deployment by @Zyie in https://github.com/pixijs/pixi-react/pull/390,Update AnimatedSprite play state and add types,0
Add types for AnimatedSprite,0.8092781,Types for Animated Sprite,,1
Update play state,0.36702454,Update on initialFrame change,,0
Merge pull request #193 from Doesntmeananything/patch-1,0.4051009,Upgrade React Reconciler (new API),Fix Stage default height in docs to be correct value,0
Fix default height to be correct value,0.42443508,  Set value to default,,0
1.2.3,0.6342888,v2.0.0 🎉,,0
Merge pull request #192 from phaux/patch-1,0.42635447,Remove docz ready for release by @baseten in https://github.com/pixijs/pixi-react/pull/360,Fix for Parcel 2,0
Fix for Parcel 2,0.5897573,"Update imports, works in Parcel now",Seems like Parcel 2 can't detect the dependency when it's URL is produced dynamically.,0
1.2.2,0.6642063,v2.0.0 🎉,,0
Update withFilter type,0.6048619,Type definition for withFilters,,0
Clean type definition,0.53558826,Rewritten type definition:,,0
1.2.1,0.6809296,v2.0.0 🎉,,0
Merge pull request #190 from mimshwright/fix/error-message,0.5201888,fix doc deployment by @Zyie in https://github.com/pixijs/pixi-react/pull/390,Added new error message,0
Added new error message,0.5442859,Better error message for text nodes,,0
Merge pull request #188 from lm-noshiro/patch-1,0.4338593,fix doc deployment by @Zyie in https://github.com/pixijs/pixi-react/pull/390,add pixi.js in install command in README.md,0
add pixi.js in install command in README.md,0.7898769,npm install pixi.js-legacy,related to https://github.com/inlet/react-pixi/issues/59,1
Changed graphics draw behaviour,0.51196116,Graphics draw prop. ,,0
1.2.0,0.7625841,v2.0.0 🎉,,1
New withFilters API,0.7246401,Type definition for withFilters,,1
Update README.md,0.83737886,Update README and docs,,1
1.1.13,0.5758277,v2.0.0 🎉,,0
Merge pull request #181 from EloB/patch-2,0.43151826,Upgrade React Reconciler (new API),Expose eventHandlers,0
Added tests,0.6445159,Tests,,0
1.1.12,0.5967052,v2.0.0 🎉,,0
Merge pull request #182 from inlet/update-textures-on-animated-sprite,0.52119064,AnimatedSprite textures now only updates if actually changed.,Improve texture updates on AnimatedSprite,0
Only update textures when changed,0.6210823,AnimatedSprite textures now only updates if actually changed.,,0
Expose eventHandlers,0.71480924,"Expose eventHandlers, allowing you to create custom DisplayObject events ",Right now if you add custom events to DisplayObject they are hard to use.,1
Update FUNDING.yml,0.39420533,Update docs,,0
Create FUNDING.yml,0.30900124,  y: number;,,0
Merge pull request #177 from dangen-effy/patch-1,0.41648883,Update README and docs,Add white space on import object,0
Add white space on import object,0.303596,    ins.beginFill(props.color);,"Based on other ReactPIXI's example coding style, added white space.",0
Merge pull request #176 from inlet/dependabot/npm_and_yarn/handlebars-4.5.3,0.54329455,Remove docz ready for release by @baseten in https://github.com/pixijs/pixi-react/pull/360,Bump handlebars from 4.1.2 to 4.5.3,0
Bump handlebars from 4.1.2 to 4.5.3,0.3265744,Upgrade npm modules,Bumps handlebars from 4.1.2 to 4.5.3. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
Add Slack to docs,0.3712557,Update docs,,0
Prettier,0.41690832,Improved,,0
1.1.11,0.56815225,v2.0.0 🎉,,0
Merge pull request #171 from ascorbic/patch-1,0.41657722,fix doc deployment by @Zyie in https://github.com/pixijs/pixi-react/pull/390,FIx Parcel bundler support,0
FIx Parcel bundler support,0.88078064,Support for Parcel bundler,Parcel doesn't like the syntax for the require statement. This version does work though.,1
Fix serialize-javascript vulnerability,0.2849662,Security warning npm module esm.,,0
1.1.10,0.5896559,v2.0.0 🎉,,0
Merge pull request #168 from paolotozzo/text-as-texture,0.44199935,Support for prop isSprite on Text component to render it as a texture and speed up performance. thanks @paolotozzo,Text as texture,0
Add option isSprite to render text as a sprite with it as a main texture,0.6193376,Support for prop isSprite on Text component to render it as a texture and speed up performance. thanks @paolotozzo,,0
1.1.9,0.5649363,v2.0.0 🎉,,0
Merge pull request #162 from ximing/master,0.36329103,Remove docz ready for release by @baseten in https://github.com/pixijs/pixi-react/pull/360,Fix missing property preventRedraw in index.d.ts,0
Merge pull request #161 from threehams/patch-1,0.41762403,Upgrade React Reconciler (new API),Fix syntax error in index.d.ts,0
Fix missing property preventRedraw in index.d.ts,0.5245981,<Graphics preventRedraw={true} />,,0
Merge pull request #1 from inlet/master,0.36319074,Upgrade React Reconciler (new API),merge upstream,0
Fix syntax error in index.d.ts,0.5434181,Fix typo in Text.mdx by @PabloLION in https://github.com/pixijs/pixi-react/pull/434,"> was unclosed, let's close it.",0
1.1.8,0.5883945,v2.0.0 🎉,,0
Merge pull request #159 from paolotozzo/with-filters-ts,0.48850116,"Filter Wrapper support, thanks to @paolotozzo",withFilters is missing in typings.d.ts #158,0
withFilters is missing in typings.d.ts #158,0.71453774,withFilters to type definition,,1
1.1.7,0.5778152,v2.0.0 🎉,,0
Merge pull request #157 from inlet/fix-react-reconciler-dep-in-typing,0.73317224,Upgrade React Reconciler (new API),Include reconciler interface,1
Include reconciler interface,0.7212912,Include Reconciler type in type definition. ,,1
1.1.6,0.61086243,v2.0.0 🎉,,0
Merge pull request #154 from paolotozzo/bundle-size,0.5464053,Optimize bundle size,Fix issue with bundle size,0
Fix issue with bundle size,0.78980714,Optimize bundle size,,1
1.1.5,0.520658,v2.0.0 🎉,,0
Lint files,0.5812648,Fix linting,,0
Merge pull request #153 from paolotozzo/filters,0.50164527,"Filter Wrapper support, thanks to @paolotozzo",implement filter wrapper for components,0
implement filter wrapper for components,0.70220006,"Filter Wrapper support, thanks to @paolotozzo",,1
1.1.4,0.63636804,v2.0.0 🎉,,0
Merge pull request #152 from paolotozzo/graphics-redraw,0.4303321,The draw prop now accepts a function to redraw that is part of the ,add property preventRedrawn to PIXI.Graphics,0
add property preventRedrawn to PIXI.Graphics,0.6663704,Add preventRedraw prop to Graphics:,,0
1.1.3,0.64367837,v2.0.0 🎉,,0
Merge pull request #151 from paolotozzo/fix-animated-sprite,0.4488512,Fix typings for sprite with children by @Hogar in https://github.com/pixijs/pixi-react/pull/409,Fix animated sprite,0
fix issue with updating animated sprite texture,0.78446364,AnimatedSprite textures now only updates if actually changed.,,1
Merge remote-tracking branch 'upstream/master',0.31450224,Add check for master branch prerelease script by @baseten in https://github.com/pixijs/pixi-react/pull/400,,0
1.1.0,0.6762836,v2.0.0 🎉,,0
Add PIXI.AnimatedSprite support (http://pixijs.download/release/docs/PIXI.AnimatedSprite.html),0.7239894,import { Graphics } from 'pixi.js';,,1
1.1.2,0.65330815,v2.0.0 🎉,,0
Merge pull request #144 from Mushus/bugfix/simple-mesh-types,0.44497484,docz (added a temporary fix to make the build pass),Fix SimpleMesh types,0
Merge pull request #146 from pengx17/missing-sprite-ts-anchor,0.52798283,Fix typings for sprite with children by @Hogar in https://github.com/pixijs/pixi-react/pull/409,ts: missing pointlike for sprite's Anchor prop,0
missing pointlike ts def for sprite,0.5041924,Type defs for Sprite and SimpleMesh,,0
Fix SimpleMesh types,0.65417904,Type defs for Sprite and SimpleMesh,,0
1.1.1,0.48974973,v2.0.0 🎉,,0
Merge pull request #142 from RodrigoHamuy/DevTools-version,0.47376823,"Now the devtools will be injected once, this prevents warning errors or duplicate injections.",Change: Inject React-DOM version to React DevTools,0
Change: Inject React-DOM version to React DevTools,0.8341354,DevTools React DOM version.,,1
Merge pull request #137 from paolotozzo/animated-sprites,0.4053306,Update repo structure by @baseten in https://github.com/pixijs/pixi-react/pull/363,Add PIXI.AnimatedSprite support,0
Merge pull request #136 from inlet/dependabot/npm_and_yarn/eslint-utils-1.4.2,0.5414764,ESLint config,Bump eslint-utils from 1.4.0 to 1.4.2,0
Bump eslint-utils from 1.4.0 to 1.4.2,0.6974804,ESLint config,Bumps eslint-utils from 1.4.0 to 1.4.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
1.0.4,0.68482023,v2.0.0 🎉,,0
Add enabled flag to useTick type def,0.8880829,Add enabled flag to useTick type definition.,,1
Add donate button 🙏,0.38206685,Add contribution files,,0
Delete docs before building docs,0.44037598,Update docs,,0
Remove docs from repo,0.47608212,Update docs,,0
1.0.3,0.69453055,v2.0.0 🎉,,0
Add applyDefaultProps to type def,0.8385566,Add applyDefaultProps to type definition and update docs,,1
Lint,0.5812701,Fix linting,,0
1.0.2,0.7405313,v2.0.0 🎉,,1
Merge pull request #133 from RodrigoHamuy/expose-applyDefaultProps,0.58020455,Add applyDefaultProps to type definition and update docs,Expose applyDefaultProps,0
Expose applyDefaultProps,0.81747305,Expose applyDefaultProps  for Custom Components.,,1
1.0.1,0.65076673,v2.0.0 🎉,,0
Update peer dep,0.559703,Peer dependencies are now accepting minor and patch versions.,,0
1.0.0,0.64200777,v2.0.0 🎉,,0
Update type defs,0.63081926,Updated type definitions,,0
"Update tests, use @testing-library/react to test hooks",0.90505666,@testing-library/react for testing hooks correctly,,1
Upgrade modules and use alpha reconciler,0.65423006,Upgrade modules (including new React Reconciler),,0
Use latest node,0.49542442,Support latest NodeJS,,0
Support source and video props,0.723048,source and video props on DisplayObjects like <Sprite />,,1
Merge pull request #124 from fabienjuif/patch-1,0.44081098,fix doc deployment by @Zyie in https://github.com/pixijs/pixi-react/pull/390,:memo: update v4 links and logo to v5,0
:memo: badges and mdx version,0.33336148,Update README and docs,,0
:memo: update v4 links and logo to v5,0.43008193,Update README and docs,,0
Cleanup TS definitions,0.49214977,Typescript Definitions,,0
Merge pull request #116 from fabienjuif/pixiv5,0.55870044,Support pixi.js v5,:arrow_up: pixi v5,0
:label: typescript,0.6025104,Typescript Typings,,0
Merge pull request #119 from inlet/dependabot/npm_and_yarn/lodash-4.17.13,0.5224283,Upgrade React Reconciler (new API),Bump lodash from 4.17.11 to 4.17.13,0
Bump lodash from 4.17.11 to 4.17.13,0.5639732,Remove lodash and use lodash submodules instead,Bumps lodash from 4.17.11 to 4.17.13. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
:white_check_mark: simple rope works,0.32932353,Fix linting,,0
:heavy_minus_sign: pixi.js-legacy,0.7424935,npm install pixi.js-legacy,,1
:memo: docs,0.6406893,Docs,,0
:boom: use pixi.js-legacy,0.8494419,Fully supports pixi.js v5!,,1
:bug: fix docz example that was in errors,0.6753584,docz (added a temporary fix to make the build pass),,0
:recycle: remove some test.skip,0.34324467,Only auto test and build on prepack,,0
:recycle: PIXI.Point.copy is renamed copyFrom,0.4281919,"You can now provide a config object in a PixiComponent to control the the reconciliation behaviour, see:",,0
:wrench: move jest-webgl-canvas-mock before bootstraping,0.63413644,Remove canvas-prebuilt and support new jest environment,,0
:heavy_plus_sign: add jest-webgl-canvas-mock for tests (mock WebGL),0.7183651,Jest webGL support,,1
:bug: build works by remove pixi.js-legacy,0.80226445,npm install pixi.js-legacy,,1
:arrow_up: pixi v5,0.5238557,Now compatible with PIXI v5.3+.,,0
Merge pull request #114 from inlet/update-docs,0.47314334,Update README and docs,Add example to docs,0
Add example to docs,0.46988237,Update docs,,0
0.7.1,0.6068709,v2.0.0 🎉,,0
Merge pull request #112 from inlet/patch/react-scheduler,0.62496513,Upgrade React Reconciler (new API),Revert reconciler,0
"Revert to last stable reconciler, new reconciler is in alpha wait till stable",0.6032753,"React Reconciler works again, wait for the alpha package react-reconciler to become stable.",,0
Use the alpha reconciler to support latest React,0.8252228,Support newest React version. (react-reconciler),,1
Add Netlify config,0.45764616,Update configs,,0
Build docs,0.5855104,Update docs,,0
Update docz,0.99999994,Update Docz,,1
Use npm-scripts prepare,0.5662458,Add postinstall.js to npm files and move replace-in-file to deps,,0
0.7.0,0.6214151,v2.0.0 🎉,,0
Merge pull request #110 from inlet/upgrade-reconciler,0.54834616,Upgrade React Reconciler (new API),Upgrade reconciler,0
Use node:lts docker for CI,0.40455163,Do not create builds on CI,,0
Update rollup,0.6547572,Rollup config,,0
Update modules and use the new React reconciler,0.9443147,Upgrade modules (including new React Reconciler),,1
Update yarn lock,0.36559552,Update configs,,0
0.6.0,0.6333318,v2.0.0 🎉,,0
Merge pull request #109 from rluncasu/master,0.32564658,Update README and docs,switching from canvas prebuilt to canvas & forcing newer jsdom,0
switching from canvas prebuilt to canvas & forcing newer jsdom,0.71146834,Forcing a newer jsdom,,1
Merge pull request #107 from inlet/dependabot/npm_and_yarn/js-yaml-3.13.1,0.5566703,fix doc deployment by @Zyie in https://github.com/pixijs/pixi-react/pull/390,Bump js-yaml from 3.12.0 to 3.13.1,0
Bump js-yaml from 3.12.0 to 3.13.1,0.43229616,Upgrade npm modules,Bumps js-yaml from 3.12.0 to 3.13.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #106 from inlet/dependabot/npm_and_yarn/handlebars-4.1.2,0.5357753,Remove docz ready for release by @baseten in https://github.com/pixijs/pixi-react/pull/360,Bump handlebars from 4.1.0 to 4.1.2,0
Bump handlebars from 4.1.0 to 4.1.2,0.31169385,Update README and docs,Bumps handlebars from 4.1.0 to 4.1.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
0.5.11,0.58767813,v2.0.0 🎉,,0
Merge pull request #105 from EloB/feature/improved-events,0.4601149,Update Interaction Event types for pixi v6,Improved events handling,0
Cache listeners,0.4731602,Performance for adding/removing event listeners.,,0
Added test,0.5544967,Tests,,0
Improved events handling,0.7136029,Support interaction events,,1
0.5.10,0.5521394,v2.0.0 🎉,,0
Merge pull request #104 from wtgtybhertgeghgtwtg/use-options-view,0.35523584,docz (added a temporary fix to make the build pass),Allow PIXI.Application instance to use options.view.,0
do not format unrelated tests,0.4530466,Update tests,,0
add options.view test,0.48496583,Provide options.view to Stage props.,,0
use view from options,0.48015726,Provide options.view to Stage props.,,0
0.5.9,0.45727202,v2.0.0 🎉,,0
Merge pull request #101 from mattjennings/suspense,0.34589556,Upgrade React Reconciler (new API),Support React Suspense,0
suspense tests,0.5750594,Tests,,0
safer check for existing visible prop,0.521842,Prop is not undefined?,,0
maintain visible prop on unhideInstance,0.5066581,Prop is not undefined?,,0
use visible property instead of alpha,0.40719742,Graphics preventDefault prop.,,0
implement hideInstance and unhideInstance,0.35788888,Graphics preventDefault prop.,,0
0.5.8,0.51272875,v2.0.0 🎉,,0
Fix props,0.7602442,Applying props,,1
Merge pull request #99 from zmike/master,0.3679046,Add check for master branch prerelease script by @baseten in https://github.com/pixijs/pixi-react/pull/400,expose 'crossorigin' property of Texture.fromImage,0
expose 'crossorigin' property of Texture.fromImage,0.8193104,"Support crossorigin for Texture images, example:",,1
0.5.7,0.46515787,v2.0.0 🎉,,0
Make PointLike type more strict,1.0000002,Make PointLike type more strict,,1
Use yarn explicitly to prevent inconsistency so docz can build again.,0.59351146,docz (added a temporary fix to make the build pass),,0
Ignore docz cache,0.5820546,Update Docz,,0
Remove docz cache,0.5698965,Update Docz,,0
Merge pull request #93 from miracle2k/patch-1,0.3646586,docz (added a temporary fix to make the build pass),Clarify renderOnComponentChange documentation.,0
0.5.6,0.50667,v2.0.0 🎉,,0
Merge pull request #95 from inlet/fix-types,0.42233786,Updated type definitions,Fix types,0
Add comments to support in-code suggestions and type feedback,0.70642334,Add comments to type declaration to support in-code type suggestions.,,1
Make <Text anchor> a PointLike type.,0.71642613,Text component anchor prop is now a PointLike type.,,1
Clarify renderOnComponentChange documentation.,0.64476657,Improved rendering stage when renderOnComponentChange is set to true,,0
0.5.5,0.34406596,v2.0.0 🎉,,0
Merge pull request #92 from inlet/type-def-for-hoc,0.52903926,Typings for HOC withPixiApp,Fix withPixiApp HOC,0
Fix withPixiApp HOC,0.6740711,Typings for HOC withPixiApp,,0
0.5.4,0.53362113,v2.0.0 🎉,,0
Merge pull request #89 from EloB/feature/improved-tick,0.41655356,Enable the useTick hook with a second argument:,Added disabled to useTick,0
Fix useTick with enabled state,0.79778564,Add enabled flag to useTick type definition.,,1
Merge branch 'feature/improved-tick' of https://github.com/EloB/react-pixi into EloB-feature/improved-tick,0.70346725,Fix borked versions by @baseten in https://github.com/pixijs/pixi-react/pull/397,,1
Added disable and performance boost to useTick,0.7399876,Add enabled flag to useTick type definition.,,1
0.5.3,0.59165317,v2.0.0 🎉,,0
Update yarn.lock via yarn import,0.3192533,Update npm modules,,0
Merge pull request #88 from inlet/fix-double-events,0.40663543,Upgrade React Reconciler (new API),Fix double events,0
Fix filter props,0.64786243,Applying props,,0
Split up context tests,0.4099247,Update tests,,0
Enable all tests,0.55180115,Update tests,,0
"Add package-lock.json, fixes #86",0.4814482,Remove docz ready for release by @baseten in https://github.com/pixijs/pixi-react/pull/360,,0
0.5.2,0.64289296,v2.0.0 🎉,,0
Merge pull request #85 from EloB/feature/optimze-applyDefaultProps,0.5628827,"Change the applyDefaultProps behaviour, fixes #235 ",Optimzed applyDefaultProps,0
Merge pull request #84 from EloB/feature/optimize-isFunction,0.3815028,"Performance fixes, thanks to @EloB ",Optimzed isFunction,0
Optimzed applyDefaultProps,0.64243793,Add applyDefaultProps to type definition and update docs,,0
Optimzed isFunction,0.25380263,Type definition for withFilters,,0
0.5.1,0.633674,v2.0.0 🎉,,0
"Update type definition, add Context. Fixes #83",0.64078665,"Add Context types AppContext, AppProvider and AppConsumer to type declaration file.",,0
0.5.0,0.57065374,v2.0.0 🎉,,0
Merge pull request #80 from inlet/update-react-reconciler,0.7382217,Upgrade React Reconciler (new API),Update to React v16.8.0,1
Add scheduler to deps,0.34409648,Add postinstall.js to npm files and move replace-in-file to deps,,0
Add additional hostconfig methods,0.56677455,Implement the prepareUpdate hook of the reconciler hostconfig.,,0
Update modules to use latest stable React,0.89567566,Update modules to latest (incl. React v17.0.1),,1
0.4.4,0.53164816,v2.0.0 🎉,,0
Merge pull request #79 from inlet/update-usetick-hook,0.53719664,import { useTick } from '@inlet/react-pixi',Make useTick state aware,0
Update modules with new reconciler,0.7074151,Upgrade modules (including new React Reconciler),,1
Hook useTick now in sync with component state,0.8543759,Hook useTick is now state aware!,,1
Remove runner from Wallaby config to use default node,0.55804086,Wallaby config using new format,,0
Fix README,0.6741551,Update README and docs,,0
Merge pull request #75 from juwoni/master,0.36978003,fix doc deployment by @Zyie in https://github.com/pixijs/pixi-react/pull/390,fix spelling mistakes in readme.,0
fix spelling mistakes in readme.,0.60533667,Update README and docs,,0
0.4.3,0.6232425,v2.0.0 🎉,,0
Merge pull request #74 from inlet/update-type-def-pointlikes,0.43330908,PointLike props types,Support point-like (observable)point values,0
Support number[] as (Observable)Point values in JSX,0.62915415,"Typescript support for (observable)points, now supports Array-like syntax, example:",,0
Merge pull request #73 from baco16g/feature/fix_README,0.44999266,Update README and docs,docs: There is a typo in the imported module name,0
docs: There is a typo in the imported module name,0.4674337,"Update imports, works in Parcel now",,0
Update test,0.91557336,Update tests,,1
0.4.2,0.6570132,v2.0.0 🎉,,0
Merge pull request #61 from EloB/patch-1,0.40188158,Update README and docs,Expose Context,0
Merge branch 'master' into patch-1,0.40921196,Add check for master branch prerelease script by @baseten in https://github.com/pixijs/pixi-react/pull/400,,0
0.4.1,0.65337265,v2.0.0 🎉,,0
Merge pull request #69 from inlet/add-hooks-to-type-def,0.48720318,Type def for hooks,Add hooks to type def,0
Add hooks to type def,0.8999193,Type def for hooks,,1
Merge pull request #68 from inlet/update-docs,0.47386172,Update README and docs,Update docs,0
0.4.0,0.66291475,v2.0.0 🎉,,0
Merge pull request #65 from inlet/react-16.7-hooks,0.68907106,Update to React 16.7. Now with hooks!,React 16.7 hooks,0
Expose hooks,0.6062699,Type def for hooks,,0
Add useApp,0.6133771,      { app => },,0
Update circle node,0.4134569,Versioned cache for CircleCI,,0
Add hook useTick,0.85361934,Enable the useTick hook with a second argument:,,1
Add test to use useContext,0.54221964,Expose AppContext,,0
Update react reconciler to use the new hooks API,0.8691039,Upgrade React Reconciler (new API),,1
Merge pull request #62 from dschu-lab/master,0.38000518,Update repo structure by @baseten in https://github.com/pixijs/pixi-react/pull/363,🐞 Fixed wrong lifecycle method name,0
🐞 Fixed wrong lifecycle method name,0.3574479,"Change the applyDefaultProps behaviour, fixes #235 "," componenDidMount -> componentDidMount Used ES6 arrow function, since it doesn't create a new context. Therefore, this.setState can be used without binding this inside class constructor",0
Changed name to AppContext,0.68489504,"Add Context types AppContext, AppProvider and AppConsumer to type declaration file.",,0
Expose Context,0.65633637,Expose AppContext,See more info about why here: https://github.com/inlet/react-pixi/issues/49#issuecomment-440015380,0
0.3.0,0.65739137,v2.0.0 🎉,,0
Merge pull request #57 from inlet/update-to-react-16.6,0.6599583,Upgrade React Reconciler (new API),Update to React 16.6,0
Update new yarn lock,0.35678065,Update configs,,0
Update modules to meet the new react reconciler,0.9533324,Upgrade modules (including new React Reconciler),,1
0.2.0,0.71936387,v2.0.0 🎉,,1
Merge pull request #50 from inlet/generic-pixiapp-context,0.49754426,import { withPixiApp } from '@inlet/react-pixi',Make PIXI.Application context more generic,0
Add tests for passing down the PIXI.Application in render(),0.5471872,This minor release has breaking changes for accessing the PIXI.Application through render prop. ,,0
Expose the AppProvider and AppConsumer,0.7186724,Use AppProvider and AppConsumer in custom render(),,1
Use AppProvider in Stage,0.6271478,Use AppProvider and AppConsumer in custom render(),,0
Implement App Provider and Consumer,0.57680535,Fix: rename Provider to AppConsumer.,,0
Update wallaby config,0.8295069,Wallaby config using new format,,1
Upgrade modules,0.89336765,Update modules,,1
0.1.7,0.59129,v2.0.0 🎉,,0
Merge pull request #48 from inlet/update-type-def-for-stage,0.4920841,import { Stage } from '@inlet/react-pixi/legacy';,Update type definition to support Canvas attributes.,0
Fix #47,0.45240328,docz (added a temporary fix to make the build pass),,0
0.1.6,0.6060474,v2.0.0 🎉,,0
Merge pull request #46 from inlet/update-types,0.46047384,Upgrade React Reconciler (new API),Support refs in definition file,0
Support refs in definition file,0.36400074,Ref's in custom components (PixiComponent):,,0
0.1.5,0.46279043,v2.0.0 🎉,,0
Merge pull request #43 from inlet/build-formats,0.40352625,Build outputs:,Create new output formats,0
Merge pull request #45 from inlet/update-types,0.45284444,Upgrade React Reconciler (new API),Update type definition,0
Add interaction event prop,0.71226645,Support interaction events,,1
Update type definition. More support and include interaction events,0.734991,Update Interaction Event types for pixi v6,,1
Build docz,0.6818586,docz (added a temporary fix to make the build pass),,0
Update docz README,0.8476228,Update Docz,,1
"Export cjs, module and umd",0.50939465,cjs (node),,0
Update rollup config,0.8875604,Rollup config,,1
Do not build on CI,0.8978939,Do not create builds on CI,,1
Create new output formats,0.33716863,Wallaby config using new format,,0
Merge pull request #42 from inlet/update-modules,0.4918918,Upgrade modules (including new React Reconciler),Upgrade node modules,0
Merge pull request #41 from inlet/note-graphics-clear,0.41626728,Upgrade React Reconciler (new API),Note graphics clear,0
Update docs for Graphics,0.64143115,Update docs,,0
0.1.4,0.59932065,v2.0.0 🎉,,0
0.1.3,0.62494564,v2.0.0 🎉,,0
Merge pull request #32 from EloB/patch-1,0.40016922,Upgrade React Reconciler (new API),Make Stage raf dynamic,0
Added test for stage raf toggle,0.5793966,Make Stage RAF dynamic,,0
Make raf dynamic,0.7353979,Make Stage RAF dynamic,,1
0.1.2,0.6652093,v2.0.0 🎉,,0
Merge pull request #31 from inlet/fix-cursor-prop,0.39962196,Default cursor is null,Fix cursor prop,0
Update snapshot for display object props,0.5377562,Applying props,,0
Hotfix for applying default prop,0.64480865,Prop has a default value?,,0
Set default prop for cursor to null,0.7232551,Default cursor is null,,1
Update Circle,0.50913894,CircleCI,,0
Create CNAME,0.32750106,CDN Links,,0
0.1.1,0.6015075,v2.0.0 🎉,,0
Merge pull request #30 from inlet/update-modules,0.47367433,Upgrade modules (including new React Reconciler),Update modules,0
Update Stage example,0.51121926,Catch errors in Stage,,0
Update babel,1.0000002,Update Babel,,1
Use node 10,0.6196691,Support latest NodeJS,,0
Upgrade modules with babel,0.7902461,Update Babel,,1
Merge pull request #25 from StudioASC/master,0.348306,Upgrade React Reconciler (new API),fix typings in render(),0
fix render() param typings,0.62292707,render() {,"now you can function as param: render( str => , app.stage)",0
Merge pull request #2 from inlet/master,0.38248903,Upgrade React Reconciler (new API),sync from inlet/react-pixi confirm,0
Merge pull request #22 from inlet/update-ts-def,0.5234931,Upgrade React Reconciler (new API),Update Typescript Definition,0
Merge pull request #23 from StudioASC/kiochan-patch,0.40303195,fix doc deployment by @Zyie in https://github.com/pixijs/pixi-react/pull/390,little patch for the typings of render(),0
Merge pull request #1 from StudioASC/kiochan-patch,0.37143427,fix doc deployment by @Zyie in https://github.com/pixijs/pixi-react/pull/390,confirm merge,0
Merge branch 'update-ts-def' into kiochan-patch,0.41841567,Update repo structure by @baseten in https://github.com/pixijs/pixi-react/pull/363,,0
typings potential fix for PixiReact.render(),0.6462943,This minor release has breaking changes for accessing the PIXI.Application through render prop. ,,0
First argument of render() expects a React.Component instead of a PIXI instance,0.7809261,React-Pixi:,,1
Delete CNAME,0.2511613,CDN Links,,0
Merge pull request #21 from inlet/implement-docz,0.42171204,Upgrade React Reconciler (new API),Implement docz,0
Do not lint docs,0.5365873,Fix linting,,0
Generate docs to docs/,0.46483457,Update docs,,0
Add Stage to docz,0.5605372,"<Stage className=""stage"" />",,0
Add components to docz,0.58160657,Add additional components,,0
