Index,Message,Description,Message Abstract,Description Abstract
212,Update CHANGELOG.md,,Update CHANGELOG.md,
213,Bump axios from 0.19.0 to 0.21.1,Bumps axios from 0.19.0 to 0.21.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump axios from 0.19.0 to 0.21.1,Bumps axios from 0.19.0 to 0.21.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
214,       set lastPushed when executing the delayed enqueue closure not before (#951),,module,
215,Update CHANGELOG.md,,Update CHANGELOG.md,
216,Considering queue config parameter 'after_commit' (#948),,Considering queue config parameter 'after_commit' (#948),
217,Update CHANGELOG.md,,Update CHANGELOG.md,
218,compile,,compile,
219,Update phpunit.xml.dist,,Update phpunit.xml.dist,
220,Bump ini from 1.3.5 to 1.3.7,Bumps ini from 1.3.5 to 1.3.7. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump ini from 1.3.5 to 1.3.7,Bumps ini from 1.3.5 to 1.3.7. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
221,Fix missing tag existence in payload (#945),"Existence check was missing for payload tags. If there is no tag in the payload, job is not displayed.",Fix missing tag existence in payload (#945),"Existence check was missing for payload tags. If there is no tag in the payload, job is not displayed."
222,Update CHANGELOG.md,,Update CHANGELOG.md,
223,Merge pull request #942 from laravel/dependabot/npm_and_yarn/highlight.js-10.4.1,Bump highlight.js from 10.1.2 to 10.4.1,Merge pull request #942 from laravel/dependabot/npm_and_yarn/highlight.js-10.4.1,Bump highlight.js from 10.1.2 to 10.4.1
224,Bump highlight.js from 10.1.2 to 10.4.1,Bumps highlight.js from 10.1.2 to 10.4.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump highlight.js from 10.1.2 to 10.4.1,Bumps highlight.js from 10.1.2 to 10.4.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
225,   use enqueueUsing when pushing delayed jobs (#939),,use enqueueUsing when pushing delayed jobs (#939),
226,Update CHANGELOG.md,,Update CHANGELOG.md,
227,Merge branch 'metrics-proposal' into 5.x,,Merge branch 'metrics-proposal' into 5.x,
228,formatting,,formatting,
229,Fix for edge cases when locks aren't released,"Because the scheduler had the same amount of time, you can have a race condition that lock isn't over yet.",Fix for edge cases when locks aren't released,"Because the scheduler had the same amount of time, you can have a race condition that lock isn't over yet."
230,Option to set custom snapshot locking time,"This way you can schedule snapshots every minute, every two minutes and set the locking time the same so they can be stored and shown in the horizon dashboard.",Option to set custom snapshot locking time,"This way you can schedule snapshots every minute, every two minutes and set the locking time the same so they can be stored and shown in the horizon dashboard."
231,Bump highlight.js from 9.14.2 to 10.1.2 (#932),Bumps highlight.js from 9.14.2 to 10.1.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,Bump highlight.js from 9.14.2 to 10.1.2 (#932),Bumps highlight.js from 9.14.2 to 10.1.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
232,Update CHANGELOG.md,,Update CHANGELOG.md,
233,compile,,compile,
234,formatting,,formatting,
235,fix test + added one for new status check,,fix test + added one for new status check,
236,Only be paused if everything is paused,,Only be paused if everything is paused,
237,Show paused status on every master,,Show paused status on every master,
238,   accept array format for exponential backoff (#926),,accept array format for exponential backoff (#926),
239,compile,,compile,
240,Update dependencies,,Update dependencies,
241,Update CHANGELOG.md,,Update CHANGELOG.md,
242,Merge pull request #921 from daniel-g-wood/add-tag-placeholder,Update 'New Tag' placeholder to reflect location of models in Framework 8.x,Merge pull request #921 from daniel-g-wood/add-tag-placeholder,Update 'New Tag' placeholder to reflect location of models in Framework 8.x
243,Update 'New Tag' placeholder to reflect location of models in Framework 8.x,,Update 'New Tag' placeholder to reflect location of models in Framework 8.x,
244,Improve wording of error message (#918),See discussion outcome in https://github.com/laravel/horizon/pull/914#issuecomment-717254110,Improve wording of error message (#918),See discussion outcome in link
245,Merge pull request #917 from mmachatschek/support_php8,[5.x] Support PHP 8,Merge pull request #917 from mmachatschek/support_php8,[5.x] Support PHP 8
246,Support PHP 8,use redis module,Support PHP 8,use redis module
247,Update .gitattributes,,Update .gitattributes,
248,[5.x] Add commands to pause and continue supervisors (#914),  [5.x] Add commands to pause and continue supervisors   Allow both full and short supervisor names ,[5.x] Add commands to pause and continue supervisors (#914),[5.x] Add commands to pause and continue supervisors Allow both full and short supervisor names
249,compile assets,,compile assets,
250,fix balance false display on dashboard,,fix balance false display on dashboard,
251,compile,,compile,
252,Update CHANGELOG.md,,Update CHANGELOG.md,
253,Merge pull request #912 from CharbelJ/patch-4,Update CompletedJobsController.php,Merge pull request #912 from CharbelJ/patch-4,Update CompletedJobsController.php
254,Update CompletedJobsController.php,,Update CompletedJobsController.php,
255,alpha ordering,,alpha ordering,
256,Update layout.blade.php,,Update layout.blade.php,
257,Add maintenance notice on dashboard,,Add maintenance notice on dashboard,
258,Merge pull request #910 from CharbelJ/patch-4,Update CompletedJobsController.php,Merge pull request #910 from CharbelJ/patch-4,Update CompletedJobsController.php
259,Merge branch 'fix_memory_config' into 5.x,,Merge branch 'fix_memory_config' into 5.x,
260,formatting,,formatting,
261,[5.x] Add missing force option to horizon:clear (#909),  [5.x] Add missing force option to horizon:clear   Update ClearCommand.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[5.x] Add missing force option to horizon:clear (#909),[5.x] Add missing force option to horizon:clear Update ClearCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com
262,Update CompletedJobsController.php,"This controller gets completed jobs, we should get the total completed jobs and not recent jobs",Update CompletedJobsController.php,"This controller gets completed jobs, we should get the total completed jobs and not recent jobs"
263,[5.x] Fix delayed until on pending jobs screen (#907),,[5.x] Fix delayed until on pending jobs screen (#907),
264,[5.x] Fix misleading memory limit config,,[5.x] Fix misleading memory limit config,
265,compile,,compile,
266,Update CHANGELOG.md,,Update CHANGELOG.md,
267,Merge pull request #905 from pataar/patch-1,[5.x] Update the badges to use shields.io,Merge pull request #905 from pataar/patch-1,[5.x] Update the badges to use shields.io
268,[5.x] Update the badges to use shields.io,,[5.x] Update the badges to use shields.io,
269,[5.x] Add secs to y-axis ticks' for clarity (#903),"Since the line chart's y-axis shows ticks without units, this could help clarify that it's in seconds.",[5.x] Add secs to y-axis ticks' for clarity (#903),"Since the line chart's y-axis shows ticks without units, this could help clarify that it's in seconds."
270,"Revert ""Add secs to y-axis ticks' for clarity (#900)"" (#902)",This reverts commit 00afa8f0df0624662caf7198c76f3dae330b6f61.,"Revert ""Add secs to y-axis ticks' for clarity (#900)"" (#902)",This reverts commit 00afa8f0df0624662caf7198c76f3dae330b6f61.
271,Add secs to y-axis ticks' for clarity (#900),,Add secs to y-axis ticks' for clarity (#900),
272,Update CHANGELOG.md,,Update CHANGELOG.md,
273,Add horizon:forget command to delete a failed job (#896),,Add horizon:forget command to delete a failed job (#896),
274,fix check deleting failed job is actually failed (#894),,fix check deleting failed job is actually failed (#894),
275,Update CHANGELOG.md,,Update CHANGELOG.md,
276,Merge branch 'clearqueue_command' into 5.x,,Merge branch 'clearqueue_command' into 5.x,
277,formatting,,formatting,
278,fix styleci,,fix styleci,
279,Add Horizon command to clear queue,,Add Horizon command to clear queue,
280,compile assets,,compile assets,
281,add ability to see if a failed job is retried and/or a retry,,add ability to see if a failed job is retried and/or a retry,
282,  rename variable to match route,,rename variable to match route,
283,Update CHANGELOG.md,,Update CHANGELOG.md,
284,[5.x] Update upgrade guide (#885),  Update upgrade guide   Update   Update   Update UPGRADE.md   Co-authored-by: Taylor Otwell taylor@laravel.com,[5.x] Update upgrade guide (#885),Update upgrade guide Update Update Update UPGRADE.md Co-authored-by: Taylor Otwell taylor@laravel.com
285,wip,,wip,
286,Update CHANGELOG.md,,Update CHANGELOG.md,
287,Update CHANGELOG.md,,Update CHANGELOG.md,
288,Update CHANGELOG.md,,Update CHANGELOG.md,
289,Merge branch '4.x' into master,Conflicts: tests/Feature/AddSupervisorTest.php tests/Feature/MetricsTest.php tests/Feature/SupervisorTest.php,Merge branch '4.x' into master,Conflicts: tests/Feature/AddSupervisorTest.php tests/Feature/MetricsTest.php tests/Feature/SupervisorTest.php
290,Improve assertions (#884),,Improve assertions (#884),
291,[5.0] Check if parent is still running (#881),  check if parent is still running   Update SupervisorCommand.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[5.0] Check if parent is still running (#881),check if parent is still running Update SupervisorCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com
292,Update composer.json,,Update composer.json,
293,compile assets,,compile assets,
294,recompile,,recompile,
295,Add try/catch for failed-jobs (#880),,Add try/catch for failed-jobs (#880),
296,Merge branch '4.x' into master,Conflicts: CHANGELOG.md config/horizon.php public/app-dark.css public/app.css public/app.js public/mix-manifest.json,Merge branch '4.x' into master,Conflicts: CHANGELOG.md config/horizon.php public/app-dark.css public/app.css public/app.js public/mix-manifest.json
297,Update CHANGELOG.md,,Update CHANGELOG.md,
298,compile,,compile,
299,try...catch,,try...catch,
300,document nice (#877),,document nice (#877),
301,unhide horizon command (#878),,unhide horizon command (#878),
302,Apply fixes from StyleCI (#875),,Apply fixes from StyleCI (#875),
303,fix conflicts,,fix conflicts,
304,Merge branch '4.x' into master,,Merge branch '4.x' into master,
305,Update README.md,,Update README.md,
306,tweak ordre,,tweak ordre,
307,rename argument,,rename argument,
308,[5.x] Make autoscaling rate configurable (#874),  wip   wip   wip   wip   cooldown tests   wip   wip   wip   auto scaler tests   wip   wip ,[5.x] Make autoscaling rate configurable (#874),wip wip wip wip cooldown tests wip wip wip auto scaler tests wip wip
309,Merge branch 'master' into develop,,Merge branch 'master' into develop,
310,[5.x] Implement default environment (#869),  Implement default environment   Refactor defaults to higher level ,[5.x] Implement default environment (#869),Implement default environment Refactor defaults to higher level
311,Merge branch 'master' into develop,,Merge branch 'master' into develop,
312,Merge branch '4.x' into master,,Merge branch '4.x' into master,
313,Merge pull request #867 from laravel/dependabot/npm_and_yarn/elliptic-6.5.3,Bump elliptic from 6.5.2 to 6.5.3,Merge pull request #867 from laravel/dependabot/npm_and_yarn/elliptic-6.5.3,Bump elliptic from 6.5.2 to 6.5.3
314,Apply fixes from StyleCI (#868),,Apply fixes from StyleCI (#868),
315,Bump elliptic from 6.5.2 to 6.5.3,Bumps elliptic from 6.5.2 to 6.5.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump elliptic from 6.5.2 to 6.5.3,Bumps elliptic from 6.5.2 to 6.5.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
316,Merge pull request #863 from laravel/dependabot/npm_and_yarn/lodash-4.17.19,Bump lodash from 4.17.13 to 4.17.19,Merge pull request #863 from laravel/dependabot/npm_and_yarn/lodash-4.17.19,Bump lodash from 4.17.13 to 4.17.19
317,Bump lodash from 4.17.13 to 4.17.19,Bumps lodash from 4.17.13 to 4.17.19. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump lodash from 4.17.13 to 4.17.19,Bumps lodash from 4.17.13 to 4.17.19. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
318,Merge pull request #861 from laravel/driesvints-patch-1,Update tests.yml,Merge pull request #861 from laravel/driesvints-patch-1,Update tests.yml
319,Update tests.yml,,Update tests.yml,
320,[develop] Support worker max-time and max-jobs (#860),  suppor worker max-time and max-jobs   fix tests ,[develop] Support worker max-time and max-jobs (#860),suppor worker max-time and max-jobs fix tests
321,Merge pull request #847 from laravel/dependabot/npm_and_yarn/websocket-extensions-0.1.4,Bump websocket-extensions from 0.1.3 to 0.1.4,Merge pull request #847 from laravel/dependabot/npm_and_yarn/websocket-extensions-0.1.4,Bump websocket-extensions from 0.1.3 to 0.1.4
322,Bump websocket-extensions from 0.1.3 to 0.1.4,Bumps websocket-extensions from 0.1.3 to 0.1.4. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump websocket-extensions from 0.1.3 to 0.1.4,Bumps websocket-extensions from 0.1.3 to 0.1.4. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
323,[develop] Support batches (#844),Batch Support,[develop] Support batches (#844),Batch Support
324,Merge branch 'master' into develop,Conflicts: CHANGELOG.md,Merge branch 'master' into develop,Conflicts: CHANGELOG.md
325,Merge branch '4.x',Conflicts: CHANGELOG.md,Merge branch '4.x',Conflicts: CHANGELOG.md
326,Update CHANGELOG.md,,Update CHANGELOG.md,
327,Merge branch 'master' of https://github.com/laravel/horizon into develop,,Merge branch 'master' of link into develop,
328,fix test,,fix test,
329,Merge pull request #843 from themsaid/pr18619,[5.x] Merge tags from payload,Merge pull request #843 from themsaid/pr18619,[5.x] Merge tags from payload
330, merge tags from payload,,merge tags from payload,
331,Update composer.json,,Update composer.json,
332,drop ramsey/uuid 3.x,,drop ramsey/uuid 3.x,
333,Bump PHPUnit and PHP,,Bump PHPUnit and PHP,
334,Update branch alias and orchestra dependency,,Update branch alias and orchestra dependency,
335,Update CHANGELOG.md,,Update CHANGELOG.md,
336,Merge branch 'master' into develop,,Merge branch 'master' into develop,
337,Update CHANGELOG.md,,Update CHANGELOG.md,
338,formatting,,formatting,
339,formatting,,formatting,
340,drop php7.2,,drop php7.2,
341,fix tests,,fix tests,
342, allow setting workers name,,allow setting workers name,
343,update matrix,,update matrix,
344,   apply renaming to backoff and retryUntil,,apply renaming to backoff and retryUntil,
345,update composer.json,,update composer.json,
346,update changelog,,update changelog,
347,Merge pull request #839 from styxit/event-masterSupervisorDeploy,Trigger MasterSupervisorDeployed event,Merge pull request #839 from styxit/event-masterSupervisorDeploy,Trigger MasterSupervisorDeployed event
348,Trigger MasterSupervisorDeployed event,,Trigger MasterSupervisorDeployed event,
349,Merge pull request #836 from laravel/dependabot/npm_and_yarn/jquery-3.5.0,Bump jquery from 3.4.1 to 3.5.0,Merge pull request #836 from laravel/dependabot/npm_and_yarn/jquery-3.5.0,Bump jquery from 3.4.1 to 3.5.0
350,Bump jquery from 3.4.1 to 3.5.0,Bumps jquery from 3.4.1 to 3.5.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump jquery from 3.4.1 to 3.5.0,Bumps jquery from 3.4.1 to 3.5.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
351,Update CHANGELOG.md,,Update CHANGELOG.md,
352,Merge pull request #832 from CharbelJ/patch-3,Update PendingJobsController.php,Merge pull request #832 from CharbelJ/patch-3,Update PendingJobsController.php
353,Update PendingJobsController.php,Update docblock,Update PendingJobsController.php,Update docblock
354,Update PendingJobsController.php,Should this be countPending as it is in the PendingController and you would want to get the total number of pending jobs and not completed job,Update PendingJobsController.php,Should this be countPending as it is in the PendingController and you would want to get the total number of pending jobs and not completed job
355,Merge branch '4.x',Conflicts: CHANGELOG.md composer.json,Merge branch '4.x',Conflicts: CHANGELOG.md composer.json
356,Update CHANGELOG.md,,Update CHANGELOG.md,
357,Merge pull request #831 from themsaid/pr15030,[4.x] Revert #820,Merge pull request #831 from themsaid/pr15030,[4.x] Revert #820
358,Merge pull request #830 from CharbelJ/patch-2,Update RedisJobRepository.php,Merge pull request #830 from CharbelJ/patch-2,Update RedisJobRepository.php
359,revert breaking PR,,revert breaking PR,
360,Update RedisJobRepository.php,Update docblock to match method name,Update RedisJobRepository.php,Update docblock to match method name
361,Update CHANGELOG.md,,Update CHANGELOG.md,
362,formatting,,formatting,
363,Merge branch 'H/rafalglowacz/horizon-purge-killing-processes-of-other-instances' of https://github.com/rafalglowacz/horizon into rafalglowacz-H/rafalglowacz/horizon-purge-killing-processes-of-other-instances,,Merge branch 'H/rafalglowacz/horizon-purge-killing-processes-of-other-instances' of link into rafalglowacz-H/rafalglowacz/horizon-purge-killing-processes-of-other-instances,
364,Update tests.yml,,Update tests.yml,
365,Apply fixes from StyleCI (#827),,Apply fixes from StyleCI (#827),
366,Merge pull request #826 from browner12/carbon,[5.x] Switch from Chronos to Carbon,Merge pull request #826 from browner12/carbon,[5.x] Switch from Chronos to Carbon
367,switch from Chronos to Carbon,,switch from Chronos to Carbon,
368,Apply fixes from StyleCI (#825),,Apply fixes from StyleCI (#825),
369,Merge pull request #824 from sojeda/feature/upgradeChronos,[4.x] Chronos 2.0,Merge pull request #824 from sojeda/feature/upgradeChronos,[4.x] Chronos 2.0
370,Revert Changes,,Revert Changes,
371,Chronos 1 Â| Chronos 2,,Chronos 1 Â| Chronos 2,
372,Chronos 2.0,,Chronos 2.0,
373,Merge branch '4.x' into H/rafalglowacz/horizon-purge-killing-processes-of-other-instances,,Merge branch '4.x' into H/rafalglowacz/horizon-purge-killing-processes-of-other-instances,
374,Merge pull request #821 from andresayej/4.x,[4.x] Fix Layout issues if Tag(s) name is too long for Failed/Completed/Pending Jobs Screens,Merge pull request #821 from andresayej/4.x,[4.x] Fix Layout issues if Tag(s) name is too long for Failed/Completed/Pending Jobs Screens
375,Add word break class with new compiled assets,,Add word break class with new compiled assets,
376,fix style issue,,fix style issue,
377,fix style issues,,fix style issues,
378,Merge branch 'H/rafalglowacz/horizon-purge-killing-processes-of-other-instances-v4' into H/rafalglowacz/horizon-purge-killing-processes-of-other-instances,,Merge branch 'H/rafalglowacz/horizon-purge-killing-processes-of-other-instances-v4' into H/rafalglowacz/horizon-purge-killing-processes-of-other-instances,
379,fix style issues,,fix style issues,
380,prevent horizon:purge from killing too many processes,"This change modifies the master supervisor basename to include the hash of the current directory. The process inspector that determines the processes to kill uses this hash to only look for processes that were created by the Horizon command running in the current Laravel instance's directory, not by all Laravel instances running on the server. This fixes #769.",prevent horizon:purge from killing too many processes,"This change modifies the master supervisor basename to include the hash of the current directory. The process inspector that determines the processes to kill uses this hash to only look for processes that were created by the Horizon command running in the current Laravel instance's directory, not by all Laravel instances running on the server. This fixes #769."
381,Merge branch '4.x',Conflicts: CHANGELOG.md,Merge branch '4.x',Conflicts: CHANGELOG.md
382,Update CHANGELOG.md,,Update CHANGELOG.md,
383,  revert dark mode breaking change,,revert dark mode breaking change,
384,Merge branch '4.x',Conflicts: CHANGELOG.md,Merge branch '4.x',Conflicts: CHANGELOG.md
385,Update CHANGELOG.md,,Update CHANGELOG.md,
386,  fix monitoried failed jobs screen,,fix monitoried failed jobs screen,
387,Merge pull request #814 from joecampo/monitoring-patch-1,[4.x] Fix for job rows on monitoring tags screen,Merge pull request #814 from joecampo/monitoring-patch-1,[4.x] Fix for job rows on monitoring tags screen
388,Fix for job rows on monitoring tags screen,,Fix for job rows on monitoring tags screen,
389,Merge pull request #813 from laravel/revert-809-patch-1,"Revert ""[4.x] Graceful shutdown on SIGTERM also""",Merge pull request #813 from laravel/revert-809-patch-1,"Revert ""[4.x] Graceful shutdown on SIGTERM also"""
390,"Revert ""[4.x] Graceful shutdown on SIGTERM also""",,"Revert ""[4.x] Graceful shutdown on SIGTERM also""",
391,Merge pull request #809 from zorn-v/patch-1,[4.x] Graceful shutdown on SIGTERM also,Merge pull request #809 from zorn-v/patch-1,[4.x] Graceful shutdown on SIGTERM also
392,Update HorizonCommand.php,,Update HorizonCommand.php,
393,Fix syntax error,,Fix syntax error,
394,Graceful shutdown on SIGTERM also,This can be useful when run horizon in docker for example.  Docker by default send SIGTERM on stop container,Graceful shutdown on SIGTERM also,This can be useful when run horizon in docker for example.  Docker by default send SIGTERM on stop container
395,Merge pull request #807 from laravel/ramsey-uuid,[4.x] Support ramsey/uuid v4,Merge pull request #807 from laravel/ramsey-uuid,[4.x] Support ramsey/uuid v4
396,Update composer.json,,Update composer.json,
397,Update config.yml,,Update config.yml,
398,Update 1_Bug_report.md,,Update 1_Bug_report.md,
399,Merge branch '4.x',Conflicts: CHANGELOG.md,Merge branch '4.x',Conflicts: CHANGELOG.md
400,Update CHANGELOG.md,,Update CHANGELOG.md,
401,recompile,,recompile,
402,compile,,compile,
403,Merge pull request #802 from vemcogroup/4.x,[4.x] Align design with Pending/Completed jobs screen,Merge pull request #802 from vemcogroup/4.x,[4.x] Align design with Pending/Completed jobs screen
404,now even more like the other screen,,now even more like the other screen,
405,Align design with Pending/Completed jobs page,Update monitoring screen to reflect changes of v4 for completed/pending screen pages.,Align design with Pending/Completed jobs page,Update monitoring screen to reflect changes of v4 for completed/pending screen pages.
406,formatting and compile,,formatting and compile,
407,formatting,,formatting,
408,Merge branch 'metrics-options' of https://github.com/bert-w/horizon into bert-w-metrics-options,,Merge branch 'metrics-options' of link into bert-w-metrics-options,
409,Merge branch '4.x',Conflicts: CHANGELOG.md,Merge branch '4.x',Conflicts: CHANGELOG.md
410,Update CHANGELOG.md,,Update CHANGELOG.md,
411,compile,,compile,
412,Merge pull request #796 from laravel/dependabot/npm_and_yarn/acorn-6.4.1,Bump acorn from 6.4.0 to 6.4.1,Merge pull request #796 from laravel/dependabot/npm_and_yarn/acorn-6.4.1,Bump acorn from 6.4.0 to 6.4.1
413,Bump acorn from 6.4.0 to 6.4.1,Bumps acorn from 6.4.0 to 6.4.1. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump acorn from 6.4.0 to 6.4.1,Bumps acorn from 6.4.0 to 6.4.1. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
414,Merge branch 'metrics-options' of https://github.com/bert-w/horizon into metrics-options,,Merge branch 'metrics-options' of link into metrics-options,
415,code format,,code format,
416,add metrics options and dark mode config,,add metrics options and dark mode config,
417,code format,,code format,
418,add metrics options and dark mode config,,add metrics options and dark mode config,
419,prevent horizon:purge from killing too many processes,"This change modifies the master supervisor basename to include the hash of the current directory. The process inspector that determines the processes to kill uses this hash to only look for processes that were created by the Horizon command running in the current Laravel instance's directory, not by all Laravel instances running on the server. This fixes #769.",prevent horizon:purge from killing too many processes,"This change modifies the master supervisor basename to include the hash of the current directory. The process inspector that determines the processes to kill uses this hash to only look for processes that were created by the Horizon command running in the current Laravel instance's directory, not by all Laravel instances running on the server. This fixes #769."
420,Merge pull request #787 from ahinkle/chronos_2.X,Upgrade to Chronos 2.x,Merge pull request #787 from ahinkle/chronos_2.X,Upgrade to Chronos 2.x
421,Merge pull request #783 from andresayej/4.x,[4.x] Show warning when manifest is outdated,Merge pull request #783 from andresayej/4.x,[4.x] Show warning when manifest is outdated
422,Update Horizon.php,,Update Horizon.php,
423,Upgrade to Chronos 2.x,,Upgrade to Chronos 2.x,
424,Merge branch '4.x',Conflicts: CHANGELOG.md,Merge branch '4.x',Conflicts: CHANGELOG.md
425,Update CHANGELOG.md,,Update CHANGELOG.md,
426,Merge branch '4.x',,Merge branch '4.x',
427,Update CHANGELOG.md,,Update CHANGELOG.md,
428,       add margin to retries table and make exceptions stacktrace responsive,,module,
429,StyleCI,,StyleCI,
430,Show warning when manifest is outdated,,Show warning when manifest is outdated,
431,wip,,wip,
432,Merge branch '4.x',,Merge branch '4.x',
433,Add horizon:assets rename to upgrade guide,,Add horizon:assets rename to upgrade guide,
434,Merge branch '4.x',Conflicts: CHANGELOG.md,Merge branch '4.x',Conflicts: CHANGELOG.md
435,Update CHANGELOG.md,,Update CHANGELOG.md,
436,Update branch alias,,Update branch alias,
437,Update CHANGELOG.md,,Update CHANGELOG.md,
438,Update CHANGELOG.md,,Update CHANGELOG.md,
439,Update UPGRADE.md,,Update UPGRADE.md,
440,Merge pull request #782 from laravel/upgrade-guide,[4.x] Upgrade guide,Merge pull request #782 from laravel/upgrade-guide,[4.x] Upgrade guide
441,Update UPGRADE.md,,Update UPGRADE.md,
442,Update upgrade guide,,Update upgrade guide,
443,Update CHANGELOG.md,,Update CHANGELOG.md,
444,Update CHANGELOG.md,,Update CHANGELOG.md,
445,Update CHANGELOG.md,,Update CHANGELOG.md,
446,Merge branch '3.0',Conflicts: public/app.js public/mix-manifest.json,Merge branch '3.0',Conflicts: public/app.js public/mix-manifest.json
447,  compile and fix retry error,,compile and fix retry error,
448,compile,,compile,
449,recompile,,recompile,
450,Merge pull request #780 from NGT-11/3.0,"Fix v-else for the Job's ""completed at""",Merge pull request #780 from NGT-11/3.0,"Fix v-else for the Job's ""completed at"""
451,Fix v-else typo,,Fix v-else typo,
452,compile,,compile,
453,recompile,,recompile,
454,Merge branch '3.0' of https://github.com/laravel/horizon,,Merge branch '3.0' of link,
455,Merge pull request #778 from qiutuleng/3.0,Fix delayed message error when time zone is not UTC,Merge pull request #778 from qiutuleng/3.0,Fix delayed message error when time zone is not UTC
456,Fix delayed message error when time zone is not UTC,,Fix delayed message error when time zone is not UTC,
457,     deal with phpunserialize cant unserialize closure based jobs,,module,
458,Update CHANGELOG.md,,Update CHANGELOG.md,
459,Merge branch '3.0',Conflicts: .travis.yml,Merge branch '3.0',Conflicts: .travis.yml
460,Merge pull request #776 from laravel/github-actions,[3.x] Switch to Github Actions,Merge pull request #776 from laravel/github-actions,[3.x] Switch to Github Actions
461,Switch to Github Actions,,Switch to Github Actions,
462,Merge pull request #775 from danijelk/patch-1,[4.x] Add 'view details' to tag-jobs screen,Merge pull request #775 from danijelk/patch-1,[4.x] Add 'view details' to tag-jobs screen
463,recompile,,recompile,
464,   use provided timezone for delay due,,use provided timezone for delay due,
465,[3.x] Add 'view details' to tag-jobs screen,In addition to the awesome PR #751  we just add the missing view details link to the monitoring tags screen to be able to view details of a monitored job.,[3.x] Add 'view details' to tag-jobs screen,In addition to the awesome PR #751  we just add the missing view details link to the monitoring tags screen to be able to view details of a monitored job.
466,update changelog,,update changelog,
467,merge 3.0,,merge 3.0,
468,Update CHANGELOG.md,,Update CHANGELOG.md,
469,Apply fixes from StyleCI (#770),,Apply fixes from StyleCI (#770),
470,Merge pull request #767 from themsaid/completedJobs,[4.x] Add separate screen for completed jobs,Merge pull request #767 from themsaid/completedJobs,[4.x] Add separate screen for completed jobs
471,Update RedisJobRepository.php,,Update RedisJobRepository.php,
472,Update RedisJobRepository.php,,Update RedisJobRepository.php,
473,Update horizon.php,,Update horizon.php,
474,Merge pull request #765 from BinarCode/fix-default-default-config,[3.x] Use 'default' connection as a default redis connection,Merge pull request #765 from BinarCode/fix-default-default-config,[3.x] Use 'default' connection as a default redis connection
475,Update job-row.vue,,Update job-row.vue,
476,fix style,,fix style,
477,   add separate screenf or completed jobs,,add separate screenf or completed jobs,
478,Use 'default' connection as config default,,Use 'default' connection as config default,
479,Merge pull request #764 from mvdnbrk/3.0,Update CHANGELOG,Merge pull request #764 from mvdnbrk/3.0,Update CHANGELOG
480,Update CHANGELOG,,Update CHANGELOG,
481,Merge pull request #720 from themsaid/completedJobsTrimming,[3.x] Allow trimming completed jobs,Merge pull request #720 from themsaid/completedJobsTrimming,[3.x] Allow trimming completed jobs
482,Apply fixes from StyleCI (#761),,Apply fixes from StyleCI (#761),
483,formatting and compile,,formatting and compile,
484,Merge branch '3.0' of https://github.com/Cannonb4ll/horizon into 3.0,,Merge branch '3.0' of link into 3.0,
485,Merge branch '3.0',Conflicts: CHANGELOG.md,Merge branch '3.0',Conflicts: CHANGELOG.md
486,Update CHANGELOG.md,,Update CHANGELOG.md,
487,Change to JS PHP unserialize to prevent DB queries,,Change to JS PHP unserialize to prevent DB queries,
488,Merge pull request #757 from LKaemmerling/patch-1,Fix wrong value for failedJobs periods,Merge pull request #757 from LKaemmerling/patch-1,Fix wrong value for failedJobs periods
489,Fix wrong value for failedJobs periods,,Fix wrong value for failedJobs periods,
490,Added pushed at to detail screen,,Added pushed at to detail screen,
491,"Grey badge, tooltip human readable time",,"Grey badge, tooltip human readable time",
492,Another attempt,,Another attempt,
493,Styling fixes,,Styling fixes,
494,Added tooltip to the delayed badge,,Added tooltip to the delayed badge,
495,Change badge label,,Change badge label,
