Index,Message,Description,Message Abstract,Description Abstract
303,Merge pull request #1069 from wallabag/update_media,Update androidx.media:media,Merge pull request #1069 from wallabag/update_media,Update androidx.media:media
304,Bump gradle from 4.0.1 to 4.0.2,Bumps gradle from 4.0.1 to 4.0.2. Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump gradle from 4.0.1 to 4.0.2,Bumps gradle from 4.0.1 to 4.0.2. Signed-off-by: dependabot-preview[bot] support@dependabot.com
305,Avoid using Intent.resolveActivity(),As a preparation for targeting Android 11,Avoid using Intent.resolveActivity(),As a preparation for targeting Android 11
306,Update compile and target SDK to 29,,Update compile and target SDK to 29,
307,Supperess network_security_config warnings,,Supperess network_security_config warnings,
308,Remove unused dimens,,Remove unused dimens,
309,Ignore missing translations,Translations are handled by Weblate,Ignore missing translations,Translations are handled by Weblate
310,Remove unused string,,Remove unused string,
311,Update androidx.media:media,,Update androidx.media:media,
312,Use foreground service only if failed with normal,,Use foreground service only if failed with normal,
313,"Use foreground services instead of ""normal"" ones",,"Use foreground services instead of ""normal"" ones",
314,Merge pull request #1062 from weblate/weblate-wallabag-android-app,,Merge pull request #1062 from weblate/weblate-wallabag-android-app,
315,Translated using Weblate (Czech),Currently translated at 57.7% (191 of 331 strings),Translated using Weblate (Czech),Currently translated at 57.7% (191 of 331 strings)
316,Translated using Weblate (Czech),Currently translated at 57.7% (191 of 331 strings),Translated using Weblate (Czech),Currently translated at 57.7% (191 of 331 strings)
317,Translated using Weblate (German),Currently translated at 100.0% (331 of 331 strings),Translated using Weblate (German),Currently translated at 100.0% (331 of 331 strings)
318,Translated using Weblate (Czech),Currently translated at 56.7% (188 of 331 strings),Translated using Weblate (Czech),Currently translated at 56.7% (188 of 331 strings)
319,Translated using Weblate (Portuguese),Currently translated at 48.0% (159 of 331 strings),Translated using Weblate (Portuguese),Currently translated at 48.0% (159 of 331 strings)
320,Translated using Weblate (German),Currently translated at 100.0% (331 of 331 strings),Translated using Weblate (German),Currently translated at 100.0% (331 of 331 strings)
321,Added translation using Weblate (Czech),,Added translation using Weblate (Czech),
322,Merge pull request #1061 from weblate/weblate-wallabag-android-app,,Merge pull request #1061 from weblate/weblate-wallabag-android-app,
323,Translated using Weblate (French),Currently translated at 100.0% (331 of 331 strings),Translated using Weblate (French),Currently translated at 100.0% (331 of 331 strings)
324,Translated using Weblate (Croatian),Currently translated at 100.0% (331 of 331 strings),Translated using Weblate (Croatian),Currently translated at 100.0% (331 of 331 strings)
325,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (331 of 331 strings),Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (331 of 331 strings)
326,Translated using Weblate (Turkish),Currently translated at 100.0% (331 of 331 strings),Translated using Weblate (Turkish),Currently translated at 100.0% (331 of 331 strings)
327,Translated using Weblate (Russian),Currently translated at 100.0% (331 of 331 strings),Translated using Weblate (Russian),Currently translated at 100.0% (331 of 331 strings)
328,Merge branch 'menu-tag',,Merge branch 'menu-tag',
329,Add context menu to add tag from selection,fixes: #633 Signed-off-by: Olivier Mehani shtrom@ssji.net Tag from selection refactoring Remove selection after adding tag,Add context menu to add tag from selection,fixes: #633 Signed-off-by: Olivier Mehani shtrom@ssji.net Tag from selection refactoring Remove selection after adding tag
330,Merge pull request #1059 from weblate/weblate-wallabag-android-app,,Merge pull request #1059 from weblate/weblate-wallabag-android-app,
331,Translated using Weblate (French),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (French),Currently translated at 100.0% (330 of 330 strings)
332,Translated using Weblate (Italian),Currently translated at 88.1% (291 of 330 strings),Translated using Weblate (Italian),Currently translated at 88.1% (291 of 330 strings)
333,Translated using Weblate (French),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (French),Currently translated at 100.0% (330 of 330 strings)
334,Translated using Weblate (French),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (French),Currently translated at 100.0% (330 of 330 strings)
335,Translated using Weblate (German),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (German),Currently translated at 100.0% (330 of 330 strings)
336,Merge pull request #1056 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.9.0,,Merge pull request #1056 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.9.0,
337,Bump okhttp-urlconnection from 4.8.1 to 4.9.0,Bumps okhttp-urlconnection from 4.8.1 to 4.9.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump okhttp-urlconnection from 4.8.1 to 4.9.0,Bumps okhttp-urlconnection from 4.8.1 to 4.9.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
338,Merge pull request #1057 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.9.0,,Merge pull request #1057 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.9.0,
339,Bump okhttp from 4.8.1 to 4.9.0,Bumps okhttp from 4.8.1 to 4.9.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump okhttp from 4.8.1 to 4.9.0,Bumps okhttp from 4.8.1 to 4.9.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
340,Merge pull request #1055 from wallabag/dependabot/gradle/org.conscrypt-conscrypt-android-2.5.1,,Merge pull request #1055 from wallabag/dependabot/gradle/org.conscrypt-conscrypt-android-2.5.1,
341,Bump conscrypt-android from 2.5.0 to 2.5.1,Bumps conscrypt-android from 2.5.0 to 2.5.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump conscrypt-android from 2.5.0 to 2.5.1,Bumps conscrypt-android from 2.5.0 to 2.5.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
342,Merge pull request #1051 from wallabag/dependabot/gradle/org.conscrypt-conscrypt-android-2.5.0,,Merge pull request #1051 from wallabag/dependabot/gradle/org.conscrypt-conscrypt-android-2.5.0,
343,Merge pull request #1052 from wallabag/dependabot/gradle/com.google.android.material-material-1.2.1,,Merge pull request #1052 from wallabag/dependabot/gradle/com.google.android.material-material-1.2.1,
344,Bump material from 1.2.0 to 1.2.1,Bumps material from 1.2.0 to 1.2.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump material from 1.2.0 to 1.2.1,Bumps material from 1.2.0 to 1.2.1. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
345,Bump conscrypt-android from 2.4.0 to 2.5.0,Bumps conscrypt-android from 2.4.0 to 2.5.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump conscrypt-android from 2.4.0 to 2.5.0,Bumps conscrypt-android from 2.4.0 to 2.5.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
346,Merge pull request #1047 from wallabag/release,Version 2.4.0,Merge pull request #1047 from wallabag/release,Version 2.4.0
347,Merge pull request #1038 from wallabag/release_2.4.0,,Merge pull request #1038 from wallabag/release_2.4.0,
348,Version 2.4.0,,Version 2.4.0,
349,Merge pull request #1046 from weblate/weblate-wallabag-android-app,Translations update from Weblate,Merge pull request #1046 from weblate/weblate-wallabag-android-app,Translations update from Weblate
350,Translated using Weblate (Croatian),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (Croatian),Currently translated at 100.0% (330 of 330 strings)
351,Merge pull request #1045 from wallabag/metadata_formatting,Fix metadata description formatting,Merge pull request #1045 from wallabag/metadata_formatting,Fix metadata description formatting
352,Fix metadata description formatting,,Fix metadata description formatting,
353,Merge pull request #1044 from wallabag/readme_icon,,Merge pull request #1044 from wallabag/readme_icon,
354,"Revert ""Update readme icon""",This reverts commit d1e356612a1063e9891f2a954783a0265d28b932.,"Revert ""Update readme icon""",This reverts commit d1e356612a1063e9891f2a954783a0265d28b932.
355,"Revert ""Update icon to new flat icon""",This reverts commit 73088d2fa36ddb9b123a7fb210c8290d4bc68e2d.,"Revert ""Update icon to new flat icon""",This reverts commit 73088d2fa36ddb9b123a7fb210c8290d4bc68e2d.
356,"Revert ""Added credits for the new app icon""",This reverts commit 8f2cee8fa5e3d531ea12f222148cee11b09d08f2.,"Revert ""Added credits for the new app icon""",This reverts commit 8f2cee8fa5e3d531ea12f222148cee11b09d08f2.
357,"Revert ""Fixed typo""",This reverts commit 3bc8e5f783dbb834632d0d8257d9a8abe72e3c10.,"Revert ""Fixed typo""",This reverts commit 3bc8e5f783dbb834632d0d8257d9a8abe72e3c10.
358,add hr/changelogs/226.txt for :hr: translation,,add hr/changelogs/226.txt for :hr: translation,
359,Merge pull request #1042 from weblate/weblate-wallabag-android-app,Translations update from Weblate,Merge pull request #1042 from weblate/weblate-wallabag-android-app,Translations update from Weblate
360,Translated using Weblate (Croatian),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (Croatian),Currently translated at 100.0% (330 of 330 strings)
361,Translated using Weblate (Croatian),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (Croatian),Currently translated at 100.0% (330 of 330 strings)
362,Merge pull request #1041 from milotype/croatian-2020,Add Croatian translation for metadata,Merge pull request #1041 from milotype/croatian-2020,Add Croatian translation for metadata
363,Update full_description.txt,corrected typo ...,Update full_description.txt,corrected typo ...
364,Add Croatian translation for metadata,,Add Croatian translation for metadata,
365,Merge pull request #1040 from weblate/weblate-wallabag-android-app,,Merge pull request #1040 from weblate/weblate-wallabag-android-app,
366,Translated using Weblate (Croatian),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (Croatian),Currently translated at 100.0% (330 of 330 strings)
367,Translated using Weblate (Korean),Currently translated at 83.6% (276 of 330 strings),Translated using Weblate (Korean),Currently translated at 83.6% (276 of 330 strings)
368,Translated using Weblate (Polish),Currently translated at 85.1% (281 of 330 strings),Translated using Weblate (Polish),Currently translated at 85.1% (281 of 330 strings)
369,Translated using Weblate (Japanese),Currently translated at 84.2% (278 of 330 strings),Translated using Weblate (Japanese),Currently translated at 84.2% (278 of 330 strings)
370,Translated using Weblate (Croatian),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (Croatian),Currently translated at 100.0% (330 of 330 strings)
371,Translated using Weblate (Croatian),Currently translated at 14.2% (47 of 330 strings),Translated using Weblate (Croatian),Currently translated at 14.2% (47 of 330 strings)
372,Merge pull request #1039 from wallabag/add_russian_metadata,Add Russian metadata,Merge pull request #1039 from wallabag/add_russian_metadata,Add Russian metadata
373,Add Russian metadata,,Add Russian metadata,
374,Add Russian changelog,,Add Russian changelog,
375,add fr/changelogs/226.txt for 🇫🇷 translation,,add fr/changelogs/226.txt for 🇫🇷 translation,
376,Merge pull request #1036 from wallabag/release_beta,Release 2.4.0-beta.6,Merge pull request #1036 from wallabag/release_beta,Release 2.4.0-beta.6
377,add de/changelogs/226.txt for :de: translation,,add de/changelogs/226.txt for :de: translation,
378,Add release changelog,,Add release changelog,
379,Release 2.4.0-beta.6,,Release 2.4.0-beta.6,
380,Merge branch 'weblate-wallabag-android-app' into master,,Merge branch 'weblate-wallabag-android-app' into master,
381,Translated using Weblate (Russian),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (Russian),Currently translated at 100.0% (330 of 330 strings)
382,Merge pull request #1029 from weblate/weblate-wallabag-android-app,,Merge pull request #1029 from weblate/weblate-wallabag-android-app,
383,Translated using Weblate (Turkish),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (Turkish),Currently translated at 100.0% (330 of 330 strings)
384,Added translation using Weblate (Ukrainian),,Added translation using Weblate (Ukrainian),
385,Merge pull request #1034 from wallabag/remove_compatibility_hack,,Merge pull request #1034 from wallabag/remove_compatibility_hack,
386,Remove compatibility hack,,Remove compatibility hack,
387,Merge pull request #1033 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.8.1,,Merge pull request #1033 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.8.1,
388,Bump okhttp-urlconnection from 4.8.0 to 4.8.1,Bumps okhttp-urlconnection from 4.8.0 to 4.8.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump okhttp-urlconnection from 4.8.0 to 4.8.1,Bumps okhttp-urlconnection from 4.8.0 to 4.8.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
389,Merge pull request #1032 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.8.1,,Merge pull request #1032 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.8.1,
390,Bump okhttp from 4.8.0 to 4.8.1,Bumps okhttp from 4.8.0 to 4.8.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump okhttp from 4.8.0 to 4.8.1,Bumps okhttp from 4.8.0 to 4.8.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
391,Merge pull request #1028 from wallabag/fix_annotations,Fix annotations,Merge pull request #1028 from wallabag/fix_annotations,Fix annotations
392,Merge pull request #1031 from wallabag/dependabot/gradle/androidx.appcompat-appcompat-1.2.0,,Merge pull request #1031 from wallabag/dependabot/gradle/androidx.appcompat-appcompat-1.2.0,
393,Merge pull request #1030 from wallabag/dependabot/gradle/com.google.android.material-material-1.2.0,,Merge pull request #1030 from wallabag/dependabot/gradle/com.google.android.material-material-1.2.0,
394,Bump appcompat from 1.1.0 to 1.2.0,Bumps appcompat from 1.1.0 to 1.2.0. Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump appcompat from 1.1.0 to 1.2.0,Bumps appcompat from 1.1.0 to 1.2.0. Signed-off-by: dependabot-preview[bot] support@dependabot.com
395,Bump material from 1.1.0 to 1.2.0,Bumps material from 1.1.0 to 1.2.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump material from 1.1.0 to 1.2.0,Bumps material from 1.1.0 to 1.2.0. - Release notes - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
396,Fix annotation deletion,,Fix annotation deletion,
397,Fix issues with new annotations,,Fix issues with new annotations,
398,Add support of Future to TaskService and ServiceHelper,,Add support of Future to TaskService and ServiceHelper,
399,Merge remote-tracking branch 'upstream/german-translation-fastlane',,Merge remote-tracking branch 'upstream/german-translation-fastlane',
400,fastlane/metadata/android/de/full_description.txt: fix type in :de: translation,,fastlane/metadata/android/de/full_description.txt: fix type in :de: translation,
401,Merge pull request #1027 from wallabag/fix_IndexOutOfBoundsException,Fix IndexOutOfBoundsException in ManageArticleTagsActivity,Merge pull request #1027 from wallabag/fix_IndexOutOfBoundsException,Fix IndexOutOfBoundsException in ManageArticleTagsActivity
402,Fix IndexOutOfBoundsException in ManageArticleTagsActivity,...when there are less than 50 tags in total.,Fix IndexOutOfBoundsException in ManageArticleTagsActivity,...when there are less than 50 tags in total.
403,"translate 222, 223 and 224 to :de:",,"translate 222, 223 and 224 to :de:",
404,translate changelog 220 and 221 to :de:,,translate changelog 220 and 221 to :de:,
405,translate full_description.txt to :de:,,translate full_description.txt to :de:,
406,Merge pull request #1022 from wallabag/version_2.4.0-beta.5,,Merge pull request #1022 from wallabag/version_2.4.0-beta.5,
407,Add french changelog,Signed-off-by: Thomas Citharel tcit@tcit.fr,Add french changelog,Signed-off-by: Thomas Citharel tcit@tcit.fr
408,Merge pull request #1023 from weblate/weblate-wallabag-android-app,Translations update from Weblate,Merge pull request #1023 from weblate/weblate-wallabag-android-app,Translations update from Weblate
409,Translated using Weblate (Japanese),Currently translated at 84.2% (278 of 330 strings),Translated using Weblate (Japanese),Currently translated at 84.2% (278 of 330 strings)
410,Release 2.4.0-beta.5,,Release 2.4.0-beta.5,
411,Merge pull request #1019 from wallabag/startup_optimizations,,Merge pull request #1019 from wallabag/startup_optimizations,
412,Merge pull request #1020 from wallabag/optimize_for_a_lot_of_tags,Limit the number of suggested tags,Merge pull request #1020 from wallabag/optimize_for_a_lot_of_tags,Limit the number of suggested tags
413,Limit the number of suggested tags to 50,,Limit the number of suggested tags to 50,
414,Don't explicitly set context on DbConnection,Because we don't use that style anywhere else,Don't explicitly set context on DbConnection,Because we don't use that style anywhere else
415,Defer EventBus init,,Defer EventBus init,
416,Defer notification channels init,,Defer notification channels init,
417,Defer Settings initialization,,Defer Settings initialization,
418,Extract PreferenceKeysMap and defer its init,,Extract PreferenceKeysMap and defer its init,
419,Defer Conscrypt init,,Defer Conscrypt init,
420,Move WebView debugging initialization to ReadArticleActivity,,Move WebView debugging initialization to ReadArticleActivity,
421,Merge branch 'update-okhttp-4.8.0',,Merge branch 'update-okhttp-4.8.0',
422,update to okhttp:4.8.0 from okhttp:4.7.2,,update to okhttp:4.8.0 from okhttp:4.7.2,
423,Merge pull request #1015 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.0.1,,Merge pull request #1015 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.0.1,
424,Bump gradle from 4.0.0 to 4.0.1,Bumps gradle from 4.0.0 to 4.0.1. Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump gradle from 4.0.0 to 4.0.1,Bumps gradle from 4.0.0 to 4.0.1. Signed-off-by: dependabot-preview[bot] support@dependabot.com
425,Merge pull request #1007 from wallabag/dependabot/gradle/androidx.swiperefreshlayout-swiperefreshlayout-1.1.0,,Merge pull request #1007 from wallabag/dependabot/gradle/androidx.swiperefreshlayout-swiperefreshlayout-1.1.0,
426,Merge pull request #1012 from wallabag/version-2.4.0-beta.4,Release 2.4.0-beta.4,Merge pull request #1012 from wallabag/version-2.4.0-beta.4,Release 2.4.0-beta.4
427,Release 2.4.0-beta.4,Signed-off-by: Thomas Citharel tcit@tcit.fr,Release 2.4.0-beta.4,Signed-off-by: Thomas Citharel tcit@tcit.fr
428,Merge pull request #1011 from wallabag/fix_query,Fix ambiguity in custom SQL conditions,Merge pull request #1011 from wallabag/fix_query,Fix ambiguity in custom SQL conditions
429,Fix ambiguity in custom SQL conditions,,Fix ambiguity in custom SQL conditions,
430,Merge pull request #1008 from wallabag/splash_screen,Add a splash screen,Merge pull request #1008 from wallabag/splash_screen,Add a splash screen
431,Merge pull request #1006 from wallabag/improve_adapter_position_click_handling,,Merge pull request #1006 from wallabag/improve_adapter_position_click_handling,
432,Add a splash screen,,Add a splash screen,
433,Bump swiperefreshlayout from 1.0.0 to 1.1.0,Bumps swiperefreshlayout from 1.0.0 to 1.1.0. Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump swiperefreshlayout from 1.0.0 to 1.1.0,Bumps swiperefreshlayout from 1.0.0 to 1.1.0. Signed-off-by: dependabot-preview[bot] support@dependabot.com
434,Minor generics use improvement,,Minor generics use improvement,
435,Simplify listener,,Simplify listener,
436,ListAdapter: don't call listener if index is NO_POSITION,,ListAdapter: don't call listener if index is NO_POSITION,
437,Merge pull request #1005 from wallabag/fix_pending_intent,Fix non-unique PendingIntent,Merge pull request #1005 from wallabag/fix_pending_intent,Fix non-unique PendingIntent
438,Merge pull request #1004 from wallabag/fix_add_dialog_crash,"Fix ""add dialog"" crash",Merge pull request #1004 from wallabag/fix_add_dialog_crash,"Fix ""add dialog"" crash"
439,Fix non-unique PendingIntent,,Fix non-unique PendingIntent,
440,"Fix ""add dialog"" crash",,"Fix ""add dialog"" crash",
441,Merge pull request #1002 from wallabag/version-2.4.0-beta.3,Version 2.4.0-beta.3,Merge pull request #1002 from wallabag/version-2.4.0-beta.3,Version 2.4.0-beta.3
442,Version 2.4.0-beta.3,Signed-off-by: Thomas Citharel tcit@tcit.fr,Version 2.4.0-beta.3,Signed-off-by: Thomas Citharel tcit@tcit.fr
443,Merge pull request #1001 from wallabag/version-2.4.0-beta.2,Version 2.4.0 Beta 2,Merge pull request #1001 from wallabag/version-2.4.0-beta.2,Version 2.4.0 Beta 2
444,Version 2.4.0 Beta 2,Signed-off-by: Thomas Citharel tcit@tcit.fr,Version 2.4.0 Beta 2,Signed-off-by: Thomas Citharel tcit@tcit.fr
445,Merge pull request #1000 from weblate/weblate-wallabag-android-app,,Merge pull request #1000 from weblate/weblate-wallabag-android-app,
446,Translated using Weblate (French),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (French),Currently translated at 100.0% (330 of 330 strings)
447,Translated using Weblate (Spanish),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (Spanish),Currently translated at 100.0% (330 of 330 strings)
448,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (330 of 330 strings)
449,Translated using Weblate (French),Currently translated at 96.0% (317 of 330 strings),Translated using Weblate (French),Currently translated at 96.0% (317 of 330 strings)
450,Translated using Weblate (French),Currently translated at 96.0% (317 of 330 strings),Translated using Weblate (French),Currently translated at 96.0% (317 of 330 strings)
451,Translated using Weblate (German),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (German),Currently translated at 100.0% (330 of 330 strings)
452,Translated using Weblate (Turkish),Currently translated at 100.0% (330 of 330 strings),Translated using Weblate (Turkish),Currently translated at 100.0% (330 of 330 strings)
453,Merge pull request #992 from Strubbl/update-gradle-4.0,update gradle to 4.0 and gradle distribution to 6.1.1,Merge pull request #992 from Strubbl/update-gradle-4.0,update gradle to 4.0 and gradle distribution to 6.1.1
454,Merge pull request #994 from wallabag/basic_log_export,Add basic log export,Merge pull request #994 from wallabag/basic_log_export,Add basic log export
455,Merge branch 'fix_autofill',,Merge branch 'fix_autofill',
456,Merge branch 'makuto-tags',,Merge branch 'makuto-tags',
457,Rework tags managing layout,,Rework tags managing layout,
458,Simplify tags filtering logic,,Simplify tags filtering logic,
459,Suggest all available tags if no filter,This makes it much easier to tag articles with tags you've entered before.,Suggest all available tags if no filter,This makes it much easier to tag articles with tags you've entered before.
460,Update gradle and its wrapper to the latest available version,,Update gradle and its wrapper to the latest available version,
461,Add basic log export,,Add basic log export,
462,travis: update to build-tools-29.0.2,,travis: update to build-tools-29.0.2,
463,update gradle to 4.0 and gradle distribution to 6.1.1,,update gradle to 4.0 and gradle distribution to 6.1.1,
464,Merge pull request #991 from weblate/weblate-wallabag-android-app,Translations update from Weblate,Merge pull request #991 from weblate/weblate-wallabag-android-app,Translations update from Weblate
465,Translated using Weblate (Hungarian),Currently translated at 91.3% (296 of 324 strings),Translated using Weblate (Hungarian),Currently translated at 91.3% (296 of 324 strings)
466,Merge pull request #987 from weblate/weblate-wallabag-android-app,Translations update from Weblate,Merge pull request #987 from weblate/weblate-wallabag-android-app,Translations update from Weblate
467,Translated using Weblate (Croatian),Currently translated at 12.9% (42 of 324 strings),Translated using Weblate (Croatian),Currently translated at 12.9% (42 of 324 strings)
468,"Fix credentials ""Autofill"" function", Make a pause before requesting credentials after creating a new client (the actual fix). Parse credentials out of the result of the client creating request (an optimization optimization).,"Fix credentials ""Autofill"" function",Make a pause before requesting credentials after creating a new client (the actual fix). Parse credentials out of the result of the client creating request (an optimization optimization).
469,Added translation using Weblate (Croatian),,Added translation using Weblate (Croatian),
470,Merge pull request #985 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.7.2,,Merge pull request #985 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.7.2,
471,Bump okhttp-urlconnection from 4.7.1 to 4.7.2,Bumps okhttp-urlconnection from 4.7.1 to 4.7.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump okhttp-urlconnection from 4.7.1 to 4.7.2,Bumps okhttp-urlconnection from 4.7.1 to 4.7.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
472,Merge pull request #984 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.7.2,,Merge pull request #984 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.7.2,
473,Bump okhttp from 4.7.1 to 4.7.2,Bumps okhttp from 4.7.1 to 4.7.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump okhttp from 4.7.1 to 4.7.2,Bumps okhttp from 4.7.1 to 4.7.2. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
474,Merge pull request #982 from wallabag/fix_proguard_rules,Update proguard rules,Merge pull request #982 from wallabag/fix_proguard_rules,Update proguard rules
475,Merge pull request #980 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.7.1,,Merge pull request #980 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.7.1,
476,Bump okhttp-urlconnection from 4.7.0 to 4.7.1,Bumps okhttp-urlconnection from 4.7.0 to 4.7.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump okhttp-urlconnection from 4.7.0 to 4.7.1,Bumps okhttp-urlconnection from 4.7.0 to 4.7.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
477,Merge pull request #981 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.7.1,,Merge pull request #981 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.7.1,
478,Update proguard rules,,Update proguard rules,
479,Bump okhttp from 4.7.0 to 4.7.1,Bumps okhttp from 4.7.0 to 4.7.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump okhttp from 4.7.0 to 4.7.1,Bumps okhttp from 4.7.0 to 4.7.1. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
480,Merge pull request #968 from wallabag/update_greendao,Update greendao,Merge pull request #968 from wallabag/update_greendao,Update greendao
481,Merge pull request #978 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.7.0,,Merge pull request #978 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.7.0,
482,Bump okhttp-urlconnection from 4.5.0 to 4.7.0,Bumps okhttp-urlconnection from 4.5.0 to 4.7.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump okhttp-urlconnection from 4.5.0 to 4.7.0,Bumps okhttp-urlconnection from 4.5.0 to 4.7.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
483,Merge pull request #979 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.7.0,,Merge pull request #979 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.7.0,
484,Merge pull request #963 from wallabag/dependabot/gradle/org.greenrobot-greendao-gradle-plugin-3.3.0,,Merge pull request #963 from wallabag/dependabot/gradle/org.greenrobot-greendao-gradle-plugin-3.3.0,
485,Bump okhttp from 4.5.0 to 4.7.0,Bumps okhttp from 4.5.0 to 4.7.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com,Bump okhttp from 4.5.0 to 4.7.0,Bumps okhttp from 4.5.0 to 4.7.0. - Release notes - Changelog - Commits Signed-off-by: dependabot-preview[bot] support@dependabot.com
486,Merge pull request #977 from weblate/weblate-wallabag-android-app,,Merge pull request #977 from weblate/weblate-wallabag-android-app,
487,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (324 of 324 strings),Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (324 of 324 strings)
488,Translated using Weblate (Turkish),Currently translated at 100.0% (324 of 324 strings),Translated using Weblate (Turkish),Currently translated at 100.0% (324 of 324 strings)
489,Merge pull request #972 from weblate/weblate-wallabag-android-app,,Merge pull request #972 from weblate/weblate-wallabag-android-app,
490,Translated using Weblate (Spanish),Currently translated at 100.0% (324 of 324 strings),Translated using Weblate (Spanish),Currently translated at 100.0% (324 of 324 strings)
