Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
576,chore: fix yarn.lock,0.6520751,chore(deps): yarn upgrade #1283,,0
577,docs: finish up getting started guide for Go. updating gitignore of go projects (and template). adding example code for aws go example,0.61693347,feat(docs): Convert some code snippets in docs to Golang #2439,,0
578,Merge pull request #2486 from hashicorp/windows-fixes-for-destroy,0.56587875,fix(cli): windows fixes #2480,,0
579,Merge pull request #1516 from jsteinich/get_x_naming_fix,0.6269082,fix(provider-generator): Replace jsii incompatible names #1516,chore: refactor 'needs upgrade',0
580,fix: set NODE_OPTIONS with more memory for provider generation via process.env (available to subprocesses like jsii-srcmak),0.6228876,fix(cli): increase default max memory for node process when running app command for synth #1915,,0
581,Merge pull request #1224 from hashicorp/dependabot/npm_and_yarn/types/stream-buffers-3.0.4,0.5393792,Streamline CLI workflows for prebuilt providers #331,,0
582,feat(cli): enhance logs with path to construct,0.6380129,chore(cli): Don't trim output for unstructured logs #2100,,0
583,chore(docs): update diff,0.88911283,chore(docs): update aspect docs #1690,,1
584,Merge pull request #776 from prashanthbasani/examples-python-gcp-cf,0.5759369,chore(docs): python example for gcp cloud function #776,fix(lib): Update special defaults,0
585,Merge pull request #1057 from hashicorp/fix-dependabot-config,0.6415088,chore: fix config for dependabot #1057,,0
586,chore(docs): Proofreading edits for index page,0.8771206,chore(docs): Proofreading edits #1150,chore: truly autoclose older GHA updater PRs,1
587,Update windows scripts to use jest,0.5302142,chore: Update Go to version 1.18 on windows workflows #2219,"Updates the GHA-version updater to the latest point release, which (finally) allows adding custom labels to the PR.",0
588,remove workaround,0.69548476,Removed functionality,,0
589,Merge branch 'main' into fix-prettier-workflow,0.5878159,chore(docs): Merge stable-website into main #1515,"After #2505 and #2542, hopefully the third time is the charm.",0
590,Merge pull request #429 from jsteinich/reset_and_input_check,0.5343889,Add missing handling for resource status lines #619,feat: also go through files not yet added to git,0
591,Merge pull request #1826 from mpiercy827/update-create-and-deploy-docs,0.6379572,chore(docs): Update remote-backends.mdx #2324,"previously the script would only use git ls-files in a way that listed all files known to git (to skip going through e.g. node_modules). However, this had the quirk, that files that hadn't been added to git yet, would not be detected which was annoying when writing documentation examples. This change fixes that.",0
592,fix: set parallelism for get to 1 to not run into OOM issues,0.55500567,chore: Mock synth to make parallelism test fail less #2831,fix(docs): camel -> snake case in resource escape hatches,0
593,Download build artifacts,0.5547226,                    .build(),,0
594,feat(cli): check python package version on get,0.64828104,fix(cli): Fix package version check on Windows #1831,,0
595,feat(lib): Add renderConstructTree to cdktf Testing utility,0.7688218,feat(docs): add docs for Testing.renderConstructTree() #1029,feat(docs): Translate more examples to Go,1
596,refactor: speed up hcl2cdk tests,0.8449601,chore: additional potential speedup experiments for hcl2cdk unit tests #2311,,1
597,chore: remove debugging fragments,0.68282723,chore: remove long-running hooks #2418,,0
598,Merge pull request #686 from hashicorp/support-golang,0.5400268,feat(cli): support generating provider bindings in parallel #2111,fix(docs): fix typo in CSharp example,0
599,more tests and fixes,0.732837,"fix(tests): as predicted, the test needs to be skipped for a bit of time #2004",,1
600,chore: remove rebase artifacts,0.648373,chore(docs): remove adapter part #1157,fix(docs): Go post mortem review feedback,0
601,Merge pull request #636 from hashicorp/multiple-stacks,0.6267334,Handle Multiple Stacks #636,,0
602,chore: disable watch test,0.6246271,chore(tests): Ignore website changes for test workflows #1109,,0
603,chore(docs): document stack dependencies,0.7723883,chore(docs): reference interoperability layer #1160,,1
604,chore: catch and rethrow the error for a nicer error message,0.55692697,chore(cli): add sentry error reporting #1809,,0
605,refactor(cli): type cdktf json,0.702152,refactor(cli): parse json according to schema #2286,,1
606,Prettier autofix,0.7672014,chore(docs): Autofix prettier #1110,,1
607,chore(cdktf-cli): enable eslint rule no-sequences,0.58756256,chore(cli): Prevent minification when watching cdktf-cli #2262,feat(docs): Translate more examples to Go,0
608,Merge branch 'main' into architecture-docs,0.6319312,chore(docs): Merge stable-website into main #1515,,0
609,test(lib): add test for Manifest containing Annotations,0.66301477,feat(lib): invoke Aspects when using Testing.synth and Testing.synthScope #1143,,0
610,feature flag for excluding stack id in logical id,0.61945784,chore: deprecate feature flags #2498,,0
611,chore: update to using typescript type coercion without references,0.7311443,chore: Update all documentation examples for Typescript #2421,,1
612,Merge branch 'main' into add-no-color-option,0.49062818,feat(cli): add -no-color tag #2307,,0
613,Merge branch 'main' into terraform-io-docs,0.5937257,chore(docs): Merge stable-website into main #1515,fix(docs): fix links to examples page,0
614,autofix prettier,0.7239183,chore(docs): Autofix prettier #1110,,1
615,Prepare changelog,0.6801038,chore: add a notice for minimum supported version to changelog #2461,feat(docs): Translate more examples to Go,0
616,chore(docs): document all environment variables,0.7172165,chore(docs): Edits to Project Setup & Config file docs #1085,,1
617,test: add lib tests,0.7034165,feat(lib): Added testing matchers for Providers #2154,,1
618,Remove positional language + fix style nits,0.81797576,chore(docs): Remove positional language + fix style nits #2045,,1
619,fix: Minor typo in error message about missing providers,0.9659264,fix: Minor typo in error message about missing providers #1240,,1
620,chore(tests): add a note why this test will be unstable in the future and might need to be disabled for some time 🤯,0.6578224,"fix(tests): as predicted, the test needs to be skipped for a bit of time #2004",,0
621,refactor(cli): rename log variables,0.6628587,refactor(cli): replace links with redirects #1138,,0
622,Merge pull request #654 from hashicorp/dependabot/npm_and_yarn/ssri-6.0.2,0.49319696,chore: npm-check-updates && yarn upgrade #1489,,0
623,Merge pull request #2347 from hashicorp/fix-commons-publish,0.53097063,fix: Fixed naming collision between resources of different providers #1870,,0
624,Merge pull request #1062 from hashicorp/danieldreier-examples-docs,0.6553842,chore(docs): Combine Resources and Providers pages #1092,chore: Update contributing,0
625,fix(tests): update snapshot tests,0.72167087,fix(tests): Make version more stable #2467,,1
626,chore: rewrite seperating business units section,0.5980636,chore: add a refactoring guide #2413,fix(docs): properties in create module example use snake case,0
627,Implement custom jsii/superchain image,0.7126012,chore(deps): use nodejs v14 version of aws jsii/superchain image #843,fix(docs): add missing java remote backend example,1
628,chore: fix comment,0.65681064,chore: Update link to blogpost #2176,,0
629,docs(asset): link to asset docs,0.6442763,chore(docs): Fix link to outputs doc #1164,,0
630,Surpress unneccessary log output of npm run,0.5512204,chore(cli): Don't trim output for unstructured logs #2100,Co-authored-by: Ansgar Mertens ansgar@hashicorp.com,0
631,Merge pull request #1400 from al1p/main,0.5573735,chore(docs): Merge stable-website into main #1515,,0
632,chore: Enable map accessor syntax test,0.6598232,test(lib): ensure list mapper does not fail when passed IResolvables #1791,,0
633,chore(lib): remove TerraformStack.of calls for ref() where we don't need them anymore as passing a stack is optional now,0.6811247,chore(lib): Add deprecation notices to backends that were deprecated in Terraform v1.2.3 and removed in TF 1.3 #2261,,0
634,fix(lib): Also separate Token Map and symbols for interoperability with AWS CDK Tokens,0.9929898,fix(lib): Also separate Token Map and symbols for interoperability with AWS CDK Tokens #1176,,1
635,test deploy preview,0.6603647,Technical Preview,,0
636,fix(hcl2cdk): only run get conditionally,0.917981,fix(hcl2cdk): only run get conditionally #846,,1
637,chore: migrate to new github output syntax,0.72676647,chore: add workflow to update our github actions #2283,Co-authored-by: Ansgar Mertens ansgar@hashicorp.com,1
638,feat(cli): allow terraform-like command names,0.7229721,feat(cli): support custom Terraform Enterprise instances #1857,,1
639,fix(lib): override values containing intrinsic tokens caused an infinite loop,0.977585,fix(lib): override values containing intrinsic tokens caused an infinite loop #1702,,1
640,feat(hcl2cdk): support data sources and refactor to use AST exclusively,0.5884911,feat(hcl2json): expose hcl expression parser #1794,,0
641,Merge pull request #1448 from hashicorp/prepare-release-0.8.4,0.55984825,chore: fix finalizing the Sentry release #2379,,0
642,Increase timeout for datadog,0.47825086,Checkpoint Error Handling / Timeout #552,,0
643,return to original run target,0.52173305,chore: move from pr target to pr #2381,,0
644,fix(hcl2cdk): only use dynamic cdktf runtime iterator blocks outside of nestings,0.58375305,feat(lib): Introduce TerraformDynamicBlock to enable iterator usage on blocks #1882,,0
645,chore: deprecate feature flags,0.9431907,chore: deprecate feature flags #2498,,1
646,Merge pull request #930 from hashicorp/use-ts-in-jest,0.50361705,feat(cli): only re-generate provider bindings on get if necessary #2266,feat(docs): Translate Aspect example to Go,0
647,docs and helper text updates with a few fixes (#169),0.72006303,chore: adding mgarrell777 to docs codeowners to be notified for docs changes #2259,,1
648,add python translations for aspects page,0.6188601,chore(docs): translate all examples to python #2186,,0
649,chore(cloud): update client and remove anys,0.61365175,chore(docs): Update main from stable-website #1529,"(empty commit, next commit will contain manually converted TF code)",0
650,chore(cli): apply review suggestions. revert generic typing for passed function in useRunOnce hook for now as it caused issues,0.60043746,chore: remove long-running hooks #2418,,0
651,Update architecture page,0.6140073,chore: refactor 'needs upgrade' #2570,feat(docs): Convert some code snippets in docs to Golang,0
652,Add network connection tests for prebuilt-providers,0.6664485,chore: fix edge provider tests in pre-release pipeline #1423,,0
653,fix(tests): Fix Go testing matchers test,0.69017476,fix(tests): change Options -> Config as per #2471 #2482,,0
654,Update python example,0.74270684,Python,,1
655,Merge pull request #1824 from hashicorp/update-changelog,0.65208197,fix(release): update changelog #1824,,0
656,Merge pull request #1646 from hashicorp/throw-better-error-for-init-from-terraform-project,0.57958114,fix(provider-generator): use terraform get instead of init to download modules #2057,,0
657,chore: remove empty output dir flag,0.5831631,chore(docs): remove old layouts folder #1522,,0
658,Merge pull request #1635 from hashicorp/enhance-logs-with-construct-path,0.6053816,fix: let create changelog script use commit hashes from PRs instead of finding merge commit messages that may not always exist #2068,,0
659,Merge pull request #554 from ricardo-larosa/main,0.5416026,chore(docs): Merge stable-website into main #1515,,0
660,Merge branch 'main' into issue-1332,0.5668841,chore(docs): Merge stable-website into main #1515,,0
661,update for naming change,0.6760169,Rename instance variable to a more specific name to avoid name collisions #640,,0
662,fix: code review fixes,0.7246645,fix,,1
663,Add examples integration test,0.73438054,fix(docs): fix example for integration test #1129,,1
664,edit modules page and move Outputs info to variables and outputs page,0.5684846,chore(docs): Edits to Project Setup & Config file docs #1085,,0
665,Merge pull request #790 from yufeiminds/feature/ucloud,0.5421059,chore(docs): Merge stable-website into main #1515,,0
666,Full integration test for init / template - mostly borrowed from cdk8s,0.6136519,Quote cdktf path in init templates #511,,0
667,fix accidental change,0.70330834,fix,,1
668,Merge pull request #2791 from hashicorp/to-string-local-variable-tokens,0.55063736,feat(cli): support generating provider bindings in parallel #2111,,0
669,Update generated website Makefile,0.5614915,chore: update constructs to 10.0.12 #1414,,0
670,Merge pull request #2570 from hashicorp/chore/refactor-needs-upgrade,0.6518899,chore: refactor 'needs upgrade' #2570,,0
671,Fix page descriptions on a few lingering pages,0.707572,fix(docs): fix header indentation causing no page contents sidebar for this page #2299,,1
672,Merge pull request #1395 from hashicorp/fix-tfc-no-data-issue,0.5850522,fix: add completed tfc pending states #2398,,0
673,fix(hcl2cdk): fix type for FQPN,0.6629356,fix(hcl2cdk): Convert null provider #1142,,0
674,revert: revert interpolationAsList to original implementation,0.6184349,ILocalExecProvisioner to LocalExecProvisioner,,0
675,Merge pull request #2467 from hashicorp/fix-aws-test,0.5995567,feat(lib): adds failed process output to test matcher APIs #1953 #2196,,0
676,chore: remove stray code,0.6564597,chore: deprecate feature flags #2498,,0
677,rollback python version to not require exact,0.5733683,Python,,0
678,chore(test): update all tests to include outputs metadata,0.69730383,chore(deps): add script to update all snapshot tests #1139,feat: Add a wrap in stack optional param to cdktf convert,0
679,fix(tests): quote lerna scope to prevent shell expansion,0.9752048,fix(tests): quote lerna scope to prevent shell expansion #1121,,1
680,chore: adjust java example,0.65962684,chore: add a refactoring guide #2413,,0
681,chore: add make website command to preview docs website,0.96794283,chore: add make website command to preview docs website #1426,,1
682,test(lib): ensure assets dont redeploy without FS changes,0.9885602,test(lib): ensure assets dont redeploy without FS changes #1178,fix: rename CloudBackendProps to CloudBackendConfig in templates,1
683,Check for non-negative value for parallelism,0.62782514,chore: Mock synth to make parallelism test fail less #2831,,0
684,Merge pull request #631 from DBoroujerdi/java-kubernetes-example,0.51372534,feat(cli): support generating provider bindings in parallel #2111,,0
685,Python: setup imports dir as a package,0.9398358,Python: setup imports dir as a package #262,chore: release 0.15.2,1
686,use  for jest setup script path,0.6835499,fix(examples): fix path to setup.js file in jest config #1147,,0
687,fix(cli): remove deprecated tsconfig option,0.7090167,fix(cli): remove deprecated -state option #1461,,1
688,Merge pull request #743 from hashicorp/prepare-release-0.4.0,0.545311,chore: fix finalizing the Sentry release #2379,fix: cdktf login issues,0
689,trigger buildx,0.57915556,                    .build(),,0
690,fix[#901]: providers synthesizes array instead of map,0.7901647,fix(lib): Module references to providers synthesizes array instead of map #933,2505 was well-intentioned but didn't work! Hopefully this does.,1
691,chore(deps): add gcc and gcc-c++ to Dockerfile required for node-gyp,0.9809578,chore(deps): add gcc and gcc-c++ to Dockerfile required for node-gyp #849,chore: support soft sentinel overrides,1
692,Update website/docs/cdktf/release/index.mdx,0.65784645,Initial release of cdktf-cli and cdktf to Github and NPM registry.,,0
693,fix another case,0.6260176,fix,,0
694,fix(lib): fix field casing,0.7517731,fix(lib): Fix incorrect parseInt casing #1359,,1
695,chore: improve docs,0.7621249,chore(docs): fix some docs #2483,,1
696,Merge pull request #1780 from aayushharwani-aidash/docs-to-backend,0.6380988,chore(docs): Merge docs content to stable website #1133,,0
697,fix: typos,0.8345098,chore: fix typos #927,,1
698,Merge pull request #1023 from hashicorp/release-0.6,0.50324565,fix: let create changelog script use commit hashes from PRs instead of finding merge commit messages that may not always exist #2068,,0
699,chore: actually commit syntax-tree file,0.6155509,chore(cli): Don't trim output for unstructured logs #2100,,0
700,Update website/docs/cdktf/concepts/modules.html.md,0.65628564,chore(docs): update aspect docs #1690,,0
701,add some more tests,0.78213155,test,,1
702,fix: change codeMakerOutput for go from '.gen' to 'generated' as leading dots sometimes work but are not supposed to be allowed at all (and break examples),0.5400349,"fix(docs): fix code blocks in ""create and deploy"" documentation #1826",,0
703,chore: Add iterators-list-attributes example,0.6185323,feat(lib): Introduce Iterator and for_each to implement apply time iteration #1830,,0
704,fix(lib): simplify code for Daniel,0.55961347,fix(lib): fix documentation link for lookup #1347,Co-authored-by: Ansgar Mertens ansgar@hashicorp.com,0
705,refactor(hcl2cdk): add verbose errors,0.6354434,fix(hcl2cdk): Always using module binding for convert command #1120,,0
706,Add outputs content to new docs structure,0.6860032,chore(docs): Edits to Project Setup & Config file docs #1085,,0
707,chore: re-enable skipped test,0.7322458,chore(tests): Upgrade to jest 0.27 for integration tests and retry failed tests once #1051,,1
708,Adapt workflows to new Terraform versions,0.7579434,Adapt to changed output format in Terraform 0.15.4 #736,,1
709,chore: release 0.12.2,0.78030586,chore(release): Pre-releases should use next version #1257,,1
710,feat(lib): add docstrings to artifactory/azurerm/consul backend resources,0.95783764,feat(lib): add docstrings to artifactory/azurerm/consul backend resources #1781,,1
711,Removing temp link rewrites e2e,0.58623284,refactor(cli): replace links with redirects #1138,,0
712,fix(lib): only add extra quotes if raw string is an inner expression,0.67892045,fix(lib): inline references in strings should not destroy string itself #1401,,0
713,Custom snapshot serializer to workaround alternating version numbers,0.4944986,Fix multiple modules with same end name #637,,0
714,chore: improve debuggability for the provider validation,0.69763124,chore: add provider-integration tests conditionally for PRs and to releases #2371,Co-authored-by: Ansgar Mertens ansgar@hashicorp.com,0
715,chore: add changelog entry,0.6649301,chore: add a notice for minimum supported version to changelog #2461,,0
716,Merge branch 'main' into convert_copy_local_modules,0.5078055,feat(hcl2cdk): Copy local modules when init from TF project #1024,Closes #2492,0
717,chore: remoce long-running hooks,0.915846,chore: remove long-running hooks #2418,Closes #2506,1
718,chore: group needs to be prefixed per type,0.92725104,chore: group needs to be prefixed per type #1813,,1
719,adding public roadmap link to the readme,0.6545612,chore(docs): remove roadmap link from README #1067,Closes #2463,0
720,Merge pull request #99 from hashicorp/fix-integration-tests,0.6843136,fix(docs): fix example for integration test #1129,,0
721,chore: Convert variables typescript documentation,0.768033,Typescript,fix: Revert 8eb985b3ca1398e85c538b745dc32a250c918781,1
722,fix(examples): Fix Python documentation example,0.7741157,fix(examples): fix CI for Python examples #2291,,1
723,fix(provider-generator): fix resources named 'provider' breaking the code generation,0.9412692,fix(provider-generator): fix resources named 'provider' breaking the code generation #2504,,1
724,chore: address comments / nits,0.6707648,chore: Update contributing #2479,,0
725,Merge pull request #1849 from hashicorp/check-resolve-as-boolean-bug,0.5816605,fix(lib): Alternative Validation Approach #911,fix(provider-generator): fix resources named 'provider' breaking the code generation,0
726,Update examples/typescript-azure/main.ts,0.72930527,chore: Update all documentation examples for Typescript #2421,,1
727,Merge pull request #1477 from hashicorp/automation/yarn-upgrade,0.5244416,chore: create upgrade guide #2494,chore: autoclose older GHA updater PRs,0
728,chore: Add 'getExpressionAst' method to go bridge,0.584991,chore: add expression paranthesis #2332,This workflow can get a bit noisy if we don't stay on top of merging the PRs because it could potentially open a new PR every week even though there might be no changes. This closes any open old ones before opening a new PR.,0
729,Merge pull request #1112 from hashicorp/doc-architecture-972,0.6109806,chore(docs): Merge stable-website into main #1515,,0
730,fix: dont send output to stderr,0.56673837,fix(cli): dont compile cdktf output directory #754,,0
731,chore(tooling): watch also subpackages,0.6334938,chore: add a refactoring guide #2413,,0
732,Moving fundamentals to be under concepts for consistency,0.5050169,"As a result of some standardization, there is a minor breaking change:",chore: deprecate feature flags,0
733,Use speculative plans for Terraform Cloud when just diffing,0.6753787,Wait for ConfigurationVersion to be ready when using Terraform Cloud #655,Closes #2350,0
734,chore: change YT link to cut version,0.9539055,chore: change YT link to cut version #2103,chore: document variable flags,1
735,chore: Make jsii happy with @types/minimatch,0.51864773,Typescript,,0
736,chore: limit get parallelism,0.7010316,chore: Mock synth to make parallelism test fail less #2831,Co-authored-by: Ansgar Mertens ansgar@hashicorp.com,1
737,feat(hcl2cdk): add dynamic blocks,0.6667152,feat(cli): implement hcl2cdk #796,,0
738,Merge branch 'main' into fix_private_registry_modules,0.614901,fix(provider-generator): Fix private registry module generation #1361,,0
739,adds prettier formatting,0.5067866,chore(cli): add prettier #793,feat(docs): Document node-gyp errors if no precompiled binaries are available and the target system misses a native toolchain,0
740,Merge branch 'main' into pip-install-virtualenv,0.5271335,fix(cli): Don't specify --user flag when running in an pip activated virtualenv #912,,0
741,Update typescript.md,0.69102335,chore: Update all documentation examples for Typescript #2421,,0
742,Add tsc-files for running with lint-staged,0.6147609,chore(cli): lint tsx files and clean up React Hooks code #818,chore: make info level log a debug level one,0
743,feat(cli): use new hook in list,0.6117542,feat(cli): output command #1495,,0
744,Merge pull request #297 from hashicorp/prepare-0.14-release,0.5779087,chore: fix finalizing the Sentry release #2379,feat(cli): add -no-color tag,0
745,Merge pull request #1040 from hashicorp/lint-monorepo-imports,0.6895337,chore: lint monorepo for relative imports between packages #1040,,0
746,chore(lib): speed up TS compilation,0.95546377,chore(lib): speed up TS compilation #873,,1
747,Delete unused code,0.6103344,Removed functionality,,0
748,chore: add schema filters for all tests,0.6308093,chore: split up unit tests per package #2122,Co-authored-by: Ansgar Mertens ansgar@hashicorp.com,0
749,Address PR comments,0.5345351,fix: use correctly named syntax in comments #2562,,0
750,fix(cli): use first stack if no stack name is passed,0.6577132,fix(cli): Wait for other stacks to complete if one of them failed #1987,fix(cli): don't enquote args as they will be escaped and end up in the calls to Terraform,0
751,feat(cli): support languages besides ts for conversion,0.6598882,feat(cli): include language used in cdktf init telemetry event #2123,,0
752,Merge branch 'main' into resolvable_matching,0.45506853,chore(docs): Merge stable-website into main #1515,,0
753,fix(cli): write errors to stderr,0.7569817,fix(cli): improve cli error handling #1687,,1
754,Write terraform.tf.json to codemaker directory on get,0.60961205,"Terraform functions are now generated based on the JSON schema returned by the new metadata functions command which is going to be added to the Terraform CLI in version 1.4 (PR #32487, already available in v1.4.0-beta2).",fix: detect destroys on windows / TF version,0
755,trying to find something that works cross platform,0.412929,chore: copy edge provider on release pipeline #1408,,0
756,fix(docs): fix prettier error,0.73161596,fix(docs): fix typo #1387,,1
757,refactor(cli): extract provider generation logic into subpackage,0.7052738,refactor(cli): move cli library into seperate package #2253,,1
758,Merge pull request #276 from jsteinich/jsii_srcmak,0.59618866,Update jsii-srcmak to remove symlink #580,,0
759,Pass along a cleaned json list,0.54196334,json,,0
760,Merge pull request #1803 from aayushharwani-aidash/docs-to-backend-tf,0.62990856,chore(docs): Merge stable-website into main #1515,,0
761,refactor(hcl2cdk): use await all the way,0.6267877,chore(hcl2cdk): update readme #1452,chore: increase parallel limit (10->30) to speed up integration tests,0
762,refactor(hcl2cdk): extract TS conversion,0.59471613,feat(hcl2cdk): Copy local modules when init from TF project #1024,Also Closes #2481,0
763,Add link to existing docs as well,0.701543,chore: add make website command to preview docs website #1426,"10 turned out to be a bit too low, so I'm raising that one a bit",1
764,chore: use correct output,0.6507121,chore(tests): Align workflow trigger #931,feat: use our own pre-built package for node-pty to have builds for Nodejs 19 available,0
765,Merge pull request #630 from jsteinich/model_variable_no_type,0.5354582,fix: add required_version to json schema #2355,,0
766,Adapt release pipelines,0.7987342,chore: improve release pipelines #2328,Related to #2471,1
767,Add synthesize section to Project Setup Page,0.6071894,chore(docs): Add constructs documentation to website #1338,"We commonly see errors in CI stating that inNewWorkingDirectory is not a function. This can happen if the beforeAll hook takes to long, as apparently jest doesn't properly stop all tests if a hook does not finish in time",0
768,refactor(hcl2cdk): rename for more clarity,0.76629686,fix(hcl2cdk): use the same attribute renaming function as in the provider generation #1842,,1
769,Merge pull request #230 from hashicorp/rename-node,0.5884434,"Avoid conflicts with resource attributes called ""node"" #230",,0
770,Merge branch 'terraform-io-docs' into doc-architecture-972,0.63229555,chore(docs): CDK for Terraform Architecture #1112,,0
771,chore: update constructs to 10.0.20,0.95427597,chore: update constructs to 10.0.20 #1444,,1
772,Merge pull request #2179 from hashicorp/feat/easier-fqn,0.5520085,feat(cli): support generating provider bindings in parallel #2111,chore(docs): fix some docs,0
773,Merge branch 'main' into docs-typo-remote-templates,0.6268791,chore(docs): Merge docs content to stable website #1133,,0
774,feat(cli): add synthOrigin to synth telemetry emitted via watch,0.77041316,feat(cli): Improve telemetry #895,,1
775,only upload dist from 1 job,0.42230275,chore(deps): ignore tsbuildinfo #894,,0
776,Merge pull request #240 from ChanghoonHyun/modify-typescript-vault,0.5571813,chore(deps): remove obsolete dependency json-schema-to-typescript #1232,,0
777,refactor(lib): use the same jest config everywhere,0.94752437,refactor(lib): use the same jest config everywhere #930,,1
778,Merge pull request #665 from DanielMSchmidt/ds/add-go-to-contributing,0.5225033,chore(docs): Merge stable-website into main #1515,fix(tests): change Options -> Config as per #2471,0
779,fix: use input value to not run into circular reference,0.53072035,fix(lib): make sure to resolve reference expression target #1412,,0
780,Merge pull request #1687 from hashicorp/improve-cli-error-handling,0.6251822,fix(cli): convert failed with a single provider passed #1588,,0
781,Merge pull request #1914 from hashicorp/improve-example-apply,0.5264416,chore: fix go azure example #2092,,0
782,refactor(cli): move output command under lib,0.75941277,refactor(cli): move cli library into seperate package #2253,Closes #2475,1
783,strip back variable type to allow hcl strings,0.53692526,feat(hcl2json): expose hcl expression parser #1794,Closes #2476,0
784,chore(tests): trigger build,0.72111607,chore: only trigger unit tests once #2362,Closes #2477,1
785,fix(hcl2cdk): exclude non-registry modules from the cdktf.json,0.9838903,fix(hcl2cdk): exclude non-registry modules from the cdktf.json #847,,1
786,Merge pull request #205 from hashicorp/fix-init-on-windows,0.5818753,fix(lib): Add missing config options for AzurermBackend #2127,,0
787,fix(cli): don't bundle yoga-layout-prebuilt,0.5988051,fix(cli): Update require package in template #2118,fix: limit concurrency for integration tests to 10 for each windows and linux,0
788,chore(release): Update CHANGELOG.md and version to 0.13.2,0.822609,chore(release): Update changelog to contain backported release for 0.10.4 #1773,,1
789,chore: npm-check-updates && yarn upgrade,0.981287,chore: npm-check-updates && yarn upgrade #1489,,1
790,keep some version constrain in pipfile,0.5970986,Python pip template adjustments for windows #535,,0
791,added -no-color tag,0.7954082,feat(cli): add -no-color tag #2307,,1
792,fix(cli): fix no-color flag passing,0.96217906,fix(cli): fix no-color flag passing #2845,Closes #2370,1
793,jsii doesn't seem to handle abstract classes,0.58452284,"For jsii languages (especially Java and C#), these types will end up as List<Object>.",,0
794,chore(docs): Update changelog for next release,0.8331888,chore(docs): update aspect docs #1690,,1
795,Merge branch 'master' into python,0.5718014,Python,,0
796,chore: add codetabs to two other examples in functions docs,0.73264205,chore(docs): translate functions examples to c# #2277,,1
797,Merge branch 'main' into fix-map-convert,0.4946635,chore(docs): Merge stable-website into main #1515,,0
798,Merge branch 'python' of github.com:hashicorp/terraform-cdk into python,0.51784205,fix(docs): Fix upgrade guide imports for Python #2171,,0
799,trying to fix a weird formatting website error,0.5048094,fix(docs): fix header indentation causing no page contents sidebar for this page #2299,,0
800,chore: create upgrade guide,0.93334174,chore: create upgrade guide #2494,,1
801,test(asset): add python test for assets,0.516726,test(lib): ensure assets dont redeploy without FS changes #1178,"There was no clear way to identify which ending to use before, but now Config is being used as a suffix everywhere. BREAKING CHANGE: Please change from ...Props or ...Options to ...Config",0
802,fix(provider-generator): use terraform get instead of init to download modules,0.9718673,fix(provider-generator): use terraform get instead of init to download modules #2057,,1
803,chore(tests): Fix release pipeline,0.9599213,chore(tests): Fix release pipeline #1050,,1
804,chore(lib): rename Iterator to TerraformIterator,0.6765195,feat(lib): Introduce TerraformDynamicBlock to enable iterator usage on blocks #1882,,0
805,remove snake casing which no longer be needed,0.46517634,fix(docs): remove Csharp readme in Python for #745 #820,,0
806,feat(cli): Print Annotations from synth,0.6758692,feat(docs): document the use of aspects and annotations #1144,,0
807,test(cli): add test for spaces in rendered provider constraints,0.6718163,test(cli): test generated providers #1235,,0
808,fix(lib): escape newlines in terraform functions,0.9781345,fix(lib): escape newlines in terraform functions #1233,,1
809,refactor(lib): inline namespaced functions,0.61507356,fix(lib): Add struct sharding for providers without namespaces #1375,,0
810,fix: update snapshot test,0.66199636,chore(deps): add script to update all snapshot tests #1139,,0
811,Update README.md with beta roadmap project board,0.60180104,Minor output changes and updated README.md example.,,0
812,Trigger build,0.6140678,                    .build(),,0
813,chore: wrap if in expression,0.5601514,chore: add expression paranthesis #2332,,0
814,"Revert ""Merge pull request #1257 from jsteinich/pre_release_version_number""",0.5892531,chore: sync version and changelog from the 0.13.3 backported release #2251,,0
815,Merge pull request #1277 from hashicorp/revert-1257,0.55292463,feat(cli): only re-generate provider bindings on get if necessary #2266,,0
816,Bump typescript / node types,0.7488602,Bump and align Typescript / @node/types Dependencies - Upgrade lodash #252,,1
817,Fix common Markdown formatting errors,0.56195796,fix(docs): typo in documentation #1060,,0
818,fix: support variadic types properly,0.61316967,fix(docs): fix aspects example not being valid TypeScript #1986,,0
819,Merge pull request #1223 from hashicorp/dependabot/npm_and_yarn/ink-testing-library-2.1.0,0.5672588,chore: npm-check-updates && yarn upgrade #1579,,0
820,fix(hcl2cdk): references within providers,0.7308192,fix(hcl2cdk): Convert null provider #1142,,1
821,chore(docs): update project maturity statement,0.97086275,chore(docs): update project maturity statement #1676,,1
822,chore: fix small issues,0.7308264,chore: fix go azure example #2092,chore(docs): running snippet update tool revealed an existing snippet that is not up-to-date,1
823,chore: Add csharp integration test,0.67472446,chore(tests): Upgrade to jest 0.27 for integration tests and retry failed tests once #1051,,0
824,Update generated scripts (website-build.sh),0.5829534,chore: update constructs to 10.0.25 #1453,fix(tests): Make version more stable,0
825,Update Terraform versions which are tested against,0.8020431,Terraform version check #378,,1
826,chore(docs): improve release script to presort the PRs,0.90872574,chore(docs): improve release script to not require manual pr selection #1156,"Go 1.18+ started to embed repo information into builds which failed without the safe.directory being set in Github Actions. Husky (our Git hook tool) also printed a warning about safe.directory being not set, but didn't fail.",1
827,Merge pull request #2495 from hashicorp/document-variable-flags,0.58115,chore: document variable flags #2495,,0
