Index,Message,Description,Message Abstract,Description Abstract
156,GateWatcher handles stack trace caller not found (#1128),"For an app using Swoole/Laravel Octane and Telescope configured for config('telescope.ignore_packages') === true, method getCallerFromStackTrace() will return null. UI file telescope/resources/js/screens/gates/preview.vue will hide caller file location details if they're not stored in the Telescope entry so save that path as null. Also fix the getCallerFromStackTrace() @return docblock as that method was written before Laravel Octane magic was conjured up.",GateWatcher handles stack trace caller not found (#1128),"For an app using Swoole/Laravel Octane and Telescope configured for config('telescope.ignore_packages') === true, method getCallerFromStackTrace() will return null. UI file telescope/resources/js/screens/gates/preview.vue will hide caller file location details if they're not stored in the Telescope entry so save that path as null. Also fix the getCallerFromStackTrace() @return docblock as that method was written before Laravel Octane magic was conjured up."
157,wip,,wip,
158,Update CHANGELOG.md,,Update CHANGELOG.md,
159,Apply fixes from StyleCI,,Apply fixes from StyleCI,
160,[4.x] Fix telescope.domain usage. (#1124),,[4.x] Fix telescope.domain usage. (#1124),
161,Update CHANGELOG.md,,Update CHANGELOG.md,
162,[4.x] Rewind http client response after recording (#1114),  Update ClientRequestWatcher.php   Update ClientRequestWatcher.php   Co-authored-by: Dries Vints dries@vints.io,[4.x] Rewind http client response after recording (#1114),Update ClientRequestWatcher.php Update ClientRequestWatcher.php Co-authored-by: Dries Vints dries@vints.io
163,Bump path-parse from 1.0.6 to 1.0.7,Bumps path-parse from 1.0.6 to 1.0.7. - Release notes - Commits  updated-dependencies: - dependency-name: path-parse   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,Bump path-parse from 1.0.6 to 1.0.7,Bumps path-parse from 1.0.6 to 1.0.7. - Release notes - Commits updated-dependencies: - dependency-name: path-parse   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
164,Update CHANGELOG.md,,Update CHANGELOG.md,
165,[4.x] Unified asset publishing (#1105),  [4.x] Unified asset publishing   Update TelescopeServiceProvider.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[4.x] Unified asset publishing (#1105),[4.x] Unified asset publishing Update TelescopeServiceProvider.php Co-authored-by: Taylor Otwell taylor@laravel.com
166,Update TelescopeServiceProvider.php (#1104),,Update TelescopeServiceProvider.php (#1104),
167,Use intdiv where appropriate to prevent unexpected conversion to float. (#1100),,Use intdiv where appropriate to prevent unexpected conversion to float. (#1100),
168,Apply fixes from StyleCI,,Apply fixes from StyleCI,
169,[4.x] Record 'connection failed' http client event (#1097),  Record 'connection failed' http client event   Fix linting issue   Small javascript fix   Another small javascript fix   Update entriesStyles.js   formatting   Co-authored-by: Taylor Otwell taylor@laravel.com Co-authored-by: Taylor Otwell taylorotwell@gmail.com,[4.x] Record 'connection failed' http client event (#1097),Record 'connection failed' http client event Fix linting issue Small javascript fix Another small javascript fix Update entriesStyles.js formatting Co-authored-by: Taylor Otwell taylor@laravel.com Co-authored-by: Taylor Otwell taylorotwell@gmail.com
170,Suppress filesize errors in client request watcher (#1096),,Suppress filesize errors in client request watcher (#1096),
171,Update CHANGELOG.md,,Update CHANGELOG.md,
172,compile assets,,compile assets,
173,"Repackaged #1087 for 4.x (Add a new ""Clear Entries"" button) (#1091)",,"Repackaged #1087 for 4.x (Add a new ""Clear Entries"" button) (#1091)",
174,Fix phpdoc return type (#1090),see implementer: https://github.com/laravel/telescope/blob/4.x/src/Storage/DatabaseEntriesRepository.php#L336,Fix phpdoc return type (#1090),see implementer: link
175,Telescope:withoutRecording() exception safe (#1092),,Telescope:withoutRecording() exception safe (#1092),
176,Fix JobWatcher when job is encrypted (#1089),Signed-off-by: Michael Lundbøl michael.lundboel@gmail.com,Fix JobWatcher when job is encrypted (#1089),Signed-off-by: Michael Lundbøl michael.lundboel@gmail.com
177,compile,,compile,
178,[4.x] fixed frontend request polling memory leaks (#1086), fixed frontend request polling memory leaks  fix #1085   Update IndexScreen.vue   Update IndexScreen.vue   Co-authored-by: Taylor Otwell taylor@laravel.com,[4.x] fixed frontend request polling memory leaks (#1086),fixed frontend request polling memory leaks fix #1085 Update IndexScreen.vue Update IndexScreen.vue Co-authored-by: Taylor Otwell taylor@laravel.com
179,Update CHANGELOG.md,,Update CHANGELOG.md,
180,Improve file handling in client request watcher (#1080),,Improve file handling in client request watcher (#1080),
181,[4.x] Http Client Link State (#1078),  fix path   compile ,[4.x] Http Client Link State (#1078),fix path compile
182,Update CHANGELOG.md,,Update CHANGELOG.md,
183,Move logo to repo,,Move logo to repo,
184,compile,,compile,
185,update wording,,update wording,
186,Update routes.php,,Update routes.php,
187,Another linting fix,,Another linting fix,
188,Fix linting issues,,Fix linting issues,
189,Update tests,,Update tests,
190,Cleanup,,Cleanup,
191,Show 'client requests' in 'related entries',,Show 'client requests' in 'related entries',
192,Add http client watcher views,,Add http client watcher views,
193,Add http client request watcher,,Add http client request watcher,
194,Update 1_Bug_report.md,,Update 1_Bug_report.md,
195,Update CHANGELOG.md,,Update CHANGELOG.md,
196,[4.x] Implemented fallback for PDO::quote method on QueryWatcher (#1066),  Implemented fallback for PDO::quote method on QueryWatcher   Implemented fallback for PDO::quote method on QueryWatcher   Implemented fallback for PDO::quote method on QueryWatcher   Implemented fallback for PDO::quote method on QueryWatcher   Implemented fallback for PDO::quote method on QueryWatcher   Update QueryWatcher.php   Co-authored-by: Juan Lago juan@leadsupply.com Co-authored-by: Taylor Otwell taylor@laravel.com,[4.x] Implemented fallback for PDO::quote method on QueryWatcher (#1066),Implemented fallback for PDO::quote method on QueryWatcher Implemented fallback for PDO::quote method on QueryWatcher Implemented fallback for PDO::quote method on QueryWatcher Implemented fallback for PDO::quote method on QueryWatcher Implemented fallback for PDO::quote method on QueryWatcher Update QueryWatcher.php Co-authored-by: Juan Lago juan@leadsupply.com Co-authored-by: Taylor Otwell taylor@laravel.com
197,Remove asset manifest check and warning (#1063),  Remove asset manifest check and warning   Remove unused import ,Remove asset manifest check and warning (#1063),Remove asset manifest check and warning Remove unused import
198,Update CHANGELOG.md,,Update CHANGELOG.md,
199,Fix query formatting in preview (#1050),,Fix query formatting in preview (#1050),
200,Fix JSON indenting (#1049),,Fix JSON indenting (#1049),
201,Always boot commands (#1045),,Always boot commands (#1045),
202,Update CHANGELOG.md,,Update CHANGELOG.md,
203,Fix query preview (#1044),,Fix query preview (#1044),
204,Update CHANGELOG.md,,Update CHANGELOG.md,
205,prep for octane (#1040),,prep for octane (#1040),
206,[4.x] Update to Mix v6 (#1039),  Update to Mix v6   Apply fixes from StyleCI (#1038) ,[4.x] Update to Mix v6 (#1039),Update to Mix v6 Apply fixes from StyleCI (#1038)
207,Move booting of commands (#1034),,Move booting of commands (#1034),
208,Update tests.yml,,Update tests.yml,
209,Update CHANGELOG.md,,Update CHANGELOG.md,
210,"Revert ""Move cache read inside VarDumper handler to avoid cache call during package discovery/composer install calls (#1025)"" (#1030)",This reverts commit 897d2e03278718551badede7ed612893d61b8e49.,"Revert ""Move cache read inside VarDumper handler to avoid cache call during package discovery/composer install calls (#1025)"" (#1030)",This reverts commit 897d2e03278718551badede7ed612893d61b8e49.
211,Update CHANGELOG.md,,Update CHANGELOG.md,
212,Move cache read inside VarDumper handler to avoid cache call during package discovery/composer install calls (#1025),,Move cache read inside VarDumper handler to avoid cache call during package discovery/composer install calls (#1025),
213,Use ubuntu-18.04,,Use ubuntu-18.04,
214,Update CHANGELOG.md,,Update CHANGELOG.md,
215,Implement new GateEvaluated event (#1018),,Implement new GateEvaluated event (#1018),
216,Update CHANGELOG.md,,Update CHANGELOG.md,
217,Handle when $batch is null (#1013),BatchRepository::find() may return Batch or null. This fixes laravel/nova-issues#3243 Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,Handle when $batch is null (#1013),BatchRepository::find() may return Batch or null. This fixes laravel/nova-issues#3243 Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com
218,Update CHANGELOG.md,,Update CHANGELOG.md,
219,Remove Laravel 7 workarounds (#1011),,Remove Laravel 7 workarounds (#1011),
220,[4.x] Fix: GateWatcher shows allowed when it is denied via Response class (#1010),  fix: GateWatcher saves denied response as allowed   tests for gatewatcher changes ,[4.x] Fix: GateWatcher shows allowed when it is denied via Response class (#1010),fix: GateWatcher saves denied response as allowed tests for gatewatcher changes
221,Update CHANGELOG.md,,Update CHANGELOG.md,
222,Update dependencies,,Update dependencies,
223,Apply fixes from StyleCI (#1006),,Apply fixes from StyleCI (#1006),
224,Prevent access to uninitialized typed properties (#1005),,Prevent access to uninitialized typed properties (#1005),
225,Bump axios from 0.18.1 to 0.21.1,Bumps axios from 0.18.1 to 0.21.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump axios from 0.18.1 to 0.21.1,Bumps axios from 0.18.1 to 0.21.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
226,compile,,compile,
227,Update CHANGELOG.md,,Update CHANGELOG.md,
228,Delete yarn.lock,,Delete yarn.lock,
229,[4.x] Add model hydrations to model watcher (#1000),  [4.x] Add model hydrations to model watcher   fix styleci   dont record retrieved events by default for no breaking changes   Update preview.vue   Co-authored-by: Taylor Otwell taylor@laravel.com,[4.x] Add model hydrations to model watcher (#1000),[4.x] Add model hydrations to model watcher fix styleci dont record retrieved events by default for no breaking changes Update preview.vue Co-authored-by: Taylor Otwell taylor@laravel.com
230,Fix spaces (#1001),,Fix spaces (#1001),
231,[4.x] Fix typo in memory calculation (#997),,[4.x] Fix typo in memory calculation (#997),
232,Bump ini from 1.3.5 to 1.3.7,Bumps ini from 1.3.5 to 1.3.7. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump ini from 1.3.5 to 1.3.7,Bumps ini from 1.3.5 to 1.3.7. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
233,Update CHANGELOG.md,,Update CHANGELOG.md,
234,Merge pull request #993 from laravel/revert-991-clear-db,"Revert ""[4.x] Updated db command for clearing tables""",Merge pull request #993 from laravel/revert-991-clear-db,"Revert ""[4.x] Updated db command for clearing tables"""
235,"Revert ""Updated db command for clearing tables (#991)""",This reverts commit 5c0d36a2bd75cd5337be5c2716964ebb307e4b37.,"Revert ""Updated db command for clearing tables (#991)""",This reverts commit 5c0d36a2bd75cd5337be5c2716964ebb307e4b37.
236,compile,,compile,
237,Update CHANGELOG.md,,Update CHANGELOG.md,
238,Updated db command for clearing tables (#991),,Updated db command for clearing tables (#991),
239,Merge pull request #990 from laravel/dependabot/npm_and_yarn/highlight.js-10.4.1,Bump highlight.js from 10.1.2 to 10.4.1,Merge pull request #990 from laravel/dependabot/npm_and_yarn/highlight.js-10.4.1,Bump highlight.js from 10.1.2 to 10.4.1
240,Bump highlight.js from 10.1.2 to 10.4.1,Bumps highlight.js from 10.1.2 to 10.4.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump highlight.js from 10.1.2 to 10.4.1,Bumps highlight.js from 10.1.2 to 10.4.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
241,Merge pull request #987 from laravel/dependabot/npm_and_yarn/highlight.js-10.1.2,Bump highlight.js from 9.16.2 to 10.1.2,Merge pull request #987 from laravel/dependabot/npm_and_yarn/highlight.js-10.1.2,Bump highlight.js from 9.16.2 to 10.1.2
242,Bump highlight.js from 9.16.2 to 10.1.2,Bumps highlight.js from 9.16.2 to 10.1.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump highlight.js from 9.16.2 to 10.1.2,Bumps highlight.js from 9.16.2 to 10.1.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
243,Update CHANGELOG.md,,Update CHANGELOG.md,
244,Merge pull request #979 from haakco/4.x,[4.x] Fix for Can't locate path: <.../vendor/laravel/telescope/src/Storage/migrations>,Merge pull request #979 from haakco/4.x,[4.x] Fix for Can't locate path: <.../vendor/laravel/telescope/src/Storage/migrations>
245,Fix Can't locate path: <.../vendor/laravel/telescope/src/Storage/migrations>,,Fix Can't locate path: <.../vendor/laravel/telescope/src/Storage/migrations>,
246,Update dependencies,,Update dependencies,
247,Update CHANGELOG.md,,Update CHANGELOG.md,
248,Merge pull request #977 from mmachatschek/support_php8,[4.x] Support php8,Merge pull request #977 from mmachatschek/support_php8,[4.x] Support php8
249,Explicitly install required php modules,,Explicitly install required php modules,
250,Support PHP 8,,Support PHP 8,
251,[4.x] Consolidate database directory (#975),  Consolidate database directory   Apply fixes from StyleCI (#974) ,[4.x] Consolidate database directory (#975),Consolidate database directory Apply fixes from StyleCI (#974)
252,Remove whitelist,,Remove whitelist,
253,Update README.md,,Update README.md,
254,Update .gitattributes,,Update .gitattributes,
255,Update CHANGELOG.md,,Update CHANGELOG.md,
256,"[4.x] Determine if the incoming entry is a request, added isRequest() filter (#966)"," [4.x] Determine if the incoming entry is a request, added isRequest() filter  This will allow us to filter the entries of type 'request' in the register method in TelescopeServiceProvider  Update IncomingEntry.php  Co-authored-by: Taylor Otwell taylor@laravel.com","[4.x] Determine if the incoming entry is a request, added isRequest() filter (#966)","[4.x] Determine if the incoming entry is a request, added isRequest() filter This will allow us to filter the entries of type 'request' in the register method in TelescopeServiceProvider Update IncomingEntry.php Co-authored-by: Taylor Otwell taylor@laravel.com"
257,[4.x] Added isGate() filter (#967),  [4.x] Added isGate() filter   Update IncomingEntry.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[4.x] Added isGate() filter (#967),[4.x] Added isGate() filter Update IncomingEntry.php Co-authored-by: Taylor Otwell taylor@laravel.com
258,remove section,,remove section,
259,formatting,,formatting,
260,Add only_allow_paths check and config,,Add only_allow_paths check and config,
261,Update CHANGELOG.md,,Update CHANGELOG.md,
262,compile,,compile,
263,Apply fixes from StyleCI (#961),,Apply fixes from StyleCI (#961),
264,Merge pull request #959 from jasonvarga/dump-js,"[4.x] Dump visibility toggling, search, etc.",Merge pull request #959 from jasonvarga/dump-js,"[4.x] Dump visibility toggling, search, etc."
265,Support VarDumper JS,,Support VarDumper JS,
266,Update CHANGELOG.md,,Update CHANGELOG.md,
267,[4.x] Make event watcher compatible with Laravel 8 subscriber syntax (#953),  Make event watcher compatible with Laravel 8 subscriber syntax   fix styleci ,[4.x] Make event watcher compatible with Laravel 8 subscriber syntax (#953),Make event watcher compatible with Laravel 8 subscriber syntax fix styleci
268, support new listeners syntax,,support new listeners syntax,
269,Merge pull request #945 from paras-malhotra/batch_watcher_test,[4.x] Add Batch Watcher Test,Merge pull request #945 from paras-malhotra/batch_watcher_test,[4.x] Add Batch Watcher Test
270,fix style ci errors,,fix style ci errors,
271,Add Batch Watcher Test,,Add Batch Watcher Test,
272,Merge pull request #940 from laravel/dependabot/npm_and_yarn/elliptic-6.5.3,Bump elliptic from 6.5.2 to 6.5.3,Merge pull request #940 from laravel/dependabot/npm_and_yarn/elliptic-6.5.3,Bump elliptic from 6.5.2 to 6.5.3
273,Bump elliptic from 6.5.2 to 6.5.3,Bumps elliptic from 6.5.2 to 6.5.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump elliptic from 6.5.2 to 6.5.3,Bumps elliptic from 6.5.2 to 6.5.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
274,Update CHANGELOG.md,,Update CHANGELOG.md,
275,Merge pull request #939 from laravel/upgrade-guide,[4.x] Add UPGRADE.md,Merge pull request #939 from laravel/upgrade-guide,[4.x] Add UPGRADE.md
276,Update CHANGELOG.md,,Update CHANGELOG.md,
277,Add UPGRADE.md,,Add UPGRADE.md,
278,Update CHANGELOG.md,,Update CHANGELOG.md,
279,Bump PHP,,Bump PHP,
280,Merge branch '3.x' into master,Conflicts: CHANGELOG.md public/app-dark.css public/app.css public/app.js public/mix-manifest.json,Merge branch '3.x' into master,Conflicts: CHANGELOG.md public/app-dark.css public/app.css public/app.js public/mix-manifest.json
281,Merge pull request #938 from laravel/dependabot/npm_and_yarn/http-proxy-1.18.1,Bump http-proxy from 1.18.0 to 1.18.1,Merge pull request #938 from laravel/dependabot/npm_and_yarn/http-proxy-1.18.1,Bump http-proxy from 1.18.0 to 1.18.1
282,Bump http-proxy from 1.18.0 to 1.18.1,Bumps http-proxy from 1.18.0 to 1.18.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump http-proxy from 1.18.0 to 1.18.1,Bumps http-proxy from 1.18.0 to 1.18.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
283,Merge pull request #937 from open-source-contributions/assertion_enhancement,Improve assertions,Merge pull request #937 from open-source-contributions/assertion_enhancement,Improve assertions
284,Improve assertions,,Improve assertions,
285,compile,,compile,
286,Merge pull request #931 from andresayej/3.x,[3.x] Fix non-active cloudinary links,Merge pull request #931 from andresayej/3.x,[3.x] Fix non-active cloudinary links
287,Fix non-active cloudinary links,,Fix non-active cloudinary links,
288,Merge pull request #930 from ctfang/3.x,fix:May be written to an empty log,Merge pull request #930 from ctfang/3.x,fix:May be written to an empty log
289,fix:styleci,,fix:styleci,
290,fix:May be written to an empty log,,fix:May be written to an empty log,
291,Merge pull request #926 from laravel/dependabot/npm_and_yarn/elliptic-6.5.3,Bump elliptic from 6.5.2 to 6.5.3,Merge pull request #926 from laravel/dependabot/npm_and_yarn/elliptic-6.5.3,Bump elliptic from 6.5.2 to 6.5.3
292,Bump elliptic from 6.5.2 to 6.5.3,Bumps elliptic from 6.5.2 to 6.5.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump elliptic from 6.5.2 to 6.5.3,Bumps elliptic from 6.5.2 to 6.5.3. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
293,Update CHANGELOG.md,,Update CHANGELOG.md,
294,Compile,,Compile,
295,Merge pull request #924 from derekmd/fix-queries-dump-with-mysql-variable,[3.x] Remove problematic unused code when formatting SQL,Merge pull request #924 from derekmd/fix-queries-dump-with-mysql-variable,[3.x] Remove problematic unused code when formatting SQL
296,Remove unused code when formatting SQL,"Telescope's QueryWatcher always stores an empty array for query parameter bindings. This causes issues in NPM package ""sql-formatter"" when the query has MySQL session variables referenced with an '@' character. sql-formatter's generic SQL syntax handling will treat the '@' character the same as a '?' placeholder. 'SELECT @foo := id ...' without bindings will cause @foo to be replaced with JavaScript 'undefined' rather than being left as-is.  stop passing the bindings empty array    to the .format() method since the    argument is never used. instead of referencing the generic    'sqlFormatter.format()' public API,    pull in the exact implementation of    StandardSqlFormatter. Three other    SQL dialect implementations were being    unnecessarily bundled into Telescope's    app.js distribution. This will shrink    app.js' file size. remove unused  Vue    component props 'entry' and 'batch'    since query data is being injected    through the the slot scope.",Remove unused code when formatting SQL,"Telescope's QueryWatcher always stores an empty array for query parameter bindings. This causes issues in NPM package ""sql-formatter"" when the query has MySQL session variables referenced with an '@' character. sql-formatter's generic SQL syntax handling will treat the '@' character the same as a '?' placeholder. 'SELECT @foo := id ...' without bindings will cause @foo to be replaced with JavaScript 'undefined' rather than being left as-is. stop passing the bindings empty array    to the .format() method since the    argument is never used. instead of referencing the generic    'sqlFormatter.format()' public API,    pull in the exact implementation of    StandardSqlFormatter. Three other    SQL dialect implementations were being    unnecessarily bundled into Telescope's    app.js distribution. This will shrink    app.js' file size. remove unused  Vue    component props 'entry' and 'batch'    since query data is being injected    through the the slot scope."
297,Merge pull request #920 from user501254/patch-1,[3.x] Add explicit base font family fallback,Merge pull request #920 from user501254/patch-1,[3.x] Add explicit base font family fallback
298,Add explicit base font family fallback,,Add explicit base font family fallback,
299,formatting and compiling,,formatting and compiling,
300,Merge pull request #916 from macleash90/3.x,[3.x] Change text for Marking Exceptions as Resolved,Merge pull request #916 from macleash90/3.x,[3.x] Change text for Marking Exceptions as Resolved
301,"Following up on pull request #710. I think although exceptions are marked as resolved the message isn't clear to the user. For once I thought Laravel Telescope would itself automagically resolve the exception for me since that's what the message suggested (Resolve now). This change is to indicate to users that exceptions aren't resolved by Laravel Telescope but marked as resolved, so they have to go resolve the exception themselves and mark as resolved on Laravel Telescope which is the intention of pull request #710",,"Following up on pull request #710. I think although exceptions are marked as resolved the message isn't clear to the user. For once I thought Laravel Telescope would itself automagically resolve the exception for me since that's what the message suggested (Resolve now). This change is to indicate to users that exceptions aren't resolved by Laravel Telescope but marked as resolved, so they have to go resolve the exception themselves and mark as resolved on Laravel Telescope which is the intention of pull request #710",
302,Merge pull request #913 from laravel/dependabot/npm_and_yarn/lodash-4.17.19,Bump lodash from 4.17.15 to 4.17.19,Merge pull request #913 from laravel/dependabot/npm_and_yarn/lodash-4.17.19,Bump lodash from 4.17.15 to 4.17.19
303,Bump lodash from 4.17.15 to 4.17.19,Bumps lodash from 4.17.15 to 4.17.19. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump lodash from 4.17.15 to 4.17.19,Bumps lodash from 4.17.15 to 4.17.19. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
304,Merge pull request #909 from laravel/driesvints-patch-1,Update tests.yml,Merge pull request #909 from laravel/driesvints-patch-1,Update tests.yml
305,Update tests.yml,,Update tests.yml,
306,Merge pull request #903 from laravel/batches,Batches,Merge pull request #903 from laravel/batches,Batches
307,revert,,revert,
308,order alpha,,order alpha,
309,Merge branch 'batches' of https://github.com/laravel/telescope into batches,,Merge branch 'batches' of link into batches,
310,order alpha,,order alpha,
311,fix tests,,fix tests,
312,Apply fixes from StyleCI (#904),,Apply fixes from StyleCI (#904),
313,Merge branch 'batches' of https://github.com/laravel/telescope into batches,,Merge branch 'batches' of link into batches,
314,fix dependencies,,fix dependencies,
315,Apply fixes from StyleCI (#902),,Apply fixes from StyleCI (#902),
316,support batches,,support batches,
317,wip,,wip,
318,update compsoer.json,,update compsoer.json,
319,Merge branch '3.x' of https://github.com/laravel/telescope,,Merge branch '3.x' of link,
320,Merge pull request #900 from laravel/dependabot/npm_and_yarn/websocket-extensions-0.1.4,Bump websocket-extensions from 0.1.3 to 0.1.4,Merge pull request #900 from laravel/dependabot/npm_and_yarn/websocket-extensions-0.1.4,Bump websocket-extensions from 0.1.3 to 0.1.4
321,Bump websocket-extensions from 0.1.3 to 0.1.4,Bumps websocket-extensions from 0.1.3 to 0.1.4. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump websocket-extensions from 0.1.3 to 0.1.4,Bumps websocket-extensions from 0.1.3 to 0.1.4. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
322,Merge branch '3.x',Conflicts: CHANGELOG.md,Merge branch '3.x',Conflicts: CHANGELOG.md
323,Update CHANGELOG.md,,Update CHANGELOG.md,
324,compile,,compile,
325,Merge pull request #895 from chasenyc/feature/3.x/request-ip-address,[3.x] Add request IP address to RequestWatcher,Merge pull request #895 from chasenyc/feature/3.x/request-ip-address,[3.x] Add request IP address to RequestWatcher
326,Update RequestWatcher.php,,Update RequestWatcher.php,
327,Add IP Address to,,Add IP Address to,
328,Update CHANGELOG.md,,Update CHANGELOG.md,
329,formatting,,formatting,
330,formatting,,formatting,
331,CS,,CS,
332,"Tweak afterRecord method, exclude entries",,"Tweak afterRecord method, exclude entries",
333,Merge remote-tracking branch 'upstream/3.x' into patch-5,,Merge remote-tracking branch 'upstream/3.x' into patch-5,
334,Merge pull request #893 from barryvdh/patch-4,[3.x] Add entry to afterRecording hook,Merge pull request #893 from barryvdh/patch-4,[3.x] Add entry to afterRecording hook
335,Add afterStore hooks,,Add afterStore hooks,
336,Add entry to afterRecording hook,,Add entry to afterRecording hook,
337,Apply fixes from StyleCI (#892),,Apply fixes from StyleCI (#892),
338,formatting,,formatting,
339,npm remove md5,Gravatar md5() calls are now done in PHP rather than within Vue component .,npm remove md5,Gravatar md5() calls are now done in PHP rather than within Vue component .
340,Allow avatar path customization,Add config('telescope.avatar_driver') to control where to fetch user avatars shown in the Telescope UI.  'gravatar' looks up the avatar just-in-time    using the email address (current default) 'custom' can use a URL from your local    application. Call IncomingEntry::avatar()    to register a callback that returns a URL    string for logged in $user. '' empty string will disable the avatar and    hide it from the UI. This will prevent calls    from being made to Gravatar servers on each    Telescope request.,Allow avatar path customization,Add config('telescope.avatar_driver') to control where to fetch user avatars shown in the Telescope UI. 'gravatar' looks up the avatar just-in-time    using the email address (current default) 'custom' can use a URL from your local    application. Call IncomingEntry::avatar()    to register a callback that returns a URL    string for logged in $user. '' empty string will disable the avatar and    hide it from the UI. This will prevent calls    from being made to Gravatar servers on each    Telescope request.
341,Update CHANGELOG.md,,Update CHANGELOG.md,
342,compile,,compile,
343,Merge pull request #885 from keyboardSmasher/keyboardSmasher-patch-1,[3.x] Add index to created_at,Merge pull request #885 from keyboardSmasher/keyboardSmasher-patch-1,[3.x] Add index to created_at
344,Merge pull request #887 from lstables/lstables-fix-log-styling,[3.x] changed truncate from 75 chars to 50,Merge pull request #887 from lstables/lstables-fix-log-styling,[3.x] changed truncate from 75 chars to 50
345,changed truncate from 75 chars to 50,This should fit better on screen and fix Issue #886 which I reported.,changed truncate from 75 chars to 50,This should fit better on screen and fix Issue #886 which I reported.
346,Group indices,Grouped indices based on @barryvdh feedback,Group indices,Grouped indices based on @barryvdh feedback
347,Add index to created_at,"When the telescope_entries table gets large, telescope:prune will fail miserably, actually bringing an AWS db instance to its knees. This is because telescope:prune is using created_at in a where clause when there's no index on that column.",Add index to created_at,"When the telescope_entries table gets large, telescope:prune will fail miserably, actually bringing an AWS db instance to its knees. This is because telescope:prune is using created_at in a where clause when there's no index on that column."
348,Merge pull request #884 from laravel/dependabot/npm_and_yarn/jquery-3.5.0,Bump jquery from 3.4.1 to 3.5.0,Merge pull request #884 from laravel/dependabot/npm_and_yarn/jquery-3.5.0,Bump jquery from 3.4.1 to 3.5.0
349,Bump jquery from 3.4.1 to 3.5.0,Bumps jquery from 3.4.1 to 3.5.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump jquery from 3.4.1 to 3.5.0,Bumps jquery from 3.4.1 to 3.5.0. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
350,Merge branch '3.x',Conflicts: CHANGELOG.md,Merge branch '3.x',Conflicts: CHANGELOG.md
351,Update CHANGELOG.md,,Update CHANGELOG.md,
352,compile,,compile,
353,Merge pull request #882 from crynobone/exception-context,[3.x] Ability to review Exception context data,Merge pull request #882 from crynobone/exception-context,[3.x] Ability to review Exception context data
354,Update preview.vue,,Update preview.vue,
355,Update ExceptionWatcher.php,,Update ExceptionWatcher.php,
356,"Only send context if it has value, otherwise set it to null.",Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,"Only send context if it has value, otherwise set it to null.",Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com
357,Ability to review Exception context data,,Ability to review Exception context data,
358,Merge branch '3.x',Conflicts: CHANGELOG.md,Merge branch '3.x',Conflicts: CHANGELOG.md
359,Update CHANGELOG.md,,Update CHANGELOG.md,
360,Merge pull request #877 from janolivermr/3.x,[3.x] Remove thousands separator in time records (#876),Merge pull request #877 from janolivermr/3.x,[3.x] Remove thousands separator in time records (#876)
361,formatting,,formatting,
362,Fix typed properties issues.,,Fix typed properties issues.,
363,Remove thousands separator in time records (#876),,Remove thousands separator in time records (#876),
364,Update CHANGELOG.md,,Update CHANGELOG.md,
365,Encode array for logging (#873),,Encode array for logging (#873),
366,Apply fixes from StyleCI (#871),,Apply fixes from StyleCI (#871),
367,Update tests.yml,,Update tests.yml,
368,Merge pull request #866 from laravel/testing-fixes,[3.x] Testing fixes,Merge pull request #866 from laravel/testing-fixes,[3.x] Testing fixes
369,Apply fixes from StyleCI (#865),,Apply fixes from StyleCI (#865),
370,Fix bug with QueryWatcher,,Fix bug with QueryWatcher,
371,Disable Telescope when faking events,,Disable Telescope when faking events,
372,Merge pull request #863 from laravel/remove-brick-math,[4.x] Remove brick math,Merge pull request #863 from laravel/remove-brick-math,[4.x] Remove brick math
