Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
:bug: Fix Bash completion install to .bashrc (#81),0.6913295,Fix completion evaluation for Bash and Zsh when the program is not installed/found. PR #83.,:bug: Fix Bash completion setup to .bashrc :memo: Update docs and script for Windows development environment,0
:art: Update testing coverage badge (#78),0.8172018,Update coverage badge. PR #78.,,1
:bookmark: Release version 0.1.0,0.42823622,Update format for internal links. PR #38.,,0
white_check_mark: Add coverage instructions to tests (#72),0.61906356,✅ Add extra tests just for coverage because monkeypatching with strange imports confuses coverage. PR #490 by @tiangolo.,:white_check_mark: Add coverage instructions to tests :memo: Update docs note about coverage in features :art: Fix format :art: Update testing docs format,0
":memo: Add docs section, build a package from scratch (#71)",0.77918875,Add docs for Building a Package. PR #71.,":memo: Add docs section, build a package from scratch :memo: Update Package docs :pencil2: Fix internal links",1
:memo: Add docs for using Click with Typer (#70),0.8124471,Add docs for Using Click (with Typer). PR #70.,:memo: Add docs for using Click with Typer :white_check_mark: Add tests for integrating Click and Typer,1
:pencil2: fix typo in progressbar/tutorial004.py (#63),0.72031564,Fix typo in progressbar example. PR #63 by @ValentinCalomme.,"In the tutorial, the length of the progress bar is set to 1000 and the update was mistakenly set to 2500. The update should be 1/4 of the length given that the loop runs for 4 iterations. This commit sets the update amount to 250 which better showcases the feature.",1
:bug: Fix Zsh completion install (#69),0.91801894,Fix Zsh completion install script. PR #69.,,1
":sparkles: Add docs for testing, password, version, context. Extra tests, include callback and autocompletion PR (#68)",0.54757905,"Add support for type-based callbacks and autocompletion functions, extra tests and docs:",":sparkles: Implement custom handling for callbacks with types :sparkles: Implement type-based handling for completion functions :sparkles: Add examples for custom completion :memo: Add docs for custom autocompletion :white_check_mark: Add tests for autocompletion :sparkles: Document using the context :white_check_mark: Add tests for using the context :white_check_mark: Add tests init for context :wrench: Update Mypy config :white_check_mark: Add extra tests for completion :pencil2: Fix format, typos, and minor texts :sparkles: Update docs for printing, include stdout, stderr, and stdin :pencil2: Add references to FastAPI, fix typos :pencil2: Fix typo in Typer CLI :memo: Update docs for version :memo: Update docs for callbacks :memo: Update references to stdout/stderr in autocompletion :memo: Add docs for password in CLI option :memo: Add docs and tests for Testing :memo: Add new sections to docs :art: Fix formatting",0
:bookmark: Release version 0.0.11,0.43424073,"⬆ Upgrade Rich, support 13.x. PR #524 by @musicinmybrain.",,0
":sparkles: Re-implement completion, fixes, add PowerShell support (#66)",0.6300757,"Add support for modern versions of PowerShell, 5, 6, and 7 (e.g. in Windows 10).",":sparkles: Re-implement completion :white_check_mark: Add tests for re-implemented completion :art: Move mypy config to file :see_no_evil: Update .gitignore :heavy_plus_sign: Remove click-completion, add support for autodetection with shellingham :white_check_mark: Fix test for PowerShell :bug: Fix PowerShell permissions/test :art: Format test :checkered_flag: Fix PowerShell script for Windows and PowerShell 5 :memo: Update docs, internal implementation of completion",0
:bug: Fix docs format with hl_lines (#65),0.694161,Fix format in docs with highlighted lines. PR #65.,,0
:sparkles: Docs for Typer CLI (#64),0.62638676,Add docs about Typer CLI - completion for small scripts. PR #64.,":sparkles: Add docs for Typer CLI :memo: Update references to Typer CLI in docs :wrench: Update tests to check files and linting before tests, to error out early :memo: Sync README.md with docs/index.md",0
:memo: Add docs about alternatives and inspiration (#62),0.8135442,"Add docs about Alternatives, Inspiration and Comparisons. PR #62.",,1
:memo: Add contributing guide (#61),0.7317934,Add Development - Contributing Guide. PR #61.,,1
:bookmark: Release version 0.0.10,0.41660553,Update format for internal links. PR #38.,,0
:sparkles: Add support for Click 7.1.1 (#60),0.7709193,Add support for Click version 7.1.1. PR #60.,":arrow_up: Upgrade required Click to 7.1.1 and pin it to patch versions as a MINOR version broke compatibility, so I'll have to upgrade manually every time :pushpin: Fix pinning Click to MINOR version :sparkles: Upgrade code to be compatible with latest Click changes :white_check_mark: Update tests with new format for errors :memo: Update docs to keep them in sync with actual output",1
:bookmark: Release version 0.0.9,0.4227293,Update format for internal links. PR #38.,,0
":wrench: Add type marker, support for PEP 561 (#58)",0.6127559,✨ Add support for PEP-593 Annotated for specifying options and arguments. Initial PR #584 by @ryangalamb.,,0
:arrow_up: Upgrade Netlify deploy action (#57),0.78094625,Upgrade deploy docs to Netlify GitHub action. PR #57.,,1
:sparkles: Add support for mermaid visualizations (#56),0.76724946,Add support for Mermaid JS for visualizations. PR #56.,,1
:construction_worker: Add GitHub action to deploy docs (#50),0.71868783,Update CI to run docs deployment in GitHub actions. PR #50.,,1
:memo: Refactor docs with internal links #38,0.67467,Update format for internal links. PR #38.,,0
:white_check_mark: Fix tests using binary config files,0.5047085,✅ Add extra tests just for coverage because monkeypatching with strange imports confuses coverage. PR #490 by @tiangolo.,,0
:memo: Refactor docs with internal links,0.54963356,Update format for internal links. PR #38.,,0
:art: Tweak external links' format #36,0.8306386,Tweak external links' format. PR #36.,,1
:art: Tweak external link format,0.7906524,Tweak external links' format. PR #36.,,1
:bookmark: Release version 0.0.8,0.42649892,Update format for internal links. PR #38.,,0
:memo: Update docs. Add latest docs to MkDocs/website.,0.80419827,Update docs and add latest changes to MkDocs/website. PR #33.,,1
:white_check_mark: Add extra tests for edge cases that don't belong on docs,0.74527764,Add extra tests for edge cases that don't belong in docs' examples. PR #32.,,1
:memo: Add all the latest docs to MkDocs,0.5265289,"⬆️ Upgrade MkDocs Material, MDX-Include, and MkDocs structure. PR #356 by @tiangolo.",,0
:memo: Update docs for First Steps,0.53200674,New docs:,,0
:white_check_mark: Add 4 extra tests for edge cases,0.551039,Add extra tests for edge cases that don't belong in docs' examples. PR #32.,,0
":memo: :sparkles: :bug: Add docs for CLI parameters with multiple values, with tests and bug fixes",0.8155534,Add docs for CLI Parameters with Multiple Values. Includes tests for all the examples and bug fixes. PR #31.,,1
:bug: Fix handling of CLI parameters with multiple values,0.78240156,Add docs for CLI Parameters with Multiple Values. Includes tests for all the examples and bug fixes. PR #31.,,1
:white_check_mark: Add tests for examples with multiple values,0.49626464,Add extra tests for edge cases that don't belong in docs' examples. PR #32.,,0
:memo: Add docs and examples for CLI parameters with multiple values,0.7315607,Add docs for CLI Parameters with Multiple Values. Includes tests for all the examples and bug fixes. PR #31.,,1
:memo: Add extra docs and tests for param types,0.5371531,Add docs for CLI parameter types. Includes tests and file classes refactor. PR #17.,,0
":white_check_mark: Add tests for extra param types, bool, number",0.47130156,Add extra tests for edge cases that don't belong in docs' examples. PR #32.,,0
":memo: Add/extend docs and examples for param types. bool, int.",0.5472611,"📝 Update docs examples for custom param types using Annotated, fix overloads for typer.Argument. PR #594 by @tiangolo.",,0
":memo: Add docs for Callbacks and One or Multiple commands, with docs, tests, bug fixes.",0.6592044,"Extend docs for Commands, add Commands: Typer Callback and Commands: One or Multiple. This includes tests for all the examples and bug fixes. PR #29.",,0
:bug: Fix getting callback from instance creation,0.47054732,Support for callbacks based on type annotations. New docs: CLI Option Callback and Context.,,0
:white_check_mark: Add tests for commands: callbacks,0.6620459,"Extend docs for Commands, add Commands: Typer Callback and Commands: One or Multiple. This includes tests for all the examples and bug fixes. PR #29.",,0
:memo: Add docs for callbacks and one or multiple commands,0.5494906,"Extend docs for Commands, add Commands: Typer Callback and Commands: One or Multiple. This includes tests for all the examples and bug fixes. PR #29.",,0
":sparkles: Add docs for subcommands, examples, tests, bug fixes",0.5880682,Add docs for SubCommands - Command Groups. This includes tests for all the examples and bug fixes. PR #28.,,0
:bug: Fix using solved/extracted help,0.55260867,Fix and document extracting help from a functions' docstring First Steps: Document your CLI app. PR #10.,,0
:bug: Fix help extraction implementation and priority,0.55244666,Fix and document extracting help from a functions' docstring First Steps: Document your CLI app. PR #10.,,0
:fire: Remove unnecessary noqa comments,0.28436667,📝 Add Security policy. PR #324 by @tiangolo.,,0
:green_heart: Update dev dependencies and CI scripts,0.47264993,Update CI to run docs deployment in GitHub actions. PR #50.,,0
:wrench: Update tests tools,0.52377725,New docs: Testing.,,0
:white_check_mark: Add tests for subcommands examples,0.6079086,Add docs for SubCommands - Command Groups. This includes tests for all the examples and bug fixes. PR #28.,,0
:sparkles: Add docs and examples for subcommands,0.58591974,Add docs for SubCommands - Command Groups. This includes tests for all the examples and bug fixes. PR #28.,,0
:white_check_mark: Add tests for subcommands,0.55079556,Add docs for SubCommands - Command Groups. This includes tests for all the examples and bug fixes. PR #28.,,0
:sparkles: Add SubCommands sections,0.42464232,Add docs for SubCommands - Command Groups. This includes tests for all the examples and bug fixes. PR #28.,,0
:recycle: Refactor subcommands to not require being a package,0.42917538,📝 Add note about how subcommands with function names using underscores are converted to dashes. PR #403 by @targhs.,,0
:sparkles: Add first version of subcommands tutorial,0.44668382,Add docs for SubCommands - Command Groups. This includes tests for all the examples and bug fixes. PR #28.,,0
:fire: Remove unused code for argument param declarations,0.5291118,Remove unneeded code for argument handling. PR #26.,,0
:memo: Add docs for launching applications/files.,0.7878541,Add docs for Launching Applications. PR #25.,,1
:memo: Add docs for launching applications,0.70445216,Add docs for Launching Applications. PR #25.,,1
:memo: Update docs for app_dir using Path,0.55827546,Add docs for getting the CLI Application Directory. PR #24.,,0
:memo: Add docs for get_app_dir(),0.5914854,Add docs for getting the CLI Application Directory. PR #24.,,0
Merge pull request #23 from tiangolo/progressbar,0.54461104,Add docs for Progress Bars. PR #23.,:memo: Add docs for progress bars.,0
:bug: Fix overwritten test function,0.5164119,✅ Add extra tests just for coverage because monkeypatching with strange imports confuses coverage. PR #490 by @tiangolo.,,0
:memo: Add docs for progressbar,0.7180426,Add docs for Progress Bars. PR #23.,,1
:memo: Add docs for interactive prompts.,0.7402925,Add docs for Asking with Interactive Prompts. PR #22.,,1
:white_check_mark: Add tests for prompts,0.4797318,Add docs for Asking with Interactive Prompts. PR #22.,,0
:memo: Add docs for asking with a prompt,0.70037144,Add new docs: Ask with Prompt - Prompt with Rich.,,1
:memo: Update path docs,0.5777594,Update docs for path CLI option. PR #21.,,0
":memo: :sparkles: Add colors module and docs for printing and terminating, including tests.",0.8024566,"Add colors module and docs for Printing and Colors and for Terminating, including tests. PR #20.",,1
:art: Fix format,0.4048503,Fix format in docs with highlighted lines. PR #65.,,0
:white_check_mark: Add tests for printing and terminating,0.6481808,"Add colors module and docs for Printing and Colors and for Terminating, including tests. PR #20.",,0
:memo: Add docs for printing and terminating,0.43309888,✏ Fix typo in docs/tutorial/terminating.md. PR #382 by @kianmeng.,,0
:sparkles: Add colors module,0.4911248,"Add colors module and docs for Printing and Colors and for Terminating, including tests. PR #20.",,0
:recycle: :memo: Refactor docs' structure and add CLI option names,0.530505,Add docs for CLI parameter types. Includes tests and file classes refactor. PR #17.,,0
:recycle: Refactor docs structure and add CLI option names,0.51736087,Add docs for CLI parameter types. Includes tests and file classes refactor. PR #17.,,0
:bookmark: Release 0.0.7,0.43501797,Update format for internal links. PR #38.,,0
":memo: :sparkles: :heavy_check_mark: CLI parameters: docs, refactor/upgrade, tests.",0.71635723,Add docs for CLI parameter types. Includes tests and file classes refactor. PR #17.,,1
:sparkles: Update file handling implementation to make it simpler,0.36085883,✨ Refactor and document handling pretty exceptions. PR #422 by @tiangolo.,,0
:white_check_mark: Add tests for CLI parameter types,0.6962495,Add docs for CLI parameter types. Includes tests and file classes refactor. PR #17.,,0
:memo: Add docs for CLI parameter types,0.7502215,New docs: CLI Parameter Types: Custom Types.,,1
":white_check_mark: Update completion tests, checking for printed message",0.5246373,Tests for the completion logic/code.,,0
:white_check_mark: Add tests for completion,0.63487387,Tests for the completion logic/code.,,0
":bug: Fix test completion, check for bash completion file before running",0.6705401,Fix completion evaluation for Bash and Zsh when the program is not installed/found. PR #83.,,0
:bookmark: Release version 0.0.6,0.42936462,Update format for internal links. PR #38.,,0
:memo: Release notes,0.5393944,New docs:,,0
":memo: :sparkles: :bug: Commands: docs, examples, tests, and fix",0.58887124,New docs: Commands: Using the Context.,,0
:bug: Fix handling defaults in TyperInfo,0.56286156,🎨 Fix type annotation of typer.run(). PR #284 by @yassu.,,0
:white_check_mark: Add tests for Commands,0.5756044,"Extend docs for Commands, add Commands: Typer Callback and Commands: One or Multiple. This includes tests for all the examples and bug fixes. PR #29.",,0
":memo: Fix wording to avoid confusion between CLI program, command, subcommand",0.5438771,New docs: Commands: Using the Context.,,0
:memo: Add docs and examples for Commands,0.61212647,Add docs for SubCommands - Command Groups. This includes tests for all the examples and bug fixes. PR #28.,,0
:memo: Add docs for CLI arguments,0.6756431,Add docs for CLI Arguments. PR #13.,,0
:white_check_mark: Add tests for CLI arguments,0.6223378,Optional CLI Arguments.,,0
:art: Tweak Termynal CSS and emojis,0.3296652,"Update Termynal to have fixed sizes, add ""fast"" button, and use it in First Steps. PR #6.",,0
:memo: Add docs for CLI Arguments,0.6756431,Add docs for CLI Arguments. PR #13.,,0
:sparkles: Add docs for CLI Options with tests,0.5791616,Add docs for CLI parameter types. Includes tests and file classes refactor. PR #17.,Add docs for CLI Options with tests,0
:wrench: Update coverage pragma,0.6232452,Fix coverage instructions. PR #72.,,0
:sparkles: Improve --install-completion messages,0.63201153,Update references to --install-completion and --show-completion in docs. PR #9.,,0
:white_check_mark: Add tests for examples in CLI Options,0.59335274,Add extra tests for edge cases that don't belong in docs' examples. PR #32.,,0
:memo: Add CLI Options docs and examples,0.654337,Add docs for CLI Options. PR #12.,,0
:sparkles: Add support for custom prompts in custom Termynal,0.44976267,Add custom automatic Termynal for docs. PR #5.,,0
":memo: Fix typos, update docs and descriptions",0.73598254,Fix typos and rewording in docs. PR #97 by @mrcartoonster.,,1
:bookmark: Release 0.0.5,0.44272184,Update format for internal links. PR #38.,,0
:memo: Update short description in MkDocs,0.5230782,Update short descriptions and assets.,,0
":fire: Clean exports from typer, remove unneeded Click components, add needed ones",0.71607983,Clean exports from Typer. Remove unneeded components from Click and add needed Exit exception. PR #11.,"Clean exports from typer, remove unneeded Click components",1
:art: Format imports,0.30897552,✨ Add support for custom types and parsers. Initial PR #583 by @jpurviance. Based on original PR #443 by @paulo-raca.,,0
":fire: Clean exports from typer, remove unneeded Click components",0.717266,Clean exports from Typer. Remove unneeded components from Click and add needed Exit exception. PR #11.,and add Exit exception,1
:bug: Fix and document extracting help form docstring,0.62512034,Fix and document extracting help from a functions' docstring First Steps: Document your CLI app. PR #10.,,0
:white_check_mark: Fix test coverage handling,0.5913783,✅ Add extra tests just for coverage because monkeypatching with strange imports confuses coverage. PR #490 by @tiangolo.,,0
":white_check_mark: Add tests for tutorial006 in First Steps, to test help from docstring",0.5280147,"Fix testing utilities, add tests for First Steps examples. PR #8.",,0
:memo: Update First Steps to include how to document in a docstring,0.4754629,"✏ Update first-steps.md, clarify distinction between parameter and argument. PR #176 by @mccarthysean.",,0
:bug: Fix extracting help from docstrings in functions,0.77021337,Fix and document extracting help from a functions' docstring First Steps: Document your CLI app. PR #10.,handling defaults when including Typer groups and explicit None,1
:pencil: Update docs with references to --install-completion,0.711519,Update references to --install-completion and --show-completion in docs. PR #9.,,1
:memo: Update docs with references to --install-completion,0.7339886,Update references to --install-completion and --show-completion in docs. PR #9.,and use subcommand everywhere instead of sub-command for consistency with Click,1
":white_check_mark: Fix testing, add tests",0.6133951,New docs: Testing.,"Fix testing tools, add first tests",0
:white_check_mark: Add tests for the first steps,0.5629922,"Fix testing utilities, add tests for First Steps examples. PR #8.",,0
:bug: Fix testing CliRunner,0.49710387,"Fix testing utilities, add tests for First Steps examples. PR #8.",,0
":sparkles: Add automatic completion options by default, if click-completion is installed",0.78291136,Add auto completion options by default when click-completion is installed: --install-completion and --show-completion. PR #7.,"Add automatic completion options by default, if click-completion is installed",1
":sparkles: Fix Termynal size, update first steps, add fast button",0.69470954,"Update Termynal to have fixed sizes, add ""fast"" button, and use it in First Steps. PR #6.","Fix Termynal size, update first steps, add fast button",0
":bug: Make Tutorial intro be the index, to have a tutorial root",0.41679078,👷‍♂️ Ensure the PYTHONPATH is set properly when testing the tutorial scripts. PR #407 by @theMarix.,,0
":sparkles: Update Termynal modifications, update first steps to use it",0.5295998,"Update Termynal to have fixed sizes, add ""fast"" button, and use it in First Steps. PR #6.","Make Termynal have fixed sizes, add ""fast"" button, use it in first steps",0
:memo: Fix GitHub markdown formatting,0.5780851,🔧 Add pre-commit config and formatting. PR #392 by @tiangolo.,,0
:memo: Update README.md from docs/index.md,0.57122433,"⬆️ Upgrade MkDocs Material, MDX-Include, and MkDocs structure. PR #356 by @tiangolo.",,0
:sparkles: Add termynal for awesome docs,0.6246406,Add custom automatic Termynal for docs. PR #5.,,0
":sparkles: Add custom termynal handling for docs, with fenced code",0.61710143,Add custom automatic Termynal for docs. PR #5.,,0
:bookmark: Release version 0.0.4,0.42884034,Update format for internal links. PR #38.,,0
:bento: Add GitHub social preview images,0.4921848,👷 Add GitHub Action Latest Changes. PR #321 by @tiangolo.,,0
":memo: Update sub-header, short description",0.40641576,Update short descriptions and assets.,,0
:memo: Update README with latest docs,0.5059966,New docs:,,0
:pencil: Rewording in docs and fix typos,0.7121862,Docs rewording and fix typos. PR #1 by @mariacamilagl.,,1
Update docs/index.md,0.6222122,✏ Fix minor typo in index.md. PR #274 by @RmStorm.,Co-Authored-By: Sebastián Ramírez tiangolo@gmail.com,0
full doc review and fixing typos,0.7005646,Docs rewording and fix typos. PR #1 by @mariacamilagl.,,1
:bookmark: Release version 0.0.3,0.43031144,"⬆ Upgrade Rich, support 13.x. PR #524 by @musicinmybrain.",,0
:bug: Fix group creation without name,0.930027,Fix group creation without name.,,1
improve wording and fix typos,0.73062426,Docs rewording and fix typos. PR #1 by @mariacamilagl.,,1
:bug: Fix link in README for GitHub,0.6261076,Update GitHub Action issue-manager. PR #114.,,0
:bug: Fix GitHub image,0.60233206,Update GitHub Action issue-manager. PR #114.,,0
:wrench: Update deploy script,0.41176832,Update CI to run docs deployment in GitHub actions. PR #50.,,0
:bookmark: Release version 0.0.2,0.42169493,Update format for internal links. PR #38.,,0
:memo: Update README,0.5993587,Fix typos in README and main docs #103 by @mrcartoonster.,,0
:memo: Fix Twitter links,0.53855956,Update format for internal links. PR #38.,,0
:art: Fix types and format,0.4166133,Fix typos and rewording in docs. PR #97 by @mrcartoonster.,,0
":white_check_mark: Add first test, scaffold testing",0.57535684,"Fix testing utilities, add tests for First Steps examples. PR #8.",,0
:sparkles: Add custom CliRunner and Click imports,0.35995942,👷 Add GitHub Action Latest Changes. PR #321 by @tiangolo.,,0
":wrench: Update GitHub actions, remove left config from FastAPI",0.62468123,Update GitHub Action issue-manager. PR #114.,,0
:green_heart: Update Netlify script with local Docker image tests,0.54664993,Upgrade deploy docs to Netlify GitHub action. PR #57.,,0
:wrench: Make Netlify use Python 3,0.5710133,⬆ Bump nwtgck/actions-netlify from 1.2.4 to 2.0.0. PR #513 by @dependabot[bot].,,0
:wrench: Add MkDocs config,0.6614366,👷 Fix Material for MkDocs install in CI. PR #395 by @tiangolo.,,0
:wrench: Install GitHub issue-manager,0.668051,Update GitHub Action issue-manager. PR #114.,,0
:memo: Add new issue templates,0.65724945,🔧 Add updated issue templates. PR #323 by @tiangolo.,,0
:memo: Add README and CONTRIBUTING,0.5165863,Add docs for Building a Package. PR #71.,,0
:wrench: Add main config files,0.45895243,Add docs for CLI Options. PR #12.,,0
:memo: Add docs for first steps,0.5084087,Add new docs: Ask with Prompt - Prompt with Rich.,,0
:wrench: Add scripts,0.47872287,Add docs about Typer CLI - completion for small scripts. PR #64.,,0
:memo: Add first version of docs,0.44219434,"Add initial version of code, docs, etc.",,0
:bento: Add completion example images,0.4755515,Update references to --install-completion and --show-completion in docs. PR #9.,,0
:bento: Add logos,0.4062751,🔧 Add sponsors docs and badge. PR #319 by @tiangolo.,,0
:sparkles: Add first cleaned version of main code,0.42595136,"Add initial version of code, docs, etc.",,0
":tada: First commit, Typer scaffolding",0.55556965,📝 Update docs about helping Typer. PR #547 by @tiangolo.,,0
